VanillaAvgRet,ESSClassic,AvgNormIw,AvgEpLen,MaxNormIw,AvgRet,Bound,VarJ,AvgDiscRet,VarRet,MaxVanillaIw,VarVanillaIw,MinNormIw,ESSRenyi,MinVanillaIw,J,VarDiscRet,AvgVanillaIw,eRenyi2,BatchSize,VarNormIw
72.25414295235169,1.0375647634505922,0.01,8.23,0.9816899,-6.963318810448982e-15,269.1084,52.23937,-6.963318810448982e-15,3264.825733248062,354.65155,1257.405,,1.2088113969429999,,312.81653,3264.825733248062,3.612664,82.72589,100,0.009634298
150.81623155602747,1.0907267244560475,0.010000002,16.09,0.9573262,-1.0800249583553523e-14,552.9345,267.49152,-1.0800249583553523e-14,28688.949355161578,246.32068,606.412,,1.3964745707959827,,673.4804,28688.949355161578,2.5730069,71.608894,100,0.009159799
433.6181522779896,1.0166161294036151,0.010000002,44.37,0.99178666,1.0231815394945442e-14,4192.1626,430.85376,1.0231815394945442e-14,277548.0379725183,289.37466,837.24884,,1.7521897191332334,,4526.889,277548.0379725183,2.9177108,57.071445,100,0.009834905
440.38569890426805,1.1292747357083934,0.010000002,45.06,0.9404596,7.673861546209083e-14,633.22736,222.99828,7.673861546209083e-14,69955.64786216243,122.95625,151.1659,,2.400390664166626,,776.8034,69955.64786216243,1.307406,41.659885,100,0.008843678
1472.563830557298,2.805296422681914,0.01,148.24,0.47791743,-2.842170943040401e-14,2973.6519,407.3375,-2.842170943040401e-14,1509235.3473295928,38.13814,22.2865,,4.294701758369618,,3472.2188,1509235.3473295928,0.7980069,23.284504,100,0.0034996823
2446.0489348834053,17.030841601819724,0.01,245.37,0.10211952,-3.342393029015511e-13,2169.0068,200.17595,-3.342393029015511e-13,3010746.0918579395,7.4705667,2.6335099,,18.197895097823302,,2511.095,3010746.0918579395,0.7315513,5.495141,100,0.000492091
4890.168081726738,65.84528610122518,0.01,489.16,0.02315605,3.8198777474462985e-13,59.982452,17.909422,3.8198777474462985e-13,192456.24309027454,2.5041544,0.6127513,2.3278456e-08,62.105500772967915,2.5173917e-06,106.800415,192456.24309027454,1.0814255,1.6101633,100,5.2395135e-05
4983.282825952285,83.54625787814001,0.010000002,498.41,0.015728144,3.501554601825774e-13,0.99443626,3.6029825,3.501554601825774e-13,25653.764579770705,1.5621979,0.1962542,0.00021983322,83.48055650068662,0.021834936,15.737725,25653.764579770705,0.9932501,1.1978837,100,1.9893065e-05
4999.542879505428,7.9292016741352445,0.01,500.0,0.29583436,5.456968210637569e-14,0.1918097,0.4893117,5.456968210637569e-14,0.21496788920875054,61.7,51.018795,6.7314724e-35,11.561753426457969,1.4039338e-32,0.30648938,0.21496788920875054,2.0856266,8.649207,100,0.00117289
4999.57581481797,2.519020663691083,0.010000002,500.0,0.61162645,3.3651303965598344e-13,0.24797337,0.340086,3.3651303965598344e-13,0.14966633194056894,73.00882,55.6969,2.5948426e-17,6.814239109363893,3.09742e-15,0.37261552,0.14966633194056894,1.1936831,14.675153,100,0.0039088842
4999.695408132418,3.258656201035269,0.010000002,500.0,0.5210245,-2.9103830456733704e-13,0.17913273,0.14541902,-2.9103830456733704e-13,0.08775904013597959,40.31387,17.952747,,6.397372563477805,,0.27763736,0.08775904013597959,0.7737423,15.631417,100,0.0029987362
4999.630990363605,1.4319292794929996,0.010000002,500.0,0.833576,5.093170329928399e-13,0.18277244,0.36691377,5.093170329928399e-13,0.12153663277272889,308.6579,953.33136,,5.504561341619237,,0.30774188,0.12153663277272889,3.7028165,18.166752,100,0.0069531174
4999.626511575411,1.9410667333194582,0.01,500.0,0.71462655,-5.729816621169448e-13,0.18081568,0.3969161,-5.729816621169448e-13,0.1163427910253101,183.52542,336.547,6.1558824e-16,7.150979411991361,1.580911e-13,0.28809068,0.1163427910253101,2.5681305,13.984098,100,0.005102834
4999.687037075393,4.746631487560464,0.01,500.0,0.32859707,-1.0277290130034088e-12,0.16202293,0.1534658,-1.0277290130034088e-12,0.10485643009742944,29.430244,16.259975,3.2557236e-25,8.282603921965121,2.915934e-23,0.25665224,0.10485643009742944,0.89563316,12.073498,100,0.0020270273
4999.637218557068,2.2500260022366048,0.01,500.0,0.6613171,-8.913048077374697e-13,0.14302012,0.61729443,-8.913048077374697e-13,0.10453241490460351,146.6948,215.92543,4.9288833e-11,7.688331403263311,1.09333556e-08,0.2410867,0.10453241490460351,2.2182217,13.006723,100,0.004388275
4999.604515605251,4.467504010858916,0.010000002,500.0,0.45316872,7.275957614183426e-13,0.1121871,0.5209086,7.275957614183426e-13,0.11592428687435519,115.38021,140.02121,1.7363074e-07,12.87068270371289,4.420771e-05,0.19200458,0.11592428687435519,2.5460763,7.7695956,100,0.0021599866
4999.6444182362775,3.4931122074948773,0.01,500.0,0.4642019,1.9099388737231492e-13,0.21194585,0.23769797,1.9099388737231492e-13,0.12060711734154594,55.188236,39.4448,9.82572e-33,9.112682822712461,1.1681644e-30,0.3087012,0.12060711734154594,1.1888844,10.973717,100,0.002790683
4999.63796124228,1.5423843377578352,0.010000003,500.0,0.8045925,4.3655745685100554e-13,0.2138246,0.470278,4.3655745685100554e-13,0.11934877965490946,327.5094,1068.3588,7.4262694e-05,13.182818293584287,0.030228632,0.2938479,0.11934877965490946,4.0705004,7.5856314,100,0.006447948
4999.69986151999,1.0015521054127883,0.01,500.0,0.99922454,4.4565240386873483e-13,0.16992664,0.0009773895,4.4565240386873483e-13,0.09540093790231008,1.7750641e-09,3.1508046e-20,,99.99885560391688,,0.19590372,0.09540093790231008,1.7764417e-11,1.0000114,100,0.009984349
4999.6877952874775,4.55036669980709,0.01,500.0,0.31741363,2.4556356947869064e-13,0.18112378,0.11429058,2.4556356947869064e-13,0.09500198407662415,32.340893,21.996094,,6.930935736077464,,0.2795888,0.09500198407662415,1.018888,14.428066,100,0.0021188136
4999.632550599783,4.296302024233247,0.010000002,500.0,0.27505702,1.9099388737231492e-13,0.20726492,0.1528966,1.9099388737231492e-13,0.1102262152515669,24.725243,18.181698,,5.1229837377941605,,0.33063006,0.1102262152515669,0.8989133,19.519875,100,0.0022500847
4999.645168517974,1.0,0.01,500.0,1.0,-5.911715561524034e-13,0.22724283,,-5.911715561524034e-13,0.12869190053751867,3.0140907e-15,9.0847464e-32,,99.9980211649521,,0.25741395,0.12869190053751867,3.0140906e-17,1.0000198,100,0.010000002
4999.576932463191,1.6012581135565107,0.01,500.0,0.7713167,-4.18367562815547e-13,0.27319896,0.10501647,-4.18367562815547e-13,0.15169542386489338,71.955765,54.020504,,5.7889300933426995,,0.40934297,0.15169542386489338,0.9328952,17.27435,100,0.0062071616
4999.578833584577,5.209361006719478,0.009999999,500.0,0.2986256,3.54702933691442e-13,0.11164735,0.5795154,3.54702933691442e-13,0.10968457440246777,37.32212,28.709415,8.262003e-14,3.4217073829578624,1.0325822e-11,0.26222584,0.10968457440246777,1.2497964,29.225176,100,0.0018380012
