ESSRenyi,ESSClassic,VarVanillaIw,VarJ,BatchSize,MaxNormIw,eRenyi2,MinVanillaIw,AvgEpLen,AvgRet,AvgVanillaIw,VarNormIw,AvgNormIw,MinNormIw,AvgDiscRet,J,Bound,VarRet,VarDiscRet,MaxVanillaIw
16.024301992416785,13.788935763385162,4.3969603,601.69794,100,0.10745688,6.2405214,,200.0,-4066.23450637783,0.8344066,0.0006315346,0.01,,-4066.23450637783,-134.79692,-1440.2772,4392402.075036766,4392402.075036766,8.966272
88.1851779743941,88.5113659403006,0.12908319,72.20603,100,0.01389918,1.1339774,0.15476598,200.0,-72.72803962270527,0.9922426,1.3110944e-05,0.01,0.0015597595,-72.72803962270527,-20.984386,-267.40314,144085.03033894772,144085.03033894772,1.3791358
92.95437410160591,91.45245089744128,0.09192471,30.928146,100,0.012770919,1.0757966,0.072104305,200.0,-59.44154134292979,0.9867569,9.44087e-06,0.009999999,0.00073072006,-59.44154134292979,-13.97361,-238.45416,98890.89005956227,98890.89005956227,1.2601793
91.32060953939451,88.02548217800015,0.12314385,7.340449,100,0.013782027,1.0950431,0.08018897,200.0,-8.09214378989571,0.9466714,1.3740869e-05,0.01,0.00084706227,-8.09214378989571,-7.4775596,-10.974746,63.17402396424775,63.17402396424775,1.3047051
72.84981398938109,76.25988326667279,0.30762607,8.113864,100,0.047753952,1.3726871,0.73376733,200.0,-7.996661372542786,0.9890902,3.1444986e-05,0.010000002,0.0074186088,-7.996661372542786,-7.4799957,-10.01493,52.51122199137529,52.51122199137529,4.7232966
77.53800477968481,81.26900760568363,0.25220728,7.4648657,100,0.015820714,1.2896901,0.004091847,200.0,-6.9101903316061986,1.0408272,2.328093e-05,0.010000002,3.9313418e-05,-6.9101903316061986,-6.43047,-8.666259,56.52734979467827,56.52734979467827,1.646663
87.23475168963485,89.4428679822566,0.13223192,6.8795547,100,0.013298206,1.1463321,0.06528359,200.0,-7.049111874597688,1.0531397,1.192242e-05,0.010000002,0.0006198949,-7.049111874597688,-6.8809013,-8.879228,45.147860924554564,45.147860924554564,1.4004868
47.607574935350215,51.21940940239293,1.0849026,7.5036077,100,0.027024804,2.100506,6.840675e-14,200.0,-6.967349009271344,1.0619566,9.6200485e-05,0.010000002,6.4415765e-16,-6.967349009271344,-5.3796616,-8.170729,49.1973826086284,49.1973826086284,2.869917
95.91778653161701,95.9429677493329,0.040933844,6.762269,100,0.012197232,1.0425595,0.21562906,200.0,-7.939690683027526,0.9789505,4.2713095e-06,0.01,0.0022026554,-7.939690683027526,-7.849638,-9.875687,45.54525326029131,45.54525326029131,1.1940486
58.93473009105276,74.0218273176189,0.36639422,8.264833,100,0.055997245,1.6967924,0.743052,200.0,-8.142146228349336,1.0166409,3.544978e-05,0.009999999,0.007308894,-8.142146228349336,-7.6143994,-9.899431,52.51717971661024,52.51717971661024,5.692909
