VarDiscRet,MinNormIw,J,VarVanillaIw,AvgVanillaIw,MinVanillaIw,EpsThisIter,VarNormIw,AvgRet,MaxVanillaIw,eRenyi2,VanillaAvgRet,ESSClassic,AvgDiscRet,AvgNormIw,AvgEpLen,VarJ,Bound,MaxNormIw,VarRet,BatchSize,ESSRenyi,IterType,Delta
33458.697531591744,0.01,4977.164,,1.0,1.0,100,3.5044917e-18,4977.164489919315,1.0,1.0,4977.164489919315,100.0,4977.164489919315,0.009999998,497.76,182.0003,4610.2646,0.01,33458.697531591744,200,200.0,2,0.65
558324.7267635438,9.600325e-05,4976.7583,0.15409207,0.9783616,0.018785179,100,4.0245895e-06,4862.719964297094,1.7344897,1.1295239,4862.719964297094,172.38723380226227,4862.719964297094,0.005,486.33,150.65125,4701.031,0.008864257,558324.7267635438,200,177.06575728277377,1,0.65
0.042802838504903545,0.01,4999.842,,1.0,1.0,100,3.5044917e-18,4999.842204264924,1.0,1.0,4999.842204264924,100.0,4999.842204264924,0.009999998,500.0,0.20585488,4632.9424,0.01,0.042802838504903545,200,200.0,2,0.65
1097.4598196716252,0.0036433842,4998.155,0.0016965718,0.99982363,0.7285483,100,4.2429267e-08,4995.541069740039,1.0444967,1.001576,4995.541069740039,199.66282235947494,4995.541069740039,0.005,499.59,17.766659,4738.513,0.0052234046,1097.4598196716252,200,199.68530657852077,1,0.65
13919.943431187261,0.01,4987.9893,,1.0,1.0,100,3.5044917e-18,4987.989258401759,1.0,1.0,4987.989258401759,100.0,4987.989258401759,0.009999998,498.83,117.391426,4621.0894,0.01,13919.943431187261,200,200.0,2,0.65
144472.36709076006,0.0018236513,4985.0283,0.039028876,0.9973589,0.36376697,100,9.808963e-07,4961.850002937496,1.3725004,1.0360447,4961.850002937496,192.48542070142753,4961.850002937496,0.005,496.21,163.85155,4720.957,0.0068806745,144472.36709076006,200,193.04186079050066,1,0.65
4147.124036436246,0.01,4992.1235,,1.0,1.0,100,3.5044917e-18,4992.123402329377,1.0,1.0,4992.123402329377,100.0,4992.123402329377,0.009999998,499.25,64.07537,4625.2236,0.01,4147.124036436246,200,200.0,2,0.65
18495.079770870576,0.0027281004,4993.7417,0.016290605,1.0016204,0.5465042,100,4.059485e-07,4986.249366703208,1.1878353,1.0151975,4986.249366703208,196.8200171402933,4986.249366703208,0.005,498.65,59.544064,4732.3403,0.0059295683,18495.079770870576,200,197.0059982898263,1,0.65
0.03577752408196085,0.01,4999.8447,,1.0,1.0,100,3.5044917e-18,4999.844344851758,1.0,1.0,4999.844344851758,100.0,4999.844344851758,0.009999998,500.0,0.1881837,4632.945,0.01,0.03577752408196085,200,200.0,2,0.65
28059.657533252994,0.0013766779,4995.7334,0.014005177,1.004607,0.27660403,100,3.4692556e-07,4978.144786898376,1.1609436,1.0165122,4978.144786898376,197.27606225525778,4978.144786898376,0.005,497.85,41.18289,4734.163,0.005778099,28059.657533252994,200,196.7512133636648,1,0.65
92586.97664897781,0.01,4958.128,,1.0,1.0,100,3.5044917e-18,4958.127714575158,1.0,1.0,4958.127714575158,100.0,4958.127714575158,0.009999998,495.85,302.75586,4591.228,0.01,92586.97664897781,200,200.0,2,0.65
0.03942322660866847,0.0017047653,4991.8916,0.040740814,0.9840842,0.3355265,100,1.0517324e-06,4999.808946337297,1.260431,1.0358757,4999.808946337297,191.9645674990063,4999.808946337297,0.005,500.0,84.16693,4727.842,0.0064040814,0.03942322660866847,200,193.07336221475092,1,0.65
484.2146407097634,0.01,4997.63,,1.0,1.0,100,3.5044917e-18,4997.630326682185,1.0,1.0,4997.630326682185,100.0,4997.630326682185,0.009999998,499.79,21.894598,4630.7305,0.01,484.2146407097634,200,200.0,2,0.65
0.04411925085391181,0.0046805567,4998.8145,0.00027867744,1.0009612,0.93701106,100,6.9535644e-09,4999.858563945464,1.0349057,1.0002617,4999.858563945464,199.9446335605306,4999.858563945464,0.005,500.0,14.535651,4739.3433,0.0051695597,0.04411925085391181,200,199.94768081195565,1,0.65
40505.10934506695,0.01,4979.7153,,1.0,1.0,100,3.5044917e-18,4979.716071513057,1.0,1.0,4979.716071513057,100.0,4979.716071513057,0.009999998,498.0,200.24998,4612.8154,0.01,40505.10934506695,200,200.0,2,0.65
75704.39753097438,0.00069861463,4994.502,0.03860002,1.0147551,0.14178456,100,9.371411e-07,4972.323479323898,1.2965031,1.0355457,4972.323479323898,192.80860981918235,4972.323479323898,0.005,497.26,55.638206,4730.494,0.0063882554,75704.39753097438,200,193.13488404861315,1,0.65
0.04602070843226816,0.01,4999.803,,1.0,1.0,100,3.5044917e-18,4999.80359717803,1.0,1.0,4999.80359717803,100.0,4999.80359717803,0.009999998,500.0,0.21346536,4632.9033,0.01,0.04602070843226816,200,200.0,2,0.65
494916.12709688867,0.0014196332,4967.2705,0.060608577,1.0184777,0.28917292,100,1.4607339e-06,4899.834620887292,1.6673117,1.0627961,4899.834620887292,189.01138326557822,4899.834620887292,0.005000001,490.02,333.25302,4699.8115,0.008185313,494916.12709688867,200,188.18284806704818,1,0.65
21795.10031769147,0.01,4982.031,,1.0,1.0,100,3.5044917e-18,4982.031022420054,1.0,1.0,4982.031022420054,100.0,4982.031022420054,0.009999998,498.24,146.8916,4615.131,0.01,21795.10031769147,200,200.0,2,0.65
0.018990448465473497,0.002191973,4995.455,0.017782817,0.98724437,0.4328026,100,4.5613277e-07,4999.846198487879,1.1505677,1.0131762,4999.846198487879,196.4339410279948,4999.846198487879,0.005,500.0,47.881836,4734.3145,0.0058271675,0.018990448465473497,200,197.39903034872478,1,0.65
0.0511724466553628,0.01,4999.8267,,1.0,1.0,100,3.5044917e-18,4999.826735752803,1.0,1.0,4999.826735752803,100.0,4999.826735752803,0.009999998,500.0,0.22507282,4632.927,0.01,0.0511724466553628,200,200.0,2,0.65
18772.554978117383,0.0013381774,4996.4854,0.016236572,0.98724085,0.26422065,100,4.164742e-07,4986.12230992883,1.1293999,1.0106559,4986.12230992883,196.73892903852084,4986.12230992883,0.005,498.64,47.281307,4735.6694,0.0057199816,18772.554978117383,200,197.8912941218656,1,0.65
0.012157944193619891,0.01,4999.8804,,1.0,1.0,100,3.5044917e-18,4999.880590794923,1.0,1.0,4999.880590794923,100.0,4999.880590794923,0.009999998,500.0,0.10969616,4632.981,0.01,0.012157944193619891,200,200.0,2,0.65
0.02330194411357521,0.0049976874,4999.8696,2.4886445e-08,0.99998856,0.999526,100,6.221936e-13,4999.8584307137535,1.0003188,1.0,4999.8584307137535,199.99998106841352,4999.8584307137535,0.005,500.0,0.13293189,4740.4326,0.005001651,0.02330194411357521,200,200.0,1,0.65
0.02026057695342337,0.01,4999.8457,,1.0,1.0,100,3.5044917e-18,4999.845910872654,1.0,1.0,4999.845910872654,100.0,4999.845910872654,0.009999998,500.0,0.14163671,4632.946,0.01,0.02026057695342337,200,200.0,2,0.65
0.029397446986304296,0.005,4999.849,,1.0,1.0,100,2.179301e-19,4999.852610316303,1.0,1.0,4999.852610316303,200.00000010221265,4999.852610316303,0.0049999994,500.0,0.15683031,4740.412,0.005,0.029397446986304296,200,200.0,1,0.65
0.029649349203594594,0.01,4999.832,,1.0,1.0,100,3.5044917e-18,4999.831863022232,1.0,1.0,4999.831863022232,100.0,4999.831863022232,0.009999998,500.0,0.17133118,4632.932,0.01,0.029649349203594594,200,200.0,2,0.65
0.02784001630091856,0.005,4999.843,,1.0,1.0,100,2.179301e-19,4999.853290305833,1.0,1.0,4999.853290305833,200.00000010221265,4999.853290305833,0.0049999994,500.0,0.1690398,4740.4053,0.005,0.02784001630091856,200,200.0,1,0.65
0.16052184132017996,0.01,4999.796,,1.0,1.0,100,3.5044917e-18,4999.796069009746,1.0,1.0,4999.796069009746,100.0,4999.796069009746,0.009999998,500.0,0.39864266,4632.896,0.01,0.16052184132017996,200,200.0,2,0.65
0.025888098477041523,0.004997599,4999.8315,8.448438e-09,0.99999267,0.99951243,100,2.1121409e-13,4999.866335883169,1.0000771,1.0000019,4999.866335883169,200.00001057894266,4999.866335883169,0.0049999994,500.0,0.30569443,4740.394,0.0050004222,0.025888098477041523,200,199.99961853100103,1,0.65
13060.375890812948,0.01,4988.303,,1.0,1.0,100,3.5044917e-18,4988.303328885937,1.0,1.0,4988.303328885937,100.0,4988.303328885937,0.009999998,498.87,113.70917,4621.4033,0.01,13060.375890812948,200,200.0,2,0.65
3026.0210320900896,0.0022319094,4995.329,0.01491502,0.9840027,0.439241,100,3.8509808e-07,4994.3471236426485,1.1365051,1.012095,4994.3471236426485,196.98086851427425,4994.3471236426485,0.005,499.46,45.167297,4734.3276,0.0057749087,3026.0210320900896,200,197.6099131361492,1,0.65
99.97719826692754,0.01,4998.8516,,1.0,1.0,100,3.5044917e-18,4998.851825334445,1.0,1.0,4998.851825334445,100.0,4998.851825334445,0.009999998,499.91,9.948739,4631.952,0.01,99.97719826692754,200,200.0,2,0.65
0.050609353859239835,0.0046737455,4999.357,8.652037e-05,0.99949753,0.93427944,100,2.1651845e-09,4999.817906057023,1.0100812,1.0000677,4999.817906057023,199.98272356909249,4999.817906057023,0.005000001,500.0,6.7485642,4739.911,0.0050529446,0.050609353859239835,200,199.98645874159752,1,0.65
0.022342876762321724,0.01,4999.85,,1.0,1.0,100,3.5044917e-18,4999.849586800152,1.0,1.0,4999.849586800152,100.0,4999.849586800152,0.009999998,500.0,0.14875007,4632.9507,0.01,0.022342876762321724,200,200.0,2,0.65
0.16525620886435588,0.005,4999.834,,1.0,1.0,100,2.179301e-19,4999.81755069691,1.0,1.0,4999.81755069691,200.00000010221265,4999.81755069691,0.0049999994,500.0,0.30516472,4740.397,0.005,0.16525620886435588,200,200.0,1,0.65
0.039214469533623945,0.01,4999.852,,1.0,1.0,100,3.5044917e-18,4999.85210402197,1.0,1.0,4999.85210402197,100.0,4999.85210402197,0.009999998,500.0,0.19702095,4632.952,0.01,0.039214469533623945,200,200.0,2,0.65
0.03638021334414712,0.005,4999.8438,,1.0,1.0,100,2.179301e-19,4999.835177410725,1.0,1.0,4999.835177410725,200.00000010221265,4999.835177410725,0.0049999994,500.0,0.19362286,4740.4062,0.005,0.03638021334414712,200,200.0,1,0.65
0.019678537046474837,0.01,4999.861,,1.0,1.0,100,3.5044917e-18,4999.861407521115,1.0,1.0,4999.861407521115,100.0,4999.861407521115,0.009999998,500.0,0.13959251,4632.961,0.01,0.019678537046474837,200,200.0,2,0.65
0.019106767993156935,0.0049993824,4999.8643,2.3166211e-09,1.0000033,0.99987984,100,5.791436e-14,4999.864914073108,1.0001712,1.0,4999.864914073108,199.99999417651748,4999.864914073108,0.005,500.0,0.13857554,4740.4272,0.005000839,0.019106767993156935,200,200.0,1,0.65
0.01810632643145051,0.01,4999.859,,1.0,1.0,100,3.5044917e-18,4999.858956377422,1.0,1.0,4999.858956377422,100.0,4999.858956377422,0.009999998,500.0,0.13387905,4632.959,0.01,0.01810632643145051,200,200.0,2,0.65
0.02417461163296911,0.0049988152,4999.85,6.6346626e-09,1.0000005,0.9997635,100,1.6586034e-13,4999.8401393887025,1.000235,1.0,4999.8401393887025,199.99996741583593,4999.8401393887025,0.005,500.0,0.14498094,4740.413,0.0050011724,0.02417461163296911,200,200.0,1,0.65
0.03390262609948894,0.01,4999.844,,1.0,1.0,100,3.5044917e-18,4999.844330545676,1.0,1.0,4999.844330545676,100.0,4999.844330545676,0.009999998,500.0,0.18319483,4632.9443,0.01,0.03390262609948894,200,200.0,2,0.65
233286.39817828708,0.0004791103,4997.536,0.02984334,0.9959848,0.09543732,100,7.5211113e-07,4951.529646935695,1.2232323,1.0244575,4951.529646935695,194.18718193136303,4951.529646935695,0.005,495.18,32.79588,4734.9453,0.006140818,233286.39817828708,200,195.22528640508497,1,0.65
0.017837080367414916,0.01,4999.866,,1.0,1.0,100,3.5044917e-18,4999.8666203243265,1.0,1.0,4999.8666203243265,100.0,4999.8666203243265,0.009999998,500.0,0.13289598,4632.967,0.01,0.017837080367414916,200,200.0,2,0.65
0.019186610421447255,0.004979875,4999.867,1.5811719e-06,1.0000284,0.99600327,100,3.9526993e-11,4999.865867539978,1.0029583,1.0000014,4999.865867539978,199.99969988945415,4999.865867539978,0.005,500.0,0.13527396,4740.4297,0.005014649,0.019186610421447255,200,199.99971389811435,1,0.65
0.053596409313112076,0.01,4999.8364,,1.0,1.0,100,3.5044917e-18,4999.836594305974,1.0,1.0,4999.836594305974,100.0,4999.836594305974,0.009999998,500.0,0.23035784,4632.9365,0.01,0.053596409313112076,200,200.0,2,0.65
0.015314000015112956,0.0049802945,4999.8657,3.9557335e-07,1.0000275,0.9960863,100,9.888764e-12,4999.893548548675,1.001093,1.0000002,4999.893548548675,199.99993064281176,4999.893548548675,0.005,500.0,0.18653506,4740.428,0.0050053275,0.015314000015112956,200,199.99995231629555,1,0.65
0.02031432793466591,0.01,4999.877,,1.0,1.0,100,3.5044917e-18,4999.877319564841,1.0,1.0,4999.877319564841,100.0,4999.877319564841,0.009999998,500.0,0.14181782,4632.977,0.01,0.02031432793466591,200,200.0,2,0.65
0.02557048447348724,0.004980946,4999.864,1.52925e-06,0.9999618,0.99615115,100,3.823426e-11,4999.849143223607,1.0029138,1.0000011,4999.849143223607,199.9997083193162,4999.849143223607,0.005,500.0,0.15122494,4740.4263,0.005014761,0.02557048447348724,200,199.99978542350902,1,0.65
0.01867197234165289,0.01,4999.868,,1.0,1.0,100,3.5044917e-18,4999.8678875596515,1.0,1.0,4999.8678875596515,100.0,4999.8678875596515,0.009999998,500.0,0.13594298,4632.9688,0.01,0.01867197234165289,200,200.0,2,0.65
0.04136527208098306,0.005,4999.8647,,1.0,1.0,100,2.179301e-19,4999.8622102680165,1.0,1.0,4999.8622102680165,200.00000010221265,4999.8622102680165,0.0049999994,500.0,0.17241941,4740.4277,0.005,0.04136527208098306,200,200.0,1,0.65
0.045984007035335436,0.01,4999.838,,1.0,1.0,100,3.5044917e-18,4999.838006873849,1.0,1.0,4999.838006873849,100.0,4999.838006873849,0.009999998,500.0,0.21336935,4632.9385,0.01,0.045984007035335436,200,200.0,2,0.65
0.04612502923029781,0.005,4999.831,,1.0,1.0,100,2.179301e-19,4999.823398049698,1.0,1.0,4999.823398049698,200.00000010221265,4999.823398049698,0.0049999994,500.0,0.21365902,4740.3936,0.005,0.04612502923029781,200,200.0,1,0.65
0.03129004332887936,0.01,4999.8423,,1.0,1.0,100,3.5044917e-18,4999.842262077564,1.0,1.0,4999.842262077564,100.0,4999.842262077564,0.009999998,500.0,0.17598599,4632.943,0.01,0.03129004332887936,200,200.0,2,0.65
0.044099559426342534,0.0049672006,4999.828,1.7472478e-06,0.9998484,0.99328953,100,4.36944e-11,4999.812742450989,1.00152,1.000001,4999.812742450989,199.9996484737616,4999.812742450989,0.005,500.0,0.19326332,4740.3906,0.0050083594,0.044099559426342534,200,199.99980926531862,1,0.65
0.021992582213155313,0.01,4999.858,,1.0,1.0,100,3.5044917e-18,4999.857912918703,1.0,1.0,4999.857912918703,100.0,4999.857912918703,0.009999998,500.0,0.14752872,4632.958,0.01,0.021992582213155313,200,200.0,2,0.65
212537.85760125055,0.00025450342,4998.6885,0.021910606,0.9927022,0.05052922,100,5.558485e-07,4953.760300115777,1.1241338,1.0162168,4953.760300115777,195.67117044929762,4953.760300115777,0.005,495.4,16.631838,4737.1562,0.005661989,212537.85760125055,200,196.80840630998784,1,0.65
11883.678784374286,0.01,4988.945,,1.0,1.0,100,3.5044917e-18,4988.94543908133,1.0,1.0,4988.94543908133,100.0,4988.94543908133,0.009999998,498.92,108.46587,4622.045,0.01,11883.678784374286,200,200.0,2,0.65
0.02339243109621619,0.002450938,4997.177,0.006894882,1.0107794,0.49547154,100,1.687152e-07,4999.848516008287,1.1250445,1.0082905,4999.848516008287,198.66598985015554,4999.848516008287,0.005,500.0,37.788197,4736.6665,0.0055652326,0.02339243109621619,200,198.35552769552316,1,0.65
0.02856548798687488,0.01,4999.832,,1.0,1.0,100,3.5044917e-18,4999.831854128547,1.0,1.0,4999.831854128547,100.0,4999.831854128547,0.009999998,500.0,0.16816738,4632.9326,0.01,0.02856548798687488,200,200.0,2,0.65
0.031287650560814693,0.004981568,4999.846,7.8141153e-07,0.9999652,0.996279,100,1.9536752e-11,4999.859740299079,1.001653,1.0000006,4999.859740299079,199.9998408124985,4999.859740299079,0.005,500.0,0.1724733,4740.4087,0.005008439,0.031287650560814693,200,199.9998807907815,1,0.65
0.021836924745798986,0.01,4999.8584,,1.0,1.0,100,3.5044917e-18,4999.8588621959425,1.0,1.0,4999.8588621959425,100.0,4999.8588621959425,0.009999998,500.0,0.14705811,4632.9585,0.01,0.021836924745798986,200,200.0,2,0.65
0.12081732219415103,0.004939264,4999.8477,6.2161243e-06,0.99982107,0.9876761,100,1.554584e-10,4999.835338399622,1.0030515,1.000005,4999.835338399622,199.99875733877911,4999.835338399622,0.005,500.0,0.26376602,4740.4097,0.005016155,0.12081732219415103,200,199.99899864698133,1,0.65
249984.5992827591,0.01,4949.847,,1.0,1.0,100,3.5044917e-18,4949.8473288867535,1.0,1.0,4949.8473288867535,100.0,4949.8473288867535,0.009999998,495.01,497.47836,4582.9473,0.01,249984.5992827591,200,200.0,2,0.65
0.022155592368161413,0.0007231648,4985.4854,0.043477915,1.0052317,0.14538965,100,1.0756631e-06,4999.852191272005,1.4034934,1.0390888,4999.852191272005,191.78925309929505,4999.852191272005,0.005,500.0,203.02,4721.0264,0.0069809444,0.022155592368161413,200,192.4763228030855,1,0.65
0.02240636463842273,0.01,4999.8467,,1.0,1.0,100,3.5044917e-18,4999.846798133255,1.0,1.0,4999.846798133255,100.0,4999.846798133255,0.009999998,500.0,0.14894718,4632.9473,0.01,0.02240636463842273,200,200.0,2,0.65
0.03082370979474035,0.005,4999.84,,1.0,1.0,100,2.179301e-19,4999.832362190162,1.0,1.0,4999.832362190162,200.00000010221265,4999.832362190162,0.0049999994,500.0,0.16248544,4740.4023,0.005,0.03082370979474035,200,200.0,1,0.65
0.02355429807445607,0.01,4999.841,,1.0,1.0,100,3.5044917e-18,4999.840730449362,1.0,1.0,4999.840730449362,100.0,4999.840730449362,0.009999998,500.0,0.1527123,4632.9414,0.01,0.02355429807445607,200,200.0,2,0.65
0.02223509795669982,0.0049949475,4999.8486,8.295217e-08,0.9999834,0.99897283,100,2.0739408e-12,4999.8550202372035,1.0003897,1.0,4999.8550202372035,199.99998286972715,4999.8550202372035,0.005,500.0,0.15069936,4740.411,0.0050020316,0.02223509795669982,200,200.0,1,0.65
0.0322458065046356,0.01,4999.8467,,1.0,1.0,100,3.5044917e-18,4999.846612084821,1.0,1.0,4999.846612084821,100.0,4999.846612084821,0.009999998,500.0,0.17867896,4632.9473,0.01,0.0322458065046356,200,200.0,2,0.65
0.04473577699975129,0.005,4999.847,,1.0,1.0,100,2.179301e-19,4999.847717548139,1.0,1.0,4999.847717548139,200.00000010221265,4999.847717548139,0.0049999994,500.0,0.19521393,4740.41,0.005,0.04473577699975129,200,200.0,1,0.65
0.02533013307971305,0.01,4999.852,,1.0,1.0,100,3.5044917e-18,4999.852139209805,1.0,1.0,4999.852139209805,100.0,4999.852139209805,0.009999998,500.0,0.15837115,4632.952,0.01,0.02533013307971305,200,200.0,2,0.65
0.01699355405529928,0.004986221,4999.855,1.5615211e-06,0.99999624,0.9972404,100,3.9038203e-11,4999.856074271452,1.0036107,1.0000011,4999.856074271452,199.99969159534234,4999.856074271452,0.005,500.0,0.14468922,4740.4175,0.005018072,0.01699355405529928,200,199.99978542350902,1,0.65
0.04058324322048242,0.01,4999.83,,1.0,1.0,100,3.5044917e-18,4999.829982074596,1.0,1.0,4999.829982074596,100.0,4999.829982074596,0.009999998,500.0,0.20045413,4632.93,0.01,0.04058324322048242,200,200.0,2,0.65
1225.79399525238,0.0041996315,4998.372,0.001068016,1.0010408,0.8408005,100,2.664491e-08,4996.354238653094,1.0512064,1.0010648,4996.354238653094,199.78813533418358,4996.354238653094,0.005,499.66,20.75824,4738.797,0.005250567,1225.79399525238,200,199.78727103413618,1,0.65
0.01929456381195086,0.01,4999.8755,,1.0,1.0,100,3.5044917e-18,4999.875771476889,1.0,1.0,4999.875771476889,100.0,4999.875771476889,0.009999998,500.0,0.13820684,4632.9756,0.01,0.01929456381195086,200,200.0,2,0.65
0.024924241506626296,0.005,4999.8667,,1.0,1.0,100,2.179301e-19,4999.857798612517,1.0,1.0,4999.857798612517,200.00000010221265,4999.857798612517,0.0049999994,500.0,0.14821137,4740.4297,0.005,0.024924241506626296,200,200.0,1,0.65
0.03652245365783351,0.01,4999.807,,1.0,1.0,100,3.5044917e-18,4999.807371806581,1.0,1.0,4999.807371806581,100.0,4999.807371806581,0.009999998,500.0,0.19013509,4632.907,0.01,0.03652245365783351,200,200.0,2,0.65
0.016118425439326255,0.005,4999.8315,,1.0,1.0,100,2.179301e-19,4999.856631455573,1.0,1.0,4999.856631455573,200.00000010221265,4999.856631455573,0.0049999994,500.0,0.16327323,4740.3945,0.005,0.016118425439326255,200,200.0,1,0.65
0.03137656189468446,0.01,4999.852,,1.0,1.0,100,3.5044917e-18,4999.852562597494,1.0,1.0,4999.852562597494,100.0,4999.852562597494,0.009999998,500.0,0.17624347,4632.952,0.01,0.03137656189468446,200,200.0,2,0.65
0.04109752370192972,0.0049984124,4999.846,6.08216e-09,0.9999953,0.9996777,100,1.5205275e-13,4999.839187650668,1.0001129,1.0,4999.839187650668,200.00002316527682,4999.839187650668,0.005,500.0,0.18951131,4740.409,0.005000588,0.04109752370192972,200,200.0,1,0.65
0.01998253604224889,0.01,4999.863,,1.0,1.0,100,3.5044917e-18,4999.862628729974,1.0,1.0,4999.862628729974,100.0,4999.862628729974,0.009999998,500.0,0.14066935,4632.963,0.01,0.01998253604224889,200,200.0,2,0.65
14400.70491282982,0.001786299,4997.703,0.010226743,1.007094,0.35979423,100,2.520794e-07,4987.827381358198,1.1019853,1.009772,4987.827381358198,198.0133905693326,4987.827381358198,0.005,498.81,30.33844,4737.0015,0.0054711145,14400.70491282982,200,198.06452473567043,1,0.65
0.044004774028662284,0.01,4999.8413,,1.0,1.0,100,3.5044917e-18,4999.841649579105,1.0,1.0,4999.841649579105,100.0,4999.841649579105,0.009999998,500.0,0.20873375,4632.9414,0.01,0.044004774028662284,200,200.0,2,0.65
0.02199691681369551,0.005,4999.8496,,1.0,1.0,100,2.179301e-19,4999.857752149994,1.0,1.0,4999.857752149994,200.00000010221265,4999.857752149994,0.0049999994,500.0,0.18092635,4740.412,0.005,0.02199691681369551,200,200.0,1,0.65
0.024992057287991226,0.01,4999.835,,1.0,1.0,100,3.5044917e-18,4999.835548984651,1.0,1.0,4999.835548984651,100.0,4999.835548984651,0.009999998,500.0,0.15730761,4632.9355,0.01,0.024992057287991226,200,200.0,2,0.65
0.020330129019787445,0.004995891,4999.8457,4.589152e-08,0.9999951,0.9991733,100,1.1472996e-12,4999.854662108944,1.0003881,1.0,4999.854662108944,199.99998910393927,4999.854662108944,0.005,500.0,0.15005927,4740.4087,0.005001965,0.020330129019787445,200,200.0,1,0.65
0.02170143009116459,0.01,4999.8545,,1.0,1.0,100,3.5044917e-18,4999.85422965916,1.0,1.0,4999.85422965916,100.0,4999.85422965916,0.009999998,500.0,0.14659743,4632.9546,0.01,0.02170143009116459,200,200.0,2,0.65
0.022209579264211764,0.005,4999.8506,,1.0,1.0,100,2.179301e-19,4999.846580356616,1.0,1.0,4999.846580356616,200.00000010221265,4999.846580356616,0.0049999994,500.0,0.14749996,4740.413,0.005,0.022209579264211764,200,200.0,1,0.65
0.025102538584278078,0.01,4999.839,,1.0,1.0,100,3.5044917e-18,4999.8391190473185,1.0,1.0,4999.8391190473185,100.0,4999.8391190473185,0.009999998,500.0,0.15762919,4632.9395,0.01,0.025102538584278078,200,200.0,2,0.65
0.020032791767364458,0.0049605262,4999.84,6.931686e-06,0.99998593,0.99209136,100,1.732969e-10,4999.8391182185915,1.0071063,1.0000062,4999.8391182185915,199.99864674502928,4999.8391182185915,0.005,500.0,0.14925236,4740.402,0.005035602,0.020032791767364458,200,199.99876023107385,1,0.65
0.029285907035886048,0.01,4999.834,,1.0,1.0,100,3.5044917e-18,4999.833954283425,1.0,1.0,4999.833954283425,100.0,4999.833954283425,0.009999998,500.0,0.17028616,4632.9346,0.01,0.029285907035886048,200,200.0,2,0.65
4491.417897469692,0.0034155855,4997.5547,0.0038613908,1.0032028,0.685305,100,9.5919354e-08,4993.15019375255,1.0863202,1.0035449,4993.15019375255,199.23936646298242,4993.15019375255,0.005,499.34,32.34272,4737.658,0.00541426,4491.417897469692,200,199.29351909431128,1,0.65
