AvgEpLen,VarDiscRet,EpsThisIter,ESSClassic,eRenyi2,BatchSize,ESSRenyi,IterType,VarNormIw,MaxNormIw,VarVanillaIw,J,Bound,MinVanillaIw,MaxVanillaIw,VarRet,AvgDiscRet,VarJ,AvgNormIw,AvgRet,MinNormIw,AvgVanillaIw,VanillaAvgRet
97.59,2612.2194741257813,100,189.66076426308152,1.0690857,200,187.07573843899198,1,1.3697074e-06,0.0104547925,0.056147814,-70.118225,-95.786026,0.29950473,2.1167421,2612.2194741257813,-68.7833897742629,52.092068,0.005,-68.7833897742629,0.0014792826,1.012331,-68.7833897742629
105.74,4990.382967820151,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-75.62564,-110.73327,1.0,1.0,4990.382967820151,-75.62564668208361,70.288536,0.009999998,-75.62564668208361,0.01,1.0,-75.62564668208361
111.79,6140.210368274241,100,192.26401978760614,1.044297,200,191.5164017982242,1,1.0109608e-06,0.0111094015,0.040184904,-76.93882,-102.30753,0.8396222,2.2149043,6140.210368274241,-80.69705987676979,69.466,0.005,-80.69705987676979,0.004211333,0.9968603,-80.69705987676979
103.15,3791.301589997884,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-72.94396,-108.0515,1.0,1.0,3791.301589997884,-72.9439714500308,61.2649,0.009999998,-72.9439714500308,0.01,1.0,-72.9439714500308
103.92,3795.5712064235704,100,185.1787734485508,1.0588058,200,188.8920476199537,1,2.0109903e-06,0.017753558,0.08192068,-71.53241,-97.07668,0.6700541,3.5832505,3795.5712064235704,-73.68522662848234,50.530975,0.005,-73.68522662848234,0.0033198472,1.0091641,-73.68522662848234
99.6,2601.9204678084297,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.87127,-104.97621,1.0,1.0,2601.9204678084297,-69.87127521693706,50.753334,0.009999998,-69.87127521693706,0.01,1.0,-69.87127521693706
107.96,4967.2306793518965,100,187.08264834091824,1.0620922,200,188.30757143378258,1,1.7348252e-06,0.012287321,0.07497121,-71.60028,-97.18424,0.8056534,2.5543275,4967.2306793518965,-77.07651557445526,51.814377,0.005,-77.07651557445526,0.00387551,1.039416,-77.07651557445526
101.86,3834.0383469475805,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-72.00887,-107.116264,1.0,1.0,3834.0383469475805,-72.00887152180076,61.609234,0.009999998,-72.00887152180076,0.01,1.0,-72.00887152180076
124.83,9426.06029247866,100,180.98968425491515,1.1186861,200,178.7811644208218,1,2.639082e-06,0.015250523,0.100590825,-78.22963,-104.48632,0.22674643,2.977402,9426.06029247866,-91.51835636764764,71.37777,0.0049999994,-91.51835636764764,0.0011614157,0.9761639,-91.51835636764764
116.3,7246.930525582096,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.51588,-119.62345,1.0,1.0,7246.930525582096,-84.51587518632412,84.702194,0.009999998,-84.51587518632412,0.01,1.0,-84.51587518632412
116.74,7229.540776102435,100,163.66305983076765,1.231529,200,162.39974894524283,1,5.5784644e-06,0.008510039,0.23491126,-78.61984,-106.16899,0.004000425,1.7463294,7229.540776102435,-84.7077721747756,76.72576,0.005,-84.7077721747756,1.9494473e-05,1.0260407,-84.7077721747756
115.91,7255.334666348955,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-84.10036,-119.20775,1.0,1.0,7255.334666348955,-84.10035378009081,84.7513,0.009999998,-84.10035378009081,0.01,1.0,-84.10035378009081
101.29,3819.9445037074374,100,174.6985202629021,1.1447301,200,174.71367404057114,1,3.6389297e-06,0.00964307,0.1461379,-75.14344,-101.703896,0.26904818,1.9324574,3819.9445037074374,-71.92623245924712,64.14768,0.005,-71.92623245924712,0.0013425654,1.0019928,-71.92623245924712
97.96,2601.7364497497842,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.11292,-104.217094,1.0,1.0,2601.7364497497842,-69.11292437314987,50.75154,0.009999998,-69.11292437314987,0.01,1.0,-69.11292437314987
103.02,3773.6998947662723,100,190.85162387818747,1.061579,200,188.3986044062045,1,1.2043859e-06,0.0067506093,0.05116383,-69.151474,-94.72794,0.23018765,1.391367,3773.6998947662723,-72.83136020809413,49.06176,0.005,-72.83136020809413,0.0011168204,1.0305492,-72.83136020809413
115.94,7261.323331186043,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.95361,-119.06073,1.0,1.0,7261.323331186043,-83.95361304178834,84.78626,0.009999998,-83.95361304178834,0.01,1.0,-83.95361304178834
102.89,3785.348157498482,100,138.80379717724472,1.4083076,200,142.01443404036317,1,1.10774545e-05,0.011262,0.39871204,-70.289505,-99.74971,0.0016662558,2.1366098,3785.348157498482,-72.72353884011507,53.490345,0.005000001,-72.72353884011507,8.782779e-06,0.94859254,-72.72353884011507
105.03,3773.8228489260673,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-74.65459,-109.762215,1.0,1.0,3773.8228489260673,-74.6545877251029,61.12352,0.009999998,-74.6545877251029,0.01,1.0,-74.6545877251029
128.96,10467.622295953905,100,122.24007679761083,1.574124,200,127.05479537640701,1,1.5983027e-05,0.023740523,0.6058403,-73.89896,-105.04522,0.00028813252,4.6221056,10467.622295953905,-95.09446740955114,55.09069,0.005,-95.09446740955114,1.4799352e-06,0.9734633,-95.09446740955114
109.81,6164.342838599781,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-78.80961,-113.91659,1.0,1.0,6164.342838599781,-78.80961176007986,78.119774,0.009999998,-78.80961176007986,0.01,1.0,-78.80961176007986
98.67,2601.5680915987814,100,194.03633794876322,1.0261905,200,194.8955834536628,1,7.722286e-07,0.0063461703,0.030090615,-73.64263,-98.79046,0.30702102,1.252721,2601.5680915987814,-69.57358647555112,64.39377,0.005,-69.57358647555112,0.0015553406,0.9869897,-69.57358647555112
109.31,4958.1996131090955,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-78.05403,-113.16147,1.0,1.0,4958.1996131090955,-78.05403203204274,70.06153,0.009999998,-78.05403203204274,0.01,1.0,-78.05403203204274
121.65,8298.262364520831,100,186.59877320524458,1.072194,200,186.53341064228508,1,1.804481e-06,0.012841331,0.071558565,-81.50359,-107.208786,0.7360319,2.5572,8298.262364520831,-88.63334008395672,76.494896,0.005,-88.63334008395672,0.0036960854,0.9956911,-88.63334008395672
103.92,3810.5334235164914,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-73.46776,-108.5749,1.0,1.0,3810.5334235164914,-73.46775678351521,61.42009,0.009999998,-73.46775678351521,0.01,1.0,-73.46775678351521
96.4,1333.550309203529,100,188.50118392200676,1.0726694,200,186.4507391086865,1,1.532694e-06,0.00877509,0.0628411,-68.48802,-94.1989,0.27452677,1.7768294,1333.550309203529,-66.96199202269315,39.911785,0.005,-66.96199202269315,0.0013557842,1.0124279,-66.96199202269315
122.33,9482.08216081132,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-89.967636,-125.075356,1.0,1.0,9482.08216081132,-89.96763730585575,96.88788,0.009999998,-89.96763730585575,0.01,1.0,-89.96763730585575
114.2,6084.607368010322,100,179.5676903926376,1.1107897,200,180.05209069477405,1,2.858948e-06,0.009401545,0.11058951,-82.97542,-109.13938,0.04846635,1.8490689,6084.607368010322,-81.80284020006657,84.211716,0.005,-81.80284020006657,0.00024642597,0.9833856,-81.80284020006657
98.57,2621.1708986148005,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.064606,-104.172165,1.0,1.0,2621.1708986148005,-69.06460965007544,50.940742,0.009999998,-69.06460965007544,0.01,1.0,-69.06460965007544
125.05,9398.836861166521,100,185.19167076841723,1.0871934,200,183.95991508369647,1,2.0090943e-06,0.010709677,0.07956463,-78.06236,-103.946815,0.52307785,2.131259,9398.836861166521,-91.7091091658175,70.52869,0.005000001,-91.7091091658175,0.0026284908,0.99501556,-91.7091091658175
102.56,2584.406336521216,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-72.12515,-107.23262,1.0,1.0,2584.406336521216,-72.12516498237848,50.582233,0.009999998,-72.12516498237848,0.01,1.0,-72.12516498237848
115.42,7264.243417551928,100,158.27751331868797,1.2337255,200,162.11060908820357,1,6.6231987e-06,0.009476334,0.25746545,-71.77607,-99.34985,0.06814096,1.8683832,7264.243417551928,-83.71041776821018,57.80894,0.005,-83.71041776821018,0.0003456071,0.98581535,-83.71041776821018
102.11,2600.3634959910987,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-71.54714,-106.65343,1.0,1.0,2600.3634959910987,-71.54714887753128,50.738148,0.009999998,-71.54714887753128,0.01,1.0,-71.54714887753128
95.46,1356.368890495141,100,199.13242985591992,1.0052238,200,198.9606789408697,1,1.0946576e-07,0.0053169187,0.004366451,-68.79596,-93.68533,0.7582315,1.0619038,1356.368890495141,-66.32010458305479,43.611664,0.005,-66.32010458305479,0.003796441,0.99860835,-66.32010458305479
106.44,5004.904366966188,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.43168,-111.5388,1.0,1.0,5004.904366966188,-76.43168247565627,70.39074,0.009999998,-76.43168247565627,0.01,1.0,-76.43168247565627
102.48,3810.351131623131,100,22.405443923679513,1.243578,200,160.82626653967145,1,0.00019915585,0.20081301,12.182589,-69.74122,-97.42445,0.08682385,49.666687,3810.351131623131,-72.7434896364808,52.59772,0.005000001,-72.7434896364808,0.00035104735,1.2366402,-72.7434896364808
94.75,1385.6418769355796,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-65.79632,-100.90074,1.0,1.0,1385.6418769355796,-65.79632213369013,37.03762,0.009999998,-65.79632213369013,0.01,1.0,-65.79632213369013
111.29,6148.05253228461,100,172.65485014145304,1.1763508,200,170.0173065397804,1,3.979406e-06,0.008830136,0.16437086,-68.87935,-95.80431,0.015062018,1.7946124,6148.05253228461,-79.93945246711374,42.467884,0.005,-79.93945246711374,7.4110525e-05,1.0161862,-79.93945246711374
111.72,6115.292915576153,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.71577,-115.82337,1.0,1.0,6115.292915576153,-80.71576995566487,77.80836,0.009999998,-80.71576995566487,0.01,1.0,-80.71576995566487
99.59,2619.632416522734,100,127.49382160280348,1.5148275,200,132.02823512228488,1,1.4289034e-05,0.011105969,0.5600083,-66.53378,-97.08776,1.3676005e-06,2.1986303,2619.632416522734,-70.10955281674862,28.521166,0.005,-70.10955281674862,6.908177e-09,0.98984176,-70.10955281674862
118.96,8387.906912582173,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-86.95657,-122.06415,1.0,1.0,8387.906912582173,-86.95657594785094,91.12644,0.009999998,-86.95657594785094,0.01,1.0,-86.95657594785094
109.87,6159.417110208382,100,182.77372651185857,1.1135812,200,179.60073633534003,1,2.368069e-06,0.012194391,0.09089872,-80.12362,-106.32033,0.45587623,2.3891413,6159.417110208382,-79.15630185380579,77.83723,0.005,-79.15630185380579,0.002326833,0.9796066,-79.15630185380579
101.32,3816.520023143282,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-71.793365,-106.900505,1.0,1.0,3816.520023143282,-71.79336389139294,61.468323,0.009999998,-71.79336389139294,0.01,1.0,-71.79336389139294
101.51,2586.151209103656,100,181.3537665136418,1.0940483,200,182.8072919742563,1,2.5833385e-06,0.01108701,0.10392541,-68.99271,-94.95833,0.22783825,2.2237432,2586.151209103656,-71.18513634502888,45.70756,0.005,-71.18513634502888,0.0011359426,1.0028598,-71.18513634502888
111.45,6112.448283505939,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.41715,-115.52465,1.0,1.0,6112.448283505939,-80.41715496018529,77.79026,0.009999998,-80.41715496018529,0.01,1.0,-80.41715496018529
93.29,1375.0554987832024,100,178.49268473699908,1.0984498,200,182.07477048314797,1,3.0274905e-06,0.013423398,0.118355125,-70.298096,-96.316246,0.45290634,2.6540837,1375.0554987832024,-64.96846026569605,49.56067,0.005,-64.96846026569605,0.002290637,0.98860353,-64.96846026569605
107.68,4970.198355123502,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.80491,-111.91228,1.0,1.0,4970.198355123502,-76.80490711435675,70.14625,0.009999998,-76.80490711435675,0.01,1.0,-76.80490711435675
117.5,7207.561691179959,100,179.1266023022465,1.111741,200,179.89802442837245,1,2.9278547e-06,0.013091755,0.11810528,-78.11337,-104.28828,0.15050468,2.6294067,7207.561691179959,-85.1234428884089,67.69749,0.005,-85.1234428884089,0.0007493593,1.0042224,-85.1234428884089
119.31,7138.841438626417,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-86.44721,-121.554535,1.0,1.0,7138.841438626417,-86.44721016660333,84.068146,0.009999998,-86.44721016660333,0.01,1.0,-86.44721016660333
110.65,6154.39548202566,100,175.78220690399982,1.1300364,200,176.9854565125843,1,3.461596e-06,0.013032454,0.1523049,-79.983444,-106.37291,0.5134287,2.7336628,6154.39548202566,-79.71177005037666,69.65146,0.005,-79.71177005037666,0.002447718,1.0487905,-79.71177005037666
115.56,7262.711566581868,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-83.90888,-119.01642,1.0,1.0,7262.711566581868,-83.9088855856657,84.794365,0.009999998,-83.9088855856657,0.01,1.0,-83.9088855856657
119.06,7165.064870216443,100,156.82636646891189,1.2787127,200,156.40729325733548,1,6.9169773e-06,0.0134364795,0.28702682,-79.26817,-107.34007,0.068637,2.7370868,7165.064870216443,-86.42951337262988,67.76993,0.005,-86.42951337262988,0.00033694206,1.0185282,-86.42951337262988
109.07,4957.338536500599,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.7586,-112.86604,1.0,1.0,4957.338536500599,-77.7586023952067,70.05544,0.009999998,-77.7586023952067,0.01,1.0,-77.7586023952067
100.03,2590.210443372889,100,161.6757987006119,1.2166644,200,164.38386336983464,1,5.9558656e-06,0.009005137,0.22407372,-68.52226,-95.90456,0.023809142,1.74668,2590.210443372889,-70.15059032574295,39.456017,0.005,-70.15059032574295,0.00012274979,0.9698242,-70.15059032574295
125.49,10595.509826541156,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-92.76462,-127.87222,1.0,1.0,10595.509826541156,-92.76462677553296,102.418526,0.009999998,-92.76462677553296,0.01,1.0,-92.76462677553296
112.64,6112.2194240689005,100,174.0219792843968,1.1502761,200,173.8713045568992,1,3.7507548e-06,0.009487603,0.15065853,-82.185104,-108.81005,0.16731691,1.9014899,6112.2194240689005,-80.83510207056999,85.25153,0.005,-80.83510207056999,0.00083483825,1.0020919,-80.83510207056999
108.12,4956.2400147561775,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.358604,-112.4628,1.0,1.0,4956.2400147561775,-77.35860131785273,70.04768,0.009999998,-77.35860131785273,0.01,1.0,-77.35860131785273
100.56,2607.96960904772,100,169.91503818956056,1.1628594,200,171.98983225850895,1,4.448712e-06,0.012464729,0.17401172,-69.99102,-96.760796,0.029037382,2.465216,2607.96960904772,-70.57385728418826,45.64083,0.005,-70.57385728418826,0.00014682005,0.98887664,-70.57385728418826
137.88,12475.898215838224,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-102.29987,-137.40744,1.0,1.0,12475.898215838224,-102.2998693586886,111.13568,0.009999998,-102.2998693586886,0.01,1.0,-102.2998693586886
109.08,4955.4186737391,100,134.95117308985814,1.4453474,200,138.37503432113598,1,1.2110992e-05,0.020495309,0.57814354,-77.492516,-107.337524,0.06955865,4.477983,4955.4186737391,-77.79648889482021,66.840645,0.005,-77.79648889482021,0.00031836343,1.092441,-77.79648889482021
102.06,3792.8093583915634,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-72.0285,-107.13597,1.0,1.0,3792.8093583915634,-72.02850650727748,61.277084,0.009999998,-72.02850650727748,0.01,1.0,-72.02850650727748
121.09,8315.779506813127,100,136.23952234434825,1.427562,200,140.09899410935446,1,1.1758865e-05,0.01263968,0.47480136,-71.02421,-100.68512,0.005442962,2.5398574,8315.779506813127,-88.00853381454945,43.926563,0.005,-88.00853381454945,2.7087071e-05,1.0047159,-88.00853381454945
104.18,5054.952477286482,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-74.72766,-109.83442,1.0,1.0,5054.952477286482,-74.72766268163919,70.741806,0.009999998,-74.72766268163919,0.01,1.0,-74.72766268163919
127.73,10475.011607745162,100,140.99411798260712,1.3890847,200,143.97970150063244,1,1.051504e-05,0.0107132215,0.3979472,-76.8498,-106.10816,0.0036933653,2.0841422,10475.011607745162,-94.3838872398436,71.50345,0.005,-94.3838872398436,1.8985193e-05,0.9726963,-94.3838872398436
113.08,6100.490639851834,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-81.287796,-116.39498,1.0,1.0,6100.490639851834,-81.2878080740571,77.71413,0.009999998,-81.2878080740571,0.01,1.0,-81.2878080740571
104.98,3780.230576335814,100,192.49840476882656,1.0420077,200,191.93716412572758,1,9.791371e-07,0.0139041245,0.039168756,-76.60549,-101.94636,0.8625909,2.7809412,3780.230576335814,-74.17295020058751,66.066956,0.005,-74.17295020058751,0.004312774,1.0000418,-74.17295020058751
97.62,1352.5211352407682,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-67.581154,-102.686646,1.0,1.0,1352.5211352407682,-67.58115709990263,36.592293,0.009999998,-67.58115709990263,0.01,1.0,-67.58115709990263
123.49,9432.83621660805,100,191.19127182026105,1.0598266,200,188.7101131886166,1,1.1576111e-06,0.010263329,0.05194883,-77.43909,-102.995544,0.31222922,2.1741765,9432.83621660805,-90.92973455041647,70.24097,0.005,-90.92973455041647,0.0014738966,1.0591965,-90.92973455041647
106.27,4999.254037045769,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-75.77868,-110.88599,1.0,1.0,4999.254037045769,-75.77868317499757,70.35098,0.009999998,-75.77868317499757,0.01,1.0,-75.77868317499757
119.18,8371.361890431905,100,93.42344863861933,1.2227452,200,163.56637772944285,1,2.8663067e-05,0.07400499,1.4053423,-75.25617,-102.70685,0.49811956,16.386671,8371.361890431905,-86.99391908332706,63.16744,0.005,-86.99391908332706,0.0022495927,1.1071328,-86.99391908332706
99.27,2581.898423594736,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.21792,-104.32501,1.0,1.0,2581.898423594736,-69.21792215406894,50.557686,0.009999998,-69.21792215406894,0.01,1.0,-69.21792215406894
97.79,1391.7829147460436,100,183.11273914336434,1.067477,200,187.35766885703802,1,2.3171694e-06,0.013499297,0.09542883,-66.61917,-92.2675,0.12555939,2.7395048,1391.7829147460436,-67.96803795292973,34.06586,0.005,-67.96803795292973,0.00061871164,1.0146842,-67.96803795292973
106.83,4982.3722127660785,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.22155,-111.32911,1.0,1.0,4982.3722127660785,-76.22155769273638,70.2321,0.009999998,-76.22155769273638,0.01,1.0,-76.22155769273638
91.45,83.25281290005775,100,195.16849834911054,1.0236098,200,195.38696124139523,1,6.2199666e-07,0.006299928,0.025162816,-68.87973,-93.995865,0.50301,1.2671299,83.25281290005775,-62.64375366345048,46.628853,0.005,-62.64375366345048,0.0025008696,1.0056702,-62.64375366345048
106.65,4987.120191997282,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.43922,-111.54593,1.0,1.0,4987.120191997282,-76.4392208212614,70.265564,0.009999998,-76.4392208212614,0.01,1.0,-76.4392208212614
99.76,2579.643299370263,100,185.63663806140625,1.0694283,200,187.01580590379126,1,1.944062e-06,0.01216709,0.08451365,-71.19151,-96.86343,0.79152167,2.536852,2579.643299370263,-70.1837546390295,50.702286,0.005,-70.1837546390295,0.0037962464,1.0425056,-70.1837546390295
101.59,2579.3639916469924,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-70.981995,-106.089554,1.0,1.0,2579.3639916469924,-70.98199464023114,50.532864,0.009999998,-70.98199464023114,0.01,1.0,-70.98199464023114
96.9,1360.776482175535,100,178.33220292178115,1.1257552,200,177.65851903300032,1,3.0528263e-06,0.009911689,0.124007,-65.46278,-91.80229,0.05626443,1.9976516,1360.776482175535,-67.51847078174353,18.74579,0.005,-67.51847078174353,0.00027916557,1.0077251,-67.51847078174353
122.52,9493.15949329157,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-89.75465,-124.86171,1.0,1.0,9493.15949329157,-89.75464648872614,96.94446,0.009999998,-89.75464648872614,0.01,1.0,-89.75464648872614
107.5,4981.4581476905705,100,142.70736139685184,1.3954568,200,143.32224494572841,1,1.0087168e-05,0.010237728,0.4061688,-74.76138,-104.08656,0.0006687364,2.0543396,4981.4581476905705,-76.89780943229795,65.37394,0.005,-76.89780943229795,3.3326241e-06,1.0033181,-76.89780943229795
111.62,6108.11646704826,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.65333,-115.76099,1.0,1.0,6108.11646704826,-80.65332739636303,77.76269,0.009999998,-80.65332739636303,0.01,1.0,-80.65332739636303
116.78,7208.3348656898725,100,130.026217720148,1.6570566,200,120.69593978532126,1,1.352139e-05,0.011483962,0.68741906,-68.043045,-99.99927,5.3143587e-05,2.5893564,7208.3348656898725,-84.6837353566289,38.30179,0.005,-84.6837353566289,2.3569521e-07,1.1273794,-84.6837353566289
106.89,5017.451230143191,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.69069,-111.79776,1.0,1.0,5017.451230143191,-76.6906880505383,70.478905,0.009999998,-76.6906880505383,0.01,1.0,-76.6906880505383
111.56,6123.691216049478,100,179.47388057065848,1.0814406,200,184.9385032553145,1,2.873573e-06,0.017310716,0.123042434,-76.08011,-101.8957,0.3105952,3.582048,6123.691216049478,-80.17141016811132,65.90098,0.005,-80.17141016811132,0.0015009921,1.0346332,-80.17141016811132
108.84,4948.471724622189,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.465454,-112.57255,1.0,1.0,4948.471724622189,-77.46545513495803,69.99276,0.009999998,-77.46545513495803,0.01,1.0,-77.46545513495803
114.56,7290.884494084743,100,165.98169783988058,1.1896363,200,168.11860200314788,1,5.149551e-06,0.015239847,0.22366694,-75.428375,-102.50473,0.006128161,3.1761193,7290.884494084743,-82.98760851919651,61.64183,0.005,-82.98760851919651,2.9404511e-05,1.0420444,-82.98760851919651
108.51,4956.076254841357,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.76405,-112.87172,1.0,1.0,4956.076254841357,-77.764056250453,70.046524,0.009999998,-77.764056250453,0.01,1.0,-77.764056250453
117.52,7201.293245064226,100,176.81394500141997,1.1069916,200,180.66983634390212,1,3.2947905e-06,0.018392017,0.13559636,-78.09106,-104.210205,0.7443633,3.7311223,7201.293245064226,-85.03257482960821,63.935165,0.005,-85.03257482960821,0.0036692293,1.0143319,-85.03257482960821
105.69,5029.966439438758,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-75.81915,-110.9248,1.0,1.0,5029.966439438758,-75.81915344715118,70.56676,0.009999998,-75.81915344715118,0.01,1.0,-75.81915344715118
107.78,4978.343360405567,100,197.2852679173125,1.0159523,200,196.85962658989354,1,3.457339e-07,0.0073747374,0.013817423,-76.07841,-101.100006,0.88529253,1.474311,4978.343360405567,-77.1178492307663,69.01289,0.005000001,-77.1178492307663,0.0044283736,0.99956846,-77.1178492307663
107.5,4994.1300156299885,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-76.76541,-111.87266,1.0,1.0,4994.1300156299885,-76.76541112348437,70.314926,0.009999998,-76.76541112348437,0.01,1.0,-76.76541112348437
113.99,7300.775288904394,100,158.23579257679617,1.2303351,200,162.55733688835525,1,6.631574e-06,0.016794806,0.2760161,-72.809135,-100.344864,0.059081163,3.4263673,7300.775288904394,-82.95134431570769,61.299423,0.005,-82.95134431570769,0.00028959438,1.0200676,-82.95134431570769
109.33,4951.294093262048,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.89581,-113.00337,1.0,1.0,4951.294093262048,-77.89581571385264,70.012726,0.009999998,-77.89581571385264,0.01,1.0,-77.89581571385264
101.14,3830.7379251537072,100,153.6719864013476,1.3714031,200,145.83604213535568,1,7.57471e-06,0.010331781,0.33431634,-67.59917,-96.67072,0.005360647,2.170556,3830.7379251537072,-71.75113898530603,39.66754,0.005,-71.75113898530603,2.5516518e-05,1.0504268,-71.75113898530603
108.51,4988.143426513352,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-77.21382,-112.32151,1.0,1.0,4988.143426513352,-77.21382833138108,70.27277,0.009999998,-77.21382833138108,0.01,1.0,-77.21382833138108
104.6,3769.104730775422,100,189.311755588086,1.0746812,200,186.10170803827677,1,1.4185556e-06,0.00849239,0.0543016,-73.60336,-99.33853,0.32476023,1.6615486,3769.104730775422,-73.98742557555437,58.20014,0.005,-73.98742557555437,0.0016598916,0.97825736,-73.98742557555437
102.81,3804.742206353277,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-72.97803,-108.08559,1.0,1.0,3804.742206353277,-72.97802984312176,61.3734,0.009999998,-72.97802984312176,0.01,1.0,-72.97802984312176
107.98,4972.8710582697495,100,161.0847058405291,1.2517527,200,159.7759641646278,1,6.069924e-06,0.011401927,0.25744233,-69.047134,-96.82155,0.08267647,2.3481543,4972.8710582697495,-77.18857546806335,39.812023,0.005,-77.18857546806335,0.00040145192,1.0297182,-77.18857546806335
105.54,3773.032997283346,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-74.47281,-109.57936,1.0,1.0,3773.032997283346,-74.47281575635076,61.11712,0.009999998,-74.47281575635076,0.01,1.0,-74.47281575635076
109.68,4918.582059021066,100,188.53108988814782,1.0482439,200,190.79529464853212,1,1.5284654e-06,0.011293181,0.061469223,-75.12186,-100.53843,0.58706206,2.2647347,4918.582059021066,-78.197733309865,60.92506,0.005,-78.197733309865,0.002927406,1.0027001,-78.197733309865
113.16,6114.663186199357,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-80.9152,-116.0185,1.0,1.0,6114.663186199357,-80.91520468100906,77.80435,0.009999998,-80.91520468100906,0.01,1.0,-80.91520468100906
108.43,4952.884901986793,100,196.72975042642204,1.0279884,200,194.55471814339415,1,4.1766546e-07,0.0084481025,0.016101915,-78.35411,-103.52383,0.8155429,1.6587604,4952.884901986793,-77.33219848915934,70.248436,0.005,-77.33219848915934,0.004153577,0.9817355,-77.33219848915934
102.52,3823.7347720039397,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-72.82548,-107.933075,1.0,1.0,3823.7347720039397,-72.82547468870878,61.526398,0.009999998,-72.82547468870878,0.01,1.0,-72.82547468870878
100.18,2614.1699821181387,100,177.5307956988379,1.1424946,200,175.05553822911435,1,3.1800282e-06,0.009221125,0.12872003,-68.49223,-95.02687,0.008312355,1.8552034,2614.1699821181387,-70.48034224316478,39.853745,0.005000001,-70.48034224316478,4.131583e-05,1.0059527,-70.48034224316478
109.44,6171.625611668382,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-78.65239,-113.759766,1.0,1.0,6171.625611668382,-78.65239238768817,78.16591,0.009999998,-78.65239238768817,0.01,1.0,-78.65239238768817
114.71,7290.315537018739,100,168.7259598115069,1.1685469,200,171.1527345829352,1,4.6571345e-06,0.014531628,0.19389936,-75.95343,-102.78883,0.1916005,2.9651253,7290.315537018739,-82.82433216020465,69.41873,0.005,-82.82433216020465,0.00093900494,1.0202316,-82.82433216020465
98.52,3843.8994914343643,100,100.0,1.0,200,200.0,2,3.5044917e-18,0.01,,-69.899864,-105.00734,1.0,1.0,3843.8994914343643,-69.89986499339342,61.688416,0.009999998,-69.89986499339342,0.01,1.0,-69.89986499339342
