AvgNormIw,VarRet,eRenyi2,BatchSize,MinNormIw,Bound,MaxVanillaIw,MinVanillaIw,VarVanillaIw,AvgEpLen,J,ESSRenyi,MaxNormIw,VarNormIw,VarJ,ESSClassic,VanillaAvgRet,VarDiscRet,AvgDiscRet,AvgRet,AvgVanillaIw
0.01,800.1006777740314,3.7333825,100,4.9583673e-06,55.76743,1244.3546,0.006599619,15463.845,500.0,69.378365,26.78536179426182,0.9348975,0.008728853,23.771055,1.143960202336009,12.18588630089168,800.1006777740314,12.18588630089168,12.18588630089168,13.310064
0.01,1002.7882682000828,4.57352,100,1.2170823e-05,60.3592,732.4559,0.009752655,5357.5044,500.0,74.745255,21.86499588640493,0.91406804,0.008343661,28.12748,1.1961401523115232,17.321474820578356,1002.7882682000828,17.321474820578356,17.321474820578356,8.013144
0.01,909.0701798914445,1.0000002,100,2.0718374e-22,85.85124,4253400.5,8.812354e-16,180914270000.0,500.0,93.740654,99.99997615814777,1.0,0.0100000035,8.250321e-06,1.0,32.80693303907069,909.0701798914445,32.80693303907069,32.80693303907069,42534.004
0.01,816.59211046704,4.499674,100,8.651128e-06,65.228165,490.0017,0.004825268,2395.0808,500.0,82.19178,22.223832988925977,0.8785144,0.007698795,33.00256,1.295033792044057,41.81741608750612,816.59211046704,41.81741608750612,41.81741608750612,5.577617
0.010000003,871.7776911360711,4.3068457,100,1.5886544e-05,70.25906,428.26514,0.008299684,1829.2437,500.0,86.67201,23.218849194706443,0.81974846,0.0067020445,35.627853,1.4847756557257306,49.93485919466091,871.7776911360711,49.93485919466091,49.93485919466091,5.224348
0.01,183.80474487183832,1.0000004,100,5.659636e-09,80.45272,367058.06,0.0020776526,1347313200.0,500.0,88.526054,99.99996423722592,0.9998856,0.00999769,0.029707657,1.0002288597210127,67.83937492724164,183.80474487183832,67.83937492724164,67.83937492724164,3671.0007
0.010000002,411.80599810576535,1.0000112,100,1.2261336e-20,86.49725,451317.38,5.5338306e-15,2036872800.0,500.0,94.44611,99.99887944523479,0.9999862,0.009999721,0.0040489105,1.000027696887478,61.22437967732962,411.80599810576535,61.22437967732962,61.22437967732962,4513.2363
0.009999998,473.87390545663214,4.527872,100,3.6110487e-06,77.403305,568.59625,0.0023423969,3224.9202,500.0,95.202576,22.0854295594313,0.8765503,0.0076641627,37.045902,1.3008095672219266,52.22718494918926,473.87390545663214,52.22718494918926,52.22718494918926,6.4867496
0.01,432.37792033745995,1.6639359,100,8.713797e-05,64.868965,1269.6067,0.11816729,16097.094,500.0,74.97575,60.098468947004704,0.93622315,0.008753219,8.979117,1.1408118781723389,57.949883429391754,432.37792033745995,57.949883429391754,57.949883429391754,13.560941
0.009999999,291.7374840985765,1.0000026,100,2.521115e-09,82.512985,69536.48,0.00017535804,48352948.0,500.0,90.50304,99.9997377402508,0.9997229,0.009994403,0.042884763,1.0005544171768241,61.67736173207257,291.7374840985765,61.67736173207257,61.67736173207257,695.5575
0.01,250.1669644275791,2.4704428,100,0.0001201488,75.76126,721.5993,0.09712981,5195.4067,500.0,87.798965,40.478573775105225,0.8926126,0.007949746,17.956587,1.254665927057849,66.12165164118487,250.1669644275791,66.12165164118487,66.12165164118487,8.084126
0.01,203.99371383454888,1.0000004,100,3.918402e-09,82.94412,98010.625,0.00038416754,96060230.0,500.0,90.88581,99.99996423722592,0.9996812,0.009993561,0.077499464,1.0006379470983453,66.3748134704627,203.99371383454888,66.3748134704627,66.3748134704627,980.4188
0.010000002,564.3507537755091,2.8042064,100,2.4711195e-05,74.520294,843.97986,0.022641862,7111.1157,500.0,87.52396,35.66071349926295,0.9211147,0.008470342,19.941277,1.1784617978918102,56.63430575554801,564.3507537755091,56.63430575554801,56.63430575554801,9.162593
0.01,500.99363792770504,1.0000163,100,3.9082998e-08,81.67799,89077.2,0.003483464,79346536.0,500.0,89.526596,99.99836685940507,0.9994087,0.009988058,0.12116236,1.0011836634790792,60.84105609047304,500.99363792770504,60.84105609047304,60.84105609047304,891.2991
0.010000002,310.4073184435756,1.000002,100,3.3766564e-12,78.971176,13510.673,4.7054215e-08,1825010.8,500.0,87.08479,99.99979734461846,0.9695391,0.009398145,0.7498936,1.0633589912110164,66.10892466854298,310.4073184435756,66.10892466854298,66.10892466854298,139.3515
0.01,205.6404046147003,2.3888338,100,4.531082e-05,78.73533,728.00073,0.037592094,5285.563,500.0,90.81258,41.86143113999258,0.87748,0.0076789544,18.016302,1.2983364157365054,72.80832873872102,205.6404046147003,72.80832873872102,72.80832873872102,8.2964945
0.010000002,144.16769268415825,1.8141505,100,0.000113057424,78.105835,767.07776,0.095755264,5872.067,500.0,88.86287,55.12221980041394,0.9056822,0.008185851,11.681322,1.2189187408650561,74.13590378646762,144.16769268415825,74.13590378646762,74.13590378646762,8.469613
0.01,189.8434123471204,1.6486368,100,0.00014462181,75.313774,1017.5342,0.16020803,10335.597,500.0,85.721504,60.65617297412364,0.9185409,0.008422374,9.52039,1.1850938502172348,72.27726429767104,189.8434123471204,72.27726429767104,72.27726429767104,11.0777235
0.010000002,167.89869258752464,2.3226929,100,9.9632874e-05,82.47964,688.3825,0.07738642,4727.108,500.0,94.91335,43.05347523321508,0.88627344,0.007835584,18.145075,1.2727133467287415,76.87068374474475,167.89869258752464,76.87068374474475,76.87068374474475,7.767157
0.009999999,145.34113062864284,1.0000014,100,3.5728925e-10,84.47633,75042.23,2.6824944e-05,56312812.0,500.0,92.70677,99.99985694905718,0.9995093,0.0099900905,0.04413295,1.0009821881983492,77.8666795544989,145.34113062864284,77.8666795544989,77.8666795544989,750.7907
0.01,147.76467013179916,1.4523079,100,8.9771015e-07,73.085106,2.9656913,8.821854e-05,0.47224522,500.0,82.76431,68.85592048226513,0.030178817,4.890127e-05,7.9716425,67.37988184393868,77.02544252424687,147.76467013179916,77.02544252424687,77.02544252424687,0.9827063
0.01,93.98894194092091,1.0,100,0.0099997865,71.34015,1.0000066,0.9999782,2.2897921e-11,500.0,79.64309,100.0,0.010000071,2.2919464e-15,9.646165,100.00000381469913,79.64305685585781,93.98894194092091,79.64305685585781,79.64305685585781,0.9999995
0.01,72.0840051870629,1.0,100,0.00999999,73.35743,1.0000002,0.99999905,3.344575e-14,500.0,81.369934,100.0,0.010000003,4.0564495e-18,8.447672,100.0,81.369929205897,72.0840051870629,81.369929205897,81.369929205897,1.0
0.009999998,74.1651729676175,1.0,100,0.01,73.0887,1.0,1.0,,500.0,81.1234,100.0,0.01,3.5044917e-18,8.568752,100.0,81.12340619092609,74.1651729676175,81.12340619092609,81.12340619092609,1.0
0.009999998,78.82986290958996,1.0,100,0.01,72.021164,1.0,1.0,,500.0,80.28326,100.0,0.01,3.5044917e-18,8.834113,100.0,80.28325858355987,78.82986290958996,80.28325858355987,80.28325858355987,1.0
0.009999998,72.59816649297336,1.0,100,0.01,73.26433,1.0,1.0,,500.0,81.22404,100.0,0.01,3.5044917e-18,8.477746,100.0,81.22403869241731,72.59816649297336,81.22403869241731,81.22403869241731,1.0
0.009999998,95.06971628413889,1.0,100,0.01,71.073814,1.0,1.0,,500.0,79.19283,100.0,0.01,3.5044917e-18,9.701496,100.0,79.19283816695184,95.06971628413889,79.19283816695184,79.19283816695184,1.0
0.009999998,81.28620657526146,1.0,100,0.01,72.4032,1.0,1.0,,500.0,80.612755,100.0,0.01,3.5044917e-18,8.970694,100.0,80.61275174262096,81.28620657526146,80.61275174262096,80.61275174262096,1.0
0.009999998,91.14630818264675,1.0,100,0.01,72.32556,1.0,1.0,,500.0,80.39782,100.0,0.01,3.5044917e-18,9.499202,100.0,80.39782587912924,91.14630818264675,80.39782587912924,80.39782587912924,1.0
0.009999998,61.48068502454439,1.0,100,0.01,72.03003,1.0,1.0,,500.0,79.94488,100.0,0.01,3.5044917e-18,7.801659,100.0,79.94487260364161,61.48068502454439,79.94487260364161,79.94487260364161,1.0
0.009999998,81.73592836907117,1.0,100,0.01,71.549225,1.0,1.0,,500.0,79.6275,100.0,0.01,3.5044917e-18,8.995475,100.0,79.6274995587783,81.73592836907117,79.6274995587783,79.6274995587783,1.0
0.009999998,112.48412763554477,1.0,100,0.01,72.66084,1.0,1.0,,500.0,80.830894,100.0,0.01,3.5044917e-18,10.5526905,100.0,80.83089618666874,112.48412763554477,80.83089618666874,80.83089618666874,1.0
0.009999998,97.18660204458949,1.0,100,0.01,72.13179,1.0,1.0,,500.0,80.41206,100.0,0.01,3.5044917e-18,9.808911,100.0,80.41206726325595,97.18660204458949,80.41206726325595,80.41206726325595,1.0
0.009999998,80.97596606607976,1.0,100,0.01,72.56653,1.0,1.0,,500.0,80.667595,100.0,0.01,3.5044917e-18,8.953558,100.0,80.66759423012729,80.97596606607976,80.66759423012729,80.66759423012729,1.0
0.009999998,93.47022976237577,1.0,100,0.01,68.75717,1.0,1.0,,500.0,76.84586,100.0,0.01,3.5044917e-18,9.619538,100.0,76.84586852703269,93.47022976237577,76.84586852703269,76.84586852703269,1.0
0.009999998,87.55514482406448,1.0,100,0.01,71.39048,1.0,1.0,,500.0,79.38129,100.0,0.01,3.5044917e-18,9.310187,100.0,79.38128861041021,87.55514482406448,79.38128861041021,79.38128861041021,1.0
0.009999998,68.60175427633321,1.0,100,0.01,73.223114,1.0,1.0,,500.0,81.20566,100.0,0.01,3.5044917e-18,8.2411,100.0,81.20564957677026,68.60175427633321,81.20564957677026,81.20564957677026,1.0
0.009999998,67.99145512869275,1.0,100,0.01,72.18598,1.0,1.0,,500.0,80.12484,100.0,0.01,3.5044917e-18,8.204361,100.0,80.12483452072888,67.99145512869275,80.12483452072888,80.12483452072888,1.0
0.009999998,76.30007774056915,1.0,100,0.01,71.23337,1.0,1.0,,500.0,79.230896,100.0,0.01,3.5044917e-18,8.691207,100.0,79.23089393813059,76.30007774056915,79.23089393813059,79.23089393813059,1.0
0.009999998,79.38115874292954,1.0,100,0.01,72.853455,1.0,1.0,,500.0,80.973236,100.0,0.01,3.5044917e-18,8.86495,100.0,80.9732363502848,79.38115874292954,80.9732363502848,80.9732363502848,1.0
0.009999998,106.95718174747645,1.0,100,0.01,71.773895,1.0,1.0,,500.0,79.93699,100.0,0.01,3.5044917e-18,10.290171,100.0,79.9369888034371,106.95718174747645,79.9369888034371,79.9369888034371,1.0
0.009999998,78.19553253793093,1.0,100,0.01,71.872536,1.0,1.0,,500.0,79.84989,100.0,0.01,3.5044917e-18,8.798498,100.0,79.84989395399666,78.19553253793093,79.84989395399666,79.84989395399666,1.0
0.009999999,87.37111065857351,1.0,100,0.009999996,71.95441,1.0000005,0.9999996,1.6866418e-14,500.0,80.2507,100.0,0.010000004,3.627149e-18,9.300398,100.0,80.25069678545614,87.37111065857351,80.25069678545614,80.25069678545614,1.0
0.009999998,69.97674782547205,1.0,100,0.01,71.823006,1.0,1.0,,500.0,79.864716,100.0,0.01,3.5044917e-18,8.323279,100.0,79.86471783113706,69.97674782547205,79.86471783113706,79.86471783113706,1.0
0.009999998,74.40479948720862,1.0,100,0.01,72.98521,1.0,1.0,,500.0,80.99896,100.0,0.01,3.5044917e-18,8.582584,100.0,80.9989689654858,74.40479948720862,80.9989689654858,80.9989689654858,1.0
0.009999998,83.55719288635359,1.0,100,0.01,71.24126,1.0,1.0,,500.0,79.21791,100.0,0.01,3.5044917e-18,9.095142,100.0,79.21791480254706,83.55719288635359,79.21791480254706,79.21791480254706,1.0
0.009999998,70.60831206135109,1.0,100,0.01,72.200226,1.0,1.0,,500.0,80.34674,100.0,0.01,3.5044917e-18,8.360755,100.0,80.34674616184097,70.60831206135109,80.34674616184097,80.34674616184097,1.0
0.009999998,59.30061248469672,1.0,100,0.01,73.3018,1.0,1.0,,500.0,81.223175,100.0,0.01,3.5044917e-18,7.6620884,100.0,81.22317570140069,59.30061248469672,81.22317570140069,81.22317570140069,1.0
0.009999998,61.070519552759954,1.0,100,0.01,72.996925,1.0,1.0,,500.0,81.01978,100.0,0.01,3.5044917e-18,7.775591,100.0,81.01978793130802,61.070519552759954,81.01978793130802,81.01978793130802,1.0
0.009999998,107.4732941596862,1.0,100,0.01,72.27922,1.0,1.0,,500.0,80.390076,100.0,0.01,3.5044917e-18,10.314968,100.0,80.39008259520246,107.4732941596862,80.39008259520246,80.39008259520246,1.0
0.009999998,72.00963817098923,1.0,100,0.01,72.75007,1.0,1.0,,500.0,80.7961,100.0,0.01,3.5044917e-18,8.443313,100.0,80.79609246877588,72.00963817098923,80.79609246877588,80.79609246877588,1.0
0.009999998,91.7940231183671,1.0,100,0.01,72.616066,1.0,1.0,,500.0,80.72373,100.0,0.01,3.5044917e-18,9.532895,100.0,80.72373135014581,91.7940231183671,80.72373135014581,80.72373135014581,1.0
0.009999998,79.318280567169,1.0,100,0.01,72.01363,1.0,1.0,,500.0,80.09327,100.0,0.01,3.5044917e-18,8.861439,100.0,80.09327892682674,79.318280567169,80.09327892682674,80.09327892682674,1.0
0.009999998,88.7589244381416,1.0,100,0.01,71.543236,1.0,1.0,,500.0,79.82021,100.0,0.01,3.5044917e-18,9.373972,100.0,79.82021347241206,88.7589244381416,79.82021347241206,79.82021347241206,1.0
0.009999998,70.11131043439536,1.0,100,0.01,73.11564,1.0,1.0,,500.0,81.099396,100.0,0.01,3.5044917e-18,8.331279,100.0,81.09939224339954,70.11131043439536,81.09939224339954,81.09939224339954,1.0
0.009999998,93.47074916103294,1.0,100,0.01,72.89991,1.0,1.0,,500.0,81.20353,100.0,0.01,3.5044917e-18,9.619565,100.0,81.20353690606422,93.47074916103294,81.20353690606422,81.20353690606422,1.0
0.009999998,79.37493393254246,1.0,100,0.01,72.56874,1.0,1.0,,500.0,80.686104,100.0,0.01,3.5044917e-18,8.864603,100.0,80.68610327662665,79.37493393254246,80.68610327662665,80.68610327662665,1.0
0.009999998,90.19375814316044,1.0,100,0.01,73.46163,1.0,1.0,,500.0,81.62419,100.0,0.01,3.5044917e-18,9.449434,100.0,81.62419007046373,90.19375814316044,81.62419007046373,81.62419007046373,1.0
0.009999998,86.65975085716464,1.0,100,0.01,72.4406,1.0,1.0,,500.0,80.66615,100.0,0.01,3.5044917e-18,9.262459,100.0,80.66615385231775,86.65975085716464,80.66615385231775,80.66615385231775,1.0
0.009999998,85.38353498288454,1.0,100,0.01,72.40605,1.0,1.0,,500.0,80.646614,100.0,0.01,3.5044917e-18,9.194003,100.0,80.64661538238762,85.38353498288454,80.64661538238762,80.64661538238762,1.0
0.01,75.58231204744114,1.0,100,0.009999983,70.957855,1.0000014,0.99999833,3.5351295e-13,500.0,79.19544,100.0,0.010000015,3.5281473e-17,8.650229,100.0,79.1954449593341,75.58231204744114,79.1954449593341,79.1954449593341,1.0
0.009999998,81.9229397420305,1.0,100,0.01,73.13925,1.0,1.0,,500.0,81.31961,100.0,0.01,3.5044917e-18,9.00576,100.0,81.31960532236126,81.9229397420305,81.31960532236126,81.31960532236126,1.0
0.009999998,70.2843877080536,1.0,100,0.01,73.250496,1.0,1.0,,500.0,81.19335,100.0,0.01,3.5044917e-18,8.341556,100.0,81.193354646212,70.2843877080536,81.193354646212,81.193354646212,1.0
0.009999998,89.99758294695167,1.0,100,0.01,71.177986,1.0,1.0,,500.0,79.50292,100.0,0.01,3.5044917e-18,9.439153,100.0,79.50291574088902,89.99758294695167,79.50291574088902,79.50291574088902,1.0
0.01,76.725973877668,1.0,100,0.00999996,73.20961,1.0000029,0.999996,1.299719e-12,500.0,81.40032,100.0,0.010000028,1.3069127e-16,8.715427,99.99997711182208,81.40031568748182,76.725973877668,81.40031568748182,81.40031568748182,1.0000001
0.009999998,72.96510451743198,1.0,100,0.01,73.30929,1.0,1.0,,500.0,81.4562,100.0,0.01,3.5044917e-18,8.499145,100.0,81.45619616606223,72.96510451743198,81.45619616606223,81.45619616606223,1.0
0.01,71.61441241557361,1.0,100,0.009999967,71.85821,1.0000049,0.999997,2.230243e-12,500.0,79.78929,100.0,0.010000045,2.2282435e-16,8.420108,99.99998474121735,79.7892848730821,71.61441241557361,79.7892848730821,79.7892848730821,1.0000004
0.009999998,71.42338875386518,1.0,100,0.01,72.25941,1.0,1.0,,500.0,80.34751,100.0,0.01,3.5044917e-18,8.408874,100.0,80.34751670289481,71.42338875386518,80.34751670289481,80.34751670289481,1.0
0.009999998,68.00360128364308,1.0,100,0.01,73.62998,1.0,1.0,,500.0,81.675026,100.0,0.01,3.5044917e-18,8.205093,100.0,81.67502551121956,68.00360128364308,81.67502551121956,81.67502551121956,1.0
0.009999998,75.13568153677087,1.0,100,0.01,72.13124,1.0,1.0,,500.0,80.33476,100.0,0.01,3.5044917e-18,8.624635,100.0,80.33476513943383,75.13568153677087,80.33476513943383,80.33476513943383,1.0
0.009999998,98.42235308916884,1.0,100,0.01,72.315094,1.0,1.0,,500.0,80.3394,100.0,0.01,3.5044917e-18,9.871075,100.0,80.33940530900257,98.42235308916884,80.33940530900257,80.33940530900257,1.0
0.009999998,87.5430023116325,1.0,100,0.01,72.253296,1.0,1.0,,500.0,80.40315,100.0,0.01,3.5044917e-18,9.309542,100.0,80.40315600229604,87.5430023116325,80.40315600229604,80.40315600229604,1.0
0.009999998,68.36624316257249,1.0,100,0.01,71.79013,1.0,1.0,,500.0,79.75192,100.0,0.01,3.5044917e-18,8.226942,100.0,79.75192915316892,68.36624316257249,79.75192915316892,79.75192915316892,1.0
0.009999998,65.03716922622301,1.0,100,0.01,72.57696,1.0,1.0,,500.0,80.3795,100.0,0.01,3.5044917e-18,8.024138,100.0,80.37950057519396,65.03716922622301,80.37950057519396,80.37950057519396,1.0
0.009999998,60.9298863777908,1.0,100,0.01,72.28832,1.0,1.0,,500.0,80.3458,100.0,0.01,3.5044917e-18,7.766633,100.0,80.34581216828624,60.9298863777908,80.34581216828624,80.34581216828624,1.0
0.009999998,67.56731039184788,1.0,100,0.01,73.699425,1.0,1.0,,500.0,81.70458,100.0,0.01,3.5044917e-18,8.17873,100.0,81.70458336992688,67.56731039184788,81.70458336992688,81.70458336992688,1.0
0.009999999,68.53128615861253,1.0,100,0.009999992,71.15085,1.000001,0.9999993,6.9798266e-14,500.0,79.18195,100.0,0.010000009,6.5358774e-18,8.236868,99.99999618530313,79.18194220992793,68.53128615861253,79.18194220992793,79.18194220992793,1.0000001
0.01,68.66757025875673,1.0,100,0.009999994,72.820175,1.0000006,0.9999994,5.2393555e-14,500.0,81.08683,100.0,0.010000006,5.607187e-18,8.245053,100.0,81.08682656439781,68.66757025875673,81.08682656439781,81.08682656439781,1.0
0.009999998,80.74713294933584,1.0,100,0.01,70.57977,1.0,1.0,,500.0,78.83326,100.0,0.01,3.5044917e-18,8.940898,100.0,78.83325625371486,80.74713294933584,78.83325625371486,78.83325625371486,1.0
0.009999998,71.97994079765265,1.0,100,0.01,72.62095,1.0,1.0,,500.0,80.69354,100.0,0.01,3.5044917e-18,8.441571,100.0,80.69354544758268,71.97994079765265,80.69354544758268,80.69354544758268,1.0
0.009999998,93.71604778226545,1.0,100,0.01,71.90385,1.0,1.0,,500.0,80.22308,100.0,0.01,3.5044917e-18,9.632179,100.0,80.22307803813554,93.71604778226545,80.22307803813554,80.22307803813554,1.0
0.009999998,70.6606247477347,1.0,100,0.01,73.491356,1.0,1.0,,500.0,81.81746,100.0,0.01,3.5044917e-18,8.363852,100.0,81.81746641633706,70.6606247477347,81.81746641633706,81.81746641633706,1.0
0.009999998,76.38775596148199,1.0,100,0.01,72.80781,1.0,1.0,,500.0,80.71556,100.0,0.01,3.5044917e-18,8.696198,100.0,80.715562830254,76.38775596148199,80.715562830254,80.715562830254,1.0
0.009999998,79.6142687576746,1.0,100,0.01,72.02105,1.0,1.0,,500.0,80.21364,100.0,0.01,3.5044917e-18,8.877957,100.0,80.21364154609583,79.6142687576746,80.21364154609583,80.21364154609583,1.0
0.009999998,82.1515880003943,1.0,100,0.01,72.632515,1.0,1.0,,500.0,80.824,100.0,0.01,3.5044917e-18,9.018318,100.0,80.82398992678199,82.1515880003943,80.82398992678199,80.82398992678199,1.0
0.009999998,92.09809852929901,1.0,100,0.01,71.63336,1.0,1.0,,500.0,79.73464,100.0,0.01,3.5044917e-18,9.548671,100.0,79.73464400598029,92.09809852929901,79.73464400598029,79.73464400598029,1.0
0.009999998,84.41981696671014,1.0,100,0.01,72.13827,1.0,1.0,,500.0,80.26807,100.0,0.01,3.5044917e-18,9.141971,100.0,80.26806866758619,84.41981696671014,80.26806866758619,80.26806866758619,1.0
0.009999998,95.08877106412542,1.0,100,0.01,72.27621,1.0,1.0,,500.0,80.402306,100.0,0.01,3.5044917e-18,9.702468,100.0,80.40231250269899,95.08877106412542,80.40231250269899,80.40231250269899,1.0
0.009999998,85.34925420937493,1.0,100,0.01,72.20388,1.0,1.0,,500.0,80.267,100.0,0.01,3.5044917e-18,9.192158,100.0,80.26699646697116,85.34925420937493,80.26699646697116,80.26699646697116,1.0
0.009999998,86.23104172695244,1.0,100,0.01,72.472694,1.0,1.0,,500.0,80.587006,100.0,0.01,3.5044917e-18,9.23952,100.0,80.5870092565744,86.23104172695244,80.5870092565744,80.5870092565744,1.0
0.009999998,83.93412288046163,1.0,100,0.01,74.54308,1.0,1.0,,500.0,82.63748,100.0,0.01,3.5044917e-18,9.115634,100.0,82.63748563160479,83.93412288046163,82.63748563160479,82.63748563160479,1.0
0.009999998,79.611290284854,1.0,100,0.01,71.52999,1.0,1.0,,500.0,79.523056,100.0,0.01,3.5044917e-18,8.87779,100.0,79.52305225927938,79.611290284854,79.52305225927938,79.52305225927938,1.0
0.009999998,72.69178974629273,1.0,100,0.01,73.30218,1.0,1.0,,500.0,81.361336,100.0,0.01,3.5044917e-18,8.483211,100.0,81.36133578126066,72.69178974629273,81.36133578126066,81.36133578126066,1.0
0.009999998,57.837335681807545,1.0,100,0.01,72.40125,1.0,1.0,,500.0,80.503456,100.0,0.01,3.5044917e-18,7.5669646,100.0,80.50346489406539,57.837335681807545,80.50346489406539,80.50346489406539,1.0
0.01,95.26257733514531,1.0,100,0.0099999355,71.568115,1.000004,0.9999932,4.211042e-12,500.0,79.72668,100.0,0.010000044,4.20907e-16,9.711323,100.00001525879547,79.72666286137286,95.26257733514531,79.72666286137286,79.72666286137286,0.9999997
0.009999998,68.74092061861968,1.0,100,0.01,72.42676,1.0,1.0,,500.0,80.57343,100.0,0.01,3.5044917e-18,8.2494545,100.0,80.57343085843364,68.74092061861968,80.57343085843364,80.57343085843364,1.0
0.009999998,93.82630171566296,1.0,100,0.01,71.95094,1.0,1.0,,500.0,79.86231,100.0,0.01,3.5044917e-18,9.637844,100.0,79.86231191994682,93.82630171566296,79.86231191994682,79.86231191994682,1.0
0.009999998,69.42320850386568,1.0,100,0.01,72.670906,1.0,1.0,,500.0,80.74297,100.0,0.01,3.5044917e-18,8.290295,100.0,80.74297126070442,69.42320850386568,80.74297126070442,80.74297126070442,1.0
0.009999998,74.54199562622678,1.0,100,0.01,72.28961,1.0,1.0,,500.0,80.256935,100.0,0.01,3.5044917e-18,8.590492,100.0,80.25693928333844,74.54199562622678,80.25693928333844,80.25693928333844,1.0
0.009999998,67.96081828643732,1.0,100,0.01,72.20287,1.0,1.0,,500.0,80.247536,100.0,0.01,3.5044917e-18,8.202513,100.0,80.2475349080087,67.96081828643732,80.2475349080087,80.2475349080087,1.0
0.009999998,66.67373631557389,1.0,100,0.01,72.528984,1.0,1.0,,500.0,80.49552,100.0,0.01,3.5044917e-18,8.124469,100.0,80.49551595370637,66.67373631557389,80.49551595370637,80.49551595370637,1.0
0.009999998,58.157303654098634,1.0,100,0.01,73.01774,1.0,1.0,,500.0,81.03894,100.0,0.01,3.5044917e-18,7.587867,100.0,81.03894275304643,58.157303654098634,81.03894275304643,81.03894275304643,1.0
0.009999998,64.17823910347411,1.0,100,0.01,71.97448,1.0,1.0,,500.0,79.890594,100.0,0.01,3.5044917e-18,7.970976,100.0,79.89059035908261,64.17823910347411,79.89059035908261,79.89059035908261,1.0
0.009999998,81.27722467079873,1.0,100,0.01,73.00407,1.0,1.0,,500.0,81.19063,100.0,0.01,3.5044917e-18,8.970198,100.0,81.19063421167728,81.27722467079873,81.19063421167728,81.19063421167728,1.0
0.009999998,78.45482431395774,1.0,100,0.01,71.453186,1.0,1.0,,500.0,79.4689,100.0,0.01,3.5044917e-18,8.813074,100.0,79.46890553352033,78.45482431395774,79.46890553352033,79.46890553352033,1.0
0.009999998,76.04586201613965,1.0,100,0.01,72.921074,1.0,1.0,,500.0,81.06305,100.0,0.01,3.5044917e-18,8.676717,100.0,81.06305313276742,76.04586201613965,81.06305313276742,81.06305313276742,1.0
0.009999998,73.55731780590989,1.0,100,0.01,72.228714,1.0,1.0,,500.0,80.30588,100.0,0.01,3.5044917e-18,8.5335655,100.0,80.30588356192504,73.55731780590989,80.30588356192504,80.30588356192504,1.0
