VarJ,BatchSize,StepSize,Grad2Norm,J,AvgEpLen,AvgRet,GradInftyNorm
2.6025116962439237e-07,100,224.30697892681593,0.0044581760442071105,866.0139368256417,200.0,1999.991233177185,0.00275699360902247
2.1629718866246832e-07,100,400.5288426366485,0.0024966990976656813,866.0146103140797,200.0,1999.9894312000274,0.0016415495584015324
1.994471818901688e-07,100,340.0631132736276,0.0029406306093403382,866.0151078312005,200.0,1999.992998981476,0.001954973720583267
1.8397132595753312e-07,100,328.4067500245906,0.0030450044036096136,866.0145750049605,200.0,1999.9920909786224,0.00262609662439227
1.3586959271842964e-07,100,258.7894726299113,0.0038641448194845092,866.015731717658,200.0,1999.9944064807892,0.0029791368504004717
1.2720358285990078e-07,100,405.468119199251,0.0024662851470909114,866.0164588748307,200.0,1999.9948236370087,0.0013950653153491654
1.1296467919917638e-07,100,403.50534696366475,0.002478281905121939,866.0153443620031,200.0,1999.9940736675262,0.0016678854094629894
1.0825558501097391e-07,100,394.72232932815035,0.002533426476536257,866.0157978340031,200.0,1999.9944735336303,0.00199193406044441
9.704253851429126e-08,100,270.2130830770723,0.003700783058364247,866.0161418091826,200.0,1999.994617433548,0.0025748486121176272
1.0056879431450283e-07,100,285.7744418964932,0.0034992632418899008,866.0162011669663,200.0,1999.995073337555,0.0028384748315537617
8.58584526812752e-08,100,529.6570598540596,0.0018880141053449519,866.0163809159368,200.0,1999.9954613590241,0.0014034120818216395
4.852250108989935e-08,100,221.59425466676458,0.004512752379360236,866.0172450528057,200.0,1999.9965460395813,0.003913974088725618
5.2882607052074376e-08,100,185.02648220988985,0.005404631748149558,866.0172077259092,200.0,1999.9964930915833,0.003708095797453389
4.4435988096669305,100,0.024720557035916118,40.45216289208675,863.9072112443058,199.07,1990.589494888913,26.465880234099195
3.673672593123874e-08,100,805.4113406346346,0.0012416015885895481,866.0177154647542,200.0,1999.9967718982696,0.0007701528769847619
4.6627724056017555e-08,100,489.8655735700855,0.002041376357011806,866.0168901448736,200.0,1999.9949780464171,0.0013695102969511635
3.0024236714978846e-07,100,34.03232348402732,0.02938382977199128,866.016450321201,200.0,1999.995154428482,0.02568589835484193
4.287521972115217e-08,100,389.0098508979803,0.0025706289897071393,866.0176987900675,200.0,1999.996447544098,0.002298411293125799
4.417589786992621e-08,100,278.9148008072499,0.0035853242535202412,866.0175298805026,200.0,1999.9969140529633,0.0025154718999108065
4.746129371895697e-08,100,582.3124024434152,0.0017172912611923504,866.0174625275279,200.0,1999.996898908615,0.0010934890081546588
4.5149102498405716e-08,100,191.50088921312232,0.0052219078674203695,866.0172525099254,200.0,1999.9966977596282,0.003535332310489372
240.34218695052903,100,0.0007629285495002657,1310.7387325523748,760.0333731254714,159.04,1585.8459523741155,962.9232604491696
4.576169505617142e-08,100,318.58568046180875,0.0031388730295424483,866.017308460735,200.0,1999.9967270565032,0.0030167500711131474
3.6993890045463155e-08,100,495.5613131311676,0.0020179137747488272,866.0179094034802,200.0,1999.997252368927,0.001655115549089679
8.922739822114463e-08,100,190.16609361855907,0.005258560981989935,866.0165896742018,200.0,1999.993532295227,0.004790037468244199
4.441536744112249e-08,100,170.07277830407202,0.005879835738392575,866.017629299546,200.0,1999.995930671692,0.004773363911677834
7.054832067361371e-08,100,177.13389714348847,0.005645446840645885,866.0169845669705,200.0,1999.9938712215423,0.00404984744940724
6.743318577925668e-08,100,229.67199003132927,0.004354035508916831,866.0172502118885,200.0,1999.9965759944916,0.002439932616821934
2.9087649213435864e-07,100,57.50015473364379,0.01739125754760608,866.0151066541594,200.0,1999.9843662166595,0.012026603088777071
4.823181542184148e-08,100,220.12487692523993,0.0045428759073860864,866.017403823784,200.0,1999.9967854213714,0.0034437678319094445
6.154333351255867e-08,100,200.59098894177387,0.004985268806318477,866.0174911425336,200.0,1999.9969319438935,0.004203956560321884
3.672979976279403e-08,100,167.9888625237914,0.0059527755886696065,866.0178677627663,200.0,1999.9973338031768,0.004419106732930808
6.508166625739633e-08,100,256.6806917559794,0.0038958910121322165,866.0172489108668,200.0,1999.9961761569978,0.00295497718772257
5.6850799575450655e-08,100,195.21920234401543,0.005122446910923236,866.0175326654665,200.0,1999.9968456268311,0.003534335540916127
5.35751717437978e-08,100,413.786779011953,0.0024167036036961275,866.0175216208636,200.0,1999.99669588089,0.0017869375414750744
3.6211085892799993e-08,100,264.01808249701674,0.0037876193575161633,866.018024456764,200.0,1999.997453508377,0.002875895725486676
4.648961487853201e-08,100,239.42979502803752,0.004176589634063291,866.0178891791161,200.0,1999.9968382549287,0.003732613223031627
6.719851206394106e-08,100,116.42824640083457,0.008588981032637385,866.0180662727945,200.0,1999.9957683563232,0.00540627658313785
1.0552969153992363e-07,100,65.49542877789496,0.015268241137731203,866.0171674413378,200.0,1999.9962200737,0.013847652119929171
3.209231656332232e-08,100,283.3952639190997,0.003528640479628721,866.0181970098215,200.0,1999.9971659564972,0.002824618546396586
6.859318398984821e-08,100,167.34696502667276,0.005975608818723507,866.0170671394911,200.0,1999.9940771579743,0.0037576379282884083
271.4606908462768,100,0.0005871094403869177,1703.2599566802714,561.2215931376063,92.04,910.8415409471653,1366.200265952039
4.793554007576543e-08,100,439.2800575971952,0.002276452078134095,866.0179932004842,200.0,1999.996288022995,0.0017679100318029747
2.88555379243978e-08,100,151.72714498557943,0.00659077846680001,866.0180812592365,200.0,1999.9975609302521,0.005200704696296827
118.85918715150633,100,0.0018290469848942145,546.7328112721152,366.92947230633445,48.16,471.441808017008,398.85156274907024
2.0606278987673483e-08,100,448.9877245974837,0.002227232383461034,866.0184952946412,200.0,1999.9980390930175,0.0016170779526028065
3.114319955865396e-08,100,229.28513803362375,0.004361381677749013,866.0184393425598,200.0,1999.9977672958373,0.0030938384308272144
3.475998162927746e-08,100,185.00892681997954,0.0054051445905258216,866.0180713706087,200.0,1999.9975354480744,0.004218281962466857
2.2442047245923812e-08,100,162.27341056719433,0.006162439037330265,866.0184738639347,200.0,1999.9979965019227,0.0046844610816069426
4.889463627363683e-07,100,26.686838381709016,0.037471654967019,866.0161334607596,200.0,1999.9845630455018,0.026883082323397926
2.5468576271504396e-08,100,190.73477547425983,0.005242882413621279,866.0185764313012,200.0,1999.9979638099671,0.004863496099184355
4.6040514672744456e-08,100,120.49661456384831,0.008298988346018001,866.0179367027853,200.0,1999.9973197746276,0.0075085100009650374
2.042466325874736e-08,100,408.4216010394046,0.0024484503205880136,866.0188082145769,200.0,1999.998311100006,0.001913098161698347
7.979351532611829e-07,100,56.57989335133915,0.017674123098648995,866.0129236437455,200.0,1999.9741517734528,0.013996406941887902
8.051609347494915e-08,100,225.83406122759737,0.004428030008246595,866.0167634376328,200.0,1999.992793750763,0.004013952574579632
2.5540608832945712e-08,100,340.9199181878848,0.002933240173573223,866.018189215872,200.0,1999.9969606208801,0.0025107814935575734
