VarDiscRet,VarNormIw,VanillaAvgRet,Delta,MinVanillaIw,Bound,BatchSize,J,AvgEpLen,AvgNormIw,VarVanillaIw,eRenyi2,MaxVanillaIw,IterType,AvgVanillaIw,VarRet,ESSRenyi,MinNormIw,AvgRet,VarJ,MaxNormIw,EpsThisIter,AvgDiscRet,ESSClassic
7.95222207887,5.67935e-07,-107.10216605,0.3,0.741355,-124.757,100,-107.028,16.93,0.01,0.00561798,1.0042,1.11113,1,0.994583,7.95222207887,99.5816284025,0.00745393,-107.10216605,2.71534,0.0111718,100,-107.10216605,99.4408766428
4.11543747554,1.9106e-07,-106.705909855,0.3,0.828113,-124.112,100,-106.674,16.26,0.01,0.00189823,1.00181,1.05365,1,0.996757,4.11543747554,99.8192008807,0.00830807,-106.705909855,1.97502,0.0105708,100,-106.705909855,99.8112123996
4.73261012724,2.0176e-07,-106.775767441,0.3,0.77734,-124.063,100,-106.734,16.7,0.01,0.00201861,1.00241,1.09917,1,1.00025,4.73261012724,99.7594316551,0.00777145,-106.775767441,2.12387,0.010989,100,-106.775767441,99.8006492629
4.96628527468,3.87063e-07,-106.702781267,0.3,0.689489,-124.09,100,-106.649,15.81,0.01,0.0038376,1.00308,1.13524,1,0.995724,4.96628527468,99.6931698015,0.0069245,-106.702781267,2.13951,0.0114011,100,-106.702781267,99.6182797397
4.63781549126,1.15539e-08,-106.463288304,0.3,0.954615,-123.73,100,-106.456,16.59,0.01,0.000115895,1.00017,1.01407,1,1.00154,4.63781549126,99.9826342227,0.00953147,-106.463288304,2.13278,0.0101251,100,-106.463288304,99.9885630578
12.4371973358,5.79033e-08,-107.337099452,0.3,0.904792,-124.888,100,-107.323,17.99,0.01,0.000582259,1.00078,1.03557,1,1.00278,12.4371973358,99.92205025,0.00902283,-107.337099452,3.51578,0.010327,100,-107.337099452,99.942723195
7.64745849243,6.23598e-07,-106.408243521,0.3,0.762641,-123.58,100,-106.308,16.52,0.01,0.00618784,1.00605,1.20946,1,0.996133,7.64745849243,99.3989925028,0.00765602,-106.408243521,2.91575,0.0121415,100,-106.408243521,99.3864214669
6.08048507844,5.76932e-07,-107.230729412,0.3,0.732993,-124.868,100,-107.167,17.16,0.01,0.00567074,1.00351,1.21272,1,0.99142,6.08048507844,99.6500147896,0.00739336,-107.230729412,2.37137,0.0122322,100,-107.230729412,99.4320993974
6.03441766355,2.59423e-07,-107.086744411,0.3,0.829322,-124.432,100,-107.049,16.37,0.01,0.00256369,1.00218,1.08468,1,0.994096,6.03441766355,99.7827016837,0.00834247,-107.086744411,2.3982,0.0109112,100,-107.086744411,99.743873891
4.94304351687,9.78754e-08,-106.745386677,0.3,0.903345,-124.233,100,-106.728,17.01,0.01,0.000978884,1.00093,1.09453,1,1.00007,4.94304351687,99.9067461702,0.00903284,-106.745386677,2.18989,0.0109446,100,-106.745386677,99.903213964
14.6215158957,4.24181e-07,-106.292062139,0.3,0.900415,-123.729,100,-106.238,17.73,0.01,0.0043464,1.0032,1.28666,1,1.01225,14.6215158957,99.6807902968,0.00889515,-106.292062139,4.15276,0.0127108,100,-106.292062139,99.5817823772
10.7284700567,1.40546e-06,-107.297253534,0.3,0.380969,-125.623,100,-107.049,17.08,0.01,0.0146005,1.012,1.36073,1,1.01924,10.7284700567,98.8145004128,0.00373779,-107.297253534,3.40137,0.0133505,100,-107.297253534,98.6276438867
6.12635163516,3.80838e-07,-107.128432072,0.3,0.738642,-124.395,100,-107.084,17.75,0.01,0.00373212,1.00256,1.06267,1,0.989937,6.12635163516,99.7448296494,0.00746151,-107.128432072,2.44244,0.0107348,100,-107.128432072,99.6243921463
1293.4185773,2.70628e-06,-110.486526602,0.3,0.29572,-179.809,100,-107.938,21.28,0.01,0.0271246,1.0214,1.20423,1,1.00114,1293.4185773,97.9051017256,0.00295383,-110.486526602,10.9289,0.0120286,100,-110.486526602,97.3906992311
6.44321610568,4.35258e-07,-107.058515076,0.3,0.83022,-124.881,100,-107.002,16.62,0.01,0.00432287,1.00312,1.3266,1,0.996581,6.44321610568,99.6886204204,0.00833068,-107.058515076,2.39946,0.0133115,100,-107.058515076,99.5709396902
6.48696865698,2.09963e-07,-106.910415033,0.3,0.848601,-124.314,100,-106.876,16.48,0.01,0.00207745,1.00195,1.05199,1,0.994705,6.48696865698,99.8057332025,0.00853119,-106.910415033,2.49993,0.0105759,100,-106.910415033,99.7925886594
5.07066563936,1.31037e-07,-107.081052696,0.3,0.869448,-124.425,100,-107.06,18.14,0.01,0.00131382,1.0013,1.05913,1,1.00132,5.07066563936,99.8699213552,0.00868306,-107.081052696,2.20015,0.0105774,100,-107.081052696,99.87044809
4.89550584356,7.82967e-07,-107.093621897,0.3,0.673138,-124.324,100,-106.997,16.78,0.01,0.00783654,1.00553,1.11041,1,1.00044,4.89550584356,99.4500177178,0.00672843,-107.093621897,2.14629,0.0110992,100,-107.093621897,99.2308639742
5.10771349332,1.83469e-07,-107.134772751,0.3,0.852114,-124.434,100,-107.106,17.51,0.01,0.00183772,1.00164,1.06145,1,1.00082,5.10771349332,99.8363435792,0.00851412,-107.134772751,2.22475,0.0106058,100,-107.134772751,99.8187177339
4.54556743788,6.23376e-07,-106.940456122,0.3,0.719455,-124.217,100,-106.866,15.85,0.01,0.00617622,1.00483,1.11938,1,0.995374,4.54556743788,99.5197110199,0.00722799,-106.940456122,2.0228,0.0112458,100,-106.940456122,99.3866508922
4.9038296603,3.40681e-08,-106.769271041,0.3,0.960211,-124.176,100,-106.762,16.47,0.01,0.000340818,1.00042,1.0547,1,1.0002,4.9038296603,99.9584489928,0.00960019,-106.769271041,2.20951,0.0105449,100,-106.769271041,99.9663162213
8.61696593611,3.01874e-06,-106.538699951,0.3,0.760093,-123.875,100,-106.298,19.2,0.01,0.0318038,1.01692,2.29699,1,1.02642,8.61696593611,98.3361897371,0.00740525,-106.538699951,4.71101,0.0223786,100,-106.538699951,97.0981685886
7.87519386783,2.41356e-07,-106.550327862,0.3,0.938082,-124.152,100,-106.518,18.16,0.01,0.00242377,1.00176,1.20655,1,1.00211,7.87519386783,99.8240354047,0.00936105,-106.550327862,2.83322,0.01204,100,-106.550327862,99.761639262
5.17711931716,2.27833e-07,-106.691036045,0.3,0.919895,-124.026,100,-106.66,16.65,0.01,0.00229716,1.00184,1.19769,1,1.00412,5.17711931716,99.8159820839,0.00916117,-106.691036045,2.32401,0.0119277,100,-106.691036045,99.7749309926
6.73325137957,1.69118e-07,-106.913869036,0.3,0.923529,-124.285,100,-106.879,18.68,0.01,0.00168687,1.00203,1.15889,1,0.998726,6.73325137957,99.7976947071,0.00924707,-106.913869036,2.62605,0.0116037,100,-106.913869036,99.8328632279
9.28042624655,1.07656e-06,-106.402467742,0.3,0.839905,-123.721,100,-106.303,17.44,0.01,0.0107353,1.0069,1.73921,1,0.998589,9.28042624655,99.3149799419,0.00841092,-106.402467742,3.6438,0.0174167,100,-106.402467742,98.9454408498
5.18399595675,1.97768e-07,-106.890730267,0.3,0.811686,-124.291,100,-106.864,16.39,0.01,0.00198046,1.00154,1.05406,1,1.0007,5.18399595675,99.845956996,0.00811116,-106.890730267,2.24354,0.0105332,100,-106.890730267,99.8045854979
4.03901113373,5.50214e-08,-106.51268982,0.3,0.933378,-123.947,100,-106.501,16.6,0.01,0.000555997,1.00067,1.04204,1,1.00524,4.03901113373,99.9333468585,0.00928511,-106.51268982,1.98047,0.0103661,100,-106.51268982,99.945551599
6.93500630048,5.11842e-07,-106.758509384,0.3,0.755236,-124.401,100,-106.677,16.51,0.01,0.00508555,1.00476,1.29095,1,0.996784,6.93500630048,99.5258154552,0.00757673,-106.758509384,2.68839,0.0129511,100,-106.758509384,99.4958312245
5.39762410991,1.65392e-07,-107.124436149,0.3,0.903682,-124.695,100,-107.098,17.0,0.01,0.00165586,1.00148,1.12064,1,1.00059,5.39762410991,99.8523867788,0.00903153,-107.124436149,2.28906,0.0111999,100,-107.124436149,99.836539153
6.45510416464,1.00993e-07,-107.261106606,0.3,0.879748,-125.195,100,-107.249,17.11,0.01,0.001013,1.00074,1.08611,1,1.00152,6.45510416464,99.9259662771,0.00878414,-107.261106606,2.50188,0.0108446,100,-107.261106606,99.9001176068
17.8322403645,4.81184e-06,-106.306293161,0.3,0.791594,-124.104,100,-105.766,17.07,0.01,0.0503387,1.03632,2.58253,1,1.02281,17.8322403645,96.4955712226,0.0077394,-106.306293161,8.38168,0.0252493,100,-106.306293161,95.4529118727
7.36318529496,3.73306e-08,-106.820258415,0.3,0.938086,-124.209,100,-106.814,16.43,0.01,0.000374056,1.00054,1.05963,1,1.001,7.36318529496,99.9464560302,0.00937145,-106.820258415,2.69213,0.0105857,100,-106.820258415,99.9630676464
7.07712690704,1.90879e-07,-106.698186381,0.3,0.831775,-123.944,100,-106.668,16.02,0.01,0.00188347,1.0018,1.06953,1,0.993346,7.07712690704,99.8202105092,0.00837347,-106.698186381,2.68869,0.010767,100,-106.698186381,99.8113768303
8.34402873335,7.38921e-08,-107.153505428,0.3,0.892168,-124.911,100,-107.145,17.16,0.01,0.000734149,1.0005,1.0336,1,0.996766,8.34402873335,99.9503501524,0.00895063,-107.153505428,2.87922,0.0103695,100,-107.153505428,99.9268396987
3.78350801334,4.53393e-08,-106.693422963,0.3,0.903481,-124.076,100,-106.684,16.69,0.01,0.000452381,1.0005,1.03652,1,0.998884,3.78350801334,99.9497547012,0.0090449,-106.693422963,1.90507,0.0103768,100,-106.693422963,99.9551347094
6.70543668785,2.32302e-07,-106.774680981,0.3,0.845113,-124.122,100,-106.743,17.94,0.01,0.00233135,1.00186,1.14504,1,1.00179,6.70543668785,99.814366825,0.00843601,-106.774680981,2.53968,0.0114299,100,-106.774680981,99.770575314
3.95591044036,3.91623e-08,-106.879174853,0.3,0.954689,-124.054,100,-106.87,18.02,0.01,0.000388769,1.0005,1.0604,1,0.99635,3.95591044036,99.9499809718,0.00958186,-106.879174853,1.98144,0.0106428,100,-106.879174853,99.9612880711
4.45052894112,2.94107e-07,-106.999597244,0.3,0.809797,-124.394,100,-106.961,15.75,0.01,0.00290114,1.0022,1.06468,1,0.993187,4.45052894112,99.7806720957,0.00815352,-106.999597244,2.06218,0.0107198,100,-106.999597244,99.7097111303
5.37706790381,2.16454e-07,-106.623896649,0.3,0.806067,-123.845,100,-106.593,16.76,0.01,0.00212098,1.00172,1.1054,1,0.989887,5.37706790381,99.8286327944,0.00814302,-106.623896649,2.30757,0.0111669,100,-106.623896649,99.7861872832
9.34984125045,2.5354e-05,-106.366694501,0.3,0.711578,-123.458,100,-105.37,18.82,0.01,0.268842,1.08381,5.77002,1,1.02974,9.34984125045,92.2674828323,0.0069103,-106.366694501,12.0375,0.056034,100,-106.366694501,79.9357659085
4.6359418557,1.09374e-07,-106.756796827,0.3,0.968349,-124.499,100,-106.747,16.67,0.01,0.00109542,1.00053,1.14068,1,1.00077,4.6359418557,99.9465989284,0.00967605,-106.756796827,2.13954,0.011398,100,-106.756796827,99.8918831676
9.55081758128,2.6902e-07,-106.369740983,0.3,0.852312,-123.599,100,-106.319,17.92,0.01,0.00269131,1.00307,1.12835,1,1.00021,9.55081758128,99.6937385033,0.00852135,-106.369740983,3.20202,0.0112811,100,-106.369740983,99.7343730449
8.25010954554,1.13431e-07,-106.665090664,0.3,0.891776,-124.187,100,-106.646,19.88,0.01,0.00113201,1.00126,1.09523,1,0.998987,8.25010954554,99.8737143888,0.00892681,-106.665090664,2.83974,0.0109635,100,-106.665090664,99.8878514752
4.98049255791,7.43834e-07,-106.719205667,0.3,0.826922,-123.798,100,-106.636,17.42,0.01,0.00745464,1.00484,1.27677,1,1.00109,4.98049255791,99.5185775902,0.00826018,-106.719205667,2.33755,0.0127537,100,-106.719205667,99.2690046776
13.1712807675,1.04718e-05,-106.598058135,0.3,0.637905,-124.842,100,-106.05,18.19,0.01,0.111301,1.03624,3.16043,1,1.03095,13.1712807675,96.5027423866,0.00618754,-106.598058135,7.75685,0.0306554,100,-106.598058135,90.6067325446
10.8300463815,9.76482e-06,-106.329840767,0.3,0.8531,-123.482,100,-105.875,19.26,0.01,0.107521,1.02745,3.37926,1,1.04934,10.8300463815,97.328396878,0.00812991,-106.329840767,4.55036,0.0322039,100,-106.329840767,91.1849855971
10.0936942504,7.49604e-08,-106.267300105,0.3,0.934873,-123.611,100,-106.248,19.88,0.01,0.000744403,1.00114,1.07642,1,0.996525,10.0936942504,99.8864629955,0.00938132,-106.267300105,3.20127,0.0108017,100,-106.267300105,99.9258431856
27.8515108607,4.02159e-06,-105.629140282,0.3,0.6852,-122.725,100,-105.129,22.56,0.01,0.0419866,1.03163,1.99923,1,1.02178,27.8515108607,96.933996985,0.00670596,-105.629140282,6.85155,0.0195662,100,-105.629140282,96.1710736619
14.0801176529,5.23295e-07,-106.051868614,0.3,0.857421,-123.334,100,-105.953,19.63,0.01,0.00531073,1.00585,1.38211,1,1.0074,14.0801176529,99.4188778593,0.00851119,-106.051868614,4.02632,0.0137196,100,-106.051868614,99.484595295
13.2920242847,5.59813e-07,-107.139655566,0.3,0.680787,-125.398,100,-107.035,21.7,0.01,0.00548471,1.00549,1.09245,1,0.989818,13.2920242847,99.4540383262,0.0068779,-107.139655566,3.42123,0.0110369,100,-107.139655566,99.4488479221
43.8522933634,3.52313e-07,-106.408514061,0.3,0.810131,-126.72,100,-106.318,20.49,0.01,0.0034762,1.00459,1.14046,1,0.993316,43.8522933634,99.5433772615,0.00815582,-106.408514061,7.01633,0.0114813,100,-106.408514061,99.6524454216
5.38889368661,2.3666e-07,-106.914049846,0.3,0.782925,-123.999,100,-106.875,18.38,0.01,0.00233662,1.0023,1.09878,1,0.993644,5.38889368661,99.7701812729,0.00787932,-106.914049846,2.33164,0.011058,100,-106.914049846,99.7662601922
7.73661561097,9.04879e-08,-106.674867615,0.3,0.898174,-123.959,100,-106.657,17.38,0.01,0.000902712,1.00104,1.04722,1,0.998802,7.73661561097,99.896133652,0.00899251,-106.674867615,2.78368,0.0104847,100,-106.674867615,99.9104943532
13.5149430387,7.03479e-07,-106.1264739,0.3,0.784339,-123.53,100,-105.985,20.17,0.01,0.00690455,1.00848,1.37988,1,0.9907,13.5149430387,99.158666363,0.00791702,-106.1264739,4.11283,0.0139283,100,-106.1264739,99.3083530565
21.375887955,4.81053e-06,-106.036308804,0.3,0.669561,-123.307,100,-105.416,20.72,0.01,0.0463824,1.04453,2.34069,1,0.981929,21.375887955,95.7363984108,0.00681883,-106.036308804,9.33135,0.0238377,100,-106.036308804,95.4540434304
39.0514279419,4.52932e-06,-105.400103674,0.3,0.492719,-122.992,100,-104.82,25.4,0.01,0.0437158,1.03576,1.75307,1,0.982432,39.0514279419,96.5476918856,0.0050153,-105.400103674,7.5525,0.0178441,100,-105.400103674,95.7084142666
27.9700152324,1.5632e-06,-105.590106714,0.3,0.682154,-126.444,100,-105.339,24.02,0.01,0.0151555,1.01285,1.23101,1,0.98464,27.9700152324,98.7311704363,0.00692795,-105.590106714,5.37868,0.0125021,100,-105.590106714,98.4760275166
52.7862807661,1.77172e-06,-106.304361746,0.3,0.514518,-128.953,100,-105.965,21.96,0.01,0.0170906,1.01529,1.24894,1,0.982159,52.7862807661,98.4944405398,0.00523864,-106.304361746,7.08968,0.0127162,100,-106.304361746,98.2762587664
183.809138651,1.3436e-06,-106.655324101,0.3,0.467645,-142.076,100,-105.911,28.21,0.01,0.0138644,1.0168,1.19891,1,1.01582,183.809138651,98.3479723004,0.00460364,-106.655324101,7.20261,0.0118024,100,-106.655324101,98.6872742991
23.806719554,1.43957e-06,-105.150107642,0.3,0.87707,-122.939,100,-104.93,25.74,0.01,0.0147531,1.01223,1.45133,1,1.01234,23.806719554,98.791307419,0.0086638,-105.150107642,5.30529,0.0143364,100,-105.150107642,98.5948564582
26.9179506278,2.32512e-06,-105.176832784,0.3,0.638266,-122.198,100,-104.8,22.21,0.01,0.0226344,1.02226,1.47405,1,0.986646,26.9179506278,97.8227274657,0.00646905,-105.176832784,5.75705,0.01494,100,-105.176832784,97.7499240183
