Bound,MinVanillaIw,eRenyi2,VarVanillaIw,AvgEpLen,AvgRet,VarJ,MinNormIw,ESSRenyi,ESSClassic,AvgDiscRet,MaxNormIw,AvgNormIw,VarDiscRet,BatchSize,VanillaAvgRet,VarNormIw,MaxVanillaIw,VarRet,J,AvgVanillaIw
-8.28814,0.7533014,1.1825191,0.11881815,200.0,-7.497555204523759,7.082821,0.0015468774,422.8261591668852,444.44255838651173,-7.497555204523759,0.008177575,0.0019999999,47.48450449944213,500,-7.497555204523759,5.010223e-07,3.9823313,47.48450449944213,-7.331783,0.97396386
-8.751483,1.10220974e-07,1.7157596,0.7057977,200.0,-7.9741195559730915,9.124091,2.1617447e-10,291.41611086349565,298.08425158149754,-7.9741195559730915,0.0045920177,0.002,49.861611256086384,500,-7.9741195559730915,2.7149415e-06,2.341334,49.861611256086384,-7.5980353,1.0197409
-8.513218,0.33040953,1.0393473,0.03735573,200.0,-7.654450555839401,6.9523625,0.000658722,481.07115334126956,482.139315933728,-7.654450555839401,0.0029162578,0.0019999999,47.61298976789468,500,-7.654450555839401,1.4847608e-07,1.4627708,47.61298976789468,-7.6197124,1.0031835
-8.743062,0.7848405,1.0307013,0.031684887,200.0,-7.87912707450203,6.9929338,0.0015665988,485.1066064209627,484.73215564499634,-7.87912707450203,0.0044678776,0.002,48.084037899646056,500,-7.87912707450203,1.2624231e-07,2.238334,48.084037899646056,-7.8537865,1.0019674
-7.87174,0.62656987,1.7079971,1.4604679,200.0,-7.2481985649508,9.178825,0.0011951538,292.740546680218,214.9817231885376,-7.2481985649508,0.043013494,0.002,46.594591656721164,500,-7.2481985649508,5.3137437e-06,22.550203,46.594591656721164,-6.7238054,1.0485176
-8.41259,0.0018214843,1.2552335,0.23334144,200.0,-7.637369951775077,7.6893563,3.658983e-06,398.33225415972515,404.8823513592951,-7.637369951775077,0.003280259,0.002,49.78472304399386,500,-7.637369951775077,9.415898e-07,1.6329511,49.78472304399386,-7.4284987,0.9956233
-8.365672,0.0070181526,1.1800439,0.17935777,200.0,-7.601960098601693,7.2863984,1.4031516e-05,423.71303715170717,424.13241961844744,-7.601960098601693,0.0029210453,0.002,48.4898355101707,500,-7.601960098601693,7.169416e-07,1.4610212,48.4898355101707,-7.4101987,1.0003413
-8.132307,8.135907e-14,2.0508735,1.0227305,200.0,-7.4684766742431385,9.279246,1.6184257e-16,243.79855491527712,248.7896422587268,-7.4684766742431385,0.0056238873,0.0019999999,45.71762963165502,500,-7.4684766742431385,4.047014e-06,2.8271563,45.71762963165502,-6.8767123,1.0054101
-8.508457,0.8330389,1.0893359,0.051527776,200.0,-7.685767597054399,6.8605685,0.0016976447,458.99523878935594,474.65713230173196,-7.685767597054399,0.0073215575,0.002,46.222537350506855,500,-7.685767597054399,2.1399542e-07,3.5927083,46.222537350506855,-7.600549,0.9814055
-8.387303,0.036636937,1.2290062,0.23008321,200.0,-7.599170516515103,7.40168,7.4361786e-05,406.8327822154213,404.36967646392725,-7.599170516515103,0.0032468159,0.002,47.312448000233445,500,-7.599170516515103,9.478645e-07,1.5996574,47.312448000233445,-7.4135795,0.98537
-8.561455,0.0048673516,1.192222,0.19666909,200.0,-7.793580710382601,7.5567074,9.7481425e-06,419.3849806066003,417.77445288410826,-7.793580710382601,0.0029674228,0.0020000003,50.97479369213921,500,-7.793580710382601,7.8885e-07,1.4816658,50.97479369213921,-7.6025243,0.99862134
-8.903227,7.127118e-08,1.7780422,0.76964706,200.0,-8.139426256271548,8.984018,1.4031151e-10,281.2081742377407,286.6556031091501,-8.139426256271548,0.0047391877,0.0019999999,46.16377374540988,500,-8.139426256271548,2.9829798e-06,2.4072688,46.16377374540988,-7.7497635,1.0158993
-8.665834,0.794828,1.1375451,0.10569117,200.0,-7.889530583716012,6.9684715,0.0015806805,439.54300900610116,452.7788155741018,-7.889530583716012,0.007622969,0.0019999999,46.67206349622766,500,-7.889530583716012,4.1800413e-07,3.8331268,46.67206349622766,-7.7307854,1.0056782
-8.244825,0.92285585,1.000267,0.00022728386,200.0,-7.3676963094348045,6.8325906,0.0018453673,499.8665212383778,499.8866099373485,-7.3676963094348045,0.0020231532,0.0020000003,46.76242812622434,500,-7.3676963094348045,9.0879626e-10,1.0117655,46.76242812622434,-7.3674817,1.0001867
-7.283348,,8.990491,7.485804,200.0,-7.566328399537268,17.229818,,55.61431570497028,46.93898744672431,-7.566328399537268,0.028877633,0.002,47.51558500871064,500,-7.566328399537268,3.868587e-05,12.702951,47.51558500871064,-4.650376,0.8797779
-8.27165,8.22688e-22,2.4732819,1.3555881,200.0,-7.616869534170767,10.834191,1.7286487e-24,202.16054143094226,200.5389705330017,-7.616869534170767,0.007191359,0.0019999999,50.91603886112158,500,-7.616869534170767,5.985093e-06,3.422468,50.91603886112158,-6.893285,0.9518279
-8.894054,0.013250001,1.5362902,0.5565443,200.0,-8.183877630250551,8.330451,2.6383304e-05,325.459350171362,322.46624013226955,-8.183877630250551,0.0057564424,0.0019999999,49.09994118494261,500,-8.183877630250551,2.2066135e-06,2.890952,49.09994118494261,-7.806814,1.0044231
-8.893937,0.004695043,1.2368578,0.23296809,200.0,-8.06347337003123,7.759108,9.491591e-06,404.25019866483734,404.0221632324132,-8.06347337003123,0.0032533002,0.002,48.69508010382089,500,-8.06347337003123,9.5212795e-07,1.6092544,48.69508010382089,-7.9245725,0.9893058
-8.106894,0.73907226,1.3441842,0.3477612,200.0,-7.3612211925149404,7.5745163,0.0014644234,371.9728403238288,372.9527653624645,-7.3612211925149404,0.016962145,0.002,45.489040160965565,500,-7.3612211925149404,1.3653395e-06,8.560537,45.489040160965565,-7.0937467,1.0093697
-8.951817,0.8777906,1.0451987,0.026586697,200.0,-8.116853624919164,6.8657637,0.0017790672,478.3779486715082,486.73730855826557,-8.116853624919164,0.004786491,0.0019999999,47.274719829967275,500,-8.116853624919164,1.0921122e-07,2.3616514,47.274719829967275,-8.060154,0.98679864
-8.287358,0.77949554,1.2802396,0.4133782,200.0,-7.620539688645369,7.3861203,0.0015097022,390.5518990396881,360.5221376810522,-7.620539688645369,0.019823667,0.002,49.335505907782604,500,-7.620539688645369,1.550611e-06,10.2354355,49.335505907782604,-7.292398,1.0326481
-9.045471,0.6663768,1.0197371,0.020274922,200.0,-8.18169813057916,7.200859,0.0013303971,490.3224448880225,490.1177416321124,-8.18169813057916,0.0028443988,0.002,51.58719947501143,500,-8.18169813057916,8.0813145e-08,1.4247186,51.58719947501143,-8.164288,1.0017713
-8.632859,,6.2245016,5.3622847,200.0,-8.512214075425238,15.602414,,80.32771639300533,79.11755377766596,-8.512214075425238,0.017487,0.002,51.29658950867149,500,-8.512214075425238,2.1321483e-05,8.769635,51.29658950867149,-6.4415083,1.002989
-8.712663,0.00060964096,2.0238042,0.9669837,200.0,-8.084419750142574,9.263242,1.2154765e-06,247.05947493358622,255.22767544489605,-8.084419750142574,0.008248967,0.002,50.353747830608114,500,-8.084419750142574,3.843828e-06,4.137397,50.353747830608114,-7.463401,1.0031309
-8.52505,0.9209779,1.0164086,0.019685801,200.0,-7.6597494277225335,6.8365765,0.0018331171,491.92816586606097,490.45649174988,-7.6597494277225335,0.0048549706,0.002,46.31564638241141,500,-7.6597494277225335,7.7989306e-08,2.43919,46.31564638241141,-7.64947,1.0048217
-8.424947,0.83865345,1.0794213,0.038209453,200.0,-7.60002265481822,7.0642657,0.0017237155,463.2111747504816,480.6433042189514,-7.60002265481822,0.0048681316,0.002,47.91086628508397,500,-7.60002265481822,1.6141242e-07,2.368532,47.91086628508397,-7.522531,0.9730764
-8.761226,0.85472155,1.0589234,0.044862352,200.0,-7.9106240001719765,7.376421,0.0017207399,472.17770156637033,478.30112325155335,-7.9106240001719765,0.004731464,0.0020000003,51.74095140875748,500,-7.9106240001719765,1.8182901e-07,2.350201,51.74095140875748,-7.856368,0.99343497
-8.634413,0.04014587,1.0969464,0.102470465,200.0,-7.867391484287432,7.095032,8.121098e-05,455.8108024546795,452.6440550333902,-7.867391484287432,0.002634941,0.0020000003,47.2383719213484,500,-7.867391484287432,4.1932088e-07,1.3025578,47.2383719213484,-7.718756,0.98868084
-8.597296,2.6545122e-06,1.6697179,0.658364,200.0,-7.85031699266614,8.420183,5.180464e-09,299.4517802274626,307.5766314467327,-7.85031699266614,0.0044924263,0.002,46.085604415903966,500,-7.85031699266614,2.507459e-06,2.3019562,46.085604415903966,-7.4768147,1.0248164
-8.072795,0.012086979,1.1636477,0.15040196,200.0,-7.312982645204355,7.2611566,2.3695457e-05,429.68333178983636,436.97970741660447,-7.312982645204355,0.0028360263,0.0020000003,46.62151276515172,500,-7.312982645204355,5.78027e-07,1.4466482,46.62151276515172,-7.1246405,1.0201938
-8.105342,0.31151927,1.5295037,0.7216756,200.0,-7.424642810445499,8.351688,0.0006174749,326.90342558891547,292.8383119379755,-7.424642810445499,0.018561844,0.002,44.783720190629204,500,-7.424642810445499,2.835377e-06,9.364546,44.783720190629204,-7.02183,1.0090102
-8.457137,0.0010706371,1.580558,0.53340936,200.0,-7.805567980021513,8.479335,2.2057445e-06,316.34398625323286,319.51313180001347,-7.805567980021513,0.0059357584,0.002,49.74892314051548,500,-7.805567980021513,2.2640522e-06,2.881133,49.74892314051548,-7.3537507,0.9707717
-8.134598,0.02030954,1.4543642,0.44663653,200.0,-7.4648666373834835,8.174514,3.9567472e-05,343.7928454795952,351.37973891849646,-7.4648666373834835,0.0053727254,0.002,48.236902728820155,500,-7.4648666373834835,1.6952383e-06,2.7577596,48.236902728820155,-7.0770574,1.0265775
-8.605826,0.000115252835,1.4371353,0.4405507,200.0,-7.949133707716894,7.949268,2.2597132e-07,347.91434495189566,351.48347742322477,-7.949133707716894,0.003693498,0.002,47.51479070789571,500,-7.949133707716894,1.6935551e-06,1.8838059,47.51479070789571,-7.554962,1.020066
-8.831599,0.32028806,1.2823924,0.3084337,200.0,-8.066116558762232,7.6429605,0.0006306125,389.8962648060834,385.1143444888125,-8.066116558762232,0.008078123,0.002,50.424921992955596,500,-8.066116558762232,1.1956539e-06,4.1028786,50.424921992955596,-7.8357215,1.0157999
-8.484682,0.9970071,1.0000172,2.3699886e-05,200.0,-7.6120806323080465,6.977631,0.0019933863,499.991417078488,499.9881464024011,-7.6120806323080465,0.0020541952,0.002,48.76870323463181,500,-7.6120806323080465,9.473961e-11,1.0274211,48.76870323463181,-7.6120687,1.000315
-8.305058,0.9342348,1.0107924,0.00899452,200.0,-7.434030898167721,6.908907,0.0018782493,494.66142855744465,495.50538190082125,-7.434030898167721,0.0035468077,0.002,48.3233354834663,500,-7.434030898167721,3.6355686e-08,1.76417,48.3233354834663,-7.4249945,0.9947932
-8.821869,0.81570697,1.1569489,0.12899205,200.0,-8.063820244585745,7.1588955,0.0016016675,432.1711958064504,444.80726498618736,-8.063820244585745,0.0068936055,0.002,49.36619891479467,500,-8.063820244585745,4.973239e-07,3.5108173,49.36619891479467,-7.8952556,1.0185721
-8.358242,1.1980799e-06,1.7901065,0.7988339,200.0,-7.794003149007354,9.005107,2.3815168e-09,279.3129851412799,279.7168238286214,-7.794003149007354,0.0049308357,0.0019999999,47.72055213744024,500,-7.794003149007354,3.1564011e-06,2.4805768,47.72055213744024,-7.1815696,1.0061486
-8.433234,,3.2755058,3.0245113,200.0,-7.844479266937648,12.657349,,152.64818119809146,128.89553413223567,-7.844479266937648,0.008830298,0.0020000006,52.932207932184774,500,-7.844479266937648,1.1539521e-05,4.5207353,52.932207932184774,-6.844217,1.0239146
-8.057051,0.84248924,1.0957826,0.15930077,200.0,-7.271062860961529,7.085857,0.0015780174,456.2948734950513,438.8125193682749,-7.271062860961529,0.0033217478,0.0020000003,46.14815220116659,500,-7.271062860961529,5.5887244e-07,1.7734512,46.14815220116659,-7.1527605,1.0677819
-8.9646845,0.9048457,1.0254419,0.02953625,200.0,-8.103518941381049,7.032072,0.0017413301,487.5946724203473,486.71650632576905,-8.103518941381049,0.0024220399,0.002,48.2172145854932,500,-8.103518941381049,1.09387756e-07,1.2585622,48.2172145854932,-8.073878,1.039258
-8.652299,0.9582465,1.0039905,0.0066374787,200.0,-7.777053359144424,6.8902574,0.0018975768,498.0126650378535,496.77394148224073,-7.777053359144424,0.0030896058,0.002,47.57427553025979,500,-7.777053359144424,2.6028383e-08,1.5602025,47.57427553025979,-7.7727118,1.0099686
-8.812914,0.9585792,1.0039177,0.0049706795,200.0,-7.93973103199129,7.0759554,0.0018979067,498.0487971699009,497.5809870482904,-7.93973103199129,0.0029590467,0.002,49.72561496422266,500,-7.93973103199129,1.948539e-08,1.4945312,49.72561496422266,-7.935026,1.0101436
-8.643755,0.60916823,1.0048487,0.006159257,200.0,-7.779952125681873,6.724102,0.0012289243,497.587338992811,496.89224450817215,-7.779952125681873,0.0021242942,0.0020000003,45.223242415041575,500,-7.779952125681873,2.5067099e-08,1.0529962,45.223242415041575,-7.7699394,0.9913845
-8.360759,0.9009468,1.0280426,0.046581887,200.0,-7.522024246346112,6.943418,0.0017342902,486.36118965946287,479.3560127901287,-7.522024246346112,0.004957155,0.0020000003,46.052087045315304,500,-7.522024246346112,1.7260861e-07,2.5751936,46.052087045315304,-7.476763,1.0389805
-8.597088,0.002654767,1.2325197,0.38870057,200.0,-7.778472583907667,7.839261,5.3415524e-06,405.67301391558766,359.0365460831933,-7.778472583907667,0.0031217008,0.0019999999,47.72037849176667,500,-7.778472583907667,1.5736113e-06,1.5514942,47.72037849176667,-7.6312447,0.99400574
-8.512181,0.09628996,1.1517792,0.35830453,200.0,-7.85575949362891,7.8999763,0.00018825951,434.1109918789661,372.6549476963114,-7.85575949362891,0.0027544645,0.0020000003,49.07567653840454,500,-7.85575949362891,1.3696329e-06,1.4088387,49.07567653840454,-7.571993,1.0229493
-7.9846916,0.17977002,1.0345732,0.100125134,200.0,-7.154509029543524,6.9099526,0.00034438653,483.29108203611423,458.0099394941326,-7.154509029543524,0.0022214993,0.0019999999,44.93786904569068,500,-7.154509029543524,3.6745215e-07,1.1596243,44.93786904569068,-7.0947194,1.0440015
-8.474756,0.8451828,1.0002937,0.0013297569,200.0,-7.595423991741702,7.08762,0.0016836738,499.8531772817585,499.3423441228039,-7.595423991741702,0.002016649,0.002,50.43505466723202,500,-7.595423991741702,5.2769997e-09,1.0123321,50.43505466723202,-7.595073,1.0039744
-8.973886,0.847914,1.0864466,2.124227,200.0,-8.126394973581988,10.513921,0.0013874657,460.21588200279245,206.68857945966397,-8.126394973581988,0.011267056,0.0020000003,52.57154676313274,500,-8.126394973581988,5.687767e-06,6.8855715,52.57154676313274,-8.057507,1.2222486
-8.207697,0.79051155,1.2502731,2.3942444,200.0,-7.546939058576927,11.002114,0.001205526,399.9126243760638,209.2720188091249,-7.546939058576927,0.008994488,0.0020000003,48.42587073955811,500,-7.546939058576927,5.568076e-06,5.8980455,48.42587073955811,-7.225941,1.3114799
-8.186337,0.37024993,1.0339104,0.10165286,200.0,-7.331478815826335,7.4070725,0.00074379565,483.6009029790954,453.5745204458162,-7.331478815826335,0.0023259171,0.0019999999,48.99253186843888,500,-7.331478815826335,4.102389e-07,1.1578054,48.99253186843888,-7.2942686,0.995569
-8.339027,0.2647589,1.0319206,0.0950204,200.0,-7.490695907352126,7.4809785,0.00051509764,484.53342547349774,458.82691191999464,-7.490695907352126,0.0022417281,0.002,51.52816996174722,500,-7.490695907352126,3.5966215e-07,1.1522428,51.52816996174722,-7.4468985,1.0279951
-8.604286,0.10024955,1.046018,0.07535666,200.0,-7.8219695430262375,7.260806,0.0001797368,478.00324457940417,471.50382821249144,-7.8219695430262375,0.0021328088,0.0019999999,49.77403567597761,500,-7.8219695430262375,2.422316e-07,1.1895901,49.77403567597761,-7.7055793,1.115515
-8.656655,0.08993556,1.0279249,0.052552447,200.0,-7.846512496964413,7.100194,0.00016529481,486.41686011565304,478.79353704293953,-7.846512496964413,0.0020965636,0.0020000003,48.48094474726254,500,-7.846512496964413,1.7752048e-07,1.1407231,48.48094474726254,-7.7660193,1.0881838
-8.624093,0.4475929,1.00254,0.0054916865,200.0,-7.750806337397633,7.116566,0.0008706641,498.733221441596,497.4210016426239,-7.750806337397633,0.0020183632,0.0019999999,50.30320293156633,500,-7.750806337397633,2.0779762e-08,1.0376047,50.30320293156633,-7.7472305,1.0281644
-9.276023,0.38379037,1.0030488,0.0025842364,200.0,-8.411007611344768,7.2284417,0.00073987554,498.480244606042,498.8045688559647,-8.411007611344768,0.0020076067,0.0020000006,52.25205901570231,500,-8.411007611344768,9.604205e-09,1.0413916,52.25205901570231,-8.39594,1.0374458
-6.251272,0.725547,2.290132,583.3012,200.0,-8.19096219406128,43.794437,0.0005580949,218.32802214562267,5.739939076316336,-8.19096219406128,0.24087557,0.002,49.939781043001,500,-8.19096219406128,0.0003451261,313.14847,49.939781043001,-4.9294996,2.600085
-9.191185,0.08558549,1.0416578,0.07585028,200.0,-8.424754466629704,7.1969666,0.00015502221,480.00408328668874,470.7703177413059,-8.424754466629704,0.002134612,0.0019999999,49.6975740261374,500,-8.424754466629704,2.488541e-07,1.178488,49.6975740261374,-8.301537,1.1041707
-9.028257,0.34091493,1.0058727,0.02265906,200.0,-8.16310852050692,7.098002,0.0006647182,497.0807805569935,489.4794370378417,-8.16310852050692,0.0020643852,0.0020000006,50.01251630590875,500,-8.16310852050692,8.614401e-08,1.058764,50.01251630590875,-8.154436,1.0257427
-8.675576,0.15575436,1.0124325,0.020427065,200.0,-7.819509084121033,7.1650014,0.00029214792,493.8601059543979,491.1928280793794,-7.819509084121033,0.002041996,0.0019999994,50.79409853845237,500,-7.819509084121033,7.186727e-08,1.08866,50.79409853845237,-7.7919703,1.0662705
-8.194541,0.75332075,1.5446057,419.77386,200.0,-8.195750602061844,49.9287,0.0004479665,323.7072022024695,13.145642629229277,-8.195750602061844,0.09745004,0.0019999999,51.90533008264206,500,-8.195750602061844,0.00014843847,163.8764,51.90533008264206,-7.108226,3.3632905
-8.732863,0.16652828,1.0235074,0.05701601,200.0,-7.899089218876574,7.053804,0.00031305692,488.51627372725346,476.0664622822168,-7.899089218876574,0.002119206,0.002,47.08931903508022,500,-7.899089218876574,2.0149643e-07,1.1272957,47.08931903508022,-7.851398,1.063885
-8.757539,0.24388409,1.0102643,0.012373291,200.0,-7.89104039707021,6.916918,0.00045814228,494.9200037617802,494.6116335003306,-7.89104039707021,0.002028262,0.0019999999,47.23800257079153,500,-7.89104039707021,4.3663547e-08,1.0797101,47.23800257079153,-7.875037,1.0646653
-6.4812965,0.73851776,1.8098338,142.37817,200.0,-6.988409865522162,15.154671,0.0006049911,276.2684671162258,20.129549337817554,-6.988409865522162,0.07035544,0.0020000003,45.152615095443274,500,-6.988409865522162,9.554756e-05,85.88348,45.152615095443274,-5.3064737,2.441417
-8.566877,0.75554395,1.5165052,4.383341,200.0,-8.272915889576716,11.2814455,0.0011219808,329.70542161817815,146.55357529185363,-8.272915889576716,0.012987103,0.0019999999,50.37680661758634,500,-8.272915889576716,9.666218e-06,8.74554,50.37680661758634,-7.485887,1.3468037
-8.345994,0.8170609,1.1531112,0.45729497,200.0,-7.613908177612866,8.031782,0.0013726971,433.6095179591684,378.2038239636235,-7.613908177612866,0.004053479,0.002,50.22437318784154,500,-7.613908177612866,1.290735e-06,2.412724,50.22437318784154,-7.4019313,1.190446
-8.434312,0.26949924,1.1027856,0.23981936,200.0,-7.615105687386378,7.852481,0.00055216457,453.3972929581716,399.62427071022324,-7.615105687386378,0.002693933,0.0019999999,50.57251271231724,500,-7.615105687386378,1.0067142e-06,1.3148488,50.57251271231724,-7.5109615,0.9761555
-8.502772,0.9018202,1.0274427,0.12131468,200.0,-7.636848059955233,7.3526936,0.0016991097,486.6451463043523,451.48963311090694,-7.636848059955233,0.0034283635,0.002,49.47416221136543,500,-7.636848059955233,4.3064185e-07,1.8196397,49.47416221136543,-7.611027,1.0615208
-9.084407,0.002666388,1.0608784,0.15738548,200.0,-8.25008746051765,7.703489,5.2352434e-06,471.3075521842016,434.26240123158834,-8.25008746051765,0.0024056803,0.002,50.102016146454275,500,-8.25008746051765,6.067249e-07,1.2252489,50.102016146454275,-8.19114,1.0186299
-8.365913,0.25041926,1.0327396,0.08773567,200.0,-7.523870452628616,6.919225,0.00047962164,484.14913205763014,462.8348521647521,-7.523870452628616,0.0022112601,0.002,45.59046088753091,500,-7.523870452628616,3.2183868e-07,1.1545395,45.59046088753091,-7.477029,1.0442367
-9.383972,0.24661517,1.0201901,0.05709086,200.0,-8.537700305930514,7.268835,0.00047186564,490.1047268775616,475.2186138645488,-8.537700305930514,0.0021365,0.0020000003,50.53426503647932,500,-8.537700305930514,2.090084e-07,1.1166173,50.53426503647932,-8.50259,1.0452771
-7.689397,0.7471149,1.6363277,26.440979,200.0,-7.926517952715045,14.519515,0.0007148185,305.5622579137366,71.03284837211318,-7.926517952715045,0.02079578,0.002,46.67772991678723,500,-7.926517952715045,2.4204399e-05,21.73536,46.67772991678723,-6.564743,2.0903625
-8.408179,0.8164845,1.1547354,0.90885484,200.0,-7.662398387612561,8.365224,0.001315445,432.9996119390628,314.74402785631304,-7.662398387612561,0.0054392703,0.0019999999,48.48195061982759,500,-7.662398387612561,2.3590876e-06,3.3761044,48.48195061982759,-7.471456,1.2413814
-8.572412,0.9853963,1.0004464,0.0012680632,200.0,-7.696997562669972,6.7494717,0.001961302,499.77688021464303,499.374021911867,-7.696997562669972,0.002129554,0.002,45.43243548401632,500,-7.696997562669972,5.0235256e-09,1.0699294,45.43243548401632,-7.6967907,1.004839
-8.523869,0.20667246,1.0906656,0.1991837,200.0,-7.73082416257622,7.48927,0.00039139023,458.43566506499064,424.3655592956358,-7.73082416257622,0.0024431883,0.0020000003,47.644575547837825,500,-7.73082416257622,7.143458e-07,1.2901185,47.644575547837825,-7.612051,1.0560942
-8.45975,0.098610744,1.0701294,0.13934045,200.0,-7.712136527044711,7.1897416,0.00017792462,467.2332173615468,449.16349123604033,-7.712136527044711,0.0022484649,0.002,47.21033252482206,500,-7.712136527044711,4.5362887e-07,1.2461615,47.21033252482206,-7.549921,1.1084553
-8.963182,0.9587785,1.0038794,0.037210915,200.0,-8.087050976480235,6.9522123,0.0018939656,498.0677819457222,482.5191724773434,-8.087050976480235,0.0033666648,0.002,49.802832221821866,500,-8.087050976480235,1.4520381e-07,1.7043,49.802832221821866,-8.084008,1.012456
-9.238932,0.19137205,1.0235034,0.05410446,200.0,-8.39385709454125,7.3955326,0.0003592099,488.5181513735112,477.2995312095937,-8.39385709454125,0.0021159446,0.002,52.60553377915204,500,-8.39385709454125,1.9062185e-07,1.127287,52.60553377915204,-8.350866,1.0655166
-8.8374,0.796508,1.2235582,7.842986,200.0,-8.058177215472867,13.022858,0.0012205276,408.64423540644685,89.36864358571195,-8.058177215472867,0.025579039,0.002,48.66196525420809,500,-8.058177215472867,1.841604e-05,16.692707,48.66196525420809,-7.8654084,1.3051864
-7.845156,0.77459204,1.3416696,2.804939,200.0,-7.3050705102194895,11.008674,0.0011682425,372.67000392723423,192.90914565451328,-7.3050705102194895,0.009655565,0.002,48.52963089100386,500,-7.3050705102194895,6.380335e-06,6.4020295,48.52963089100386,-6.8281913,1.3260808
