ESSRenyi,VarDiscRet,VarVanillaIw,MaxNormIw,AvgEpLen,eRenyi2,Delta,MaxVanillaIw,VarJ,AvgRet,VarRet,Bound,BatchSize,MinNormIw,VarNormIw,VanillaAvgRet,AvgDiscRet,J,AvgVanillaIw,IterType,EpsThisIter,MinVanillaIw,AvgNormIw,ESSClassic
33.39553869851556,5156160.471291107,1.5016783,0.056085635,200.0,2.994412,0.7,4.174422,133.20164,-2329.9978008527473,5156160.471291107,-706.8177,100,2.4207695e-12,0.00027107375,-2329.9978008527473,-2329.9978008527473,-54.451847,0.7442943,1,100,1.801765e-10,0.009999998,27.147135639302515
93.54473267470928,198955.92256257392,0.07777489,0.012722482,200.0,1.0690073,0.7,1.2435914,25.717863,-73.46495900120085,198955.92256257392,-236.49138,100,0.00040876356,8.140061e-06,-73.46495900120085,-73.46495900120085,-13.131882,0.9774755,1,100,0.03995564,0.01,92.54232254797712
33.10295274457967,93.95726085673338,2.3686233,0.03663041,200.0,3.0208786,0.7,4.211597,11.763869,-10.120710220487162,93.95726085673338,-9.940602,100,8.1194047e-35,0.00017917852,-10.120710220487162,-10.120710220487162,-6.3592114,1.1497543,1,100,9.33532e-33,0.01,36.05074961295038
49.81036263092235,64.03727866703753,1.0158011,0.028227,200.0,2.0076144,0.7,2.7432475,10.700486,-9.388938243344462,64.03727866703753,-10.173032,100,6.5953753e-12,0.0001075494,-9.388938243344462,-9.388938243344462,-7.6961756,0.97185236,1,100,6.409731e-10,0.009999999,48.432268870084734
81.66021048077809,57.849942870834255,0.26516357,0.017267786,200.0,1.2245866,0.7,1.5382333,8.799241,-8.94030930562186,57.849942870834255,-10.398391,100,5.2026295e-05,3.3415105e-05,-8.94030930562186,-8.94030930562186,-8.662969,0.8908109,1,100,0.004634559,0.01,75.14223471104219
77.06160448674012,50.23956809087925,0.54274464,0.061060335,200.0,1.2976631,0.7,6.7310066,7.909535,-8.20623633323407,50.23956809087925,-9.393163,100,0.007090224,4.4663615e-05,-8.20623633323407,-8.20623633323407,-7.570892,1.1023533,1,100,0.7815932,0.010000002,69.33995997747172
10.072324325123935,57.15067991340342,8.510032,0.16132054,200.0,9.928195,0.7,14.011872,13.505433,-9.075721461407623,57.15067991340342,-8.673586,100,,0.0011280235,-9.075721461407623,-9.075721461407623,-3.5717611,0.86857337,1,100,,0.01,8.218661976725047
81.94838583247537,65.42905367488522,0.27478737,0.04950984,200.0,1.2202803,0.7,4.929797,8.103644,-8.082377695944267,65.42905367488522,-9.643229,100,0.0073308246,2.7715436e-05,-8.082377695944267,-8.082377695944267,-7.7598634,0.99572074,1,100,0.7299454,0.01,78.46936439351128
94.98794845658036,50.541728512257635,0.06267584,0.012770482,200.0,1.0527651,0.7,1.2488049,7.171896,-7.541052190629946,50.541728512257635,-9.117304,100,0.001987154,6.5542886e-06,-7.541052190629946,-7.541052190629946,-7.3630342,0.97788393,1,100,0.19432057,0.009999999,93.90665542123942
81.76208898107629,58.9666955869706,0.26274103,0.015973717,200.0,1.2230607,0.7,1.5459969,8.555804,-8.061562949360637,58.9666955869706,-9.604906,100,0.00025529103,2.8049339e-05,-8.061562949360637,-8.061562949360637,-7.740199,0.9678379,1,100,0.024708033,0.009999999,78.26635557456596
