VarDiscRet,AvgVanillaIw,MaxVanillaIw,AvgDiscRet,MinNormIw,Bound,MinVanillaIw,ESSClassic,J,BatchSize,eRenyi2,MaxNormIw,VarVanillaIw,ESSRenyi,VarJ,AvgRet,VarNormIw,AvgEpLen,VarRet,AvgNormIw
96.0374375294655,1.0,1.0,-2.1316282072803005e-15,0.01,-1.3607754,1.0,100.0,-2.9802322e-08,100,nan,0.01,,nan,9.750747,-11.793089925776053,3.5044917e-18,200.0,96.0374375294655,0.009999998
107.24248269372853,1.0,1.0,-3.0198066269804257e-15,0.01,-1.2095147,1.0,100.0,2.9802322e-08,100,nan,0.01,,nan,10.303885,-14.423869637006094,3.5044917e-18,200.0,107.24248269372855,0.009999998
110.67414439376486,1.0,1.0,1.3145040611561853e-15,0.01,-1.305072,1.0,100.0,-5.9604645e-08,100,nan,0.01,,nan,10.467444,-12.3474800448298,3.5044917e-18,200.0,110.67414439376483,0.009999998
112.14133291112857,1.0,1.0,-4.4408920985006264e-17,0.01,-1.3402898,1.0,100.0,5.2154064e-08,100,nan,0.01,,nan,10.536599,-12.871687158340935,3.5044917e-18,200.0,112.14133291112857,0.009999998
93.56434216378965,1.0,1.0,-7.638334409421077e-16,0.01,-1.2957224,1.0,100.0,-5.9604645e-08,100,nan,0.01,,nan,9.62438,-12.750967329692182,3.5044917e-18,200.0,93.56434216378965,0.009999998
109.09472810489513,1.0,1.0,-2.6645352591003756e-16,0.01,-1.1956131,1.0,100.0,5.2154064e-08,100,nan,0.01,,nan,10.392487,-14.208159304191756,3.5044917e-18,200.0,109.09472810489513,0.009999998
108.81576493894237,1.0,1.0,-2.291500322826323e-15,0.01,-1.3284835,1.0,100.0,1.0430813e-07,100,nan,0.01,,nan,10.37919,-15.784868384128865,3.5044917e-18,200.0,108.81576493894237,0.009999998
116.00427437979884,1.0,1.0,-8.171241461241152e-16,0.01,-1.2425863,1.0,100.0,-5.9604645e-08,100,nan,0.01,,nan,10.716539,-14.774049392217513,3.5044917e-18,200.0,116.00427437979884,0.009999998
110.52758115380468,1.0,1.0,-2.842170943040401e-16,0.01,-1.3601993,1.0,100.0,-2.9802322e-08,100,nan,0.01,,nan,10.460511,-12.59584791662967,3.5044917e-18,200.0,110.52758115380468,0.009999998
114.87009767735059,1.0,1.0,-2.1671553440683055e-15,0.01,-1.325353,1.0,100.0,-4.4703484e-08,100,nan,0.01,,nan,10.664022,-13.03881040618858,3.5044917e-18,200.0,114.87009767735054,0.009999998
106.00783720980392,1.0,1.0,6.572520305780927e-16,0.01,-1.3842765,1.0,100.0,4.4703484e-08,100,nan,0.01,,nan,10.244401,-12.251357345815862,3.5044917e-18,200.0,106.00783720980392,0.009999998
113.27219677249948,1.0,1.0,3.161915174132446e-15,0.01,-1.3714901,1.0,100.0,1.5646219e-07,100,nan,0.01,,nan,10.589593,-12.259525377933576,3.5044917e-18,200.0,113.2721967724995,0.009999998
100.52350773564649,1.0,1.0,-1.4210854715202005e-15,0.01,-1.3975745,1.0,100.0,-7.450581e-09,100,nan,0.01,,nan,9.975884,-11.979865133217947,3.5044917e-18,200.0,100.52350773564649,0.009999998
108.9503771900986,1.0,1.0,-2.4336088699783433e-15,0.01,-1.2332628,1.0,100.0,-2.2351742e-08,100,nan,0.01,,nan,10.385609,-14.653495440717181,3.5044917e-18,200.0,108.9503771900986,0.009999998
108.34055997763615,1.0,1.0,1.9895196601282807e-15,0.01,-1.2665471,1.0,100.0,1.1920929e-07,100,nan,0.01,,nan,10.356503,-13.221370517843612,3.5044917e-18,200.0,108.34055997763615,0.009999998
112.73501551680535,1.0,1.0,-8.171241461241152e-16,0.01,-1.3435762,1.0,100.0,,100,nan,0.01,,nan,10.564452,-15.964197270963107,3.5044917e-18,200.0,112.73501551680535,0.009999998
117.27354565435772,1.0,1.0,2.7000623958883807e-15,0.01,-1.2426296,1.0,100.0,-1.0430813e-07,100,nan,0.01,,nan,10.775009,-13.636231019341087,3.5044917e-18,200.0,117.27354565435769,0.009999998
120.72847414930726,1.0,1.0,-1.2079226507921704e-15,0.01,-1.3449831,1.0,100.0,-2.9802322e-08,100,nan,0.01,,nan,10.932574,-12.276171344914864,3.5044917e-18,200.0,120.72847414930727,0.009999998
121.045553217461,1.0,1.0,8.348877145181177e-16,0.01,-1.2688329,1.0,100.0,2.9802322e-08,100,nan,0.01,,nan,10.946921,-13.340848728749338,3.5044917e-18,200.0,121.045553217461,0.009999998
107.79482705750767,1.0,1.0,1.5987211554602255e-15,0.01,-1.2035801,1.0,100.0,-4.4703484e-08,100,nan,0.01,,nan,10.330386,-14.042885506509199,3.5044917e-18,200.0,107.79482705750767,0.009999998
110.19493989065376,1.0,1.0,1.1901590823981679e-15,0.01,-1.3399643,1.0,100.0,-1.1920929e-07,100,nan,0.01,,nan,10.444759,-12.601880985972974,3.5044917e-18,200.0,110.19493989065376,0.009999998
104.37189196984853,1.0,1.0,5.506706202140776e-16,0.01,-1.2970085,1.0,100.0,-8.940697e-08,100,nan,0.01,,nan,10.165047,-13.241070389074478,3.5044917e-18,200.0,104.37189196984853,0.009999998
120.89158402216619,1.0,1.0,-5.329070518200751e-16,0.01,-1.2389333,1.0,100.0,-1.0430813e-07,100,nan,0.01,,nan,10.939958,-14.721413246517852,3.5044917e-18,200.0,120.89158402216619,0.009999998
103.41325777332268,1.0,1.0,3.730349362740526e-15,0.01,-1.313494,1.0,100.0,1.0430813e-07,100,nan,0.01,,nan,10.118257,-15.621112763209696,3.5044917e-18,200.0,103.4132577733227,0.009999998
104.9162819729563,1.0,1.0,2.646771690706373e-15,0.01,-1.2407651,1.0,100.0,1.4901161e-08,100,nan,0.01,,nan,10.191523,-13.95692997520473,3.5044917e-18,200.0,104.9162819729563,0.009999998
107.83904982428737,1.0,1.0,-9.592326932761353e-16,0.01,-1.2239856,1.0,100.0,-4.4703484e-08,100,nan,0.01,,nan,10.332504,-14.544009066541035,3.5044917e-18,200.0,107.83904982428737,0.009999998
104.85266831557246,1.0,1.0,1.4210854715202005e-15,0.01,-1.3149757,1.0,100.0,1.2665987e-07,100,nan,0.01,,nan,10.188432,-12.973193760223092,3.5044917e-18,200.0,104.85266831557246,0.009999998
110.43021606147423,1.0,1.0,-1.2612133559741778e-15,0.01,-1.2819781,1.0,100.0,,100,nan,0.01,,nan,10.455902,-12.572941018189743,3.5044917e-18,200.0,110.43021606147423,0.009999998
100.07988483225493,1.0,1.0,-2.3980817331903383e-16,0.01,-1.2676696,1.0,100.0,7.450581e-09,100,nan,0.01,,nan,9.953848,-13.19264991322825,3.5044917e-18,200.0,100.07988483225493,0.009999998
112.91235091509041,1.0,1.0,-2.504663143554353e-15,0.01,-1.3088995,1.0,100.0,5.5879354e-08,100,nan,0.01,,nan,10.572759,-12.839172904597019,3.5044917e-18,200.0,112.91235091509041,0.009999998
114.64337671568677,1.0,1.0,-6.394884621840901e-16,0.01,-1.3661894,1.0,100.0,1.3411045e-07,100,nan,0.01,,nan,10.653495,-12.331218251461832,3.5044917e-18,200.0,114.64337671568677,0.009999998
108.25880196106336,1.0,1.0,1.6875389974302379e-15,0.01,-1.2377551,1.0,100.0,,100,nan,0.01,,nan,10.352594,-13.709355885445186,3.5044917e-18,200.0,108.25880196106337,0.009999998
108.80938877295405,1.0,1.0,-1.5987211554602255e-15,0.01,-1.2458124,1.0,100.0,7.4505806e-08,100,nan,0.01,,nan,10.378887,-13.994436031434379,3.5044917e-18,200.0,108.80938877295405,0.009999998
100.22996698637826,1.0,1.0,-3.1974423109204507e-16,0.01,-1.2534146,1.0,100.0,5.9604645e-08,100,nan,0.01,,nan,9.9613085,-13.362011955692878,3.5044917e-18,200.0,100.22996698637826,0.009999998
106.18575779746477,1.0,1.0,3.552713678800501e-16,0.01,-1.2458643,1.0,100.0,1.1920929e-07,100,nan,0.01,,nan,10.252995,-13.996810735765376,3.5044917e-18,200.0,106.18575779746477,0.009999998
112.97837720472916,1.0,1.0,-1.1191048088221578e-15,0.01,-1.2066073,1.0,100.0,2.9802322e-08,100,nan,0.01,,nan,10.57585,-13.981233704510325,3.5044917e-18,200.0,112.97837720472917,0.009999998
101.9163078242417,1.0,1.0,-3.517186542012496e-15,0.01,-1.2499691,1.0,100.0,5.2154064e-08,100,nan,0.01,,nan,10.044757,-14.860114339471508,3.5044917e-18,200.0,101.9163078242417,0.009999998
104.34626847141567,1.0,1.0,-5.329070518200751e-17,0.01,-1.4008414,1.0,100.0,9.685755e-08,100,nan,0.01,,nan,10.163798,-11.424157693419561,3.5044917e-18,200.0,104.34626847141567,0.009999998
115.85749461286878,1.0,1.0,7.815970093361102e-16,0.01,-1.2273792,1.0,100.0,-1.1920929e-07,100,nan,0.01,,nan,10.709759,-14.58449050125904,3.5044917e-18,200.0,115.85749461286878,0.009999998
113.97017784798571,1.0,1.0,2.646771690706373e-15,0.01,-1.2352698,1.0,100.0,1.0430813e-07,100,nan,0.01,,nan,10.6221695,-14.066351220248235,3.5044917e-18,200.0,113.97017784798571,0.009999998
101.79241046817776,1.0,1.0,-1.4210854715202004e-16,0.01,-1.327395,1.0,100.0,-8.940697e-08,100,nan,0.01,,nan,10.038649,-12.895878362590508,3.5044917e-18,200.0,101.79241046817776,0.009999998
113.10422215547011,1.0,1.0,4.209965709378594e-15,0.01,-1.2238711,1.0,100.0,-2.9802322e-08,100,nan,0.01,,nan,10.5817375,-14.554871310465728,3.5044917e-18,200.0,113.10422215547011,0.009999998
111.24652431550145,1.0,1.0,2.0605739337042904e-15,0.01,-1.2866876,1.0,100.0,2.0489097e-08,100,nan,0.01,,nan,10.494477,-13.486733615568504,3.5044917e-18,200.0,111.24652431550145,0.009999998
96.90927718481608,1.0,1.0,-2.3270274596143282e-15,0.01,-1.2129538,1.0,100.0,-2.9802322e-08,100,nan,0.01,,nan,9.794906,-14.443678160127872,3.5044917e-18,200.0,96.90927718481606,0.009999998
108.43821337514122,1.0,1.0,3.2152058793144534e-15,0.01,-1.1832061,1.0,100.0,,100,nan,0.01,,nan,10.361169,-14.063708887369067,3.5044917e-18,200.0,108.43821337514122,0.009999998
109.49108194627486,1.0,1.0,3.2152058793144534e-15,0.01,-1.261405,1.0,100.0,-3.5390258e-08,100,nan,0.01,,nan,10.411348,-15.007192568755448,3.5044917e-18,200.0,109.49108194627486,0.009999998
98.94509794251118,1.0,1.0,-9.237055564881303e-16,0.01,-1.2209853,1.0,100.0,2.1606684e-07,100,nan,0.01,,nan,9.897254,-14.077423871863404,3.5044917e-18,200.0,98.94509794251118,0.009999998
94.13135151234735,1.0,1.0,-1.794120407794253e-15,0.01,-1.2112966,1.0,100.0,-5.9604645e-08,100,nan,0.01,,nan,9.653499,-14.39420597341885,3.5044917e-18,200.0,94.13135151234738,0.009999998
116.00207096610129,1.0,1.0,9.769962616701378e-16,0.01,-1.2328228,1.0,100.0,1.1920929e-07,100,nan,0.01,,nan,10.716438,-14.028039295629226,3.5044917e-18,200.0,116.00207096610129,0.009999998
116.28119237171242,1.0,1.0,-1.9184653865522706e-15,0.01,-1.279358,1.0,100.0,5.9604645e-08,100,nan,0.01,,nan,10.729322,-15.22042983255876,3.5044917e-18,200.0,116.28119237171244,0.009999998
110.57447015965352,1.0,1.0,-9.769962616701378e-16,0.01,-1.2576175,1.0,100.0,5.9604645e-08,100,nan,0.01,,nan,10.46273,-13.75300926546799,3.5044917e-18,200.0,110.57447015965353,0.009999998
105.33589666690429,1.0,1.0,1.9539925233402757e-15,0.01,-1.2091349,1.0,100.0,-2.0861626e-07,100,nan,0.01,,nan,10.211882,-14.38138763876824,3.5044917e-18,200.0,105.33589666690429,0.009999998
104.73620638544969,1.0,1.0,1.2789769243681803e-15,0.01,-1.2339723,1.0,100.0,5.9604645e-08,100,nan,0.01,,nan,10.182772,-13.998348672972941,3.5044917e-18,200.0,104.73620638544969,0.009999998
101.78122868369788,1.0,1.0,-2.8599345114344034e-15,0.01,-1.3328534,1.0,100.0,-1.4901161e-08,100,nan,0.01,,nan,10.038098,-12.166296111975974,3.5044917e-18,200.0,101.7812286836979,0.009999998
103.71408146884221,1.0,1.0,4.973799150320702e-16,0.01,-1.2551131,1.0,100.0,6.7055225e-08,100,nan,0.01,,nan,10.132963,-13.529243031341373,3.5044917e-18,200.0,103.71408146884221,0.009999998
116.02513195986593,1.0,1.0,-1.0480505352461477e-15,0.01,-1.2629031,1.0,100.0,-6.7055225e-08,100,nan,0.01,,nan,10.717504,-15.006265849639062,3.5044917e-18,200.0,116.02513195986593,0.009999998
104.03654621629941,1.0,1.0,2.9132252166164106e-15,0.01,-1.2965801,1.0,100.0,-8.940697e-08,100,nan,0.01,,nan,10.148703,-15.406075897335011,3.5044917e-18,200.0,104.03654621629941,0.009999998
110.01915892619745,1.0,1.0,-1.7763568394002506e-16,0.01,-1.2807602,1.0,100.0,-2.9802322e-08,100,nan,0.01,,nan,10.436425,-15.225477112558636,3.5044917e-18,200.0,110.01915892619745,0.009999998
101.71381766670252,1.0,1.0,1.8829382497642656e-15,0.01,-1.3011044,1.0,100.0,1.4901161e-08,100,nan,0.01,,nan,10.034774,-12.343840387419261,3.5044917e-18,200.0,101.71381766670252,0.009999998
105.25985056861741,1.0,1.0,-7.105427357601002e-16,0.01,-1.2281306,1.0,100.0,-5.9604645e-08,100,nan,0.01,,nan,10.208196,-14.594899361539408,3.5044917e-18,200.0,105.25985056861741,0.009999998
99.11292154168976,1.0,1.0,9.237055564881303e-16,0.01,-1.2481292,1.0,100.0,8.195639e-08,100,nan,0.01,,nan,9.905644,-14.830408516942489,3.5044917e-18,200.0,99.11292154168974,0.009999998
124.58200500747678,1.0,1.0,2.4513724383723455e-15,0.01,-1.2750539,1.0,100.0,1.3411045e-07,100,nan,0.01,,nan,11.105682,-13.617206083109554,3.5044917e-18,200.0,124.58200500747678,0.009999998
112.38410186923251,1.0,1.0,-6.750155989720952e-16,0.01,-1.3344213,1.0,100.0,1.4901161e-08,100,nan,0.01,,nan,10.547998,-12.474038239111927,3.5044917e-18,200.0,112.38410186923251,0.009999998
112.72338561073649,1.0,1.0,-1.3145040611561853e-15,0.01,-1.2167511,1.0,100.0,,100,nan,0.01,,nan,10.563908,-14.457228923281427,3.5044917e-18,200.0,112.72338561073649,0.009999998
117.3407298248296,1.0,1.0,2.3447910280083307e-15,0.01,-1.2839953,1.0,100.0,-2.9802322e-08,100,nan,0.01,,nan,10.778094,-13.418419596976172,3.5044917e-18,200.0,117.34072982482958,0.009999998
112.21521017127247,1.0,1.0,4.618527782440651e-16,0.01,-1.2782828,1.0,100.0,2.2351742e-08,100,nan,0.01,,nan,10.540069,-13.508733621482884,3.5044917e-18,200.0,112.21521017127247,0.009999998
106.87312434266472,1.0,1.0,2.3625545964023332e-15,0.01,-1.2586235,1.0,100.0,-4.4703484e-08,100,nan,0.01,,nan,10.286126,-14.972996030632167,3.5044917e-18,200.0,106.87312434266472,0.009999998
123.16841058728484,1.0,1.0,-4.938272013532696e-15,0.01,-1.2220459,1.0,100.0,-8.940697e-08,100,nan,0.01,,nan,11.042497,-14.528626936344644,3.5044917e-18,200.0,123.16841058728482,0.009999998
108.72143041656136,1.0,1.0,3.126388037344441e-15,0.01,-1.3210865,1.0,100.0,1.1920929e-07,100,nan,0.01,,nan,10.374691,-13.009034180488989,3.5044917e-18,200.0,108.72143041656135,0.009999998
99.7974938497965,1.0,1.0,1.3145040611561853e-15,0.01,-1.2396977,1.0,100.0,-3.7252903e-08,100,nan,0.01,,nan,9.939795,-14.732527996771882,3.5044917e-18,200.0,99.7974938497965,0.009999998
115.25906490834758,1.0,1.0,-3.552713678800501e-16,0.01,-1.2055967,1.0,100.0,1.1920929e-07,100,nan,0.01,,nan,10.682063,-14.32515755556525,3.5044917e-18,200.0,115.25906490834758,0.009999998
114.06062977550549,1.0,1.0,8.704148513061227e-16,0.01,-1.3736095,1.0,100.0,4.4703484e-08,100,nan,0.01,,nan,10.626383,-12.263626817802225,3.5044917e-18,200.0,114.06062977550549,0.009999998
110.58776833981369,1.0,1.0,1.4210854715202005e-15,0.01,-1.2433374,1.0,100.0,-1.4901161e-07,100,nan,0.01,,nan,10.463359,-14.783160569790574,3.5044917e-18,200.0,110.58776833981369,0.009999998
109.96277944464934,1.0,1.0,-2.3980817331903383e-15,0.01,-1.249474,1.0,100.0,6.7055225e-08,100,nan,0.01,,nan,10.43375,-14.847884654921188,3.5044917e-18,200.0,109.96277944464933,0.009999998
114.3389153040412,1.0,1.0,1.0658141036401502e-15,0.01,-1.265305,1.0,100.0,,100,nan,0.01,,nan,10.639338,-15.035300043655832,3.5044917e-18,200.0,114.33891530404117,0.009999998
98.39301914188705,1.0,1.0,2.6645352591003757e-15,0.01,-1.3262976,1.0,100.0,2.9802322e-08,100,nan,0.01,,nan,9.869604,-12.480814324216517,3.5044917e-18,200.0,98.39301914188705,0.009999998
111.21882316263627,1.0,1.0,3.907985046680551e-16,0.01,-1.2172571,1.0,100.0,-4.4703484e-08,100,nan,0.01,,nan,10.49317,-13.996067101596356,3.5044917e-18,200.0,111.21882316263627,0.009999998
