AvgRet,VanillaAvgRet,AvgVanillaIw,ESSClassic,MinNormIw,MinVanillaIw,VarVanillaIw,VarJ,eRenyi2,VarRet,MaxVanillaIw,J,AvgEpLen,AvgDiscRet,AvgNormIw,BatchSize,MaxNormIw,Bound,VarDiscRet,ESSRenyi,VarNormIw
3001.338578296283,3001.338578296283,1.0832286,20.660676550484016,4.079213e-08,4.4187204e-06,4.551441,2411.3477,9.714517,1473828.2935848723,11.895816,3658.2695,301.11,3001.338578296283,0.010000002,100,0.109818146,3340.0361,1473828.2935848723,10.293872943841151,0.0003878901
3014.339905063025,3014.339905063025,0.94074476,17.031593471886904,8.16595e-08,7.682075e-06,4.354777,2015.7964,4.865396,1704007.8104081373,14.570611,3416.6038,302.41,3014.339905063025,0.01,100,0.15488379,3174.4414,1704007.8104081373,20.55331149436834,0.0004920648
2943.4475357222095,2943.4475357222095,1.0,100.0,0.01,1.0,,1400.1201,1.0,1980137.6887761515,1.0,2943.4473,295.28,2943.4475357222095,0.009999998,100,0.01,2825.0996,1980137.6887761515,100.0,3.5044917e-18
2873.6028574305806,2873.6028574305806,1.0,100.0,0.01,1.0,,1269.9757,1.0,1629129.741207882,1.0,2873.6028,288.39,2873.6028574305806,0.009999998,100,0.01,2766.2559,1629129.741207882,100.0,3.5044917e-18
2926.8586021309357,2926.8586021309357,1.0,100.0,0.01,1.0,,1251.5002,1.0,1582073.73421223,1.0,2926.8586,293.66,2926.8586021309357,0.009999998,100,0.01,2821.0735,1582073.73421223,100.0,3.5044917e-18
2845.7154177367916,2845.7154177367916,1.0,100.0,0.01,1.0,,1280.1536,1.0,1655346.569697529,1.0,2845.7153,285.59,2845.7154177367916,0.009999998,100,0.01,2737.508,1655346.569697529,100.0,3.5044917e-18
2757.828811362517,2757.828811362517,1.0,100.0,0.01,1.0,,1369.314,1.0,1893960.2979039128,1.0,2757.8286,276.78,2757.828811362517,0.009999998,100,0.01,2642.085,1893960.2979039128,100.0,3.5044917e-18
2740.7579819371326,2740.7579819371326,1.0,100.0,0.01,1.0,,1237.6617,1.0,1547279.3019526538,1.0,2740.758,275.11,2740.7579819371326,0.009999998,100,0.01,2636.1426,1547279.3019526538,100.0,3.5044917e-18
2721.268322827361,2721.268322827361,1.0,100.0,0.01,1.0,,1292.7778,1.0,1688156.2061312352,1.0,2721.2686,273.11,2721.268322827361,0.009999998,100,0.01,2611.9944,1688156.2061312352,100.0,3.5044917e-18
2794.8447801998423,2794.8447801998423,1.0,100.0,0.01,1.0,,1346.8508,1.0,1832330.4692938738,1.0,2794.8447,280.48,2794.8447801998423,0.009999998,100,0.01,2680.9998,1832330.4692938738,100.0,3.5044917e-18
2729.392376728645,2729.392376728645,1.0,100.0,0.01,1.0,,1184.2352,1.0,1416578.8778836015,1.0,2729.3923,273.97,2729.392376728645,0.009999998,100,0.01,2629.2927,1416578.8778836015,100.0,3.5044917e-18
2817.452044334727,2817.452044334727,1.0,100.0,0.01,1.0,,1253.1953,1.0,1586362.0859276275,1.0,2817.452,282.75,2817.452044334727,0.009999998,100,0.01,2711.5234,1586362.0859276275,100.0,3.5044917e-18
2957.9800093116064,2957.9800093116064,1.0,100.0,0.01,1.0,,1350.86,1.0,1843255.2963191231,1.0,2957.98,296.76,2957.9800093116064,0.009999998,100,0.01,2843.7961,1843255.2963191231,100.0,3.5044917e-18
3046.6811840959285,3046.6811840959285,1.0,100.0,0.01,1.0,,1413.3525,1.0,2017743.0037286114,1.0,3046.6814,305.61,3046.6811840959285,0.009999998,100,0.01,2927.2153,2017743.0037286114,100.0,3.5044917e-18
2967.3403538520047,2967.3403538520047,1.0,100.0,0.01,1.0,,1327.336,1.0,1779617.131501285,1.0,2967.3403,297.69,2967.3403538520047,0.009999998,100,0.01,2855.145,1779617.131501285,100.0,3.5044917e-18
2745.106556366777,2745.106556366777,1.0,100.0,0.01,1.0,,1391.4844,1.0,1955786.6416213824,1.0,2745.1067,275.47,2745.106556366777,0.009999998,100,0.01,2627.489,1955786.6416213824,100.0,3.5044917e-18
2832.049555268463,2832.049555268463,1.0,100.0,0.01,1.0,,1381.5402,1.0,1927932.60686828,1.0,2832.0493,284.19,2832.049555268463,0.009999998,100,0.01,2715.2722,1927932.60686828,100.0,3.5044917e-18
2743.9827097421016,2743.9827097421016,1.0,100.0,0.01,1.0,,1287.3353,1.0,1673971.89686564,1.0,2743.9827,275.39,2743.9827097421016,0.009999998,100,0.01,2635.1685,1673971.89686564,100.0,3.5044917e-18
2814.950291293679,2814.950291293679,1.0,100.0,0.01,1.0,,1298.2115,1.0,1702377.2160361677,1.0,2814.9502,282.49,2814.950291293679,0.009999998,100,0.01,2705.2166,1702377.2160361677,100.0,3.5044917e-18
2750.936279086512,2750.936279086512,1.0,100.0,0.01,1.0,,1253.1132,1.0,1586154.2024184426,1.0,2750.936,276.09,2750.936279086512,0.009999998,100,0.01,2645.0144,1586154.2024184426,100.0,3.5044917e-18
2841.495941217285,2841.495941217285,1.0,100.0,0.01,1.0,,1333.7339,1.0,1796814.5036106089,1.0,2841.4956,285.12,2841.495941217285,0.009999998,100,0.01,2728.7595,1796814.5036106089,100.0,3.5044917e-18
2841.8790951691662,2841.8790951691662,1.0,100.0,0.01,1.0,,1284.3068,1.0,1666105.025132269,1.0,2841.8792,285.16,2841.8790951691662,0.009999998,100,0.01,2733.321,1666105.025132269,100.0,3.5044917e-18
2999.2283182174497,2999.2283182174497,1.0,100.0,0.01,1.0,,1228.2291,1.0,1523784.8072963145,1.0,2999.2283,300.91,2999.2283182174497,0.009999998,100,0.01,2895.4102,1523784.8072963145,100.0,3.5044917e-18
2782.7552368754327,2782.7552368754327,1.0,100.0,0.01,1.0,,1227.2291,1.0,1521304.4535553427,1.0,2782.7551,279.29,2782.7552368754327,0.009999998,100,0.01,2679.0215,1521304.4535553427,100.0,3.5044917e-18
2892.958260697673,2892.958260697673,1.0,100.0,0.01,1.0,,1176.8375,1.0,1398936.0697492312,1.0,2892.9583,290.31,2892.958260697673,0.009999998,100,0.01,2793.4841,1398936.0697492312,100.0,3.5044917e-18
2905.9446788515284,2905.9446788515284,1.0,100.0,0.01,1.0,,1211.8093,1.0,1483315.0088617476,1.0,2905.9446,291.58,2905.9446788515284,0.009999998,100,0.01,2803.5144,1483315.0088617476,100.0,3.5044917e-18
2742.2441999250423,2742.2441999250423,1.0,100.0,0.01,1.0,,1300.2847,1.0,1707818.7077756205,1.0,2742.244,275.19,2742.2441999250423,0.009999998,100,0.01,2632.3352,1707818.7077756205,100.0,3.5044917e-18
2644.6046265646837,2644.6046265646837,1.0,100.0,0.01,1.0,,1139.6558,1.0,1311934.6524737917,1.0,2644.6045,265.52,2644.6046265646837,0.009999998,100,0.01,2548.2732,1311934.6524737917,100.0,3.5044917e-18
3016.529099198304,3016.529099198304,1.0,100.0,0.01,1.0,,1292.5669,1.0,1687605.4527183312,1.0,3016.529,302.64,3016.529099198304,0.009999998,100,0.01,2907.2727,1687605.4527183312,100.0,3.5044917e-18
2861.6989906844,2861.6989906844,1.0,100.0,0.01,1.0,,1361.8987,1.0,1873502.9176869595,1.0,2861.699,287.18,2861.6989906844,0.009999998,100,0.01,2746.5823,1873502.9176869595,100.0,3.5044917e-18
2809.011576404221,2809.011576404221,1.0,100.0,0.01,1.0,,1340.9877,1.0,1816412.3451934683,1.0,2809.0115,281.88,2809.011576404221,0.009999998,100,0.01,2695.662,1816412.3451934683,100.0,3.5044917e-18
3063.386630462721,3063.386630462721,1.0,100.0,0.01,1.0,,1388.1398,1.0,1946395.8033295637,1.0,3063.3865,307.26,3063.386630462721,0.009999998,100,0.01,2946.0515,1946395.8033295637,100.0,3.5044917e-18
2942.6332637394426,2942.6332637394426,1.0,100.0,0.01,1.0,,1325.6544,1.0,1775110.520607006,1.0,2942.633,295.25,2942.6332637394426,0.009999998,100,0.01,2830.5798,1775110.520607006,100.0,3.5044917e-18
2976.4090734288593,2976.4090734288593,1.0,100.0,0.01,1.0,,1254.7333,1.0,1590258.3276207035,1.0,2976.4092,298.6,2976.4090734288593,0.009999998,100,0.01,2870.3506,1590258.3276207035,100.0,3.5044917e-18
2731.1713060219954,2731.1713060219954,1.0,100.0,0.01,1.0,,1292.9609,1.0,1688634.3930312875,1.0,2731.1714,274.13,2731.1713060219954,0.009999998,100,0.01,2621.8816,1688634.3930312875,100.0,3.5044917e-18
2967.5237210855066,2967.5237210855066,1.0,100.0,0.01,1.0,,1311.2312,1.0,1736694.0515344143,1.0,2967.524,297.71,2967.5237210855066,0.009999998,100,0.01,2856.69,1736694.0515344143,100.0,3.5044917e-18
2692.5132994348883,2692.5132994348883,1.0,100.0,0.01,1.0,,1159.0533,1.0,1356974.3935403686,1.0,2692.5134,270.3,2692.5132994348883,0.009999998,100,0.01,2594.5425,1356974.3935403686,100.0,3.5044917e-18
2778.0173827424715,2778.0173827424715,1.0,100.0,0.01,1.0,,1335.807,1.0,1802404.2786786098,1.0,2778.017,278.78,2778.0173827424715,0.009999998,100,0.01,2665.1057,1802404.2786786098,100.0,3.5044917e-18
2897.3041548336955,2897.3041548336955,1.0,100.0,0.01,1.0,,1366.8096,1.0,1887038.6758653226,1.0,2897.304,290.69,2897.3041548336955,0.009999998,100,0.01,2781.772,1887038.6758653226,100.0,3.5044917e-18
2887.8912873471522,2887.8912873471522,1.0,100.0,0.01,1.0,,1301.1294,1.0,1710038.1185579805,1.0,2887.8914,289.75,2887.8912873471522,0.009999998,100,0.01,2777.9111,1710038.1185579805,100.0,3.5044917e-18
3126.0474336508028,3126.0474336508028,1.0,100.0,0.01,1.0,,1271.6713,1.0,1633482.6275242472,1.0,3126.0476,313.54,3126.0474336508028,0.009999998,100,0.01,3018.5574,1633482.6275242472,100.0,3.5044917e-18
2933.9784159846645,2933.9784159846645,1.0,100.0,0.01,1.0,,1437.0569,1.0,2085992.4508602652,1.0,2933.9783,294.31,2933.9784159846645,0.009999998,100,0.01,2812.5085,2085992.4508602652,100.0,3.5044917e-18
2941.035891176176,2941.035891176176,1.0,100.0,0.01,1.0,,1165.8945,1.0,1373040.505560762,1.0,2941.036,295.1,2941.035891176176,0.009999998,100,0.01,2842.4866,1373040.505560762,100.0,3.5044917e-18
2851.1740957995084,2851.1740957995084,1.0,100.0,0.01,1.0,,1249.6786,1.0,1577471.2470082794,1.0,2851.174,286.12,2851.1740957995084,0.009999998,100,0.01,2745.543,1577471.2470082794,100.0,3.5044917e-18
3209.6663973055074,3209.6663973055074,1.0,100.0,0.01,1.0,,1303.7522,1.0,1716939.2903707046,1.0,3209.6665,321.87,3209.6663973055074,0.009999998,100,0.01,3099.4646,1716939.2903707046,100.0,3.5044917e-18
2932.2792788910974,2932.2792788910974,1.0,100.0,0.01,1.0,,1230.4263,1.0,1529241.3308711178,1.0,2932.279,294.23,2932.2792788910974,0.009999998,100,0.01,2828.2751,1529241.3308711178,100.0,3.5044917e-18
2987.7193283235874,2987.7193283235874,1.0,100.0,0.01,1.0,,1297.6826,1.0,1700989.8464076542,1.0,2987.7192,299.73,2987.7193283235874,0.009999998,100,0.01,2878.0305,1700989.8464076542,100.0,3.5044917e-18
2671.351214862745,2671.351214862745,1.0,100.0,0.01,1.0,,1229.1545,1.0,1526081.5800621742,1.0,2671.351,268.19,2671.351214862745,0.009999998,100,0.01,2567.4546,1526081.5800621742,100.0,3.5044917e-18
2982.863878501118,2982.863878501118,1.0,100.0,0.01,1.0,,1173.106,1.0,1390078.162779699,1.0,2982.8638,299.26,2982.863878501118,0.009999998,100,0.01,2883.705,1390078.162779699,100.0,3.5044917e-18
2991.115175738644,2991.115175738644,1.0,100.0,0.01,1.0,,1206.054,1.0,1469258.930037936,1.0,2991.115,300.11,2991.115175738644,0.009999998,100,0.01,2889.1711,1469258.930037936,100.0,3.5044917e-18
2502.7855629785577,2502.7855629785577,1.0,100.0,0.01,1.0,,1197.6367,1.0,1448822.0432245026,1.0,2502.7856,251.33,2502.7855629785577,0.009999998,100,0.01,2401.5535,1448822.0432245026,100.0,3.5044917e-18
2817.5718167803484,2817.5718167803484,1.0,100.0,0.01,1.0,,1283.149,1.0,1663102.57486429,1.0,2817.5718,282.75,2817.5718167803484,0.009999998,100,0.01,2709.1113,1663102.57486429,100.0,3.5044917e-18
2947.412908326121,2947.412908326121,1.0,100.0,0.01,1.0,,1315.279,1.0,1747433.635169994,1.0,2947.4128,295.7,2947.412908326121,0.009999998,100,0.01,2836.2366,1747433.635169994,100.0,3.5044917e-18
2799.7542556354083,2799.7542556354083,1.0,100.0,0.01,1.0,,1407.2855,1.0,2000457.198785871,1.0,2799.7542,280.95,2799.7542556354083,0.009999998,100,0.01,2680.801,2000457.198785871,100.0,3.5044917e-18
3015.126604643503,3015.126604643503,1.0,100.0,0.01,1.0,,1314.1669,1.0,1744479.393668752,1.0,3015.1267,302.46,3015.126604643503,0.009999998,100,0.01,2904.0444,1744479.393668752,100.0,3.5044917e-18
3287.4008713356748,3287.4008713356748,1.0,100.0,0.01,1.0,,1284.2527,1.0,1665964.6466325242,1.0,3287.4006,329.66,3287.4008713356748,0.009999998,100,0.01,3178.847,1665964.6466325242,100.0,3.5044917e-18
2744.8147693944193,2744.8147693944193,1.0,100.0,0.01,1.0,,1276.8657,1.0,1646854.6412284044,1.0,2744.8147,275.49,2744.8147693944193,0.009999998,100,0.01,2636.8855,1646854.6412284044,100.0,3.5044917e-18
2703.8437854763342,2703.8437854763342,1.0,100.0,0.01,1.0,,1235.293,1.0,1541362.491566235,1.0,2703.8438,271.41,2703.8437854763342,0.009999998,100,0.01,2599.4285,1541362.491566235,100.0,3.5044917e-18
3042.5154669779204,3042.5154669779204,1.0,100.0,0.01,1.0,,1241.4906,1.0,1556867.5374676636,1.0,3042.5156,305.26,3042.5154669779204,0.009999998,100,0.01,2937.5764,1556867.5374676636,100.0,3.5044917e-18
2983.538086726488,2983.538086726488,1.0,100.0,0.01,1.0,,1266.8947,1.0,1621234.4545968988,1.0,2983.538,299.34,2983.538086726488,0.009999998,100,0.01,2876.4517,1621234.4545968988,100.0,3.5044917e-18
2911.270743034921,2911.270743034921,1.0,100.0,0.01,1.0,,1259.1886,1.0,1601571.625256642,1.0,2911.2708,292.13,2911.270743034921,0.009999998,100,0.01,2804.8357,1601571.625256642,100.0,3.5044917e-18
2978.7412469511,2978.7412469511,1.0,100.0,0.01,1.0,,1323.2874,1.0,1768777.1735595404,1.0,2978.7412,298.87,2978.7412469511,0.009999998,100,0.01,2866.8882,1768777.1735595404,100.0,3.5044917e-18
2807.9766736211222,2807.9766736211222,1.0,100.0,0.01,1.0,,1290.062,1.0,1681070.6825935005,1.0,2807.9763,281.78,2807.9766736211222,0.009999998,100,0.01,2698.9316,1681070.6825935005,100.0,3.5044917e-18
2882.4980810128945,2882.4980810128945,1.0,100.0,0.01,1.0,,1245.4568,1.0,1566831.2432926886,1.0,2882.498,289.26,2882.4980810128945,0.009999998,100,0.01,2777.2236,1566831.2432926886,100.0,3.5044917e-18
2905.04088448767,2905.04088448767,1.0,100.0,0.01,1.0,,1137.216,1.0,1306323.1920504177,1.0,2905.0408,291.52,2905.04088448767,0.009999998,100,0.01,2808.9158,1306323.1920504177,100.0,3.5044917e-18
2864.2812295816543,2864.2812295816543,1.0,100.0,0.01,1.0,,1251.2216,1.0,1581369.0620107506,1.0,2864.281,287.41,2864.2812295816543,0.009999998,100,0.01,2758.5193,1581369.0620107506,100.0,3.5044917e-18
3087.911626192681,3087.911626192681,1.0,100.0,0.01,1.0,,1214.5603,1.0,1490057.420309037,1.0,3087.9116,309.78,3087.911626192681,0.009999998,100,0.01,2985.2488,1490057.420309037,100.0,3.5044917e-18
2933.5695783007504,2933.5695783007504,1.0,100.0,0.01,1.0,,1174.4504,1.0,1393266.466527507,1.0,2933.5696,294.38,2933.5695783007504,0.009999998,100,0.01,2834.297,1393266.466527507,100.0,3.5044917e-18
2847.8657505271485,2847.8657505271485,1.0,100.0,0.01,1.0,,1406.9705,1.0,1999561.5378896808,1.0,2847.866,285.78,2847.8657505271485,0.009999998,100,0.01,2728.9395,1999561.5378896808,100.0,3.5044917e-18
2992.1622954278496,2992.1622954278496,1.0,100.0,0.01,1.0,,1277.9067,1.0,1649541.178408041,1.0,2992.1624,300.17,2992.1622954278496,0.009999998,100,0.01,2884.145,1649541.178408041,100.0,3.5044917e-18
2822.944265438953,2822.944265438953,1.0,100.0,0.01,1.0,,1242.7725,1.0,1560084.2428053059,1.0,2822.944,283.28,2822.944265438953,0.009999998,100,0.01,2717.8967,1560084.2428053059,100.0,3.5044917e-18
2953.521067603516,2953.521067603516,1.0,100.0,0.01,1.0,,1281.6832,1.0,1659305.0115339498,1.0,2953.521,296.34,2953.521067603516,0.009999998,100,0.01,2845.1846,1659305.0115339498,100.0,3.5044917e-18
2888.255218288365,2888.255218288365,1.0,100.0,0.01,1.0,,1421.5248,1.0,2041143.8076157458,1.0,2888.2551,289.79,2888.255218288365,0.009999998,100,0.01,2768.0984,2041143.8076157458,100.0,3.5044917e-18
2986.386853644155,2986.386853644155,1.0,100.0,0.01,1.0,,1269.6823,1.0,1628376.9328996919,1.0,2986.387,299.68,2986.386853644155,0.009999998,100,0.01,2879.065,1628376.9328996919,100.0,3.5044917e-18
2877.1385939316506,2877.1385939316506,1.0,100.0,0.01,1.0,,1400.2675,1.0,1980554.6374371978,1.0,2877.1384,288.68,2877.1385939316506,0.009999998,100,0.01,2758.7783,1980554.6374371978,100.0,3.5044917e-18
2804.549625695307,2804.549625695307,1.0,100.0,0.01,1.0,,1227.8167,1.0,1522761.406206106,1.0,2804.5496,281.47,2804.549625695307,0.009999998,100,0.01,2700.7664,1522761.406206106,100.0,3.5044917e-18
2881.1603972366743,2881.1603972366743,1.0,100.0,0.01,1.0,,1245.7949,1.0,1567681.96950289,1.0,2881.1604,289.11,2881.1603972366743,0.009999998,100,0.01,2775.8574,1567681.96950289,100.0,3.5044917e-18
2711.1524154986214,2711.1524154986214,1.0,100.0,0.01,1.0,,1286.157,1.0,1670908.7733376143,1.0,2711.1526,272.13,2711.1524154986214,0.009999998,100,0.01,2602.438,1670908.7733376143,100.0,3.5044917e-18
2831.5163804263893,2831.5163804263893,1.0,100.0,0.01,1.0,,1292.099,1.0,1686383.5832804039,1.0,2831.5164,284.17,2831.5163804263893,0.009999998,100,0.01,2722.2996,1686383.5832804039,100.0,3.5044917e-18
3040.932536862269,3040.932536862269,1.0,100.0,0.01,1.0,,1296.5626,1.0,1698055.2020762758,1.0,3040.9324,305.01,3040.932536862269,0.009999998,100,0.01,2931.3381,1698055.2020762758,100.0,3.5044917e-18
3011.427143378634,3011.427143378634,1.0,100.0,0.01,1.0,,1430.0425,1.0,2065678.1619142008,1.0,3011.4268,302.08,3011.427143378634,0.009999998,100,0.01,2890.55,2065678.1619142008,100.0,3.5044917e-18
2786.32460505246,2786.32460505246,1.0,100.0,0.01,1.0,,1208.4095,1.0,1475003.838504751,1.0,2786.3245,279.65,2786.32460505246,0.009999998,100,0.01,2684.1816,1475003.838504751,100.0,3.5044917e-18
3059.4360684477,3059.4360684477,1.0,100.0,0.01,1.0,,1220.1245,1.0,1503741.2869903808,1.0,3059.4358,306.95,3059.4360684477,0.009999998,100,0.01,2956.3027,1503741.2869903808,100.0,3.5044917e-18
2862.1077292389396,2862.1077292389396,1.0,100.0,0.01,1.0,,1324.9956,1.0,1773346.7392181726,1.0,2862.1077,287.2,2862.1077292389396,0.009999998,100,0.01,2750.11,1773346.7392181726,100.0,3.5044917e-18
2681.8461958840817,2681.8461958840817,1.0,100.0,0.01,1.0,,1219.1234,1.0,1501274.5514062373,1.0,2681.8462,269.22,2681.8461958840817,0.009999998,100,0.01,2578.7976,1501274.5514062373,100.0,3.5044917e-18
2930.383623728531,2930.383623728531,1.0,100.0,0.01,1.0,,1325.0963,1.0,1773616.4528552769,1.0,2930.3835,293.98,2930.383623728531,0.009999998,100,0.01,2818.3774,1773616.4528552769,100.0,3.5044917e-18
2679.357617806675,2679.357617806675,1.0,100.0,0.01,1.0,,1260.6888,1.0,1605390.2708585847,1.0,2679.3574,268.97,2679.357617806675,0.009999998,100,0.01,2572.7957,1605390.2708585847,100.0,3.5044917e-18
2812.4824922595367,2812.4824922595367,1.0,100.0,0.01,1.0,,1321.1381,1.0,1763035.7816820475,1.0,2812.4824,282.23,2812.4824922595367,0.009999998,100,0.01,2700.811,1763035.7816820475,100.0,3.5044917e-18
2830.527743233672,2830.527743233672,1.0,100.0,0.01,1.0,,1209.799,1.0,1478397.7283951433,1.0,2830.5278,284.08,2830.527743233672,0.009999998,100,0.01,2728.2676,1478397.7283951433,100.0,3.5044917e-18
2992.491872020797,2992.491872020797,1.0,100.0,0.01,1.0,,1204.6757,1.0,1465902.5374354364,1.0,2992.492,300.25,2992.491872020797,0.009999998,100,0.01,2890.6648,1465902.5374354364,100.0,3.5044917e-18
2957.873569597045,2957.873569597045,1.0,100.0,0.01,1.0,,1229.4025,1.0,1526697.4805467855,1.0,2957.8735,296.77,2957.873569597045,0.009999998,100,0.01,2853.9563,1526697.4805467855,100.0,3.5044917e-18
2773.2500596619675,2773.2500596619675,1.0,100.0,0.01,1.0,,1269.9819,1.0,1629145.6514371631,1.0,2773.25,278.34,2773.2500596619675,0.009999998,100,0.01,2665.9026,1629145.6514371631,100.0,3.5044917e-18
2905.962631400103,2905.962631400103,1.0,100.0,0.01,1.0,,1237.1819,1.0,1546079.612676606,1.0,2905.9626,291.61,2905.962631400103,0.009999998,100,0.01,2801.3877,1546079.612676606,100.0,3.5044917e-18
2722.7630092143104,2722.7630092143104,1.0,100.0,0.01,1.0,,1292.2908,1.0,1686884.3014290521,1.0,2722.7632,273.29,2722.7630092143104,0.009999998,100,0.01,2613.53,1686884.3014290521,100.0,3.5044917e-18
2807.4646978722494,2807.4646978722494,1.0,100.0,0.01,1.0,,1294.226,1.0,1691940.0710699242,1.0,2807.4648,281.77,2807.4646978722494,0.009999998,100,0.01,2698.068,1691940.0710699242,100.0,3.5044917e-18
2756.8372522518275,2756.8372522518275,1.0,100.0,0.01,1.0,,1162.5715,1.0,1365224.850856958,1.0,2756.8372,276.72,2756.8372522518275,0.009999998,100,0.01,2658.5688,1365224.850856958,100.0,3.5044917e-18
3034.06171893458,3034.06171893458,1.0,100.0,0.01,1.0,,1202.552,1.0,1460738.6938857844,1.0,3034.0618,304.38,3034.06171893458,0.009999998,100,0.01,2932.414,1460738.6938857844,100.0,3.5044917e-18
2518.306361336121,2518.306361336121,1.0,100.0,0.01,1.0,,1241.8427,1.0,1557750.7454246404,1.0,2518.3062,252.87,2518.306361336121,0.009999998,100,0.01,2413.3374,1557750.7454246404,100.0,3.5044917e-18
