MaxIWNorm,J_sample_variance,MaxIW,MeanEntropy,OptimizationReturnMax,MeanIW,InitialReturnStd,VarianceInit,LearnableVariance,OptimizationReturnMin,ReturnStepMaxmin,TimestepsSoFar,EpLenMean,EpRewMean,Bound,EmpiricalD2,EpisodesSoFar,ReturnStepMax,ESSRenyi,MinIW,StdIWNorm,TimeElapsed,OptimizationReturnMean,MinIWNorm,InitialReturnMax,InitialBound,EpThisIter,ESSClassic,ReturnMeanIW,Iteration,InitialReturnMean,StdIW,MeanIWNorm,InitialReturnMin
738.7295,17018313000.0,73872.95,2.3591585,22.963385,739.13794,4.905219,-1,True,,0.04083757,750000,500.0,23.769181215497316,18547.576,3011552.8,1500,0.25985333,3.3205462e-05,2.0966722e-06,73.50226,2753.126420736313,12.249218,2.0966722e-08,34.48335,22.045015,100,1.0011057,21539.666,15,23.769182,7350.226,7.3913794,11.519964
562.6892,3507466000.0,56268.92,2.3147314,20.600748,563.04156,4.054262,-1,True,,0.04447578,800000,500.0,27.00649786449506,12306.366,2432077.8,1600,0.24576393,4.1117106e-05,2.1830329e-09,55.986515,3033.3878014087677,10.387173,2.1830327e-11,37.220074,25.145493,100,1.0012527,15208.624,16,27.006496,5598.6514,5.6304154,16.619326
782.8664,14325289000.0,78286.64,2.3792405,23.10297,782.96796,4.239309,-1,True,,0.060658917,850000,500.0,25.850487325566483,18105.031,8438547.0,1700,0.25688353,1.1850381e-05,2.6540795e-06,77.89412,3327.2109684944153,10.876881,2.6540794e-08,38.076576,23.946657,100,1.0002595,23635.496,17,25.850487,7789.412,7.8296795,14.973606
1007.7034,33343547000.0,100770.34,2.397707,20.6827,1011.95135,4.7314825,-1,True,,0.022385776,900000,500.0,26.08729665937056,32919.848,434287.3,1800,0.2793151,0.0002302623,5.1734028e-06,100.2618,3620.1150920391083,10.346084,5.1734027e-08,36.423912,24.2661,100,1.0084314,34120.023,18,26.087296,10026.182,10.119514,15.741213
11.341458,6299277.0,1134.1459,2.4275813,26.24728,12.651772,4.9072275,-1,True,,0.058048293,950000,500.0,26.98906687143579,317.16272,2981.3352,1900,0.25395024,0.03354202,4.076938e-05,1.1315367,3848.616302013397,14.491824,4.076938e-07,38.744522,25.051842,100,1.234723,422.9384,19,26.989067,113.15368,0.12651771,12.497243
23.524927,32320386.0,2352.4927,2.4743407,27.599977,25.79063,5.558997,-1,True,,0.00277175,1000000,500.0,27.498810065274856,750.06555,5875.814,2000,0.22379139,0.017018918,4.6225305e-05,2.3419561,4068.94668340683,16.087103,4.6225304e-07,39.011684,25.548225,100,1.198205,899.5854,20,27.498808,234.19566,0.25790632,11.411707
294.49155,7064571400.0,29449.156,2.3699632,31.284313,294.9592,5.757071,-1,True,,0.0027822405,1050000,500.0,29.558055567464177,9841.625,301658.6,2100,0.19110183,0.00033150057,1.5298275e-07,29.301094,4294.866200685501,20.998192,1.5298275e-09,39.844177,27.565847,100,1.0031768,10935.814,21,29.558054,2930.1094,2.9495919,8.559865
1075.0779,4344917000.0,107507.79,2.3917565,19.551725,1075.2594,3.99416,-1,True,,0.049109966,1100000,500.0,33.44616468706825,24250.84,11989588.0,2200,0.26130056,8.34057e-06,2.1404746e-07,106.96872,4564.405646562576,9.536095,2.1404745e-09,43.461796,31.273073,100,1.0003378,31775.377,22,33.446163,10696.871,10.752593,23.91007
561.32196,5574481400.0,56132.195,2.3625212,17.505774,561.4978,3.86161,-1,True,,0.030562013,1150000,500.0,29.80369487929729,10994.963,17236986.0,2300,0.24845935,5.8014784e-06,5.62232e-10,55.850655,4851.7347774505615,9.315591,5.62232e-12,37.993877,27.904,100,1.0006267,18882.008,23,29.803696,5585.066,5.614978,20.488104
59.185135,83265870.0,5918.5137,2.3562334,20.020664,59.60125,3.6434283,-1,True,,0.011881754,1200000,500.0,27.60245947857521,1656.0867,9156.506,2400,0.22763707,0.010921196,0.00013978762,5.8884425,5133.500962734222,12.30181,1.3978762e-06,35.321312,25.836395,100,1.0141057,1825.0808,24,27.602459,588.84424,0.59601253,15.300649
110.675995,312062100.0,11067.6,2.286222,19.923206,110.864746,3.9975932,-1,True,,0.026148438,1250000,500.0,27.148059230987283,2389.6204,485141.03,2500,0.24370055,0.00020612562,3.6712812e-08,11.011934,5343.4443073272705,9.712451,3.671281e-10,37.358814,25.280115,100,1.0034134,3690.6797,25,27.14806,1101.1934,1.1086475,17.435608
41.052452,40682750.0,4105.245,2.270386,20.511131,42.58306,4.0274625,-1,True,,0.026345134,1300000,500.0,27.202447887595476,1188.7087,13665.521,2600,0.25305262,0.0073176865,7.972796e-06,4.0843396,5530.620180606842,9.1082325,7.972796e-08,38.605347,25.27218,100,1.0753127,1414.3563,26,27.202448,408.43393,0.42583048,18.094215
53.52477,89841190.0,5352.477,2.287475,19.746073,54.09271,4.0770183,-1,True,,0.05009806,1350000,500.0,28.297177880764963,1650.9115,12179.49,2700,0.23373139,0.008210524,9.459987e-06,5.3251023,5714.315081119537,11.652344,9.459987e-08,36.390907,26.47763,100,1.021323,1851.7179,27,28.297174,532.5103,0.540927,16.644835
76.02174,202714880.0,7602.175,2.2026727,22.840416,76.40374,4.371523,-1,True,,0.036703333,1400000,500.0,30.229550795182934,2051.5493,89397.31,2800,0.23022006,0.0011186019,2.5693092e-09,7.5637097,5939.157277584076,14.497721,2.5693092e-11,38.572247,28.30094,100,1.0100678,2628.1926,28,30.229553,756.371,0.7640373,15.73183
334.04718,2507475000.0,33404.72,2.2486591,20.787294,334.28854,4.8724637,-1,True,,0.010247797,1450000,500.0,33.39892404510396,12253.259,59278.91,2900,0.24499656,0.0016869406,1.9308573e-05,33.23703,6175.709292411804,9.933311,1.9308573e-07,44.252907,31.186281,100,1.0014457,12791.978,29,33.398922,3323.7034,3.342886,23.465612
440.73123,8137865700.0,44073.125,2.1470027,20.613886,441.04102,4.367166,-1,True,,0.028586924,1500000,500.0,34.15122920690914,17216.66,480533.7,3000,0.26844698,0.00020810195,1.8097342e-07,43.8519,6413.7103588581085,12.104096,1.8097341e-09,42.66102,32.018173,100,1.001406,18695.303,30,34.15123,4385.19,4.41041,22.047132
159.4166,1024045100.0,15941.659,2.1419673,28.51901,159.99245,4.850716,-1,True,,0.05627948,1550000,500.0,36.748010404283114,4950.3174,188268.86,3100,0.23693411,0.00053115527,4.1652196e-08,15.8611965,6649.3919887542725,19.6218,4.1652196e-10,45.64522,34.465748,100,1.0072342,5940.5894,31,36.74801,1586.1198,1.5999244,17.126211
878.4125,11473794000.0,87841.25,2.1452634,22.10978,879.55945,4.6032214,-1,True,,0.0042302907,1600000,500.0,33.903595218637975,22125.781,9901212.0,3200,0.25881994,1.0099774e-05,1.370908e-08,87.39982,6912.603295087814,13.0805435,1.370908e-10,42.93283,31.756954,100,1.0026124,28880.445,32,33.903595,8739.982,8.795594,20.823051
163.39311,307278340.0,16339.312,2.0970767,24.28743,164.16866,4.9757404,-1,True,,0.026214719,1650000,500.0,35.86016326965424,4302.774,291029.12,3300,0.29937354,0.00034360823,5.607688e-07,16.256775,7183.865745067596,12.310363,5.6076876e-09,47.83723,33.4683,100,1.0094973,5593.1143,33,35.86016,1625.6775,1.6416864,23.5498
301.6449,2034463200.0,30164.49,2.1092534,19.89225,302.07043,4.5304236,-1,True,,0.054171383,1700000,500.0,34.405563390305,9425.099,1247047.2,3400,0.26089174,8.018942e-05,1.7551982e-06,30.012869,7420.256698608398,9.694577,1.7551981e-08,44.603237,32.175396,100,1.0028228,11915.549,34,34.405563,3001.287,3.0207043,24.710987
402.30734,3518492700.0,40230.734,2.10837,26.368107,412.76035,5.1986628,-1,True,,0.020909771,1750000,500.0,33.34700466286426,12577.701,434320.03,3500,0.23136504,0.00023024496,1.4135307e-07,40.0305,7606.190571069717,13.913795,1.4135306e-09,45.801315,31.056938,100,1.0520124,14086.923,35,33.347004,4003.0498,4.1276035,19.433208
16.2174,10424379.0,1621.74,2.1520996,28.382128,17.126827,5.465812,-1,True,,0.0030293912,1800000,500.0,34.40752744201016,487.1776,4274.7275,3600,0.19893053,0.023393303,9.753208e-06,1.6131483,7801.535858869553,16.781487,9.753208e-08,46.008167,32.107117,100,1.1146467,637.58154,36,34.407528,161.31483,0.17126824,17.62604
165.38583,1355028400.0,16538.584,2.131312,31.205456,165.68134,5.4735036,-1,True,,0.0036251694,1850000,500.0,35.54094097348143,5597.712,229981.48,3700,0.19912426,0.0004348176,1.3806908e-06,16.455389,7997.221837520599,16.671108,1.3806908e-08,50.075287,33.037174,100,1.003576,6798.427,37,35.54094,1645.5388,1.6568134,18.869831
4601.714,760080200000.0,460171.4,2.051767,25.462927,4601.72,5.3046994,-1,True,,0.016398251,1900000,500.0,34.94219962325229,171825.61,37662680.0,3800,0.2698767,2.6551484e-06,5.104312e-10,457.86478,8200.22782588005,13.2806,5.104312e-12,47.124527,32.585968,100,1.0000025,186285.75,38,34.9422,45786.47,46.017193,21.6616
821.4359,22887322000.0,82143.59,2.0620427,27.858402,821.56244,5.406015,-1,True,,0.055128217,1950000,500.0,38.46581760006639,22534.945,17549176.0,3900,0.29994273,5.698273e-06,1.1277266e-06,81.73171,8411.599433422089,16.660305,1.1277265e-08,49.663914,35.982624,100,1.000308,32937.484,39,38.465816,8173.1714,8.215623,21.805511
324.50314,6946375000.0,32450.316,2.0721803,28.89732,325.36896,5.1978264,-1,True,,0.06271541,2000000,500.0,38.03621410396257,11674.225,1489418.2,4000,0.3140173,6.714031e-05,1.3931623e-06,32.286842,8617.912515163422,18.681473,1.3931622e-08,48.25206,35.62361,100,1.0053399,14618.606,40,38.036217,3228.684,3.2536895,19.35474
20.93606,8623848.0,2093.606,2.105837,26.829062,21.801968,5.4307585,-1,True,,0.06194578,2050000,500.0,39.77820766207466,569.73157,14278.433,4100,0.24048051,0.00700357,6.8918307e-06,2.0826263,8866.021579027176,12.463719,6.8918304e-08,54.14355,37.071033,100,1.0840145,893.2187,41,39.77821,208.26263,0.21801971,27.31449
124.757065,840042600.0,12475.707,2.0347905,26.112879,124.93568,5.2392683,-1,True,,0.04781124,2100000,500.0,39.30177681978979,5104.813,80846.74,4200,0.31288415,0.0012369083,2.1690348e-06,12.412997,9165.9148914814,15.914645,2.1690347e-08,49.50001,36.826775,100,1.0028644,5808.544,42,39.301777,1241.2998,1.2493565,23.387133
229.74648,3399259000.0,22974.648,2.0234382,33.420166,230.47833,5.2534976,-1,True,,0.03559786,2150000,500.0,38.72381555947473,9116.085,67634.59,4300,0.22952056,0.0014785333,5.474932e-06,22.858776,9439.921923398972,21.627243,5.4749318e-08,50.51674,36.19798,100,1.0063789,9772.971,43,38.723816,2285.8777,2.304783,17.096573
14.914956,3827943.5,1491.4956,2.0231016,22.367188,18.646265,4.597669,-1,True,,0.1704678,2200000,500.0,38.01906850525007,605.24615,1233.2086,4400,0.38672534,0.08108928,7.811743e-05,1.5012403,9714.15493631363,14.451503,7.811743e-07,45.934753,35.72233,100,1.5192689,685.9009,44,38.01907,150.12402,0.18646263,23.567566
517.3168,1405319000.0,51731.676,1.9901103,17.139029,521.2812,3.6856995,-1,True,,0.0023566484,2250000,500.0,37.37729358110776,13484.559,4418615.5,4500,0.17952618,2.2631524e-05,1.3011992e-08,51.46973,9969.043696403503,9.001923,1.3011991e-10,45.5144,35.101574,100,1.0153322,18268.236,45,37.377296,5146.9736,5.2128115,28.375372
439.2693,17854048000.0,43926.93,2.014763,30.371546,439.3443,5.4792914,-1,True,,0.024682313,2300000,500.0,37.73293763786185,17576.523,1784078.2,4600,0.26957953,5.6051354e-05,1.4671126e-07,43.706665,10179.515668869019,20.924026,1.4671125e-09,47.180458,35.37391,100,1.0003415,20727.455,46,37.732937,4370.667,4.3934426,16.808912
1898.8806,46046520000.0,189888.06,1.9844662,26.47267,1899.3542,5.3331776,-1,True,,0.06244409,2350000,500.0,37.75057435730407,63629.43,4139838.8,4700,0.2803337,2.415553e-05,6.5272725e-09,188.93576,10396.869403839111,12.489679,6.5272725e-11,51.733566,35.163895,100,1.0004988,68892.44,47,37.750572,18893.576,18.993542,25.260897
73.86615,396403800.0,7386.615,2.0097733,31.027441,74.144485,6.101192,-1,True,,0.0069609284,2400000,500.0,37.77629061226379,2772.1592,85892.06,4800,0.25314945,0.0011642519,4.0673785e-06,7.3493185,10628.289100170135,16.971525,4.0673786e-08,51.832207,35.18468,100,1.0075476,3531.6914,48,37.77629,734.9318,0.74144477,20.804766
255.64624,1282477300.0,25564.625,1.9921031,23.497614,255.90417,5.2500887,-1,True,,0.022215426,2450000,500.0,39.558296067684616,8022.3364,971486.94,4900,0.22087511,0.000102934995,8.318705e-09,25.436222,10907.14918422699,12.138453,8.318705e-11,50.917458,37.012424,100,1.0020186,10531.651,49,39.558296,2543.6223,2.5590417,27.419844
11.75518,3638877.5,1175.5181,1.9857482,28.266653,13.071697,6.2628846,-1,True,,0.022128135,2500000,500.0,39.65723744213293,395.49905,2212.9832,5000,0.2263389,0.045187872,4.8414375e-05,1.1709754,11166.741368293762,15.700584,4.8414375e-07,52.223305,37.046074,100,1.2308071,518.3344,50,39.657238,117.09754,0.13071695,23.956652
809.0463,9251096000.0,80904.63,2.068879,22.30248,809.28284,5.4288383,-1,True,,0.03699337,2550000,500.0,40.82840812728861,28539.426,2374650.8,5100,0.23652811,4.2111456e-05,1.1714944e-06,80.49886,11377.54049539566,12.25704,1.1714944e-08,50.873848,38.28471,100,1.0005847,32459.23,51,40.828407,8049.8853,8.092829,28.571367
1650.3568,224671740000.0,165035.69,2.0057273,28.60038,1650.5518,6.5545707,-1,True,,0.004667893,2600000,500.0,40.99357619055061,78947.32,17351602.0,5200,0.23134303,5.7631564e-06,4.0818378e-08,164.20825,11599.94954419136,14.854149,4.0818376e-10,54.739807,38.256584,100,1.0002362,90348.32,52,40.993576,16420.824,16.505516,26.139427
23.163576,39031880.0,2316.3577,1.998047,33.469727,23.93888,6.835011,-1,True,,0.04784754,2650000,500.0,46.41393258975803,900.61633,13345.153,5300,0.24719034,0.007493357,2.4738376e-05,2.3042898,11887.403744220734,21.257376,2.4738375e-07,58.62628,43.48262,100,1.0677544,1239.2454,53,46.41393,230.42899,0.23938881,25.156557
297.059,2052867300.0,29705.898,1.8807287,25.438202,337.83914,5.564579,-1,True,,0.037123114,2700000,500.0,45.61843635051693,12869.704,784502.4,5400,0.2751851,0.00012746933,5.331796e-09,29.791668,12220.841055870056,15.532243,5.3317958e-11,55.524395,42.842216,100,1.2696412,15328.661,54,45.61843,2979.1663,3.3783915,30.086193
634.21063,25300590000.0,63421.066,1.8620632,38.18965,634.4344,6.4556108,-1,True,,0.123687595,2750000,500.0,47.3167485311306,20622.352,10894368.0,5500,0.34523514,9.179054e-06,1.17650295e-07,63.10294,12552.004881620407,23.70119,1.1765029e-09,61.80521,44.22649,100,1.0007056,30822.258,55,47.31675,6310.294,6.3443446,23.615559
2302.2366,318681400000.0,230223.66,1.9047046,31.174273,2302.5464,6.5200825,-1,True,,0.06989646,2800000,500.0,46.58614798778107,100792.445,47698264.0,5600,0.30682376,2.0965124e-06,2.4641176e-07,229.06932,12882.247472763062,18.238457,2.4641176e-09,59.521965,43.610046,100,1.0002692,121346.55,56,46.586143,22906.932,23.025461,28.347692
34.706352,107832120.0,3470.6353,1.8706477,29.754469,34.935375,6.046133,-1,True,,0.07430674,2850000,500.0,47.26113734709269,1792.0717,11975.331,5700,0.29562652,0.0083505,1.2143124e-05,3.4530156,13216.236645698547,16.079132,1.2143124e-07,60.936474,44.214314,100,1.0132366,2125.4912,57,47.26114,345.3015,0.3493537,31.182005
16.436317,15283174.0,1643.6317,1.8560764,26.736877,17.579079,5.8858438,-1,True,,0.022947103,2900000,500.0,47.47180581704387,775.1666,4470.194,5800,0.26812494,0.022370394,3.059391e-05,1.6347641,13553.842835187912,15.158521,3.059391e-07,59.050163,44.519302,100,1.1431128,972.5699,58,47.471806,163.47641,0.17579077,32.313286
91.614586,485616700.0,9161.459,1.8706155,30.124691,92.15842,5.5671725,-1,True,,0.004922569,2950000,500.0,47.726927518229644,4635.864,28779.432,5900,0.23315105,0.0034747038,1.0107175e-05,9.115047,13793.90067744255,15.500823,1.0107174e-07,62.350796,44.60939,100,1.0118943,5164.739,59,47.72693,911.5048,0.921584,32.226105
7.1776676,1369271.2,717.7668,1.8442464,26.201744,8.232997,5.589728,-1,True,,0.123262376,3000000,500.0,49.594885466128915,297.4659,1410.4683,6000,0.33141205,0.07089844,1.2698836e-05,0.7137317,14014.24838757515,15.808201,1.2698835e-07,59.98843,46.595463,100,1.3131226,410.1128,60,49.594887,71.37318,0.082329966,33.786686
509.73624,6140069400.0,50973.625,1.844806,31.607452,510.08905,5.169638,-1,True,,0.09039481,3050000,500.0,49.98034685529332,15769.781,5586699.0,6100,0.28724158,1.7899658e-05,3.326202e-07,50.717762,14228.2507853508,19.830612,3.326202e-09,61.757187,46.892487,100,1.0013846,23068.307,61,49.980347,5071.7764,5.1008906,30.149734
880.31195,66715066000.0,88031.195,1.9005469,30.828413,887.4076,4.9063,-1,True,,0.09129538,3100000,500.0,51.041886965835154,40302.38,12848621.0,6200,0.3247354,7.782936e-06,3.3634916e-07,87.58525,14446.389069318771,22.860323,3.3634915e-09,59.00998,48.09139,100,1.0161288,50878.434,62,51.041885,8758.525,8.874075,28.181566
378.67053,2626798800.0,37867.055,1.8588887,23.974197,378.76056,4.9274974,-1,True,,0.036900908,3150000,500.0,51.20003226709527,16280.398,787628.9,6300,0.26766056,0.00012696335,1.1618623e-08,37.677147,14711.945225954056,14.068006,1.16186234e-10,61.106224,48.144722,100,1.0004753,18991.94,63,51.200027,3767.7156,3.787606,37.132027
26.075047,14420165.0,2607.5046,1.8157876,24.22834,27.295198,5.105006,-1,True,,0.02640739,3200000,500.0,51.60751342934141,1004.00977,15919.565,6400,0.24310465,0.0062815784,5.284034e-06,2.594661,14927.02523803711,14.623534,5.2840342e-08,61.21232,48.546894,100,1.0945398,1390.1761,64,51.607513,259.4661,0.27295202,36.98398
269.76093,3439525600.0,26976.094,1.7660791,28.01767,270.1663,4.89601,-1,True,,0.080809325,3250000,500.0,51.174845053132756,13617.615,351445.4,6500,0.29657838,0.00028453922,1.1849725e-06,26.840473,15137.842920064926,15.171526,1.1849725e-08,64.02099,47.973793,100,1.0030069,15515.288,65,51.174843,2684.0474,2.7016625,36.00332
621.93146,17942760000.0,62193.15,1.7118034,27.109032,622.9284,5.6243606,-1,True,,0.0042106807,3300000,500.0,51.580227790984026,32122.152,512167.25,6600,0.25247696,0.00019524872,2.6554389e-08,61.88043,15361.2430331707,17.764187,2.655439e-10,60.92507,48.533974,100,1.0032076,34302.23,66,51.58023,6188.043,6.2292843,33.81604
128.33179,1031848200.0,12833.18,1.70348,28.186985,129.26662,5.4992423,-1,True,,0.0054118484,3350000,500.0,50.16306483513338,6343.7397,138392.4,6700,0.2525136,0.000722583,1.3697986e-06,12.768003,15634.755098581314,17.00405,1.3697986e-08,61.346,47.095764,100,1.0146071,7484.81,67,50.163067,1276.8004,1.2926662,33.159016
439.19302,4620313000.0,43919.305,1.7219237,19.134998,440.052,4.627164,-1,True,,0.059099823,3400000,500.0,52.66879880981227,22769.678,325968.28,6800,0.25748295,0.00030677833,2.2784518e-05,43.69832,15905.14710354805,11.959746,2.2784518e-07,59.84405,49.676598,100,1.0039139,24478.035,68,52.668793,4369.832,4.4005194,40.709053
184.25331,1964162400.0,18425.332,1.6818756,28.756432,185.62132,5.669638,-1,True,,0.04562691,3450000,500.0,53.66709837361213,9112.062,475313.6,6900,0.32276297,0.00021038741,5.6904554e-08,18.33175,16247.59904718399,15.898643,5.6904553e-10,66.52489,50.340855,100,1.0148869,11405.273,69,53.667095,1833.1753,1.8562127,37.768456
12.544898,8513473.0,1254.4899,1.7037,30.230213,12.975879,5.580885,-1,True,,0.07244375,3500000,500.0,52.93370038093919,563.8893,3410.8792,7000,0.3328032,0.029317955,0.00022105331,1.2478384,16565.372171401978,17.46873,2.210533e-06,65.69518,49.64894,100,1.0697589,755.7282,70,52.9337,124.783844,0.12975878,35.46497
5.2252793,1388804.4,522.52795,1.6846149,24.28305,5.8574376,4.8350472,-1,True,,0.09237893,3550000,500.0,53.845929945061364,262.96548,983.6361,7100,0.31463325,0.10166361,0.00018570104,0.5195933,16823.625707149506,12.2293825,1.8570103e-06,65.8996,50.550953,100,1.254885,366.30585,71,53.845932,51.959335,0.058574382,41.616547
1065.4985,58071140000.0,106549.86,1.6603237,26.877556,1089.6968,5.592893,-1,True,,0.10233866,3600000,500.0,53.096889457321595,54859.383,9260131.0,7200,0.31347615,1.0798984e-05,2.8034936e-08,106.018486,17085.135702371597,15.886822,2.8034935e-10,64.08762,49.89251,100,1.0454038,64610.46,72,53.09689,10601.85,10.896968,37.210068
62.98158,58528692.0,6298.158,1.6517817,23.708408,66.30616,5.1950893,-1,True,,0.07083544,3650000,500.0,53.01856761664569,2136.082,151757.16,7300,0.29406565,0.0006589475,2.4551665e-07,6.269673,17365.798720359802,13.699893,2.4551663e-09,63.027084,49.867214,100,1.1060824,3363.7244,73,53.01857,626.96735,0.6630616,39.318676
10.20285,2144386.2,1020.2851,1.637046,26.90062,11.273787,5.861582,-1,True,,0.026100352,3700000,500.0,53.63935780540064,384.44116,3589.769,7400,0.23565774,0.027856946,3.541259e-06,1.0153102,17702.587566137314,16.167593,3.541259e-08,64.37238,50.42074,100,1.2179244,577.2837,74,53.63936,101.53101,0.11273787,37.471764
81.02705,384010600.0,8102.705,1.6554722,26.166328,81.56212,5.732438,-1,True,,0.0076913983,3750000,500.0,53.431196293387245,3381.846,246601.56,7500,0.21156535,0.00040551243,3.8632706e-07,8.061581,17964.994875192642,16.661585,3.8632706e-09,62.93594,50.284397,100,1.0132432,4944.5137,75,53.4312,806.15814,0.8156212,36.76961
289.61417,3621512200.0,28961.418,1.6460333,29.457237,298.71875,5.544847,-1,True,,0.030989647,3800000,500.0,52.76505200770501,14023.817,504107.03,7600,0.2770131,0.00019837057,3.5146306e-07,28.82021,18200.984538078308,18.780056,3.5146306e-09,63.442234,49.59294,100,1.0628939,16276.032,76,52.765053,2882.021,2.9871874,33.984997
