MinIWNorm,ReturnMeanIW,EpisodesSoFar,VarianceInit,EpRewMean,EmpiricalD2,TimestepsSoFar,ESSRenyi,TimeElapsed,MaxIWNorm,OptimizationReturnMin,InitialReturnMin,StdIWNorm,InitialBound,OptimizationReturnMean,ReturnStepMax,MeanEntropy,EpThisIter,InitialReturnStd,ReturnStepMaxmin,InitialReturnMean,MeanIWNorm,InitialReturnMax,LearnableVariance,MinIW,Bound,EpLenMean,OptimizationReturnMax,Iteration,MaxIW,MeanIW,J_sample_variance,ESSClassic,StdIW
2.9136657e-10,1598.2621,1100,-1,22.18234239555869,46261.355,550000,0.0021616314,2114.3888618946075,77.715225,,5.0379295,7.732286,20.35316,17.144415,0.2940185,2.7228732,100,5.251977,0.05538036,22.18234,0.7800371,36.583622,True,2.9136658e-08,1204.8335,500.0,31.545692,11,7771.523,78.003716,144210670.0,1.0074356,773.22864
2.4136637e-07,254.31525,1200,-1,20.208039472120564,1904.5585,600000,0.05250561,2352.701193332672,8.853728,,6.233989,0.88056517,18.614779,13.974051,0.22336012,2.6979985,100,5.9411664,0.00059077144,20.208038,0.09305849,31.865196,True,2.4136636e-05,184.7834,500.0,25.631207,12,885.3728,9.30585,3592516.0,1.1044998,88.05651
3.3636263e-07,602.7387,1300,-1,25.423707292123144,4500.4927,650000,0.02221979,2643.5630247592926,17.271656,,11.000174,1.7182233,23.511538,14.423535,0.24563694,2.7185338,100,5.903698,0.021639094,25.423708,0.17572095,38.243355,True,3.3636265e-05,474.45956,500.0,27.243181,13,1727.1656,17.57209,16379203.0,1.0350679,171.82234
8.4217616e-10,3465.6638,1400,-1,28.739624352325,75483.79,700000,0.0013247877,2933.0168282985687,114.68087,,13.860249,11.41034,26.660793,14.879375,0.24860407,2.6569579,100,4.9048986,0.008560672,28.739622,1.149478,41.576614,True,8.421762e-08,2894.5193,500.0,27.716366,14,11468.087,114.94779,351719680.0,1.0046594,1141.0339
2.813126e-09,12085.0,1500,-1,29.800798870999024,123051.36,750000,0.0008126688,3230.3688337802887,343.21237,,18.22676,34.148285,27.826159,11.574037,0.28230092,2.6313188,100,4.424266,0.08865787,29.8008,3.441681,39.492805,True,2.813126e-07,11392.322,500.0,21.266045,15,34321.24,344.16812,3409669600.0,1.0055745,3414.8284
2.3388955e-08,2996.6526,1600,-1,30.345779513891753,89595.6,800000,0.0011161262,3522.2864186763763,108.925415,,16.750952,10.83739,28.213446,13.594828,0.24753085,2.6113284,100,4.547706,0.049203664,30.34578,1.0956347,42.64663,True,2.3388955e-06,2358.3918,500.0,25.895678,16,10892.542,109.56348,136519550.0,1.0117329,1083.739
2.3564963e-13,38100.742,1700,-1,29.480305303741996,2924234.0,850000,3.419699e-05,3754.017038822174,883.95544,,12.303818,87.95235,27.325365,17.176489,0.2416601,2.4747314,100,4.788711,0.03569439,29.480305,8.84063,43.09881,True,2.3564964e-11,34415.71,500.0,30.79499,17,88395.55,884.06305,74219860000.0,1.0002434,8795.235
8.242065e-08,574.8693,1800,-1,31.485760102344052,1677.1051,900000,0.059626557,3973.3053913116455,16.973999,,4.8248787,1.6882372,29.20382,26.660881,0.30550113,2.4681134,100,6.451416,0.047530442,31.485762,0.17688082,45.63878,True,8.242065e-06,481.41827,500.0,40.8139,18,1697.3999,17.68808,22175476.0,1.085808,168.8237
9.985022e-08,12394.769,1900,-1,32.19557618902794,886826.4,950000,0.00011276164,4199.335755109787,438.76477,,14.0503845,43.65594,30.103495,18.145193,0.26651388,2.5313797,100,6.049104,0.04088232,32.195576,4.393773,41.841633,True,9.985022e-06,10424.625,500.0,27.791248,19,43876.477,439.37735,3896190700.0,1.0027937,4365.5938
1.5690806e-06,120.441895,2000,-1,31.380979100442815,50.403492,1000000,1.9839895,4476.369715929031,2.408207,,12.497045,0.24550593,29.186789,18.883934,0.27711168,2.4825697,100,4.9157276,0.08200589,31.380981,0.040896278,43.88378,True,0.00015690806,104.86416,500.0,31.386738,20,240.8207,4.0896277,180601.95,2.6999555,24.550592
5.8687246e-09,1399.8376,2100,-1,30.46316191464254,22679.303,1050000,0.0044093067,4757.36500120163,38.5348,,18.105055,3.8334272,28.330204,12.358107,0.2544275,2.4843507,100,4.818593,0.006458819,30.463163,0.399385,42.65915,True,5.868725e-07,1078.6218,500.0,24.554094,21,3853.4802,39.938507,44087140.0,1.073793,383.3427
1.5698081e-06,342.4126,2200,-1,30.469453547962416,931.81537,1100000,0.107317396,5042.421938896179,9.059738,,21.04679,0.90118176,28.40096,9.422665,0.21665606,2.4771726,100,4.3078127,0.0006132275,30.469454,0.10126077,41.369835,True,0.00015698081,279.27054,500.0,20.323046,22,905.9739,10.12608,1422689.1,1.2468344,90.11819
7.0800126e-09,2200.737,2300,-1,32.32949968049636,25273.766,1150000,0.003956672,5240.4949831962585,71.06261,,17.708103,7.069651,30.087923,14.621398,0.26701656,2.4367938,100,5.105215,0.0034766197,32.3295,0.72200376,44.83149,True,7.0800127e-07,1844.3777,500.0,27.123386,23,7106.2607,72.20039,84268056.0,1.0322315,706.9651
1.950195e-08,920.5716,2400,-1,30.130921361705983,6216.207,1200000,0.01608698,5431.101291179657,27.262535,,16.966835,2.7119198,28.08796,13.164087,0.25806728,2.4071121,100,4.5582943,0.03694451,30.13092,0.28415847,40.859203,True,1.9501952e-06,759.49866,500.0,23.892368,24,2726.2537,28.415844,17814280.0,1.0859885,271.19202
2.3306804e-07,1222.0922,2500,-1,31.654161189737437,31170.877,1250000,0.0032081227,5616.228080272675,40.160984,,20.264656,3.9957411,29.571716,11.389504,0.22828329,2.4631102,100,4.289972,0.005236089,31.654163,0.4132831,41.648876,True,2.3306804e-05,854.43097,500.0,21.38422,25,4016.0984,41.328304,14656507.0,1.0584712,399.57413
5.024813e-08,1127.7617,2600,-1,32.10503191050882,18234.016,1300000,0.0054842555,5842.165278196335,32.269547,,19.939884,3.210144,30.015312,12.165148,0.31679475,2.4242272,100,4.25535,0.11426507,32.105034,0.33308002,41.79444,True,5.024813e-06,845.57947,500.0,21.854557,26,3226.9548,33.308006,20533774.0,1.0651177,321.01434
1.263991e-09,12133.23,2700,-1,33.861848077777815,144457.62,1350000,0.0006922445,6085.00708937645,328.0469,,17.50203,32.639996,31.735699,16.359818,0.35942212,2.3421614,100,4.3601227,0.08481911,33.861847,3.2830865,42.522957,True,1.263991e-07,11325.133,500.0,25.020927,27,32804.69,328.30862,4108776400.0,1.001596,3263.9998
8.523652e-10,19697.86,2800,-1,32.958682148674896,4635764.5,1400000,2.1571415e-05,6327.264011621475,601.20294,,22.900349,59.818855,30.80245,10.058332,0.22707036,2.354642,100,4.060732,0.039508015,32.95868,6.0128994,43.12458,True,8.523652e-08,15055.32,500.0,20.224232,28,60120.293,601.29,3704661800.0,1.0002896,5981.885
7.285234e-09,23497.74,2900,-1,34.47091698722377,294580.75,1450000,0.0003394655,6570.977296829224,810.8081,,23.86231,80.67069,32.292065,10.608606,0.22069943,2.3820806,100,4.030494,0.020940453,34.470917,8.154762,43.577034,True,7.2852345e-07,22315.162,500.0,19.714724,29,81080.81,815.4762,1960508900.0,1.0115225,8067.07
6.942368e-08,2901.6838,3000,-1,31.979016613504637,204109.55,1500000,0.000489933,6834.697021722794,93.45379,,25.051527,9.298021,29.930174,6.9274898,0.23946318,2.3702135,100,3.527847,0.029937416,31.97902,0.9399972,40.976845,True,6.9423677e-06,1976.0479,500.0,15.925318,30,9345.379,93.999725,35060636.0,1.0117097,929.8021
3.2811016e-07,736.367,3100,-1,31.028196043538692,5304.6167,1550000,0.018851504,7107.361866235733,21.154926,,20.874542,2.1043618,28.951345,10.153653,0.2585497,2.3775299,100,3.928654,0.044565946,31.028196,0.21963133,41.53697,True,3.2811018e-05,585.1043,500.0,20.662426,31,2115.4927,21.963135,7410476.0,1.077563,210.43616
2.2698414e-09,1212.793,3200,-1,31.41367823443608,22818.186,1600000,0.004382469,7325.382490634918,43.58706,,19.843658,4.3364673,29.316032,11.57002,0.2532046,2.3500702,100,4.2000103,0.018664122,31.413677,0.44001552,41.952904,True,2.2698416e-07,895.9292,500.0,22.109245,32,4358.706,44.001553,12015332.0,1.0190964,433.64673
1.9420725e-09,19874.197,3300,-1,31.603115327083245,128259.4,1650000,0.00077966996,7507.106206893921,587.3965,,21.39056,58.44481,29.491602,10.212556,0.2727924,2.321989,100,3.6347322,0.10235259,31.603113,5.878126,42.230247,True,1.9420725e-07,19117.994,500.0,20.839687,33,58739.65,587.8127,5483622400.0,1.0014174,5844.481
1.2931934e-09,36982.22,3400,-1,30.660703572702328,7319485.0,1700000,1.3662164e-05,7696.791156768799,1456.211,,20.496347,144.89099,28.609035,10.164356,0.32687536,2.3518043,100,4.034966,0.08794296,30.660704,14.563905,41.033333,True,1.2931935e-07,31431.527,500.0,20.536985,34,145621.11,1456.3906,5983457300.0,1.0002465,14489.101
3.95796e-09,87849.29,3500,-1,30.05127221653779,44163784.0,1750000,2.2642987e-06,7880.756921291351,2501.6936,,21.278198,248.91191,28.101746,8.773074,0.24450368,2.3536375,100,3.569574,0.013897389,30.051271,25.053978,38.9905,True,3.9579604e-07,74893.555,500.0,17.712303,35,250169.38,2505.3982,121946640000.0,1.0029615,24891.193
2.3895623e-09,10269.272,3600,-1,29.924298267021985,3060625.5,1800000,3.267306e-05,8074.6581490039825,335.4445,,19.290794,33.375423,28.063446,10.633505,0.24465029,2.336154,100,3.5003576,0.02306518,29.924297,3.3637104,37.217003,True,2.3895623e-07,7013.7812,500.0,17.926208,36,33544.45,336.371,1461265200.0,1.0055285,3337.5425
6.7509737e-10,9049.254,3700,-1,31.450090447751293,396421.16,1850000,0.00025225698,8296.204562187195,230.21167,,15.163457,22.90547,29.46758,16.286633,0.26884726,2.2925942,100,4.526773,0.042302758,31.45009,2.3051853,39.650166,True,6.750974e-08,7801.0273,500.0,24.48671,37,23021.168,230.51851,3091165200.0,1.0026668,2290.5474
4.7542886e-07,435.43365,3800,-1,32.49743784070645,2291.165,1900000,0.04364592,8505.20669412613,9.346319,,21.422932,0.98741233,30.472866,11.074506,0.29512998,2.343131,100,3.9320922,0.088509604,32.49744,0.13284923,40.4914,True,4.7542886e-05,338.52536,500.0,19.06847,38,934.6319,13.284924,1239188.4,1.7779921,98.741234
4.4604175e-07,541.5628,3900,-1,33.0378574805196,3812.2622,1950000,0.026231144,8740.673517942429,19.287733,,20.963705,1.9186362,30.726208,12.074152,0.32447055,2.3428874,100,4.555448,0.09827928,33.037857,0.20055716,46.233,True,4.4604178e-05,398.83337,500.0,25.269297,39,1928.7734,20.055714,1484645.9,1.0808645,191.86363
3.528536e-10,3161.1582,4000,-1,31.08679431752133,49332.156,2000000,0.0020270755,9046.127314805984,74.20513,,20.544586,7.3825107,28.990255,10.542209,0.3623745,2.3360596,100,3.7579677,0.18941107,31.086794,0.75954705,41.930805,True,3.528536e-08,2695.499,500.0,21.386219,40,7420.513,75.954704,254267470.0,1.0474377,738.25104
7.3116837e-09,41612.945,4100,-1,34.561342804381795,477948.0,2050000,0.00020922779,9313.398561477661,1119.1724,,25.215406,111.35495,32.308205,9.345937,0.34220594,2.3112817,100,4.144233,0.0906432,34.561344,11.204725,45.06275,True,7.3116837e-07,40055.266,500.0,19.847345,41,111917.24,1120.4725,18621925000.0,1.0023243,11135.497
2.9920078e-09,46610.23,4200,-1,35.40247193892855,2478721.5,2100000,4.0343377e-05,9593.341113567352,1194.6819,,24.07736,118.8683,33.20104,11.325111,0.24588959,2.3491218,100,4.1983557,0.003837794,35.40247,11.9577465,44.02869,True,2.992008e-07,43144.3,500.0,19.95133,42,119468.19,1195.7747,32527106000.0,1.0018296,11886.827
1.4972705e-09,22469.143,4300,-1,35.67053885392753,912591.94,2150000,0.000109578,9851.266204833984,553.0914,,23.590034,55.03158,33.31213,12.080504,0.3027419,2.3591304,100,4.154303,0.0889501,35.67054,5.533999,47.168125,True,1.4972706e-07,20216.164,500.0,23.57809,43,55309.137,553.4,9025875000.0,1.0011164,5503.158
4.1608045e-10,115920.47,4400,-1,39.05631961550805,646469.9,2200000,0.00015468625,10063.559752941132,2927.592,,21.924992,291.2914,36.61508,17.131329,0.19971485,2.281093,100,4.4324307,0.0058902353,39.05632,29.278719,48.824684,True,4.1608047e-08,113957.63,500.0,26.899693,44,292759.22,2927.872,271665940000.0,1.0001913,29129.14
9.381649e-07,772.22815,4500,-1,40.38780281885064,7991.9785,2250000,0.012512546,10277.174551010132,14.623296,,30.17237,1.4587734,37.93084,10.215432,0.2367261,2.3141193,100,4.0278487,0.025579765,40.387806,0.1699552,49.13936,True,9.381649e-05,552.58044,500.0,18.966988,45,1462.3296,16.99552,5678945.5,1.3391768,145.87735
6.569567e-08,2073.4216,4600,-1,39.75608525028921,10512.312,2300000,0.009512655,10506.783215045929,47.732983,,30.194424,4.748732,37.35408,9.561662,0.2801025,2.3156822,100,3.8167465,0.07169329,39.75609,0.48581836,48.04019,True,6.5695676e-06,1827.1447,500.0,17.845768,46,4773.2983,48.581837,38341224.0,1.0357876,474.8732
6.326923e-08,8724.363,4700,-1,39.40978443387243,172761.98,2350000,0.00057883107,10782.935494422913,181.65501,,28.5207,18.07323,37.02322,10.889085,0.2780626,2.3435316,100,3.982503,0.052515894,39.409786,1.8412579,47.73132,True,6.3269235e-06,7732.3955,500.0,19.210619,47,18165.502,184.12582,1206980600.0,1.0272435,1807.3231
5.4037824e-10,23634.312,4800,-1,39.36478497189933,1384627.2,2400000,7.222161e-05,11046.95250415802,547.7456,,28.03285,54.497715,36.737236,11.331935,0.33568662,2.2679532,100,4.1770787,0.10124461,39.364784,5.508335,52.550926,True,5.4037827e-08,20542.475,500.0,24.518076,48,54774.562,550.8335,6831418000.0,1.011276,5449.772
1.5527684e-08,2400.8713,4900,-1,40.617777052086396,38977.38,2450000,0.0025655907,11260.422419309616,63.59613,,26.789358,6.3270116,38.086056,13.828418,0.25482008,2.2831948,100,4.780377,0.07499735,40.61778,0.64611727,50.634415,True,1.5527685e-06,1901.0416,500.0,23.845057,49,6359.6133,64.611725,46211532.0,1.0320952,632.70123
7.3041855e-07,1725.985,5000,-1,42.37270972063493,10989.27,2500000,0.009099786,11484.59998369217,33.943367,,30.99624,3.3771465,39.726234,11.37647,0.28647825,2.3289778,100,4.5980844,0.06922874,42.37271,0.3545456,52.929497,True,7.3041854e-05,1448.5558,500.0,21.933256,50,3394.337,35.45456,37886390.0,1.0901444,337.71463
1.4818858e-11,3391.2495,5100,-1,42.76924275721542,146311.22,2550000,0.0006834746,11777.306405305862,73.68435,,28.858374,7.331142,40.138176,13.91087,0.19103886,2.292269,100,4.4047065,0.0122534335,42.769238,0.7406088,52.621315,True,1.4818858e-09,2384.8499,500.0,23.762941,51,7368.435,74.06088,160544460.0,1.0102406,733.1142
3.2009717e-07,527.7733,5200,-1,43.118112484938244,3273.431,2600000,0.030548988,12113.284491539001,9.89088,,29.437473,0.9844029,40.484753,13.680638,0.24741381,2.3150718,100,4.7991786,0.011500195,43.11811,0.11020925,52.667126,True,3.2009717e-05,377.1087,500.0,23.229652,52,989.088,11.0209255,3690026.2,1.2378861,98.4403
7.016673e-11,5584.638,5300,-1,43.03521717024635,110492.71,2650000,0.0009050371,12443.184906959534,123.072754,,30.606255,12.244556,40.2072,12.428964,0.28091547,2.2570732,100,4.9995284,0.011961758,43.035213,1.2442012,56.560356,True,7.0166726e-09,4644.593,500.0,25.954102,53,12307.275,124.42012,322406720.0,1.02196,1224.4557
1.1745394e-08,727.8359,5400,-1,45.106891562634864,2007.279,2700000,0.049818683,12774.952700138092,12.057927,,34.072334,1.1999954,42.20986,11.034557,0.29720318,2.2342615,100,4.734002,0.087303475,45.106895,0.13826308,57.9406,True,1.1745394e-06,598.0412,500.0,23.868267,54,1205.7927,13.826307,5843314.0,1.3101641,119.99954
7.1055304e-08,1038.1672,5500,-1,44.97678966761585,6266.6387,2750000,0.015957518,13104.844452381134,17.91787,,30.124416,1.7849778,42.3089,14.852373,0.21778606,2.2032545,100,4.534018,0.0041433126,44.976788,0.1963448,53.35773,True,7.1055306e-06,826.9717,500.0,23.233315,55,1791.787,19.63448,17706040.0,1.1955006,178.49779
5.474809e-09,2220.7698,5600,-1,45.13414084678717,31721.225,2800000,0.0031524634,13438.344994783401,42.558086,,33.08982,4.2342567,42.333534,12.04432,0.25531974,2.1711707,100,5.32017,0.05353698,45.13414,0.4278029,56.012104,True,5.474809e-07,1721.9692,500.0,22.922283,56,4255.8086,42.780285,66385510.0,1.0104674,423.42566
2.9509137e-10,11930.58,5700,-1,47.01052055198208,238984.95,2850000,0.0004184364,13688.113802671432,235.3947,,29.834276,23.42065,44.09112,17.176245,0.23652667,2.1459095,100,4.6808267,0.01095216,47.01052,2.3625731,58.388004,True,2.9509138e-08,10503.399,500.0,28.553728,57,23539.47,236.25731,2421259300.0,1.0073388,2342.0652
9.246551e-06,129.32164,5800,-1,47.19173876138509,68.06448,2900000,1.469195,13888.596742868423,1.3595027,,31.831503,0.14393874,44.18071,15.360234,0.2867009,2.1249647,100,5.915598,0.016698599,47.19174,0.024614053,60.2205,True,0.0009246551,104.48032,500.0,28.388998,58,135.95027,2.4614053,94831.42,2.8411443,14.393873
2.4304698e-09,13320.428,5900,-1,49.31567372423495,1770875.2,2950000,5.6469253e-05,14093.189737081528,282.26764,,34.337944,28.084774,46.192226,14.977731,0.2525936,2.1405332,100,5.1505637,0.034379885,49.315674,2.8277326,62.46887,True,2.43047e-07,9163.93,500.0,28.130924,59,28226.764,282.7732,1393733100.0,1.0035847,2808.477
2.8539102e-09,3219.7168,6000,-1,49.04796309474411,28276.463,3000000,0.0035365103,14315.768386125565,66.048965,,26.856497,6.571095,46.0352,22.191467,0.2116364,2.134184,100,5.5294256,0.024355933,49.047962,0.6684753,60.255314,True,2.8539102e-07,2713.102,500.0,33.39882,60,6604.8965,66.847534,200591020.0,1.0242925,657.10944
4.8493785e-08,2378.2021,6100,-1,48.3465467070705,31425.77,3050000,0.0031821018,14573.20163154602,41.92774,,25.274033,4.1739316,45.378464,23.072515,0.28010082,2.177124,100,5.917676,0.049015313,48.346546,0.4526118,59.36156,True,4.8493785e-06,1852.0416,500.0,34.08753,61,4192.774,45.261185,137703300.0,1.162209,417.39316
6.2108485e-10,7617.5303,6200,-1,46.26084101661706,271340.2,3100000,0.00036854105,14779.3590862751,143.65518,,31.10197,14.29335,43.55153,15.15887,0.3537283,2.0484712,100,4.737123,0.06333396,46.260834,1.4381598,54.186214,True,6.2108484e-08,6206.241,500.0,23.084244,62,14365.519,143.81598,1007264060.0,1.0022397,1429.335
1.4220212e-06,2752.8398,6300,-1,48.371120873362685,47004.07,3150000,0.0021274753,14987.237324237823,61.180977,,35.07819,6.086674,45.50049,13.2929325,0.20182376,2.1044059,100,5.0217857,0.016147226,48.371124,0.621208,57.41262,True,0.00014220213,2130.4749,500.0,22.33443,63,6118.0977,62.120796,36500450.0,1.0308931,608.66754
1.6789622e-08,5562.541,6400,-1,44.9336932674306,111679.67,3200000,0.0008954181,15211.004190444946,118.5625,,25.912146,11.79564,42.12114,19.021547,0.22311008,2.0874405,100,5.502082,0.013825119,44.933693,1.2063642,56.25104,True,1.6789622e-06,4622.628,500.0,30.338896,64,11856.25,120.63643,583924160.0,1.03513,1179.5641
4.3166032e-10,26313.992,6500,-1,48.146536193988005,874461.75,3250000,0.00011435606,15477.77520442009,672.48425,,36.46149,66.91026,45.177822,11.685045,0.22187307,2.0098035,100,4.6082926,0.02845104,48.146538,6.7358747,59.374283,True,4.3166033e-08,23537.87,500.0,22.912792,65,67248.43,673.5875,913844900.0,1.0032827,6691.027
1.9797844e-06,1904.5457,6600,-1,45.81817189842277,1652.4552,3300000,0.06051601,15748.68495631218,44.08264,,20.488361,4.3854814,42.92749,25.32981,0.2573889,1.9985275,100,6.0923204,0.029309213,45.818172,0.4496988,57.81357,True,0.00019797846,1787.0385,500.0,37.325207,66,4408.264,44.969887,92558824.0,1.0405581,438.5482
2.0331929e-07,1757.784,6700,-1,45.93588065008378,23937.082,3350000,0.004177619,16065.434504508972,41.95954,,21.824284,4.1748657,43.048553,24.111597,0.24437633,2.0308814,100,6.78027,0.04808095,45.93588,0.43175617,57.746502,True,2.0331929e-05,1311.0684,500.0,35.92222,67,4195.954,43.175613,61872464.0,1.05821,417.48654
1.4419681e-09,13734.643,6800,-1,47.140620987412575,574084.94,3400000,0.00017419025,16395.10193657875,288.44876,,26.896872,28.699715,44.231853,20.243748,0.27269036,1.9889834,100,6.5240126,0.021677315,47.140614,2.8903074,58.175354,True,1.4419682e-07,11530.716,500.0,31.278482,68,28844.877,289.03073,3600659700.0,1.0040385,2869.9714
4.0995474e-06,601.70294,6900,-1,44.33123296285501,750.73047,3450000,0.1332036,16644.69206237793,12.023375,,33.122303,1.1956135,41.61195,11.208929,0.2145316,2.0155327,100,4.4647555,0.010445401,44.331234,0.12977114,54.38564,True,0.00040995475,527.1961,500.0,21.263336,69,1202.3375,12.977115,2821889.0,1.1643625,119.56135
3.855753e-06,1364.6205,7000,-1,46.023599793050636,829.8137,3500000,0.12050898,16909.374880313873,27.717844,,29.040445,2.7574737,43.2754,16.983156,0.24749902,2.0174477,100,4.909684,0.020292237,46.023605,0.28656173,54.964085,True,0.00038557532,1285.4543,500.0,25.92364,70,2771.7844,28.656172,27087142.0,1.0684359,275.74738
1.2999478e-08,1066.0238,7100,-1,47.6517023145908,10223.95,3550000,0.0097809555,17188.421659231186,17.794529,,19.700884,1.783603,44.678173,27.950817,0.30385077,2.0052392,100,5.668775,0.10752167,47.651703,0.21208023,59.470627,True,1.2999478e-06,765.3595,500.0,39.769745,71,1779.4529,21.208023,31096848.0,1.3941411,178.36029
1.4158574e-06,159.90889,7200,-1,46.91026397984731,180.63516,3600000,0.5536021,17533.1466255188,1.8151499,,36.628498,0.18332368,44.11125,10.281765,0.31324545,2.0025632,100,4.056116,0.08112264,46.910263,0.031729102,55.98012,True,0.00014158574,122.290085,500.0,19.351624,72,181.515,3.1729102,112185.89,2.9084382,18.332369
6.2027267e-10,20572.02,7300,-1,47.72488978329271,3086791.0,3650000,3.2396103e-05,17811.415542125702,383.32022,,33.239334,38.13956,44.82065,14.485556,0.32110977,2.0239573,100,4.595532,0.08476265,47.724888,3.8364196,58.08484,True,6.202727e-08,15469.4795,500.0,24.845505,73,38332.023,383.64203,6272236000.0,1.0016798,3813.9563
4.071479e-07,3218.431,7400,-1,48.58588490082259,40050.406,3700000,0.0024968535,18044.80197572708,64.93493,,38.732407,6.4603014,45.72495,9.853479,0.24458532,2.0548103,100,4.2219367,0.041440517,48.585884,0.65652823,57.218727,True,4.071479e-05,2645.8833,500.0,18.48632,74,6493.493,65.65281,51017396.0,1.022207,646.0301
1.4448294e-08,42112.086,7500,-1,49.93254032673074,4552674.5,3750000,2.196511e-05,18285.032546520233,932.6846,,32.926243,92.8008,46.94804,17.006298,0.2767795,2.1477902,100,4.9795876,0.03022781,49.932545,9.328316,59.689995,True,1.4448294e-06,35744.06,500.0,26.763752,75,93268.46,932.8317,13936271000.0,1.0003154,9280.081
4.1198394e-08,4891.5767,7600,-1,48.83691097616503,131382.62,3800000,0.00076113566,18562.879234313965,102.08336,,25.887922,10.156822,45.873394,22.94899,0.2487911,2.1673882,100,6.223421,0.039348632,48.83691,1.0243529,59.270374,True,4.1198396e-06,3817.3977,500.0,33.382454,76,10208.336,102.43527,504836960.0,1.0069044,1015.6823
1.0478329e-06,376.6249,7700,-1,50.39025224618015,361.59305,3850000,0.276554,18860.97644686699,5.520874,,37.78143,0.57096845,47.469822,12.608823,0.19810458,2.1718767,100,5.0865297,0.00077933073,50.390255,0.08050063,58.408607,True,0.00010478329,321.0912,500.0,20.627178,77,552.0874,8.050063,302397.06,1.9490638,57.09685
