Bound,EpLenMean,MaxIWNorm,OptimizationReturnMean,InitialReturnMean,ReturnStepMaxmin,InitialReturnStd,StdIW,InitialBound,MeanIWNorm,TimestepsSoFar,EpThisIter,InitialReturnMax,StdIWNorm,MinIW,ReturnStepMax,MeanEntropy,Iteration,InitialReturnMin,MinIWNorm,MeanIW,J_sample_variance,VarianceInit,ReturnMeanIW,OptimizationReturnMax,TimeElapsed,EpisodesSoFar,ESSClassic,MaxIW,OptimizationReturnMin,EpRewMean,LearnableVariance,EmpiricalD2,ESSRenyi
4917.9707,500.0,159.0975,11.208709,39.582874,0.013749659,4.080532,1583.3019,37.14474,1.6501498,3650000,100,48.762623,15.83302,1.6548929e-06,0.26909468,2.0237112,73,28.374165,1.654893e-08,165.015,249924700.0,-1,6272.067,20.388458,17853.70364880562,7300,1.0745518,15909.75,,39.58287343937777,True,308450.12,0.0003242015
3579.235,500.0,99.94261,12.859386,39.36259,0.17296998,3.9857233,994.405,36.981823,1.0005566,3700000,100,47.61539,9.944051,1.0516656e-07,0.37955126,1.9804667,74,26.503204,1.0516656e-09,100.05567,432855870.0,-1,4716.7715,21.112186,18093.39906334877,7400,1.0022634,9994.262,,39.36259167159365,True,228294.73,0.00043803026
15114.0,500.0,467.47662,11.330581,40.963886,0.03861992,3.6015952,4651.3174,38.524994,4.6764455,3750000,100,48.777817,46.513172,2.9857057e-07,0.23049092,2.0082908,75,29.633308,2.9857057e-09,467.64453,3648894000.0,-1,19737.88,19.144508,18350.524263858795,7500,1.0007185,46747.664,,40.96388993053438,True,3594418.2,2.7820914e-05
182.55136,500.0,2.648645,7.0723476,41.083675,0.022786796,2.9829545,32.820244,38.70751,0.05270481,3800000,100,47.523235,0.32820243,0.0002123288,0.21069579,2.006472,76,34.01133,2.123288e-06,5.270482,122807.75,-1,224.12868,13.511906,18651.254360198975,7600,2.5139658,264.8645,,41.083677615268904,True,306.1687,0.32661733
537.8388,500.0,16.286238,9.158743,41.130104,0.07126522,3.2724197,162.0095,38.63195,0.16685787,3850000,100,49.963108,1.6200948,8.335753e-06,0.28034663,2.0066833,77,31.971361,8.335753e-08,16.68579,2978173.5,-1,700.5312,17.991747,18926.37878036499,7700,1.049615,1628.6238,,41.13010425009743,True,4241.266,0.023577865
308.4433,500.0,8.349805,11.513293,39.619267,0.07570216,3.6611056,83.990295,37.311665,0.09974842,3900000,100,46.15217,0.8399028,8.36062e-05,0.28200284,1.9663061,78,28.105978,8.36062e-07,9.974842,1305007.6,-1,414.25443,18.04619,19169.92225074768,7800,1.390821,834.9805,,39.619270723002295,True,2102.5115,0.047562167
4575.028,500.0,134.5057,7.342599,40.827934,0.04322429,3.0654447,1338.2539,38.47595,1.3514327,3950000,100,47.039692,13.382541,9.952978e-07,0.24794848,1.963735,79,33.485336,9.952978e-09,135.14325,120863850.0,-1,5529.896,13.554356,19409.38557457924,7900,1.0094972,13450.57,,40.827934702577544,True,164823.05,0.00060671126
64576.13,500.0,1649.235,8.708739,41.326717,0.033478007,2.9959295,16409.629,38.908695,16.49758,4000000,100,48.36053,164.09628,2.0181335e-06,0.23663065,1.9986178,80,32.61798,2.0181334e-08,1649.7582,32866617000.0,-1,71121.35,15.74255,19641.936616420746,8000,1.0006346,164923.5,,41.32672041421922,True,7327010.5,1.3648131e-05
6890.6606,500.0,166.29192,5.839977,43.140186,0.09301634,2.685932,1654.5618,40.643784,1.6651944,4050000,100,49.92807,16.545618,4.7118426e-08,0.2856698,1.9743731,81,37.30021,4.7118426e-10,166.51947,365958620.0,-1,8021.3203,12.627861,19870.282606124878,8100,1.0027375,16629.191,,43.14018581562356,True,205132.4,0.00048749
2832.0583,500.0,65.748436,7.74952,43.28585,0.18996374,3.0497622,654.1531,40.854645,0.66158223,4100000,100,48.62402,6.541531,3.0944816e-06,0.38726732,1.9503071,82,35.536327,3.0944815e-08,66.158226,73954380.0,-1,3180.953,13.087692,20055.40437722206,8200,1.0124867,6574.8438,,43.285846734460954,True,20594.291,0.0048557147
187.05756,500.0,2.8305948,7.175066,44.955814,0.04801473,3.1277883,34.394394,42.32614,0.056576956,4150000,100,52.59346,0.34394392,7.913985e-05,0.25457296,1.8942784,83,37.78075,7.9139846e-07,5.6576953,55556.844,-1,232.7668,14.81271,20209.495290756226,8300,2.6345634,283.05948,,44.95581640180246,True,302.1375,0.33097512
1494.1217,500.0,45.957623,12.587534,42.700504,0.112774804,3.5536754,457.2369,40.182755,0.463627,4200000,100,50.35494,4.572369,5.810121e-06,0.30816135,1.9154047,84,30.11297,5.8101207e-08,46.362694,52705590.0,-1,2115.0508,20.241968,20371.431616544724,8400,1.0176828,4595.762,,42.70050360936284,True,60821.88,0.0016441452
29198.654,500.0,814.091,7.4347014,44.397118,0.074761,2.6543388,8100.1006,41.749363,8.141267,4250000,100,52.955063,81.00098,5.950071e-08,0.2787763,1.8719134,85,36.962418,5.950071e-10,814.1267,4641885000.0,-1,36197.473,15.992645,20528.71658563614,8500,1.0000877,81409.1,,44.39711930527109,True,6987060.0,1.43121715e-05
17959.887,500.0,591.9329,7.971035,43.31419,0.0617124,3.3332717,5889.638,40.815205,5.921391,4300000,100,49.979652,58.896378,1.630181e-08,0.26589903,1.8820775,86,35.34315,1.630181e-10,592.13916,2293024500.0,-1,25231.092,14.636501,20745.614334344864,8600,1.000697,59193.293,,43.31418730855285,True,8466159.0,1.1811732e-05
1134.1294,500.0,31.303934,6.90062,41.565468,0.048030317,2.9441648,311.40887,39.16962,0.32709584,4350000,100,47.91701,3.1140885,6.443195e-06,0.2314614,1.9334325,87,34.664852,6.443195e-08,32.709583,7216509.0,-1,1386.3956,13.252159,20980.679730176926,8700,1.0912462,3130.3936,,41.565472827964456,True,11086.605,0.009019894
151.49088,500.0,1.5788754,9.730044,41.00694,0.048480198,3.2882142,18.853004,38.61921,0.042464357,4400000,100,47.7546,0.18853003,0.00079812604,0.2577619,1.9497957,88,31.276896,7.98126e-06,4.2464356,58692.312,-1,174.63942,16.477705,21172.186779499054,8800,4.8283167,157.88754,,41.0069401650313,True,93.98892,1.0639552
3592.0034,500.0,104.66188,8.618034,40.521194,0.030400217,3.0750244,1041.3278,38.074936,1.0512295,4450000,100,48.925148,10.413277,1.3427727e-06,0.25724494,1.9721684,89,31.903162,1.3427727e-08,105.12295,60328080.0,-1,4057.7498,17.021986,21388.68453669548,8900,1.0088269,10466.188,,40.521195915484206,True,36248.887,0.0027587055
3476.7607,500.0,81.07312,13.091672,40.012367,0.006628573,3.3566206,806.64,37.58737,0.81348956,4500000,100,48.499794,8.066401,2.985973e-07,0.23441127,1.9527997,90,26.920692,2.985973e-09,81.34896,219614980.0,-1,3658.89,21.579102,21625.78443837166,9000,1.0068152,8107.312,,40.01236502814687,True,5640.7725,0.017728068
3645.8796,500.0,84.66584,9.390502,39.48024,0.02835548,3.8320746,863.3231,37.074467,1.0521953,4550000,100,48.11538,8.633231,9.174358e-06,0.34821075,1.9630209,91,30.089735,9.174357e-08,105.21951,76148550.0,-1,4144.527,18.025644,21927.519137859344,9100,1.4636672,8466.584,,39.48023757882871,True,42961.46,0.0023276675
51.749886,500.0,0.2582891,9.007937,40.94746,0.034693673,3.3459716,3.0638323,38.569828,0.014153243,4600000,100,47.55275,0.030638324,0.032601126,0.23253565,1.9748137,92,31.939524,0.00032601124,1.4153242,3787.8728,-1,58.375885,15.613226,22223.840698957443,9200,17.58653,25.82891,,40.94746180135804,True,7.7662544,12.87622
27348.709,500.0,609.68646,7.4932466,41.171947,0.060565382,3.3148313,6066.274,38.763012,6.099828,4650000,100,48.17867,60.662743,8.1885055e-08,0.2601289,1.9329754,93,33.6787,8.1885054e-10,609.9828,6170863600.0,-1,28123.947,14.4999695,22512.178991556168,9300,1.0009722,60968.65,,41.17194537662267,True,103567.03,0.0009655582
12560.46,500.0,657.3756,9.452403,41.124466,0.023132652,3.2549314,6540.789,38.62838,6.575355,4700000,100,49.92169,65.40789,5.072771e-09,0.27498493,1.9108005,94,31.672066,5.072771e-11,657.5355,1989936400.0,-1,24765.955,18.249626,22809.132277965546,9400,1.0004866,65737.56,,41.12446860743586,True,23910694.0,4.182229e-06
151.29684,500.0,3.1123555,11.569666,40.1368,0.05094467,3.523668,32.32166,37.701553,0.05237279,4750000,100,48.70494,0.3232166,4.6794645e-05,0.2654077,1.912759,95,28.567135,4.6794645e-07,5.23728,192670.33,-1,215.76683,20.137806,23019.84749531746,9500,2.5584013,311.23557,,40.13679982109173,True,700.8563,0.1426826
182632.62,500.0,4365.7783,7.6791387,41.04937,0.025362626,3.2022717,43438.91,38.60376,43.660507,4800000,100,48.912273,434.38916,1.0476464e-09,0.21467695,1.7900809,96,33.37023,1.0476464e-11,4366.051,193787130000.0,-1,187212.2,15.542042,23256.76663160324,9600,1.0001247,436577.84,,41.04937042999543,True,3506500.5,2.8518461e-05
310.32645,500.0,7.6249266,8.521348,39.2551,0.04063046,3.4155288,75.84365,36.89256,0.08551859,4850000,100,47.250828,0.75843656,0.0006105705,0.2654796,1.8019679,97,30.733751,6.105705e-06,8.551859,761457.6,-1,355.59018,16.517076,23487.781344890594,9700,1.2554395,762.4927,,39.255099624467555,True,367.06393,0.27243212
1330.2045,500.0,38.389877,8.211512,39.065166,0.09827919,3.095846,381.92438,36.73851,0.3899221,4900000,100,46.53308,3.8192437,2.0771968e-05,0.2797127,1.8037913,98,30.853655,2.0771967e-07,38.99221,9813683.0,-1,1497.9897,15.679426,23769.13188123703,9800,1.0315676,3838.9878,,39.06516628639402,True,5200.4863,0.01922897
19605.748,500.0,671.70233,9.048688,39.13968,0.051312476,3.411834,6683.2725,36.781048,6.7257233,4950000,100,47.172604,66.83272,1.1951458e-06,0.2446968,1.8322837,99,30.090988,1.19514585e-08,672.5723,1291242100.0,-1,23210.865,17.081615,24023.8094227314,9900,1.0025907,67170.234,,39.1396767770794,True,2336249.5,4.2803647e-05
53590.86,500.0,1585.2825,7.8836017,38.512863,0.020030886,3.3167193,15773.342,36.15602,15.854827,5000000,100,47.136772,157.73341,1.6923556e-07,0.33112022,1.8442796,100,30.62926,1.6923556e-09,1585.4828,24921571000.0,-1,63576.594,16.507513,24257.58874440193,10000,1.0002527,158528.25,,38.51286118803151,True,17951480.0,5.5705714e-06
280.20447,500.0,9.64246,8.78923,38.676537,0.037608966,3.1682968,95.914986,36.382572,0.10411494,5050000,100,45.879395,0.9591499,2.0732288e-05,0.23201361,1.8424404,101,29.887308,2.0732288e-07,10.411495,1080190.8,-1,417.7418,15.992086,24480.412268400192,10100,1.1645709,964.24603,,38.67653804554001,True,3594.725,0.027818538
11081.598,500.0,343.36624,8.137218,37.50846,0.024911925,3.0869565,3416.373,35.315235,3.4416838,5100000,100,43.86452,34.16373,2.4122312e-06,0.25189912,1.8679606,102,29.37124,2.4122311e-08,344.16837,1417068000.0,-1,13739.247,14.49328,24687.497747182846,10200,1.004676,34336.625,,37.508458683247945,True,1468346.2,6.810383e-05
186.6189,500.0,4.8183894,8.52459,39.413063,0.05538723,3.0515635,48.113373,37.074944,0.06016374,5150000,100,46.762287,0.48113373,0.0001415158,0.30884087,1.8988117,103,30.888475,1.415158e-06,6.016373,458641.1,-1,263.18314,15.873812,24927.480902194977,10300,1.5395707,481.83896,,39.41306386794833,True,1072.31,0.09325661
59436.742,500.0,1822.1971,7.8912144,40.15311,0.029555008,3.143095,18130.62,37.814983,18.22309,5200000,100,46.762543,181.30618,2.5589863e-08,0.27668896,1.9067284,104,32.261898,2.558986e-10,1822.3091,21396138000.0,-1,72172.48,14.500645,25170.67711663246,10400,1.0001228,182219.72,,40.153112371202546,True,29669614.0,3.3704516e-06
2780.189,500.0,90.41729,7.9939504,39.37319,0.011053562,3.1138504,899.6272,37.051334,0.9055456,5250000,100,46.437172,8.99627,1.3544275e-06,0.22833596,1.9104028,105,31.379244,1.3544274e-08,90.55455,101056620.0,-1,3806.8408,15.057928,25430.210804224014,10500,1.0030377,9041.7295,,39.37319339816833,True,195512.56,0.0005114761
13706.208,500.0,498.49268,7.523568,40.946293,0.053254902,2.9632595,4959.921,38.557274,4.986738,5300000,100,47.780453,49.599216,3.2399992e-08,0.27296564,1.9165456,106,33.422726,3.239999e-10,498.67386,295897820.0,-1,17059.55,14.357727,25734.129039287567,10600,1.000727,49849.27,,40.94629334722076,True,1970222.9,5.075568e-05
16022.354,500.0,663.8888,5.997568,40.048252,0.0052899867,2.4016883,6605.592,37.79606,6.6407375,5350000,100,45.04384,66.055916,1.17535395e-08,0.19957066,1.8992603,107,34.050682,1.175354e-10,664.07367,516474800.0,-1,22613.176,10.993156,26004.508282661438,10700,1.000557,66388.88,,40.048250934285754,True,8563837.0,1.1677009e-05
443.4743,500.0,15.869675,8.149947,38.186253,0.005219698,2.7656336,157.9001,35.937428,0.17126326,5400000,100,44.97649,1.579001,2.5269228e-05,0.30584213,1.9422997,108,30.036306,2.5269227e-07,17.126326,674357.9,-1,585.85297,14.940184,26225.75262069702,10800,1.1627442,1586.9675,,38.18625378627804,True,4008.472,0.024947163
517.3822,500.0,14.330872,8.902711,36.243885,0.024228498,3.10118,144.84404,34.1136,0.1824674,5450000,100,42.6057,1.4484404,0.00019244845,0.26672742,1.9670328,109,27.341175,1.9244844e-06,18.24674,2169521.2,-1,670.76056,15.264526,26397.06764483452,10900,1.5621809,1433.0872,,36.24388615344187,True,5183.853,0.01929067
32991.004,500.0,1149.6135,11.16078,35.809654,0.064458534,3.1279814,11438.488,33.708485,11.498336,5500000,100,42.023285,114.38488,5.6859204e-08,0.2915756,1.978996,110,24.648874,5.68592e-10,1149.8336,11103268000.0,-1,38489.31,17.37441,26549.028476715088,11000,1.0003829,114961.36,,35.80965464359665,True,6847585.5,1.4603687e-05
1388.0232,500.0,46.203808,7.2697887,37.717827,0.15728985,2.8165898,459.6916,35.44703,0.46878716,5550000,100,45.415974,4.5969157,1.187327e-07,0.34185377,1.9233407,111,30.448038,1.187327e-09,46.87871,20653162.0,-1,1865.4968,14.967936,26709.049877405167,11100,1.0292598,4620.381,,37.71782696159935,True,44212.13,0.0022618228
32142.26,500.0,915.55945,9.657493,38.392857,0.0064605176,2.9715054,9109.697,36.138676,9.155967,5600000,100,45.083595,91.09698,1.0716799e-07,0.26863107,1.8904943,112,28.735365,1.0716799e-09,915.59656,9759930000.0,-1,35829.133,16.34823,26871.356074094772,11200,1.0000811,91555.945,,38.3928577854247,True,2675095.8,3.738184e-05
1100.3073,500.0,32.475254,7.7369676,39.53686,0.111500695,2.8734856,323.06464,37.22881,0.3331866,5650000,100,46.16093,3.2306464,5.4305183e-06,0.35658562,1.8444479,113,31.799894,5.4305183e-08,33.31867,10822675.0,-1,1378.0043,14.361036,27049.279365062714,11300,1.0524501,3247.5254,,39.536861588266746,True,14476.162,0.0069079082
1482.6395,500.0,53.937626,7.0957503,40.08676,0.043107837,2.866971,536.6368,37.741344,0.54308534,5700000,100,46.90844,5.3663683,1.0210178e-05,0.30818003,1.8687737,114,32.991013,1.0210177e-07,54.308537,3242662.5,-1,1794.0492,13.917427,27293.98490834236,11400,1.0137944,5393.7627,,40.08676280168821,True,17628.775,0.005672544
93.502335,500.0,1.7201965,7.9463825,39.296272,0.00603801,2.8756893,18.383097,37.02697,0.030732675,5750000,100,45.385937,0.18383098,0.00066278817,0.2652769,1.887826,115,31.349888,6.6278817e-06,3.0732675,49096.867,-1,124.89756,14.036049,27485.97263264656,11500,2.718891,172.01965,,39.29627010727578,True,191.40118,0.5224628
5151.0713,500.0,166.87639,8.008457,39.734608,0.0128104985,2.887306,1660.3734,37.426613,1.6713703,5800000,100,46.159786,16.603735,1.10650255e-07,0.2860505,1.8754882,116,31.72615,1.1065026e-09,167.13702,253812050.0,-1,6806.8403,14.433636,27677.81902909279,11600,1.0031255,16687.639,,39.73460742238704,True,514673.47,0.00019429794
9785.652,500.0,271.27686,6.49666,41.116997,0.012085155,2.6728234,2699.1216,38.761654,2.717723,5850000,100,47.10677,26.99121,1.6952309e-07,0.2520427,1.8991678,117,34.620335,1.6952308e-09,271.77234,341032740.0,-1,10998.3,12.486435,27914.82376599312,11700,1.0036558,27127.688,,41.116994517242766,True,265071.1,0.00037725727
2011.8344,500.0,62.92275,6.329223,39.77896,0.009702921,2.6684184,626.0361,37.48775,0.6332183,5900000,100,45.824116,6.2603607,1.482515e-07,0.22947584,1.8801615,118,33.449738,1.482515e-09,63.321815,18386164.0,-1,2492.8025,12.374378,28166.55246090889,11800,1.0127155,6292.275,,39.778961147410726,True,44066.08,0.0022693193
6485.595,500.0,157.83273,8.525383,39.159916,0.0288506,2.868596,1570.3306,36.898506,1.6039995,5950000,100,45.228233,15.703306,6.3136963e-07,0.27737468,1.8081081,119,30.634533,6.3136962e-09,160.39996,353774370.0,-1,6753.3564,14.5937,28451.147158384323,11900,1.032568,15783.274,,39.15991618935881,True,14019.624,0.007132859
1478.4978,500.0,40.29814,7.1083345,40.33278,0.029073715,2.718487,400.93945,38.039295,0.40520778,6000000,100,45.86961,4.009394,0.00011712655,0.2862431,1.8408536,120,33.22444,1.1712655e-06,40.520775,17279538.0,-1,1740.9459,12.645168,28745.557059049606,12000,1.0110776,4029.8142,,40.332776904065106,True,13094.741,0.0076366533
21282.125,500.0,586.70056,7.622342,40.22426,0.013304293,2.9536417,5837.579,37.87312,5.868823,6050000,100,47.022686,58.375786,2.0648494e-08,0.23940766,1.7926825,121,32.601917,2.0648494e-10,586.88245,2939591400.0,-1,24204.455,14.420769,29045.87228035927,12100,1.00062,58670.06,,40.22425935068713,True,1544911.6,6.472862e-05
23232.145,500.0,569.38666,7.075929,41.16044,0.024201855,2.647917,5665.3076,38.884468,5.6956615,6100000,100,45.51957,56.653076,1.1339033e-07,0.22551027,1.8520507,122,34.084515,1.1339033e-09,569.5662,3658332200.0,-1,25140.125,11.435055,29328.69862318039,12200,1.000631,56938.664,,41.16044347848794,True,702767.1,0.00014229465
25121.363,500.0,863.5693,7.2559733,41.506004,0.013273135,2.4760563,8592.33,39.164185,8.643466,6150000,100,46.836506,85.92329,3.7744078e-07,0.23863743,1.914885,123,34.25003,3.774408e-09,864.34656,1284145200.0,-1,31606.781,12.586475,29563.008729696274,12300,1.0018004,86356.93,,41.506003868573714,True,7669497.5,1.3038664e-05
1204.2063,500.0,38.738934,6.526579,42.031548,0.10700308,2.6741726,385.39935,39.59749,0.39248237,6200000,100,48.681145,3.8539934,2.4980834e-05,0.2839497,1.9610909,124,35.50497,2.4980835e-07,39.248245,4508955.0,-1,1556.2849,13.176174,29795.35439300537,12400,1.0264496,3873.8936,,42.03155021470221,True,20922.703,0.004779497
644.71356,500.0,18.424479,7.3855095,40.850624,0.06938282,2.7026715,183.2936,38.479828,0.19107854,6250000,100,47.41599,1.8329358,4.3842774e-05,0.2550517,1.9638773,125,33.465115,4.3842772e-07,19.107855,4718847.5,-1,854.4532,13.950874,30038.31742167473,12500,1.0750659,1842.4479,,40.85062489635453,True,7826.5674,0.012776993
1614.1184,500.0,35.162678,6.395537,42.549618,0.117140904,3.1085577,352.58344,40.08069,0.41064942,6300000,100,49.37866,3.5258338,4.6667474e-06,0.30859953,1.9467798,126,36.154083,4.6667473e-08,41.064945,23932264.0,-1,1989.5984,13.224575,30305.728440523148,12600,1.3383422,3516.2678,,42.5496210754516,True,23128.893,0.0043235966
2991.171,500.0,79.04906,7.3684497,43.111393,0.010273635,3.1275811,786.49994,40.634384,0.79336274,6350000,100,49.54008,7.865,4.8608013e-06,0.2548872,1.9219891,127,35.74294,4.8608012e-08,79.33627,50536670.0,-1,3488.8596,13.797142,30534.019640684128,12700,1.0072781,7904.906,,43.11138874391583,True,40370.324,0.002477067
601276.1,500.0,16872.309,9.527862,41.323498,0.029857874,2.7618833,167877.34,38.946136,168.72363,6400000,100,47.547188,1678.7739,3.4274825e-09,0.23391977,1.9367366,128,31.795633,3.4274826e-11,16872.363,1489100700000.0,-1,645939.25,15.7515545,30766.318975925446,12800,1.0000063,1687230.9,,41.32349458881573,True,352945920.0,2.833295e-07
3301.6145,500.0,91.78451,12.734722,43.679955,0.05055304,3.3635335,913.22504,41.08974,0.91980135,6450000,100,51.804295,9.13225,4.3869645e-06,0.23941289,1.9261578,129,30.945234,4.3869644e-08,91.98012,185633570.0,-1,4181.0254,20.85906,30962.225621700287,12900,1.0042659,9178.451,,43.67995538526781,True,115268.89,0.00086753676
2715.8699,500.0,73.96533,8.245177,43.76822,0.04941386,3.5359933,735.87195,41.14431,0.7477918,6500000,100,52.478092,7.3587184,2.2678391e-06,0.30579036,1.9002709,130,35.52304,2.267839e-08,74.77919,69403530.0,-1,3451.2378,16.955051,31193.340529441833,13000,1.0221044,7396.5337,,43.76821795292845,True,78544.04,0.001273171
14350.131,500.0,427.16888,10.715082,43.02284,0.003157571,3.152208,4250.245,40.505753,4.274926,6550000,100,50.34161,42.50245,2.2428837e-07,0.21589008,1.8757409,131,32.307755,2.2428837e-09,427.49258,2543639800.0,-1,18662.727,18.033855,31434.196467399597,13100,1.0015156,42716.89,,43.02283665505719,True,2935508.2,3.406565e-05
32343.623,500.0,771.4108,7.4299526,43.489296,0.027410418,2.8560688,7675.432,40.968323,7.7149024,6600000,100,50.419487,76.75432,2.0679197e-08,0.27058038,1.7658778,132,36.05934,2.0679197e-10,771.49023,7329917000.0,-1,35912.254,14.360146,31670.61229801178,13200,1.0002058,77141.086,,43.489293972403054,True,2003856.1,4.990378e-05
779.9498,500.0,25.95691,8.797896,44.18314,0.057323888,2.7105024,258.23196,41.674755,0.26346004,6650000,100,50.167694,2.5823195,1.1023658e-06,0.26447052,1.774659,133,35.385246,1.10236575e-08,26.346,3022893.0,-1,1082.0698,14.782448,31917.56686282158,13300,1.030178,2595.691,,44.18314240046379,True,14506.77,0.0068933335
1074.7222,500.0,30.67976,6.8890734,44.145397,0.113150924,2.708517,305.22562,41.656807,0.3107487,6700000,100,49.77166,3.0522563,7.44596e-07,0.3094702,1.7605321,134,37.256317,7.44596e-09,31.074871,6419651.0,-1,1385.945,12.515343,32152.092074632645,13400,1.025884,3067.976,,44.14538980681196,True,15640.066,0.006393835
5982.72,500.0,159.47803,8.350751,45.889725,0.017402828,2.7551427,1586.7316,43.326466,1.6006496,6750000,100,51.26515,15.867317,5.2011626e-07,0.28082934,1.7561462,135,37.53897,5.2011626e-09,160.06496,410541220.0,-1,7948.1514,13.726177,32397.60699915886,13500,1.0073687,15947.803,,45.88972144545353,True,587937.56,0.00017008609
3028.6697,500.0,91.80955,7.6794953,44.796455,0.010752201,2.746291,913.3706,42.229332,0.9344894,6800000,100,51.34243,9.133706,1.0195004e-06,0.21714303,1.7440072,136,37.11696,1.0195003e-08,93.44894,29408894.0,-1,3896.8223,14.2254715,32601.842704057693,13600,1.0359341,9180.955,,44.79645425254902,True,114366.62,0.00087438105
1109.9491,500.0,27.381313,7.116163,44.58547,0.010685861,2.8201582,272.4009,41.92708,0.2783059,6850000,100,53.16791,2.724009,8.34293e-05,0.2622726,1.7637962,137,37.469307,8.34293e-07,27.830585,7769294.0,-1,1303.7225,15.698605,32760.579564094543,13700,1.0330416,2738.1313,,44.58547032256618,True,5313.114,0.018821355
1094.5052,500.0,34.02128,5.689062,45.17618,0.008090824,2.8682067,338.47394,42.536324,0.3437063,6900000,100,52.79721,3.3847394,9.018479e-06,0.20679814,1.763271,138,39.48712,9.018479e-08,34.370636,7421746.0,-1,1594.9365,13.310089,32938.492609500885,13800,1.0206324,3402.128,,45.17618408866017,True,35935.77,0.0027827427
114.17031,500.0,1.6629745,7.9194026,45.623398,0.0059719384,3.014561,17.05006,42.98275,0.03010387,6950000,100,52.812855,0.17050059,0.0010259519,0.24630977,1.7410522,139,37.703995,1.02595195e-05,3.010387,47054.02,-1,142.02173,15.10886,33142.420021772385,13900,3.0231576,166.29745,,45.623397152284184,True,111.243645,0.89892775
3484.2803,500.0,98.00245,9.620542,45.774452,0.044970483,3.2768877,975.0443,43.164474,0.99021006,7000000,100,52.199574,9.750443,3.326113e-07,0.2616208,1.6954376,140,36.15391,3.326113e-09,99.021,23244306.0,-1,3909.6313,16.045662,33349.686779260635,14000,1.0208213,9800.245,,45.77445254733424,True,26559.57,0.003765121
5157.774,500.0,126.35147,8.903598,47.370728,0.018137068,3.1191041,1257.1538,44.695282,1.2663347,7050000,100,53.508934,12.571538,2.3833763e-07,0.23809311,1.6821764,141,38.467133,2.3833764e-09,126.63348,283784420.0,-1,6485.8843,15.041801,33635.58846950531,14100,1.0044674,12635.147,,47.370730255397994,True,246419.8,0.00040581156
408.9314,500.0,9.236603,11.545257,46.17226,0.059911624,3.4070945,92.129745,43.43376,0.11157282,7100000,100,54.76989,0.92129743,2.9501361e-05,0.2538457,1.6909562,142,34.627003,2.9501362e-07,11.157283,1243509.4,-1,509.305,20.142887,33896.13027858734,14200,1.4454197,923.6603,,46.172259387388465,True,1343.4303,0.074436314
980.64746,500.0,27.012856,7.606722,47.322,0.09079631,3.1484113,268.72055,44.601147,0.2763293,7150000,100,54.41694,2.687205,6.44138e-05,0.29391056,1.7299024,143,39.715275,6.4413797e-07,27.632933,2834045.0,-1,1228.0826,14.701664,34136.679255485535,14300,1.046367,2701.2856,,47.32199667648384,True,8270.175,0.012091643
351.76532,500.0,9.200219,6.86668,45.25746,0.0015100539,3.3429675,91.507256,42.62689,0.10144997,7200000,100,52.611446,0.91507256,1.6631575e-05,0.21133168,1.7114636,144,38.39078,1.6631574e-07,10.144997,330012.72,-1,438.66357,14.220665,34378.68755674362,14400,1.2141917,920.022,,45.25746213765962,True,1091.2437,0.091638565
2676.8674,500.0,98.68833,9.986601,44.462257,0.04707904,4.0278554,981.85645,41.82322,1.0002372,7250000,100,52.780647,9.8185625,3.8258474e-07,0.23468709,1.7110597,145,34.47565,3.825847e-09,100.023705,31505232.0,-1,3896.9197,18.304996,34618.51322340965,14500,1.0271317,9868.833,,44.46225083115548,True,213730.92,0.000467878
899.4608,500.0,20.927725,9.273288,45.343872,0.0073259473,3.7064712,208.26825,42.687424,0.22593892,7300000,100,53.129074,2.0826826,7.522581e-05,0.22097866,1.6968545,146,36.070587,7.5225813e-07,22.59389,6075509.0,-1,1063.5878,17.058487,34916.08855652809,14600,1.1632001,2092.7725,,45.343873879474685,True,3817.2903,0.026196593
64276.637,500.0,1754.5118,8.665482,44.874985,0.10176322,3.8332896,17457.154,42.26112,17.546917,7350000,100,52.277267,174.57155,1.2851528e-07,0.29914764,1.6990106,147,36.209503,1.2851528e-09,1754.6915,27389086000.0,-1,78805.77,16.067764,35210.85460138321,14700,1.0002048,175451.19,,44.87498531187374,True,30896832.0,3.2365779e-06
17066.73,500.0,451.28787,6.6526656,44.47694,0.006733626,3.7353504,4490.216,41.850517,4.5171003,7400000,100,52.528324,44.902157,8.31122e-07,0.26851606,1.7008032,148,37.82427,8.31122e-09,451.71008,1063066560.0,-1,19860.4,14.704056,35505.80889630318,14800,1.0018717,45128.79,,44.476933900126994,True,1131417.6,8.8384695e-05
1923.0826,500.0,56.411762,8.438447,45.500206,0.07467629,3.7123542,561.22437,42.80856,0.57435536,7450000,100,53.83294,5.6122437,1.1087383e-06,0.29779172,1.7050028,149,37.06176,1.1087383e-08,57.435535,41675508.0,-1,2743.8862,16.77118,35789.9077937603,14900,1.0364859,5641.1763,,45.50020659455571,True,92991.3,0.0010753694
1253.3401,500.0,19.662645,11.070221,45.12289,0.07078633,4.1171856,263.8718,42.49408,0.38061392,7500000,100,52.576122,2.638718,8.7452545e-06,0.30633438,1.6827862,150,34.052666,8.745254e-08,38.061398,6638134.5,-1,1587.3942,18.523457,36018.89291024208,15000,2.0381699,1966.2646,,45.12288851642191,True,16147.92,0.006192748
