InitialReturnMean,InitialBound,MaxIW,ReturnMeanIW,EpThisIter,StdIWNorm,EpLenMean,ESSClassic,ReturnStepMaxmin,OptimizationReturnMean,InitialReturnMin,J_sample_variance,TimeElapsed,EpisodesSoFar,LearnableVariance,ReturnStepMax,Iteration,OptimizationReturnMin,VarianceInit,MinIW,TimestepsSoFar,EmpiricalD2,ESSRenyi,MeanEntropy,InitialReturnMax,MeanIWNorm,InitialReturnStd,MaxIWNorm,Bound,MeanIW,MinIWNorm,StdIW,EpRewMean,OptimizationReturnMax
16.399397,15.028703,86725.44,22075.367,100,86.29067,500.0,1.0001329,0.039985925,14.745216,1.6541809,42601124000.0,2111.7765448093414,1100,True,0.28368863,11,,-1,1.2324207e-08,550000,5305077.0,1.8849867e-05,2.83713,27.413847,8.673119,5.851238,867.25433,18918.285,867.312,1.2324207e-10,8629.065,16.39939661681729,25.759666
19.752134,18.192337,596.5519,177.34512,100,0.59512126,500.0,1.5162028,0.009693131,16.812317,2.9398165,1733787.2,2369.569922685623,1200,True,0.2375119,12,,-1,0.00061238144,600000,826.2682,0.121026084,2.85634,31.195906,0.07384171,5.54928,5.9655185,132.509,7.384171,6.1238143e-06,59.51213,19.75213503248437,28.256088
22.29121,20.570131,10799.76,1724.9415,100,10.744566,500.0,1.0238655,0.01208429,10.072988,12.218225,15853992.0,2658.5629708766937,1300,True,0.2474029,13,,-1,7.826642e-07,650000,185814.72,0.0005381705,2.8145614,34.421585,1.0928109,5.0171056,107.9976,983.04913,109.2811,7.826642e-09,1074.4565,22.291211776116338,22.203362
22.0999,20.39848,65228.1,13089.534,100,64.90101,500.0,1.0003943,0.0058932602,13.657419,8.442481,5776791000.0,2949.608964443207,1400,True,0.2281509,14,,-1,6.6481958e-09,700000,13485910.0,7.4151467e-06,2.7222843,34.028435,6.5240955,5.128405,652.281,6841.375,652.4096,6.648196e-11,6490.1016,22.099900877025252,25.585953
19.697695,18.03276,11439.773,3137.4016,100,11.381652,500.0,1.0181316,0.0005492866,14.66061,5.0370846,644264000.0,3239.692083120346,1500,True,0.21232374,15,,-1,1.3053444e-06,750000,83707.42,0.0011946372,2.7072818,33.298676,1.1543287,5.7115345,114.397736,2655.699,115.43286,1.3053444e-08,1138.1653,19.69769540067416,28.261591
20.475876,18.903868,9208.322,2690.179,100,9.161795,500.0,1.0085592,0.027696148,10.899588,9.576288,325018400.0,3514.3523375988007,1600,True,0.27655268,16,,-1,1.032866e-05,800000,354892.25,0.00028177566,2.813942,31.440107,0.92476714,4.9259663,92.08322,1753.6908,92.476715,1.032866e-07,916.1795,20.475875863586918,21.86382
18.838469,17.317755,2056.5107,436.2933,100,2.045802,500.0,1.1185253,0.060855612,18.047842,0.7906267,15224423.0,3740.309637784958,1700,True,0.29644638,17,,-1,2.1401634e-06,850000,10884.662,0.00918724,2.8341374,30.414299,0.21758504,5.920999,20.565107,277.63776,21.758507,2.1401632e-08,204.58022,18.838469755572568,29.623672
19.99662,18.435026,267.64642,93.372246,100,0.2660368,500.0,1.7829221,0.015906423,16.998884,2.9977348,428014.88,3962.0605335235596,1800,True,0.2507364,18,,-1,0.007596669,900000,50.722137,1.9715258,2.8349879,31.231886,0.035843834,6.034095,2.676464,82.250656,3.5843835,7.596669e-05,26.603687,19.996620028206106,28.234152
21.80234,20.208601,3053.9727,501.48288,100,3.0383782,500.0,1.0466226,0.050833747,15.916221,5.886116,9152317.0,4190.066231966019,1900,True,0.24882697,19,,-1,1.6794274e-05,950000,7213.197,0.013863479,2.8026476,31.874779,0.31247953,5.413209,30.539726,366.12576,31.247953,1.6794274e-07,303.83774,21.80233800829351,25.988663
23.071613,21.273973,20192.564,4118.948,100,20.090685,500.0,1.0067325,0.03605272,11.515612,11.556003,319443460.0,4474.157722949982,2000,True,0.24305195,20,,-1,1.4091906e-06,1000000,269605.94,0.0003709117,2.8809938,35.952843,2.0260446,5.038377,201.92564,3185.5479,202.60445,1.4091906e-08,2009.0687,23.071614479547247,24.39684
20.212486,18.52469,6330.0244,1213.0958,100,6.297141,500.0,1.0486856,0.06531149,20.159037,0.053449348,139090480.0,4768.203717470169,2100,True,0.2706443,21,,-1,2.4587564e-05,1050000,1955.5417,0.051136725,2.9028375,33.755886,0.64826906,5.994798,63.300243,1138.459,64.826904,2.4587564e-07,629.7142,20.212485685876192,33.70244
19.664148,18.105207,28121.975,7551.138,100,27.980202,500.0,1.0059451,0.029160857,17.13197,2.5321782,4657384400.0,5032.533189058304,2200,True,0.24846846,22,,-1,2.6829047e-08,1100000,346764.25,0.00028838037,2.8724737,31.178774,2.8205478,5.2411385,281.21973,6633.131,282.05478,2.6829047e-10,2798.0203,19.664148628695518,28.646595
19.371395,17.812878,430389.75,93249.875,100,428.2323,500.0,1.0000362,0.011691645,13.587976,5.783421,467892500000.0,5223.2426018714905,2300,True,0.218665,23,,-1,2.2414927e-08,1150000,94504264.0,1.0581533e-06,2.9353006,31.17037,43.039757,5.4291296,4303.8975,78099.0,4303.9756,2.2414927e-10,42823.24,19.371395907204477,25.38695
25.338076,23.298244,12873.238,3224.8804,100,12.808337,500.0,1.0059327,0.05566594,13.743052,11.595024,298985470.0,5410.044773578644,2400,True,0.24656697,24,,-1,9.723141e-07,1200000,79002.586,0.0012657813,2.936388,40.796616,1.2911378,5.460276,128.73238,2651.537,129.11378,9.7231405e-09,1280.8336,25.338075942271352,29.201591
25.444407,23.65639,13183.723,3929.9424,100,13.117127,500.0,1.0081431,0.06471932,17.12053,8.323878,794965000.0,5607.057348489761,2500,True,0.33625188,25,,-1,2.354392e-05,1250000,138376.7,0.000722665,2.9301538,35.760357,1.323732,5.146227,131.83722,3264.8174,132.3732,2.354392e-07,1311.7128,25.44440725025277,27.436478
25.926075,24.194197,5410.5527,1509.5518,100,5.3863597,500.0,1.1117665,0.012941897,15.3828125,10.5432625,76012660.0,5847.8077182769775,2600,True,0.25325257,26,,-1,4.742006e-06,1300000,39323.047,0.002543038,2.938075,34.637566,0.5711233,4.5217876,54.105526,1166.1196,57.112324,4.7420055e-08,538.636,25.926075136949922,24.094303
26.179398,24.436464,54509.477,17128.408,100,54.235207,500.0,1.0039244,0.082849085,10.412579,15.766821,7310891500.0,6090.142872333527,2700,True,0.27632904,27,,-1,3.2527595e-07,1350000,10048220.0,9.952011e-06,2.9293394,34.85865,5.461637,4.166926,545.0947,11603.499,546.1636,3.2527594e-09,5423.52,26.179398198654656,19.09183
28.606281,26.60925,356420.97,119842.2,100,354.63425,500.0,1.0000808,0.007863954,14.733145,13.873137,497958600000.0,6329.53391122818,2800,True,0.21910383,28,,-1,3.2243514e-07,1400000,303175260.0,3.298422e-07,3.0064325,39.940636,35.643543,5.027328,3564.2097,85070.03,3564.3538,3.2243515e-09,35463.426,28.60628315230836,26.067497
27.389284,25.458513,4058.2996,1464.395,100,4.0376115,500.0,1.0285612,0.0015483946,13.840509,13.548775,80570150.0,6575.4092383384705,2900,True,0.21142782,29,,-1,6.988678e-07,1450000,30918.922,0.0032342654,2.9673069,38.615364,0.41160884,5.123855,40.582996,1124.8931,41.160877,6.9886776e-09,403.76114,27.389283342615958,25.06659
29.188118,27.296507,4051.6172,1361.8925,100,4.031133,500.0,1.0090805,0.038692906,15.756173,13.431943,66221300.0,6850.174513339996,3000,True,0.24760558,30,,-1,1.2305734e-06,1500000,58353.07,0.0017137058,2.929112,37.832184,0.4069981,5.1104255,40.51617,904.9481,40.699814,1.2305733e-08,403.1133,29.188115269248883,24.400242
31.007832,28.942015,6302.893,2017.0786,100,6.27071,500.0,1.0262976,0.06417917,12.790646,18.217186,72597620.0,7107.878355503082,3100,True,0.25143766,31,,-1,6.1794763e-06,1550000,15790.376,0.0063329716,2.9183693,41.316345,0.63854784,4.2148223,63.02893,1757.4885,63.854786,6.179476e-08,627.0709,31.007831947660264,23.09916
31.440178,29.412403,126704.125,34598.527,100,126.06897,500.0,1.0000604,0.035065472,10.390739,21.049438,7001902600.0,7314.334915161133,3200,True,0.23714113,32,,-1,2.1724142e-07,1600000,17614472.0,5.67715e-06,2.8444753,40.55549,12.670795,4.0019526,1267.0413,26088.04,1267.0796,2.1724142e-09,12606.897,31.44017821287554,19.50605
32.458862,30.469534,19626.537,6443.2886,100,19.526888,500.0,1.0169475,0.07531643,8.506292,23.952572,307457860.0,7502.410247802734,3300,True,0.25771546,33,,-1,1.3719113e-06,1650000,163344.05,0.0006122047,2.8784387,39.786644,1.9792558,3.4661014,196.26537,5639.283,197.92557,1.3719112e-08,1952.6886,32.45886435679103,15.834072
32.063644,30.013178,1642.202,627.7884,100,1.6333214,500.0,1.1029298,0.044656336,7.9613285,24.102312,4315113.0,7698.745159626007,3400,True,0.29466996,34,,-1,0.00031000524,1700000,373.71664,0.26758242,2.88515,41.009262,0.17248602,3.3350673,16.42202,588.14935,17.248602,3.1000523e-06,163.33214,32.06364071922704,16.90695
33.8002,31.72076,42038.348,15954.847,100,41.82749,500.0,1.000629,0.0754811,10.57758,23.222622,3925192400.0,7904.452139616013,3500,True,0.24067903,35,,-1,7.9800145e-08,1750000,709157.5,0.0001410124,2.8826737,41.588734,4.205156,3.7725253,420.38345,14203.722,420.51566,7.9800144e-10,4182.7495,33.80020246748521,18.366112
34.24484,32.03918,51794.812,20983.293,100,51.53509,500.0,1.0003942,0.0140737,8.531853,25.712988,6049545000.0,8090.070653438568,3600,True,0.25590676,36,,-1,4.295723e-09,1800000,13613336.0,7.345738e-06,2.8362732,44.11314,5.180501,3.8409486,517.9481,12845.244,518.0502,4.2957228e-11,5153.508,34.24484023313957,18.400152
34.692177,32.53023,1471.4674,578.59045,100,1.463678,500.0,1.0754088,0.012982875,12.57459,22.117586,5591884.5,8297.192380666733,3700,True,0.26987046,37,,-1,0.0005390473,1850000,1451.9631,0.06887227,2.8458407,43.238937,0.15260905,3.9862933,14.714674,496.21027,15.260902,5.390473e-06,146.36781,34.69217508666675,21.121351
33.76418,31.57851,23780.904,8999.199,100,23.661293,500.0,1.0035185,0.016817614,8.341114,25.423067,899163900.0,8506.335119009018,3800,True,0.21153024,38,,-1,1.7504442e-06,1900000,1212931.2,8.24449e-05,2.7955685,43.71346,2.3822715,3.770852,237.80904,6592.049,238.22717,1.7504442e-08,2366.1296,33.764181670281594,18.290392
36.71037,34.307228,184726.34,66042.836,100,183.80023,500.0,1.0001695,0.014287367,11.621508,25.08886,40945676000.0,8799.473938703537,3900,True,0.23595054,39,,-1,1.03171416e-07,1950000,57244744.0,1.7468852e-06,2.801757,48.06282,18.474203,4.4973164,1847.2634,47860.61,1847.42,1.0317142e-09,18380.021,36.710368090023,22.97396
35.247242,33.060173,108102.13,35733.6,100,107.55993,500.0,1.0006031,0.0023685992,18.634302,16.61294,31884749000.0,9068.313628435135,4000,True,0.2573926,40,,-1,9.4285133e-07,2000000,431526.03,0.00023173573,2.804905,43.741383,10.813472,4.4666204,1081.0214,34296.902,1081.3473,9.428513e-09,10755.994,35.24724215108076,27.128443
36.394722,34.08465,50085.863,20249.875,100,49.834736,500.0,1.000263,0.0011481941,11.518976,24.875746,6222717400.0,9331.160865306854,4100,True,0.27759573,41,,-1,1.4620655e-08,2050000,4673080.5,2.139916e-05,2.774163,46.201416,5.0092454,4.026082,500.8586,15256.124,500.9245,1.4620655e-10,4983.4736,36.394721488663606,21.32567
36.158993,33.839027,557161.75,180147.62,100,554.3689,500.0,1.0000106,0.05980836,14.618165,21.540829,376102060000.0,9605.219088554382,4200,True,0.24180499,42,,-1,1.6688682e-08,2100000,7141358.5,1.4002938e-05,2.7278728,46.39933,55.716476,4.6104913,5571.617,173947.9,5571.647,1.6688682e-10,55436.887,36.15899441470111,24.858501
35.45121,33.153152,1613497.5,509470.84,100,1605.4095,500.0,1.0000066,0.01551047,7.265123,28.186087,507987170000.0,9833.21122765541,4300,True,0.25146863,43,,-1,3.4137015e-10,2150000,8699741.0,1.1494595e-05,2.656613,45.961044,161.35027,3.3989303,16134.975,502692.66,16135.027,3.4137014e-12,160540.95,35.45120932222113,17.774958
36.57023,34.301716,64794.418,27504.3,100,64.46868,500.0,1.0029906,0.071343094,8.745743,27.824486,9238676000.0,10044.199700117111,4400,True,0.27413446,44,,-1,7.233857e-07,2200000,117822.25,0.00084873615,2.6240537,45.370197,6.4891253,3.533151,647.94415,26725.629,648.9126,7.233857e-09,6446.869,36.570228662157085,17.545712
38.206734,35.909298,5527.789,2302.1423,100,5.4994855,500.0,1.023185,0.022309542,10.84064,27.366093,60806024.0,10265.32827448845,4500,True,0.2190833,45,,-1,9.263488e-06,2250000,23379.54,0.004277244,2.6803231,45.948715,0.55915534,3.296367,55.27789,1950.856,55.91553,9.263488e-08,549.94855,38.20673259661389,18.582623
39.61727,37.325943,435227.62,184324.58,100,433.04584,500.0,1.0000935,0.038446516,10.721328,28.895943,358824250000.0,10518.764561653137,4600,True,0.23074955,46,,-1,1.0110293e-08,2300000,53525428.0,1.8682709e-06,2.64016,45.826576,43.524796,3.2072012,4352.2764,167560.97,4352.4795,1.0110293e-10,43304.582,39.61727084087273,16.930634
39.68176,37.162464,1130.8734,536.27136,100,1.1329712,500.0,1.3506265,0.0482945,8.288809,31.392952,1163145.8,10796.689867258072,4700,True,0.2620094,47,,-1,6.424454e-05,2350000,1401.4069,0.07135686,2.6072085,50.385868,0.1325682,3.8884952,11.308734,441.9607,13.256819,6.4244534e-07,113.29713,39.6817611720498,18.992916
40.675568,38.095085,48375.598,20687.467,100,48.13303,500.0,1.0003233,0.022914946,11.482014,29.193558,4507198500.0,11033.972611427307,4800,True,0.21260042,48,,-1,2.4797615e-07,2400000,550150.6,0.0001817684,2.553583,51.60964,4.838341,3.8632495,483.75595,18773.469,483.83414,2.4797615e-09,4813.3027,40.67557125344515,22.41608
39.05394,36.787823,3321.366,1581.6481,100,3.3134081,500.0,1.2740031,0.034623146,7.849801,31.20414,14335354.0,11242.278199195862,4900,True,0.24543382,49,,-1,7.9968595e-06,2450000,28934.11,0.0034561285,2.552132,45.322342,0.37639546,2.9025726,33.213657,1196.1809,37.63955,7.996859e-08,331.34085,39.0539405865039,14.118202
40.547638,38.002083,28437.814,13346.826,100,28.294401,500.0,1.0063832,0.0010405779,7.55791,32.989723,1631850900.0,11467.39272069931,5000,True,0.24183914,50,,-1,2.847667e-06,2500000,668901.8,0.00014949877,2.5805602,50.91105,2.8528478,3.6292024,284.37814,11264.91,285.28476,2.847667e-08,2829.4402,40.54763310954664,17.921326
41.849033,39.3234,16766.7,7020.6855,100,16.68238,500.0,1.0032667,0.063191116,13.902418,27.946611,562108740.0,11777.49009180069,5100,True,0.29615915,51,,-1,2.0368532e-05,2550000,62205.78,0.0016075677,2.651737,50.51259,1.6794066,4.2320695,167.66699,6390.766,167.94064,2.0368532e-07,1668.238,41.84902907806031,22.565977
41.493744,39.038834,2392.0369,1035.109,100,2.3796406,500.0,1.036589,0.038320497,8.240702,33.253044,5573359.0,12122.039457082748,5200,True,0.27768406,52,,-1,4.9199683e-05,2600000,6581.5,0.015194105,2.693228,49.09824,0.24354397,3.48629,23.920368,835.95074,24.354397,4.9199684e-07,237.96407,41.49374563494277,15.845196
39.92647,37.44969,263053.84,113472.47,100,261.7351,500.0,1.000088,0.043768376,12.56835,27.358122,177462850000.0,12450.585748672485,5300,True,0.30023095,53,,-1,1.05925956e-10,2650000,90839520.0,1.1008425e-06,2.5543292,49.535545,26.306543,4.242388,2630.5383,89866.36,2630.654,1.0592596e-12,26173.518,39.926472349974,22.177423
41.22796,38.8173,10014.842,4406.346,100,9.964015,500.0,1.0146582,0.055203527,8.898777,32.32918,140661870.0,12785.976018190384,5400,True,0.31893712,54,,-1,4.4057642e-06,2700000,76847.63,0.0013012763,2.5850828,48.213154,1.0088087,3.0239086,100.148415,3738.0781,100.88087,4.4057643e-08,996.4015,41.227958535907995,15.883972
40.73529,38.34507,36930.12,14709.115,100,36.743374,500.0,1.0095519,0.03404069,10.270515,30.464775,1278125600.0,13119.416620969772,5500,True,0.27729172,55,,-1,2.7637011e-08,2750000,934282.75,0.00010703398,2.575775,47.80443,3.7106223,3.4444897,369.3012,12398.768,371.0622,2.763701e-10,3674.3374,40.735289738457766,17.339653
37.766735,35.472965,97365.11,36908.324,100,96.87693,500.0,1.0002675,0.19340527,7.093489,30.673246,5855187000.0,13440.854328870773,5600,True,0.3924221,56,,-1,3.133512e-08,2800000,3037497.0,3.2921842e-05,2.637848,45.875412,9.737812,3.1449866,973.65106,32910.645,973.7813,3.1335118e-10,9687.693,37.76673621576542,15.202166
36.739536,34.552273,23804.844,9004.775,100,23.684908,500.0,1.005648,0.081998944,5.6304717,31.109064,303333540.0,13657.629624605179,5700,True,0.39584923,57,,-1,7.025153e-08,2850000,648638.6,0.00015416904,2.5472116,43.7453,2.387204,2.8403203,238.04843,7243.194,238.7204,7.0251527e-10,2368.4907,36.73953579520002,12.636236
38.49808,36.15887,28680.926,12521.723,100,28.536366,500.0,1.0058846,0.08586678,7.7177944,30.780285,1418360400.0,13878.75786948204,5800,True,0.33566266,58,,-1,4.4623683e-08,2900000,505365.1,0.00019787674,2.5204778,46.784092,2.8765244,3.6202233,286.80927,10858.805,287.65247,4.4623683e-10,2853.637,38.49807891988503,16.003807
39.39661,37.03816,76428.58,34796.637,100,76.04523,500.0,1.0006375,0.011614889,12.658175,26.738436,21016416000.0,14095.475764513016,5900,True,0.22328785,59,,-1,5.7391457e-08,2950000,1692347.9,5.9089507e-05,2.4812331,47.16904,7.6452937,4.275153,764.28577,31728.52,764.52936,5.739146e-10,7604.524,39.396610928544575,20.430605
41.283047,38.907516,2585.2866,1122.9692,100,2.5720782,500.0,1.0204158,0.01164566,9.866366,31.416683,9675882.0,14325.509534835815,6000,True,0.2559018,60,,-1,2.8591274e-05,3000000,7371.4985,0.013565763,2.4847414,47.510597,0.261156,3.2434092,25.852865,919.0123,26.1156,2.8591273e-07,257.20782,41.28304883177442,16.093914
40.836475,38.308548,26299.375,11414.744,100,26.16717,500.0,1.002954,0.08236714,10.5962515,30.240223,1250505000.0,14582.128495931625,6100,True,0.28785264,61,,-1,7.753997e-07,3050000,761917.25,0.00013124784,2.4991772,50.558567,2.6338203,4.2640305,262.99374,9208.169,263.38205,7.753997e-09,2616.717,40.83647472491839,20.318344
40.05647,37.5988,491.83884,243.05254,100,0.48959652,500.0,1.5177255,0.018377602,11.697666,28.358803,365023.8,14788.741716623306,6200,True,0.23219554,62,,-1,0.00017266424,3100000,816.425,0.12248523,2.4775147,49.153366,0.060779314,4.170109,4.9183884,172.8292,6.0779324,1.7266424e-06,48.95965,40.05646904184956,20.794563
38.318977,35.91259,1352.5085,592.17725,100,1.3452976,500.0,1.1632744,0.027696207,11.075514,27.243465,3510199.5,15000.701842784882,6300,True,0.2605469,63,,-1,2.6338923e-06,3150000,5071.8594,0.019716635,2.4848654,48.127758,0.14594871,4.369786,13.525085,420.80157,14.5948715,2.6338922e-08,134.52977,38.31897849938446,20.884293
40.103153,37.659767,8599.314,3471.751,100,8.5554905,500.0,1.0261829,0.026871696,12.242027,27.861124,113436824.0,15238.982993602753,6400,True,0.24153633,64,,-1,3.2386124e-06,3200000,55362.656,0.0018062717,2.5025554,48.86763,0.87115836,4.1802278,85.99314,2896.841,87.11584,3.2386122e-08,855.54895,40.10315131682043,21.006506
37.63977,35.35788,178.1928,135.59984,100,0.19924773,500.0,2.9162438,0.06290893,10.166935,27.472836,68411.23,15512.092948675156,6500,True,0.26996294,65,,-1,0.001514216,3250000,82.84003,1.2071459,2.4775395,45.637814,0.03453282,3.9837346,1.781928,114.83087,3.4532819,1.5142159e-05,19.924774,37.639770345365264,18.164978
38.33324,35.820175,148553.16,61438.13,100,147.80832,500.0,1.0002676,0.11341748,10.032568,28.300673,39379317000.0,15787.701861858368,6600,True,0.29839888,66,,-1,9.0098956e-07,3300000,786602.9,0.00012712895,2.4996276,50.261234,14.857303,4.7547464,1485.5315,59209.277,1485.7303,9.009895e-09,14780.832,38.3332399245571,21.960562
38.089607,35.810528,28727.79,11492.926,100,28.583641,500.0,1.0010211,0.030700892,9.0519905,29.037617,1059975700.0,16119.660320043564,6700,True,0.2508266,67,,-1,4.103122e-09,3350000,1782984.4,5.608574e-05,2.4149103,45.58157,2.8742454,3.351675,287.2779,8449.708,287.42456,4.1031217e-11,2858.3647,38.08960780059895,16.543953
36.159653,33.834846,16577.777,6947.7334,100,16.494589,500.0,1.0011088,0.157649,12.490984,23.66867,928020350.0,16426.11896419525,6800,True,0.34511006,68,,-1,5.047078e-10,3400000,355958.0,0.00028093203,2.3369055,46.496143,1.6586968,4.5132666,165.77777,5560.702,165.86964,5.0470778e-12,1649.4587,36.159654900979675,22.827473
37.0214,34.60833,348.02588,188.48067,100,0.3512662,500.0,1.9907115,0.057186574,9.6765,27.344898,165521.69,16694.79113674164,6900,True,0.30959147,69,,-1,0.0004552371,3450000,461.80603,0.21654113,2.3486307,48.261322,0.05006185,4.242997,3.4802587,136.62466,5.0061855,4.552371e-06,35.12662,37.021398744718695,20.916424
38.888588,36.30446,114071.625,46059.258,100,113.49941,500.0,1.0007596,0.045462087,16.195925,22.692661,41299410000.0,16956.560911655426,7000,True,0.26358578,70,,-1,5.1526166e-07,3500000,55492828.0,1.8020347e-06,2.33715,51.68255,11.411494,4.3623304,1140.7162,26809.188,1141.1495,5.1526166e-09,11349.941,38.88858696127698,28.989887
44.217304,41.565636,7734.8413,3544.755,100,7.695435,500.0,1.0268642,0.024116263,7.6237416,36.593563,53850340.0,17255.747603178024,7100,True,0.2100188,71,,-1,3.524527e-08,3550000,89768.27,0.0011139793,2.330296,53.033337,0.7838466,3.8087487,77.34841,2750.2795,78.38465,3.524527e-10,769.5435,44.21730440201531,16.439774
43.42318,40.83481,4889.0947,2170.1438,100,4.8637466,500.0,1.0423332,0.010464296,12.323489,31.099691,38987136.0,17587.38895058632,7200,True,0.1952984,72,,-1,1.42995705e-05,3600000,493.64716,0.20257384,2.2794263,51.767384,0.4991713,3.854037,48.890945,2112.635,49.917118,1.429957e-07,486.37473,43.42318006147963,20.667692
42.562843,39.960354,1223.0957,511.79034,100,1.2164699,500.0,1.0997125,0.02008611,13.65971,28.903131,1928543.2,17830.053554296494,7300,True,0.25518602,73,,-1,3.8678863e-05,3650000,4552.561,0.021965658,2.2798727,52.04969,0.12827505,4.204055,12.230957,336.1938,12.827505,3.8678863e-07,121.646996,42.562840497982464,23.146559
39.454712,37.045998,269780.62,84928.68,100,268.4254,500.0,1.0022687,0.0787821,8.021888,31.432823,7280204300.0,18064.054013967514,7400,True,0.311918,74,,-1,7.942311e-08,3700000,5461364.5,1.8310442e-05,2.3113685,48.17421,27.008657,3.7257445,2697.8062,79299.625,2700.8662,7.9423107e-10,26842.535,39.45471084355532,16.741386
40.516586,38.030025,1507.7227,576.12744,100,1.49963,500.0,1.0879023,0.045911044,12.068821,28.447767,1637063.6,18318.345065832138,7500,True,0.3304314,75,,-1,8.602917e-06,3750000,4443.7954,0.022503287,2.3235824,49.73119,0.15727304,4.492922,15.077227,410.3689,15.727304,8.602917e-08,149.963,40.51658726042577,21.283422
39.73728,37.269104,3915.3584,1555.2849,100,3.895375,500.0,1.0193673,0.020583466,15.804884,23.932396,37266324.0,18610.946084976196,7600,True,0.23976676,76,,-1,4.2929506e-07,3800000,32780.047,0.0030506363,2.3359053,49.36347,0.39531147,4.2461853,39.153584,1108.4156,39.53116,4.2929504e-09,389.5375,39.73727998189683,25.431072
