MaxIWNorm,OptimizationReturnMean,OptimizationReturnMin,J_sample_variance,EpThisIter,MeanEntropy,InitialReturnMin,OptimizationReturnMax,MeanIW,ReturnMeanIW,EpRewMean,InitialBound,TimeElapsed,LearnableVariance,MeanIWNorm,VarianceInit,ESSClassic,MinIWNorm,MaxIW,TimestepsSoFar,EmpiricalD2,InitialReturnMean,InitialReturnStd,ReturnStepMax,MinIW,EpLenMean,InitialReturnMax,StdIWNorm,Iteration,ReturnStepMaxmin,ESSRenyi,StdIW,Bound,EpisodesSoFar
446.72537,14.733236,,8874709000.0,100,2.8345006,8.238054,24.938879,446.8822,13096.418,22.971290828906863,21.312443,3499.6132028102875,True,4.4688215,-1,1.0007021,2.618412e-10,44672.54,800000,7606038.0,22.971289,5.159469,0.261764,2.618412e-08,500.0,33.176933,44.448456,16,0.028701946,1.314745e-05,4444.845,8521.477,1600
617.00446,18.932653,,28920023000.0,100,2.7575955,6.7406855,30.24656,617.4717,21174.414,25.6733383897023,23.823975,3729.158871412277,True,6.174716,-1,1.0015146,6.78658e-10,61700.45,850000,998333.44,25.67334,5.5225434,0.2890167,6.7865805e-08,500.0,36.987244,61.390705,17,0.066747025,0.00010016694,6139.071,19326.594,1700
12.726755,11.835026,,5188907.0,100,2.7674444,15.445269,22.598219,16.940523,544.49664,27.28029508402083,25.378119,3954.84260058403,True,0.16940524,-1,1.6301696,1.0897251e-07,1272.6755,900000,7461.2207,27.280293,4.6148233,0.29059255,1.0897251e-05,500.0,38.043488,1.315956,18,0.010349244,0.013402632,131.5956,380.18994,1800
65.8957,21.833042,,265174460.0,100,2.7428048,8.620447,29.78731,66.13381,2202.199,30.45348778118,28.5331,4179.738078594208,True,0.661338,-1,1.0072389,2.2377186e-08,6589.5703,950000,29104.158,30.453485,5.7307453,0.27559635,2.2377187e-06,500.0,38.407757,6.556303,19,0.06616925,0.0034359351,655.6303,1874.5819,1900
849.9255,14.0003,,24020064000.0,100,2.7976947,16.472626,22.073753,850.60864,29453.701,30.47292685105846,28.545609,4463.44832277298,True,8.506085,-1,1.0016081,3.209668e-09,84992.55,1000000,11857714.0,30.472927,4.6540008,0.27187428,3.2096682e-07,500.0,38.54638,84.565834,20,0.016972125,8.433329e-06,8456.584,22816.973,2000
3205.3652,21.253447,,784569660000.0,100,2.7699044,6.4651074,31.828728,3205.7861,109286.17,27.718553195406603,25.803862,4746.143570184708,True,32.057865,-1,1.0002626,1.9333683e-13,320536.53,1050000,360277860.0,27.718552,5.276161,0.29503858,1.9333684e-11,500.0,38.293835,318.9294,21,0.0068210363,2.7756354e-07,31892.945,72943.44,2100
837.95044,20.206379,,55822800000.0,100,2.8392432,6.7876644,32.74444,838.21094,29315.346,26.994043496108496,25.01744,5019.556757688522,True,8.382109,-1,1.0006218,8.048584e-09,83795.05,1100000,6334232.5,26.994043,6.1722713,0.28201896,8.048584e-07,500.0,39.532104,83.37476,22,0.019458413,1.5787233e-05,8337.476,24340.645,2200
326.34756,16.201427,,2575137500.0,100,2.9396713,9.641482,29.054668,327.28992,8235.977,25.842909624212613,23.908102,5222.330738067627,True,3.2728992,-1,1.0057818,3.2967686e-09,32634.758,1150000,998520.9,25.842907,6.4239726,0.28708795,3.2967688e-07,500.0,38.69615,32.470253,23,0.058118552,0.00010014813,3247.0254,6302.6006,2300
210.46764,16.604355,,1870877300.0,100,2.9546769,7.9713426,29.585573,210.9641,6010.196,24.575696413895376,22.69785,5409.249169826508,True,2.1096413,-1,1.0047222,3.2808174e-07,21046.764,1200000,239436.98,24.575699,6.454457,0.22043785,3.2808173e-05,500.0,37.556915,20.940779,24,0.029727608,0.00041764643,2094.078,5091.3228,2400
86.11387,13.359923,,181918820.0,100,2.9917057,14.08952,22.301678,86.68973,2571.9006,27.44944295941661,25.629883,5600.265273809433,True,0.8668975,-1,1.0134093,1.0595526e-08,8611.387,1250000,62579.92,27.449444,4.607815,0.2317393,1.0595527e-06,500.0,36.391197,8.567682,25,0.020922422,0.0015979566,856.7684,2116.72,2500
36.96985,19.083252,,94459330.0,100,3.0605416,8.053065,36.236137,37.55893,1285.6403,27.136317632456574,24.921856,5827.664205789566,True,0.37558934,-1,1.0320593,1.1668442e-07,3696.985,1300000,17518.203,27.136316,6.5055575,0.2901584,1.1668442e-05,500.0,44.289204,3.67797,26,0.09564996,0.005708348,367.797,992.54236,2600
651.11755,13.713532,,12619232000.0,100,3.0217218,16.13516,26.076464,651.8257,21709.258,29.848693611038044,27.738111,6063.15117931366,True,6.5182567,-1,1.0021758,8.59488e-10,65111.758,1350000,3509765.0,29.848692,4.8865337,0.3011381,8.59488e-08,500.0,42.211624,64.78468,27,0.102638975,2.8491937e-05,6478.4683,17755.219,2700
95.646355,10.067284,,225619620.0,100,3.0178218,22.702467,20.666674,97.078514,3700.5957,32.76975019513417,30.601292,6305.057039499283,True,0.9707852,-1,1.0300558,5.0937405e-08,9564.636,1400000,72966.91,32.769753,4.5602818,0.24910052,5.0937406e-06,500.0,43.36914,9.515781,28,0.05554059,0.0013704844,951.5781,3114.8438,2800
138.42404,13.618862,,839192100.0,100,3.0091393,22.07304,24.957954,138.6722,5945.969,35.691901982632444,33.340347,6548.388515710831,True,1.3867221,-1,1.003588,4.9604218e-08,13842.404,1450000,63468.953,35.6919,5.0215936,0.2656952,4.960422e-06,500.0,47.030994,13.772774,29,0.08608015,0.0015755735,1377.2773,5353.5425,2900
258.53568,11.676655,,1578154900.0,100,3.0419707,27.394768,20.548061,258.82907,11002.15,39.0714216854302,36.67428,6814.629249095917,True,2.5882905,-1,1.0022708,5.575793e-09,25853.568,1500000,409573.25,39.071423,3.9388554,0.22328511,5.575793e-07,500.0,47.94283,25.723682,30,0.019445524,0.00024415657,2572.3687,9468.03,3000
99.83297,16.924604,,285516030.0,100,3.0695803,20.570585,26.621775,100.310135,3747.142,37.49518962376553,35.13557,7091.196987390518,True,1.0031016,-1,1.009575,2.5210736e-09,9983.297,1550000,71404.89,37.49519,5.388569,0.29570028,2.5210736e-07,500.0,47.19236,9.932808,31,0.11394064,0.0014004643,993.28094,3116.6123,3100
35.16244,11.687553,,8077652.0,100,3.068444,24.407995,24.63384,36.270035,1165.2931,36.09554880966026,33.643456,7307.414935350418,True,0.3627003,-1,1.0637443,4.4847663e-08,3516.2444,1600000,10336.896,36.09555,5.1477056,0.24931227,4.4847666e-06,500.0,49.041836,3.4978974,32,0.02142781,0.009674083,349.78973,915.9876,3200
188.80992,15.698603,,2157616600.0,100,3.0053463,16.75012,27.990526,194.38806,7980.1133,32.44872313459844,30.21169,7483.595420598984,True,1.9438806,-1,1.0591618,7.3618094e-09,18880.992,1650000,120971.78,32.448727,5.5030403,0.23654735,7.3618094e-07,500.0,44.740646,18.787815,33,0.027028993,0.00082663907,1878.7814,7202.0513,3300
120.53795,13.7901535,,344596580.0,100,2.9796302,23.154102,23.77922,121.11069,4647.1562,36.94425662159508,34.597595,7681.70231628418,True,1.2111065,-1,1.0095228,8.28343e-09,12053.795,1700000,111485.94,36.944256,4.7621207,0.25752318,8.28343e-07,500.0,46.933323,11.992813,34,0.063838646,0.0008969741,1199.2815,3863.616,3400
38.274506,20.913162,,168751870.0,100,2.995199,15.345252,33.906948,39.60018,1938.195,36.25841457480115,33.795807,7878.665424823761,True,0.39600173,-1,1.0700023,4.7207104e-07,3827.4507,1750000,15630.091,36.258415,5.6299334,0.27354142,4.7207104e-05,500.0,49.2522,3.8077536,35,0.0018829107,0.0063979155,380.77533,1630.3185,3500
24.810822,18.459715,,16143810.0,100,3.0962694,23.235502,31.42779,25.791304,1011.0367,41.69521884265424,38.962055,8076.909004211426,True,0.257913,-1,1.0802755,4.5587618e-07,2481.0823,1800000,15332.897,41.69522,5.8562083,0.28888476,4.5587618e-05,500.0,54.663292,2.468013,36,0.0620403,0.0065219244,246.80132,672.5996,3600
667.65515,15.763013,,22420486000.0,100,3.1420882,23.911304,26.233788,668.4001,30878.943,39.67431822348598,37.167065,8294.534596681595,True,6.6840014,-1,1.0022322,2.2277016e-09,66765.516,1850000,4303797.0,39.67432,5.256072,0.21278486,2.2277015e-07,500.0,50.145092,66.430115,37,0.0019098073,2.3235296e-05,6643.0127,25677.494,3700
478.28967,16.02451,,9537433000.0,100,3.1714063,21.905504,29.526236,478.67053,20199.268,37.93001427230453,35.358425,8496.04440999031,True,4.7867055,-1,1.001593,1.0773185e-08,47828.97,1900000,4995129.0,37.930016,6.018736,0.2073645,1.0773185e-06,500.0,51.43174,47.58884,38,0.0073753595,2.0019503e-05,4758.8843,14451.826,3800
18.6273,16.346428,,14353470.0,100,3.169946,18.367218,29.587364,19.38171,749.7553,34.71364528059086,32.315918,8748.145804405212,True,0.19381706,-1,1.0818851,8.24287e-07,1862.7301,1950000,1337.9973,34.713646,5.841843,0.2658533,8.24287e-05,500.0,47.954582,1.8532732,39,0.016229525,0.07473856,185.32733,662.0496,3900
244.25269,17.461838,,4231527000.0,100,3.1683757,19.854818,26.931055,245.03688,11369.531,37.31665757566138,34.97736,9041.337078094482,True,2.4503684,-1,1.006427,6.3787877e-09,24425.27,2000000,994046.94,37.316658,5.133882,0.26251408,6.3787877e-07,500.0,46.785873,24.302101,40,0.043715954,0.000100598874,2430.21,9037.211,4000
250.546,17.55669,,2679440400.0,100,3.1684506,23.064173,28.558771,250.9538,10942.014,40.620863416843875,38.039715,9314.079632997513,True,2.5095377,-1,1.0032566,1.3381482e-07,25054.602,2050000,126572.18,40.62086,4.4579153,0.20620854,1.3381483e-05,500.0,51.622944,24.928616,41,0.00023041666,0.00079006306,2492.8618,10023.72,4100
420.5936,13.101261,,5481232000.0,100,3.1135318,32.014343,24.197159,420.89346,20756.48,45.11560439756414,42.305027,9583.7148001194,True,4.2089353,-1,1.0014266,1.6972373e-12,42059.36,2100000,1327958.6,45.115604,4.197996,0.3207917,1.6972374e-10,500.0,56.211502,41.84824,42,0.059551477,7.530355e-05,4184.8237,17517.656,4200
434.7188,10.857147,,4775153700.0,100,3.0688474,36.037155,19.604301,434.84848,22400.545,46.894302326738526,44.11223,9834.817988157272,True,4.348484,-1,1.0005965,3.155907e-11,43471.883,2150000,8976412.0,46.894302,4.7272754,0.3264548,3.155907e-09,500.0,55.641457,43.253845,43,0.08530085,1.1140309e-05,4325.385,14065.2705,4300
625.2642,13.294269,,2836166100.0,100,3.0289094,32.205475,27.956997,625.7615,25086.4,45.499744587446365,42.49162,10030.094271183014,True,6.257614,-1,1.001591,5.2070384e-09,62526.42,2200000,1025539.94,45.499744,5.447594,0.29024497,5.2070385e-07,500.0,60.16247,62.21251,44,0.038957924,9.750961e-05,6221.2515,22040.105,4400
189.27687,11.319141,,408590530.0,100,2.9669394,40.136124,21.464973,189.46046,9477.573,51.45526530157683,48.37521,10248.804908037186,True,1.8946044,-1,1.0019407,5.408464e-10,18927.688,2250000,215555.73,51.455265,4.6124763,0.21066633,5.408464e-08,500.0,61.601097,18.832626,45,0.008000314,0.00046391715,1883.2628,8047.566,4500
93.19009,18.942886,,412887200.0,100,2.9956324,29.078453,29.512032,93.34409,4730.4546,48.02133844456583,45.091812,10484.174708604813,True,0.933441,-1,1.0033075,1.3873081e-07,9319.009,2300000,244409.56,48.02134,5.014985,0.34991583,1.3873081e-05,500.0,58.590485,9.272144,46,0.108697295,0.0004091493,927.21454,3282.1626,4600
140.15302,16.651453,,1438868200.0,100,2.9120834,28.012152,28.699743,141.12027,7752.275,44.66360487333172,41.82801,10763.343158483505,True,1.4112025,-1,1.0138205,2.452005e-09,14015.302,2350000,91056.6,44.663605,5.0061502,0.23985313,2.452005e-07,500.0,56.711895,13.944282,47,0.0033530444,0.001098218,1394.4281,6896.6177,4700
1.1428257,15.024222,,65349.273,100,2.8851438,33.616615,23.557709,3.3536706,160.7815,48.640838485934026,45.78212,11016.545429468155,True,0.033536702,-1,4.468367,1.986202e-05,114.28258,2400000,59.042248,48.64084,4.5390606,0.24808446,0.001986202,500.0,57.174324,0.15506709,48,0.013173848,1.6937025,15.506707,138.81541,4800
7.794023,10.417068,,336369.25,100,2.868302,37.470516,19.891956,8.834685,386.98492,47.88758364085995,45.019463,11224.41414141655,True,0.08834685,-1,1.2818351,7.4403985e-08,779.40234,2450000,965.3434,47.887585,4.095308,0.29938298,7.440399e-06,500.0,57.362473,0.7753066,49,0.07557638,0.10359008,77.53067,297.8724,4900
2230.9636,15.168623,,275911000000.0,100,2.8653407,31.137453,23.33573,2231.0103,121529.86,46.306076937170594,43.582417,11444.253748893738,True,22.3101,-1,1.0000418,4.2016666e-09,223096.38,2500000,52222390.0,46.306076,3.9818563,0.2370436,4.2016669e-07,500.0,54.473183,221.978,50,0.029248402,1.9148874e-06,22197.805,101847.32,5000
36.64173,17.87057,,51934036.0,100,2.7715118,31.65128,29.197582,36.77046,1877.5168,49.52185011627389,46.47941,11724.22485423088,True,0.36770454,-1,1.0070372,2.9608946e-09,3664.173,2550000,22913.752,49.521847,4.9254417,0.24982025,2.9608947e-07,500.0,60.84886,3.6456792,51,0.017802909,0.0043641916,364.56793,1416.9734,5100
509.5292,13.802227,,2951780900.0,100,2.7605202,38.12581,21.784855,511.01233,24571.93,51.928036347846636,48.932503,12053.542100906372,True,5.110123,-1,1.0058267,9.3892515e-12,50952.92,2600000,389881.28,51.928036,4.2255125,0.3476144,9.389252e-10,500.0,59.910664,50.69611,52,0.11356419,0.00025648833,5069.611,22701.504,5200
1705.8116,11.601985,,13449636000.0,100,2.7016594,38.417355,20.302284,1706.4421,75108.88,50.01933940537317,47.08336,12380.35224199295,True,17.06442,-1,1.0007392,2.1255382e-12,170581.17,2650000,12869902.0,50.01934,3.579166,0.25435942,2.1255384e-10,500.0,58.71964,169.72551,53,0.044747785,7.770067e-06,16972.55,64576.152,5300
24.331507,9.198709,,2590484.2,100,2.7165806,38.91143,17.176594,24.919256,1102.9656,48.11013817106461,45.305737,12715.396108150482,True,0.24919254,-1,1.0488116,6.757267e-08,2433.1506,2700000,14272.829,48.110138,3.7734115,0.23810846,6.7572673e-06,500.0,56.088024,2.420454,54,0.028825149,0.0070063192,242.04543,767.92676,5400
848.7324,7.209799,,2660301300.0,100,2.7071435,39.097153,15.988003,848.7941,37120.21,46.30695191190733,43.552692,13043.990041732788,True,8.487942,-1,1.0001454,2.041529e-08,84873.24,2750000,2680448.8,46.30695,3.2415614,0.31817695,2.0415291e-06,500.0,55.085155,84.447754,55,0.07665011,3.7307185e-05,8444.774,32610.918,5500
228.47418,10.237699,,632466560.0,100,2.653655,34.877728,17.610039,240.52606,10857.665,45.1154273201017,42.49104,13378.224082946777,True,2.405261,-1,1.1056905,6.197949e-10,22847.418,2800000,556703.7,45.11543,3.2808774,0.25860643,6.197949e-08,500.0,52.487766,22.747362,56,0.04128237,0.00017962877,2274.736,8899.541,5600
66.60586,9.316926,,107978970.0,100,2.5470266,37.439503,17.72559,66.95535,3517.334,46.75642924095576,43.998173,13627.805001020432,True,0.66955346,-1,1.010516,1.6170088e-12,6660.586,2850000,50122.574,46.756424,3.4635346,0.32089722,1.6170089e-10,500.0,55.165092,6.6268663,57,0.094121724,0.001995109,662.6867,2899.814,5700
21.020275,9.3922825,,4432064.5,100,2.5115669,37.051674,17.481667,22.410616,1034.4725,46.443955994041474,43.71729,13838.860069990158,True,0.22410616,-1,1.1354567,1.0865469e-08,2102.0276,2900000,8597.308,46.443954,3.7530725,0.26727432,1.086547e-06,500.0,54.53334,2.0911672,58,0.06551857,0.011631548,209.11673,781.6514,5800
2214.8015,10.218893,,60056540000.0,100,2.4440897,38.23273,17.639065,2215.8508,107708.45,48.451624083452025,45.658035,14052.958713769913,True,22.158506,-1,1.0009476,5.1931304e-10,221480.16,2950000,4176752.2,48.451626,3.5501578,0.2548974,5.1931305e-08,500.0,55.871796,220.36893,59,0.018352449,2.3942048e-05,22036.896,101999.164,5900
0.7574031,11.550451,,31807.025,100,2.4456706,36.344273,18.60307,2.864223,140.20712,47.8947243975475,45.147358,14268.873534440994,True,0.02864223,-1,6.9372087,4.0852965e-06,75.74031,3000000,78.81207,47.894726,3.6071942,0.25636452,0.00040852965,500.0,54.947342,0.10490653,60,0.019700572,1.2688411,10.490654,115.817055,6000
122.80591,9.415323,,60460990.0,100,2.4311776,38.407738,17.861824,123.57049,5363.521,47.823060724061285,45.009583,14530.42145705223,True,1.2357048,-1,1.0124658,8.237977e-10,12280.591,3050000,195235.45,47.823067,3.4322412,0.26188377,8.237977e-08,500.0,56.26956,12.218415,61,0.023252428,0.00051220204,1221.8414,4120.373,6100
67.60882,14.071822,,96377896.0,100,2.3957522,31.55114,21.786694,67.88713,3103.4646,45.622962545443585,42.95607,14751.441770553589,True,0.67887115,-1,1.0082482,1.4949956e-08,6760.8823,3100000,43369.17,45.62296,3.5392668,0.22598605,1.4949956e-06,500.0,53.337833,6.7267175,62,0.015152261,0.0023057854,672.6718,2548.0774,6200
93.8558,9.415206,,199651980.0,100,2.3497233,34.96718,16.768063,94.43394,4680.8013,44.38238462668586,41.795624,14961.621301651001,True,0.9443392,-1,1.0123506,6.264628e-09,9385.58,3150000,13926.026,44.38238,2.963636,0.2869366,6.264628e-07,500.0,51.73524,9.337984,63,0.083962455,0.0071807993,933.7985,4375.541,6300
21.539001,10.5748625,,7491138.5,100,2.3111832,34.97547,17.059597,23.068403,1079.4233,45.550334102054805,42.948578,15179.142448186874,True,0.230684,-1,1.1438414,9.432664e-08,2153.9001,3200000,5744.364,45.55033,3.128302,0.2720199,9.432664e-06,500.0,52.03507,2.1445518,64,0.011412084,0.01740837,214.45518,882.2323,6400
30.91192,6.737959,,4988329.0,100,2.293579,39.48161,15.263168,32.587746,1478.9758,46.21956824052602,43.482327,15446.180092573166,True,0.32587743,-1,1.1108938,2.0680206e-06,3091.1921,3250000,389.33673,46.219566,3.0166807,0.26675385,0.00020680207,500.0,54.744778,3.0746255,65,0.036711708,0.25684708,307.46255,1424.9657,6500
26.769775,6.76481,,4065272.5,100,2.30154,38.587475,15.750404,28.217205,1267.2335,45.35228484306984,42.635395,15722.530950307846,True,0.28217205,-1,1.1104792,1.3111979e-07,2676.9775,3300000,25940.688,45.352283,3.1312783,0.27035785,1.3111979e-05,500.0,54.33788,2.662772,66,0.06068887,0.0038549479,266.27716,829.64746,6600
963.24976,9.051433,,10894975000.0,100,2.321317,34.972187,17.189583,963.5946,43573.082,44.02361968401078,41.41553,16047.688202142715,True,9.635946,-1,1.000716,1.9539723e-10,96324.98,3350000,1474072.0,44.023624,2.7186384,0.23096973,1.9539723e-08,500.0,52.16177,95.841805,67,0.024432108,6.783929e-05,9584.181,40406.566,6700
498.32584,8.271089,,2584138200.0,100,2.3099365,35.77178,14.240559,499.24597,22621.504,44.042866791708036,41.542248,16370.850506305695,True,4.99246,-1,1.0036937,2.1985659e-10,49832.586,3400000,342579.03,44.042866,3.1051936,0.35565323,2.198566e-08,500.0,50.012337,49.581932,68,0.11379379,0.00029190345,4958.1934,21157.887,6800
6.46546,9.291169,,314035.6,100,2.3275425,33.526512,15.1232605,7.0867796,294.19812,42.81768230321675,40.385193,16633.540812015533,True,0.07086779,-1,1.1986389,2.4785038e-07,646.546,3450000,847.24084,42.81768,3.031244,0.25634456,2.4785038e-05,500.0,48.649773,0.6434075,69,0.005657047,0.11803019,64.34077,223.39468,6900
25.03122,6.800432,,2595755.8,100,2.270108,35.508293,13.254822,28.584467,1164.4438,42.3087256247499,39.87057,16898.493901252747,True,0.28584468,-1,1.2933047,4.343894e-09,2503.122,3500000,5779.033,42.308727,2.6606987,0.22826278,4.3438942e-07,500.0,48.763115,2.497198,70,0.006528735,0.017303932,249.71985,979.09534,7000
15.049371,8.912465,,2260744.0,100,2.2715108,33.236473,15.511978,15.53051,661.1953,42.14893848443011,39.711514,17175.911025047302,True,0.15530509,-1,1.0648712,1.5012012e-07,1504.9371,3550000,7088.4023,42.14894,2.6600955,0.28299236,1.5012012e-05,500.0,48.74845,1.4969678,71,0.07067256,0.014107551,149.69678,455.98224,7100
132.191,6.1012664,,55178750.0,100,2.2971537,36.421257,11.108463,136.85446,5551.392,42.52252361704885,40.146034,17509.49658870697,True,1.3685448,-1,1.0705264,3.2875194e-09,13219.1,3600000,865195.1,42.522526,2.6417012,0.21058038,3.2875195e-07,500.0,47.52972,13.155977,72,0.023416921,0.000115580864,1315.5978,3340.883,7200
538.59625,6.55602,,2667672000.0,100,2.276978,35.07779,14.619209,538.7067,23700.428,41.63380880990613,39.148956,17788.431769132614,True,5.387067,-1,1.0004103,2.4188551e-09,53859.625,3650000,3239037.8,41.63381,2.7477126,0.32208046,2.4188552e-07,500.0,49.697,53.589554,73,0.06869078,3.0873365e-05,5358.955,19228.363,7300
50.511604,6.254046,,3723728.5,100,2.2610135,36.867786,12.453289,51.63772,1935.7737,43.12183293772572,40.655777,18022.45817399025,True,0.5163772,-1,1.0448416,2.5730733e-07,5051.1606,3700000,1513.5044,43.12183,2.802743,0.23315735,2.5730735e-05,500.0,49.321075,5.025288,74,0.012098059,0.06607182,502.52884,1839.8348,7400
7.140006,9.840731,,1509689.0,100,2.252084,32.83449,16.99141,8.648415,420.4314,42.67522236359326,40.18393,18260.796761274338,True,0.08648413,-1,1.4497268,5.674953e-07,714.0006,3750000,1985.1023,42.675224,3.2915213,0.35010955,5.6749534e-05,500.0,49.8259,0.7130539,75,0.12871799,0.050375238,71.30538,309.433,7500
2153.9495,9.332035,,27140549000.0,100,2.313937,34.617256,15.891613,2154.1135,89241.85,43.9492912508626,41.423843,18541.280609607697,True,21.541138,-1,1.0001523,7.775743e-08,215394.95,3800000,8296944.5,43.949287,3.1609602,0.27096453,7.775743e-06,500.0,50.50887,214.31506,76,0.028007954,1.205263e-05,21431.512,81967.46,7600
