Bound,AvgDiscRet,AvgVanillaIw,VarRet,ESSClassic,VarNormIw,AvgNormIw,AvgEpLen,VarVanillaIw,MinNormIw,J,VanillaAvgRet,VarDiscRet,VarJ,BatchSize,eRenyi2,MaxNormIw,AvgRet,ESSRenyi,MaxVanillaIw,MinVanillaIw,EpsThisIter,IterType
16.108639,21.999544655936738,1.0,1058.9032384192087,299.999969473632,5.4391416e-20,0.0033333336,100.91,,0.0033333334,23.398434,21.999544655936738,1058.9032384192087,36.40244,500,1.0,0.0033333334,21.999544655936738,500.0,1.0,1.0,100,2
16.147224,19.646192419120545,1.0,1390.2183933117938,400.0,5.434597e-20,0.0024999997,105.96,,0.0025,22.460373,19.646192419120545,1390.2183933117938,36.613823,500,1.0,0.0025,19.646192419120545,500.0,1.0,1.0,100,2
144.0168,23.934444072444037,2560.3708,1383.9627196964852,1.0007520729000732,0.0019984941,0.002,103.32,3275281200.0,7.6322344e-08,149.97627,23.934444072444037,1383.9627196964852,1.0565021,500,1.1138659,0.9996242,23.934444072444037,448.88708899948887,1279704.2,0.09770675,100,1
7.099042,20.798731317811562,1.0,1686.1434288068729,100.0,3.5044917e-18,0.009999998,104.67,,0.01,20.798729,20.798731317811562,1686.1434288068729,40.856846,500,1.0,0.01,20.798731317811562,500.0,1.0,1.0,100,2
11.967726,22.51100716861094,1.0,1332.8385347161116,200.00000010221265,2.179301e-19,0.0049999994,103.01,,0.005,21.654867,22.51100716861094,1332.8385347161116,38.6669,500,1.0,0.005,22.51100716861094,500.0,1.0,1.0,100,2
14.316036,23.366917321558773,1.0,1308.3456467548347,299.999969473632,5.4391416e-20,0.0033333336,106.59,,0.0033333334,22.225554,23.366917321558773,1308.3456467548347,37.804207,500,1.0,0.0033333334,23.366917321558773,500.0,1.0,1.0,100,2
14.439417,18.48039791567566,1.0,1353.3878368346593,400.0,5.434597e-20,0.0024999997,99.48,,0.0025,21.28926,18.48039791567566,1353.3878368346593,37.5428,500,1.0,0.0025,18.48039791567566,500.0,1.0,1.0,100,2
145.82208,18.692581224263794,14692.762,1456.9515277912456,1.0001339569590977,0.0019997316,0.002,99.44,107924144000.0,2.974166e-08,152.37326,18.692581224263794,1456.9515277912456,0.18239123,500,1.143372,0.999933,18.692581224263794,437.30297248548163,7345889.0,0.21849357,100,1
15.636617,25.276858594119904,1.0,1678.6581952149152,100.0,3.5044917e-18,0.009999998,109.38,,0.01,25.276857,25.276858594119904,1678.6581952149152,40.76606,500,1.0,0.01,25.276858594119904,500.0,1.0,1.0,100,2
16.411383,21.179271020988196,1.0,1279.0802545506206,200.00000010221265,2.179301e-19,0.0049999994,112.18,,0.005,23.228062,21.179271020988196,1279.0802545506206,38.318115,500,1.0,0.005,21.179271020988196,500.0,1.0,1.0,100,2
15.303863,17.65001299052614,1.0,1086.9237230354458,299.999969473632,5.4391416e-20,0.0033333336,102.63,,0.0033333334,21.368715,17.65001299052614,1086.9237230354458,36.66676,500,1.0,0.0033333334,17.65001299052614,500.0,1.0,1.0,100,2
16.18193,21.630845156616555,1.0,845.4910773802627,400.0,5.434597e-20,0.0024999997,102.38,,0.0025,21.434246,21.630845156616555,845.4910773802627,34.89427,500,1.0,0.0025,21.630845156616555,500.0,1.0,1.0,100,2
119.489914,21.318153621885244,87910.75,1092.9753349961145,1.0000252988644485,0.0019999496,0.0020000003,103.16,3864052000000.0,1.9609734e-09,124.81323,21.318153621885244,1092.9753349961145,0.023062488,500,1.2840253,0.99998736,21.318153621885244,389.4004234445885,43954820.0,0.08619532,100,1
9.683374,19.488008693883383,1.0,1372.0563370918308,100.0,3.5044917e-18,0.009999998,102.82,,0.01,19.488007,19.488008693883383,1372.0563370918308,36.855606,500,1.0,0.01,19.488008693883383,500.0,1.0,1.0,100,2
11.686613,19.462367854258392,1.0,1412.4923580148547,200.00000010221265,2.179301e-19,0.0049999994,105.06,,0.005,19.47519,19.462367854258392,1412.4923580148547,37.12616,500,1.0,0.005,19.462367854258392,500.0,1.0,1.0,100,2
11.221353,13.791714096758238,1.0,1339.4022993523827,299.999969473632,5.4391416e-20,0.0033333336,104.63,,0.0033333334,17.580698,13.791714096758238,1339.4022993523827,36.987595,500,1.0,0.0033333334,13.791714096758238,500.0,1.0,1.0,100,2
11.216104,20.967340721286206,1.0,1856.9604339990462,400.0,5.434597e-20,0.0024999997,111.98,,0.0025,18.427357,20.967340721286206,1856.9604339990462,38.572136,500,1.0,0.0025,20.967340721286206,500.0,1.0,1.0,100,2
164.36679,25.30134410115761,1020.815,1517.4098096448258,1.0019557153478602,0.0019960885,0.002,101.32,520012600.0,3.2898848e-07,171.2286,25.30134410115761,1517.4098096448258,3.0674906,500,1.1317948,0.99902356,25.30134410115761,441.77619074753454,509909.12,0.16791819,100,1
3.6804285,17.02564020298349,1.0,1606.7089668678886,100.0,3.5044917e-18,0.009999998,103.13,,0.01,17.025639,17.02564020298349,1606.7089668678886,39.88285,500,1.0,0.01,17.02564020298349,500.0,1.0,1.0,100,2
12.643551,27.134442777187814,1.0,1328.227572036569,200.00000010221265,2.179301e-19,0.0049999994,103.05,,0.005,22.08004,27.134442777187814,1328.227572036569,38.449196,500,1.0,0.005,27.134442777187814,500.0,1.0,1.0,100,2
13.679291,19.992374839723617,1.0,1336.324415741521,299.999969473632,5.4391416e-20,0.0033333336,106.41,,0.0033333334,21.384151,19.992374839723617,1336.324415741521,37.782482,500,1.0,0.0033333334,19.992374839723617,500.0,1.0,1.0,100,2
13.738327,17.491270293558088,1.0,1299.7141093318032,400.0,5.434597e-20,0.0024999997,105.77,,0.0025,20.410933,17.491270293558088,1299.7141093318032,37.35181,500,1.0,0.0025,17.491270293558088,500.0,1.0,1.0,100,2
149.69197,26.024171755754523,33406.363,1125.7479555974128,1.0000621467443143,0.0019998753,0.0020000003,105.53,557958100000.0,9.7032595e-09,156.21443,26.024171755754523,1125.7479555974128,0.08607779,500,1.1943765,0.99996895,26.024171755754523,418.62847529272926,16702663.0,0.16207531,100,1
19.473892,30.98663610910321,1.0,1175.5194202143011,100.0,3.5044917e-18,0.009999998,103.63,,0.01,30.986635,30.98663610910321,1175.5194202143011,34.11399,500,1.0,0.01,30.98663610910321,500.0,1.0,1.0,100,2
20.439798,26.174436813174008,1.0,1340.555473639421,200.00000010221265,2.179301e-19,0.0049999994,104.14,,0.005,28.580536,26.174436813174008,1340.555473639421,35.37296,500,1.0,0.005,26.174436813174008,500.0,1.0,1.0,100,2
17.782194,16.126159350107056,1.0,1228.5307936373983,299.999969473632,5.4391416e-20,0.0033333336,106.97,,0.0033333334,24.42908,16.126159350107056,1228.5307936373983,35.693817,500,1.0,0.0033333334,16.126159350107056,500.0,1.0,1.0,100,2
15.873922,13.23394090394393,1.0,1014.9641672858801,400.0,5.434597e-20,0.0024999997,103.43,,0.0025,21.630293,13.23394090394393,1014.9641672858801,35.07477,500,1.0,0.0025,13.23394090394393,500.0,1.0,1.0,100,2
130.96227,17.97400330845996,13508.762,1467.2586617057686,1.0001498455197195,0.0019996997,0.0020000003,105.62,91229660000.0,2.5218956e-08,136.52393,17.97400330845996,1467.2586617057686,0.17215005,500,1.1668652,0.9999251,17.97400330845996,428.4984994955751,6753875.0,0.17033844,100,1
9.600458,18.20211610034985,1.0,1273.0661658961135,100.0,3.5044917e-18,0.009999998,98.07,,0.01,18.202118,18.20211610034985,1273.0661658961135,35.501205,500,1.0,0.01,18.20211610034985,500.0,1.0,1.0,100,2
13.980291,24.155306330635213,1.0,1365.5954399663904,200.00000010221265,2.179301e-19,0.0049999994,105.3,,0.005,21.17871,24.155306330635213,1365.5954399663904,36.262897,500,1.0,0.005,24.155306330635213,500.0,1.0,1.0,100,2
15.718973,24.856004752941306,1.0,1537.81241766527,299.999969473632,5.4391416e-20,0.0033333336,101.93,,0.0033333334,22.404478,24.856004752941306,1537.81241766527,37.24444,500,1.0,0.0033333334,24.856004752941306,500.0,1.0,1.0,100,2
14.812538,23.638772928986793,1.0,1615.4216875619234,400.0,5.434597e-20,0.0024999997,105.42,,0.0025,22.71305,23.638772928986793,1615.4216875619234,37.953438,500,1.0,0.0025,23.638772928986793,500.0,1.0,1.0,100,2
179.8547,20.805967617816492,10669.949,1211.876500467003,1.0002172810513217,0.001999565,0.0019999999,98.17,56911510000.0,7.615059e-09,187.72949,20.805967617816492,1211.876500467003,0.34912896,500,1.2418735,0.9998914,20.805967617816492,402.61749598515587,5334395.0,0.040626146,100,1
14.130577,22.474159055957056,1.0,897.375576899853,100.0,3.5044917e-18,0.009999998,106.15,,0.01,22.474157,22.474159055957056,897.375576899853,29.80607,500,1.0,0.01,22.474159055957056,500.0,1.0,1.0,100,2
13.347382,21.646930830886554,1.0,1393.2521004732541,200.00000010221265,2.179301e-19,0.0049999994,102.42,,0.005,22.060543,21.646930830886554,1393.2521004732541,33.67539,500,1.0,0.005,21.646930830886554,500.0,1.0,1.0,100,2
15.620595,24.083496906357432,1.0,975.1807665072176,299.999969473632,5.4391416e-20,0.0033333336,102.42,,0.0033333334,22.734861,24.083496906357432,975.1807665072176,32.84418,500,1.0,0.0033333334,24.083496906357432,500.0,1.0,1.0,100,2
17.390438,26.001715493925104,1.0,1271.3374445499064,400.0,5.434597e-20,0.0024999997,105.46,,0.0025,23.551575,26.001715493925104,1271.3374445499064,33.551636,500,1.0,0.0025,26.001715493925104,500.0,1.0,1.0,100,2
178.90039,20.20039359483422,7494.82,1292.7702031880085,1.0002590291792983,0.0019994813,0.0019999996,105.42,28078883000.0,6.5326375e-08,186.42584,20.20039359483422,1292.7702031880085,0.44811198,500,1.1499976,0.99987054,20.20039359483422,434.7835191049872,3746924.8,0.24480471,100,1
12.184203,20.847909856716353,1.0,1208.3284455738783,100.0,3.5044917e-18,0.009999998,104.94,,0.01,20.847908,20.847909856716353,1208.3284455738783,34.586777,500,1.0,0.01,20.847909856716353,500.0,1.0,1.0,100,2
13.359304,24.535240168524037,1.0,1646.194080415503,200.00000010221265,2.179301e-19,0.0049999994,106.45,,0.005,22.691574,24.535240168524037,1646.194080415503,37.634926,500,1.0,0.005,24.535240168524037,500.0,1.0,1.0,100,2
15.003494,22.48662664407434,1.0,1064.5881552766118,299.999969473632,5.4391416e-20,0.0033333336,105.93,,0.0033333334,22.62326,22.48662664407434,1064.5881552766118,35.994194,500,1.0,0.0033333334,22.48662664407434,500.0,1.0,1.0,100,2
16.764786,25.585017373622367,1.0,1283.2115957793524,400.0,5.434597e-20,0.0024999997,104.68,,0.0025,23.363697,25.585017373622367,1283.2115957793524,35.92946,500,1.0,0.0025,25.585017373622367,500.0,1.0,1.0,100,2
150.33505,21.302926451971697,25273.26,1299.133710377785,1.0000770819678992,0.0019998455,0.0020000006,103.59,319344150000.0,9.132287e-09,156.80963,21.302926451971697,1299.133710377785,0.10418334,500,1.2033392,0.99996144,21.302926451971697,415.5104330238101,12636143.0,0.11540133,100,1
5.249316,17.766301210563633,1.0,1374.418161196359,100.0,3.5044917e-18,0.009999998,102.27,,0.01,17.766298,17.766301210563633,1374.418161196359,36.887314,500,1.0,0.01,17.766301210563633,500.0,1.0,1.0,100,2
11.754614,23.44461677428764,1.0,1423.0491272485472,200.00000010221265,2.179301e-19,0.0049999994,104.03,,0.005,20.605457,23.44461677428764,1423.0491272485472,37.32033,500,1.0,0.005,23.44461677428764,500.0,1.0,1.0,100,2
14.493074,23.948351014947566,1.0,1131.1551644458739,299.999969473632,5.4391416e-20,0.0033333336,105.41,,0.0033333334,21.719757,23.948351014947566,1131.1551644458739,36.11513,500,1.0,0.0033333334,23.948351014947566,500.0,1.0,1.0,100,2
17.278515,28.988760176191068,1.0,1395.5434669454028,400.0,5.434597e-20,0.0024999997,112.63,,0.0025,23.537006,28.988760176191068,1395.5434669454028,36.517544,500,1.0,0.0025,28.988760176191068,500.0,1.0,1.0,100,2
126.00069,20.14999642180048,12159.093,1337.9041993343833,1.0001682903682,0.0019996627,0.0019999996,108.54,73909290000.0,1.7890647e-08,132.02249,20.14999642180048,1337.9041993343833,0.17898853,500,1.1572433,0.99991584,20.14999642180048,432.0612794432438,6079035.0,0.10876702,100,1
9.727168,19.13094561324407,1.0,1329.1274380895481,100.0,3.5044917e-18,0.009999998,107.46,,0.01,19.130945,19.13094561324407,1329.1274380895481,36.274456,500,1.0,0.01,19.13094561324407,500.0,1.0,1.0,100,2
12.880798,20.843039472187396,1.0,1529.5981329673762,200.00000010221265,2.179301e-19,0.0049999994,105.46,,0.005,19.986992,20.843039472187396,1529.5981329673762,37.62714,500,1.0,0.005,20.843039472187396,500.0,1.0,1.0,100,2
14.544599,21.066359037539605,1.0,1170.34243831164,299.999969473632,5.4391416e-20,0.0033333336,100.78,,0.0033333334,20.34678,21.066359037539605,1170.34243831164,36.473827,500,1.0,0.0033333334,21.066359037539605,500.0,1.0,1.0,100,2
15.357681,20.489724351499106,1.0,1090.2248000031796,400.0,5.434597e-20,0.0024999997,105.56,,0.0025,20.382519,20.489724351499106,1090.2248000031796,35.60322,500,1.0,0.0025,20.489724351499106,500.0,1.0,1.0,100,2
104.32532,25.001116541166112,4726.5293,1450.5358496683552,1.000397450135449,0.001999204,0.002,103.31,11165595000.0,2.35566e-09,109.50856,25.001116541166112,1450.5358496683552,0.3808469,500,1.1303978,0.99980134,25.001116541166112,442.3221643657176,2362795.2,0.005567048,100,1
9.552591,21.78932898261801,1.0,1439.7359699031133,100.0,3.5044917e-18,0.009999998,108.52,,0.01,21.789328,21.78932898261801,1439.7359699031133,37.753654,500,1.0,0.01,21.78932898261801,500.0,1.0,1.0,100,2
16.23801,27.992053671625353,1.0,1220.7345842224286,200.00000010221265,2.179301e-19,0.0049999994,107.6,,0.005,24.89069,27.992053671625353,1220.7345842224286,36.421852,500,1.0,0.005,27.992053671625353,500.0,1.0,1.0,100,2
17.133049,22.812409886323476,1.0,1155.7221305467472,299.999969473632,5.4391416e-20,0.0033333336,99.94,,0.0033333334,24.197931,22.812409886323476,1155.7221305467472,35.59095,500,1.0,0.0033333334,22.812409886323476,500.0,1.0,1.0,100,2
17.523026,22.05219251881634,1.0,1322.4958194928438,400.0,5.434597e-20,0.0024999997,105.34,,0.0025,23.661495,22.05219251881634,1322.4958194928438,35.75217,500,1.0,0.0025,22.05219251881634,500.0,1.0,1.0,100,2
139.86038,21.978687840085616,8391.303,1098.0941906468242,1.0002588896768698,0.0019994813,0.002,100.81,35197850000.0,2.8090113e-08,145.85893,21.978687840085616,1098.0941906468242,0.30365047,500,1.1936647,0.9998706,21.978687840085616,418.87810921300263,4195108.5,0.11785632,100,1
12.786631,23.469315256674637,1.0,1586.5836107984974,100.0,3.5044917e-18,0.009999998,104.53,,0.01,23.469315,23.469315256674637,1586.5836107984974,39.632282,500,1.0,0.01,23.469315256674637,500.0,1.0,1.0,100,2
16.937115,25.512512813668394,1.0,1218.7168672520686,200.00000010221265,2.179301e-19,0.0049999994,102.81,,0.005,24.490913,25.512512813668394,1218.7168672520686,37.278244,500,1.0,0.005,25.512512813668394,500.0,1.0,1.0,100,2
16.642214,19.447764823496343,1.0,1361.6994476427983,299.999969473632,5.4391416e-20,0.0033333336,103.75,,0.0033333334,22.809864,19.447764823496343,1361.6994476427983,37.167965,500,1.0,0.0033333334,19.447764823496343,500.0,1.0,1.0,100,2
17.884918,24.949306372020324,1.0,1021.5311168044949,400.0,5.434597e-20,0.0024999997,106.79,,0.0025,23.344723,24.949306372020324,1021.5311168044949,35.91351,500,1.0,0.0025,24.949306372020324,500.0,1.0,1.0,100,2
124.44103,25.14765924237471,21913.01,1274.2303123897561,1.0000951101038111,0.0019998094,0.002,107.59,240067130000.0,1.2455124e-08,129.74055,25.14765924237471,1274.2303123897561,0.097349025,500,1.1776848,0.99995244,25.14765924237471,424.56182402995563,10955984.0,0.13646463,100,1
13.424389,21.26782408693636,1.0,1110.56451527757,100.0,3.5044917e-18,0.009999998,102.7,,0.01,21.267822,21.26782408693636,1110.56451527757,33.15809,500,1.0,0.01,21.26782408693636,500.0,1.0,1.0,100,2
15.891195,27.463693706716576,1.0,1364.657238034038,200.00000010221265,2.179301e-19,0.0049999994,107.99,,0.005,24.365759,27.463693706716576,1364.657238034038,35.140175,500,1.0,0.005,27.463693706716576,500.0,1.0,1.0,100,2
16.385338,21.182848499829028,1.0,1217.7422823143854,299.999969473632,5.4391416e-20,0.0033333336,103.77,,0.0033333334,23.30479,21.182848499829028,1217.7422823143854,35.033234,500,1.0,0.0033333334,21.182848499829028,500.0,1.0,1.0,100,2
17.616053,24.519539223815737,1.0,1298.7335034384741,400.0,5.434597e-20,0.0024999997,109.43,,0.0025,23.608475,24.519539223815737,1298.7335034384741,35.244984,500,1.0,0.0025,24.519539223815737,500.0,1.0,1.0,100,2
136.48232,24.930210515638883,2835.7415,1292.1944316875529,1.0007893258974596,0.0019984194,0.0019999999,102.04,4017537000.0,4.014358e-08,142.36201,24.930210515638883,1292.1944316875529,0.89191085,500,1.2034185,0.9996056,24.930210515638883,415.4830616247281,1417311.5,0.056918405,100,1
10.19165,23.434108498586212,1.0,1401.1381979990745,100.0,3.5044917e-18,0.009999998,106.39,,0.01,23.434107,23.434108498586212,1401.1381979990745,37.244152,500,1.0,0.01,23.434108498586212,500.0,1.0,1.0,100,2
14.157604,23.60876252757812,1.0,1252.225122247691,200.00000010221265,2.179301e-19,0.0049999994,104.31,,0.005,23.521435,23.60876252757812,1252.225122247691,36.24117,500,1.0,0.005,23.60876252757812,500.0,1.0,1.0,100,2
