ESSClassic,BatchSize,AvgNormIw,MaxVanillaIw,MinNormIw,ESSRenyi,Bound,VarDiscRet,AvgRet,MinVanillaIw,AvgDiscRet,MaxNormIw,VarRet,VarJ,VarVanillaIw,J,AvgEpLen,eRenyi2,VarNormIw,AvgVanillaIw
42.4542680124949,100,0.010000002,3.7811275,2.1691159e-17,37.01901495604553,1133.2631,4553425.762000742,-1704.5819581729843,2.4089075e-15,-1.0913936421275138e-13,0.0340474,4553425.762000742,110.014114,1.6886172,1656.0223,200.0,2.7013144,0.00013691671,1.1105481
94.12658205708892,100,0.01,1.2519581,0.0022392482,93.49694930911119,-222.93506,81785.05070377556,-40.08148945364752,0.23124969,1.2398970739013749e-14,0.012123022,81785.05070377557,64.97693,0.06722057,22.487236,200.0,1.0695536,6.302957e-06,1.0327113
81.270761605278,100,0.01,1.4436865,0.0002480161,85.40328646470273,-4.767745,136.48855831241664,-11.789876533813594,0.0228789,-4.618527782440651e-16,0.015650118,136.48855831241664,9.758273,0.19808933,1.6653241,200.0,1.1709151,2.3278262e-05,0.9224764
46.23057535755107,100,0.01,3.2386396,3.5525056e-07,47.784972726715516,-0.4142475,63.22322440656899,-8.683577098695789,3.4148692e-05,-6.750155989720952e-16,0.03369173,63.22322440656899,9.520081,1.0855495,1.851403,200.0,2.092708,0.00011748191,0.9612565
19.648533607961777,100,0.01,6.6448326,2.1061031e-33,21.25112961276702,0.147686,53.4086356798907,-8.77858238832302,2.0512943e-31,-1.8118839761882555e-15,0.06822377,53.4086356798907,10.833003,3.9185486,3.0045195,200.0,4.705632,0.00041307462,0.9739762
54.51194710481523,100,0.01,2.432615,5.6696894e-07,55.66809883729264,-0.91297007,59.64718857690185,-9.099288591678153,5.5637465e-05,3.375077994860476e-16,0.024789361,59.64718857690185,9.77196,0.8116832,0.85135174,200.0,1.796361,8.428892e-05,0.9813142
4.354741708086072,100,0.01,22.969334,,5.36978960758568,0.8337126,60.37578528438104,-8.472442783440945,,1.0480505352461477e-15,0.27419803,60.37578528438104,6.1081743,15.568044,7.444339,200.0,18.622704,0.0022185333,0.8376914
53.37150516867387,100,0.01,6.083291,0.0012995091,45.22710198856508,-0.87985134,64.794657388251,-9.836639816152145,0.10683179,5.329070518200751e-17,0.073997565,64.794657388251,10.2884445,0.5964157,0.85538185,200.0,2.2110636,8.824838e-05,0.8220934
44.901879201106276,100,0.010000002,3.5434573,1.943567e-11,42.105795742864466,-0.5252391,59.127808076080086,-8.210289018171363,1.9901778e-09,2.6645352591003756e-16,0.03460468,59.127808076080086,8.767811,1.2996362,1.5138777,200.0,2.37497,0.00012394732,1.023982
5.973734284145642,100,0.01,37.778732,1.2004079e-38,3.99872019720251,0.6928406,57.203682027608885,-8.565488136011963,1.6404101e-36,3.552713678800501e-16,0.2764546,57.203682027608885,13.152552,29.690351,6.3307,200.0,25.008001,0.0015898942,1.3665439
63.785341893914214,100,0.01,7.119488,0.007391367,43.35434085143449,-1.003478,66.2165717567717,-9.274701498844076,0.7171858,-8.526512829121202e-16,0.073373936,66.2165717567717,8.400709,0.5399359,0.60097057,200.0,2.306574,5.7349338e-05,0.970302
