AvgNormIw,VarDiscRet,ESSClassic,AvgRet,AvgVanillaIw,AvgEpLen,VarRet,IterType,VarVanillaIw,BatchSize,MinVanillaIw,VarNormIw,Delta,eRenyi2,MinNormIw,AvgDiscRet,VanillaAvgRet,MaxNormIw,Bound,EpsThisIter,ESSRenyi,J,VarJ,MaxVanillaIw
0.01,18432.03381631885,99.66329671979062,4980.883746358725,1.0003812,498.12,18432.03381631885,1,0.0034150057,100,0.7526876,3.412404e-07,0.1,1.002572,0.0075240075,4980.883746358725,4980.883746358725,0.010656458,3483.0903,100,99.74346574860499,4985.018,105.49691,1.0660521
0.009999998,0.010327539503208628,100.0,4999.910709372289,1.0,500.0,0.010327539503208628,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.910709372289,4999.910709372289,0.01,3499.911,100,100.0,4999.9106,0.1011008,1.0
0.010000002,0.013717227312068276,99.9999809267274,4999.903622675149,1.0000111,500.0,0.013717227312068276,1,6.146423e-08,100,0.99964696,6.146187e-12,0.1,1.0,0.009996359,4999.903622675149,4999.903622675149,0.0100078415,3499.9038,100,100.0,4999.904,0.116573885,1.0007952
0.01,4666.398882480925,99.94314016840306,4993.013287907754,1.0016214,499.33,4666.398882480925,1,0.00057657936,100,0.8603748,5.747143e-08,0.1,1.0006037,0.008589821,4993.013287907754,4993.013287907754,0.0103536695,3493.525,100,99.93966883623759,4993.9775,58.467697,1.0370456
0.01,11879.266131499327,99.81531528211366,4988.98283251922,0.9949433,498.92,11879.266131499327,1,0.0018500643,100,0.8071973,1.8689174e-07,0.1,1.001301,0.008112998,4988.98283251922,4988.98283251922,0.010552176,3490.0642,100,99.87006403459625,4991.0396,88.1503,1.0498817
0.01,0.022649006031277896,99.99984741787172,4999.890842746073,1.0000366,500.0,0.022649006031277896,1,1.4728868e-06,100,0.99454767,1.4727912e-10,0.1,1.0000007,0.009945112,4999.890842746073,4999.890842746073,0.010016874,3499.891,100,99.99992847447743,4999.8916,0.14927875,1.0017241
0.010000002,160853.16228679245,98.97101667202351,4959.795348980602,1.0094852,496.0,160853.16228679245,1,0.010701665,100,0.36854136,1.0501503e-06,0.1,1.011516,0.003650785,4959.795348980602,4959.795348980602,0.011059003,3476.6514,100,98.86151328470206,4985.2637,146.62569,1.11639
0.01,18493.56379600324,99.17852736682559,4986.292746225223,0.9833071,498.65,18493.56379600324,1,0.00808944,100,0.5571495,8.3664264e-07,0.1,1.0031979,0.0056660785,4986.292746225223,4986.292746225223,0.010930969,3489.79,100,99.68122856171173,4992.1865,77.00552,1.07485
0.009999998,0.010893831898963102,100.0,4999.9094575115505,1.0,500.0,0.010893831898963102,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.9094575115505,4999.9094575115505,0.01,3499.9092,100,100.0,4999.909,0.10384733,1.0
0.009999998,0.006190287037523586,100.0,4999.908754684279,1.0,500.0,0.006190287037523586,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.908754684279,4999.908754684279,0.01,3499.909,100,100.0,4999.9087,0.0782797,1.0
0.01,93103.37706428161,98.84866257832111,4969.368982059377,0.9747916,496.96,93103.37706428161,1,0.011179426,100,0.5832485,1.1765112e-06,0.1,1.0068947,0.005983315,4969.368982059377,4969.368982059377,0.011133936,3476.4668,100,99.31525038048552,4981.629,182.39958,1.0853267
0.01,899.9081246559819,99.9853598981065,4996.91118472131,0.9999384,499.71,899.9081246559819,1,0.00014777512,100,0.9431419,1.4779332e-08,0.1,1.0001085,0.009431999,4996.91118472131,4996.91118472131,0.010158444,3497.001,100,99.98915313132412,4997.082,28.168901,1.0157819
0.009999998,0.014322687676509184,100.0,4999.910134658622,1.0,500.0,0.014322687676509184,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.910134658622,4999.910134658622,0.01,3499.9102,100,100.0,4999.91,0.11907532,1.0
0.01,0.00789333651779716,99.99999618528422,4999.91350218838,0.9999951,500.0,0.00789333651779716,1,5.152678e-09,100,0.9998265,5.1523103e-13,0.1,1.0,0.009998314,4999.91350218838,4999.91350218838,0.010001595,3499.914,100,100.0,4999.914,0.08841733,1.0001546
0.010000002,0.01333126190296908,99.99999237057797,4999.903076554853,0.99999636,500.0,0.01333126190296908,1,1.4883393e-08,100,0.99956393,1.4883342e-12,0.1,1.0,0.009995676,4999.903076554853,4999.903076554853,0.01000175,3499.9038,100,100.0,4999.904,0.114872575,1.0001713
0.01,5475.045460460961,99.8635110171687,4992.513886081241,0.99959695,499.27,5475.045460460961,1,0.0013793117,100,0.7528976,1.380424e-07,0.1,1.001092,0.007532012,4992.513886081241,4992.513886081241,0.010399202,3493.5215,100,99.89092339774092,4994.3403,55.591103,1.0395011
0.01,0.01901609738080829,99.99991989076992,4999.893685607642,0.9999921,500.0,0.01901609738080829,1,5.989086e-07,100,0.9965424,5.989183e-11,0.1,1.0000002,0.009965503,4999.893685607642,4999.893685607642,0.010009996,3499.8943,100,99.99997615814777,4999.8945,0.13703658,1.0009916
0.009999998,0.006872289526097712,100.0,4999.908398491286,1.0,500.0,0.006872289526097712,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.908398491286,4999.908398491286,0.01,3499.9087,100,100.0,4999.9087,0.082504794,1.0
0.01,0.009811014222557262,100.00000762953002,4999.915826227775,0.9999823,500.0,0.009811014222557262,1,7.5231505e-08,100,0.9994956,7.523451e-12,0.1,1.0000001,0.009995134,4999.915826227775,4999.915826227775,0.010008881,3499.9167,100,99.99998807907247,4999.9165,0.09857672,1.0008703
0.010000002,60535.69710994592,99.11331528232462,4975.313043285676,0.99855834,497.55,60535.69710994592,1,0.009010332,100,0.35572374,9.0363676e-07,0.1,1.0067302,0.003562373,4975.313043285676,4975.313043285676,0.010817638,3486.1147,100,99.33147939062636,4991.154,87.77855,1.0802042
0.01,0.04229835712071995,99.9999923707002,4999.904931781556,1.0000124,500.0,0.04229835712071995,1,2.4307022e-08,100,0.99930215,2.4305417e-12,0.1,1.0,0.009992898,4999.904931781556,4999.904931781556,0.010001872,3499.9053,100,100.0,4999.9053,0.20451511,1.0001996
0.009999998,0.034057592637638044,100.0,4999.881478475315,1.0,500.0,0.034057592637638044,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.881478475315,4999.881478475315,0.01,3499.8813,100,100.0,4999.8813,0.18360968,1.0
0.01,249991.40770488788,99.44748395944538,4949.914830595747,0.99255556,495.01,249991.40770488788,1,0.005528705,100,0.697917,5.61195e-07,0.1,1.0047811,0.0070315157,4949.914830595747,4949.914830595747,0.0119755855,3453.667,100,99.5241623426584,4957.2485,425.15335,1.1886433
0.009999998,0.10948610367782029,100.0,4999.876057551353,1.0,500.0,0.10948610367782029,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.876057551353,4999.876057551353,0.01,3499.8765,100,100.0,4999.8765,0.32923916,1.0
0.01,0.017779611490742496,99.99997711177842,4999.900263139204,0.99999815,500.0,0.017779611490742496,1,2.258811e-07,100,0.9979335,2.2587926e-11,0.1,1.0000001,0.009979353,4999.900263139204,4999.900263139204,0.010007002,3499.901,100,99.99998807907247,4999.901,0.13255952,1.0006984
0.01,58175.729971933906,99.53802537201724,4975.779599351587,1.0066315,497.6,58175.729971933906,1,0.0047504725,100,0.6219231,4.688088e-07,0.1,1.0052156,0.0061782594,4975.779599351587,4975.779599351587,0.010780359,3481.0945,100,99.48114169698637,4985.001,148.84564,1.0851849
0.009999998,0.00831650424846048,100.0,4999.914833409238,1.0,500.0,0.00831650424846048,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.914833409238,4999.914833409238,0.01,3499.9153,100,100.0,4999.915,0.09073244,1.0
0.009999998,0.018054730946179178,100.0,4999.892502094573,1.0,500.0,0.018054730946179178,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.892502094573,4999.892502094573,0.01,3499.8926,100,100.0,4999.8926,0.1337207,1.0
0.009999998,0.006507475613064027,100.0,4999.932234871033,1.0,500.0,0.006507475613064027,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.932234871033,4999.932234871033,0.01,3499.9321,100,100.0,4999.932,0.08027417,1.0
0.01,143.92146867332767,99.98728209463012,4998.704354253621,0.9996279,499.89,143.92146867332767,1,0.0001283474,100,0.92466176,1.28442865e-08,0.1,1.0000615,0.00925006,4998.704354253621,4998.704354253621,0.010085481,3498.7488,100,99.99384917900844,4998.795,11.049882,1.0081729
0.009999998,0.024629218304470325,100.0,4999.901783180724,1.0,500.0,0.024629218304470325,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.901783180724,4999.901783180724,0.01,3499.9023,100,100.0,4999.9023,0.15615323,1.0
0.009999998,0.007584061422164314,100.0,4999.916058578214,1.0,500.0,0.007584061422164314,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.916058578214,4999.916058578214,0.01,3499.916,100,100.0,4999.916,0.08667381,1.0
0.01,0.014969619594054313,100.0,4999.9041535007245,0.9999592,500.0,0.014969619594054313,1,6.424364e-08,100,0.9990438,6.4248034e-12,0.1,1.0,0.009990846,4999.9041535007245,4999.9041535007245,0.010003706,3499.9048,100,100.0,4999.905,0.12169394,1.0003299
0.010000002,0.009711631620091957,99.99997329684334,4999.906283529702,0.99998945,500.0,0.009711631620091957,1,2.0568599e-07,100,0.9992059,2.056876e-11,0.1,1.0000001,0.009992164,4999.906283529702,4999.906283529702,0.01001444,3499.9065,100,99.99998807907247,4999.9067,0.098101035,1.0014335
0.01,0.010524596784734032,99.99999237060416,4999.915396273419,0.99999976,500.0,0.010524596784734032,1,6.2541466e-10,100,0.99985826,6.253592e-14,0.1,1.0,0.009998585,4999.915396273419,4999.915396273419,0.010000319,3499.916,100,100.0,4999.916,0.102095656,1.0000317
0.01,0.00827394998065305,99.9999885556324,4999.9100362055815,0.9999758,500.0,0.00827394998065305,1,1.7017292e-07,100,0.9989719,1.7018362e-11,0.1,1.0000001,0.00998996,4999.9100362055815,4999.9100362055815,0.010009445,3499.9102,100,99.99998807907247,4999.91,0.09048573,1.0009203
0.010000002,0.005982921573147532,99.99999618527403,4999.9250079944095,0.99999243,500.0,0.005982921573147532,1,2.0407184e-07,100,0.9985979,2.0407141e-11,0.1,1.0000001,0.009986055,4999.9250079944095,4999.9250079944095,0.010007976,3499.9255,100,99.99998807907247,4999.926,0.07696297,1.00079
0.009999998,0.010305025361199219,100.0,4999.9077736323325,1.0,500.0,0.010305025361199219,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.9077736323325,4999.9077736323325,0.01,3499.908,100,100.0,4999.9077,0.1009966,1.0
0.009999998,0.007138730356452703,100.0,4999.9227646554045,1.0,500.0,0.007138730356452703,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.9227646554045,4999.9227646554045,0.01,3499.9229,100,100.0,4999.923,0.08405644,1.0
0.009999998,0.10596407118016701,100.0,4999.8752158732605,1.0,500.0,0.10596407118016701,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.8752158732605,4999.8752158732605,0.01,3499.876,100,100.0,4999.876,0.3238907,1.0
0.01,0.011034774184784707,100.00000762939614,4999.910728919768,0.9999998,500.0,0.011034774184784707,1,1.544605e-12,100,0.9999945,1.5386471e-16,0.1,1.0,0.009999947,4999.910728919768,4999.910728919768,0.010000016,3499.9111,100,100.0,4999.911,0.10453567,1.0000014
0.01,0.015147827133170621,99.9999504055978,4999.903204204821,0.99993235,500.0,0.015147827133170621,1,3.0892704e-07,100,0.99839026,3.089644e-11,0.1,1.0000002,0.009984578,4999.903204204821,4999.903204204821,0.010011801,3499.9036,100,99.99997615814777,4999.904,0.1223679,1.0011123
0.01,9217.137765134928,99.81575300809533,4990.318647700749,1.0012593,499.05,9217.137765134928,1,0.0018693409,100,0.73371595,1.864641e-07,0.1,1.0015153,0.007327931,4990.318647700749,4990.318647700749,0.010538008,3491.748,100,99.84870232876528,4992.884,70.18912,1.055128
0.01,0.00742251074721404,99.99999237052266,4999.911663313793,0.9999891,500.0,0.00742251074721404,1,7.233767e-08,100,0.9991787,7.2341057e-12,0.1,1.0,0.009991896,4999.911663313793,4999.911663313793,0.010006769,3499.9126,100,100.0,4999.9126,0.08570002,1.0006659
0.01,0.005470638079771115,99.99999237059833,4999.929945283292,0.999999,500.0,0.005470638079771115,1,2.6827445e-09,100,0.99981815,2.682596e-13,0.1,1.0,0.009998191,4999.929945283292,4999.929945283292,0.010001334,3499.931,100,100.0,4999.9307,0.07356824,1.0001324
0.009999998,238143.1679580774,98.49079185166137,4951.098242899703,1.0071543,495.13,238143.1679580774,1,0.01570063,100,0.35987732,1.5478364e-06,0.1,1.0140682,0.0035732093,4951.098242899703,4951.098242899703,0.011413558,3471.9453,100,98.61269239572329,4982.4595,174.63416,1.1495215
0.009999998,0.0067668062714305805,100.0,4999.91174433292,1.0,500.0,0.0067668062714305805,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.91174433292,4999.91174433292,0.01,3499.9119,100,100.0,4999.9116,0.081869505,1.0
0.01,0.0050219144189865336,99.99997711193559,4999.933342134514,1.000005,500.0,0.0050219144189865336,1,2.776708e-08,100,0.99946344,2.7766292e-12,0.1,1.0,0.009994584,4999.933342134514,4999.933342134514,0.010004802,3499.9336,100,100.0,4999.9336,0.07052018,1.0004852
0.009999998,0.00727202398293237,100.0,4999.917746791567,1.0,500.0,0.00727202398293237,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.917746791567,4999.917746791567,0.01,3499.918,100,100.0,4999.918,0.08484583,1.0
0.01,0.016085938638498772,100.0,4999.900968423078,1.0000057,500.0,0.016085938638498772,1,1.2270643e-08,100,0.9996056,1.2271717e-12,0.1,1.0,0.009995999,4999.900968423078,4999.900968423078,0.010002952,3499.9014,100,100.0,4999.9014,0.12617725,1.0003009
0.01,0.006717603258508296,100.0,4999.913651241752,1.000016,500.0,0.006717603258508296,1,3.3062353e-08,100,0.9995556,3.3061618e-12,0.1,1.0,0.009995395,4999.913651241752,4999.913651241752,0.010007283,3499.914,100,100.0,4999.914,0.08153865,1.0007443
0.009999998,0.0064782662711136045,100.0,4999.925471743155,1.0,500.0,0.0064782662711136045,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.925471743155,4999.925471743155,0.01,3499.926,100,100.0,4999.926,0.08008448,1.0
0.01,249991.22012179208,99.56078757864209,4949.912906192837,1.010816,495.01,249991.22012179208,1,0.004553042,100,0.8100505,4.456126e-07,0.1,1.003627,0.008013828,4949.912906192837,4949.912906192837,0.012353774,3452.8652,100,99.63861645393241,4955.583,441.56937,1.2487392
0.01,126814.16216444406,99.0898155146462,4964.323158504401,1.0056168,496.45,126814.16216444406,1,0.009382813,100,0.54627436,9.278292e-07,0.1,1.0086743,0.0054322323,4964.323158504401,4964.323158504401,0.011420703,3474.0981,100,99.1400331837398,4980.59,193.37238,1.148485
0.01,0.009660750555267883,100.0,4999.920029654031,0.99995387,500.0,0.009660750555267883,1,9.5339416e-08,100,0.99896556,9.534805e-12,0.1,1.0,0.009990117,4999.920029654031,4999.920029654031,0.010004552,3499.9204,100,100.0,4999.9204,0.09777245,1.000409
0.009999998,0.01145646171321872,100.0,4999.9093306945715,1.0,500.0,0.01145646171321872,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.9093306945715,4999.9093306945715,0.01,3499.9097,100,100.0,4999.9097,0.106490955,1.0
0.01,0.00916437876889912,99.99996948419361,4999.909202715821,1.0000578,500.0,0.00916437876889912,1,3.3866317e-07,100,0.99840087,3.386228e-11,0.1,1.0000002,0.009983432,4999.909202715821,4999.909202715821,0.010015938,3499.9094,100,99.99997615814777,4999.9097,0.095207006,1.0016518
0.010000002,0.007938621606101186,100.00000762942233,4999.922854041961,0.9999964,500.0,0.007938621606101186,1,3.4831227e-09,100,0.9998397,3.483429e-13,0.1,1.0,0.009998433,4999.922854041961,4999.922854041961,0.010001426,3499.9236,100,100.0,4999.9233,0.088658884,1.000139
0.009999998,0.0060254547433357935,100.0,4999.9175686026065,1.0,500.0,0.0060254547433357935,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.9175686026065,4999.9175686026065,0.01,3499.918,100,100.0,4999.918,0.077219374,1.0
0.01,0.006664115607617997,100.00001525853935,4999.920030114119,1.0000165,500.0,0.006664115607617997,1,3.5412924e-08,100,0.9993211,3.5412305e-12,0.1,1.0,0.0099930465,4999.920030114119,4999.920030114119,0.010003129,3499.9207,100,100.0,4999.9204,0.081186906,1.0003294
0.01,0.009049897831017738,99.99999237052558,4999.905702747062,0.99998945,500.0,0.009049897831017738,1,9.0407525e-08,100,0.998838,9.041143e-12,0.1,1.0000001,0.009988485,4999.905702747062,4999.905702747062,0.0100039905,3499.9067,100,99.99998807907247,4999.9067,0.09463583,1.0003885
0.010000002,249989.16443022483,98.95040472723562,4949.89258918282,0.9786927,495.01,249989.16443022483,1,0.010262687,100,0.54917765,1.0714411e-06,0.1,1.0101036,0.005611339,4949.89258918282,4949.89258918282,0.01168188,3459.4258,100,98.99974779789324,4966.9844,328.61798,1.1432971
0.009999998,0.0101237187545886,100.0,4999.90327465346,1.0,500.0,0.0101237187545886,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.90327465346,4999.90327465346,0.01,3499.9038,100,100.0,4999.904,0.100122266,1.0
0.010000002,0.005844839140780826,99.99998474110674,4999.926898612557,0.9999931,500.0,0.005844839140780826,1,4.9407483e-09,100,0.99983466,4.9410237e-13,0.1,1.0,0.009998416,4999.926898612557,4999.926898612557,0.010001667,3499.9277,100,100.0,4999.9277,0.07607822,1.0001597
0.01,122570.90157310537,98.51950021243913,4964.9010600100355,0.98830116,496.51,122570.90157310537,1,0.0148262745,100,0.29634947,1.5179357e-06,0.1,1.0097204,0.0029985744,4964.9010600100355,4964.9010600100355,0.011086826,3482.1414,100,99.03731327512656,4989.414,105.19834,1.0957123
0.01,0.010865717758913275,99.9999389636656,4999.889936324619,0.9999802,500.0,0.010865717758913275,1,7.305965e-07,100,0.9971766,7.306231e-11,0.1,1.0000005,0.009971963,4999.889936324619,4999.889936324619,0.010018174,3499.8904,100,99.99995231630692,4999.8906,0.10364334,1.0017976
0.010000002,0.00597562777092077,99.99995040985445,4999.9226397005805,1.0000181,500.0,0.00597562777092077,1,1.6800855e-07,100,0.99721116,1.6800124e-11,0.1,1.0000001,0.009971931,4999.9226397005805,4999.9226397005805,0.010008571,3499.9236,100,99.99998807907247,4999.9233,0.07690211,1.0008752
0.010000002,0.00881951613632081,99.99994277511234,4999.90552471288,0.99992216,500.0,0.00881951613632081,1,4.2532773e-07,100,0.997898,4.2539434e-11,0.1,1.0000004,0.009979757,4999.90552471288,4999.90552471288,0.010011106,3499.906,100,99.99996423722592,4999.9062,0.09338256,1.0010327
0.010000002,0.009163616167951685,99.9999656674558,4999.907261035067,0.9999919,500.0,0.009163616167951685,1,1.1140765e-07,100,0.9978262,1.1140907e-11,0.1,1.0,0.009978343,4999.907261035067,4999.907261035067,0.0100065395,3499.9077,100,100.0,4999.9077,0.09519684,1.0006459
0.009999998,0.003658903191970569,100.0,4999.929065638879,1.0,500.0,0.003658903191970569,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.929065638879,4999.929065638879,0.01,3499.9294,100,100.0,4999.929,0.06016895,1.0
0.010000002,0.007029532605475928,99.99997329690446,4999.919126116767,0.9999918,500.0,0.007029532605475928,1,3.438997e-09,100,0.9997377,3.4393715e-13,0.1,1.0,0.009997459,4999.919126116767,4999.919126116767,0.010000936,3499.9197,100,100.0,4999.9194,0.08342547,1.0000854
0.009999998,0.006640165678358622,100.0,4999.9163815477605,1.0,500.0,0.006640165678358622,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.9163815477605,4999.9163815477605,0.01,3499.9165,100,100.0,4999.9165,0.0810932,1.0
0.009999998,0.007792938389877542,100.0,4999.920155341219,1.0,500.0,0.007792938389877542,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.920155341219,4999.920155341219,0.01,3499.9207,100,100.0,4999.9204,0.0878479,1.0
0.01,0.014287231390235912,99.9999847409845,4999.897677091288,0.99998504,500.0,0.014287231390235912,1,3.184267e-08,100,0.9992498,3.1843228e-12,0.1,1.0,0.009992648,4999.897677091288,4999.897677091288,0.010002559,3499.8987,100,100.0,4999.8984,0.118878596,1.0002409
0.010000002,89402.01375360978,98.76789641010016,4970.020050633804,0.99211293,497.02,89402.01375360978,1,0.0124024935,100,0.38366312,1.2600469e-06,0.1,1.007883,0.0038671314,4970.020050633804,4970.020050633804,0.011121266,3482.4578,100,99.21787022301704,4988.3584,115.76614,1.1033552
0.009999998,0.007782739588019572,100.0,4999.925611176459,1.0,500.0,0.007782739588019572,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.925611176459,4999.925611176459,0.01,3499.9255,100,100.0,4999.9253,0.0877764,1.0
0.009999998,0.008774496230890475,100.0,4999.918374552391,1.0,500.0,0.008774496230890475,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.918374552391,4999.918374552391,0.01,3499.9185,100,100.0,4999.9185,0.09317342,1.0
0.009999998,0.008094401632180434,100.0,4999.911849701822,1.0,500.0,0.008094401632180434,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.911849701822,4999.911849701822,0.01,3499.9116,100,100.0,4999.9116,0.08952274,1.0
0.009999998,0.006584411056628397,100.0,4999.923586611272,1.0,500.0,0.006584411056628397,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.923586611272,4999.923586611272,0.01,3499.9238,100,100.0,4999.924,0.08076094,1.0
0.009999998,0.00878544989769946,100.0,4999.9153209335345,1.0,500.0,0.00878544989769946,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.9153209335345,4999.9153209335345,0.01,3499.9158,100,100.0,4999.9155,0.09324727,1.0
0.01,231365.2933961775,97.92703646585348,4951.818208286964,0.99002343,495.2,231365.2933961775,1,0.020957625,100,0.20438054,2.1382136e-06,0.1,1.0117186,0.002064401,4951.818208286964,4951.818208286964,0.011362832,3481.2231,100,98.84171048806803,4989.9863,99.599915,1.124947
0.009999998,0.00822696273105464,100.0,4999.910580628365,1.0,500.0,0.00822696273105464,1,,100,1.0,3.5044917e-18,0.1,1.0,0.01,4999.910580628365,4999.910580628365,0.01,3499.9106,100,100.0,4999.9106,0.090234056,1.0
