AvgDiscRet,Bound,BatchSize,J,VarJ,IterType,VarRet,AvgNormIw,ESSRenyi,MaxVanillaIw,VarDiscRet,AvgVanillaIw,EpsThisIter,VarNormIw,renyi2,SamplesThisIter,AvgEpLen,VarVanillaIw,MinVanillaIw,MaxNormIw,AvgRet,VanillaAvgRet,delta,MinNormIw,ESSClassic
-376.1912255,-373.487,100,-51098.0,2828.22,1,8897.7104405,5.14403e-05,nan,60.8371,8897.7104405,1.7635,108,2.11233e-08,nan,50000,462.962962963,24.8259,,0.00177458,-376.1912255,-376.1912255,0.2,,0.598375112727
-381.390047914,-422.878,100,-58550.3,3120.37,1,5854.97588211,5.29101e-05,nan,14.8371,5854.97588211,1.21739,105,5.1677e-09,nan,50000,476.19047619,2.73577,6.03403e-13,0.000644849,-381.390047914,-381.390047914,0.2,2.62251e-17,0.537789550678
-370.728238344,-326.006,100,-39793.4,2723.3,1,10280.9938297,5.09684e-05,nan,1110.58,10280.9938297,7.06201,109,1.10026e-07,nan,50000,458.71559633,2112.28,,0.00801533,-370.728238344,-370.728238344,0.2,,2.08323096144
-372.069571896,-369.766,100,-49321.4,2638.29,1,8251.01666977,5.14403e-05,nan,54.1163,8251.01666977,1.80689,108,1.88967e-08,nan,50000,462.962962963,23.3155,1.20473e-28,0.00154063,-372.069571896,-372.069571896,0.2,3.42974e-33,0.752145532813
-368.043622065,-335.361,100,-44388.3,2409.6,1,10001.926685,5.09684e-05,nan,179.974,10001.926685,2.21651,109,2.99392e-08,nan,50000,458.71559633,56.6208,,0.00413848,-368.043622065,-368.043622065,0.2,,2.59039603637
-366.796088117,-344.329,100,-49286.0,2857.98,1,10910.0793955,5.05051e-05,nan,57.9919,10910.0793955,1.6152,110,1.70001e-08,nan,50000,454.545454545,17.3873,,0.00181333,-366.796088117,-366.796088117,0.2,,0.737814832534
-394.291760027,-451.463,100,-65768.8,2566.89,1,3530.08734259,5.39374e-05,nan,7.77646,3530.08734259,1.03915,103,1.60842e-09,nan,50000,485.436893204,0.597,0.206566,0.00040364,-394.291760027,-394.291760027,0.2,1.07219e-05,0.589379643874
-370.417255271,-375.345,100,-49150.7,2556.19,1,7843.31451073,5.19211e-05,nan,88.9643,7843.31451073,2.15665,107,2.60427e-08,nan,50000,467.289719626,44.9322,1.35441e-30,0.00214181,-370.417255271,-370.417255271,0.2,3.26074e-35,0.647030155357
-366.133378284,-365.594,100,-50817.7,2364.18,1,8952.8631567,5.09684e-05,nan,67.6836,8952.8631567,1.73138,109,1.53639e-08,nan,50000,458.71559633,17.7289,5.0385e-05,0.00199248,-366.133378284,-366.133378284,0.2,1.48324e-09,1.61101596571
-385.298928916,-424.73,100,-59482.3,2983.58,1,5497.62897111,5.29101e-05,nan,18.6829,5497.62897111,1.19746,105,5.3364e-09,nan,50000,476.19047619,2.73335,1.49764e-07,0.000825506,-385.298928916,-385.298928916,0.2,6.61733e-12,0.615383408069
-383.763460353,-413.426,100,-60080.3,2965.37,1,6291.83294374,5.29101e-05,nan,29.2542,6291.83294374,1.13916,105,7.76923e-09,nan,50000,476.19047619,3.60141,0.000915482,0.00135875,-383.763460353,-383.763460353,0.2,4.2521e-08,0.609032033972
-373.862622372,-352.144,100,-51475.9,1866.87,1,8913.38254475,5.14403e-05,nan,78.095,8913.38254475,1.76944,108,2.6116e-08,nan,50000,462.962962963,30.9009,5.03569e-09,0.00227034,-373.862622372,-373.862622372,0.2,1.46395e-13,0.869714398865
-350.436352673,-274.222,100,-39178.8,2217.33,1,14435.335123,4.87329e-05,nan,157.597,14435.335123,3.12781,114,2.99921e-08,nan,50000,438.596491228,123.55,,0.00245545,-350.436352673,-350.436352673,0.2,,0.976531124925
-366.948683525,-345.99,100,-49290.4,2391.77,1,10193.474554,5.05051e-05,nan,150.746,10193.474554,2.24637,110,2.54451e-08,nan,50000,454.545454545,50.3384,3.66455e-08,0.0033892,-366.948683525,-366.948683525,0.2,8.23898e-13,2.48680400464
-345.72562982,-276.721,100,-40574.8,2400.42,1,16406.7114192,4.74834e-05,nan,84.4524,16406.7114192,2.63819,117,1.7664e-08,nan,50000,427.35042735,54.528,,0.00152001,-345.72562982,-345.72562982,0.2,,1.49989727174
-346.771051439,-270.892,100,-38631.8,2378.68,1,15842.0807005,4.78927e-05,nan,91.2131,15842.0807005,2.81021,116,2.07387e-08,nan,50000,431.034482759,71.4034,,0.00155449,-346.771051439,-346.771051439,0.2,,1.17990978282
-360.734331803,-315.142,100,-46770.1,2247.62,1,11547.806923,5.005e-05,nan,89.9595,11547.806923,1.91781,111,2.32151e-08,nan,50000,450.45045045,34.0859,8.33092e-20,0.00234771,-360.734331803,-360.734331803,0.2,2.17416e-24,1.61139012041
-345.485419482,-298.537,100,-43325.5,2300.22,1,13263.5895082,4.87329e-05,nan,52.9814,13263.5895082,2.15782,114,1.57876e-08,nan,50000,438.596491228,30.953,,0.00119655,-345.485419482,-345.485419482,0.2,,0.841849475248
-354.724607172,-323.848,100,-44958.0,2407.62,1,10657.0950343,5.005e-05,nan,39.1563,10657.0950343,1.70721,111,1.55037e-08,nan,50000,450.45045045,18.0386,,0.00114794,-354.724607172,-354.724607172,0.2,,0.581715455605
-349.576889116,-290.446,100,-40672.6,2188.93,1,13539.2423935,4.87329e-05,nan,120.296,13539.2423935,2.80674,114,2.5416e-08,nan,50000,438.596491228,84.3075,,0.00208868,-349.576889116,-349.576889116,0.2,,1.58709817946
-314.536042549,-235.773,100,-37093.3,2112.36,1,20511.8163554,4.40917e-05,nan,29.3548,20511.8163554,1.70093,126,7.22505e-09,nan,50000,396.825396825,10.7522,5.55964e-38,0.00076094,-314.536042549,-314.536042549,0.2,1.44053e-42,1.33682549103
-288.193820478,-199.959,100,-31660.5,2168.61,1,24381.8478985,4.05515e-05,nan,31.9883,24381.8478985,1.84148,137,6.16511e-09,nan,50000,364.96350365,12.7134,,0.000704419,-288.193820478,-288.193820478,0.2,,3.13105173842
-264.994298493,-192.208,100,-30182.3,2016.85,1,24370.1530692,3.77929e-05,nan,11.0514,24370.1530692,1.2535,147,2.67147e-09,nan,50000,340.136054422,2.93884,1.10604e-21,0.000333199,-264.994298493,-264.994298493,0.2,3.3347e-26,1.6601163
-213.825196637,-156.492,100,-24197.0,1875.05,1,27176.3137333,3.0525e-05,nan,11.8413,27176.3137333,1.04886,182,1.00355e-09,nan,50000,274.725274725,1.18486,,0.000344618,-213.825196637,-213.825196637,0.2,,2.38176826017
-177.870595654,-144.775,100,-21719.1,1586.4,1,22799.7787179,2.62055e-05,nan,7.68844,22799.7787179,0.949504,212,4.74947e-10,nan,50000,235.849056604,0.623527,,0.000212194,-177.870595654,-177.870595654,0.2,,1.9657836571
-206.873693577,-155.156,100,-23842.0,1792.62,1,25513.6076857,2.97089e-05,nan,8.25898,25513.6076857,1.00219,187,9.06385e-10,nan,50000,267.379679144,1.03144,,0.000244828,-206.873693577,-206.873693577,0.2,,2.89419450263
-191.741924668,-149.501,100,-22453.0,1690.28,1,24834.5876866,2.77778e-05,nan,7.85556,24834.5876866,0.924939,200,6.39719e-10,nan,50000,250.0,0.709285,,0.000235918,-191.741924668,-191.741924668,0.2,,2.31306691028
-148.256096196,-127.611,100,-18434.0,1416.01,1,20458.356254,2.20459e-05,nan,6.60026,20458.356254,0.879649,252,2.57566e-10,nan,50000,198.412698413,0.410066,1.25746e-14,0.000165417,-148.256096196,-148.256096196,0.2,3.15147e-19,2.53926702388
-140.842139158,-123.145,100,-17409.5,1363.75,1,19863.4495253,2.08855e-05,nan,5.06866,19863.4495253,0.865096,266,2.4444e-10,nan,50000,187.969924812,0.419381,8.73441e-23,0.00012237,-140.842139158,-140.842139158,0.2,2.1087e-27,2.56996022145
-110.362563804,-116.476,100,-15574.6,1031.2,1,12030.5881928,1.69377e-05,nan,3.73358,12030.5881928,0.844426,328,8.39766e-11,nan,50000,152.43902439,0.208725,9.26925e-07,7.4889e-05,-110.362563804,-110.362563804,0.2,1.85924e-11,2.83214736896
-107.205120454,-115.61,100,-15346.6,1016.07,1,11940.1576816,1.62443e-05,2.143782648e-12,3.72614,11940.1576816,0.843636,342,7.55226e-11,31.4736,50000,146.198830409,0.203697,1.08566e-07,7.17473e-05,-107.205120454,-107.205120454,0.2,2.09045e-12,3.12513038355
-80.4291024787,-105.362,100,-12972.0,644.818,1,4889.8787149,1.27129e-05,6.77413216503e-12,2.67803,4889.8787149,0.899084,437,1.88749e-11,30.3231,50000,114.416475973,0.0944044,0.00164955,3.7867e-05,-80.4291024787,-80.4291024787,0.2,2.33244e-08,3.23783704419
-87.3457004544,-106.186,100,-13474.1,803.707,1,7516.1630712,1.35833e-05,2.440793154e-12,3.31843,7516.1630712,0.884902,409,2.99929e-11,31.3439,50000,122.249388753,0.127292,0.000608377,5.0938e-05,-87.3457004544,-87.3457004544,0.2,9.33859e-09,3.36948630219
-85.4306748342,-105.533,100,-13248.8,757.214,1,6702.33987954,1.33869e-05,1.47270551861e-11,2.95296,6702.33987954,0.872284,415,3.00262e-11,29.5465,50000,120.481927711,0.127485,0.00100196,4.5319e-05,-85.4306748342,-85.4306748342,0.2,1.53769e-08,3.29666785334
-76.1042607272,-102.659,100,-12466.6,601.692,1,4233.44718171,1.20511e-05,2.42765029008e-11,2.62249,4233.44718171,0.9152,461,1.44111e-11,29.0467,50000,108.459869848,0.0831141,0.00139323,3.45322e-05,-76.1042607272,-76.1042607272,0.2,1.83457e-08,3.15950888643
-71.2779148135,-100.535,100,-11993.3,489.874,1,2665.40735232,1.14312e-05,2.29093389938e-11,2.34538,2665.40735232,0.930878,486,9.86487e-12,29.1046,50000,102.880658436,0.0654175,0.00634645,2.88013e-05,-71.2779148135,-71.2779148135,0.2,7.79344e-08,3.30267988453
-74.6350928079,-100.475,100,-12176.9,581.731,1,4018.58888033,1.18963e-05,1.19165101642e-11,2.76268,4018.58888033,0.91182,467,1.40198e-11,29.7583,50000,107.066381156,0.0823644,0.00990062,3.60439e-05,-74.6350928079,-74.6350928079,0.2,1.29171e-07,3.41113740485
-67.3197373041,-98.0877,100,-11549.0,380.738,1,1713.79814446,1.08932e-05,2.57774181872e-11,2.05547,1713.79814446,0.953906,510,6.00439e-12,28.9867,50000,98.0392156863,0.0460432,0.0142427,2.34727e-05,-67.3197373041,-67.3197373041,0.2,1.62646e-07,3.29335203131
-68.0722507807,-97.8158,100,-11579.2,457.849,1,2329.73301824,1.09146e-05,2.62570195995e-11,2.20368,2329.73301824,0.939519,509,7.3737e-12,28.9683,50000,98.231827112,0.0546358,0.0109854,2.56008e-05,-68.0722507807,-68.0722507807,0.2,1.27621e-07,3.34855839362
-67.3923833098,-98.0016,100,-11555.0,406.635,1,1832.23184673,1.08295e-05,2.21964903466e-11,2.79385,1832.23184673,0.952363,513,6.30983e-12,29.1363,50000,97.4658869396,0.048798,0.0194354,3.17695e-05,-67.3923833098,-67.3923833098,0.2,2.21005e-07,3.37525300142
-65.5121377194,-96.742,100,-11339.2,375.398,1,1502.05846158,1.05419e-05,2.07429426562e-11,2.60948,1502.05846158,0.962137,527,4.85286e-12,29.204,50000,94.8766603416,0.0404239,0.0285411,2.85913e-05,-65.5121377194,-65.5121377194,0.2,3.12716e-07,3.33400153073
-63.4314988014,-95.7592,100,-11113.8,317.16,1,1023.64143002,1.0269e-05,2.73683639768e-11,2.02257,1023.64143002,0.968732,541,3.33783e-12,28.9268,50000,92.4214417745,0.0297038,0.0377692,2.14403e-05,-63.4314988014,-63.4314988014,0.2,4.00373e-07,3.27661150738
-68.1437451177,-97.2317,100,-11532.8,472.224,1,2529.23546912,1.09361e-05,2.65085740718e-11,2.37186,2529.23546912,0.94605,508,7.3273e-12,28.9587,50000,98.4251968504,0.0548333,0.0102743,2.74182e-05,-68.1437451177,-68.1437451177,0.2,1.18769e-07,3.29234645819
-64.8003924985,-95.6297,100,-11165.5,403.163,1,1758.26748185,1.03648e-05,1.98435180133e-11,2.20458,1758.26748185,0.957503,536,5.15336e-12,29.2483,50000,93.2835820896,0.043979,0.0205979,2.38642e-05,-64.8003924985,-64.8003924985,0.2,2.22969e-07,3.40804142553
-64.3958699127,-95.0322,100,-11110.8,379.293,1,1698.1035352,1.03455e-05,1.77883276816e-11,2.07987,1698.1035352,0.962936,537,4.58789e-12,29.3576,50000,93.1098696462,0.0397468,0.0185315,2.23456e-05,-64.3958699127,-64.3958699127,0.2,1.99098e-07,3.51576649869
-64.1472852644,-94.5671,100,-11049.0,403.672,1,1766.93676004,1.03263e-05,1.67958084269e-11,2.5255,1766.93676004,0.960129,538,4.87641e-12,29.4151,50000,92.936802974,0.0421569,0.0186777,2.7162e-05,-64.1472852644,-64.1472852644,0.2,2.00882e-07,3.37462715996
-66.2793208946,-97.1298,100,-11411.1,364.486,1,1533.19003332,1.07875e-05,1.48174150164e-11,2.08346,1533.19003332,0.956806,515,5.41579e-12,29.5404,50000,97.0873786408,0.0426059,0.0146074,2.34899e-05,-66.2793208946,-66.2793208946,0.2,1.64691e-07,3.23216089679
-63.9246241226,-95.8916,100,-11108.2,363.978,1,1444.04931867,1.03263e-05,1.39676251462e-11,2.47514,1444.04931867,0.970727,538,4.03923e-12,29.5994,50000,92.936802974,0.0356946,0.0153653,2.63298e-05,-63.9246241226,-63.9246241226,0.2,1.63452e-07,3.35925036271
-62.725683029,-95.1547,100,-11015.3,316.716,1,992.742552518,1.01937e-05,1.29535934749e-11,2.3256,992.742552518,0.97189,545,3.03802e-12,29.6748,50000,91.7431192661,0.0276161,0.0406356,2.43921e-05,-62.725683029,-62.725683029,0.2,4.26207e-07,3.35991541999
-68.2405100446,-97.0965,100,-11530.9,494.969,1,2886.56473349,1.08932e-05,1.02831031289e-11,2.37308,2886.56473349,0.942714,510,7.41693e-12,29.9057,50000,98.0392156863,0.0555481,0.0136466,2.74214e-05,-68.2405100446,-68.2405100446,0.2,1.57689e-07,3.39314786802
-62.9651780249,-95.1266,100,-11032.6,309.322,1,1024.97120918,1.02312e-05,7.88473440087e-12,2.21322,1024.97120918,0.974998,543,3.00811e-12,30.1713,50000,92.0810313076,0.0273178,0.028837,2.32246e-05,-62.9651780249,-62.9651780249,0.2,3.02603e-07,3.29158082026
-61.3873527649,-94.5761,100,-10881.0,235.164,1,535.258121999,9.97407e-06,8.13753683434e-12,1.6939,535.258121999,0.986223,557,1.90622e-12,30.1397,50000,89.7666068223,0.0186372,0.0664187,1.7131e-05,-61.3873527649,-61.3873527649,0.2,6.71719e-07,3.36834621728
-62.3941576648,-94.5357,100,-10947.5,277.578,1,888.937794607,1.0101e-05,8.52861864946e-12,1.9573,888.937794607,0.979756,550,2.75842e-12,30.0928,50000,90.9090909091,0.0259518,0.0367068,2.01792e-05,-62.3941576648,-62.3941576648,0.2,3.78436e-07,3.36934292204
-60.0690841035,-90.5817,100,-10699.1,171.947,1,239.775315523,9.79816e-06,8.71476400836e-12,2.21261,239.775315523,0.988496,567,1.58261e-12,30.0712,50000,88.1834215168,0.0161077,0.0992872,2.19318e-05,-60.0690841035,-60.0690841035,0.2,9.84154e-07,3.44108930611
-62.0080724173,-93.0207,100,-10827.8,327.024,1,1155.90145705,1.00281e-05,7.87628714862e-12,2.69655,1155.90145705,0.972855,554,3.29166e-12,30.1723,50000,90.2527075812,0.0309796,0.0404081,2.77957e-05,-62.0080724173,-62.0080724173,0.2,4.16522e-07,3.44264218224
-63.1821686598,-94.5358,100,-10970.1,332.254,1,1160.73817351,1.0269e-05,8.59100186469e-12,2.79965,1160.73817351,0.965615,541,4.18077e-12,30.0855,50000,92.4214417745,0.0369661,0.0310061,2.97735e-05,-63.1821686598,-63.1821686598,0.2,3.29741e-07,3.44580969581
-61.9834779925,-94.3976,100,-10911.1,294.265,1,919.614197747,1.00462e-05,9.33136906237e-12,2.09544,919.614197747,0.982022,553,2.41804e-12,30.0028,50000,90.4159132007,0.0231048,0.0428459,2.14366e-05,-61.9834779925,-61.9834779925,0.2,4.38318e-07,3.30804663519
-60.4897671267,-93.4458,100,-10736.5,199.972,1,342.615455777,9.85027e-06,9.2124412787e-12,2.3825,342.615455777,0.98277,564,1.91713e-12,30.0156,50000,88.6524822695,0.0190835,0.0844068,2.38797e-05,-60.4897671267,-60.4897671267,0.2,8.46008e-07,3.37343351103
-62.9255258827,-94.6792,100,-10967.4,311.446,1,1187.67070779,1.0175e-05,1.0028011433e-11,2.22418,1187.67070779,0.977171,546,3.50608e-12,29.9308,50000,91.5750915751,0.0323365,0.0379087,2.31598e-05,-62.9255258827,-62.9255258827,0.2,3.94733e-07,3.41324198344
-60.8161915624,-93.4273,100,-10750.2,257.429,1,700.344398899,9.86777e-06,9.65326678206e-12,2.2833,700.344398899,0.986857,563,1.96239e-12,29.9689,50000,88.809946714,0.019627,0.057784,2.28312e-05,-60.8161915624,-60.8161915624,0.2,5.77793e-07,3.33166770506
-62.5273877618,-94.0898,100,-10898.1,338.498,1,1268.60812899,1.0101e-05,9.08187128352e-12,2.11427,1268.60812899,0.978764,550,3.44746e-12,30.0299,50000,90.9090909091,0.0323687,0.0413159,2.18197e-05,-62.5273877618,-62.5273877618,0.2,4.26387e-07,3.35165638906
-63.3553069228,-94.9124,100,-11043.1,354.221,1,1399.26218604,1.02124e-05,8.28999938027e-12,1.92877,1399.26218604,0.978425,544,3.30442e-12,30.1211,50000,91.9117647059,0.0303314,0.0366145,2.01318e-05,-63.3553069228,-63.3553069228,0.2,3.82167e-07,3.3353123408
-62.8545857188,-95.3309,100,-11026.6,296.552,1,983.495302704,1.01937e-05,1.07593884189e-11,1.88004,983.495302704,0.98166,545,2.96567e-12,29.8604,50000,91.7431192661,0.0275031,0.0483622,1.95225e-05,-62.8545857188,-62.8545857188,0.2,5.02199e-07,3.23017707266
-59.2501205684,-65.0297,100,-10376.6,123.938,1,65.5950222002,9.67867e-06,1.10252169051e-11,5.29137,65.5950222002,0.939147,574,1.79795e-11,29.836,50000,87.1080139373,0.169283,0.00375544,5.45318e-05,-59.2501205684,-59.2501205684,0.2,3.87029e-08,3.56974031715
-58.9313449391,-63.1562,100,-10283.7,115.945,1,61.2707840015,9.61169e-06,9.71918489957e-12,4.98012,61.2707840015,0.916715,578,2.21765e-11,29.9621,50000,86.5051903114,0.201726,0.00243935,5.22162e-05,-58.9313449391,-58.9313449391,0.2,2.55765e-08,3.80431825015
-59.4582682175,-92.4382,100,-10580.6,190.856,1,289.880027424,9.67867e-06,1.29005333758e-11,2.21187,289.880027424,0.992527,574,1.55956e-12,29.6789,50000,87.1080139373,0.0164005,0.0976406,2.15691e-05,-59.4582682175,-59.4582682175,0.2,9.52147e-07,3.42489667411
-63.4338476242,-95.0927,100,-11059.0,360.344,1,1413.78605853,1.02124e-05,1.27838423057e-11,2.0284,1413.78605853,0.980989,544,3.539e-12,29.688,50000,91.9117647059,0.0326551,0.0335603,2.11163e-05,-63.4338476242,-63.4338476242,0.2,3.49374e-07,3.29325527592
-61.4928276598,-94.2831,100,-10858.1,243.588,1,585.919418147,1.001e-05,1.23242460698e-11,2.73292,585.919418147,0.985699,555,2.36568e-12,29.7246,50000,90.0900900901,0.022939,0.0666736,2.77535e-05,-61.4928276598,-61.4928276598,0.2,6.77086e-07,3.2597622944
-60.3852348793,-90.6329,100,-10642.3,239.19,1,638.387157379,9.79816e-06,1.20485182451e-11,2.78534,638.387157379,0.988186,567,2.4995e-12,29.7472,50000,88.1834215168,0.0254239,0.0425689,2.76174e-05,-60.3852348793,-60.3852348793,0.2,4.22083e-07,3.32817681669
-59.2756681202,-65.7437,100,-10390.4,116.352,1,76.5041334536,9.64506e-06,1.19536618167e-11,3.98461,76.5041334536,0.936134,576,1.50841e-11,29.7552,50000,86.8055555556,0.142097,0.00343957,4.10537e-05,-59.2756681202,-59.2756681202,0.2,3.54381e-08,3.59916503849
-59.6972509813,-93.0115,100,-10632.9,183.559,1,295.874409002,9.72952e-06,2.08013028681e-11,1.96536,295.874409002,0.993732,571,1.41586e-12,29.2012,50000,87.5656742557,0.0147698,0.137339,1.92426e-05,-59.6972509813,-59.6972509813,0.2,1.34467e-06,3.29876878841
-61.3525912211,-94.2433,100,-10847.0,229.564,1,524.476491757,9.99201e-06,2.23729690191e-11,2.4705,524.476491757,0.990932,556,2.37029e-12,29.1283,50000,89.928057554,0.0233122,0.0774986,2.49111e-05,-61.3525912211,-61.3525912211,0.2,7.81453e-07,3.22491544957
-59.7114602485,-92.9786,100,-10621.6,194.671,1,292.691241809,9.72952e-06,2.20970115844e-11,2.5805,292.691241809,0.992672,571,1.69145e-12,29.1407,50000,87.5656742557,0.0176071,0.122749,2.52923e-05,-59.7114602485,-59.7114602485,0.2,1.20311e-06,3.32865910906
-59.2735328792,-92.3313,100,-10550.9,185.447,1,297.118603016,9.64506e-06,2.17719869466e-11,2.07639,297.118603016,0.992616,576,1.47356e-12,29.1556,50000,86.8055555556,0.0156071,0.126333,2.01758e-05,-59.2735328792,-59.2735328792,0.2,1.22756e-06,3.33523726821
-59.7055005702,-86.079,100,-10595.1,185.121,1,328.742453099,9.72952e-06,2.21963198643e-11,2.53244,328.742453099,0.989431,571,2.14542e-12,29.1363,50000,87.5656742557,0.0221871,0.0822442,2.49026e-05,-59.7055005702,-59.7055005702,0.2,8.08745e-07,3.31152729755
-59.3278288414,-92.61,100,-10583.5,176.5,1,267.602350776,9.66184e-06,2.61737168792e-11,2.47366,267.602350776,0.9952,575,1.18792e-12,28.9714,50000,86.9565217391,0.0126034,0.11578,2.40154e-05,-59.3278288414,-59.3278288414,0.2,1.12404e-06,3.37952653017
-60.9282372417,-93.632,100,-10768.0,261.493,1,716.104983826,9.88533e-06,2.78954891763e-11,1.74312,716.104983826,0.990303,562,2.08271e-12,28.9077,50000,88.9679715302,0.0209018,0.0658807,1.74001e-05,-60.9282372417,-60.9282372417,0.2,6.5763e-07,3.32130440746
-58.7376577185,-63.1599,100,-10250.5,136.235,1,57.3261449643,9.61169e-06,2.84865636222e-11,8.17881,57.3261449643,0.940978,578,2.32357e-11,28.8868,50000,86.5051903114,0.222697,0.00138268,8.35431e-05,-58.7376577185,-58.7376577185,0.2,1.41235e-08,3.52441860055
-61.2114456534,-93.8098,100,-10795.3,285.607,1,849.875656647,9.92064e-06,1.80548446324e-11,1.93134,849.875656647,0.98922,560,2.2646e-12,29.3428,50000,89.2857142857,0.0225163,0.0769307,1.93689e-05,-61.2114456534,-61.2114456534,0.2,7.71519e-07,3.26885903876
-58.4986667052,-62.4416,100,-10231.0,155.378,1,45.5973628611,9.52925e-06,1.39721281926e-11,11.5926,45.5973628611,0.930213,583,2.38187e-11,29.5991,50000,85.7632933105,0.226968,0.000739474,0.000118756,-58.4986667052,-58.4986667052,0.2,7.57529e-09,3.62160504478
-61.8498098439,-93.9778,100,-10850.0,300.382,1,985.960633857,1.001e-05,1.37920278631e-11,2.0939,985.960633857,0.986526,555,2.91652e-12,29.6121,50000,90.0900900901,0.0283278,0.061438,2.12462e-05,-61.8498098439,-61.8498098439,0.2,6.23395e-07,3.26244569184
-61.6861019681,-94.0499,100,-10837.2,290.184,1,940.62762565,9.99201e-06,1.28334118054e-11,2.39275,940.62762565,0.988858,556,2.69174e-12,29.6841,50000,89.928057554,0.026363,0.0604085,2.41778e-05,-61.6861019681,-61.6861019681,0.2,6.10404e-07,3.2346989748
-59.6984264223,-65.7961,100,-10495.5,102.506,1,53.6174794912,9.74659e-06,1.07052441102e-11,4.08667,53.6174794912,0.937191,570,1.56735e-11,29.8655,50000,87.7192982456,0.144916,0.00494081,4.25005e-05,-59.6984264223,-59.6984264223,0.2,5.13833e-08,3.62662778556
-59.4070507799,-92.1679,100,-10548.9,216.121,1,480.209676602,9.64506e-06,8.02096252129e-12,1.98002,480.209676602,0.991757,576,1.49164e-12,30.1541,50000,86.8055555556,0.0157712,0.0822392,1.92561e-05,-59.4070507799,-59.4070507799,0.2,7.99795e-07,3.31808085685
-59.3525242366,-92.1811,100,-10529.0,217.618,1,491.008819594,9.64506e-06,7.99388365016e-12,1.75725,491.008819594,0.993435,576,1.63321e-12,30.1575,50000,86.8055555556,0.0173265,0.0924725,1.70608e-05,-59.3525242366,-59.3525242366,0.2,8.97797e-07,3.35429401937
-58.9703228272,-91.6457,100,-10525.4,171.102,1,254.77571551,9.57854e-06,6.83277251604e-12,2.46948,254.77571551,0.994334,580,1.10528e-12,30.3145,50000,86.2068965517,0.0119107,0.135042,2.37888e-05,-58.9703228272,-58.9703228272,0.2,1.30088e-06,3.39383068311
-58.1267360442,-62.1921,100,-10163.1,116.048,1,49.4255679033,9.49668e-06,6.41502600322e-12,7.27955,49.4255679033,0.931786,585,2.28041e-11,30.3775,50000,85.4700854701,0.219534,0.00125999,7.41925e-05,-58.1267360442,-58.1267360442,0.2,1.28417e-08,3.62155736357
