StdD2w0t,Weights,InitialReturnStd,InitialReturnMean,MeanIW,EpThisIter,InitialReturnMax,MeanD2w0t,ReturnMeanIW,J_sample_variance,EmpiricalD2,MaxIW,InitialReturnMin,StdIW,EpisodesSoFar,TimeElapsed,MinD2w0t,EpLenMean,Iteration,EpRewMean,MeanEntropy,MinIW,ReturnStepMaxmin,Bound,TimestepsSoFar,MaxD2w0t,ReturnStepMax,InitialBound
1.5893496,[-1.046 -0.912 -0.138 -0.965 -0.773],14.884378,-57.418358,0.8717878,100,-13.135042,0.35726142,-50.817436,2068.9434,4.889433,5.935827,-76.98545,0.8535725,7900,1625.232284784317,,64.05,79,-99.84519746700525,0.6535637,0.010052733,99.0,-58.016014,454542,56.1932,100.0,-61.30482
0.62251604,[-1.022 -0.925 -0.127 -0.959 -0.765],12.673836,-58.90546,0.8413994,100,-15.072639,0.21057875,-49.55265,1299.1836,2.0201058,4.4559975,-73.38496,0.66593564,8000,1645.4684898853302,,62.79,80,-101.45760451071973,0.64868474,0.03660768,99.0,-55.07869,460821,7.716116,100.0,-62.907158
1.2262229,[-1.015 -0.947 -0.116 -0.975 -0.77 ],14.990692,-57.70166,0.78044546,100,-4.820778,0.33644992,-46.87429,1156.4233,3.225215,5.453635,-72.99017,0.65422964,8100,1667.7459647655487,,67.42,81,-102.27035961950844,0.6508782,0.009354757,99.0,-53.7939,467563,15.7286005,100.0,-61.736053
0.7954867,[-0.994 -0.935 -0.122 -0.955 -0.768],16.878983,-54.800583,0.8757083,100,-6.211526,0.26543418,-48.494183,1180.4684,2.3190594,5.170248,-71.67434,0.63850105,8200,1689.9122364521027,,71.45,82,-100.02307417663113,0.6369481,0.054580703,99.0,-53.935764,474708,7.9057136,100.0,-58.731068
3.1943338,[-0.976 -0.948 -0.128 -0.953 -0.782],14.064684,-56.633347,0.69114417,100,-9.608338,0.60366917,-38.650204,1061.5082,9.546672,9.340533,-71.63731,0.68960345,8300,1708.6513576507568,,67.47,83,-101.64475581995949,0.63086313,0.021809682,99.0,-48.42826,481455,104.175964,100.0,-60.601135
1.9689014,[-0.98  -0.927 -0.127 -0.959 -0.788],11.197552,-60.891376,0.66153,100,-20.449064,0.3882175,-42.043213,1597.7512,6.4757385,8.237663,-73.22453,0.70053214,8400,1727.1360914707184,,58.35,84,-101.7257402789637,0.6300784,0.010251978,99.0,-51.048702,487290,58.276054,100.0,-64.8475
0.94661695,[-0.973 -0.923 -0.146 -0.953 -0.789],15.302674,-57.459007,0.80262095,100,-9.760027,0.26806888,-47.67258,2476.8186,3.5384052,6.2035613,-71.53311,0.8243869,8500,1748.3069190979004,,62.21,85,-99.15208780220546,0.61601645,0.027741237,99.0,-53.91022,493511,15.9960375,100.0,-61.323402
2.6079419,[-0.952 -0.903 -0.139 -0.953 -0.803],13.059501,-59.59082,0.6537234,100,-21.29966,0.5806898,-39.67441,2526.0186,15.281271,10.627523,-73.02013,0.8846294,8600,1766.8722202777863,,60.56,86,-101.13134584379449,0.6062043,0.0028866788,99.0,-49.87984,499567,102.968025,100.0,-63.481903
1.6669983,[-0.978 -0.89  -0.15  -0.92  -0.813],14.191826,-56.950436,0.8512558,100,-16.621408,0.34961116,-48.251778,1747.6359,4.631317,6.686059,-78.02327,0.7251906,8700,1791.7682046890259,,68.2,87,-101.55647291549276,0.5986169,0.007860056,99.0,-55.158524,506387,54.33537,100.0,-60.95727
4.8958364,[-0.979 -0.896 -0.167 -0.925 -0.82 ],13.803039,-59.25636,0.59909415,100,-11.448835,0.7885645,-36.824062,2242.6172,29.55418,12.180536,-81.10614,0.8483298,8800,1815.0505769252777,,64.43,88,-102.17521801905045,0.59051186,0.00018146556,99.0,-48.23028,512830,203.30539,100.0,-63.255943
1.9265388,[-0.954 -0.889 -0.174 -0.937 -0.828],15.677423,-57.323784,0.776079,100,3.3105717,0.38127914,-43.992085,3262.1821,7.0538197,18.492682,-80.149956,1.162398,8900,1836.8315193653107,,63.52,89,-98.76216456677462,0.5895484,0.011435818,99.0,-51.404877,519182,81.89949,100.0,-61.197784
2.1012146,[-0.961 -0.895 -0.163 -0.931 -0.829],12.822672,-58.94133,0.7665088,100,-12.594594,0.42206,-47.678455,1607.6411,4.8330784,4.277034,-80.46934,0.6949046,9000,1859.4080843925476,,62.48,90,-101.38497015730998,0.5885561,0.009809462,99.0,-56.076057,525430,50.880142,100.0,-62.86851
1.3103124,[-0.948 -0.903 -0.178 -0.924 -0.83 ],14.197683,-57.84684,0.8012423,100,-19.307364,0.31240413,-46.145527,1334.1406,3.9577422,7.9237967,-75.25082,0.7596646,9100,1882.697024345398,,61.17,91,-99.00761423334694,0.6211579,0.029243957,99.0,-52.88005,531547,30.498554,100.0,-61.639454
1.6191195,[-0.908 -0.914 -0.172 -0.921 -0.798],11.759154,-58.813053,0.74377346,100,-22.681114,0.40328327,-46.026943,1668.1793,6.853667,11.005205,-74.35471,0.73686767,9200,1905.8816459178925,,60.63,92,-100.23553459929467,0.6144531,0.006148272,99.0,-53.859734,537610,22.409065,100.0,-62.646557
7.073642,[-0.892 -0.872 -0.167 -0.906 -0.804],13.639568,-58.250614,0.8785963,100,-23.951962,0.7625844,-36.613132,6086.6465,18.501741,147.49446,-74.85708,2.5371673,9300,1927.5889625549316,,62.27,93,-100.17144322577515,0.6149283,0.0036681038,99.0,-50.192883,543837,448.95712,100.0,-62.112473
1.9313172,[-0.894 -0.889 -0.148 -0.914 -0.804],11.912477,-58.79281,0.67020893,100,-19.963303,0.43256405,-42.741604,1889.5122,6.3425984,4.5283575,-71.91632,0.7206255,9400,1948.3942093849182,,61.49,94,-100.91962101759657,0.61061126,0.0065893363,99.0,-50.664143,549986,62.786224,100.0,-62.64928
0.87046313,[-0.897 -0.876 -0.168 -0.902 -0.808],12.82711,-59.828842,0.79242116,100,-17.922108,0.2276823,-48.669907,1431.5697,3.107947,4.889551,-75.54112,0.5781011,9500,1971.4321029186249,,58.24,95,-99.43904533949839,0.6389747,0.036096465,99.0,-54.889263,555810,25.619423,100.0,-63.73351
1.1568443,[-0.861 -0.88  -0.155 -0.913 -0.78 ],12.192592,-60.561085,0.7654766,100,-21.542982,0.27473226,-48.605995,2789.1443,4.9193664,7.027412,-84.90268,0.8571827,9600,1991.4731786251068,,58.33,96,-100.91290026280036,0.641296,0.0070977965,99.0,-55.809875,561643,37.168846,100.0,-64.45152
4.796632,[-0.855 -0.886 -0.138 -0.909 -0.778],11.737709,-58.988766,0.5148619,100,-17.873325,0.81297654,-29.648298,1473.7155,30.839172,11.585656,-70.94126,0.7823839,9700,2012.6281938552856,,62.78,97,-101.71230250826775,0.64501923,0.0009705438,99.0,-42.057816,567921,338.28632,100.0,-62.940674
2.2501454,[-0.868 -0.887 -0.134 -0.885 -0.774],12.395572,-58.162983,0.7088386,100,-19.016151,0.4695172,-41.42654,2838.1606,9.448211,14.938461,-71.526276,1.0429404,9800,2034.35515499115,,65.19,98,-102.3285408917776,0.6389199,0.005004341,99.0,-49.88749,574440,106.897224,100.0,-62.108
2.6846185,[-0.86  -0.897 -0.123 -0.875 -0.78 ],11.969069,-57.88823,0.62761796,100,-24.47236,0.66139966,-38.91886,1554.7538,8.247427,4.527078,-72.34405,0.64822686,9900,2056.536136865616,,65.93,99,-102.83014286500398,0.64154303,0.0049057934,99.0,-48.146076,581033,44.72684,100.0,-61.785072
2.0155332,[-0.858 -0.898 -0.101 -0.89  -0.777],11.362774,-58.1256,0.72263485,100,-18.517416,0.45570305,-43.567528,2849.723,9.046656,9.513595,-70.00672,0.99369884,10000,2079.920204639435,,65.24,100,-102.62289800660666,0.6439927,0.003752064,99.0,-51.964073,587557,59.303894,100.0,-62.130047
2.5160346,[-0.844 -0.91  -0.087 -0.882 -0.775],12.7733755,-56.566246,0.57232565,100,-7.0990515,0.51536053,-31.338058,1662.8583,16.12276,19.872625,-71.24661,0.8471144,10100,2103.2196691036224,,67.97,101,-102.24700411990948,0.6730753,0.01668186,99.0,-40.88849,594354,132.39911,100.0,-60.560493
0.8550971,[-0.807 -0.905 -0.09  -0.89  -0.746],14.482105,-56.458786,0.7802964,100,0.2879715,0.2627028,-43.757042,1481.7424,2.9302793,12.385633,-71.38181,0.85827917,10200,2126.516082048416,,66.08,102,-100.37037750007053,0.6723186,0.011153359,99.0,-49.919697,600962,14.660528,100.0,-60.39799
2.4082735,[-0.788 -0.871 -0.085 -0.875 -0.747],13.16519,-55.679394,0.6093697,100,-12.438239,0.5701397,-34.971653,1023.8817,7.9952393,13.317347,-70.69483,0.6674546,10300,2148.8601365089417,,68.69,103,-101.24280069785307,0.6697315,0.0012969624,99.0,-44.127735,607831,73.61344,100.0,-59.57476
1.0898488,[-0.777 -0.864 -0.104 -0.862 -0.749],12.663368,-57.091198,0.8376267,100,-19.933956,0.32276443,-48.508812,1666.7267,3.6389446,6.3194094,-70.15537,0.84264606,10400,2169.4618589878082,,63.57,104,-100.37339348124233,0.67700976,0.023055917,99.0,-55.560932,614188,18.363922,100.0,-60.965717
2.5849535,[-0.768 -0.847 -0.118 -0.842 -0.742],12.490227,-59.27197,0.6661763,100,-16.27732,0.48212907,-41.47255,2397.7375,8.25636,7.946509,-71.790115,0.8446533,10500,2189.4634635448456,,61.76,105,-101.25568587564652,0.68328124,0.009910726,99.0,-50.556618,620364,88.22247,100.0,-63.1898
4.291294,[-0.788 -0.844 -0.102 -0.845 -0.736],14.385617,-55.60415,0.60363686,100,-3.4059982,0.85082597,-35.41037,1904.12,18.63417,16.07799,-71.323814,0.86073554,10600,2212.9180991649628,,68.45,106,-100.97815734570968,0.68389213,0.0064389785,99.0,-47.019882,627209,121.62255,100.0,-59.53972
2.3671708,[-0.774 -0.839 -0.094 -0.817 -0.735],13.421571,-55.32005,0.7474296,100,-17.247953,0.48192835,-41.476936,1606.9315,8.517043,6.3265896,-71.02645,0.7416844,10700,2235.820434808731,,71.06,107,-102.13811363294954,0.6973114,0.0128193125,99.0,-49.02719,634315,83.95213,100.0,-59.32068
2.2023435,[-0.79  -0.865 -0.111 -0.843 -0.722],13.18875,-54.660824,0.6333171,100,-15.324804,0.5787582,-35.889324,1227.2675,7.741126,9.06297,-71.80193,0.8309747,10800,2260.1161012649536,,70.21,108,-101.12007119396101,0.70139664,0.0073455647,99.0,-44.17428,641336,27.877293,100.0,-58.521687
1.8271693,[-0.783 -0.853 -0.097 -0.857 -0.718],12.656933,-56.22675,0.6160221,100,-24.057266,0.47761375,-37.20403,2647.328,10.410592,9.182213,-69.90213,0.8586569,10900,2282.009088754654,,68.38,109,-101.75085796812866,0.67236423,0.00048951095,99.0,-45.45439,648174,45.65747,100.0,-60.19868
1.6251746,[-0.746 -0.866 -0.084 -0.887 -0.747],12.575335,-57.6612,0.82808685,100,-20.556995,0.3834968,-47.700886,1571.1057,4.642741,11.397931,-72.8981,0.76741004,11000,2305.0763330459595,,63.13,110,-100.23721038354871,0.66326976,0.020034704,99.0,-55.321117,654487,32.60517,100.0,-61.500916
2.519221,[-0.706 -0.868 -0.082 -0.873 -0.756],12.275746,-57.56658,0.61663014,100,-20.825676,0.48207167,-35.82919,1623.9714,15.586128,10.9188795,-71.655754,0.7743046,11100,2327.2859535217285,,64.57,111,-101.08334060898692,0.6663201,0.0027700344,99.0,-44.117485,660944,114.356064,100.0,-61.447536
1.5290397,[-0.713 -0.863 -0.066 -0.855 -0.753],14.021734,-55.96667,0.82185173,100,-11.192057,0.42231882,-46.378025,2138.884,5.22496,15.171165,-70.95115,0.9754913,11200,2349.6060976982117,,67.76,112,-100.73932360976889,0.6597172,0.01393199,99.0,-53.781567,667720,23.626675,100.0,-59.855316
1.4986428,[-0.707 -0.851 -0.056 -0.867 -0.759],12.646033,-57.399105,0.76387334,100,-2.726688,0.35358375,-45.030106,3436.9417,6.9529634,10.838127,-70.33779,0.98355514,11300,2373.0961878299713,,65.98,113,-101.63831894834092,0.6679725,0.019709226,99.0,-52.66141,674318,49.879936,100.0,-61.38136
0.8077794,[-0.741 -0.86  -0.05  -0.867 -0.751],11.720828,-57.988434,0.81723475,100,-25.619804,0.24427243,-47.267536,1601.4822,2.7430434,5.691685,-70.939285,0.742256,11400,2396.137017726898,,63.88,114,-101.36978965355475,0.67193174,0.042349104,99.00001,-53.188084,680706,15.839181,100.0,-61.896484
2.8621314,[-0.715 -0.839 -0.053 -0.85  -0.747],13.017377,-56.54757,0.6133187,100,-6.311968,0.6548513,-37.056633,2296.4585,18.991962,9.427965,-69.412254,0.8804727,11500,2416.812090396881,,66.91,115,-101.323224696692,0.6738289,0.006328961,99.0,-47.0362,687397,89.70065,100.0,-60.46577
1.4964751,[-0.697 -0.824 -0.053 -0.862 -0.745],11.5273285,-59.18496,0.7341807,100,-14.647156,0.33437875,-45.2887,2697.6929,5.4940357,8.594227,-72.97555,0.9220383,11600,2437.353684425354,,62.25,116,-101.55376291191551,0.6425307,0.010246519,99.0,-53.190136,693622,63.734898,100.0,-63.10744
1.7618364,[-0.707 -0.827 -0.036 -0.865 -0.776],13.07177,-55.68748,0.79161173,100,-19.385502,0.4793059,-45.752934,3085.3276,6.0066595,18.087952,-70.86658,0.988834,11700,2460.243289709091,,68.57,117,-101.22216489637047,0.6435576,0.0031509665,99.0,-53.483772,700479,38.403122,100.0,-59.60178
1.6567305,[-0.727 -0.824 -0.054 -0.846 -0.775],13.498045,-55.858326,0.86976486,100,-7.9767323,0.38962165,-45.79646,3652.1313,8.793349,10.242393,-71.631546,1.330909,11800,2481.924750804901,,65.86,118,-99.3371921501914,0.65209603,0.004872718,99.0,-53.612247,707065,79.35924,100.0,-59.75698
6.670915,[-0.716 -0.819 -0.06  -0.859 -0.767],13.551829,-57.67955,0.6682672,100,5.153951,0.6316504,-38.131084,2219.014,13.111397,13.774877,-70.759125,0.89234966,11900,2501.932153701782,,63.92,119,-100.03857467961883,0.64698714,0.00383313,99.0,-48.109688,713457,473.6931,100.0,-61.64728
0.9468069,[-0.704 -0.808 -0.061 -0.872 -0.772],10.34897,-59.265087,0.8367271,100,-31.267437,0.266521,-50.189636,2242.455,3.5518754,10.930322,-77.22957,0.8654804,12000,2524.0486063957214,,59.44,120,-99.9314575239399,0.65624994,0.029384822,99.0,-56.412407,719401,12.9307785,100.0,-63.066936
3.2895565,[-0.692 -0.847 -0.051 -0.896 -0.763],13.161066,-58.142227,0.6068972,100,-11.838339,0.5970106,-36.91712,1819.9849,11.362985,7.09028,-74.38992,0.72231513,12100,2547.833981990814,,62.15,121,-99.58416135482547,0.62358326,0.0028706873,99.0,-47.81255,725616,137.15807,100.0,-62.063843
4.5374675,[-0.684 -0.892 -0.054 -0.944 -0.795],14.131357,-58.267838,0.6622655,100,4.05206,0.62988514,-36.194763,2572.9592,20.185715,19.04391,-70.943855,0.9104527,12200,2569.9991986751556,,62.81,122,-99.80972252338096,0.6169312,0.00035836603,99.0,-47.322235,731897,339.44778,100.0,-62.179596
3.034046,[-0.703 -0.898 -0.049 -0.929 -0.802],12.3784685,-59.288754,0.60128444,100,-14.017128,0.4554589,-35.713173,1655.1841,12.881878,10.770932,-72.90445,0.7544917,12300,2592.0293781757355,,59.72,123,-99.8875944990437,0.61329365,0.0017855809,99.0,-45.534485,737869,244.0315,100.0,-63.211037
1.5737803,[-0.715 -0.901 -0.041 -0.912 -0.806],13.703759,-57.03728,0.8012134,100,-9.622104,0.4004825,-47.066135,1447.0742,4.423809,10.863843,-71.67511,0.7246746,12400,2614.653568506241,,66.35,124,-101.01286773143389,0.6027699,0.011789887,99.0,-54.614265,744504,21.037727,100.0,-60.972565
1.1407499,[-0.736 -0.899 -0.029 -0.922 -0.816],13.307741,-55.852398,0.78544265,100,-12.68945,0.31424716,-45.78687,1223.7483,3.0543635,8.561382,-70.84626,0.6415761,12500,2638.453617334366,,67.57,125,-100.81861751650409,0.59881425,0.007738935,99.0,-52.861557,751261,25.868088,100.0,-59.783344
1.9590198,[-0.734 -0.904 -0.044 -0.914 -0.82 ],13.469907,-56.80941,0.71792775,100,-9.272245,0.48190683,-41.85385,1407.696,6.4786677,20.895899,-70.29048,0.78112864,12600,2662.066648006439,,65.4,126,-100.60884806063581,0.5868469,0.01663344,99.0,-50.995964,757801,42.404728,100.0,-60.735264
1.6456621,[-0.721 -0.911 -0.048 -0.898 -0.832],10.536694,-57.65846,0.72753435,100,-23.404367,0.4115755,-41.90499,2609.5142,7.912742,9.529994,-71.84167,0.97822684,12700,2684.2320754528046,,64.88,127,-102.096347257968,0.5961747,0.007644916,99.0,-50.32528,764289,43.096245,100.0,-61.62337
2.7044044,[-0.677 -0.891 -0.04  -0.893 -0.823],12.456589,-56.811153,0.53883237,100,-9.605593,0.6517478,-33.585575,1211.7303,13.777578,9.270432,-70.76231,0.62052345,12800,2707.9262125492096,,65.35,128,-100.80972190460899,0.58520937,0.0038617516,99.0,-43.93301,770824,64.12209,100.0,-60.73852
3.0141172,[-0.686 -0.892 -0.047 -0.869 -0.834],11.279589,-56.128407,0.705048,100,-22.623344,0.6124638,-39.34634,1930.9043,16.32896,17.641205,-69.646454,0.8789119,12900,2729.7678422927856,,69.65,129,-102.77112809475886,0.57537013,0.00256419,99.0,-49.443733,777789,149.6695,100.0,-60.109287
4.9396386,[-0.727 -0.898 -0.039 -0.871 -0.844],11.615323,-58.116825,0.56064534,100,-10.422678,0.799055,-33.57039,1351.1287,29.728897,8.718174,-71.7049,0.6963036,13000,2754.0475902557373,,65.65,130,-103.252447503263,0.57667327,0.0010810242,99.0,-44.592625,784354,225.40701,100.0,-62.078117
3.2449343,[-0.723 -0.891 -0.052 -0.882 -0.842],10.921651,-59.868492,0.45788914,100,-12.46347,0.6883909,-29.489946,1400.509,18.983068,8.637809,-71.81335,0.7050643,13100,2777.9513828754425,,60.24,131,-101.83385003243036,0.5811096,0.009984128,99.0,-41.586655,790378,118.69486,100.0,-63.85078
0.9400702,[-0.729 -0.874 -0.055 -0.846 -0.838],12.581133,-56.794735,0.7962728,100,-7.7334023,0.29878688,-45.938713,1116.5277,3.156146,9.058457,-71.78508,0.6672285,13200,2799.3073275089264,,67.69,132,-102.44318363367192,0.5989404,0.03729545,99.0,-52.142685,797147,9.552401,100.0,-60.733555
2.7725308,[-0.698 -0.873 -0.057 -0.834 -0.82 ],12.574237,-55.838936,0.7676342,100,-23.639479,0.58667076,-44.702473,3915.474,15.763944,18.59944,-71.72544,1.1221676,13300,2823.248158454895,,70.61,133,-102.87520283867565,0.60618794,0.0034094742,99.0,-53.3379,804208,86.960464,100.0,-59.79981
2.8185256,[-0.694 -0.87  -0.07  -0.844 -0.813],12.37978,-55.861954,0.48128548,100,0.046769142,0.683254,-29.901808,889.3037,18.363226,9.207708,-71.83405,0.58285403,13400,2848.356148958206,,68.64,134,-101.79162207127276,0.6032748,0.005760557,99.0,-38.953712,811072,60.65209,100.0,-59.754974
1.1241555,[-0.709 -0.879 -0.074 -0.827 -0.816],12.3150425,-56.49637,0.67458546,100,-2.4843102,0.35442343,-39.960323,3432.4062,7.0598693,7.4952936,-71.64807,1.0255706,13500,2872.244663476944,,67.99,135,-102.69783918788588,0.5803258,0.004835347,99.0,-46.727375,817871,21.572744,100.0,-60.430344
3.3320546,[-0.727 -0.867 -0.078 -0.8   -0.839],10.645793,-58.039696,0.5944985,100,-17.707302,0.5559891,-35.445946,1761.2191,17.03596,13.717667,-71.78294,0.7632873,13600,2893.237087726593,,67.29,136,-104.44307934338191,0.58447677,0.00481951,99.0,-45.04102,824600,235.86131,100.0,-62.040524
5.501593,[-0.702 -0.864 -0.092 -0.802 -0.834],12.253339,-55.988594,0.67421377,100,-17.997246,0.9738854,-31.547182,2824.7598,23.40623,37.931187,-70.762405,1.1157347,13700,2916.5110416412354,,68.46,137,-102.46312318207585,0.57957363,0.004580412,99.0,-43.089603,831446,166.58476,100.0,-59.893898
10.772947,[-0.68  -0.861 -0.11  -0.796 -0.839],11.105866,-56.599754,0.56704617,100,-24.162739,1.9598297,-19.700941,13729.357,54.089897,93.37503,-69.760635,1.9059329,13800,2943.514151096344,,69.36,138,-103.08981557105335,0.56469697,2.0767433e-05,99.0,-37.325512,838382,265.7123,100.0,-60.57412
4.1292133,[-0.65  -0.868 -0.091 -0.826 -0.854],12.728102,-55.181164,0.57670337,100,-8.580991,0.6728795,-28.744934,1223.4526,30.579966,12.394796,-70.67421,0.8916341,13900,2967.657748222351,,68.12,139,-100.67030945653451,0.5796451,0.0009645093,99.0,-38.907444,845194,235.69087,100.0,-59.02485
1.8332932,[-0.685 -0.859 -0.086 -0.806 -0.839],12.734158,-54.08479,0.7863211,100,-15.363625,0.378756,-39.945606,1443.3341,6.569422,14.816118,-71.03416,0.8807265,14000,2992.075506925583,,71.0,140,-100.85653875017232,0.5822583,0.00057233806,99.0,-47.539352,852294,66.49697,100.0,-57.96794
2.6623867,[-0.68  -0.878 -0.102 -0.818 -0.837],13.147746,-55.389603,0.76311404,100,-10.01086,0.5621692,-43.28591,3542.6333,14.937518,9.426807,-71.134636,1.1244813,14100,3015.5784997940063,,70.95,141,-102.63428127292644,0.5898397,0.00028066774,99.0,-52.207027,859389,99.91312,100.0,-59.3301
2.0391252,[-0.674 -0.873 -0.115 -0.827 -0.829],9.957866,-58.034836,0.75640064,100,-30.39537,0.5124379,-43.673355,2410.0908,8.991922,30.483398,-72.67993,1.0532658,14200,3038.8723056316376,,63.16,142,-101.46655688047927,0.5905727,0.018724483,99.0,-52.220436,865705,49.269722,100.0,-61.840992
1.4883889,[-0.674 -0.876 -0.108 -0.852 -0.828],11.974237,-55.838524,0.6355539,100,-18.884323,0.40628445,-37.981087,1473.3448,4.520406,7.7149167,-71.5088,0.77418756,14300,3062.784208059311,,67.95,143,-100.95393434187957,0.5841763,0.014115701,99.0,-45.753273,872500,27.096127,100.0,-59.774746
1.9372497,[-0.649 -0.851 -0.108 -0.822 -0.835],13.029757,-56.902813,0.7988986,100,-10.353979,0.43188217,-47.102505,1866.8256,5.6431055,5.9501677,-71.67621,0.7907577,14400,3086.9521498680115,,66.26,144,-101.0458310233118,0.585189,0.0062143034,99.0,-54.8993,879126,72.05664,100.0,-60.798378
2.8430634,[-0.646 -0.856 -0.127 -0.818 -0.834],12.234824,-57.22173,0.6725524,100,-6.8812065,0.5409758,-40.397163,1887.9296,10.721666,11.103985,-71.200775,0.84550416,14500,3105.038366794586,,66.77,145,-101.41040013788911,0.5808106,0.0051777815,99.0,-50.32212,885803,130.29903,100.0,-61.169113
1.9380343,[-0.653 -0.876 -0.127 -0.812 -0.838],12.258976,-56.672836,0.73261344,100,-26.52475,0.49407926,-43.489326,1870.8845,6.9687257,6.187952,-70.59804,0.81170523,14600,3130.062754392624,,69.63,146,-103.2813013325494,0.57300216,0.0015397961,99.0,-51.760994,892766,42.50444,100.0,-60.677723
3.3600128,[-0.659 -0.872 -0.107 -0.815 -0.846],12.05629,-56.60146,0.5151716,100,-19.651722,0.70317173,-28.727858,1699.236,31.705303,10.117684,-71.45273,0.81768227,14700,3153.2640838623047,,67.63,147,-102.1316280912016,0.5549274,0.0009096085,99.0,-38.56096,899529,118.98091,100.0,-60.519753
2.7778497,[-0.694 -0.838 -0.111 -0.772 -0.864],11.237031,-56.630264,0.6644105,100,-20.359812,0.5509558,-37.071053,3308.5796,15.37685,12.646364,-70.51426,1.1843754,14800,3180.325799703598,,68.86,148,-102.81399386400496,0.55266565,0.00057941605,99.0,-46.814907,906415,161.53604,100.0,-60.61494
4.456918,[-0.71  -0.847 -0.104 -0.763 -0.866],11.382195,-57.26866,0.5717784,100,-31.192635,0.786956,-34.408657,1498.6267,18.994968,9.947202,-71.6942,0.73696995,14900,3203.973051071167,,68.67,149,-103.92125989495597,0.53318554,0.00014123794,99.0,-44.41044,913282,170.19426,100.0,-61.21856
5.1018534,[-0.691 -0.839 -0.09  -0.739 -0.886],13.262018,-54.629917,0.65830696,100,-7.2833385,0.9499672,-35.26245,2900.8328,34.508915,31.621956,-71.11497,1.1725231,15000,3229.010712623596,,75.46,150,-104.62740839580069,0.5326398,0.0027596403,99.0,-46.183456,920828,232.25201,100.0,-58.655514
1.3744884,[-0.707 -0.85  -0.079 -0.734 -0.886],12.23653,-54.688793,0.8218071,100,-14.914252,0.35149223,-48.00722,1138.2179,2.7260678,7.675654,-72.969154,0.6240369,15100,3251.1617822647095,,81.16,151,-107.19053471393877,0.535231,0.0052850475,99.0,-54.31357,928944,27.905527,100.0,-58.94387
1.7543286,[-0.68  -0.849 -0.072 -0.723 -0.884],14.25348,-53.649136,0.8102645,100,-6.1173444,0.5172057,-43.592796,1209.6404,5.464834,5.049266,-70.774994,0.7630424,15200,3277.4920597076416,,81.56,152,-105.3079347733998,0.5312644,0.02556033,99.0,-50.8625,937100,27.053633,100.0,-57.82701
4.0728235,[-0.712 -0.839 -0.086 -0.726 -0.888],14.094706,-54.25171,0.691628,100,-8.889891,0.84473354,-39.93727,2096.506,15.213487,10.828251,-71.12969,0.83804005,15300,3302.5121114254,,78.96,153,-105.2228851698556,0.538086,0.009821295,99.0,-49.914036,944996,113.21332,100.0,-58.426647
2.423212,[-0.711 -0.827 -0.103 -0.722 -0.881],9.726201,-56.934643,0.6585593,100,-26.211536,0.5779478,-41.133263,4242.737,14.675484,8.378964,-71.88542,1.1117152,15400,3326.5121059417725,,70.26,154,-104.67397346448425,0.5253335,0.0038307365,99.0,-49.948334,952022,52.068466,100.0,-60.959232
3.1718633,[-0.712 -0.818 -0.116 -0.73  -0.894],13.15603,-56.43637,0.6404795,100,2.1324377,0.6488117,-36.448494,2337.871,18.540579,12.244492,-71.87527,0.9158219,15500,3348.671272754669,,72.17,155,-104.51337266221748,0.5203393,0.003809982,99.0,-45.965717,959239,118.39335,100.0,-60.563972
1.198784,[-0.709 -0.82  -0.13  -0.744 -0.899],11.080654,-57.53266,0.8012866,100,-22.92346,0.33804283,-46.33598,1823.1909,4.1367626,8.592409,-72.15871,0.88970536,15600,3374.313132047653,,67.92,156,-103.7842345682853,0.5055401,0.0074423687,99.0,-53.252327,966031,27.277786,100.0,-61.525814
1.8707353,[-0.688 -0.842 -0.125 -0.744 -0.913],11.409099,-55.49299,0.6825408,100,-26.864265,0.49228376,-39.941357,1323.2349,5.8983483,6.779236,-70.49308,0.70558745,15700,3398.892118692398,,73.26,157,-104.31928503254507,0.5058406,0.0179751,99.0,-48.575523,973357,67.61034,100.0,-59.56819
0.6125321,[-0.69  -0.829 -0.142 -0.733 -0.913],12.478759,-55.608517,0.93105346,100,-18.996407,0.2290759,-51.982048,1569.128,2.1248817,6.590432,-71.488144,0.7856594,15800,3421.9139659404755,,70.73,158,-102.78694384112407,0.508286,0.035573512,99.0,-57.33367,980430,6.13954,100.0,-59.642563
4.1084046,[-0.686 -0.829 -0.153 -0.729 -0.911],12.10478,-55.461132,0.6827022,100,-24.358257,0.7693156,-37.705654,2038.3971,23.811207,15.911106,-73.42144,0.96643287,15900,3444.1666827201843,,73.42,159,-104.38760548739465,0.50462353,0.00084170257,99.0,-48.368958,987772,210.82874,100.0,-59.506794
3.9658723,[-0.695 -0.833 -0.14  -0.721 -0.914],12.013823,-54.18968,0.6061175,100,-15.110075,0.8512867,-33.303844,2820.524,33.811676,15.735075,-72.590385,0.94823116,16000,3468.072147130966,,73.52,160,-103.01245002808194,0.5070058,0.001086373,99.0,-43.971447,995124,141.82239,100.0,-58.135708
1.670087,[-0.669 -0.83  -0.141 -0.737 -0.912],12.737551,-53.41023,0.81773853,100,-16.546732,0.4385969,-43.60539,2843.721,7.773793,9.271813,-69.90866,1.0500567,16100,3492.3966522216797,,73.18,161,-101.35892032545728,0.51239264,0.0033329357,99.0,-51.268284,1002442,53.51844,100.0,-57.34651
