MaxD2w0t,MinD2w0t,InitialReturnMin,EpisodesSoFar,InitialReturnMean,MaxIW,J_sample_variance,ReturnStepMax,MeanEntropy,Iteration,StdIW,MeanIW,EpThisIter,Bound,InitialReturnMax,InitialBound,EmpiricalD2,EpRewMean,TimeElapsed,EpLenMean,ReturnStepMaxmin,InitialReturnStd,ReturnMeanIW,StdD2w0t,TimestepsSoFar,MinIW,Weights,MeanD2w0t
3.813083,,-2.936348,8200,5.1116945e-06,11.608858,40243.99,100.0,1.2380865,82,1.4553695,1.1849687,100,84.41646,7.8291626,73.88561,2.278863,-152.1180970184879,1921.1798267364502,56.86,94.64938,2.5527081,197.27249,0.4423264,402137,0.08851616,[ 0.165 -0.57   0.17   0.176 -0.166],0.15226755
1.1924644,,-2.6318054,8300,3.5858154e-06,2.1575603,1534.8059,100.0,1.2372885,83,0.26230672,1.0432246,100,84.47978,8.307388,80.91221,1.0577369,-149.61948370119006,1945.8302164077759,54.12,94.470825,2.548016,183.83171,0.32386845,407549,0.5632162,[ 0.196 -0.501  0.159  0.177 -0.181],0.11275229
9.895602,,-3.0493088,8400,2.2125244e-06,90.64665,426653.47,100.0,1.2655736,84,4.638931,1.51056,100,118.14981,8.501701,94.124115,5.8429747,-145.97940626426123,1968.9169614315033,50.9,94.26407,2.5672991,260.4803,0.73795164,412639,0.06025873,[ 0.18  -0.481  0.163  0.172 -0.182],0.20402902
1.3236475,,-2.9769745,8500,2.2125244e-06,3.4547682,3303.7446,100.0,1.2597623,85,0.46659487,1.0392009,100,67.10246,10.710861,65.0102,1.1689519,-154.2984460868242,1995.0393357276917,59.26,94.792496,2.729959,167.3866,0.3438384,418565,0.32034472,[ 0.132 -0.51   0.148  0.157 -0.153],0.1258921
1417.629,,-3.043869,8600,2.4414062e-06,3131.4058,92275784.0,100.0,1.3142098,86,145.05144,13.891919,100,582.2169,10.381264,71.23707,78.49513,-152.2490998847515,2020.5770101547241,57.22,94.67847,2.620203,1129.4355,18.432652,424287,0.0061822208,[ 0.149 -0.491  0.146  0.142 -0.159],1.8273478
1.1243412,,-2.7306519,8700,-1.8310546e-06,1.5669796,202.22554,100.0,1.3117222,87,0.13377807,1.0191892,100,27.12619,10.550423,26.232635,1.0215169,-171.83897674734908,2055.2054624557495,77.22,95.54936,2.3190649,126.136986,0.3675484,432009,0.516986,[ 0.121 -0.517  0.102  0.142 -0.105],0.15704973
1.1918287,,-3.8481598,8800,1.6021728e-06,2.6790032,614.8586,100.0,1.3124397,88,0.31321445,1.0660262,100,21.12915,9.142639,18.171272,1.0791239,-175.56228877706505,2086.6018464565277,81.73,95.689705,2.9569638,122.62256,0.38857016,440182,0.39521465,[ 0.111 -0.52   0.107  0.147 -0.107],0.17164122
11.461463,,-3.471939,8900,4.577637e-06,47.80972,48171.516,100.0,1.3176156,89,2.18437,1.2520051,100,25.353706,15.397919,15.922173,1.8498943,-177.61438971910425,2124.214621067047,83.68,95.75491,3.129677,144.40514,0.6408092,448550,0.124746166,[ 0.114 -0.54   0.106  0.161 -0.107],0.25250235
1.0335457,,-4.200363,9000,-1.7547608e-06,1.3225911,104.937035,100.0,1.3134601,90,0.11690154,1.0078322,100,18.927765,9.385956,18.53814,1.0154256,-174.0263108368907,2158.9039103984833,80.97,95.70146,2.987014,118.8125,0.3712227,456647,0.64188063,[ 0.101 -0.543  0.109  0.111 -0.101],0.16318478
1.3638726,,-4.335594,9100,-3.5095215e-06,7.0416737,1417.297,100.0,1.3173656,91,0.50774395,1.075207,100,21.285652,11.059929,17.190117,1.1252601,-174.9060263468833,2192.585196495056,82.11,95.739716,3.6503608,122.82028,0.39065903,464858,0.55729234,[ 0.105 -0.54   0.109  0.106 -0.106],0.17294268
1.1980296,,-5.480507,9200,9.9182125e-06,3.0203621,458.43027,100.0,1.3214934,92,0.28475618,1.0435958,100,9.188438,12.177292,7.704315,1.0569918,-179.87948314149443,2230.335752725601,88.76,95.94684,3.9246986,110.45871,0.39806956,473734,0.5762937,[ 0.088 -0.514  0.1    0.102 -0.102],0.1848029
1.0906776,,-4.2831573,9300,-6.1035155e-07,1.8227054,237.93765,100.0,1.3319719,93,0.20119025,1.0255764,100,8.42981,10.391754,7.620178,1.0340335,-181.5475965545994,2264.2253918647766,89.05,95.92256,3.0494082,108.91902,0.39025956,482639,0.5212396,[ 0.09  -0.514  0.093  0.1   -0.097],0.18165112
1.2687474,,-4.257225,9400,1.6784668e-06,3.3172607,930.6469,100.0,1.31445,94,0.4493624,1.068419,100,9.700386,10.788155,6.717308,1.1381481,-182.45677757239048,2299.542997121811,90.33,95.96022,3.4833694,111.542595,0.4121891,491672,0.3400014,[ 0.092 -0.513  0.094  0.093 -0.087],0.19330156
1.2161312,,-3.9140854,9500,-6.790161e-06,2.8848805,484.826,100.0,1.3281845,95,0.32783133,1.0736414,100,8.303093,11.015617,4.594757,1.1035367,-184.49645423396734,2336.3461236953735,91.98,95.98834,3.1165128,110.06168,0.41029924,500870,0.49146593,[ 0.09  -0.526  0.09   0.083 -0.105],0.19462657
1.340987,,-4.790451,9600,1.1444092e-06,4.7272444,835.92505,100.0,1.3426906,96,0.52905947,1.0857389,100,-1.9116821,11.135063,-5.1067123,1.2016885,-192.3071555544956,2376.94660282135,100.99,96.19156,3.5516589,100.405426,0.42985284,510969,0.40563467,[ 0.091 -0.54   0.088  0.093 -0.091],0.21582729
1.0466928,,-4.2718353,9700,-7.400513e-06,1.6444111,109.705574,100.0,1.3517548,97,0.15358523,1.019658,100,-5.1151886,7.199768,-6.026497,1.0268073,-195.62458009788045,2418.746647834778,103.38,96.21542,2.7459037,94.10562,0.4110778,521307,0.642944,[ 0.076 -0.556  0.088  0.096 -0.076],0.20985106
1.131538,,-4.5663147,9800,-1.3580322e-05,2.2659726,118.001274,100.0,1.3506602,98,0.219024,1.0286714,100,-11.181885,14.263504,-12.237099,1.0609435,-200.4327177179014,2459.883116006851,109.21,96.32941,4.090542,89.185135,0.419824,532228,0.6292445,[ 0.081 -0.569  0.09   0.093 -0.067],0.22188893
1.0915394,,-4.051384,9900,-2.3651123e-06,1.7445264,130.7743,100.0,1.345885,99,0.18437272,1.0440844,100,-6.6965256,9.936813,-8.589722,1.0407012,-197.96429115718414,2504.7303700447083,105.49,96.246765,3.3451223,93.89634,0.41875896,542777,0.4939998,[ 0.067 -0.565  0.089  0.092 -0.068],0.2164915
1.0724192,,-4.6806564,10000,-3.8146973e-06,1.565778,87.26424,100.0,1.3457041,100,0.14898326,1.0221101,100,-11.573807,12.737717,-12.3576355,1.0236667,-201.3429208193034,2550.293865442276,110.05,96.34088,3.5022986,88.35665,0.42129657,553782,0.67139703,[ 0.074 -0.58   0.088  0.1   -0.073],0.2237925
1.2755537,,-4.6425247,10100,-8.69751e-06,2.4213743,421.15656,100.0,1.3639997,101,0.34244615,1.0766127,100,-11.958817,11.002144,-14.394783,1.1015912,-203.889617695322,2595.894439458847,112.39,96.37175,3.4764156,89.90165,0.44350442,565021,0.4804662,[ 0.077 -0.584  0.086  0.108 -0.073],0.23854399
1.0707449,,-4.8118362,10200,-4.4250487e-06,1.3411174,59.97494,100.0,1.3571869,102,0.11128071,1.0116615,100,-12.876602,11.355492,-13.335304,1.0164709,-201.55372754766023,2639.369859933853,110.6,96.35527,3.8284593,87.377625,0.41988665,576081,0.64612955,[ 0.083 -0.604  0.086  0.104 -0.055],0.2237682
1.06964,,-4.415634,10300,-1.04522705e-05,1.7973574,128.48685,100.0,1.3545247,103,0.15347628,1.0217266,100,-8.738991,10.438972,-9.531815,1.0239406,-197.76481287820852,2682.4634926319122,106.18,96.27492,3.5840194,91.51859,0.4155926,586699,0.702508,[ 0.083 -0.609  0.088  0.1   -0.062],0.21578184
1.1007805,,-4.8757095,10400,-1.2207031e-06,2.462122,128.90253,100.0,1.35374,104,0.17928186,1.0227474,100,-11.439064,9.17411,-12.544495,1.02879,-200.61568284391672,2725.7549879550934,109.67,96.34146,3.6948533,88.835304,0.42109632,597666,0.68654627,[ 0.087 -0.615  0.085  0.092 -0.064],0.22318739
1.0450372,,-4.579094,10500,-6.713867e-06,1.492554,77.031395,100.0,1.3535148,105,0.13621101,1.0158288,100,-10.910492,12.406822,-11.302811,1.0227832,-198.50891400465423,2768.06537938118,107.73,96.3147,3.5829139,89.20459,0.41489866,608439,0.64565647,[ 0.087 -0.593  0.082  0.089 -0.065],0.21742162
1.7581639,,-4.839943,10600,-8.31604e-06,5.4921284,547.20667,100.0,1.3565259,106,0.57578844,1.0936315,100,-16.495346,13.568298,-18.575615,1.2687614,-208.37782000509708,2811.6549723148346,117.67,96.45827,3.5189214,85.547104,0.45920742,620206,0.054714147,[ 0.093 -0.593  0.083  0.084 -0.065],0.2533533
1.6245569,,-5.051918,10700,9.155274e-06,3.2515676,234.81921,100.0,1.3631016,107,0.26124117,1.0368264,100,-9.34227,10.286682,-10.688835,1.058061,-196.031281650464,2852.1199746131897,105.97,96.30025,3.706283,91.707794,0.42689252,630803,0.5815549,[ 0.124 -0.603  0.084  0.077 -0.062],0.22061367
1.8717824,,-5.052246,10800,,3.598005,902.2961,100.0,1.3542695,108,0.4461291,1.0782242,100,-4.5221252,16.542496,-7.278763,1.147471,-193.55971496161376,2892.976139307022,102.82,96.23497,4.2410927,98.40281,0.43814272,641085,0.11221404,[ 0.134 -0.607  0.083  0.067 -0.056],0.22194488
1.5885186,,-5.7362747,10900,1.5258789e-07,3.1661372,483.95398,100.0,1.349373,109,0.435614,1.0906092,100,-13.336136,13.966736,-15.58831,1.1847872,-200.07473584345496,2935.212234020233,111.57,96.41347,3.93852,88.71583,0.44804233,652242,0.3069335,[ 0.116 -0.606  0.085  0.053 -0.065],0.23900671
5.091567,,-5.593193,11000,-2.2888185e-06,103.93794,40568.902,100.0,1.3796592,110,6.317774,1.6531525,100,14.723045,13.464058,-2.5220566,2.6622698,-187.74875791490464,2974.3252680301666,97.62,96.15347,4.383986,131.26201,0.61330676,662004,0.052241415,[ 0.134 -0.59   0.085  0.061 -0.07 ],0.2833249
1.2470841,,-6.12516,11100,4.196167e-06,2.754335,263.50247,100.0,1.3877637,111,0.33293745,1.0488098,100,-16.028831,20.825447,-18.05693,1.1288701,-204.23818295175974,3017.2616674900055,115.93,96.470436,4.8788605,85.24593,0.44023174,673597,0.43894905,[ 0.096 -0.597  0.077  0.051 -0.039],0.24167949
1.216498,,-6.0398483,11200,-3.967285e-06,1.9905852,169.81393,100.0,1.3808151,112,0.2984606,1.0559276,100,-22.186317,24.075447,-23.377724,1.0918921,-212.94463804895048,3067.1932237148285,124.71,96.524506,5.2593074,79.02688,0.45157847,686068,0.27980506,[ 0.083 -0.61   0.077  0.047 -0.031],0.26015058
1.1472689,,-4.8910904,11300,-1.2969971e-05,2.0081382,185.2318,100.0,1.3769394,113,0.2215026,1.0332623,100,-13.639175,15.19442,-14.956551,1.0468354,-202.9665085273042,3111.3676903247833,112.47,96.39075,3.6969252,86.87536,0.42793185,697315,0.53551567,[ 0.087 -0.607  0.082  0.052 -0.038],0.23045844
1038.0363,,-5.6838837,11400,-2.8991699e-06,2593.9946,7768699.5,100.0,1.407116,114,158.40385,14.12564,100,67.10675,13.241966,-17.898819,37.341934,-203.83121623495168,3157.5745763778687,115.45,96.46893,4.816388,362.26898,36.366436,708860,0.03914304,[ 0.1   -0.615  0.081  0.043 -0.042],3.9369369
1.2246845,,-9.279068,11500,1.6784668e-06,2.8740423,234.46922,100.0,1.4053849,115,0.2631268,1.026914,100,-31.274208,17.225021,-32.455406,1.073926,-217.33828537894777,3212.2994120121,137.8,96.69659,6.63341,69.71921,0.46475124,722640,0.50624573,[ 0.088 -0.599  0.066 -0.017 -0.012],0.2864354
1.1460412,,-8.075569,11600,-1.6784668e-06,2.2729945,269.43848,100.0,1.407149,116,0.3216889,1.0802995,100,-25.714073,16.642159,-27.533684,1.0865874,-208.85754223933588,3261.723286628723,127.53,96.62289,5.9134374,75.30549,0.45263112,735393,0.5135234,[ 0.08  -0.601  0.065 -0.026 -0.014],0.264731
1.1204123,,-8.668571,11700,-4.577637e-06,2.3299694,176.9027,100.0,1.4114256,117,0.2267991,1.026543,100,-25.087166,18.865822,-26.292877,1.0590727,-206.99118453180014,3307.6027755737305,125.66,96.5346,5.8111405,75.35478,0.44354925,747959,0.66071266,[ 0.081 -0.574  0.067 -0.027 -0.012],0.25691625
1.4328938,,-9.275879,11800,-1.2207031e-06,3.9622898,615.306,100.0,1.4099858,118,0.35718086,1.0319213,100,-27.628723,24.280304,-29.217537,1.108862,-209.0488130007248,3359.171974658966,129.83,96.629166,7.32201,74.08261,0.46768558,760942,0.44449767,[ 0.067 -0.566  0.067 -0.03  -0.007],0.27624914
1.1359466,,-10.400818,11900,-2.0599366e-05,1.9071586,74.17461,100.0,1.3993518,119,0.14510252,1.0316873,100,-34.702408,22.725021,-35.53797,1.0354253,-213.74854499863565,3410.3596942424774,138.63,96.88038,6.9857855,65.75587,0.4579085,774805,0.62769926,[ 0.067 -0.566  0.065 -0.043 -0.009],0.283538
1.1121284,,-10.489433,12000,-1.2969971e-06,1.7054698,121.789764,100.0,1.3966597,120,0.1368437,1.0145819,100,-34.53923,22.52375,-35.080536,1.0221024,-218.55383119232516,3462.7029504776,140.91,96.73062,6.4706383,65.76677,0.45815963,788896,0.74727,[ 0.069 -0.566  0.065 -0.04  -0.02 ],0.28693956
2.5715315,,-10.856255,12100,3.3187866e-06,13.304808,2891.5159,100.0,1.4140167,121,1.1192613,1.1414944,100,-37.028908,30.31932,-40.326637,1.539246,-219.89188114243075,3517.8987662792206,147.75,96.574265,7.6734304,68.96436,0.5822979,803671,0.28891534,[ 0.073 -0.568  0.061 -0.044 -0.022],0.36840478
1.2132282,,-12.247932,12200,-8.010864e-06,2.4439223,209.53188,100.0,1.4172775,122,0.26755148,1.0292577,100,-43.725815,21.543198,-44.89874,1.0703441,-231.1558832259637,3578.934684276581,161.6,97.00637,8.020348,57.11164,0.4875172,819831,0.59788084,[ 0.06  -0.558  0.051 -0.05  -0.005],0.33659667
1.1494343,,-12.293793,12300,-5.340576e-06,1.6153876,95.03268,100.0,1.4112025,123,0.1572493,1.0142778,100,-47.11847,21.767563,-47.685078,1.0301414,-233.1314872638186,3642.466725587845,167.15,96.865906,7.3039303,53.191154,0.48201188,836546,0.557271,[ 0.061 -0.565  0.047 -0.056 -0.002],0.34144923
1.1132973,,-12.087547,12400,-2.4414062e-06,1.8825659,147.61368,100.0,1.4121085,124,0.17018504,1.0142133,100,-50.889065,20.53759,-51.602684,1.0293788,-239.15021838928044,3708.698209285736,177.64,96.841,7.941637,49.36569,0.48795202,854310,0.63752854,[ 0.063 -0.558  0.045 -0.058 -0.008],0.36214826
1.6765064,,-15.768852,12500,-9.880066e-06,4.805572,350.84232,100.0,1.4133373,125,0.46084243,1.0728225,100,-52.048916,24.694698,-54.03483,1.221594,-245.84350907463872,3780.2110085487366,188.68,97.14241,8.753697,49.746494,0.5376658,873178,0.4214449,[ 0.061 -0.544  0.044 -0.061 -0.007],0.4159686
1.6031799,,-15.572617,12600,-5.302429e-06,9.854003,234.19646,100.0,1.4101554,126,0.50159305,1.1009281,100,-60.489914,24.856323,-62.32531,1.2102382,-258.55758938432666,3860.2860918045044,214.23,97.294975,8.641391,41.170227,0.55332935,894601,0.313743,[ 0.05  -0.541  0.041 -0.069 -0.006],0.47547337
1.1178613,,-17.450348,12700,9.269715e-06,2.4156916,119.54536,100.0,1.4152843,127,0.20000699,1.0085802,100,-63.3453,23.39729,-63.879845,1.046709,-255.96886285370798,3936.469914674759,216.43,97.208984,8.635416,37.007347,0.51096535,916244,0.61396134,[ 0.047 -0.548  0.037 -0.079 -0.009],0.44616854
1.5581338,,-18.63749,12800,4.043579e-06,4.3784738,247.2195,100.0,1.4151138,128,0.43449983,1.0352367,100,-69.76338,31.189857,-71.30763,1.2074993,-261.3909053502466,4022.330703020096,240.09,97.13099,10.012981,31.537033,0.55054957,940253,0.43679452,[ 0.046 -0.545  0.034 -0.081 -0.004],0.5261392
1.2643265,,-17.757782,12900,6.3323973e-06,2.3946683,172.52373,100.0,1.4177992,129,0.2688891,1.0054675,100,-71.01601,24.348022,-71.761314,1.1168655,-287.0427452887008,4118.869494438171,266.37,97.463806,10.33122,29.595636,0.52637404,966890,0.4642609,[ 0.037 -0.536  0.029 -0.085 -0.004],0.5609494
1.5911131,,-17.09703,13000,-9.57489e-06,9.745651,268.9854,100.0,1.4132025,130,0.5405258,1.0212823,100,-75.45046,29.222294,-76.601974,1.2321967,-276.6898647865284,4215.626114368439,268.22,97.254944,9.656015,25.858862,0.5681804,993712,0.20744081,[ 0.032 -0.538  0.025 -0.088 -0.001],0.6040108
1.1661654,,-18.020096,13100,4.9209593e-06,2.7735286,132.38681,100.0,1.4138368,131,0.23134881,0.98561937,100,-78.655495,22.834938,-79.25274,1.0808135,-275.9419964696856,4320.095112323761,283.41,97.58721,9.777876,21.725698,0.51803106,1022053,0.49065092,[ 0.025 -0.54   0.024 -0.096 -0.006],0.5917406
1.5050826,,-21.753632,13200,6.5612794e-06,3.2466087,124.78666,100.0,1.4128453,132,0.2940382,1.0139533,100,-84.34365,31.823936,-85.19891,1.1564006,-291.4344314163313,4434.559371709824,323.1,97.64724,9.976483,16.106318,0.5097706,1054363,0.41256854,[ 0.022 -0.54   0.022 -0.101 -0.005],0.68527836
1.738668,,-21.711487,13300,-2.2888185e-06,5.1112037,216.59363,100.0,1.4101561,133,0.49846533,1.0512394,100,-86.799255,22.894142,-88.45939,1.3767248,-305.82534929171436,4559.954228639603,360.48,97.677925,11.169365,14.5523405,0.5381084,1090411,0.3768235,[ 0.012 -0.536  0.019 -0.103 -0.006],0.8429703
1.3667383,,-24.20124,13400,4.8828124e-06,2.646854,140.77296,100.0,1.4094297,134,0.24948256,0.9819816,100,-92.59508,23.975105,-93.355675,1.145729,-299.7936846302497,4697.633424043655,388.63,97.69176,11.059916,7.7478805,0.4447021,1129274,0.51851714,[ 0.003 -0.533  0.018 -0.111 -0.009],0.8252536
1.7583764,,-27.241928,13500,2.1743774e-06,4.985794,185.20018,100.0,1.4064213,135,0.5070569,1.049706,100,-95.087494,27.411827,-96.55438,1.3652304,-295.85491296184966,4843.778861522675,410.71,97.75306,12.130629,6.001895,0.45817146,1170345,0.15577789,[-0.006 -0.528  0.016 -0.113 -0.009],0.9497506
1.2274497,,-21.447212,13600,-1.7547608e-06,2.646504,118.78731,100.0,1.4053392,136,0.26077217,1.0352901,100,-102.487656,25.108086,-103.144035,1.1335535,-284.4155873599132,5003.949848651886,447.48,98.03422,10.637927,-2.1326525,0.3288097,1215093,0.40607196,[-0.016 -0.527  0.013 -0.119 -0.012],0.9511488
1.3032817,,-25.126701,13700,2.2888185e-06,2.472969,115.843925,100.0,1.4043405,137,0.2686515,0.99766344,100,-103.81824,23.979568,-104.617134,1.1831175,-281.70524224545255,5165.06885933876,459.62,97.89748,10.352284,-3.2720807,0.30186924,1261055,0.43595234,[-0.021 -0.523  0.011 -0.122 -0.014],0.9990832
1.2983406,,-24.237026,13800,-1.14440915e-07,3.2385473,131.41243,100.0,1.4049834,138,0.29898897,0.99895453,100,-104.65756,27.86024,-105.49519,1.2016895,-275.327231163276,5332.763782739639,468.86,98.04868,11.364103,-4.124401,0.2718472,1307941,0.36460024,[-0.025 -0.519  0.009 -0.126 -0.014],1.0248768
1.1992584,,-30.32846,13900,-4.997253e-06,3.1494265,129.42532,100.0,1.4053392,139,0.26222858,1.0162673,100,-105.18674,24.840252,-105.797195,1.1520877,-271.8387099027458,5500.36394405365,475.69,98.0058,11.028101,-4.805141,0.23512255,1355510,0.46510342,[-0.03  -0.515  0.007 -0.131 -0.014],1.018684
1.2304256,,-26.213375,14000,-3.2806397e-06,2.8147094,111.59709,100.0,1.4034276,140,0.30304217,1.0149324,100,-104.61139,19.937931,-105.36884,1.1809433,-259.270461749787,5666.344786405563,475.33,98.148865,10.207929,-4.0917606,0.24186933,1403043,0.3669827,[-0.034 -0.511  0.007 -0.135 -0.014],1.0323629
1.2740752,,-30.977047,14100,-2.9754638e-06,3.9692693,129.07516,100.0,1.4025289,141,0.35268238,0.999643,100,-107.44144,23.680805,-108.234604,1.2158465,-250.3953776747881,5799.678350925446,482.86,97.969986,11.050343,-6.827885,0.21110483,1451329,0.3212639,[-0.039 -0.507  0.006 -0.139 -0.015],1.0632976
1.3026341,,-25.640354,14200,5.722046e-07,3.031787,127.2733,100.0,1.4013007,142,0.33505234,1.0003184,100,-109.76156,23.90981,-110.66195,1.248434,-245.13988995938806,5937.88334774971,486.48,98.08094,11.07219,-9.113334,0.19665542,1499977,0.28943256,[-0.042 -0.505  0.004 -0.144 -0.016],1.0845308
1.2093893,,-25.149254,14300,-7.6293944e-08,2.7492135,110.694595,100.0,1.4010898,143,0.25898394,1.0312052,100,-108.19779,22.733772,-108.88892,1.1565623,-231.50756490847007,6062.222625494003,477.62,98.05198,10.371108,-7.7891707,0.22730301,1547739,0.45768756,[-0.045 -0.501  0.004 -0.149 -0.018],1.0256226
1.178234,,-39.207817,14400,-3.7384034e-06,2.442706,143.98997,100.0,1.402129,144,0.25203365,0.9972572,100,-108.79799,22.521317,-109.38717,1.1509938,-227.60230966424223,6153.269207000732,488.86,98.12081,11.873628,-8.4121895,0.16476376,1596625,0.4543201,[-0.051 -0.498  0.003 -0.153 -0.018],1.0476595
1.1829453,,-29.569565,14500,4.043579e-06,2.601647,112.97282,100.0,1.4021583,145,0.26505944,0.97579634,100,-108.40014,34.251312,-109.062645,1.1506788,-217.28427012759752,6229.123302936554,485.13,98.10479,10.181857,-7.9727416,0.18790151,1645138,0.38303244,[-0.053 -0.494  0.003 -0.157 -0.017],1.040537
1.1028086,,-23.557182,14600,6.942749e-06,1.919211,93.49525,100.0,1.4016025,146,0.18077953,0.9985425,100,-109.45951,22.605206,-109.83671,1.0899675,-219.02472816899783,6300.126960515976,484.63,98.15938,9.694777,-9.283911,0.18216613,1693601,0.45683953,[-0.055 -0.489  0.002 -0.16  -0.017],1.0111164
1.2616718,,-23.116562,14700,5.378723e-06,2.8798156,129.00137,100.0,1.4030421,147,0.3599715,1.0152228,100,-109.24155,24.165497,-110.09449,1.2099779,-215.8859610804182,6370.787565469742,488.03,98.11586,10.756202,-8.676468,0.1798225,1742404,0.24938914,[-0.056 -0.487  0.002 -0.164 -0.017],1.0719067
1.1377248,,-25.640316,14800,-2.2888183e-07,1.9548078,104.362976,100.0,1.4016585,148,0.22547454,1.0203282,100,-109.33332,25.097038,-109.80467,1.1115876,-196.69801336179432,6439.855583429337,483.87,98.18698,9.988051,-9.060776,0.18924794,1790791,0.41195875,[-0.058 -0.481  0.002 -0.168 -0.016],1.0196122
1.1310688,,-27.786148,14900,2.2888185e-06,3.0712554,111.889885,100.0,1.4016024,149,0.24145222,1.0010033,100,-109.04436,24.503963,-109.51326,1.114433,-196.1697304177316,6506.977657556534,487.56,98.196205,10.452658,-8.767536,0.16789843,1839547,0.48343036,[-0.062 -0.476  0.002 -0.171 -0.017],1.028594
1.2215548,,-33.847626,15000,-2.822876e-06,5.440859,132.99806,100.0,1.4003477,150,0.3849041,1.0571166,100,-109.052864,22.86937,-109.80108,1.1907786,-189.83195920438288,6575.062662124634,486.93,98.2203,11.259015,-8.483887,0.18340342,1888240,0.33751348,[-0.063 -0.474  0.001 -0.174 -0.017],1.0623759
1.2749124,,-35.719013,15100,-1.1825562e-06,3.0470319,116.69202,100.0,1.4003797,151,0.35282823,0.98944813,100,-109.265335,21.462337,-110.097305,1.2034193,-185.74961279490913,6641.898131132126,483.19,98.23122,10.4770155,-8.666535,0.20745607,1936559,0.29627043,[-0.063 -0.47   0.001 -0.178 -0.019],1.0601795
1.1776836,,-30.998657,15200,-1.3732911e-06,2.4144154,140.28322,100.0,1.3983811,152,0.27627,1.0151964,100,-110.19229,22.922361,-110.78751,1.1455264,-169.7049835959724,6709.91055059433,492.3,98.31072,11.693747,-9.779116,0.13887312,1985789,0.31762955,[-0.067 -0.464 -0.001 -0.182 -0.019],1.0531824
1.1027184,,-32.07781,15300,1.2207031e-06,2.4888268,97.40753,100.0,1.396498,153,0.19810975,0.9896539,100,-109.80191,22.899786,-110.16366,1.0826739,-172.39162998234644,6777.339740276337,483.54,98.28696,9.745731,-9.629474,0.18733767,2034143,0.47665522,[-0.069 -0.459 -0.001 -0.185 -0.021],1.0061578
1.1137296,,-27.676483,15400,-2.822876e-06,1.9067745,117.771286,100.0,1.3945854,154,0.18641771,1.0056071,100,-109.34618,25.01847,-109.76627,1.0981578,-171.4441399195771,6844.30975151062,482.53,98.2894,10.812773,-9.114482,0.19465856,2082396,0.3780111,[-0.07  -0.454 -0.002 -0.187 -0.022],1.0110339
1.1390986,,-36.216717,15500,-3.2043456e-06,2.0448463,141.39665,100.0,1.3933209,155,0.24465194,1.005387,100,-112.2029,33.63202,-112.68947,1.1168729,-159.316506321541,6911.606777906418,483.54,98.341064,11.687715,-11.925427,0.19181319,2130750,0.4172823,[-0.072 -0.451 -0.003 -0.19  -0.024],1.0212601
1.2396374,,-24.867817,15600,-5.340576e-07,2.5540671,105.32562,100.0,1.3906711,156,0.2607699,1.0161986,100,-110.03773,23.50098,-110.718994,1.1219972,-148.9257520144032,6974.536609888077,489.35,98.39137,10.519487,-9.729541,0.15752377,2179685,0.30926746,[-0.075 -0.448 -0.004 -0.193 -0.026],1.0355973
1.097737,,-24.991512,15700,2.632141e-06,2.1930187,101.88066,100.0,1.3904521,157,0.19944781,0.9837852,100,-111.165115,22.436062,-111.52166,1.0846322,-151.85041348557417,7037.261345624924,488.39,98.37816,9.940665,-10.996122,0.15885678,2228524,0.47034803,[-0.083 -0.441 -0.004 -0.194 -0.028],1.0167046
1.1904896,,-32.19262,15800,-3.8146973e-07,3.1681752,140.01651,100.0,1.3879659,158,0.29670218,1.010951,100,-110.424644,27.031204,-110.96087,1.1500477,-146.09641715931875,7093.291841745377,479.35,98.39044,11.32688,-10.012446,0.21824428,2276459,0.35864747,[-0.084 -0.436 -0.005 -0.196 -0.029],1.0275736
1.0823047,,-26.559795,15900,3.7002565e-06,2.7729504,131.12744,100.0,1.3867152,159,0.20111442,0.98327935,100,-112.70267,22.997673,-113.04637,1.071282,-142.7133748111434,7152.807383775711,491.13,98.418846,11.271131,-12.5869875,0.13823849,2325572,0.4578938,[-0.09  -0.429 -0.005 -0.198 -0.031],1.0160711
1.1564295,,-27.63847,16000,1.4877319e-06,3.8077185,112.32339,100.0,1.3821034,160,0.27650902,1.0050935,100,-109.851204,27.33897,-110.40903,1.1295159,-132.21413326625634,7206.35027885437,475.37,98.44374,10.093822,-9.450236,0.2335642,2373109,0.37442246,[-0.091 -0.425 -0.005 -0.2   -0.032],1.0114542
1.2130394,,-41.29453,16100,-2.3841858e-06,3.2100735,144.79494,100.0,1.3806385,161,0.27893355,0.9978528,100,-109.75507,18.374132,-110.262634,1.1165897,-134.94123469798305,7260.891097784042,460.47,98.4139,11.873806,-9.452638,0.28783435,2419156,0.3683027,[-0.094 -0.42  -0.006 -0.202 -0.037],0.9736144
1.095114,,-28.07486,16200,-2.0980835e-06,2.0481718,117.17883,100.0,1.379822,162,0.20365757,1.0059849,100,-111.647964,21.406233,-112.033035,1.0849793,-126.31255627549027,7316.539839982986,475.48,98.4687,10.70563,-11.459944,0.22655806,2466704,0.3871429,[-0.101 -0.414 -0.005 -0.204 -0.039],0.9910643
1.0812136,,-27.990597,16300,-9.155273e-07,1.9110327,97.84091,100.0,1.3790947,163,0.17977583,1.0124062,100,-112.16334,23.08491,-112.477104,1.0653577,-119.00807195347879,7371.492842912674,480.25,98.504395,9.759798,-12.055024,0.20205599,2514729,0.51462615,[-0.102 -0.413 -0.004 -0.207 -0.039],0.9914739
