StdD2w0t,EpThisIter,ReturnMeanIW,TimestepsSoFar,ReturnStepMax,MinIW,InitialReturnStd,InitialBound,MeanIW,StdIW,MeanEntropy,ReturnStepMaxmin,MinD2w0t,EmpiricalD2,J_sample_variance,MaxD2w0t,TimeElapsed,InitialReturnMean,MeanD2w0t,Bound,EpisodesSoFar,MaxIW,Weights,Iteration,InitialReturnMax,EpRewMean,InitialReturnMin,EpLenMean
0.18272139,100,-92.991264,136188,100.0,0.9469566,2.9238899,-1522.8302,0.99857736,0.011699754,1.4174207,99.380066,,1.0001,9.676819,1.0003505,580.058828830719,-93.11809,0.03458211,-1522.7666,8000,1.0275147,[-0.692  0.93  -0.671  0.291 -0.002],80,-82.21941,-108.62135921990877,-97.31207,17.29
0.18154602,100,-92.882065,137894,100.0,0.95496404,2.7674203,-1561.5944,0.99769706,0.010712204,1.4165684,99.379036,,1.000126,8.872392,1.0003508,585.4439108371735,-93.08614,0.034122128,-1561.4838,8100,1.0231901,[-0.693  0.93  -0.672  0.292 -0.002],81,-84.69234,-108.3783315574739,-97.61393,17.06
0.18026459,100,-93.31072,139575,100.0,0.94534117,2.9069579,-1465.7914,0.9978985,0.010950943,1.4169852,99.41135,,1.0001436,8.78172,1.0007405,592.7253267765045,-93.50941,0.033623476,-1465.6891,8200,1.0301988,[-0.692  0.929 -0.673  0.292 -0.002],82,-83.532295,-108.60430167678747,-98.04343,16.81
0.18006092,100,-92.71897,141252,100.0,0.9606202,2.884512,-1417.2073,0.9973364,0.013980493,1.4178628,99.35617,,1.0001674,10.119164,1.0006193,597.6921060085297,-92.95431,0.033543352,-1417.0844,8300,1.0688198,[-0.692  0.928 -0.674  0.293 -0.002],83,-83.18182,-107.94224555741603,-97.41481,16.77
0.18332635,100,-93.074005,142993,100.0,0.96822125,3.1414542,-1585.8209,0.9981197,0.009242121,1.4164392,99.3785,,1.0000932,10.283709,1.0002723,604.9257881641388,-93.24647,0.03482173,-1585.7251,8400,1.0135862,[-0.692  0.929 -0.673  0.294 -0.001],84,-83.979034,-108.88148631798626,-97.873474,17.41
0.18269575,100,-92.455055,144721,100.0,0.9124064,3.1362967,-1400.0197,0.99564576,0.018023854,1.4155852,99.37556,,1.0002677,12.100915,1.0014722,612.9775333404541,-92.84624,0.034566812,-1399.8192,8500,1.0257524,[-0.691  0.928 -0.673  0.294 -0.003],85,-83.01448,-108.30270025079885,-97.5871,17.28
0.17875016,100,-93.15838,146373,100.0,0.9794037,2.9757636,-1495.1128,0.99908006,0.006546185,1.41559,99.35774,,1.0000442,8.923606,1.0000986,619.8559772968292,-93.24187,0.03304061,-1495.0498,8600,1.014316,[-0.691  0.927 -0.675  0.294 -0.003],86,-84.60792,-108.04565689199102,-97.78971,16.52
0.18103132,100,-92.67397,148069,100.0,0.95650655,2.9877243,-1417.167,0.99726635,0.013179708,1.4154898,99.37095,,1.0001546,9.762046,1.0007356,627.219527721405,-92.9141,0.033922374,-1417.0304,8700,1.035333,[-0.689  0.927 -0.675  0.294 -0.003],87,-83.302986,-108.0775319326213,-97.80156,16.96
0.18175712,100,-93.2478,149779,100.0,0.957134,2.764739,-1536.4718,0.9976928,0.0129441535,1.4146926,99.35756,,1.0001625,9.183837,1.0003974,635.2845301628113,-93.448494,0.034202076,-1536.3529,8800,1.0231185,[-0.691  0.926 -0.675  0.293 -0.003],88,-84.0927,-108.82013538652166,-97.65852,17.1
0.18072487,100,-93.12996,151469,100.0,0.9787775,2.8998456,-1660.2789,0.9990963,0.008984987,1.4149528,99.37099,,1.0001208,9.064482,1.0001607,643.394289970398,-93.21331,0.03380121,-1660.231,8900,1.0255382,[-0.693  0.927 -0.675  0.293 -0.004],89,-81.616776,-108.35714188315437,-97.282555,16.9
0.18301058,100,-92.60903,153203,100.0,0.8644011,3.3500726,-1585.7395,0.9936182,0.028093904,1.4131086,99.38659,,1.0006185,20.693409,1.0007923,650.4353611469269,-93.16503,0.0346874,-1585.4279,9000,1.0434796,[-0.694  0.927 -0.675  0.293 -0.004],90,-80.76613,-108.70512488761696,-97.50727,17.34
0.18338889,100,-92.89178,154945,100.0,0.9734318,3.1824002,-1382.5242,0.99864656,0.009197642,1.4130855,99.360725,,1.0000885,11.016812,1.0003531,657.2182056903839,-93.01169,0.03484168,-1382.4553,9100,1.0443684,[-0.692  0.927 -0.675  0.293 -0.006],91,-81.996826,-108.61863978579603,-97.366295,17.42
0.18080018,100,-93.16127,156636,100.0,0.94660765,2.7283206,-1495.3701,0.996262,0.024341723,1.413199,99.37507,,1.0006975,10.86967,1.0010437,665.3605933189392,-93.49921,0.033826374,-1495.2007,9200,1.0671574,[-0.695  0.928 -0.675  0.294 -0.006],92,-81.826126,-108.67806879844082,-97.92116,16.91
0.18190181,100,-93.28913,158349,100.0,0.9796042,3.1430936,-1509.3397,0.9994239,0.0066029285,1.4126385,99.39128,,1.0000458,11.076389,1.0000726,673.314028263092,-93.33916,0.034260586,-1509.3085,9300,1.0121852,[-0.691  0.928 -0.676  0.293 -0.006],93,-83.23289,-108.7110795571703,-97.69721,17.13
0.18111995,100,-92.659615,160046,100.0,0.9098971,3.0552883,-1465.3566,0.9953339,0.025756039,1.4117627,99.38332,,1.0005577,15.137278,1.001084,680.0425140857697,-93.07454,0.033947222,-1465.1056,9400,1.065891,[-0.69   0.928 -0.676  0.294 -0.006],94,-82.943146,-108.27241923449336,-97.478355,16.97
0.18148722,100,-92.47513,161750,100.0,0.9073418,3.1534772,-1522.8208,0.99305576,0.03052041,1.4114944,99.405624,,1.0009705,15.36627,1.0014873,687.4058060646057,-93.10865,0.03409063,-1522.433,9500,1.0679674,[-0.687  0.928 -0.675  0.292 -0.007],95,-83.0999,-108.35844697109583,-97.5225,17.04
0.18232827,100,-93.055916,163471,100.0,0.95864666,2.8374012,-1561.8341,0.99691725,0.013099767,1.4111345,99.37381,,1.0001966,9.41549,1.0006069,695.9630916118622,-93.32595,0.034423564,-1561.6971,9600,1.0390188,[-0.69   0.928 -0.675  0.293 -0.007],96,-84.52047,-108.75452005396714,-97.49282,17.21
0.17744063,100,-93.30996,165098,100.0,0.9519545,2.8600907,-1383.0537,0.99742454,0.014236136,1.4097037,99.39097,,1.0002282,11.369677,1.0006398,702.8812909126282,-93.54124,0.032542877,-1382.9237,9700,1.0463351,[-0.692  0.928 -0.675  0.292 -0.008],97,-84.3365,-108.1405314597273,-97.32334,16.27
0.17911652,100,-92.7958,166757,100.0,0.95892125,2.9937868,-1608.3622,0.997325,0.015379784,1.4090731,99.379364,,1.000257,11.277663,1.0004876,710.3360922336578,-93.03428,0.033182606,-1608.2303,9800,1.0328919,[-0.693  0.929 -0.675  0.293 -0.009],98,-84.07173,-107.88711298993577,-97.44147,16.59
0.18223935,100,-93.09131,168476,100.0,0.93707806,3.212539,-1400.695,0.99521047,0.019328661,1.408112,99.405014,,1.0005138,12.990621,1.001014,718.069118976593,-93.52151,0.034388293,-1400.4766,9900,1.0373864,[-0.695  0.929 -0.675  0.293 -0.01 ],99,-82.402954,-108.9785782520619,-97.815956,17.19
0.18317282,100,-93.19323,170214,100.0,0.9666552,2.968265,-1549.2333,0.99898857,0.008807731,1.4068,99.37626,,1.0000675,9.768779,1.00017,724.6274435520172,-93.283066,0.03476119,-1549.1884,10000,1.017145,[-0.695  0.931 -0.674  0.292 -0.011],100,-81.38072,-108.88832125318713,-97.71206,17.38
0.18338816,100,-92.78939,171956,100.0,0.97757053,3.1578834,-1465.1589,0.9990014,0.009390012,1.4075902,99.39265,,1.0000947,11.58129,1.0001924,731.9624478816986,-92.87691,0.03484155,-1465.1141,10100,1.0348095,[-0.695  0.931 -0.674  0.292 -0.012],101,-80.40137,-108.4649279976099,-97.64541,17.42
0.18185389,100,-93.22489,173668,100.0,0.9717462,3.171406,-1364.5125,0.99938846,0.008277599,1.406777,99.3799,,1.0000631,11.162041,1.0001155,738.2226855754852,-93.27411,0.034240875,-1364.4865,10200,1.0168017,[-0.695  0.931 -0.674  0.293 -0.011],102,-83.15951,-108.63135430334243,-97.909096,17.12
0.17563935,100,-93.56963,175261,100.0,0.97386926,2.401614,-1306.0386,0.99897873,0.011546868,1.4072337,99.3991,,1.0001246,5.786608,1.0002364,744.2709677219391,-93.66193,0.03186112,-1305.9806,10300,1.0383378,[-0.696  0.931 -0.674  0.292 -0.012],103,-85.85114,-107.94847756594436,-97.544556,15.93
0.1821817,100,-92.7431,176979,100.0,0.9083718,2.8217406,-1465.5243,0.99441737,0.025455581,1.4072493,99.3774,,1.0007315,12.595426,1.0010511,751.2201402187347,-93.24236,0.03436648,-1465.2075,10400,1.0642219,[-0.694  0.931 -0.674  0.293 -0.012],104,-85.14535,-108.62721894441131,-97.42634,17.18
0.18331683,100,-92.43737,178719,100.0,0.91665864,3.422238,-1382.3921,0.99497604,0.02076573,1.4066128,99.354706,,1.0004362,16.207876,1.00104,759.0149903297424,-92.87964,0.034809258,-1382.1642,10500,1.0411038,[-0.697  0.931 -0.673  0.293 -0.012],105,-82.27876,-108.4616500898857,-97.57639,17.4
0.17981167,100,-92.77837,180391,100.0,0.92509055,3.0449142,-1549.0295,0.9966406,0.018186392,1.4067049,99.35707,,1.0003544,11.052245,1.0009886,766.0607860088348,-93.07938,0.033445947,-1548.8748,10600,1.0556049,[-0.698  0.93  -0.674  0.295 -0.012],106,-81.09446,-108.04879447783354,-97.391716,16.72
0.17806986,100,-93.59464,182030,100.0,0.9584734,2.5613892,-1326.4475,0.99840593,0.01375772,1.4061431,99.38432,,1.0002462,8.0055895,1.000317,772.4101717472076,-93.73755,0.03278269,-1326.3772,10700,1.035673,[-0.699  0.929 -0.675  0.296 -0.012],107,-85.14149,-108.47415542755178,-97.65947,16.39
0.1848498,100,-92.538246,183801,100.0,0.9481611,2.9223478,-1573.5067,0.996957,0.01828738,1.4066142,99.382,,1.0003344,13.224459,1.0004572,778.121057510376,-92.79493,0.035423324,-1573.3673,10800,1.0474625,[-0.699  0.929 -0.675  0.296 -0.013],108,-81.75863,-108.66051251582314,-96.92336,17.71
0.18046214,100,-93.21781,185486,100.0,0.96619946,2.7514355,-1417.6229,0.99833,0.012088773,1.406777,99.33785,,1.0001659,8.329125,1.0003307,784.6822109222412,-93.36994,0.033702176,-1417.53,10900,1.034791,[-0.698  0.929 -0.675  0.296 -0.012],109,-84.27857,-108.50446720615444,-97.15731,16.85
0.1789543,100,-92.96219,187142,100.0,0.9933968,3.1277568,-1508.9791,0.99985236,0.002637085,1.4071195,99.3757,,1.0000081,9.671611,1.0000355,792.1240396499634,-92.97851,0.033120092,-1508.9691,11000,1.0075582,[-0.696  0.929 -0.675  0.295 -0.012],110,-82.055565,-107.77962978492425,-97.5159,16.56
0.17848918,100,-93.36192,188789,100.0,0.9633824,2.5802186,-1650.8242,0.9979483,0.014833637,1.4078392,99.35816,,1.0001885,7.6606493,1.0003705,798.3625226020813,-93.55888,0.032942533,-1650.712,11100,1.0510117,[-0.697  0.93  -0.675  0.295 -0.012],111,-85.94795,-108.35951887774684,-97.42964,16.47
0.17745909,100,-91.93095,190414,100.0,0.84303,2.450803,-1305.8665,0.98259556,0.0570175,1.409157,99.39229,,1.002869,29.842436,1.0069656,805.5422012805939,-93.489746,0.032525294,-1305.008,11200,1.1697451,[-0.698  0.93  -0.674  0.295 -0.011],112,-86.97654,-108.06667196294944,-98.057945,16.25
0.18047184,100,-93.1525,192099,100.0,0.9718659,2.9285982,-1480.715,0.9970548,0.014179619,1.4111314,99.376854,,1.0002375,10.675198,1.0007129,812.8600358963013,-93.4102,0.033704106,-1480.5859,11300,1.0566286,[-0.695  0.932 -0.675  0.298 -0.01 ],113,-85.57505,-108.54168364710027,-97.28898,16.85
0.18347993,100,-92.999565,193843,100.0,0.9872723,3.6905653,-1509.0388,0.9995759,0.004562818,1.412023,99.363174,,1.000026,13.591907,1.0000535,820.04962849617,-93.03825,0.034880493,-1509.017,11400,1.0172865,[-0.694  0.932 -0.675  0.297 -0.008],114,-83.29171,-108.65626553359189,-97.63382,17.44
0.17848709,100,-92.80769,195490,100.0,0.9598929,3.4769533,-1480.2976,0.9978507,0.011105049,1.4110408,99.37135,,1.0001031,13.880439,1.0003412,825.6064298152924,-92.99279,0.032942135,-1480.2053,11500,1.0352187,[-0.694  0.932 -0.675  0.297 -0.007],115,-80.492874,-107.68154027024302,-97.1671,16.47
0.18318258,100,-93.13536,197228,100.0,0.9267488,2.6962929,-1574.118,0.9970002,0.015344184,1.4090928,99.38496,,1.0001851,9.19204,1.0003749,833.0947711467743,-93.40631,0.03476311,-1573.9657,11600,1.0240413,[-0.693  0.933 -0.674  0.298 -0.008],116,-84.46318,-109.02072735233418,-97.48408,17.38
0.18268211,100,-92.51324,198956,100.0,0.9453022,3.4588714,-1449.6089,0.996459,0.019218575,1.4100693,99.355034,,1.0004035,14.383608,1.0009246,840.4944651126862,-92.827415,0.034564156,-1449.4479,11700,1.0452492,[-0.694  0.933 -0.674  0.298 -0.01 ],117,-78.70317,-108.28872878460933,-97.58211,17.28
0.18176746,100,-92.75691,200666,100.0,0.96053356,2.9838524,-1465.4329,0.9954612,0.017805696,1.4116629,99.3715,,1.0003867,13.849904,1.0005592,848.4238576889038,-93.1509,0.03420406,-1465.1772,11800,1.0553153,[-0.695  0.932 -0.674  0.297 -0.009],118,-84.07079,-108.47465872617632,-97.44646,17.1
0.17943309,100,-93.40991,202331,100.0,0.9711642,2.6334078,-1549.5208,0.99819624,0.013687855,1.4129943,99.393585,,1.0001601,8.845634,1.0002517,856.0562319755554,-93.570595,0.03330219,-1549.4382,11900,1.057898,[-0.697  0.932 -0.674  0.297 -0.007],119,-87.27913,-108.53839968569231,-97.51363,16.65
0.17862825,100,-93.0574,203980,100.0,0.9114851,2.5846188,-1434.5258,0.9924012,0.025915565,1.4102427,99.39677,,1.0007617,10.388067,1.0017309,862.6747469902039,-93.7457,0.032988653,-1434.1495,12000,1.0507711,[-0.697  0.931 -0.673  0.297 -0.006],120,-80.78895,-108.56899066722974,-97.12275,16.49
0.17872317,100,-92.93204,205631,100.0,0.8918661,2.9452758,-1434.2877,0.9937783,0.021452427,1.409157,99.3616,,1.0003611,11.378776,1.0014052,870.6001906394958,-93.507744,0.03302765,-1433.9604,12100,1.0512184,[-0.698  0.93  -0.673  0.296 -0.009],121,-82.12068,-108.32000906291749,-97.430916,16.51
0.17853218,100,-93.567955,207279,100.0,0.97899675,2.7898347,-1450.4269,0.9990966,0.009719055,1.4092866,99.38519,,1.0000988,8.97594,1.000144,877.9712464809418,-93.64542,0.032961,-1450.3853,12200,1.0302072,[-0.696  0.928 -0.675  0.297 -0.01 ],122,-82.31513,-108.45247574096904,-97.60003,16.48
0.18030828,100,-93.23343,208961,100.0,0.9620196,3.0656815,-1495.2981,0.9978156,0.012412706,1.4078617,99.36878,,1.0001653,10.922697,1.0003905,884.4250617027283,-93.42709,0.03364224,-1495.1733,12300,1.0302627,[-0.696  0.929 -0.675  0.297 -0.01 ],123,-83.34565,-108.52061538515213,-97.407364,16.82
0.18124327,100,-92.65721,210660,100.0,0.9306622,3.291135,-1325.949,0.9934045,0.031791106,1.4102472,99.3682,,1.0011685,20.518208,1.0016923,892.0529437065125,-93.23897,0.033991933,-1325.6614,12400,1.093797,[-0.694  0.929 -0.674  0.296 -0.011],124,-83.65453,-108.47079457525078,-97.6069,16.99
0.18063489,100,-92.96951,212348,100.0,0.9343451,3.2227373,-1345.6007,0.99654514,0.019403089,1.4105833,99.379654,,1.0004983,13.567454,1.0014573,900.2628200054169,-93.283905,0.033764087,-1345.415,12500,1.0438533,[-0.696  0.928 -0.674  0.295 -0.009],125,-82.43837,-108.40674675146906,-97.53191,16.88
0.17995454,100,-93.18419,214023,100.0,0.9510986,3.028404,-1574.0103,0.99872947,0.010648903,1.4104978,99.385635,,1.00014,10.237573,1.0003077,908.1198618412018,-93.29843,0.033502035,-1573.9524,12600,1.0267849,[-0.693  0.929 -0.674  0.296 -0.008],126,-82.11256,-108.33510391515678,-97.61784,16.75
0.18040548,100,-93.19988,215707,100.0,0.97521,2.868973,-1619.5426,0.9988047,0.008484829,1.4097077,99.38168,,1.0000697,9.914051,1.0002216,914.7087469100952,-93.30034,0.033680968,-1619.4918,12700,1.0231472,[-0.693  0.929 -0.674  0.295 -0.009],127,-84.82586,-108.41393498093429,-97.736565,16.84
0.18045512,100,-93.240395,217392,100.0,0.97757244,2.6967108,-1597.3914,0.99952173,0.008224538,1.4097878,99.367065,,1.0000737,8.260513,1.0001137,922.8070299625397,-93.28219,0.033700883,-1597.3684,12800,1.0325353,[-0.693  0.929 -0.673  0.295 -0.009],128,-86.27013,-108.40060137359265,-97.6705,16.85
0.17893231,100,-92.94277,219047,100.0,0.91603464,2.5417862,-1305.6111,0.99680835,0.022294099,1.4097027,99.36613,,1.0004455,10.436681,1.0014744,930.7348201274872,-93.234436,0.033105567,-1305.4547,12900,1.0531217,[-0.694  0.929 -0.673  0.295 -0.009],129,-85.63651,-108.06445750428882,-97.6335,16.55
0.1774906,100,-93.63541,220675,100.0,0.9581481,2.7558112,-1346.1302,0.9979125,0.015668113,1.4107854,99.38536,,1.0002464,10.9910345,1.0003786,938.4482250213623,-93.81347,0.03256289,-1346.0365,13000,1.0470291,[-0.692  0.926 -0.673  0.294 -0.009],130,-84.072334,-108.47011187935009,-97.413795,16.28
0.18067993,100,-92.91222,222364,100.0,0.9395412,2.6625323,-1417.3109,0.99831283,0.012636792,1.4091582,99.39564,,1.0001326,7.9686494,1.0002428,946.1738002300262,-93.05803,0.03378222,-1417.2324,13100,1.0193157,[-0.692  0.927 -0.674  0.294 -0.008],131,-85.05615,-108.18320986508036,-97.39881,16.89
0.18348832,100,-92.94945,224108,100.0,0.9736666,3.0176225,-1480.4098,0.9982394,0.011430783,1.409611,99.40016,,1.0001178,9.689143,1.000295,954.8945140838623,-93.10498,0.034882158,-1480.3229,13200,1.0424623,[-0.692  0.927 -0.674  0.294 -0.01 ],132,-83.594,-108.73102498307266,-97.51642,17.44
0.18288054,100,-92.92582,225840,100.0,0.9716378,3.222202,-1417.2991,0.99863344,0.007951625,1.4092067,99.37859,,1.0000759,11.386812,1.000388,963.2377555370331,-93.04615,0.034641966,-1417.2361,13300,1.0259421,[-0.694  0.927 -0.673  0.294 -0.009],133,-83.46589,-108.55413765024592,-98.009674,17.32
0.18084165,100,-92.82813,227532,100.0,0.94217235,2.9517555,-1536.099,0.9971191,0.018885149,1.4087467,99.382195,,1.0003723,13.209242,1.0006554,969.0426399707794,-93.07566,0.033844996,-1535.9691,13400,1.0555695,[-0.694  0.928 -0.672  0.294 -0.01 ],134,-83.77324,-108.22393754375167,-97.75606,16.92
0.18275057,100,-92.472115,229261,100.0,0.91296893,2.8443677,-1449.6847,0.99499744,0.023896288,1.4085494,99.35739,,1.0006278,13.091468,1.0010381,977.8252003192902,-92.90318,0.03458786,-1449.4763,13500,1.0641845,[-0.695  0.927 -0.673  0.294 -0.01 ],135,-82.940025,-108.37091466750813,-97.700966,17.29
0.18027847,100,-92.769394,230942,100.0,0.94570357,3.1909287,-1364.384,0.9958808,0.020067621,1.4102644,99.37192,,1.0005351,12.403212,1.000775,986.0884189605713,-93.14564,0.03362614,-1364.1633,13600,1.0585241,[-0.693  0.929 -0.672  0.294 -0.01 ],136,-80.75405,-108.21447534137303,-97.42022,16.81
0.17984773,100,-92.93716,232615,100.0,0.94984835,3.3217678,-1465.4371,0.99748796,0.014397978,1.4092915,99.37216,,1.000196,13.771261,1.0004014,994.289302110672,-93.15517,0.03346313,-1465.3165,13700,1.0298239,[-0.69   0.928 -0.673  0.294 -0.009],137,-79.87165,-108.13883908335785,-97.51341,16.73
0.18430343,100,-92.079155,234375,100.0,0.92514145,3.6691635,-1573.2234,0.99512756,0.020913495,1.4098153,99.3775,,1.0003959,17.66144,1.0009271,1002.2876470088959,-92.51158,0.035204664,-1572.9739,13800,1.046548,[-0.689  0.929 -0.672  0.293 -0.01 ],138,-82.62028,-108.22934293886853,-97.64122,17.6
0.18261269,100,-92.90531,236101,100.0,0.89687765,2.738297,-1597.5581,0.9938658,0.0271673,1.4092662,99.36626,,1.0006344,13.520015,1.0016012,1009.1194474697113,-93.449005,0.034530498,-1597.2804,13900,1.0741705,[-0.691  0.929 -0.671  0.292 -0.009],139,-85.36586,-108.97929292438351,-97.69787,17.26
0.17916305,100,-93.47301,237761,100.0,0.94106334,2.9270656,-1480.904,0.9985952,0.013295248,1.408175,99.39421,,1.0001694,9.073182,1.0002207,1016.8493318557739,-93.59923,0.033202134,-1480.8414,14000,1.0227652,[-0.69   0.931 -0.67   0.291 -0.01 ],140,-84.921906,-108.5240011418558,-98.50196,16.6
0.17896172,100,-93.30188,239417,100.0,0.9693147,2.9024882,-1619.6699,0.99861443,0.009042135,1.4086357,99.377945,,1.0000893,9.656791,1.0003123,1024.4447286128998,-93.42757,0.03312151,-1619.5869,14100,1.0339513,[-0.691  0.93  -0.67   0.291 -0.011],141,-81.9614,-108.29508051286543,-97.509705,16.56
0.1841474,100,-92.912735,241174,100.0,0.9560368,2.856449,-1465.3497,0.9981975,0.010679026,1.4076793,99.38522,,1.000111,9.471776,1.0003515,1032.0397856235504,-93.06773,0.03514225,-1465.2731,14200,1.0249578,[-0.692  0.931 -0.67   0.291 -0.01 ],142,-83.154854,-108.81076625252378,-97.34706,17.57
0.18318342,100,-92.7437,242912,100.0,0.9581707,2.8261442,-1449.7162,0.9978578,0.012084113,1.4063637,99.38067,,1.0001603,9.251278,1.0004778,1040.0079548358917,-92.93472,0.03476325,-1449.6136,14300,1.0276083,[-0.692  0.931 -0.669  0.291 -0.011],143,-83.052246,-108.47861497139061,-97.22361,17.38
0.18058997,100,-92.87247,244599,100.0,0.9338399,2.9222033,-1434.0273,0.99574846,0.020301381,1.4068785,99.36091,,1.0005239,12.366982,1.0007354,1047.0226304531097,-93.24734,0.033744816,-1433.7782,14400,1.0496774,[-0.69   0.931 -0.668  0.29  -0.012],144,-83.7286,-108.36974432291468,-97.894806,16.87
0.1841085,100,-92.27176,246355,100.0,0.94948727,3.236455,-1560.9973,0.9974993,0.01580197,1.4072537,99.371895,,1.0003152,13.356432,1.0004432,1054.3222136497498,-92.48912,0.035124127,-1560.8845,14500,1.0397774,[-0.693  0.931 -0.668  0.291 -0.012],145,-82.59806,-108.16903538988338,-97.29421,17.56
0.182286,100,-93.01797,248075,100.0,0.9504492,2.9733298,-1382.826,0.9968622,0.01632558,1.4051875,99.37871,,1.0002666,10.115625,1.0004848,1061.6079659461975,-93.313576,0.03440494,-1382.657,14600,1.0312908,[-0.692  0.931 -0.669  0.29  -0.012],146,-85.923416,-108.74854734985568,-97.24454,17.2
0.18509959,100,-93.123886,249851,100.0,0.97579527,3.088812,-1549.1604,0.9989975,0.0076372777,1.4053869,99.34986,,1.0000546,10.045403,1.0001643,1068.9493877887726,-93.21018,0.03552117,-1549.1155,14700,1.0293263,[-0.692  0.931 -0.67   0.291 -0.014],147,-82.50153,-109.18543585085335,-98.413376,17.76
0.17723118,100,-92.49154,251473,100.0,0.9205736,2.5918782,-1434.1233,0.9904891,0.028950427,1.4072208,99.38003,,1.0011617,12.533371,1.001458,1075.4679152965546,-93.34332,0.03245214,-1433.6351,14800,1.1020218,[-0.692  0.931 -0.67   0.292 -0.013],148,-85.6791,-107.86455794490921,-97.3738,16.22
0.18098257,100,-93.06174,253168,100.0,0.96949446,2.9040425,-1480.6172,0.9971015,0.011400976,1.4085717,99.395615,,1.0001658,10.994022,1.0005206,1084.0671825408936,-93.31244,0.03390262,-1480.4686,14900,1.0420456,[-0.694  0.93  -0.67   0.292 -0.012],149,-83.721794,-108.51208137900349,-97.739365,16.95
0.18114997,100,-92.23052,254865,100.0,0.86080587,2.837819,-1364.4158,0.9891393,0.03735422,1.4081173,99.3734,,1.0014573,18.300156,1.0034832,1091.016562461853,-93.17738,0.03395299,-1363.9133,15000,1.0960072,[-0.696  0.93  -0.669  0.291 -0.01 ],150,-82.48235,-108.39072237172859,-97.713806,16.97
0.17784774,100,-92.46545,256499,100.0,0.92403954,2.7221038,-1400.2004,0.99371654,0.02503875,1.4063635,99.36279,,1.000604,12.518611,1.0009947,1098.8279700279236,-93.027,0.032689407,-1399.9242,15100,1.0634017,[-0.694  0.932 -0.67   0.294 -0.011],151,-82.70173,-107.62970263618632,-97.56843,16.34
0.18365915,100,-92.493324,258246,100.0,0.9306104,3.4490376,-1573.7483,0.99396,0.01967237,1.4075955,99.344505,,1.0005105,16.15632,1.001038,1107.2107555866241,-93.036476,0.034946192,-1573.4476,15200,1.0583531,[-0.695  0.933 -0.668  0.294 -0.012],152,-81.15845,-108.69853756182674,-97.74841,17.47
0.18221785,100,-92.84157,259965,100.0,0.9453126,2.9296157,-1494.9805,0.99689686,0.015546702,1.4068841,99.36015,,1.0002866,11.069748,1.0006108,1114.249328136444,-93.10956,0.034384117,-1494.818,15300,1.0267484,[-0.693  0.933 -0.669  0.295 -0.011],153,-81.91965,-108.5230668254453,-97.70565,17.19
0.1784866,100,-92.71587,261611,100.0,0.89916605,2.6141667,-1345.6765,0.9926112,0.031634912,1.4067045,99.35268,,1.0010921,15.778956,1.0015965,1120.8329219818115,-93.35975,0.032931387,-1345.347,15400,1.0698555,[-0.695  0.933 -0.669  0.296 -0.012],154,-86.04438,-108.09088991223005,-97.19446,16.46
0.17986138,100,-93.314186,263284,100.0,0.9391901,3.0068507,-1450.5028,0.9954715,0.022914939,1.4062428,99.3608,,1.0004883,13.285811,1.0007254,1128.913346529007,-93.7213,0.033465724,-1450.2489,15500,1.0460516,[-0.693  0.935 -0.669  0.295 -0.012],155,-82.52081,-108.77364606445035,-97.59612,16.73
0.18257481,100,-92.75328,265010,100.0,0.97267413,3.3189628,-1449.732,0.99783903,0.014108027,1.4076533,99.385994,,1.0002248,12.148357,1.0003397,1137.360980272293,-92.95055,0.03452336,-1449.6292,15600,1.0422871,[-0.695  0.935 -0.668  0.296 -0.013],156,-81.68007,-108.38102358393243,-97.65749,17.26
0.17888877,100,-93.15808,266664,100.0,0.9011596,2.3942473,-1586.2534,0.99403,0.02368362,1.4063371,99.367966,,1.0006882,12.30314,1.0011454,1145.2285499572754,-93.679016,0.03308798,-1585.9609,15700,1.0514728,[-0.694  0.936 -0.667  0.295 -0.011],157,-86.12386,-108.54974664830453,-97.20291,16.54
0.1784316,100,-93.70928,268310,100.0,0.9816216,3.0403242,-1562.2922,0.9991368,0.007069183,1.405366,99.37575,,1.0000495,9.937813,1.0001186,1152.487621307373,-93.78401,0.032921005,-1562.2549,15800,1.0172687,[-0.692  0.935 -0.668  0.295 -0.013],158,-82.47766,-108.59908601496375,-97.63514,16.46
0.1815272,100,-92.0708,270015,100.0,0.9196369,3.1892395,-1449.6013,0.99180186,0.028665004,1.4059029,99.37609,,1.0009071,13.604483,1.0017473,1159.6506938934326,-92.81982,0.034109,-1449.1847,15900,1.0626278,[-0.691  0.935 -0.669  0.295 -0.013],159,-81.73314,-108.04518029953806,-97.50118,17.05
0.17892395,100,-93.107956,271670,100.0,0.9495021,2.9319172,-1465.6927,0.99664265,0.019134175,1.4062557,99.34952,,1.0004456,10.529398,1.0008123,1167.9936199188232,-93.41078,0.033103954,-1465.5386,16000,1.0508032,[-0.69   0.936 -0.67   0.296 -0.013],160,-83.685425,-108.25208589521473,-97.47967,16.55
0.17848815,100,-93.087906,273317,100.0,0.9717935,2.9262938,-1417.5157,0.99805623,0.0102060465,1.4062514,99.395,,1.000183,9.522631,1.0008708,1173.7707571983337,-93.262794,0.032942336,-1417.4122,16100,1.0265137,[-0.689  0.937 -0.67   0.297 -0.013],161,-81.90188,-108.00789312178094,-97.2383,16.47
