EmpiricalD2,Iteration,TimestepsSoFar,EpLenMean,MeanD2w0t,InitialReturnMax,ReturnMeanIW,InitialReturnMin,MinIW,Weights,InitialReturnStd,StdD2w0t,StdIW,J_sample_variance,TimeElapsed,InitialBound,MaxIW,EpRewMean,InitialReturnMean,EpisodesSoFar,ReturnStepMax,ReturnStepMaxmin,EntropyCoefficient,MeanIW,EpThisIter,MaxD2w0t,MinD2w0t,Bound,MeanEntropy
1.0381509,43,95361,21.11,0.042925853,5.881607,448.94586,-3.0379944,0.5812788,[ 1.168 -0.541 -0.797  0.6   -0.106],2.0332031,0.20445904,0.20967911,7028.3247,243.96931910514832,179.2433,1.6601115,-114.21245630354925,-8.163453e-06,4300,100.0,89.179306,10.0,1.015056,100,1.0628089,,181.80908,1.3005468
1.2813922,44,97554,21.93,0.04801777,5.4852295,473.89273,-2.8264008,0.27061307,[ 1.172 -0.539 -0.804  0.598 -0.119],1.8487531,0.2249234,0.5816171,46881.223,249.3968620300293,152.10873,3.321485,-114.83043561334742,7.6293944e-08,4400,100.0,89.52756,10.0,1.1275927,100,1.5442538,,180.69585,1.3293438
1.8389763,45,99654,21.0,0.052525215,5.2828217,538.43665,-3.081688,0.18707322,[ 1.145 -0.546 -0.795  0.607 -0.089],1.7951664,0.25652206,1.0487232,172344.77,255.48263883590698,179.34767,7.689982,-114.40789242165056,7.5531007e-06,4500,100.0,89.09189,10.0,1.2340399,100,2.224545,,232.85176,1.3573656
1.7705694,46,101907,22.53,0.053561237,5.334366,491.59796,-3.0080948,0.07494212,[ 1.126 -0.573 -0.784  0.622 -0.062],1.8932656,0.25107613,1.0046186,129835.94,261.13037872314453,159.96492,4.7747183,-115.64277316717015,1.0223389e-05,4600,100.0,89.73433,10.0,1.2111503,100,2.2513154,,200.51694,1.3291603
1.0342902,47,104280,23.73,0.04802604,4.876053,398.2578,-3.1091232,0.672187,[ 1.081 -0.597 -0.777  0.635 -0.09 ],1.9944491,0.21518472,0.19083628,4424.1973,267.1850905418396,117.06611,2.123789,-116.45641461449783,1.9073486e-06,4700,100.0,90.184875,10.0,1.0133535,100,1.0705991,,119.547226,1.3349321
1.0534265,48,106602,23.22,0.048003256,5.432152,421.176,-2.7968826,0.36384803,[ 1.085 -0.587 -0.776  0.627 -0.084],2.085906,0.21760842,0.2456486,7869.2095,272.945353269577,129.32631,2.0485845,-116.48656612914412,2.9754638e-06,4800,100.0,89.966705,10.0,1.0478356,100,1.1618857,,137.82745,1.302734
1.1870157,49,108805,22.03,0.04628689,5.219612,449.4657,-2.9043045,0.34145057,[ 1.087 -0.59  -0.779  0.637 -0.116],1.9276831,0.21590158,0.42716178,24563.395,278.78675055503845,150.79248,2.7391646,-115.080011142135,1.9836425e-06,4900,100.0,89.55243,10.0,1.0689718,100,1.2283455,,167.27005,1.3122677
1.3616538,50,111086,22.81,0.04939399,6.5473557,444.8145,-4.089699,0.21792959,[ 1.11  -0.586 -0.792  0.642 -0.107],2.0034654,0.22703357,0.67643064,53086.14,284.66793179512024,146.61618,3.6433303,-115.58477870212111,-8.392334e-07,5000,100.0,89.85535,10.0,1.115426,100,1.5042564,,165.33438,1.3114648
1.1303813,51,113223,21.37,0.046266727,4.6672516,481.68253,-2.6431274,0.20126498,[ 1.144 -0.577 -0.804  0.652 -0.108],1.7192909,0.21929234,0.4423876,27583.242,290.3715720176697,174.90228,3.7725346,-114.41620466760746,-3.2043456e-06,5100,100.0,89.291885,10.0,1.1182616,100,1.3876245,,198.93166,1.2639242
1.3341876,52,115258,20.35,0.044711314,4.9439926,502.5325,-2.6469193,0.1974921,[ 1.148 -0.589 -0.814  0.677 -0.155],1.5962821,0.21810226,0.8246813,93652.34,296.1208748817444,205.9092,7.923944,-113.81569041615494,-3.6621093e-06,5200,100.0,88.81418,10.0,1.1092306,100,1.5763681,,226.21857,1.2882875
1.093983,53,117488,22.3,0.045774084,5.9241867,428.73203,-2.781723,0.40075964,[ 1.158 -0.569 -0.82   0.679 -0.13 ],1.7702682,0.21194777,0.32820243,14423.611,302.0382149219513,157.3577,2.0570354,-115.55871401847006,-5.0354006e-06,5300,100.0,89.63599,10.0,1.0243428,100,1.1365561,,162.07578,1.2900354
1.3580014,54,119756,22.68,0.04917232,5.7558365,452.85968,-2.8841553,0.17075285,[ 1.139 -0.569 -0.809  0.674 -0.129],1.7947185,0.22666971,0.6215033,48416.64,307.7711443901062,174.1179,3.8713627,-115.65603479978174,-8.468628e-06,5400,100.0,89.801056,10.0,1.1096802,100,1.4903967,,201.43088,1.2751899
1.4061499,55,122057,23.01,0.054486066,5.178131,458.1089,-2.4231339,0.15407252,[ 1.098 -0.586 -0.809  0.686 -0.144],1.6226254,0.2502883,0.8225139,89561.06,314.04119396209717,130.12347,6.0869193,-116.16805707737157,2.0599366e-06,5500,100.0,89.90282,10.0,1.1343995,100,1.80553,,149.46104,1.2812508
1.0658432,56,124412,23.55,0.04918723,4.918251,419.64343,-3.144371,0.62074906,[ 1.072 -0.586 -0.791  0.71  -0.138],1.9056542,0.22137336,0.3992921,18639.533,320.1982452869415,126.8848,4.4414907,-116.7191461992288,-3.8146973e-07,5600,100.0,90.08754,10.0,1.065031,100,1.2131287,,137.6636,1.3083979
1.4181418,57,126619,22.07,0.049694855,4.3463745,458.33905,-2.8616638,0.257896,[ 1.062 -0.581 -0.786  0.721 -0.111],1.7099596,0.23292361,0.9059294,121312.27,325.80652928352356,180.34836,8.370426,-115.5862254229009,-6.027222e-06,5700,100.0,89.52548,10.0,1.0898534,100,1.7983727,,193.14497,1.329088
1.1208072,58,128826,22.07,0.045945626,4.257103,440.88535,-2.7460403,0.49859732,[ 1.098 -0.563 -0.786  0.695 -0.09 ],1.7089165,0.21393307,0.35669926,17916.225,331.8446729183197,171.30702,2.671886,-115.22527097667066,1.9836425e-06,5800,100.0,89.5582,10.0,1.0468765,100,1.1481711,,181.3151,1.3486611
1.3715546,59,131134,23.08,0.050117183,5.0651093,432.9364,-2.9042587,0.2147693,[ 1.116 -0.56  -0.795  0.694 -0.07 ],1.9589292,0.22896841,0.78730744,72776.336,338.09641671180725,151.56683,5.869091,-116.20593084519611,2.4414062e-06,5900,100.0,89.93016,10.0,1.0809692,100,1.4588684,,162.52188,1.3595984
1.1064569,60,133446,23.12,0.048823852,4.9082184,431.73834,-3.1004944,0.26425028,[ 1.086 -0.577 -0.787  0.696 -0.059],1.8067645,0.22188266,0.3337261,14834.948,344.31441140174866,133.74136,2.682528,-116.23216212095565,-1.0681152e-06,6000,100.0,89.94531,10.0,1.0700129,100,1.1913385,,149.92311,1.3435594
1.2000312,61,135684,22.38,0.047886766,5.0806046,464.40445,-3.1103516,0.24436545,[ 1.111 -0.589 -0.805  0.69  -0.076],1.7741897,0.22196946,0.92558265,76358.3,350.0851426124573,152.79475,9.32199,-115.63102060795421,5.722046e-06,6100,100.0,89.66658,10.0,1.1450689,100,1.9999579,,174.6717,1.3348833
1.0535487,62,138064,23.8,0.0493254,3.8289185,417.47632,-2.8590088,0.46031347,[ 1.141 -0.567 -0.795  0.666 -0.084],1.5957152,0.22072665,0.2652403,9067.623,356.5214173793793,120.02672,2.4559898,-116.61247914359443,3.5858154e-06,6200,100.0,90.20064,10.0,1.0696924,100,1.1879815,,135.96844,1.3127288
1.1543527,63,140315,22.51,0.046838492,4.278099,439.05405,-2.9414062,0.39346135,[ 1.127 -0.545 -0.777  0.646 -0.106],1.7881323,0.21596278,0.36027133,16611.979,362.4716532230377,168.01266,2.221244,-115.78997565845921,3.8146973e-06,6300,100.0,89.71213,10.0,1.063857,100,1.2531446,,183.67328,1.3154477
1.0652335,64,142684,23.69,0.048474595,6.1182404,405.3273,-3.0953598,0.52874416,[ 1.1   -0.557 -0.778  0.658 -0.103],2.0679104,0.2174173,0.29162326,10506.351,368.15033626556396,117.5867,2.153197,-116.69245332908389,-1.1444092e-05,6400,100.0,90.14838,10.0,1.0252912,100,1.1602545,,125.133194,1.31859
5.1238427,65,144707,20.23,0.07782832,4.0333405,687.5982,-2.2335129,0.0049590245,[ 1.127 -0.569 -0.794  0.666 -0.1  ],1.3936205,0.47187752,3.234929,1632650.4,374.09342551231384,225.41216,28.50114,-114.06686085973688,-1.1672973e-05,6500,100.0,88.72299,10.0,1.5629841,100,11.83827,,303.88348,1.3083643
3.1855476,66,146954,22.47,0.06642888,4.786705,537.09485,-2.7731018,0.06299718,[ 1.087 -0.64  -0.805  0.719 -0.111],1.7413857,0.33892077,2.9214978,1182766.8,380.9807925224304,166.38303,33.9052,-115.53985874118206,-4.5013426e-06,6600,100.0,89.71608,10.0,1.3485608,100,5.652159,,206.831,1.3066868
2.5872717,67,149394,24.4,0.06479372,7.5318604,491.79785,-3.1249084,0.08282688,[ 1.025 -0.64  -0.765  0.678 -0.112],1.9384923,0.30212143,1.7480612,329673.5,387.524596452713,93.75296,12.642032,-117.65442592632637,-5.722046e-06,6700,100.0,90.3562,10.0,1.316388,100,3.630653,,148.10504,1.3098022
1.313909,68,151716,23.22,0.051459484,7.533272,455.86774,-2.7708817,0.27703902,[ 1.084 -0.634 -0.796  0.696 -0.109],1.914003,0.23413312,0.5558275,37966.863,394.2573344707489,136.46722,3.2064009,-116.83971893736661,-1.9836425e-06,6800,100.0,89.93628,10.0,1.1379117,100,1.5010121,,170.12091,1.3008276
1.1012166,69,153867,21.51,0.044186484,5.6967087,453.5744,-2.9798965,0.41676483,[ 1.06  -0.631 -0.771  0.684 -0.118],1.6628113,0.208499,0.29047176,12188.409,400.0479679107666,186.71829,1.9608195,-115.12301969645888,-2.5939942e-06,6900,100.0,89.29585,10.0,1.0442886,100,1.1421958,,198.82994,1.2927328
1.5809319,70,156254,23.87,0.055591855,9.20652,450.37576,-3.3724213,0.080916055,[ 1.082 -0.629 -0.78   0.689 -0.126],1.9057482,0.25118354,0.92637885,96326.266,405.9215340614319,111.981346,4.825277,-116.93072010071533,8.010864e-06,7000,100.0,90.2027,10.0,1.1716834,100,1.9113706,,137.30383,1.2673739
2454.1274,71,158556,23.02,50.18112,5.750984,61776.902,-2.9014587,0.0010617933,[ 1.059 -0.653 -0.773  0.705 -0.152],1.9170991,1182.4646,1834.612,377392500000.0,412.0720121860504,142.2714,18848.717,-116.43176075195834,-3.5095215e-06,7100,100.0,89.88429,10.0,181.42288,100,65190.664,,39127.64,1.2656842
1.1648316,72,160966,24.1,0.052328985,6.187233,423.86496,-2.7404861,0.3383977,[ 1.124 -0.556 -0.694  0.716 -0.153],1.7984182,0.23299065,0.47988394,27930.955,419.9232692718506,106.26149,3.5061963,-117.59257567422641,3.4332274e-06,7200,100.0,90.24127,10.0,1.096053,100,1.3379471,,121.91818,1.2567874
1.0937068,73,163449,24.83,0.05157284,4.5285263,397.93567,-2.928749,0.39311582,[ 1.137 -0.556 -0.707  0.701 -0.162],1.5974315,0.22577707,0.32739115,12011.538,426.14432168006897,97.03519,2.3144557,-118.26488831862729,1.9836425e-06,7300,100.0,90.47403,10.0,1.0577854,100,1.1956189,,107.68853,1.2570395
1.032157,74,165824,23.75,0.047937565,4.6254044,400.71484,-2.5433044,0.5626633,[ 1.152 -0.554 -0.714  0.722 -0.162],1.4631124,0.21467565,0.18051305,3863.276,432.26840567588806,110.85342,1.5447352,-117.39260422567597,9.613037e-06,7400,100.0,90.11432,10.0,1.0130374,100,1.069017,,114.29972,1.2558751
1.1271327,75,168062,22.38,0.046528563,4.8974,447.74057,-2.4390411,0.34939837,[ 1.169 -0.558 -0.722  0.73  -0.163],1.5401706,0.21515787,0.34836376,15726.667,437.7676694393158,164.23117,2.0243852,-116.20204896607203,8.69751e-06,7500,100.0,89.61554,10.0,1.0714293,100,1.3929552,,181.48267,1.2588049
1.1018164,76,170249,21.87,0.046400607,4.7887573,460.33313,-2.674446,0.3131268,[ 1.142 -0.572 -0.729  0.749 -0.16 ],1.2819381,0.21714725,0.3228974,15353.911,443.3158438205719,177.63837,2.1916857,-115.4862985994763,1.5258789e-07,7600,100.0,89.43031,10.0,1.0802255,100,1.2444586,,195.45576,1.2138139
1.1053451,77,172622,23.73,0.04957379,5.5001907,423.1422,-3.4294205,0.43184435,[ 1.16  -0.581 -0.735  0.742 -0.205],1.6468397,0.2224985,0.5696316,31000.592,449.42412519454956,125.58531,6.1062994,-117.2844616905797,8.239746e-06,7700,100.0,90.1151,10.0,1.0863484,100,1.465796,,136.56508,1.2226031
1.0370243,78,175194,25.72,0.05226555,5.2262115,376.19858,-2.912178,0.6633955,[ 1.147 -0.597 -0.741  0.734 -0.196],1.7045052,0.2245035,0.17795077,3034.56,455.6998393535614,86.67708,1.5028698,-119.01484275465666,-4.9591063e-06,7800,100.0,90.745346,10.0,1.0380871,100,1.1107353,,93.26957,1.2331549
