TimeElapsed,StdD2w0t,Weights,MinD2w0t,StdIW,EpRewMean,MeanD2w0t,ReturnMeanIW,TimestepsSoFar,MaxD2w0t,InitialBound,Bound,InitialReturnStd,J_sample_variance,EntropyCoefficient,EpisodesSoFar,ReturnStepMaxmin,InitialReturnMin,MinIW,EmpiricalD2,EpThisIter,InitialReturnMax,Iteration,MaxIW,MeanIW,MeanEntropy,EpLenMean,ReturnStepMax,InitialReturnMean
144.62914085388184,1.0176097,[ 0.747 -0.172 -0.393 -0.706  0.029],,5.0194116,-108.74645842550659,0.14062014,591.8694,23334,29.38348,473.641,530.436,7.4077244,3215184.5,100.0,1100,88.85613,-6.991211,0.0062371446,8.906465,100,28.266037,11,70.43116,1.4852084,1.4394662,21.39,100.0,-1.2207031e-05
159.7121250629425,0.20352319,[ 0.756 -0.119 -0.416 -0.746  0.021],,0.1801442,-108.98952989118172,0.04205748,450.62256,25385,1.2674768,488.7439,496.66406,6.84029,4663.6113,100.0,1200,88.61923,-6.2899475,0.53375286,1.037717,100,44.113575,12,1.7458344,1.0362313,1.4186566,20.51,100.0,-2.5177003e-06
172.34294843673706,0.23686725,[ 7.844e-01 -1.205e-01 -4.120e-01 -7.454e-01 -4.026e-04],,0.8133843,-108.3104262784823,0.047843497,482.44327,27421,3.1668084,487.0085,515.2054,7.826129,76454.42,100.0,1300,88.56509,-6.4626694,0.28936931,1.3785869,100,52.007164,13,6.9796615,1.1285222,1.4570206,20.36,100.0,8.392334e-06
185.42802906036377,15.253628,[ 0.783 -0.152 -0.415 -0.741  0.038],,35.798294,-107.88379708854423,0.6984267,1636.0117,29411,1559.3645,506.2298,989.4715,6.9094157,167343980.0,100.0,1400,88.157585,-7.5389557,2.4693285e-05,102.230705,100,35.575764,14,456.333,4.224272,1.3840142,19.9,100.0,5.1498414e-06
201.91615915298462,0.22541434,[ 0.687 -0.23  -0.375 -0.749 -0.035],,0.3541041,-107.10849912909175,0.04945153,389.4232,31717,1.4470683,413.1306,423.7302,11.4410095,14202.018,100.0,1500,89.71048,-8.796776,0.43949747,1.122817,100,69.66432,15,2.3270838,1.0468774,1.3886251,23.06,100.0,-6.1035155e-07
215.78424167633057,0.8480814,[ 0.666 -0.224 -0.357 -0.749 -0.03 ],,7.1600056,-107.51226212539628,0.12477586,594.14825,34073,35.196762,412.77097,518.7433,10.492245,4788445.0,100.0,1600,89.87388,-10.015953,0.118656084,3.8337057,100,50.577133,16,95.31726,1.7151731,1.4988875,23.56,100.0,1.9836425e-06
230.12593293190002,0.39055154,[ 0.626 -0.205 -0.325 -0.74   0.08 ],,1.7166473,-107.53888665615581,0.076712266,497.27432,36314,8.410298,445.60437,507.30997,10.310403,337504.2,100.0,1700,89.65705,-8.152489,0.027972803,3.1313763,100,47.470955,17,10.399803,1.314655,1.4543631,22.41,100.0,-2.0217894e-06
248.6938328742981,0.5510897,[ 0.57  -0.209 -0.282 -0.721  0.035],,2.380762,-107.17691333637973,0.11224056,371.96796,39336,12.582565,316.39517,362.42056,16.071941,365897.06,100.0,1800,91.90689,-13.356972,0.14236383,2.1680107,100,62.669376,18,33.16579,1.3848523,1.4406956,30.22,100.0,4.5776366e-07
263.9178683757782,0.33385843,[ 0.527 -0.196 -0.238 -0.727  0.022],,1.6624328,-108.21427859717552,0.07145001,369.48303,41974,7.4990635,371.7066,385.39246,11.82198,144914.84,100.0,1900,90.92526,-9.957886,0.059257317,1.5774658,100,46.45761,19,24.981804,1.2002414,1.4172349,26.38,100.0,-1.3732911e-06
277.46958661079407,1.2954673,[ 0.5   -0.161 -0.254 -0.717 -0.002],,6.840385,-108.00210398832101,0.1412092,550.7494,44515,67.60908,379.42313,464.1416,11.886143,3565295.2,100.0,2000,90.624535,-10.246765,0.05930864,3.3855298,100,55.36956,20,70.46163,1.7473836,1.5193311,25.41,100.0,1.1749267e-05
292.78673338890076,22.196684,[ 0.528 -0.159 -0.261 -0.733  0.1  ],,32.505543,-108.0390554045205,0.95479125,1175.2542,47248,2707.544,362.91095,809.4437,13.821019,74097640.0,100.0,2100,91.09435,-11.945152,0.0009501176,126.32711,100,53.84672,21,331.81033,4.2161255,1.5416408,27.33,100.0,2.632141e-06
309.189964056015,0.22502694,[ 0.396 -0.14  -0.191 -0.662  0.123],,0.102541946,-107.4439719430721,0.052828234,325.3941,49860,1.061224,380.45923,382.16943,11.563587,989.87103,100.0,2200,90.89336,-10.737488,0.74618715,1.0151793,100,50.86227,22,1.4117807,1.0073937,1.5408179,26.12,100.0,-5.569458e-06
323.5297462940216,571.5682,[ 0.398 -0.142 -0.199 -0.662  0.122],,127.16601,-107.64039800302545,6.768329,3886.8193,52516,113322.16,378.10312,1966.8771,12.050965,1102357100.0,100.0,2300,91.039925,-10.921623,3.3065722e-10,1531.9254,100,45.024406,23,1298.4403,14.4956875,1.4405628,26.56,100.0,1.0299683e-06
339.21602630615234,55.344543,[ 0.556 -0.092 -0.242 -0.705  0.022],,156.9688,-107.93107994732432,2.644532,2419.1064,54989,4356.9062,394.11075,1406.2186,11.919392,445752100.0,100.0,2400,90.41629,-11.304085,0.0027127434,97.82282,100,54.607655,24,1801.5802,14.964835,1.4069777,24.73,100.0,4.4250487e-06
353.1963634490967,0.37321034,[ 0.527 -0.08  -0.159 -0.729 -0.012],,1.512232,-107.51646207966607,0.07070269,431.4054,57347,11.884173,418.04144,446.01547,9.071113,229113.98,100.0,2500,90.09169,-10.127731,0.0023220105,2.0525062,100,37.25844,25,14.500825,1.1992416,1.391326,23.58,100.0,4.272461e-06
369.07374906539917,1.4373939,[ 0.502 -0.119 -0.192 -0.723 -0.028],,7.1454277,-106.94850532792107,0.13413855,534.8485,59860,70.07313,377.52228,443.53378,12.946967,3899006.8,100.0,2600,90.53529,-11.210236,0.059156504,2.6050324,100,57.09769,26,91.11072,1.7195462,1.4591593,25.13,100.0,-6.5231325e-06
385.34908080101013,0.2299463,[ 0.518 -0.103 -0.171 -0.701  0.04 ],,0.109312706,-108.01738848827554,0.055266898,308.25043,62591,1.0825858,357.0619,358.5524,13.294358,1053.1636,100.0,2700,91.08976,-12.584618,0.61525667,1.0133157,100,58.27516,27,1.422365,1.0040858,1.470039,27.31,100.0,-3.0517577e-07
399.4167490005493,0.24144764,[ 0.509 -0.098 -0.167 -0.703  0.051],,0.46771386,-107.77659699829813,0.054832567,368.4395,65075,1.9788942,396.28583,414.10852,11.389016,19245.094,100.0,2800,90.32245,-10.795685,0.2242625,1.2574683,100,56.706722,28,3.3056397,1.0841309,1.483234,24.84,100.0,5.264282e-06
413.9335677623749,0.27406797,[ 0.535 -0.087 -0.179 -0.712  0.064],,0.7654625,-108.79804055228047,0.061376713,383.50278,67600,3.4097714,392.11096,411.13092,9.576022,54316.137,100.0,2900,90.52938,-10.284065,0.08266641,1.3350122,100,56.47075,29,5.5327744,1.1372064,1.4600608,25.25,100.0,-8.010864e-07
428.1487753391266,0.23374943,[ 0.565 -0.094 -0.208 -0.706  0.041],,0.33940977,-108.14224394926777,0.052449115,373.91702,70021,1.5785568,408.67114,418.74188,11.458909,10550.074,100.0,3000,90.06744,-8.954445,0.23648989,1.0998842,100,47.72369,30,3.5739005,1.0611709,1.450334,24.21,100.0,-3.2806397e-06
442.6670560836792,0.22576813,[ 0.585 -0.115 -0.22  -0.697  0.031],,0.28165838,-107.56842371145169,0.051563017,347.39975,72505,1.3105457,389.61115,393.12683,11.870673,8021.252,100.0,3100,90.339554,-9.830582,0.5146298,1.0617487,100,54.283596,31,2.8708751,1.0160488,1.4726554,24.84,100.0,1.2207031e-06
455.6089882850647,0.25623614,[ 0.571 -0.12  -0.219 -0.695  0.054],,0.63221675,-107.91287752280701,0.056215405,401.9135,74865,2.340617,417.56213,440.8745,11.173069,44799.438,100.0,3200,90.00556,-8.996796,0.2616279,1.2873425,100,51.76728,32,4.863341,1.1086218,1.519491,23.6,100.0,3.8146972e-08
469.1687002182007,0.22723475,[ 0.543 -0.106 -0.197 -0.688  0.1  ],,0.33866987,-107.34190200084639,0.049806632,389.18192,77171,1.5125971,433.87665,445.39514,10.756293,11822.737,100.0,3300,89.86171,-9.322037,0.50531155,1.1238084,100,43.309048,33,2.4162815,1.0511992,1.5612007,23.06,100.0,-4.653931e-06
485.83197379112244,1.0525467,[ 0.562 -0.103 -0.197 -0.688  0.142],,6.576263,-108.11354842046214,0.15698099,472.8287,79834,39.854774,380.6675,423.1986,13.114391,2846768.2,100.0,3400,90.880325,-11.003395,0.04675149,4.3286085,100,57.584663,34,119.36927,1.5725833,1.6451603,26.63,100.0,-2.3651123e-06
502.3338873386383,0.25016287,[ 0.567 -0.115 -0.164 -0.669  0.226],,0.30097046,-108.01026917389565,0.062111855,298.86316,82756,1.4691432,348.52643,359.54596,14.409717,5357.9297,100.0,3500,91.6071,-13.176781,0.5453588,1.0796158,100,65.663155,35,2.7065263,1.0723517,1.6491678,29.22,100.0,-6.8664554e-07
516.8254671096802,0.34507576,[ 0.602 -0.13  -0.163 -0.694  0.23 ],,1.6012882,-107.09809268955826,0.07711504,346.5952,85540,4.7166443,366.01306,386.46985,13.650127,158985.53,100.0,3600,91.30617,-12.137352,0.1519734,1.5282123,100,49.4296,36,22.144396,1.1941469,1.6814889,27.84,100.0,6.4849855e-06
531.8544375896454,0.23532343,[ 0.61  -0.085 -0.131 -0.69   0.262],,0.28726295,-108.31815600766232,0.0557415,326.81802,88204,1.4554825,389.4699,396.13135,12.049597,5938.106,100.0,3700,90.90079,-10.607742,0.54915494,1.0828251,100,61.770653,37,2.2298012,1.0439292,1.6970772,26.64,100.0,-1.9073486e-06
544.2830166816711,0.2358357,[ 0.606 -0.105 -0.139 -0.685  0.278],,0.383692,-108.36664307662564,0.055091657,338.0575,90802,1.4990395,404.29773,412.1928,11.442055,10660.344,100.0,3800,90.78263,-11.353142,0.3772224,1.133199,100,42.870296,38,3.3463728,1.0303442,1.717356,25.98,100.0,-3.5095215e-06
560.1280798912048,0.23469172,[ 0.562 -0.108 -0.144 -0.669  0.298],,0.29336238,-108.87562213945681,0.05526672,332.15515,93436,1.3317363,400.6524,406.94177,10.655287,6526.5586,100.0,3900,90.73306,-10.511795,0.50820374,1.0834712,100,49.39459,39,2.110159,1.0303255,1.743579,26.34,100.0,1.1062622e-06
576.1379137039185,2.197807,[ 0.583 -0.108 -0.155 -0.665  0.325],,12.118621,-108.20678341528654,0.20902617,634.21484,96052,200.43584,404.96127,537.63074,11.805635,7123454.0,100.0,4000,90.83658,-10.8881,0.028378816,11.965969,100,51.42422,40,127.03945,2.2216952,1.7948856,26.16,100.0,-3.2806397e-06
595.7219381332397,0.25978667,[ 0.513 -0.198 -0.156 -0.652  0.376],,0.37561858,-108.9323830136303,0.06817122,263.49838,99282,1.4359618,333.5892,342.98462,13.977005,5557.131,100.0,4100,92.25497,-15.836159,0.39805576,1.1063564,100,59.388397,41,2.5937018,1.0662689,1.8151472,32.3,100.0,1.8692017e-06
612.9947974681854,0.27205506,[ 0.561 -0.216 -0.166 -0.673  0.396],,0.5859789,-109.15740267104677,0.06757427,303.4142,102247,2.5642896,363.26852,373.8615,12.39981,20670.947,100.0,4200,91.71946,-11.407051,0.2488328,1.24896,100,63.575844,42,3.926118,1.0901833,1.8040222,29.65,100.0,1.0681152e-06
627.9127743244171,0.25660482,[ 0.52  -0.207 -0.133 -0.666  0.385],,0.44288468,-109.0296294684661,0.06110714,336.9221,104982,1.8224049,395.907,415.4162,12.014051,12908.49,100.0,4300,91.027176,-12.655617,0.4295581,1.1805062,100,48.13778,43,3.8021567,1.1066914,1.82795,27.35,100.0,2.632141e-06
645.6488039493561,0.26570952,[ 0.496 -0.16  -0.124 -0.642  0.409],,0.3883691,-110.13904047373559,0.06847269,280.7005,108140,1.8517148,348.5163,359.9302,12.582249,7759.601,100.0,4400,92.11237,-13.879501,0.21057102,1.1254225,100,47.224693,44,3.8076253,1.0823759,1.8341153,31.58,100.0,-5.1879883e-06
664.2348103523254,0.259773,[ 0.52  -0.186 -0.109 -0.649  0.415],,0.2184608,-109.4365954491707,0.0691578,252.45615,111459,1.2782481,330.76413,335.31604,15.23341,2384.8376,100.0,4500,92.40641,-14.991402,0.46060017,1.0472625,100,58.357204,45,2.1632006,1.0408237,1.8293785,33.19,100.0,-5.0735475e-06
681.521831035614,0.30038154,[ 0.534 -0.212 -0.117 -0.666  0.41 ],,0.5072791,-108.7138574323005,0.08293112,242.90111,115061,1.7260435,308.69333,319.25858,15.515914,9223.704,100.0,4600,92.96403,-17.586525,0.26437473,1.2331231,100,37.67344,46,3.4340823,1.1309181,1.7942084,36.02,100.0,-3.967285e-06
701.6161510944366,0.29669994,[ 0.515 -0.23  -0.111 -0.683  0.375],,0.5096149,-108.10270163143899,0.083816506,223.79178,118804,1.8248677,288.52237,300.26495,16.300121,6632.1494,100.0,4700,93.22376,-18.767776,0.40675718,1.1633477,100,60.16429,47,4.551545,1.109622,1.8339496,37.43,100.0,1.5258789e-06
719.309136390686,0.28193215,[ 0.505 -0.232 -0.107 -0.678  0.415],,0.5401388,-109.36332057684051,0.07529783,258.76135,122170,1.6390047,328.22174,334.29538,13.18994,11935.415,100.0,4800,92.54535,-14.1143265,0.18689972,1.1708068,100,42.471405,48,5.914134,1.0827459,1.8014479,33.66,100.0,-3.890991e-06
738.5729761123657,0.5909661,[ 0.515 -0.247 -0.118 -0.662  0.383],,2.7797534,-109.05930037143702,0.12575601,302.89365,125727,16.971434,303.69244,337.44757,15.263139,251991.22,100.0,4900,92.88195,-15.384018,0.12936372,2.4892683,100,67.74833,49,25.214191,1.468431,1.8439128,35.57,100.0,-1.0299683e-05
759.2212629318237,0.27729937,[ 0.561 -0.199 -0.101 -0.677  0.425],,0.2967719,-108.24892122755182,0.07874946,213.97942,129471,1.3815656,291.3264,294.60995,18.114464,2716.4216,100.0,5000,93.21757,-17.149445,0.2349054,1.0810826,100,68.37944,50,2.171205,1.0582248,1.8318566,37.44,100.0,3.6621093e-06
774.5065205097198,0.46169207,[ 0.566 -0.178 -0.097 -0.682  0.413],,1.5470544,-109.24065866807108,0.10665415,336.79797,132748,14.589323,335.5833,384.85184,13.807787,111060.27,100.0,5100,92.33309,-13.829933,0.044913642,2.4358861,100,50.987236,51,12.62648,1.4043516,1.8437494,32.77,100.0,6.1035157e-06
791.5360655784607,0.7747305,[ 0.596 -0.133 -0.07  -0.723  0.425],,5.314005,-108.27341782193011,0.13464619,423.2408,135740,34.45508,364.28284,436.38757,14.081648,1011036.4,100.0,5200,91.83792,-13.508728,0.117642015,3.654236,100,51.03134,52,62.454216,1.7223853,1.9145719,29.92,100.0,-3.0517577e-07
808.8881230354309,0.24776953,[ 0.535 -0.161 -0.088 -0.678  0.496],,0.22155355,-109.78186174351369,0.06340907,276.36932,138818,1.2462728,362.1399,367.05682,13.787137,2305.7056,100.0,5300,91.96609,-12.08342,0.4864513,1.0647935,100,68.73245,53,1.6912022,1.0354613,1.9178118,30.78,100.0,1.0223389e-05
829.0839982032776,0.27584976,[ 0.569 -0.152 -0.092 -0.676  0.499],,0.3962836,-110.46605848984701,0.07503623,246.5927,142287,1.5917115,329.68338,336.94424,12.554144,6240.073,100.0,5400,92.670296,-14.960999,0.5141787,1.1325307,100,44.496452,54,2.7985253,1.0703398,1.9296482,34.69,100.0,5.569458e-06
845.3299694061279,0.28346908,[ 0.565 -0.138 -0.114 -0.67   0.511],,0.3687912,-108.70560259855598,0.07595855,251.77611,145719,2.2133896,325.46866,335.10104,15.957876,5507.873,100.0,5500,92.665184,-14.2173,0.16054744,1.1086589,100,74.82065,55,3.5843601,1.106997,1.9119439,34.32,100.0,1.4495849e-06
859.57319688797,0.341549,[ 0.559 -0.14  -0.134 -0.681  0.493],,1.3835187,-109.97872759927527,0.078206815,359.62085,148510,4.963636,402.8025,435.10608,10.759708,129009.93,100.0,5600,91.25938,-11.863373,0.08938514,2.2394416,100,41.923244,56,12.860319,1.1840699,1.9373683,27.91,100.0,4.577637e-06
879.456136226654,0.3192843,[ 0.489 -0.164 -0.099 -0.66   0.518],,1.2759631,-108.65387098579629,0.08008682,294.88495,151694,3.807177,352.11743,369.84283,14.740681,52123.152,100.0,5700,92.175186,-14.454025,0.10340215,1.5465661,100,65.175,57,12.989781,1.2183757,1.9243349,31.84,100.0,-3.8146973e-06
895.722341299057,0.24684817,[ 0.502 -0.097 -0.095 -0.654  0.505],,0.26723936,-108.90912478756802,0.062012203,286.94522,154669,1.2597702,377.44403,380.22806,11.677465,4157.3716,100.0,5800,91.69745,-11.687912,0.4075943,1.0670983,100,49.15891,58,1.8986522,1.0297997,1.9115658,29.75,100.0,3.8146972e-08
912.9011726379395,0.51198083,[ 0.506 -0.126 -0.108 -0.668  0.492],,2.5697563,-109.66602963237546,0.105506174,407.24133,157590,25.064056,382.52957,444.7982,11.44319,383999.06,100.0,5900,91.52387,-11.556633,0.021620458,3.9871488,100,57.07151,59,18.390198,1.4579637,1.8880277,29.21,100.0,1.2207031e-06
933.5297391414642,0.3034452,[ 0.418 -0.2   -0.118 -0.633  0.469],,0.7845273,-109.46896769271002,0.08218576,245.82333,161082,2.2457418,320.1987,327.05878,14.095098,23457.602,100.0,6000,92.73051,-14.598961,0.19889498,1.4136953,100,63.180725,60,6.1365085,1.0825695,1.9153577,34.92,100.0,-6.8664554e-07
948.0524852275848,0.28064707,[ 0.459 -0.175 -0.118 -0.654  0.496],,0.6050621,-109.21178871681197,0.0689775,313.71793,164008,2.343305,384.29166,399.8629,12.883214,20917.877,100.0,6100,91.53508,-13.5469055,0.25583863,1.2735404,100,50.38857,61,6.1606174,1.1160033,1.9114419,29.26,100.0,4.4250487e-06
965.0452907085419,0.28147262,[ 0.439 -0.136 -0.093 -0.678  0.492],,0.65755576,-109.27962228625715,0.07215375,283.1088,167167,2.396396,352.54614,367.0335,14.059858,20450.562,100.0,6200,92.08191,-14.829239,0.26721665,1.3205078,100,64.2106,62,4.7956944,1.1079675,1.9321454,31.59,100.0,-1.5258789e-07
983.5737662315369,0.258413,[ 0.487 -0.109 -0.076 -0.696  0.513],,0.36194405,-108.8978053867595,0.066475496,271.2244,170284,1.4563664,364.6481,370.06097,13.073301,6101.9478,100.0,6300,92.01293,-13.561974,0.4477583,1.1141073,100,38.12319,63,2.9686766,1.0423087,1.9529918,31.17,100.0,1.0223389e-05
999.0590422153473,1.2820113,[ 0.504 -0.085 -0.06  -0.69   0.534],,8.052426,-109.24887105885011,0.16210549,529.99005,173104,93.863174,397.69208,515.5006,12.42666,3642775.5,100.0,6400,91.25256,-12.373703,0.030394718,8.195764,100,57.347557,64,80.94997,1.9767618,2.002075,28.2,100.0,-1.1444092e-05
1020.2929270267487,0.2869475,[ 0.367 -0.122 -0.021 -0.653  0.583],,0.53432053,-108.91191299576467,0.08220234,213.23991,176928,1.6927365,304.70404,308.8472,14.370718,7314.62,100.0,6500,93.3038,-17.80352,0.26825032,1.1741246,100,41.63063,65,3.564691,1.0583386,2.0004823,38.24,100.0,-7.05719e-06
1042.1879453659058,0.28568122,[ 0.309 -0.135 -0.014 -0.654  0.582],,0.2021299,-109.25522122994666,0.08628333,185.93202,181112,1.1806762,284.16718,287.97205,16.4353,971.1058,100.0,6600,93.77751,-19.427498,0.59706193,1.0466605,100,50.39604,66,2.0077248,1.036999,2.0169528,41.84,100.0,3.967285e-06
1062.7496790885925,0.2809957,[ 0.344 -0.145 -0.015 -0.655  0.598],,0.37648764,-110.44499805510667,0.08180022,206.55093,185025,1.329645,302.95847,304.70148,15.970074,4039.4429,100.0,6700,93.36496,-18.255554,0.445244,1.0907295,100,62.318142,67,2.9664774,1.0435311,1.9993674,39.13,100.0,-4.043579e-06
1079.801973581314,0.27504367,[ 0.321 -0.152 -0.016 -0.639  0.58 ],,0.30326617,-111.37013812024038,0.07554094,242.62772,188552,1.4551897,336.46417,344.47516,12.73532,3839.2498,100.0,6800,92.73921,-15.39286,0.54545116,1.1086596,100,38.396145,68,2.8795042,1.0547552,2.015774,35.27,100.0,2.3651123e-06
1102.9118762016296,0.34985486,[ 0.303 -0.136 -0.016 -0.609  0.597],,0.6499832,-110.471051834773,0.104649715,203.75139,192809,2.4489446,283.49966,299.38354,17.777992,10088.293,100.0,6900,93.81016,-19.657555,0.28268525,1.3187045,100,50.783226,69,4.9247947,1.1593707,2.0603993,42.57,100.0,-7.3242186e-06
1124.271827697754,0.32405677,[ 0.274 -0.128  0.004 -0.6    0.641],,0.7085496,-110.62366431723794,0.09678557,203.34117,196971,2.1920378,293.9493,304.59515,15.946752,9845.979,100.0,7000,93.73028,-19.711014,0.14677137,1.2842098,100,48.3869,70,6.0457067,1.1390678,2.0956655,41.62,100.0,1.2969971e-06
1146.4812092781067,24.252586,[ 0.274 -0.097  0.019 -0.607  0.677],,128.93216,-111.70500114101644,1.9470876,1077.1847,201215,1173.7195,294.7338,640.83545,15.529113,70715210.0,100.0,7100,93.736015,-19.51255,0.0015407775,104.67906,100,43.05035,71,1687.271,12.765815,2.0785964,42.44,100.0,8.125306e-06
1170.1721975803375,0.29627472,[ 0.176 -0.193  0.089 -0.558  0.66 ],,0.35018113,-111.98180927391353,0.091361955,183.78052,205568,1.3321381,291.55365,295.0168,14.969623,3017.7703,100.0,7200,93.90181,-19.689095,0.42168176,1.1304307,100,43.308437,72,2.4412355,1.0325314,2.0781157,43.53,100.0,-1.2207031e-06
1196.614912033081,0.36714444,[ 0.14  -0.219  0.09  -0.561  0.659],,0.7124885,-112.53174193313045,0.13152906,130.97076,211336,2.0034473,230.89766,235.63608,19.20933,3492.957,100.0,7300,95.09809,-26.331474,0.1657551,1.2346696,100,62.445152,73,6.7278104,1.125873,2.109337,57.68,100.0,-1.14440915e-07
1222.457556962967,0.367961,[ 0.164 -0.199  0.095 -0.554  0.69 ],,0.87677515,-112.72149512411545,0.121741585,167.98042,216469,3.8357317,254.7926,269.17065,16.73745,8093.701,100.0,7400,94.60797,-21.271278,0.2892798,1.5388755,100,57.016174,74,5.6349764,1.2048267,2.1230476,51.33,100.0,-4.196167e-06
1248.360646724701,0.36214885,[ 0.097 -0.232  0.087 -0.537  0.704],,0.6023698,-111.07612541707783,0.12504138,136.98755,221908,1.9289057,240.96954,245.23193,20.351278,6359.6904,100.0,7500,94.91557,-23.28637,0.30115488,1.1747348,100,58.417683,75,6.5752625,1.0655017,2.150504,54.39,100.0,2.2888183e-07
1276.2762987613678,0.3621847,[ 0.108 -0.254  0.075 -0.557  0.732],,0.4754989,-112.39695003278389,0.13708457,115.8442,228232,2.038301,223.08435,226.8715,19.239046,2277.5352,100.0,7600,95.44541,-26.976006,0.13426077,1.1746178,100,52.374294,76,3.1686153,1.0596778,2.144531,63.24,100.0,5.1879883e-06
1305.3996167182922,0.3380711,[ 0.07  -0.271  0.057 -0.565  0.726],,0.28986016,-111.2782461128947,0.1261467,112.91793,234347,1.1704974,226.15201,227.46136,19.597082,1274.9084,100.0,7700,95.360504,-27.75676,0.56678605,1.0597212,100,48.98649,77,2.473296,1.0185387,2.1538138,61.15,100.0,-3.7384034e-06
1337.7369391918182,0.4074685,[ 0.064 -0.293  0.052 -0.564  0.735],,0.7603365,-111.15183750066866,0.16538137,95.82349,241635,2.8145866,201.38736,206.8596,21.103968,3283.7773,100.0,7800,95.94972,-31.5626,0.38150573,1.3517292,100,48.49395,78,6.837411,1.1011704,2.1640327,72.88,100.0,-2.9373168e-06
1370.7994554042816,0.37364584,[-0.022 -0.29   0.048 -0.54   0.745],,0.21184729,-109.85452090480806,0.1605252,80.705696,249432,1.1649626,193.8837,195.32933,21.935102,856.96576,100.0,7900,96.18213,-34.14962,0.5698148,1.0520658,100,48.023552,79,2.0006979,1.0535557,2.1542602,77.97,100.0,-1.9836425e-06
