EpThisIter,MeanEntropy,EpRewMean,MeanIW,ReturnMeanIW,InitialReturnMax,J_sample_variance,StdD2w0t,EpLenMean,MaxIW,Weights,InitialBound,EntropyCoefficient,MaxD2w0t,ReturnStepMax,StdIW,InitialReturnMin,EpisodesSoFar,MeanD2w0t,Iteration,TimestepsSoFar,TimeElapsed,Bound,InitialReturnMean,InitialReturnStd,EmpiricalD2,ReturnStepMaxmin,MinIW,MinD2w0t
100,1.0511191,-130.18304821856077,0.5053942,-56.275433,-94.057655,10568.813,2.9351392,33.14,15.89628,[ 0.698 -0.305  0.007  0.511 -0.232],-91.22694,10.0,251.08109,100.0,1.2189626,-99.55971,1300,0.34492242,13,48550,205.55220484733582,-63.018867,-98.22488,1.2135756,25.832535,100.0,8.1179795e-05,
100,1.1231538,-123.91679627596544,0.58819866,-60.102398,-93.714,4659.5933,9.449907,27.23,5.540991,[ 0.761 -0.237  0.004  0.499 -0.368],-91.61994,10.0,936.29706,100.0,0.7813359,-99.34746,1400,0.5041795,14,51273,220.7613489627838,-60.637436,-97.87133,1.3010817,59.57227,100.0,0.006403669,
100,1.0335674,-129.7027842466313,0.41139847,-50.195713,-92.89067,6366.11,8.847951,32.82,22.231285,[ 0.745 -0.287  0.01   0.395 -0.296],-91.97008,10.0,799.98517,100.0,0.9826124,-99.572136,1500,0.6861389,15,54555,237.81368684768677,-56.825,-98.09696,1.1811085,109.51582,100.0,5.387659e-05,
100,1.0590727,-128.606036304506,0.5850817,-62.07096,-94.53378,4681.0317,8.648053,31.84,9.022964,[ 6.707e-01 -3.713e-01 -3.257e-04  3.514e-01 -3.854e-01],-92.384964,10.0,1025.8102,100.0,0.7933019,-99.70902,1600,0.54435664,16,57739,255.51899003982544,-63.38051,-97.94923,1.2510248,56.254795,100.0,0.00085225434,
100,0.99868727,-130.43228045538063,0.58696705,-61.700478,-94.19644,5434.6616,7.126671,33.42,16.176323,[ 0.722 -0.328 -0.006  0.437 -0.36 ],-92.39088,10.0,814.4719,100.0,0.85137606,-99.53174,1700,0.49749273,17,61081,272.1696002483368,-65.45705,-98.206154,1.2138766,52.769073,100.0,0.000113293434,
100,1.0322561,-125.44276682232949,0.66626424,-70.9617,-93.6715,27395.51,2.5028539,28.74,40.105408,[ 0.735 -0.267 -0.037  0.502 -0.42 ],-92.60832,10.0,76.21586,100.0,1.9599389,-99.53847,1800,0.28885716,18,63955,287.71880173683167,-72.34507,-97.88965,1.355654,42.32253,100.0,0.0016482486,
100,1.048347,-128.693972964421,0.77559096,-81.21594,-95.08692,2724.221,0.8254287,31.61,12.867747,[ 0.662 -0.324 -0.039  0.501 -0.387],-92.59824,10.0,31.345463,100.0,0.59009993,-99.6174,1900,0.14372316,19,67116,306.8927888870239,-80.04457,-98.24485,1.1092337,5.792846,100.0,0.018896561,
100,1.0479733,-131.67583822182135,0.6807167,-70.89284,-94.073586,2840.872,1.9817997,34.42,8.788437,[ 0.651 -0.354 -0.007  0.496 -0.371],-92.707954,10.0,84.24604,100.0,0.61012864,-99.65153,2000,0.25919706,20,70558,324.35365557670593,-73.56915,-98.40712,1.3257515,10.169599,100.0,0.002449972,
100,1.0775236,-129.00924931946483,0.6767719,-68.49521,-94.645676,4576.0625,3.7025778,31.97,6.120179,[ 0.619 -0.293 -0.044  0.466 -0.371],-92.62294,10.0,372.30804,100.0,0.78614604,-99.62872,2100,0.33747727,21,73755,338.255419254303,-70.76224,-98.21373,1.1637012,19.507244,100.0,0.0030635356,
100,1.0746768,-128.4706555198641,0.63227564,-67.0459,-93.76493,8823.853,2.930836,31.91,9.547909,[ 0.621 -0.336 -0.074  0.376 -0.341],-91.64548,10.0,125.366104,100.0,1.11575,-99.61398,2200,0.30278513,22,76946,355.2649691104889,-68.5373,-97.76232,1.3796915,35.816242,99.98724,0.0044209296,
100,0.99035615,-124.39407269362269,0.75255907,-75.44217,-93.48052,7005.2593,0.82077014,27.95,8.472178,[ 0.659 -0.264 -0.092  0.361 -0.344],-91.24847,10.0,25.277325,100.0,0.95232034,-99.55047,2300,0.14202665,23,79741,371.0962724685669,-74.98435,-97.66313,1.1781305,4.2085767,100.0,0.0015437198,
100,0.9844055,-128.57367870860782,0.6397862,-66.26078,-93.74378,6291.7363,1.6449257,31.96,7.851671,[ 0.682 -0.26  -0.052  0.329 -0.429],-92.70173,10.0,88.90288,100.0,0.92695117,-99.473946,2400,0.23756674,24,82937,387.53230690956116,-69.592964,-97.849754,1.2738378,7.0160832,100.0,0.004956396,
100,0.99840736,-124.5509387280158,0.87608063,-86.22637,-92.99698,3657.8672,0.6260028,28.33,4.38591,[ 0.693 -0.257 -0.095  0.319 -0.434],-92.2395,10.0,20.778833,100.0,0.6848351,-99.56769,2500,0.11617184,25,85770,402.50393867492676,-84.86389,-97.46258,1.4401426,3.0467813,99.97333,0.005046766,
100,1.0063483,-126.38958106152202,0.5856357,-61.946712,-94.39893,4648.895,5.9133563,30.05,7.069196,[ 0.709 -0.295 -0.13   0.334 -0.421],-92.29588,10.0,271.64136,100.0,0.8507823,-99.71467,2600,0.5400801,26,88775,416.033593416214,-67.41209,-97.5979,1.1820034,82.00128,100.0,4.9507926e-05,
100,1.0726122,-130.0315953638548,0.66568494,-68.12028,-94.419975,6337.4917,1.943475,33.47,23.989292,[ 0.658 -0.337 -0.098  0.311 -0.413],-92.654724,10.0,101.576035,100.0,0.92718405,-99.60254,2700,0.27926245,27,92122,430.9362850189209,-68.28471,-97.81156,1.1845737,15.962743,100.0,0.010327908,
100,1.0867686,-125.57262789037514,0.7611125,-76.448456,-93.88217,9114.208,1.1362207,28.86,9.596686,[ 0.674 -0.276 -0.09   0.357 -0.346],-91.58942,10.0,53.59183,100.0,1.0913235,-99.52468,2800,0.18447171,28,95008,444.6360824108124,-76.7196,-97.91611,1.1949563,6.4001546,100.0,0.0029168287,
100,1.0792407,-126.93261100501836,0.66127545,-69.36176,-93.6419,3813.9062,1.7169622,30.59,11.594781,[ 0.677 -0.266 -0.137  0.38  -0.332],-91.654106,10.0,51.618607,100.0,0.7077523,-99.49575,2900,0.25508267,29,98067,460.3017063140869,-71.29819,-97.61045,1.2519608,14.490842,100.0,0.0047877654,
100,1.0674132,-129.02261670734526,0.6590922,-68.88829,-92.45208,5739.5537,1.4795775,32.42,7.612342,[ 0.635 -0.278 -0.088  0.347 -0.34 ],-91.76546,10.0,78.48293,100.0,0.8590093,-99.561874,3000,0.21371117,30,101309,476.00365114212036,-70.37617,-97.825516,1.3529649,10.485302,99.9873,0.016797207,
100,1.0322556,-127.30964991565021,0.44041452,-48.241535,-94.5581,5579.677,8.282467,30.97,11.982143,[ 0.65  -0.248 -0.125  0.327 -0.351],-91.53707,10.0,660.4103,100.0,0.92176306,-99.55794,3100,0.53767544,31,104406,491.8022608757019,-55.12246,-97.57638,1.2147143,99.835594,100.0,0.00028490985,
100,1.0409778,-121.9207634876083,0.3810814,-42.823147,-93.24057,1393.723,20.327284,26.03,6.3781433,[ 0.69  -0.15  -0.128  0.295 -0.387],-91.34106,10.0,3076.279,100.0,0.4337159,-99.45186,3200,0.73959565,32,107009,506.8979604244232,-46.501614,-97.19176,1.3058693,116.4114,100.0,0.0013255094,
100,1.0380479,-124.70882588603413,0.59759945,-65.421715,-92.64115,6636.298,3.4474988,29.14,9.324751,[ 0.629 -0.192 -0.113  0.183 -0.378],-91.02771,10.0,158.54306,100.0,0.9970522,-99.24365,3300,0.30637094,33,109923,525.0327310562134,-68.0712,-96.97512,1.3441434,48.566322,100.0,0.00021118658,
100,1.0421435,-127.57185726810408,0.70937026,-71.80563,-92.4172,3177.7751,2.2008376,31.7,4.2467155,[ 0.575 -0.251 -0.094  0.181 -0.381],-91.47731,10.0,202.425,100.0,0.68658775,-99.40738,3400,0.21789023,34,113093,541.0359425544739,-71.810974,-97.22261,1.508516,10.814845,100.0,0.0039141257,
100,0.97899365,-131.28063231904326,0.60204315,-62.990505,-93.433914,6983.5273,2.06986,35.12,11.952721,[ 0.539 -0.271 -0.108  0.267 -0.377],-92.05444,10.0,120.7376,100.0,0.9471979,-99.57861,3500,0.3194048,35,116605,557.884113073349,-65.22365,-97.486084,1.4349921,13.339209,100.0,0.0007098074,
100,1.0234673,-128.3812916528264,0.5628038,-62.248802,-93.899216,7041.852,8.80026,31.97,17.049658,[ 0.534 -0.239 -0.125  0.373 -0.44 ],-92.73775,10.0,586.45557,100.0,0.96350443,-99.799904,3600,0.6189501,36,119802,574.8592710494995,-66.17856,-97.65762,1.2853645,88.37392,100.0,0.002651685,
100,1.0244164,-129.38902822283887,0.53806263,-58.832977,-93.42126,2129.664,2.1707633,33.15,12.238552,[ 0.512 -0.317 -0.126  0.32  -0.395],-91.95448,10.0,86.69396,100.0,0.5454668,-99.781815,3700,0.27143976,37,123117,589.7121994495392,-61.464127,-97.48794,1.3799384,22.71916,100.0,0.0013995271,
100,0.9998702,-126.94076436049487,0.43034312,-47.25591,-93.96889,3754.3416,7.883886,30.72,19.79398,[ 0.543 -0.275 -0.157  0.319 -0.394],-92.01533,10.0,569.8997,100.0,0.78838265,-99.43324,3800,0.5843239,38,126189,607.124053478241,-56.09305,-97.49776,1.3681269,95.60776,100.0,0.00063926727,
100,1.0273054,-125.0453426616238,0.5320318,-58.88017,-93.71263,4364.0576,4.4288206,29.37,11.100909,[ 0.569 -0.193 -0.168  0.276 -0.419],-91.594315,10.0,243.32375,100.0,0.80737543,-99.31467,3900,0.38206357,39,129126,620.3527047634125,-63.873627,-97.07787,1.2894161,61.989384,100.0,0.0003540371,
100,0.9927084,-127.52728311963907,0.6241424,-66.451,-92.3958,10714.363,3.6107352,31.44,14.719284,[ 0.537 -0.265 -0.163  0.303 -0.392],-91.73529,10.0,234.7223,100.0,1.2365392,-99.51662,4000,0.34962445,40,132270,635.3448569774628,-69.61967,-97.41361,1.4177172,32.57711,100.0,0.001524386,
100,1.0014342,-123.71081258257213,0.63075894,-64.747696,-93.9507,3943.4475,1.868067,27.81,6.8494368,[ 0.56  -0.169 -0.138  0.29  -0.426],-91.932724,10.0,157.94823,100.0,0.7535041,-99.324425,4100,0.21440507,41,135051,650.9742655754089,-68.24211,-97.19695,1.3046764,15.370946,99.99187,0.0028303526,
100,1.0073166,-124.28200786560912,0.47253546,-51.275154,-92.576225,8982.851,6.3445,28.72,9.166269,[ 0.584 -0.142 -0.174  0.291 -0.418],-91.68332,10.0,591.14197,100.0,1.0897794,-99.08991,4200,0.4204484,42,137923,663.2736546993256,-54.509293,-96.96503,1.2807455,73.68009,99.99732,0.0016386989,
100,0.9717106,-122.2200105980235,0.46672472,-49.748867,-93.332855,7150.2817,12.23542,26.7,18.024157,[ 0.613 -0.064 -0.179  0.34  -0.412],-91.227554,10.0,747.33124,100.0,1.0230829,-99.43084,4300,0.83141327,43,140593,680.5948491096497,-59.109203,-96.91711,1.1145648,190.8468,100.0,3.2712414e-05,
100,0.90854853,-118.79116325918551,0.6957472,-69.751495,-93.56503,4380.3057,1.103445,23.32,14.947554,[ 0.664  0.025 -0.185  0.372 -0.447],-91.40962,10.0,50.237614,100.0,0.74249375,-99.1747,4400,0.14290331,44,142925,694.8615584373474,-71.82452,-96.856316,1.2545388,5.555707,100.0,0.002749326,
100,0.8641161,-116.97149957530382,0.4113289,-44.33615,-92.58126,4011.557,6.8341804,22.15,14.006598,[ 0.647  0.044 -0.21   0.312 -0.51 ],-90.838234,10.0,509.73962,100.0,0.7149255,-98.770004,4500,0.5023396,45,145140,707.8857803344727,-50.05333,-96.23535,1.2021732,82.12799,100.0,0.00014113223,
100,0.809375,-117.74314160597999,0.49710286,-52.22181,-94.06444,4360.7827,5.1596503,22.47,6.198804,[ 0.59   0.03  -0.158  0.268 -0.555],-91.89506,10.0,316.4825,100.0,0.7500065,-99.354774,4600,0.42524868,46,147387,721.2469573020935,-59.80613,-96.645256,1.2225813,31.681429,99.98913,0.00015715201,
100,0.84405154,-118.41166354656812,0.7362769,-73.32636,-93.37298,12837.966,2.9311986,22.6,15.33744,[ 0.565  0.027 -0.118  0.329 -0.61 ],-92.69524,10.0,144.99889,100.0,1.2730819,-99.26143,4700,0.2647222,47,149647,735.8104815483093,-76.116936,-97.10103,1.2907859,32.56769,100.0,0.0045766463,
100,0.82865024,-118.37719449285505,0.5249788,-56.912857,-93.16024,7540.0854,15.123912,22.98,18.455359,[ 0.547  0.077 -0.146  0.355 -0.575],-92.68639,10.0,1284.8273,100.0,1.0250477,-99.066765,4800,0.72738516,48,151945,750.6434595584869,-63.5965,-96.74167,1.2421916,173.59438,100.0,1.0396306e-05,
100,0.8666994,-120.82486899826883,0.48691374,-52.02171,-93.65208,4012.1455,7.682831,25.21,20.378397,[ 0.516  0.002 -0.143  0.307 -0.59 ],-92.872604,10.0,654.3589,100.0,0.7173572,-99.4606,4900,0.47724694,49,154466,765.8513650894165,-55.766396,-96.9644,1.1039326,62.71402,100.0,0.0028102342,
100,0.8418444,-123.53161314366129,0.70527893,-70.37416,-92.75533,9693.397,4.7472954,28.09,9.860864,[ 0.483 -0.046 -0.146  0.236 -0.552],-92.55122,10.0,398.99002,100.0,1.1593131,-99.59894,5000,0.3450989,50,157275,779.4107069969177,-76.03427,-96.84201,1.2728835,50.304386,100.0,0.00085508754,
100,0.8300328,-118.2772891457715,0.48585895,-52.34919,-93.92847,7804.5806,11.925165,23.0,30.102846,[ 0.501  0.009 -0.164  0.283 -0.577],-92.38707,10.0,1195.4905,100.0,1.0284513,-99.38453,5100,0.5723816,51,159575,794.5792601108551,-59.363064,-96.64972,1.115314,115.60272,100.0,0.0007175548,
100,0.7866203,-117.5186382053496,0.69651204,-68.73523,-94.27411,4304.6675,4.7092395,22.18,8.335782,[ 0.552  0.072 -0.158  0.326 -0.589],-92.35564,10.0,345.93982,100.0,0.7235065,-99.2952,5200,0.29227453,52,161793,808.580869436264,-72.249,-96.72148,1.0195619,16.310772,100.0,0.00040835552,
100,0.8045259,-118.4316110827367,0.44589078,-48.340252,-93.32752,7069.4004,11.574991,23.11,8.940954,[ 0.57   0.042 -0.202  0.407 -0.632],-92.92707,10.0,1450.6431,100.0,0.978589,-99.41914,5300,0.502342,53,164104,822.0085427761078,-54.9749,-96.72202,1.0165557,106.619774,100.0,0.0012600904,
100,0.7704682,-118.51078955928037,0.6518176,-64.87727,-93.8916,4603.205,10.799098,23.26,13.187076,[ 0.54  -0.018 -0.198  0.36  -0.614],-92.73466,10.0,1345.0891,100.0,0.77690715,-99.18608,5400,0.39256656,54,166430,838.7748301029205,-69.816956,-96.64016,0.998911,56.762558,100.0,0.0007640142,
100,0.7617589,-118.82278607595134,0.9050349,-88.58901,-94.32616,4967.2397,0.2947168,23.45,5.6484594,[ 0.574  0.002 -0.214  0.462 -0.648],-93.50139,10.0,5.1484947,100.0,0.8137651,-99.21785,5500,0.06191206,55,168775,851.9376034736633,-86.39067,-96.76026,0.9634706,2.1420434,100.0,0.01577274,
100,0.7549232,-118.01659385514776,0.7511692,-75.31326,-93.47842,10196.433,0.8922541,22.58,8.655949,[ 0.588 -0.031 -0.207  0.424 -0.657],-93.282364,10.0,37.651413,100.0,1.1671798,-99.65742,5600,0.13645461,56,171033,863.7738029956818,-76.60874,-96.78996,1.2137718,7.671506,100.0,0.006702573,
100,0.75895023,-120.27553007091448,0.6027599,-63.28226,-93.73559,22303.018,2.6772444,24.51,17.04244,[ 0.542 -0.018 -0.164  0.396 -0.664],-93.91929,10.0,147.98012,100.0,1.7743341,-99.66626,5700,0.25719374,57,173484,876.8499031066895,-67.28324,-97.08978,1.2531229,38.96433,99.99979,0.0007291157,
100,0.77293706,-119.91400600846913,0.57576936,-60.51657,-93.907974,14557.712,5.974263,24.15,19.534126,[ 0.534 -0.089 -0.167  0.382 -0.66 ],-93.57344,10.0,486.81693,100.0,1.3627491,-99.55952,5800,0.4605371,58,175899,894.6902759075165,-67.224884,-97.05502,1.1847895,84.27323,100.0,0.0005689919,
100,0.7563577,-123.16894502694818,0.38210618,-44.345257,-92.23868,3613.8801,7.474859,27.43,22.72686,[ 0.504 -0.152 -0.167  0.348 -0.646],-93.77964,10.0,391.8214,100.0,0.7110801,-98.91666,5900,0.5779276,59,178642,908.4549310207367,-53.284546,-97.08122,1.1183858,114.80827,99.933044,2.7983318e-05,
100,0.76529413,-121.1624025866772,0.73726875,-74.144455,-92.961845,3240.056,0.77386355,25.55,7.05788,[ 0.536 -0.086 -0.173  0.375 -0.663],-93.70532,10.0,30.67476,100.0,0.6315756,-99.37909,6000,0.11974717,60,181197,925.7327678203583,-75.40833,-96.943855,1.291431,4.1992435,99.99494,0.024538923,
100,0.75248134,-121.89355697644338,0.5776686,-60.505775,-94.051994,17586.283,9.671167,25.95,20.302525,[ 0.526 -0.048 -0.144  0.338 -0.654],-93.948135,10.0,675.997,100.0,1.6060885,-99.43613,6100,0.64682704,61,183792,940.0962398052216,-70.13546,-97.2829,1.1092278,141.8446,100.0,0.00017428552,
100,0.7234143,-124.94332691058389,0.772258,-77.607506,-94.03022,5659.157,1.2563161,28.99,13.037544,[ 0.489 -0.111 -0.136  0.309 -0.666],-94.37993,10.0,61.78491,100.0,0.86311835,-99.43588,6200,0.1719319,62,186691,957.6672201156616,-79.71778,-97.2984,1.1336386,7.46793,100.0,0.0020631875,
100,0.80517876,-120.43754501983155,0.60377103,-63.33404,-94.118645,4556.7817,2.6135414,24.54,6.964657,[ 0.501 -0.073 -0.117  0.349 -0.696],-94.02059,10.0,151.82419,100.0,0.7764444,-99.17054,6300,0.26301223,63,189145,970.2192385196686,-68.78997,-97.1898,1.2226471,36.030514,100.0,0.0073790243,
100,0.80079377,-124.4697324466946,0.7567697,-77.5104,-92.675674,11054.234,2.3668742,28.4,16.747557,[ 0.484 -0.128 -0.123  0.366 -0.614],-93.9284,10.0,119.660484,100.0,1.2043835,-99.24151,6400,0.25025532,64,191985,985.0724461078644,-81.60614,-97.34202,1.4046211,25.62176,99.953964,0.0013559611,
100,0.8543137,-120.8951801204693,0.6297167,-63.2064,-92.59404,6105.8833,3.4191487,24.96,7.4059877,[ 0.499 -0.088 -0.148  0.362 -0.618],-93.10001,10.0,174.94809,100.0,0.89012635,-99.66806,6500,0.35458305,65,194481,1000.28666639328,-67.38456,-97.20932,1.352652,15.859305,99.95537,0.009473928,
100,0.8286013,-120.86547709599564,0.459605,-51.734245,-93.14096,3166.6519,7.5038505,25.71,14.893841,[ 0.504 -0.075 -0.163  0.27  -0.565],-92.09561,10.0,600.49005,100.0,0.67752206,-99.57547,6600,0.53116196,66,197052,1015.0021567344666,-59.560364,-96.559364,1.4039338,78.848595,100.0,0.0008595668,
100,0.8491329,-124.92603725502711,0.41445157,-50.060722,-93.68017,4117.808,5.1362324,28.8,13.866946,[ 0.388 -0.07  -0.132  0.314 -0.59 ],-93.60602,10.0,306.5196,100.0,0.7334618,-99.36827,6700,0.42761725,67,199932,1031.5609872341156,-56.415066,-97.44364,1.0739357,78.371925,100.0,0.0007909059,
100,0.83643776,-132.50253274891529,0.44623476,-50.88695,-94.02415,3745.7585,6.546877,36.21,22.113068,[ 0.348 -0.133 -0.131  0.326 -0.57 ],-94.04979,10.0,306.20084,100.0,0.75513285,-99.91641,6800,0.568086,68,203553,1047.2641198635101,-57.656082,-97.64027,1.1967555,97.56275,100.0,0.0004953837,
100,0.82719386,-123.3483762929505,0.7238656,-71.718346,-93.04408,4405.439,1.8814183,27.54,4.8653245,[ 0.391 -0.073 -0.14   0.354 -0.582],-93.143295,10.0,76.77671,100.0,0.7669755,-99.46953,6900,0.27772003,69,206307,1063.9239418506622,-77.94005,-97.11547,1.1580224,9.134741,100.0,0.0008337621,
100,0.85040015,-122.61724520730753,0.73610365,-72.63745,-93.296234,3332.4006,1.2337061,27.33,7.4684563,[ 0.405 -0.081 -0.177  0.31  -0.592],-92.79555,10.0,33.139328,100.0,0.6453813,-99.62096,7000,0.19597133,70,209040,1078.3539822101593,-74.07689,-96.69052,1.2250053,5.030698,100.0,0.0014345582,
100,0.75761205,-121.80958080256077,0.32189813,-37.174934,-93.60261,2068.4626,6.021532,26.15,12.934589,[ 0.41  -0.06  -0.169  0.38  -0.569],-92.81,10.0,528.1793,100.0,0.55059564,-99.55965,7100,0.47871053,71,211655,1094.1319501399994,-47.811195,-97.010284,1.1159993,81.529495,100.0,2.219208e-06,
100,0.74625534,-119.19434118893248,0.4441719,-49.62544,-92.797134,3986.7847,3.1217105,23.72,12.891248,[ 0.474 -0.01  -0.177  0.423 -0.661],-93.209,10.0,194.48671,100.0,0.7606758,-99.39409,7200,0.28578505,72,214027,1111.4516985416412,-56.609795,-96.828545,1.1764394,49.738556,100.0,0.0009011963,
100,0.6655276,-122.85100134569372,0.39665216,-46.4815,-93.86946,3837.4917,10.45459,27.19,29.569786,[ 0.432 -0.067 -0.179  0.432 -0.673],-94.011955,10.0,516.50085,100.0,0.7525186,-99.61434,7300,0.81382275,73,216746,1127.332016468048,-59.08861,-97.01086,1.2128359,163.79526,100.0,9.376818e-07,
100,0.64887935,-125.17791068097014,0.89367986,-87.60974,-94.228165,6730.038,0.56211257,29.06,6.634537,[ 0.361 -0.09  -0.148  0.407 -0.753],-95.23318,10.0,11.978411,100.0,0.94861734,-99.59065,7400,0.11809907,74,219652,1142.3992366790771,-89.22442,-97.43111,1.1072191,2.807345,100.0,0.032721777,
100,0.6347064,-125.30555022494532,0.85692513,-85.34607,-93.687126,1797.6547,0.38798445,29.23,3.1245809,[ 0.353 -0.088 -0.171  0.392 -0.77 ],-95.690445,10.0,7.6109443,100.0,0.47248128,-99.05025,7500,0.08297994,75,222575,1158.6422774791718,-86.32919,-97.41204,0.9533061,1.5279794,100.0,0.07426976,
100,0.683816,-123.39293158412094,0.7032518,-72.7689,-94.04931,11216.74,1.3658707,27.66,10.341751,[ 0.343 -0.094 -0.187  0.399 -0.784],-95.39544,10.0,76.95096,100.0,1.2308588,-99.11696,7600,0.19045295,76,225341,1174.987288236618,-76.92549,-97.09162,0.9414101,16.055334,100.0,0.016178431,
100,0.70925844,-120.89030144339098,0.62657595,-64.03953,-93.45036,11068.626,13.611198,25.35,11.511242,[ 0.363 -0.053 -0.186  0.421 -0.735],-94.146454,10.0,2337.1191,100.0,1.2583055,-99.848145,7700,0.42380258,77,227876,1188.6838722229004,-68.2533,-96.88856,1.0674673,76.273476,100.0,0.0033604074,
100,0.72003514,-123.90014558027438,0.5856151,-61.348515,-93.83291,11960.192,5.356977,27.93,11.118913,[ 0.336 -0.084 -0.17   0.362 -0.71 ],-94.65461,10.0,220.14946,100.0,1.253924,-98.96835,7800,0.50100225,78,230669,1204.1440575122833,-70.63425,-97.29311,1.0328922,80.65163,100.0,0.0006969493,
100,0.676325,-121.9708786199722,0.49362797,-52.55136,-93.72916,4547.827,9.697621,26.97,14.878917,[ 0.371 -0.053 -0.195  0.363 -0.699],-93.443214,10.0,994.24365,100.0,0.817322,-99.406364,7900,0.66454154,79,233366,1220.0571496486664,-62.243423,-96.450645,1.0226103,82.86659,100.0,0.00026069582,
100,0.6823496,-125.11960529838755,0.87365013,-86.46458,-93.839005,7030.8345,0.38766736,29.28,9.898615,[ 0.264 -0.028 -0.152  0.381 -0.743],-95.03052,10.0,4.7338095,100.0,0.94461185,-99.165436,8000,0.08919957,80,236294,1238.7450640201569,-85.875946,-97.17336,1.0599806,2.2479725,100.0,0.008297757,
