EntropyCoefficient,TimeElapsed,EmpiricalD2,StdD2w0t,MeanD2w0t,InitialReturnMax,MaxIW,ReturnMeanIW,InitialBound,MeanIW,EpLenMean,InitialReturnStd,EpisodesSoFar,ReturnStepMaxmin,EpRewMean,ReturnStepMax,InitialReturnMean,MeanEntropy,MinD2w0t,Bound,Iteration,MinIW,EpThisIter,J_sample_variance,InitialReturnMin,TimestepsSoFar,MaxD2w0t,Weights,StdIW
100.0,499.39149284362793,1.1581564,0.19102769,0.03631449,6.6216507,2.5504916,567.44653,71.51442,1.0874457,17.48,2.58085,8000,86.90681,-109.07789785622539,100.0,1.2435913e-05,1.6194428,,86.99805,80,0.20545924,100,48738.793,-4.9132614,136497,1.3396916,[-0.505  1.168 -0.465  0.272  0.217],0.47523707
100.0,505.61625242233276,1.2370204,0.19631642,0.03710887,9.188728,3.494444,599.2428,110.06244,1.1396481,17.34,2.5091093,8100,86.77994,-109.15053041244839,100.0,-5.340576e-06,1.6435744,,150.91505,81,0.34319186,100,86613.78,-4.689995,138231,1.3458245,[-0.535  1.143 -0.465  0.258  0.2  ],0.6115545
100.0,512.1198654174805,1.01696,0.18482995,0.035103586,8.43158,1.553257,544.0679,102.883804,1.022994,17.41,2.449806,8200,86.76054,-109.88809559576409,100.0,-9.689331e-06,1.6500754,,110.39743,82,0.71234155,100,3315.586,-4.342758,139972,1.0390718,[-0.59   1.139 -0.453  0.265  0.225],0.11798714
100.0,518.8511219024658,1.0117782,0.19058698,0.037567966,10.155235,1.4309845,500.48654,44.33972,1.0147619,18.7,2.9724967,8300,87.579285,-110.48834176431947,100.0,3.6621093e-06,1.6559544,,48.41809,83,0.71523714,100,2556.2114,-4.468857,141842,1.0642897,[-0.605  1.153 -0.453  0.262  0.231],0.1145104
100.0,524.7243995666504,1.0715305,0.18891434,0.035565637,8.241722,2.425456,574.4298,104.50845,1.0711708,17.14,2.4369657,8400,86.64145,-109.04760640214987,100.0,-5.0354006e-06,1.6711867,,127.25569,84,0.53950363,100,20493.527,-5.1156616,143556,1.2889866,[-0.598  1.144 -0.45   0.25   0.237],0.28572744
100.0,531.3262832164764,1.0364169,0.18877034,0.03651957,9.976944,1.762399,523.0713,78.66951,1.0256358,18.04,2.8132355,8500,87.19691,-109.78907703294466,100.0,-7.3242186e-06,1.6829796,,86.74748,85,0.738803,100,7350.7183,-3.6050491,145360,1.059103,[-0.622  1.172 -0.44   0.241  0.252],0.18845811
100.0,538.0071234703064,1.0098728,0.18499903,0.035242558,8.419945,1.3798035,534.2826,85.14055,1.015944,17.51,2.674214,8600,86.92381,-109.21315635420392,100.0,-1.3732911e-06,1.6894305,,90.24841,86,0.6402585,100,2798.1326,-4.366043,147111,1.0543329,[-0.642  1.169 -0.436  0.246  0.264],0.10820659
100.0,544.0384440422058,1.1387113,0.19457668,0.037081525,10.181129,3.1304748,563.37427,66.46564,1.077712,17.58,2.882432,8700,86.94863,-109.45871455174192,100.0,-4.653931e-06,1.7017767,,86.102905,87,0.4764562,100,42985.105,-4.996269,148869,1.2803175,[-0.626  1.16  -0.442  0.254  0.27 ],0.42979902
100.0,550.6780529022217,1.0088892,0.18976182,0.037194684,10.329155,1.3284405,502.80914,39.88925,1.0122099,18.5,3.1288733,8800,87.51152,-109.95002977119921,100.0,6.866455e-06,1.7074013,,43.890213,88,0.8064094,100,1500.3334,-4.6992416,150719,1.0389655,[-0.641  1.142 -0.443  0.273  0.283],0.08371746
100.0,556.8314960002899,1.078416,0.19020608,0.03621873,8.51297,3.7497153,553.74506,158.13539,1.0519,17.52,2.6574206,8900,86.84723,-109.66875407935558,100.0,6.790161e-06,1.728812,,169.48111,89,0.51543003,100,43047.21,-3.7451782,152471,1.2859719,[-0.628  1.134 -0.452  0.278  0.289],0.4363388
100.0,563.7899744510651,1.0083622,0.18636878,0.035806697,9.272736,1.4491137,528.1556,11.850067,1.017524,17.8,2.5452259,9000,87.05073,-109.89269014052077,100.0,2.3651123e-06,1.7392806,,16.899612,90,0.84942245,100,1991.6805,-3.577858,154251,1.0354373,[-0.607  1.151 -0.439  0.296  0.31 ],0.09368737
100.0,569.9574475288391,9.140105,1.3588727,0.10113924,7.291931,196.32404,1343.0267,99.435074,2.9494407,18.31,2.673885,9100,87.36443,-110.05181879726193,100.0,-8.621216e-06,1.7812458,,368.44757,91,0.010948075,100,66452556.0,-3.9736633,156082,93.17937,[-0.614  1.158 -0.432  0.293  0.32 ],19.133179
100.0,577.4909439086914,1.0316949,0.18564928,0.035171933,6.4644394,1.9200363,546.4973,124.768936,1.0220063,17.33,2.259886,9200,86.70069,-109.89064960877377,100.0,-1.2054444e-05,1.7813228,,130.6197,92,0.5487001,100,9181.519,-5.461334,157815,1.0911734,[-0.569  1.264 -0.353  0.292  0.362],0.19362012
100.0,583.5604019165039,1.0548286,0.19218951,0.037260797,8.402985,2.3624067,533.5137,84.056595,1.0521425,18.12,2.389636,9300,87.217636,-110.20760949808397,100.0,-1.9073486e-06,1.8125665,,96.314575,93,0.6110782,100,18716.959,-4.11203,159627,1.1058215,[-0.587  1.266 -0.351  0.314  0.362],0.29875442
100.0,588.9241194725037,1.007013,0.18183734,0.0341357,5.5995255,1.2938504,546.9306,75.12543,1.0036905,17.02,2.1329074,9400,86.439095,-109.49709050930889,100.0,-7.6293945e-06,1.8189844,,76.27075,94,0.7901468,100,2171.0962,-3.6013794,161329,1.011459,[-0.608  1.263 -0.354  0.323  0.394],0.09357079
100.0,595.284322977066,1.0566478,0.18846318,0.035536174,10.717499,1.8282285,564.5673,195.31476,1.0486875,17.19,2.9073725,9500,86.68209,-109.70056933795962,100.0,-1.6021728e-06,1.8338984,,209.34755,95,0.4921823,100,14205.366,-3.9956436,163048,1.2279788,[-0.602  1.266 -0.358  0.32   0.4  ],0.23880346
100.0,600.4506759643555,1.0092245,0.18566956,0.035621297,10.198204,1.3654709,524.8818,64.553055,1.0086646,17.75,2.7842877,9600,86.98954,-109.83160175805101,100.0,6.027222e-06,1.8397611,,67.01036,96,0.82908,100,1927.0037,-4.190155,164823,1.0199723,[-0.596  1.261 -0.376  0.347  0.415],0.09277816
100.0,607.0045890808105,1.0578637,0.1881191,0.03600886,8.618698,2.732664,542.61224,134.51048,1.0410556,17.68,2.6616967,9700,86.98051,-109.73677354493016,100.0,1.5258789e-06,1.855144,,145.19635,97,0.66016245,100,16628.438,-3.9339752,166591,1.1634252,[-0.598  1.273 -0.373  0.35   0.421],0.2732845
100.0,612.6967670917511,1.4438678,0.22635013,0.0417162,10.455948,23.010712,654.9234,97.5423,1.2308142,17.17,2.7152164,9800,86.654686,-109.47704459191482,100.0,-9.918213e-07,1.8818411,,127.20798,98,0.28196257,100,937742.1,-4.2022324,168308,2.4924846,[-0.616  1.259 -0.368  0.331  0.436],1.9229162
100.0,619.1766495704651,1.0276556,0.19110428,0.03729718,7.967201,1.9252366,517.9676,66.41675,1.0269319,18.35,2.4396365,9900,87.30803,-110.78731349202855,100.0,-2.7465821e-06,1.8934873,,72.902756,99,0.54647774,100,7857.091,-4.1652756,170143,1.1115829,[-0.58   1.214 -0.368  0.377  0.463],0.19403358
100.0,625.152496099472,1.0201952,0.1856462,0.035510354,7.1968,1.3700233,532.12146,96.251144,1.014133,17.65,2.2885544,10000,86.88282,-110.08271038336653,100.0,-5.340576e-07,1.8916187,,100.18445,100,0.7327105,100,3611.0637,-3.5662155,171908,1.0311153,[-0.572  1.208 -0.374  0.398  0.474],0.1276184
100.0,631.4223942756653,1.0085126,0.1856827,0.03558124,8.4960785,1.5786217,528.9653,76.72504,1.0121588,17.71,2.6440291,10100,86.955956,-110.04682999801227,100.0,3.5095215e-06,1.903966,,80.12822,101,0.8121427,100,2696.3274,-3.6900253,173679,1.0280874,[-0.555  1.213 -0.379  0.395  0.473],0.10893734
100.0,637.2222549915314,1.0949256,0.19685216,0.039118364,12.139061,3.8368645,511.17593,40.36232,1.063635,19.02,2.7943852,10200,87.72871,-110.9309220991484,100.0,2.9754638e-06,1.9023397,,49.837692,102,0.28187042,100,27661.18,-4.0298004,175581,1.3321841,[-0.569  1.215 -0.378  0.389  0.485],0.4073868
100.0,644.0928509235382,1.0117776,0.18667628,0.035979144,7.901947,1.4146208,526.9162,67.94002,1.0202767,17.91,2.423272,10300,87.05104,-110.23791848382501,100.0,9.918213e-07,1.9046277,,73.03485,103,0.79173017,100,2461.489,-3.5758133,177372,1.0490584,[-0.59   1.194 -0.372  0.358  0.483],0.10870842
100.0,649.5042304992676,1.0451726,0.18956977,0.03650125,8.598816,1.9427854,529.4887,98.91522,1.0234354,17.88,2.823536,10400,87.08997,-110.09385638566867,100.0,-3.8146973e-06,1.9229181,,103.8689,104,0.567103,100,15316.168,-3.7522812,179160,1.0903803,[-0.603  1.183 -0.378  0.349  0.486],0.2594905
100.0,656.0378415584564,1.0093359,0.19027923,0.037421066,10.4761505,1.5326174,504.8629,95.918915,1.0150721,18.62,2.681578,10500,87.47148,-110.97015437824497,100.0,-3.7384034e-06,1.927086,,100.27928,105,0.722288,100,2003.3627,-4.980507,181022,1.041139,[-0.575  1.177 -0.387  0.333  0.504],0.0976877
100.0,662.7561297416687,1.0093888,0.1904021,0.037446048,9.613609,1.3863542,503.19827,50.714615,1.0118546,18.62,2.6741858,10600,87.50495,-110.91378144059249,100.0,-5.569458e-06,1.941472,,54.109085,106,0.8487243,100,2348.87,-3.4708786,182884,1.026834,[-0.561  1.161 -0.394  0.319  0.508],0.1057054
100.0,669.507349729538,1.0810194,0.1943006,0.03803373,7.6851425,1.9739792,533.92035,73.98668,1.067341,18.47,2.3981524,10700,87.441284,-111.02041271472193,100.0,3.0517579e-06,1.9278007,,91.02304,107,0.36284637,100,12887.54,-5.0476074,184731,1.1739225,[-0.568  1.162 -0.396  0.326  0.523],0.25078827
100.0,676.3365688323975,1.0993944,0.1932117,0.037442178,7.868225,3.3690329,541.4785,67.20941,1.067562,18.12,2.4093544,10800,87.19424,-110.15728971710166,100.0,6.1035157e-06,1.9377515,,81.593445,108,0.47470403,100,32554.707,-4.040924,186543,1.2118961,[-0.588  1.145 -0.394  0.342  0.509],0.39463443
100.0,682.6164216995239,1.0656948,0.19211984,0.036758788,7.1627655,2.9323082,544.35645,172.3316,1.0530174,17.69,2.9257476,10900,87.035484,-109.03353091681997,100.0,1.2359619e-05,1.9169755,,181.27507,109,0.30761704,100,26849.562,-4.8164673,188312,1.3456588,[-0.561  1.172 -0.385  0.338  0.519],0.34140474
100.0,689.2948112487793,1.040359,0.18606764,0.035504863,7.5808334,2.0344985,538.0018,125.77928,1.020097,17.57,2.4659805,11000,86.89374,-110.12311482752176,100.0,2.1362305e-06,1.917953,,130.2118,110,0.61600345,100,10594.238,-4.6106033,190069,1.0780029,[-0.539  1.178 -0.355  0.307  0.498],0.21658571
100.0,695.50732588768,1.0284742,0.18997158,0.03697193,7.185753,1.5253053,525.9581,95.30586,1.0391152,18.25,2.5124316,11100,87.3025,-110.6006768203682,100.0,6.1035155e-07,1.8968008,,104.23122,111,0.6193593,100,5094.1895,-5.0289307,191894,1.0703088,[-0.555  1.164 -0.349  0.298  0.499],0.15923978
100.0,702.0797612667084,1.007961,0.1878564,0.036459897,10.252251,1.1949853,518.2925,87.25075,1.0141462,18.15,2.4635925,11200,87.17005,-110.69063064932062,100.0,-3.5095215e-06,1.8834653,,90.00314,112,0.76178074,100,1857.3064,-5.396591,193709,1.023495,[-0.584  1.161 -0.353  0.293  0.478],0.090176575
100.0,707.5243673324585,1.2203646,0.19582884,0.036602657,8.505226,4.3807898,605.12683,110.03049,1.1217567,16.99,2.3571515,11300,86.50334,-109.22850190675972,100.0,-1.6021728e-06,1.8936194,,138.8675,113,0.34502783,100,91242.234,-3.4552536,195408,1.4380884,[-0.576  1.156 -0.349  0.289  0.464],0.61620885
100.0,713.6570363044739,1.3153917,0.20559184,0.038278356,10.5492325,9.317346,632.9132,159.63928,1.1726327,16.9,2.44125,11400,86.457596,-109.27740424849007,100.0,-5.1116945e-06,1.9512337,,193.91408,114,0.37128463,100,233778.9,-4.232765,197098,1.5570962,[-0.534  1.173 -0.358  0.265  0.475],1.0196575
100.0,720.4262177944183,1.0275651,0.18943998,0.036580615,10.458595,1.6186794,533.27106,86.60457,1.038653,17.98,2.8037179,11500,87.14395,-110.11472629256969,100.0,1.701355e-05,1.9423839,,96.09367,115,0.52788675,100,5653.4673,-4.3149796,198896,1.1172966,[-0.449  1.163 -0.372  0.24   0.532],0.15626141
100.0,727.0783140659332,1.061852,0.19277231,0.03726739,8.713814,1.8297012,544.3362,111.42851,1.0683625,18.03,2.5890687,11600,87.18561,-109.82449836041583,100.0,-4.577637e-06,1.9169921,,127.96434,116,0.4012901,100,17853.281,-4.909462,200699,1.1564687,[-0.437  1.154 -0.389  0.261  0.523],0.2866986
100.0,733.6560170650482,1.0109292,0.18736768,0.036207195,8.228317,1.2845492,518.6117,95.442,1.0114366,18.0,2.604297,11700,87.157776,-109.93623388001808,100.0,2.2125244e-06,1.906506,,97.52736,117,0.62637204,100,2522.88,-4.179306,202499,1.0380262,[-0.383  1.131 -0.41   0.273  0.498],0.10674574
100.0,739.3561854362488,1.1187457,0.20373303,0.040223796,10.718246,5.334246,561.0322,31.255356,1.1548771,18.8,2.6288528,11800,87.616165,-110.80829651775325,100.0,-1.0299683e-05,1.9560344,,60.53862,118,0.5646659,100,85268.445,-4.9184036,204379,1.3496796,[-0.382  1.123 -0.416  0.28   0.488],0.66486937
100.0,746.4406862258911,1.0500576,0.18603471,0.035371266,9.274185,2.5562272,545.67017,121.00749,1.0338014,17.45,2.631852,11900,86.80476,-109.55517341688923,100.0,-1.3122559e-05,1.9628896,,129.23384,119,0.5273031,100,14851.139,-4.343979,206124,1.1355166,[-0.364  1.11  -0.425  0.288  0.537],0.25711736
100.0,752.5543212890625,1.1491754,0.19162022,0.036659718,10.366158,4.1782484,560.5113,119.8011,1.0794579,17.69,2.720613,12000,86.9676,-109.84845253152933,100.0,8.087158e-06,1.9676933,,140.29881,120,0.44370604,100,38360.04,-4.2105484,207893,1.244987,[-0.399  1.096 -0.426  0.272  0.544],0.4342206
100.0,759.4043872356415,1.06352,0.19712299,0.039330166,7.7475204,2.0124154,514.425,90.998764,1.0700514,19.15,2.7905364,12100,87.797905,-111.27012421883343,100.0,7.3242186e-06,1.9957769,,111.19597,121,0.6230166,100,12593.402,-4.1260757,209808,1.1575986,[-0.435  1.067 -0.421  0.259  0.549],0.25480077
100.0,766.1261324882507,1.033043,0.19417787,0.038569737,9.688309,1.5184169,508.25546,39.405716,1.0458729,18.98,2.6376958,12200,87.6913,-111.02002834120646,100.0,2.4414062e-06,1.9794757,,49.562103,122,0.6654383,100,5591.5063,-5.2450943,211706,1.0701596,[-0.487  1.065 -0.426  0.253  0.577],0.16947459
100.0,772.7145104408264,1.0212908,0.19259246,0.038232148,10.343819,1.8001751,499.88577,17.45578,1.027387,18.96,2.7185676,12300,87.654106,-110.99695893281874,100.0,-2.1362305e-06,1.9826642,,23.785126,123,0.6956066,100,4196.354,-3.5666428,213602,1.0875635,[-0.481  1.044 -0.432  0.262  0.56 ],0.14901103
100.0,778.7765209674835,1.0112965,0.18770918,0.036430284,6.6054077,1.284747,514.6466,74.34677,1.0057356,18.15,2.348599,12400,87.211266,-110.72297601063747,100.0,-4.7302246e-06,1.9855943,,75.85826,124,0.76905435,100,2529.4148,-3.9244843,215417,1.0156517,[-0.461  1.054 -0.429  0.277  0.564],0.10995101
100.0,785.1703860759735,1.0568497,0.19353057,0.038203035,8.506241,3.4170432,510.42334,72.38179,1.0398765,18.76,2.6953537,12500,87.60676,-110.68884828974925,100.0,9.613037e-06,1.9983631,,81.7516,125,0.662309,100,18935.967,-4.7803574,217293,1.1033977,[-0.459  1.064 -0.43   0.276  0.567],0.31232578
100.0,790.9978349208832,1.0223553,0.19359328,0.038588997,6.687668,1.5488293,493.59396,76.41231,1.0164316,19.11,2.3709767,12600,87.719086,-111.58750415013861,100.0,-5.1116945e-06,1.9989434,,79.71298,126,0.62819636,100,5454.5366,-3.956009,219204,1.0448474,[-0.435  1.087 -0.424  0.278  0.58 ],0.17073114
100.0,796.9048902988434,1.042471,0.185117,0.03507279,6.3875885,1.6211748,550.7343,140.58105,1.0316087,17.33,2.457442,12700,86.71553,-109.74942041579315,100.0,-1.1062622e-05,1.9909546,,150.30261,127,0.66234267,100,8443.957,-3.5774689,220937,1.0634122,[-0.424  1.087 -0.439  0.288  0.58 ],0.19094792
100.0,803.3459792137146,1.2756021,0.20665903,0.040503222,9.458244,4.7911263,545.3238,105.02374,1.1142557,18.64,3.0826051,12800,87.55212,-110.44699112428738,100.0,1.4495849e-06,2.0114205,,125.017166,128,0.20447168,100,95999.56,-4.4645386,222801,1.5589633,[-0.464  1.084 -0.429  0.286  0.572],0.7172469
100.0,809.7995524406433,1.0222279,0.19206052,0.03777078,16.251976,1.5051063,507.4396,108.37544,1.0243071,18.62,3.1558151,12900,87.4399,-110.59960647857866,100.0,-5.0354006e-06,2.0146286,,113.84918,129,0.5145591,100,5231.452,-5.108696,224663,1.1149733,[-0.515  1.047 -0.439  0.307  0.592],0.15753546
100.0,815.3156769275665,1.0462642,0.19646059,0.03932528,11.176979,1.9271146,495.95663,41.887115,1.0448052,19.27,3.3074322,13000,87.900375,-110.41590162510012,100.0,7.019043e-06,2.0159228,,52.45096,130,0.63013965,100,8295.511,-4.358452,226590,1.1019769,[-0.514  1.04  -0.453  0.33   0.596],0.21122465
100.0,822.2109081745148,1.0106834,0.19309002,0.038555123,9.877953,1.5741749,488.34406,36.24289,1.01504,19.17,3.042802,13100,87.82506,-111.1117072527937,100.0,4.9591063e-06,2.0231361,,39.85231,131,0.81193435,100,2681.0244,-4.2064056,228507,1.0335124,[-0.509  1.057 -0.451  0.313  0.597],0.11668111
100.0,827.6221830844879,1.0297738,0.19460006,0.038939327,10.946068,1.6173584,490.60974,64.69762,1.0217397,19.25,2.8029165,13200,87.85655,-111.4076791637951,100.0,-1.7547608e-06,2.0358782,,70.024704,132,0.71503544,100,6114.8887,-3.8092957,230432,1.0476924,[-0.518  1.072 -0.445  0.308  0.604],0.18320593
100.0,833.074640750885,1.0036826,0.18939482,0.03718556,7.786331,1.266467,502.17465,124.731766,1.0066807,18.56,2.695914,13300,87.43918,-110.82738220321303,100.0,1.2664795e-05,2.033458,,126.37366,133,0.7882303,100,701.2645,-4.022705,232288,1.0164233,[-0.521  1.063 -0.437  0.307  0.617],0.05752684
100.0,839.7592177391052,1.0287888,0.19635138,0.03941117,9.660255,1.6835811,489.84586,95.266754,1.0325394,19.37,3.1601677,13400,87.938705,-110.94458400665825,100.0,1.2969971e-06,2.0397854,,103.30957,134,0.6338351,100,7017.977,-4.1231003,234225,1.0964553,[-0.505  1.047 -0.441  0.298  0.615],0.18983056
100.0,846.4734439849854,1.1023092,0.1953614,0.038375758,9.19146,4.6391697,523.27875,36.74402,1.0566193,18.6,2.666102,13500,87.4257,-110.78612886131292,100.0,6.5612794e-06,2.0449817,,45.9917,135,0.44811648,100,41131.59,-3.934967,236085,1.2228446,[-0.532  1.07  -0.434  0.283  0.621],0.4513411
100.0,853.2330904006958,1.0206921,0.19260284,0.038100548,9.3160095,1.7073263,504.63602,62.354614,1.0234618,18.83,2.4874542,13600,87.56907,-111.4332207752185,100.0,-1.8310546e-06,2.0612278,,68.490906,136,0.7538348,100,5156.4795,-3.921051,237968,1.0486461,[-0.496  1.097 -0.427  0.271  0.626],0.15869965
100.0,859.7259268760681,1.0027448,0.1867453,0.03612823,8.765099,1.2021239,513.4269,63.20685,1.0036962,18.04,2.7407136,13700,87.22336,-109.95177300768778,100.0,-6.1035155e-07,2.059585,,63.95247,137,0.89837027,100,582.4469,-4.301323,239772,1.0100894,[-0.484  1.09  -0.439  0.267  0.642],0.050148744
100.0,866.3103935718536,1.0060688,0.19379032,0.03894642,7.869087,1.2596791,482.8395,25.649796,1.0113088,19.41,2.402175,13800,87.90788,-111.76995282699119,100.0,2.5939942e-06,2.0680509,,28.763123,138,0.84217757,100,780.6043,-4.7640076,241713,1.0231675,[-0.489  1.091 -0.435  0.26   0.641],0.06635003
100.0,871.5100026130676,1.5218387,0.22182152,0.043913934,9.46241,8.937442,564.2197,51.60138,1.2074052,19.28,3.0902424,13900,87.95575,-110.54510065966579,100.0,-3.967285e-06,2.0731807,,85.20088,139,0.18485357,100,225826.84,-4.8455505,243641,1.851928,[-0.494  1.083 -0.44   0.258  0.649],1.1361942
100.0,878.2195866107941,1.0154862,0.18324538,0.034608934,7.019188,1.3893449,542.87006,189.71748,1.0141009,17.22,2.4954836,14000,86.71955,-109.19793700279968,100.0,-2.2125244e-06,2.0631855,,192.91699,140,0.67980963,100,3786.041,-4.3362656,245363,1.0318831,[-0.396  1.114 -0.45   0.232  0.654],0.12735847
100.0,883.8665788173676,1.1174682,0.1954539,0.038402352,9.127472,2.5786054,528.2758,74.86606,1.0760777,18.61,3.0023699,14100,87.53449,-110.44448881345923,100.0,-5.1879883e-06,2.081128,,92.579346,141,0.45088434,100,32860.85,-4.841446,247224,1.2473656,[-0.363  1.118 -0.447  0.236  0.644],0.41486728
100.0,890.4541625976562,1.0856662,0.19863231,0.039865486,7.2100983,2.6859145,503.7026,57.300507,1.0511163,19.38,2.5742013,14200,87.77624,-112.23365201708343,100.0,2.1362305e-06,2.0911121,,69.106476,142,0.47627783,100,20075.188,-4.0563126,249162,1.1667482,[-0.415  1.105 -0.435  0.216  0.662],0.33038792
100.0,896.8675656318665,1.5153906,0.21628992,0.04067576,8.524925,5.6988325,637.5054,121.119995,1.2193428,17.53,2.2232988,14300,86.82368,-110.28272710050759,100.0,-5.41687e-06,2.0944245,,173.48413,143,0.20590028,100,221883.02,-3.8000107,250915,1.9713516,[-0.447  1.096 -0.421  0.231  0.672],0.98058665
100.0,903.9932482242584,1.0275048,0.1933407,0.03827577,12.557152,1.4178748,505.7603,85.23642,1.0361869,18.86,3.196752,14400,87.623184,-110.78819362390766,100.0,-2.2125244e-06,2.0771337,,92.23399,144,0.56996477,100,5591.23,-5.1171417,252801,1.0676522,[-0.349  1.104 -0.457  0.201  0.675],0.16398244
100.0,910.6504383087158,1.1114007,0.19568107,0.038148314,8.851311,2.4098952,528.1826,109.80888,1.0588831,18.34,2.8806455,14500,87.41547,-109.82245433183147,100.0,2.5177003e-06,2.076168,,120.65135,145,0.34711468,100,30006.045,-5.7120132,254635,1.2104646,[-0.346  1.111 -0.456  0.183  0.658],0.38148367
100.0,917.3587172031403,1.186441,0.20357251,0.039605312,9.911552,3.4706452,572.7578,80.50563,1.1476138,18.35,2.6790354,14600,87.41515,-110.54192751420025,100.0,-6.4849855e-06,2.0905716,,118.90024,146,0.27340147,100,63742.4,-3.8507156,256470,1.489133,[-0.349  1.075 -0.458  0.198  0.657],0.5587814
100.0,924.1885800361633,1.0112811,0.19406134,0.03884049,6.2377625,1.5132738,494.5589,24.959625,1.0312755,19.26,2.3581376,14700,87.849976,-111.44659500858877,100.0,-5.340576e-06,2.0819592,,31.243286,147,0.75582206,100,2940.381,-4.544731,258396,1.0513424,[-0.287  1.056 -0.508  0.232  0.672],0.124451235
100.0,929.8793215751648,1.0224762,0.1873915,0.03606602,8.373459,1.5190634,526.81476,93.2666,1.0206959,17.86,2.683471,14800,87.14478,-109.72191065132606,100.0,-2.822876e-06,2.093003,,98.91957,148,0.7355755,100,5253.7256,-4.38797,260182,1.0664645,[-0.292  1.073 -0.495  0.236  0.663],0.15287681
100.0,936.1710846424103,1.0164849,0.18942368,0.037099,7.555191,1.4780071,510.21555,107.647354,1.0170729,18.47,2.5354972,14900,87.35588,-111.0046436015966,100.0,-7.095337e-06,2.1002848,,113.663895,149,0.7670013,100,2821.2744,-4.591736,262029,1.041948,[-0.283  1.073 -0.51   0.252  0.674],0.121115655
100.0,942.1859250068665,1.0360295,0.18763311,0.035993483,7.607834,1.5979347,537.5184,105.14372,1.0325221,17.75,2.5115361,15000,86.97308,-110.17482197680198,100.0,-4.8828124e-06,2.098865,,114.73575,150,0.6576646,100,7524.237,-3.5424652,263804,1.0721308,[-0.324  1.073 -0.51   0.255  0.681],0.18361974
100.0,948.5621113777161,1.0180945,0.18714887,0.036093153,7.9422073,1.6409084,524.3403,133.51358,1.0144876,17.93,2.411485,15100,87.06944,-110.49841358119575,100.0,-6.1798096e-06,2.109356,,137.29735,151,0.7372448,100,4005.3613,-3.3945694,265597,1.050229,[-0.276  1.061 -0.526  0.241  0.68 ],0.13488296
100.0,954.4876732826233,1.0834134,0.1933541,0.03764822,8.114471,2.1859813,529.5978,73.24251,1.0515118,18.28,2.7926905,15200,87.34646,-110.36420620303215,100.0,9.994506e-06,2.1171865,,85.296234,152,0.49422383,100,20309.885,-4.315277,267425,1.1344172,[-0.279  1.047 -0.522  0.228  0.69 ],0.3094025
100.0,960.7312948703766,1.2023941,0.20439704,0.04086274,7.103195,3.9584062,532.9046,44.66034,1.1231201,19.3,2.5496433,15300,87.80788,-111.59436298464107,100.0,4.119873e-06,2.1066768,,70.36287,153,0.2732649,100,49621.848,-4.267334,269355,1.3136011,[-0.316  1.046 -0.503  0.241  0.698],0.530174
100.0,967.3287160396576,1.0298207,0.19042589,0.03711287,6.602257,1.8333352,518.878,112.27754,1.0273477,18.3,2.449872,15400,87.28802,-110.5340478654433,100.0,1.0681152e-05,2.1143296,,119.51297,154,0.63899344,100,5812.787,-4.07959,271185,1.0584402,[-0.366  1.024 -0.484  0.254  0.688],0.17001365
100.0,972.8503305912018,1.0358682,0.19313104,0.03840083,6.515686,1.6232699,502.9981,90.10135,1.0350813,19.02,2.6764257,15500,87.65258,-111.4610273547031,100.0,1.1367798e-05,2.1198163,,98.04578,155,0.56069475,100,6455.628,-4.2318115,273087,1.1151627,[-0.365  1.019 -0.473  0.268  0.696],0.19289087
100.0,979.6470484733582,1.0289177,0.19704978,0.039999712,8.290749,1.605238,476.84784,17.860199,1.0219924,19.79,2.7391582,15600,88.13632,-111.84317560836853,100.0,6.8664554e-07,2.1307843,,23.414185,156,0.7217839,100,6475.6396,-4.9970093,275066,1.0468103,[-0.346  1.04  -0.472  0.281  0.701],0.18948776
100.0,985.3966131210327,1.2183686,0.20527412,0.040495917,11.863739,3.756367,550.6776,106.74707,1.1293622,18.84,2.797772,15700,87.57785,-111.39810405127672,100.0,3.8146973e-06,2.1454475,,132.62654,157,0.3263918,100,71087.29,-4.775223,276950,1.3732946,[-0.319  1.039 -0.484  0.276  0.712],0.60866123
100.0,992.3584594726562,1.0128932,0.19673263,0.03995582,9.806221,1.526648,474.70468,35.07213,1.0233268,19.81,2.9839852,15800,88.175766,-111.15003133770819,100.0,-1.9836425e-06,2.140849,,39.947495,158,0.6901342,100,2615.3145,-5.562683,278931,1.043598,[-0.343  1.013 -0.46   0.291  0.726],0.11870854
100.0,998.0731358528137,1.0132579,0.18916622,0.03682645,7.10215,1.661039,518.03357,107.326126,1.0228263,18.26,2.4739332,15900,87.293526,-110.5094785230684,100.0,-9.994506e-06,2.1501079,,113.419785,159,0.80976176,100,4497.862,-3.6957474,280757,1.0659497,[-0.348  1.003 -0.47   0.276  0.722],0.1416934
100.0,1004.4843318462372,1.0069219,0.18863897,0.036829628,7.8109055,1.204013,508.75757,142.70836,1.0060917,18.36,2.6372933,16000,87.34812,-110.88302006693634,100.0,3.7384034e-06,2.1442332,,143.84947,160,0.78147584,100,1531.9108,-4.229866,282593,1.0103313,[-0.323  1.005 -0.455  0.265  0.731],0.08534371
