InitialReturnMean,EntropyCoefficient,Iteration,Bound,TimeElapsed,StdD2w0t,EpThisIter,MaxD2w0t,J_sample_variance,InitialReturnStd,StdIW,ReturnStepMax,InitialReturnMax,MinIW,MinD2w0t,TimestepsSoFar,EmpiricalD2,EpLenMean,MeanD2w0t,InitialBound,EpRewMean,MeanIW,Weights,MeanEntropy,EpisodesSoFar,InitialReturnMin,ReturnMeanIW,ReturnStepMaxmin,MaxIW
-1.3732911e-06,100.0,11,-413.93338,118.9054307937622,0.27910677,100,1.0066969,105.29232,1.7262586,0.052738313,100.0,6.788536,0.8834764,,46637,1.002853,42.43,0.08499017,-414.73505,-138.90419356549097,1.0068947,[ 0.585 -0.559  0.231  0.398  0.018],1.4398704,1100,-1.848175,228.77379,93.452545,1.1834222
-3.7384034e-06,100.0,12,-400.79694,129.29728245735168,0.27039522,100,1.0025163,35.421608,1.5461535,0.028365815,100.0,4.79113,0.93915504,,50604,1.0007037,39.67,0.07938033,-401.31918,-135.4856268595487,1.0027508,[ 0.586 -0.558  0.233  0.4    0.021],1.4423772,1200,-2.332161,242.71275,93.16937,1.1231686
7.781982e-06,100.0,13,-404.13977,139.40200877189636,0.2712416,100,1.0137706,234.83875,1.4892248,0.07380083,100.0,4.3709335,0.84275794,,54579,1.0061439,39.75,0.07971503,-405.88123,-136.16733976882205,1.0137912,[ 0.583 -0.555  0.232  0.4    0.023],1.4449786,1300,-1.9419556,245.50531,93.14882,1.2820143
-6.027222e-06,100.0,14,-445.761,150.59662795066833,0.28440621,100,1.006707,74.60063,1.5930272,0.041361246,100.0,5.8374557,0.92888534,,59002,1.0021427,44.23,0.088600524,-446.66608,-140.6488009339482,1.0089028,[ 0.586 -0.555  0.235  0.405  0.026],1.4461784,1400,-1.8950195,219.72691,93.64012,1.1648695
-2.5177003e-06,100.0,15,-381.1917,160.44669795036316,0.27553868,100,1.0134469,203.45227,1.8224214,0.07722146,100.0,6.336357,0.8628694,,63116,1.0054425,41.14,0.08250444,-382.8886,-137.3738108298233,1.0165794,[ 0.585 -0.555  0.234  0.4    0.027],1.444362,1500,-2.1840286,237.3829,93.32164,1.2808087
9.231568e-06,100.0,16,-383.583,170.79363489151,0.26993546,100,1.0107391,128.38622,1.7547747,0.056527104,100.0,6.8574905,0.77092665,,67050,1.0037053,39.34,0.078882135,-385.20673,-135.4956535056255,1.0152208,[ 0.58  -0.547  0.234  0.397  0.025],1.4410675,1600,-2.2381287,247.9871,93.11156,1.1829473
8.392334e-06,100.0,17,-419.38196,181.55296921730042,0.28347892,100,1.0090549,69.155716,1.7526801,0.04272,100.0,6.314316,0.89606786,,71437,1.0022016,43.87,0.08791539,-420.62262,-139.9993726071634,1.0114428,[ 0.583 -0.554  0.237  0.402  0.022],1.4394743,1700,-2.178238,221.95198,93.61754,1.1718895
-7.2479247e-06,100.0,18,-421.27893,192.2619559764862,0.28436032,100,1.0075115,110.12914,1.7132262,0.062027674,100.0,5.45945,0.82463145,,75862,1.0050772,44.25,0.08860674,-421.89044,-140.52256092482747,1.007771,[ 0.581 -0.552  0.237  0.398  0.021],1.4395418,1800,-2.1432495,219.03435,93.6487,1.1818066
1.4495849e-06,100.0,19,-416.9355,203.0441083908081,0.28293952,100,1.0046043,56.48654,1.693902,0.04223144,100.0,6.305664,0.88337845,,80238,1.00197,43.76,0.08762383,-417.698,-140.0289815017699,1.0063776,[ 0.583 -0.548  0.237  0.397  0.021],1.4428194,1900,-1.9648209,221.32121,93.60014,1.2344718
2.5939942e-06,100.0,20,-440.4547,213.5931372642517,0.2851574,100,1.0161432,274.66794,1.8996747,0.096061915,100.0,6.1519394,0.78316283,,84672,1.0103788,44.34,0.08895457,-441.95538,-140.26997772660482,1.0168554,[ 0.584 -0.551  0.238  0.4    0.024],1.4446889,2000,-2.1967926,219.66396,93.67297,1.405318
3.0517577e-07,100.0,21,-390.67685,225.1546995639801,0.28190914,100,1.0191694,303.86743,1.7202171,0.10098235,100.0,7.887802,0.8014507,,88982,1.0127493,43.1,0.08658105,-392.97302,-139.0665552259425,1.0212636,[ 0.586 -0.547  0.24   0.401  0.026],1.4506106,2100,-2.2090302,226.92184,93.54034,1.4624231
2.9754638e-06,100.0,22,-442.85223,236.60160040855408,0.29372904,100,1.0430806,761.858,1.7861693,0.17807151,100.0,5.7335052,0.6157138,,93669,1.0303856,46.87,0.094466604,-446.8372,-142.9328383850279,1.0444103,[ 0.581 -0.55   0.239  0.398  0.032],1.4466485,2200,-2.2053604,213.21683,93.90088,1.6372981
6.408691e-06,100.0,23,-416.9652,247.55419278144836,0.27874756,100,1.0166805,186.80453,1.8207502,0.07857897,100.0,5.241104,0.8415932,,97891,1.0060769,42.22,0.08465052,-418.69684,-138.42499729145067,1.0178219,[ 0.572 -0.554  0.235  0.396  0.028],1.4461995,2300,-1.984108,231.44456,93.44269,1.2696579
-1.6784668e-06,100.0,24,-407.41833,258.57263112068176,0.27602527,100,1.0135385,193.89912,2.036798,0.07132073,100.0,7.3650665,0.8243997,,102021,1.0052435,41.3,0.08282181,-409.23798,-137.0758590450374,1.01339,[ 0.574 -0.548  0.233  0.391  0.027],1.4501939,2400,-2.5639954,235.44675,93.36194,1.2918621
-8.392334e-07,100.0,25,-428.43347,269.96075415611267,0.28404793,100,1.0042672,46.92038,1.6427737,0.036815427,100.0,4.409584,0.88335305,,106435,1.0016489,44.14,0.088387646,-429.40692,-140.3325600226335,1.0085727,[ 0.574 -0.555  0.235  0.391  0.031],1.4511714,2500,-2.1150208,219.77246,93.64148,1.1190113
8.69751e-06,100.0,26,-375.9676,279.88394927978516,0.27012315,100,1.0163602,349.791,1.533052,0.09353498,100.0,4.147827,0.7427888,,110363,1.0088524,39.28,0.07887116,-378.1814,-135.50861145660912,1.0168898,[ 0.577 -0.557  0.236  0.396  0.032],1.457569,2600,-2.1141205,248.75267,93.10037,1.3236567
8.010864e-06,100.0,27,-424.96698,290.49225783348083,0.27880508,100,1.0067272,118.98896,1.696345,0.060841765,100.0,5.628212,0.792817,,114599,1.0040373,42.36,0.084821016,-425.7553,-138.28469898875343,1.0050292,[ 0.578 -0.562  0.235  0.394  0.039],1.4595482,2700,-2.1329117,228.14616,93.47098,1.1992109
-5.340576e-07,100.0,28,-430.06464,300.4222614765167,0.27588227,100,1.0109884,335.22437,1.5651965,0.10577667,100.0,4.9309006,0.73816305,,118730,1.0081816,41.31,0.082790546,-430.86664,-137.39950769523546,1.0070786,[ 0.583 -0.562  0.236  0.394  0.041],1.4606072,2800,-2.1432648,234.57463,93.347885,1.5273591
7.858276e-06,100.0,29,-376.15674,311.06632471084595,0.27901343,100,1.0333949,904.06354,2.0947454,0.17272313,100.0,5.8741837,0.7427631,,122928,1.0257347,41.98,0.08446555,-378.5722,-137.96312487843917,1.0279336,[ 0.586 -0.558  0.238  0.395  0.042],1.4619206,2900,-2.1709213,234.02376,93.4272,1.5444975
3.7384034e-06,100.0,30,-385.96393,321.3805387020111,0.27223694,100,1.0208452,490.1938,1.8015697,0.11155899,100.0,5.0806503,0.7574733,,126922,1.0142561,39.94,0.08021002,-388.00934,-136.0028493508491,1.018681,[ 0.595 -0.552  0.24   0.395  0.043],1.4638677,3000,-2.2895355,244.69589,93.18964,1.4046257
-1.121521e-05,100.0,31,-396.27576,332.0356125831604,0.27406147,100,1.0027736,43.551254,1.5277976,0.032454092,100.0,5.212784,0.8945691,,131007,1.0009906,40.85,0.08174556,-396.98608,-136.7528388843205,1.0054585,[ 0.598 -0.546  0.242  0.399  0.045],1.4628892,3100,-2.4550705,236.42679,93.30463,1.0753456
2.1362305e-06,100.0,32,-358.26624,342.44231390953064,0.2660391,100,1.0374724,1129.7826,1.701967,0.1657529,100.0,4.9340134,0.6808908,,134779,1.0301242,37.72,0.075993605,-362.24414,-133.91564594869988,1.0381237,[ 0.602 -0.551  0.243  0.399  0.044],1.4595225,3200,-2.0452957,263.10587,92.89949,1.6222011
6.2561035e-06,100.0,33,-377.43475,352.45806312561035,0.27327427,100,1.0216304,461.34912,1.8737905,0.11287635,100.0,6.3886566,0.69885063,,138806,1.013632,40.27,0.08088056,-380.10364,-136.17286173966335,1.0217991,[ 0.612 -0.544  0.244  0.398  0.041],1.462331,3300,-2.300148,243.19257,93.237,1.3460728
-2.3651123e-06,100.0,34,-375.75583,362.92489981651306,0.27522147,100,1.0386578,678.0238,1.5867265,0.14169708,100.0,6.4214783,0.70485425,,142874,1.0217859,40.68,0.081902005,-379.38464,-137.12796733305566,1.0329525,[ 0.62  -0.544  0.248  0.399  0.043],1.4691788,3400,-1.7453918,243.35645,93.25821,1.5009952
-9.765625e-06,100.0,35,-374.2193,372.84970021247864,0.26030663,100,1.0073922,88.50906,1.5353993,0.043068286,100.0,4.8929977,0.87746954,,146519,1.0019906,36.45,0.0729917,-375.24496,-132.78173271819006,1.0072044,[ 0.63  -0.54   0.249  0.399  0.05 ],1.4725542,3500,-1.9379196,265.79367,92.71431,1.176343
-4.272461e-06,100.0,36,-417.12323,383.2357909679413,0.27461448,100,1.0046264,42.485744,1.4321185,0.035226353,100.0,4.539604,0.90986437,,150623,1.001434,41.04,0.082117714,-417.4491,-137.48950623909047,1.0030948,[ 0.632 -0.542  0.247  0.399  0.054],1.4732811,3600,-1.8841782,235.61742,93.29973,1.1176887
-2.5177003e-06,100.0,37,-441.40765,394.6899781227112,0.28884715,100,1.0060319,80.51908,1.7909667,0.05297393,100.0,6.614395,0.8285783,,155204,1.0036495,45.81,0.0917326,-442.138,-141.94654707083816,1.010201,[ 0.629 -0.543  0.247  0.398  0.054],1.4711174,3700,-2.0684052,211.8262,93.80281,1.1847641
6.8664554e-07,100.0,38,-408.19458,405.6460192203522,0.27753517,100,1.0013189,20.888063,1.6780756,0.022022938,100.0,5.8730392,0.9432525,,159406,1.0005424,42.02,0.08406375,-408.39655,-138.27221603126137,1.0011636,[ 0.632 -0.542  0.249  0.397  0.052],1.4729822,3800,-2.0023956,229.49199,93.41875,1.0748285
8.392334e-06,100.0,39,-412.08322,415.0845386981964,0.274178,100,1.0048474,79.65178,1.851193,0.040676758,100.0,5.31131,0.89716446,,163489,1.0021287,40.83,0.08175955,-413.08832,-136.5623244307998,1.0073935,[ 0.632 -0.54   0.249  0.397  0.054],1.4746042,3900,-2.5214233,236.65948,93.310684,1.1265821
-2.9754638e-06,100.0,40,-382.52692,425.5778069496155,0.26962706,100,1.0084966,122.42905,1.6448811,0.052919295,100.0,5.1456985,0.8326582,,167419,1.0027804,39.3,0.078752235,-383.60733,-135.37689168056423,1.0079261,[ 0.635 -0.543  0.251  0.4    0.056],1.4803606,4000,-2.2319794,246.36781,93.110596,1.2118292
2.2888185e-06,100.0,41,-422.33698,436.2681894302368,0.2795598,100,1.010404,121.52977,1.5613263,0.062367007,100.0,4.359482,0.8695067,,171675,1.0043185,42.56,0.08527321,-423.6225,-138.75860116284238,1.0106715,[ 0.637 -0.544  0.252  0.4    0.061],1.4844823,4100,-2.0013885,228.21648,93.479385,1.1989877
2.1362305e-06,100.0,42,-415.44012,447.15143752098083,0.28079882,100,1.0215089,441.04602,1.6544552,0.11574899,100.0,5.1359634,0.76222235,,175952,1.0131538,42.77,0.08587827,-417.43127,-138.97571427854288,1.0197737,[ 0.642 -0.544  0.253  0.399  0.066],1.4866728,4200,-1.7859344,228.771,93.50125,1.391401
5.1116945e-06,100.0,43,-373.79352,456.60668563842773,0.2732529,100,1.0189433,394.40518,1.7766111,0.10334497,100.0,6.4033356,0.78639066,,179985,1.0109816,40.33,0.08093614,-375.52258,-136.38529401214225,1.0156617,[ 0.645 -0.538  0.255  0.404  0.068],1.4908674,4300,-2.380043,241.53992,93.23654,1.4326468
6.5612794e-06,100.0,44,-409.12222,466.8688061237335,0.27661747,100,1.0144632,390.59195,1.5407581,0.10623731,100.0,5.657364,0.8054744,,184135,1.0105844,41.5,0.083220065,-410.30707,-137.7449702258777,1.0105044,[ 0.639 -0.542  0.254  0.402  0.072],1.492817,4400,-1.9025116,234.40488,93.35649,1.3781279
3.3569336e-06,100.0,45,-396.23724,477.5249147415161,0.27530137,100,1.0121453,292.9739,1.7335949,0.09062168,100.0,4.8777084,0.81284213,,188243,1.0052617,41.08,0.08236899,-397.20316,-137.11185656048067,1.0102649,[ 0.642 -0.535  0.254  0.402  0.074],1.4947894,4500,-2.1652985,236.15341,93.324646,1.3136301
3.3569336e-06,100.0,46,-354.93192,486.9980294704437,0.26912433,100,1.0144116,204.6352,1.7747215,0.06641447,100.0,6.987335,0.81590796,,192149,1.003724,39.06,0.07834376,-356.38666,-135.3823972628922,1.0114396,[ 0.636 -0.532  0.251  0.396  0.076],1.4995993,4600,-1.9686127,249.1947,93.06798,1.2869918
-2.4414062e-06,100.0,47,-424.39355,499.00758624076843,0.29005712,100,1.0069463,62.952236,1.862574,0.04309197,100.0,6.598053,0.88493156,,196770,1.0016712,46.21,0.092559196,-425.11398,-142.00843889891382,1.0081024,[ 0.632 -0.532  0.253  0.393  0.081],1.498922,4700,-2.2313538,209.55295,93.853775,1.1608317
8.163453e-06,100.0,48,-409.83142,509.4922800064087,0.27726817,100,1.0065029,81.495316,1.584712,0.04494477,100.0,5.4075623,0.9028077,,200956,1.0015225,41.86,0.083812684,-411.07343,-138.09401645751325,1.0098681,[ 0.631 -0.531  0.254  0.389  0.08 ],1.4974109,4800,-1.998703,232.1772,93.38239,1.1845285
-3.890991e-06,100.0,49,-350.3252,519.7863967418671,0.26963386,100,1.0031915,59.193348,1.7705829,0.037210945,100.0,5.2629547,0.9197197,,204895,1.001495,39.39,0.07884869,-350.86334,-135.31270973316114,1.0030271,[ 0.625 -0.523  0.252  0.388  0.078],1.5010631,4900,-2.249817,244.56966,93.12959,1.1295788
-2.822876e-06,100.0,50,-384.99545,529.6759669780731,0.26578048,100,1.0043844,137.76926,1.6529644,0.053578813,100.0,6.4067917,0.8647295,,208712,1.0024259,38.17,0.076409794,-385.54376,-134.41021872094663,1.0052369,[ 0.623 -0.52   0.251  0.388  0.082],1.5003214,5000,-2.0480347,253.35965,92.95729,1.2690773
3.7384034e-06,100.0,51,-400.99805,540.7766890525818,0.2801136,100,1.008309,120.43242,1.4412768,0.061491266,100.0,4.495079,0.8657496,,212984,1.0035546,42.72,0.08561903,-402.18393,-139.12547856119937,1.0088415,[ 0.622 -0.516  0.251  0.39   0.081],1.5058599,5100,-1.8560028,227.49641,93.48663,1.2983761
3.8146973e-07,100.0,52,-371.37152,550.3142158985138,0.26834732,100,1.051647,1763.7047,1.666727,0.21588768,100.0,4.009529,0.60697645,,216803,1.0426401,38.19,0.077163905,-376.41235,-134.1557963473345,1.0500507,[ 0.623 -0.519  0.251  0.39   0.087],1.5072589,5200,-2.2008896,261.4887,92.97429,1.8918079
2.2888183e-07,100.0,53,-368.33957,560.6189849376678,0.2716927,100,1.01785,507.73923,1.232766,0.11532387,100.0,3.2426987,0.80619335,,220778,1.0125463,39.75,0.07984337,-370.53485,-136.0968095761217,1.0200341,[ 0.612 -0.528  0.248  0.388  0.088],1.5122935,5300,-1.8703232,246.20738,93.15236,1.4721787
6.027222e-06,100.0,54,-377.44067,570.4914331436157,0.26524177,100,1.0252162,539.58527,1.4788736,0.115540765,100.0,5.91803,0.7697615,,224545,1.015672,37.67,0.07570914,-380.41074,-134.03674574481468,1.0291148,[ 0.611 -0.518  0.248  0.391  0.093],1.5094213,5400,-1.8327332,261.6241,92.88364,1.508524
-6.713867e-06,100.0,55,-352.4015,580.3886570930481,0.26486284,100,1.0045199,86.52053,1.5926121,0.041098896,100.0,4.3637695,0.86016715,,228330,1.00183,37.85,0.07579955,-353.40942,-133.91352606273503,1.00747,[ 0.618 -0.513  0.25   0.386  0.09 ],1.5078063,5500,-2.3395538,255.90712,92.92398,1.0944077
-6.1035157e-06,100.0,56,-389.95572,590.3987600803375,0.2720144,100,1.0104396,181.70543,1.7104827,0.068528615,100.0,5.583557,0.86229736,,232337,1.0037991,40.07,0.080291525,-391.08136,-136.12100675333903,1.0074198,[ 0.621 -0.518  0.253  0.389  0.089],1.5130967,5600,-2.2972565,241.79007,93.20584,1.2406306
-2.0599366e-06,100.0,57,-395.80637,600.9995355606079,0.28267455,100,1.004727,77.50376,1.8799348,0.05004317,100.0,6.0798492,0.86469364,,236706,1.0024916,43.69,0.08746588,-396.2725,-139.51175277242018,1.0062829,[ 0.619 -0.52   0.254  0.39   0.094],1.5127994,5700,-2.2697906,220.95572,93.613556,1.1904299
1.0604858e-05,100.0,58,-367.7524,610.952719449997,0.2714465,100,1.0365713,1035.2014,1.8836974,0.17142344,100.0,5.0659866,0.6718755,,240653,1.0245571,39.47,0.07946417,-371.13712,-135.25698694443946,1.0358251,[ 0.616 -0.522  0.253  0.392  0.094],1.5150692,5800,-2.5254288,249.80217,93.14633,1.7055689
6.3323973e-06,100.0,59,-375.80295,621.5060427188873,0.27013993,100,1.0184989,338.67358,1.6393718,0.09744803,100.0,5.7108307,0.8172034,,244591,1.0072709,39.38,0.07898905,-377.60208,-135.55125576887684,1.0152186,[ 0.625 -0.516  0.255  0.388  0.096],1.5201066,5900,-2.1609573,247.41248,93.11572,1.4391929
-4.9591063e-06,100.0,60,-382.75452,631.2185575962067,0.2719688,100,1.0011348,9.33946,1.9550726,0.014323251,100.0,6.849449,0.9447678,,248611,1.000258,40.2,0.08041567,-382.94028,-135.79579841366555,1.0018713,[ 0.632 -0.513  0.254  0.387  0.101],1.518872,6000,-2.628273,239.02287,93.24399,1.0651529
-6.1035157e-06,100.0,61,-408.4489,640.0386054515839,0.27243674,100,1.0019948,29.688805,1.6517773,0.02563255,100.0,5.223282,0.92644185,,252643,1.0008634,40.32,0.08068748,-408.78424,-136.22241191776465,1.0025444,[ 0.633 -0.513  0.254  0.387  0.1  ],1.519135,6100,-2.0576096,238.97339,93.242935,1.0839604
7.781982e-06,100.0,62,-384.29535,649.667468547821,0.2718572,100,1.0182922,322.5853,1.525888,0.08829953,100.0,4.0783463,0.7785147,,256629,1.0065233,39.86,0.08001089,-386.32562,-136.20680539475418,1.015634,[ 0.633 -0.513  0.253  0.384  0.1  ],1.522121,6200,-2.0710297,245.46237,93.16574,1.3335218
-1.9836425e-06,100.0,63,-371.63245,660.0942482948303,0.2702769,100,1.0221645,389.61908,1.7933261,0.09717496,100.0,5.9516068,0.7321327,,260557,1.0115962,39.28,0.07891837,-373.97723,-135.3709502129242,1.0208956,[ 0.631 -0.505  0.251  0.376  0.103],1.5204078,6300,-2.1456833,249.54468,93.10739,1.2843746
6.027222e-06,100.0,64,-356.30243,669.7017295360565,0.26224598,100,1.0211068,454.6247,1.4275628,0.099319816,100.0,4.173126,0.7664809,,264235,1.0093278,36.78,0.07389466,-359.06738,-132.97013998086254,1.0213401,[ 0.648 -0.514  0.257  0.377  0.101],1.5273241,6400,-1.956955,266.33545,92.769424,1.3873856
7.171631e-06,100.0,65,-356.35306,679.8092963695526,0.26631618,100,1.0204331,474.89426,1.9220465,0.102296814,100.0,6.027298,0.8420097,,268041,1.0099667,38.06,0.07644586,-358.65356,-133.93859989915208,1.0179095,[ 0.651 -0.512  0.26   0.382  0.108],1.5350568,6500,-2.091835,256.14285,92.961716,1.3770975
5.569458e-06,100.0,66,-401.97058,690.2757890224457,0.26734722,100,1.0051621,48.32883,1.8107325,0.030690663,100.0,6.3948746,0.91286236,,271909,1.000987,38.68,0.07741534,-402.6327,-134.79297976905508,1.0067595,[ 0.644 -0.514  0.259  0.38   0.116],1.5318103,6600,-2.062355,250.18018,93.03035,1.0744896
2.2888183e-07,100.0,67,-378.36536,700.3137891292572,0.26518673,100,1.0357609,1025.5558,1.3067852,0.15438268,100.0,3.9927826,0.6938041,,275659,1.02616,37.5,0.07550735,-382.1671,-133.88747578950228,1.0288625,[ 0.641 -0.512  0.258  0.379  0.113],1.5364516,6700,-1.8822937,263.4796,92.85933,1.7768182
-1.7547608e-06,100.0,68,-315.3247,709.9982361793518,0.254359,100,1.0153782,373.36743,1.5726829,0.08101758,100.0,4.305359,0.82069063,,279110,1.0056626,34.51,0.06925862,-317.85608,-130.57261223304394,1.0165119,[ 0.65  -0.506  0.261  0.379  0.117],1.5442768,6800,-1.9842834,282.2274,92.43277,1.2972913
1.6784668e-06,100.0,69,-303.58826,719.0755739212036,0.2523118,100,1.0165025,162.42796,1.6446173,0.05627135,100.0,4.871849,0.8746946,,282517,1.0029769,34.07,0.06822545,-305.1043,-130.16219117048274,1.0104469,[ 0.642 -0.5    0.259  0.376  0.125],1.5453298,6900,-2.0112228,284.25928,92.3174,1.2485449
-8.544922e-06,100.0,70,-400.21716,729.6826720237732,0.27759174,100,1.0020185,31.867994,1.7624617,0.025733002,100.0,5.703293,0.93972266,,286719,1.0006939,42.02,0.08408196,-400.50824,-137.87167472218357,1.0030111,[ 0.632 -0.497  0.259  0.374  0.126],1.5449284,7000,-2.3560028,229.23853,93.437805,1.1321838
6.1035157e-06,100.0,71,-371.63593,739.6164691448212,0.2659192,100,1.0127437,414.6098,1.5609752,0.10091787,100.0,6.027519,0.7530885,,290530,1.0083916,38.11,0.076385126,-373.18774,-134.20071311118096,1.0123937,[ 0.627 -0.493  0.257  0.371  0.126],1.5475361,7100,-2.084793,254.73361,92.957184,1.402041
-9.918213e-07,100.0,72,-383.0378,750.0598437786102,0.27222547,100,1.0194166,333.062,1.679534,0.09085847,100.0,4.1295547,0.80407727,,294521,1.0085579,39.91,0.08017411,-385.38312,-135.64263688476535,1.017595,[ 0.638 -0.494  0.26   0.372  0.129],1.5532992,7200,-2.2000198,244.57214,93.202576,1.3424695
9.613037e-06,100.0,73,-354.09174,760.4640965461731,0.26487377,100,1.0104856,178.95142,1.7579378,0.059554722,100.0,8.913528,0.8558459,,298300,1.0038637,37.79,0.07573617,-355.16556,-133.74304640926448,1.0113676,[ 0.641 -0.492  0.261  0.368  0.134],1.5524187,7300,-2.148323,256.49014,92.92177,1.2163975
1.7547608e-06,100.0,74,-316.28534,770.1826736927032,0.26353538,100,1.0562388,2146.4158,1.6376472,0.21265075,100.0,5.9033966,0.6272675,,301959,1.0443075,36.59,0.07404462,-322.21332,-132.62601811986255,1.0506545,[ 0.645 -0.49   0.261  0.362  0.133],1.559492,7400,-2.100586,273.83667,92.730774,1.926342
4.348755e-06,100.0,75,-368.96045,779.7196528911591,0.27263013,100,1.0447372,1315.6553,1.5636135,0.18756889,100.0,3.6886597,0.65248454,,305932,1.0311111,39.73,0.08009846,-372.50568,-135.60531665582914,1.036968,[ 0.655 -0.478  0.262  0.364  0.14 ],1.5570453,7500,-2.350418,249.44206,93.17366,1.7349594
4.043579e-06,100.0,76,-380.4166,789.4061534404755,0.26165184,100,1.007628,116.62031,1.6584315,0.047544688,100.0,3.846016,0.88542026,,309615,1.0031537,36.83,0.073784195,-381.9052,-132.6755735297435,1.010911,[ 0.658 -0.464  0.262  0.362  0.138],1.556973,7600,-2.2324219,263.1512,92.79524,1.1431553
-5.645752e-06,100.0,77,-350.12827,799.1103436946869,0.26525262,100,1.0032842,70.85432,1.6904558,0.04123409,100.0,4.875435,0.90205324,,313418,1.0020301,38.03,0.07610299,-350.56058,-133.70453389832602,1.0034369,[ 0.664 -0.465  0.264  0.357  0.138],1.5569504,7700,-2.484848,252.91853,92.968475,1.1313266
4.8828124e-06,100.0,78,-336.9712,807.1919755935669,0.25383714,100,1.0360063,981.5728,1.5062551,0.13623299,100.0,4.576515,0.698559,,316834,1.0236899,34.16,0.06873425,-340.38406,-130.16298010313614,1.0270098,[ 0.662 -0.468  0.264  0.357  0.138],1.5563066,7800,-1.972847,287.4252,92.37921,1.3698344
-8.392334e-07,100.0,79,-344.12134,816.6902878284454,0.26025337,100,1.0191858,405.4877,1.5415264,0.08907675,100.0,7.043915,0.7800002,,320457,1.0074977,36.23,0.072742455,-346.41614,-132.40753715785814,1.0150328,[ 0.669 -0.461  0.266  0.363  0.137],1.5647792,7900,-1.960556,269.289,92.69072,1.3212243
