StdIW,Weights,TimeElapsed,MinD2w0t,ReturnStepMax,ReturnStepMaxmin,InitialReturnMean,InitialBound,EmpiricalD2,Iteration,MeanIW,MeanEntropy,EpLenMean,InitialReturnStd,InitialReturnMin,MaxIW,MinIW,MaxD2w0t,ReturnMeanIW,MeanD2w0t,J_sample_variance,StdD2w0t,EpRewMean,EpisodesSoFar,TimestepsSoFar,InitialReturnMax,Bound,EpThisIter
0.83653104,[-0.236  0.994 -0.63   0.178 -1.07 ],1103.7824370861053,,100.0,99.35642,-93.15796,-94.91469,357.02103,83,0.42962322,0.3506983,16.91,3.0946586,-97.59513,14.1902075,7.032228e-05,9498.135,-42.343548,1.4695365,5155.4478,57.203106,-108.3147351514592,8300,139538,-80.52931,-56.40226,100
1.0455273,[-0.226  1.051 -0.614  0.17  -1.068],1118.314594745636,,100.0,99.41252,-93.76936,-95.65527,9.911803,84,0.7705734,0.3300535,16.64,2.3908198,-97.61293,7.525372,0.004597734,48.397675,-73.85721,0.15246716,8770.005,1.5012753,-108.74559975605678,8400,141202,-86.96398,-79.86223,100
1.7700233,[-0.227  1.053 -0.605  0.205 -1.089],1130.4767651557922,,100.0,99.36756,-93.332,-95.252464,92.23923,85,0.4861569,0.28027567,17.09,3.0080123,-97.49155,100.6461,0.00012058183,204.39093,-49.799526,0.42352876,24008.154,5.13471,-108.66443437414006,8500,142911,-85.65643,-58.99838,100
1.0334187,[-0.283  1.048 -0.58   0.206 -1.139],1146.722528219223,,100.0,99.37664,-93.58809,-95.273926,4.022507,86,0.8405473,0.26391605,16.35,2.524562,-96.98261,9.540605,0.006308385,12.971754,-79.46432,0.07561735,8144.3125,0.56850266,-108.27919579394958,8600,144546,-84.99586,-82.3503,100
0.72416204,[-0.3    1.059 -0.588  0.189 -1.155],1158.943148612976,,100.0,99.42121,-94.08618,-95.75235,91.09812,87,0.5389692,0.25782204,16.14,2.551634,-97.52247,7.1378527,0.00088663335,3511.8408,-52.665432,0.4478165,4199.287,19.38109,-108.63254909017483,8700,146160,-85.81157,-61.25647,100
1.5768808,[-0.325  1.045 -0.572  0.147 -1.161],1173.1454899311066,,100.0,99.36366,-93.6862,-95.52652,108.34498,88,0.4875332,0.25203794,16.3,2.5210645,-97.53068,15.051835,0.00034324304,318.3868,-48.58017,0.54383135,20819.047,7.272774,-108.31196779525217,8800,147790,-83.5618,-59.73752,100
1.2297394,[-0.312  1.084 -0.574  0.143 -1.167],1186.5732884407043,,100.0,99.36704,-93.984764,-95.74356,241.09367,89,0.5034773,0.22681504,16.07,2.6369247,-97.3351,18.86921,1.6151744e-05,1013.7325,-50.490253,0.9445409,11773.453,14.677532,-108.44250175632352,8900,149397,-82.121315,-66.55772,100
0.7846745,[-0.292  1.131 -0.57   0.145 -1.192],1199.490464925766,,100.0,99.38712,-93.7374,-95.36912,191.57053,90,0.42960072,0.22447842,15.99,2.2792294,-97.38191,15.986677,8.4855856e-05,638.02795,-43.74761,0.9143142,4797.0254,13.5342045,-108.07927680332874,9000,150996,-86.75092,-57.527313,100
0.8266334,[-0.306  1.108 -0.554  0.151 -1.194],1209.849592924118,,100.0,99.36176,-93.71726,-95.374,129.54192,91,0.49732625,0.21908145,15.93,2.68166,-97.454544,13.356554,0.00047010017,478.31842,-48.384285,0.6379904,5415.849,8.281106,-108.01751966943502,9100,152589,-82.31695,-60.941387,100
0.9257158,[-0.279  1.112 -0.586  0.154 -1.2  ],1223.164486169815,,100.0,99.36639,-93.6967,-95.38129,389.04456,92,0.30147386,0.12422637,16.14,2.1802952,-97.54367,40.197517,1.0249508e-06,1403.7473,-31.628489,1.3544122,5760.9814,23.166067,-108.19871490651269,9200,154203,-86.787346,-47.789856,100
0.8418706,[-0.218  1.144 -0.581  0.146 -1.295],1236.375990152359,,100.0,99.37186,-93.75077,-95.408264,165.95753,93,0.4191761,0.1205484,15.92,2.4049127,-97.49969,21.21592,5.5028613e-05,892.0969,-42.188423,0.7739578,5463.8105,10.862739,-108.06694837232689,9300,155795,-84.48808,-55.78783,100
0.8248779,[-0.213  1.166 -0.601  0.151 -1.298],1250.685712814331,,100.0,99.37207,-93.576996,-95.28192,356.94925,94,0.3309261,0.11806291,16.02,2.238793,-97.0238,22.438,3.0370305e-05,1064.254,-33.710934,1.3972826,5183.804,20.87638,-107.95332750779836,9400,157397,-87.984634,-51.94374,100
0.59496,[-0.194  1.19  -0.615  0.15  -1.301],1263.8335344791412,,100.0,99.36723,-93.305176,-95.15668,2.0262132,95,0.87940437,0.1038999,16.21,2.70217,-97.192444,3.124203,0.020368446,33.281773,-82.68556,0.044039458,2807.977,0.3494266,-107.83746205094188,9500,159018,-84.34771,-86.607765,100
0.9190983,[-0.188  1.176 -0.615  0.13  -1.315],1278.133353471756,,100.0,99.38293,-93.915634,-95.78102,97.54331,96,0.48318663,0.10569043,16.37,2.4523084,-97.302284,10.51521,0.00068734854,310.1832,-48.055096,0.56803244,6781.6836,7.5761356,-108.64663558425316,9600,160655,-86.41299,-59.89862,100
0.8536655,[-0.176  1.186 -0.635  0.122 -1.313],1291.6228671073914,,100.0,99.36275,-93.12501,-94.85211,5.9127064,97,0.8844053,0.099481106,16.47,2.9882865,-97.19266,8.008607,0.0035530112,87.40912,-82.390816,0.08582587,5974.52,0.9722782,-107.87974055244521,9700,162302,-82.33677,-86.056305,100
1.3479822,[-0.157  1.198 -0.608  0.119 -1.319],1304.3022334575653,,100.0,99.378494,-93.83497,-95.60207,79.91348,98,0.6246814,0.09961528,15.36,2.256078,-97.64924,12.981747,0.0004877823,446.27612,-60.74522,0.49371004,14983.182,8.242812,-107.61201862218815,9800,163838,-87.0347,-69.45715,100
1.1518589,[-0.172  1.185 -0.599  0.135 -1.319],1318.313933134079,,100.0,99.36493,-94.03181,-95.57789,129.4303,99,0.701435,0.09078162,15.47,2.2991579,-97.515366,7.404141,0.00039623948,7124.3516,-67.09294,0.69120884,11256.43,34.130283,-107.95579322241176,9900,165385,-87.41295,-76.01856,100
1.4692743,[-0.189  1.165 -0.634  0.111 -1.328],1334.308100938797,,100.0,99.355286,-94.01018,-95.79148,71.84534,100,0.58538985,0.08696827,16.05,2.4129214,-97.63989,33.404713,3.79067e-05,281.57196,-56.367073,0.37543783,16400.666,4.5841064,-108.47655787194863,10000,166990,-86.9083,-66.4835,100
1.3067812,[-0.179  1.184 -0.65   0.115 -1.332],1347.444671869278,,100.0,99.37171,-93.6244,-95.200806,243.15346,101,0.520141,0.08298337,16.07,2.1776135,-97.7019,12.732023,0.00029036438,816.8541,-50.5026,1.0337892,13153.68,15.885731,-108.04735505346525,10100,168597,-85.67431,-62.78406,100
0.64656,[-0.171  1.201 -0.676  0.124 -1.336],1362.3736488819122,,100.0,99.36658,-93.73386,-95.526634,2.9622288,102,0.90321946,0.07651372,15.76,2.570016,-97.3649,4.2340813,0.016582962,28.958805,-84.3083,0.048427343,3285.3123,0.455155,-107.88729984345758,10200,170173,-81.07993,-87.87622,100
0.89360625,[-0.165  1.175 -0.687  0.112 -1.342],1374.4139258861542,,100.0,99.37983,-93.748665,-95.48241,135.87805,103,0.5120923,0.089660734,16.19,2.8501964,-97.71578,12.037636,0.00015900326,1050.1431,-50.87689,0.70202047,6118.5884,14.47788,-108.29547601466851,10300,171792,-80.55132,-62.49393,100
1.0054849,[-0.145  1.204 -0.68   0.098 -1.329],1388.7201583385468,,100.0,99.36622,-93.27728,-94.91122,122.18695,104,0.50491434,0.086022116,16.68,2.5751023,-97.78831,11.901466,4.6895875e-05,545.24994,-50.232517,0.73352516,7915.42,10.705589,-108.2250403419384,10400,173460,-85.365265,-60.911903,100
1.4999193,[-0.154  1.185 -0.672  0.11  -1.333],1403.7423086166382,,100.0,99.36498,-93.38123,-95.20016,208.10605,105,0.54583716,0.08596521,16.55,2.7510695,-97.84402,21.605976,9.027519e-05,674.0619,-53.646072,0.9176919,17777.145,13.663356,-108.22513812352989,10500,175115,-84.410645,-66.4303,100
0.93347317,[-0.175  1.148 -0.678  0.115 -1.333],1415.9471786022186,,100.0,99.365685,-92.85888,-94.58566,84.675354,106,0.512762,0.08471821,16.81,3.016358,-96.97712,6.643303,0.0017317769,325.2945,-49.92327,0.6608256,6658.4497,8.085548,-107.86038260351293,10600,176796,-83.4181,-63.667854,100
0.9350128,[-0.177  1.142 -0.658  0.126 -1.334],1429.0343470573425,,100.0,99.378876,-93.28337,-94.9942,2.7599785,107,0.8685017,0.08392484,16.78,3.0048568,-97.95386,7.48036,0.06075136,25.138128,-81.57325,0.051203016,6820.4097,0.35782784,-108.32711690770103,10700,178474,-82.821884,-84.45643,100
1.1033309,[-0.195  1.138 -0.653  0.107 -1.335],1441.299904346466,,100.0,99.36847,-93.36078,-95.159546,183.01103,108,0.4656454,0.082695514,16.62,2.6459823,-97.64481,29.526121,0.00030176452,676.01764,-45.592503,0.8715547,8525.749,12.868421,-108.24800219622948,10800,180136,-84.036385,-58.814674,100
1.0910102,[-0.208  1.108 -0.65   0.112 -1.336],1455.2372574806213,,100.0,99.40738,-93.99996,-95.57819,21.578482,109,0.6516387,0.07913256,15.76,2.187044,-97.594475,9.002651,0.0024125236,104.99963,-63.22695,0.24299112,9925.055,2.7529674,-108.17198537194346,10900,181712,-86.875656,-69.118935,100
1.2874833,[-0.205  1.112 -0.629  0.13  -1.34 ],1469.1580636501312,,100.0,99.352715,-93.67161,-95.33785,196.08527,110,0.5330676,0.07566133,16.65,2.5264578,-97.80364,10.053487,0.00020582262,3099.5522,-51.858955,0.7427936,12190.703,23.18313,-108.63742237426077,11000,183377,-85.30493,-61.984337,100
1.5074317,[-0.218  1.078 -0.623  0.106 -1.343],1480.6017203330994,,100.0,99.349266,-93.5195,-95.31536,60.906006,111,0.6647475,0.07302161,16.23,2.7404032,-97.77881,14.180008,0.0018250218,240.68236,-63.11729,0.4862758,17142.998,6.1040277,-108.07338633127021,11100,185000,-85.24542,-74.70972,100
0.6916074,[-0.213  1.079 -0.645  0.092 -1.346],1494.497441291809,,100.0,99.391945,-93.02284,-94.84062,171.55432,112,0.3275784,0.0675682,16.93,3.0908241,-97.006805,56.52237,0.00011030673,543.032,-34.019444,0.79302984,2711.994,11.123935,-108.15619277448877,11200,186693,-82.62511,-46.70407,100
1.146861,[-0.197  1.105 -0.652  0.088 -1.351],1506.8230848312378,,100.0,99.39986,-93.4759,-95.31738,152.33029,113,0.59628135,0.067686245,16.61,3.0460246,-97.6349,13.117215,0.0006639592,808.87616,-58.070824,0.9738226,10027.588,15.172404,-108.3803438840457,11300,188354,-84.615524,-71.04694,100
1.3638124,[-0.193  1.126 -0.658  0.075 -1.351],1521.7111010551453,,100.0,99.362045,-93.564514,-95.21548,265.97794,114,0.5138913,0.0638658,15.71,2.1184201,-97.16365,25.314579,0.00016274257,953.1495,-50.741264,1.0597336,14502.124,16.921186,-107.64142360996277,11400,189925,-86.77986,-63.99404,100
0.82637244,[-0.219  1.094 -0.66   0.078 -1.355],1536.0092821121216,,100.0,99.351135,-92.92655,-94.78077,118.76502,115,0.38232142,0.06595041,16.86,2.7225027,-96.91937,12.419035,0.0009387587,274.55548,-38.828518,0.56901264,4968.991,7.294229,-107.99565555164205,11500,191611,-84.95837,-49.925823,100
1.5779369,[-0.236  1.072 -0.651  0.08  -1.353],1548.4903919696808,,100.0,99.409805,-93.54129,-95.32018,205.63373,116,0.5703817,0.072014965,16.47,2.4619052,-97.41091,15.001489,0.00070516876,719.96265,-55.589794,0.90251404,18897.086,13.6963825,-108.32936661644982,11600,193258,-86.21852,-68.80758,100
0.8803528,[-0.256  1.038 -0.655  0.085 -1.347],1561.6679978370667,,100.0,99.443886,-93.54049,-95.53622,146.40877,117,0.38920432,0.062288262,16.5,2.6068313,-97.28114,10.514969,0.000567405,743.9517,-39.991035,0.8320066,6230.2954,12.56949,-108.33697425577974,11700,194908,-81.78574,-51.6334,100
1.0036943,[-0.263  1.015 -0.648  0.097 -1.357],1575.4534797668457,,100.0,99.38327,-93.38044,-95.03761,131.76233,118,0.5101667,0.046498027,16.39,2.4703388,-97.46218,30.182545,6.6985245e-05,615.11816,-50.695618,0.84859425,7864.4116,12.070675,-108.04564487715945,11800,196547,-86.04462,-61.91147,100
0.8692422,[-0.273  1.005 -0.636  0.113 -1.372],1589.233583688736,,100.0,99.36389,-93.283936,-95.09691,126.69724,119,0.5297641,0.048411313,16.29,2.8113635,-97.51882,22.524971,0.0003133393,453.42197,-51.79814,0.762024,5805.3413,10.958633,-107.87021129560401,11900,198176,-84.13574,-65.80588,100
0.5389117,[-0.274  0.988 -0.621  0.12  -1.371],1600.909301996231,,100.0,99.37887,-93.7749,-95.58,1.9347762,120,0.92385405,0.05096435,16.49,2.6209655,-97.64432,3.0969222,0.075416915,21.637493,-87.01447,0.0509806,2401.5708,0.37215805,-108.62901760102554,12000,199825,-83.46426,-90.766884,100
2.112465,[-0.272  1.005 -0.603  0.129 -1.368],1614.5434584617615,,100.0,99.37737,-93.15238,-95.19504,21.547808,121,0.7565226,0.061665926,16.37,2.9338655,-97.499054,33.632004,0.0046372563,119.47821,-71.53991,0.14738184,34658.95,1.4520953,-107.79590883848665,12100,201462,-80.1666,-78.27019,100
1.8232903,[-0.292  0.984 -0.602  0.13  -1.357],1627.892139673233,,100.0,99.37293,-93.79585,-95.69687,58.620777,122,0.67707264,0.041520137,16.43,2.3800278,-97.56738,24.507166,0.00067591143,243.637,-65.18856,0.34360382,26126.86,4.4686236,-108.5659914996505,12200,203105,-86.78806,-74.56131,100
0.8212294,[-0.257  0.979 -0.631  0.138 -1.377],1641.3282017707825,,100.0,99.403595,-93.96034,-95.72265,11.550619,123,0.81278104,0.016006317,16.34,2.6399415,-97.64258,6.058718,0.004164031,510.0027,-77.4268,0.08647912,5393.483,2.846416,-108.65855328706297,12300,204739,-82.241104,-80.79926,100
0.6630244,[-0.227  0.995 -0.61   0.133 -1.403],1655.2035167217255,,100.0,99.399574,-93.47844,-95.16444,8.123499,124,0.8420636,0.02198802,16.51,2.6334589,-97.31918,5.0886154,0.052912142,536.6894,-79.433876,0.07543194,3514.3838,2.7986178,-108.28994966310447,12400,206390,-85.1293,-83.413506,100
0.52043265,[-0.236  0.971 -0.625  0.116 -1.397],1669.418440580368,,100.0,99.36135,-93.40154,-95.22808,142.32825,125,0.2897366,0.019332498,17.0,2.7867098,-98.24992,15.420322,0.00046000036,558.0761,-30.359543,0.64055616,1822.4735,8.369754,-108.67743165379692,12500,208090,-81.68154,-43.55011,100
0.81489146,[-0.222  0.991 -0.638  0.119 -1.4  ],1683.0032436847687,,100.0,99.3841,-93.43635,-95.383484,229.17085,126,0.39291415,0.012181137,16.51,2.9287863,-97.59544,12.9608965,0.0004277077,839.3501,-39.72317,1.0064105,5030.397,15.960687,-108.26174187724547,12600,209741,-81.453445,-52.711563,100
0.8873493,[-0.24   0.963 -0.636  0.125 -1.407],1695.781682729721,,100.0,99.384155,-93.786156,-95.39276,116.83908,127,0.49544215,0.01038355,16.04,2.4021134,-97.67949,8.036774,0.0005794003,488.90292,-49.50372,0.6880908,6401.0947,10.715823,-108.20008282037068,12700,211345,-85.93488,-58.934464,100
0.65573955,[-0.254  0.951 -0.628  0.14  -1.409],1710.0215167999268,,100.0,99.38559,-93.912865,-95.65219,145.77235,128,0.3657824,0.009009439,16.35,2.4411883,-97.48578,20.27433,0.0005403778,503.93555,-37.04909,0.6996372,3147.7395,9.141745,-108.6434534198907,12800,212980,-87.2835,-50.32886,100
1.3831426,[-0.249  0.969 -0.646  0.144 -1.41 ],1723.6428730487823,,100.0,99.38421,-93.822815,-95.58595,177.32428,129,0.5706796,0.0056512677,16.53,2.6700284,-98.58101,26.085012,6.5155495e-05,685.1392,-56.671547,0.7888167,15033.079,10.691957,-108.71052893570376,12900,214633,-84.36899,-71.79782,100
0.7358591,[-0.237  0.988 -0.662  0.147 -1.413],1736.7918946743011,,100.0,99.3601,-93.687614,-95.37069,379.5695,130,0.3213469,0.0019503422,16.06,2.3572698,-97.61336,11.185598,0.00021167978,1269.6151,-33.415825,1.5586331,3712.455,23.328608,-108.10144030662937,13000,216239,-84.65469,-51.465286,100
0.7139595,[-0.227  1.011 -0.675  0.147 -1.417],1752.4659802913666,,100.0,99.37237,-93.69482,-95.726845,99.20137,131,0.33610484,9.3102455e-05,16.68,2.7333941,-97.520164,19.238142,0.00035903565,311.95306,-35.200233,0.5535111,4147.764,7.2178407,-108.7080019290116,13100,217907,-83.435905,-46.029236,100
0.89117295,[-0.238  0.996 -0.661  0.152 -1.419],1765.1566009521484,,100.0,99.39672,-93.13414,-94.8662,257.64465,132,0.45001194,-0.0075451527,16.81,2.7851825,-97.44444,16.40021,0.0005654813,3039.3782,-43.636692,0.8743295,5656.7437,21.906445,-108.18927772901006,13200,219588,-84.90117,-59.148777,100
0.7698255,[-0.263  0.963 -0.663  0.143 -1.426],1781.1926972866058,,100.0,99.40779,-93.31545,-95.29354,162.87828,133,0.39931235,-0.0115439575,16.64,2.834322,-97.55316,6.348624,0.00067410414,518.21045,-40.496433,0.845683,4647.1426,10.572828,-108.2100215948608,13300,221252,-82.95558,-53.721306,100
0.6045056,[-0.243  0.964 -0.688  0.138 -1.43 ],1798.0238132476807,,100.0,99.383804,-93.50181,-95.10669,173.29759,134,0.48601195,-0.026657034,16.25,2.9137073,-97.70734,5.447111,0.00025693624,3186.2983,-47.00367,0.88403577,2847.4797,31.631443,-108.08340805250893,13400,222877,-86.47873,-56.180435,100
1.1850317,[-0.254  0.946 -0.678  0.103 -1.446],1812.5247464179993,,100.0,99.39196,-93.35968,-95.01607,74.45086,135,0.6675938,-0.036744162,16.35,2.5953534,-97.77611,54.981205,0.00028818857,1340.6101,-63.249825,0.5423574,9828.348,10.5289135,-107.99513344195022,13500,224512,-84.8513,-72.22196,100
1.4651031,[-0.255  0.911 -0.697  0.121 -1.456],1826.7298772335052,,100.0,99.388756,-93.584564,-95.18799,91.61352,136,0.7790967,-0.044474702,16.06,2.3203485,-98.09014,9.788843,0.00016391842,1107.7372,-73.4789,0.38451016,16821.031,10.993171,-107.98583341894408,13600,226118,-86.15142,-79.6004,100
1.5435885,[-0.259  0.882 -0.693  0.094 -1.463],1838.7609646320343,,100.0,99.37594,-93.031364,-94.66002,163.60553,137,0.47620726,-0.04293801,16.6,3.2532046,-97.7035,26.690062,1.8608618e-05,446.19717,-46.256077,0.7833265,17681.896,10.420324,-107.87520134417626,13700,227778,-85.04033,-58.85098,100
0.79031,[-0.271  0.868 -0.678  0.096 -1.462],1849.43368434906,,100.0,99.38885,-94.06462,-95.912926,191.75829,138,0.40433103,-0.04762501,16.32,3.0203474,-97.840744,12.692888,0.00015488523,630.4633,-40.69494,0.9107629,4996.078,13.162979,-108.78201549163654,13800,229410,-78.51207,-55.565857,100
0.6518098,[-0.255  0.879 -0.695  0.091 -1.467],1864.1456911563873,,100.0,99.36872,-93.44588,-95.34214,218.00545,139,0.29599813,-0.051645428,16.54,2.5218043,-97.810455,12.360794,0.00017855645,457.29297,-31.17458,0.8405228,3070.0947,11.993288,-108.29411995581246,13900,231064,-85.18164,-42.909348,100
1.2697977,[-0.223  0.899 -0.699  0.088 -1.471],1879.813110589981,,100.0,99.374565,-93.705055,-95.44129,15.09937,140,0.81891423,-0.050738607,16.4,2.8587387,-97.819496,21.38762,0.0014079965,244.43701,-78.07606,0.10038549,12891.268,1.5446546,-108.4504621551221,14000,232704,-82.93158,-85.04109,100
0.74356717,[-0.205  0.929 -0.688  0.099 -1.47 ],1891.7556874752045,,100.0,99.36571,-93.191895,-95.02705,4.6967144,141,0.84492373,-0.048616964,16.55,2.9636106,-97.70737,6.198139,0.010401648,59.39873,-78.92174,0.11893577,4607.166,1.2848892,-108.00756981324949,14100,234359,-83.51619,-83.74637,100
0.8881743,[-0.2    0.954 -0.658  0.084 -1.468],1902.9511926174164,,100.0,99.40538,-93.54803,-95.32128,7.6860104,142,0.8171258,-0.059397075,16.12,3.020202,-97.60515,6.0406175,0.007637421,85.46393,-77.36957,0.12223549,6096.733,1.1673299,-107.98622491067273,14200,235971,-80.778824,-83.14619,100
0.86453795,[-0.187  0.96  -0.643  0.054 -1.478],1913.8047931194305,,100.0,99.385086,-93.296394,-94.99636,26.622076,143,0.64902765,-0.06224629,16.02,3.079611,-97.62292,5.180598,0.00029914788,325.02612,-62.220562,0.1521774,5681.479,2.958312,-107.63883477229477,14300,237573,-82.77145,-69.84128,100
0.7501002,[-0.197  0.947 -0.631  0.038 -1.481],1927.672164440155,,100.0,99.375854,-93.788155,-95.79334,299.7591,144,0.5097326,-0.0619806,16.73,2.6053479,-97.94341,8.339525,2.7521328e-05,1947.7238,-50.557632,1.5909469,4286.8516,31.448694,-108.85035137511511,14400,239246,-82.732124,-66.977104,100
0.7720716,[-0.19   0.968 -0.636  0.026 -1.481],1942.860761642456,,100.0,99.412735,-93.4739,-95.185265,45.26447,145,0.59481376,-0.09731059,16.58,2.6040092,-97.55528,25.263035,0.00057585165,1935.3689,-57.00956,0.45948368,4837.3433,10.955499,-108.36087176184523,14500,240904,-83.037285,-65.47762,100
1.0307198,[-0.128  0.97  -0.605 -0.009 -1.516],1958.4238369464874,,100.0,99.39763,-93.46359,-95.1453,7.9509864,146,0.7738592,-0.104350656,16.25,2.8932505,-97.302765,13.236391,0.0057166712,32.851448,-74.357605,0.117644645,8597.869,1.0769633,-108.01344702463419,14600,242529,-82.296616,-78.751076,100
1.3882698,[-0.097  0.945 -0.605 -0.005 -1.523],1969.973160982132,,100.0,99.3575,-93.15244,-94.80479,290.9965,147,0.60183,-0.098591164,16.3,2.923155,-97.504944,22.201246,0.00038553338,680.3762,-58.16408,1.1348426,14715.646,16.489714,-107.73089753025442,14700,244159,-81.50024,-73.19564,100
0.73741704,[-0.126  0.935 -0.591 -0.002 -1.518],1984.324221611023,,100.0,99.36337,-93.38455,-95.095146,171.86508,148,0.33286563,-0.098247424,16.63,2.9365125,-97.3358,56.083794,0.00038676558,594.7483,-32.71959,0.7613906,2810.531,10.3666115,-108.31261109168969,14800,245822,-80.17336,-46.99786,100
0.75254667,[-1.130e-01  9.506e-01 -6.046e-01 -6.707e-04 -1.517e+00],1998.422193288803,,100.0,99.37203,-93.69841,-95.45784,51.3139,149,0.59117883,-0.10602388,16.45,2.7224452,-97.664,30.656395,0.0019372872,1062.0199,-57.59047,0.36615938,4591.0034,8.910193,-108.48172006123882,14900,247467,-85.765434,-68.55295,100
1.0543014,[-0.108  0.954 -0.625  0.025 -1.525],2012.882682800293,,100.0,99.35188,-93.695625,-95.358,21.92547,150,0.6245993,-0.116438664,16.35,2.312769,-97.42486,14.3428955,0.0011957588,363.627,-60.239574,0.3016656,9273.313,3.958909,-108.38520827232539,15000,249102,-87.9194,-69.13431,100
0.7574272,[-0.113  0.942 -0.652  0.012 -1.535],2026.9332320690155,,100.0,99.38005,-93.89488,-95.578865,105.22918,151,0.37022403,-0.11680498,15.88,2.3102012,-97.78873,8.17853,0.00011224391,336.4885,-37.75436,0.5678431,4570.249,7.6227074,-108.15949523866546,15100,250690,-86.86039,-47.991356,100
0.62847394,[-0.118  0.925 -0.642  0.016 -1.536],2040.2616143226624,,100.0,99.422554,-93.76196,-95.44737,20.729864,152,0.56509465,-0.10927546,16.14,2.822402,-97.50736,8.272703,0.006470394,759.98694,-54.997417,0.2623995,3259.5208,8.4298,-108.25232941286957,15200,252304,-82.981514,-63.306953,100
0.99327445,[-0.119  0.924 -0.628 -0.017 -1.528],2056.375397205353,,100.0,99.377266,-93.37602,-95.0337,38.855606,153,0.6806638,-0.10528713,16.41,2.4677079,-97.85681,8.500541,0.006642537,2369.2156,-65.01063,0.20012152,7846.901,11.560062,-108.07884971914162,15300,253945,-86.47927,-70.998825,100
1.0997797,[-0.132  0.9   -0.644 -0.039 -1.524],2071.9079422950745,,100.0,99.37081,-93.16568,-94.94715,156.92482,154,0.5256993,-0.10705126,17.1,3.3333528,-97.37364,10.84926,0.00017812106,408.09027,-51.95982,0.75333625,9424.674,9.986832,-108.48626475758132,15400,255655,-81.05134,-65.22782,100
1.0851519,[-0.143  0.882 -0.634 -0.037 -1.526],2088.2447350025177,,100.0,99.384544,-93.361786,-95.01777,171.4502,155,0.6557084,-0.1065005,16.31,2.612756,-97.78808,14.583992,5.911957e-05,1561.6466,-63.342026,1.0285794,9362.212,20.754498,-107.96831046147378,15500,257286,-84.952324,-73.67057,100
0.8288731,[-0.124  0.901 -0.623 -0.059 -1.525],2102.3492884635925,,100.0,99.360275,-94.04765,-95.69008,260.9264,156,0.37927532,-0.107648514,16.35,2.7774377,-97.91843,8.633156,0.00049190654,936.6154,-38.311405,1.1424903,5057.4707,16.34371,-108.7881881461117,15600,258921,-81.93096,-55.28936,100
0.18928026,[-0.104  0.906 -0.645 -0.06  -1.527],2117.218763589859,,100.0,99.40276,-93.27892,-94.96352,1.0319542,157,0.98005974,-0.11582752,16.66,2.8839025,-97.23509,1.5717456,0.50581175,1.06222,-91.55995,0.033679888,287.55762,0.18141846,-108.19857730881631,15700,260587,-83.15601,-93.25603,100
0.6190193,[-0.11   0.907 -0.645 -0.058 -1.535],2128.5757813453674,,100.0,99.33858,-93.63279,-95.38984,6.7829757,158,0.90045935,-0.115112625,16.36,2.4980052,-97.65564,4.379244,0.007391469,237.48302,-84.604805,0.069110535,3092.0854,1.634453,-108.33445776366925,15800,262223,-87.041565,-87.786964,100
1.2497144,[-0.119  0.887 -0.662 -0.06  -1.534],2139.3268325328827,,100.0,99.3634,-92.80112,-94.54642,177.66246,159,0.6125765,-0.11667886,16.59,2.9936266,-97.56422,19.423712,0.00022672272,1077.0856,-58.396873,1.0910162,12096.208,17.508223,-107.61088572948798,15900,263882,-84.26193,-71.17564,100
1.1732711,[-0.115  0.857 -0.666 -0.051 -1.536],2154.577320575714,,100.0,99.36163,-93.02491,-94.723625,52.704395,160,0.64423203,-0.12764293,16.28,3.4523184,-97.66267,11.713787,0.00058770145,370.2482,-61.720833,0.4059406,10414.988,6.045317,-107.55954725600961,16000,265510,-82.22945,-68.914536,100
0.9703725,[-0.078  0.849 -0.667 -0.081 -1.547],2167.8770413398743,,100.0,99.35166,-93.43639,-95.180824,85.30451,161,0.37389624,-0.12837519,15.77,2.9609327,-97.42333,9.057177,7.234396e-05,293.67035,-37.41712,0.4403485,7498.4175,5.0421085,-107.55659400154937,16100,267087,-80.661316,-48.24937,100
2.6568632,[-0.059  0.853 -0.686 -0.078 -1.547],2181.961842775345,,100.0,99.35813,-93.519745,-95.25368,268.23233,162,0.64122224,-0.12762475,16.47,2.6815834,-97.49813,48.786064,3.0195293e-05,798.6538,-61.236828,1.1180826,54168.066,16.149408,-108.30639689624262,16200,268734,-85.09661,-77.235664,100
1.0880876,[-0.076  0.839 -0.674 -0.077 -1.547],2195.459306240082,,100.0,99.369286,-93.830765,-95.49311,77.79352,163,0.39052686,-0.13494897,16.18,2.6178641,-97.54777,9.62047,0.0008178919,573.8179,-39.44735,0.3360251,8681.288,5.265251,-108.38358802393402,16300,270352,-83.45919,-50.813225,100
1.266422,[-0.059  0.875 -0.663 -0.071 -1.554],2210.6100265979767,,100.0,99.39375,-93.39021,-95.06972,20.467434,164,0.69871265,-0.14930849,16.18,2.6919641,-97.65723,8.886132,0.002138037,431.62692,-67.40043,0.14247741,13038.885,2.6501927,-107.87174901359238,16400,271970,-84.95835,-75.09696,100
0.7299368,[-0.081  0.908 -0.664 -0.057 -1.568],2223.322209596634,,100.0,99.37383,-93.20417,-94.834366,221.51819,165,0.40242594,-0.14715993,16.53,2.898521,-97.63909,13.696206,0.00010259289,960.9206,-40.458344,0.9588376,3961.4846,14.208646,-107.9773167822298,16500,273623,-85.488815,-55.62018,100
