MeanEntropy,InitialReturnStd,Iteration,InitialReturnMin,EpThisIter,StdD2w0t,MaxIW,MaxD2w0t,InitialReturnMax,InitialBound,EntropyCoefficient,TimeElapsed,EpLenMean,ReturnStepMax,MeanIW,EpRewMean,ReturnMeanIW,EmpiricalD2,MeanD2w0t,EpisodesSoFar,TimestepsSoFar,MinIW,StdIW,Bound,InitialReturnMean,MinD2w0t,J_sample_variance,ReturnStepMaxmin,Weights
0.37548894,4.987033,33,-5.8455048,100,0.5003747,17.294235,13.056254,24.475998,442.44458,10.0,198.31511855125427,17.63,100.0,1.3724259,-107.32837468070836,674.83575,6.084167,0.07636458,3300,57920,0.009543262,2.6541595,544.6104,1.3732911e-06,,1432703.4,86.82435,[-1.003  0.394  0.769 -0.408 -1.037]
0.3413114,5.1862082,34,-5.032448,100,0.21703623,5.767147,3.048085,23.620857,445.94342,10.0,204.01188468933105,17.6,100.0,1.1192386,-107.61400142817865,571.66473,1.3152325,0.040630743,3400,59680,0.19755913,0.7197638,488.1623,3.890991e-06,,110383.08,86.771164,[-1.032  0.376  0.765 -0.402 -1.043]
0.32542792,4.871866,35,-6.0063095,100,0.24855117,5.3902063,4.2593565,20.460342,428.97562,10.0,209.60542154312134,18.02,100.0,1.130915,-107.63655204712445,561.49884,1.661492,0.046196453,3500,61482,0.0980784,0.8282364,462.7044,9.460449e-06,,142143.14,87.05727,[-1.035  0.361  0.776 -0.409 -1.078]
0.3204952,3.499339,36,-4.551567,100,0.50110334,15.931399,17.771069,18.505371,464.63782,10.0,214.7018585205078,17.12,100.0,1.4641119,-108.24789035932365,749.88,6.0844045,0.075602345,3600,63194,0.012383996,2.4780357,618.5376,-1.5258789e-06,,1283434.4,86.571594,[-1.037  0.353  0.776 -0.399 -1.094]
0.32866254,4.3450446,37,-4.9547577,100,0.3129538,17.909695,8.060606,18.814713,457.24933,10.0,220.33005118370056,17.33,100.0,1.1858575,-108.1412435874873,622.6319,1.7577677,0.053770952,3700,64927,0.11439022,1.4351038,509.07327,-8.239746e-06,,512753.9,86.52052,[-1.05   0.331  0.766 -0.401 -1.098]
0.33961943,4.3170485,38,-5.3090363,100,0.20105252,2.5669978,1.4010417,23.611824,430.46204,10.0,226.0002965927124,18.1,100.0,1.0400337,-108.03093189865884,521.06586,1.2378081,0.038852856,3800,66737,0.34032804,0.4595053,446.05127,-5.340576e-06,,42033.676,87.06357,[-1.038  0.313  0.788 -0.415 -1.09 ]
0.33032778,4.2854934,39,-4.695137,100,37.106846,678.6738,2193.369,22.354126,455.083,10.0,231.0989761352539,17.47,100.0,3.4378622,-108.09291888230914,1680.5781,413.0043,2.08765,3900,68484,0.0007854207,28.487947,1013.7583,7.705688e-06,,176470530.0,86.627945,[-1.042  0.326  0.787 -0.412 -1.079]
0.3322119,4.7683926,40,-5.055664,100,0.45615333,21.236776,19.785,27.114326,444.04492,10.0,236.87566018104553,17.59,100.0,1.3729444,-107.85516566749942,688.28296,2.787215,0.066009045,4000,70243,0.02135779,2.352478,542.07367,-8.926391e-06,,1167984.5,86.738434,[-1.035  0.368  0.788 -0.426 -1.089]
0.332531,4.41572,41,-5.509735,100,0.25885633,7.4555435,4.1464243,21.644722,429.66248,10.0,242.27392387390137,18.18,100.0,1.1322246,-108.27523760879338,553.35016,2.196477,0.04747586,4100,72061,0.044671655,1.166768,466.33972,-3.0517577e-07,,245579.36,87.12641,[-1.05   0.356  0.8   -0.452 -1.087]
0.31914273,6.527415,42,-6.448311,100,7.3938327,193.08052,757.1609,25.47451,398.77716,10.0,248.09383368492126,19.04,100.0,2.809016,-107.71574114340105,1217.2622,98.87971,0.5189027,4200,73965,0.000661441,19.017221,785.3782,1.04522705e-05,,61675468.0,87.6859,[-1.06   0.384  0.8   -0.441 -1.086]
0.29767138,6.183536,43,-5.219246,100,0.67248446,40.661503,21.943024,26.124367,416.594,10.0,255.0508794784546,18.5,100.0,1.2851,-108.15613060887983,615.3044,5.144046,0.09267745,4300,75815,0.021178702,3.225141,477.70663,-2.5939942e-06,,2093527.0,87.307816,[-1.024  0.412  0.809 -0.445 -1.1  ]
0.28954995,6.14815,44,-5.527214,100,0.21844149,4.9615097,3.9123735,24.443611,417.03342,10.0,260.896564245224,18.36,100.0,1.061804,-107.71491476981177,520.2498,1.5976781,0.041726075,4400,77651,0.13798855,0.79629,434.62244,-2.5939942e-06,,114408.69,87.26653,[-1.006  0.413  0.822 -0.467 -1.121]
0.3168975,2.8171191,45,-3.5877762,100,0.50204545,23.634708,15.730923,13.80748,479.0653,10.0,265.9037594795227,16.74,100.0,1.4478931,-108.15807369876447,770.1773,5.717578,0.07064426,4500,79325,0.018278638,3.468731,618.25104,3.7384034e-06,,2879529.2,86.43096,[-0.995  0.426  0.823 -0.46  -1.129]
0.29638356,2.8473082,46,-4.0588303,100,0.30268326,8.141377,6.0958557,8.631393,477.83377,10.0,271.61003136634827,16.89,100.0,1.2386765,-108.2605878599382,666.7655,2.0123463,0.051923674,4600,81014,0.10401806,1.1741215,572.85846,-2.822876e-06,,351529.34,86.54446,[-0.993  0.387  0.84  -0.472 -1.102]
0.2962061,3.6306176,47,-4.8382645,100,0.7630772,31.812456,17.83086,13.273552,446.5323,10.0,277.41818284988403,17.72,100.0,1.3420837,-108.46017347283602,668.0492,11.112536,0.10330973,4700,82786,0.007572138,3.8394153,522.8465,-4.7302246e-06,,3021028.0,87.10065,[-1.033  0.412  0.829 -0.442 -1.123]
0.28765312,5.111366,48,-5.0480804,100,0.19412214,1.7506005,1.2607118,23.320747,447.87595,10.0,282.89685678482056,17.53,100.0,1.021862,-107.94669266078061,530.0688,1.091072,0.036943648,4800,84539,0.3152182,0.28488663,455.0808,-4.043579e-06,,19061.082,86.68478,[-1.055  0.389  0.822 -0.442 -1.123]
0.2560403,3.6905217,49,-4.8307266,100,0.20750184,3.27495,1.7442937,24.107376,462.93356,10.0,287.9872844219208,17.1,100.0,1.075824,-108.4187716891771,573.8204,1.3350472,0.03883399,4900,86249,0.12775432,0.63460386,490.13382,3.7384034e-06,,96360.18,86.6158,[-1.05   0.385  0.825 -0.451 -1.131]
0.2514698,3.7405233,50,-5.5167847,100,30.702038,527.6024,3950.6006,14.213966,459.79312,10.0,293.65872168540955,17.2,100.0,6.3909364,-107.72286046147649,2810.6997,166.70694,1.1646122,5000,87969,0.001139182,51.60588,1716.8218,-1.0681152e-05,,455382700.0,86.55403,[-1.05   0.377  0.819 -0.451 -1.163]
0.24436939,7.1259775,51,-6.7422333,100,0.2699306,5.757393,4.813559,28.498634,396.61133,10.0,300.26565170288086,19.02,100.0,1.1090503,-107.52947790315773,518.7039,1.5737265,0.051577736,5100,89871,0.14487989,0.88628775,424.28186,-2.7465821e-06,,152997.16,87.69306,[-1.054  0.358  0.783 -0.449 -1.167]
0.24226587,6.863913,52,-6.400551,100,0.6142769,16.301126,19.99406,23.7471,421.9865,10.0,305.69659399986267,18.21,100.0,1.2735907,-107.40756068075362,627.2127,4.088275,0.087943174,5200,91692,0.005062968,1.7633808,491.58316,-6.1035155e-07,,680180.7,87.20431,[-1.058  0.369  0.768 -0.436 -1.175]
0.2294268,4.5483174,53,-5.229843,100,0.2531885,7.44544,4.914137,25.581833,433.63574,10.0,311.4593493938446,17.98,100.0,1.2106668,-108.06933371842771,598.18256,2.1963966,0.046513,5300,93490,0.030659938,1.1529833,503.0561,-4.272461e-06,,256922.88,86.978966,[-1.073  0.38   0.75  -0.412 -1.177]
0.23454987,4.9882736,54,-5.317314,100,1.0214931,34.166004,36.234962,26.862892,448.33304,10.0,316.7006559371948,17.52,100.0,1.4942181,-107.97735929315189,760.9775,7.877627,0.1306193,5400,95242,0.012616344,3.0651135,593.1924,-5.264282e-06,,2234857.5,86.67619,[-1.107  0.371  0.756 -0.413 -1.19 ]
0.2741708,4.16835,55,-4.7547913,100,2.2930126,88.881134,260.10782,23.836388,459.8762,10.0,322.93377566337585,17.18,100.0,1.8818104,-107.64307861863463,949.92816,18.801323,0.20442438,5500,96960,0.019525347,9.01008,658.61,2.0599366e-06,,17782122.0,86.56854,[-1.083  0.364  0.776 -0.435 -1.184]
0.26782605,5.90806,56,-5.4520187,100,0.22122085,3.5868015,2.3365126,33.923378,404.13403,10.0,328.8309094905853,18.97,100.0,1.0694506,-108.74080103678767,507.4579,1.3769913,0.043548945,5600,98857,0.18459612,0.5998531,427.0479,-2.2125244e-06,,68505.16,87.53568,[-1.078  0.344  0.755 -0.433 -1.145]
0.26173764,5.674455,57,-5.296425,100,0.19115424,2.4854095,1.3539982,28.24125,424.1155,10.0,334.19262194633484,18.16,100.0,1.0177143,-107.83728099177284,506.18228,1.0389293,0.03708359,5700,100673,0.41271567,0.1962035,429.82666,4.196167e-06,,7900.9224,87.1239,[-1.064  0.342  0.763 -0.44  -1.151]
0.26776183,4.9144883,58,-5.5204544,100,0.23719013,6.4833,3.565884,21.837517,414.31268,10.0,339.3177914619446,18.55,100.0,1.0958184,-107.84856656394648,528.7852,1.7486236,0.045195058,5800,102528,0.0988369,0.98375964,440.368,-5.645752e-06,,177926.16,87.37291,[-1.057  0.342  0.766 -0.436 -1.157]
0.26635388,7.1712065,59,-6.9119034,100,0.20446363,2.5600934,1.5859823,24.240189,383.99017,10.0,345.10656571388245,19.5,100.0,1.0301452,-107.68603337363118,468.97986,1.074196,0.041076884,5900,104478,0.31330982,0.2990571,390.0081,-1.197815e-05,,14843.131,87.955284,[-1.033  0.349  0.762 -0.439 -1.151]
0.26288238,5.760873,60,-5.5695877,100,0.2014793,3.0045285,2.014978,24.230217,421.51053,10.0,350.3714201450348,18.27,100.0,1.037245,-107.78706601164141,510.61264,1.2149192,0.039027505,6000,106305,0.30405748,0.4483825,431.5306,-6.942749e-06,,37815.82,87.201065,[-1.03   0.348  0.756 -0.44  -1.153]
0.17898299,2.9299212,61,-4.4656906,100,0.40164506,12.152359,15.617471,13.795517,448.13947,10.0,355.84173488616943,17.63,100.0,1.4995716,-108.08538789592747,753.404,3.278223,0.06636221,6100,108068,0.006274363,1.9009799,627.5316,2.2888185e-06,,800814.4,87.090096,[-1.035  0.337  0.759 -0.445 -1.156]
0.18261193,5.649206,62,-5.2273636,100,0.20962307,2.980567,1.5512118,19.70784,416.2217,10.0,362.7382605075836,18.52,100.0,1.0674388,-108.39135112481779,520.92053,1.288959,0.040912077,6200,109920,0.3233124,0.4651742,441.33887,8.850097e-06,,42471.426,87.43237,[-1.077  0.349  0.74  -0.432 -1.24 ]
0.19807503,7.0261717,63,-6.446907,100,0.20472679,3.6493971,2.3550267,26.817108,398.93848,10.0,368.3127336502075,19.0,100.0,1.0441872,-107.70338583791278,491.36038,1.0796897,0.040306423,6300,111820,0.3701352,0.33601075,411.8943,3.8146973e-07,,20156.342,87.662796,[-1.081  0.359  0.745 -0.429 -1.236]
0.19726689,6.4866714,64,-6.3489304,100,0.24690802,4.426773,4.747078,23.853119,399.2305,10.0,373.99983191490173,19.03,100.0,1.1228201,-108.19502281422578,526.08496,1.5752231,0.04668621,6400,113723,0.08363077,0.7645265,430.68686,1.8310546e-06,,100840.97,87.62905,[-1.094  0.362  0.749 -0.427 -1.221]
0.20581518,5.877431,65,-5.4283447,100,0.20100722,2.352666,1.4659079,23.512909,416.79745,10.0,379.69752764701843,18.44,100.0,1.0365661,-108.06653815555214,507.1024,1.0830231,0.0392408,6500,115567,0.4358065,0.27371642,428.06607,-8.239746e-06,,15509.978,87.2804,[-1.11   0.351  0.756 -0.434 -1.222]
0.20017043,7.1781783,66,-5.873535,100,0.23180391,4.53392,2.2696574,30.25055,403.6317,10.0,385.3822891712189,18.86,100.0,1.0949684,-108.05691737227087,517.59064,1.3688724,0.045072746,6600,117453,0.10678472,0.57159555,431.80325,9.57489e-06,,61595.88,87.54123,[-1.109  0.349  0.763 -0.435 -1.213]
0.19563332,5.5197263,67,-5.1741257,100,0.20245056,2.316587,2.790715,26.788841,420.24518,10.0,390.9160702228546,18.42,100.0,1.0313208,-108.28251098484071,505.89026,1.168564,0.039350092,6700,119295,0.19975086,0.40761146,427.7319,-5.264282e-06,,32715.123,87.2438,[-1.106  0.343  0.77  -0.449 -1.219]
0.19645207,5.1940336,68,-5.16951,100,1.4557368,47.450737,74.63992,27.853859,430.06857,10.0,396.0854094028473,18.04,100.0,1.3800089,-108.21001224597005,685.5646,9.742102,0.15837355,6800,121099,0.0040754806,4.4944873,499.88538,-5.1116945e-06,,4355446.5,87.00336,[-1.111  0.351  0.773 -0.445 -1.223]
0.19724539,7.6262474,69,-6.491829,100,0.51656365,15.238273,18.092442,35.835865,389.6316,10.0,402.24696922302246,19.26,100.0,1.3932847,-107.63218122421942,624.9383,6.168501,0.08107979,6900,123025,0.018282883,2.4177299,485.63632,1.2359619e-05,,989502.6,87.82492,[-1.1    0.341  0.759 -0.429 -1.222]
0.20752096,5.0030212,70,-5.6640778,100,0.19688511,2.8480844,1.8783914,26.058395,434.94434,10.0,407.692715883255,17.8,100.0,1.040016,-107.92604990335873,529.8083,1.1544846,0.037728596,7000,124805,0.25356123,0.382567,449.10028,-1.7547608e-06,,30310.87,86.87621,[-1.078  0.356  0.763 -0.431 -1.222]
0.2048294,5.3588543,71,-5.511406,100,0.32657686,11.6703005,6.896477,23.44703,422.80435,10.0,412.9531219005585,18.29,100.0,1.3350409,-108.08107330142086,647.4446,3.1822796,0.057772882,7100,126634,0.042308927,1.4718156,541.6889,2.670288e-06,,419615.16,87.181725,[-1.079  0.368  0.759 -0.423 -1.211]
0.20873903,6.2288017,72,-6.1792603,100,0.27657437,10.110322,8.605873,22.643906,399.445,10.0,418.45007610321045,19.03,100.0,1.2086722,-108.23439777296602,554.1574,2.1077807,0.050222334,7200,128537,0.03301647,1.2939667,449.80234,-4.272461e-06,,259732.92,87.62524,[-1.089  0.351  0.757 -0.422 -1.214]
0.20556672,4.915547,73,-5.7206573,100,0.36101472,10.152759,9.904458,23.421455,413.68964,10.0,424.047465801239,18.6,100.0,1.2341754,-108.02753008735345,588.89233,3.7330585,0.061476856,7300,130397,0.010433926,1.6702049,477.57013,6.1035155e-07,,511335.22,87.38432,[-1.098  0.333  0.764 -0.433 -1.21 ]
0.20840152,7.1500053,74,-6.400482,100,0.22775,3.2924933,2.4869852,39.554905,387.43143,10.0,429.5467071533203,19.12,100.0,1.0811741,-107.65211458418882,502.7429,1.2607598,0.04461826,7400,132309,0.20811276,0.5271979,408.23502,-1.5640259e-06,,52110.418,87.73932,[-1.104  0.309  0.767 -0.437 -1.213]
0.21613494,7.0948133,75,-5.961586,100,0.379253,13.978909,14.949439,55.293682,382.20303,10.0,434.888854265213,19.24,100.0,1.369566,-108.20248340547782,623.41754,3.6208203,0.06501854,7500,134233,0.079697795,1.875983,488.10458,1.197815e-05,,588586.0,87.7526,[-1.111  0.302  0.777 -0.445 -1.211]
0.21784346,5.537334,76,-5.9990616,100,1.2994592,55.245502,84.80579,20.823708,415.1164,10.0,440.60258865356445,18.45,100.0,1.54033,-107.58793007046654,731.3853,13.666391,0.14854504,7600,136078,0.0065272423,5.700715,527.3044,4.196167e-06,,6447886.0,87.3409,[-1.104  0.322  0.774 -0.446 -1.203]
0.21360411,6.5967655,77,-6.5456467,100,0.32812387,6.498301,5.1916947,32.398705,400.63666,10.0,446.7105417251587,18.95,100.0,1.1320834,-107.54432039382937,528.0806,2.166368,0.059480753,7700,137973,0.074383244,1.0820639,431.3708,1.487732e-05,,220574.97,87.65026,[-1.131  0.315  0.764 -0.429 -1.201]
0.21396028,4.1706324,78,-4.7607117,100,0.1956861,2.3038173,1.44642,23.55407,429.4212,10.0,452.0173523426056,18.15,100.0,1.0255636,-108.53389096715244,512.8635,1.0761485,0.037931245,7800,139788,0.42878357,0.26581392,436.55005,1.7547608e-06,,14952.432,87.04302,[-1.125  0.311  0.755 -0.418 -1.205]
0.1863058,4.7748065,79,-5.2704086,100,0.20831154,2.7058475,2.763584,22.846352,413.78833,10.0,457.41189193725586,18.72,100.0,1.1136237,-108.563393311987,534.3313,1.1457586,0.040694315,7900,141660,0.40898448,0.38064414,456.15372,-1.2207031e-05,,27514.61,87.401436,[-1.125  0.312  0.755 -0.411 -1.205]
0.21151452,5.441383,80,-5.2467804,100,0.21126033,3.0776343,1.8641855,22.630974,426.7701,10.0,463.0022518634796,18.16,100.0,1.0902617,-107.96422442911764,541.00085,1.222771,0.04076581,8000,143476,0.3724721,0.50351614,461.93903,3.890991e-06,,53079.297,87.112595,[-1.127  0.317  0.759 -0.402 -1.233]
