StdIW,Bound,TimestepsSoFar,Weights,EpRewMean,InitialReturnStd,EntropyCoefficient,EpisodesSoFar,ReturnStepMaxmin,EpThisIter,MaxD2w0t,InitialBound,MinIW,J_sample_variance,InitialReturnMin,EpLenMean,TimeElapsed,MeanD2w0t,ReturnMeanIW,StdD2w0t,MeanEntropy,InitialReturnMean,Iteration,MaxIW,MinD2w0t,InitialReturnMax,ReturnStepMax,MeanIW,EmpiricalD2
2.7043931,570.89124,26760,[ 0.604  0.639  0.389  0.425 -0.706],-110.03134114163653,2.252012,10.0,1400,86.89856,100,127.06211,460.05658,0.011169635,1603570.9,-3.5615387,17.59,82.90435433387756,0.086326085,711.9385,0.9759608,0.6971728,9.536743e-06,14,21.817417,,6.270035,100.0,1.3877472,7.479551
2.4526613,611.1763,28479,[ 0.586  0.695  0.368  0.419 -0.722],-109.58096023138971,2.2882133,10.0,1500,86.65962,100,81.06813,479.67493,0.00026704583,1347532.4,-4.5766754,17.19,88.6247718334198,0.07724489,734.58905,0.87135226,0.63806444,2.2125244e-06,15,13.980532,,7.179367,100.0,1.4067007,7.475636
2.420649,579.42175,30185,[ 0.567  0.652  0.378  0.377 -0.781],-109.60349686792229,2.3254285,10.0,1600,86.52693,100,36.055767,477.96567,0.006904913,1374553.5,-4.5644073,17.06,94.55446910858154,0.082763515,699.5901,0.744041,0.6298753,4.5776366e-07,16,18.15311,,8.199768,100.0,1.3118045,8.312677
1.009742,515.2595,31899,[ 0.615  0.665  0.409  0.398 -0.789],-109.5985044126486,2.1444926,10.0,1700,86.59631,100,4.6605983,476.99078,0.032402355,249274.92,-4.376198,17.14,100.24842810630798,0.05172754,601.3709,0.2993334,0.5976245,-1.1062622e-05,17,5.5599604,,5.9158173,100.0,1.1254095,1.9244461
8.275951,694.24286,33626,[ 0.629  0.657  0.397  0.419 -0.821],-109.88397749910526,2.2212195,10.0,1800,86.64427,100,185.45808,463.688,0.0013352075,17054952.0,-4.3102264,17.27,105.52408933639526,0.26203382,920.0199,3.668672,0.60996175,1.5182495e-05,18,112.76893,,7.280525,100.0,1.7624222,21.843895
2.541382,575.11365,35380,[ 0.621  0.657  0.411  0.483 -0.809],-110.05184408302499,2.2580817,10.0,1900,86.81929,100,15.019361,463.43558,0.010442875,1501666.6,-4.368347,17.54,111.64325499534607,0.09569459,708.09436,0.62963295,0.5927666,8.926391e-06,19,17.604828,,6.573845,100.0,1.3608882,5.791022
1.5487149,528.9972,37170,[ 0.653  0.662  0.443  0.47  -0.826],-110.006915864637,2.2996612,10.0,2000,87.137535,100,10.914648,448.24384,0.03934639,525734.56,-3.4226456,17.9,117.2317533493042,0.055460077,629.8565,0.33587292,0.58922803,3.8146973e-06,20,16.004097,,6.3184357,100.0,1.2355236,2.8503454
0.8053771,503.7207,38907,[ 0.647  0.647  0.416  0.442 -0.83 ],-109.78967035292057,1.948742,10.0,2100,86.80079,100,2.9557047,464.75925,0.16074419,169353.58,-3.8905334,17.37,122.45424175262451,0.0460452,589.48694,0.25371724,0.59570324,8.010864e-06,21,9.369765,,5.5414124,100.0,1.1055758,1.5289404
23.052198,1156.6046,40589,[ 0.655  0.646  0.411  0.465 -0.823],-109.4980200844517,2.0142186,10.0,2200,86.36754,100,4446.0093,483.9994,9.248284e-05,120496150.0,-3.541008,16.82,127.32871127128601,0.87433124,1655.7318,27.696503,0.586048,4.272461e-06,22,236.464,,6.1908417,100.0,3.2793415,134.80354
1.3754478,514.66986,42337,[ 0.67   0.614  0.445  0.526 -0.833],-110.81977382435511,1.7871537,10.0,2300,86.8273,100,4.3468685,465.79874,0.047515094,427115.3,-3.9508057,17.48,133.0132281780243,0.05013336,608.1214,0.28699768,0.591309,-7.2479247e-06,23,13.479456,,5.627205,100.0,1.1564431,3.0262957
0.47353286,469.46964,44184,[ 0.653  0.587  0.445  0.521 -0.828],-111.0302912626053,2.1756432,10.0,2400,87.449974,100,2.3472214,435.72583,0.25230047,50006.395,-5.1332855,18.47,138.33088064193726,0.043986708,548.7423,0.22663458,0.58436143,-6.027222e-06,24,3.4406252,,6.394333,100.0,1.0967321,1.2642212
3.675209,548.3015,45937,[ 0.655  0.585  0.464  0.521 -0.835],-110.27151925375797,1.9117926,10.0,2500,86.8606,100,40.406574,469.0181,0.008286236,2428401.5,-4.4886093,17.53,143.20155692100525,0.069687545,663.97614,0.5863191,0.586882,-3.7384034e-06,25,36.693386,,5.3941727,100.0,1.3041562,7.39401
2.3872542,609.9971,47753,[ 0.701  0.611  0.465  0.545 -0.832],-110.93710406382198,1.7915962,10.0,2600,87.2023,100,142.84799,442.75128,0.0007100132,1319636.6,-3.5329208,18.16,148.63496661186218,0.16971937,766.15826,2.3448572,0.60647625,-1.7547608e-06,26,29.283136,,6.234131,100.0,1.5287141,12.44384
2.3794458,597.0664,49571,[ 0.689  0.61   0.475  0.604 -0.812],-111.24510112206468,1.6259573,10.0,2700,87.24523,100,56.100056,447.46024,0.01619664,1135042.9,-3.7732468,18.18,154.5620412826538,0.072460786,721.1883,0.6183747,0.5938831,-1.5258789e-07,27,21.29883,,5.1902084,100.0,1.4365308,5.667046
3.7384653,559.7945,51452,[ 0.715  0.644  0.463  0.634 -0.825],-111.71081643380161,1.7674085,10.0,2800,87.6173,100,57.99629,425.2519,0.008534606,2716766.8,-4.5435333,18.81,160.0128562450409,0.08678686,699.2042,0.7842354,0.5839758,6.6375733e-06,28,33.612286,,4.6789474,100.0,1.4559125,9.551957
31.877522,1510.146,53260,[ 0.697  0.611  0.443  0.605 -0.835],-111.21772620179577,1.7912276,10.0,2900,87.24692,100,2017.6597,451.78256,2.6337568e-06,177279890.0,-4.0415497,18.08,165.27410364151,0.42274335,1956.6326,11.868086,0.50537115,5.264282e-06,29,328.66757,,5.109665,100.0,4.362603,78.05606
6.5075383,497.01102,55200,[ 0.743  0.651  0.426  0.661 -0.914],-112.74301875166864,1.438302,10.0,3000,87.893135,100,39.467453,408.70325,0.00456163,8024783.0,-2.8256836,19.4,171.90114951133728,0.14135508,685.73804,1.233925,0.4848607,7.171631e-06,30,64.32728,,3.5874405,100.0,1.4281698,20.082777
0.70324534,440.05878,57169,[ 0.712  0.615  0.424  0.659 -0.934],-113.13811393397289,1.4734411,10.0,3100,88.15964,100,2.9463012,408.82907,0.14232828,83605.79,-3.7283554,19.69,177.9855773448944,0.045944177,516.36127,0.23227516,0.465649,-5.645752e-06,31,3.5010355,,2.973198,100.0,1.1039848,1.5882205
18.083218,829.4461,59038,[ 0.702  0.598  0.433  0.656 -0.953],-111.77065867053507,1.32341,10.0,3200,87.767426,100,4340.98,431.53604,3.5016397e-05,60276916.0,-3.1340103,18.69,183.19814467430115,1.2848033,1335.7292,34.14623,0.38105866,7.93457e-06,32,177.07295,,3.2484207,100.0,2.9401212,287.6436
0.37177512,455.1642,60870,[ 0.755  0.629  0.426  0.619 -1.038],-111.68390037234207,1.7466501,10.0,3300,87.32022,100,1.9333647,440.1105,0.24093969,32984.348,-4.28154,18.32,189.3788080215454,0.040802002,532.2081,0.21048675,0.37357536,1.2054444e-05,33,3.4667583,,4.8250046,100.0,1.0401253,1.1712652
3.1843002,497.2808,62728,[ 0.768  0.62   0.441  0.623 -1.045],-111.70836751238262,1.8054835,10.0,3400,87.49212,100,12.943769,430.74048,0.027429476,1893972.4,-2.9300156,18.58,194.56250977516174,0.083483174,636.6599,0.5478378,0.39082965,-1.1138916e-05,34,27.10989,,6.3487625,100.0,1.3063747,6.2022243
13.711263,729.3204,64566,[ 0.77   0.644  0.455  0.625 -1.028],-111.75143354599659,1.4719992,10.0,3500,87.32097,100,186.37955,434.74207,0.0005491499,35543504.0,-3.6947174,18.38,199.83334136009216,0.3815243,1052.21,4.6635737,0.4203626,1.5258789e-06,35,138.82242,,3.6607285,100.0,2.2257607,75.155594
2.5647178,578.28033,66278,[ 0.799  0.678  0.463  0.621 -0.999],-109.90390903080042,1.8116801,10.0,3600,86.63856,100,56.061066,483.70593,0.008452279,1474270.0,-3.6903,17.12,205.2355625629425,0.08109415,693.76337,0.811524,0.43749785,4.196167e-06,36,14.833109,,5.178009,100.0,1.3179233,8.529223
2.1867874,536.0266,68078,[ 0.782  0.65   0.466  0.586 -0.981],-110.61887460523552,1.8548565,10.0,3700,87.17822,100,17.583773,445.06,0.010154087,1010679.75,-4.841179,18.0,210.39361310005188,0.07830884,661.3625,0.55889326,0.42462566,-3.1280517e-06,37,17.140764,,5.6049423,100.0,1.3052744,5.894468
2.2225566,644.65546,69905,[ 0.782  0.617  0.475  0.597 -0.994],-110.99225081547925,2.0432353,10.0,3800,87.2756,100,28.628693,439.015,0.017901657,1047918.06,-4.9060974,18.27,215.6094057559967,0.0782117,772.4593,0.56205213,0.52355266,3.7384034e-06,38,14.765839,,4.7435837,100.0,1.5640706,4.6546245
22.171747,1233.8075,71707,[ 0.761  0.611  0.457  0.571 -0.895],-111.13509336841207,1.9499645,10.0,3900,87.20193,100,2023.5775,454.26288,0.0013680317,102175384.0,-4.457634,18.02,221.21786952018738,0.7227867,1622.5922,18.198107,0.5882493,6.027222e-06,39,224.06267,,6.1280975,100.0,3.3827176,197.60803
3.2193184,531.0365,73574,[ 0.873  0.61   0.486  0.579 -0.831],-111.67922859006372,1.9427279,10.0,4000,87.48235,100,42.316124,424.88843,0.00074863824,2116606.5,-4.422409,18.67,227.4257106781006,0.13073555,700.6931,0.99853814,0.54624254,-6.942749e-06,40,31.50364,,6.0428925,100.0,1.4312,5.1252065
0.9443942,492.64267,75320,[ 0.851  0.636  0.459  0.623 -0.873],-110.56636346028823,1.6846709,10.0,4100,86.76874,100,4.6003404,468.0553,0.107130185,199997.31,-3.105873,17.46,232.8328206539154,0.04512755,574.8199,0.25002578,0.5913065,3.1280517e-06,41,10.995543,,4.4602356,100.0,1.078635,1.8550999
10.72462,820.32635,77160,[ 0.852  0.623  0.444  0.597 -0.828],-111.31516771911728,2.098434,10.0,4200,87.32858,100,92.96962,436.82742,0.0046005785,21394686.0,-4.6683655,18.4,237.89556884765625,0.2669695,1061.1128,2.742498,0.62649477,1.0070801e-05,42,106.75042,,7.794365,100.0,2.2871935,40.049034
2.3278728,476.8049,79118,[ 0.893  0.646  0.472  0.593 -0.792],-112.29934302814775,2.1362855,10.0,4300,87.98608,100,11.997889,403.40036,0.0074882535,897201.4,-4.310814,19.58,244.29861617088318,0.0830966,616.90875,0.46623036,0.5679046,1.9836425e-06,43,18.725256,,6.5754547,100.0,1.3367165,3.7126696
1.4664733,573.24506,80846,[ 0.876  0.638  0.437  0.591 -0.851],-110.21713167523183,1.7203673,10.0,4400,86.80111,100,13.763617,474.3569,0.009418804,531776.94,-4.1531982,17.28,249.74600338935852,0.06008845,672.5851,0.377089,0.5693446,7.3242186e-06,44,12.855883,,4.528351,100.0,1.260293,2.577967
84.28709,3054.819,82701,[ 0.885  0.644  0.421  0.551 -0.85 ],-112.10333687388771,1.7002511,10.0,4500,87.506935,100,3678.3774,433.23975,6.690668e-06,1367564800.0,-3.837738,18.55,255.13856554031372,1.3930101,4339.613,33.714924,0.46351895,3.3569336e-06,45,860.5016,,4.9634476,100.0,9.657317,221.4055
0.44292462,440.30682,84603,[ 0.864  0.618  0.368  0.551 -0.955],-112.36201550205155,1.7364862,10.0,4600,87.89127,100,1.6594479,425.43726,0.20067184,35489.574,-3.403862,19.02,261.7044162750244,0.04028217,509.67218,0.20318702,0.45618632,-4.4250487e-06,46,2.9935398,,5.7184296,100.0,1.0411134,1.2249982
3.7989902,626.94775,86453,[ 0.841  0.616  0.364  0.541 -0.963],-111.66785296736198,1.6776482,10.0,4700,87.39905,100,1291.7542,435.03702,0.002396185,2901784.2,-3.116478,18.5,266.93834924697876,0.22013117,808.04663,7.249761,0.4628803,2.3651123e-06,47,26.051754,,4.837517,100.0,1.6787285,39.72378
0.83002985,475.75427,88290,[ 0.795  0.596  0.361  0.49  -0.956],-111.30650032549043,1.861783,10.0,4800,87.32272,100,2.7917356,433.76624,0.18986124,134909.27,-3.7000198,18.37,272.9854395389557,0.042382017,560.0181,0.22104084,0.44678,-2.5939942e-06,48,4.8236694,,4.6655655,100.0,1.1208204,1.7028327
0.46610963,481.99823,90068,[ 0.765  0.587  0.362  0.482 -0.972],-110.93524380590605,1.7927964,10.0,4900,86.95778,100,1.60738,457.7437,0.27522352,51482.504,-3.5269928,17.78,278.0277328491211,0.038809147,553.8325,0.20301841,0.41812196,-2.5939942e-06,49,3.5580657,,4.597725,100.0,1.057697,1.1955166
25.935408,1229.4895,91928,[ 0.786  0.582  0.365  0.468 -1.001],-111.4451418285195,2.1128495,10.0,5000,87.41645,100,1147.9209,430.53177,0.00018381957,134819260.0,-4.2900925,18.6,283.23929023742676,0.94711405,1577.3248,18.510216,0.35151708,-2.9754638e-06,50,286.6598,,6.357292,100.0,3.4011881,102.4075
57.401123,1876.8519,93723,[ 0.78   0.602  0.378  0.433 -1.067],-110.41659242357899,2.2759664,10.0,5100,87.089165,100,2953.4375,450.05624,2.9693865e-05,630709950.0,-4.428589,17.95,289.5697638988495,1.4189422,2991.8396,28.079271,0.2907164,-1.2969971e-06,51,590.7689,,5.724106,100.0,6.5863686,100.652405
0.3495073,498.95215,95404,[ 0.776  0.611  0.425  0.423 -1.128],-109.41171913906629,2.0852852,10.0,5200,86.379295,100,1.6993469,485.59445,0.4373586,30332.379,-4.6346817,16.81,295.8770282268524,0.035509057,570.5142,0.19076109,0.29321375,1.0147095e-05,52,2.6495843,,5.5009155,100.0,1.0350468,1.1064825
14.048701,980.56433,97080,[ 0.763  0.618  0.433  0.433 -1.126],-109.41435804598885,2.0912356,10.0,5300,86.344894,100,486.5874,489.05658,0.0011695622,46535056.0,-4.0468674,16.76,300.6713328361511,0.28193367,1243.1095,4.5754724,0.26666135,-2.3651123e-06,53,142.2541,,6.0477753,100.0,2.4039662,53.542294
8.817135,978.5448,98767,[ 0.792  0.639  0.464  0.447 -1.152],-108.94143902138956,2.2594159,10.0,5400,86.45259,100,203.56866,481.51056,0.00073892454,19418530.0,-3.6095886,16.87,306.6713213920593,0.13785572,1123.0402,1.7319788,0.15982085,-9.07898e-06,54,72.714615,,6.7212296,100.0,2.1477346,13.868004
5.0171394,657.04236,100469,[ 0.917  0.6    0.491  0.425 -1.259],-109.45290703707566,2.173541,10.0,5500,86.52576,100,69.44912,479.84637,0.0024018888,5874581.5,-4.393669,17.02,313.23286175727844,0.1856644,839.33905,1.7806534,0.15942971,-7.93457e-06,55,56.52555,,5.3052216,100.0,1.6025319,25.831211
0.99492687,475.96066,102232,[ 0.937  0.621  0.501  0.42  -1.259],-109.90874350976497,2.5719407,10.0,5600,86.92084,100,3.7575314,449.73828,0.10469253,208938.83,-4.596222,17.63,318.7971262931824,0.042293277,566.864,0.22968177,0.16589658,3.2806397e-06,56,7.2918396,,7.86454,100.0,1.088017,1.7819616
0.88150644,541.1686,103922,[ 0.939  0.604  0.499  0.407 -1.253],-109.25619360660274,2.1896951,10.0,5700,86.45684,100,4.055957,478.74902,0.1449558,188468.42,-4.41317,16.9,323.58336997032166,0.042368192,627.08435,0.23372728,0.15207443,-5.7983398e-06,57,5.511807,,6.334915,100.0,1.1537181,1.7107784
0.9063029,542.27075,105607,[ 0.938  0.594  0.486  0.395 -1.267],-108.40567639578882,2.656911,10.0,5800,86.5057,100,6.2019916,480.83435,0.071157604,217142.34,-5.3782425,16.85,328.4912893772125,0.051832628,633.4339,0.30125526,0.14392087,6.8664554e-07,58,6.9920506,,6.312866,100.0,1.1703467,1.795281
0.22949448,495.40903,107252,[ 0.938  0.586  0.502  0.386 -1.275],-108.37313695188791,2.2527716,10.0,5900,86.23447,100,1.1796693,484.58322,0.5450531,13545.07,-3.830536,16.45,333.4007122516632,0.033633135,573.3957,0.18242243,0.13280497,8.926391e-06,59,1.7854264,,7.7679596,100.0,1.0235945,1.0663818
7.201075,739.87067,108930,[ 0.932  0.594  0.502  0.391 -1.286],-109.09801629683085,2.4143898,10.0,6000,86.40019,100,76.01852,484.30853,0.0073732454,11418992.0,-4.9033585,16.78,338.40671157836914,0.11371492,957.8467,1.3146658,0.12887532,9.155273e-07,60,64.53586,,8.106316,100.0,1.8736645,5.687635
1.2838612,541.40173,110649,[ 0.947  0.606  0.488  0.415 -1.29 ],-109.16328289665184,2.369682,10.0,6100,86.690025,100,9.6723995,464.70306,0.0802166,381216.97,-4.081459,17.19,343.89082193374634,0.048982114,648.2585,0.2967699,0.11661951,1.7547608e-06,61,8.193984,,7.359329,100.0,1.2288721,2.9612696
0.69870365,500.04602,112370,[ 0.91   0.6    0.486  0.4   -1.302],-109.27294569246577,2.7507222,10.0,6200,86.67623,100,3.4848588,469.23584,0.15083462,116354.8,-5.0848694,17.21,349.2769548892975,0.04139467,580.62164,0.22521526,0.13196689,-6.8664554e-07,62,6.561202,,8.934639,100.0,1.0836982,1.578993
3.4456344,633.4253,114007,[ 0.906  0.594  0.478  0.384 -1.287],-108.52598935011862,2.290945,10.0,6300,86.1198,100,98.43111,500.45456,0.006456297,3127198.0,-3.8437805,16.37,354.4521515369415,0.07699666,761.07996,1.0344126,0.15921098,3.967285e-06,63,95.937584,,5.807785,100.0,1.3810453,7.4615235
4.5255933,612.0823,115708,[ 0.933  0.6    0.493  0.408 -1.26 ],-108.91499493687259,2.3040097,10.0,6400,86.58194,100,61.70906,477.54547,0.0043481844,4959453.0,-4.7271347,17.01,360.4988603591919,0.18030871,778.26575,1.742345,0.13366704,4.272461e-06,64,40.30073,,6.922142,100.0,1.4729625,15.5980835
0.39490336,504.133,117404,[ 0.961  0.601  0.513  0.39  -1.285],-109.65031592166075,2.338397,10.0,6500,86.451805,100,1.5042541,474.3358,0.30155572,39823.145,-4.7323837,16.96,366.28741121292114,0.03746993,584.22327,0.20098422,0.12495998,1.7547608e-06,65,3.3677876,,10.035484,100.0,1.0714574,1.2045039
9.008514,925.07196,119140,[ 0.958  0.6    0.508  0.396 -1.294],-109.5705012792141,2.5164258,10.0,6600,86.75779,100,285.89386,461.24283,0.0002287399,20022750.0,-4.9964523,17.36,371.2784788608551,0.4369433,1200.3141,6.242712,0.12246906,6.1798096e-06,66,143.75098,,6.7741547,100.0,2.3420417,36.955345
10.256913,885.4055,120798,[ 0.961  0.591  0.503  0.425 -1.296],-108.86625140107625,2.5717793,10.0,6700,86.22738,100,58.21737,493.91342,0.002745164,28862002.0,-4.9188156,16.58,377.3312907218933,0.1698611,1081.2411,1.6904949,0.097524405,3.890991e-06,67,112.08145,,8.917603,100.0,1.983957,8.522069
0.4924533,530.7681,122462,[ 1.019  0.565  0.487  0.426 -1.321],-109.09478400078609,2.2925851,10.0,6800,86.32513,100,3.6751933,487.78342,0.19805434,65392.617,-4.467552,16.64,383.51629996299744,0.039924305,614.3709,0.22114028,0.114744045,-2.3651123e-06,68,4.179471,,8.556129,100.0,1.1113119,1.3115293
9.772007,672.29645,124343,[ 0.998  0.567  0.495  0.422 -1.304],-110.55501774141197,2.60332,10.0,6900,87.685005,100,139.35028,410.4831,0.0019928003,17609266.0,-3.8938675,18.81,388.5219008922577,0.27891916,931.52795,3.0847561,0.124178216,-6.027222e-06,69,133.61765,,8.948738,100.0,2.0041046,44.67453
1.1634067,473.56403,126124,[ 0.985  0.539  0.495  0.427 -1.295],-109.92667266389968,2.3610475,10.0,7000,87.104706,100,4.402176,443.3547,0.036620677,303959.34,-5.079071,17.81,394.48504281044006,0.053977944,576.0613,0.3041541,0.117805846,1.2817382e-05,70,8.778881,,8.188713,100.0,1.118006,2.4533124
2.161008,581.01495,127900,[ 0.98   0.553  0.5    0.423 -1.301],-110.17555116010737,2.2782912,10.0,7100,86.97505,100,32.45045,450.2335,0.0050416207,1094119.6,-4.731735,17.76,399.6224637031555,0.08655833,715.6217,0.64189976,0.08642238,3.0517577e-07,71,26.304834,,7.5795746,100.0,1.3803962,5.3977637
1.9276748,535.1397,129625,[ 1.006  0.519  0.519  0.432 -1.333],-109.52580933845412,2.1340725,10.0,7200,86.731255,100,15.351433,466.5605,0.033868946,845653.0,-5.1804886,17.25,405.16154289245605,0.056953643,647.4736,0.40126446,0.083674885,-6.027222e-06,72,12.292321,,4.942398,100.0,1.2235128,4.3844275
2.168722,580.92346,131289,[ 1.026  0.534  0.519  0.448 -1.335],-108.85735883778416,2.2956524,10.0,7300,86.27355,100,17.408766,492.07043,0.035191286,1101048.1,-5.0783615,16.64,410.1006669998169,0.058121257,685.8687,0.40420133,0.07958909,-7.705688e-06,73,22.614344,,5.380539,100.0,1.2728628,4.6600327
11.68727,751.43414,132980,[ 1.036  0.556  0.512  0.452 -1.339],-109.21338171151467,2.2873106,10.0,7400,86.50924,100,244.3771,478.01703,0.00012909072,35079024.0,-3.7168198,16.91,414.92897772789,0.45415762,1092.8488,5.515778,0.06730409,-6.790161e-06,74,175.56079,,7.4609985,100.0,2.0777032,25.6081
0.14931914,492.7649,134646,[ 1.021  0.552  0.529  0.424 -1.352],-108.97664027013289,2.4344168,10.0,7500,86.316765,100,1.0748844,488.39136,0.6634096,5670.2886,-5.099243,16.66,420.73731756210327,0.033666246,560.8874,0.18134212,0.06060793,7.3242186e-06,75,1.4921408,,6.852394,100.0,1.0092784,1.0279913
2.67459,632.8007,136361,[ 1.019  0.55   0.529  0.42  -1.358],-109.5405829924465,2.2474768,10.0,7600,86.611145,100,19.777662,468.60034,0.032504056,1693491.8,-3.7401962,17.15,425.9234290122986,0.087277345,791.6284,0.56851554,0.054804936,5.340576e-06,76,18.614452,,6.80291,100.0,1.5050337,4.821526
1.0023358,500.06876,138104,[ 1.026  0.553  0.556  0.429 -1.364],-109.42705767945738,2.759072,10.0,7700,86.84332,100,4.7774024,451.7889,0.060143378,231614.0,-5.1992264,17.43,431.9392132759094,0.048415497,601.4418,0.27187902,0.05498832,7.171631e-06,77,6.94499,,8.280624,100.0,1.1390667,1.9768878
1.0252705,579.39526,139756,[ 1.013  0.552  0.54   0.417 -1.364],-108.28100541847611,2.486947,10.0,7800,86.24586,100,6.7672744,490.8662,0.12974338,281390.94,-4.1082916,16.52,437.1115438938141,0.05360376,674.59546,0.31626943,0.066940464,8.468628e-06,78,8.543084,,7.910576,100.0,1.2256951,2.1236389
1.2554724,555.2587,141395,[ 1.007  0.553  0.56   0.438 -1.352],-108.62455295045066,2.4007573,10.0,7900,86.087265,100,9.448345,502.28983,0.01331014,459046.5,-3.5932846,16.39,442.1366364955902,0.06652872,654.2192,0.44064525,0.0597328,1.3732911e-06,79,8.943551,,8.397797,100.0,1.1636611,2.6879706
2.6131403,594.32153,143039,[ 1.014  0.553  0.544  0.448 -1.359],-109.10493581442053,2.0675004,10.0,8000,86.15487,100,25.65472,499.08713,0.012145407,1838660.5,-4.576523,16.44,447.57599425315857,0.08673791,712.7456,0.69880146,0.04486125,-3.0517577e-07,80,24.600374,,5.961685,100.0,1.2821816,3.8941352
