MaxIW,EmpiricalD2,MeanD2w0t,TimestepsSoFar,MinD2w0t,Bound,MeanIW,EpThisIter,InitialReturnStd,J_sample_variance,MaxD2w0t,EntropyCoefficient,ReturnStepMax,Weights,EpRewMean,ReturnMeanIW,MeanEntropy,InitialBound,MinIW,InitialReturnMean,StdD2w0t,Iteration,EpLenMean,InitialReturnMax,InitialReturnMin,EpisodesSoFar,TimeElapsed,ReturnStepMaxmin,StdIW
1.7520282,1.0318558,0.11416705,328156,,39.78723,1.0122954,100,15.957575,651.9301,1.0855143,10.0,100.0,[-1.015 -0.422 -0.319 -0.597  0.208],-104.52819271868557,122.05627,1.6405336,38.528244,0.63377523,-5.569458e-06,0.32160932,78,55.97,49.799828,-27.744812,7800,878.0359418392181,95.26485,0.17811365
2.900412,1.0981634,0.11055846,333397,,53.975998,1.0793564,100,15.113208,1580.1633,1.2717978,10.0,100.0,[-1.006 -0.42  -0.313 -0.594  0.222],-105.38257013091228,137.80263,1.6171639,51.178864,0.33052355,-8.621216e-06,0.32340923,79,52.41,50.415237,-25.304321,7900,893.7295894622803,94.97856,0.35469356
1.1524522,1.0030223,0.11472955,339122,,37.100113,1.0046555,100,13.427373,193.56093,1.0087246,10.0,100.0,[-1.004 -0.423 -0.32  -0.602  0.198],-104.8053200536509,117.24488,1.6145562,36.938934,0.85911334,-8.31604e-06,0.31905887,80,57.25,39.643482,-26.373154,8000,907.2792677879333,95.338684,0.046772264
3.4118013,1.1036222,0.115895525,344552,,50.95396,1.0764852,100,14.112179,1457.8873,1.35736,10.0,100.0,[-1.002 -0.423 -0.322 -0.601  0.196],-104.77202040435452,133.3733,1.6357617,46.21119,0.40866327,3.3187866e-06,0.33244604,81,54.3,39.097622,-26.549736,8100,918.846274137497,95.14099,0.367391
4.2641387,1.0994977,0.11041348,349743,,56.1082,1.0847399,100,15.189477,1917.3132,1.3657203,10.0,100.0,[-1.025 -0.428 -0.338 -0.597  0.217],-105.22913241524937,141.09706,1.6607656,51.52051,0.40634513,3.0517577e-07,0.3248423,82,51.91,50.313667,-22.613052,8200,931.692554473877,94.94571,0.4043384
4711.285,270.86194,4.224675,354734,,952.49866,31.52718,100,15.483151,269497120.0,6490.354,10.0,100.0,[-1.047 -0.432 -0.347 -0.6    0.242],-105.4510693678398,1984.8395,1.5969994,60.75013,8.759991e-05,-5.1116945e-06,67.07086,83,49.91,40.99005,-23.000107,8300,944.5073277950287,94.77435,307.03473
1.9190285,1.0235629,0.10581077,359953,,52.955875,1.0100355,100,16.319221,710.8591,1.1283352,10.0,100.0,[-1.017 -0.41  -0.352 -0.69   0.178],-104.6274511416673,133.02596,1.6002812,51.543625,0.41589415,5.340576e-07,0.30998695,84,52.19,40.83796,-25.376465,8400,961.9188389778137,94.990524,0.16876933
1.7939897,1.0446814,0.094883256,364580,,81.28363,1.0221046,100,13.775077,879.5808,1.1618083,10.0,100.0,[-0.998 -0.409 -0.343 -0.696  0.181],-105.72170754220171,158.86714,1.6093504,79.3882,0.4166205,-1.2207031e-06,0.29727685,85,46.27,31.582802,-22.910355,8500,972.1935496330261,94.43023,0.19922163
2.2695358,1.0542833,0.09778109,369338,,72.67205,1.0216258,100,14.198732,1019.111,1.1099455,10.0,100.0,[-0.983 -0.426 -0.346 -0.707  0.19 ],-105.18429106148129,152.02802,1.625898,71.28405,0.6301186,-9.536743e-07,0.3015819,86,47.58,51.353317,-22.022743,8600,984.9136693477631,94.578636,0.2480675
5.7129245,1.3888403,0.10899311,373926,,88.5634,1.2054911,100,14.830718,9843.366,2.0707757,10.0,100.0,[-0.988 -0.429 -0.343 -0.703  0.207],-105.37634281028676,179.04082,1.6131821,77.63102,0.20876199,3.0899048e-06,0.3465477,87,45.88,36.267105,-22.956451,8700,996.2104022502899,94.40643,0.85611904
2.946797,1.194715,0.11078428,379016,,60.625694,1.0765625,100,15.938019,2824.5547,1.5367606,10.0,100.0,[-0.997 -0.44  -0.347 -0.68   0.194],-104.11736065205554,144.6811,1.6201975,55.948296,0.22846745,-4.234314e-06,0.32993713,88,50.9,55.90152,-24.212418,8800,1008.0729098320007,94.90895,0.48271123
4.590114,1.209447,0.110250235,384023,,64.05947,1.1308559,100,13.985403,3755.0322,1.7881019,10.0,100.0,[-1.007 -0.454 -0.352 -0.667  0.201],-105.25979854434613,152.85248,1.6129076,57.452744,0.22238861,2.2125244e-06,0.33185342,89,50.07,65.49079,-25.29232,8900,1019.9969961643219,94.7955,0.56513095
2.8193946,1.0715247,0.10393007,389063,,63.510406,1.0594952,100,13.291395,960.85284,1.2195368,10.0,100.0,[-0.978 -0.452 -0.342 -0.691  0.194],-105.31425865446735,144.42921,1.6012614,60.080643,0.36382622,-1.9454956e-06,0.31064686,90,50.4,42.922523,-22.689644,9000,1030.8849754333496,94.82086,0.30183285
92.88609,5.326397,0.24101086,393972,,82.323006,1.6647794,100,14.973861,791810.5,23.22525,10.0,100.0,[-0.945 -0.466 -0.343 -0.699  0.182],-103.9883078152382,227.52997,1.6285149,63.757385,0.016442915,-3.0517579e-06,0.9542241,91,49.09,56.11454,-24.812248,9100,1042.3027744293213,94.76337,7.2237363
2.3197236,1.0824289,0.11076203,399243,,57.217102,1.0520289,100,12.059057,1140.8853,1.2442335,10.0,100.0,[-0.982 -0.465 -0.303 -0.677  0.21 ],-103.8385403121134,135.68471,1.6162169,53.934456,0.5101059,-3.7765503e-06,0.32297346,92,52.71,29.41336,-26.670486,9200,1055.0534415245056,95.06001,0.28913534
2.0388024,1.0408723,0.109471485,404587,,48.33912,1.031843,100,15.044057,712.8475,1.100574,10.0,100.0,[-1.    -0.461 -0.296 -0.682  0.197],-103.84833334372473,129.39372,1.6002107,46.925095,0.55856764,7.972717e-06,0.31651407,93,53.44,35.30696,-27.524216,9300,1067.803020477295,95.113464,0.20741493
1.9725602,1.0520933,0.09835913,409337,,71.54152,1.027366,100,14.151864,1311.9266,1.1350745,10.0,100.0,[-1.    -0.452 -0.295 -0.677  0.181],-104.12017497583189,152.49628,1.6171643,68.85516,0.58116764,1.4495849e-06,0.30368912,94,47.5,35.95544,-21.576866,9400,1079.5514285564423,94.616,0.23381461
2.6183138,1.1003152,0.11050379,414586,,57.068115,1.086314,100,13.123752,1377.8368,1.2709461,10.0,100.0,[-0.991 -0.449 -0.284 -0.677  0.198],-104.83210937956201,139.23633,1.5917777,52.301876,0.37944615,2.3269654e-06,0.32295185,95,52.49,32.824234,-22.54596,9500,1090.1175818443298,95.00563,0.34761688
5.3099055,1.1973916,0.1142292,419941,,51.92964,1.0823334,100,13.475223,2794.56,1.8910698,10.0,100.0,[-1.02  -0.439 -0.288 -0.669  0.173],-104.04540765615153,135.43974,1.5849608,48.046272,0.3688838,-1.6784668e-06,0.33099052,96,53.55,43.722572,-25.927078,9600,1102.074108839035,95.11409,0.58934575
2.820245,1.1812711,0.09972859,424556,,80.57355,1.0696942,100,13.012698,2851.749,1.3252926,10.0,100.0,[-0.976 -0.437 -0.278 -0.683  0.166],-103.7700153313807,161.52124,1.5878705,76.875046,0.19285475,-3.3187866e-06,0.31348273,97,46.15,47.088367,-22.01966,9700,1113.6775629520416,94.50293,0.448805
2.2856393,1.0727835,0.11474539,430020,,43.82677,1.0775156,100,15.847023,1067.4363,1.2642055,10.0,100.0,[-0.983 -0.433 -0.292 -0.692  0.169],-104.24564215284761,129.19345,1.5951275,41.06177,0.46667075,8.69751e-06,0.32791194,98,54.64,61.027584,-25.33014,9800,1126.1878015995026,95.18428,0.31047186
7.9087844,1.3369892,0.124667116,435309,,56.14888,1.2050254,100,14.390178,6762.963,1.916064,10.0,100.0,[-0.983 -0.428 -0.302 -0.684  0.176],-103.46412064635237,148.00645,1.6021444,46.79227,0.24001321,-2.632141e-06,0.36604962,99,52.89,57.012486,-25.438118,9900,1139.7147815227509,95.08757,0.9127755
1.5582223,1.0288663,0.10735029,440585,,36.718147,1.0194,100,14.247618,510.40918,1.0833055,,100.0,[-0.961 -0.43  -0.281 -0.671  0.183],-104.59873099220637,132.17386,1.6074172,35.49254,0.6543312,8.773804e-07,0.31260708,100,52.76,51.747482,-26.73117,10000,1152.583374261856,95.03493,0.15568282
1.6992768,1.0354044,0.102536194,445592,,47.035027,1.0191814,100,14.222417,659.2003,1.0768061,,100.0,[-0.973 -0.437 -0.283 -0.678  0.188],-104.46919583591678,141.501,1.6084789,45.51336,0.5671826,-2.2888185e-06,0.30743405,101,50.07,37.39138,-23.54052,10100,1164.277367591858,94.82707,0.1721606
1.4189453,1.0145235,0.10574451,450834,,32.217896,1.0069628,100,15.867728,451.25647,1.073652,,100.0,[-0.971 -0.444 -0.279 -0.689  0.19 ],-102.9818413010399,130.39763,1.6084931,31.380478,0.71162736,-3.7384034e-06,0.30899388,102,52.42,55.18679,-25.073853,10200,1177.9259462356567,95.07089,0.12001566
2.9043088,1.1672791,0.111059494,456001,,40.77642,1.0715649,100,15.48015,2119.0205,1.2924156,,100.0,[-0.961 -0.451 -0.274 -0.692  0.19 ],-102.63844722956293,137.42108,1.6055481,37.769646,0.24432622,2.670288e-06,0.32771474,103,51.67,35.663864,-24.523323,10300,1189.4434385299683,95.02716,0.45657304
1.7251886,1.0339946,0.103766404,461082,,40.527893,1.0334712,100,13.930336,578.0698,1.161979,,100.0,[-0.96  -0.441 -0.28  -0.701  0.187],-104.89301582109448,140.28824,1.6191604,38.27143,0.607598,-1.8692017e-06,0.3086045,104,50.81,56.37709,-22.7397,10400,1198.6944699287415,94.87118,0.17643072
3.0608716,1.093473,0.1094648,466385,,37.17225,1.0419333,100,14.020239,989.213,1.2895223,,100.0,[-0.948 -0.447 -0.282 -0.703  0.2  ],-104.34270929305352,133.6268,1.6207975,34.298553,0.4433158,-1.14440915e-07,0.31798112,105,53.03,33.06089,-26.550674,10500,1212.1589057445526,95.06477,0.3388618
245.99167,14.006583,0.5463802,471384,,108.58377,3.9410093,100,14.367885,3250777.8,86.87223,,100.0,[-0.977 -0.444 -0.286 -0.689  0.202],-103.78461347550228,376.50507,1.6357235,44.10108,0.010203346,2.1362305e-06,2.8688462,106,49.99,38.915276,-24.447372,10600,1224.7965416908264,94.847786,23.606504
1.6886842,1.0189916,0.10336439,476511,,39.943962,1.0158391,100,14.995406,365.80338,1.066225,,100.0,[-1.01  -0.413 -0.297 -0.739  0.217],-103.06804380576226,133.91455,1.6364025,39.078644,0.67449117,3.7384034e-06,0.30581078,107,51.27,31.756004,-24.721832,10700,1238.3004896640778,94.9794,0.13644002
6.426708,1.0992624,0.107546575,481591,,41.21402,1.0643635,100,14.147677,3305.1782,1.3735521,,100.0,[-0.992 -0.417 -0.298 -0.743  0.217],-105.30697169222401,143.21864,1.6614401,39.223663,0.48742655,2.2888185e-06,0.32021165,108,50.8,39.36528,-25.461418,10800,1249.403047800064,94.85408,0.5998676
4.877002,1.3051053,0.12454441,486869,,43.09719,1.1686138,100,15.287995,6187.3657,1.9300575,,100.0,[-0.993 -0.429 -0.298 -0.747  0.243],-103.31195128608046,146.53622,1.6630919,33.866264,0.26473284,2.9754638e-06,0.36596006,109,52.78,37.89405,-26.85682,10900,1261.5244681835175,95.085205,0.6973419
1.9315233,1.0412874,0.10515889,491989,,40.156647,1.0388951,100,15.701242,731.3298,1.159983,,100.0,[-0.973 -0.437 -0.271 -0.751  0.244],-104.54558711171389,138.5254,1.6763953,37.890434,0.56059045,-4.005432e-06,0.31143498,110,51.2,43.933933,-23.827103,11000,1273.9768855571747,94.91618,0.21890162
3.4461641,1.2428353,0.10815078,496829,,58.839836,1.1370467,100,15.708341,3240.1943,1.6713574,,100.0,[-0.962 -0.446 -0.274 -0.751  0.257],-104.61393396907404,159.60574,1.706662,50.599983,0.32765254,-3.3569336e-06,0.33174485,111,48.4,49.924423,-21.887161,11100,1286.3819408416748,94.67711,0.5121911
1.7460327,1.0515636,0.10339175,501814,,44.536263,1.0351948,100,16.57338,1116.659,1.1364084,,100.0,[-0.945 -0.445 -0.28  -0.763  0.288],-103.08430210377884,141.24585,1.6982377,42.548416,0.57434523,3.3187866e-06,0.31082153,112,49.85,40.78833,-25.898743,11200,1299.1743922233582,94.86423,0.22490793
2.9776797,1.0990816,0.10687371,506933,,42.71746,1.0645497,100,15.461818,1714.9785,1.3666413,,100.0,[-0.943 -0.449 -0.269 -0.77   0.279],-104.03555008367204,140.26785,1.7148659,38.818466,0.41298264,1.5640259e-06,0.31670666,113,51.19,37.985332,-26.328255,11300,1311.8899948596954,94.93532,0.37106177
4.8500605,1.1208463,0.1071031,511934,,47.999817,1.0563201,100,14.114047,2576.5918,1.3240986,,100.0,[-0.911 -0.454 -0.263 -0.784  0.296],-104.46780308871107,145.5139,1.7379307,45.079483,0.37464982,7.93457e-06,0.3217359,114,50.01,29.132374,-25.182167,11400,1323.9531075954437,94.82213,0.4143654
2.5125856,1.1423613,0.1147189,517357,,31.272995,1.0860597,100,15.794396,1341.3427,1.4179828,,100.0,[-0.904 -0.457 -0.276 -0.784  0.319],-103.62617667408028,132.41978,1.7454149,26.189873,0.43887013,7.6675415e-06,0.32940057,115,54.23,42.67937,-26.2341,11500,1337.66401553154,95.17827,0.38671303
1.804805,1.0315741,0.09805824,522169,,47.654045,1.0251251,100,17.284918,767.26434,1.1545342,,100.0,[-0.885 -0.442 -0.276 -0.786  0.327],-103.92788872280943,147.54439,1.7584988,45.893974,0.47919744,8.544922e-06,0.30055264,116,48.12,55.486942,-24.419624,11600,1350.0912561416626,94.680466,0.18114367
1.7773165,1.0500443,0.10489935,527258,,40.143356,1.046908,100,15.265379,769.0026,1.1373613,,100.0,[-0.905 -0.438 -0.279 -0.779  0.34 ],-103.99309209907551,138.65186,1.7405155,38.03691,0.54598093,-3.2043456e-06,0.31170893,117,50.89,43.01039,-24.057816,11700,1362.8020958900452,94.91303,0.22824642
2.2261827,1.0831214,0.10551164,532280,,45.77285,1.0443721,100,16.597845,1339.7814,1.1985296,,100.0,[-0.887 -0.441 -0.273 -0.789  0.322],-103.39327784279756,142.23781,1.7271916,42.678345,0.45487556,4.997253e-06,0.31601077,118,50.22,39.911037,-27.747932,11800,1375.2665543556213,94.882385,0.29249302
1.5461906,1.0361506,0.11177423,537754,,31.31211,1.0256412,100,15.114502,518.04224,1.1041545,,100.0,[-0.885 -0.447 -0.26  -0.795  0.308],-103.56043059007797,125.14586,1.7305598,29.833641,0.59346926,-4.234314e-06,0.31883836,119,54.74,31.336418,-29.303566,11900,1388.0213901996613,95.21628,0.1707212
1.5313556,1.012112,0.11265661,543352,,21.289337,1.0006326,100,17.40953,465.44772,1.0294915,,100.0,[-0.889 -0.457 -0.266 -0.791  0.312],-102.47450801268027,117.37212,1.7340289,20.926926,0.74231386,4.5776366e-07,0.31728917,120,55.98,45.81651,-28.24247,12000,1400.5695259571075,95.33888,0.105693534
3.3948803,1.187342,0.11118423,548354,,48.848824,1.0966177,100,15.902836,2953.78,1.6709796,,100.0,[-0.898 -0.46  -0.266 -0.792  0.315],-102.6001626044384,148.56996,1.7275401,42.18891,0.33054304,2.708435e-06,0.33480766,121,50.02,52.25012,-28.589104,12100,1412.6162819862366,94.89764,0.45704567
3.861619,1.1230246,0.11135377,553648,,36.370552,1.0704418,100,14.644711,2104.352,1.3708079,,100.0,[-0.887 -0.448 -0.241 -0.779  0.309],-102.90122814196359,133.54726,1.7249625,32.643593,0.3428725,2.670288e-07,0.32408938,122,52.94,35.59497,-25.262665,12200,1425.307245016098,95.11253,0.47249052
1.9318132,1.0413299,0.105222575,558799,,35.262115,1.0368642,100,14.947192,789.6585,1.1896471,,100.0,[-0.926 -0.453 -0.253 -0.766  0.306],-103.04299537012737,135.70189,1.7311465,32.917816,0.60530245,-3.0517577e-07,0.31059527,123,51.51,55.224747,-25.058655,12300,1437.5844259262085,94.999115,0.21000807
1.5801756,1.0495552,0.10718959,564019,,38.432503,1.042936,100,13.3567,528.65814,1.13574,,100.0,[-0.956 -0.456 -0.26  -0.765  0.312],-104.59531340565992,135.1728,1.7200111,36.695114,0.5613734,-6.4849855e-06,0.31400773,124,52.2,36.341076,-24.459808,12400,1450.2894995212555,94.99252,0.21008867
2.3311684,1.0840833,0.11166011,569314,,35.103485,1.0635656,100,15.633752,1181.1671,1.2140656,,100.0,[-0.966 -0.455 -0.27  -0.769  0.301],-104.30410402648162,135.2164,1.7343704,31.201172,0.5236783,-9.269715e-06,0.3248219,125,52.95,55.438156,-26.072655,12500,1463.6036167144775,95.06028,0.28919756
1.8542564,1.0611293,0.11596071,574902,,27.544739,1.04296,100,14.56652,791.6813,1.1681563,,100.0,[-0.995 -0.46  -0.279 -0.776  0.315],-103.95355320204479,123.93061,1.7200233,25.375092,0.40562397,2.632141e-06,0.32704604,126,55.88,32.23539,-27.538368,12600,1476.2211616039276,95.2794,0.2565878
1.4589515,1.0204742,0.10283883,579974,,40.0618,1.0225056,100,15.895096,396.34415,1.0749868,,100.0,[-1.004 -0.452 -0.288 -0.767  0.301],-103.87966981287421,136.84872,1.7233357,39.197906,0.589675,4.043579e-06,0.30610472,127,50.72,50.13255,-27.40844,12700,1487.7232749462128,94.90379,0.14118882
1.4111769,1.0144794,0.10290908,585087,,35.640045,1.012721,100,16.425758,356.30984,1.0545502,,100.0,[-1.011 -0.461 -0.296 -0.774  0.304],-103.45623451741278,134.56451,1.7220292,34.79741,0.6477658,-4.8828124e-06,0.30492976,128,51.13,46.205296,-26.468506,12800,1499.196182012558,94.95322,0.103444666
3.015072,1.2496905,0.11149181,590067,,50.393753,1.1248671,100,13.935855,3346.2358,1.6030021,,100.0,[-0.991 -0.464 -0.293 -0.779  0.303],-103.478337987294,151.9804,1.6993073,43.93808,0.24816652,-1.4495849e-06,0.33663988,129,49.8,30.196198,-25.137444,12900,1510.7616918087006,94.84424,0.5449062
3.4776578,1.1503164,0.10161574,594792,,58.882988,1.0765413,100,15.007877,2608.3894,1.4091923,,100.0,[-0.994 -0.453 -0.308 -0.783  0.28 ],-103.82444452849839,156.3964,1.7011707,55.237556,0.30606717,-3.890991e-06,0.31535888,130,47.25,29.540592,-25.508568,13000,1522.6603496074677,94.605316,0.46592858
2.1589558,1.0881221,0.09953991,599564,,57.441956,1.0506066,100,14.409128,1313.8231,1.2349428,,100.0,[-1.015 -0.479 -0.317 -0.789  0.282],-104.55008143473013,152.42453,1.7071061,55.23693,0.4870975,-3.890991e-06,0.30668077,131,47.72,39.852654,-22.507446,13100,1539.3864929676056,94.61818,0.32457277
2.1447644,1.0665756,0.10352377,604565,,45.201042,1.0438312,100,14.019938,1039.5223,1.1854419,,100.0,[-1.021 -0.463 -0.317 -0.793  0.288],-104.08860389151714,143.32349,1.6888319,42.849686,0.4402416,-3.852844e-06,0.31065437,132,50.01,35.624527,-23.674217,13200,1553.161565542221,94.83729,0.25900948
1328.5565,22.532936,0.9447628,609452,,252.79028,7.8062463,100,14.233355,36701124.0,253.75526,,100.0,[-1.013 -0.46  -0.322 -0.793  0.27 ],-105.56695107753312,728.7886,1.7715702,49.00171,0.009051512,2.670288e-06,7.0506377,133,48.87,38.08598,-23.473877,13300,1568.028469324112,94.67973,73.96571
1.8897066,1.0559852,0.10252533,614436,,47.57866,1.0335557,100,13.049481,1125.3385,1.164316,,100.0,[-1.059 -0.382 -0.353 -0.748  0.353],-106.16039366652649,145.2015,1.7619927,45.742447,0.54701424,-6.1035155e-07,0.30825326,134,49.84,37.93682,-24.876137,13400,1579.9388394355774,94.740036,0.247022
1.2472535,1.0078057,0.10487392,619649,,34.89202,1.0085325,100,16.686462,292.42526,1.0380796,,100.0,[-1.072 -0.372 -0.348 -0.733  0.343],-106.24927333967764,133.14099,1.7636675,34.3851,0.80561614,1.9073486e-06,0.30739275,135,52.13,48.158676,-22.856773,13500,1594.6474225521088,94.92371,0.074311495
1.6918,1.0575749,0.10445721,624713,,42.945206,1.0290405,100,16.648571,927.6253,1.2067478,,100.0,[-1.08  -0.372 -0.355 -0.733  0.345],-105.79550217031102,141.53316,1.7714621,40.524796,0.6512086,1.14440915e-07,0.31130385,136,50.64,39.52919,-22.577736,13600,1607.6460881233215,94.82167,0.20147444
3.2627869,1.0773317,0.11742217,630305,,25.795578,1.0499665,100,16.302965,1308.7037,1.2159857,,100.0,[-1.088 -0.372 -0.345 -0.732  0.352],-105.34703710290744,124.82842,1.7549512,23.868523,0.2803525,1.1444092e-06,0.33122006,137,55.92,39.08737,-25.203232,13700,1621.7039904594421,95.23222,0.35016403
1.3414309,1.0107499,0.09802876,635183,,46.92733,1.0024706,100,17.910427,485.66754,1.0340024,,100.0,[-1.09  -0.361 -0.336 -0.736  0.336],-104.79442353386438,143.44676,1.7587718,46.504616,0.76396406,1.2969971e-06,0.2981485,138,48.78,44.284386,-24.055511,13800,1633.209560394287,94.703384,0.0923588
1.8850499,1.079509,0.10437958,640100,,50.47158,1.0605347,100,15.637745,1198.8789,1.4684639,,100.0,[-1.099 -0.361 -0.336 -0.733  0.34 ],-105.03538867745476,150.04333,1.7594231,46.019135,0.28277144,2.822876e-06,0.31658563,139,49.17,40.111275,-23.868675,13900,1645.302976846695,94.72766,0.2725366
7.470009,1.2411878,0.10382696,644745,,62.174118,1.1168154,100,15.66996,6688.368,1.7024198,,100.0,[-1.118 -0.377 -0.359 -0.731  0.34 ],-104.81254251391724,165.59879,1.7868354,56.545692,0.22669348,4.959106e-07,0.3260785,140,46.45,41.258896,-20.675987,14000,1656.1945946216583,94.48708,0.76054937
3.4733133,1.1106591,0.105773225,649708,,48.36738,1.0607436,100,16.34728,1939.5604,1.3186185,,100.0,[-1.161 -0.39  -0.368 -0.724  0.368],-105.47700479985926,148.07114,1.8092177,44.768646,0.4056912,1.7547608e-06,0.3190603,141,49.63,50.07068,-21.702171,14100,1668.1491420269012,94.74947,0.38502285
7.8645105,1.608655,0.12990601,654818,,48.645058,1.2835642,100,15.952925,11795.079,2.7537682,,100.0,[-1.172 -0.4   -0.375 -0.715  0.39 ],-105.71426803116188,160.56079,1.8213111,39.502747,0.080964126,2.822876e-06,0.39597893,142,51.1,41.350777,-23.11013,14200,1680.952443599701,94.862465,1.1766697
1.7593743,1.048452,0.10343805,659810,,45.855164,1.0405939,100,17.854944,866.14526,1.1635231,,100.0,[-1.137 -0.385 -0.394 -0.715  0.402],-105.75953431799512,143.90742,1.8057475,43.120934,0.5230262,1.1825562e-06,0.31074637,143,49.92,41.563393,-23.629898,14300,1693.320104598999,94.76285,0.20818207
2.2102425,1.1314104,0.10904578,664912,,46.98587,1.1029364,100,15.216148,1297.0283,1.4571165,,100.0,[-1.157 -0.395 -0.409 -0.716  0.387],-106.7588335334458,147.80183,1.7893351,40.579277,0.2814636,7.6293944e-08,0.32426456,144,51.02,43.03474,-21.320496,14400,1705.0473341941833,94.81502,0.30207315
2.395929,1.0559151,0.108683005,670154,,35.398956,1.0396997,100,16.395723,1150.163,1.2052941,,100.0,[-1.159 -0.416 -0.408 -0.717  0.37 ],-104.81904703899784,135.7928,1.8079004,32.456284,0.5301852,-4.7683716e-06,0.31779212,145,52.42,58.042953,-26.229622,14500,1717.3464105129242,95.0008,0.24933471
3.222633,1.1458684,0.09380248,674540,,76.65446,1.0579792,100,15.6243925,2981.5054,1.357882,,100.0,[-1.179 -0.407 -0.409 -0.714  0.389],-105.75289020114124,175.00449,1.7890456,72.02856,0.22655983,7.2479247e-07,0.30301085,146,43.86,47.652832,-21.673569,14600,1729.1581201553345,94.177704,0.3731951
3.5381768,1.1137772,0.10649501,679470,,50.540253,1.099002,100,15.492083,2538.5898,1.454541,,100.0,[-1.186 -0.427 -0.41  -0.709  0.37 ],-105.77916572892464,152.64182,1.7747703,45.655205,0.3606081,2.0980835e-06,0.323054,147,49.3,47.884197,-21.293304,14700,1741.5698645114899,94.708755,0.41798478
1.6199166,1.0439572,0.1051132,684595,,44.019836,1.0240418,100,14.347121,817.9151,1.1448429,,100.0,[-1.162 -0.44  -0.414 -0.701  0.356],-106.67423638360393,140.60504,1.7762816,41.861206,0.4587642,-1.8692017e-06,0.31112584,148,51.25,32.289192,-24.417648,14800,1754.3730261325836,94.837105,0.1892738
3.367933,1.1824497,0.1046681,689339,,60.24092,1.0946578,100,15.6812,3740.9644,1.5143048,,100.0,[-1.143 -0.447 -0.407 -0.697  0.357],-105.35983776525728,162.69939,1.7948546,53.286995,0.3090778,-3.6621093e-06,0.32434088,149,47.44,45.58468,-23.131966,14900,1766.448482990265,94.55818,0.45010224
6.881041,1.1834202,0.10362377,693991,,67.35332,1.1029775,100,13.302571,7720.662,1.5992137,,100.0,[-1.141 -0.45  -0.387 -0.697  0.376],-107.0523836245628,171.3558,1.8271269,59.461548,0.31362063,-8.010864e-07,0.3250241,150,46.52,38.236618,-21.210854,15000,1778.1651873588562,94.397606,0.69384325
1.3053291,1.0061452,0.1033569,699143,,35.580833,1.0027144,100,16.355455,299.4133,1.0163094,,100.0,[-1.167 -0.457 -0.389 -0.707  0.408],-105.14449611135808,133.77692,1.8252786,35.36197,0.8349082,1.9836425e-06,0.30494532,151,51.52,43.461403,-21.689545,15100,1789.2959730625153,94.91831,0.074045144
2.3621213,1.0487293,0.10923823,704454,,32.453163,1.0282935,100,15.577857,1044.2843,1.1608965,,100.0,[-1.169 -0.455 -0.392 -0.709  0.406],-105.25981123376832,132.21066,1.828757,30.902893,0.54027253,-2.5558472e-06,0.31699166,152,53.11,43.543144,-24.319054,15200,1800.1436004638672,95.03616,0.24378917
1.8167802,1.0421002,0.11195541,709964,,29.853554,1.0354006,100,14.302932,494.2979,1.1064167,,100.0,[-1.167 -0.447 -0.378 -0.702  0.41 ],-106.54288947712341,126.672226,1.8254594,28.657135,0.5106574,5.1116945e-06,0.31815925,153,55.1,32.06561,-27.254837,15300,1812.1454961299896,95.13275,0.2074588
2.4856274,1.102252,0.10458114,714939,,49.91423,1.0598772,100,14.303676,1323.2246,1.2842329,,100.0,[-1.15  -0.442 -0.375 -0.711  0.407],-105.36501000212029,148.2093,1.8300111,45.472282,0.46566084,-2.632141e-06,0.31492275,154,49.75,33.49487,-24.011818,15400,1824.1155407428741,94.76422,0.29158506
1.5528935,1.0239196,0.09909193,719816,,46.683525,1.0199405,100,15.459738,583.7255,1.1059551,,100.0,[-1.163 -0.427 -0.386 -0.712  0.411],-105.14827220970503,146.76863,1.8183608,45.22352,0.65942985,4.577637e-06,0.30145976,155,48.77,49.811996,-23.4655,15500,1836.8164761066437,94.687996,0.1356834
2.560985,1.0469551,0.109078676,725073,,32.813248,1.0432781,100,18.469755,1319.7753,1.2874851,,100.0,[-1.152 -0.427 -0.382 -0.708  0.399],-103.97959258360659,132.3625,1.8232588,30.563896,0.5824184,-2.822876e-06,0.31853622,156,52.57,55.83914,-24.328903,15600,1848.7317490577698,95.04414,0.26604995
1.9168997,1.0591811,0.11384429,730552,,27.332413,1.0588661,100,17.415552,946.71204,1.3232789,,100.0,[-1.156 -0.414 -0.368 -0.705  0.404],-106.15057316924846,129.42603,1.842139,24.091438,0.5126066,-4.196167e-06,0.32478493,157,54.79,70.44011,-24.54377,15700,1859.3553886413574,95.12519,0.22798486
2.4038715,1.0964408,0.105903074,735553,,46.58406,1.0689533,100,15.794365,1363.2618,1.3073659,,100.0,[-1.14  -0.408 -0.363 -0.705  0.423],-105.49396507268133,147.47844,1.8251952,42.718872,0.2958756,2.0599366e-06,0.3181935,158,50.01,42.79949,-25.854881,15800,1871.7296283245087,94.78108,0.3315477
2.1016037,1.0350033,0.104526125,740658,,39.513702,1.015635,100,16.13665,984.789,1.1234765,,100.0,[-1.132 -0.431 -0.368 -0.705  0.406],-103.90865842301746,136.29436,1.8369097,38.39012,0.57943004,1.5640259e-06,0.31003758,159,51.05,33.04742,-25.79721,15900,1883.2475264072418,94.929146,0.20195802
