StdD2w0t,MeanD2w0t,ReturnStepMax,InitialBound,ReturnMeanIW,InitialReturnMax,EpRewMean,Weights,MeanEntropy,StdIW,EpThisIter,EpLenMean,Bound,EpisodesSoFar,InitialReturnMean,ReturnStepMaxmin,MinD2w0t,MinIW,EmpiricalD2,Iteration,J_sample_variance,MaxD2w0t,InitialReturnMin,MaxIW,TimestepsSoFar,MeanIW,TimeElapsed,InitialReturnStd
0.27446762,0.08202291,100.0,-1276.3842,-96.74135,-91.33833,-137.1663329700995,[ 0.561 -0.569  0.218  0.403 -0.003],1.4151254,0.047144037,100,40.99,-1275.9769,8000,-97.51423,100.0,,0.884601,1.0018764,80,17.437054,1.0025563,-99.78589,1.1868796,351038,0.9912373,926.5674741268158,1.9099824
0.27712128,0.08382367,100.0,-1247.5491,-97.50076,-92.13959,-138.17480625327275,[ 0.559 -0.57   0.217  0.402 -0.004],1.415131,0.011168657,100,41.91,-1247.5079,8100,-97.57548,100.0,,0.94410914,1.000072,81,3.1648831,1.000497,-99.58348,1.0260582,355229,0.9989214,938.8433673381805,1.6623001
0.28478998,0.08900051,100.0,-1279.7068,-97.345215,-92.86767,-140.95617692688114,[ 0.561 -0.571  0.217  0.402 -0.004],1.414492,0.02874436,100,44.49,-1279.4187,8200,-97.79395,100.0,,0.9121167,1.0007247,82,6.864311,1.0013317,-99.612,1.0640324,359678,0.99468946,952.1082932949066,1.6489359
0.28599063,0.08984879,100.0,-1273.77,-97.2147,-90.45523,-140.9332017113746,[ 0.563 -0.572  0.218  0.402 -0.004],1.4149472,0.017327085,100,44.92,-1273.6978,8300,-97.356514,100.0,,0.93836975,1.000287,83,5.57702,1.0004902,-99.725586,1.04361,364170,0.99780804,965.4457266330719,1.9028525
0.29052073,0.09300913,100.0,-1305.704,-96.55485,-91.49832,-142.38340279936804,[ 0.563 -0.573  0.218  0.403 -0.004],1.4146148,0.047309168,100,46.48,-1305.2871,8400,-97.3038,100.0,,0.8218521,1.002166,84,15.070764,1.0031734,-99.70636,1.1389472,368818,0.9909372,978.5872421264648,1.823853
0.28439313,0.088737175,100.0,-1279.6268,-97.42117,-92.964035,-140.73814851556708,[ 0.561 -0.575  0.217  0.403 -0.004],1.4139507,0.027877176,100,44.36,-1279.4724,8500,-97.713974,100.0,,0.9239155,1.0007001,85,7.051295,1.0009003,-99.65249,1.0739638,373254,0.9958533,991.9511654376984,1.5710416
0.28314212,0.08785272,100.0,-1294.9865,-96.97586,-92.9598,-140.19775215593486,[ 0.562 -0.574  0.218  0.403 -0.005],1.4135158,0.045086935,100,43.91,-1294.5914,8600,-97.62051,100.0,,0.8367054,1.0015537,86,14.422919,1.002177,-99.723,1.099196,377645,0.99020463,1003.2268660068512,1.6042489
0.2883293,0.09147222,100.0,-1306.1571,-96.95034,-92.15762,-141.789678550655,[ 0.565 -0.573  0.218  0.403 -0.005],1.4139771,0.035444163,100,45.72,-1305.9224,8700,-97.41048,100.0,,0.892157,1.0013908,87,11.870133,1.0019462,-99.64296,1.1114932,382217,0.99426013,1014.6249043941498,1.8131057
0.27694726,0.08367259,100.0,-1250.3865,-97.121056,-91.31426,-138.18057109058955,[ 0.563 -0.575  0.218  0.403 -0.005],1.415012,0.02776635,100,41.82,-1250.1144,8800,-97.65654,100.0,,0.91934854,1.0009362,88,9.372195,1.0017294,-99.68015,1.0641326,386399,0.9934534,1023.538417339325,1.671629
0.29565805,0.09674568,100.0,-1276.4857,-97.14136,-92.49696,-144.5984680342419,[ 0.563 -0.577  0.218  0.401 -0.004],1.415654,0.021569347,100,48.36,-1276.1888,8900,-97.61585,100.0,,0.9216789,1.0007755,89,5.8879128,1.0014702,-99.62239,1.0702236,391235,0.99421346,1036.5852205753326,1.7296264
0.2887016,0.09176362,100.0,-1287.9752,-97.152115,-90.02864,-141.67251946039366,[ 0.56  -0.576  0.217  0.401 -0.003],1.4151467,0.0060140183,100,45.88,-1287.9438,9000,-97.21402,100.0,,0.9755134,1.0000461,90,5.0464044,1.0001673,-99.642975,1.0252335,395823,0.9991942,1048.2647993564606,2.0567913
0.290975,0.09335875,100.0,-1276.1681,-96.98922,-90.93145,-142.5898481983376,[ 0.56  -0.576  0.217  0.402 -0.004],1.4168806,0.015192262,100,46.67,-1276.0105,9100,-97.29824,100.0,,0.958441,1.0003366,91,5.556935,1.000865,-99.66,1.0535698,400490,0.99656993,1059.4269285202026,2.1356983
0.29199493,0.09408763,100.0,-1295.4958,-97.27201,-91.46771,-143.41672323088574,[ 0.562 -0.577  0.217  0.401 -0.002],1.416971,0.020481639,100,47.03,-1295.2528,9200,-97.72783,100.0,,0.93704474,1.0005178,92,4.7951355,1.0012538,-99.64636,1.0665094,405193,0.99449295,1071.6064372062683,1.7519926
0.2836981,0.088269554,100.0,-1283.033,-97.41176,-92.134346,-140.46386025181914,[ 0.563 -0.576  0.217  0.399 -0.002],1.4165633,0.017627662,100,44.13,-1282.8599,9300,-97.6584,100.0,,0.9530069,1.0003517,93,4.036772,1.000562,-99.69887,1.0497069,409606,0.99702716,1082.5221841335297,1.6170769
0.28515986,0.08926291,100.0,-1310.093,-97.35252,-92.70285,-141.06268180247486,[ 0.561 -0.575  0.217  0.398 -0.002],1.4160172,0.026298089,100,44.62,-1309.8789,9400,-97.74881,100.0,,0.9269633,1.0007372,94,5.7724223,1.0012039,-99.69758,1.0818338,414068,0.9948105,1094.1655831336975,1.5944804
0.27582395,0.08291839,100.0,-1269.5343,-96.83549,-92.271034,-137.6782881108761,[ 0.562 -0.575  0.217  0.397 -0.003],1.4144936,0.03337221,100,41.44,-1269.1575,9500,-97.576515,100.0,,0.9111094,1.001133,95,11.80499,1.0020549,-99.76457,1.0954773,418212,0.9905286,1104.8315238952637,1.7340808
0.2810384,0.086435184,100.0,-1246.2678,-97.36989,-93.73293,-139.60832854966543,[ 0.561 -0.575  0.216  0.399 -0.004],1.4150608,0.020315617,100,43.21,-1246.044,9600,-97.717575,100.0,,0.94106126,1.0004122,96,5.350266,1.0008556,-99.73444,1.0458744,422533,0.99574596,1115.3584899902344,1.4856355
0.30085054,0.1006161,100.0,-1310.095,-97.203064,-92.829796,-146.39648295077848,[ 0.562 -0.578  0.217  0.398 -0.004],1.415569,0.012168721,100,50.3,-1309.9392,9700,-97.475784,100.0,,0.97233945,1.0002053,97,4.2820535,1.0007477,-99.645676,1.0360663,427563,0.9968084,1127.8300898075104,1.7001888
0.28374588,0.088273965,100.0,-1278.9646,-97.25806,-91.635254,-140.59336702535666,[ 0.562 -0.577  0.216  0.397 -0.003],1.4149485,0.03334397,100,44.12,-1278.693,9800,-97.78857,100.0,,0.91593504,1.0012907,98,9.245762,1.0017728,-99.67866,1.1023303,431975,0.9945158,1140.273687839508,1.5917581
0.28509668,0.08919656,100.0,-1243.204,-96.920425,-92.02049,-140.8339748003985,[ 0.561 -0.578  0.216  0.396 -0.004],1.41559,0.03400213,100,44.58,-1242.8229,9900,-97.59399,100.0,,0.9131532,1.0013278,99,9.960138,1.0020934,-99.593925,1.1079628,436433,0.99164546,1152.3770518302917,1.7133646
0.28631344,0.09007293,100.0,-1297.8834,-97.22534,-91.14746,-141.2023097884767,[ 0.561 -0.582  0.216  0.397 -0.003],1.416881,0.0180415,100,45.03,-1297.7026,10000,-97.523094,100.0,,0.93256885,1.0002419,100,4.6938186,1.0007836,-99.59846,1.0686185,440936,0.99665767,1164.5428125858307,1.786169
0.28145033,0.08668683,100.0,-1253.195,-97.006065,-93.33617,-139.8161328007695,[ 0.561 -0.583  0.216  0.396 -0.002],1.4174436,0.035564106,100,43.32,-1252.7448,10100,-97.82443,100.0,,0.9129682,1.0015879,101,11.956986,1.0025175,-99.637695,1.1155534,445268,0.99005526,1176.3664882183075,1.5414273
0.29512468,0.09637543,100.0,-1300.3267,-97.18405,-92.86332,-144.2236718112475,[ 0.558 -0.583  0.215  0.394 -0.001],1.4185158,0.020159442,100,48.18,-1300.203,10200,-97.43094,100.0,,0.9538618,1.0003941,102,4.048149,1.0007817,-99.706245,1.0703285,450086,0.9974572,1189.044278383255,1.704823
0.28251463,0.087436154,100.0,-1301.57,-97.262535,-92.70697,-139.93334312830464,[ 5.572e-01 -5.835e-01  2.149e-01  3.935e-01 -4.058e-04],1.4192839,0.015429019,100,43.71,-1301.419,10300,-97.55611,100.0,,0.94618773,1.0002419,103,5.6769705,1.0008115,-99.64905,1.0579798,454457,0.99661916,1198.940503358841,1.8647114
0.2844287,0.088713475,100.0,-1288.3065,-96.69409,-91.01672,-140.55145199412547,[ 5.576e-01 -5.837e-01  2.152e-01  3.920e-01  2.643e-04],1.420034,0.039861217,100,44.33,-1287.8663,10400,-97.545265,100.0,,0.84863925,1.0023074,104,12.465813,1.0030773,-99.72149,1.0912987,458890,0.98912954,1210.8118917942047,1.7427343
0.2861742,0.089988425,100.0,-1307.112,-97.57503,-91.70802,-141.361564019084,[ 0.556 -0.586  0.214  0.392  0.001],1.4204746,0.018932322,100,44.99,-1307.0361,10500,-97.7144,100.0,,0.95666736,1.0003419,105,5.5717793,1.0004975,-99.711075,1.0472436,463389,0.99815726,1223.7835228443146,1.8172108
0.28519616,0.089216456,100.0,-1220.5215,-96.265945,-91.77444,-140.71254810237974,[ 0.557 -0.585  0.215  0.392  0.002],1.4173375,0.042773895,100,44.57,-1219.8943,10600,-97.47969,100.0,,0.869555,1.0019426,106,15.259387,1.004806,-99.70983,1.0741733,467846,0.98583937,1237.128651857376,1.8388735
0.29349872,0.09520338,100.0,-1302.6519,-97.30038,-91.52,-143.58614807695483,[ 0.561 -0.586  0.215  0.393 -0.002],1.417015,0.0062179007,100,47.6,-1302.6185,10700,-97.365,100.0,,0.9792664,1.000051,107,4.2755113,1.0002255,-99.586395,1.0212519,472606,0.9990694,1251.2015368938446,1.9439626
0.2690001,0.078500874,100.0,-1224.653,-97.26159,-91.52994,-135.64501085741958,[ 0.561 -0.586  0.215  0.393 -0.002],1.4154686,0.02240051,100,39.24,-1224.424,10800,-97.708405,100.0,,0.9144719,1.0004498,108,6.9615936,1.0017959,-99.57159,1.0390589,476530,0.994587,1260.782907962799,1.7846327
0.27802178,0.08440251,100.0,-1262.5913,-97.30314,-90.81592,-138.58780349473557,[ 0.562 -0.585  0.214  0.393 -0.003],1.4164457,0.017934477,100,42.19,-1262.3765,10900,-97.71928,100.0,,0.9376461,1.0003557,109,4.7431383,1.0015593,-99.62701,1.0586153,480749,0.99552166,1273.5008096694946,1.8108692
0.29297495,0.09480904,100.0,-1303.0054,-97.33144,-92.39522,-143.52047095702596,[ 0.563 -0.586  0.214  0.391 -0.003],1.4156482,0.01718532,100,47.4,-1302.9277,11000,-97.479225,100.0,,0.93861943,1.0002549,110,4.58615,1.0005251,-99.47707,1.038926,485489,0.9976272,1284.4615874290466,1.6315804
0.29443514,0.09587316,100.0,-1290.3442,-97.25959,-91.37211,-144.03883163235102,[ 0.564 -0.586  0.215  0.391 -0.003],1.4159079,0.018873297,100,47.93,-1290.223,11100,-97.495316,100.0,,0.9393183,1.0003958,111,6.1199365,1.0010195,-99.7027,1.0480942,490282,0.9966437,1296.5148067474365,1.9343814
0.27059224,0.07954535,100.0,-1231.7699,-97.41125,-92.51341,-135.9782861923392,[ 0.565 -0.585  0.215  0.391 -0.003],1.415655,0.013213459,100,39.77,-1231.7151,11200,-97.51502,99.98681,,0.96713775,1.0001512,112,3.8478863,1.0002688,-99.639084,1.0442337,494259,0.9988258,1307.271163702011,1.7719148
0.28926298,0.09212047,100.0,-1308.3881,-97.09673,-91.42276,-142.421445891537,[ 0.565 -0.585  0.214  0.391 -0.003],1.4154065,0.03993835,100,46.04,-1308.0504,11300,-97.70955,100.0,,0.87054753,1.0017105,113,13.178087,1.0023355,-99.88698,1.1285411,498863,0.9924517,1317.1144080162048,1.7221607
0.28223628,0.08726299,100.0,-1285.3915,-97.44536,-92.61673,-139.78765560430884,[ 0.566 -0.583  0.215  0.392 -0.004],1.415039,0.010457781,100,43.63,-1285.3645,11400,-97.49742,100.0,,0.9674776,1.0001057,114,4.1156864,1.0001684,-99.71895,1.0207368,503226,0.9988967,1328.7562019824982,1.7633011
0.28786588,0.09112668,100.0,-1274.1003,-96.95959,-92.74025,-141.89748965515503,[ 0.566 -0.582  0.215  0.392 -0.004],1.413199,0.035883136,100,45.54,-1273.7356,11500,-97.68688,100.0,,0.90048504,1.0017285,115,9.31822,1.0025822,-99.508224,1.0867432,507780,0.99110717,1340.0823438167572,1.6045336
0.2924586,0.094425924,100.0,-1297.2849,-96.87246,-92.37583,-143.0922094518927,[ 0.564 -0.583  0.214  0.391 -0.006],1.413516,0.01609446,100,47.2,-1297.083,11600,-97.27217,99.95394,,0.9597843,1.0003471,116,5.3137054,1.0013138,-99.74125,1.062605,512500,0.99532235,1351.606475353241,1.8618784
0.29192573,0.09403972,100.0,-1285.3197,-97.09586,-90.14261,-143.0484346619186,[ 0.564 -0.583  0.214  0.389 -0.005],1.4126542,0.023002867,100,47.01,-1285.1523,11700,-97.425644,100.0,,0.94185823,1.0005076,117,7.146715,1.0014542,-99.69618,1.0679243,517201,0.9960636,1361.448137998581,2.0667286
0.29411012,0.095619544,100.0,-1280.9896,-97.33154,-92.66438,-144.10213412799266,[ 0.561 -0.581  0.213  0.389 -0.006],1.4140851,0.01808601,100,47.8,-1280.8275,11800,-97.648346,100.0,,0.9389263,1.0004401,118,4.353812,1.0009199,-99.6893,1.0657068,521981,0.9962768,1373.4658887386322,1.6812168
0.29938564,0.09951496,100.0,-1308.8365,-97.450584,-90.49869,-146.0379625193427,[ 0.56  -0.582  0.213  0.389 -0.005],1.4144868,0.021016952,100,49.75,-1308.7222,11900,-97.66161,100.0,,0.9413784,1.0004447,119,6.0111413,1.0006907,-99.61658,1.0453829,526956,0.9971844,1386.2589747905731,1.6859537
0.28159052,0.08681457,100.0,-1276.6008,-97.47234,-92.051155,-139.80394981249003,[ 0.561 -0.582  0.214  0.39  -0.005],1.413532,0.021235654,100,43.4,-1276.4651,12000,-97.73096,100.0,,0.9376801,1.0004138,120,5.0717263,1.0007652,-99.60968,1.0660774,531296,0.99696237,1399.7597706317902,1.5924126
0.2782866,0.084580965,100.0,-1274.9841,-97.37518,-91.503334,-138.7201919069497,[ 0.56  -0.582  0.213  0.39  -0.005],1.413452,0.029394502,100,42.28,-1274.7908,12100,-97.73454,100.0,,0.9196453,1.0010371,121,7.5843735,1.0013958,-99.588,1.0861398,535524,0.9958278,1411.221114397049,1.5801339
0.28800362,0.09125566,100.0,-1290.7944,-97.17178,-89.25339,-141.6885242343431,[ 0.558 -0.582  0.213  0.39  -0.006],1.4140851,0.018604767,100,45.62,-1290.6448,12200,-97.45044,100.0,,0.95750993,1.0003548,122,7.723673,1.0007888,-99.594124,1.0570214,540086,0.9966683,1423.4166505336761,2.1404614
0.2763317,0.083301164,100.0,-1284.1855,-97.498825,-92.47475,-137.83569830039346,[ 0.558 -0.58   0.212  0.391 -0.005],1.4145092,0.0061453073,100,41.65,-1284.1724,12300,-97.52488,100.0,,0.98326075,1.0000398,123,3.0604534,1.000084,-99.6411,1.0198821,544251,0.9998,1434.8617544174194,1.7326319
0.27504766,0.08244284,100.0,-1268.4629,-97.3973,-90.33613,-137.36163423299107,[ 0.557 -0.581  0.212  0.391 -0.004],1.4140642,0.0070763347,100,41.22,-1268.4344,12400,-97.454285,100.0,,0.9815861,1.0000445,124,4.7335987,1.0001457,-99.712814,1.0198168,548373,0.9994478,1443.564861536026,1.9421254
0.28750527,0.09092187,100.0,-1276.575,-97.63554,-88.75068,-141.81165737675954,[ 0.557 -0.58   0.212  0.392 -0.005],1.4140891,0.0063806144,100,45.46,-1276.52,12500,-97.70514,100.0,,0.9861822,1.000062,125,3.6826305,1.0001218,-99.70137,1.019527,552919,0.9990415,1456.325846195221,1.8302194
0.29376355,0.09537806,100.0,-1298.9708,-97.3512,-92.17305,-143.91527872561304,[ 0.556 -0.58   0.212  0.391 -0.005],1.414587,0.022410521,100,47.68,-1298.8444,12600,-97.60999,100.0,,0.94325435,1.0006107,126,6.455979,1.000945,-99.618286,1.0576668,557687,0.9962155,1469.1416673660278,1.6711019
0.27576968,0.082923904,100.0,-1266.4779,-97.35198,-92.29597,-137.57659730080096,[ 0.556 -0.577  0.211  0.391 -0.004],1.4139771,0.011053085,100,41.46,-1266.4392,12700,-97.428635,100.0,,0.94461596,1.0001053,127,4.238674,1.0002431,-99.582695,1.0239356,561833,0.9989842,1480.3816831111908,1.8447292
0.30175158,0.10131095,100.0,-1298.4907,-97.295456,-91.424576,-146.68002791638952,[ 0.557 -0.577  0.212  0.391 -0.005],1.4137228,0.016013626,100,50.65,-1298.4034,12800,-97.456436,100.0,,0.93443066,1.0003337,128,5.6299767,1.0005846,-99.675186,1.0336481,566898,0.9984411,1493.9512176513672,1.9112586
0.2921646,0.094172314,100.0,-1257.6809,-96.54441,-89.99566,-143.04018062262978,[ 0.559 -0.578  0.212  0.392 -0.005],1.412456,0.03991663,100,47.06,-1257.2708,12900,-97.356995,100.0,,0.85715055,1.0017692,129,14.631815,1.0029876,-99.6355,1.1147212,571604,0.98918873,1506.7112605571747,2.0334659
0.2917638,0.093947425,100.0,-1304.2411,-97.46432,-91.74264,-143.19689542920764,[ 0.561 -0.577  0.212  0.39  -0.007],1.4115633,0.009154541,100,46.97,-1304.1765,13000,-97.591446,100.0,,0.9598776,1.0001093,130,3.0972462,1.000462,-99.65282,1.0230839,576301,0.9986524,1519.1307735443115,1.600237
0.29354438,0.095205635,100.0,-1263.4778,-97.07997,-92.25045,-143.7470063388487,[ 0.561 -0.577  0.213  0.391 -0.007],1.4131935,0.021425191,100,47.59,-1263.2267,13100,-97.5278,100.0,,0.93702906,1.0004048,131,6.8281717,1.0010848,-99.561,1.0700439,581060,0.99443376,1531.0130333900452,1.6240822
0.29492697,0.09623373,100.0,-1282.0187,-97.095856,-89.00228,-144.00995829519923,[ 0.56  -0.577  0.213  0.392 -0.006],1.4120879,0.016561866,100,48.11,-1281.9105,13200,-97.30769,100.0,,0.93897617,1.0002341,132,7.9511485,1.0006062,-99.51094,1.029982,585871,0.99692315,1542.854071855545,2.0773218
0.28801495,0.09128272,100.0,-1299.9508,-97.30582,-88.59315,-141.59770671290102,[ 0.56  -0.576  0.213  0.392 -0.007],1.4121093,0.009863381,100,45.64,-1299.9277,13300,-97.3494,100.0,,0.97726583,1.0001149,133,5.4674726,1.0001769,-99.83353,1.0305103,590435,0.9993937,1553.4413669109344,2.1528955
0.28785264,0.0911454,100.0,-1301.8997,-97.190796,-92.20659,-141.8353201974803,[ 0.561 -0.576  0.213  0.392 -0.007],1.4111595,0.029128358,100,45.56,-1301.6746,13400,-97.62051,100.0,,0.9021791,1.000833,134,10.008633,1.0014093,-99.49861,1.0598724,594991,0.99475485,1564.696234703064,1.8360729
0.28997603,0.09263534,100.0,-1300.0236,-97.14697,-90.86392,-142.7079160964684,[ 0.563 -0.575  0.213  0.394 -0.008],1.4106032,0.03274698,100,46.3,-1299.7263,13500,-97.72266,100.0,,0.9161029,1.0009402,135,10.185969,1.00154,-99.6555,1.1051458,599621,0.9933391,1576.1486744880676,1.6268494
0.28272784,0.08759688,100.0,-1284.4507,-97.493004,-91.98115,-140.2856842858925,[ 0.562 -0.576  0.212  0.393 -0.008],1.4102418,0.024745148,100,43.79,-1284.2819,13600,-97.79004,100.0,,0.9353887,1.0006793,136,6.0033355,1.0009949,-99.69377,1.0714668,604000,0.99665767,1586.5825896263123,1.5924432
0.29197747,0.0940816,100.0,-1311.0931,-97.465385,-93.79541,-143.51713064922572,[ 0.56  -0.576  0.212  0.392 -0.009],1.4096318,0.015487131,100,47.03,-1310.9132,13700,-97.82041,100.0,,0.9636658,1.0002952,137,4.5204477,1.0008931,-99.7296,1.0461168,608703,0.99589455,1599.4548053741455,1.5444977
0.2934385,0.09512483,100.0,-1269.7739,-97.43643,-92.27448,-144.00131340421277,[ 0.558 -0.575  0.211  0.393 -0.009],1.4105031,0.024196308,100,47.55,-1269.5792,13800,-97.81621,100.0,,0.93150663,1.0006365,138,5.8724117,1.0012162,-99.816025,1.069845,613458,0.9959941,1612.042403936386,1.6357049
0.29646,0.097334236,100.0,-1296.307,-97.2541,-91.35251,-145.07810894033068,[ 0.56  -0.574  0.211  0.391 -0.008],1.4097307,0.0366224,100,48.65,-1296.025,13900,-97.75942,100.0,,0.89792126,1.0015142,139,9.0899105,1.0019349,-99.78832,1.0987535,618323,0.9937258,1625.506305217743,1.7050204
0.27165347,0.0802133,100.0,-1267.6948,-97.38955,-89.18013,-136.46550078412366,[ 0.562 -0.573  0.212  0.392 -0.009],1.4098091,0.025697893,100,40.1,-1267.5436,14000,-97.65546,100.0,,0.927547,1.0006645,140,7.6770616,1.0009414,-99.58142,1.081537,622333,0.9976833,1637.2459065914154,1.7867951
0.28462636,0.088896915,100.0,-1282.3809,-97.41837,-92.68872,-140.7775870727776,[ 0.56  -0.573  0.211  0.391 -0.009],1.4101348,0.02449231,100,44.44,-1282.2588,14100,-97.669914,100.0,,0.9248562,1.0007389,141,5.8633504,1.0009981,-99.65817,1.0651422,626777,0.99739975,1650.2789287567139,1.7863957
0.28697884,0.09052206,100.0,-1294.9824,-97.27665,-91.4036,-141.54000841374443,[ 0.561 -0.573  0.212  0.392 -0.009],1.4090943,0.02357295,100,45.25,-1294.8113,14200,-97.616425,100.0,,0.92638797,1.0007055,142,6.2108493,1.0011272,-99.62581,1.081041,631302,0.995967,1663.1344187259674,1.7144691
0.29429236,0.09573895,100.0,-1267.5695,-96.9606,-89.89709,-144.00876960594044,[ 0.56  -0.574  0.212  0.391 -0.01 ],1.4092875,0.026721118,100,47.85,-1267.2698,14300,-97.530205,100.0,,0.9200484,1.0007614,143,10.328806,1.0017779,-99.78456,1.0478848,636087,0.9937394,1674.7774794101715,1.939911
0.28842902,0.09156769,100.0,-1291.3411,-97.373795,-92.819954,-141.9593518621233,[ 0.561 -0.574  0.212  0.393 -0.01 ],1.409612,0.011125844,100,45.78,-1291.2725,14400,-97.51196,100.0,,0.9431368,1.0001168,144,3.6858628,1.0004268,-99.62159,1.027708,640665,0.9982249,1687.42631316185,1.6342524
0.28974012,0.09250562,100.0,-1293.3431,-97.14549,-91.65878,-142.09867016568322,[ 0.561 -0.574  0.213  0.393 -0.009],1.4100693,0.0116220545,100,46.25,-1293.2975,14500,-97.234856,100.0,,0.97045624,1.0001719,145,4.388423,1.0003233,-99.6053,1.0377182,645290,0.99924403,1698.169964313507,2.0451207
0.28878996,0.091817535,100.0,-1281.6964,-97.34178,-91.88453,-142.20049736868867,[ 0.561 -0.573  0.213  0.393 -0.009],1.4100441,0.015125838,100,45.9,-1281.5144,14600,-97.66312,100.0,,0.9343368,1.0002244,146,6.0135245,1.0008061,-99.57417,1.0442085,649880,0.99638534,1710.2363591194153,1.7824799
0.29189804,0.09404205,100.0,-1301.916,-97.34558,-92.1306,-143.00196738284743,[ 0.56  -0.571  0.213  0.395 -0.009],1.4097942,0.0077795656,100,47.02,-1301.8999,14700,-97.376976,100.0,,0.97676647,1.0000721,147,3.7865014,1.0001085,-99.61408,1.0184376,654582,0.9996483,1722.1580834388733,1.7591256
0.28678378,0.09036234,100.0,-1292.9144,-97.019325,-92.23753,-141.51123921999627,[ 0.56  -0.572  0.212  0.394 -0.009],1.4102428,0.03424894,100,45.16,-1292.5701,14800,-97.68949,100.0,,0.8985467,1.0013137,148,10.835534,1.0023323,-99.54211,1.0738823,659098,0.99289244,1733.6457707881927,1.6043663
0.27392402,0.08166968,100.0,-1277.3895,-97.20611,-92.60797,-137.29210847923687,[ 0.563 -0.572  0.213  0.396 -0.009],1.4104968,0.034954857,100,40.82,-1277.0979,14900,-97.734764,100.0,,0.9142054,1.0015004,149,10.730442,1.0019478,-99.71272,1.1310732,663180,0.9934348,1744.5321154594421,1.5359541
0.28759658,0.09096408,100.0,-1285.641,-97.185356,-90.90112,-141.89767809617052,[ 0.56  -0.573  0.212  0.396 -0.009],1.4111261,0.020840082,100,45.47,-1285.3367,15000,-97.7469,100.0,,0.9095259,1.0005265,150,6.2319574,1.0025923,-99.82449,1.0592221,667727,0.9928774,1756.6973915100098,1.7498767
0.2868154,0.09042983,100.0,-1247.2168,-97.07935,-90.686554,-141.04324797644205,[ 0.562 -0.573  0.212  0.394 -0.008],1.4116825,0.0146827465,100,45.21,-1247.1327,15100,-97.24319,100.0,,0.9611334,1.0001816,151,5.26464,1.0004181,-99.534706,1.0387422,672248,0.99811,1768.3687481880188,1.9723496
0.2747717,0.08225096,100.0,-1278.0774,-97.42338,-91.463776,-137.4995477260142,[ 0.562 -0.573  0.213  0.395 -0.007],1.410519,0.01402675,100,41.12,-1277.9625,15200,-97.65411,100.0,,0.96285284,1.0002824,152,4.728136,1.0007614,-99.72342,1.0360364,676360,0.99745893,1778.6367392539978,1.7278376
0.29525784,0.09646072,100.0,-1276.2821,-97.12034,-92.25922,-144.25019230456294,[ 0.562 -0.574  0.213  0.394 -0.008],1.4104966,0.014861647,100,48.22,-1276.1359,15300,-97.4122,100.0,,0.94892603,1.0002885,153,3.545142,1.0008212,-99.63248,1.0428139,681182,0.99670607,1792.2788820266724,1.8129479
0.2888869,0.09188777,100.0,-1293.1276,-97.333466,-90.88432,-142.03535834054185,[ 0.564 -0.576  0.214  0.395 -0.009],1.4107869,0.016588107,100,45.94,-1293.0619,15400,-97.45643,100.0,,0.95832247,1.0002719,154,5.278786,1.0004473,-99.64785,1.0481366,685776,0.9984655,1805.3417620658875,1.9577484
0.2953779,0.09653484,100.0,-1307.6709,-96.848404,-90.49365,-144.2330305268918,[ 0.564 -0.577  0.214  0.394 -0.008],1.4116828,0.031516068,100,48.25,-1307.377,15500,-97.39288,99.99013,,0.9106778,1.0011429,155,13.1461735,1.0019919,-99.79463,1.0694463,690601,0.99297124,1817.8540906906128,2.0460906
0.2766746,0.083508044,100.0,-1297.5491,-97.413185,-91.456345,-137.96172979495762,[ 0.565 -0.575  0.214  0.395 -0.007],1.4117469,0.018559635,100,41.75,-1297.4906,15600,-97.5364,100.0,,0.9487615,1.000389,156,5.8908057,1.0005579,-99.70163,1.0479841,694776,0.9981879,1829.2953464984894,1.8297688
0.28797105,0.09124473,100.0,-1298.8373,-97.39995,-90.87674,-141.7236428166549,[ 0.564 -0.575  0.214  0.395 -0.007],1.4116776,0.013107848,100,45.62,-1298.797,15700,-97.476456,100.0,,0.9621018,1.000187,157,5.3935356,1.0002729,-99.73312,1.030767,699338,0.99932474,1842.2196543216705,1.9342909
0.288243,0.09137425,100.0,-1292.504,-96.8832,-93.61558,-142.07757033684726,[ 0.563 -0.576  0.213  0.395 -0.007],1.4111323,0.04162682,100,45.66,-1292.0604,15800,-97.734695,100.0,,0.88539004,1.0016881,158,17.969202,1.0030856,-99.586975,1.0972253,703904,0.98957694,1852.5309627056122,1.6261626
0.29785216,0.09837729,100.0,-1270.441,-97.265114,-90.320816,-145.3410459627782,[ 0.561 -0.577  0.213  0.392 -0.008],1.4125624,0.015892563,100,49.18,-1270.2839,15900,-97.55406,100.0,,0.9472686,1.0002922,159,5.1664085,1.0007458,-99.74458,1.0489795,708822,0.99657655,1866.1144092082977,1.9741298
0.2898119,0.09252204,100.0,-1279.3706,-97.126274,-92.73157,-142.33493981438198,[ 0.56  -0.576  0.213  0.392 -0.006],1.413109,0.025873754,100,46.25,-1279.1964,16000,-97.457756,100.0,,0.9302654,1.0009344,160,5.8817754,1.001196,-99.619156,1.0719718,713447,0.99564976,1878.505746126175,1.7762108
