EpRewMean,EpisodesSoFar,Bound,InitialReturnMax,MeanEntropy,InitialReturnMean,InitialReturnMin,TimeElapsed,MaxD2w0t,ReturnMeanIW,StdIW,ReturnStepMax,InitialReturnStd,MaxIW,EpThisIter,J_sample_variance,EmpiricalD2,MinIW,InitialBound,Weights,MeanD2w0t,MinD2w0t,Iteration,TimestepsSoFar,MeanIW,ReturnStepMaxmin,StdD2w0t,EpLenMean
-107.9350223184777,2100,307.98074,13.5254135,1.0458372,-8.392334e-06,-4.9088516,246.47526240348816,1.4261141,566.4736,0.35565004,100.0,3.1158636,2.1798687,100,31144.94,1.1204498,0.34819755,285.02444,[-1.019  0.626  0.716 -0.298 -0.348],0.037576627,,21,36462,1.0833414,86.654785,0.19860569,17.35
-108.16644400017418,2200,273.5853,25.590042,1.0146288,-5.0354006e-06,-5.0095825,256.8820569515228,1.6902888,553.3865,0.6490826,100.0,5.224053,3.9264314,100,82670.75,1.3460568,0.17327175,240.76303,[-1.028  0.623  0.733 -0.306 -0.373],0.039661832,,22,38276,1.116107,87.07567,0.20547184,18.14
-108.1597743367084,2300,315.96896,21.477455,0.9970505,4.8065185e-06,-4.593849,268.53357434272766,1.3007841,578.15704,0.3261905,100.0,3.8683782,2.183877,100,26241.92,1.1241965,0.46220082,286.94116,[-1.051  0.607  0.726 -0.314 -0.404],0.03630482,,23,39980,1.079322,86.309044,0.19351412,17.04
-107.58106963903026,2400,316.6466,35.621887,0.96843505,9.536743e-07,-5.888893,279.9690730571747,5.3244567,624.30865,1.3368747,100.0,6.7727246,13.216461,100,357817.84,1.8562278,0.0416846,249.87933,[-1.03   0.601  0.74  -0.325 -0.422],0.043450292,,24,41773,1.2640105,87.00023,0.23318249,17.93
-108.38579149191102,2500,292.67847,21.85875,0.9719432,-1.2893677e-05,-5.2305527,292.6769711971283,6.034816,631.1521,1.8939232,100.0,5.0985703,14.922781,100,747213.06,2.6057198,0.04040762,242.15707,[-0.97   0.615  0.74  -0.313 -0.451],0.05581963,,25,43591,1.2862893,87.07697,0.30689064,18.18
-107.6652895561273,2600,294.83893,25.989037,0.94758743,-1.2588501e-05,-4.8735504,303.78374004364014,2.371363,588.9128,0.97762054,100.0,4.532708,5.1163354,100,211321.56,1.6109614,0.08520572,265.00833,[-0.995  0.601  0.715 -0.303 -0.447],0.041713573,,26,45325,1.1349465,86.58264,0.2230704,17.34
-107.9452568719845,2700,280.74423,23.356064,0.93038577,4.196167e-06,-4.96978,317.00759625434875,1.4442987,552.72754,0.4606715,100.0,4.645346,3.4893003,100,45777.133,1.130517,0.395159,260.49664,[-1.017  0.588  0.701 -0.299 -0.471],0.036998443,,27,47081,1.0716289,86.70576,0.19423509,17.56
-107.85418951088798,2800,307.21973,20.827896,0.9189617,-1.0681152e-06,-5.4066467,329.9924376010895,8.145484,659.61163,2.4582102,100.0,3.9912841,20.418514,100,1313387.1,4.072265,0.0238377,264.81357,[-1.029  0.575  0.708 -0.315 -0.489],0.059549775,,28,48828,1.2968104,86.95626,0.3549986,17.47
-107.55543906509331,2900,221.2973,31.237732,0.9201838,4.7302246e-06,-6.023056,343.13420701026917,1.0437807,482.3389,0.10670166,100.0,7.146274,1.4056638,100,2103.4956,1.0099542,0.70832425,218.65768,[-0.984  0.599  0.729 -0.313 -0.5  ],0.037716243,,29,50705,1.0102711,87.53969,0.19098717,18.77
-107.73329729580247,3000,288.0735,23.68039,0.9231809,5.569458e-06,-4.689171,352.79774951934814,1.127754,545.45856,0.21920457,100.0,3.969475,1.6946545,100,10988.716,1.0539502,0.5473913,282.22903,[-0.971  0.597  0.731 -0.312 -0.499],0.034452666,,30,52406,1.0163251,86.3348,0.18362443,17.01
-107.88782802121432,3100,290.4753,21.461334,0.9358086,-7.171631e-06,-4.8959427,363.83230209350586,1.1837839,552.115,0.28535637,100.0,3.9624515,2.2502668,100,19384.502,1.0739038,0.5072966,281.5554,[-0.956  0.601  0.732 -0.308 -0.496],0.03492045,,31,54111,1.0325091,86.34654,0.18592884,17.05
-108.63746697591324,3200,265.88937,24.743477,0.92747015,3.1280517e-06,-4.2788544,377.1308469772339,1.3676914,532.46735,0.4482234,100.0,3.9366868,2.9294043,100,42387.52,1.1722941,0.33015114,255.87024,[-0.949  0.612  0.728 -0.301 -0.483],0.037695292,,32,55901,1.0432056,86.86197,0.19593285,17.9
-108.10978039955842,3300,331.89062,8.867142,0.91984034,8.31604e-06,-4.159401,387.21756529808044,1.7250955,581.16034,0.61764437,100.0,3.0304039,5.286008,100,94672.34,1.2774087,0.16051704,311.30923,[-0.956  0.599  0.725 -0.301 -0.492],0.036093116,,33,57578,1.0668179,86.469986,0.19467175,16.77
-107.99083694925977,3400,300.46185,27.704178,0.886358,-9.155273e-07,-5.094681,398.863383769989,1.5392128,573.0407,0.647496,100.0,5.2424383,3.9617038,100,87811.18,1.3594583,0.20509423,260.90988,[-0.955  0.573  0.73  -0.322 -0.499],0.039415937,,34,59349,1.1288719,86.80595,0.20668508,17.71
-108.12563382468028,3500,297.75723,21.034363,0.87979716,-4.196167e-06,-4.1140823,411.24404668807983,1.3963917,569.8654,0.50124234,100.0,3.481089,3.4603536,100,62794.477,1.2031431,0.2787739,283.1589,[-0.981  0.564  0.723 -0.32  -0.533],0.0373484,,35,61048,1.0579604,86.27275,0.19973797,16.99
-107.86591002391847,3600,341.2426,13.917999,0.8726856,1.7547608e-06,-5.155884,421.50832200050354,1.5101264,596.83514,0.5940013,100.0,2.8892486,4.047934,100,84399.97,1.3211694,0.19425294,302.61774,[-0.97   0.565  0.737 -0.327 -0.539],0.037808996,,36,62739,1.1127571,86.59039,0.20308807,16.91
-107.87988255040558,3700,259.7476,26.43534,0.87785697,4.8828124e-06,-5.1235046,433.00865149497986,1.1334977,518.5035,0.20306331,100.0,4.557303,1.7045758,100,8514.21,1.0380079,0.45847523,254.97083,[-0.993  0.561  0.727 -0.321 -0.546],0.036134645,,37,64521,1.0198271,86.893456,0.18800384,17.82
-108.06663759131959,3800,278.17932,28.368446,0.8906934,-7.6293946e-07,-4.7352448,445.0510663986206,1.1922634,542.19446,0.30326515,100.0,4.8666744,2.003377,100,20238.447,1.1079202,0.4455859,264.4713,[-0.981  0.565  0.726 -0.314 -0.541],0.036001366,,38,66267,1.0399429,86.62136,0.1893456,17.46
-108.1508962752892,3900,286.17627,26.434502,0.861695,-2.822876e-06,-4.7456665,455.9771809577942,1.4850574,562.9985,0.56495166,100.0,5.043953,3.9504514,100,66439.586,1.207645,0.2829895,256.56635,[-0.965  0.57   0.73  -0.312 -0.528],0.039989483,,39,68048,1.113359,86.855446,0.20917384,17.81
-108.38958718905906,4000,288.05106,18.33551,0.8753641,2.1362305e-06,-4.346382,467.3980481624603,1.0999475,540.24036,0.20532136,100.0,3.651485,1.6824672,100,9206.7,1.0505756,0.5857422,279.30786,[-0.958  0.577  0.719 -0.294 -0.557],0.03525538,,40,69782,1.0250447,86.812035,0.18603635,17.34
-107.89965628444581,4100,321.57306,20.18795,0.8453426,4.043579e-06,-4.0411224,479.68589997291565,3.090652,605.5854,1.1515459,100.0,3.203218,8.357198,100,328450.53,1.8486029,0.07909864,299.66614,[-0.949  0.58   0.723 -0.29  -0.543],0.040095747,,41,71448,1.1077147,86.35402,0.222585,16.66
-108.05849864056724,4200,284.99997,22.780266,0.842778,3.967285e-06,-5.043236,490.50105261802673,1.1661202,545.5241,0.257481,100.0,4.182841,2.1469927,100,15919.921,1.0648726,0.35972846,271.11777,[-0.943  0.612  0.73  -0.272 -0.574],0.036173582,,42,73190,1.0429128,86.89164,0.19052486,17.42
-107.9874979504846,4300,319.9934,13.001373,0.84013385,8.69751e-06,-4.09478,503.39731645584106,1.0338407,561.8843,0.079665355,100.0,2.830869,1.3548467,100,1730.8729,1.0060109,0.74127567,315.66794,[-0.95   0.621  0.724 -0.258 -0.576],0.033161767,,43,74842,1.011065,86.27298,0.17939964,16.52
-108.29433060642837,4400,315.60873,24.136902,0.83201283,1.9836425e-06,-4.5801086,513.621262550354,2.027767,583.6388,0.5805649,100.0,3.6518588,2.9999971,100,77879.42,1.3355495,0.2651527,290.5106,[-0.938  0.617  0.727 -0.257 -0.579],0.036678635,,44,76528,1.08143,86.44588,0.19799146,16.86
-108.40620989705583,4500,290.07587,23.417595,0.827512,1.2283325e-05,-3.8495712,526.3543121814728,1.0978698,552.3873,0.23561484,100.0,3.769543,2.2693825,100,13957.762,1.0488399,0.57983965,286.6362,[-0.93   0.635  0.734 -0.238 -0.587],0.03430772,,45,78212,1.0107758,86.12742,0.18380366,16.84
-107.41258289770447,4600,298.1866,24.346237,0.8272224,9.994506e-06,-4.435356,538.4252643585205,1.5634482,572.7778,0.44932988,100.0,4.2807746,2.4727645,100,44837.332,1.2151396,0.34108075,276.91824,[-0.919  0.636  0.739 -0.241 -0.591],0.035606764,,46,79909,1.0759461,86.34111,0.19047819,16.97
-107.94957638066643,4700,368.01788,8.173454,0.7982274,-8.392334e-07,-4.2173843,548.3261322975159,1.1216422,570.05634,0.23627096,100.0,2.8506043,1.7599647,100,14341.936,1.0634959,0.47041526,350.96234,[-0.894  0.645  0.74  -0.232 -0.592],0.034308802,,47,81578,1.0412103,86.43305,0.18468077,16.69
-108.44006446099776,4800,375.65747,7.838356,0.82324225,-3.0517577e-07,-3.5625992,559.6062445640564,1.4675894,623.6937,0.5273694,100.0,2.5439441,3.382447,100,72384.375,1.1639895,0.35556668,329.20984,[-0.88   0.632  0.74  -0.236 -0.621],0.035056718,,48,83225,1.1192108,86.19284,0.19025746,16.47
-108.13807245503462,4900,273.13605,24.903786,0.81640583,-2.8991699e-06,-4.601677,571.7723405361176,1.1969597,535.43445,0.32061514,100.0,3.9610965,2.6284294,100,22617.086,1.0767709,0.43657637,265.02567,[-0.929  0.642  0.735 -0.243 -0.596],0.036492318,,49,84986,1.0365951,86.72004,0.19113997,17.61
-109.38719057909995,5000,273.16785,22.443886,0.795521,1.3504028e-05,-3.9400024,584.9376435279846,1.0542722,529.1273,0.1646384,100.0,3.3367279,1.4718246,100,6306.411,1.0271567,0.39526987,263.89548,[-0.925  0.633  0.736 -0.239 -0.603],0.036186427,,50,86768,1.0247988,86.72618,0.18825236,17.82
-107.60267891300278,5100,289.65955,21.01944,0.7893855,-1.6021728e-06,-4.7391586,596.5645864009857,1.1475806,549.36975,0.29174098,100.0,3.9278884,1.8532522,100,20414.445,1.0945741,0.45165473,277.96048,[-0.927  0.634  0.737 -0.243 -0.623],0.035431422,,51,88479,1.0348878,86.61183,0.18830325,17.11
-107.55593420191964,5200,294.91733,23.899193,0.771588,-1.3732911e-06,-5.290451,606.8317856788635,1.7857418,573.0905,0.5938447,100.0,5.223443,3.7256074,100,81815.9,1.3084031,0.13120013,264.4899,[-0.944  0.634  0.729 -0.241 -0.63 ],0.039531343,,52,90213,1.1010431,86.594696,0.20999773,17.34
-107.80117313384652,5300,302.39044,20.767532,0.76855314,-8.392334e-07,-4.345581,616.9595053195953,1.066484,562.18097,0.14935772,100.0,3.584437,1.4150801,100,5460.562,1.0226009,0.6105273,298.5144,[-0.955  0.632  0.717 -0.231 -0.647],0.033193503,,53,91862,1.0101895,85.925415,0.17974225,16.49
-108.21284837399949,5400,280.27438,30.246597,0.7519594,-3.8146973e-07,-4.3470993,627.057286977768,1.2158521,541.4853,0.370535,100.0,4.051166,2.4091222,100,30795.502,1.1275676,0.1395884,267.7546,[-0.948  0.635  0.719 -0.227 -0.65 ],0.03706543,,54,93616,1.042895,86.6623,0.19462058,17.54
-108.19326119926264,5500,326.06528,15.53524,0.76572305,-8.392334e-07,-4.220398,640.1263158321381,1.3200587,583.25336,0.3059607,100.0,3.2268958,2.8994148,100,26138.652,1.064317,0.41062653,311.4891,[-0.958  0.633  0.712 -0.221 -0.667],0.03473677,,55,95276,1.0546491,86.31422,0.18767051,16.6
-107.73270508972583,5600,337.68988,22.124184,0.791683,-5.0354006e-06,-4.8943787,652.038515329361,4.592608,624.7728,1.1089818,100.0,3.9350295,8.246268,100,277598.88,1.7833493,0.12656015,282.94962,[-0.963  0.631  0.721 -0.227 -0.653],0.04026827,,56,96980,1.1863911,86.658035,0.222405,17.04
-107.91766102502716,5700,288.67783,29.64854,0.7852377,-1.0795593e-05,-5.5139008,664.5735507011414,1.5939182,558.7439,0.51468194,100.0,5.2093816,3.1507182,100,58377.598,1.239887,0.28307822,268.21158,[-0.955  0.657  0.723 -0.201 -0.627],0.037037257,,57,98718,1.0729167,86.5837,0.1956813,17.38
-107.92211117959103,5800,260.89844,22.785965,0.7769564,-1.5258789e-07,-4.966713,676.2328917980194,1.0331302,518.5805,0.13142909,100.0,4.890478,1.3288586,100,3814.9536,1.0152864,0.63756096,258.7029,[-0.939  0.667  0.729 -0.199 -0.634],0.035608236,,58,100484,1.0085124,86.77825,0.18610941,17.66
-107.63806737516963,5900,264.48,29.128876,0.7896591,-3.6621093e-06,-5.6861115,684.9209976196289,1.0662551,527.3524,0.16678469,100.0,5.0748158,1.6776311,100,6557.742,1.0295362,0.6061231,256.9979,[-0.937  0.667  0.732 -0.201 -0.642],0.03578673,,59,102241,1.0212506,86.74848,0.18754733,17.57
-108.16722970465527,6000,283.9763,29.733238,0.780371,6.1798096e-06,-5.0652466,695.9982199668884,1.6152298,556.2016,0.6789291,100.0,4.2028913,4.536525,100,106086.83,1.295346,0.19126952,268.73767,[-0.934  0.668  0.729 -0.195 -0.629],0.040312216,,60,103997,1.0796204,86.68134,0.21328442,17.56
-108.04424293742125,6100,287.17078,20.329079,0.78164005,7.781982e-06,-4.2994614,708.6880850791931,1.0489662,548.66516,0.13291514,100.0,3.4238334,1.500272,100,4225.832,1.0207895,0.6632198,284.11142,[-0.943  0.668  0.72  -0.18  -0.638],0.033918668,,61,105683,1.0101343,86.18771,0.1815812,16.86
-107.77223777279751,6200,298.77933,30.671387,0.7704249,5.9509275e-06,-5.449112,719.6727151870728,1.4330747,572.2323,0.46878782,100.0,4.5245333,4.6818833,100,49010.77,1.1137187,0.3872205,282.41238,[-0.94   0.674  0.718 -0.176 -0.637],0.0356246,,62,107384,1.0744561,86.33049,0.19017786,17.01
-108.0132010575196,6300,301.22137,22.635307,0.7539875,2.5177003e-06,-4.868561,728.9851920604706,2.202187,585.61725,0.87378275,100.0,4.391774,5.928707,100,168406.31,1.5034509,0.098113954,269.51407,[-0.938  0.661  0.722 -0.174 -0.649],0.038738783,,63,109110,1.1167403,86.48722,0.20734733,17.26
-107.9529012467967,6400,274.102,21.915146,0.76325905,1.0604858e-05,-4.9288025,740.9016251564026,1.5995913,549.6995,0.50220627,100.0,4.5103855,3.0403023,100,50292.16,1.2148741,0.17949799,253.13211,[-0.966  0.651  0.712 -0.183 -0.665],0.037415236,,64,110883,1.0859147,86.82355,0.19577377,17.73
-107.89636627785706,6500,267.206,32.29425,0.7655218,2.4414062e-06,-5.156517,751.1016433238983,1.1164949,527.4998,0.2348601,100.0,4.614586,1.9753609,100,11568.039,1.0673519,0.5178327,257.2371,[-0.956  0.664  0.715 -0.175 -0.656],0.036232773,,65,112653,1.030015,87.11326,0.18918161,17.7
-108.31653530885953,6600,281.8757,25.51995,0.77409875,2.5177003e-06,-4.6519165,763.2329709529877,1.1871675,546.0154,0.27189332,100.0,4.0674653,1.8528534,100,16036.447,1.0759466,0.32533133,270.92633,[-0.942  0.664  0.719 -0.179 -0.654],0.035339747,,66,114384,1.0387511,86.48785,0.1866939,17.31
-107.992411796735,6700,343.80612,20.336746,0.76367193,4.043579e-06,-4.619072,774.4055876731873,1.8842787,623.61206,0.62540156,100.0,3.3389225,4.096178,100,104277.42,1.338369,0.112529054,303.46875,[-0.958  0.661  0.717 -0.185 -0.645],0.04064481,,67,116057,1.1443073,86.16619,0.22215454,16.73
-108.25604198748505,6800,402.448,20.788765,0.74184245,-3.2806397e-06,-4.2918396,786.8024010658264,9.5373955,724.2978,2.0542445,100.0,3.2093873,14.189497,100,1003997.25,3.4929833,0.02896376,293.2361,[-0.956  0.647  0.733 -0.208 -0.655],0.05088366,,68,117740,1.3610787,86.44535,0.32138327,16.83
-107.72321931110324,6900,461.6595,11.296745,0.6586817,-6.713867e-06,-4.3602448,797.371874332428,49.80273,960.8034,7.0598545,100.0,2.9822085,64.91793,100,11911324.0,17.401081,0.0005632915,317.48965,[-0.972  0.612  0.721 -0.23  -0.677],0.11525087,,69,119429,1.8418869,86.249435,1.1371117,16.89
-108.02359694653717,7000,337.72873,14.954201,0.6600425,-2.7465821e-06,-5.1595535,810.8248815536499,11.380796,703.51874,3.1867266,100.0,3.4008996,32.60789,100,2042997.0,1.8721511,0.19624938,280.53568,[-0.894  0.64   0.739 -0.218 -0.76 ],0.046290394,,70,121172,1.397722,86.76454,0.27258283,17.43
-107.82537435498794,7100,351.58282,8.603043,0.69097036,1.5258789e-07,-4.411293,822.2196867465973,1.1469604,572.62585,0.29003268,100.0,3.1530871,2.230659,100,22407.096,1.068118,0.58566326,337.38486,[-0.923  0.629  0.749 -0.205 -0.759],0.034526773,,71,122832,1.0389796,86.367325,0.18638182,16.6
-108.40717953212284,7200,278.3986,21.446167,0.69691956,1.0147095e-05,-4.6813583,832.9343428611755,1.1675057,543.8151,0.2357114,100.0,3.7853622,1.7418056,100,12272.137,1.0689305,0.4175553,267.2341,[-0.928  0.639  0.741 -0.201 -0.728],0.035410248,,72,124570,1.0340528,86.525085,0.18664637,17.38
-107.78072523267241,7300,916.63916,20.524231,0.7080025,-5.569458e-06,-3.7453384,845.4561049938202,1089.451,1681.7272,15.866626,100.0,3.2301466,110.118614,100,57326868.0,48.833485,0.0034707272,287.65384,[-0.938  0.632  0.743 -0.208 -0.722],0.19852868,,73,126252,3.363733,86.18424,6.311385,16.82
-108.2140371449938,7400,275.976,21.110954,0.70639974,-8.69751e-06,-4.501343,858.4506804943085,1.0443777,528.0101,0.083571404,100.0,3.8113942,1.2101147,100,1438.4336,1.0073472,0.6504339,273.76025,[-1.024  0.599  0.738 -0.243 -0.711],0.034930546,,74,127994,1.0073754,86.878654,0.18385449,17.42
-107.98540121564385,7500,300.32834,26.73027,0.7119155,-1.5258789e-06,-4.0985794,870.1778078079224,1.3099146,558.93866,0.3166681,100.0,4.1700225,2.389622,100,24363.713,1.0798728,0.47533196,290.79218,[-1.016  0.599  0.736 -0.244 -0.713],0.034686,,75,129685,1.0348002,86.54846,0.18552028,16.91
-107.81093500306184,7600,269.9842,25.28466,0.7183882,-5.9509275e-06,-5.0828247,880.1132686138153,1.153305,531.18005,0.25761515,100.0,4.3871336,1.9763184,100,15439.726,1.0634243,0.4921989,261.99332,[-1.007  0.585  0.734 -0.255 -0.707],0.036575917,,76,131445,1.0299994,86.751144,0.19161555,17.6
-107.87183345158923,7700,548.3845,27.461723,0.71668524,-4.7302246e-06,-4.813797,892.2544119358063,125.74945,1344.3936,20.03614,100.0,4.7241254,303.37238,100,82153370.0,21.26286,0.0016427711,273.62473,[-1.01   0.589  0.728 -0.246 -0.701],0.15134092,,77,133172,2.7957757,86.50762,1.5268056,17.27
-108.28650181125109,7800,346.51382,20.876122,0.761725,5.645752e-06,-4.500923,904.1943507194519,1.7852247,629.4877,0.8799008,100.0,3.7832348,4.4924307,100,181806.55,1.5774324,0.26463237,281.80054,[-0.966  0.625  0.742 -0.248 -0.702],0.04089618,,78,134892,1.196491,86.7482,0.21897398,17.2
-108.20119545868454,7900,339.55563,13.554337,0.7516076,-8.31604e-06,-5.098564,917.6200585365295,1.7979441,604.70374,0.8721987,100.0,3.2647624,5.425844,100,169532.08,1.5837741,0.119476885,298.77884,[-0.949  0.634  0.752 -0.246 -0.657],0.038658727,,79,136592,1.1403157,86.301155,0.20850146,17.0
-107.99199648154689,8000,273.7301,23.120308,0.7506518,2.9754638e-06,-4.4169006,928.9971902370453,1.3749818,531.46454,0.29617766,100.0,4.5670204,2.1950688,100,18513.244,1.0891346,0.4833892,267.0358,[-0.988  0.625  0.75  -0.245 -0.667],0.035833154,,80,138345,1.024667,86.6803,0.1881036,17.53
-107.30514196826107,8100,258.0171,36.40905,0.74308294,5.340576e-06,-5.8339157,941.1941471099854,1.2384403,520.45825,0.3231597,100.0,5.8774924,2.7966073,100,20255.74,1.0766715,0.41992253,250.936,[-0.995  0.617  0.748 -0.25  -0.668],0.03696083,,81,140131,1.036651,86.98447,0.19213971,17.86
-108.10397285937643,8200,315.5289,18.346916,0.7167951,-2.4414062e-06,-4.981247,952.8755948543549,2.1441526,598.29486,1.0534999,100.0,4.06544,7.21149,100,223792.02,1.8068792,0.09162804,258.66217,[-0.994  0.622  0.755 -0.251 -0.676],0.043640874,,82,141922,1.1984879,87.22874,0.23088886,17.91
