ReturnMeanIW,EpLenMean,ReturnStepMax,MeanIW,InitialReturnMean,EntropyCoefficient,Iteration,TimeElapsed,ReturnStepMaxmin,TimestepsSoFar,EpThisIter,EpRewMean,MeanD2w0t,Weights,MaxD2w0t,MinD2w0t,InitialReturnMin,MeanEntropy,EpisodesSoFar,Bound,InitialBound,InitialReturnMax,EmpiricalD2,MaxIW,StdIW,StdD2w0t,InitialReturnStd,J_sample_variance,MinIW
970.6296,21.52,100.0,2.3484104,-8.087158e-06,100.0,78,681.6836972236633,89.21506,200469,100,-116.04600724827938,0.70514417,[ 0.508 -0.854  1.092  0.511 -1.103],443.28735,,-2.1711044,0.30908155,7800,853.3715,449.44025,5.120285,160.20891,110.80261,11.39428,9.520649,1.4643079,19302270.0,0.00012083048
485.46753,21.36,100.0,1.1049736,3.8146973e-06,100.0,79,690.0228962898254,89.16461,202605,100,-115.60699650770206,0.05452739,[ 0.537 -0.828  1.108  0.528 -1.11 ],2.91951,,-2.6953964,0.28112122,7900,487.99268,450.9338,4.952591,1.3720834,4.8697553,0.63177216,0.2640952,1.5529063,68105.79,0.08457415
609.3136,21.79,100.0,1.4556631,-3.890991e-06,100.0,80,697.7426309585571,89.36536,204784,100,-115.86448703042176,0.20413804,[ 0.547 -0.818  1.088  0.505 -1.138],266.5074,,-2.577736,0.28942668,8000,559.2056,439.0685,5.203842,21.211262,47.41613,3.7051163,2.600732,1.6605144,1961932.8,0.0044394583
1961.9972,21.08,100.0,5.3124886,-5.1116945e-06,100.0,81,705.1459023952484,89.07501,206892,100,-115.14942294032024,6.443503,[ 0.564 -0.796  1.079  0.538 -1.13 ],44805.06,,-2.6119308,0.22009273,8100,1526.294,453.8784,4.606987,1614.0746,355.9792,36.83471,341.8006,1.4753418,162417230.0,4.3329446e-06
729.9644,21.33,100.0,1.731559,-5.4931643e-06,100.0,82,713.9915719032288,89.21175,209025,100,-115.05676894894364,0.51611567,[ 0.62  -0.809  1.133  0.587 -1.199],180.75613,,-2.6306229,0.21463473,8200,644.8823,440.69424,5.4142227,25.04794,94.65535,6.736048,4.7906985,1.7408974,6859612.5,0.00063497
852.4885,22.36,100.0,2.3066669,-6.2561035e-06,100.0,83,722.5213992595673,89.61601,211261,100,-116.09299217826761,0.486982,[ 0.63  -0.824  1.11   0.602 -1.204],560.8165,,-2.8226929,0.26554057,8300,772.59076,420.2574,4.5040283,71.05911,201.64948,13.085451,7.4175534,1.6637123,18275392.0,0.0035360286
604.9725,21.51,100.0,1.46251,1.1291504e-05,100.0,84,731.3314137458801,89.27588,213412,100,-115.33787158768634,0.15481769,[ 0.625 -0.834  1.082  0.564 -1.153],53.369854,,-2.8556595,0.26766473,8400,574.18195,441.9497,4.713768,14.7183,30.749237,3.1924372,1.2642903,1.6273543,1333547.0,0.0074897036
611.92834,20.97,100.0,1.437425,-3.1280517e-06,100.0,85,738.9397504329681,89.00479,215509,100,-115.28480438365168,0.10897067,[ 0.608 -0.831  1.051  0.523 -1.151],47.058174,,-2.3221588,0.2575976,8500,581.47614,454.98407,5.8380737,6.9688306,40.69248,4.1701846,0.80676806,1.5595875,2366049.2,0.0034370706
5613.4795,22.17,100.0,14.683027,-1.2207031e-06,100.0,86,747.3703944683075,89.51993,217726,100,-116.1716448293179,34.71942,[ 0.638 -0.799  1.02   0.527 -1.161],74184.016,,-2.7258148,0.2458501,8600,4800.115,428.631,5.0096436,2529.046,1933.3397,139.94286,825.21924,1.811255,2791215400.0,4.18451e-06
571.185,21.08,100.0,1.2952518,-3.6621093e-06,100.0,87,756.986243724823,89.05969,219834,100,-115.31084014639515,0.11209238,[ 0.662 -0.741  0.975  0.455 -1.173],14.312756,,-2.3546524,0.26842344,8700,559.3999,451.09344,3.7474213,5.3471165,26.275156,2.0973823,0.66006345,1.4333776,720746.1,0.020601165
2244.4197,21.49,100.0,5.450206,5.7983398e-06,100.0,88,764.2973811626434,89.2771,221983,100,-115.21755815452005,5.6208262,[ 0.656 -0.71   0.967  0.435 -1.151],6878.9395,,-2.8564072,0.31027704,8800,1983.5673,442.24844,4.565895,477.8466,663.3755,40.77758,87.69965,1.712578,270176130.0,2.6753129e-05
499.0232,19.96,100.0,1.0624784,3.2806397e-06,100.0,89,773.5601725578308,88.57405,223979,100,-114.03097263429258,0.043169726,[ 0.718 -0.711  0.984  0.395 -1.109],1.3185543,,-2.3647919,0.27514645,8900,504.207,481.82175,4.951721,1.1751428,2.412794,0.41334447,0.21203873,1.6131399,30469.184,0.20757788
674.3909,19.96,100.0,1.4733447,-4.8065185e-06,100.0,90,779.9552638530731,88.62547,225975,100,-113.51778063749171,0.4750425,[ 0.726 -0.728  0.993  0.396 -1.144],720.98676,,-2.6283798,0.23233224,9000,606.944,475.9751,5.6266174,26.229626,58.516724,5.2075095,9.817175,1.807553,5116458.0,0.0037689912
813.9312,20.31,100.0,1.8876941,-2.8991699e-06,100.0,91,787.6933259963989,88.77525,228006,100,-113.98725865283019,0.9095031,[ 0.739 -0.753  1.056  0.435 -1.187],694.56274,,-2.744316,0.1858719,9100,656.0507,463.88483,5.858284,204.41832,143.27626,13.990399,12.278824,1.7740815,29549974.0,3.680489e-05
559.9755,20.56,100.0,1.2466633,-3.0517577e-07,100.0,92,795.5363783836365,88.91872,230062,100,-113.91564092825712,0.096679084,[ 0.77  -0.736  1.086  0.451 -1.233],20.070917,,-2.8770142,0.18265842,9200,535.26324,452.3721,5.4601974,3.490458,7.6624765,1.4004987,0.60737234,1.8831905,339309.12,0.02661769
872.18646,20.3,100.0,1.9559389,4.8065185e-06,100.0,93,802.5122673511505,88.81656,232092,100,-113.51196247492888,1.0229924,[ 0.784 -0.707  1.053  0.448 -1.236],703.6389,,-2.8399506,0.20690994,9300,725.4317,457.52164,4.9571533,32.653706,119.93062,8.4440975,17.51411,1.7151475,13280053.0,0.0008061437
592.65564,20.9,100.0,1.3264167,1.9073486e-06,100.0,94,810.5549266338348,89.04002,234182,100,-114.53180282538524,0.29997024,[ 0.775 -0.754  1.109  0.463 -1.212],85.17523,,-2.5411987,0.20502993,9400,534.1773,448.4408,4.622856,8.913824,53.14241,3.0904334,2.5030456,1.8061433,1761304.6,0.01233785
739.7168,21.18,100.0,1.7406553,-6.408691e-06,100.0,95,818.2162010669708,89.184586,236300,100,-114.5351649538259,0.35587093,[ 0.81  -0.752  1.068  0.455 -1.214],136.27368,,-2.8228683,0.20593014,9500,667.835,441.07504,4.200897,9.676614,52.416245,6.285665,3.3399236,1.7050132,6453032.0,0.0011601801
526.8127,19.91,100.0,1.1266992,6.1035155e-07,100.0,96,825.517676115036,88.55437,238291,100,-113.94133168627963,0.08511777,[ 0.849 -0.748  1.027  0.451 -1.213],9.58587,,-2.0485764,0.18631971,9600,507.93716,471.89835,3.8460007,3.724339,11.730363,1.7093331,0.46033123,1.3878039,515104.03,0.020381719
2575.7046,21.4,100.0,6.418709,2.5939942e-06,100.0,97,832.5725047588348,89.24631,240431,100,-115.0644420827887,12.497795,[ 0.84  -0.748  0.999  0.446 -1.233],17742.21,,-2.537735,0.19824457,9700,1903.3257,435.85638,4.340767,3754.43,1271.5448,46.766457,249.73631,1.691766,334593060.0,1.6287662e-05
3234.3394,20.79,100.0,8.081847,3.967285e-06,100.0,98,841.3228266239166,88.97098,242510,100,-114.6466556676919,22.52547,[ 0.856 -0.714  1.021  0.456 -1.221],73169.984,,-2.374527,0.2222809,9800,2567.0647,451.05304,4.2497635,2867.6677,1142.3741,73.786316,657.47473,1.5678787,823117440.0,1.7600014e-05
511.9061,21.78,100.0,1.1962198,6.8664554e-07,100.0,99,849.9851052761078,89.401474,244688,100,-115.41789489883901,0.0827671,[ 0.856 -0.75   1.011  0.485 -1.197],12.183389,,-2.54953,0.23194169,9900,496.61395,431.06775,5.2285385,3.2404523,6.1663136,1.1531535,0.47884542,1.7593285,202404.22,0.01058346
1061.664,21.95,100.0,2.7035875,5.340576e-07,100.0,100,857.1469931602478,89.49692,246883,100,-115.27139500063596,2.5795166,[ 0.846 -0.744  1.026  0.519 -1.187],5619.398,,-2.9025726,0.25622317,10000,888.9486,427.57208,4.0791016,339.15225,113.02237,13.682596,52.959595,1.7566804,25206274.0,0.0010096603
579.43317,20.15,100.0,1.262525,3.5858154e-06,100.0,101,865.5144860744476,88.690475,248898,100,-113.94341825148389,0.099664606,[ 0.874 -0.711  1.019  0.483 -1.163],24.94275,,-2.4101334,0.23623794,10100,559.2277,470.36713,4.770241,6.6557636,39.1961,3.571842,0.7064228,1.6168268,2200142.8,0.009164752
917.35034,20.95,100.0,2.1652982,-7.6293944e-08,100.0,102,872.4655504226685,89.044205,250993,100,-114.76190594817913,0.6500511,[ 0.872 -0.717  0.99   0.457 -1.183],419.39536,,-2.6536636,0.20710509,10200,815.674,450.75903,3.7157822,32.77013,68.30141,8.532297,8.141986,1.488986,11663250.0,0.0003853011
523.89435,20.84,100.0,1.1839503,-3.8146973e-07,100.0,103,881.6690728664398,89.022766,253077,100,-114.38283095680053,0.16852534,[ 0.909 -0.72   0.983  0.497 -1.212],46.25306,,-2.8016663,0.20487988,10300,488.0095,449.1751,4.6843796,7.0451818,32.37915,2.6195948,1.3257285,1.720006,1075905.5,0.0100643495
530.08704,20.55,100.0,1.1797327,-3.7384034e-06,100.0,104,889.208708524704,88.87404,255132,100,-114.31929175485433,0.083908275,[ 0.911 -0.714  0.983  0.535 -1.214],8.939471,,-2.6014252,0.2120389,10400,516.11835,455.66464,5.3738937,5.0128527,15.466978,2.1405537,0.4799889,1.587302,740400.8,0.01862768
8689.526,21.26,100.0,23.052067,-6.1798096e-06,100.0,105,896.9440124034882,89.19304,257258,100,-114.87802845453754,166.64024,[ 0.924 -0.69   0.977  0.519 -1.207],267479.6,,-2.5486298,0.22706127,10500,5478.8545,440.22763,5.3730316,11816.259,2283.0483,222.10371,4082.4753,1.7583477,6714018300.0,1.8075936e-05
550.0318,20.84,100.0,1.2381991,2.2125244e-06,100.0,106,905.6835179328918,89.02028,259342,100,-114.40868951785983,0.07412583,[ 0.875 -0.665  0.955  0.446 -1.192],8.00223,,-2.7103806,0.21407342,10600,540.3689,451.4975,4.761757,2.5172389,8.535273,1.2166175,0.40019172,1.6934355,261586.19,0.028493365
501.20908,20.69,100.0,1.1126577,4.577637e-06,100.0,107,913.3957061767578,88.975266,261411,100,-114.05089805601618,0.0724123,[ 0.869 -0.669  0.982  0.476 -1.205],6.0648727,,-2.8787537,0.2267977,10700,490.48123,451.9013,4.337433,2.4802127,18.346771,1.5465186,0.38647366,1.7030364,410269.56,0.025422884
553.5482,20.98,100.0,1.2548405,3.7384034e-06,100.0,108,921.3962306976318,89.09137,263509,100,-114.3811990809692,0.13721041,[ 0.874 -0.672  0.998  0.508 -1.192],15.898263,,-2.5247192,0.25979644,10800,529.9474,447.1283,5.3832016,4.25854,16.201422,1.9969043,0.83738387,1.6694719,688429.44,0.03099497
1282.871,20.61,100.0,2.9652689,5.0354006e-06,100.0,109,928.8237724304199,88.912994,265570,100,-114.251591281479,2.1010766,[ 0.871 -0.676  1.027  0.505 -1.159],2241.2764,,-2.7078323,0.27429882,10900,972.9527,459.31927,6.2392883,65.76875,275.17017,20.298965,44.509586,1.8502699,73133400.0,0.00045169616
5004.3604,21.15,100.0,11.806277,1.2969971e-06,100.0,110,937.189966917038,89.17581,267685,100,-114.46584743770335,14.108322,[ 0.855 -0.703  1.073  0.494 -1.145],19916.037,,-2.4357452,0.3342528,11000,4245.9385,448.69885,4.3139343,850.2095,2497.6042,108.73775,278.5287,1.7043254,2076530700.0,0.00037336204
515.98395,20.42,100.0,1.139763,6.1035155e-07,100.0,111,946.2120139598846,88.83748,269727,100,-113.96937049149179,0.053243566,[ 0.878 -0.662  1.015  0.503 -1.085],2.2472022,,-2.8206635,0.26451924,11100,515.59705,470.60785,5.3137283,1.4536449,7.166257,1.0051343,0.26401323,1.5890266,175587.08,0.060821027
1867.7557,19.55,100.0,4.2624664,-5.569458e-06,100.0,112,952.8615779876709,88.41791,271682,100,-113.21497007620648,3.5435438,[ 0.848 -0.648  1.013  0.492 -1.154],9284.466,,-2.4130325,0.2496258,11200,1392.5126,484.87686,4.56279,1154.6772,371.9934,36.423435,86.58666,1.4543861,228984030.0,0.0002759385
601.85974,20.27,100.0,1.3575337,7.705688e-06,100.0,113,961.3182969093323,88.81964,273709,100,-113.31289030020726,0.17749625,[ 0.883 -0.606  1.012  0.515 -1.169],31.119495,,-3.1067352,0.28075296,11300,575.2037,464.43994,3.83992,8.766544,53.188507,4.471032,1.1760533,1.5299472,3075101.0,0.009584955
1364.9375,19.43,100.0,3.017437,-3.1280517e-06,100.0,114,968.7949674129486,88.40367,275652,100,-112.60967960678663,2.8535712,[ 0.87  -0.594  1.039  0.515 -1.138],4296.9253,,-3.0187378,0.34164637,11400,1172.2836,487.1577,5.1237717,202.9137,276.771,21.170685,57.998127,1.7756642,87538940.0,0.004825986
1638.4856,19.87,100.0,4.003435,-3.2806397e-06,100.0,115,976.4536304473877,88.64171,277639,100,-112.69956353627998,2.8590925,[ 0.961 -0.644  1.101  0.509 -1.077],3860.2002,,-3.238327,0.2711183,11500,1323.281,481.9423,4.1504364,856.51544,328.08258,31.924063,56.605034,1.6950418,149530140.0,1.6194427e-08
728.21606,19.3,100.0,1.5593903,9.841919e-06,100.0,116,984.4053521156311,88.35103,279569,100,-112.41260748263572,0.14303641,[ 0.983 -0.597  1.115  0.529 -1.148],81.058624,,-2.9112473,0.27346504,11600,691.7788,489.8178,4.869568,18.456188,21.446829,3.2396855,1.4461374,1.7127705,1944491.5,9.616667e-05
4599.6245,19.71,100.0,10.97484,5.41687e-06,100.0,117,991.659670829773,88.56114,281540,100,-112.72990953732551,72.60855,[ 0.959 -0.634  1.138  0.518 -1.145],71537.33,,-2.9221878,0.29269254,11700,3139.3872,479.944,4.213974,4374.1943,1004.3459,98.01719,1295.668,1.5924549,1611231000.0,1.7332026e-05
582.2673,18.77,100.0,1.182224,1.7547608e-06,100.0,118,1000.4353754520416,88.08772,283417,100,-111.7966909438653,0.06880704,[ 0.978 -0.647  1.152  0.453 -1.126],6.484887,,-2.9414139,0.27236643,11800,576.87,504.90048,4.9930115,1.8733574,7.955625,1.0999405,0.40514794,1.808079,276630.6,0.0359905
823.53156,18.27,100.0,1.631383,-3.6621093e-06,100.0,119,1007.4038736820221,87.79886,285244,100,-111.45738371112215,0.6068459,[ 0.984 -0.628  1.114  0.434 -1.147],204.96255,,-2.8620148,0.27478766,11900,739.26587,517.3294,4.1890564,29.536335,63.7718,5.3634076,6.8252883,1.659874,6757795.5,0.00019197498
1188.4746,18.6,100.0,2.4398139,1.6021728e-06,100.0,120,1014.5414443016052,87.96538,287104,100,-111.88342746706783,1.674161,[ 0.97  -0.635  1.13   0.49  -1.144],1116.9429,,-2.4055176,0.2798804,12000,1032.9282,509.01144,5.2555313,52.068886,123.27261,11.733117,28.107803,1.5395823,30900910.0,0.00017102035
2549.5896,19.38,100.0,6.190139,-1.5258789e-07,100.0,121,1022.240541934967,88.41618,289042,100,-112.24714811488762,6.039815,[ 1.008 -0.692  1.205  0.505 -1.139],7494.8564,,-3.4433212,0.27916753,12100,2117.4463,487.669,4.6044235,2052.4902,555.15704,54.15209,113.55795,1.7591103,451518430.0,4.6783352e-05
956.96185,19.26,100.0,2.1134095,2.1362305e-06,100.0,122,1030.6418886184692,88.39136,290968,100,-111.79126548701043,0.5971029,[ 1.05  -0.643  1.197  0.508 -1.14 ],345.75595,,-3.645729,0.27328572,12200,854.35834,488.8971,4.786789,124.49816,73.24104,8.499821,7.423899,1.7872818,12526953.0,0.00013941791
1129.8798,19.2,100.0,2.5677056,1.0375977e-05,100.0,123,1038.1951315402985,88.29434,292888,100,-112.3742577035286,0.5407563,[ 1.025 -0.673  1.183  0.506 -1.146],936.21844,,-2.841591,0.27320197,12300,985.01764,492.5457,5.2717743,120.59071,146.1633,12.955004,10.099951,1.8111106,26387978.0,0.00067178765
949.2232,19.73,100.0,2.2223628,-9.155273e-07,100.0,124,1046.2774832248688,88.60643,294861,100,-112.39762231795594,0.49232668,[ 1.04  -0.643  1.2    0.531 -1.146],449.23572,,-2.7646027,0.21107069,12400,818.31396,477.23083,5.132683,45.933174,157.16066,15.313349,6.1235476,1.7946488,35317196.0,5.573933e-05
650.06104,19.44,100.0,1.4205443,2.1362305e-06,100.0,125,1054.5770914554596,88.460785,296805,100,-112.16120032590996,0.209371,[ 1.049 -0.642  1.252  0.545 -1.208],100.00377,,-3.1390533,0.21232678,12500,590.2118,478.18607,5.1621704,34.359764,73.13098,6.0718617,2.167251,1.8694483,5810063.0,0.002631993
486.25943,19.67,100.0,1.0290922,-5.264282e-06,100.0,126,1061.6973595619202,88.58266,298772,100,-112.28962172818684,0.050928403,[ 1.042 -0.679  1.252  0.539 -1.207],2.2069626,,-3.2861023,0.22038159,12600,483.03152,472.8611,5.402382,1.3480035,4.3155756,0.58410263,0.25824198,1.8857281,68342.51,0.20591877
530.2316,19.31,100.0,1.1162537,1.0681152e-06,100.0,127,1067.927953004837,88.39917,300703,100,-112.00605362035087,0.059487287,[ 1.028 -0.677  1.262  0.533 -1.199],4.3654795,,-2.9797516,0.23421086,12700,524.08,482.4707,5.224373,2.3373787,11.722431,1.3421477,0.31476417,1.7712739,326875.56,0.049581997
13702.109,19.05,100.0,29.339018,2.5177003e-06,100.0,128,1075.0970623493195,88.233,302608,100,-112.0806434214652,909.6059,[ 1.028 -0.706  1.285  0.541 -1.185],1676901.8,,-2.9889526,0.24634567,12800,9449.998,491.81476,5.49601,70648.68,5338.865,289.63297,21769.18,1.7705454,18107666000.0,2.1620297e-06
1106.9958,19.7,100.0,2.4805107,2.5177003e-06,100.0,129,1083.9007840156555,88.57997,304578,100,-112.48729653182758,2.6473703,[ 0.976 -0.708  1.266  0.6   -1.173],2030.4283,,-2.985733,0.23253533,12900,864.5525,476.25928,4.2925186,151.28676,255.17114,15.507003,35.717094,1.8879944,43075340.0,0.0021510588
1672.5825,19.74,100.0,4.0637374,2.5177003e-06,100.0,130,1091.9168663024902,88.52578,306552,100,-113.1018562076589,2.0279362,[ 1.    -0.724  1.227  0.609 -1.186],5223.762,,-2.627365,0.23449491,13000,1285.6318,475.57452,5.473068,371.3263,666.07697,30.97517,49.92592,1.696151,137103260.0,0.0002641066
663.4745,20.18,100.0,1.4675184,-1.6021728e-06,100.0,131,1100.4688324928284,88.76387,308570,100,-113.3725510631954,0.14395054,[ 0.994 -0.709  1.275  0.639 -1.184],38.266556,,-2.7034683,0.21922918,13100,635.57025,465.04984,4.767067,5.956931,21.115438,2.4609022,1.0526146,1.647917,1005877.3,0.0020534454
588.943,19.17,100.0,1.2141037,-2.4414062e-06,100.0,132,1107.3844850063324,88.26434,310487,100,-112.4862455251531,0.13088387,[ 1.009 -0.724  1.305  0.685 -1.2  ],16.000446,,-2.4792023,0.2194054,13200,567.28986,489.0204,4.5951996,5.0160656,30.401999,1.9704041,0.89458907,1.4474152,862901.0,0.021186031
1151.5671,19.58,100.0,2.5999374,-5.569458e-06,100.0,133,1114.6719706058502,88.44696,312445,100,-113.10422510390431,1.7861938,[ 1.037 -0.732  1.324  0.663 -1.2  ],2154.7197,,-2.3965302,0.27676094,13300,905.01636,479.00232,5.9568176,407.5215,355.24933,18.411222,26.87772,1.608529,57033036.0,0.0011633472
554.92816,20.16,100.0,1.2419357,2.2888185e-06,100.0,134,1122.5446016788483,88.723915,314461,100,-113.25085892082018,0.06626825,[ 1.02  -0.755  1.298  0.657 -1.142],10.631145,,-2.7703247,0.24854471,13400,545.93304,469.33353,5.096779,4.641597,19.779514,2.2374637,0.40283877,1.7407768,720808.5,0.010067249
1250.8553,18.53,100.0,2.6259043,-3.1280517e-06,100.0,135,1129.6561975479126,87.908066,316314,100,-112.03178044755785,0.9286516,[ 1.032 -0.738  1.306  0.677 -1.17 ],1169.3973,,-2.6039352,0.24829164,13500,1083.448,508.51254,5.717766,184.59908,130.78487,11.783989,12.874149,1.5786358,29026322.0,0.00074738666
566.273,18.98,100.0,1.1551417,-1.0910034e-05,100.0,136,1136.9278752803802,88.17868,318212,100,-112.18440027656017,0.06966865,[ 1.054 -0.714  1.33   0.676 -1.171],26.350914,,-2.773964,0.24929814,13600,554.62683,496.0205,4.707306,5.650934,16.397099,1.896523,0.5054357,1.7263839,665221.75,0.007890864
7323.315,18.4,100.0,16.000143,-4.8828124e-06,100.0,137,1144.1473808288574,87.84216,320052,100,-111.85211914516697,35.850346,[ 1.02  -0.72   1.322  0.653 -1.17 ],188328.61,,-2.3320465,0.15690942,13700,6507.068,512.6416,4.252495,12910.629,1453.0835,143.3155,1295.2906,1.4449735,4123585000.0,6.641178e-08
518.6354,19.25,100.0,1.0758301,2.9754638e-06,100.0,138,1153.2127466201782,88.35054,321977,100,-112.1260991662718,0.05919789,[ 1.108 -0.679  1.301  0.621 -1.262],4.363781,,-2.9223022,0.1438427,13800,504.53864,478.36813,4.522728,1.6289537,6.3097014,0.7846196,0.31542024,1.6812203,136505.31,0.015402185
547.1766,19.84,100.0,1.1693963,4.348755e-06,100.0,139,1160.1712238788605,88.637436,323961,100,-112.71658256698693,0.07146297,[ 1.112 -0.665  1.275  0.601 -1.275],5.7433686,,-3.1575394,0.12050024,13900,526.5255,462.5571,5.4802933,2.0612895,8.368236,0.89240444,0.38582847,1.8941717,155797.58,0.022149902
739.8942,19.56,100.0,1.6081159,2.9754638e-06,100.0,140,1167.1597125530243,88.46939,325917,100,-112.47705109668058,0.3064162,[ 1.11  -0.641  1.246  0.598 -1.298],185.69443,,-2.9710464,0.11625576,14000,647.7723,467.06168,6.1393356,20.908073,40.518692,4.4219155,2.576962,1.8533894,3555657.8,0.002152489
792.37164,18.88,100.0,1.6763818,3.890991e-06,100.0,141,1175.087728023529,88.15805,327805,100,-111.78801128264102,0.6102046,[ 1.125 -0.643  1.283  0.6   -1.303],434.0477,,-3.2412186,0.118840404,14100,675.64795,483.3793,5.4149704,143.11006,108.9611,10.689678,8.338066,1.7789081,20874044.0,0.00028340964
968.8826,18.58,100.0,1.9845728,-1.0681152e-06,100.0,142,1182.4913845062256,87.992645,329663,100,-111.54837031219296,0.5629373,[ 1.158 -0.61   1.274  0.594 -1.3  ],996.0264,,-2.9215622,0.09752817,14200,882.743,492.80386,5.3479614,32.311478,169.02109,11.051654,12.733861,1.8823553,26845016.0,0.007178803
556.05646,18.42,100.0,1.1141281,4.272461e-06,100.0,143,1189.9702003002167,87.92256,331505,100,-111.23317260131604,0.051308703,[ 1.142 -0.584  1.235  0.548 -1.321],3.297058,,-2.7032318,0.107074544,14300,540.64496,494.55618,5.7949905,1.5361539,5.3392825,0.67324245,0.27435097,1.636431,100981.42,0.090548016
666.0385,19.59,100.0,1.4162424,1.3732911e-06,100.0,144,1196.477083683014,88.54498,333464,100,-112.20185171573756,0.28249356,[ 1.122 -0.588  1.25   0.544 -1.312],136.57155,,-2.8753815,0.090494394,14400,580.7463,463.69647,5.6359787,27.031153,28.350212,4.2006135,2.444332,1.8182975,3140003.5,0.00095016474
504.73834,19.11,100.0,1.0341092,-1.3046265e-05,100.0,145,1203.2476642131805,88.278336,335375,100,-112.00054519621355,0.04240994,[ 1.121 -0.604  1.226  0.544 -1.328],1.9366436,,-2.8539581,0.095885895,14500,491.05853,475.5676,4.8587036,1.4106691,4.442726,0.62055093,0.2147658,1.9953972,74819.73,0.318276
543.29083,18.19,100.0,1.0631891,,100.0,146,1209.073516368866,87.728615,337194,100,-111.28581538775414,0.03997973,[ 1.114 -0.609  1.222  0.534 -1.323],1.5696583,,-2.4999237,0.101295225,14600,530.85236,501.7553,5.0839767,1.207146,2.9706707,0.37957606,0.2067634,1.8735235,32426.291,0.4003395
756.63043,18.15,100.0,1.5355464,4.8828124e-06,100.0,147,1215.411600112915,87.75087,339009,100,-111.16085512406738,0.22808343,[ 1.093 -0.611  1.23   0.535 -1.318],133.91782,,-3.0653229,0.09125398,14700,683.1899,502.52136,5.309456,19.379871,39.504036,4.4626703,2.1021292,1.7759877,4068875.0,0.0005995052
567.40857,18.71,100.0,1.1517867,-3.6621093e-06,100.0,148,1222.4638931751251,88.06654,340880,100,-111.63747023381421,0.09528619,[ 1.088 -0.625  1.21   0.54  -1.328],23.173185,,-2.9225388,0.08498441,14800,530.7889,486.39575,4.5369873,4.537236,12.497617,1.6517147,0.6868923,1.6210586,556994.94,0.0109312935
16580.555,19.44,100.0,35.89824,1.0681152e-05,100.0,149,1229.281394958496,88.44053,342824,100,-111.99072534953248,1428.2301,[ 1.087 -0.636  1.215  0.511 -1.334],6356773.0,,-2.9808197,0.08017553,14900,12049.757,465.132,5.1529694,177958.69,9744.681,355.42477,62076.21,1.8372782,26276418000.0,3.4773927e-07
598.07196,18.43,100.0,1.1965306,-5.340576e-06,100.0,150,1236.9588830471039,87.885605,344667,100,-111.6341275515044,0.059276037,[ 1.09  -0.691  1.265  0.576 -1.339],4.1794577,,-2.347168,0.18718702,15000,586.05,493.53476,4.41613,2.1799603,13.924108,1.2199099,0.31904316,1.3982944,308032.53,0.11398879
545.6858,18.8,100.0,1.0962962,-3.5858154e-06,100.0,151,1244.3687868118286,88.07744,346547,100,-112.07210312579915,0.06018206,[ 1.112 -0.706  1.266  0.579 -1.232],4.82249,,-3.1736984,0.18806793,15100,535.0498,494.63696,4.7973633,1.724071,13.377613,0.93902034,0.32969493,1.4573228,205376.81,0.09656332
3731.9368,19.85,100.0,8.849332,7.6293944e-08,100.0,152,1251.5158154964447,88.61006,348532,100,-113.04517324627092,27.010984,[ 1.109 -0.692  1.236  0.56  -1.231],90037.445,,-3.044075,0.16938914,15200,2879.251,468.5566,5.4431763,6873.088,803.284,78.71799,762.50555,1.7103206,1033195140.0,2.2166772e-07
1436.0837,19.33,100.0,3.3315396,-5.569458e-06,100.0,153,1259.2246749401093,88.4102,350465,100,-112.01542861343027,1.7190219,[ 1.128 -0.655  1.253  0.546 -1.25 ],6572.6245,,-3.1193008,0.06317372,15300,1233.2709,477.07834,3.9521255,139.69223,259.2706,25.222717,68.85188,1.7429103,103807496.0,7.828964e-05
726.0229,18.4,100.0,1.4763811,-1.4495849e-06,100.0,154,1266.408873796463,87.91089,352305,100,-111.21976063952064,0.36514685,[ 1.126 -0.646  1.214  0.486 -1.356],165.2096,,-3.3221893,0.05215215,15400,614.8273,490.6749,5.5547333,32.14987,49.994423,5.4939528,3.3902254,1.9651343,5854098.5,0.0009536962
4637.888,19.2,100.0,10.771248,8.621216e-06,100.0,155,1273.718097448349,88.32506,354225,100,-112.07951345321275,71.93509,[ 1.117 -0.654  1.186  0.489 -1.367],136911.02,,-2.7197113,0.04601028,15500,3446.7886,469.66745,3.74617,2140.5005,1030.0972,100.7295,2570.3958,1.5504789,1804623200.0,7.079567e-05
1377.4207,19.12,100.0,3.0012062,-8.239746e-06,100.0,156,1281.7923934459686,88.285706,356137,100,-111.98860470798459,1.5281394,[ 1.155 -0.628  1.107  0.453 -1.373],2488.3735,,-3.0981293,0.053558346,15600,1062.1996,470.2898,4.50103,113.474754,184.9697,14.586899,29.35054,1.7308267,40975850.0,0.0013572148
660.853,18.96,100.0,1.3914587,-7.6293946e-07,100.0,157,1289.4164695739746,88.19299,358033,100,-111.93037812048206,0.12449043,[ 1.145 -0.617  1.057  0.445 -1.365],75.06856,,-3.0497284,0.07351483,15700,599.7519,475.78375,5.4416885,5.9967546,23.563732,2.519479,1.1331284,1.7742575,1167531.0,0.019110886
