InitialReturnMean,MaxIW,Weights,InitialBound,J_sample_variance,EpisodesSoFar,InitialReturnMin,TimeElapsed,TimestepsSoFar,InitialReturnMax,StdD2w0t,MinD2w0t,MaxD2w0t,EpRewMean,ReturnMeanIW,EpThisIter,ReturnStepMax,MeanIW,EntropyCoefficient,MinIW,EmpiricalD2,InitialReturnStd,ReturnStepMaxmin,MeanD2w0t,EpLenMean,MeanEntropy,Iteration,Bound,StdIW
-94.89881,5.3462067,[ 0.435 -0.546 -0.11   0.012 -0.785],-92.095024,4902.2344,8100,-99.66203,2009.2481050491333,710817,-81.84925,7.7109094,,266.6667,-145.40220787632828,-68.62099,100,100.0,0.6624984,10.0,0.008683213,18.879908,3.80311,100.0,0.86399734,53.0,0.665024,81,-73.25425,0.8518514
-93.55918,28.123098,[ 0.429 -0.555 -0.095 -0.022 -0.754],-90.51812,6095.151,8200,-99.60277,2028.9575381278992,717052,-76.85859,18.733103,,1171.2367,-152.41017168913854,-57.032925,100,100.0,0.49617648,10.0,0.0002532654,129.23175,5.4081836,100.0,1.6133028,62.35,0.6237824,82,-65.48348,1.1280836
-92.80142,6.8034644,[ 0.346 -0.535 -0.08  -0.048 -0.795],-90.27261,3600.682,8300,-99.70398,2050.7312920093536,723629,-71.77631,6.690517,,238.97418,-154.28605973444218,-72.46634,100,100.0,0.7108691,10.0,0.008988634,16.215675,5.9868183,100.0,0.83890814,65.77,0.6166862,83,-76.75487,0.80070984
-90.94629,5.0819693,[ 0.35  -0.529 -0.091 -0.075 -0.802],-88.32967,5360.4478,8400,-99.67671,2070.411754846573,729924,-65.241264,1.801858,,57.93341,-148.57442001747395,-78.031204,100,100.0,0.78839,10.0,0.011966943,7.041731,7.223499,99.873085,0.4101679,62.95,0.64286894,84,-78.918076,0.8964227
-92.273476,21.285606,[ 0.36  -0.536 -0.107 -0.058 -0.776],-89.33926,14112.056,8500,-99.66172,2088.346053123474,735723,-65.98746,10.196338,,658.53705,-146.02433895394037,-57.59047,100,100.0,0.51164025,10.0,5.3458592e-05,125.711174,6.943321,99.88008,1.1901917,57.99,0.62066895,85,-64.17239,1.570468
-92.171585,6.259016,[ 0.41  -0.486 -0.109 -0.069 -0.798],-89.18502,3142.3047,8600,-99.68649,2105.715390920639,740647,-66.42626,2.1524386,,86.15004,-137.4942358918609,-70.942085,100,100.0,0.7251386,10.0,0.0016369878,5.1143227,6.8786225,99.8152,0.29111546,49.24,0.557356,86,-72.920135,0.7150246
-93.41058,9.643692,[ 0.406 -0.477 -0.108 -0.046 -0.862],-91.089294,2265.2593,8700,-99.65004,2123.010396718979,745520,-73.43041,11.314013,,457.8725,-138.86628274543898,-48.347244,100,100.0,0.37956843,10.0,0.0011444518,158.15788,6.140499,99.98478,1.3248297,48.73,0.5768515,87,-57.045822,0.63398606
-91.7175,11.610571,[ 0.365 -0.504 -0.092 -0.046 -0.842],-89.56045,9815.728,8800,-99.46808,2146.3266639709473,751761,-67.231445,6.038703,,303.37643,-148.88007459553225,-69.62537,100,100.0,0.6870502,10.0,0.0006970011,39.79884,7.5790524,99.91726,0.99856657,62.41,0.57709235,88,-75.587006,1.3154974
-92.49715,23.07061,[ 0.374 -0.477 -0.111 -0.053 -0.842],-90.06485,2462.5845,8900,-99.63063,2165.4691982269287,756882,-68.25491,10.4119215,,766.5055,-139.77311275054393,-48.701687,100,100.0,0.42200968,10.0,3.3490818e-05,116.62926,6.3895965,99.925385,1.0705464,51.21,0.5304433,89,-56.324596,0.76511455
-93.07289,3.944822,[ 0.419 -0.448 -0.121 -0.066 -0.889],-91.01335,1674.0438,9000,-99.6277,2182.3985109329224,761438,-70.49786,0.97763175,,24.49049,-135.01485263419414,-84.699196,100,100.0,0.90137273,10.0,0.13975102,1.954935,6.4088655,99.83538,0.18222038,45.56,0.5591393,90,-84.93625,0.53179896
-90.908844,14.755551,[ 0.428 -0.431 -0.106 -0.072 -0.86 ],-88.57752,5726.613,9100,-99.555916,2201.186432123184,766580,-61.90713,10.479526,,519.4509,-137.4368704211711,-47.269436,100,100.0,0.3987582,10.0,0.00043071358,115.78816,7.9045496,99.691124,1.1868675,51.42,0.5450929,91,-55.275963,1.0333165
-93.01803,6.9586334,[ 0.39  -0.449 -0.085 -0.073 -0.874],-90.86117,4318.04,9200,-99.61899,2221.5606050491333,771620,-70.87531,2.027601,,161.45787,-139.905071108154,-72.07266,100,100.0,0.71471757,10.0,0.0029202215,8.107096,6.03167,99.82313,0.29399207,50.4,0.50636625,92,-74.51863,0.8442969
-89.09783,5.7994957,[ 0.383 -0.488 -0.09  -0.096 -0.913],-87.488655,3351.8318,9300,-98.93149,2242.1645135879517,777660,-59.372303,1.8128479,,63.93177,-142.81839324044688,-76.75197,100,100.0,0.8110601,10.0,0.03864233,3.7306075,8.427985,99.76896,0.3265196,60.4,0.51416504,93,-78.39563,0.7546511
-89.96705,6.34619,[ 0.383 -0.485 -0.075 -0.088 -0.905],-88.292046,1560.271,9400,-99.40449,2264.7611989974976,783563,-60.850487,4.8838835,,231.74037,-143.1395792780194,-72.77199,100,100.0,0.75100756,10.0,0.007177492,10.0247135,7.541308,99.83624,0.52950245,59.03,0.50285107,94,-77.15366,0.5465947
-88.86987,20.030155,[ 0.394 -0.474 -0.067 -0.107 -0.916],-87.28225,5163.019,9500,-99.21907,2283.1533801555634,789687,-59.389793,6.479668,,286.91852,-143.28659582493978,-62.39712,100,100.0,0.6166731,10.0,0.001792096,49.668602,8.269718,99.73758,0.87390125,61.24,0.51032835,95,-67.70349,1.0103886
-88.160515,7.954047,[ 0.359 -0.483 -0.051 -0.116 -0.909],-86.72474,1821.5673,9600,-99.47464,2305.826145887375,796873,-65.75649,0.72232854,,15.559017,-151.00133590136463,-77.18938,100,100.0,0.81676,10.0,0.010359756,2.5184548,8.925365,99.66922,0.2356886,71.86,0.48069695,96,-77.208405,0.632076
-89.84148,13.276375,[ 0.343 -0.493 -0.058 -0.108 -0.938],-88.57011,6140.77,9700,-99.69206,2328.957064151764,803524,-68.30563,7.1681004,,302.26083,-149.76006509091857,-63.87692,100,100.0,0.5635185,10.0,0.00073323504,70.405716,7.943978,99.62785,1.0755738,66.51,0.48421222,97,-69.49977,1.0663043
-87.845116,7.029923,[ 0.304 -0.495 -0.042 -0.101 -0.935],-86.882614,2567.378,9800,-99.43999,2354.934243440628,811721,-67.98699,3.763213,,141.04057,-160.07068387227494,-74.84373,100,100.0,0.78959775,10.0,0.0047118547,8.951614,8.482348,99.73422,0.6471602,81.97,0.51519865,98,-77.7084,0.7437629
-86.66333,8.580067,[ 0.301 -0.493 -0.038 -0.118 -0.904],-85.282135,4531.453,9900,-99.80165,2378.147175550461,819654,-53.654015,3.4387774,,137.8613,-155.87605726334334,-73.032074,100,100.0,0.8298714,10.0,0.01809297,7.1783166,9.732568,99.79605,0.58161193,79.33,0.51447815,99,-76.03326,1.1205466
-86.52994,9.052009,[ 0.293 -0.477 -0.024 -0.105 -0.904],-90.50063,3463.2607,10000,-99.21427,2401.155911922455,828481,-62.397552,4.1205363,,103.38577,-163.7484470544256,-66.69692,100,100.0,0.7094632,,0.0028602988,9.692029,9.218086,99.761055,0.81151533,88.27,0.5129589,100,-75.59207,0.90987235
-86.88396,12.975008,[ 0.288 -0.476 -0.04  -0.11  -0.906],-90.69219,4252.1167,10100,-99.52194,2423.6497740745544,836507,-55.720577,9.200271,,519.9825,-156.86113163156546,-66.22455,100,100.0,0.675953,,0.002831345,72.11533,9.434937,99.70246,1.3595762,80.26,0.5148304,101,-76.9547,1.0269957
-82.21054,7.0375953,[ 0.251 -0.476 -0.023 -0.107 -0.904],-86.18392,2489.782,10200,-99.20272,2448.1117379665375,846224,-61.97865,3.7745183,,194.76892,-164.50745219278565,-63.62964,100,100.0,0.679687,,0.0036011122,11.306701,9.192569,99.75536,0.8105104,97.17,0.4877926,102,-71.58472,0.887536
-86.59344,51.59759,[ 0.243 -0.483 -0.014 -0.094 -0.931],-90.83975,1350.2128,10300,-99.43891,2474.3339557647705,856306,-62.458336,11.809296,,749.7891,-174.5302014956561,-59.63216,100,100.0,0.5142324,,0.003638023,77.71032,8.658851,99.818306,1.3577169,100.82,0.49249753,103,-69.09473,0.88249373
-82.73426,17.163448,[ 0.191 -0.487 -0.016 -0.094 -0.926],-87.35102,3308.7295,10400,-99.80655,2503.278573513031,869174,-57.77584,23.30456,,908.3063,-189.73581478716216,-67.721535,100,100.0,0.7731093,,0.0017436026,24.08048,9.657135,99.77648,2.4847786,128.68,0.4902295,104,-76.13312,1.1870207
-81.03001,20.816305,[ 0.18  -0.487 -0.011 -0.107 -0.929],-85.77171,1831.8678,10500,-98.35124,2534.0346553325653,883009,-59.758137,7.392526,,258.67255,-195.09490817902753,-67.37484,100,100.0,0.78193873,,0.0018979079,15.928829,10.262976,99.76899,1.6101862,138.35,0.49066126,105,-75.82875,1.2254506
-77.978035,16.023726,[ 0.173 -0.487 -0.015 -0.122 -0.928],-82.59119,1461.3577,10600,-99.006256,2566.9041788578033,897275,-58.401127,15.203062,,753.36145,-189.58156587592342,-57.299618,100,100.0,0.5481905,,0.0040576025,55.029224,10.198821,99.77056,2.0493758,142.66,0.4941368,106,-65.32358,0.8899949
-71.8175,8.5091,[ 0.132 -0.484 -0.015 -0.13  -0.925],-76.653854,1248.5615,10700,-97.36105,2604.6250405311584,914580,-48.697636,21.476643,,1236.9657,-198.76015335786437,-50.7835,100,100.0,0.4749951,,0.00049308024,138.42921,11.574979,99.615486,3.7952223,173.05,0.49782258,107,-59.83467,0.786393
-75.98248,21.20611,[ 0.169 -0.464 -0.016 -0.134 -0.921],-80.23675,2563.2007,10800,-98.07353,2638.005560874939,927332,-50.051933,10.341518,,334.6886,-174.9009964766462,-65.24421,100,100.0,0.7904494,,0.0013508666,18.199705,10.439315,99.59391,1.920676,127.52,0.50652885,108,-73.92769,1.2158474
-72.11392,13.621385,[ 0.161 -0.455 -0.003 -0.143 -0.912],-76.34339,1587.2146,10900,-98.45666,2675.39302444458,940856,-46.39447,10.1028805,,410.52563,-173.9475142437755,-52.68632,100,100.0,0.6052956,,0.0027142793,24.394697,12.361516,99.59792,2.1422482,135.24,0.5024374,109,-61.735386,0.75326556
-71.99837,13.43262,[ 0.165 -0.45   0.013 -0.146 -0.917],-76.28279,2513.1785,11000,-99.09758,2709.285084962845,954931,-51.403,19.832191,,677.4268,-176.082414961028,-61.371983,100,100.0,0.7707203,,0.00040638546,40.05427,11.398122,99.579185,3.1877143,140.75,0.51000494,110,-70.220406,1.0002369
-72.40877,26.867847,[ 0.178 -0.453  0.019 -0.161 -0.909],-76.47402,1583.313,11100,-99.12656,2743.0267853736877,967782,-48.220787,15.485263,,966.14404,-167.06247542983033,-51.58884,100,100.0,0.63338095,,0.0033766483,41.72353,12.79454,99.45692,2.277853,128.51,0.5024454,111,-59.98227,0.9970701
-68.68543,18.569386,[ 0.162 -0.456  0.004 -0.159 -0.916],-72.923325,1709.1013,11200,-95.260056,2780.5066335201263,982568,-45.982918,1.7337373,,36.7126,-174.18598099388782,-62.18065,100,100.0,0.94708514,,0.009903215,6.4954815,11.776663,99.48231,0.7009049,147.86,0.50636256,112,-67.57109,1.5201323
-69.57855,15.632708,[ 0.177 -0.448 -0.004 -0.161 -0.913],-73.658455,2090.7065,11300,-97.377975,2812.8420312404633,996299,-41.4556,5.1099715,,216.10963,-167.67712846254392,-58.76075,100,100.0,0.70213914,,0.007603522,19.317198,13.999265,99.40336,1.2538043,137.31,0.5078165,113,-65.04962,1.0366284
-69.856064,9.280313,[ 0.157 -0.466 -0.002 -0.153 -0.911],-74.11766,1096.8794,11400,-98.338394,2848.8130106925964,1010799,-42.482574,10.660832,,363.72308,-175.2861195520808,-54.22984,100,100.0,0.5949336,,0.0009357742,28.613928,12.0220375,99.582535,2.2375069,145.0,0.5065921,114,-62.20165,0.65319693
-70.33486,7.9460316,[ 0.145 -0.468 -0.009 -0.14  -0.912],-74.9925,816.4283,11500,-98.24964,2890.3857612609863,1027700,-45.644684,25.94619,,688.1265,-191.41991012006153,-51.50353,100,100.0,0.6093742,,0.0015962917,43.076183,11.891371,99.61321,4.594625,169.01,0.5027604,115,-60.143547,0.8877963
-69.116135,9.560275,[ 0.153 -0.463 -0.014 -0.153 -0.916],-73.411865,1802.7151,11600,-99.03146,2922.8975892066956,1042833,-43.3901,7.9643626,,263.7275,-176.5334156663519,-62.974102,100,100.0,0.77531064,,0.00027169287,12.136574,12.598558,99.46207,1.6404165,151.33,0.4953412,116,-69.42405,0.9482758
-73.15802,9.746176,[ 0.158 -0.466 -0.02  -0.142 -0.924],-77.56972,2521.2927,11700,-99.08768,2955.8807950019836,1057456,-51.297325,24.022942,,1250.0239,-181.35115910500315,-59.551956,100,100.0,0.64359766,,0.00013627457,71.25086,11.879195,99.48665,3.298803,146.23,0.50494593,117,-68.936554,0.83428323
-77.356834,14.772127,[ 0.177 -0.458 -0.032 -0.138 -0.914],-81.35116,1325.7765,11800,-99.74605,2982.705270051956,1068524,-47.92649,6.5331173,,202.97034,-164.25462922434258,-52.21276,100,100.0,0.53483385,,0.0004491701,41.213497,12.728655,99.655754,1.4016387,110.68,0.50319,118,-60.695515,0.70518184
-73.67189,9.892713,[ 0.148 -0.458 -0.019 -0.138 -0.916],-77.95441,2863.5806,11900,-98.66467,3014.196965456009,1082121,-41.489708,6.1141887,,196.98618,-176.01871283557293,-62.77867,100,100.0,0.7572613,,0.0025888684,27.48823,12.799859,99.572624,1.4487928,135.97,0.49733332,119,-70.27986,1.0694965
-70.74272,19.63582,[ 0.131 -0.475 -0.009 -0.139 -0.922],-75.46127,1072.9121,12000,-98.9709,3052.01575756073,1099747,-47.22925,9.968862,,359.10986,-193.90797720430947,-57.177334,100,100.0,0.6729979,,0.002464789,52.556587,11.88618,99.51698,2.2385123,176.26,0.51190424,120,-64.85839,1.0825274
-63.691593,4.739662,[ 0.092 -0.478 -0.007 -0.144 -0.907],-69.05818,304.71225,12100,-95.41312,3103.312017917633,1124382,-39.72271,0.61810297,,2.1174433,-220.5392893692041,-62.225803,100,100.0,0.95962024,,0.100396894,1.5602984,11.521336,99.52794,0.5955739,246.35,0.50139,121,-67.74456,0.5022717
-65.223274,14.276058,[ 0.101 -0.485 -0.008 -0.149 -0.918],-70.38711,974.70026,12200,-95.55307,3153.2652485370636,1147765,-43.081078,67.01442,,1255.6233,-212.20721605512807,-56.539696,100,100.0,0.7718705,,0.00078547094,97.85005,10.707081,99.571976,13.950684,233.83,0.49651688,122,-64.561,1.2804575
-64.47572,101.02571,[ 0.099 -0.482 -0.007 -0.161 -0.922],-69.50298,1568.7883,12300,-95.440704,3201.8726432323456,1170077,-40.409706,123.18419,,4924.6074,-206.59441350479474,-49.547836,100,100.0,0.72894424,,0.0031161404,134.58868,12.193651,99.562775,13.229465,223.12,0.49420604,123,-57.852093,2.9806461
-56.861595,29.74098,[ 0.078 -0.487 -0.008 -0.173 -0.925],-62.06416,741.05695,12400,-93.23452,3261.009957075119,1198974,-37.35382,145.43716,,2063.179,-213.79846897075794,-47.99303,100,100.0,0.8105931,,7.018654e-05,310.29672,10.399472,99.253105,40.040665,288.97,0.50073624,124,-56.83471,1.4163309
-56.02142,26.265083,[ 0.076 -0.483 -0.01  -0.186 -0.918],-60.95244,454.69736,12500,-82.03971,3313.675665616989,1225305,-32.33213,11.337845,,247.00897,-202.63946921661912,-46.242092,100,100.0,0.6253335,,0.005602939,52.64877,10.202512,99.423,4.3598933,263.31,0.50677276,125,-52.778564,1.0380871
-54.48635,16.09015,[ 0.053 -0.484 -0.009 -0.176 -0.912],-59.807224,327.9638,12600,-90.930046,3373.033952474594,1257136,-36.234436,11.337937,,331.93283,-218.66057775965226,-47.48298,100,100.0,0.747019,,0.001688473,37.656864,10.240967,99.43084,3.1881943,318.31,0.48063365,126,-53.606262,0.922435
-53.496124,61.37479,[ 0.023 -0.47  -0.009 -0.169 -0.938],-59.048306,725.9804,12700,-87.71536,3447.788690328598,1298555,-36.65331,57.717873,,744.5959,-228.1662799318612,-45.13808,100,100.0,0.77713054,,0.0024975738,152.25688,9.83007,99.3519,28.295315,414.19,0.48244137,127,-53.18181,2.4214168
-52.7647,14.026211,[ 0.026 -0.471  0.003 -0.172 -0.936],-58.153328,449.4836,12800,-79.80653,3529.5341796875,1343273,-36.413334,68.77723,,1118.824,-221.44511185476742,-47.035706,100,100.0,0.6846608,,0.0005089999,181.58125,8.724375,99.46953,29.381878,447.18,0.4830718,128,-54.213734,0.96631825
-49.361977,37.477962,[ 0.014 -0.47   0.007 -0.182 -0.936],-54.443356,370.96472,12900,-75.432365,3616.0092022418976,1390117,-34.797962,60.465374,,383.1044,-208.81819610560268,-43.631695,100,100.0,0.7429885,,2.1041911e-05,223.78133,8.318155,99.409134,39.08064,468.44,0.48219848,129,-50.759163,1.5080398
-46.634552,41.09718,[ 0.015 -0.467  0.002 -0.191 -0.937],-51.292732,449.93506,13000,-72.52165,3704.9828720092773,1437665,-29.374321,105.15426,,1068.929,-191.42719589961027,-40.733208,100,100.0,0.7360905,,0.00017448375,370.57153,8.679177,99.387146,60.28759,475.48,0.482665,130,-47.79404,1.4032457
-47.33283,40.0203,[ 0.017 -0.464 -0.01  -0.192 -0.936],-52.28475,330.60214,13100,-78.55731,3780.005513191223,1477841,-32.102013,120.723564,,961.2955,-203.4986240272235,-36.333904,100,100.0,0.63717586,,0.00037956456,358.6158,10.080287,99.20262,55.19012,401.76,0.48044923,131,-44.003235,1.5175467
-45.871117,94.32558,[ 0.018 -0.46  -0.005 -0.202 -0.939],-50.352814,320.5194,13200,-81.68613,3872.35232257843,1522972,-29.661537,226.87936,,1888.0623,-184.1745310681147,-36.79112,100,100.0,0.8291111,,6.6059154e-05,797.93396,10.861319,99.328766,112.80124,451.31,0.47965688,132,-43.946808,2.6125016
-42.731064,48.057575,[ 1.779e-02 -4.491e-01  8.833e-04 -2.112e-01 -9.393e-01],-46.79747,208.89029,13300,-64.18677,3960.643426179886,1568657,-27.142355,10.730725,,131.60658,-167.10816483939325,-37.585236,100,100.0,1.0461211,,0.0052825483,34.065384,8.138068,99.306725,8.182793,456.85,0.4860171,133,-42.381874,2.3881943
-39.37712,20.436092,[ 5.888e-03 -4.230e-01  3.774e-04 -2.093e-01 -9.329e-01],-42.92459,251.09267,13400,-67.683914,4050.3322746753693,1616300,-25.876314,188.20123,,1361.519,-145.78281782884255,-34.23385,100,100.0,0.75988936,,3.385827e-05,750.2997,8.203056,99.220795,108.64854,476.43,0.48699388,134,-39.81241,1.405522
-35.244205,23.943642,[ 0.004 -0.406 -0.006 -0.213 -0.932],-38.666782,157.80586,13500,-58.740776,4143.875111579895,1662748,-20.00148,615.6362,,20541.793,-140.65036164142722,-29.723305,100,100.0,0.65431833,,0.0028884895,339.5233,7.678021,99.137474,45.67718,464.48,0.48681766,135,-34.207348,0.9138651
-36.671402,45.528267,[ 0.021 -0.387  0.003 -0.205 -0.932],-40.189632,293.68158,13600,-57.834362,4226.531628608704,1705917,-20.551455,61.92909,,1135.8534,-144.5811621237727,-31.904167,100,100.0,0.6509539,,0.00016655835,193.69926,7.966251,99.08681,30.26297,431.69,0.48069337,136,-36.842186,1.6049924
-36.91323,87.79388,[ 9.034e-03 -3.604e-01  8.865e-05 -1.877e-01 -9.383e-01],-40.267086,188.91496,13700,-61.91224,4314.794400215149,1752391,-21.44904,146.17459,,1419.4824,-137.82628913373344,-31.364504,100,100.0,0.80816305,,0.00017093931,554.17633,9.579563,99.204796,81.9694,464.74,0.47623542,137,-36.548542,3.1685264
-35.556515,45.91358,[ 0.007 -0.352 -0.007 -0.194 -0.943],-38.775585,167.36784,13800,-66.124756,4400.705053329468,1796029,-18.684378,8.144727,,73.66197,-132.28717038071105,-32.325012,100,100.0,1.0705856,,0.0013466328,25.16937,9.394183,99.09942,6.303044,436.38,0.47882274,138,-36.06254,2.875635
-32.195545,11.035997,[-0.006 -0.335 -0.007 -0.196 -0.94 ],-34.989742,91.83314,13900,-60.546112,4487.476412773132,1840265,-18.49818,103.12707,,699.9038,-114.82712334102347,-26.127739,100,100.0,0.6328543,,0.00012862387,368.43005,8.669683,99.06393,57.338005,442.36,0.47754425,139,-30.280293,0.92866796
-27.331654,155.47581,[-0.009 -0.33  -0.005 -0.206 -0.941],-29.412851,79.20121,14000,-60.129223,4572.505133628845,1887707,-5.7402554,107.288155,,1032.0697,-85.52636931839079,-23.7498,100,100.0,0.9083937,,7.0057074e-05,410.03763,8.314534,99.00001,63.53476,474.42,0.47468868,140,-26.796883,3.2949836
-26.873991,76.82553,[-0.015 -0.314 -0.003 -0.211 -0.944],-28.502527,159.24557,14100,-60.06357,4663.036382198334,1934859,-9.333897,866.669,,11276.098,-66.92443333725515,-21.11612,100,100.0,1.0606631,,1.2574805e-05,3440.1616,10.847375,99.000015,403.4641,471.52,0.47680238,141,-24.241766,3.6598332
-21.010971,1274.2708,[-0.025 -0.306 -0.006 -0.22  -0.942],-22.2022,160.32579,14200,-51.523987,4759.121026277542,1981728,-6.327826,178.33492,,4260.787,-48.95332903933527,-16.722847,100,100.0,1.3051051,,6.911521e-05,589.7533,8.376653,99.00003,87.69585,468.69,0.47240707,142,-18.572788,13.515149
-21.292225,45.60839,[-1.925e-02 -2.845e-01  7.749e-04 -2.222e-01 -9.466e-01],-22.598505,400.37653,14300,-67.305244,4843.5712287425995,2022918,-0.5659471,475.5073,,8431.452,-53.68146278132405,-15.779072,100,100.0,0.8557232,,1.601279e-05,1286.8916,12.7044525,99.0,169.52225,411.9,0.46102294,143,-18.012053,2.188699
-16.607058,29.039913,[-0.042 -0.279  0.002 -0.229 -0.958],-17.56052,249.11436,14400,-54.573444,4918.216362476349,2063567,14.9882145,315.47873,,3863.4448,-39.18246711930851,-13.440406,100,100.0,0.74603015,,7.6195597e-06,1011.53424,11.423318,99.0,138.6392,406.49,0.45889825,144,-15.111737,1.5608748
-20.9291,25.298542,[-0.051 -0.285  0.008 -0.241 -0.96 ],-22.375648,193.38866,14500,-72.994576,4984.739501714706,2096147,2.5811164,53.754078,,446.6329,-59.4457671888861,-15.558223,100,100.0,0.739299,,0.0010516829,133.95651,14.842963,99.0,22.230145,325.8,0.45818645,145,-17.705105,1.5090134
-19.737665,55.563347,[-0.051 -0.286 -0.004 -0.242 -0.961],-20.965876,260.02133,14600,-67.62623,5051.792135477066,2132396,6.3654423,92.50938,,2026.1294,-50.47313888430852,-14.768451,100,100.0,0.7783503,,4.310279e-05,184.83514,16.173935,99.0,32.554527,362.49,0.4330359,146,-16.642513,2.3561206
-16.973701,30.116608,[-0.033 -0.265  0.004 -0.236 -0.986],-17.920713,298.9549,14700,-62.265167,5122.460964202881,2169721,11.478924,359.9698,,6037.577,-38.917280747708276,-11.927205,100,100.0,0.8172025,,1.082328e-05,961.6534,13.620683,99.0,126.32574,373.25,0.42726478,147,-13.656036,1.4391333
-18.99395,131.75407,[-0.035 -0.274 -0.009 -0.234 -0.992],-20.197296,197.46509,14800,-54.683144,5192.2722589969635,2206172,5.9306364,127.048904,,3018.3381,-49.45138484325871,-15.267558,100,100.0,1.312035,,4.982164e-06,271.46603,13.497951,99.0,38.336834,364.51,0.42438856,148,-17.005737,5.06357
-17.134527,152.58595,[-0.052 -0.278 -0.004 -0.237 -0.995],-17.93255,5498.9736,14900,-51.809322,5274.24529004097,2245264,4.9820056,24655.256,,680208.6,-32.79462954708925,-6.1137133,100,100.0,0.8726011,,7.626324e-07,84481.78,11.819253,99.0,6572.2993,390.92,0.41501948,149,-9.421925,5.45014
-24.145672,19.51296,[-0.04  -0.264 -0.009 -0.243 -1.004],-25.538008,207.22842,15000,-68.139114,5335.325507879257,2274229,10.783883,62.81355,,1230.8584,-57.21796657062571,-18.253183,100,100.0,0.71314335,,0.00020957208,130.974,18.745108,99.0,19.647402,289.65,0.41439712,150,-20.264002,1.2131829
-19.748358,334.2272,[-0.052 -0.269 -0.004 -0.237 -1.005],-20.949093,1554.4349,15100,-65.29497,5405.459574460983,2308486,14.275257,3947.8162,,106857.38,-49.34402362007414,-10.247266,100,100.0,1.1810604,,1.759968e-05,6155.7256,16.426924,99.0,611.50824,342.57,0.40983433,151,-13.0873995,7.3791666
-20.864653,26.352654,[-0.031 -0.252  0.002 -0.243 -1.009],-22.09072,630.6596,15200,-65.8135,5471.25771188736,2338296,11.986574,254.25864,,3931.9536,-50.38499079218546,-16.366404,100,100.0,0.801094,,4.680656e-05,570.40845,19.06911,99.0,74.9646,298.1,0.40503538,152,-18.470089,1.5704107
-22.040459,43.740158,[-0.048 -0.268  0.002 -0.252 -1.014],-23.490276,267.8692,15300,-63.611633,5529.208977222443,2365839,4.3090506,67.90513,,695.3259,-59.58005450951405,-18.559227,100,100.0,0.66250384,,0.00083787757,135.5975,16.781672,99.0,22.661077,275.43,0.40202495,153,-20.783691,1.3283168
-18.849245,50.49708,[-0.048 -0.269 -0.004 -0.242 -1.017],-20.183872,479.48386,15400,-64.3767,5596.34015750885,2398849,8.570029,445.95117,,9961.68,-54.8463350678936,-12.944288,100,100.0,0.66665244,,9.826147e-05,770.55804,15.765911,99.0,111.81841,330.1,0.39381915,154,-15.46041,1.8288025
-23.27779,68.999374,[-0.042 -0.253  0.008 -0.242 -1.025],-24.901842,200.40613,15500,-67.39964,5654.331733226776,2425875,4.797183,45.970284,,629.49695,-66.74002779591035,-16.173595,100,100.0,0.7915739,,0.0006014551,101.44951,19.5087,99.0,15.393647,270.26,0.3907066,155,-18.598503,1.9919974
-17.05181,98.23521,[-0.052 -0.26   0.004 -0.234 -1.028],-17.929264,875.7971,15600,-56.95071,5728.345829248428,2461693,5.9146175,3766.811,,97472.51,-36.05885261820394,-11.132546,100,100.0,0.7976436,,2.0205436e-05,8704.929,14.624623,99.0,878.251,358.18,0.38637754,156,-13.454383,3.1872725
-18.398418,29.526966,[-0.041 -0.25  -0.004 -0.237 -1.033],-19.73734,177.41475,15700,-68.07055,5791.151466369629,2492413,9.7651615,15.687336,,290.9063,-55.022820494391034,-13.396532,100,100.0,0.8224087,,0.0022021893,44.040848,16.118732,99.0,6.806631,307.2,0.3948763,157,-15.16591,1.4787532
-19.15452,86.179504,[-0.064 -0.252 -0.006 -0.227 -1.024],-20.218122,795.2338,15800,-57.838066,5859.11897110939,2526989,12.847739,2793.6506,,45092.047,-43.708553899455254,-12.606607,100,100.0,1.2221118,,3.8437967e-05,8010.525,16.046806,99.0,811.6117,345.76,0.40193138,158,-15.410373,4.6271806
-19.513931,10.670958,[-0.059 -0.282 -0.003 -0.243 -1.017],-20.743305,256.33548,15900,-69.60336,5925.789823055267,2560847,5.2789087,32.708233,,890.9878,-50.52079849074267,-15.715415,100,100.0,0.6469103,,0.0042115804,29.257322,15.334341,99.0,7.7359424,338.58,0.40224907,159,-17.322428,0.6436127
-18.984114,13.097153,[-0.034 -0.289  0.006 -0.252 -1.017],-20.023172,135.52116,16000,-73.83269,5992.848927974701,2595478,18.932386,27.165203,,438.96814,-42.699916096375645,-13.989691,100,100.0,0.6859295,,0.0008189913,55.287365,17.58945,99.0,10.615582,346.31,0.39697865,160,-15.37618,1.0142549
-17.65827,31.971014,[-0.05  -0.281  0.001 -0.238 -1.022],-18.467909,207.85103,16100,-49.699944,6073.422126293182,2635798,5.802517,23.851107,,151.80891,-33.2719079700266,-15.681839,100,100.0,0.7682102,,9.043452e-05,72.87916,10.614845,99.0,14.935485,403.2,0.37550867,161,-16.736776,1.4712378
-18.782024,20.03495,[-0.049 -0.272  0.002 -0.243 -1.043],-19.910427,197.68422,16200,-65.85885,6139.4859454631805,2669671,9.160119,3.335378,,22.023102,-46.37147863161789,-17.464048,100,100.0,0.8967695,,0.004746601,7.974393,15.276924,99.0,2.6248887,338.73,0.36794168,162,-18.738335,1.1396444
