MaxIW,EpLenMean,EpThisIter,EmpiricalD2,InitialReturnMin,Weights,ReturnStepMaxmin,ReturnMeanIW,MeanIW,InitialReturnStd,ReturnStepMax,MinD2w0t,InitialBound,MeanEntropy,EpRewMean,TimeElapsed,StdIW,StdD2w0t,EpisodesSoFar,MinIW,MeanD2w0t,J_sample_variance,TimestepsSoFar,InitialReturnMean,Bound,InitialReturnMax,Iteration,MaxD2w0t
10.997252,41.18,100,276.37836,-96.9237,[-0.691 -0.337 -0.271 -0.802 -0.261],99.00002,-44.658375,0.5854158,14.815707,100.0,,-75.08458,1.156745,-104.98610661887533,274.6086337566376,1.3175396,37.658207,1800,7.929911e-05,3.1648211,7577.655,65523,-74.123634,-52.95684,-39.311752,18,2115.536
20.90925,42.38,100,489.6543,-96.36558,[-0.731 -0.367 -0.229 -0.796 -0.262],99.00001,-33.18051,0.4683037,15.522159,100.0,,-74.09198,1.2005769,-104.18223924197835,290.35690212249756,0.895006,64.70844,1900,0.0002547365,5.303997,2076.5686,69761,-73.12144,-43.277016,-32.390614,19,3028.112
24.329288,43.36,100,211.21538,-92.93088,[-0.768 -0.365 -0.21  -0.733 -0.218],99.0,-30.95823,0.39272776,14.164097,100.0,,-73.19196,1.2139664,-104.29397626729228,304.5292766094208,0.77039033,30.591267,2000,0.00037746565,2.8232048,1957.5172,74097,-72.24274,-39.01025,-40.70583,20,1629.3462
11.247941,49.01,100,81.248764,-92.26365,[-0.776 -0.404 -0.196 -0.697 -0.205],99.00001,-41.5738,0.5435675,12.028509,100.0,,-68.48815,1.1977272,-103.132965346294,322.09989380836487,0.94295675,23.877296,2100,0.00010947546,2.2987776,4150.415,78998,-67.56556,-48.127583,-36.325676,21,1414.5344
13.84174,48.85,100,110.08609,-91.43005,[-0.755 -0.415 -0.204 -0.638 -0.221],99.000015,-44.252758,0.6094052,12.358758,100.0,,-69.030815,1.1249666,-103.59087305451867,336.9788324832916,1.1617602,35.276623,2200,1.2160657e-05,3.192195,4474.74,83883,-68.082634,-51.764977,-39.20706,22,2350.6975
9.449104,47.24,100,63.01555,-94.096725,[-0.749 -0.424 -0.177 -0.706 -0.294],99.0,-48.834866,0.64448607,13.654524,100.0,,-68.853294,1.1146383,-101.97628738593839,353.38593649864197,1.156246,9.920679,2300,8.356937e-05,1.1238933,6523.8022,88607,-67.925156,-53.760124,-35.89362,23,671.735
33.74153,43.56,100,594.48816,-93.78763,[-0.722 -0.406 -0.164 -0.753 -0.304],99.0,-22.166145,0.3107376,14.026186,100.0,,-72.105934,1.0181862,-103.14711864147195,368.2901635169983,0.7554657,82.76903,2400,4.0408903e-08,4.3892293,1251.8314,92963,-71.158455,-31.867132,-37.960186,24,10360.643
11.53175,41.18,100,24.783241,-94.036095,[-0.637 -0.383 -0.164 -0.797 -0.401],99.0,-47.942493,0.591546,15.534018,100.0,,-74.02208,1.0079688,-103.1562004249179,385.85288405418396,0.72298443,7.945092,2500,0.00037668494,0.9698578,2499.2021,97081,-73.04478,-53.43985,-29.17241,25,351.0088
17.956276,41.7,100,125.83368,-94.76427,[-0.626 -0.396 -0.144 -0.851 -0.411],99.0,-45.760757,0.55182046,16.12838,100.0,,-73.104355,0.9944685,-102.39983855205064,403.3943338394165,1.0085498,22.724981,2600,9.68222e-06,2.136706,6452.134,101251,-72.16374,-52.722828,-33.18329,26,1543.1644
14.853369,38.11,100,69.91944,-94.49572,[-0.615 -0.378 -0.153 -0.895 -0.425],99.0,-49.477253,0.6119441,17.211285,100.0,,-75.89885,0.99564546,-102.59828731711733,416.9992325305939,1.2356817,24.095316,2700,0.0007222701,1.8450134,10367.588,105062,-74.94044,-55.631424,-23.994932,27,1364.5829
11.673649,35.43,100,145.8287,-95.78917,[-0.595 -0.381 -0.206 -0.9   -0.423],99.0,-48.676098,0.5582062,14.898453,100.0,,-78.506905,1.0151392,-104.44768008314134,433.3149583339691,1.1884582,23.138655,2800,0.0010455606,1.5169375,10338.808,108605,-77.54265,-55.48356,-41.87501,28,1876.9755
9.7098875,37.01,100,44.86395,-95.060135,[-0.537 -0.363 -0.231 -0.913 -0.404],99.0,-54.6576,0.6291069,17.258833,100.0,,-78.20154,0.9725247,-104.39985453739702,447.33147978782654,0.89178294,21.13164,2900,5.9751397e-05,1.6949275,4909.325,112306,-77.22373,-60.37012,-27.417522,29,1080.677
31.874681,38.83,100,142.38715,-95.25669,[-0.534 -0.364 -0.283 -0.917 -0.446],99.0,-34.28663,0.42181587,16.29838,100.0,,-77.058586,0.9495406,-104.86357488557138,462.7666997909546,0.84214646,35.454433,3000,0.00042247146,1.651191,2806.7285,116189,-76.05596,-41.282326,-20.663504,30,4658.8623
5.8719606,40.87,100,2.6899107,-95.52796,[-0.56  -0.392 -0.263 -0.895 -0.469],99.00001,-66.10163,0.8601715,17.227564,100.0,,-75.74668,0.93844193,-104.96607483992257,478.62574005126953,0.99824256,0.56495744,3100,0.014003241,0.15088211,5247.7104,120276,-74.752235,-67.55373,-19.58855,31,6.5826797
33.013466,39.39,100,218.63336,-94.8821,[-0.562 -0.384 -0.236 -0.882 -0.481],99.0,-41.24842,0.5440536,14.652598,100.0,,-76.20678,0.94468904,-105.12804365169399,492.0105664730072,0.9927045,37.62048,3200,0.000106685315,2.9077468,3563.666,124215,-75.2428,-50.002174,-36.930138,32,2448.0293
41.46067,41.08,100,282.7919,-96.51099,[-0.56  -0.416 -0.21  -0.862 -0.474],99.000084,-34.63757,0.45626116,15.955745,100.0,,-74.549034,0.92688787,-103.94366979934523,507.1355514526367,1.1207488,35.09333,3300,0.0001603676,3.13019,4505.724,128323,-73.61073,-42.174038,-34.039673,33,2556.4248
30.737143,38.95,100,146.17645,-95.12714,[-0.584 -0.45  -0.194 -0.838 -0.492],99.00001,-37.91662,0.4792511,14.176836,100.0,,-76.00356,0.90593624,-104.50056991328839,520.9132103919983,0.9487487,18.890827,3400,0.00016808095,1.9418375,3375.0508,132218,-75.06229,-45.047386,-38.7382,34,995.84644
30.757492,44.28,100,134.03642,-93.92278,[-0.61  -0.469 -0.167 -0.815 -0.513],99.000015,-43.725777,0.56943566,15.760313,100.0,,-70.05395,0.8959856,-101.06058649810588,536.4663400650024,0.94163984,30.229162,3500,0.00011608568,3.7753623,3478.428,136646,-69.13237,-51.251076,-21.186998,35,1009.9258
18.400185,43.29,100,267.8028,-94.909996,[-0.636 -0.479 -0.195 -0.865 -0.523],99.0,-31.752758,0.44876632,14.49876,100.0,,-73.02064,0.84585446,-104.14211948294036,553.7778222560883,0.99513274,29.130024,3600,5.604702e-06,3.1614714,3185.1414,140975,-72.06917,-39.24595,-32.276146,36,1103.4222
29.280867,40.95,100,189.59933,-94.75826,[-0.653 -0.488 -0.184 -0.816 -0.573],99.0,-48.166386,0.6142629,14.087338,100.0,,-73.404686,0.8378935,-102.8893792971666,570.7420535087585,1.8779018,21.264553,3700,0.0006752758,1.8699925,25729.25,145070,-72.45181,-54.273376,-31.60333,37,1609.8655
38.429592,42.87,100,220.00034,-91.70013,[-0.609 -0.456 -0.2   -0.823 -0.581],99.0,-43.31759,0.5568701,13.921532,100.0,,-72.896996,0.84272873,-103.95491536915803,587.4012908935547,1.4201334,31.8571,3800,0.00020813999,3.3670387,7790.317,149357,-71.96064,-52.272755,-39.12876,38,1570.4553
53.993515,38.84,100,492.47974,-93.739685,[-0.614 -0.444 -0.21  -0.864 -0.576],99.000015,-34.239773,0.4110726,14.730922,100.0,,-75.61125,0.7660643,-103.88844180263392,601.685117483139,1.0617801,62.27698,3900,3.3972167e-06,3.149055,5107.6396,153241,-74.663895,-42.540653,-36.031097,39,6687.3433
20.53121,46.06,100,110.46907,-92.856026,[-0.715 -0.441 -0.201 -0.832 -0.653],99.0,-38.04097,0.4948494,15.306898,100.0,,-70.6506,0.7739773,-103.13322490846356,621.6052465438843,0.9148299,25.378525,4000,9.1770926e-05,2.7619705,3375.128,157847,-69.71011,-45.53274,-26.136322,40,905.31665
10.415773,40.84,100,28.501032,-94.17118,[-0.709 -0.423 -0.228 -0.843 -0.645],99.00001,-51.38057,0.6464372,15.326453,100.0,,-75.13637,0.75076663,-104.4955475702431,638.1813113689423,0.74764025,8.87075,4100,0.0009086509,1.4158525,3031.5583,161931,-74.156425,-56.66082,-20.86406,41,241.02484
20.138182,42.32,100,49.567028,-92.62312,[-0.706 -0.446 -0.207 -0.885 -0.668],99.00001,-43.816444,0.59887594,14.491304,100.0,,-72.72671,0.69122976,-103.16948377910266,656.8987145423889,1.3618731,8.614531,4200,0.00023627878,0.8750004,11375.54,166163,-71.7859,-49.30321,-33.046196,42,786.6045
7.524933,40.49,100,46.099747,-92.56246,[-0.757 -0.477 -0.205 -0.886 -0.728],99.0,-44.543594,0.55512065,13.636476,100.0,,-73.79776,0.7014857,-102.95753134533732,675.84126496315,0.6169835,19.253944,4300,0.0009076488,2.1261566,1711.8372,170212,-72.86836,-50.3965,-33.281887,43,540.8711
96.66449,40.73,100,1289.125,-94.471855,[-0.772 -0.506 -0.201 -0.93  -0.717],99.0,-21.45618,0.40418485,15.193929,100.0,,-73.08947,0.6826282,-102.1487236082525,693.4169542789459,1.7811066,131.43318,4400,5.788919e-05,10.316292,11248.91,174285,-72.15621,-36.741806,-30.574242,44,7654.6567
73.897156,42.77,100,763.1464,-93.27294,[-0.794 -0.517 -0.197 -0.886 -0.736],99.0,-35.578037,0.53120416,14.144693,100.0,,-71.70632,0.6865098,-102.40392281046202,708.0653669834137,1.3371156,131.94339,4500,1.9935898e-05,8.436938,4473.4897,178562,-70.7743,-46.585022,-37.964203,45,13180.291
19.235428,43.99,100,387.71753,-93.36428,[-0.814 -0.541 -0.172 -0.878 -0.732],99.0,-37.76409,0.4802775,13.267031,100.0,,-70.144226,0.68164366,-101.6922119695751,723.8060266971588,1.2562577,45.701874,4600,1.2569589e-05,5.1023726,6306.347,182961,-69.24844,-46.03884,-38.1267,46,1956.2842
66.483086,43.76,100,1608.8102,-93.98743,[-0.826 -0.512 -0.18  -0.901 -0.737],99.0,-34.216682,0.5892021,16.064838,100.0,,-69.218414,0.6791955,-99.62467150565783,739.0422148704529,2.1304297,253.80812,4700,5.4958233e-05,12.946333,5833.2456,187337,-68.300186,-47.18732,-20.746138,47,34186.29
25.62437,46.45,100,379.89914,-91.6628,[-0.856 -0.538 -0.164 -0.885 -0.74 ],99.0,-24.207685,0.3266875,13.690683,100.0,,-68.43598,0.68089885,-101.11870501550166,758.5550072193146,0.6932879,40.737804,4800,0.00018579989,4.5633907,1348.1378,191982,-67.48891,-32.474277,-18.968964,48,2299.0046
13.882524,42.16,100,86.79387,-92.96321,[-0.851 -0.528 -0.165 -0.924 -0.738],99.00003,-41.201538,0.57491374,13.588671,100.0,,-70.23968,0.6670065,-100.31673711056963,776.3123679161072,0.91625845,20.617264,4900,0.0013133724,2.0103035,3225.0579,196198,-69.35123,-47.500366,-41.49601,49,1353.0253
12.78693,39.23,100,77.75869,-92.69005,[-0.859 -0.523 -0.151 -0.96  -0.752],99.0,-49.145775,0.61336803,13.013461,100.0,,-73.59264,0.6391602,-102.01235870769649,792.5629723072052,1.0627563,38.91003,5000,6.2558465e-05,2.9298518,6873.5967,200121,-72.680084,-54.919464,-38.653034,50,1887.9633
10.372344,47.4,100,106.57794,-90.99258,[-0.811 -0.51  -0.121 -0.929 -0.78 ],99.0,-39.492928,0.60504025,13.435046,100.0,,-67.6727,0.62477165,-100.94794442905557,807.9266340732574,1.0758135,36.822453,5100,6.725909e-05,2.390981,2049.067,204861,-66.752144,-45.10218,-27.383652,51,2560.0952
12.662611,42.44,100,41.23492,-92.82678,[-0.834 -0.522 -0.158 -0.933 -0.794],99.0,-46.451164,0.5821213,15.714224,100.0,,-71.11241,0.6142082,-100.99033697559427,824.0609636306763,0.8086063,15.281171,5200,0.0033100876,1.8106635,3245.7644,209105,-70.18803,-52.91141,-14.9273615,52,478.6563
7.9533873,42.36,100,18.462618,-93.86085,[-0.839 -0.535 -0.131 -0.96  -0.805],99.0,-51.621677,0.7201435,14.620907,100.0,,-71.1655,0.62135077,-101.16231730471394,840.1276347637177,0.7429515,10.196816,5300,0.00048554596,0.563903,2834.683,213341,-70.24299,-56.686996,-26.384285,53,688.76965
9.125284,44.47,100,48.72622,-91.43588,[-0.849 -0.522 -0.105 -0.956 -0.798],99.00001,-47.651176,0.6541712,13.0730915,100.0,,-70.025375,0.6071275,-101.83519266592097,856.1944036483765,0.79970855,19.084143,5400,0.000332439,1.319256,2888.9126,217788,-69.13085,-53.59169,-39.341938,54,1365.5906
11.676755,44.0,100,79.30812,-92.26444,[-0.856 -0.524 -0.139 -0.956 -0.812],99.0,-48.05914,0.65795815,15.015166,100.0,,-70.715126,0.6164512,-101.73874620200216,873.0973980426788,1.4287016,9.709905,5500,0.0007775328,1.0792086,12348.536,222188,-69.79099,-52.18447,-33.77839,55,770.1083
33.578285,43.52,100,359.16785,-94.160614,[-0.876 -0.54  -0.126 -0.941 -0.803],99.0,-27.178635,0.3908636,12.832418,100.0,,-70.05917,0.6088212,-101.28033407256454,889.629424571991,1.0449433,37.693325,5600,6.11322e-05,3.1941838,2983.0928,226540,-69.14492,-34.801846,-30.438946,56,2914.1821
30.367834,44.18,100,75.19715,-92.41333,[-0.85  -0.518 -0.135 -0.96  -0.81 ],99.00001,-42.755074,0.584015,14.160865,100.0,,-70.96105,0.59649837,-102.15437582037504,906.794753074646,0.8102775,28.243025,5700,6.7605644e-05,3.744567,1567.7727,230958,-70.031296,-49.896008,-26.422276,57,992.69745
158.09756,43.52,100,2465.7021,-92.08542,[-0.876 -0.558 -0.139 -1.005 -0.822],99.0,-13.091449,0.57078147,13.910238,100.0,,-70.34514,0.59593076,-101.22033867931304,926.0944938659668,3.0444033,233.27084,5800,1.3839226e-05,17.300182,18230.27,235310,-69.425705,-28.822918,-34.994827,58,19919.912
71.21325,41.92,100,410.2314,-92.186386,[-0.895 -0.579 -0.133 -0.975 -0.823],99.0,-37.495495,0.50347596,13.39579,100.0,,-71.11507,0.5668989,-101.13628499210868,943.7542243003845,1.2027001,81.62276,5900,8.061986e-06,2.8408496,7078.6035,239502,-70.214745,-43.28536,-38.610706,59,10099.021
13.394445,43.5,100,390.44165,-93.252914,[-0.844 -0.581 -0.128 -1.012 -0.852],99.0,-25.912249,0.33000922,14.600776,100.0,,-69.958824,0.5621983,-100.78250357711526,959.8099122047424,0.7916968,48.338062,6000,0.00015213969,3.5506175,2297.5168,243852,-69.04713,-32.623512,-32.40369,60,4167.0547
18.830206,42.72,100,179.53465,-95.25031,[-0.82  -0.548 -0.129 -1.021 -0.857],99.0,-38.62679,0.53122586,15.19169,100.0,,-70.946106,0.5414484,-101.02224887521868,978.3930294513702,0.9385175,44.23554,6100,9.049785e-05,3.7235284,3930.4214,248124,-70.02314,-46.38633,-34.219612,61,3706.8066
5.957552,45.54,100,128.88011,-92.93666,[-0.781 -0.499 -0.117 -0.998 -0.877],99.0,-32.994217,0.42616874,13.981823,100.0,,-69.56905,0.5395369,-101.84215230869081,994.279027223587,0.57487637,30.515629,6200,2.0593718e-05,3.1084156,1313.629,252678,-68.638596,-39.596798,-28.563663,62,1804.7349
41.63511,40.02,100,143.00099,-92.23816,[-0.774 -0.505 -0.14  -0.972 -0.879],99.000015,-47.15922,0.6093763,15.404709,100.0,,-72.97235,0.5279078,-101.62798759658718,1011.8957686424255,1.1323197,25.957712,6300,0.00019400484,2.2699518,6276.6978,256680,-72.063225,-53.150784,-34.807552,63,2545.5332
26.309124,44.89,100,436.80414,-93.64625,[-0.777 -0.52  -0.117 -0.962 -0.891],99.0,-46.517376,0.6145317,16.102863,100.0,,-69.875534,0.5541984,-101.07567115803585,1028.4343762397766,1.353762,43.27201,6400,8.022659e-05,4.352038,8816.659,261169,-68.93946,-54.18991,-21.719872,64,2003.2797
43.648476,46.91,100,68.01451,-93.50134,[-0.759 -0.499 -0.114 -0.985 -0.865],99.0,-36.789536,0.56398445,16.472906,100.0,,-68.63931,0.5451807,-101.10194087544716,1045.8751091957092,1.11256,23.750546,6500,0.00038959555,2.9445455,3875.8198,265860,-67.70445,-43.522057,-20.284916,65,617.4085
25.903957,43.11,100,28.87371,-91.40799,[-0.773 -0.521 -0.134 -1.022 -0.874],99.00001,-57.615025,0.76498795,14.162807,100.0,,-72.26003,0.5307475,-103.1287438374508,1064.3434903621674,1.3723643,7.2927485,6600,0.00019974713,1.2066827,6876.214,270171,-71.30643,-61.670055,-26.609154,66,165.69052
42.742897,42.34,100,170.0146,-94.6227,[-0.778 -0.543 -0.134 -1.064 -0.888],99.0,-43.23373,0.6324911,15.428981,100.0,,-71.84748,0.527531,-101.83614919883811,1079.7295870780945,1.2247537,43.45003,6700,4.8414422e-05,2.9072065,2794.552,274405,-70.91883,-49.286255,-28.348705,67,3926.4492
12.538216,39.06,100,169.17836,-94.42086,[-0.765 -0.564 -0.156 -1.048 -0.891],99.0,-41.365536,0.5313045,14.106206,100.0,,-74.11791,0.50738436,-102.31350182813443,1096.3907716274261,1.0066062,36.685978,6800,0.00021593242,3.3871906,3983.2515,278311,-73.21419,-50.083504,-37.03097,68,2172.2388
36.372673,38.83,100,24.328857,-92.9269,[-0.753 -0.573 -0.138 -1.024 -0.912],99.00001,-51.343697,0.6744856,14.057373,100.0,,-73.618034,0.50561893,-101.78022252618362,1114.023773431778,0.9368543,11.230735,6900,0.0016365765,1.1588749,3457.7654,282194,-72.699265,-55.458828,-38.191544,69,339.18195
21.685957,40.59,100,200.38611,-92.895836,[-0.789 -0.581 -0.154 -1.05  -0.913],99.00001,-38.136383,0.5187936,14.099307,100.0,,-72.18542,0.50805783,-101.48516561132932,1130.2414679527283,0.9389309,33.03321,7000,0.00031619583,2.3322885,3184.2878,286253,-71.291466,-45.65262,-32.59958,70,2873.8503
21.467276,39.45,100,72.43588,-91.97031,[-0.807 -0.584 -0.167 -1.015 -0.911],99.0,-49.268208,0.64503974,15.765461,100.0,,-72.45786,0.50732017,-100.45503562985829,1149.3809487819672,1.2060461,12.906518,7100,0.00038313848,1.279206,7340.08,290198,-71.51464,-54.428543,-20.544306,71,1088.7749
20.337393,45.93,100,641.8591,-93.23021,[-0.805 -0.6   -0.154 -0.999 -0.912],99.0,-32.7755,0.4614507,16.418467,100.0,,-67.57992,0.5118887,-99.20549494447009,1167.963583946228,1.0708039,62.939224,7200,0.00034860463,6.5320973,5860.5684,294791,-66.68833,-41.999634,-24.185352,72,2691.8528
38.036564,47.52,100,679.80963,-91.93996,[-0.815 -0.615 -0.149 -0.971 -0.907],99.0,-27.794,0.40920976,13.137072,100.0,,-66.60581,0.5164313,-99.76783603834264,1187.714281320572,0.98267776,66.31242,7300,5.1842217e-05,6.9680185,1723.6117,299543,-65.69602,-36.931316,-26.957905,73,2983.3584
73.60506,42.31,100,106.45863,-89.26145,[-0.82  -0.629 -0.139 -0.945 -0.902],99.0,-31.131504,0.4813583,11.730386,100.0,,-69.4472,0.4996758,-99.8738737641143,1202.0327665805817,1.7154374,31.978144,7400,6.562426e-05,4.195719,1623.1569,303774,-68.567444,-37.986465,-35.48769,74,801.72845
17.479248,42.96,100,283.83978,-93.56758,[-0.81  -0.608 -0.168 -0.924 -0.919],99.0,-36.69629,0.46711195,13.506702,100.0,,-70.18259,0.47615796,-100.95887055903655,1217.6796457767487,1.1244627,35.18932,7500,3.92943e-05,2.47197,7443.4478,308070,-69.269295,-43.190655,-36.427765,75,3522.8096
26.322332,43.08,100,553.9322,-93.17297,[-0.769 -0.569 -0.163 -0.921 -0.943],99.0,-41.541286,0.58905506,15.455995,100.0,,-70.773445,0.47413692,-101.12389249855634,1235.7312123775482,1.6199868,60.46368,7600,2.8281927e-05,5.280459,10329.642,312378,-69.83008,-50.33428,-27.444733,76,3335.9111
21.408176,43.59,100,413.95242,-91.79594,[-0.778 -0.595 -0.156 -0.906 -0.945],99.0,-35.82827,0.5459758,12.46825,100.0,,-69.20136,0.47460973,-100.28161620604892,1249.9168319702148,1.2545581,58.289875,7700,0.00012340615,5.142798,5928.392,316737,-68.29612,-45.612206,-30.762442,77,4006.7334
11.420648,45.03,100,778.1741,-91.15261,[-0.777 -0.583 -0.155 -0.936 -0.944],99.0,-43.463657,0.6187121,14.068673,100.0,,-68.67411,0.47655722,-100.25298197210248,1268.452797651291,1.4496168,121.26244,7800,0.00020778617,7.8083425,7837.0396,321240,-67.73761,-53.145275,-24.803278,78,12461.449
21.594944,44.28,100,151.2384,-91.83483,[-0.78  -0.592 -0.139 -0.91  -0.942],99.0,-46.138676,0.65700907,15.1801405,100.0,,-67.98382,0.45661408,-98.50029578037136,1283.9265429973602,1.2827473,27.630585,7900,2.670877e-05,3.4871457,8208.558,325668,-67.04611,-53.65595,-6.670265,79,1681.7623
14.837537,48.27,100,713.1994,-90.95695,[-0.78  -0.628 -0.121 -0.922 -0.962],99.00001,-27.755453,0.40298703,11.817331,100.0,,-65.4657,0.4497084,-99.34419329838289,1303.39293217659,1.3036342,71.90304,8000,0.00011283474,6.380529,4888.521,330495,-64.57287,-36.270763,-38.24998,80,4498.709
38.8263,45.92,100,345.5529,-90.7619,[-0.793 -0.639 -0.109 -0.898 -0.969],99.0,-38.161377,0.52404773,9.244881,100.0,,-67.03559,0.45412323,-99.6938290559815,1321.4253106117249,1.2976992,65.553154,8100,0.00010382252,5.49035,5256.228,335087,-66.14812,-47.11869,-41.156704,81,5941.3945
11.836778,45.67,100,51.87652,-90.527306,[-0.775 -0.66  -0.098 -0.881 -0.965],99.0,-47.53228,0.67452705,9.782048,100.0,,-67.56201,0.4414745,-100.27145034976111,1340.3675894737244,1.3425536,9.688273,8200,0.00019129785,0.8867848,8370.47,339654,-66.61014,-52.81357,-34.744164,82,838.3305
