EpThisIter,StdIW,TimeElapsed,InitialReturnMean,EpRewMean,InitialBound,EmpiricalD2,ReturnStepMax,ReturnMeanIW,EpLenMean,MaxD2w0t,MinIW,TimestepsSoFar,Bound,Weights,MeanD2w0t,J_sample_variance,EpisodesSoFar,MeanEntropy,ReturnStepMaxmin,InitialReturnStd,MaxIW,MinD2w0t,StdD2w0t,InitialReturnMin,InitialReturnMax,Iteration,MeanIW
100,1.1991806,3846.64102101326,-22.34881,-59.559024543900726,-23.798117,908.6836,100.0,-16.4436,340.45,4109.244,1.2957427e-05,1827822,-19.03239,[-0.043 -0.269 -0.008 -0.226 -0.761],121.48252,213.61494,8300,0.65888494,99.0,15.386003,28.445292,,346.52737,-69.64468,12.213286,83,0.68873954
100,5.0871415,3907.726292848587,-23.01319,-61.10048668844752,-24.500004,1006.2045,100.0,-18.020105,323.09,6080.626,6.5388616e-05,1860131,-20.658737,[-0.048 -0.264  0.001 -0.238 -0.76 ],121.80698,923.5512,8400,0.65698165,99.0,16.187744,181.83517,,409.72345,-66.56165,1.0675659,84,1.0638236
100,6.271027,3960.25200009346,-26.56793,-73.91097949153581,-28.366476,141.11986,100.0,-19.526825,243.11,1038.4645,0.0014873648,1884442,-22.412775,[-4.456e-02 -2.318e-01  2.027e-05 -2.306e-01 -7.620e-01],22.539675,323.18524,8500,0.64813256,99.0,16.586245,161.22408,,85.733086,-77.3354,7.333986,85,1.2693449
100,1.1469946,4021.94393324852,-24.965696,-73.43596152233683,-26.752684,165.15738,100.0,-19.707174,288.49,1701.7081,0.0019002461,1913291,-22.59299,[-0.043 -0.228 -0.011 -0.219 -0.771],23.5274,265.41336,8600,0.637696,99.0,16.826368,34.635525,,74.97115,-71.8943,4.70161,86,0.60015106
100,1.6306334,4091.920931816101,-21.924423,-55.01599420596244,-23.26318,507.17548,100.0,-16.994795,351.33,7266.0376,0.00010543043,1948424,-19.069084,[-0.064 -0.211 -0.012 -0.196 -0.781],69.54249,181.51271,8700,0.64209,99.0,14.58905,27.814627,,250.99887,-66.21843,1.5701191,87,0.93444234
100,1.3710412,4161.346425533295,-20.81922,-50.038578704542395,-22.036854,1273.2725,100.0,-17.909071,340.6,85455.5,5.8015252e-05,1982484,-19.900263,[-0.084 -0.211 -0.003 -0.199 -0.777],122.69868,221.94658,8800,0.62628156,99.0,13.521013,35.99524,,1552.7256,-55.790966,1.717455,88,0.6891907
100,1.6093222,4227.698729753494,-22.550713,-63.05520391458406,-24.085094,520.395,100.0,-15.700785,327.54,3221.5278,1.8379178e-05,2015238,-18.246845,[-0.069 -0.21  -0.015 -0.197 -0.793],70.2466,175.83574,8900,0.6218101,99.0,16.514633,42.045036,,217.49324,-81.19359,2.0054305,89,0.6406808
100,0.99635553,4288.065361738205,-22.616125,-61.87005621266888,-24.121668,287.11346,100.0,-20.004124,325.98,1377.1006,0.00014698022,2047836,-22.355705,[-0.097 -0.232 -0.018 -0.206 -0.797],42.10949,370.8046,9000,0.62153065,99.0,13.972959,20.359224,,116.36483,-60.73559,1.3869613,90,0.6900838
100,2.2246413,4345.363792896271,-23.409895,-63.9772689887149,-24.966715,464.5551,100.0,-17.565372,295.74,2822.8743,4.7380392e-05,2077410,-20.298788,[-0.097 -0.22  -0.013 -0.215 -0.797],65.393105,350.5721,9100,0.5988905,99.0,16.01346,63.213913,,218.91557,-83.05055,8.042776,91,0.8037732
100,1.1168054,4406.93475818634,-22.886345,-62.83016582153361,-24.41525,72.03014,100.0,-18.545544,299.04,403.14456,0.00042814866,2107314,-20.648758,[-0.091 -0.208 -0.02  -0.201 -0.82 ],11.601664,240.51144,9200,0.59858245,99.0,17.83982,18.310139,,29.39031,-74.978226,5.5370493,92,0.70634216
100,3.6595957,4470.935734272003,-22.37455,-59.57857654538375,-23.824331,520.39,100.0,-16.945274,332.92,4306.3315,3.8127713e-05,2140606,-19.485962,[-0.11  -0.219 -0.023 -0.192 -0.82 ],71.49443,254.07347,9300,0.5923485,99.0,14.868796,88.20712,,225.52724,-65.23228,1.0071273,93,1.0028328
100,2.776959,4547.6455092430115,-21.990564,-45.340211309598935,-23.09387,146.37724,100.0,-18.754362,403.36,766.6543,0.0001074168,2180942,-20.261374,[-0.103 -0.193 -0.009 -0.178 -0.827],23.971365,207.8226,9400,0.59252846,99.0,13.828429,50.999733,,48.645916,-64.272354,1.9066054,94,0.9742036
100,1.8964535,4617.913226604462,-19.626026,-42.976812679000325,-20.67182,1031.6719,100.0,-15.673223,378.29,5929.508,3.9979837e-05,2218771,-17.641205,[-0.082 -0.18  -0.011 -0.183 -0.826],143.32413,178.28407,9500,0.5762378,99.0,13.068472,39.92478,,387.2039,-61.42743,5.1841474,95,0.72655916
100,3.1114776,4699.268684148788,-20.058126,-42.61504691880603,-21.09512,1744.3043,100.0,-12.878733,395.16,5045.619,5.579049e-05,2258287,-14.978508,[-0.079 -0.158  0.004 -0.172 -0.843],216.69156,184.31126,9600,0.5698075,99.0,15.257223,54.525772,,540.25397,-79.03463,9.83586,96,0.9004063
100,1.4909053,4770.3104412555695,-20.324091,-46.72198593608323,-21.461021,16.118307,100.0,-17.382895,330.47,46.530952,0.011895146,2291334,-18.783016,[-0.08  -0.165 -0.008 -0.185 -0.849],4.4387255,152.63899,9700,0.5717771,99.0,15.374314,22.53054,,6.709649,-83.18843,11.375824,97,0.9910867
100,6.188642,4847.90741276741,-18.209297,-29.465096922127195,-18.926302,983.8691,100.0,-14.848231,404.64,14945.242,3.272093e-05,2331798,-16.041822,[-0.084 -0.154 -0.003 -0.172 -0.847],134.87965,351.46185,9800,0.5734874,99.0,12.799318,192.40868,,618.8274,-54.283356,1.6435018,98,1.3213273
100,0.7673026,4925.106951713562,-21.247398,-43.48929347642053,-22.305662,7.174829,100.0,-20.027918,399.94,63.149742,0.004244258,2371792,-21.226696,[-0.122 -0.17  -0.008 -0.171 -0.845],2.6421957,241.6978,9900,0.58592385,99.0,12.729863,7.9934816,,2.8100846,-53.316063,6.705571,99,0.79571307
100,28.505632,4999.177728891373,-20.431768,-45.32927661197848,-21.53481,564231.3,100.0,15.815954,372.48,8783899.0,7.851548e-08,2409040,7.3860855,[-0.131 -0.176 -0.015 -0.176 -0.833],38069.11,94116.41,10000,0.5713459,99.0,13.400845,1829.8594,,245421.73,-61.344757,5.275534,100,1.6910715
100,3.4746797,5057.4746725559235,-22.12098,-59.46621213627771,-23.568022,463.35602,100.0,-17.609386,296.21,2537.6182,7.323066e-05,2438661,-20.115437,[-0.126 -0.145 -0.006 -0.181 -0.848],63.04224,508.29477,10100,0.55925804,99.0,16.117218,103.279144,,206.77727,-67.75003,5.244973,101,1.0473317
100,1.241767,5130.907494544983,-21.073187,-43.512195508974685,-22.13201,43.053097,100.0,-18.976944,360.26,112.151276,0.00079291326,2474687,-20.364857,[-0.122 -0.149 -0.009 -0.168 -0.86 ],9.862281,211.878,10200,0.55565983,99.0,14.279846,28.588947,,16.732147,-63.319542,7.991556,102,0.7083794
100,2.9025776,5201.5188982486725,-20.126842,-37.848015215451824,-21.047836,5075.3857,100.0,-16.551481,395.23,25424.58,1.2121001e-05,2514210,-18.52111,[-1.175e-01 -1.475e-01 -1.826e-04 -1.611e-01 -8.633e-01],499.63272,355.2285,10300,0.5602492,99.0,12.860142,133.44923,,1510.599,-53.877674,1.206773,103,0.9337519
100,2.1614478,5278.236566543579,-17.05377,-28.297764599974762,-17.742369,4252.6616,100.0,-14.484745,399.07,24630.484,1.586837e-05,2554117,-15.96408,[-0.107 -0.13  -0.007 -0.164 -0.859],474.14594,369.9293,10400,0.5522452,99.0,14.068652,91.51814,,1343.9265,-79.1545,3.959209,104,0.8018348
100,0.8965534,5340.162549734116,-22.624245,-61.78671902747306,-24.127758,14.372536,100.0,-20.173199,303.88,128.6134,0.00036180863,2584505,-21.942375,[-0.12  -0.136  0.002 -0.173 -0.867],3.6531324,192.65306,10500,0.5422409,99.0,15.560606,14.673194,,7.4989038,-84.03017,4.2001486,105,0.87319094
100,0.9445291,5415.260698795319,-17.641417,-40.97181401179494,-18.638424,252.39783,100.0,-15.43996,376.35,1229.4382,9.0648835e-05,2622140,-16.853294,[-0.1   -0.141  0.004 -0.17  -0.877],38.6656,161.23015,10600,0.5349083,99.0,12.461269,19.338001,,98.14906,-54.85241,4.8298864,106,0.64472806
100,1.0072443,5487.175071716309,-19.238747,-42.25904472849318,-20.267076,457.8336,100.0,-16.075684,354.48,4748.2725,4.2746935e-05,2657588,-17.694407,[-0.111 -0.121  0.002 -0.171 -0.884],64.24539,202.1793,10700,0.5258174,99.0,14.851614,15.345186,,199.5691,-84.89276,9.61091,107,0.6428313
100,2.0497394,5548.097908973694,-20.62584,-57.254859651834366,-22.019075,31.03708,100.0,-16.849144,300.07,149.06068,0.0016888579,2687595,-18.67501,[-0.104 -0.143  0.004 -0.184 -0.893],7.025793,182.67915,10800,0.5090138,99.0,15.994648,53.185402,,15.181907,-62.442066,10.627087,108,0.84222704
100,2.6097295,5619.816331386566,-18.31283,-48.20114281947994,-19.485754,41.478935,100.0,-16.284616,343.57,139.96187,0.00026554745,2721952,-17.794167,[-0.103 -0.135  0.002 -0.172 -0.91 ],9.110524,180.02705,10900,0.49371317,99.0,14.301828,48.656,,17.186888,-54.62961,8.730844,109,1.0343335
100,0.74413025,5699.020048618317,-18.290634,-37.36213092459982,-19.1998,2.3984814,100.0,-17.52777,395.94,3.315383,0.06718175,2761546,-18.481718,[-0.091 -0.137  0.003 -0.164 -0.925],1.3064791,183.66846,11000,0.48454052,99.0,12.998297,9.977476,,0.817489,-65.04651,0.5971476,110,0.9939516
100,14.430241,5783.594406843185,-17.204168,-25.345667501384078,-17.820929,26273.22,100.0,-11.114028,427.12,195444.38,1.5792371e-05,2804258,-12.9077015,[-8.981e-02 -1.454e-01 -2.943e-04 -1.639e-01 -9.344e-01],2433.0298,1317.4274,11100,0.48429754,99.0,12.295029,487.748,,8834.539,-52.447605,7.4437222,111,1.9629747
100,0.7812529,5860.2957808971405,-20.578058,-35.613319401541794,-21.444672,1.998407,100.0,-20.11138,386.77,2.5191286,0.045883298,2842935,-21.010857,[-9.712e-02 -1.163e-01 -5.012e-04 -1.615e-01 -9.347e-01],1.1564672,223.28305,11200,0.47849983,99.0,16.646223,12.879402,,0.7107067,-88.137955,2.8413296,112,1.0256058
100,3.9522283,5938.365700244904,-17.992008,-31.88615674604383,-18.767925,5743.541,100.0,-14.257848,416.17,74881.016,2.2598671e-05,2884552,-15.975817,[-9.641e-02 -1.193e-01 -7.138e-04 -1.581e-01 -9.405e-01],568.2402,186.40697,11300,0.45851788,99.0,13.7499485,117.01754,,2854.7683,-71.55619,2.0417082,113,0.8762297
100,2.0101244,6014.005259990692,-21.011354,-33.44220498626205,-21.825136,5042.552,100.0,-13.612198,380.16,40383.53,1.4701058e-05,2922568,-15.502831,[-0.08  -0.095  0.007 -0.159 -0.96 ],538.44183,608.6279,11400,0.4527072,99.0,19.45387,43.79696,,1848.4928,-88.622086,5.5380244,114,0.8007629
100,1.038663,6084.891254901886,-20.618568,-41.67347344654391,-21.632654,441.6692,100.0,-15.498333,349.92,1774.0552,0.00022830511,2957560,-17.136078,[-0.094 -0.111 -0.002 -0.168 -0.966],60.50131,174.28912,11500,0.45085672,99.0,16.711037,22.911068,,151.48802,-84.65252,4.2386208,115,0.57310855
100,2.0366392,6149.72832942009,-23.849792,-48.100642540386616,-25.020271,443.5373,100.0,-15.334072,317.2,4620.359,2.5406163e-05,2989280,-17.34703,[-0.088 -0.106 -0.012 -0.169 -0.968],62.022404,236.28065,11600,0.44995672,99.0,22.229275,47.683296,,197.23755,-91.067314,4.2303305,116,0.8426447
100,275.02322,6222.115743398666,-20.009865,-29.8991683241976,-20.73743,1689499.2,100.0,20.59064,383.17,15402395.0,1.0237472e-08,3027597,11.843345,[-9.774e-02 -1.006e-01 -2.469e-04 -1.633e-01 -9.690e-01],119713.28,151627.61,11700,0.44726562,99.0,17.443396,10810.939,,602643.9,-86.96619,3.1850905,117,18.602076
100,2.1373236,6281.212310791016,-21.871426,-54.38010649764874,-23.194708,222.77002,100.0,-18.045,300.97,1048.308,0.0002092739,3057694,-20.171251,[-0.103 -0.116 -0.019 -0.173 -0.972],33.544506,289.68597,11800,0.44214007,99.0,17.442308,56.71135,,93.81793,-76.85027,4.452759,118,0.8977718
100,1.382748,6362.401815414429,-17.13676,-25.476623033107913,-17.756708,3659.06,100.0,-13.678778,408.36,12534.92,1.7651896e-06,3098530,-14.952791,[-0.107 -0.12  -0.018 -0.161 -0.977],408.95312,202.91386,11900,0.43913606,99.0,12.949779,34.96284,,1048.058,-70.96581,8.924564,119,0.64145815
100,28.090425,6435.47932100296,-16.526995,-25.057643485467214,-17.136745,3302557.5,100.0,14.608093,377.42,30311664.0,6.5582026e-07,3136272,5.460082,[-0.106 -0.134 -0.011 -0.172 -0.98 ],199246.48,70356.49,12000,0.44231388,99.0,12.586136,1319.2607,,994532.3,-49.22764,9.076724,120,3.01505
100,4.8447876,6505.959152936935,-20.393034,-50.62297296222678,-21.62489,3621.5544,100.0,-15.19874,330.12,24816.965,3.850379e-05,3169284,-18.142225,[-0.102 -0.136  0.008 -0.175 -0.977],373.71045,1102.5231,12100,0.437813,99.0,15.989122,141.95392,,1241.5088,-89.78106,2.624229,121,0.95928586
100,0.5373148,6588.278152227402,-20.135443,-36.537229057368414,-21.024538,2.5371056,100.0,-19.302042,401.67,3.451663,0.05279752,3209451,-20.236917,[-0.108 -0.138  0.011 -0.161 -0.981],1.3665167,107.708,12200,0.4533857,99.0,11.16756,5.7529626,,0.84722733,-56.94293,0.6066418,122,0.83574235
100,0.9461642,6669.5609493255615,-19.848234,-36.34611571002619,-20.73268,3982.5393,100.0,-14.868884,418.61,11551.3545,3.5094877e-06,3251312,-16.76202,[-0.107 -0.147  0.009 -0.163 -0.966],434.7452,206.70071,12300,0.44473884,99.0,12.429262,21.459755,,1028.6493,-52.8144,0.7682859,123,0.46589383
100,60.42889,6734.908622503281,-19.585684,-44.99502299192539,-20.680592,10845.64,100.0,-11.925533,331.79,67431.33,1.3380966e-06,3284491,-14.840688,[-0.102 -0.146  0.006 -0.177 -0.974],996.0668,1963.7946,12400,0.44212165,99.0,14.2719145,2074.2874,,3983.0862,-53.27774,10.578335,124,4.0904617
100,1.0506053,6808.901768922806,-18.373482,-41.29282122884228,-19.3783,38.629864,100.0,-16.646103,379.28,105.22107,0.0038138917,3322419,-17.945091,[-0.102 -0.163  0.01  -0.174 -0.977],8.787583,232.03442,12500,0.4460448,99.0,13.425118,15.318469,,13.731685,-61.10523,0.9024942,125,0.79052216
100,1.6903992,6884.826432943344,-16.936056,-24.86170827938289,-17.54104,192.56996,100.0,-15.129351,429.11,495.209,0.00022918227,3365330,-15.964655,[-9.695e-02 -1.719e-01 -1.633e-04 -1.747e-01 -9.729e-01],32.468586,174.28185,12600,0.44067925,99.0,10.691842,38.5721,,58.733562,-44.58892,2.1022038,126,0.85442436
100,2.7769873,6949.5156083106995,-19.143034,-34.33247227042035,-19.97848,1001.42163,100.0,-15.064027,373.38,8098.588,0.00012183636,3402668,-16.692818,[-0.087 -0.16  -0.005 -0.178 -0.978],136.95293,189.65685,12700,0.43774554,99.0,15.1896515,100.308945,,461.7174,-63.497513,4.2852864,127,0.7539993
100,2.744785,7006.88369011879,-20.697243,-55.941173576574194,-22.058514,392.38864,100.0,-13.076548,321.07,2232.562,0.0005111513,3434775,-15.434856,[-0.076 -0.151  0.01  -0.179 -0.981],57.61064,197.23698,12800,0.44043005,99.0,16.780699,43.0168,,173.39792,-87.7027,5.0497913,128,1.0189388
100,1.105153,7084.235274553299,-16.607258,-20.18978947110471,-17.098555,4759.8535,100.0,-12.413903,404.59,19797.36,1.1653696e-07,3475234,-13.483799,[-0.074 -0.158 -0.003 -0.179 -0.979],536.96606,152.6059,12900,0.43823698,99.0,13.417219,35.318836,,1487.4618,-65.008835,3.084893,129,0.55053365
100,1.8216448,7150.841021537781,-19.464722,-42.69468276767736,-20.503653,4813.8823,100.0,-12.407481,336.77,79289.34,2.2448847e-05,3508911,-14.837796,[-0.084 -0.163  0.005 -0.188 -0.981],472.88623,242.9705,13000,0.43654528,99.0,15.260953,42.996986,,2329.83,-58.231003,3.2252014,130,0.6580478
100,1.877066,7213.649780511856,-23.041044,-49.457120769360756,-24.244532,1366.0475,100.0,-17.548246,307.53,14493.274,0.00010594386,3539664,-19.836119,[-0.078 -0.162 -0.009 -0.191 -0.982],161.49286,215.99313,13100,0.430263,99.0,16.726631,69.70475,,795.885,-64.980354,6.3983145,131,0.80708236
100,11.887498,7282.594497203827,-16.236788,-35.086535567598446,-17.090582,8021.476,100.0,-10.847482,349.73,36208.78,3.9133978e-05,3574637,-13.11368,[-0.095 -0.139  0.003 -0.179 -0.989],841.7597,582.72253,13200,0.4318106,99.0,13.055508,383.36774,,2943.9963,-68.65859,3.9431505,132,1.2284927
100,2.106065,7350.220731019974,-19.768852,-42.78395019521355,-20.809958,65.76911,100.0,-15.0506735,333.88,450.22455,0.0018523718,3608025,-16.510948,[-0.097 -0.129 -0.009 -0.177 -0.987],12.553502,198.9794,13300,0.4185333,99.0,18.390404,43.791176,,27.036234,-87.98654,4.964405,133,1.0379659
100,1.7111738,7422.995858669281,-18.002129,-36.530083382387225,-18.89105,76.57799,100.0,-15.54456,366.66,260.72943,9.260976e-05,3644691,-16.721495,[-0.109 -0.116 -0.001 -0.164 -1.   ],14.996509,155.69968,13400,0.41625988,99.0,13.609902,44.391167,,28.133234,-50.26763,2.864268,134,0.94073194
100,9.078769,7504.048786401749,-17.286886,-19.379194213976266,-17.75846,12564.264,100.0,-10.215687,417.8,168801.86,2.677762e-06,3686471,-11.530858,[-0.109 -0.127 -0.004 -0.158 -1.003],1387.1613,832.2272,13500,0.4045599,99.0,11.765137,310.75302,,6340.974,-57.46089,3.7528107,135,1.0339334
100,1.1878484,7571.809100627899,-20.80074,-37.945566119801164,-21.724104,416.6961,100.0,-16.512987,343.29,4081.5142,0.00012654137,3720800,-18.001144,[-0.086 -0.114  0.006 -0.169 -1.014],53.03077,240.7246,13600,0.39078638,99.0,16.651373,20.211916,,195.93385,-67.94879,2.7484927,136,0.73161
100,1.4118816,7632.819860219955,-19.854921,-52.079364532420534,-21.122217,26.204409,100.0,-17.329231,308.77,375.44305,0.0019773666,3751677,-18.932014,[-0.123 -0.115  0.006 -0.167 -1.028],5.8116527,160.62956,13700,0.39013538,99.0,14.039034,40.49226,,14.146341,-61.557076,4.3348722,137,0.7899343
100,1.030022,7697.590658426285,-18.761332,-38.44261517720711,-19.696793,36.332027,100.0,-15.577286,349.96,129.22661,0.0037840963,3786673,-16.829239,[-0.12  -0.115 -0.002 -0.162 -1.029],7.918142,198.34245,13800,0.38866663,99.0,15.830061,14.532206,,12.927523,-81.387634,8.866812,138,0.7106482
100,5.466783,7774.1092348098755,-18.818375,-29.141855504236606,-19.52751,6549.8833,100.0,-13.58157,402.64,39605.992,5.7634334e-06,3826937,-15.249707,[-0.127 -0.106  0.006 -0.153 -1.03 ],648.05774,248.74408,13900,0.38441867,99.0,14.025054,153.14561,,1801.6495,-79.93111,5.9324994,139,1.0807091
100,5.297998,7852.089440107346,-18.991709,-25.377388484948423,-19.609241,1137.4775,100.0,-16.489346,390.58,6092.055,8.2821225e-06,3865995,-17.575785,[-0.123 -0.105 -0.007 -0.157 -1.035],142.98584,521.2042,14000,0.3845459,99.0,15.507267,221.41583,,445.42737,-83.606995,3.8640082,140,0.95177805
100,3.5712185,7928.264200687408,-19.206755,-27.1528043753,-19.867489,602.4682,100.0,-16.573015,387.0,1770.9618,0.0001408531,3904695,-17.689583,[-0.106 -0.087  0.001 -0.161 -1.034],85.03514,166.01764,14100,0.38573578,99.0,16.299402,173.80487,,190.08542,-87.05531,5.137571,141,0.8875111
100,2.4788992,8003.191213607788,-19.62349,-22.949068473593357,-20.181929,34.96533,100.0,-18.213396,394.7,97.8407,0.0009889662,3944165,-18.897152,[-0.106 -0.094 -0.01  -0.155 -1.033],8.408102,167.1048,14200,0.38085935,99.00001,16.148224,72.010956,,12.146641,-85.97245,3.072472,142,0.9228736
100,1.2482002,8080.219500780106,-20.672113,-25.483282595349074,-21.292223,1584.7845,100.0,-17.250706,405.64,4172.455,4.52954e-05,3984729,-18.39462,[-0.105 -0.108 -0.014 -0.154 -1.038],197.68222,185.03168,14300,0.37841758,99.0,13.233805,40.863365,,444.56415,-80.91044,-0.9697922,143,0.697365
100,3.61042,8156.483119487762,-20.110615,-19.13744525358704,-20.576305,747.8137,100.0,-17.232811,411.33,1963.4905,1.0641568e-05,4025862,-18.01039,[-0.107 -0.109 -0.002 -0.157 -1.041],104.80633,243.55818,14400,0.37757972,99.00001,14.533036,78.07805,,218.23836,-85.562416,2.6387525,144,1.0508748
100,16.802423,8233.97758603096,-16.17866,-18.856504324406863,-16.637512,13168.685,100.0,-12.140167,424.09,44478.438,4.6793613e-07,4068271,-13.345953,[-0.105 -0.108 -0.014 -0.155 -1.041],1308.3136,682.73267,14500,0.37375757,99.0,12.622118,671.47876,,3498.0457,-52.357327,6.4401755,145,1.915524
100,90.15019,8320.030245304108,-17.114405,-23.028035575503974,-17.674768,12995430.0,100.0,18.572758,413.12,108148080.0,1.1275631e-06,4109583,5.250516,[-0.109 -0.112 -0.002 -0.159 -1.045],755333.06,133249.03,14600,0.37733698,99.0,13.996442,4893.12,,3589472.8,-61.83602,5.161777,146,4.456951
100,22.946144,8416.55850315094,-18.366688,-23.03351492571428,-18.927183,46077.35,100.0,-12.360283,454.31,104512.22,2.5409918e-07,4155014,-14.249915,[-0.098 -0.103  0.005 -0.142 -1.042],4092.9548,2069.01,14700,0.37443116,99.0,11.691297,904.6801,,10346.284,-61.924767,0.07622658,147,2.3340864
100,2.5511005,8511.62276506424,-15.51014,-8.933406138272508,-15.727526,6399.8496,100.0,-11.979596,458.86,10726.175,8.850383e-06,4200900,-12.459455,[-0.101 -0.098 -0.004 -0.151 -1.044],708.89825,153.23314,14800,0.374369,99.0,8.645929,76.52321,,1537.7915,-38.86104,0.6905621,148,0.75367063
100,765.68036,8590.87753367424,-18.3669,-28.19842926139729,-19.05308,30614782.0,100.0,66.872154,373.57,266230690.0,3.886064e-08,4238257,41.830025,[-0.105 -0.094 -0.002 -0.163 -1.045],1651596.0,709947.8,14900,0.37119484,99.0,18.11598,35868.05,,8959858.0,-88.19401,5.526424,149,45.63793
100,3.413971,8684.72042798996,-19.16754,-19.98543470553066,-19.653862,22197.717,100.0,-12.04539,428.63,68492.04,2.33919e-06,4281120,-13.463375,[-0.095 -0.107 -0.013 -0.152 -1.048],2182.8762,404.7841,15000,0.3703832,99.0,14.766869,116.50221,,5745.854,-81.33652,-1.2614685,150,0.85241276
100,2.0346677,8771.654444217682,-15.024908,-28.39445123014677,-15.7158575,8944.01,100.0,-11.186506,391.78,27251.918,4.5965744e-06,4320298,-12.966011,[-0.1   -0.106 -0.004 -0.162 -1.049],947.6601,1074.7261,15100,0.3708243,99.0,11.606496,57.61305,,2786.8188,-84.30637,4.2590356,151,0.78108454
100,21.972797,8845.381486177444,-19.135324,-29.878477123097728,-19.862387,31339.393,100.0,-10.71691,345.86,383964.7,3.4949403e-07,4354884,-13.021656,[-0.104 -0.112  0.004 -0.171 -1.048],2635.9983,3079.151,15200,0.36880875,99.0,15.597009,1079.0298,,13005.629,-81.14656,4.929159,152,1.8443725
100,8.592664,8944.043595790863,-17.822647,-22.591302202007228,-18.372385,1553.7914,100.0,-14.338436,383.23,5186.4136,1.3040585e-05,4393207,-15.379008,[-0.089 -0.094  0.002 -0.166 -1.05 ],194.21988,486.99396,15300,0.3716644,99.0,17.475508,425.18265,,479.364,-86.451866,3.2325351,153,1.4830731
100,3.6631546,9054.687993764877,-16.660572,-9.53120491630087,-16.892504,60946.77,100.0,-11.875122,439.96,498191.62,5.630382e-07,4437203,-12.665268,[-9.466e-02 -1.030e-01 -9.173e-05 -1.557e-01 -1.047e+00],4992.1543,318.20297,15400,0.36770168,99.00001,12.691749,112.242065,,16400.709,-83.34809,6.309608,154,0.8844747
100,13.885819,9150.447300434113,-16.883224,-16.656828228128578,-17.28855,13249.25,100.0,-13.271943,397.03,44276.9,5.92792e-06,4476906,-14.358915,[-0.108 -0.122 -0.001 -0.166 -1.051],1306.6473,915.1972,15500,0.36244497,99.0,13.858182,441.68613,,3731.8945,-51.145096,4.361259,155,1.5651566
100,1.0678544,9246.113791942596,-19.996468,-31.685562169660642,-20.767504,8.737902,100.0,-18.501917,386.64,15.72604,0.0038234296,4515570,-19.380558,[-0.104 -0.116 -0.013 -0.162 -1.056],3.0236695,216.02405,15600,0.3621502,99.0,14.186665,8.575699,,3.102115,-83.84987,3.5062697,156,0.9101223
100,4.580985,9341.315827131271,-14.775876,-18.76021684649397,-15.232387,2739.8828,100.0,-11.874965,390.81,15874.118,1.6014239e-05,4554651,-12.82703,[-0.105 -0.117 -0.007 -0.163 -1.057],327.27536,346.22894,15700,0.35230193,99.0,12.530669,218.45145,,925.7247,-49.179028,6.6334968,157,0.97949487
100,3.4640644,9436.478002548218,-17.385002,-33.893698917288646,-18.209768,4283.7363,100.0,-12.521091,372.5,47855.387,1.6301463e-05,4591901,-14.295912,[-0.098 -0.122  0.006 -0.167 -1.067],467.3731,672.6021,15800,0.3491157,99.0,15.695792,130.51735,,1676.7163,-88.49872,4.808475,158,1.0600404
100,2.1543996,9529.192382335663,-16.458391,-19.800809392574198,-16.940224,521.3339,100.0,-13.10546,381.62,1628.2029,0.00021371571,4630063,-13.912825,[-0.11  -0.102  0.002 -0.162 -1.07 ],79.33379,163.4887,15900,0.3489647,99.0,15.231615,42.08363,,178.01938,-84.54033,6.100379,159,0.92895484
100,0.79883045,9633.659262418747,-15.303535,-14.123411213299795,-15.647213,989.73804,100.0,-13.655868,424.73,2301.6108,1.3678209e-06,4672536,-14.25542,[-0.109 -0.108 -0.01  -0.158 -1.07 ],139.79845,197.12877,16000,0.34594184,99.00001,11.840894,13.421144,,292.7331,-49.267197,8.910776,160,0.5216943
100,1.2911055,9726.395659685135,-17.636976,-30.908818109496178,-18.38911,98.41315,100.0,-13.788039,369.45,1780.2847,0.00028477784,4709481,-14.839148,[-0.108 -0.11  -0.001 -0.167 -1.073],15.9449415,155.63905,16100,0.34585884,99.0,13.810126,27.01062,,75.021645,-53.646046,5.597732,161,0.6671975
100,2.8080711,9813.338256597519,-17.295897,-36.523207698833374,-18.18465,1120.1542,100.0,-10.624902,346.77,23701.795,3.2098855e-05,4744158,-12.265974,[-0.073 -0.108  0.004 -0.175 -1.073],129.80804,395.39105,16200,0.33617458,99.00001,16.351927,59.870712,,716.89923,-84.81662,3.059042,162,0.9325563
100,156.66649,9914.319150686264,-13.920018,-25.50849981869601,-14.540741,12676129.0,100.0,34.649685,381.95,57964176.0,5.1684268e-08,4782353,18.97134,[-0.099 -0.117  0.006 -0.167 -1.083],745769.7,232312.33,16300,0.33291206,99.0,14.022671,6116.0156,,3328891.2,-86.39787,7.2981386,163,11.536197
100,7.6857443,9987.86714553833,-24.54055,-72.11659786358965,-26.29543,1697.7689,100.0,-11.40427,229.95,43585.5,0.0001560555,4805348,-16.008438,[-0.112 -0.119  0.01  -0.182 -1.086],165.61826,2228.2087,16400,0.33229804,99.0,18.59592,144.40529,,1160.6261,-82.070786,7.45832,164,1.4014387
100,2.3792706,10072.368567228317,-21.502975,-52.87213750066147,-22.789564,1011.00665,100.0,-14.35634,292.95,5273.592,9.322526e-05,4834643,-16.987593,[-0.107 -0.124 -0.003 -0.178 -1.087],129.81361,555.42645,16500,0.3298415,99.0,17.720976,69.82857,,446.41782,-84.869934,5.8438926,165,0.77722967
