ReturnStepMax,MeanD2w0t,InitialReturnMean,ReturnMeanIW,MinIW,InitialReturnMin,StdD2w0t,MaxIW,J_sample_variance,TimestepsSoFar,InitialReturnStd,Weights,Bound,EmpiricalD2,InitialReturnMax,InitialBound,MinD2w0t,MeanIW,MeanEntropy,EpLenMean,EpThisIter,Iteration,EpRewMean,EpisodesSoFar,ReturnStepMaxmin,StdIW,EntropyCoefficient,TimeElapsed,MaxD2w0t
100.0,0.051773924,6.8664554e-07,449.50357,0.21366902,-3.4090424,0.23322333,2.5094197,30125.828,283933,1.4268295,[ 1.067 -0.028  0.357  0.359  0.008],162.6303,1.2168854,5.6284866,136.4567,,1.1307276,1.3817273,23.58,100,79,-117.99041238068315,7900,89.97237,0.4950254,10.0,848.5894491672516,1.4417866
100.0,0.05001888,-3.890991e-06,436.71307,0.24374315,-3.3922272,0.22839776,4.3905315,46830.19,286240,1.4984939,[ 1.039 -0.03   0.338  0.355 -0.037],162.85574,1.3052232,3.765396,149.13628,,1.0716643,1.3946229,23.07,100,80,-117.31333830645418,8000,89.82979,0.6121103,10.0,858.2291359901428,1.4921722
100.0,0.048392676,-4.196167e-06,455.5673,0.27949637,-3.461563,0.222908,2.7947478,31268.328,288504,1.3873721,[ 1.061 -0.01   0.351  0.354 -0.024],172.92627,1.2674032,4.3725967,148.67075,,1.1037946,1.4053646,22.64,100,81,-116.88231236181836,8100,89.67471,0.4950546,10.0,866.3838675022125,1.4471337
100.0,0.04666391,4.653931e-06,431.8519,0.39386788,-2.666916,0.21461777,2.8205824,18501.605,290764,1.3529031,[ 1.078  0.009  0.365  0.37  -0.014],168.75085,1.1208035,3.4652634,161.17963,,1.0389143,1.4105872,22.6,100,82,-117.05471874739641,8200,89.641174,0.37686908,10.0,876.3804261684418,1.1874937
100.0,0.05343082,-9.384155e-06,458.00516,0.20040242,-3.110405,0.24319257,4.9334316,75944.09,293112,1.4298352,[ 1.044  0.005  0.354  0.372 -0.008],172.78317,1.4322798,3.8184738,144.12585,,1.1433747,1.4300507,23.48,100,83,-117.8777476033435,8300,89.959305,0.7685936,10.0,885.5708742141724,2.3657918
100.0,0.050328556,9.460449e-06,379.86874,0.7251948,-2.937355,0.2191499,1.4221418,1563.0385,295617,1.326234,[1.053 0.038 0.362 0.416 0.011],98.77469,1.0162301,4.010536,97.3866,,1.0057544,1.4332522,25.05,100,84,-119.36639982942364,8400,90.46976,0.121012196,10.0,895.8892409801483,1.0291384
100.0,0.045968175,4.5776366e-07,463.24768,0.36083215,-3.5791397,0.21663162,2.458638,20024.973,297776,1.4223756,[1.051 0.047 0.364 0.417 0.014],212.8445,1.1215789,4.4817657,199.59613,,1.0609558,1.3935779,21.59,100,85,-115.98965623757414,8500,89.22581,0.36220112,10.0,904.5384240150452,1.3040798
100.0,0.046889957,6.1798096e-06,419.9855,0.60350066,-3.5018158,0.21337582,2.1407206,8073.302,300080,1.3355322,[ 1.055  0.027  0.375  0.4   -0.025],156.81078,1.0613755,4.192314,149.4264,,1.0296645,1.4059069,23.04,100,86,-117.18833749571942,8600,89.79038,0.2551972,10.0,913.2247843742371,1.1020117
100.0,0.05624063,5.0354006e-06,480.0331,0.11384218,-3.5405273,0.25939068,6.935075,151360.61,302414,1.6844753,[ 1.024  0.03   0.365  0.396 -0.013],185.6171,1.7766597,6.489067,146.59163,,1.2090739,1.3926876,23.34,100,87,-117.38771097301829,8700,89.907936,1.0941671,10.0,923.0100238323212,2.406015
100.0,0.22806922,-1.6021728e-06,948.9008,0.0045472775,-3.1274033,2.1825614,545.21484,33688308.0,304764,1.3425869,[ 1.079  0.049  0.376  0.374 -0.026],306.76562,33.844006,4.517853,135.64908,,2.5292263,1.4349048,23.5,100,88,-117.70581459714029,8800,89.94186,16.548538,10.0,933.0742392539978,91.46408
100.0,0.051120304,-3.2043456e-06,403.3304,0.48109,-3.2416382,0.22491275,1.9347372,7243.032,307223,1.5225146,[ 1.005 -0.022  0.339  0.368  0.016],121.22823,1.0630453,3.9525986,110.748245,,1.0511671,1.4234642,24.59,100,89,-118.99307216808828,8900,90.32184,0.24622507,10.0,945.7328972816467,1.1736418
100.0,0.048559718,-1.5258789e-06,433.1901,0.23241039,-3.605156,0.2210068,2.4749372,24505.67,309534,1.6062859,[ 1.018 -0.023  0.345  0.347  0.005],155.36343,1.1993395,4.7032394,142.7698,,1.0703883,1.4090661,23.11,100,90,-117.34779623045381,9000,89.84442,0.44114193,10.0,955.5122220516205,1.3484662
100.0,0.045699384,1.7547608e-06,457.922,0.34395424,-2.7192612,0.21454453,2.2459426,17192.799,311708,1.3698473,[ 1.032e+00  3.716e-04  3.497e-01  3.646e-01 -1.000e-02],197.12204,1.0787275,5.1283646,187.8288,,1.0547869,1.3739142,21.74,100,91,-116.5886391702018,9100,89.27428,0.3336358,10.0,964.1942780017853,1.2669572
100.0,0.055775166,-7.400513e-06,517.7715,0.03674979,-2.5006714,0.26832083,7.4199467,159261.62,313923,1.2498016,[ 1.044  0.003  0.338  0.372 -0.045],217.72058,1.7607074,3.7139587,171.1915,,1.234162,1.3501123,22.15,100,92,-116.37445579549716,9200,89.49214,1.0440238,10.0,972.7258133888245,4.6194525
100.0,0.051874742,3.1280517e-06,414.5875,0.3057354,-3.7536163,0.23010373,3.4246657,29579.75,316354,1.377689,[ 1.077  0.017  0.369  0.438 -0.069],136.99792,1.2482151,3.551857,122.052574,,1.073199,1.356333,24.31,100,93,-118.55535080860044,9300,90.24637,0.5256598,10.0,983.0935831069946,1.3568575
100.0,0.04793172,-6.866455e-06,422.10745,0.5874037,-3.1891327,0.21661681,2.1940203,8713.404,318689,1.3666959,[ 1.099  0.031  0.384  0.443 -0.063],167.70552,1.0559471,4.389206,156.7074,,1.0456027,1.3759695,23.35,100,94,-118.00790378028671,9400,89.89226,0.256766,10.0,992.342119216919,1.1354253
100.0,0.07443998,1.8310546e-06,524.5075,0.027878173,-3.5405197,0.38632983,38.900047,963357.2,321065,1.3157678,[ 1.077  0.055  0.374  0.444 -0.043],137.99168,4.256655,3.3459396,95.911,,1.358303,1.3902514,23.76,100,95,-118.00728609472266,9500,90.06673,2.7662907,10.0,1000.9410753250122,6.428062
100.0,0.045956172,-6.790161e-06,441.23203,0.35765633,-3.7352371,0.21376339,2.7607727,17976.201,323278,1.5918838,[ 1.118  0.114  0.384  0.439 -0.029],192.55972,1.1235116,4.786522,184.18501,,1.0350986,1.398984,22.13,100,96,-116.31261117815752,9600,89.488235,0.35145444,10.0,1010.9030296802521,1.3034539
100.0,0.051427208,6.713867e-06,492.77158,0.040644284,-2.2418747,0.24038623,4.956532,91067.69,325511,1.5254196,[ 1.109  0.095  0.383  0.414 -0.02 ],182.46527,1.5055195,4.886406,146.98154,,1.1903617,1.3597285,22.33,100,97,-116.41527278088375,9700,89.5732,0.8354735,10.0,1019.1894850730896,2.0503483
100.0,0.04912151,6.942749e-06,520.2113,0.09376775,-3.3909073,0.23697555,5.9945364,136479.31,327641,1.2446188,[ 1.102  0.054  0.382  0.383 -0.059],232.29245,1.7612671,3.4732208,183.65851,,1.2103297,1.3730706,21.3,100,98,-115.47341554932497,9800,89.157425,0.98258424,10.0,1028.0337023735046,2.4437199
100.0,0.04143519,-1.6784668e-06,465.83582,0.68853533,-3.2705994,0.20030664,1.4766743,3705.6726,329693,1.4622792,[ 1.182  0.068  0.387  0.397 -0.046],213.25922,1.0252054,3.4060898,209.02072,,1.0133789,1.3597505,20.52,100,99,-114.69272801454107,9900,88.61643,0.1485709,10.0,1037.0060541629791,1.0365971
100.0,0.046088777,-6.790161e-06,459.17377,0.35122722,-3.607666,0.21618344,3.3729777,37261.434,331876,1.742866,[ 1.16   0.072  0.383  0.4   -0.059],184.09543,1.2232475,5.2691116,169.59927,,1.0714529,1.3710003,21.83,100,100,-116.04678618827745,10000,89.36813,0.5135877,,1045.2724664211273,1.4175215
100.0,0.16224897,1.4801026e-05,1137.5123,0.019013328,-2.9965897,1.319558,209.71828,33372468.0,333996,1.5396885,[ 1.193  0.087  0.379  0.394 -0.048],447.55096,16.995348,3.8865738,176.52234,,2.7772443,1.4576566,21.2,100,101,-115.45093056521284,10100,89.05378,14.919875,,1054.3700759410858,58.000217
100.0,0.045889124,1.9836425e-06,421.59198,0.58708787,-3.4692688,0.21043059,1.3472565,2880.0325,336266,1.548844,[1.102 0.046 0.365 0.432 0.039],141.45248,1.0263622,5.158127,138.22476,,1.0146971,1.4444454,22.7,100,102,-116.9477052839153,10200,89.69624,0.14740403,,1066.4596555233002,1.0471482
100.0,0.11578875,1.3732911e-06,684.9728,0.008358967,-2.8025131,0.75072193,111.5777,6008997.5,338717,1.257549,[1.092 0.042 0.363 0.438 0.026],176.66342,9.620266,3.950119,103.89542,,2.1920254,1.466381,24.51,100,103,-118.98653197069773,10300,90.20617,10.468226,,1076.1739346981049,19.708374
100.0,0.05606744,-5.340576e-07,398.33258,0.2853551,-2.912468,0.238947,2.7179902,23562.396,341342,1.3043224,[ 1.06  -0.044  0.359  0.465  0.047],111.57199,1.2849852,4.1716995,89.21954,,1.1192563,1.4530411,26.25,100,104,-121.14347482144765,10400,90.77002,0.51046634,,1085.8841500282288,1.4033098
100.0,0.0604889,2.7465821e-06,441.46985,0.088908166,-2.791832,0.26559508,8.346873,170911.19,343914,1.0968137,[ 1.031 -0.072  0.362  0.449  0.034],115.08594,1.8083915,3.3561707,71.93146,,1.2105117,1.4613738,25.72,100,105,-120.8266803037723,10500,90.60446,1.2706627,,1095.5457088947296,2.9801826
100.0,0.049671493,-4.272461e-06,385.01157,0.752588,-2.955368,0.21762063,1.2121229,721.9296,346390,1.3030095,[ 0.962 -0.088  0.339  0.413  0.042],110.30609,1.0085018,5.0166626,109.15903,,1.0051458,1.4619136,24.76,100,106,-119.50713496546638,10600,90.33847,0.08102108,,1106.2859065532684,1.0187488
100.0,0.36473867,-4.119873e-06,1506.8184,0.0018146625,-2.7457504,3.9243402,314.7929,113158616.0,348879,1.2124944,[ 0.969 -0.097  0.339  0.406  0.043],523.71277,64.83307,4.1609497,78.63129,,4.242739,1.486738,24.89,100,107,-119.68262700197461,10700,90.38307,31.195292,,1114.6676778793335,158.26396
100.0,0.05444592,-1.6784668e-06,472.63364,0.081336334,-3.4134293,0.2513793,7.2742653,112401.44,351213,1.2825197,[ 1.089 -0.033  0.389  0.422  0.068],158.7171,1.7554723,5.2049026,119.668335,,1.1841667,1.4823142,23.34,100,108,-118.00192373680247,10800,89.88844,0.9461979,,1126.5624706745148,2.426993
100.0,0.053627755,1.04522705e-05,410.18326,0.09755884,-3.6109695,0.23619361,3.5299656,38932.77,353680,1.4909496,[ 1.136 -0.005  0.412  0.443  0.063],119.391235,1.2991049,5.161911,108.88895,,1.0694461,1.4550519,24.67,100,109,-118.90599768577778,10900,90.28454,0.5850917,,1136.4029495716095,1.4393096
100.0,10.487125,2.0599366e-06,16467.637,2.639111e-05,-3.552475,303.6828,5709.001,25036087000.0,355938,1.4050112,[1.159 0.016 0.422 0.439 0.036],10179.275,2665.2546,3.4342728,114.611084,,50.289635,1.4569436,22.58,100,110,-116.92360570499477,11000,89.625656,498.99576,,1144.9069421291351,27497.5
100.0,0.053920187,5.569458e-06,477.07132,0.23470622,-2.777588,0.25017518,7.8621163,164548.36,358224,1.3667189,[ 1.13  -0.091  0.31   0.333  0.038],168.09888,1.5836596,3.4536972,143.07623,,1.1626816,1.4786237,22.86,100,111,-117.50647169646932,11100,89.52885,1.0855153,,1159.33873295784,2.620645
100.0,0.07721651,2.670288e-06,549.60895,0.01788172,-3.0305405,0.3949862,19.70135,789489.4,360650,1.5941015,[ 1.128 -0.043  0.302  0.306  0.06 ],173.9596,4.131549,5.2474136,111.89105,,1.4716476,1.4483255,24.26,100,112,-118.56958276637032,11200,90.20792,2.7385197,,1168.6730406284332,7.7365227
100.0,0.045611612,-8.392334e-07,451.02652,0.40773454,-3.3577194,0.21298645,2.0931692,12012.497,362844,1.4238296,[1.133 0.054 0.295 0.337 0.029],182.1499,1.0664467,3.8563461,169.53937,,1.052473,1.4180747,21.94,100,113,-116.28469753005318,11300,89.39975,0.27859566,,1178.4559798240662,1.1430658
100.0,0.04878125,-2.4414062e-06,466.5691,0.112602025,-3.7255096,0.22776732,4.115547,60351.156,365059,1.7567883,[ 1.087e+00  7.842e-02  2.816e-01  3.259e-01 -7.800e-04],181.58417,1.3594804,5.3331604,161.31738,,1.1061721,1.3961352,22.15,100,114,-116.21846884455198,11400,89.50624,0.664419,,1187.7979426383972,1.6163424
100.0,0.045307778,-3.0517579e-06,440.8457,0.5508639,-3.3460388,0.21086173,1.8529481,6313.5474,367267,1.6319838,[ 1.114  0.104  0.28   0.31  -0.023],157.13583,1.0396669,4.611862,149.60709,,1.0324246,1.4008458,22.08,100,115,-116.2739260251527,11500,89.34622,0.20052244,,1196.7620868682861,1.1120627
100.0,0.075296916,-1.0757446e-05,654.3902,0.06428713,-3.3411255,0.41834512,36.99248,1817019.2,369380,1.7354517,[ 1.108  0.11   0.286  0.296 -0.018],262.53604,2.2304683,7.3804398,189.08337,,1.5020863,1.380888,21.13,100,116,-115.43842457466027,11600,88.90892,3.3297846,,1205.5286855697632,8.956545
100.0,0.056681484,-6.027222e-06,569.06,0.073738396,-3.0993881,0.29365605,12.2467575,474758.06,371438,1.709136,[ 1.129  0.107  0.318  0.227 -0.038],225.71317,2.5821023,6.4441833,173.38531,,1.263572,1.4215304,20.58,100,117,-114.65088337290237,11700,88.70212,1.7180225,,1217.1899571418762,5.009069
100.0,0.048782114,8.163453e-06,510.5098,0.37499684,-3.7764053,0.23548374,7.8095994,125744.79,373553,2.0700202,[1.191 0.13  0.35  0.257 0.003],216.23352,1.2860303,5.3126144,187.00937,,1.1761796,1.448132,21.15,100,118,-114.5778489563378,11800,88.69386,0.9244043,,1226.6868879795074,2.7350318
100.0,0.04548059,5.0354006e-06,485.9218,0.19994736,-3.5420532,0.21796985,3.620504,65823.92,375660,1.7283783,[1.206 0.129 0.319 0.219 0.029],205.24911,1.3468627,5.2651978,179.49695,,1.1058263,1.4536681,21.07,100,119,-114.62797060787665,11900,88.6911,0.6694525,,1235.887996673584,1.5988781
100.0,0.041159738,1.9073486e-06,475.90988,0.6313231,-3.4121933,0.20063019,1.636271,4440.1826,377680,1.9610064,[1.147 0.119 0.301 0.209 0.035],221.70663,1.0282125,6.273117,215.09297,,1.0211511,1.4408737,20.2,100,120,-114.11316801241902,12000,88.5628,0.15601972,,1244.1938090324402,1.1106946
100.0,0.03939705,-1.9836425e-06,503.90585,0.29042006,-4.1062164,0.1975877,1.7298996,9981.579,379593,1.9267751,[1.128 0.137 0.291 0.22  0.022],257.80466,1.0494505,6.636795,248.91585,,1.0309321,1.4232168,19.13,100,121,-112.52360392178726,12100,87.77343,0.22050427,,1252.9533534049988,1.1316453
100.0,0.04387894,8.850097e-06,483.73325,0.21826437,-3.14637,0.21237811,2.4698565,29640.67,381644,1.6975466,[1.159 0.12  0.281 0.22  0.004],217.3689,1.1412709,6.211525,205.6661,,1.0592732,1.3743795,20.51,100,122,-114.28343978808131,12200,88.465324,0.40901345,,1261.4901523590088,1.2872462
100.0,0.044872466,3.2806397e-06,458.26816,0.3821954,-3.434311,0.21210642,2.1564505,12254.914,383790,2.0841112,[ 1.172  0.125  0.291  0.221 -0.045],177.53735,1.0760324,7.289276,165.8872,,1.0535384,1.3627464,21.46,100,123,-115.04078320891044,12300,88.94071,0.280573,,1271.3830842971802,1.247526
100.0,0.07881872,7.2479247e-06,644.2553,0.0061248513,-3.6276932,0.54549,59.40465,3317290.0,385886,1.7691149,[ 1.178  0.128  0.295  0.249 -0.056],277.80063,4.2959676,6.0130005,201.93082,,1.4916006,1.3304619,20.96,100,124,-114.79735400328846,12400,88.78314,4.493677,,1280.4158730506897,27.950127
100.0,0.04455826,-6.1035157e-06,485.5497,0.15913177,-3.2619247,0.21379666,2.6968937,27384.43,387975,1.5255338,[ 1.182  0.175  0.325  0.355 -0.089],201.5242,1.180095,4.5114975,182.54184,,1.0845836,1.295993,20.89,100,125,-115.0052131283717,12500,88.719475,0.42287806,,1291.4578094482422,1.3598526
100.0,0.04370859,-6.1798096e-06,479.44006,0.35292062,-3.5215683,0.2100972,2.5643196,15547.47,390053,1.6025853,[ 1.181  0.149  0.333  0.345 -0.123],216.22021,1.1146121,4.5391617,199.07669,,1.0607947,1.2960145,20.78,100,126,-114.84131471961642,12600,88.63381,0.2998982,,1301.1878588199615,1.2520531
100.0,0.043692697,2.822876e-06,462.63956,0.5436405,-4.0720367,0.20892325,2.7355652,16715.428,392152,1.82106,[ 1.193  0.155  0.345  0.336 -0.123],160.87265,1.0730919,8.0383835,153.59299,,1.0336455,1.2940453,20.99,100,127,-114.81182495341648,12700,88.722534,0.31177133,,1309.8268747329712,1.2642732
100.0,0.21038403,-8.850097e-06,1256.4802,0.00017926146,-4.19796,2.1203387,132.44135,37168424.0,394118,2.062297,[ 1.198  0.157  0.347  0.313 -0.125],546.89435,34.57538,7.355377,233.48242,,2.8517582,1.2586683,19.66,100,128,-113.0168117024456,12800,88.180595,14.371282,,1319.8848032951355,94.48057
100.0,0.03954317,-9.307862e-06,489.546,0.5688711,-3.0857391,0.19626017,2.100303,6187.871,396069,1.9730424,[ 1.288  0.238  0.347  0.293 -0.16 ],228.19427,1.0343691,6.2134857,224.32965,,1.0184247,1.2508742,19.51,100,129,-113.43696896301118,12900,87.98118,0.1875374,,1332.8050425052643,1.1238438
100.0,0.04223411,-6.790161e-06,511.88345,0.192458,-4.0255814,0.2101934,3.2834752,59446.207,398023,2.1808734,[ 1.283  0.229  0.354  0.294 -0.168],248.76569,1.2920318,7.5121765,230.88135,,1.080471,1.2147446,19.54,100,130,-112.57362706407332,13000,87.94827,0.5777568,,1342.0842254161835,1.6330304
100.0,0.46052155,-6.408691e-06,1957.3618,0.00024116148,-3.3886719,6.0354443,407.58505,278822560.0,399947,1.8352869,[ 1.301  0.251  0.358  0.309 -0.204],736.0054,102.23594,5.520813,232.82773,,4.4621987,1.2142315,19.24,100,131,-112.76612561317111,13100,87.777565,39.83956,,1350.8546121120453,278.21924
100.0,0.060003467,1.6784668e-06,625.90106,0.014859201,-3.7998352,0.32807893,9.757655,539026.94,401863,2.1929414,[ 1.345  0.358  0.363  0.318 -0.205],277.40768,2.4216814,6.8375397,229.94083,,1.3148928,1.1567365,19.16,100,132,-112.36536720955903,13200,87.71606,1.6937617,,1362.7750186920166,5.4315176
100.0,0.038514417,-9.155273e-07,539.0654,0.26570898,-3.2140121,0.19917712,2.8731313,56397.77,403675,1.8923845,[ 1.326  0.338  0.344  0.349 -0.262],285.49716,1.2416656,4.828865,274.06375,,1.0476495,1.1449126,18.12,100,133,-111.57198325931967,13300,87.32469,0.5153643,,1372.0377702713013,1.3692452
100.0,0.038878147,-3.2806397e-06,514.6528,0.42464593,-3.8196564,0.19635956,1.6983364,13743.611,405562,2.041455,[ 1.301  0.325  0.336  0.346 -0.274],247.00592,1.066771,5.862465,233.49988,,1.0439758,1.1165833,18.87,100,134,-111.94894506995314,13400,87.63351,0.26059222,,1381.0354220867157,1.1223215
100.0,0.16644445,-3.5858154e-06,1585.6737,0.0076736477,-3.6045303,1.5786357,312.77747,119312800.0,407362,1.6278896,[ 1.27   0.331  0.33   0.351 -0.302],868.46436,8.852337,6.481224,277.96823,,3.351666,1.1972971,18.0,100,135,-111.55782951303625,13500,87.13757,24.262402,,1389.556202173233,62.864265
100.0,0.04258962,6.8664554e-07,516.0983,0.34641296,-3.0837784,0.21197721,4.0006714,37301.66,409319,1.5889934,[ 1.274  0.359  0.322  0.444 -0.222],247.7803,1.167147,5.260254,227.80215,,1.0778347,1.1967767,19.57,100,136,-113.41532476947368,13600,88.1901,0.44587415,,1401.1792023181915,1.6698853
100.0,0.16545703,-4.9591063e-06,1267.4481,0.0012691779,-2.9016418,1.7526098,112.13919,33087084.0,411294,1.5043129,[ 1.271  0.342  0.334  0.418 -0.222],636.74524,27.231102,4.403389,225.01025,,2.839915,1.1459962,19.75,100,137,-113.96626698961812,13700,88.19533,13.489648,,1409.774250984192,99.0358
100.0,47.685795,5.4931643e-06,48443.34,2.6584818e-10,-2.994217,1294.4681,14578.223,232441540000.0,413350,1.3905839,[ 1.19   0.266  0.325  0.383 -0.273],32995.26,16359.992,3.7693634,215.45108,,137.0695,1.0228021,20.56,100,138,-114.58489998390037,13800,88.62786,1404.1469,,1422.1686282157898,154955.22
100.0,0.087689154,-3.5858154e-06,779.4668,0.016787576,-3.211464,0.57582843,31.176939,2647497.0,415533,1.4202214,[ 1.122  0.142  0.28   0.381 -0.396],320.10733,7.679374,4.772911,149.0766,,1.93497,1.0079321,21.83,100,139,-116.08979284198068,13900,89.3642,4.5326962,,1437.6340572834015,14.610052
100.0,0.060143173,-3.6621093e-06,596.3859,0.17145205,-2.8660278,0.31269273,11.877747,419546.62,417589,1.3887382,[ 1.15   0.196  0.296  0.401 -0.411],272.70184,1.9019133,3.3658295,206.47232,,1.3223183,1.0581056,20.56,100,140,-114.81690013551277,14000,88.65307,1.4943491,,1447.4962832927704,7.3395176
100.0,0.044385213,9.307862e-06,554.112,0.04894788,-3.303978,0.22889112,7.2773304,223874.28,419491,1.6732346,[ 1.154  0.199  0.296  0.35  -0.361],268.03366,1.7329347,4.754875,238.03275,,1.1295153,1.0418698,19.02,100,141,-112.87388019369568,14100,87.91775,1.054793,,1456.4425296783447,2.8661802
100.0,0.041346885,9.155273e-07,531.1664,0.18494989,-2.9670715,0.20721547,2.393376,40984.418,421415,1.4353039,[ 1.189  0.22   0.304  0.38  -0.377],262.35583,1.2393444,4.244873,234.96033,,1.0972234,1.0130275,19.24,100,142,-113.26838450399835,14200,87.9349,0.46979374,,1466.004213809967,1.3680809
100.0,0.059425503,-1.0223389e-05,625.58826,0.07023754,-2.863533,0.31691897,11.784784,499798.66,423411,1.5292692,[ 1.188  0.199  0.304  0.381 -0.406],305.78955,2.438995,4.8095703,226.23433,,1.352256,1.0194135,19.96,100,143,-113.78707544053694,14300,88.44955,1.6461449,,1474.318396806717,6.516773
100.0,0.046141084,-8.392334e-06,595.0037,0.05276656,-2.9675674,0.23927356,8.44657,211895.05,425308,1.6286752,[ 1.207  0.223  0.306  0.347 -0.4  ],308.72665,1.5950835,4.93573,251.3998,,1.2176906,0.98880005,18.97,100,144,-112.9839823964384,14400,87.91896,1.034622,,1483.2187585830688,3.957081
100.0,0.04404334,1.2512207e-05,516.0156,0.22462694,-3.1471252,0.21736221,4.049666,65692.66,427311,1.5059832,[ 1.207  0.191  0.31   0.305 -0.43 ],238.9693,1.3509324,4.5747604,212.92358,,1.1117058,0.9842455,20.03,100,145,-113.79327549859306,14500,88.32644,0.6282036,,1494.0558786392212,2.2978957
100.0,0.04294994,3.967285e-06,526.7063,0.23839119,-3.1441345,0.21628,5.5615797,74130.34,429231,1.5332918,[ 1.195  0.17   0.321  0.317 -0.435],257.30917,1.2321612,3.756874,241.41257,,1.0843084,1.006965,19.2,100,146,-113.1933374534792,14600,87.96464,0.6328184,,1502.331030368805,2.0285504
100.0,0.042266168,1.9836425e-06,469.49756,0.3936423,-3.1848297,0.20420112,1.9452478,13803.745,431287,1.5894977,[ 1.19   0.166  0.328  0.349 -0.412],210.97562,1.0700426,4.585457,205.67975,,1.0282328,1.0218236,20.56,100,147,-114.61309585063059,14700,88.589424,0.29127225,,1510.9639375209808,1.2364328
100.0,0.043398604,2.1362305e-06,546.52576,0.091948986,-3.2175217,0.21950372,4.9903483,83415.51,433207,1.5046064,[ 1.198  0.172  0.323  0.339 -0.397],278.3045,1.3763167,5.2681885,245.84328,,1.1276814,0.9856799,19.2,100,148,-113.28223902571938,14800,87.87404,0.6638162,,1518.7752494812012,2.4312391
100.0,0.05099757,2.7465821e-06,565.1858,0.08599901,-3.0406418,0.25769177,14.773783,357622.94,435234,1.4003817,[ 1.167  0.164  0.332  0.362 -0.433],217.71194,1.899748,5.2992096,168.77753,,1.2391853,0.98324525,20.27,100,149,-114.13877561916867,14900,88.399605,1.4220277,,1528.835693359375,4.092505
100.0,0.04291773,-3.2043456e-06,528.25415,0.19585705,-2.6507034,0.213255,3.416681,49588.242,437192,1.5003941,[ 1.187  0.187  0.326  0.337 -0.436],249.61191,1.2368882,3.7076187,221.92166,,1.1045947,0.9368755,19.58,100,150,-113.74256827882714,15000,88.019554,0.5117456,,1537.7927088737488,1.5798876
100.0,0.039976932,-1.4495849e-06,514.42786,0.31914678,-3.1088028,0.20004392,2.2025127,21326.75,439115,1.4911761,[ 1.196  0.197  0.336  0.356 -0.482],239.18127,1.1242311,5.8298798,220.66736,,1.0574212,0.9193024,19.23,100,151,-113.21503200387286,15100,87.93195,0.33414727,,1547.4424436092377,1.2255349
100.0,0.04406693,9.155274e-06,517.99634,0.111464344,-3.2984467,0.21900229,5.9933476,106850.91,441092,1.7679924,[ 1.222  0.197  0.346  0.359 -0.5  ],222.90546,1.3220178,6.0898895,206.72043,,1.104428,0.89288956,19.77,100,152,-113.5912688934341,15200,88.22343,0.8220745,,1556.7808532714844,2.0918915
100.0,0.08076468,-6.8664554e-07,699.5617,0.025233157,-3.2817764,0.516176,36.733326,2830659.5,443187,1.6323526,[ 1.226  0.172  0.359  0.362 -0.526],286.73154,6.9462986,5.2948074,169.62119,,1.6452186,0.9417253,20.95,100,153,-114.7147060269977,15300,88.855774,4.4538155,,1565.5423393249512,12.29629
100.0,0.0402586,5.264282e-06,545.1336,0.16870093,-3.4917145,0.20553938,2.3666868,41034.902,445042,1.7216896,[ 1.28   0.199  0.372  0.372 -0.477],267.93695,1.1791804,5.5424957,246.20703,,1.0828055,0.90199065,18.55,100,154,-112.21247363445495,15400,87.682175,0.4361588,,1576.4328770637512,1.5098791
100.0,0.049922127,8.850097e-06,538.3149,0.09577981,-3.7160873,0.25610843,13.457447,286396.34,446995,1.643614,[ 1.302  0.196  0.388  0.389 -0.517],251.08652,1.5631942,5.169937,229.8568,,1.1300708,0.90039337,19.53,100,155,-113.18327313701656,15500,88.03908,1.2266546,,1585.586112499237,2.7764122
100.0,0.03806918,-1.1520386e-05,499.5306,0.64731973,-3.8085632,0.19196796,1.335141,2033.1814,448887,1.8297765,[ 1.3    0.18   0.389  0.346 -0.519],244.01405,1.0124127,5.4137344,239.79187,,1.0113823,0.8934118,18.92,100,156,-112.17171459925211,15600,87.83257,0.100299075,,1594.7061970233917,1.0422146
100.0,0.039197333,8.010864e-06,492.98026,0.56730556,-3.8571548,0.19536884,1.4164584,5035.2964,450822,1.7094512,[ 1.315  0.175  0.394  0.351 -0.526],237.69888,1.0211579,5.7517624,230.63635,,1.02289,0.8734894,19.35,100,157,-112.58605475675739,15700,88.16841,0.15768704,,1602.2315595149994,1.0513699
100.0,0.041205786,1.27410885e-05,512.9052,0.46819857,-3.5557632,0.20466095,1.964978,15437.474,452773,1.7012538,[ 1.301  0.182  0.388  0.352 -0.546],234.12744,1.080137,4.555237,215.13309,,1.0749352,0.85316813,19.51,100,158,-113.15045052072438,15800,88.17926,0.28161904,,1610.3742303848267,1.1945611
100.0,0.09912879,1.0757446e-05,871.5626,0.009484447,-3.7838821,0.8207874,73.961,10569585.0,454703,2.0641863,[ 1.294  0.187  0.376  0.356 -0.566],372.51382,4.33178,6.5325623,218.58917,,1.8497287,0.8583984,19.3,100,159,-112.87435787069981,15900,87.8247,7.28956,,1617.7980599403381,50.030174
100.0,0.062979266,-4.653931e-06,687.16046,0.036275066,-4.0076065,0.36812764,25.807186,1503339.8,456624,1.718406,[ 1.22   0.202  0.373  0.299 -0.561],344.77628,3.2337976,5.4816513,237.15802,,1.4465909,0.8162569,19.21,100,160,-112.27145019894888,16000,87.86026,2.7032585,,1629.5673887729645,9.914886
