InitialBound,InitialReturnStd,InitialReturnMin,InitialReturnMax,InitialReturnMean,StdD2w0t,MeanIW,TimeElapsed,EpRewMean,Bound,ReturnStepMax,MeanD2w0t,EpisodesSoFar,MinIW,Iteration,ReturnStepMaxmin,TimestepsSoFar,EpThisIter,EpLenMean,MinD2w0t,EntropyCoefficient,ReturnMeanIW,MaxD2w0t,MaxIW,Weights,J_sample_variance,StdIW,EmpiricalD2,MeanEntropy
-73.316414,13.866007,-17.802193,39.042625,6.1035155e-07,0.2647778,1.0337623,796.0177443027496,-106.19438323420756,-70.63453,100.0,0.074437,7600,0.55410856,76,93.20179,283379,100,36.63,,10.0,216.27731,1.0522424,1.7331467,[-0.666 -1.033 -0.711 -1.073  0.234],1179.3661,0.18014885,1.0232129,1.6422813
-63.96752,11.541034,-17.172485,34.160275,1.1825562e-06,0.2689274,1.0464764,805.6851122379303,-108.4463089911254,-59.900467,100.0,0.07658019,7700,0.6077831,77,93.21775,287130,100,37.51,,10.0,216.7955,1.0780813,1.4140385,[-0.67  -1.028 -0.713 -1.062  0.223],997.32336,0.15290271,1.0309458,1.6319108
-74.88995,13.527125,-18.382599,46.02079,-8.049011e-06,0.27301863,1.0582983,815.7867910861969,-107.34895423717347,-70.07599,100.0,0.07857172,7800,0.5803102,78,93.38846,290956,100,38.26,,10.0,211.28049,1.120978,2.2491477,[-0.673 -1.049 -0.727 -1.073  0.213],2296.3728,0.28576982,1.0620718,1.6217496
-83.39604,13.038047,-19.25544,39.66158,-4.196167e-06,0.2807335,1.1136218,826.1909275054932,-108.29890800938479,-74.21876,100.0,0.08148945,7900,0.37008005,79,93.4305,294845,100,38.89,,10.0,217.42247,1.158756,2.1732914,[-0.687 -1.039 -0.717 -1.062  0.203],2598.95,0.3151001,1.1002122,1.6026376
-82.05541,14.534465,-20.251457,39.621872,3.2043456e-06,0.27483964,1.0689851,837.33260846138,-105.13539952928504,-76.8002,100.0,0.079307914,8000,0.54200464,80,93.532745,298691,100,38.46,,10.0,207.11537,1.162926,2.1545048,[-0.684 -1.045 -0.731 -1.071  0.184],2718.0032,0.30202794,1.0775666,1.6036153
-63.614468,13.691011,-17.976814,50.71427,-6.3705443e-06,0.2623802,1.0220912,848.1957125663757,-107.23234531039641,-61.332973,100.0,0.07347397,8100,0.67046237,81,93.10162,302327,100,36.36,,10.0,219.10011,1.033058,1.4379597,[-0.699 -1.061 -0.732 -1.074  0.185],626.11334,0.12301248,1.0154605,1.5914905
-73.224,11.723179,-17.380623,34.455296,-3.3187866e-06,0.275484,1.0846405,859.7100493907928,-107.96130736983937,-65.614975,100.0,0.078750506,8200,0.52500665,82,93.28778,306107,100,37.8,,10.0,221.56903,1.1704245,2.4946191,[-0.71  -1.056 -0.737 -1.07   0.173],3294.9055,0.3112186,1.0710999,1.6171131
-80.2793,12.458331,-18.389145,53.798706,-2.0599366e-06,0.26780552,1.0061821,871.0648732185364,-108.76940386233076,-79.44432,100.0,0.077501014,8300,0.8316678,83,93.37012,309971,100,38.64,,10.0,203.03438,1.011379,1.2722418,[-0.708 -1.054 -0.734 -1.076  0.198],312.84567,0.07748081,1.0051246,1.6210941
-78.774124,13.734424,-18.914902,44.27048,2.3269654e-06,0.26793778,1.027535,881.4018864631653,-106.41845160871671,-75.962616,100.0,0.07670393,8400,0.659057,84,93.3813,313759,100,37.88,,10.0,207.58499,1.0608912,1.5077815,[-0.718 -1.058 -0.739 -1.075  0.202],812.62103,0.13132684,1.0186222,1.6220889
-74.011826,13.419024,-17.947243,41.26495,4.3869018e-06,0.27111423,1.0669394,891.424738407135,-107.39617237004428,-67.89555,100.0,0.07667352,8500,0.6493491,85,93.20265,317464,100,37.05,,10.0,221.86835,1.1237152,2.099113,[-0.729 -1.073 -0.747 -1.084  0.203],2818.4463,0.26195496,1.0425142,1.631929
-72.2437,12.4069,-17.574745,34.70571,-2.5558472e-06,0.27930018,1.125642,901.5702440738678,-107.79152359610798,-60.821083,100.0,0.079776525,8600,0.38543954,86,93.29224,321241,100,37.77,,10.0,227.53589,1.227583,2.7354136,[-0.712 -1.06  -0.727 -1.082  0.213],3910.371,0.3446655,1.0842791,1.6093559
-52.345375,10.844176,-13.498718,42.03578,8.163453e-06,0.26748624,1.0971715,910.9735810756683,-108.44594833783759,-43.45475,100.0,0.07324853,8700,0.44085354,87,92.79068,324734,100,34.93,,10.0,246.55978,1.207014,3.154847,[-0.728 -1.083 -0.749 -1.085  0.19 ],5106.6724,0.38198742,1.1085594,1.6283224
-67.99232,12.333803,-17.908424,31.336185,1.4495849e-06,124.941376,67.53037,921.3589532375336,-108.08133036556083,4067.295,100.0,12.036713,8800,0.0022069071,88,93.34721,328558,100,38.24,,10.0,8790.343,5240.798,7471.549,[-0.718 -1.06  -0.744 -1.08   0.209],7420167000.0,697.26526,412.97693,1.7249585
-98.0148,14.1054945,-16.717781,43.567505,-3.1280517e-06,0.2718646,1.0098898,938.304607629776,-105.09077534509348,-97.155304,100.0,0.07998086,8900,0.80000067,89,93.72304,332541,100,39.83,,10.0,189.23546,1.0142076,1.3079407,[-0.654 -1.062 -0.609 -1.111  0.306],458.84344,0.081542544,1.006563,1.7180706
-91.80882,13.823729,-21.1221,32.896355,-6.1035157e-06,0.2889546,1.1083944,950.2779378890991,-106.19873428992818,-83.934326,100.0,0.085919015,9000,0.45938298,90,93.77754,336608,100,40.67,,10.0,201.3696,1.1834704,3.6885982,[-0.661 -1.063 -0.609 -1.112  0.299],4495.461,0.42320305,1.0891689,1.7115415
-103.831665,11.544928,-22.979439,31.628803,-4.005432e-06,0.28192016,1.0190428,962.0638961791992,-107.88627985816254,-102.45721,100.0,0.08631269,9100,0.7835867,91,93.96447,340893,100,42.85,,10.0,178.33809,1.02291,1.4073502,[-0.647 -1.043 -0.584 -1.095  0.293],402.76614,0.11135443,1.0123497,1.7226342
-123.91581,13.582271,-22.31215,46.077637,2.9754638e-06,0.28721973,1.0066445,974.0085370540619,-106.9906200357273,-123.52684,100.0,0.09050521,9200,0.81815743,92,94.2617,345409,100,45.16,,10.0,163.63002,1.0065167,1.1312596,[-0.649 -1.037 -0.581 -1.092  0.304],197.73247,0.04894426,1.0031389,1.7187499
-132.33203,15.858039,-21.951385,60.402084,-1.3732911e-06,0.28854877,1.0071541,984.5466964244843,-104.92599498903546,-131.77821,100.0,0.09137119,9300,0.8079344,93,94.39496,349966,100,45.57,,10.0,158.69789,1.0088573,1.199765,[-0.646 -1.036 -0.582 -1.09   0.3  ],370.5741,0.06626967,1.0045441,1.7196379
-109.93721,13.870301,-20.58049,50.20278,5.531311e-06,0.2781388,1.0127839,995.5884919166565,-106.48964757244528,-108.853195,100.0,0.0839641,9400,0.7402288,94,93.899925,354142,100,41.76,,10.0,181.1993,1.0153962,1.2637479,[-0.641 -1.042 -0.581 -1.092  0.301],290.14664,0.08342185,1.0076944,1.7120028
-85.43475,14.089474,-19.834976,39.85652,-9.880066e-06,0.2765325,1.0616571,1005.7074210643768,-106.18754897888138,-80.54901,100.0,0.08073551,9500,0.5574342,95,93.59468,358071,100,39.29,,10.0,202.12639,1.0976253,2.4453034,[-0.646 -1.042 -0.585 -1.089  0.293],2281.0254,0.26937142,1.046296,1.7269145
-116.34993,12.721828,-20.439377,48.136204,-1.1444092e-06,0.28154102,1.0269033,1017.0612246990204,-106.79494960388591,-114.256096,100.0,0.085928366,9600,0.69762576,96,93.987335,362332,100,42.61,,10.0,178.8668,1.0376961,1.6602026,[-0.633 -1.026 -0.573 -1.088  0.308],595.31354,0.15246706,1.0155997,1.7222893
-96.86689,13.663179,-18.857925,59.316154,3.967285e-06,0.28452367,1.097285,1027.2454407215118,-106.41612317422329,-89.859024,100.0,0.08398388,9700,0.49524415,97,93.69643,366345,100,40.13,,10.0,203.71645,1.2213618,2.7750123,[-0.617 -1.018 -0.569 -1.083  0.303],3904.3416,0.41966555,1.1272928,1.710049
-124.71878,14.11048,-22.367348,43.474335,4.0817263e-06,0.29304886,1.0701656,1038.6972312927246,-105.91027284983697,-119.74911,100.0,0.09266223,9800,0.618049,98,94.340515,370891,100,45.46,,10.0,167.96777,1.1025625,1.8810109,[-0.628 -1.029 -0.563 -1.077  0.291],1075.4685,0.24274325,1.0502801,1.7194253
-104.974846,13.650335,-20.378807,35.41606,4.5013426e-06,0.27833438,1.0128086,1049.9673943519592,-105.95535071635422,-103.97326,100.0,0.08416665,9900,0.72870886,99,93.94125,375080,100,41.89,,10.0,179.2355,1.0148659,1.2453201,[-0.656 -1.031 -0.565 -1.072  0.3  ],289.92465,0.0781657,1.0065389,1.7155219
-146.56607,15.814192,-20.598587,47.24257,3.2806397e-06,0.28689933,1.0124962,1060.4174361228943,-105.14650189449472,-145.48419,100.0,0.09010461,10000,0.74658424,100,94.31542,379569,100,44.89,,,162.90088,1.012066,1.2503362,[-0.664 -1.023 -0.568 -1.066  0.297],363.62463,0.064861506,1.0058466,1.7106522
-124.11604,13.19038,-18.215225,40.391376,2.5939942e-06,0.28351918,1.0670674,1070.975512266159,-107.6925266304008,-119.50386,100.0,0.0856651,10100,0.5676632,101,93.85217,383753,100,41.84,,,189.53163,1.0832665,1.8170884,[-0.675 -1.018 -0.571 -1.06   0.292],1130.6765,0.23770034,1.0465372,1.7216622
-114.74422,12.98568,-18.975533,36.768692,-2.8991699e-06,0.2763406,1.0169464,1081.5566334724426,-107.33361255123276,-113.301544,100.0,0.08266376,10200,0.6047985,102,93.77314,387860,100,41.07,,,186.82785,1.0291063,1.431098,[-0.671 -1.005 -0.574 -1.055  0.303],459.3241,0.10641046,1.0089366,1.720353
-134.1139,14.904792,-20.175446,60.598686,5.378723e-06,0.27592927,1.010179,1092.469901561737,-105.3911792397707,-133.28658,100.0,0.08270983,10300,0.8322146,103,93.88641,391982,100,41.22,,,181.51503,1.0120658,1.2758398,[-0.688 -1.002 -0.575 -1.056  0.301],331.5669,0.07424074,1.0052385,1.7255117
-116.66286,13.669922,-18.821373,49.819267,5.1879883e-06,0.2732204,1.01216,1103.52117228508,-106.16477838812659,-115.66336,100.0,0.08079602,10400,0.7595277,104,93.71949,396003,100,40.21,,,189.22736,1.0162908,1.3008183,[-0.69  -0.996 -0.574 -1.05   0.306],387.0422,0.08097635,1.0069429,1.727892
-129.2193,14.279828,-21.097069,39.057217,-4.959106e-07,0.28513822,1.0508505,1114.1525614261627,-105.0555647728885,-125.568954,100.0,0.08714604,10500,0.49493206,105,94.082825,400276,100,42.73,,,178.94743,1.1429096,2.0432582,[-0.687 -0.99  -0.575 -1.045  0.309],1464.7126,0.2807581,1.0624089,1.7275333
-125.04903,13.772828,-19.93052,41.09062,-9.155273e-07,0.27988106,1.0081882,1126.713406085968,-106.0295619388825,-124.25601,100.0,0.08528437,10600,0.8530805,106,94.008026,404524,100,42.48,,,176.0003,1.0165535,1.1921613,[-0.716 -0.987 -0.576 -1.031  0.309],329.54623,0.06327718,1.0054843,1.7266378
-152.94263,14.107764,-22.870026,36.28337,-2.670288e-07,0.28857788,1.041798,1137.5159740447998,-105.57360131750562,-149.9302,100.0,0.09016051,10700,0.6552289,107,94.25192,408971,100,44.47,,,169.749,1.0465747,1.457407,[-0.705 -0.983 -0.57  -1.028  0.308],817.90765,0.1538982,1.0191422,1.7230273
-123.304276,13.938822,-22.08847,29.682526,1.1291504e-05,0.27677798,1.0045196,1148.0946154594421,-105.64865414362788,-122.885376,100.0,0.08344606,10800,0.8399961,108,93.928055,413137,100,41.66,,,178.95956,1.0102929,1.1781783,[-0.714 -0.989 -0.571 -1.037  0.304],223.85342,0.05886221,1.0044037,1.7233486
-128.65245,13.179577,-20.27565,32.076355,-3.2424928e-06,0.27931002,1.0183921,1159.0835711956024,-106.60456216031757,-127.39505,100.0,0.08477102,10900,0.82858944,109,93.94406,417354,100,42.17,,,179.32578,1.0231979,1.3691254,[-0.706 -0.992 -0.572 -1.042  0.304],366.18948,0.098059826,1.0085592,1.7252326
-141.9519,13.605488,-22.23169,41.738403,-5.0735475e-06,0.28847867,1.0253476,1169.409470319748,-106.61907717869228,-140.0589,100.0,0.090706676,11000,0.7342948,110,94.26033,421853,100,44.99,,,166.67068,1.0334301,1.4138128,[-0.693 -0.99  -0.57  -1.039  0.306],401.78745,0.11499955,1.0136156,1.7151283
-145.68991,14.462037,-20.793945,54.471573,9.536743e-07,0.28442705,1.0137306,1180.5800783634186,-106.61026934501454,-144.7135,100.0,0.08828779,11100,0.7905245,111,94.147484,426247,100,43.94,,,169.57233,1.0162516,1.2355076,[-0.704 -0.981 -0.571 -1.033  0.296],359.18036,0.08420208,1.0083491,1.710334
-117.22232,12.266451,-19.34983,37.5181,1.9836425e-06,0.27781966,1.0132655,1192.1349580287933,-107.53262615246653,-116.175735,100.0,0.08369981,11200,0.80541575,112,93.831436,430408,100,41.61,,,183.68077,1.0219467,1.443824,[-0.705 -0.984 -0.574 -1.039  0.291],329.12598,0.104286686,1.0086666,1.7155391
-125.28668,15.066473,-23.005096,43.401737,-4.5776366e-07,0.2841147,1.0407069,1202.695913553238,-104.73613123556659,-121.930115,100.0,0.08646123,11300,0.6397698,113,94.05846,434647,100,42.39,,,179.58325,1.0653278,1.6022005,[-0.711 -0.976 -0.575 -1.032  0.297],1068.3002,0.16658327,1.0280757,1.7210052
-137.38297,12.945297,-19.84816,46.774273,-4.615784e-06,0.2833735,1.0058674,1214.4947316646576,-106.8701501001657,-136.85547,100.0,0.08790592,11400,0.80516356,114,94.13012,439036,100,43.89,,,169.63492,1.0115852,1.189001,[-0.705 -0.989 -0.57  -1.044  0.302],199.47112,0.053028043,1.0030974,1.7200928
-126.3772,12.68444,-18.08664,38.25369,3.3950805e-06,0.27990982,1.0040226,1226.9838361740112,-107.1561769334566,-126.00586,100.0,0.08553123,11500,0.8855594,115,93.98098,443306,100,42.7,,,175.83081,1.005541,1.16836,[-0.697 -0.995 -0.572 -1.049  0.301],190.79674,0.04820701,1.0026194,1.719443
-116.236435,13.061439,-20.023712,33.711285,-9.918213e-07,0.27698207,1.0132926,1238.0167100429535,-106.3289547680319,-115.15268,100.0,0.08300916,11600,0.77244794,116,93.83968,447427,100,41.21,,,184.38199,1.0264561,1.6066968,[-0.694 -0.996 -0.57  -1.047  0.301],686.4551,0.12298367,1.011069,1.7262844
-118.37346,14.050487,-21.240646,39.304752,-6.5231325e-06,0.27774504,1.0228516,1249.1533925533295,-107.32080336874304,-116.54845,100.0,0.08338085,11700,0.71846557,117,93.807915,451561,100,41.34,,,185.89699,1.0312281,1.4338608,[-0.699 -0.997 -0.567 -1.05   0.307],524.4191,0.12388813,1.0164875,1.7197964
-143.99748,14.668883,-22.420547,54.23365,-4.005432e-06,0.2865128,1.0329338,1259.2547519207,-105.542243051074,-141.80785,100.0,0.089182965,11800,0.7321489,118,94.221085,455978,100,44.17,,,169.17992,1.037912,1.552856,[-0.704 -0.988 -0.562 -1.04   0.301],530.34247,0.13702756,1.0216159,1.7230057
-128.38272,14.252707,-21.549881,32.304543,-2.3269654e-06,0.28181207,1.0263643,1270.2725217342377,-106.24741271557592,-126.70329,100.0,0.086311944,11900,0.77080154,119,94.04443,460266,100,42.88,,,175.4301,1.0330849,1.6628776,[-0.712 -0.994 -0.56  -1.042  0.304],581.63043,0.14867704,1.0167655,1.7242428
-127.57234,15.137103,-23.01191,37.41829,4.9591063e-06,0.28125682,1.022764,1280.7955253124237,-106.38718812088439,-125.82915,100.0,0.085731775,12000,0.75450027,120,93.99472,464517,100,42.51,,,177.74937,1.0335631,1.44263,[-0.695 -0.988 -0.556 -1.043  0.305],436.5001,0.10686579,1.0108472,1.7236549
-151.6802,14.534439,-23.619278,45.56167,8.125306e-06,0.2895013,1.0096714,1291.8265070915222,-105.28096853212283,-150.92516,100.0,0.09200985,12100,0.78618085,121,94.40959,469104,100,45.87,,,158.36513,1.0154974,1.3698733,[-0.69  -0.977 -0.545 -1.038  0.305],304.86792,0.07661833,1.006481,1.7249749
-147.01347,14.514609,-20.18145,53.025085,-6.713867e-06,0.28603163,1.0149716,1302.5981776714325,-105.77474128160188,-146.19522,100.0,0.08941244,12200,0.831358,122,94.24715,473555,100,44.51,,,165.61407,1.016742,1.4167911,[-0.697 -0.983 -0.547 -1.04   0.306],353.24948,0.09480625,1.0072083,1.7288803
-135.11668,14.215538,-19.434975,43.627632,7.2860717e-06,0.2857801,1.0300614,1314.0706820487976,-106.36643966876858,-133.09418,100.0,0.08837836,12300,0.6977884,123,94.12639,477920,100,43.65,,,173.08908,1.046133,1.3842099,[-0.696 -0.976 -0.548 -1.035  0.31 ],631.8131,0.14121678,1.017242,1.724614
-132.38608,13.955376,-20.996452,40.371574,-3.5476685e-06,0.28369635,1.031666,1324.5918989181519,-107.1131990893868,-129.83475,100.0,0.08680502,12400,0.6580466,124,93.99588,482201,100,42.81,,,179.50204,1.0583988,1.7478691,[-0.691 -0.98  -0.552 -1.029  0.306],849.70746,0.15390193,1.0216922,1.7207264
-134.24446,13.521934,-19.214996,39.38985,5.722046e-07,0.2844424,1.0137575,1336.53746175766,-105.47438522441048,-133.3922,100.0,0.088212214,12500,0.75788313,125,94.1915,486588,100,43.87,,,168.45863,1.0218816,1.3549864,[-0.688 -0.974 -0.545 -1.036  0.302],513.7823,0.12258888,1.013771,1.720423
-134.2699,14.118851,-19.578712,44.16751,,0.28888586,1.0295236,1345.5152626037598,-106.41333217302308,-131.92297,100.0,0.090017356,12600,0.63949573,126,94.191444,491014,100,44.26,,,171.2403,1.0525544,2.1452231,[-0.688 -0.978 -0.542 -1.034  0.302],1294.3137,0.2092246,1.028306,1.7363286
-122.82193,12.087248,-21.423973,24.519928,5.4931643e-06,0.29184842,1.067138,1356.7692415714264,-106.33411189120314,-119.26343,100.0,0.08989377,12700,0.5777612,127,94.09416,495349,100,43.35,,,180.30792,1.1002421,2.9394424,[-0.695 -0.985 -0.547 -1.035  0.317],2884.4287,0.36569372,1.0567377,1.7506325
-156.92142,15.818341,-23.962196,41.657036,-7.209778e-06,0.29435658,1.02952,1368.7526772022247,-103.88013484870817,-154.87556,100.0,0.094662435,12800,0.64572513,128,94.56731,500036,100,46.87,,,154.71779,1.0450137,1.5264646,[-0.69  -0.992 -0.536 -1.043  0.332],569.22406,0.1339392,1.016139,1.7479564
-122.53499,12.959609,-20.574707,41.627304,4.5776366e-07,0.28314778,1.0526805,1380.0845527648926,-106.3827932774737,-119.50906,100.0,0.085864805,12900,0.49073383,129,93.94858,504248,100,42.12,,,183.66382,1.0764282,1.761794,[-0.689 -1.01  -0.54  -1.053  0.329],1318.389,0.22958049,1.0442561,1.742169
-133.82912,13.272373,-19.258492,45.421257,4.53949e-06,0.28650695,1.04901,1390.0565626621246,-107.19245611623515,-129.88101,100.0,0.08824599,13000,0.69862294,130,94.05228,508581,100,43.33,,,179.27301,1.0655718,1.7954568,[-0.689 -1.01  -0.536 -1.042  0.323],846.3227,0.18342948,1.029601,1.7529069
-136.67303,13.57333,-21.697914,41.449265,1.8692017e-06,0.2880607,1.0148226,1401.4834852218628,-106.18582330298803,-135.5473,100.0,0.09065805,13100,0.7859594,131,94.28691,513087,100,45.06,,,164.32211,1.0179207,1.2994524,[-0.68  -0.994 -0.528 -1.031  0.334],389.86667,0.095536046,1.0096929,1.7597474
-121.89166,12.858064,-20.423355,41.99287,2.784729e-06,0.2807775,1.0283827,1411.2378215789795,-106.52834663663835,-119.56967,100.0,0.085210554,13200,0.73210436,132,93.94768,517304,100,42.17,,,181.2666,1.0405656,1.5593427,[-0.674 -0.993 -0.524 -1.036  0.341],617.10785,0.14925554,1.0208597,1.7711908
-161.81633,13.957907,-19.79998,51.027054,-1.1444092e-06,0.29100257,1.0141231,1422.0497906208038,-105.64570205303004,-160.77715,100.0,0.09292803,13300,0.82810134,133,94.43352,521931,100,46.27,,,157.37404,1.0151311,1.3572652,[-0.686 -0.998 -0.525 -1.037  0.352],320.88388,0.08329473,1.0061255,1.7767218
-134.40726,14.2779255,-22.069275,29.861301,-1.1825562e-06,0.2860393,1.0568644,1433.3479692935944,-105.53942485086827,-129.8096,100.0,0.0882899,13400,0.65829873,134,94.14761,526281,100,43.5,,,175.9802,1.0882406,1.8379545,[-0.695 -0.996 -0.53  -1.034  0.358],802.85596,0.18102889,1.0303038,1.772121
-148.2789,13.914133,-23.584557,34.439842,-3.5095215e-06,0.29470855,1.0280867,1443.8690474033356,-105.55424158690661,-146.69864,100.0,0.09513541,13500,0.75754714,135,94.52641,531000,100,47.19,,,154.88028,1.0242101,1.4843967,[-0.713 -0.983 -0.523 -1.023  0.353],430.97925,0.13040257,1.0133343,1.7809622
-140.44586,14.578819,-20.793472,36.246254,4.3869018e-06,0.2864876,1.0315431,1454.6888482570648,-105.41318172877604,-138.05463,100.0,0.08910158,13600,0.6940577,136,94.219376,535410,100,44.1,,,169.43509,1.038918,1.5098052,[-0.72  -0.974 -0.524 -1.017  0.362],450.3846,0.1342069,1.0196632,1.7848871
-140.40749,14.958655,-22.137047,30.99345,7.896423e-06,0.28712642,1.0386703,1465.4484186172485,-105.25398348195216,-137.37547,100.0,0.08892593,13700,0.5691644,137,94.19058,539787,100,43.77,,,172.25099,1.0755885,1.7647116,[-0.716 -0.983 -0.528 -1.029  0.366],905.6532,0.18504277,1.029028,1.7871093
-144.76648,12.91976,-20.930176,36.238064,1.4495849e-06,0.29717407,1.0776373,1477.090300321579,-106.36698073766874,-140.18494,100.0,0.094571814,13800,0.5351968,138,94.37535,544387,100,46.0,,,167.4714,1.0873598,2.0132344,[-0.715 -1.003 -0.53  -1.039  0.368],1019.98096,0.2344239,1.0456482,1.7766553
-170.69537,14.9274435,-24.62265,56.364708,-4.4631956e-06,0.29797608,1.014547,1489.2000188827515,-105.66740887623017,-170.10799,100.0,0.09814858,13900,0.7956796,139,94.68176,549281,100,48.94,,,146.22966,1.0117356,1.2012115,[-0.709 -0.993 -0.525 -1.023  0.358],277.48148,0.07686894,1.0073601,1.7802017
-164.3691,13.501798,-24.335945,38.72892,1.3732911e-06,0.3080127,1.1054575,1504.7460293769836,-105.46788842284883,-158.32333,100.0,0.10091635,14000,0.45661652,140,94.6517,554132,100,48.51,,,160.57202,1.1708007,3.62971,[-0.704 -0.991 -0.525 -1.025  0.361],2473.2644,0.39979318,1.0715846,1.8000932
-142.44093,14.854623,-19.024567,56.725224,-1.5258789e-06,0.28231776,1.0150876,1516.0950138568878,-104.40050178167783,-141.19968,100.0,0.086783506,14100,0.76100874,141,94.163284,558449,100,43.17,,,170.21658,1.0193619,1.2647147,[-0.709 -1.002 -0.522 -1.032  0.381],344.39227,0.07964727,1.0073271,1.7998881
-137.86926,12.3114195,-20.988968,33.260006,1.1444092e-06,0.2903274,1.0207261,1526.6228244304657,-106.52729327464029,-136.65031,100.0,0.092126414,14200,0.772251,142,94.34206,563023,100,45.74,,,162.03072,1.0250357,1.4187335,[-0.696 -0.996 -0.515 -1.028  0.381],410.88818,0.12627783,1.0141673,1.8083231
-154.1862,14.058995,-23.817177,44.477684,-1.4877319e-06,0.2955848,1.0395081,1538.4895815849304,-106.16965532634326,-152.04575,100.0,0.09512484,14300,0.7032772,143,94.4754,567716,100,46.93,,,158.13632,1.0441756,2.183771,[-0.696 -1.004 -0.514 -1.03   0.389],862.96814,0.19427264,1.0240331,1.8209552
-150.46288,12.048254,-20.94352,25.557148,-2.0980835e-06,0.2939056,1.0254296,1549.9449889659882,-107.16323248925087,-148.67772,100.0,0.09478191,14400,0.78091717,144,94.44954,572426,100,47.1,,,157.65865,1.0312034,1.3867502,[-0.694 -1.002 -0.509 -1.026  0.402],349.92062,0.10865176,1.012402,1.8297297
-130.87642,12.578298,-18.423897,38.19796,-9.155273e-07,0.27941224,1.0097487,1560.2731440067291,-107.36773577227608,-130.27863,100.0,0.08504062,14500,0.80084383,145,93.93436,576665,100,42.39,,,178.081,1.012167,1.2344096,[-0.71  -0.998 -0.512 -1.02   0.411],279.71033,0.06966737,1.0050926,1.8222708
-160.18822,14.667613,-26.191246,36.17408,-3.2424928e-06,0.29943758,1.0187187,1573.316059589386,-105.71789561064112,-158.9498,100.0,0.09903483,14600,0.7220137,146,94.71124,581595,100,49.3,,,145.79031,1.0199529,1.3513004,[-0.708 -0.997 -0.51  -1.019  0.403],289.52933,0.092306025,1.0108662,1.8287557
-158.05307,14.52311,-19.94986,39.357246,1.2207031e-06,0.291394,1.0359684,1584.3330001831055,-105.11309601057275,-155.99152,100.0,0.09273811,14700,0.646404,147,94.428894,586194,100,45.99,,,159.73267,1.0480618,1.8422961,[-0.718 -0.995 -0.51  -1.015  0.41 ],712.94855,0.18788978,1.0221667,1.8311367
-159.24626,14.323043,-22.724686,38.375313,-3.4713746e-06,0.29874253,1.0295261,1597.1961328983307,-107.01603944329814,-157.80026,100.0,0.09803352,14800,0.7393974,148,94.596954,591055,100,48.61,,,151.00467,1.0389614,1.542244,[-0.736 -0.991 -0.511 -1.003  0.412],516.7296,0.15519401,1.0202955,1.8309847
-138.84007,13.509263,-21.160736,38.158756,-3.0517577e-07,0.2891334,1.0251453,1606.9195249080658,-106.35477808598968,-137.18538,100.0,0.09122487,14900,0.6273887,149,94.30142,595582,100,45.27,,,164.34758,1.0316212,1.3389671,[-0.739 -1.002 -0.513 -1.003  0.412],415.36694,0.11139829,1.0140091,1.8235064
-133.9321,12.584174,-20.224937,38.448547,-1.3732911e-06,0.28623486,1.0200292,1617.4206185340881,-107.82368575627676,-132.23642,100.0,0.08920756,15000,0.80894566,150,94.12882,600009,100,44.27,,,171.27881,1.0282804,1.2893083,[-0.748 -1.012 -0.52  -1.004  0.405],327.01877,0.08758595,1.0115335,1.820313
-153.28186,13.169175,-21.810242,32.895943,2.0599366e-06,0.29631567,1.0242704,1628.9805245399475,-105.43764793242678,-151.78041,100.0,0.09669585,15100,0.78853965,151,94.61773,604821,100,48.12,,,150.64577,1.0310076,1.5929939,[-0.744 -1.018 -0.524 -1.     0.401],332.32654,0.11493874,1.009824,1.8194062
-134.24054,12.41821,-22.26796,30.865215,-7.896423e-06,0.2869048,1.0171171,1641.1429371833801,-107.2877873276794,-132.98247,100.0,0.089762926,15200,0.73925126,152,94.18676,609279,100,44.58,,,168.47133,1.0250714,1.376347,[-0.758 -1.005 -0.521 -0.992  0.401],450.74908,0.1121539,1.0146321,1.8122175
-165.18687,13.404461,-22.028175,42.236904,5.569458e-06,0.29896334,1.001309,1653.3425421714783,-105.37460393952495,-165.1126,100.0,0.099179834,15300,0.9337903,153,94.74847,614236,100,49.57,,,142.69212,1.0014541,1.071018,[-0.758 -1.014 -0.52  -0.993  0.393],188.56195,0.023831137,1.0006304,1.8105645
-155.04382,12.945309,-20.311813,48.743507,-7.2479247e-07,0.29724124,1.053712,1663.5431203842163,-106.36043600247066,-151.89537,100.0,0.095616885,15400,0.5404094,154,94.46437,618926,100,46.9,,,160.74333,1.0695399,1.875923,[-0.758 -1.013 -0.519 -0.994  0.392],1005.8146,0.22939514,1.0464114,1.8053141
-169.63293,14.11178,-21.925941,37.559418,2.4414062e-06,0.3025327,1.020966,1674.929255247116,-106.76262443340258,-168.33456,100.0,0.10108892,15500,0.76404035,155,94.7482,623948,100,50.22,,,144.28174,1.0220332,1.3861053,[-0.76  -1.017 -0.511 -0.989  0.386],273.16364,0.095734894,1.0109769,1.8036441
-171.27037,14.130633,-24.9934,44.21216,-3.852844e-06,0.3003876,1.0072769,1686.849900484085,-104.53604637162977,-170.87752,100.0,0.10002736,15600,0.8904962,156,94.81103,628939,100,49.91,,,140.91621,1.010306,1.3690386,[-0.759 -1.007 -0.513 -0.983  0.385],305.98828,0.063378215,1.0031886,1.805041
