InitialReturnMean,InitialBound,MeanEntropy,TimestepsSoFar,MinD2w0t,MaxIW,EpLenMean,InitialReturnStd,EpThisIter,MeanD2w0t,MeanIW,InitialReturnMin,EpRewMean,InitialReturnMax,Iteration,StdIW,MinIW,Weights,EmpiricalD2,TimeElapsed,StdD2w0t,EpisodesSoFar,Bound,J_sample_variance,ReturnStepMaxmin,ReturnStepMax,ReturnMeanIW,MaxD2w0t
-5.340576e-07,87.94938,1.5005567,49334,,20.94146,42.45,12.670927,100,0.13626939,1.3502706,-19.628075,-107.75404185740693,49.597176,13,1.9421592,0.06548206,[-0.91  -1.054 -0.706 -1.011  0.084],2.2090812,147.15721607208252,0.4646308,1300,104.02918,62713.668,93.92325,100.0,220.02058,3.5888648
-9.57489e-06,78.44264,1.5357225,53659,,4.308617,43.25,15.004984,100,0.095412716,1.0784925,-21.017395,-105.6013598200201,42.670044,14,0.5282265,0.37404573,[-0.9   -1.02  -0.645 -0.987  0.082],1.1629446,158.95615458488464,0.31091276,1400,82.91142,5225.103,94.1167,100.0,180.21118,1.3726892
2.4795531e-06,99.10988,1.5592418,57622,,2.6575546,39.63,13.137703,100,0.0837678,1.0531774,-19.08503,-106.46594809472734,41.654274,15,0.33204418,0.34624943,[-0.912 -1.016 -0.641 -0.992  0.117],1.127953,169.75231957435608,0.28575343,1500,103.68413,2612.747,93.627,100.0,199.30484,1.2386494
-4.8065185e-06,83.91576,1.5732473,61896,,5.823807,42.74,13.309978,100,0.09514375,1.0824493,-23.61969,-106.38044977128642,35.51567,16,0.5716008,0.37126428,[-0.898 -1.02  -0.648 -1.003  0.14 ],1.1436703,181.3328652381897,0.3121292,1600,90.71944,8043.6753,94.02197,100.0,186.5402,1.5485228
-4.0817263e-06,84.84918,1.5924718,66210,,6.2464333,43.14,13.110551,100,0.10358555,1.1394764,-21.673462,-107.08345592403185,26.464725,17,0.7247625,0.27897033,[-0.857 -1.015 -0.616 -1.007  0.154],1.3147663,193.19061160087585,0.34110335,1700,95.433846,10734.479,94.03554,100.0,192.80257,1.780134
2.2125244e-06,78.3837,1.6168894,70471,,12.967999,42.61,14.923935,100,0.11230242,1.2346177,-19.085358,-105.5268873433484,57.086113,18,1.3553121,0.1705735,[-0.821 -1.008 -0.605 -0.982  0.174],1.8282416,205.6052007675171,0.37588578,1800,90.97671,28655.232,94.046844,100.0,202.65324,2.5867033
4.15802e-06,76.08983,1.6103517,74916,,2.5195847,44.45,14.021777,100,0.094065934,1.04761,-19.763191,-106.58305321915631,30.05597,19,0.33656767,0.3507843,[-0.826 -1.034 -0.593 -0.974  0.198],1.1138115,217.71829986572266,0.30147278,1900,81.48031,2564.18,94.20436,100.0,173.85596,1.2479361
-4.196167e-07,60.883133,1.5956792,79664,,5.0021296,47.48,14.074368,100,0.102520995,1.0927006,-22.677185,-106.55326811462018,37.51594,20,0.60340035,0.2953937,[-0.86  -1.065 -0.611 -0.986  0.191],1.2175766,229.51774287223816,0.3172784,2000,67.58572,4270.39,94.51166,100.0,163.0553,1.5823209
7.2479247e-07,41.3816,1.5845761,84740,,2.236497,50.76,15.132235,100,0.106283255,1.0548172,-24.627174,-105.21601639471531,54.772346,21,0.22562364,0.5249092,[-0.809 -1.045 -0.589 -0.992  0.177],1.0637848,242.18976473808289,0.31630644,2100,45.394623,980.0631,94.85437,100.0,144.63559,1.1563554
-4.5013426e-06,73.604195,1.6236489,89162,,727.8844,44.22,15.167863,100,2.2698882,7.7553077,-24.209557,-104.25283810420726,40.472046,22,68.73749,0.0013963713,[-0.824 -1.065 -0.612 -1.001  0.166],151.53224,253.6866807937622,18.757412,2200,373.18933,61592420.0,94.28481,100.0,969.0607,960.67596
7.5912476e-06,68.16245,1.6328875,93762,,1.9261978,46.0,13.083778,100,0.09456345,1.0274678,-20.987823,-107.90693044990596,42.934807,23,0.22258358,0.5992731,[-0.87  -1.085 -0.647 -0.907  0.205],1.0379572,268.0623462200165,0.29714018,2300,70.51675,1104.9142,94.308395,100.0,164.22148,1.088346
-1.7929077e-06,73.58249,1.6490259,98245,,3.369939,44.83,13.391571,100,0.09687027,1.0643014,-18.68705,-107.30500968310686,47.58415,24,0.40906763,0.32258728,[-0.844 -1.084 -0.63  -0.913  0.214],1.131759,279.60211515426636,0.30925295,2400,78.3588,3844.5144,94.2128,100.0,173.89719,1.3270962
4.196167e-06,70.91971,1.6350775,102784,,11.628763,45.39,13.173764,100,0.13092892,1.3434223,-18.090485,-107.9629740794947,36.023685,25,1.7582018,0.039214693,[-0.836 -1.062 -0.612 -0.918  0.23 ],2.402503,292.1374683380127,0.4336382,2500,86.11977,39509.023,94.24288,100.0,200.99048,4.020473
5.2261353e-06,53.84636,1.5546939,107751,,61.046227,49.67,12.797514,100,0.23366368,1.5452421,-24.798065,-106.44314778953485,33.9303,26,4.1801496,0.0041470965,[-0.858 -1.086 -0.594 -0.903  0.216],4.458758,305.4442174434662,0.82764167,2600,66.799515,272429.9,94.71399,100.0,213.19385,11.655668
-3.890991e-06,40.9805,1.5722848,112970,,1.9617709,52.19,13.262852,100,0.10728799,1.0346833,-22.518791,-105.71343714070353,39.824924,27,0.23978627,0.54867506,[-0.835 -1.123 -0.585 -0.879  0.136],1.0521885,319.3772714138031,0.31433868,2700,42.77497,831.2322,94.948906,100.0,137.3822,1.106705
-2.7465821e-06,43.975937,1.5836622,118063,,2.1246736,50.93,13.851335,100,0.10504833,1.0332625,-23.105835,-105.8679311262323,37.78618,28,0.22580756,0.59433985,[-0.832 -1.132 -0.586 -0.88   0.153],1.042872,332.12859582901,0.31202447,2800,45.94731,977.5444,94.842606,100.0,141.98788,1.1235595
,30.112389,1.6204181,123734,,17.875813,56.71,12.660865,100,0.14525916,1.1950911,-23.501595,-107.39602926901158,28.603992,29,1.3605769,0.2338518,[-0.824 -1.126 -0.573 -0.882  0.165],1.4507103,345.12152338027954,0.4105722,2900,38.424576,19712.168,95.21245,100.0,143.65202,2.1032956
-3.7384034e-06,28.95263,1.617187,129340,,2.5276248,56.06,13.305137,100,0.11685433,1.0413909,-25.01735,-105.52102041824388,40.392242,30,0.30831525,0.44737256,[-0.809 -1.117 -0.543 -0.889  0.201],1.1104765,358.6858434677124,0.3290184,3000,31.960388,1035.185,95.23543,100.0,127.31899,1.2062526
5.302429e-06,21.17086,1.5927486,135182,,1742.333,58.42,13.448744,100,1.22752,5.212902,-23.739006,-107.42992835418443,41.303238,31,34.781162,0.002714639,[-0.821 -1.122 -0.546 -0.877  0.198],62.39793,372.4743301868439,9.306377,3100,141.6286,13753968.0,95.32216,100.0,577.1413,446.61417
-2.670288e-07,1.8542557,1.580955,141752,,2.645583,65.7,14.006543,100,0.136512,1.0341463,-22.455788,-106.50013241863051,38.262802,32,0.22328332,0.48404774,[-0.85  -1.131 -0.513 -0.811  0.174],1.0560158,389.0822949409485,0.35115474,3200,4.1416245,733.62115,95.75798,100.0,104.33967,1.1929836
6.1035155e-07,1.9905396,1.5806736,148306,,1.5145749,65.54,13.425753,100,0.13196339,1.0126178,-25.17591,-107.37791381478841,40.48867,33,0.122793026,0.6259019,[-0.843 -1.123 -0.5   -0.812  0.162],1.0134537,403.51723623275757,0.33976543,3300,2.345787,212.96947,95.72328,100.0,101.80452,1.0379592
-1.14440915e-07,-3.8851624,1.5996847,155196,,4.061375,68.9,14.709261,100,0.15199152,1.140966,-28.008228,-105.27876842886948,38.73854,34,0.46236596,0.3947294,[-0.843 -1.114 -0.499 -0.811  0.162],1.1903882,417.5704596042633,0.3812516,3400,2.8286743,1379.1573,95.944016,100.0,105.366295,1.4262223
9.155273e-07,-7.6275787,1.5819538,162391,,4.7189684,71.95,14.12966,100,0.16034654,1.1378307,-29.271255,-107.92139327731392,42.219376,35,0.5804422,0.24501331,[-0.831 -1.121 -0.491 -0.804  0.181],1.2387868,433.27462363243103,0.39247727,3500,-2.0607834,1691.5706,96.00011,100.0,101.28676,1.5025053
-1.0681152e-06,-22.301033,1.5704131,170426,,9.257906,80.35,16.897148,100,0.1796377,1.2282524,-32.454838,-106.73863709494636,43.02681,36,0.8742554,0.21085465,[-0.83  -1.132 -0.483 -0.798  0.163],1.2746578,449.50267720222473,0.41298857,3600,-18.772888,2034.282,96.343155,100.0,85.603806,1.6935952
-1.4877319e-06,-26.596031,1.5664843,178759,,1.7737702,83.33,15.065558,100,0.1689866,1.0176032,-29.863415,-106.79666657524616,46.861343,37,0.18571438,0.6297505,[-0.85  -1.128 -0.477 -0.785  0.152],1.0299169,466.93707394599915,0.37791854,3700,-25.814949,385.8243,96.43678,100.0,74.32907,1.0791891
-3.8146973e-07,-33.675537,1.5573027,187609,,1.8774765,88.5,18.560776,100,0.18035454,1.0254049,-37.545746,-105.39561134659833,48.35893,38,0.19910517,0.551348,[-0.856 -1.123 -0.474 -0.778  0.148],1.0311428,484.5862150192261,0.38896748,3800,-32.76085,509.56717,96.61818,100.0,67.61441,1.0903953
4.3869018e-06,-30.121712,1.5694175,196283,,2.2095804,86.74,16.639622,100,0.17948304,1.0422795,-34.093075,-106.32407497544092,54.014442,39,0.2611657,0.6392983,[-0.868 -1.127 -0.476 -0.781  0.138],1.0539368,501.2661163806915,0.39188474,3900,-28.20697,637.02246,96.54845,100.0,72.3678,1.127731
-3.7384034e-06,-39.210003,1.5736428,205832,,3.2141023,95.49,18.0713,100,0.1964261,1.0535381,-40.859066,-106.16219653795608,39.439857,40,0.2952602,0.5013573,[-0.86  -1.136 -0.47  -0.786  0.151],1.0487163,519.3992083072662,0.40437925,4000,-37.94646,488.2457,96.776474,100.0,62.550617,1.1132687
-2.2506713e-06,-36.367188,1.5849417,215164,,2.288257,93.32,16.035322,100,0.19197914,1.0316654,-33.188168,-109.80331022509286,33.614555,41,0.26104435,0.58638525,[-0.869 -1.131 -0.473 -0.776  0.155],1.0509381,537.8064904212952,0.4009178,4100,-34.930214,448.95865,96.64673,100.0,65.80094,1.1473272
1.2969971e-06,-42.428783,1.5858567,224925,,1.6316913,97.61,18.68644,100,0.1977092,1.0171546,-30.585491,-107.19645189686494,55.920734,42,0.1338785,0.62573636,[-0.878 -1.122 -0.472 -0.767  0.166],1.0199401,559.0308682918549,0.40145135,4200,-41.685463,435.08673,96.80357,100.0,58.616302,1.0929463
-2.3269654e-06,-36.327446,1.5889674,234229,,4.798801,93.04,16.661848,100,0.19438057,1.070146,-33.91452,-107.12752752803813,43.03819,43,0.40019882,0.44879612,[-0.894 -1.132 -0.479 -0.771  0.167],1.0927992,577.0995905399323,0.40691122,4300,-33.823357,670.048,96.697174,100.0,67.55553,1.2697791
1.4495849e-06,-41.10415,1.5933534,243830,,1.4054219,96.01,17.713255,100,0.19355337,0.9965969,-35.15946,-105.725543424047,48.237637,44,0.12207194,0.7187221,[-0.922 -1.118 -0.484 -0.755  0.17 ],1.0145802,596.3681793212891,0.39706004,4400,-40.735237,372.311,96.79761,100.0,59.328026,1.0533048
-8.888244e-06,-40.879883,1.5914186,253641,,1.5733011,98.11,17.610823,100,0.19941972,1.0187991,-33.57361,-108.69803795219782,44.955963,45,0.13785967,0.6227323,[-0.931 -1.12  -0.485 -0.755  0.174],1.0209258,615.423014163971,0.40364876,4500,-39.92956,422.2545,96.784164,100.0,60.51598,1.059122
1.9073487e-07,-44.76682,1.5957047,263883,,1.9628892,102.42,17.39729,100,0.21000703,1.0443573,-30.755424,-107.99697369723407,41.475998,46,0.20099412,0.6083052,[-0.948 -1.118 -0.494 -0.749  0.172],1.0397104,635.2821900844574,0.4138816,4600,-43.144558,399.9608,96.8911,100.0,57.50046,1.1231296
1.9454956e-06,-46.00911,1.6029136,274047,,2.5130951,101.64,19.290487,100,0.20864566,1.0213596,-34.61635,-107.04173584369735,50.235283,47,0.20208926,0.6510179,[-0.949 -1.138 -0.497 -0.758  0.177],1.0416615,655.5728356838226,0.4132271,4700,-44.91339,516.6614,96.89371,100.0,55.80339,1.182047
-9.155273e-07,-57.800503,1.601464,286158,,2.612173,121.11,21.056364,100,0.2522936,1.0181996,-34.0608,-106.47107763830587,41.20558,48,0.26044336,0.5837231,[-0.955 -1.146 -0.497 -0.76   0.184],1.0700465,677.2324707508087,0.44674385,4800,-56.446793,625.97015,97.241745,100.0,44.4563,1.2546341
3.7384034e-06,-57.396008,1.5923954,297913,,2.4314785,117.55,19.173206,100,0.24320352,1.0241587,-35.42919,-106.78912492960964,48.638115,49,0.22570221,0.5926438,[-0.968 -1.146 -0.495 -0.757  0.182],1.0480167,698.5328698158264,0.43911594,4900,-56.45574,465.77518,97.18309,100.0,44.214058,1.2098857
3.4332277e-07,-52.969826,1.5911989,309239,,1.2834249,113.26,17.981825,100,0.2277761,1.0040482,-30.689232,-108.50955784550555,37.35465,50,0.074531674,0.8340978,[-0.978 -1.148 -0.495 -0.756  0.173],1.0080353,719.1955370903015,0.42090505,5000,-52.65633,348.27487,97.08389,100.0,47.369465,1.0324233
-1.2588501e-06,-58.40993,1.5811511,321606,,3.3257966,123.67,18.995232,100,0.26371703,1.0593868,-36.04143,-108.80899858773074,40.623833,51,0.35695145,0.41780484,[-0.974 -1.145 -0.492 -0.751  0.172],1.1072962,742.22696352005,0.46088594,5100,-56.69866,575.46185,97.24033,100.0,45.06254,1.3119483
3.4332274e-06,-66.53441,1.5756011,334982,,5.167789,133.76,21.29139,100,0.2953185,1.0594789,-37.347103,-106.5552406805068,46.65536,52,0.47708672,0.43931195,[-0.971 -1.145 -0.486 -0.745  0.162],1.1583817,767.5412502288818,0.49233875,5200,-64.363846,691.4353,97.40677,100.0,37.713963,1.6721603
-3.8146973e-07,-70.29791,1.5787961,350024,,3.0847602,150.42,19.315327,100,0.31292042,0.9983016,-38.509804,-107.78412608977538,45.739784,53,0.23696192,0.5660575,[-0.977 -1.143 -0.479 -0.74   0.157],1.0666298,794.9706332683563,0.4775873,5300,-69.20148,414.48428,97.566895,100.0,31.415012,1.2221792
-2.784729e-06,-71.88736,1.5845819,366115,,2.5052795,160.91,19.39983,100,0.33837968,1.0009946,-43.051094,-105.90130684630927,45.03414,54,0.2529313,0.5107163,[-0.988 -1.143 -0.478 -0.736  0.16 ],1.0828575,820.823442697525,0.49195778,5400,-70.67941,452.0473,97.683716,100.0,30.21095,1.2582412
-1.1253356e-06,-78.76013,1.5868136,384665,,4.469735,185.5,21.267534,100,0.40641263,1.0335933,-54.326935,-104.03721408909934,49.158222,55,0.43499857,0.45558387,[-0.994 -1.148 -0.475 -0.735  0.166],1.15208,851.9833745956421,0.532283,5500,-76.91771,481.87686,97.87831,100.0,24.340311,1.5017803
-1.1634827e-06,-79.71025,1.5833926,402909,,2.2142649,182.44,21.100237,100,0.3812807,1.0018196,-45.588963,-103.22485987474843,48.222794,56,0.23346993,0.4887411,[-1.006 -1.144 -0.471 -0.73   0.168],1.0728519,882.5269455909729,0.5036946,5600,-78.817085,448.80954,97.86839,100.0,21.763662,1.2120566
9.155273e-07,-87.8748,1.5778002,425284,,4.2307034,223.75,19.538137,100,0.49592617,1.072594,-46.078686,-101.39685499408277,37.66975,57,0.37578526,0.43592745,[-1.012 -1.144 -0.468 -0.726  0.164],1.1723987,919.7378377914429,0.55450267,5700,-85.99444,427.44562,98.09366,100.0,15.338584,1.411603
-3.2043456e-06,-88.42874,1.5790206,447272,,2.528812,219.88,19.399426,100,0.4614717,1.0180514,-40.86714,-99.69305000287723,57.38353,58,0.26374975,0.5422136,[-1.02  -1.15  -0.464 -0.726  0.159],1.0797462,957.9769234657288,0.52174956,5800,-87.6758,400.0124,98.0932,100.0,12.780166,1.2212769
9.536743e-07,-90.57904,1.5778013,470122,,2.6084657,228.5,16.70809,100,0.4697672,1.0156573,-41.327805,-96.59275357602735,48.161274,59,0.18086593,0.65152884,[-1.029 -1.144 -0.463 -0.719  0.16 ],1.0432398,994.849648475647,0.5123006,5900,-90.17604,290.82785,98.15456,100.0,10.068275,1.094295
2.0980835e-06,-90.55802,1.5803834,494301,,4.2365603,241.79,20.709114,100,0.53501576,1.0506612,-53.39158,-98.47467977758241,33.432106,60,0.44375524,0.46800673,[-1.03  -1.143 -0.46  -0.715  0.159],1.1799258,1033.7943351268768,0.55648214,6000,-88.969894,473.47995,98.185455,100.0,12.147201,1.4297297
-4.959106e-07,-93.90119,1.578454,519652,,1.7917368,253.51,17.790903,100,0.51753396,1.0044465,-41.117966,-91.63238670504245,31.154985,61,0.15579373,0.5634268,[-1.042 -1.138 -0.459 -0.706  0.161],1.0315583,1075.227689743042,0.51044184,6100,-93.491455,316.6864,98.277084,100.0,6.638079,1.0689486
4.005432e-07,-92.7804,1.575766,545033,,1.811811,253.81,18.213531,100,0.5213296,1.0001422,-42.714214,-101.0966225873382,35.02525,62,0.16555873,0.55511695,[-1.045 -1.146 -0.46  -0.708  0.16 ],1.0406418,1115.2881960868835,0.51364905,6200,-92.39946,333.43686,98.20337,100.0,7.792926,1.0800649
6.8664554e-07,-93.40317,1.5771489,572539,,1.5742054,275.06,17.947477,100,0.5619799,0.9997293,-38.328396,-95.88170850174329,26.978231,63,0.14938998,0.5837227,[-1.046 -1.147 -0.458 -0.706  0.157],1.0345019,1155.292588710785,0.5083376,6300,-92.97784,310.24478,98.302826,100.0,7.14621,1.0692226
1.7547608e-06,-93.29058,1.5748651,597775,,1.546442,252.36,19.448944,100,0.5154046,1.0017515,-41.13266,-97.75107187763516,44.146698,64,0.14005028,0.6261933,[-1.049 -1.152 -0.457 -0.707  0.158],1.032691,1195.1635038852692,0.5107012,6400,-92.9793,373.22305,98.22531,100.0,7.122014,1.0682075
-7.4386594e-07,-93.935165,1.5683655,625429,,1.9993352,276.54,16.978521,100,0.5697096,1.0099201,-42.810547,-94.72780868346757,35.18194,65,0.20841457,0.5324813,[-1.054 -1.155 -0.456 -0.707  0.156],1.0495541,1237.747652053833,0.5124055,6500,-93.374886,283.53604,98.31491,100.0,6.8438635,1.0925269
-5.340576e-07,-92.74195,1.5693376,653885,,1.5568267,284.56,16.098269,100,0.5745798,0.9934937,-41.44996,-96.57194682977237,36.248535,66,0.101753786,0.68809044,[-1.061 -1.154 -0.457 -0.704  0.149],1.018193,1282.068382024765,0.4999944,6600,-92.510086,263.09033,98.32126,100.0,7.440309,1.0384151
-1.3923645e-06,-96.371605,1.5677706,682325,,1.5250847,284.4,16.798923,100,0.5757316,1.0062289,-49.3077,-91.2850649724437,36.695694,67,0.11538884,0.71059424,[-1.071 -1.152 -0.459 -0.701  0.15 ],1.01859,1328.6431934833527,0.50132316,6700,-96.14454,268.62775,98.35805,100.0,3.8453698,1.0375795
-1.7547608e-06,-95.88307,1.5648428,711134,,1.9028428,288.09,16.1567,100,0.58867794,1.0237653,-39.140533,-92.98335402570027,32.45625,68,0.16142549,0.5865777,[-1.071 -1.158 -0.46  -0.703  0.149],1.0368893,1374.3499474525452,0.50506335,6800,-95.5645,260.43735,98.35448,100.0,4.4908595,1.072719
-9.250641e-07,-94.49865,1.5638853,740110,,1.6794168,289.76,15.314953,100,0.5878623,1.0030578,-42.015503,-95.90358356127228,24.185524,69,0.12741539,0.68769777,[-1.075 -1.155 -0.458 -0.701  0.146],1.0256271,1419.3361735343933,0.50082153,6900,-94.27809,230.90096,98.33804,100.0,5.7127357,1.0492568
1.5258789e-07,-97.977684,1.5609312,769554,,1.7884012,294.44,17.490871,100,0.60584545,1.0061809,-50.52983,-90.6914052577865,23.805164,70,0.18081841,0.43413854,[-1.08  -1.155 -0.457 -0.7    0.145],1.0484309,1466.35999751091,0.50649965,7000,-97.47498,272.5666,98.38397,100.0,2.681978,1.0877993
-1.7166137e-06,-95.65443,1.5543542,799564,,1.787742,300.1,16.849869,100,0.61648405,1.0087426,-40.972828,-89.49026353504308,34.119186,71,0.1717147,0.57767236,[-1.087 -1.158 -0.457 -0.699  0.142],1.0433441,1513.072513103485,0.5033762,7100,-95.259544,283.4905,98.403595,100.0,4.920651,1.076561
-1.9073486e-08,-95.56586,1.5527327,829245,,1.2525159,296.81,15.962196,100,0.59574544,1.0015008,-44.379364,-96.92891707765868,34.935726,72,0.06147406,0.768948,[-1.09  -1.161 -0.459 -0.698  0.135],1.0056487,1560.6258480548859,0.49291345,7200,-95.49711,252.33827,98.34686,100.0,4.3929334,1.0104887
2.9754638e-06,-97.22099,1.553397,862283,,1.5341492,330.38,14.71428,100,0.6687704,0.9969736,-42.570107,-88.02888720421228,39.277664,73,0.11263102,0.629404,[-1.093 -1.164 -0.461 -0.699  0.134],1.0227717,1612.1756932735443,0.47925645,7300,-97.0294,209.65277,98.4671,100.0,2.9196875,1.038233
1.9073486e-08,-98.28178,1.5550975,894251,,1.435239,319.68,15.73224,100,0.6457374,1.0077792,-39.55297,-89.67852084816823,29.544744,74,0.09747328,0.7584349,[-1.09  -1.171 -0.462 -0.702  0.134],1.0160846,1661.510775566101,0.4850122,7400,-98.10473,239.3781,98.43895,100.0,1.8526546,1.0293826
-1.6784668e-06,-97.33215,1.5537884,926312,,1.240803,320.61,15.101025,100,0.64389217,0.99833953,-53.76198,-95.39308288449625,33.0934,75,0.05858156,0.8000357,[-1.093 -1.176 -0.463 -0.704  0.136],1.0071577,1712.1077246665955,0.48164573,7500,-97.251945,220.52007,98.40492,100.0,2.6396692,1.0119017
-1.6593933e-06,-96.99641,1.5492215,956901,,1.3686165,305.89,16.707077,100,0.61827284,0.99509907,-42.914276,-97.0469353612218,28.498316,76,0.09033335,0.7092329,[-1.096 -1.177 -0.464 -0.703  0.135],1.0170114,1761.3202629089355,0.49254608,7600,-96.82156,281.73898,98.36548,100.0,3.148449,1.0282794
-7.6293946e-07,-98.42144,1.5433625,989157,,1.7799171,322.56,16.82404,100,0.6596835,1.0250047,-41.847744,-93.71696482772441,27.325285,77,0.16340351,0.59922445,[-1.098 -1.177 -0.464 -0.702  0.13 ],1.0360011,1812.77472782135,0.48943362,7700,-98.09148,274.14444,98.418915,100.0,2.0224373,1.0579625
2.3841858e-06,-97.44046,1.543383,1019838,,1.2381297,306.81,16.3228,100,0.6157446,1.0036565,-44.53089,-91.70406157340685,27.406618,78,0.05580891,0.8298769,[-1.1   -1.178 -0.466 -0.7    0.124],1.0058494,1860.4808394908905,0.48861253,7800,-97.39564,262.5637,98.40221,100.0,2.490502,1.0107543
1.411438e-06,-100.27615,1.545233,1054707,,1.509213,348.69,13.663412,100,0.70518327,1.0018984,-38.545647,-82.72964312887454,27.070906,79,0.109131776,0.65440464,[-1.101 -1.178 -0.465 -0.7    0.125],1.021293,1910.4288017749786,0.46458125,7900,-100.121216,185.5656,98.52548,100.0,-0.17060214,1.0326848
2.861023e-06,-98.38362,1.5439452,1088275,,1.1422834,335.68,15.417655,100,0.6722461,0.9955339,-47.037125,-90.86791377874346,34.08906,80,0.035491943,0.890018,[-1.098 -1.182 -0.465 -0.704  0.126],1.0022408,1961.6249506473541,0.47033677,8000,-98.35719,233.78154,98.4586,100.0,1.503575,1.0036039
6.4849854e-07,-98.155975,1.5416611,1123545,,1.3039237,352.7,14.857431,100,0.7086721,1.0114627,-41.155807,-95.01136610904042,28.268396,81,0.07175158,0.7634637,[-1.097 -1.182 -0.465 -0.703  0.125],1.0086437,2013.8122510910034,0.45798236,8100,-98.10686,219.35622,98.46123,100.0,1.7837489,1.0135236
