EpRewMean,InitialReturnMax,MaxIW,EmpiricalD2,Iteration,MeanIW,ReturnMeanIW,Bound,StdIW,InitialReturnStd,EpThisIter,EpLenMean,MinIW,MinD2w0t,Weights,InitialBound,EpisodesSoFar,EntropyCoefficient,TimeElapsed,InitialReturnMean,ReturnStepMax,TimestepsSoFar,J_sample_variance,ReturnStepMaxmin,MeanEntropy,InitialReturnMin,StdD2w0t,MeanD2w0t,MaxD2w0t
-108.8242470183432,6.0208817,100.88548,19.786766,81,1.877656,1113.1469,942.9463,6.316133,1.9125264,100,15.53,0.030092452,,[ 0.85   1.541  0.514  0.81  -1.117],569.59283,8100,100.0,1007.4876945018768,-1.8310546e-06,100.0,140591,13329246.0,85.40934,0.39351404,-2.934616,6.5952516,0.23103447,685.23694
-109.47714130087218,6.503807,35.427773,8.991467,82,1.350526,765.7436,656.89557,3.572603,1.9834611,100,16.14,0.013761754,,[ 0.936  1.509  0.548  0.802 -1.025],548.65314,8200,100.0,1018.7387726306915,4.577637e-06,100.0,142205,3722756.8,85.8359,0.37309778,-3.0143356,1.2874907,0.089932814,104.3545
-108.36134292336048,6.420494,7.4638777,2.892143,83,1.3941288,801.1945,737.21295,1.523324,2.253236,100,15.8,0.012715331,,[ 0.929  1.494  0.576  0.817 -1.046],557.14435,8300,100.0,1030.8612830638885,-1.2969971e-06,100.0,143785,667814.6,85.62788,0.28227976,-3.8946075,0.30170467,0.050572343,4.062444
-108.56912582859157,6.2577515,1090.8832,1676.1306,84,11.089117,5600.097,4566.727,102.7618,2.374055,100,16.39,6.4216234e-05,,[ 0.946  1.507  0.583  0.814 -1.137],522.7614,8400,100.0,1044.5027070045471,4.119873e-06,100.0,145424,2593825800.0,86.13417,0.25975117,-3.7327423,386.49863,6.212937,70379.234
-108.59563586371115,6.361946,3.1358252,1.2960199,85,1.0593249,602.26227,561.15546,0.49017704,2.3198435,100,16.21,0.16720808,,[ 0.975  1.523  0.631  0.848 -1.159],532.7168,8500,100.0,1057.2000148296356,5.1116945e-06,100.0,147045,64805.684,85.98649,0.2805176,-4.029915,0.19820505,0.03599786,2.3166943
-108.51507001878937,7.9195633,16.487442,6.5211143,86,1.2559649,715.48,615.36346,2.1435153,2.5472412,100,16.0,0.008055347,,[ 0.971  1.514  0.632  0.834 -1.138],542.9345,8600,100.0,1068.6810343265533,-6.8664554e-07,100.0,148645,1257677.8,85.82377,0.262131,-4.068001,0.76901233,0.08765575,26.220098
-108.8714991737515,5.755913,3.3929863,1.442822,87,1.0611572,603.8034,554.2659,0.61000097,2.302856,100,16.25,0.06536579,,[ 0.98   1.489  0.637  0.849 -1.157],531.0544,8700,100.0,1079.2589280605316,4.8065185e-06,100.0,150270,100269.98,85.97843,0.24894403,-3.6699982,0.2069339,0.037242506,2.8785276
-108.82009861851719,5.326454,39.673477,17.42205,88,1.604539,905.60126,772.4248,4.750575,2.076627,100,15.79,0.002877205,,[ 0.993  1.496  0.641  0.865 -1.17 ],553.0336,8800,100.0,1091.426662683487,4.272461e-06,100.0,151849,6063554.0,85.65397,0.22893836,-3.857933,2.312033,0.12385948,286.88748
-109.38639802905456,4.63163,85.458015,24.238708,89,2.012893,1028.1913,776.856,8.601898,2.1619575,100,17.11,0.0034990662,,[ 0.989  1.463  0.656  0.871 -1.19 ],497.51968,8900,100.0,1103.4636130332947,-5.41687e-06,100.0,153560,16360361.0,86.60135,0.2314494,-3.6500473,2.0939639,0.24459727,138.26953
-109.03448828588184,6.5434113,51.683174,6.466485,90,1.3866266,733.7628,617.44525,3.8838403,2.2619104,100,16.84,0.01179027,,[ 0.987  1.447  0.622  0.867 -1.187],505.97427,9000,100.0,1117.4782073497772,-7.781982e-06,100.0,155244,3332702.8,86.42176,0.1993131,-3.675331,0.6296279,0.070235655,45.565872
-109.32104421121907,7.348778,14.614779,3.5476534,91,1.16279,633.7943,555.3568,1.7244154,2.1859143,100,16.84,0.014279913,,[ 1.005  1.473  0.614  0.89  -1.22 ],501.78464,9100,100.0,1130.413143157959,5.9509275e-06,100.0,156928,685670.56,86.3752,0.20100272,-3.8417969,0.3150644,0.051325176,9.325558
-108.50324698701219,4.808182,10.521645,3.2968175,92,1.1730621,680.3159,606.18896,1.4629214,2.1357465,100,15.82,0.009597789,,[ 1.022  1.492  0.609  0.892 -1.218],546.3075,9200,100.0,1140.0764119625092,-1.15966795e-05,100.0,158510,622746.94,85.64658,0.21558063,-3.5495987,0.47422552,0.06449102,15.317216
-109.19343984137666,4.518997,75.19542,37.798084,93,1.6005019,867.29156,686.33185,7.326643,2.1115294,100,16.47,0.00048121318,,[ 1.023  1.486  0.589  0.858 -1.203],523.9282,9300,100.0,1152.1606349945068,4.8828124e-06,100.0,160157,14008845.0,86.15201,0.22696687,-3.5008392,9.027023,0.26155257,1393.8278
-109.52064175422421,5.4229736,3.129279,1.1833249,94,1.0304642,575.8343,525.71783,0.43324292,1.9714988,100,16.64,0.30514517,,[ 1.026  1.507  0.562  0.883 -1.192],513.9148,9400,100.0,1162.8463323116302,-1.3732911e-06,100.0,161821,51360.74,86.24002,0.23097354,-3.2969055,0.19688196,0.03636541,1.4782985
-109.44868664254896,5.1216507,144.60966,46.18578,95,2.3225114,1221.2338,952.6525,13.334424,2.0387552,100,16.69,0.0005060057,,[ 1.017  1.515  0.567  0.88  -1.188],514.5446,9500,100.0,1174.4642415046692,-5.41687e-06,100.0,163490,44906708.0,86.246315,0.18663025,-3.5091476,9.328437,0.30491415,1059.4242
-109.16554606382029,6.8728867,10.436789,1.8420078,96,1.1494853,653.50995,572.05664,1.0612837,2.372182,100,16.23,0.06194873,,[ 1.018  1.492  0.595  0.858 -1.232],526.72455,9600,100.0,1188.2575328350067,-1.2969971e-06,100.0,165113,325238.2,85.91291,0.17651191,-3.5205917,0.2737497,0.04606083,7.5090075
-108.2109325292556,6.4931564,15.290405,3.4049635,97,1.1072763,640.69006,563.752,1.672354,2.1548634,100,15.91,0.06808026,,[ 1.026  1.488  0.61   0.878 -1.242],525.0123,9700,100.0,1198.6895928382874,1.1749267e-05,100.0,166704,779637.5,85.770996,0.1846731,-3.924263,0.33717987,0.047676764,17.772875
-109.0844893419763,8.016678,13.809328,4.0516586,98,1.3096617,724.451,629.9302,1.9131091,2.1726725,100,16.3,0.008994397,,[ 1.031  1.508  0.614  0.903 -1.234],520.00146,9800,100.0,1211.2370567321777,4.5776366e-07,100.0,168334,891021.5,86.01223,0.17686956,-3.6344986,0.39020613,0.05320459,16.790035
-109.24833523999376,4.979683,11.7291155,4.3891497,99,1.3239528,722.95844,624.634,2.1095276,2.025709,100,16.57,0.013913294,,[ 1.048  1.527  0.615  0.927 -1.242],507.9624,9900,100.0,1224.0050449371338,-2.9754638e-06,100.0,169991,1122805.5,86.192635,0.19105752,-3.8613281,0.75831765,0.08730923,24.129328
-109.68407900536981,9.187141,3.5076246,1.3919837,100,1.0631257,582.3195,526.00885,0.56081134,2.205523,100,16.89,0.13730693,,[ 0.976  1.555  0.608  0.912 -1.228],501.67923,10000,100.0,1236.1014761924744,4.8065185e-06,100.0,171680,78070.26,86.4447,0.19089699,-3.4395065,0.20526001,0.038026117,1.9088656
-109.65262093512311,6.482109,18.695444,4.2055645,101,1.1971211,653.1482,558.32074,1.7407808,2.1862419,100,16.82,0.016372517,,[ 0.981  1.542  0.602  0.906 -1.228],501.8746,10100,100.0,1245.2197902202606,-1.9836425e-06,100.0,173362,771629.06,86.4082,0.19800308,-3.4657364,0.5698886,0.07737997,13.818556
-109.56446721812922,6.0838165,314.83252,879.79083,102,3.9630535,2027.8428,1341.2849,31.047226,2.2707522,100,16.9,2.0645573e-05,,[ 0.983  1.541  0.608  0.936 -1.221],495.79163,10200,100.0,1256.621259689331,7.6293946e-07,100.0,175052,236021810.0,86.418945,0.16616242,-3.6587753,106.85559,2.475832,11480.102
-109.72449924688965,6.0131683,11.44121,4.4506264,103,1.1943349,647.8338,557.0009,1.7367313,2.208624,100,17.02,0.023514219,,[ 1.047  1.569  0.612  0.961 -1.253],494.59543,10300,100.0,1269.0585713386536,2.7465821e-06,100.0,176754,767151.0,86.47294,0.19590278,-3.5265808,0.4246922,0.06749853,8.043648
-108.57994580089994,7.847435,14.423923,3.243664,104,1.246602,708.59705,611.70935,1.7601545,2.2786505,100,16.23,0.043524764,,[ 1.04   1.555  0.601  0.962 -1.223],523.6889,10400,100.0,1281.4652523994446,6.942749e-06,100.0,178377,885170.7,86.010086,0.1778675,-3.9336014,0.4074106,0.06815807,6.8018503
-109.52723780663155,7.308647,6.1738634,1.5311564,105,1.094978,619.2938,554.1771,0.83173746,2.1865463,100,16.49,0.18955287,,[ 1.044  1.559  0.625  0.961 -1.241],515.6707,10500,100.0,1293.2197127342224,-2.822876e-06,100.0,180026,196729.94,86.143394,0.18912803,-3.6063232,0.23783904,0.04261354,3.5680587
-109.38997872814956,4.7090454,50.443882,9.320756,106,1.4515388,756.4772,577.54156,5.0771284,2.2296693,100,17.04,0.009288608,,[ 1.071  1.55   0.639  0.974 -1.23 ],491.5008,10600,100.0,1307.4760098457336,-4.8828124e-06,100.0,181730,5515480.0,86.56024,0.18394627,-3.71624,0.85444987,0.11422505,45.556053
-109.4017804188754,9.722626,54.81302,2.5823584,107,1.2602308,684.5165,569.93713,2.3394718,2.5597696,100,16.9,0.114130415,,[ 1.082  1.561  0.668  0.982 -1.235],494.21768,10700,100.0,1319.380381822586,2.2125244e-06,100.0,183420,1402658.8,86.42771,0.17968218,-3.5582733,0.389899,0.05190759,24.567276
-108.87408949163547,6.553261,3.4536018,1.1486951,108,1.0362184,596.7341,542.6984,0.3971621,2.1966345,100,16.07,0.34952694,,[ 1.075  1.579  0.65   0.983 -1.239],529.2896,10800,100.0,1329.449026107788,-7.93457e-06,100.0,185027,43315.86,85.82714,0.18677263,-3.7478333,0.1904616,0.034557503,2.098099
-108.91087568851988,6.1378403,23.299873,3.5972857,109,1.2115526,669.54803,582.3066,2.4152572,2.2040527,100,16.43,0.038541414,,[ 1.078  1.572  0.658  0.987 -1.232],518.3065,10900,100.0,1340.6877398490906,4.043579e-06,100.0,186670,1396133.6,86.1154,0.17702325,-3.9050903,0.48284757,0.063263655,52.209007
-109.01768165672671,5.3268585,43.96353,5.6020923,110,1.390963,762.8138,659.713,4.3244734,2.271645,100,16.44,0.013689591,,[ 1.057  1.56   0.668  0.96  -1.242],509.80444,11000,100.0,1353.321056842804,-6.1798096e-06,100.0,188314,4801732.0,86.1214,0.15182254,-3.93779,0.73102874,0.06404508,74.78499
-109.29196208844894,8.4991455,11.847551,2.5178852,111,1.1395341,624.2224,530.88464,1.7247329,2.534579,100,16.81,0.039679196,,[ 1.045  1.537  0.676  0.94  -1.267],498.79492,11100,100.0,1364.1157381534576,6.027222e-06,100.0,189995,787536.3,86.37404,0.15499744,-3.9032288,0.3822607,0.06273997,6.1699085
-108.70551881569172,8.943047,58.996292,14.356172,112,1.4280856,796.89636,672.6954,4.0760794,2.708876,100,16.33,0.0022173128,,[ 1.062  1.53   0.693  0.926 -1.264],518.0378,11200,100.0,1374.3510766029358,-2.2888183e-07,100.0,191628,4610776.0,86.04115,0.15450913,-4.024246,2.2797096,0.102939025,246.59238
-108.69180197305577,8.114998,3.0309453,1.1737674,113,1.0123026,573.0371,518.90295,0.42959672,2.421054,100,16.36,0.15522848,,[ 1.07   1.558  0.681  0.939 -1.264],514.9829,11300,100.0,1382.7092673778534,7.476807e-06,100.0,193264,49556.29,86.084564,0.15685241,-3.922104,0.18943658,0.03469318,1.860364
-109.27085143725762,9.466522,109.19266,6.7895093,114,1.4510884,804.6746,633.7075,3.1300833,2.5837278,100,16.78,0.007778755,,[ 1.078  1.563  0.675  0.941 -1.262],498.79758,11400,100.0,1393.8755116462708,-1.1444092e-06,100.0,194942,2818421.2,86.34616,0.15111478,-3.7383575,1.0709218,0.13219965,45.797882
-108.97192578122201,6.577072,53.97224,6.638472,115,1.8404516,977.3895,826.1865,5.9325967,2.3109047,100,16.58,0.0008940058,,[ 1.072  1.57   0.647  0.952 -1.268],502.2113,11500,100.0,1405.0225269794464,-4.348755e-06,100.0,196600,8790106.0,86.20753,0.14345919,-3.1898575,1.3598675,0.08177202,192.9607
-109.05232731499446,5.080612,2.8472552,1.1979747,116,1.0603946,620.6995,563.1376,0.39705852,1.8742847,100,15.87,0.19879197,,[ 1.086  1.576  0.621  0.942 -1.275],535.7506,11600,100.0,1419.4164867401123,4.8828124e-06,100.0,198187,45000.656,85.676,0.13733648,-3.3036728,0.18987471,0.034117874,2.1221893
-109.93506908628441,5.8168564,3.746134,1.2088459,117,1.0431427,577.38446,514.9617,0.47544113,2.0020394,100,16.82,0.33022645,,[ 1.082  1.587  0.615  0.945 -1.282],495.8592,11700,100.0,1430.149071931839,9.07898e-06,100.0,199869,59389.89,86.34357,0.15111636,-3.2332764,0.19823062,0.036833912,1.7654157
-109.43681905705498,6.740822,70.93666,21.426119,118,1.9547803,1046.835,807.6995,7.745789,2.2856083,100,16.56,0.00044676318,,[ 1.079  1.596  0.614  0.959 -1.268],510.64697,11800,100.0,1439.4518785476685,-4.7302246e-06,100.0,201525,15310913.0,86.17239,0.16161919,-3.3265305,5.0301785,0.32281855,238.73592
-109.72724099442559,4.140129,8.339173,1.9563566,119,1.0670671,582.99536,516.7272,1.0469166,1.9150807,100,16.88,0.07821334,,[ 1.133  1.586  0.599  0.982 -1.257],495.66452,11900,100.0,1453.3447408676147,-2.3651123e-06,100.0,203213,247553.73,86.42359,0.15994288,-3.265831,0.22285011,0.04039989,2.8439155
-109.83464169190579,8.347443,845.5182,406.21265,120,8.053868,3943.8645,2564.6426,73.67379,2.16059,100,17.01,7.821919e-05,,[ 1.112  1.577  0.598  0.977 -1.259],494.09476,12000,100.0,1462.6651389598846,2.2888185e-06,100.0,204914,1243710100.0,86.53548,0.16625799,-3.546608,86.29255,2.9199846,8215.969
-108.68719133060769,5.026108,59.055653,24.604565,121,1.70225,935.3404,751.0582,6.8102393,2.1216602,100,16.14,0.0017843739,,[ 1.069  1.59   0.547  0.96  -1.253],527.5967,12100,100.0,1475.9456355571747,-3.7384034e-06,100.0,206528,11849155.0,85.913666,0.1281715,-3.3847275,1.56994,0.15385899,78.69609
-109.65886111923712,5.099571,45.904915,27.958975,122,1.7520978,924.3829,760.10645,6.190246,1.9972434,100,16.77,0.0010601613,,[ 1.053  1.557  0.551  0.958 -1.291],496.80606,12200,100.0,1487.8606262207031,6.3323973e-06,100.0,208205,9124413.0,86.32818,0.1056291,-3.5716248,1.7964354,0.16016363,95.421585
-110.15165577726289,4.6889267,5.2423115,1.481138,123,1.0844164,594.8934,530.25824,0.60791856,1.9203494,100,16.91,0.09489454,,[ 1.112  1.564  0.561  0.953 -1.313],495.52686,12300,100.0,1502.1277649402618,8.392334e-06,100.0,209896,90688.14,86.42159,0.10350412,-2.9515991,0.21141505,0.03863117,3.508243
-109.26673074897936,4.330147,1348.9127,5183.99,124,13.860702,7001.9585,4799.955,132.57574,1.8976134,100,16.7,1.7399016e-05,,[ 1.112  1.551  0.567  0.947 -1.315],491.7641,12400,100.0,1511.7164816856384,3.7384034e-06,100.0,211566,4351385000.0,86.311516,0.10401363,-3.2393951,1058.365,13.240883,222790.84
-109.71334356686906,5.402092,5.235544,1.496861,125,1.0485115,585.87274,519.9075,0.6932274,2.1601036,100,16.62,0.08030507,,[ 1.088  1.51   0.553  0.927 -1.315],503.39178,12500,100.0,1526.0194463729858,-2.2888183e-07,100.0,213228,123842.0,86.19153,0.105391204,-3.2768097,0.21316452,0.038619194,3.3735929
-109.02616083548841,6.337967,17.471495,4.267497,126,1.1481185,665.361,574.1195,1.9901133,2.079175,100,16.0,0.03038333,,[ 1.081  1.503  0.548  0.911 -1.314],529.0454,12600,100.0,1535.284841299057,9.155273e-07,100.0,214828,1106228.9,85.724495,0.11287918,-3.1640778,0.39728606,0.05971925,9.880191
-109.85660708500171,6.249382,9.130033,1.6304483,127,1.1249988,598.8634,511.0848,0.8165401,2.2573678,100,17.35,0.08669166,,[ 1.081  1.482  0.552  0.915 -1.306],472.38092,12700,100.0,1546.0371894836426,-1.2969971e-06,100.0,216563,161656.56,86.71799,0.110218324,-3.6621475,0.25824514,0.046837762,5.2734103
-108.9759168817982,5.053879,69.78576,5.7447677,128,1.5692846,859.31903,649.1677,4.9537787,2.2155237,100,16.54,0.0086781215,,[ 1.078  1.482  0.569  0.921 -1.309],502.5461,12800,100.0,1557.2194619178772,-4.8828124e-06,100.0,218217,6705525.0,86.21047,0.107899114,-3.7062454,1.1414466,0.10709592,117.89574
-109.53440574502727,6.044739,4.346907,1.6495755,129,1.0844811,599.39935,528.73535,0.8018315,1.920311,100,16.7,0.2015851,,[ 1.073  1.486  0.54   0.923 -1.311],498.24527,12900,100.0,1569.9110269546509,-8.087158e-06,100.0,219887,170598.92,86.28945,0.09553919,-3.2479477,0.2342263,0.042150166,3.8243835
-108.86667575441383,5.573616,4.187973,1.4232897,130,1.0803567,627.4908,557.436,0.52038676,1.9779828,100,15.94,0.18778846,,[ 1.052  1.483  0.542  0.907 -1.323],522.45184,13000,100.0,1580.819188117981,3.1280517e-06,100.0,221481,78945.75,85.75621,0.09720899,-3.1379929,0.21011499,0.03724083,3.2407572
-109.24172945766763,7.1496964,385.5693,268.66043,131,4.3122363,2310.5881,1533.51,31.981468,2.2391217,100,16.42,0.00031343196,,[ 1.052  1.476  0.533  0.893 -1.322],511.4935,13100,100.0,1593.0704894065857,4.8065185e-06,100.0,223123,283720770.0,86.078445,0.090018705,-3.383049,80.27798,2.1491277,11063.631
-109.18371422686121,5.7934265,3290.9336,8030.7026,132,18.578108,9675.029,7815.2285,179.86235,2.042496,100,16.43,7.836157e-05,,[ 1.034  1.461  0.513  0.838 -1.329],510.05353,13200,100.0,1605.8282523155212,-1.083374e-05,100.0,224766,8554355700.0,86.067085,0.082106754,-3.567604,1900.2092,28.52431,303230.53
-109.95883648752982,6.6706314,2.7731266,1.2816606,133,1.0431982,575.5399,511.5177,0.480499,1.9114232,100,16.92,0.20470905,,[ 1.012  1.501  0.54   0.889 -1.337],493.54,13300,100.0,1621.2853472232819,-1.6021728e-06,100.0,226458,60758.516,86.387596,0.07789595,-3.2569504,0.2050218,0.03816958,1.8020394
-109.54951116014449,9.497574,11.784836,2.9201074,134,1.1081587,616.21893,531.5239,1.3228488,2.086774,100,16.58,0.04078137,,[ 1.006  1.5    0.53   0.884 -1.341],501.48117,13400,100.0,1630.4810614585876,7.6293945e-06,100.0,228116,461686.34,86.17442,0.08021486,-3.3738022,0.33655787,0.053557105,8.330098
-109.12594206382288,5.755478,10.260773,3.0195312,135,1.192039,670.02905,584.9292,1.3522496,2.1436229,100,16.32,0.076893985,,[ 0.994  1.492  0.526  0.894 -1.339],509.7481,13500,100.0,1640.2548396587372,7.095337e-06,100.0,229748,474457.5,85.99473,0.08812411,-3.2514496,0.3361914,0.048521817,17.615814
-109.18415019256533,4.0766068,49.42573,20.562246,136,1.6124756,912.7525,756.8176,5.8636203,1.6420275,100,16.03,0.00048122075,,[ 0.995  1.512  0.52   0.907 -1.331],524.2598,13600,100.0,1650.0290534496307,1.2207031e-06,100.0,231351,9674716.0,85.87044,0.093343444,-2.8048553,2.398852,0.17457864,133.86183
-108.77848129076256,4.026947,1.7035127,1.08028,137,1.0473734,610.3499,553.6377,0.25890163,2.0114825,100,15.91,0.4262526,,[ 1.013  1.522  0.514  0.882 -1.326],530.26776,13700,100.0,1662.5925734043121,3.2043456e-06,100.0,232942,19651.135,85.727715,0.08642867,-3.32296,0.18253861,0.033059314,1.2564509
-109.62996266704336,5.5719376,632.1768,413.51553,138,6.051003,3131.5537,2399.8386,37.103756,2.0353718,100,16.91,0.00036316912,,[ 0.987  1.53   0.512  0.88  -1.333],483.97855,13800,100.0,1672.9293084144592,2.0599366e-06,100.0,234633,365910100.0,86.40562,0.11182754,-4.023056,73.06547,3.6979463,4167.9766
-109.98579356465788,5.4164963,11.045038,3.0206397,139,1.1065308,603.3735,526.2862,1.252308,1.9855893,100,16.95,0.025739621,,[ 1.001  1.546  0.511  0.939 -1.307],493.834,13900,100.0,1686.609397649765,3.8146973e-06,100.0,236328,398809.8,86.43306,0.12984669,-3.302971,0.36313957,0.05240203,10.664378
-108.77929000996339,5.574028,77.58201,24.484215,140,1.9714155,1124.5281,920.5485,6.8031154,1.790829,100,15.51,0.0018438282,,[ 1.01   1.559  0.499  0.941 -1.289],553.0204,14000,100.0,1696.6599864959717,3.0517577e-07,100.0,237879,13217893.0,85.349396,0.09932492,-2.7509918,3.4715383,0.22627938,265.68518
-109.61874736146312,6.1937637,4.624208,1.7118763,141,1.1301014,619.03723,547.3495,0.7855216,2.0153968,100,16.83,0.088211104,,[ 1.037  1.522  0.502  0.95  -1.32 ],495.22598,14100,100.0,1709.7410914897919,-4.196167e-06,100.0,239562,159681.66,86.363365,0.087821946,-3.495575,0.24462017,0.043987274,2.8217778
-109.00331011544876,4.241707,2.8690538,1.2054197,142,1.0542455,632.9827,571.7199,0.3634985,1.8419895,100,15.57,0.23903377,,[ 1.055  1.523  0.506  0.971 -1.331],547.4299,14200,100.0,1718.3557660579681,-9.918213e-07,100.0,241119,41546.23,85.370895,0.08959959,-2.8800507,0.19581455,0.034664635,2.9011693
-109.28708299011357,5.3998413,19.654444,3.894671,143,1.2588415,693.2124,607.47107,2.1260934,1.950167,100,16.48,0.03759877,,[ 1.055  1.519  0.516  0.978 -1.329],508.57468,14300,100.0,1727.946908712387,1.197815e-05,100.0,242767,1105606.6,86.12506,0.06440693,-3.3245087,0.38640988,0.052631944,19.315962
-109.79211073534374,4.824669,3.0889647,1.1506739,144,1.0500977,584.7734,506.35614,0.35987675,1.9660839,100,16.71,0.21000358,,[ 1.044  1.498  0.523  0.968 -1.355],487.8465,14400,100.0,1740.5816252231598,3.3569336e-06,100.0,244438,35176.574,86.202866,0.045553137,-3.1168747,0.19414991,0.035958372,1.8324037
-109.83765923631489,6.9728622,6.855938,2.476979,145,1.1363118,614.8146,524.1617,1.0239525,2.1299994,100,17.12,0.042121217,,[ 1.037  1.499  0.529  0.974 -1.373],473.19455,14500,100.0,1752.8956317901611,-4.4250487e-06,100.0,246150,251810.39,86.554726,0.035134096,-3.4511032,0.2733735,0.045741074,10.816714
-109.90179607455222,5.060684,6.3939314,2.1793287,146,1.1316772,629.6075,558.72864,1.0475276,1.8190007,100,16.61,0.045359362,,[ 1.023  1.486  0.533  0.962 -1.384],503.08902,14600,100.0,1764.6896584033966,2.5939942e-06,100.0,247811,276183.94,86.200294,0.031435553,-2.8226852,0.24886347,0.043381937,5.5776925
-109.79494734595255,6.2170563,47.982174,10.317572,147,1.5260892,824.09326,612.9688,4.4471235,1.9966385,100,16.51,0.008081755,,[ 0.98   1.493  0.528  0.97  -1.387],498.5692,14700,100.0,1776.267310142517,7.6293944e-08,100.0,249462,4751869.5,86.09638,0.028645774,-3.1213455,2.2614877,0.16785417,100.57759
-110.04955497677227,4.0554123,97.55252,43.618942,148,1.6850284,868.95605,638.88806,9.553253,1.9539443,100,17.47,0.0011887049,,[ 0.956  1.496  0.532  0.94  -1.39 ],455.21698,14800,100.0,1788.7916285991669,9.994506e-06,100.0,251209,21445026.0,86.77369,0.018802738,-4.219078,5.8363523,0.38080406,336.32632
-109.2850645688126,7.9730377,5.4009,1.6771903,149,1.1369807,623.9296,538.11163,0.84775865,2.241036,100,16.8,0.03820225,,[ 0.962  1.502  0.526  0.909 -1.4  ],485.06235,14900,100.0,1801.588458776474,2.7465821e-06,100.0,252889,192359.67,86.35811,0.020920178,-3.826889,0.25861615,0.046028864,2.860505
-109.31976030623457,5.09346,24.910528,4.93396,150,1.2099061,675.03546,581.0716,1.7311192,1.8871682,100,16.44,0.0057320334,,[ 0.971  1.499  0.536  0.898 -1.398],504.382,15000,100.0,1813.1203436851501,9.9182125e-06,100.0,254533,787873.75,86.10087,0.01769578,-2.9532242,0.43880114,0.058256574,20.710999
-109.34061569663473,5.9445267,8.752453,1.7034159,151,1.1553386,649.7119,572.31024,1.0183862,2.0202205,100,16.33,0.24479985,,[ 0.968  1.522  0.539  0.915 -1.401],502.6873,15100,100.0,1824.9230210781097,-5.340576e-07,100.0,256166,258335.92,85.97474,0.032327317,-3.6830978,0.21921985,0.03904411,4.2013345
-108.56429493765764,5.590767,22.051224,3.946744,152,1.3233042,761.4498,624.0816,2.3550456,2.102272,100,15.96,0.019564928,,[ 1.01   1.514  0.537  0.904 -1.387],515.8668,15200,100.0,1836.2564663887024,-7.6293945e-06,100.0,257762,1715644.6,85.76772,0.020461138,-3.274582,0.55422825,0.083160274,13.78443
-108.53586751423815,6.840431,6.2188883,2.0847192,153,1.1330562,684.1892,600.6865,1.0289975,2.0997252,100,15.47,0.049454324,,[ 1.002  1.518  0.559  0.9   -1.398],540.5842,15300,100.0,1848.3441405296326,1.2969971e-06,100.0,259309,336946.2,85.32852,0.0035413315,-3.1945267,0.2711369,0.04643818,3.7576017
-108.40743121766165,6.196968,29.234375,3.2018118,154,1.1528661,690.4436,598.02454,2.9198165,1.8079368,100,15.47,0.08368199,,[ 1.024  1.513  0.574  0.894 -1.415],540.11365,15400,100.0,1859.390353679657,-1.6784668e-06,100.0,260856,2774946.0,85.36177,0.03143121,-3.1106339,0.47499123,0.063147396,15.041001
-109.30381529196866,6.509117,239.0721,617.06244,155,4.9257708,2465.3755,1756.659,32.157852,2.1790688,100,16.64,0.00023204132,,[ 1.042  1.511  0.576  0.918 -1.388],487.67053,15500,100.0,1870.553060054779,1.2588501e-05,100.0,262520,240950690.0,86.227036,0.017364766,-3.6343765,37.317623,2.0405467,2467.7942
-109.32086874306097,4.9001846,52.35984,4.2549534,156,1.4237096,792.3242,685.56506,4.2897477,1.9718436,100,16.45,0.03374711,,[ 1.026  1.47   0.576  0.91  -1.402],500.96494,15600,100.0,1884.3880307674408,3.7384034e-06,100.0,264165,5033666.0,86.08199,0.04638809,-3.2247543,0.6802319,0.06920641,62.407093
-108.81238694204033,6.170822,23.57474,3.4100008,157,1.1659292,674.07825,587.77606,2.204018,2.1199918,100,15.99,0.08431357,,[ 1.074  1.431  0.585  0.9   -1.373],521.52386,15700,100.0,1894.6693632602692,-2.4414062e-06,100.0,265764,1371098.0,85.7386,0.055421326,-4.020378,0.4503996,0.055943068,20.632198
-110.24110063357494,5.681244,1.6976733,1.0401775,158,1.0153134,541.06335,476.1493,0.17193435,2.1396592,100,17.46,0.6034367,,[ 1.066  1.446  0.597  0.924 -1.364],467.96408,15800,100.0,1904.1376118659973,-5.264282e-06,100.0,267510,7346.008,86.80509,0.06681859,-3.6049957,0.18775366,0.035705987,1.1234068
-109.24425999624485,4.611107,160.20941,69.671234,159,2.106407,1112.6984,850.94855,13.332149,2.2488742,100,16.79,0.00013358654,,[ 1.071  1.444  0.6    0.928 -1.352],491.59485,15900,100.0,1913.0764954090118,1.9073486e-06,100.0,269189,45349070.0,86.40079,0.05939142,-3.8472824,9.574084,0.53770036,554.6448
-108.39650134269627,4.7461624,2.7453804,1.1177844,160,1.034925,591.1816,526.24854,0.33128914,1.8244042,100,16.11,0.43762842,,[ 1.084  1.456  0.591  0.898 -1.36 ],513.09033,16000,100.0,1924.8748824596405,-2.9754638e-06,100.0,270800,30075.656,86.01903,0.052222174,-3.783249,0.18741374,0.03410947,1.8925481
-108.84913573646315,7.4347076,38.14254,25.992607,161,2.0151446,1111.4126,921.04736,5.2867646,2.1798787,100,16.17,0.00122428,,[ 1.088  1.459  0.585  0.891 -1.367],514.9213,16100,100.0,1934.2221326828003,-2.5177003e-06,100.0,272417,7699548.0,85.932526,0.033529498,-3.6532593,3.358964,0.19431527,384.4894
