EpThisIter,EpRewMean,EntropyCoefficient,ReturnMeanIW,MaxD2w0t,Bound,InitialReturnMean,MinIW,MeanIW,EpisodesSoFar,TimeElapsed,InitialBound,StdIW,InitialReturnStd,MinD2w0t,EpLenMean,J_sample_variance,MaxIW,InitialReturnMax,StdD2w0t,EmpiricalD2,Iteration,ReturnStepMax,MeanD2w0t,TimestepsSoFar,Weights,ReturnStepMaxmin,MeanEntropy,InitialReturnMin
100,-120.27998399530547,100.0,381.48325,1.1753311,250.21204,1.6021728e-06,0.3765573,1.0697064,8000,1171.2659213542938,235.29016,0.33597106,2.2805674,,26.38,11225.836,2.4485645,6.925865,0.23502865,1.1097897,80,100.0,0.05543867,204246,[ 0.735 -0.426 -0.543  0.433  0.319],90.880745,1.7389804,-3.0626373
100,-120.40106202913228,100.0,375.19147,1.2051886,236.53174,2.1362305e-06,0.5067727,1.069034,8100,1186.974692106247,225.65051,0.21745837,2.066513,,26.62,4241.8467,1.835386,6.674324,0.23035717,1.0469722,81,100.0,0.0546013,206908,[ 0.701 -0.41  -0.516  0.434  0.32 ],90.95409,1.7283658,-3.2520218
100,-119.66584788171247,100.0,373.4035,1.0412335,233.19804,-3.4332274e-06,0.6233819,1.0159234,8200,1200.912444114685,231.75198,0.12932947,2.027578,,25.61,1771.8961,1.4452517,6.8989944,0.22209722,1.0123954,82,100.0,0.051601544,209469,[ 0.698 -0.439 -0.531  0.452  0.309],90.654755,1.716054,-3.3041992
100,-120.02800246486849,100.0,381.59415,1.2298403,248.42645,-6.1035155e-07,0.29545197,1.0490505,8300,1215.8459072113037,239.90273,0.4775834,1.6360896,,25.88,22303.053,2.755713,5.698883,0.23304346,1.1894932,83,100.0,0.05437143,212057,[ 0.693 -0.441 -0.53   0.458  0.297],90.71492,1.726004,-2.8605957
100,-118.9490456041689,100.0,434.09546,1.7390479,261.53482,-7.5531007e-06,0.05980509,1.1497962,8400,1230.4145257472992,243.75864,0.80874056,1.8710613,,24.85,73485.94,4.4021497,6.7070923,0.25581676,1.4103535,84,100.0,0.05807852,214542,[ 0.726 -0.436 -0.548  0.466  0.307],90.426636,1.7004572,-3.2925034
100,-116.96286233537474,100.0,406.96133,1.019565,288.8655,1.2207031e-06,0.8536271,1.0046716,8500,1242.9663422107697,287.87643,0.05084768,2.120112,,23.21,359.32022,1.2146804,8.580894,0.21077448,1.002621,85,100.0,0.04650384,216863,[ 0.75  -0.417 -0.569  0.439  0.281],89.92134,1.7025256,-3.1757812
100,-117.89882797964162,100.0,439.98773,2.079294,271.4348,4.272461e-06,0.09284699,1.1706902,8600,1255.4660658836365,248.30338,1.1072904,2.2407687,,24.38,136088.06,8.156462,8.059227,0.258054,1.6972662,86,100.0,0.057540517,219301,[ 0.744 -0.417 -0.573  0.443  0.284],90.19724,1.7285619,-3.8329086
100,-118.06039377052716,100.0,400.57407,1.0553551,276.93933,3.967285e-06,0.6342444,1.0211059,8700,1269.882153749466,273.3117,0.1870873,1.880057,,23.99,4083.9077,1.5619678,6.1706924,0.21641997,1.0386165,87,100.0,0.048582725,221700,[ 0.701 -0.435 -0.548  0.425  0.31 ],90.15753,1.7173995,-3.5544434
100,-117.30017674361639,100.0,2606.9075,815.944,1233.903,3.890991e-06,0.0022430615,7.35003,8800,1285.046352148056,297.27142,63.10279,2.104645,,23.36,465865630.0,805.49176,7.2075806,10.578225,165.57617,88,100.0,0.87597626,224036,[ 0.722 -0.435 -0.555  0.426  0.299],89.943375,1.8321644,-2.9964294
100,-117.54039185694477,100.0,445.51324,1.7352437,328.17413,7.6293945e-06,0.09482457,1.1613976,8900,1301.0803937911987,299.13287,0.92754763,2.332699,,23.94,87598.79,5.911953,8.42749,0.24535416,1.5699646,89,100.0,0.054440275,226430,[ 0.956 -0.454 -0.633  0.472  0.413],90.18042,1.8208731,-3.5194092
100,-119.22533985122014,100.0,374.2086,1.0866933,275.34912,-5.0354006e-06,0.57495487,1.0241371,9000,1316.4032232761383,271.9993,0.22399482,2.0880282,,25.65,5061.767,1.5786066,6.00206,0.22405443,1.0488299,90,100.0,0.05209786,228995,[ 0.871 -0.46  -0.603  0.464  0.402],90.690384,1.8085827,-2.8157196
100,-118.08891777121283,100.0,435.1082,2.011406,316.87976,4.7302246e-06,0.12016886,1.1535345,9100,1328.6814720630646,296.0241,0.9929759,2.0046701,,24.41,112634.95,5.3940487,6.9676437,0.2532222,1.637377,91,100.0,0.056575477,231436,[ 0.893 -0.452 -0.606  0.455  0.39 ],90.29579,1.8046846,-3.230873
100,-118.91830585667283,100.0,454.17535,2.387878,298.07416,6.713867e-06,0.2585374,1.2406099,9200,1344.2705173492432,265.45032,1.2455006,2.011401,,25.37,173859.81,10.383085,6.0531845,0.27988607,1.5282495,92,100.0,0.06380855,233973,[ 0.971 -0.433 -0.627  0.433  0.386],90.625275,1.8671447,-3.4041977
100,-118.2289746120623,100.0,388.43475,1.0583937,286.54266,-7.171631e-06,0.629197,1.0173854,9300,1359.2695932388306,283.2133,0.16279726,2.0937116,,24.56,2729.5483,1.5327015,6.4511185,0.21820147,1.0342256,93,100.0,0.04958858,236429,[ 0.952 -0.449 -0.615  0.462  0.448],90.36505,1.8650628,-3.631874
100,-118.7256591400644,100.0,386.75977,1.1934052,289.47733,5.645752e-06,0.5910857,1.0323056,9400,1371.7892818450928,283.42175,0.20968203,1.8200167,,25.03,5239.1484,2.176957,5.282936,0.22394203,1.0357028,94,100.0,0.05139177,238932,[ 0.954 -0.466 -0.611  0.457  0.446],90.513336,1.8729101,-3.8648834
100,-117.0577197026841,100.0,423.70648,1.1521955,302.33466,7.858276e-06,0.51004666,1.0384313,9500,1384.2185277938843,293.70462,0.27616876,2.1086462,,23.01,9814.99,2.021403,7.233597,0.21621975,1.0805897,95,100.0,0.04747218,241233,[ 0.973 -0.5   -0.633  0.487  0.454],89.8255,1.8893408,-3.1486664
100,-119.69338641959587,100.0,398.45328,1.441484,283.0263,-9.231568e-06,0.36079425,1.1124755,9600,1398.7828261852264,261.20276,0.6307737,2.138239,,25.97,41593.062,5.197893,7.4731445,0.2422059,1.2761334,96,100.0,0.056535088,243830,[ 0.986 -0.488 -0.642  0.478  0.471],90.78218,1.9158823,-3.065895
100,-117.67438795116081,100.0,402.91898,1.105118,300.28638,-3.5858154e-06,0.6753883,1.0373398,9700,1414.0501294136047,293.6101,0.18371253,1.9934024,,24.12,4344.1333,1.7403543,6.037567,0.21936049,1.0302505,97,100.0,0.049369823,246242,[ 1.04  -0.484 -0.664  0.469  0.497],90.242584,1.9075404,-3.4051514
100,-118.35730200151204,100.0,367.38736,1.0134041,271.74567,-7.6293945e-06,0.8649949,1.0017192,9800,1425.674807548523,270.95056,0.06833097,2.5057707,,25.49,513.7782,1.2933447,6.488449,0.22061947,1.0053834,98,100.0,0.051131085,248791,[ 1.034 -0.488 -0.671  0.444  0.488],90.713425,1.9153475,-3.9018936
100,-116.94192129614406,100.0,405.8075,1.119597,320.63147,8.392334e-07,0.5865736,1.0243049,9900,1437.4919819831848,316.78107,0.23767176,2.2829065,,23.56,6017.1123,2.6079507,8.900475,0.21504526,1.0436329,99,100.0,0.047812227,251147,[ 1.035 -0.483 -0.67   0.439  0.496],90.02287,1.9184775,-3.459694
100,-117.60470494701393,100.0,415.6073,1.2956073,313.5809,-8.392334e-06,0.44441366,1.0722004,10000,1453.3203732967377,297.23035,0.47342095,1.9363786,,24.09,28072.459,4.0885916,6.04158,0.22699045,1.1896958,100,100.0,0.050998,253556,[ 1.024 -0.464 -0.677  0.456  0.5  ],90.22499,1.9433182,-3.0937881
100,-116.59551938681298,100.0,479.5649,1.8046438,351.9107,5.0354006e-06,0.17514691,1.1857603,10100,1466.174408197403,314.4245,0.87999433,2.0591908,,22.91,103698.586,6.022626,6.825348,0.24286771,1.5578966,101,100.0,0.052672505,255847,[ 1.081 -0.467 -0.699  0.474  0.524],89.82143,1.9179686,-2.9180908
100,-116.31592190636849,100.0,448.54648,1.6557388,334.92355,1.0986329e-05,0.41268784,1.1165073,10200,1480.4740581512451,317.85864,0.9852252,2.1032436,,23.06,133541.5,12.34379,5.5346146,0.24016051,1.2933121,102,100.0,0.052548315,258153,[ 1.149 -0.45  -0.732  0.5    0.499],89.911896,1.9654547,-3.6016846
100,-117.32009063446509,100.0,424.69925,1.2881824,331.2757,8.31604e-06,0.4917798,1.0931153,10300,1494.7361574172974,309.14783,0.5110441,2.0855517,,24.01,34275.11,4.8752427,6.918236,0.22928874,1.1149242,103,100.0,0.051423512,260554,[ 1.098 -0.433 -0.701  0.459  0.547],90.17639,1.9942917,-3.4255447
100,-116.22812146055296,100.0,437.66772,1.2860452,351.99554,5.8746336e-06,0.4187062,1.0786825,10400,1508.7223703861237,330.14752,0.31934777,2.0229769,,22.99,14139.131,2.353864,6.448326,0.22036994,1.1023986,104,100.0,0.04833119,262853,[ 1.042 -0.383 -0.659  0.438  0.576],89.85242,2.0006022,-3.6918259
100,-118.1554583460197,100.0,391.85898,1.2886767,278.56613,-5.8746336e-06,0.3608475,1.0486435,10500,1522.1187193393707,269.39636,0.39112744,2.079639,,25.01,15779.363,2.8671875,5.686722,0.22745176,1.1296941,105,100.0,0.05213349,265354,[ 0.972 -0.342 -0.623  0.389  0.582],90.48076,2.0037842,-3.1324234
100,-117.5898330831273,100.0,687.862,12.804884,417.12585,4.8828124e-06,0.033656064,1.9500438,10600,1533.629707813263,312.96954,6.2591977,2.6430619,,24.12,3550795.0,143.1272,10.418243,0.6599944,7.516489,106,100.0,0.116679706,267766,[ 0.936 -0.344 -0.602  0.347  0.585],90.24105,2.0271864,-3.8768463
100,-121.43308973847887,100.0,358.92828,1.140926,243.38734,9.918213e-07,0.5016238,1.0363156,10700,1550.8389973640442,237.72987,0.24039792,2.356487,,27.23,4742.7695,1.7341547,8.658958,0.23133142,1.0615944,107,100.0,0.055508547,270489,[ 0.823 -0.376 -0.517  0.372  0.608],91.08093,2.019499,-2.6343384
100,-118.41178284606355,100.0,410.7993,1.1707557,337.57794,-8.544922e-06,0.50427,1.0680299,10800,1565.1344892978668,324.74554,0.33798575,2.09999,,24.29,12297.46,2.608279,7.4087143,0.22289416,1.1170784,108,100.0,0.05033337,272918,[ 0.829 -0.416 -0.524  0.375  0.6  ],90.25017,1.9999619,-2.7993774
100,-119.42885307459561,100.0,391.49866,1.2151347,311.30203,1.0299683e-05,0.49265388,1.0503778,10900,1579.8773913383484,301.6723,0.3947789,2.0314126,,25.23,16107.146,3.0707822,7.5778275,0.22955613,1.1347088,109,100.0,0.05287037,275441,[ 0.775 -0.42  -0.516  0.356  0.581],90.53279,2.0235562,-2.7314148
100,-120.66747962210839,100.0,366.95093,1.1656805,242.03816,-1.2207031e-05,0.3720956,1.0410314,11000,1596.357334136963,235.19894,0.4051678,2.20411,,26.63,15298.258,2.660605,7.5968475,0.23397098,1.1249092,110,100.0,0.05545686,278104,[ 0.79  -0.405 -0.531  0.367  0.605],90.93461,2.032574,-3.613556
100,-119.79410181629233,100.0,368.0925,1.1281384,284.3636,6.1798096e-06,0.4984337,1.0239848,11100,1611.3854503631592,278.7998,0.25673914,2.4775805,,26.2,6219.157,1.8290172,7.200821,0.22767185,1.0674186,111,100.0,0.053524204,280724,[ 0.83  -0.408 -0.557  0.373  0.613],90.85541,2.048211,-3.8340836
100,-120.26656446657235,100.0,361.04272,1.1361258,265.1126,3.5095215e-06,0.384703,1.023356,11200,1624.4231498241425,262.04047,0.315176,2.2219417,,26.64,8778.621,2.0663733,8.935089,0.22931251,1.0835996,112,100.0,0.054385673,283388,[ 0.821 -0.437 -0.561  0.372  0.629],90.950066,2.048205,-3.498291
100,-118.63547104361992,100.0,390.18668,1.0685945,304.04584,-8.544922e-06,0.5722705,1.024291,11300,1636.1001482009888,299.40915,0.15800177,2.2048225,,24.73,2907.9216,1.5469502,8.992126,0.21967298,1.0285834,113,100.0,0.050108507,285861,[ 0.838 -0.408 -0.562  0.371  0.629],90.33139,2.0351863,-3.7757187
100,-118.73834979720478,100.0,501.53812,3.5007272,345.9299,-3.7384034e-06,0.055148218,1.3944834,11400,1649.680275440216,284.2987,2.0060458,2.330165,,25.07,393274.06,13.112178,8.265091,0.31923214,2.6505494,114,100.0,0.069491096,288368,[ 0.865 -0.411 -0.571  0.36   0.616],90.52745,2.0736322,-2.8544312
100,-118.30700594371983,100.0,382.63412,1.1326568,286.89252,-7.2479247e-06,0.5244354,1.0352607,11500,1665.3537397384644,280.00275,0.2839905,2.658135,,25.24,7949.3384,1.8497839,9.66684,0.22462036,1.0884792,115,100.0,0.051770914,290892,[ 0.968 -0.373 -0.608  0.354  0.654],90.39341,2.0775163,-3.634735
100,-117.64486654239843,100.0,395.0302,1.0364741,328.22763,-3.6621093e-06,0.6710285,1.0187552,11600,1678.8062534332275,324.66663,0.13655186,2.4110818,,24.17,2437.051,1.4055552,9.567207,0.21729921,1.0216551,116,100.0,0.048971582,293309,[ 0.946 -0.403 -0.609  0.37   0.658],90.26521,2.0721478,-3.1618576
100,-118.08609800883923,100.0,416.2108,1.5385618,327.28726,7.095337e-06,0.2589939,1.1350794,11700,1691.199021100998,301.06497,0.54271996,2.5110729,,25.09,30811.713,3.3874168,8.642632,0.23838103,1.2677277,117,100.0,0.054581348,295818,[ 0.961 -0.419 -0.632  0.375  0.653],90.401436,2.1015317,-3.57724
100,-117.79743883208297,100.0,394.66446,1.1197032,295.66467,-2.7465821e-06,0.6518688,1.0329266,11800,1705.0258479118347,288.65182,0.22666776,2.6154182,,24.45,5823.716,1.7863321,9.565369,0.22087067,1.0592641,118,100.0,0.050072763,298263,[ 0.923 -0.45  -0.628  0.342  0.682],90.22075,2.1138847,-3.2777405
100,-117.925973797777,100.0,390.3468,1.0448519,312.84595,1.3427734e-05,0.67337817,1.0182717,11900,1718.4287679195404,308.91016,0.16626287,2.0839782,,24.4,2970.3796,1.7517813,6.219963,0.21767306,1.0314735,119,100.0,0.049298543,300703,[ 0.939 -0.437 -0.636  0.326  0.695],90.23932,2.1170363,-3.5180206
100,-118.1046146910025,100.0,393.07172,1.1173459,315.33093,-8.239746e-06,0.49988228,1.0436488,12000,1731.1979949474335,307.79224,0.25853425,2.6946156,,24.78,7389.5264,1.7941713,8.70256,0.2228339,1.0803037,120,100.0,0.05087,303181,[ 0.907 -0.432 -0.621  0.326  0.698],90.406235,2.101068,-3.8757935
100,-118.3118651318395,100.0,394.23773,1.2629905,297.42416,1.2207031e-06,0.32634062,1.079095,12100,1746.1548070907593,285.53003,0.43566075,2.697145,,25.21,17974.316,2.6154165,8.207489,0.22861251,1.1721299,121,100.0,0.052611805,305702,[ 0.944 -0.433 -0.641  0.343  0.682],90.493576,2.0911853,-3.6435852
100,-118.27279991383871,100.0,404.20032,1.2138377,315.49023,5.264282e-06,0.2757297,1.0573953,12200,1759.6210055351257,306.2525,0.43258968,2.1729405,,24.48,20215.93,2.765575,5.917122,0.22849868,1.163789,122,100.0,0.05178009,308150,[ 0.893 -0.449 -0.626  0.323  0.672],90.33719,2.0896924,-3.262001
100,-118.00216636841432,100.0,443.12927,2.7505474,304.44424,-1.0681152e-06,0.107831776,1.1771854,12300,1774.430786371231,286.93402,1.351407,2.2532265,,24.4,183478.02,8.575104,7.8970413,0.26657125,1.9419566,123,100.0,0.058706105,310590,[ 0.873 -0.464 -0.598  0.325  0.67 ],90.239174,2.0873063,-3.3520126
100,-119.54008652662812,100.0,414.13358,1.4549801,310.66943,-1.6021728e-06,0.31497514,1.1134013,12400,1791.1129190921783,289.01865,0.594113,2.346577,,25.15,34625.36,4.754887,9.052597,0.23791592,1.2656167,124,100.0,0.05458669,313105,[ 0.827 -0.534 -0.579  0.294  0.668],90.39764,2.1137426,-2.9174652
100,-121.72152006280785,100.0,349.89468,1.0426793,244.18138,-2.2888185e-06,0.6936673,1.0107356,12500,1806.9166734218597,242.20573,0.1837445,2.6676614,,27.34,3061.416,1.6182048,15.845375,0.22962861,1.0260736,125,100.0,0.055223893,315839,[ 0.812 -0.584 -0.574  0.307  0.695],91.09572,2.1166966,-3.1067657
100,-122.96500336458784,100.0,327.10596,1.0660968,246.51613,4.8828124e-06,0.7283908,1.0262104,12600,1822.0500416755676,242.05327,0.12526476,3.2539215,,29.44,1221.111,1.438932,10.828873,0.23866345,1.01998,126,100.0,0.059692763,318783,[ 0.785 -0.575 -0.559  0.298  0.698],91.6132,2.120519,-4.1433563
100,-121.86057335742535,100.0,372.50677,1.3503689,294.39716,-9.155273e-07,0.2407156,1.098968,12700,1836.6828095912933,277.80835,0.46720806,2.1859243,,27.55,17936.756,2.954125,7.0978775,0.24052984,1.2036467,127,100.0,0.057974562,321538,[ 0.795 -0.595 -0.568  0.323  0.701],91.1535,2.1189895,-3.5672607
100,-122.95881927159398,100.0,326.91977,1.0257192,263.76935,9.307862e-06,0.76786673,1.0061169,12800,1853.9009156227112,263.0031,0.08838879,2.900927,,29.03,615.6463,1.2312086,9.592186,0.23468994,1.0070791,128,100.0,0.05826552,324441,[ 0.797 -0.665 -0.574  0.319  0.7  ],91.422455,2.1185453,-3.4649887
100,-119.90823359066619,100.0,394.49026,1.3617262,332.18243,3.8146973e-07,0.5085838,1.0704362,12900,1867.002773284912,318.2393,0.29786715,2.6272755,,25.53,9930.84,2.8327093,9.290649,0.23052022,1.0728886,129,100.0,0.05339088,326994,[ 0.787 -0.679 -0.584  0.32   0.699],90.606476,2.135215,-3.18499
100,-120.85720595459198,100.0,361.7842,1.0631493,292.6164,9.307862e-06,0.66011,1.0192949,13000,1881.3192160129547,288.9516,0.18107522,2.4875216,,26.6,3232.911,1.8107816,8.727791,0.22690786,1.025578,130,100.0,0.05378458,329654,[ 0.828 -0.719 -0.599  0.277  0.716],90.912994,2.1283333,-3.3069382
100,-122.3467685196431,100.0,339.11472,1.0674542,234.18924,9.002685e-06,0.4833384,1.0231885,13100,1893.339239358902,230.8467,0.20799755,2.7799723,,28.37,3502.0193,1.5078871,10.835655,0.23435445,1.046618,131,100.0,0.05747506,332491,[ 0.777 -0.693 -0.582  0.264  0.709],91.37492,2.1254804,-3.6232224
100,-122.70234152011096,100.0,336.7993,1.0879549,252.98865,2.8991699e-06,0.69891614,1.0252752,13200,1905.0766847133636,248.97836,0.14588748,2.966355,,28.69,1929.0997,1.6159688,9.706093,0.23584192,1.0199798,132,100.0,0.058183037,335360,[ 0.801 -0.688 -0.594  0.274  0.707],91.39075,2.1274045,-3.4835281
100,-120.95469790804958,100.0,426.59662,2.8567984,327.4195,-1.335144e-05,0.17502373,1.2755017,13300,1917.7599959373474,291.18942,1.2797413,2.2358549,,27.06,127102.06,9.77406,5.9608307,0.2828339,1.6764538,133,100.0,0.066310026,338066,[ 0.767 -0.641 -0.574  0.283  0.709],91.06026,2.1736882,-3.387909
100,-121.31174139570159,100.0,351.60156,1.0650915,255.34232,3.6621093e-06,0.7399368,1.0246841,13400,1931.891818523407,251.0194,0.13802356,2.4721324,,27.38,1705.6947,1.5142037,12.201347,0.2298702,1.0177984,134,100.0,0.055326734,340804,[ 0.796 -0.596 -0.585  0.339  0.754],91.00625,2.1835577,-3.2850494
100,-121.63302883227131,100.0,341.85925,1.0777153,268.07178,-7.400513e-06,0.5480068,1.0249814,13500,1946.645459651947,265.1517,0.18882349,2.7888393,,28.14,3005.0298,1.9047111,8.653816,0.23377034,1.0310526,135,100.0,0.057083283,343618,[ 0.808 -0.629 -0.599  0.339  0.764],91.29434,2.1718657,-4.0326385
100,-119.49907657900752,100.0,406.51584,1.4867506,317.3178,-1.6021728e-06,0.15339084,1.1207793,13600,1961.1483526229858,305.7072,0.67870206,2.2431054,,25.51,41909.375,4.597761,6.6605377,0.24169132,1.3023524,136,100.0,0.05584233,346169,[ 0.799 -0.641 -0.598  0.32   0.753],90.631195,2.1347568,-3.262909
100,-123.25270244324993,100.0,349.78906,1.3458166,236.39381,2.670288e-06,0.3167781,1.0916007,13700,1976.0802102088928,224.05975,0.52577066,2.609151,,29.07,20484.576,3.674547,11.375969,0.24826203,1.2334996,137,100.0,0.061552167,349076,[ 0.833 -0.59  -0.602  0.328  0.716],91.148384,2.147045,-2.9059372
100,-119.17644573500058,100.0,377.82468,1.1938386,303.58337,-2.8991699e-06,0.3821985,1.0564147,13800,1991.2192368507385,294.9171,0.4030408,3.0119638,,25.94,14235.096,2.5105257,18.344795,0.23068142,1.1566076,138,100.0,0.053904697,351670,[ 0.872 -0.558 -0.614  0.341  0.728],90.72465,2.1504273,-3.3032227
100,-120.70626124307029,100.0,365.4815,1.1514633,280.07922,7.6293944e-08,0.64123696,1.0394337,13900,2005.7372434139252,272.23566,0.25390157,2.4518898,,26.72,6060.1274,1.9571909,9.163887,0.23108013,1.0623372,139,100.0,0.054894775,354342,[ 0.836 -0.587 -0.603  0.335  0.732],90.92222,2.1596005,-3.6605072
100,-122.69622502441467,100.0,371.55118,1.4545202,269.57123,-3.4332274e-06,0.12022772,1.1518488,14000,2020.8672511577606,249.975,0.5992378,2.41307,,28.53,26186.543,4.046781,7.012047,0.25348595,1.3220177,140,100.0,0.06210844,357195,[ 0.783 -0.573 -0.585  0.353  0.74 ],91.39624,2.1439621,-3.209465
100,-122.81640159949671,100.0,336.09702,1.0456243,245.49557,1.197815e-05,0.59120613,1.0117025,14100,2034.2211928367615,243.36206,0.1579186,2.5006893,,28.49,1929.3599,1.4974321,9.493538,0.2336693,1.0273807,141,100.0,0.05743757,360044,[ 0.751 -0.623 -0.571  0.363  0.725],91.32262,2.1449804,-3.0599518
100,-122.52345516748613,100.0,346.8678,1.1004921,279.6748,-3.967285e-06,0.5318127,1.0265476,14200,2048.697266101837,272.98502,0.18448538,2.4533794,,28.0,2835.9614,1.7303302,10.9752655,0.2324029,1.0354228,142,100.0,0.056603935,362844,[ 0.782 -0.627 -0.581  0.374  0.726],91.24832,2.151749,-3.1474915
100,-121.49742091143158,100.0,1027.8563,48.898766,457.5702,-4.348755e-06,0.028308833,3.6561444,14300,2062.431258201599,281.12366,28.312714,2.5031946,,27.47,50863504.0,295.47827,9.581245,1.4599658,13.296564,143,100.0,0.22413115,365591,[ 0.847 -0.648 -0.595  0.377  0.732],91.154175,2.2622826,-3.240593
100,-123.17409130843733,100.0,326.05966,1.0716827,263.83398,9.155273e-07,0.5350428,1.0248994,14400,2079.5464465618134,259.19373,0.20241827,2.5472257,,29.5,2920.1843,1.7311997,8.423767,0.23900296,1.0514961,144,100.0,0.05983755,368541,[ 0.899 -0.608 -0.669  0.455  0.844],91.649216,2.272047,-3.468727
100,-121.59820388818021,100.0,379.0849,1.3891959,289.4696,-5.569458e-06,0.4437697,1.1005038,14500,2093.41681599617,272.8935,0.42318147,2.5811133,,27.22,16283.577,3.1117678,10.335518,0.2399334,1.1034026,145,100.0,0.057511777,371263,[ 0.875 -0.624 -0.662  0.458  0.853],91.04616,2.3090096,-3.248558
100,-123.26701666946208,100.0,321.5776,1.125548,252.88235,-4.5776366e-07,0.5994921,1.0479333,14600,2109.736667394638,245.98747,0.2736453,2.945584,,30.29,4870.253,2.1326282,9.800842,0.24403141,1.0809035,146,100.0,0.06194732,374292,[ 0.872 -0.655 -0.674  0.46   0.89 ],91.86087,2.3109968,-4.112671
100,-122.7469732535481,100.0,330.84485,1.1402265,276.64514,4.9591063e-06,0.5174571,1.032304,14700,2123.6088361740112,272.41458,0.27154076,2.9859762,,29.27,4972.4194,2.1804671,8.703491,0.23947638,1.0634037,147,100.0,0.059703,377219,[ 0.824 -0.657 -0.657  0.435  0.892],91.61278,2.3046792,-4.136215
100,-120.85109704482971,100.0,361.87656,1.1811488,286.92688,8.010864e-06,0.5256144,1.0595375,14800,2136.630134820938,278.4582,0.33244112,2.5728123,,27.29,9173.657,2.2123897,8.151459,0.23447847,1.0920414,148,100.0,0.056304637,379948,[ 0.801 -0.7   -0.671  0.43   0.886],90.999214,2.2983756,-3.7586136
100,-121.17284548199416,100.0,451.6105,2.5172727,350.26526,-3.7384034e-06,0.1235278,1.3182975,14900,2148.493887901306,301.86813,1.3825641,2.4450524,,26.73,158565.4,9.307592,8.947739,0.28053856,2.0048404,149,100.0,0.064800344,382621,[ 0.753 -0.715 -0.668  0.401  0.879],90.74757,2.2788737,-3.3054504
100,-123.4347824928284,100.0,329.1139,1.1467859,264.04608,-4.5776366e-07,0.41546375,1.0501382,15000,2162.4432780742645,258.346,0.27192196,2.817112,,29.82,5397.697,2.4099495,7.3259964,0.24465303,1.0482394,150,100.0,0.061582204,385603,[ 0.604 -0.764 -0.652  0.357  0.86 ],91.721344,2.276889,-3.948166
100,-123.27999816941876,100.0,325.33102,1.023334,246.55496,-9.918213e-07,0.6836306,1.0084618,15100,2176.4683907032013,245.10089,0.097609095,3.0464315,,29.29,670.88855,1.2731853,16.785576,0.23582344,1.0120802,151,100.0,0.05882508,388532,[ 0.634 -0.741 -0.629  0.38   0.858],91.562096,2.2732983,-3.3864365
100,-122.07933847367185,100.0,394.82492,1.5712185,318.0915,-1.3427734e-05,0.38130847,1.1608421,15200,2188.886787891388,289.27094,0.63707733,2.4095774,,27.69,42515.414,6.9129286,8.870712,0.2604049,1.1821494,152,100.0,0.062652014,391301,[ 0.625 -0.757 -0.63   0.388  0.854],91.099335,2.2754235,-3.2991714
100,-125.6032738732543,100.0,331.77957,1.7104807,226.67151,2.1362305e-06,0.24113822,1.1569878,15300,2205.486562013626,211.6907,0.90727556,3.4083905,,31.99,42967.0,7.0861397,13.031845,0.27104676,1.383122,153,100.0,0.070469454,394500,[ 0.553 -0.635 -0.556  0.328  0.857],92.14734,2.2830908,-3.7956696
100,-120.38781404787898,100.0,369.5193,1.159189,306.37305,-4.7302246e-06,0.4670548,1.0431588,15400,2218.562136411667,298.67236,0.2995488,2.8070486,,26.5,8486.891,1.9535527,10.627495,0.23082717,1.0906725,154,100.0,0.054582443,397150,[ 0.605 -0.573 -0.565  0.298  0.864],90.76898,2.2791564,-4.0712967
100,-121.84380873616445,100.0,377.28812,2.6064332,284.9572,-2.822876e-06,0.13488315,1.1511867,15500,2232.8696525096893,273.03564,0.9075217,2.9016852,,28.04,55364.363,9.640455,11.427017,0.25072712,1.2008235,155,100.0,0.06069618,399954,[ 0.671 -0.576 -0.584  0.282  0.86 ],91.17134,2.2494395,-3.7536926
100,-120.56622902066972,100.0,411.69324,1.767587,336.541,1.8310546e-06,0.1698069,1.1679566,15600,2246.260179758072,314.8305,0.5833603,2.4710155,,26.36,31687.533,3.9409866,9.472725,0.2510412,1.2429749,156,100.0,0.058965467,402590,[ 0.79  -0.552 -0.56   0.261  0.83 ],90.85234,2.1952777,-3.1414185
100,-121.42035265854713,100.0,362.9846,1.2359029,266.80524,2.5939942e-06,0.45087236,1.0481845,15700,2260.4549498558044,259.56592,0.51402724,2.599127,,27.16,20946.172,4.8339844,13.926529,0.23676719,1.162592,157,100.0,0.05668148,405306,[ 0.762 -0.512 -0.568  0.303  0.776],91.05478,2.1993346,-3.150589
100,-122.39601608502036,100.0,343.85983,1.1327498,260.66528,-5.1879883e-06,0.55541164,1.0311277,15800,2274.7427191734314,254.9818,0.1865636,2.8633587,,28.3,3120.036,1.8846041,10.552475,0.23501594,1.0295978,158,100.0,0.057552658,408136,[ 0.692 -0.516 -0.546  0.303  0.781],91.132706,2.206995,-3.4341125
100,-118.94642034601029,100.0,379.19046,1.0808374,308.625,5.569458e-06,0.62923706,1.0252436,15900,2285.775519132614,304.90543,0.22982274,2.91955,,25.31,5427.73,1.7749254,8.649597,0.22238715,1.0503182,159,100.0,0.05134747,410667,[ 0.687 -0.532 -0.553  0.276  0.788],90.45703,2.2025733,-3.621399
