InitialReturnMax,MaxD2w0t,Iteration,EpLenMean,MaxIW,Weights,MinIW,ReturnStepMaxmin,EpThisIter,InitialReturnMin,MinD2w0t,InitialReturnStd,StdD2w0t,StdIW,EpRewMean,ReturnMeanIW,EmpiricalD2,InitialReturnMean,TimeElapsed,MeanD2w0t,J_sample_variance,MeanEntropy,MeanIW,TimestepsSoFar,ReturnStepMax,Bound,InitialBound,EpisodesSoFar
-56.695347,1.0002601,79,46.28,1.0253177,[-0.381 -0.678 -0.487 -0.253  0.002],0.9731802,99.13712,100,-98.39007,,8.681573,0.28983355,0.009217485,-121.01669192424059,-81.44119,1.0000923,-81.6015,954.4117314815521,0.09256334,75.663,1.4210057,0.9979347,363203,100.0,-2724.1333,-2724.219,7900
-55.113594,1.0002209,80,45.34,1.0369301,[-0.382 -0.677 -0.486 -0.253  0.002],0.9730591,99.23016,100,-98.81208,,8.1876955,0.287151,0.008298202,-121.32369486859508,-82.190025,1.000079,-82.309784,967.7399680614471,0.090682186,67.30981,1.4210097,0.99844635,367737,100.0,-2651.5332,-2651.605,8000
-56.29689,1.0000328,81,46.66,1.0120236,[-0.383 -0.677 -0.486 -0.253  0.002],0.9900984,99.17223,100,-97.338745,,8.691291,0.2908769,0.0037834584,-121.15839884712499,-81.46117,1.0000155,-81.491066,981.1446576118469,0.09332055,76.91619,1.4214251,0.9995233,372403,100.0,-2789.5854,-2789.6008,8100
-58.569984,1.0000998,82,45.69,1.018356,[-0.382 -0.677 -0.486 -0.253  0.002],0.98523176,99.07137,100,-96.00402,,8.800908,0.28816274,0.006622937,-120.79325238296575,-81.725685,1.0000484,-81.80559,992.9126760959625,0.09138185,79.85088,1.4218482,0.99868596,376972,100.0,-2641.9055,-2641.954,8200
-56.62618,1.0000719,83,46.48,1.0209966,[-0.382 -0.676 -0.486 -0.253  0.003],0.98348683,99.21976,100,-97.77427,,8.204424,0.29037806,0.006251285,-120.47728197475472,-80.89669,1.0000404,-80.95971,1005.4756891727448,0.09296182,69.112885,1.4219661,0.99912727,381620,100.0,-2650.2217,-2650.255,8300
-55.02544,1.0000234,84,44.67,1.0090818,[-0.381 -0.676 -0.486 -0.252  0.003],0.9911678,99.211525,100,-97.308685,,8.503892,0.28524613,0.0028574928,-120.64217972666893,-82.293846,1.0000105,-82.31281,1018.7039308547974,0.08934022,73.97651,1.4222401,0.9996506,386087,100.0,-2677.7722,-2677.7834,8400
-54.287247,1.0002491,85,46.05,1.0290027,[-0.381 -0.676 -0.486 -0.253  0.003],0.97305083,99.13364,100,-96.33849,,8.382409,0.28917798,0.009608354,-119.63903163916562,-80.46191,1.0000968,-80.64343,1032.080773115158,0.09210295,70.97266,1.4218749,0.997531,390692,100.0,-2836.2502,-2836.355,8500
-61.42511,1.000122,86,46.3,1.0261775,[-0.382 -0.676 -0.486 -0.252  0.003],0.98024154,99.126564,100,-96.77791,,8.598302,0.28988516,0.0075121894,-121.27444585767384,-81.617615,1.0000633,-81.76476,1046.4924252033234,0.09260406,75.5576,1.422318,0.99800104,395322,100.0,-2622.8613,-2622.951,8600
-62.4295,1.0001934,87,43.74,1.0198057,[-0.382 -0.675 -0.485 -0.252  0.003],0.96843845,99.14761,100,-97.75711,,7.6872606,0.28256044,0.0096889855,-122.26398122022317,-84.07293,1.0000988,-84.26235,1059.1278779506683,0.08748504,57.551403,1.4222178,0.9977071,399696,100.0,-2719.3665,-2719.4705,8700
-61.96196,1.0000614,88,45.62,1.0163562,[-0.382 -0.676 -0.485 -0.253  0.003],0.9837656,99.21083,100,-98.87047,,8.71807,0.2879594,0.005109377,-121.8002467111153,-82.54613,1.000028,-82.58811,1071.8667974472046,0.09124068,75.998245,1.4218805,0.9994825,404258,100.0,-2678.0344,-2678.0588,8800
-60.931286,1.000269,89,46.85,1.0377778,[-0.382 -0.676 -0.485 -0.252  0.003],0.9604914,99.18861,100,-97.51661,,9.168646,0.2914336,0.012934872,-121.5324331238603,-81.38074,1.0001754,-81.61388,1083.8721792697906,0.09370582,85.49118,1.4215369,0.9970816,408943,100.0,-2731.3423,-2731.472,8900
-57.03767,1.000587,90,45.87,1.0485015,[-0.383 -0.676 -0.485 -0.252  0.003],0.9492142,99.196594,100,-95.98982,,7.8740015,0.2887125,0.016616449,-122.62666696786614,-82.5307,1.0003184,-83.02202,1096.5292105674744,0.09175543,60.81339,1.4217839,0.9935609,413530,100.0,-2669.7278,-2669.9724,9000
-50.396362,1.0000247,91,46.23,1.0081067,[-0.383 -0.676 -0.485 -0.253  0.003],0.9892122,99.02491,100,-98.90446,,9.192818,0.28967276,0.0032877356,-121.31073953896417,-81.78936,1.0000151,-81.814,1105.7897486686707,0.092460565,86.15793,1.4217678,0.99954987,418153,100.0,-2701.667,-2701.6792,9100
-53.635513,1.0001829,92,46.55,1.023266,[-0.383 -0.676 -0.485 -0.253  0.003],0.95870525,99.12886,100,-98.08766,,9.325023,0.2905884,0.01050528,-119.70552457134083,-80.258644,1.0001165,-80.44227,1115.3644623756409,0.09310584,90.9945,1.4212427,0.9973069,422808,100.0,-2675.8184,-2675.913,9200
-57.404995,1.0002083,93,45.44,1.0299307,[-0.383 -0.676 -0.485 -0.253  0.002],0.96946573,99.01921,100,-97.51055,,9.075612,0.28745306,0.009317525,-121.4354523849977,-82.293945,1.0001028,-82.424255,1127.4645097255707,0.09088238,83.662964,1.421236,0.9983333,427352,100.0,-2709.9756,-2710.0498,9300
-55.71512,1.0001994,94,44.48,1.0219556,[-0.384 -0.675 -0.485 -0.252  0.002],0.9703633,99.06804,100,-98.67947,,7.8496795,0.2846974,0.010698488,-120.02963677185164,-81.79478,1.00012,-82.01374,1139.2150702476501,0.08896583,60.74276,1.4202654,0.99737877,431800,100.0,-2759.1213,-2759.2334,9400
-56.225113,1.0000683,95,46.9,1.012612,[-0.384 -0.675 -0.485 -0.252  0.001],0.9863887,99.072365,100,-97.15004,,9.523548,0.2915489,0.0043896707,-120.25473727737129,-80.62532,1.0000253,-80.675995,1151.4567992687225,0.09380123,89.98187,1.420372,0.9994636,436490,100.0,-2782.8542,-2782.8833,9500
-56.658688,1.0001296,96,46.03,1.0222911,[-0.384 -0.676 -0.485 -0.252  0.001],0.9825816,99.177315,100,-99.0979,,8.4605055,0.28912914,0.007136038,-120.87690917295475,-81.52371,1.0000733,-81.66942,1163.428310394287,0.09206467,71.315575,1.4205605,0.9981713,441093,100.0,-2752.2083,-2752.2808,9600
-62.243336,1.0001426,97,46.86,1.0272834,[-0.384 -0.676 -0.485 -0.253  0.002],0.97806317,99.02745,100,-97.41517,,8.148658,0.29145285,0.008064085,-120.86160619077215,-80.97007,1.0000798,-81.06244,1174.753573179245,0.09372253,68.49825,1.4208931,0.9986637,445779,100.0,-2684.807,-2684.8555,9700
-55.36035,1.0001084,98,45.44,1.0196756,[-0.384 -0.676 -0.484 -0.252  0.002],0.97776693,99.12235,100,-98.45247,,9.193121,0.28745303,0.00702316,-120.43588653148637,-81.712326,1.0000516,-81.80562,1185.6767659187317,0.0908826,84.58856,1.4208914,0.99883455,450323,100.0,-2701.6238,-2701.671,9800
-63.493187,1.0003543,99,44.48,1.03949,[-0.384 -0.675 -0.484 -0.253  0.002],0.95640147,99.17698,100,-98.15287,,7.958651,0.28472126,0.015489432,-121.27137942477675,-82.57751,1.0002478,-82.98133,1196.5406670570374,0.08897324,62.240135,1.421342,0.9948406,454771,100.0,-2623.9595,-2624.1675,9900
-60.72665,1.0001167,100,46.63,1.0246019,[-0.384 -0.676 -0.484 -0.253  0.002],0.97286767,99.18145,100,-97.52675,,7.8775215,0.2908083,0.0075820736,-121.65350961713156,-81.75286,1.0000706,-81.886116,1208.669597864151,0.09326352,64.882484,1.4218749,0.9980218,459434,100.0,-2693.7307,-2693.809,10000
-38.89723,1.0002835,101,46.69,1.0422043,[-0.383 -0.675 -0.483 -0.253  0.003],0.97412443,99.0001,100,-99.31949,,9.892183,0.2909901,0.011363483,-121.2098940525403,-81.31246,1.0001435,-81.551575,1221.456354379654,0.09338561,100.68177,1.422302,0.99637765,464103,100.0,-2789.5251,-2789.6614,10100
-62.104317,1.0001051,102,46.11,1.0138403,[-0.384 -0.674 -0.483 -0.252  0.003],0.98189586,99.20331,100,-96.64458,,8.51622,0.28934735,0.006314892,-120.44849107022357,-81.26901,1.0000443,-81.348526,1235.7486491203308,0.09222205,74.07783,1.4222387,0.99881685,468714,100.0,-2716.5159,-2716.5566,10200
-48.77506,1.0001372,103,46.91,1.0224285,[-0.384 -0.675 -0.484 -0.252  0.003],0.9747785,99.07527,100,-97.33725,,8.965543,0.29157826,0.00827227,-122.99770363161673,-82.63257,1.0000718,-82.75268,1249.6606690883636,0.09382327,81.88626,1.4225075,0.9982619,473405,100.0,-2902.951,-2903.0134,10300
-62.669395,1.0000805,104,44.84,1.0165869,[-0.384 -0.675 -0.484 -0.253  0.004],0.9844307,99.20387,100,-96.771866,,7.2098584,0.28573668,0.006691513,-120.3400743329486,-81.89753,1.0000465,-81.94851,1262.9047951698303,0.08968111,54.311535,1.4224861,0.99930954,477889,100.0,-2660.149,-2660.1758,10400
-58.76546,1.0001482,105,46.58,1.0276828,[-0.384 -0.675 -0.484 -0.252  0.004],0.9730695,99.15845,100,-96.59548,,8.122024,0.29065877,0.008090205,-120.35822670292546,-80.72815,1.0000682,-80.842064,1276.6328608989716,0.093163624,67.6095,1.4219807,0.9983739,482547,100.0,-2684.5747,-2684.635,10500
-66.18391,1.0001073,106,45.56,1.0160116,[-0.384 -0.674 -0.484 -0.252  0.003],0.9782809,99.13786,100,-99.13751,,7.258215,0.28778565,0.007235658,-121.47313212865895,-82.30554,1.0000551,-82.41341,1288.8302671909332,0.091122985,53.653656,1.4219875,0.9984318,487103,100.0,-2752.9712,-2753.0247,10600
-55.192245,1.0002332,107,46.24,1.0255417,[-0.384 -0.674 -0.484 -0.252  0.003],0.9627434,99.12618,100,-97.582115,,8.983273,0.2897102,0.009883169,-119.89097805100795,-80.549805,1.0001217,-80.70476,1298.3668310642242,0.09248385,81.10933,1.4217905,0.9978225,491727,100.0,-2684.412,-2684.4978,10700
-61.366783,1.0001369,108,47.12,1.0206585,[-0.383 -0.674 -0.484 -0.252  0.003],0.97625405,99.19703,100,-97.75776,,8.471375,0.29217282,0.008421434,-121.26295311832305,-81.09663,1.0000718,-81.21355,1310.9479904174805,0.094243206,75.072205,1.4214512,0.9981766,496439,100.0,-2716.3552,-2716.4216,10800
-61.412296,1.0000435,109,46.57,1.0098052,[-0.383 -0.674 -0.483 -0.252  0.003],0.98502004,99.06632,100,-99.27999,,8.004822,0.2906287,0.0048237736,-121.96924880791632,-82.08286,1.0000224,-82.12971,1323.1286852359772,0.093141094,64.71216,1.4210111,0.9994197,501096,100.0,-2669.053,-2669.08,10900
-51.18631,1.00007,110,45.15,1.0222021,[-0.383 -0.674 -0.483 -0.252  0.002],0.98193794,99.11154,100,-97.07808,,8.951621,0.28660995,0.007253124,-120.75117932173318,-82.12898,1.0000374,-82.19116,1335.1107511520386,0.09030145,80.29988,1.4214472,0.99923515,505611,100.0,-2717.3645,-2717.3992,11000
-28.98415,1.0000036,111,47.38,1.0021894,[-0.383 -0.674 -0.484 -0.252  0.003],0.99651194,99.00017,100,-97.554794,,9.838736,0.29287472,0.0011313553,-122.15038774996168,-82.009605,1.0000013,-82.01371,1347.866963148117,0.09476,97.700745,1.421347,0.9999578,510349,100.0,-2948.0103,-2948.0132,11100
-54.267685,1.0000768,112,43.95,1.0137984,[-0.383 -0.674 -0.484 -0.252  0.002],0.9753822,99.17001,100,-97.296036,,8.167535,0.28314772,0.006281111,-121.35517699035013,-83.38171,1.000032,-83.44262,1358.8442161083221,0.087901354,66.60201,1.4213474,0.99931,514744,100.0,-2760.629,-2760.6624,11200
-61.880672,1.0000873,113,47.37,1.0322511,[-0.384 -0.675 -0.484 -0.252  0.002],0.985623,99.256546,100,-97.59233,,8.3084,0.29285908,0.006902709,-120.77981816109687,-80.54025,1.0000502,-80.61869,1370.4178411960602,0.09474237,71.99902,1.4218683,0.9988783,519481,100.0,-2715.7861,-2715.8267,11300
-50.29197,1.0001674,114,45.61,1.0365704,[-0.383 -0.674 -0.484 -0.252  0.003],0.97201747,99.07116,100,-97.76253,,10.16001,0.28793946,0.0093570165,-120.25625260877236,-81.41767,1.0000982,-81.578735,1383.8202900886536,0.091223925,102.052475,1.4219819,0.9981107,524042,100.0,-2724.1045,-2724.196,11400
-56.514492,1.0001004,115,45.79,1.0170504,[-0.384 -0.675 -0.484 -0.252  0.003],0.9870803,99.08997,100,-96.35423,,7.732497,0.28844443,0.004901231,-119.04714764227236,-80.279274,1.0000396,-80.38221,1397.2181663513184,0.09158244,60.64478,1.4223183,0.9985844,528621,100.0,-2776.4915,-2776.5522,11500
-56.686356,1.0002677,116,48.07,1.0305787,[-0.383 -0.675 -0.484 -0.252  0.003],0.94483376,99.106514,100,-96.49983,,8.753095,0.2948022,0.013434635,-121.73039730966359,-80.800186,1.0001683,-80.99295,1410.3355736732483,0.09614582,79.87968,1.4214476,0.99715096,533428,100.0,-2676.3628,-2676.4636,11600
-53.03637,1.0003557,117,44.39,1.0401405,[-0.382 -0.675 -0.483 -0.253  0.003],0.9495515,99.07949,100,-98.25601,,8.989042,0.2844372,0.013291859,-121.15819311283582,-82.712814,1.0001512,-82.953186,1424.1472384929657,0.08878513,82.15563,1.4210057,0.9967239,537867,100.0,-2753.441,-2753.5645,11700
-58.356197,1.0001385,118,48.38,1.0199093,[-0.383 -0.674 -0.484 -0.252  0.002],0.9766328,99.10229,100,-99.339195,,10.134692,0.29564455,0.008295546,-121.33076003353011,-80.29582,1.0000738,-80.44114,1437.0131075382233,0.09676348,102.9662,1.4215305,0.99805164,542705,100.0,-2782.5637,-2782.6484,11800
-61.484795,1.0002748,119,45.51,1.0377532,[-0.382 -0.674 -0.483 -0.252  0.003],0.9683591,99.221146,100,-98.64546,,8.437949,0.28764048,0.010089695,-120.4610343230557,-81.41757,1.0001054,-81.647804,1450.9880213737488,0.09102457,70.41408,1.4212625,0.99710983,547256,100.0,-2765.1997,-2765.3276,11900
-55.004208,1.0002232,120,47.69,1.036387,[-0.383 -0.673 -0.482 -0.252  0.002],0.97353375,99.12842,100,-98.023346,,9.529579,0.29375103,0.010052762,-121.86861728389232,-81.172134,1.0001136,-81.3695,1464.5927617549896,0.09538518,91.83035,1.4219594,0.9973142,552025,100.0,-2783.4717,-2783.5767,12000
-61.473145,1.0002509,121,46.23,1.040299,[-0.383 -0.673 -0.482 -0.253  0.003],0.97231466,99.13483,100,-97.61435,,7.7066097,0.28969246,0.012422163,-120.7999751464537,-81.11082,1.0001748,-81.370445,1478.1144123077393,0.09246779,62.907726,1.4228238,0.99622405,556648,100.0,-2731.0933,-2731.2285,12100
-58.443577,1.0002704,122,45.68,1.0323877,[-0.382 -0.672 -0.482 -0.253  0.004],0.95780814,99.12511,100,-98.729904,,8.406202,0.2881467,0.01288964,-121.12916007372469,-81.952644,1.0001583,-82.14581,1490.105800151825,0.09136488,71.07719,1.4224241,0.99746335,561216,100.0,-2738.9832,-2739.0806,12200
-49.395443,1.000199,123,44.92,1.0276154,[-0.383 -0.671 -0.482 -0.252  0.004],0.97937495,99.07636,100,-97.25954,,9.457136,0.28598112,0.008669548,-118.7328903327512,-80.5713,1.0001047,-80.76894,1501.3363997936249,0.08984535,88.256905,1.4227667,0.9975817,565708,100.0,-2708.2864,-2708.3945,12300
-54.557983,1.0001054,124,46.73,1.0182129,[-0.383 -0.671 -0.481 -0.252  0.004],0.97927517,99.0775,100,-97.71895,,9.465891,0.29107377,0.0065070176,-120.51132370940701,-80.760284,1.0000516,-80.84088,1512.4350700378418,0.09346176,87.47026,1.4222969,0.999165,570381,100.0,-2764.479,-2764.5208,12400
-56.831985,1.0000476,125,45.47,1.0122947,[-0.383 -0.671 -0.481 -0.252  0.003],0.9838232,99.14553,100,-98.51817,,8.600362,0.28752646,0.0036213996,-120.51224124547173,-81.68375,1.0000192,-81.72703,1524.3414723873138,0.09094086,75.37533,1.4224033,0.999332,574928,100.0,-2709.3289,-2709.3525,12500
-62.386692,1.0003146,126,45.94,1.0311266,[-0.383 -0.67  -0.481 -0.252  0.003],0.95885575,99.06289,100,-98.34935,,8.691752,0.28888512,0.013439975,-121.29032352950317,-81.80264,1.000162,-82.03842,1535.971419095993,0.09188737,77.94895,1.4218962,0.99675876,579522,100.0,-2677.387,-2677.509,12600
-55.296574,1.0000685,127,44.77,1.013366,[-0.383 -0.671 -0.481 -0.252  0.003],0.98500013,99.000015,100,-97.873276,,7.6631904,0.2855304,0.0049984953,-121.8588523278375,-83.17644,1.0000347,-83.24441,1548.5568885803223,0.08954159,59.495552,1.4222392,0.9991236,583999,100.0,-2760.4294,-2760.464,12700
-61.07567,1.0001016,128,44.49,1.0246084,[-0.383 -0.671 -0.481 -0.252  0.003],0.9756116,99.11422,100,-98.555115,,8.203027,0.28471336,0.0067436416,-120.93385968367075,-82.681366,1.0000532,-82.781784,1558.100171804428,0.08898242,65.928894,1.4227657,0.99888635,588448,100.0,-2802.2576,-2802.308,12800
-53.89822,1.0004617,129,49.34,1.0415535,[-0.384 -0.671 -0.481 -0.252  0.004],0.92002237,99.230034,100,-97.1982,,8.97934,0.29826698,0.018943567,-122.58105764284672,-80.285545,1.0003111,-80.69336,1571.2686479091644,0.09869213,79.390976,1.421882,0.9943014,593382,100.0,-2757.6958,-2757.913,12900
-37.465492,1.0000311,130,45.17,1.0100693,[-0.383 -0.671 -0.481 -0.253  0.003],0.99276966,99.02438,100,-97.558235,,9.27991,0.28666157,0.0033150213,-121.83106414903745,-83.04231,1.0000118,-83.06926,1583.6599354743958,0.09034031,87.76961,1.421986,0.99962485,597899,100.0,-2791.1653,-2791.1792,13000
-59.271114,1.0001274,131,48.4,1.0183135,[-0.383 -0.671 -0.481 -0.253  0.003],0.97531885,99.04905,100,-98.20787,,9.030439,0.29569727,0.008285072,-121.20774669200762,-80.177246,1.0000765,-80.2942,1595.9599659442902,0.09680382,82.04834,1.4215161,0.99834704,602739,100.0,-2737.1694,-2737.229,13100
-54.452446,1.0000975,132,48.03,1.0180925,[-0.383 -0.67  -0.481 -0.253  0.003],0.98234975,99.17259,100,-98.51506,,9.2548,0.29467592,0.0062776515,-121.17544405059151,-80.55565,1.0000596,-80.66583,1608.153418302536,0.09606325,86.724686,1.421868,0.9984001,607542,100.0,-2730.4646,-2730.524,13200
-52.520237,1.0003452,133,44.23,1.0485193,[-0.383 -0.67  -0.481 -0.252  0.003],0.96058196,99.18706,100,-98.77995,,8.899604,0.2839771,0.0135475,-120.5673101167846,-82.30379,1.0002036,-82.603714,1619.6564197540283,0.088467635,76.31033,1.4224082,0.99634373,611965,100.0,-2759.6707,-2759.8235,13300
-50.39729,1.0001469,134,48.02,1.02981,[-0.384 -0.671 -0.481 -0.252  0.003],0.97130823,99.13294,100,-97.568596,,9.087286,0.29465455,0.009592016,-119.02082048526204,-78.79972,1.0000802,-78.93076,1631.040421962738,0.09604408,81.76267,1.421536,0.9983517,616767,100.0,-2698.7283,-2698.796,13400
-60.01165,1.000252,135,44.92,1.0253359,[-0.384 -0.67  -0.481 -0.252  0.003],0.9683067,99.207565,100,-97.74619,,7.5604334,0.28598183,0.01251176,-120.605157182477,-81.92293,1.0001559,-82.138245,1640.9046127796173,0.08984583,55.41295,1.4208759,0.99732924,621259,100.0,-2677.4966,-2677.609,13500
-42.55252,1.0000776,136,45.73,1.0140429,[-0.385 -0.67  -0.481 -0.252  0.002],0.98517776,99.00034,100,-98.515564,,8.703784,0.28826156,0.0058384524,-121.92896695998678,-82.63361,1.000038,-82.69243,1653.1128363609314,0.09146112,74.97451,1.420469,0.99925375,625832,100.0,-2759.8801,-2759.912,13600
-43.79869,1.000025,137,47.91,1.0161537,[-0.385 -0.67  -0.481 -0.252  0.002],0.9905624,99.01182,100,-98.42265,,9.911892,0.29434714,0.0031299705,-120.84046135371368,-80.50373,1.0000093,-80.5243,1665.1927630901337,0.09582027,98.668015,1.4205328,0.9997725,630623,100.0,-2751.1235,-2751.1357,13700
-54.56633,1.0001233,138,46.41,1.0145234,[-0.386 -0.67  -0.481 -0.252  0.002],0.98260266,99.09672,100,-99.13019,,8.720149,0.29018003,0.006219987,-123.1100465533606,-82.99693,1.0000496,-83.08263,1677.708236694336,0.09282197,76.08244,1.4200345,0.99894655,635264,100.0,-2669.9854,-2670.033,13800
-56.0962,1.0000664,139,45.6,1.0178218,[-0.386 -0.669 -0.481 -0.252  0.001],0.9847002,99.16597,100,-98.29256,,8.947898,0.2879075,0.005361598,-120.49897406161847,-81.55445,1.0000312,-81.62855,1688.7484109401703,0.091201544,80.945206,1.419922,0.9989811,639824,100.0,-2677.0515,-2677.099,13900
-46.571285,1.0001397,140,48.52,1.0218576,[-0.386 -0.668 -0.481 -0.252  0.001],0.97371227,99.0511,100,-96.753296,,10.336056,0.29602578,0.007961679,-120.25292335014093,-79.40982,1.000086,-79.51108,1700.3187458515167,0.09704226,109.06739,1.4198096,0.9984067,644676,100.0,-2714.661,-2714.719,14000
-51.937218,1.0001132,141,47.09,1.0244102,[-0.385 -0.668 -0.48  -0.252  0.001],0.9701778,99.10657,100,-97.85462,,9.382269,0.29209134,0.008647152,-122.03168531411644,-81.76506,1.0000745,-81.87206,1711.976443529129,0.09418218,89.30617,1.4194725,0.99846673,649385,100.0,-2765.4875,-2765.552,14100
-60.386406,1.0001833,142,46.61,1.0227909,[-3.848e-01 -6.679e-01 -4.802e-01 -2.524e-01  5.167e-04],0.97119313,99.14688,100,-97.49896,,8.577845,0.29075986,0.010499298,-118.97072063607196,-79.66637,1.0001248,-79.793465,1722.7114236354828,0.0932242,71.7955,1.4193115,0.9984598,654046,100.0,-2620.9155,-2620.9797,14200
-48.407475,1.0002117,143,46.63,1.0400891,[-3.853e-01 -6.680e-01 -4.800e-01 -2.523e-01  3.669e-04],0.9539647,99.08584,100,-98.1208,,9.756054,0.2908084,0.010984509,-119.64167143444651,-80.20616,1.0000973,-80.36951,1733.7520205974579,0.09326347,97.374054,1.4189225,0.9977394,658709,100.0,-2826.2214,-2826.308,14300
-53.662712,1.000388,144,46.35,1.041748,[-3.855e-01 -6.677e-01 -4.799e-01 -2.519e-01 -7.822e-05],0.9698454,99.17256,100,-98.47121,,8.916779,0.29004306,0.012794607,-120.79253904974388,-81.015724,1.000212,-81.291245,1745.5116965770721,0.0927075,76.32098,1.4193958,0.99668896,663344,100.0,-2701.018,-2701.1565,14400
-40.811783,1.0001012,145,46.0,1.0141517,[-3.866e-01 -6.678e-01 -4.799e-01 -2.519e-01  4.831e-04],0.9748393,99.005844,100,-97.67706,,9.910859,0.28902766,0.00773628,-120.46939474028602,-81.353386,1.0000539,-81.46166,1757.6864213943481,0.09200264,100.10719,1.4189467,0.9984869,667944,100.0,-2765.0806,-2765.1416,14500
-61.44404,1.0000563,146,43.95,1.0101622,[-3.863e-01 -6.671e-01 -4.795e-01 -2.520e-01  2.329e-05],0.98866487,99.12611,100,-97.39068,,7.2715693,0.2831459,0.0041756122,-121.02819608921483,-83.112915,1.000025,-83.153595,1768.256487607956,0.087900564,52.38367,1.4188325,0.9995595,672339,100.0,-2718.3374,-2718.3616,14600
-60.241665,1.0003431,147,45.36,1.0281067,[-3.867e-01 -6.670e-01 -4.794e-01 -2.519e-01 -2.346e-04],0.94045436,99.216606,100,-98.21641,,8.915558,0.28724778,0.0163997,-121.67048747620544,-82.299034,1.0002123,-82.69058,1780.4553489685059,0.0907307,78.932724,1.4173577,0.9950156,676875,100.0,-2686.2644,-2686.4836,14700
-56.25412,1.0002213,148,46.43,1.0284894,[-0.387 -0.668 -0.48  -0.252 -0.002],0.96966654,99.15614,100,-99.27431,,8.193299,0.29025793,0.01004234,-121.38277164942676,-81.62429,1.0001234,-81.788025,1793.881516456604,0.09286449,68.15892,1.4179472,0.99780643,681518,100.0,-2709.3276,-2709.4136,14800
-45.143448,1.0001405,149,46.9,1.0237586,[-0.388 -0.668 -0.48  -0.252 -0.001],0.97893065,99.010704,100,-99.430374,,8.856565,0.29154992,0.006521624,-119.8275383521609,-80.12435,1.0000658,-80.221535,1805.7257685661316,0.09380174,78.38693,1.4180802,0.9986716,686208,100.0,-2737.1003,-2737.1562,14900
-53.069893,1.0001489,150,45.45,1.023432,[-0.388 -0.667 -0.48  -0.252 -0.001],0.9725491,99.10614,100,-95.93013,,9.002233,0.28748676,0.010871854,-120.16139419010831,-81.42485,1.0000968,-81.56685,1818.5790774822235,0.09090404,80.187965,1.4173586,0.99822396,690753,100.0,-2668.4414,-2668.5173,15000
-61.25259,1.0001653,151,47.67,1.044489,[-0.389 -0.667 -0.48  -0.251 -0.002],0.9740906,99.26322,100,-96.0684,,7.5166693,0.29370794,0.010193059,-121.49792348132489,-80.7551,1.0001159,-80.94925,1829.6887080669403,0.09534625,58.486248,1.4180748,0.99733025,695520,100.0,-2692.7705,-2692.872,15100
-55.526634,1.0000385,152,48.21,1.0096434,[-0.389 -0.667 -0.48  -0.251 -0.001],0.9860063,99.1432,100,-95.72768,,9.036992,0.29517415,0.003864073,-121.09200575463808,-80.41614,1.000017,-80.45622,1843.2100851535797,0.09642066,83.15345,1.4184133,0.99931115,700341,100.0,-2831.313,-2831.3352,15200
-49.725327,1.0002135,153,48.15,1.0301936,[-3.887e-01 -6.671e-01 -4.804e-01 -2.511e-01 -5.322e-04],0.97222704,99.093956,100,-95.56158,,9.426789,0.29502013,0.010903638,-119.77598075619684,-79.32181,1.0001309,-79.48794,1855.219483613968,0.09630459,91.26929,1.4189448,0.99749595,705156,100.0,-2798.9316,-2799.0144,15300
-58.84471,1.0002255,154,45.75,1.0342664,[-3.892e-01 -6.671e-01 -4.805e-01 -2.507e-01 -5.512e-06],0.9717565,99.17653,100,-98.68244,,8.526759,0.2883268,0.010352193,-122.00553241394222,-82.51611,1.0001078,-82.7371,1868.8813917636871,0.09150508,72.86937,1.4194767,0.9972078,709731,100.0,-2759.8386,-2759.9568,15400
-59.058014,1.0002502,155,45.56,1.0249646,[-3.900e-01 -6.669e-01 -4.805e-01 -2.509e-01  5.366e-04],0.95573795,99.16328,100,-98.824715,,8.996508,0.2877968,0.013473295,-121.66267004836928,-82.45493,1.0001533,-82.6649,1881.0558285713196,0.091126785,76.63952,1.4189237,0.9975986,714287,100.0,-2678.031,-2678.1355,15500
-45.52747,1.000044,156,47.4,1.0107496,[-3.904e-01 -6.677e-01 -4.806e-01 -2.510e-01 -6.399e-05],0.9855165,99.13693,100,-95.32886,,8.902662,0.29293138,0.0054762256,-121.1731510716869,-80.87773,1.0000267,-80.93318,1893.1805291175842,0.09480146,79.97805,1.4186,0.9992529,719027,100.0,-2758.1216,-2758.1528,15600
-63.16741,1.0001916,157,47.02,1.0268986,[-3.904e-01 -6.677e-01 -4.808e-01 -2.509e-01 -2.953e-04],0.97706157,99.18494,100,-97.441696,,8.095023,0.2919028,0.00765909,-122.16089359693024,-81.73936,1.0000724,-81.90098,1904.1657288074493,0.0940438,65.62416,1.4180803,0.9978361,723729,100.0,-2801.3408,-2801.4272,15700
-58.516342,1.0000725,158,46.85,1.0229445,[-0.391 -0.667 -0.481 -0.251 -0.001],0.98759824,99.037766,100,-98.716286,,8.300447,0.29142055,0.005055866,-120.66751196332594,-80.84091,1.0000325,-80.88794,1915.6568310260773,0.09370122,69.46647,1.4184129,0.9994458,728414,100.0,-2676.3337,-2676.3586,15800
