Bound,MinD2w0t,StdIW,StdD2w0t,InitialReturnMax,EpLenMean,MeanD2w0t,TimestepsSoFar,InitialReturnMean,J_sample_variance,InitialReturnStd,MeanIW,MinIW,TimeElapsed,ReturnStepMax,Iteration,MeanEntropy,EpThisIter,InitialReturnMin,InitialBound,Weights,MaxIW,ReturnStepMaxmin,EmpiricalD2,MaxD2w0t,ReturnMeanIW,EpRewMean,EpisodesSoFar
203.56871,,0.22641793,0.20693038,6.05352,21.3,0.04364416,189291,9.841919e-06,8056.078,2.2116818,1.0208209,0.56546193,1122.7656133174896,100.0,82,1.3035239,100,-3.1523514,199.14897,[ 0.644 -0.525 -0.773  0.52  -0.108],1.764457,89.29166,1.0520648,1.0819156,445.57217,-114.04383225101583,8200
229.32587,,0.67065406,0.21900514,7.351715,20.94,0.045611463,191385,-8.163453e-06,70311.11,2.2675169,1.1068331,0.23761167,1135.066565990448,100.0,83,1.327172,100,-3.7818909,203.85696,[ 0.651 -0.522 -0.778  0.512 -0.116],5.3907995,89.15457,1.3115686,1.5079052,486.48358,-113.55164551511223,8300
222.22339,,1.7096789,0.29524884,7.984741,20.98,0.059294455,193483,8.69751e-06,467235.3,2.0941594,1.220561,0.06454406,1149.3778703212738,100.0,84,1.3584355,100,-2.9378204,204.84024,[ 0.661 -0.482 -0.764  0.504 -0.092],15.572548,89.10859,1.6138632,3.275774,530.8868,-114.06039870277066,8400
186.85709,,0.41463268,0.213264,6.9921875,21.62,0.04528636,195645,2.2888183e-07,24828.445,2.2436655,1.0383189,0.28826976,1162.9703404903412,100.0,85,1.3449411,100,-3.296051,178.63083,[ 0.635 -0.457 -0.73   0.536 -0.061],2.5109422,89.41672,1.1597476,1.2338252,446.58694,-114.40535266144326,8500
371.575,,11.801756,1.1285586,6.12693,22.39,0.14996934,197884,9.994506e-06,19849406.0,2.1617827,2.3130267,0.019884959,1174.666491985321,100.0,86,1.3632255,100,-3.1150665,152.2438,[ 0.606 -0.465 -0.725  0.545 -0.074],119.39677,89.71138,8.875571,65.25678,915.7312,-115.18105548433103,8600
174.10522,,0.22280332,0.20927054,6.8803406,22.0,0.044891786,200084,1.1444092e-06,6991.5986,2.346941,1.0216652,0.6977915,1191.7350375652313,100.0,87,1.3867656,100,-3.6105576,168.9758,[ 0.719 -0.466 -0.755  0.469 -0.056],2.1726308,89.616646,1.0446506,1.0677955,430.50864,-114.15953872675371,8700
236.57883,,1.6454686,0.30622977,6.809807,21.17,0.060463924,202201,3.2806397e-06,391775.16,2.360425,1.2575284,0.021746777,1204.336383342743,100.0,88,1.360619,100,-3.3863068,193.43741,[ 0.711 -0.464 -0.748  0.464 -0.032],9.963491,89.23518,2.731554,3.6729078,542.7506,-113.94555135278122,8800
222.82634,,0.28289428,0.2103521,5.439972,20.81,0.04379831,204282,8.239746e-06,13078.25,2.0432959,1.0554372,0.38781086,1217.3330249786377,100.0,89,1.3561913,100,-2.9777756,208.01471,[ 0.646 -0.486 -0.729  0.481 -0.058],2.1378639,89.0652,1.1012776,1.1640105,472.11063,-113.77648093542953,8900
190.82646,,0.26196167,0.2126513,6.7898865,21.84,0.045419473,206466,,10238.073,2.3554978,1.0547106,0.4060099,1229.84570145607,100.0,90,1.3288934,100,-3.7989578,178.33698,[ 0.648 -0.494 -0.719  0.49  -0.063],1.8087366,89.54747,1.0645059,1.2676839,445.89178,-114.1415986030905,9000
223.46732,,0.4479509,0.21595466,7.1194153,20.93,0.045062933,208559,-1.8310546e-06,31721.309,2.2393718,1.094809,0.2547469,1242.3547110557556,100.0,91,1.2810596,100,-3.2065125,201.83241,[ 0.626 -0.505 -0.737  0.511 -0.09 ],2.5207982,89.04904,1.1776466,1.3783983,483.84253,-114.05585161415021,9100
204.30942,,0.13313198,0.20258722,5.2773438,20.93,0.042342246,210652,3.5858154e-06,2966.298,1.9815781,1.0141337,0.64397573,1254.8365387916565,100.0,92,1.26778,100,-3.1313477,200.49214,[ 0.59  -0.504 -0.735  0.499 -0.138],1.3803003,89.13417,1.0197499,1.0484768,451.22336,-113.71085273064736,9200
285.01205,,1.7189108,0.32779098,7.8109818,21.32,0.06478829,212784,-1.9836425e-06,427445.5,2.266625,1.4310678,0.05163756,1266.8619458675385,100.0,93,1.2287607,100,-3.3461304,195.80307,[ 0.585 -0.5   -0.73   0.487 -0.151],9.806436,89.29843,2.803165,3.4498646,604.35046,-113.87161070477792,9300
299.78424,,11.983467,1.575711,6.843437,21.56,0.22868656,214940,9.918213e-07,16028664.0,2.5566778,2.5483582,0.0029720895,1280.43146443367,100.0,94,1.221926,100,-3.730156,187.27805,[ 0.606 -0.47  -0.75   0.476 -0.19 ],87.82097,89.35733,15.874311,34.36616,953.8698,-113.6968695783455,9400
419.31256,,14.114411,1.3933302,6.7377777,22.15,0.16285762,217155,5.569458e-06,24163762.0,2.1239724,2.674505,0.00084367715,1296.5249001979828,100.0,95,1.2175636,100,-2.9361877,176.80544,[ 0.569 -0.493 -0.709  0.518 -0.197],142.34407,89.60716,23.56013,43.886078,1015.95715,-115.10063467134678,9500
218.71732,,0.7990362,0.23906268,6.496292,21.0,0.049253374,219255,1.3504028e-05,110696.49,2.2379134,1.1419275,0.24504793,1311.765126466751,100.0,96,1.2394636,100,-3.1358337,185.88419,[ 0.656 -0.428 -0.712  0.517 -0.201],7.014343,89.16461,1.2472118,2.6406145,503.4581,-113.77160235048184,9600
205.34235,,0.42672423,0.21427801,7.534218,21.06,0.04487465,221361,-1.9073486e-06,29175.963,2.351257,1.0545667,0.3914936,1325.3487327098846,100.0,97,1.2147789,100,-2.9922028,192.47401,[ 0.63  -0.384 -0.676  0.475 -0.179],2.4823642,89.16283,1.1491907,1.2988644,466.19537,-114.00110052442378,9700
188.0661,,0.31242833,0.20918939,7.2970047,21.71,0.044548232,223532,1.0986329e-05,13230.005,2.2854638,1.0420504,0.42699224,1338.8979332447052,100.0,98,1.2070343,100,-3.708931,177.49095,[ 0.638 -0.365 -0.67   0.455 -0.204],2.0265212,89.48306,1.0973297,1.1698416,444.607,-114.16129712768569,9800
256.7246,,0.70811874,0.23675479,5.5873184,19.77,0.04748133,225509,1.7547608e-06,94025.08,1.8746548,1.176888,0.12696065,1349.697535276413,100.0,99,1.202135,100,-2.926262,210.82916,[ 0.676 -0.366 -0.672  0.461 -0.212],4.1240554,88.52056,1.4540111,1.8999227,552.3405,-113.1532121039537,9900
250.47595,,0.9537064,0.23530382,5.082512,20.74,0.04807317,227583,-3.2043456e-06,135688.75,2.0041082,1.2204604,0.0711128,1361.1910285949707,100.0,100,1.1964896,100,-3.138855,198.80043,[ 0.653 -0.372 -0.659  0.485 -0.217],5.6154327,89.04813,1.7165499,2.0730445,536.35205,-113.57095384023388,10000
190.50635,,0.47131023,0.21568604,5.446106,21.82,0.046002608,229765,1.3732911e-06,33707.85,2.055206,1.0716609,0.34322038,1374.0638189315796,100.0,101,1.1891966,100,-3.1237946,168.43787,[ 0.676 -0.347 -0.667  0.495 -0.222],3.2328072,89.51912,1.1466103,1.3807085,455.74554,-114.3463914662979,10100
650.334,,21.557291,1.998508,5.883461,20.58,0.20478332,231823,-1.6174316e-05,62933852.0,1.8542598,3.7490363,0.0010779178,1388.3029732704163,100.0,102,1.2099744,100,-3.0499268,197.67258,[ 0.622 -0.323 -0.646  0.489 -0.23 ],191.80959,88.95743,34.26215,82.739105,1472.9341,-113.62818675262544,10200
4109.2266,,177.11537,129.08698,6.3191757,21.74,4.7737093,233997,4.9591063e-06,4664682000.0,2.1974738,18.69074,0.0006777032,1403.0852048397064,100.0,103,1.2305328,100,-3.3949203,185.16997,[ 0.531 -0.37  -0.627  0.473 -0.209],1804.0413,89.43729,573.2684,10719.19,7266.8535,-114.81660951671003,10300
7646.122,,614.2684,1350.9263,5.253479,20.98,44.32095,236095,7.93457e-06,44820780000.0,1.9255815,60.7377,9.305711e-05,1418.9349191188812,100.0,104,1.2321628,100,-3.23246,203.51193,[ 0.58  -0.393 -0.739  0.552 -0.188],12362.528,89.15953,6823.7427,174555.95,21544.053,-113.71647437382917,10400
239.4429,,4.1624036,0.42029953,8.529755,22.93,0.07814273,238388,-1.1444092e-06,2222337.5,2.2923174,1.5787098,0.011639725,1433.70556974411,100.0,105,1.1972623,100,-3.6999207,151.82968,[ 0.717 -0.559 -0.731  0.626 -0.187],38.603363,89.87782,4.939115,7.0022497,613.8504,-116.05083896699391,10500
202.0568,,0.5194955,0.22962208,5.562332,22.4,0.049597457,240628,-2.670288e-06,39099.26,1.8497676,1.1227478,0.3839711,1447.5591826438904,100.0,106,1.2372522,100,-2.8681793,169.44608,[ 0.636 -0.572 -0.703  0.605 -0.222],3.373756,89.66846,1.239316,1.3767859,467.24808,-115.71324663318,10600
178.08011,,0.78245723,0.22790268,7.4463043,22.65,0.049423654,242893,1.1444092e-06,78050.414,2.1398582,1.1131569,0.27669898,1461.2535910606384,100.0,107,1.2615246,100,-3.2310944,153.41943,[ 0.655 -0.562 -0.703  0.586 -0.182],6.321705,89.77786,1.3546143,1.516734,455.34937,-115.7657026900163,10700
173.08418,,0.15410168,0.20866954,6.1636505,22.45,0.045241885,245138,-1.5258789e-07,3082.7065,2.2816026,1.0151782,0.7262999,1473.9380757808685,100.0,108,1.253655,100,-3.0552673,168.56213,[ 0.686 -0.547 -0.706  0.581 -0.158],1.4445999,89.68677,1.0303886,1.0446844,423.07974,-115.76600809171163,10800
164.84949,,0.31809837,0.21952412,8.180557,22.47,0.047550127,247385,-2.7465821e-06,14773.109,2.3870022,1.0633887,0.35518044,1487.7693955898285,100.0,109,1.2361177,100,-3.2108994,152.85025,[ 0.706 -0.547 -0.708  0.58  -0.165],2.5883663,89.72775,1.0758727,1.2564074,440.35507,-115.40871142724319,10900
187.90451,,0.29136282,0.20757245,5.831993,21.43,0.043915596,249528,-3.2043456e-06,12352.996,2.111363,1.0231241,0.50973415,1500.6457879543304,100.0,110,1.2521576,100,-2.8076859,184.30313,[ 0.71  -0.547 -0.709  0.557 -0.183],2.2995605,89.294586,1.0720074,1.0944581,444.69232,-114.70858201597365,11000
213.45233,,0.80770653,0.22960593,5.4319153,21.53,0.048210643,251681,-3.8146973e-07,88714.51,1.8444011,1.1330879,0.16562782,1514.1418297290802,100.0,111,1.2314615,100,-2.8192291,187.77246,[ 0.72  -0.539 -0.711  0.551 -0.167],4.609577,89.341354,1.4885428,1.9262452,486.43823,-114.74037636199087,11100
166.49997,,0.36000353,0.2167286,6.5575485,22.8,0.047345724,253961,7.6293944e-08,16658.209,2.2437587,1.0528907,0.48878637,1529.9851002693176,100.0,112,1.2546885,100,-3.0473328,153.45352,[ 0.748 -0.525 -0.722  0.574 -0.187],2.8104088,89.8486,1.1231086,1.1606398,430.0229,-115.72596686385565,11200
155.7641,,0.36728165,0.22362353,6.409073,22.96,0.04900311,256257,4.348755e-06,18139.281,2.1920102,1.0692905,0.30093908,1544.9698004722595,100.0,113,1.2317042,100,-2.7590332,141.90955,[ 0.764 -0.521 -0.728  0.578 -0.164],2.4950268,89.91896,1.1096604,1.226749,432.46945,-115.73038510787833,11300
211.20111,,0.7268321,0.240454,7.282669,21.83,0.05082685,258440,1.0757446e-05,78613.48,2.1085227,1.1502535,0.3004784,1557.8600261211395,100.0,114,1.2644072,100,-3.0689392,180.70963,[ 0.764 -0.511 -0.729  0.558 -0.187],7.7349753,89.489334,1.2322075,2.0636153,487.60678,-114.72398241912958,11400
186.11948,,0.25307286,0.20266828,5.866356,20.72,0.042133555,260512,9.07898e-06,9962.154,1.8023256,1.0256244,0.42294115,1570.9301064014435,100.0,115,1.2541455,100,-2.8857956,181.6813,[ 0.739 -0.502 -0.725  0.594 -0.155],1.7089044,88.993225,1.051731,1.0974541,461.16965,-114.03017778598237,11500
230.31216,,0.3206921,0.2051941,5.4987106,19.96,0.041819002,262508,9.9182125e-06,19077.998,1.5184485,1.048763,0.45205998,1583.3353946208954,100.0,116,1.2617819,100,-2.2767258,215.25104,[ 0.753 -0.5   -0.729  0.604 -0.165],2.0387335,88.63127,1.0947335,1.1787751,491.41272,-113.45993429989544,11600
212.92572,,1.619122,0.30900422,5.6821594,22.37,0.06344375,264745,3.0517579e-06,315024.75,1.7665769,1.3522161,0.04460316,1597.3639302253723,100.0,117,1.2158202,100,-3.073883,160.1571,[ 0.722 -0.483 -0.711  0.605 -0.157],7.9800816,89.63365,2.4796493,3.6008053,544.96906,-115.94766314094144,11700
126.223785,,0.34501585,0.22646582,6.21006,24.68,0.05156604,267213,-7.705688e-06,13240.505,2.2099698,1.0716068,0.31871045,1612.426439523697,100.0,118,1.1934097,100,-3.0003815,111.41556,[ 0.697 -0.528 -0.713  0.641 -0.203],2.779016,90.46921,1.0990108,1.2375969,402.30557,-117.61003467323795,11800
177.10205,,0.6028865,0.22919399,5.69783,23.02,0.050103985,269515,-7.171631e-06,41173.688,1.9636467,1.1182982,0.27314788,1626.8462302684784,100.0,119,1.1816365,100,-2.966774,153.70682,[ 0.71  -0.537 -0.729  0.66  -0.225],3.8577495,89.912964,1.3313044,1.5338761,447.447,-116.10184396357813,11900
178.36826,,0.14662258,0.20535482,4.839676,21.69,0.043726556,271684,,3220.0908,1.7508991,1.0120742,0.71736,1640.301510334015,100.0,120,1.1796333,100,-2.445755,175.47192,[ 0.706 -0.556 -0.72   0.655 -0.237],1.5018089,89.35718,1.0227188,1.0579398,437.7733,-115.42135552901763,12000
219.10565,,0.7181644,0.2206175,5.0465775,21.06,0.04600835,273790,-2.8991699e-06,76865.62,1.7122328,1.1145239,0.2476908,1650.9765644073486,100.0,121,1.1623675,100,-2.907669,192.31592,[ 0.715 -0.557 -0.725  0.664 -0.239],4.686129,89.07601,1.3824364,1.6114478,492.2184,-114.9199439074345,12100
257.10327,,1.4197448,0.27392995,6.834465,22.38,0.057024106,276028,2.0599366e-06,265990.5,2.2078702,1.3727925,0.15303557,1664.600580215454,100.0,122,1.1904935,100,-2.7970123,160.85461,[ 0.678 -0.564 -0.717  0.651 -0.256],9.592838,89.65811,2.24379,3.056344,556.0229,-115.7256969370408,12200
172.50522,,0.3458796,0.2112181,5.656067,22.13,0.045427848,278241,9.384155e-06,15822.896,1.9865026,1.0308496,0.43552577,1679.4191892147064,100.0,123,1.1862696,100,-3.2487793,166.57376,[ 0.742 -0.559 -0.732  0.646 -0.228],2.0761619,89.58069,1.1092396,1.1443725,433.92264,-115.2896165093985,12300
168.64325,,0.20290706,0.2112135,7.2347336,22.38,0.045718078,280479,6.1035155e-07,5620.1553,1.9623818,1.0262917,0.5594797,1690.6057941913605,100.0,124,1.1932964,100,-2.6399994,162.48132,[ 0.762 -0.555 -0.738  0.651 -0.233],1.6907477,89.660126,1.0477207,1.1280744,428.87582,-115.70315252248992,12400
172.86865,,0.23712718,0.2118642,6.559044,22.41,0.045887377,282720,5.1116945e-06,7793.586,1.9598691,1.0356487,0.642204,1702.4816722869873,100.0,125,1.2121654,100,-2.4613724,163.16086,[ 0.765 -0.576 -0.748  0.665 -0.226],2.0475152,89.63977,1.0590718,1.0926378,432.92307,-116.08643425318058,12500
159.95114,,0.22649372,0.2124257,7.003845,22.19,0.04575826,284939,6.1035155e-07,7544.088,2.2285848,1.0565109,0.597975,1715.4458816051483,100.0,126,1.189454,100,-3.116478,148.1607,[ 0.74  -0.569 -0.741  0.667 -0.207],1.8036535,89.586624,1.04737,1.2272227,443.4891,-115.536326748499,12600
182.10483,,0.19143867,0.20630401,5.5954285,21.75,0.04399591,287114,5.1116945e-06,5098.994,1.8663235,1.019078,0.6544768,1728.5487525463104,100.0,127,1.2031258,100,-2.5403214,177.46701,[ 0.737 -0.583 -0.753  0.676 -0.229],1.8142593,89.38817,1.0306901,1.0559201,438.937,-115.40360813810153,12700
153.75717,,0.6236115,0.22699052,6.459793,23.5,0.05028087,289464,4.8828124e-06,46256.402,2.1497712,1.0632744,0.34550878,1742.7864661216736,100.0,128,1.2187374,100,-2.7236938,141.95929,[ 0.718 -0.58  -0.75   0.67  -0.216],4.8253193,90.07677,1.2593013,1.3344915,420.4368,-116.59794953416605,12800
564.30365,,23.933176,3.5447638,5.9275284,21.45,0.32121882,291609,2.7465821e-06,82685220.0,1.7578166,3.434879,0.0008024726,1755.5381655693054,100.0,129,1.210954,100,-2.7924728,188.5946,[ 0.687 -0.579 -0.736  0.666 -0.2  ],243.45084,89.279785,57.18447,156.22827,1367.625,-114.97435086778945,12900
177.6454,,0.19827116,0.21051595,5.798485,22.41,0.0455954,293850,-6.3323973e-06,5079.61,2.0819743,1.0391653,0.5793384,1772.7640900611877,100.0,130,1.204039,100,-2.706253,166.44972,[ 0.791 -0.505 -0.733  0.62  -0.208],1.6816413,89.69478,1.0525391,1.1267555,431.51843,-115.46996200099045,13000
206.67554,,0.23083861,0.20594655,7.023987,20.64,0.042720165,295914,1.9836425e-06,8859.589,1.8720535,1.0476772,0.6343432,1786.678637266159,100.0,131,1.2383448,100,-3.0474167,194.55328,[ 0.763 -0.507 -0.736  0.633 -0.215],1.8607934,88.94478,1.0579605,1.1405864,473.74985,-114.08991244539793,13100
177.46683,,1.061883,0.25234452,6.276825,22.6,0.053718556,298174,3.8146973e-07,148845.17,1.9600257,1.2129996,0.18989426,1798.557289838791,100.0,132,1.2341683,100,-2.9609985,140.0105,[ 0.758 -0.502 -0.731  0.633 -0.18 ],6.882573,89.753006,1.5770358,2.6382804,491.7489,-115.79102751236651,13200
214.8555,,0.16100572,0.20347102,4.228264,20.71,0.042284448,300245,6.8664554e-07,4849.5117,1.4592595,1.0242163,0.6578768,1813.0769724845886,100.0,133,1.237514,100,-2.4818268,207.79057,[ 0.784 -0.502 -0.755  0.672 -0.185],1.6802185,88.9756,1.025092,1.114216,463.0921,-114.15761741756431,13300
162.84457,,0.23111533,0.2159039,5.944298,23.11,0.04751636,302556,-2.4414062e-06,6770.985,1.9952868,1.0398011,0.58595496,1824.8053894042969,100.0,134,1.2149055,100,-2.9589539,152.12436,[ 0.775 -0.481 -0.737  0.663 -0.181],1.7767216,89.94458,1.0710249,1.1249392,420.091,-116.19036847307842,13400
168.63992,,0.5635383,0.22768141,5.549408,22.55,0.049316246,304811,-1.3580322e-05,43415.695,2.0465283,1.0979712,0.25186235,1838.5969243049622,100.0,135,1.1877685,100,-3.0123749,148.04312,[ 0.803 -0.483 -0.739  0.653 -0.204],3.7608018,89.76401,1.2555599,1.5433975,451.16953,-115.41086496909301,13500
169.07031,,0.40954503,0.22354089,5.751976,22.54,0.0484745,307065,-1.0375977e-05,21424.816,1.8573278,1.1155217,0.20702447,1852.5211238861084,100.0,136,1.172134,100,-2.4353561,144.93454,[ 0.831 -0.471 -0.74   0.632 -0.231],3.2466025,89.73486,1.1692457,1.4243885,455.50037,-115.6880358842884,13600
183.26859,,0.20033513,0.20568918,5.148178,21.2,0.043276854,309185,-1.1444092e-05,6431.538,1.8630377,1.0221168,0.5557307,1864.269573688507,100.0,137,1.1765026,100,-2.8515244,177.41437,[ 0.843 -0.495 -0.741  0.649 -0.247],1.7632718,89.195206,1.0463628,1.0999452,450.92828,-114.53080605359351,13700
201.01239,,0.4740135,0.21544573,4.43116,20.81,0.044721603,311266,-2.9754638e-06,35976.21,1.6507041,1.0685079,0.2516387,1876.4379634857178,100.0,138,1.1884227,100,-2.643425,182.72928,[ 0.828 -0.495 -0.738  0.659 -0.243],2.557317,89.0282,1.1840453,1.705365,477.49484,-114.16157695146025,13800
177.68066,,1.0841267,0.26526454,4.248207,23.21,0.05719241,313587,2.3651123e-06,140629.58,1.8613496,1.2157295,0.07564764,1890.8853793144226,100.0,139,1.1911415,100,-3.4654999,142.1369,[ 0.789 -0.474 -0.715  0.637 -0.231],5.8891916,89.97032,1.895291,2.1606174,477.4128,-116.394461133388,13900
111.50998,,0.12735179,0.21309863,5.704132,23.54,0.047361735,315941,-2.9754638e-06,1830.972,1.9073808,1.01175,0.73833597,1904.0791447162628,100.0,140,1.1992196,100,-2.9803238,109.026,[ 0.762 -0.491 -0.7    0.643 -0.228],1.4229195,90.09085,1.0188034,1.030001,401.44336,-116.63067707934665,14000
147.79407,,0.21497613,0.2175206,4.579857,23.8,0.048618812,318321,2.2888185e-06,5534.121,1.8477696,1.0293558,0.48799956,1918.225554227829,100.0,141,1.1926,100,-2.5168076,140.87238,[ 0.754 -0.491 -0.697  0.639 -0.22 ],1.8100181,90.168655,1.0535351,1.1509392,404.09174,-116.99295266582767,14100
147.03864,,0.32197306,0.21704315,4.8823776,22.91,0.047533594,320612,1.0299683e-05,13340.052,1.7302824,1.0551538,0.24422468,1931.6233625411987,100.0,142,1.1817081,100,-2.1721878,131.71683,[ 0.771 -0.495 -0.703  0.654 -0.226],2.1511736,89.870804,1.114386,1.1876645,429.06998,-116.02992466902188,14200
148.16415,,0.23192899,0.21258269,6.0702133,22.75,0.046400197,322887,-6.6375733e-06,6943.429,1.9732996,1.0431008,0.550732,1943.7901575565338,100.0,143,1.1789314,100,-2.5371017,138.99493,[ 0.747 -0.488 -0.689  0.648 -0.237],1.9481525,89.78051,1.0458367,1.216316,427.11932,-116.05112716391577,14300
166.60257,,0.41852215,0.22425425,4.4499893,22.8,0.048912607,325167,-9.536743e-06,24742.977,1.8341119,1.0724558,0.3887577,1956.8260457515717,100.0,144,1.1854794,100,-2.7178116,151.67166,[ 0.75  -0.471 -0.679  0.636 -0.24 ],2.7869396,89.808334,1.114853,1.5651793,438.46198,-116.18497326839017,14400
144.30557,,0.28578556,0.21603219,3.7540588,22.99,0.047395155,327466,4.119873e-06,9998.402,1.5659927,1.0628381,0.38308856,1969.3477561473846,100.0,145,1.1854954,100,-3.0782623,129.93304,[ 0.752 -0.444 -0.659  0.605 -0.234],2.2803886,89.87758,1.0997918,1.2487108,429.63873,-116.3572201025803,14500
145.33463,,0.4745911,0.21845101,4.8029404,22.92,0.04782417,329758,6.942749e-06,26500.717,1.5696398,1.0465693,0.30638456,1981.7419574260712,100.0,146,1.1747503,100,-2.5430374,140.8042,[ 0.776 -0.447 -0.667  0.621 -0.234],2.6656632,89.83884,1.1702125,1.2793975,423.43982,-116.4469914461591,14600
160.41406,,0.31326145,0.21176097,5.6243973,22.24,0.045664474,331982,-4.119873e-06,12700.894,1.6564405,1.0485841,0.47654355,1994.7328565120697,100.0,147,1.1667179,100,-2.6234894,149.96231,[ 0.761 -0.46  -0.665  0.623 -0.244],2.0699222,89.6022,1.1024586,1.3014879,440.73102,-115.62349960989116,14700
171.90338,,0.1959844,0.2102433,5.041786,22.4,0.0455245,334222,2.0599366e-06,5021.1587,1.8603325,1.0259424,0.399732,2007.1050066947937,100.0,148,1.148421,100,-2.8539276,166.34729,[ 0.748 -0.476 -0.669  0.626 -0.252],1.763046,89.65115,1.0366157,1.1058418,428.26007,-115.9070304901501,14800
154.99298,,0.17400025,0.21428098,6.5562363,23.23,0.04729511,336545,-2.2888185e-06,3997.1506,1.7708769,1.025952,0.6140834,2020.9401257038116,100.0,149,1.1709636,100,-3.0317917,148.98709,[ 0.741 -0.467 -0.671  0.634 -0.271],1.5820479,89.96715,1.0340374,1.0826796,412.89914,-116.5316140725119,14900
119.96234,,0.40587467,0.22749345,5.465019,24.24,0.05130877,338969,2.7465821e-06,17511.844,1.8768362,1.084731,0.4978517,2035.7624080181122,100.0,150,1.1990184,100,-3.177887,102.42078,[ 0.733 -0.458 -0.668  0.633 -0.248],2.9601586,90.32446,1.1293974,1.2418318,415.3771,-117.26755728500447,15000
144.86902,,0.14842045,0.21055323,5.5274887,22.68,0.045893945,341237,-7.858276e-06,3073.666,1.8499972,1.0159346,0.63646954,2047.8447663784027,100.0,151,1.1797005,100,-2.7738419,141.39636,[ 0.745 -0.454 -0.673  0.623 -0.22 ],1.4886432,89.77698,1.0186343,1.048752,419.05484,-115.9290598544272,15100
148.7999,,0.36622944,0.21237554,5.0836945,21.97,0.045502394,343434,-1.2207031e-06,18535.926,1.7427893,1.0532573,0.2870015,2060.5984921455383,100.0,152,1.1628752,100,-2.5702744,136.59692,[ 0.741 -0.449 -0.668  0.622 -0.239],2.3564544,89.49315,1.1039984,1.2205898,447.04425,-115.41779888867266,15200
318.2315,,22.03118,1.7777482,5.020836,23.15,0.17948477,345749,-5.722046e-06,45393988.0,1.8174158,3.002606,0.0030177129,2074.3791012763977,100.0,153,1.1340569,100,-2.5611725,161.54321,[ 0.766 -0.455 -0.679  0.637 -0.256],228.59383,89.95264,18.937271,87.02659,1033.8156,-116.2983175027936,15300
157.86359,,0.2995869,0.2112645,5.995247,22.05,0.0453445,347954,-9.155273e-07,11890.938,1.9575263,1.0568912,0.41563004,2088.788704395294,100.0,154,1.1415355,100,-3.1059113,147.03467,[ 0.758 -0.496 -0.641  0.576 -0.285],2.3042037,89.5056,1.0830197,1.2225813,447.17676,-115.70074364082504,15400
122.02884,,0.15663394,0.21243516,7.0705566,23.1,0.04674867,350264,-5.569458e-06,3052.584,2.027898,1.0243064,0.62143606,2104.1456139087677,100.0,155,1.1252807,100,-3.048111,116.84625,[ 0.752 -0.508 -0.641  0.567 -0.278],1.4782073,89.931915,1.0241134,1.0659587,414.128,-116.28641921108803,15500
128.53296,,0.12877397,0.20825398,6.2526016,22.44,0.045139804,352508,-3.0517577e-07,2161.2014,1.8282115,1.0122994,0.71503985,2117.7373111248016,100.0,156,1.125973,100,-3.0581436,126.159,[ 0.754 -0.505 -0.643  0.573 -0.293],1.7137977,89.66742,1.0153843,1.0434103,422.86243,-115.93156248497615,15600
135.35382,,0.53052515,0.23122115,5.561455,23.66,0.051418882,354874,5.9509275e-06,34346.473,2.0492747,1.0913885,0.32686242,2132.014037847519,100.0,157,1.1327426,100,-3.043045,118.07745,[ 0.76  -0.502 -0.643  0.578 -0.293],3.5603504,90.11957,1.2272357,1.3448343,427.29413,-116.88551643813153,15700
157.20834,,0.29024276,0.2202841,6.2570724,23.1,0.048459902,357184,-2.822876e-06,11528.479,1.8869838,1.0575842,0.28644222,2144.794091939926,100.0,158,1.1125381,100,-2.6114883,143.92767,[ 0.738 -0.499 -0.628  0.583 -0.286],1.9172739,89.89514,1.0862564,1.1509721,428.33725,-116.71101315769913,15800
116.55356,,0.34440243,0.21794166,6.513359,23.52,0.048386574,359536,7.095337e-06,13516.798,1.7823085,1.0542766,0.54930633,2157.342891931534,100.0,159,1.1152308,100,-2.8254852,109.21863,[ 0.721 -0.49  -0.616  0.589 -0.306],2.6364908,90.04143,1.0782547,1.2068341,416.75104,-117.11280155217737,15900
125.40967,,0.1661045,0.22018729,5.8901978,24.04,0.049473736,361940,7.6293944e-08,3671.7212,1.8828157,1.0380942,0.665475,2170.0643582344055,100.0,160,1.103571,100,-3.1626434,117.054565,[ 0.731 -0.482 -0.616  0.598 -0.304],1.6587169,90.23906,1.0373714,1.1054506,404.14276,-117.32654739841553,16000
305.3221,,5.636814,0.38715687,6.8732986,21.94,0.07432696,364134,-1.8310546e-06,4495316.0,1.8052447,1.6982064,0.05421274,2181.5344421863556,100.0,161,1.176758,100,-2.6180038,160.18784,[ 0.733 -0.48  -0.615  0.582 -0.315],56.807808,89.43645,3.6652062,7.56725,698.46075,-115.80209508584066,16100
117.877625,,0.2169648,0.21430054,5.201515,23.27,0.04734373,366461,5.569458e-06,6005.5806,1.711871,1.0262004,0.6888369,2195.5655660629272,100.0,162,1.1911911,100,-2.9583282,111.43259,[ 0.796 -0.484 -0.638  0.612 -0.242],1.8490986,89.96298,1.0411897,1.0775019,413.28656,-116.78073902154848,16200
125.63205,,0.15715669,0.21148388,6.469284,22.75,0.04616933,368736,6.1035157e-06,3537.7317,1.8144151,1.0194882,0.58192307,2209.316775083542,100.0,163,1.1845742,100,-2.5157852,121.200165,[ 0.778 -0.477 -0.629  0.606 -0.228],1.4929082,89.763336,1.0254096,1.0726099,421.1925,-116.44197353411833,16300
