EmpiricalD2,TimeElapsed,MinD2w0t,EpLenMean,MeanEntropy,ReturnStepMaxmin,MaxIW,InitialReturnMin,Weights,EpThisIter,MeanIW,Bound,EpRewMean,MaxD2w0t,InitialReturnStd,MeanD2w0t,StdIW,MinIW,TimestepsSoFar,InitialReturnMax,EpisodesSoFar,InitialBound,ReturnStepMax,J_sample_variance,InitialReturnMean,Iteration,StdD2w0t,ReturnMeanIW
1.0000607,558.4247620105743,,16.8,1.4176037,99.35195,1.0271416,-97.528595,[-0.697  0.924 -0.67   0.283 -0.002],100,0.9987919,-2217.0518,-108.12809274973442,1.000171,3.3357854,0.03360064,0.008611372,0.9718646,136015,-80.75612,8000,-2217.1074,100.0,10.924177,-93.10659,80,0.1802011,-92.99928
1.000155,564.8726623058319,,16.95,1.4169989,99.35256,1.0322378,-97.83061,[-0.696  0.924 -0.67   0.283 -0.001],100,0.9973697,-2128.2727,-108.46951197409841,1.0002587,3.181277,0.033901572,0.012327822,0.9638163,137710,-81.223495,8100,-2128.447,100.0,10.697945,-93.27487,81,0.18097737,-93.039444
1.000011,572.0830438137054,,17.25,1.4173325,99.37463,1.0075319,-97.37398,[-0.694  0.924 -0.671  0.283 -0.002],100,0.9994375,-2295.957,-108.6974416557627,1.000076,3.0181918,0.03450022,0.002892043,0.9883032,139435,-82.93605,8200,-2295.9822,100.0,9.43831,-93.220146,82,0.18251067,-93.1721
1.0002022,577.4532744884491,,16.77,1.4180534,99.35998,1.0394728,-97.49905,[-0.694  0.924 -0.671  0.283 -0.002],100,0.99732196,-2027.4875,-108.42060548767547,1.0003481,3.1879807,0.033542085,0.013386268,0.96932787,141112,-83.69237,8300,-2027.6534,100.0,10.740369,-93.384865,83,0.18005434,-93.1437
1.000134,584.0751900672913,,16.55,1.4164671,99.360985,1.0204681,-97.55552,[-6.968e-01  9.244e-01 -6.704e-01  2.833e-01 -8.468e-04],100,0.99797267,-2053.9192,-108.05864972996228,1.0001937,2.8041365,0.033102,0.011721774,0.9591111,142767,-84.18573,8400,-2054.0125,100.0,8.777363,-93.252335,84,0.17891313,-93.07198
1.0001045,591.2756688594818,,17.17,1.4156497,99.422035,1.0205593,-97.51458,[-0.697  0.924 -0.67   0.283 -0.002],100,0.99702203,-2104.7249,-109.16867691756204,1.0007474,2.6138854,0.03434294,0.011439494,0.94455415,144484,-85.57373,8500,-2104.8774,100.0,7.709215,-93.70739,85,0.18211406,-93.43444
1.0000784,598.0162806510925,,17.52,1.4156711,99.41209,1.0203583,-97.239655,[-0.697  0.923 -0.671  0.283 -0.003],100,0.9986239,-2348.7786,-108.32986330178696,1.0001961,2.9741662,0.035041485,0.007383337,0.9758351,146236,-82.465355,8600,-2348.8394,100.0,9.322597,-92.67598,86,0.18388177,-92.55529
1.0000138,606.0452196598053,,17.41,1.4155636,99.39876,1.0080408,-97.43214,[-0.697  0.924 -0.671  0.283 -0.003],100,0.99957865,-2237.983,-109.07421894901204,1.0000634,3.1825013,0.034820158,0.003644126,0.989165,147977,-82.47131,8700,-2238.0022,100.0,10.626653,-93.43413,87,0.18331839,-93.39757
1.0001094,612.7946872711182,,17.42,1.414954,99.3625,1.0227112,-97.487885,[-0.697  0.923 -0.671  0.283 -0.003],100,0.9973623,-2413.7332,-108.64487639037074,1.0003226,3.4619563,0.03484144,0.010627717,0.96267617,149719,-80.27715,8800,-2413.8442,100.0,14.684297,-93.04277,88,0.18338773,-92.82308
1.0000126,620.4035749435425,,16.66,1.4151254,99.37566,1.0101761,-97.36319,[-0.696  0.923 -0.672  0.283 -0.004],100,0.9995756,-2237.693,-108.06288265677584,1.0000467,3.1665704,0.033320263,0.0033836295,0.99142843,151385,-81.823524,8900,-2237.713,100.0,10.170211,-93.144844,89,0.17947899,-93.106674
1.000257,627.9386327266693,,16.68,1.4139721,99.35136,1.0299642,-97.40137,[-0.696  0.924 -0.671  0.283 -0.004],100,0.99615365,-2054.2146,-108.62915824611912,1.0004828,2.9100962,0.033363756,0.014859681,0.9513517,153053,-81.57988,9000,-2054.4053,100.0,9.638083,-93.64504,90,0.17959687,-93.29551
1.0000857,635.9759352207184,,16.92,1.4134313,99.36232,1.0223475,-97.34295,[-0.695  0.923 -0.672  0.284 -0.005],100,0.9989243,-2276.9253,-108.19911228825394,1.0001097,2.9188993,0.033840913,0.010349483,0.9478187,154745,-83.96317,9100,-2276.9814,100.0,9.594284,-93.056366,91,0.18082018,-92.95949
1.0001236,643.164514541626,,17.36,1.4135315,99.354,1.0322425,-96.9865,[-0.695  0.924 -0.672  0.284 -0.006],100,0.9974,-2173.8633,-108.64206679999329,1.0002859,3.108864,0.034721896,0.010353536,0.9713131,156481,-83.70129,9200,-2174.037,100.0,9.972155,-93.08021,92,0.18307929,-92.838524
1.0001208,649.7404277324677,,17.53,1.4130858,99.373474,1.0309197,-97.56978,[-0.693  0.923 -0.673  0.284 -0.005],100,0.9980917,-2331.7441,-108.6776661565052,1.0002688,3.303643,0.035062067,0.011515944,0.9641145,158234,-81.90822,9300,-2331.829,100.0,12.597165,-92.96754,93,0.18394847,-92.798935
1.0000554,657.0184526443481,,17.01,1.4130006,99.39212,1.0199425,-97.52101,[-0.693  0.924 -0.672  0.283 -0.006],100,0.99935514,-2429.0945,-108.48451823931893,1.0000749,2.716495,0.034020524,0.0068275877,0.9825196,159935,-82.446144,9400,-2429.1316,100.0,7.505941,-93.23355,94,0.18128699,-93.172165
1.0003744,664.7263152599335,,17.4,1.4125609,99.37577,1.0479574,-97.349365,[-0.692  0.924 -0.673  0.283 -0.006],100,0.99544346,-2314.2236,-109.02543922213972,1.0006058,2.9022853,0.034803882,0.019712305,0.94471276,161675,-84.59674,9500,-2314.4658,100.0,12.613897,-93.39843,95,0.18328947,-93.00196
1.0001463,672.2419760227203,,16.49,1.4120811,99.36966,1.0315282,-97.46539,[-0.694  0.923 -0.673  0.284 -0.006],100,0.99756545,-2104.146,-107.83346997337908,1.0005085,3.0121722,0.03298242,0.011315795,0.9638772,163324,-81.163704,9600,-2104.2668,100.0,10.02126,-93.09678,96,0.17859542,-92.877304
1.0000418,679.9328699111938,,17.16,1.4114999,99.36782,1.0136688,-97.442,[-0.694  0.924 -0.672  0.283 -0.007],100,0.99935436,-2104.156,-108.37114924763547,1.0000842,3.1948154,0.03432052,0.006829252,0.97721183,165040,-84.28014,9700,-2104.1838,100.0,10.893993,-93.0138,97,0.18204758,-92.958496
1.0001249,688.2602515220642,,17.46,1.4111271,99.35904,1.0265871,-97.74244,[-0.693  0.925 -0.672  0.284 -0.007],100,0.99748874,-2237.6558,-108.89081803094614,1.00029,3.1511993,0.034921724,0.011372835,0.95041406,166786,-83.09033,9800,-2237.7908,100.0,11.368658,-93.22259,98,0.1835888,-93.00298
1.0001056,695.9047019481659,,16.3,1.4107909,99.382286,1.0260856,-97.19497,[-0.692  0.925 -0.672  0.284 -0.008],100,0.99868107,-1942.3752,-107.96544165854837,1.0001885,2.5669942,0.032601304,0.010544945,0.97191143,168416,-84.121956,9900,-1942.4343,100.0,8.390149,-93.36955,99,0.17759813,-93.25621
1.0000451,701.9907329082489,,16.58,1.410264,99.403145,1.0130769,-97.625916,[-0.693  0.926 -0.672  0.284 -0.008],100,0.9986293,-2332.217,-108.30983728175562,1.0001868,2.8854704,0.033160526,0.0071048345,0.9752451,170074,-79.56229,10000,-2332.2776,100.0,9.413655,-93.41597,100,0.17905508,-93.29686
1.0001203,709.3591361045837,,16.67,1.4106848,99.37517,1.0379534,-97.557686,[-0.693  0.925 -0.672  0.284 -0.009],100,0.9986065,-2277.3103,-108.4012383687546,1.0002031,2.7464144,0.03334146,0.0100310035,0.97702163,171741,-83.29661,10100,-2277.375,100.0,8.169998,-93.45006,101,0.17953397,-93.32481
1.0000567,714.9553127288818,,16.82,1.4097093,99.342804,1.0168604,-97.33233,[-0.693  0.925 -0.672  0.284 -0.008],100,0.99900955,-1971.8523,-108.51215096483324,1.0002064,2.744005,0.033640966,0.008356763,0.96174216,173423,-86.835106,10200,-1971.9033,100.0,7.844882,-93.42833,102,0.18030158,-93.341095
1.0000083,722.945919752121,,16.76,1.4097023,99.380844,1.0087162,-97.63054,[-0.693  0.924 -0.673  0.284 -0.009],100,0.9998059,-2054.032,-108.32285997065271,1.0000359,3.161597,0.033520184,0.002906147,0.989094,175099,-81.73365,10300,-2054.0422,100.0,10.1577635,-93.2822,103,0.17999573,-93.26423
1.0004699,727.4957342147827,,16.35,1.4102467,99.36309,1.0556965,-97.732574,[-0.693  0.924 -0.673  0.284 -0.009],100,0.9952829,-2000.2655,-108.31786495127535,1.0009358,2.8483262,0.032704033,0.018193455,0.93717986,176734,-82.465324,10400,-2000.4928,100.0,9.954132,-93.635284,104,0.17786904,-93.2064
1.0000337,735.2479984760284,,17.09,1.409612,99.388535,1.0118418,-97.87214,[-0.695  0.923 -0.673  0.284 -0.009],100,0.9993553,-2237.934,-108.75169213599897,1.0000491,3.0272524,0.034180462,0.006382856,0.9818355,178443,-81.0479,10500,-2237.9668,100.0,9.105494,-93.398636,105,0.18169947,-93.34187
1.0000781,742.7050278186798,,16.48,1.4095433,99.35822,1.0258862,-97.68747,[-0.695  0.923 -0.673  0.284 -0.009],100,0.9992148,-2398.7026,-108.2203540472051,1.000109,2.8382826,0.032960765,0.008174878,0.97938836,180091,-82.880974,10600,-2398.7378,100.0,8.744316,-93.44297,106,0.17853084,-93.37533
1.0001497,750.3033270835876,,17.08,1.409607,99.36492,1.031477,-96.97446,[-0.694  0.923 -0.673  0.284 -0.009],100,0.9981564,-2257.7048,-108.5735139569296,1.0001764,2.8245058,0.034161385,0.012366156,0.9720035,181799,-83.60401,10700,-2257.7998,100.0,9.700801,-93.26525,107,0.18164062,-93.10576
1.0000738,757.1471319198608,,16.52,1.410268,99.3557,1.0213044,-97.97397,[-0.695  0.923 -0.673  0.284 -0.009],100,0.99880564,-2079.628,-108.10561472008528,1.0002532,2.7328193,0.033041034,0.008114969,0.98508847,183451,-84.86451,10800,-2079.6843,100.0,8.102668,-93.30487,108,0.17875232,-93.19783
1.0005481,763.9036655426025,,16.97,1.4106796,99.374825,1.0589658,-97.64847,[-0.694  0.923 -0.672  0.284 -0.009],100,0.994255,-2472.2737,-108.95118750555845,1.0009592,2.8301048,0.033946905,0.022626363,0.9279957,185148,-81.83732,10900,-2472.5325,100.0,13.0039215,-93.6686,109,0.18111852,-93.16494
1.0000277,771.7427597045898,,17.7,1.4105868,99.366234,1.013468,-97.56497,[-0.693  0.923 -0.673  0.283 -0.008],100,0.9995806,-2413.7341,-108.81881359914937,1.0000517,2.9379694,0.03540041,0.005214381,0.9798111,186918,-81.29657,11000,-2413.7524,100.0,9.1663065,-92.951,110,0.18478781,-92.91701
1.0000887,777.4777412414551,,17.66,1.4107656,99.35054,1.0293782,-97.38717,[-0.693  0.924 -0.673  0.283 -0.008],100,0.99830467,-2314.3535,-109.25141692940043,1.0002084,3.014955,0.035320997,0.009662273,0.9673177,188684,-83.74872,11100,-2314.435,100.0,10.775323,-93.36779,111,0.18459909,-93.22285
1.0001373,784.6321458816528,,16.51,1.4120189,99.35129,1.0241975,-97.715385,[-0.694  0.924 -0.673  0.282 -0.008],100,0.99722064,-2104.8596,-108.71198562368637,1.0002964,2.9165478,0.033021994,0.010025188,0.9756978,190335,-83.456345,11200,-2105.0212,100.0,9.326119,-93.85115,112,0.17869347,-93.601494
1.0000409,792.9069700241089,,16.89,1.4127233,99.38772,1.0242474,-97.4482,[-0.692  0.923 -0.673  0.281 -0.007],100,0.99894834,-2296.0867,-108.52806243456934,1.0000947,2.7836936,0.0337808,0.0058971215,0.9851589,192024,-83.82588,11300,-2296.1338,100.0,8.789628,-93.37176,113,0.18067262,-93.28185
1.0001161,799.2385811805725,,17.24,1.4137228,99.39247,1.0260116,-97.4582,[-0.692  0.923 -0.672  0.281 -0.006],100,0.99715674,-2079.1357,-108.31232103989483,1.0005026,3.1510794,0.034482144,0.009447098,0.9572359,193748,-81.11165,11400,-2079.2803,100.0,10.770314,-92.90101,114,0.1824724,-92.64521
1.0000423,806.6810512542725,,17.13,1.4135122,99.36447,1.0163131,-97.58146,[-0.693  0.924 -0.673  0.282 -0.005],100,0.9990711,-2485.5085,-108.45923256599767,1.0001132,2.9981494,0.034260496,0.0071946294,0.97493756,195461,-83.58724,11500,-2485.5503,100.0,9.286742,-93.09659,115,0.18190148,-93.01597
1.000182,813.4573888778687,,16.8,1.4121374,99.360985,1.0240203,-97.02126,[-0.693  0.923 -0.673  0.282 -0.005],100,0.9960505,-2365.507,-107.67922346178642,1.0003581,3.0310175,0.033602647,0.013818142,0.9556556,197141,-80.476234,11600,-2365.6836,100.0,10.550865,-92.69178,116,0.18021145,-92.342804
1.0003409,819.8953249454498,,16.92,1.4137176,99.36579,1.0633123,-98.36666,[-0.692  0.924 -0.672  0.282 -0.007],100,0.9950764,-2027.5212,-108.68559714235434,1.0007268,2.9365635,0.033845194,0.017893411,0.9417973,198833,-85.47951,11700,-2027.7588,100.0,11.053574,-93.490265,117,0.18084268,-93.0482
1.0000825,827.3757255077362,,17.11,1.4149475,99.42425,1.0268395,-97.61984,[-0.695  0.925 -0.672  0.283 -0.005],100,0.99860626,-2080.1113,-109.22917003371875,1.0001445,2.656448,0.034221105,0.009319359,0.9755107,200544,-84.11785,11800,-2080.19,100.0,7.6475153,-93.810524,118,0.18180057,-93.680984
1.000093,835.0885515213013,,16.49,1.4160099,99.370544,1.0236881,-97.733734,[-0.693  0.924 -0.672  0.283 -0.004],100,0.99816,-2151.5737,-108.0237011698621,1.0001459,2.9818742,0.032981317,0.009227122,0.9752844,202193,-82.85793,11900,-2151.6775,100.0,9.441763,-93.25467,119,0.17858948,-93.09112
1.0001364,841.9783573150635,,16.68,1.4144071,99.41257,1.0169096,-97.3327,[-0.695  0.925 -0.672  0.283 -0.003],100,0.99751854,-2104.2236,-108.11349650794278,1.0002389,2.6990926,0.03336203,0.012185818,0.95739174,203861,-84.047104,12000,-2104.3538,100.0,8.191947,-93.18363,120,0.1795879,-92.95776
1.0002527,849.3378028869629,,16.6,1.4135158,99.37551,1.042592,-97.5163,[-0.695  0.924 -0.672  0.283 -0.005],100,0.99540234,-2151.285,-107.92382310241996,1.0008367,2.8214052,0.033202313,0.016826043,0.94021237,205521,-84.19135,12100,-2151.502,100.0,10.390357,-93.0791,121,0.17916414,-92.67909
1.0002395,856.6710884571075,,17.53,1.4136324,99.37771,1.0383753,-97.58384,[-0.694  0.925 -0.672  0.284 -0.005],100,0.9976996,-2151.2612,-108.6450271818512,1.0003529,3.3589492,0.03506253,0.013998572,0.9617063,207274,-83.47811,12200,-2151.365,100.0,13.669344,-92.94218,122,0.18395062,-92.74447
1.0001769,863.5093228816986,,16.73,1.4122214,99.41487,1.0215302,-97.13673,[-0.693  0.925 -0.672  0.283 -0.005],100,0.9971908,-2079.7634,-108.54501513259666,1.0003463,2.6228292,0.03346209,0.012899853,0.9606614,208947,-84.9814,12300,-2079.9114,100.0,7.9529896,-93.53203,123,0.17984223,-93.27865
1.0003217,871.0308256149292,,16.98,1.4130875,99.37279,1.0427886,-98.55446,[-0.691  0.925 -0.673  0.284 -0.007],100,0.9962715,-2428.9434,-108.43497311396662,1.0004007,2.7237844,0.033963595,0.016128259,0.96464175,210645,-84.15936,12400,-2429.1174,100.0,8.062556,-93.21958,124,0.18115023,-92.87853
1.0000558,878.1363663673401,,16.99,1.4131076,99.36447,1.0151156,-97.33992,[-0.692  0.925 -0.672  0.284 -0.006],100,0.99883103,-2332.051,-108.48998478361554,1.0003103,2.6942117,0.03398128,0.0070641856,0.97147846,212344,-86.45618,12500,-2332.1113,100.0,7.6029387,-93.24968,125,0.1811877,-93.144226
1.0001281,885.209216594696,,16.95,1.4130577,99.399864,1.0267613,-97.68271,[-0.691  0.924 -0.673  0.284 -0.006],100,0.9983919,-2104.499,-108.62002342233316,1.0002277,3.1228514,0.033901166,0.012431323,0.96028405,214039,-82.19581,12600,-2104.5889,100.0,11.463594,-93.418915,126,0.1809752,-93.283905
1.0000653,892.0565662384033,,16.72,1.4125359,99.34432,1.0200534,-97.47661,[-0.688  0.924 -0.673  0.284 -0.006],100,0.99889666,-2296.4111,-108.76698196396336,1.0001539,2.722748,0.03344078,0.008262115,0.97979337,215711,-85.82552,12700,-2296.4746,100.0,8.022646,-93.71262,127,0.17978483,-93.60956
1.0000203,900.5977463722229,,17.81,1.412633,99.34934,1.0138521,-97.616714,[-0.689  0.924 -0.673  0.284 -0.006],100,0.99946,-2365.675,-108.66331715124315,1.0000694,3.568009,0.035620406,0.0038163837,0.98666173,217492,-79.53149,12800,-2365.7007,100.0,12.845125,-92.70899,128,0.18533924,-92.65994
1.000077,907.4023909568787,,16.79,1.4124721,99.35936,1.0146377,-98.0861,[-0.69   0.924 -0.673  0.283 -0.006],100,0.99907523,-2128.4192,-108.33338816961017,1.0001265,2.770897,0.033580836,0.0077244304,0.97112536,219171,-84.4365,12900,-2128.4636,100.0,8.615429,-93.29143,129,0.18015324,-93.21269
1.0001448,914.5339844226837,,17.09,1.4130931,99.348526,1.0316236,-98.531654,[-0.691  0.924 -0.673  0.284 -0.006],100,0.9981837,-2079.1963,-108.19240668592528,1.0002257,3.1023667,0.034181908,0.009979987,0.9723366,220880,-84.20535,13000,-2079.2837,100.0,10.003729,-92.904335,130,0.18170683,-92.74062
1.000066,922.0593254566193,,17.27,1.4119961,99.38337,1.0157636,-97.72344,[-0.689  0.924 -0.673  0.284 -0.006],100,0.99826217,-2217.4058,-109.0256056823477,1.0001755,2.8984196,0.034541227,0.008842606,0.9609613,222607,-83.02804,13100,-2217.4885,100.0,8.592611,-93.48773,131,0.18261334,-93.33239
1.0000912,929.1263401508331,,16.92,1.412201,99.35866,1.0285344,-97.38613,[-0.69   0.924 -0.673  0.284 -0.007],100,0.99867046,-2128.2874,-108.34029066264549,1.0001692,2.918358,0.03384137,0.010170982,0.96958345,224299,-86.0648,13200,-2128.3455,100.0,9.722714,-93.173416,132,0.18082252,-93.058334
1.0002388,935.9930512905121,,17.15,1.412019,99.40077,1.0316179,-97.415306,[-0.69   0.924 -0.673  0.284 -0.007],100,0.99687827,-2079.4377,-108.56191491874786,1.0005761,3.3616376,0.034302603,0.015522238,0.96032685,226014,-82.85149,13300,-2079.5813,100.0,12.102713,-93.20194,133,0.18200864,-92.92073
1.0000596,943.7011439800262,,17.11,1.4120864,99.37054,1.0232782,-97.640076,[-0.689  0.925 -0.672  0.285 -0.007],100,0.9992274,-2195.6873,-108.22698771554874,1.0001127,2.9464753,0.034220833,0.0075405827,0.9770311,227725,-82.973274,13400,-2195.7224,100.0,9.222074,-92.91598,134,0.18179907,-92.84886
1.0000542,949.4061341285706,,17.72,1.4115578,99.36948,1.0167005,-97.35979,[-0.689  0.925 -0.672  0.285 -0.007],100,0.99918765,-2257.3333,-108.70635569623553,1.0001892,3.7148342,0.035440996,0.006381394,0.97605413,229497,-83.19907,13500,-2257.3723,100.0,13.669888,-92.837555,135,0.18489125,-92.76162
1.0002136,958.0518388748169,,17.26,1.4115849,99.352066,1.0322388,-97.754944,[-0.689  0.925 -0.672  0.285 -0.007],100,0.9973364,-2276.8374,-108.4895084145736,1.0004538,3.0073862,0.03452335,0.013408643,0.9599896,231223,-84.424194,13600,-2276.9563,100.0,10.187851,-93.03128,136,0.18257466,-92.79653
1.0000083,965.6394712924957,,17.0,1.4119961,99.37367,1.0066413,-97.3255,[-0.688  0.926 -0.672  0.284 -0.007],100,0.9996769,-2457.9705,-108.29742278583325,1.0000404,2.7731273,0.03400008,0.002751256,0.99266905,232923,-82.62751,13700,-2457.986,100.0,7.818901,-93.06993,137,0.18123645,-93.040825
1.0001067,973.320463180542,,17.21,1.4121039,99.35813,1.0228319,-97.50291,[-0.689  0.926 -0.672  0.284 -0.007],100,0.99833995,-2348.9985,-108.325608830119,1.0002337,3.4865565,0.03442107,0.009960941,0.9724696,234644,-80.65699,13800,-2349.081,100.0,13.7318945,-92.917725,138,0.18231511,-92.775406
1.0001023,981.2697892189026,,16.99,1.4111114,99.34336,1.0202781,-97.486595,[-0.69   0.926 -0.671  0.284 -0.007],100,0.9982031,-2104.4175,-108.57676124644132,1.0002186,2.9390166,0.033981156,0.010765263,0.97045946,236343,-79.80451,13900,-2104.514,100.0,9.128604,-93.34388,139,0.18118691,-93.18286
1.0001341,989.7834498882294,,16.97,1.4105232,99.38982,1.0208002,-97.420235,[-0.689  0.926 -0.671  0.284 -0.008],100,0.99809086,-2104.1484,-108.27569491789103,1.0003071,2.7835553,0.033941176,0.011631977,0.95400494,238040,-81.15809,14000,-2104.2542,100.0,7.7046027,-93.08401,140,0.18107368,-92.91306
1.0000198,997.7131824493408,,17.0,1.4111385,99.36107,1.0168085,-97.67693,[-0.69   0.926 -0.671  0.283 -0.008],100,0.99952334,-2079.9578,-108.88302087173719,1.0000333,3.0229383,0.03400033,0.0041506886,0.9914286,239740,-85.15505,14100,-2079.9854,100.0,9.229961,-93.60599,141,0.18123774,-93.563866
1.0000168,1004.7928743362427,,16.97,1.4107075,99.37595,1.0088873,-97.09653,[-0.689  0.926 -0.671  0.283 -0.008],100,0.99968094,-2151.7014,-108.50251141010754,1.0000261,2.8655992,0.033940263,0.0043609277,0.9857215,241437,-83.61645,14200,-2151.717,100.0,8.5864525,-93.29417,142,0.18106908,-93.26498
1.0002894,1010.1826076507568,,17.19,1.4101847,99.36434,1.0393271,-98.613434,[-0.689  0.925 -0.671  0.283 -0.008],100,0.9967461,-2151.5127,-108.67104193491728,1.0005288,3.1802008,0.03438305,0.018687204,0.9438857,243156,-81.91303,14300,-2151.6736,100.0,13.493113,-93.25066,143,0.18221238,-92.96836
1.000187,1017.4776875972748,,17.09,1.4107859,99.390236,1.0429764,-97.96409,[-0.69   0.925 -0.671  0.284 -0.009],100,0.9979759,-2053.7385,-108.38418902670769,1.0004714,2.8928177,0.03418192,0.013121545,0.96356463,244865,-85.29439,14400,-2053.8389,100.0,9.15056,-93.0788,144,0.18170694,-92.88684
1.00012,1024.2685358524323,,17.44,1.4107709,99.39832,1.025492,-97.85478,[-0.69   0.924 -0.671  0.283 -0.008],100,0.99858034,-2398.4536,-108.87680957226446,1.0001541,2.8759124,0.034881357,0.009798593,0.9766068,246609,-82.010735,14500,-2398.529,100.0,8.701841,-93.23414,145,0.1834845,-93.101364
1.000203,1031.783492565155,,17.31,1.4100485,99.35972,1.0379348,-97.63131,[-0.69   0.924 -0.671  0.283 -0.008],100,0.9956052,-2485.8909,-109.23346954759798,1.0005267,3.010972,0.03462336,0.017891476,0.9376669,248340,-82.64089,14600,-2486.1023,100.0,12.709488,-93.64878,146,0.18283887,-93.2628
1.0003783,1039.149040222168,,16.44,1.4102632,99.41369,1.0327666,-97.513016,[-0.689  0.924 -0.672  0.284 -0.009],100,0.99670357,-1942.6947,-108.57366020475104,1.0013602,2.8384352,0.03288368,0.017274769,0.9439839,249984,-84.80487,14700,-1942.8412,100.0,9.301218,-93.7764,147,0.17834558,-93.47796
1.0005023,1045.5799825191498,,17.28,1.4114746,99.39008,1.0523058,-97.49689,[-0.689  0.922 -0.673  0.284 -0.009],100,0.99380314,-2313.6104,-108.33449148162573,1.0006318,3.232929,0.034565337,0.020388084,0.9399349,251712,-81.544655,14800,-2313.947,100.0,13.103733,-92.8797,148,0.18268824,-92.33061
1.0000435,1053.5543525218964,,17.41,1.4122226,99.35504,1.0158556,-97.5036,[-0.691  0.922 -0.672  0.284 -0.008],100,0.9993329,-1971.2336,-108.36918662705959,1.0000603,3.1643808,0.034820758,0.0060353777,0.9877267,253453,-84.13009,14900,-1971.2655,100.0,10.658578,-92.790565,149,0.18332127,-92.73218
1.0001562,1059.9983570575714,,17.05,1.4121361,99.38456,1.0335037,-97.33833,[-0.691  0.922 -0.672  0.284 -0.007],100,0.99809533,-2079.1035,-108.0467959807051,1.0002979,3.3552346,0.034101434,0.012406435,0.9708425,255158,-80.8797,15000,-2079.197,100.0,12.094596,-92.81772,150,0.18148805,-92.64948
1.000492,1067.387946844101,,17.23,1.4111395,99.347664,1.0525665,-97.38199,[-0.69   0.923 -0.672  0.284 -0.007],100,0.99390906,-2173.1846,-107.89795965285741,1.0005696,3.1715012,0.034464885,0.021707796,0.93846184,256881,-83.15345,15100,-2173.498,100.0,13.359336,-92.54101,151,0.1824373,-92.01226
1.0001817,1076.009450674057,,17.7,1.412472,99.3605,1.0446193,-97.4555,[-0.692  0.922 -0.672  0.284 -0.008],100,0.9970044,-2276.6455,-108.7071136634274,1.0002391,3.2600532,0.035402775,0.011483334,0.9699167,258651,-82.365265,15200,-2276.7798,100.0,12.574994,-92.8548,152,0.18479982,-92.59526
1.0001637,1083.8730745315552,,16.93,1.4117414,99.42713,1.0263212,-97.4789,[-0.691  0.922 -0.672  0.284 -0.006],100,0.9976308,-2276.9966,-108.37072838787229,1.0002657,2.898894,0.033861857,0.013622755,0.9565873,260344,-85.67052,15300,-2277.131,100.0,9.420965,-93.20603,153,0.18087517,-92.990845
1.000174,1090.5679936408997,,17.19,1.4116614,99.35923,1.030331,-97.44431,[-0.693  0.922 -0.672  0.284 -0.007],100,0.9979115,-2237.5732,-108.54176960426788,1.0003256,3.0592856,0.03438191,0.01324252,0.96322525,262063,-83.8204,15400,-2237.6921,100.0,11.668521,-93.123955,154,0.18220712,-92.940025
1.000728,1099.1645109653473,,16.5,1.4117635,99.352196,1.0627459,-97.46398,[-0.691  0.922 -0.672  0.283 -0.007],100,0.9914186,-2398.627,-108.61474303313926,1.0017662,2.7474663,0.0330075,0.023802528,0.9282577,263713,-83.4855,15500,-2399.057,100.0,12.685686,-93.76209,155,0.17867291,-92.99108
1.0001194,1106.7490096092224,,16.94,1.4116573,99.35286,1.0288651,-97.89264,[-0.693  0.922 -0.671  0.282 -0.007],100,0.99855727,-2349.1375,-108.2014446846519,1.0002177,2.9602602,0.03388155,0.009975411,0.97048795,265407,-81.99781,15600,-2349.204,100.0,9.189218,-93.040695,156,0.18092228,-92.91407
1.0004406,1113.2380957603455,,17.15,1.4115804,99.37258,1.0492015,-97.39451,[-0.692  0.923 -0.671  0.281 -0.007],100,0.9946264,-2236.9336,-107.92374276985373,1.0005978,3.5693295,0.03430533,0.017867738,0.9274847,267122,-80.719604,15700,-2237.1853,100.0,16.499939,-92.617096,157,0.18202423,-92.148994
1.0000174,1120.9381568431854,,17.24,1.4115793,99.362656,1.0110289,-97.73845,[-0.691  0.923 -0.671  0.281 -0.007],100,0.99973774,-2296.0042,-108.73542698975417,1.0000291,3.3246355,0.034480136,0.0038764626,0.99093103,268846,-81.49323,15800,-2296.018,100.0,10.932262,-93.25613,158,0.1824623,-93.23201
1.0009105,1128.7081382274628,,17.33,1.4111555,99.385506,1.0590513,-97.582245,[-0.691  0.923 -0.671  0.281 -0.007],100,0.9913725,-2428.7827,-108.88414700103927,1.0013036,2.8317773,0.03467065,0.028734233,0.9000987,270579,-84.14779,15900,-2429.2175,100.0,14.338417,-93.31965,159,0.18297943,-92.54992
1.0000697,1136.2326850891113,,16.55,1.4111259,99.39876,1.0226854,-98.05784,[-0.689  0.923 -0.672  0.28  -0.008],100,0.9991657,-2000.4128,-108.4420203159707,1.000165,2.958136,0.03310095,0.0068278373,0.9810559,272234,-82.99217,16000,-2000.4546,100.0,9.116721,-93.59708,160,0.1789078,-93.519936
1.0000741,1143.799518108368,,17.33,1.4112406,99.404976,1.0260063,-97.59133,[-0.688  0.924 -0.672  0.28  -0.008],100,0.99868625,-2413.9143,-108.74864594981719,1.0002558,2.9451783,0.034661412,0.007674212,0.97884005,273967,-82.46311,16100,-2413.9812,100.0,9.823574,-93.17963,161,0.18292607,-93.06529
