EmpiricalD2,J_sample_variance,Bound,TimeElapsed,EpRewMean,StdD2w0t,InitialReturnMin,EpisodesSoFar,EpLenMean,MinD2w0t,TimestepsSoFar,MinIW,InitialReturnMean,MeanIW,ReturnStepMaxmin,MaxIW,EpThisIter,Iteration,ReturnStepMax,InitialReturnStd,MaxD2w0t,InitialBound,MeanEntropy,StdIW,MeanD2w0t,ReturnMeanIW,Weights,InitialReturnMax
1.0536232,568.32715,13.353554,1076.0946102142334,-101.29325029648601,0.33538193,-28.654022,8300,59.65,,431182,0.44642597,-2.3651123e-06,1.048919,95.60375,1.7562408,100,83,100.0,13.31985,1.1451378,11.269081,1.6581303,0.2413207,0.123399906,111.82025,[-0.65  -0.569 -0.165 -0.72   0.229],32.777634
1.0196037,289.67764,6.183304,1090.5138683319092,-101.67886717827282,0.33260855,-31.68121,8400,61.67,,437349,0.67411095,-3.0517577e-07,1.0172021,95.702484,1.4262083,100,84,100.0,12.609198,1.0517962,5.3797455,1.65754,0.124859706,0.124751486,104.90735,[-0.657 -0.565 -0.174 -0.712  0.239],37.306408
15.006054,4124968.8,100.76865,1103.6437113285065,-103.22511646977742,2.2283888,-26.146362,8500,54.3,,442779,0.0055508735,-3.4332274e-06,5.065578,95.197975,651.1846,100,85,100.0,11.119247,59.853954,31.527771,1.7043833,44.47914,0.47548348,334.18237,[-0.659 -0.576 -0.175 -0.72   0.239],27.601704
1.084052,610.8321,7.633438,1119.941067457199,-99.80186729883764,0.34504613,-29.111412,8600,62.95,,449074,0.61041874,2.8991699e-06,1.0582738,95.82916,2.3069353,100,86,100.0,11.952496,1.2418216,4.542824,1.707721,0.25906163,0.13085137,104.9465,[-0.696 -0.66  -0.16  -0.748  0.285],43.40686
1.0298927,252.89757,6.566124,1133.2150347232819,-100.75052818366231,0.33333418,-25.869064,8700,61.96,,455270,0.5923119,-2.708435e-06,1.0273011,95.74789,1.5334934,100,87,100.0,10.224636,1.0732383,5.495575,1.7008002,0.16566491,0.12536053,104.3472,[-0.677 -0.64  -0.15  -0.745  0.289],27.947186
1.157779,2050.8972,1.0908203,1147.9191076755524,-100.53189354033934,0.37080985,-29.616783,8800,65.3,,461800,0.29585147,-3.967285e-06,1.1498607,95.92093,4.894261,100,88,100.0,12.770608,1.4456775,-2.6493454,1.7050769,0.6244959,0.14327629,104.70489,[-0.658 -0.64  -0.149 -0.745  0.282],41.6728
1.1554464,3228.398,7.5413666,1163.1648228168488,-102.45537572522291,0.3588821,-32.36356,8900,63.37,,468137,0.26422843,3.7384034e-06,1.1334678,95.76643,10.181311,100,89,100.0,11.4747305,1.5023711,3.5461197,1.7200111,0.8741512,0.13628963,109.78562,[-0.664 -0.639 -0.162 -0.727  0.286],37.227043
1.2334621,3500.1028,-1.3400116,1178.0170211791992,-101.15372231426466,0.37844962,-29.52385,9000,65.93,,474730,0.31270248,3.6239624e-06,1.1283909,95.93149,10.356094,100,90,100.0,14.327197,1.7837038,-4.6067886,1.739534,0.9931279,0.14682715,103.954315,[-0.708 -0.632 -0.164 -0.729  0.301],46.75071
1.0283177,336.14133,-1.8158646,1193.0352947711945,-101.15848540967534,0.33945048,-31.057655,9100,64.83,,481213,0.65254855,1.4495849e-06,1.0135672,95.87927,1.8477783,100,91,100.0,13.2122135,1.0774755,-2.3271408,1.7411201,0.16857329,0.1310169,97.663414,[-0.714 -0.647 -0.168 -0.72   0.321],48.185173
1.0947903,932.6635,1.7718582,1206.6130065917969,-102.45845039207498,0.35826305,-30.881413,9200,65.43,,487756,0.47779578,-4.043579e-06,1.0759568,95.86815,2.5754218,100,92,100.0,12.177116,1.2765123,-2.037468,1.7489547,0.33427852,0.13885382,103.86166,[-0.731 -0.638 -0.171 -0.708  0.322],35.314087
1.1082249,768.9194,-3.0213242,1220.8418395519257,-101.36558933201314,0.36307138,-29.458279,9300,68.11,,494567,0.4167682,-1.0681152e-06,1.0927633,96.023476,3.1271033,100,93,100.0,11.698464,1.2798312,-6.022827,1.7711285,0.37751347,0.14405051,97.57659,[-0.728 -0.64  -0.157 -0.717  0.33 ],35.8506
1.0732853,383.51038,-8.684135,1236.7034904956818,-100.79885254701112,0.36156142,-18.304234,9400,70.12,,501579,0.4495605,-3.2615662e-06,1.0720892,96.12497,1.8973238,100,94,100.0,10.333735,1.2412267,-10.930702,1.7665333,0.27378523,0.14590335,91.89691,[-0.736 -0.655 -0.164 -0.72   0.352],26.618004
1.0154268,245.49373,-6.486656,1252.7978775501251,-101.48571357195085,0.34768742,-29.194813,9500,68.85,,508464,0.6875877,-2.4032593e-06,1.0136156,96.05197,1.4827014,100,95,100.0,12.699548,1.038329,-6.9503098,1.7735225,0.12448984,0.13893618,90.98839,[-0.739 -0.641 -0.158 -0.724  0.348],33.203373
1.0802635,503.4227,-2.1366882,1267.1291131973267,-102.12414018086604,0.35183635,-34.306805,9600,66.51,,515115,0.4235438,-1.4877319e-06,1.0684026,95.92906,2.5433707,100,96,100.0,14.725673,1.1849214,-3.9522781,1.7829114,0.3157105,0.13773763,97.19044,[-0.738 -0.647 -0.162 -0.725  0.355],47.153305
1.0301709,421.67966,-15.076012,1282.3777236938477,-100.93344440383699,0.35789108,-27.239353,9700,72.06,,522321,0.6424952,-3.3569336e-06,1.030392,96.19862,2.273166,100,97,100.0,14.055375,1.1048179,-16.16185,1.7903293,0.1799802,0.14684343,85.661354,[-0.725 -0.641 -0.167 -0.727  0.364],60.16881
1.0503517,289.57523,-8.063393,1298.064769268036,-102.05531966645623,0.35576555,-30.300388,9800,69.95,,529316,0.36512852,-2.0980835e-06,1.0460259,96.08205,1.703344,100,98,100.0,12.818638,1.125693,-9.614105,1.7743928,0.21386406,0.14345405,90.90873,[-0.726 -0.65  -0.166 -0.737  0.371],35.744274
1.0328494,328.77933,-4.586075,1313.1074063777924,-102.46526867298873,0.34699795,-29.961288,9900,67.92,,536108,0.70747143,4.997253e-06,1.0365144,95.98277,1.7890719,100,99,100.0,11.924478,1.107879,-5.805153,1.7767221,0.18793777,0.13756177,94.062416,[-0.742 -0.651 -0.169 -0.735  0.355],40.697098
1.0024892,160.84291,-0.48239136,1328.4625523090363,-102.44157935140458,0.33699694,-30.69651,10000,65.1,,542618,0.88416517,-8.010864e-07,1.0034939,95.8528,1.1776704,100,100,100.0,12.348015,1.0073628,-0.60694885,1.7754625,0.04379436,0.13037863,97.52648,[-0.72  -0.644 -0.164 -0.735  0.358],44.129166
1.9861705,28795.447,1.0459366,1343.9088864326477,-100.05371813085567,0.4868397,-30.564705,10100,66.82,,549300,0.09164621,8.392334e-07,1.5521626,96.00528,45.702637,100,101,100.0,14.272048,7.177152,-6.3984222,1.757814,3.9831731,0.17920136,119.949265,[-0.714 -0.644 -0.163 -0.733  0.357],42.565296
1.0090536,139.64061,-3.3490372,1358.058795452118,-101.44947025323322,0.3407628,-31.088852,10200,66.41,,555941,0.7342768,5.340576e-07,1.010487,95.94475,1.227084,100,102,100.0,10.934131,1.0274222,-3.6672058,1.7548827,0.09179617,0.13336201,95.10534,[-0.754 -0.622 -0.142 -0.699  0.339],43.56652
1.0318347,303.6165,-11.071739,1374.4572393894196,-101.67832359065795,0.3559303,-34.429996,10300,70.96,,563037,0.6498441,3.1661987e-06,1.0404679,96.1342,1.7651877,100,103,100.0,13.712399,1.1105587,-12.466362,1.7598354,0.1741443,0.14473233,88.63078,[-0.765 -0.624 -0.143 -0.701  0.336],47.13405
1.0198131,210.3528,-14.962196,1389.7114369869232,-101.06845546800324,0.35320026,-23.851017,10400,71.95,,570232,0.5061447,-2.3651123e-06,1.0125388,96.1906,1.5366585,100,104,100.0,13.69838,1.0695673,-15.479637,1.7607647,0.1372204,0.14479572,84.91874,[-0.781 -0.634 -0.152 -0.707  0.341],49.27327
1.0138104,223.6957,-11.517448,1404.7451870441437,-102.35684016164514,0.35144877,-29.062218,10500,70.91,,577323,0.6787352,3.967285e-06,1.0105057,96.11305,1.3701661,100,105,100.0,12.670489,1.0373431,-11.919617,1.7548144,0.10882369,0.14287013,87.43012,[-0.767 -0.638 -0.153 -0.712  0.342],35.67381
1.0154518,168.3566,-6.596115,1419.3148629665375,-101.70227174004667,0.346783,-29.680126,10600,68.47,,584170,0.7553644,-3.8146972e-08,1.0123132,96.0293,1.3791839,100,106,100.0,11.771082,1.0520031,-7.2958603,1.749042,0.10497829,0.13812672,92.117584,[-0.765 -0.629 -0.152 -0.709  0.336],40.550034
1.0157042,239.82697,-9.446388,1434.671834230423,-101.63713998295052,0.3464219,-29.59259,10700,68.58,,591028,0.6854524,-5.722046e-07,1.0204793,96.03595,1.4364743,100,107,100.0,12.490396,1.0525882,-10.040878,1.7440543,0.12685934,0.13811088,90.603905,[-0.764 -0.638 -0.156 -0.711  0.33 ],46.888
1.0287126,341.51398,-2.474884,1448.854853630066,-100.39442530399654,0.3429103,-32.14966,10800,65.75,,597603,0.52890104,-1.1062622e-06,1.0332298,95.94618,1.628871,100,108,100.0,11.588881,1.0852678,-3.6922226,1.7479557,0.1777522,0.13341482,96.831375,[-0.776 -0.64  -0.159 -0.709  0.325],34.81968
1.0183505,284.2744,-17.879753,1464.8156716823578,-99.83948497313887,0.35685754,-32.22584,10900,72.85,,604888,0.58642507,-1.1825562e-06,1.0177934,96.25904,1.4737524,100,109,100.0,14.045269,1.0760368,-18.46508,1.7405158,0.13731535,0.14735775,82.49547,[-0.797 -0.646 -0.163 -0.713  0.329],53.386063
1.0253402,331.0873,-2.9516754,1480.0579404830933,-101.29841878272778,0.3445432,-29.971397,11000,66.44,,611532,0.7296792,3.4332277e-07,1.0129099,95.95068,1.7707264,100,110,100.0,11.357474,1.0697899,-3.8936157,1.7502971,0.15797365,0.13486819,95.74071,[-0.803 -0.654 -0.166 -0.716  0.322],35.187126
1.0019764,197.30144,-13.5913925,1494.9779255390167,-102.73320845646866,0.3507216,-29.119278,11100,71.62,,618694,0.87279016,7.2479247e-07,1.0002892,96.131165,1.1008382,100,111,100.0,13.727297,1.0076042,-13.68293,1.747093,0.04173063,0.14340346,85.79194,[-0.8   -0.657 -0.16  -0.719  0.331],49.740257
1.0376934,290.7395,-11.59008,1510.4905898571014,-101.25386986945534,0.35450882,-27.734436,11200,70.76,,625770,0.6235761,2.5558472e-06,1.0234023,96.13811,1.9217597,100,112,100.0,12.43636,1.120408,-12.978996,1.751678,0.18217826,0.14391467,88.42539,[-0.801 -0.655 -0.16  -0.718  0.328],45.64984
1.0184374,244.98666,-16.02246,1526.4458439350128,-99.85916289412106,0.35632813,-32.12382,11300,72.71,,633041,0.5906382,6.027222e-06,1.0262622,96.25322,1.609451,100,113,100.0,13.869838,1.0584888,-16.639717,1.7425319,0.13081142,0.14698043,83.50615,[-0.817 -0.665 -0.163 -0.72   0.333],56.53567
1.0569425,485.96973,-3.1162338,1541.290400505066,-102.18620305275607,0.35463598,-27.30177,11400,68.2,,639861,0.56783485,3.0517577e-07,1.0484984,96.00334,1.8720707,100,114,100.0,11.764968,1.1683952,-5.2412567,1.749045,0.2454015,0.14089797,95.67355,[-0.814 -0.672 -0.165 -0.723  0.324],30.936443
1.0272838,382.2185,-13.638634,1557.680673122406,-100.4506212250908,0.35698387,-32.63623,11500,72.02,,647063,0.6344266,6.2561035e-06,1.0271888,96.21048,1.7812586,100,115,100.0,13.744188,1.0620451,-14.321655,1.7578851,0.18897012,0.14643078,85.23396,[-0.829 -0.666 -0.176 -0.724  0.33 ],43.24054
1.0445389,572.0554,-9.552254,1573.162380695343,-102.30221523467252,0.3574396,-33.792496,11600,70.61,,654124,0.58558315,-3.3187866e-06,1.0464802,96.102325,2.0487416,100,116,100.0,15.439638,1.1368343,-10.720818,1.7669581,0.2350856,0.14491521,89.61684,[-0.831 -0.673 -0.176 -0.733  0.339],52.75334
2.1160138,95792.49,8.67749,1586.616587638855,-102.40664001462964,0.627369,-29.978558,11700,65.89,,660713,0.07722662,1.9073486e-06,1.651261,95.89159,82.03993,100,117,100.0,12.362768,7.925626,-2.2250137,1.7728049,4.1754193,0.21886113,147.12007,[-0.834 -0.675 -0.185 -0.735  0.348],33.251812
1.1049643,374.98853,-7.5735245,1601.6552188396454,-101.00091300424828,0.3589903,-33.64818,11800,69.29,,667642,0.3286909,2.670288e-07,1.1043497,96.08469,2.5046742,100,118,100.0,13.1153345,1.2700176,-9.886177,1.7711234,0.3915881,0.14389583,92.784004,[-0.815 -0.67  -0.205 -0.693  0.354],33.92721
1.0488592,467.03122,-5.9896545,1617.661051273346,-101.54966432363393,0.35526448,-33.62408,11900,69.34,,674576,0.6803752,-6.1035155e-07,1.0494573,96.07097,1.9174377,100,119,100.0,13.072271,1.1156002,-8.802071,1.7666062,0.1980553,0.1425129,93.2317,[-0.791 -0.662 -0.2   -0.702  0.352],48.07489
1.0126073,251.0251,-10.8780365,1631.7149555683136,-101.28847643899097,0.35003394,-31.758904,12000,70.37,,681613,0.669559,-2.670288e-06,1.0134954,96.12126,1.2549396,100,120,100.0,13.991936,1.0293887,-11.437843,1.7597842,0.09726281,0.14165673,87.53601,[-0.762 -0.674 -0.189 -0.707  0.348],36.43141
1.0481251,519.97736,-15.000092,1646.9897000789642,-101.26850210816696,0.36393842,-36.54469,12100,73.04,,688917,0.5334813,-1.3923645e-06,1.0464983,96.227036,2.176506,100,121,100.0,14.260298,1.1430115,-16.985329,1.7698886,0.22801757,0.15048234,86.01008,[-0.774 -0.672 -0.192 -0.704  0.341],50.155987
1.0859156,816.4392,-12.339645,1663.1594867706299,-100.9410400583699,0.36332798,-27.198788,12200,71.33,,696050,0.4335738,8.9645386e-07,1.0576067,96.16974,2.621017,100,122,100.0,14.007897,1.2815453,-14.688316,1.7834727,0.33766162,0.14811577,89.451,[-0.768 -0.678 -0.183 -0.709  0.351],59.666107
1.030613,369.98044,-20.520348,1679.8675563335419,-102.13745877240059,0.36747655,-33.386566,12300,77.4,,703790,0.64490837,1.8692017e-06,1.0355077,96.360794,1.7155658,100,123,100.0,14.05271,1.1028153,-21.620438,1.7841977,0.18375334,0.15724736,79.3424,[-0.779 -0.679 -0.181 -0.702  0.365],51.70994
1.011057,273.4027,-18.611755,1695.9518432617188,-101.38920252868468,0.36031285,-30.953022,12400,75.44,,711334,0.7451909,6.8664554e-07,1.0122808,96.31206,1.2486013,100,124,100.0,14.965404,1.0331666,-19.0411,1.7847991,0.09414014,0.15187931,80.06973,[-0.769 -0.698 -0.181 -0.711  0.365],53.956787
1.0405601,246.81708,-9.016052,1712.0128946304321,-102.622266417716,0.35630736,-29.188053,12500,71.52,,718486,0.5080717,7.209778e-06,1.0291705,96.13025,1.629253,100,125,100.0,11.81335,1.1006719,-10.229774,1.7871147,0.19304799,0.14555219,88.55002,[-0.771 -0.707 -0.186 -0.717  0.366],30.31432
1.0248072,358.56104,-22.275963,1728.6740093231201,-102.36816898335952,0.3674921,-33.20066,12600,77.36,,726222,0.7259878,3.8146972e-08,1.0236629,96.353455,1.6239583,100,126,100.0,14.059268,1.0603162,-23.227783,1.7929506,0.16666938,0.15721199,78.30203,[-0.789 -0.72  -0.191 -0.72   0.368],48.854954
1.0493466,302.37045,-17.009514,1745.7927684783936,-100.07487266373494,0.3641168,-34.072872,12700,74.32,,733654,0.36267304,2.9373168e-06,1.0453783,96.306915,1.784228,100,127,100.0,12.942707,1.1275803,-18.352272,1.7933242,0.23761119,0.15210572,82.82882,[-0.781 -0.723 -0.183 -0.722  0.374],34.517654
1.1582696,2120.0005,-25.906235,1763.4814853668213,-99.34850620028061,0.40529487,-37.503906,12800,80.26,,741680,0.40565762,-5.1498414e-06,1.099673,96.52434,6.3305316,100,128,100.0,16.922394,1.637558,-29.02089,1.796943,0.6587789,0.17654102,78.48033,[-0.764 -0.71  -0.176 -0.722  0.374],44.40686
1.020115,275.42145,-24.934982,1779.6488864421844,-100.56610716372414,0.3704637,-31.99878,12900,79.8,,749660,0.7049888,-3.3569336e-06,1.0145544,96.47955,1.608624,100,129,100.0,14.630888,1.0501952,-25.627457,1.8004937,0.1256739,0.16143446,74.407936,[-0.75  -0.702 -0.158 -0.709  0.378],39.809666
1.0176903,229.23984,-23.759499,1795.9050278663635,-102.1567329017704,0.36961353,-30.377026,13000,79.69,,757629,0.7396097,-1.9454956e-06,1.0179665,96.43614,1.4210396,100,130,100.0,13.183051,1.0471679,-24.406754,1.8095748,0.10812293,0.16093953,75.93356,[-0.75  -0.703 -0.16  -0.703  0.382],37.086273
1.0215889,423.70566,-29.39302,1811.1974482536316,-100.98009236737082,0.3744345,-28.455421,13100,81.81,,765810,0.76404786,3.0517579e-06,1.0225588,96.53136,2.1639404,100,131,100.0,16.345537,1.0849565,-29.87809,1.8163348,0.15564886,0.1655993,70.94923,[-0.752 -0.705 -0.158 -0.704  0.391],51.681755
1.0358537,359.36935,-33.848106,1828.2929651737213,-101.11151812089962,0.38993877,-24.743431,13200,88.44,,774654,0.65703994,-5.7220458e-08,1.0272402,96.71344,2.193553,100,132,100.0,13.902701,1.0877029,-35.03383,1.8248447,0.20476453,0.18073727,66.50433,[-0.758 -0.711 -0.159 -0.704  0.397],42.3486
1.0407398,405.3869,-33.7147,1846.2803130149841,-99.57500721900956,0.38665318,-31.823853,13300,86.59,,783313,0.44676477,-7.476807e-06,1.0187165,96.70009,1.8714614,100,133,100.0,15.260072,1.1078339,-34.655434,1.8171017,0.22252612,0.17692019,66.88266,[-0.748 -0.715 -0.152 -0.702  0.406],38.62581
1.0341929,293.63803,-30.838623,1863.9667131900787,-100.6986214087528,0.38085917,-20.289143,13400,84.48,,791761,0.46076283,-4.5776366e-07,1.0293095,96.61604,1.7676473,100,134,100.0,14.080849,1.0716785,-31.521523,1.8141872,0.20580782,0.17171203,69.43621,[-0.751 -0.725 -0.15  -0.704  0.398],50.858387
1.074392,386.65515,-25.5923,1881.1756343841553,-101.71204769916122,0.3844562,-24.163353,13500,81.16,,799877,0.44365332,-1.3732911e-06,1.0677917,96.493546,1.943804,100,135,100.0,13.424438,1.268647,-27.889832,1.797501,0.25025085,0.16911258,76.15233,[-0.76  -0.732 -0.146 -0.707  0.395],43.4317
1.0160373,303.94394,-34.56411,1900.0960776805878,-101.89241387897314,0.3835028,-28.007591,13600,87.25,,808602,0.742044,-1.14440915e-07,1.0088603,96.66435,1.4660565,100,136,100.0,15.68423,1.0536515,-35.065636,1.8037778,0.11884434,0.17631672,65.58495,[-0.766 -0.736 -0.15  -0.701  0.378],49.980904
1.0543154,446.7617,-29.767456,1919.533618927002,-103.64148669560403,0.38984588,-19.663136,13700,85.83,,817185,0.57838535,3.7765503e-06,1.038083,96.58496,3.3914351,100,137,100.0,13.645599,1.1874703,-31.262428,1.802468,0.28934613,0.17738609,70.70347,[-0.773 -0.739 -0.15  -0.704  0.385],43.548714
1.039252,390.06717,-36.759212,1938.5372667312622,-101.36934015554087,0.39159346,-21.49604,13800,89.83,,826168,0.5927921,2.5177003e-06,1.0212449,96.74309,2.2289603,100,138,100.0,14.808532,1.115951,-37.553566,1.7966036,0.22569908,0.1832247,63.86275,[-0.756 -0.735 -0.139 -0.697  0.384],49.700546
1.0290112,303.08804,-29.784744,1955.2954835891724,-102.42060180543605,0.38011712,-21.325695,13900,84.69,,834637,0.71024734,-6.8664554e-07,1.010828,96.58128,1.7506906,100,139,100.0,13.981347,1.0796031,-30.653053,1.8036236,0.160084,0.17163248,70.0306,[-0.762 -0.744 -0.137 -0.699  0.378],42.35723
1.0196351,283.5556,-33.882416,1974.6368181705475,-102.05910502214203,0.38503432,-37.9898,14000,87.57,,843394,0.62892306,-3.2424928e-06,1.0204382,96.66908,1.5358901,100,140,100.0,15.15298,1.0543439,-34.469673,1.8069233,0.1468321,0.17740269,66.08386,[-0.776 -0.75  -0.139 -0.699  0.385],51.240116
1.1446351,697.9685,-36.01277,1993.078525543213,-100.38991364081843,0.41217327,-23.981438,14100,92.17,,852611,0.4570533,8.201599e-07,1.0910659,96.82164,5.706936,100,141,100.0,15.836945,1.3031102,-38.367867,1.8086656,0.5439796,0.19566791,65.36277,[-0.773 -0.745 -0.143 -0.694  0.388],41.938084
1.0096856,224.71109,-39.70045,2013.62406539917,-102.32323151079365,0.3924489,-21.757454,14200,93.56,,861967,0.74969393,-5.1498414e-06,1.0155995,96.81267,1.3331004,100,142,100.0,14.419287,1.0320079,-40.029472,1.8069282,0.09611499,0.18828402,60.238194,[-0.777 -0.742 -0.134 -0.681  0.39 ],45.521984
1.0370796,350.6258,-47.312366,2035.3186383247375,-102.91000348835003,0.41411555,-24.225525,14300,104.47,,872414,0.61209965,-7.6293946e-07,1.0192355,97.02986,2.483175,100,143,100.0,16.321745,1.1016866,-48.146534,1.8082564,0.19924262,0.2127871,53.030888,[-0.779 -0.75  -0.133 -0.687  0.388],37.432983
1.081106,534.2721,-43.173225,2053.447022676468,-101.30338686681867,0.41726813,-32.4309,14400,99.14,,882328,0.49819776,2.1362305e-06,1.0136654,96.95636,2.714305,100,144,100.0,15.446405,1.2112358,-44.870102,1.8150785,0.28703618,0.20732744,58.029358,[-0.792 -0.759 -0.138 -0.686  0.389],36.734634
1.0423071,396.4758,-50.81538,2073.5972287654877,-102.19861734778898,0.42001334,-26.495186,14500,107.87,,893115,0.56775445,1.9454956e-06,1.0197284,97.10515,1.9530735,100,145,100.0,17.660255,1.1341317,-51.702324,1.8242133,0.18199897,0.22024035,49.73093,[-0.8   -0.768 -0.143 -0.679  0.396],38.92544
1.0680938,505.5653,-54.438686,2095.4279465675354,-101.85056671875687,0.43545964,-27.963184,14600,113.37,,904452,0.53568816,1.0299683e-06,1.0188602,97.20322,2.9079,100,146,100.0,17.144045,1.2544906,-55.61415,1.83041,0.22491995,0.23559175,46.583797,[-0.811 -0.767 -0.143 -0.675  0.405],47.852016
1.0106395,303.2598,-52.036106,2116.427016735077,-102.58095974062923,0.41782045,-27.446205,14700,110.64,,915516,0.797203,-9.918213e-07,1.0032476,97.145676,1.4803783,100,147,100.0,16.697828,1.0317355,-52.29584,1.8311418,0.08758986,0.22271967,47.954372,[-0.82  -0.78  -0.144 -0.677  0.412],44.04578
1.0106614,294.259,-57.047592,2135.0879983901978,-103.97045375505972,0.42884758,-26.396896,14800,119.19,,927435,0.7426244,4.310608e-06,1.0055711,97.25539,1.3901381,100,148,100.0,16.845413,1.0437461,-57.27447,1.8268679,0.09344562,0.23991264,42.993988,[-0.82  -0.782 -0.145 -0.674  0.412],54.648632
1.0553533,419.1602,-55.207005,2158.7661588191986,-104.19313652027893,0.43924034,-29.049828,14900,117.65,,939200,0.63491154,2.2315978e-06,1.0244917,97.22876,2.0206704,100,149,100.0,17.66215,1.2430527,-56.36497,1.8262379,0.21974912,0.24347258,45.69829,[-0.821 -0.776 -0.143 -0.669  0.408],44.622906
1.0129731,302.05737,-57.329,2179.2369060516357,-101.51171052800488,0.42852715,-27.487644,15000,118.1,,951010,0.7315668,1.2016296e-06,1.0191087,97.280914,1.2777491,100,150,100.0,16.887735,1.0632805,-57.706356,1.8209592,0.099955335,0.23829615,42.782627,[-0.819 -0.779 -0.144 -0.661  0.407],47.989655
1.0477332,438.0411,-59.793007,2203.279808282852,-102.60400474279639,0.446444,-38.012672,15100,126.05,,963615,0.6680249,6.67572e-07,1.0221815,97.37201,2.389423,100,151,100.0,18.219141,1.1511117,-60.636215,1.8293843,0.2038677,0.259085,40.814674,[-0.827 -0.777 -0.146 -0.662  0.402],39.370766
1.0744854,487.55792,-60.441387,2228.938102722168,-102.27040179329165,0.45296058,-27.33266,15200,127.17,,976332,0.5131669,3.7384034e-06,1.0452936,97.3916,4.102303,100,152,100.0,18.565386,1.265301,-61.35539,1.8290141,0.3180783,0.2643341,40.511105,[-0.835 -0.783 -0.146 -0.661  0.411],40.79304
1.0775414,439.73184,-62.22887,2253.2706305980682,-103.57262201580177,0.45643756,-30.224396,15300,129.49,,989281,0.50795496,-1.0299683e-06,1.0249766,97.4003,2.8416562,100,153,100.0,17.693085,1.2497959,-63.332413,1.8320317,0.28341666,0.26955032,38.634274,[-0.84  -0.788 -0.139 -0.659  0.41 ],40.019226
1.0711346,472.8218,-66.703674,2279.2212386131287,-102.69847385310965,0.47408208,-31.242905,15400,143.93,,1003674,0.5287697,8.5830686e-07,1.048967,97.57294,2.097939,100,154,100.0,18.789818,1.26362,-67.930405,1.8252008,0.24545601,0.3010407,34.181828,[-0.851 -0.794 -0.138 -0.655  0.413],39.97755
1.085064,546.94403,-66.70602,2305.0446169376373,-102.51078234841303,0.47122315,-44.766872,15500,139.21,,1017595,0.45729128,-1.8310546e-06,1.0582186,97.52725,4.750958,100,155,100.0,19.248053,1.282837,-67.98888,1.8248663,0.34667552,0.2921708,34.236336,[-0.86  -0.807 -0.143 -0.656  0.406],41.728394
1.0131892,313.536,-66.43758,2330.788549184799,-101.86305658370674,0.44631383,-27.024162,15600,134.13,,1031008,0.7586912,1.0108947e-06,0.9929676,97.481125,1.3679483,100,156,100.0,17.500738,1.0568224,-66.74833,1.8254627,0.094780006,0.27022704,33.57556,[-0.869 -0.788 -0.141 -0.639  0.406],60.113693
1.0596162,405.7474,-68.35091,2357.468766450882,-104.92968848655919,0.47079334,-30.062725,15700,149.01,,1045909,0.55065966,-4.53949e-06,1.0133724,97.591644,3.263164,100,157,100.0,18.622293,1.1638203,-69.08925,1.8255417,0.24443671,0.30657145,32.134,[-0.877 -0.787 -0.143 -0.635  0.407],39.36962
1.0446658,445.84976,-78.36577,2386.7615089416504,-98.69654324031406,0.4894382,-40.45661,15800,175.24,,1063433,0.6808112,3.967285e-06,1.0453659,97.87358,3.494008,100,158,100.0,20.210655,1.1303641,-78.87135,1.831318,0.2118145,0.3593786,21.93018,[-0.885 -0.775 -0.142 -0.624  0.407],46.016933
1.0640185,361.89563,-73.90401,2415.858294248581,-101.68433255926836,0.48187742,-33.263065,15900,159.98,,1079431,0.546763,5.531311e-07,0.98204273,97.72879,1.9445255,100,159,100.0,18.38859,1.2416229,-74.87977,1.8290151,0.20522392,0.3302281,26.505947,[-0.891 -0.771 -0.139 -0.618  0.412],35.691715
1.1996737,483.45352,-82.89042,2449.786770105362,-96.51619549980498,0.557457,-38.41056,16000,203.18,,1099749,0.4184683,1.335144e-06,1.0355107,98.04994,5.076188,100,160,100.0,19.858727,1.7290301,-84.622375,1.8323098,0.404309,0.45556042,18.410185,[-0.907 -0.767 -0.141 -0.61   0.41 ],43.54631
1.0513779,393.08585,-83.34454,2482.496830701828,-95.94512063153627,0.50439745,-34.750507,16100,198.07,,1119556,0.5986085,-8.773804e-07,0.99161935,98.031204,2.0604126,100,161,100.0,19.820353,1.158529,-84.078125,1.8317637,0.1966365,0.40826523,16.954123,[-0.919 -0.76  -0.133 -0.603  0.413],40.06857
1.1600797,322.45438,-91.75806,2521.909683942795,-93.42247251226358,0.55082464,-39.070335,16200,241.42,,1143698,0.42396763,-9.918213e-07,1.040035,98.22606,3.9411013,100,162,100.0,18.010944,1.5058243,-93.124344,1.8368281,0.38836235,0.52892095,9.217536,[-0.927 -0.756 -0.134 -0.595  0.413],38.038685
1.1142905,360.69473,-87.59211,2557.6488828659058,-94.22839767611707,0.52942294,-38.264126,16300,223.1,,1166008,0.4337688,-4.005432e-06,0.98800486,98.15528,3.0959337,100,163,100.0,18.603186,1.3168387,-88.69304,1.8385231,0.27697065,0.47379193,12.960066,[-0.933 -0.754 -0.129 -0.588  0.418],36.757523
1.0498402,407.74005,-95.31774,2601.3918018341064,-85.91748020299278,0.51338917,-47.274086,16400,267.05,,1192713,0.61275107,-1.5258789e-06,0.9925842,98.35654,2.8847756,100,164,100.0,20.868818,1.1247876,-95.81536,1.8407378,0.18733655,0.5492966,4.8288045,[-0.952 -0.755 -0.129 -0.583  0.419],41.54416
