TimeElapsed,Iteration,InitialReturnStd,StdIW,ReturnMeanIW,InitialBound,StdD2w0t,MinIW,EmpiricalD2,ReturnStepMax,MinD2w0t,InitialReturnMax,TimestepsSoFar,EpisodesSoFar,EpRewMean,J_sample_variance,InitialReturnMean,InitialReturnMin,MaxD2w0t,EntropyCoefficient,MeanEntropy,EpLenMean,ReturnStepMaxmin,EpThisIter,MeanD2w0t,MeanIW,Bound,MaxIW,Weights
333.516441822052,11,16.019022,1.1537296,-24.806484,-19.156748,1409.2024,1.6040194e-05,4360.6157,100.0,,-3.5036955,150804,1100,-94.06722618892863,236.94685,-32.464767,-85.884514,17942.793,10.0,1.4072049,371.93,99.0,100,486.26968,0.60587984,-12.833054,17.78881,[-0.722 -0.559 -0.368 -0.195  0.005]
407.06191897392273,12,11.938639,1.6152323,-26.477192,-18.503937,1050.1649,2.6409361e-07,3727.8762,100.0,,-6.857294,190195,1200,-92.37287208552807,354.42468,-31.658327,-63.62277,9580.565,10.0,1.3779316,393.91,99.0,100,415.89935,0.6427152,-14.649845,52.446625,[-0.735 -0.555 -0.336 -0.206 -0.012]
472.6094923019409,13,16.529032,1.7808554,-21.91579,-16.464743,4318.563,6.7744855e-07,10963.143,100.0,,7.6761975,222423,1300,-89.40770169348127,481.2992,-29.355858,-78.68599,64847.457,10.0,1.3096921,322.28,99.0,100,1111.9144,0.6666386,-11.697548,43.490704,[-0.735 -0.545 -0.341 -0.239 -0.041]
533.5759515762329,14,14.900037,0.78178316,-23.632275,-17.010456,184.79521,0.00011626139,413.10452,100.0,,1.3463681,252658,1400,-89.33977183791677,308.6008,-29.219854,-73.23119,2402.4653,10.0,1.3081971,302.35,99.0,100,58.75555,0.5305604,-12.189141,8.922973,[-0.766 -0.501 -0.369 -0.204 -0.109]
601.886063337326,15,15.387987,0.96384794,-25.644064,-18.991726,1305.2396,2.9805706e-05,3669.5784,100.0,,0.41296798,287011,1500,-88.89438127726757,413.8293,-31.190594,-75.85513,24698.555,10.0,1.3070127,343.53,99.0,100,392.48096,0.495196,-14.613341,22.940742,[-0.77  -0.536 -0.35  -0.224 -0.111]
686.3241658210754,16,11.361907,0.97610974,-24.328386,-14.999814,354.3301,0.000302332,593.64764,100.0,,9.965368,328039,1600,-92.77877278567844,329.8503,-27.148249,-64.450775,9154.752,10.0,1.3184519,410.28,99.0,100,76.3505,0.6678508,-12.502583,21.085396,[-0.778 -0.557 -0.324 -0.228 -0.112]
752.946772813797,17,15.394802,4.5602803,-25.85359,-17.150682,76.86654,0.0011796692,189.07011,100.0,,1.1643572,362555,1700,-88.04732883358002,337.12872,-29.460518,-81.188576,801.24615,10.0,1.3573053,345.16,99.0,100,33.1186,0.9844539,-13.663883,169.5874,[-0.794 -0.506 -0.309 -0.228 -0.1  ]
834.0934364795685,18,11.95492,0.93632925,-24.35901,-15.356163,3159.3413,3.1277097e-05,5665.4067,100.0,,-5.0162907,403836,1800,-90.10918627628897,282.69067,-28.034046,-66.389496,83838.93,10.0,1.3618404,412.81,99.0,100,528.56055,0.5818233,-12.452039,11.623436,[-0.809 -0.554 -0.305 -0.241 -0.062]
902.3440549373627,19,14.779758,1.8553444,-25.342281,-14.91809,828.2537,7.534285e-05,1027.384,100.0,,4.9235263,441128,1900,-86.52580003055671,353.2521,-27.676922,-64.18944,27083.303,10.0,1.3603222,372.92,99.0,100,104.03767,0.777422,-12.964012,71.51123,[-0.818 -0.538 -0.285 -0.261 -0.057]
985.3763346672058,20,11.850211,3.4039156,-22.176977,-13.819641,388.09302,1.2536427e-07,1425.3398,100.0,,-2.3214657,486186,2000,-80.46320962122375,241.91763,-26.62352,-63.534424,3278.5537,10.0,1.3199204,450.58,99.0,100,192.2194,0.84809774,-10.418742,133.07083,[-0.827 -0.527 -0.261 -0.252 -0.059]
1065.3659191131592,21,13.963475,1.7334169,-18.379204,-10.95367,888.26465,0.00055830384,1895.9185,100.0,,12.033965,527945,2100,-79.2524334014902,109.61739,-23.365557,-62.656174,27059.5,10.0,1.3500764,417.59,99.0,100,206.4036,0.8320492,-6.082165,40.930344,[-0.882 -0.513 -0.278 -0.272 -0.099]
1150.2438941001892,22,12.247471,4.9247527,-12.660554,-9.87866,10520.74,2.0975363e-06,44233.88,100.0,,5.9883156,575637,2200,-72.1080667967214,422.03662,-22.663086,-56.464676,130093.37,10.0,1.3569155,476.92,99.0,100,4038.8176,0.89712703,-1.3772011,110.56078,[-0.906 -0.476 -0.264 -0.252 -0.069]
1217.703944683075,23,19.347368,1.0439963,-19.429108,-11.91778,932.1485,0.00030187247,2134.9707,100.0,,11.883324,609912,2300,-82.33279734791579,354.22903,-24.669016,-71.46219,19341.207,10.0,1.4149259,342.75,99.0,100,237.89674,0.6316605,-6.840185,19.234158,[-0.899 -0.45  -0.273 -0.276 -0.062]
1298.8940267562866,24,13.933112,0.82689416,-16.228926,-7.2761173,453.6563,1.539131e-06,1668.5145,100.0,,9.475846,652088,2400,-69.28159951326785,240.2181,-20.737112,-64.015045,3699.9126,10.0,1.3339783,421.76,99.0,100,212.13264,0.47001374,-4.166708,11.139929,[-0.938 -0.45  -0.27  -0.264 -0.004]
1375.809900522232,25,18.57024,0.88322026,-16.669897,-10.173468,1241.3685,2.7016777e-05,3211.9568,100.0,,6.81301,690344,2500,-72.55258169692598,205.61963,-22.792496,-72.17331,22513.246,10.0,1.3222371,382.56,99.0,100,322.1707,0.54880804,-4.6927004,15.394675,[-0.929 -0.415 -0.261 -0.264 -0.085]
1468.8032929897308,26,10.6458645,17.664347,-11.395854,-5.848914,22237.676,1.8330961e-06,84495.74,100.0,,3.0996408,737528,2600,-63.009972552902134,1079.9055,-18.445328,-44.93347,596618.5,10.0,1.333617,471.84,99.0,100,6261.271,1.9817775,-0.07886696,654.30896,[-0.94  -0.418 -0.238 -0.264 -0.097]
1553.9129257202148,27,13.254547,1.1990889,-13.591023,-4.9197655,8271.508,5.46475e-06,23809.732,100.0,,6.449521,780909,2700,-54.10699215250466,185.4458,-17.71842,-64.31355,205768.81,10.0,1.3329177,433.81,99.0,100,2028.7197,0.5537316,-1.5346785,26.64337,[-0.953 -0.381 -0.223 -0.276 -0.085]
1638.8676776885986,28,13.581923,1.6061745,-13.161274,-2.6945505,615.09216,0.00031041913,1106.114,100.0,,6.4616475,824732,2800,-42.42597307742445,128.43004,-15.602256,-67.18819,10950.421,10.0,1.3510945,438.23,99.0,100,150.16634,0.89475507,-0.2941265,32.510406,[-0.953 -0.363 -0.197 -0.29  -0.086]
1730.0361115932465,29,12.527643,79.51967,-10.633982,-2.9084682,5416.307,3.8352908e-05,13980.523,100.0,,7.384586,870684,2900,-41.323542634439875,1140.8264,-16.008892,-72.35108,353829.8,10.0,1.3604455,459.52,99.0,100,1128.4373,6.1399693,1.9584646,2525.2263,[-0.968 -0.343 -0.184 -0.268 -0.068]
1826.928242444992,30,10.78666,1.3297346,-13.896909,-3.8454714,973.51544,1.461662e-05,3698.2312,100.0,,1.0375752,919536,3000,-36.99178936715148,115.7071,-17.08244,-52.740494,9070.662,10.0,1.3535157,488.52,99.0,100,455.24792,0.6283372,-1.0843782,23.483501,[-0.957 -0.299 -0.191 -0.22  -0.058]
1903.903799533844,31,16.929468,1.4989308,-12.297299,-3.993863,6357.167,3.2919952e-06,17385.98,100.0,,27.46889,959342,3100,-46.81021350614326,190.23238,-17.063993,-73.628075,143783.55,10.0,1.3677843,398.06,99.0,100,1500.2333,0.5857459,0.25431728,59.964508,[-0.949 -0.287 -0.2   -0.245 -0.065]
1996.476355791092,32,13.069559,2.4133413,-11.56218,-2.6370583,7232.631,7.071662e-06,20681.748,100.0,,11.766819,1002871,3200,-40.89093451455542,243.18811,-15.908679,-79.704155,116102.71,10.0,1.3813798,435.29,99.0,100,1846.1064,0.8328594,1.2856922,61.60663,[-0.971 -0.298 -0.177 -0.26  -0.051]
2086.2199518680573,33,12.214984,2.2609897,-14.503226,-1.7378912,23.47347,0.0035307668,68.94,100.0,,8.902269,1047942,3300,-40.33832556909754,144.89914,-15.150957,-58.351894,204.15005,10.0,1.390165,450.71,99.0,100,14.227733,1.07781,-1.0936909,41.096268,[-0.971 -0.297 -0.148 -0.273 -0.038]
2168.083808898926,34,11.10837,1.6938357,-10.658115,-0.37992,14720.207,2.7166135e-07,52088.24,100.0,,8.467066,1094814,3400,-31.763543207979883,312.493,-13.9660225,-49.649433,236054.86,10.0,1.3480419,468.72,99.0,100,4512.854,0.54472524,1.8483706,66.741196,[-0.97  -0.297 -0.129 -0.268 -0.029]
2256.1638770103455,35,10.455591,12.083462,-11.853058,-2.2247095,4420.527,1.2000279e-05,14714.861,100.0,,19.074385,1139355,3500,-43.67409053786209,338.8117,-15.271257,-42.35731,80996.734,10.0,1.3743945,445.41,99.0,100,1340.1979,1.5706998,0.7853775,519.8335,[-1.001 -0.242 -0.118 -0.262 -0.071]
2354.6996591091156,36,9.813774,16.848734,20.51926,0.29333305,46067840.0,4.9773883e-09,154351740.0,100.0,,7.853763,1188341,3600,-28.935106808683532,107803.164,-13.163163,-47.215176,1837557800.0,10.0,1.4180763,489.86,99.0,100,8337899.0,1.7608396,19.241598,671.51587,[-1.023 -0.291 -0.106 -0.282 -0.045]
2427.053862810135,37,16.079977,1.6706061,-13.013791,-5.1775913,143.15929,0.00015106173,335.49567,100.0,,13.195596,1223444,3700,-65.46723601406204,142.9011,-18.707985,-71.183044,2170.6484,10.0,1.4115578,351.03,99.0,100,49.31871,0.74720883,0.06798172,41.505474,[-9.993e-01 -2.616e-01 -1.139e-01 -3.072e-01 -7.592e-04]
2521.0568022727966,38,12.140535,1.1157948,-12.436541,-0.8663759,4950.686,2.5485588e-07,16389.664,100.0,,6.2150083,1268987,3800,-35.78672765306475,211.36182,-14.626438,-57.53935,97138.44,10.0,1.4027717,455.43,99.0,100,1554.3378,0.56472266,0.7611675,34.711704,[-1.003 -0.285 -0.099 -0.297 -0.007]
2602.844083070755,39,14.19477,7.9877443,-12.01073,-3.689043,4344.593,3.3680287e-06,12680.146,100.0,,15.579095,1307418,3900,-55.82914076355236,268.9529,-17.162138,-69.7145,109532.05,10.0,1.3892151,384.31,99.0,100,1168.3212,1.2843266,0.45470333,264.41968,[-1.016 -0.26  -0.08  -0.314 -0.016]
2688.4119412899017,40,9.131908,1.982208,-12.863768,-0.72484016,2307.9316,1.0590249e-05,7583.817,100.0,,4.1668653,1354678,4000,-32.380749053372604,193.28413,-14.295311,-48.464817,41172.6,10.0,1.4017968,472.6,99.0,100,781.7915,0.7525844,0.5149698,46.440945,[-1.02  -0.285 -0.089 -0.29  -0.03 ]
2785.4008128643036,41,8.388533,1.8695308,-12.362149,-0.41611004,3270.3428,4.951508e-06,9548.11,100.0,,5.0997243,1403277,4100,-28.251396432707402,137.94449,-14.15342,-49.396423,64211.2,10.0,1.4208999,485.99,99.0,100,997.7516,0.6120978,1.2726164,65.126434,[-1.024 -0.301 -0.062 -0.302 -0.017]
2876.338660478592,42,11.036617,63.74035,-4.238429,0.11646557,162710.62,1.3465454e-06,705292.75,100.0,,7.781255,1447890,4200,-34.51568835404217,2205.4714,-13.749645,-59.98119,2642027.0,10.0,1.506491,446.13,99.0,100,51523.51,5.661825,8.30722,2579.312,[-0.996 -0.314 -0.043 -0.336  0.002]
2964.595766544342,43,12.89754,2.3105333,-11.70784,-1.4893246,22622.809,2.0685009e-05,51032.895,100.0,,16.197315,1491451,4300,-40.0985776704219,371.47052,-16.155882,-59.050423,959896.7,10.0,1.5482599,435.61,99.0,100,4022.371,0.87418294,2.6503267,53.27739,[-1.018 -0.32  -0.029 -0.356  0.088]
3048.2718682289124,44,13.28076,1.173504,-12.095688,-0.94261837,2970.135,8.417555e-06,11430.259,100.0,,10.564389,1532531,4400,-49.429967014780956,164.90717,-15.934165,-65.31101,23412.105,10.0,1.6302555,410.8,99.0,100,1175.0156,0.5547471,2.8989143,26.682713,[-1.054 -0.31  -0.06  -0.352  0.129]
3134.547909975052,45,12.738942,1.995395,-13.375761,-0.0195961,878.94025,7.659792e-06,2457.0388,100.0,,6.214813,1573684,4500,-54.73004917505549,206.689,-15.778447,-62.026287,15952.351,10.0,1.6198146,411.53,99.0,100,264.27353,0.77496177,1.8176413,41.92045,[-1.03  -0.304 -0.069 -0.341  0.211]
3225.463214635849,46,10.125666,1.9230963,-13.783222,0.3950739,97.062035,0.0002466094,246.6141,100.0,,5.78838,1618408,4600,-38.001227060533616,106.14191,-15.425558,-43.579807,1590.9961,10.0,1.6327205,447.24,99.0,100,43.0367,0.8836299,2.0172338,40.888382,[-1.044 -0.333 -0.038 -0.345  0.201]
3315.4839205741882,47,10.290796,1.8248372,-11.351152,1.6233063,4383.4966,9.091493e-06,10525.159,100.0,,7.630741,1664497,4700,-34.694153683805105,141.21382,-14.359237,-54.11743,79959.625,10.0,1.6507555,460.89,99.0,100,1076.4502,0.7259511,4.382699,56.41012,[-1.059 -0.384 -0.049 -0.384  0.214]
3382.7332077026367,48,17.683455,1.9094104,-14.180891,-3.8286743,745.5557,9.88226e-05,1449.7897,100.0,,10.284995,1700581,4800,-61.285790157744195,203.19348,-19.727398,-81.98523,15283.792,10.0,1.6502936,360.84,99.0,100,172.37184,0.815975,1.208293,32.357113,[-1.063 -0.367 -0.077 -0.4    0.232]
3461.7927696704865,49,12.8767805,1.1644332,-11.968065,1.0768671,754.2396,8.9935085e-05,2241.2876,100.0,,8.222402,1743108,4900,-41.44238250080203,117.05644,-15.014368,-78.72214,12760.919,10.0,1.6852397,425.27,99.0,100,272.43536,0.6403414,4.1440954,20.088497,[-1.068 -0.374 -0.049 -0.382  0.231]
3550.492509841919,50,12.761216,2.4956114,-10.940688,3.2731104,4968.3857,3.4068966e-05,10210.907,100.0,,10.546152,1788373,5000,-26.050191348068164,140.89217,-13.320496,-62.517155,139663.28,10.0,1.7186787,452.65,99.0,100,942.4511,0.90265,5.738496,63.107056,[-1.043 -0.44  -0.056 -0.416  0.266]
3638.681006669998,51,11.966455,26.14087,-6.821735,2.5076342,467997.34,1.1549973e-08,1061436.2,100.0,,2.9088426,1834558,5100,-24.022082209234494,3123.9993,-14.440512,-62.862587,20426002.0,10.0,1.678043,461.85,99.0,100,66582.11,2.017493,7.952221,1385.2136,[-0.955 -0.446 -0.024 -0.408  0.3  ]
3720.028110265732,52,13.908211,4.433866,-9.293276,1.3582335,46154.062,3.61825e-06,90217.78,100.0,,16.85753,1878714,5200,-33.967020396125776,1049.3538,-15.084759,-68.853165,1693652.0,10.0,1.6483601,441.56,99.0,100,6011.366,1.1132994,6.2366886,127.40629,[-0.957 -0.499 -0.065 -0.438  0.259]
3791.4369642734528,53,16.968143,0.9324765,-12.790429,-2.076603,50.958267,0.001015968,103.42891,100.0,,8.0483265,1916979,5300,-45.98876481569619,128.48352,-18.103338,-67.434814,822.9233,10.0,1.6240478,382.65,99.0,100,19.497204,0.6416698,2.858139,11.264065,[-0.871 -0.456 -0.027 -0.432  0.229]
3881.195195913315,54,11.783068,8.827929,-10.361032,1.2908182,87491.125,2.1850744e-07,198220.62,100.0,,12.737846,1961279,5400,-31.316658000230653,1818.2671,-14.638553,-59.191063,2647242.5,10.0,1.6317394,443.0,99.0,100,15494.525,0.9942083,4.4880733,289.74042,[-0.928 -0.423 -0.034 -0.396  0.205]
3976.0283126831055,55,9.006839,3.5885954,-12.886163,0.9466677,13522.626,2.1279604e-06,37997.152,100.0,,5.1153297,2010546,5500,-20.657371166633496,125.34928,-15.16551,-38.633553,238275.45,10.0,1.6263455,492.67,99.0,100,3274.478,0.8281136,2.8331203,121.54295,[-0.894 -0.446 -0.006 -0.37   0.213]
4056.6281900405884,56,8.881124,29.79164,-5.67779,2.5400171,736711.44,1.2471576e-06,2206213.0,100.0,,4.1627526,2056411,5600,-25.707474931672344,3653.1614,-13.468052,-54.631977,19288152.0,10.0,1.6727616,458.65,99.0,100,130775.18,2.1034334,8.718529,1178.936,[-0.888 -0.423 -0.043 -0.373  0.207]
4141.855924129486,57,12.240754,2.5816505,-6.8972287,2.3242292,14806.729,7.3739574e-09,52826.6,100.0,,17.63034,2100323,5700,-27.79402295679714,587.3978,-14.127272,-49.520306,262157.5,10.0,1.5947328,439.12,99.0,100,4634.389,0.62770116,8.125208,64.417,[-0.895 -0.42  -0.006 -0.398  0.254]
4214.289680957794,58,14.439646,1.2035586,-13.078174,-2.8617792,2427.7458,2.106471e-06,4888.572,100.0,,7.292123,2137276,5800,-56.36053669634802,107.67449,-18.249205,-59.673668,85873.54,10.0,1.5947502,369.53,99.0,100,449.1924,0.59427387,1.8138103,19.731087,[-0.896 -0.448  0.017 -0.441  0.176]
4302.028805732727,59,12.32852,2.0287569,-11.995182,1.413434,829.1493,1.43795705e-05,1507.9072,100.0,,12.541286,2179735,5900,-33.97738365559624,124.084656,-14.1965275,-63.495842,31294.906,10.0,1.5969806,424.59,99.0,100,200.29742,0.80768913,3.3911686,37.797436,[-0.925 -0.501 -0.007 -0.454  0.176]
4394.176221609116,60,10.01474,3.1212165,-11.155149,1.0863285,31190.16,1.0369081e-06,95216.07,100.0,,14.334492,2228224,6000,-24.796546493711634,205.02863,-14.637141,-45.150616,612759.3,10.0,1.6324253,484.89,99.0,100,8298.818,0.85707915,4.226653,108.234634,[-0.939 -0.506  0.011 -0.428  0.178]
4480.765790462494,61,12.36323,0.8441601,-11.316038,3.457551,1.081981,0.026787717,3.5072,100.0,,13.634506,2270879,6100,-33.79056393386958,102.60472,-12.531015,-58.663376,5.3669243,10.0,1.6231223,426.55,99.0,100,1.7550459,0.9569472,4.5567255,13.460363,[-0.939 -0.49  -0.004 -0.459  0.213]
4562.4371683597565,62,8.58934,3.3512895,-10.913618,1.4962234,16001.679,2.0677128e-06,52167.7,100.0,,5.8969193,2317288,6200,-27.41362229937924,266.62875,-14.462667,-44.980972,300675.72,10.0,1.5940523,464.09,99.0,100,4180.5713,0.773742,4.2347527,105.04926,[-0.95  -0.491 -0.001 -0.443  0.204]
4650.308140039444,63,12.86147,1.7576169,-10.910967,0.88674164,8664.349,3.6574165e-05,23231.096,100.0,,4.7757645,2362056,6300,-29.62627537796591,180.21935,-14.759465,-64.93887,197699.75,10.0,1.6158161,447.68,99.0,100,2160.6177,0.67578095,4.485856,29.936533,[-0.928 -0.471 -0.04  -0.421  0.175]
4740.907500505447,64,10.099371,4.7478356,-10.115888,0.81092167,34791.156,6.9217507e-09,151670.98,100.0,,8.712518,2410647,6400,-21.42292701035656,401.38348,-15.134418,-63.72109,508195.4,10.0,1.5582649,485.91,99.0,100,12680.042,1.0269692,4.5380144,178.67445,[-0.929 -0.489 -0.008 -0.414  0.197]
4819.105809926987,65,13.569178,1.3137138,-12.863109,-0.111611366,69.69076,0.00029863024,196.80376,100.0,,10.010544,2450762,6500,-38.41787790158166,116.0203,-15.312606,-55.67778,729.8735,10.0,1.5732372,401.15,99.0,100,32.76925,0.7544646,2.3585167,23.301374,[-0.905 -0.467 -0.004 -0.449  0.139]
4910.743302822113,66,12.398811,1.5947785,-11.848896,1.5023975,7214.9805,6.290659e-05,17139.855,100.0,,10.983803,2496105,6600,-26.28490652053383,135.23227,-13.968854,-61.439724,204772.58,10.0,1.6295867,453.43,99.0,100,1576.5155,0.6811025,3.8434677,33.407795,[-0.913 -0.495 -0.023 -0.444  0.154]
5000.345854997635,67,10.811186,9.7986355,-9.990638,0.6687212,14192.874,4.4987976e-07,51923.71,100.0,,5.963094,2542880,6700,-29.202057922839067,543.1919,-15.337045,-60.571262,258004.78,10.0,1.5928736,467.75,99.0,100,4567.43,1.274284,5.024166,399.42535,[-0.991 -0.508 -0.042 -0.447  0.211]
5077.806245565414,68,14.8898115,14.365863,-2.9356172,0.7080631,119646.12,2.0716444e-10,384672.88,100.0,,16.227964,2581942,6800,-52.66983859994379,6727.623,-14.697435,-66.92462,2937821.5,10.0,1.5224359,390.62,99.0,100,27330.13,1.083272,8.914835,1126.6176,[-0.974 -0.472 -0.023 -0.471  0.174]
5164.850567817688,69,12.547903,6.9745517,-7.8713493,-0.5922842,44137.82,5.1912616e-07,178954.86,100.0,,10.054262,2626022,6900,-38.64935574183287,3292.3337,-15.432691,-61.507946,657510.75,10.0,1.5794303,440.8,99.0,100,13996.366,0.99554455,6.054702,255.52084,[-0.972 -0.514 -0.049 -0.464  0.103]
5237.6305022239685,70,14.74895,15.447073,-12.440587,-1.9570618,2950.4043,7.1099907e-06,8408.256,100.0,,8.390068,2663818,7000,-56.310586176144405,1397.0057,-17.19196,-60.744995,60933.016,10.0,1.5826985,377.96,99.0,100,814.1064,1.7228291,2.0619469,534.332,[-1.001 -0.485 -0.046 -0.483  0.161]
5322.132740020752,71,13.16831,1.580167,-11.814475,0.80332375,187.16393,3.6608224e-05,641.2378,100.0,,13.079077,2706894,7100,-38.78185022445737,153.5463,-14.6383915,-60.36521,2188.1091,10.0,1.5872178,430.76,99.0,100,93.05644,0.68279326,3.4364643,34.025375,[-1.052 -0.514 -0.02  -0.498  0.164]
5411.447486400604,72,9.254717,4.112702,-7.3841705,2.0479965,320940.8,2.6200394e-07,583741.75,100.0,,8.341832,2755339,7200,-22.480630642307958,1184.7822,-13.600852,-46.90585,8737280.0,10.0,1.5884705,484.45,99.0,100,46651.617,0.9007612,7.0968313,168.1994,[-1.055 -0.53  -0.02  -0.47   0.168]
5496.791256189346,73,11.169405,3.2265897,-8.279134,3.068923,24752.512,2.7764743e-06,30249.045,100.0,,5.550632,2799264,7300,-34.506005938631034,181.50496,-12.472989,-59.32319,1027366.5,10.0,1.5637836,439.25,99.0,100,2565.571,0.8654089,6.4382915,84.552704,[-1.066 -0.514 -0.043 -0.503  0.169]
5585.150269269943,74,10.298043,1.6288602,-11.34416,2.8600616,447.01657,8.0843325e-05,1068.4697,100.0,,8.838582,2844398,7400,-35.01640919398773,182.14136,-12.429913,-48.074726,7735.5273,10.0,1.5645311,451.34,99.0,100,145.38835,0.78663564,3.7316837,44.296597,[-1.08  -0.473 -0.016 -0.471  0.145]
5675.794482707977,75,9.17611,1.3781562,-10.555707,3.6113777,279.3443,3.5142017e-05,676.1986,100.0,,18.522722,2893451,7500,-17.582355248245403,111.46397,-11.859264,-38.525444,6422.4336,10.0,1.5650208,490.53,99.0,100,104.77586,0.76230407,4.8269787,45.63776,[-1.078 -0.49   0.006 -0.459  0.146]
5754.074087381363,76,10.189714,0.82442516,-12.343759,2.370122,0.83305454,0.035162706,2.84963,100.0,,4.013431,2937068,7600,-37.34615406033079,77.92077,-12.90908,-51.25108,3.8989713,10.0,1.566381,436.17,99.0,100,1.5706569,0.90187967,2.9285507,11.431351,[-1.062 -0.484 -0.015 -0.473  0.146]
5837.819954633713,77,10.981555,1.4989824,-11.050009,1.9025145,2590.0623,9.173307e-06,7939.9814,100.0,,7.8386564,2983419,7700,-25.196269612816227,81.29064,-13.510989,-56.92642,34608.504,10.0,1.573217,463.51,99.0,100,773.8451,0.7808935,4.2000217,23.605606,[-1.063 -0.492 -0.013 -0.463  0.147]
5922.472671031952,78,12.4486265,1.3820134,-12.591876,1.2165594,539.9508,4.7588022e-05,1452.9281,100.0,,18.071283,3029961,7800,-30.770173184053245,111.61263,-14.20993,-65.039024,8504.927,10.0,1.5970615,465.42,99.0,100,183.62022,0.783355,2.893281,24.13771,[-1.062 -0.506 -0.046 -0.465  0.154]
6013.387710094452,79,10.570533,0.8202433,-9.2004385,3.6828604,3028.5793,4.717857e-05,9225.671,100.0,,14.689857,3076798,7900,-26.44881764830076,130.96986,-12.025005,-53.955894,55474.535,10.0,1.6237221,468.37,99.0,100,1000.6572,0.51300806,6.4229155,9.786498,[-1.077 -0.476 -0.022 -0.453  0.178]
6091.255911111832,80,12.597265,3.3537564,-12.425652,1.493043,284.66605,3.4772536e-05,922.00244,100.0,,18.689972,3119269,8000,-44.454058286965775,137.23235,-14.302559,-64.88736,3237.6667,10.0,1.6230464,424.71,99.0,100,114.87244,0.871167,3.1003618,86.09407,[-1.099 -0.52  -0.014 -0.512  0.205]
