MeanIW,InitialReturnMean,EmpiricalD2,InitialReturnMin,MaxIW,InitialReturnMax,EntropyCoefficient,EpThisIter,EpisodesSoFar,MaxD2w0t,Bound,MinIW,Iteration,ReturnStepMaxmin,Weights,TimeElapsed,MeanEntropy,ReturnMeanIW,InitialBound,StdIW,EpRewMean,MinD2w0t,EpLenMean,InitialReturnStd,J_sample_variance,ReturnStepMax,TimestepsSoFar,StdD2w0t,MeanD2w0t
1.5317628,6.8664554e-07,6.0017676,-3.9365158,32.608498,8.400887,10.0,100,8100,57.222927,735.4226,0.0023853504,81,85.827835,[-1.174  0.504 -0.781 -0.18  -1.227],827.3268756866455,0.17259292,870.2204,522.23236,3.6348522,-107.94006323823655,,15.94,2.4920063,3908493.5,100.0,133159,1.526359,0.15146263
8.759542,8.239746e-06,1346.4058,-4.483238,865.03107,7.442871,10.0,100,8200,7160.2,3009.7495,6.2066742e-06,82,86.11926,[-1.191  0.479 -0.826 -0.166 -1.246],838.5134387016296,0.17084287,4450.0327,505.37427,84.83301,-108.05151931477789,,16.34,2.6000473,1776298100.0,100.0,134793,85.996284,4.9238057
1.0831351,-5.1879883e-06,1.3096526,-3.6756516,3.8213358,6.75943,10.0,100,8300,1.830567,559.3847,0.17484783,83,85.82607,[-1.183  0.496 -0.861 -0.157 -1.248],851.0795965194702,0.15185548,626.0897,521.4399,0.5501963,-108.19210134867066,,15.96,2.4133208,95805.29,100.0,136389,0.21853656,0.03929744
1.2649972,-1.2969971e-06,3.5207756,-3.7864685,7.4864926,7.1898727,10.0,100,8400,12.462096,626.5981,0.04610347,84,85.834175,[-1.181  0.515 -0.843 -0.149 -1.267],860.888941526413,0.16670217,719.1622,521.5034,1.6461014,-108.08462406524815,,15.94,2.3740644,729496.56,100.0,137983,0.36116645,0.054544877
1.2628461,8.7738035e-06,4.1712184,-4.3674774,10.175259,6.674965,10.0,100,8500,14.221761,602.9828,0.020112347,85,86.26389,[-1.125  0.515 -0.838 -0.132 -1.252],869.704957485199,0.1586922,693.6666,499.19907,1.5805622,-108.23201264880873,,16.55,2.864294,656968.44,100.0,139638,0.4524735,0.06839455
1.0422136,-4.7302246e-06,1.0406364,-4.112335,2.0144587,7.870941,10.0,100,8600,1.1558936,537.7353,0.3926345,86,85.91607,[-1.148  0.506 -0.836 -0.163 -1.26 ],879.9486041069031,0.15282872,597.2465,516.14844,0.2084219,-107.685696417532,,16.02,2.5726144,13153.663,100.0,141240,0.18124917,0.032962788
2.0890179,1.6784668e-06,71.651,-4.0340805,131.65051,8.524483,10.0,100,8700,256.8198,805.7258,0.0012784761,87,86.12913,[-1.168  0.511 -0.84  -0.16  -1.266],888.6726491451263,0.16496535,1099.3273,505.78687,12.902747,-108.16771505954495,,16.34,2.606043,40086504.0,100.0,142874,5.329599,0.4964468
1.7294174,-1.9836425e-06,17.284382,-3.8968964,43.023293,6.622078,10.0,100,8800,67.47494,774.4716,0.0015991997,88,86.0409,[-1.149  0.504 -0.877 -0.157 -1.254],899.7127850055695,0.16520725,950.3762,510.24258,4.493526,-108.08548037659843,,16.22,2.3902597,5299378.0,100.0,144496,1.9801166,0.1891953
1.0784874,3.2806397e-06,2.3271186,-4.171837,10.390772,8.9747925,10.0,100,8900,2.874271,519.1281,0.06394228,89,86.278534,[-1.149  0.494 -0.869 -0.138 -1.254],909.9219810962677,0.13981472,595.99066,497.1211,1.3576661,-108.10653349200001,,16.53,2.8177195,455171.88,100.0,146149,0.2691386,0.04763605
1.0759816,-4.196167e-06,1.5260735,-4.2620697,6.009626,7.378227,10.0,100,9000,2.6323683,544.3592,0.18427056,90,85.93086,[-1.157  0.49  -0.859 -0.136 -1.279],919.5461246967316,0.14331082,613.51953,515.3155,0.73762,-107.79391502695836,,16.05,2.5853322,156929.33,100.0,147754,0.23475033,0.041224208
1.254257,-9.9182125e-06,5.195197,-4.138954,33.859516,6.91555,10.0,100,9100,55.52383,616.29425,0.028285071,91,85.73171,[-1.147  0.487 -0.862 -0.119 -1.276],929.224467754364,0.13764818,720.2872,525.13477,3.022584,-107.6100675044566,,15.79,2.782607,2638420.0,100.0,149333,0.89200175,0.08201937
1.1945097,7.6293946e-07,3.0295594,-3.8593063,14.510449,7.445587,10.0,100,9200,8.713565,586.09955,0.03150609,92,86.105515,[-1.142  0.491 -0.876 -0.087 -1.281],938.5512838363647,0.13439852,664.43677,506.3482,1.6843814,-108.08018104451611,,16.31,2.5842023,700239.5,100.0,150964,0.2952989,0.047432113
5.54125,1.1444092e-06,247.99442,-4.483467,584.4336,7.985153,10.0,100,9300,8659.25,2433.7227,8.1510654e-05,93,85.93335,[-1.148  0.46  -0.887 -0.102 -1.285],948.5753681659698,0.13679698,2974.1821,516.1725,43.018658,-107.65847048706117,,16.01,2.4949539,519906270.0,100.0,152565,101.79816,2.8131778
7.0485187,-9.384155e-06,1474.9286,-3.946106,872.74725,6.6104736,10.0,100,9400,31538.04,2710.9358,9.3853625e-05,94,85.85794,[-1.142  0.469 -0.844 -0.145 -1.282],960.5236165523529,0.1467115,3734.4436,518.8238,62.891724,-107.92074444364472,,15.98,2.396904,1066394400.0,100.0,154163,235.65184,6.904725
1.4329643,-1.1749267e-05,18.64322,-4.8097,44.018196,8.036705,10.0,100,9500,45.760857,608.3937,0.0015834954,95,86.40824,[-1.17   0.445 -0.859 -0.11  -1.272],974.3895914554596,0.14062394,766.2535,492.28195,4.136587,-108.02949622832803,,16.67,2.8121474,4218900.0,100.0,155830,1.5240464,0.16260651
1.5880288,8.69751e-06,20.313227,-3.7777863,61.956905,7.8450623,10.0,100,9600,64.06525,705.7862,0.009237558,96,85.90225,[-1.185  0.434 -0.85  -0.1   -1.278],984.1183931827545,0.1501299,884.34094,517.0775,4.9131765,-107.89325358462924,,16.02,2.539934,6631879.0,100.0,157432,2.1101644,0.20109743
1.0794791,6.713867e-06,1.5086681,-3.9626312,5.717229,7.9930344,10.0,100,9700,3.3376145,561.1636,0.13193157,97,85.7505,[-1.206  0.439 -0.834 -0.079 -1.269],995.0944955348969,0.15983842,627.74384,525.56573,0.71459484,-107.67998601697445,,15.79,2.6235394,148222.3,100.0,159011,0.22133131,0.038843866
1.191268,1.6021728e-06,2.0397956,-3.847084,4.430266,7.081543,10.0,100,9800,4.1088767,583.9928,0.12001922,98,86.27077,[-1.196  0.436 -0.845 -0.064 -1.259],1004.1956067085266,0.14208896,653.7151,499.18716,0.91039795,-108.53463457948163,,16.56,2.4476733,203600.97,100.0,160667,0.22951296,0.04088131
3.1563356,1.9836425e-06,134.10504,-3.9108658,118.905594,6.025879,10.0,100,9900,360.30984,1299.6611,0.0002499112,99,86.04439,[-1.235  0.429 -0.849 -0.074 -1.277],1013.6587388515472,0.13684109,1639.9626,511.4155,14.527543,-108.12254344225511,,16.19,2.4702182,51676250.0,100.0,162286,7.4334965,0.5051301
1.0616795,-8.239746e-06,1.1987677,-3.90773,2.285588,8.2067795,,100,10000,1.5030733,525.84595,0.4176728,100,86.2391,[-1.196  0.458 -0.851 -0.068 -1.282],1026.6887216567993,0.14044105,592.4311,498.26462,0.38479406,-108.79900685622512,,16.55,2.6903634,42061.91,100.0,163941,0.20739412,0.03821281
1.1840246,-7.2479247e-06,3.7626166,-4.233803,12.141565,7.393074,,100,10100,6.6576343,590.2643,0.049258396,101,85.86166,[-1.207  0.453 -0.865 -0.067 -1.279],1035.5725440979004,0.13812165,675.26184,518.00586,1.6007564,-107.3265265622286,,15.89,2.671572,688428.06,100.0,165530,0.33005866,0.05155354
17.144335,6.3323973e-06,5068.49,-3.9207077,4703.976,7.2951736,,100,10200,28835.195,5677.318,5.4541415e-05,102,85.8938,[-1.212  0.436 -0.859 -0.074 -1.281],1043.2316100597382,0.1427134,8892.065,514.6547,170.7257,-107.28808207237898,,15.94,2.4178653,7519912400.0,100.0,167124,356.86453,17.112583
1.3476979,5.4931643e-06,9.958291,-4.1779633,24.057152,8.15506,,100,10300,75.82494,617.2853,0.010799026,103,86.0755,[-1.226  0.422 -0.825 -0.074 -1.276],1056.8453369140625,0.154403,733.8737,506.49716,2.9036891,-107.68583851296451,,16.22,2.850558,2042523.0,100.0,168746,0.9707075,0.0874366
4.1926107,4.043579e-06,181.5145,-3.9303284,194.23564,8.266541,,100,10400,3039.697,1761.5061,0.00047074014,104,85.858406,[-1.272  0.423 -0.815 -0.098 -1.265],1066.8215532302856,0.15368633,2189.6416,517.83484,23.300076,-107.75982974175004,,15.95,2.713796,135141740.0,100.0,170341,34.164368,1.0495933
1.0241836,2.8991699e-06,1.0930836,-4.064766,2.13519,8.581093,,100,10500,1.3474936,523.5401,0.35188174,105,85.97643,[-1.25   0.433 -0.825 -0.048 -1.265],1079.1505489349365,0.14833222,585.174,513.20825,0.2608983,-108.11989017745215,,16.11,2.7064621,19207.037,100.0,171952,0.18602258,0.033894263
1.3533983,-1.0681152e-05,4.8923955,-3.9877167,22.933262,7.5287704,,100,10600,31.04847,650.2931,0.056060903,106,86.01206,[-1.253  0.433 -0.831 -0.039 -1.271],1087.215915441513,0.1888529,749.89996,510.19193,2.8881702,-107.70367569445138,,16.13,2.781942,2176950.2,100.0,173565,0.6193808,0.08037272
5.5940423,2.2888183e-07,614.63055,-4.3062515,508.01923,8.626083,,100,10700,14655.337,2155.853,3.645229e-07,107,86.218704,[-1.208  0.406 -0.857 -0.05  -1.23 ],1098.8213591575623,0.11761368,2882.288,499.9816,49.88538,-107.94640375173839,,16.42,2.8536565,629891100.0,100.0,175207,99.32199,3.5599818
1.3516481,4.8065185e-06,16.86906,-3.8977203,53.116047,7.1888123,,100,10800,152.52325,662.2007,0.0011190969,108,85.62852,[-1.291  0.389 -0.902  0.009 -1.301],1110.7316570281982,0.11034698,782.5765,532.0056,5.2228036,-107.60607561252742,,15.62,2.4093363,7663581.5,100.0,176769,1.7777238,0.11633379
5.1522613,5.340576e-07,303.8141,-4.009201,721.0858,9.242798,,100,10900,1922.3334,1904.271,0.00016301735,109,85.769936,[-1.291  0.412 -0.91   0.033 -1.309],1121.4042344093323,0.10361366,2769.7712,521.98596,31.008389,-107.76091461329219,,15.85,2.6807733,259769090.0,100.0,178354,30.167181,1.7842487
2.9894962,9.841919e-06,195.13652,-4.3983765,412.5144,6.655258,,100,11000,3058.1113,961.62683,0.00017746302,110,86.048164,[-1.299  0.424 -0.938  0.026 -1.315],1133.4443774223328,0.09663814,1620.8723,507.96585,23.487272,-107.66183574955807,,16.18,2.9063125,152961980.0,100.0,179972,38.20465,1.9864103
1.3669617,-5.1116945e-06,10.461567,-4.0843887,29.873625,7.466919,,100,11100,18.781178,659.98016,0.008103616,111,85.826614,[-1.303  0.406 -0.96   0.072 -1.322],1144.7631347179413,0.076057605,769.15375,520.95984,3.0930672,-107.82708093312509,,15.91,2.6407917,2521697.2,100.0,181563,0.6573986,0.08138998
1.0695727,-1.1138916e-05,1.3750361,-4.1436462,5.886298,7.950325,,100,11200,2.199106,526.295,0.19277659,112,86.29921,[-1.274  0.427 -0.959  0.076 -1.343],1155.6542522907257,0.08112342,595.34735,496.8079,0.5632504,-108.00816460834747,,16.51,2.7683039,90507.18,100.0,183214,0.22598727,0.04098247
1.1915723,-8.392334e-07,2.35944,-3.6585693,8.482157,8.119499,,100,11300,6.3847933,595.24146,0.024810936,113,85.97167,[-1.259  0.431 -0.95   0.084 -1.338],1164.7383630275726,0.0732138,677.7589,513.2322,1.1288458,-108.4347011966474,,16.15,2.382034,360880.16,100.0,184829,0.33008876,0.05224336
3.183605,-2.2888183e-07,179.919,-4.1152267,340.1286,8.6833725,,100,11400,716.628,1120.9395,0.0019355217,114,86.0475,[-1.257  0.425 -0.949  0.1   -1.346],1173.8458766937256,0.09097726,1645.456,508.93283,25.292381,-108.22624945843809,,16.23,2.5924058,157465900.0,100.0,186452,12.801978,1.0996864
2.4227507,-2.5177003e-06,32.419342,-4.012909,131.14464,9.667511,,100,11500,267.11807,1002.0377,0.002052485,115,86.12962,[-1.268  0.433 -0.911  0.102 -1.328],1185.345264673233,0.08523688,1313.0349,503.4189,9.457071,-108.00344518644873,,16.34,2.8282306,24504620.0,100.0,188086,5.9493403,0.41409394
1.0792762,2.2888185e-06,1.7031118,-3.7548752,6.9782057,6.0822525,,100,11600,3.910401,560.8701,0.08237441,116,85.68734,[-1.26   0.434 -0.903  0.132 -1.334],1195.8036105632782,0.09238526,629.33844,529.1839,0.91267335,-108.05469654617278,,15.77,2.0995035,249934.97,100.0,189663,0.2411138,0.042142965
1.0658954,-3.8146973e-07,1.4379218,-3.8871536,4.381395,6.704605,,100,11700,2.3024807,525.4488,0.1486411,117,86.21829,[-1.273  0.416 -0.917  0.117 -1.327],1205.286384344101,0.086327225,593.8574,499.57303,0.6984508,-108.16753929620674,,16.46,2.645953,128883.08,100.0,191309,0.22405893,0.040293273
1.1050525,-9.918213e-07,1.4074978,-4.751869,4.1134977,7.232834,,100,11800,2.9034224,552.8224,0.202963,118,86.13537,[-1.294  0.423 -0.913  0.105 -1.333],1213.1642248630524,0.071478836,621.1025,504.0789,0.62443054,-107.60340255177661,,16.27,2.6366363,112667.51,100.0,192936,0.22991073,0.040987816
5.491395,4.8828124e-06,142.86649,-4.2422104,409.70038,6.525337,,100,11900,1963.0739,2279.6846,0.00016054633,119,86.15175,[-1.296  0.416 -0.927  0.12  -1.347],1222.8429718017578,0.054007422,2793.1328,503.75974,40.295155,-107.76753739868724,,16.3,2.6267264,393057200.0,100.0,194566,15.596893,0.71047956
1.63951,-4.043579e-06,22.73415,-3.8089905,52.991444,8.199547,,100,12000,379.7732,773.9381,0.018591577,120,85.83344,[-1.263  0.475 -0.885  0.147 -1.365],1236.2912039756775,0.09087578,910.8667,518.85693,5.7471123,-108.05246498542706,,15.99,2.6980495,8812384.0,100.0,196165,2.9853752,0.15247218
1.2166889,4.348755e-06,3.6257138,-4.1237564,15.964023,7.512207,,100,12100,11.244756,568.4885,0.039704755,121,86.25593,[-1.248  0.487 -0.897  0.169 -1.328],1247.562817811966,0.09192564,671.0597,497.75662,1.9201362,-108.2669608364659,,16.52,2.79534,979106.44,100.0,197817,0.53045124,0.07461344
1.3404406,4.577637e-06,15.2863245,-3.9188843,53.115795,6.3358383,,100,12200,33.321693,581.05206,0.0027974756,122,86.2816,[-1.257  0.488 -0.893  0.142 -1.327],1257.312607049942,0.06377194,716.798,497.89017,5.346177,-108.290001236878,,16.52,2.4266393,6453345.5,100.0,199469,0.9812474,0.11978369
1.0066085,-1.3732911e-06,1.0184414,-4.2849884,1.4783404,8.646996,,100,12300,1.0324762,526.0867,0.7166911,123,85.74901,[-1.221  0.488 -0.91   0.142 -1.355],1267.216629743576,0.06329103,586.236,522.5222,0.13162354,-107.70083334272596,,15.83,2.8861134,4795.8354,100.0,201052,0.17629494,0.03187587
1.039533,-1.0681152e-06,1.4246048,-4.175644,3.5629017,8.155228,,100,12400,1.7978557,535.9725,0.07583658,124,85.831825,[-1.212  0.488 -0.907  0.141 -1.356],1275.1207313537598,0.051297147,601.37476,518.99316,0.6226879,-107.51314867681178,,15.89,2.6249237,108314.234,100.0,202641,0.20014913,0.03597044
1.091345,-1.2969971e-05,2.50573,-4.7048874,7.2497654,9.004272,,100,12500,3.5621352,532.5225,0.06257607,125,86.1267,[-1.212  0.469 -0.916  0.136 -1.368],1283.8603465557098,0.058921445,612.1086,503.96957,1.1858734,-107.50381911425865,,16.26,2.9142644,377505.22,100.0,204267,0.2869576,0.0501227
1.5139927,2.2125244e-06,7.6835866,-4.1617737,41.17303,8.123024,,100,12600,37.957985,687.9331,0.0006559886,126,86.02961,[-1.212  0.471 -0.93   0.137 -1.36 ],1293.2043752670288,0.05303716,842.001,509.31113,3.9098454,-107.84057866866131,,16.17,2.7205563,4392063.5,100.0,205884,1.2648742,0.13369301
1.1821121,-6.027222e-06,3.6887786,-5.0329056,16.211124,7.8003845,,100,12700,6.013129,547.0541,0.07120451,127,86.55625,[-1.198  0.473 -0.923  0.162 -1.366],1304.4147627353668,0.049255557,633.8913,482.58206,1.851153,-108.38202864039022,,16.91,2.9635515,812311.1,100.0,207575,0.32256126,0.05382415
1.0575962,2.0599366e-06,1.3565891,-4.2610626,3.7176173,8.1467285,,100,12800,1.9100637,518.7832,0.24650359,128,86.30614,[-1.21   0.447 -0.933  0.158 -1.37 ],1314.420354604721,0.050905816,585.05536,495.10928,0.54161465,-108.04969605520745,,16.56,2.823258,76718.21,100.0,209231,0.21258305,0.038849737
1.234336,-8.087158e-06,2.7117789,-3.5315094,21.246271,8.463989,,100,12900,7.3702188,589.4705,0.053543143,129,86.18612,[-1.213  0.445 -0.93   0.144 -1.368],1323.0231235027313,0.029262269,680.44977,501.21622,1.6848923,-107.85976540162191,,16.35,2.9542496,757251.1,100.0,210866,0.40043226,0.05961387
1.445818,1.2969971e-06,22.05978,-4.3587418,27.84678,8.892418,,100,13000,233.63713,644.6052,0.0022503014,130,86.17734,[-1.206  0.444 -0.929  0.122 -1.39 ],1333.1053111553192,0.030730888,780.8376,502.12027,3.811454,-107.98339404828032,,16.37,2.7595413,3379650.0,100.0,212503,2.3567731,0.13700923
1.1464642,1.5258789e-06,2.304482,-4.313057,13.17896,9.406624,,100,13100,6.152194,557.929,0.06984844,131,86.017166,[-1.171  0.452 -0.939  0.139 -1.388],1344.3651795387268,0.034778215,645.1529,509.35635,1.4895346,-107.69459437295167,,16.15,3.0031652,590963.5,100.0,214118,0.3474726,0.054754622
3.7637868,2.2125244e-06,64.81735,-3.2826385,788.119,9.198402,,100,13200,2229.1687,1729.1427,0.0040807463,132,85.506294,[-1.159  0.45  -0.933  0.152 -1.384],1353.8436024188995,0.034169,2089.2905,533.88635,30.769571,-107.83675002140016,,15.58,2.3670714,274118620.0,100.0,215676,20.90627,0.77383554
1.074625,-3.7384034e-06,1.5050828,-3.6583786,6.1040797,7.8324814,,100,13300,2.6932235,526.89496,0.11585758,133,86.22418,[-1.182  0.444 -0.957  0.198 -1.385],1366.018099308014,0.039279167,597.8937,498.95175,0.82815176,-108.1823074022159,,16.45,2.4835715,182399.98,100.0,217321,0.23471,0.0423249
1.0296962,3.0517579e-06,1.1607968,-4.4179535,2.3039522,7.991287,,100,13400,1.2694814,518.2455,0.35662395,134,86.109146,[-1.202  0.457 -0.946  0.187 -1.38 ],1375.152001619339,0.032165226,581.1728,505.3326,0.38750762,-107.69217803596192,,16.25,2.9190955,41702.97,100.0,218946,0.19287322,0.03530277
1.6256366,-2.5177003e-06,13.03027,-4.7640533,67.880295,8.526779,,100,13500,51.318874,678.55225,0.00975982,135,86.39786,[-1.199  0.452 -0.954  0.185 -1.387],1383.6348600387573,0.03459141,860.02576,491.48416,6.5467763,-107.63988711812881,,16.6,2.8038483,10444187.0,100.0,220606,1.9310752,0.19962339
1.6679716,-2.5177003e-06,10.32094,-3.978508,69.65956,8.22377,,100,13600,46.651665,767.6699,0.009170457,136,86.01549,[-1.196  0.447 -0.967  0.22  -1.384],1393.8005182743073,0.03907682,926.8756,509.7158,3.8747742,-108.06792270256113,,16.19,2.5843146,4329757.0,100.0,222225,1.5529433,0.15317053
1.1736299,6.1798096e-06,4.0316954,-4.42408,20.652489,7.6013565,,100,13700,26.408821,547.8973,0.0347335,137,86.45692,[-1.191  0.447 -0.96   0.244 -1.38 ],1403.9529178142548,0.036082707,634.4061,488.54684,2.0173128,-108.3232982386446,,16.77,2.9609468,987855.6,100.0,223902,0.5079159,0.061965805
1.13993,4.5013426e-06,2.6279972,-4.3364105,7.237635,8.770805,,100,13800,5.6701574,553.5086,0.063282944,138,86.215355,[-1.203  0.441 -0.95   0.224 -1.383],1413.9256184101105,0.028534,629.1362,499.58755,1.1795331,-107.94613581478602,,16.43,2.7379842,352798.34,100.0,225545,0.2825274,0.047149062
1.3980107,3.4332274e-06,4.2242002,-3.933197,10.922604,8.656532,,100,13900,20.66029,689.37103,0.044692002,139,85.87801,[-1.196  0.446 -0.962  0.233 -1.39 ],1422.555614233017,0.032543097,797.49817,516.7234,1.7333922,-107.63088158927229,,15.96,2.5569515,861261.56,100.0,227141,0.500796,0.071660295
1.5011863,1.0681152e-05,13.604801,-4.170685,48.842827,8.523682,,100,14000,77.75296,644.72046,0.0016226934,140,86.10484,[-1.215  0.421 -0.981  0.211 -1.386],1431.6159043312073,0.029780217,814.0322,504.56033,5.0933642,-107.9227278055281,,16.3,2.911461,6574016.5,100.0,228771,2.031926,0.19152418
1.0756149,-1.0910034e-05,1.4563167,-3.7898026,4.6910176,7.432411,,100,14100,2.3950324,565.73895,0.23580486,141,85.58684,[-1.208  0.435 -0.964  0.182 -1.389],1442.5106852054596,0.028385479,633.5394,531.7389,0.59323996,-107.5258005385504,,15.59,2.2376158,106334.805,100.0,230330,0.21265037,0.037493866
1.8528609,1.7547608e-06,46.98602,-4.278244,108.730705,8.512596,,100,14200,551.84,803.3094,0.0008858245,142,86.14436,[-1.202  0.436 -0.969  0.198 -1.391],1450.9775457382202,0.011200119,992.5372,503.4684,10.219632,-108.09178465542101,,16.35,2.6827278,26447310.0,100.0,231965,6.2231936,0.2666502
1.2223808,7.2479247e-06,4.316027,-4.4675446,11.368146,7.8184814,,100,14300,7.0633736,588.7717,0.010914876,143,86.05416,[-1.219  0.428 -0.951  0.172 -1.408],1463.348714351654,0.00993341,683.6591,508.17307,1.6369189,-107.77928520963793,,16.19,2.5264955,706581.9,100.0,233584,0.40340662,0.06525803
1.7545176,3.967285e-06,13.445046,-4.1149826,80.926926,8.9542465,,100,14400,105.80182,757.6903,0.006580093,144,86.05314,[-1.222  0.425 -0.935  0.17  -1.409],1472.9464120864868,0.008655332,966.3257,508.3773,7.0107555,-108.11991709711617,,16.23,2.909031,13559155.0,100.0,235207,2.4642386,0.21600902
1.0935028,4.119873e-06,1.5781933,-3.593361,4.961363,8.271194,,100,14500,4.9187117,556.32404,0.1116341,145,85.80067,[-1.274  0.454 -0.922  0.151 -1.41 ],1484.4419615268707,0.014396,631.3106,519.4015,0.74352837,-107.82237322582303,,15.92,2.4279714,176621.56,100.0,236799,0.28384778,0.047739238
1.88201,4.653931e-06,29.241474,-4.2143097,167.70903,7.931984,,100,14600,455.63245,825.3802,0.0015264873,146,86.05367,[-1.271  0.432 -0.945  0.153 -1.405],1494.5919597148895,0.012143533,1029.0847,506.77933,8.91655,-108.09284612192843,,16.24,2.7111917,22057908.0,100.0,238423,4.56573,0.23372744
1.2071277,-3.5095215e-06,2.576086,-4.0783234,12.29216,9.326492,,100,14700,11.58388,576.2019,0.06071014,147,86.14354,[-1.269  0.425 -0.923  0.127 -1.407],1505.2562983036041,0.010689481,665.887,501.9421,1.6377908,-108.07864593758684,,16.36,2.6929815,680925.2,100.0,240059,0.30051726,0.050184477
1.4161112,1.5258789e-07,6.283728,-4.0620956,34.255848,7.6608047,,100,14800,42.076637,632.52795,0.013593625,148,86.33943,[-1.262  0.451 -0.908  0.143 -1.408],1514.305584192276,0.016204836,776.88794,494.014,3.5889125,-108.43398855017163,,16.64,2.7094257,3536630.2,100.0,241723,1.5069156,0.16710173
23.189474,-5.264282e-06,4699.2554,-3.9794617,3055.578,8.925713,,100,14900,220441.28,7975.9746,4.8521473e-05,149,86.0611,[-1.289  0.435 -0.944  0.155 -1.403],1525.7977168560028,0.035579994,11897.448,507.835,215.80557,-107.86356353832097,,16.21,2.9564166,11928667000.0,100.0,243344,2319.0442,54.36351
1.5580078,7.93457e-06,10.501771,-4.3406296,50.111015,6.541832,,100,15000,40.293106,721.3874,0.006604637,150,86.08752,[-1.276  0.405 -0.978  0.118 -1.383],1540.1565117835999,0.03993133,862.6951,509.06238,4.2910047,-107.8880700099822,,16.21,2.4666722,4948104.0,100.0,244965,1.3644966,0.14014316
2.1687388,-2.1362305e-06,34.051414,-4.2025604,122.38261,7.6513977,,100,15100,487.1657,937.7114,0.008058585,151,86.002754,[-1.278  0.416 -0.977  0.099 -1.379],1550.3460538387299,0.036604967,1199.7041,510.29062,12.138619,-107.56787227541484,,16.11,2.646231,41361544.0,100.0,246576,5.8427324,0.37522015
8.258467,1.2207031e-06,1264.9733,-4.037567,764.4775,7.8328476,,100,15200,8621.288,3108.8018,1.2425405e-06,152,86.08855,[-1.273  0.423 -0.986  0.142 -1.382],1563.0613722801208,0.01883491,4173.5537,505.8917,74.76359,-108.22897317755331,,16.28,2.7362928,1338342700.0,100.0,248204,107.88156,4.7237525
1.1927384,-2.1362305e-06,3.3983915,-3.641159,13.049974,6.088585,,100,15300,14.397034,582.5678,0.04359521,153,85.965034,[-1.302  0.399 -0.982  0.155 -1.4  ],1575.995887517929,0.015403599,666.6851,513.0243,1.7229829,-108.31399286235256,,16.14,2.4807942,740452.9,100.0,249818,0.3368457,0.04984685
9.909245,-5.9509275e-06,857.3906,-3.4943466,970.5343,8.650497,,100,15400,5381.6006,3692.9854,0.0006199428,154,85.753,[-1.286  0.416 -0.978  0.174 -1.404],1586.726511478424,0.015388449,4997.969,523.4763,94.6175,-108.03517389803248,,15.85,2.4002848,2137649400.0,100.0,251403,71.28817,3.8741713
1.0626595,-3.967285e-06,2.178762,-3.8960114,7.3064966,8.756607,,100,15500,6.238393,524.56757,0.08136555,155,86.11697,[-1.282  0.427 -1.004  0.168 -1.404],1599.826381444931,0.009284122,596.81714,504.01663,1.1318579,-108.3474629767829,,16.37,2.5253046,328233.75,100.0,253040,0.26129293,0.043681122
1.4024706,-3.3569336e-06,6.8205037,-4.3571167,21.190361,8.126366,,100,15600,22.560879,666.162,0.0060004257,156,85.80099,[-1.292  0.423 -0.995  0.155 -1.41 ],1608.7889912128448,-0.013313153,793.4509,519.8506,2.9038498,-107.439463928746,,15.86,2.6383145,2304472.5,100.0,254626,0.6321198,0.08984683
2.0221262,4.8828124e-06,36.40323,-3.6315994,42.611954,8.18663,,100,15700,121.86637,853.00604,0.0034876391,157,86.076065,[-1.28   0.415 -0.975  0.15  -1.432],1619.5903902053833,-0.015968172,1070.6514,505.5082,6.340443,-108.3089386005286,,16.3,2.5399256,9469404.0,100.0,256256,2.1600356,0.17891555
1.1912928,1.1444092e-06,2.7859898,-4.830124,10.045388,7.611229,,100,15800,9.6285515,554.2838,0.05343105,158,86.42644,[-1.254  0.444 -0.968  0.157 -1.435],1629.6518988609314,-0.02390529,648.7383,489.7023,1.4139394,-107.6595085731576,,16.65,2.9006476,542752.8,100.0,257921,0.45664826,0.072512984
1.3278456,-4.196167e-06,4.624066,-3.9394379,18.10644,5.6108246,,100,15900,33.96092,670.9377,0.05196275,159,85.74596,[-1.226  0.45  -0.941  0.148 -1.443],1640.1953945159912,-0.028123077,759.4699,524.3921,1.9693466,-107.8489513020817,,15.83,2.2856035,1021899.6,100.0,259504,0.47416335,0.05781367
1.4783411,-3.5858154e-06,17.023901,-4.4097824,34.415516,6.1713867,,100,16000,231.23395,654.4767,0.0058869408,160,86.183365,[-1.232  0.426 -0.948  0.124 -1.447],1648.847553730011,-0.025953788,784.1438,500.3657,4.2939377,-107.87281146091034,,16.4,2.54581,4235088.5,100.0,261144,1.8573755,0.11014555
1.2012906,-6.027222e-06,2.6108308,-4.30188,8.199421,7.959404,,100,16100,4.6421723,570.53455,0.036910906,161,86.39522,[-1.248  0.412 -0.938  0.105 -1.445],1658.834147453308,-0.03385954,654.9806,491.72525,1.3500746,-108.28503976572924,,16.68,2.9320872,462969.78,100.0,262812,0.35049924,0.060729492
1.0141265,1.3732911e-06,1.0355543,-3.6131592,1.6525327,7.4591827,,100,16200,1.0830935,515.4509,0.53608274,162,86.05768,[-1.242  0.401 -0.96   0.105 -1.453],1668.901539325714,-0.037017025,576.3142,508.81992,0.16803846,-108.12798949439838,,16.22,2.5061166,8667.773,100.0,264434,0.18204276,0.033326928
