TimeElapsed,ReturnStepMax,ReturnStepMaxmin,MinIW,Weights,MaxD2w0t,InitialReturnMax,StdD2w0t,Iteration,MeanD2w0t,StdIW,MeanIW,EpisodesSoFar,MinD2w0t,InitialReturnMean,InitialBound,Bound,EpLenMean,ReturnMeanIW,EmpiricalD2,EpRewMean,MeanEntropy,EpThisIter,InitialReturnStd,J_sample_variance,InitialReturnMin,TimestepsSoFar,MaxIW
229.51840209960938,100.0,100.0,0.023502354,[ 0.056 -0.737  0.089  0.461 -0.199],19.207737,-88.08237,1.7803361,11,0.7986373,0.756212,0.7701267,1100,,-96.629036,-105.896225,-95.68579,139.03,-82.377785,4.4461403,-233.4745616969467,1.2646246,100,2.797146,3032.4233,-99.79585,78530,7.690114
266.00853753089905,100.0,100.0,0.005935795,[ 0.058 -0.797  0.087  0.434 -0.154],154.24295,-88.46799,6.4414315,12,1.3729144,2.5483756,0.9001626,1200,,-95.89249,-106.04104,-99.77775,162.37,-85.695854,9.267955,-255.4014318741834,1.2416749,100,3.0869677,1789.3213,-99.77839,94767,72.06379
303.9523093700409,100.0,100.0,0.00030839787,[-0.009 -0.779  0.099  0.443 -0.177],122.97138,-86.89317,7.8641567,13,2.4027514,0.72835207,0.59288573,1300,,-96.59643,-107.07368,-88.35199,169.61,-68.99036,12.186431,-263.6838778531313,1.2124022,100,2.943306,2522.1345,-99.680466,111728,7.843888
339.9885206222534,100.0,100.0,0.015001623,[-0.024 -0.748  0.099  0.352 -0.207],98.77702,-88.871506,3.126902,14,1.1363063,0.8307486,0.63270956,1400,,-96.960594,-107.152534,-95.5817,162.07,-81.19308,12.942535,-256.52652806653214,1.2325274,100,2.4572082,2675.7827,-99.68382,127935,12.47087
390.1899049282074,100.0,100.0,0.0038891735,[-0.06  -0.776  0.092  0.381 -0.186],232.44656,-88.09306,15.208367,15,4.8511043,0.70400035,0.54626197,1500,,-96.445755,-109.76893,-90.21811,242.38,-68.462036,19.552872,-335.2825828645403,1.2098616,100,2.8405197,1573.508,-99.5202,152173,15.433332
461.2591784000397,100.0,100.0,0.004209605,[-0.047 -0.748  0.061  0.418 -0.209],62.772663,-85.91874,6.1447763,16,4.021017,0.8757181,0.7249886,1600,,-95.66814,-112.2112,-105.15624,348.18,-82.86956,9.114048,-416.31147426172936,1.1836967,100,3.302903,3643.3718,-99.45509,186991,13.187478
543.4923779964447,100.0,100.0,0.00028092187,[-0.018 -0.728  0.035  0.393 -0.235],1027.3639,-86.625694,55.394035,17,23.109335,0.7923163,0.6390812,1700,,-95.488625,-113.83027,-100.919174,423.22,-75.48747,159.06242,-461.57351263909055,1.2403331,100,3.1883962,1473.049,-99.577835,229313,11.947809
632.3336699008942,100.0,100.0,0.03044382,[-0.049 -0.754  0.039  0.408 -0.179],151.28305,-86.33341,9.672745,18,5.418905,2.319107,0.82836115,1800,,-95.24457,-114.04438,-105.912994,460.43,-81.988594,12.094068,-473.1030870781397,1.2557577,100,3.3642492,2286.4163,-99.23041,275356,70.095116
724.8224956989288,100.0,100.0,0.0074305325,[-0.024 -0.735  0.016  0.408 -0.163],161.75725,-85.19451,11.047792,19,6.847001,0.89348996,0.82144576,1900,,-95.28579,-114.614136,-108.717705,488.0,-86.07654,27.593733,-486.4036320350616,1.286102,100,3.1256642,1240.5374,-99.16696,324156,11.788874
817.6579859256744,100.0,100.0,0.00079386926,[-0.042 -0.757  0.005  0.402 -0.133],365.21857,-85.7389,18.081457,20,10.0319,1.1407567,0.7667937,2000,,-94.52333,-113.87085,-106.56802,496.53,-81.91195,36.15645,-486.88648784319446,1.2441667,100,3.5300632,2446.2961,-98.66603,373809,16.628952
905.3982739448547,100.0,100.0,0.00024131149,[-0.021 -0.698 -0.009  0.403 -0.175],863.58484,-82.34496,47.871616,21,22.517244,1.322624,0.64865905,2100,,-94.37534,-113.70318,-99.16169,495.99,-72.38067,111.220795,-486.39107824845627,1.2047164,100,3.6665158,2685.7034,-99.10825,423408,35.580997
990.0518822669983,100.0,100.0,0.0011060749,[-0.007 -0.7   -0.025  0.363 -0.214],582.6008,-84.30455,33.14878,22,14.780184,1.6174283,0.7686117,2200,,-95.620964,-114.4466,-106.68098,446.04,-82.003204,78.051575,-473.7529935858859,1.256252,100,3.3058712,1729.3064,-99.023415,468012,74.62074
1058.8924643993378,100.0,100.0,0.0028261598,[ 0.03  -0.714 -0.019  0.353 -0.163],131.07231,-87.378296,6.1630325,23,3.4516187,1.1634173,0.7825716,2300,,-95.18314,-111.80391,-101.80707,358.83,-79.83093,16.410172,-418.2669831777805,1.2607423,100,3.0149226,2479.279,-99.1763,503895,13.432297
1117.8159008026123,100.0,100.0,0.0007235869,[ 0.049 -0.699 -0.031  0.398 -0.158],110.946945,-88.50399,8.474142,24,3.9361575,1.1947266,0.8260466,2400,,-96.0416,-110.52327,-100.265854,281.64,-78.62101,13.281654,-364.4359154498493,1.2871113,100,2.8386812,2401.832,-99.52992,532059,16.929274
1176.233876466751,100.0,100.0,7.9792284e-05,[ 0.061 -0.693 -0.027  0.466 -0.132],935.02686,-87.45686,46.969772,25,14.002518,0.9587476,0.72270703,2500,,-95.99755,-110.31631,-99.67753,286.03,-77.52995,121.13156,-360.33628756262175,1.2933583,100,2.8796096,2297.9077,-99.40448,560662,13.727639
1215.051745414734,100.0,100.0,0.03085831,[ 0.074 -0.676 -0.055  0.443 -0.126],464.3096,-88.113205,9.273015,26,1.9804732,0.7608255,0.61957735,2600,,-96.73712,-107.48251,-92.756165,179.65,-76.86063,34.124954,-270.4111057526665,1.3247014,100,2.4251943,1397.3695,-99.48421,578627,20.43908
1276.8742108345032,100.0,100.0,0.0015808074,[ 0.023 -0.681 -0.042  0.451 -0.094],210.82138,-85.388084,15.239101,27,7.1157756,0.81640846,0.6520885,2700,,-96.14698,-111.23129,-96.45726,301.8,-74.31608,37.500805,-379.6014858144164,1.3422719,100,2.8109844,3101.9583,-99.386505,608807,6.79798
1318.031079530716,100.0,100.0,0.015498453,[ 0.025 -0.651 -0.064  0.493 -0.077],726.3848,-88.69032,23.001232,28,4.081952,0.6194426,0.52529716,2800,,-96.26543,-107.15912,-92.507164,180.87,-73.473015,33.501415,-274.14497709180677,1.3501397,100,2.6958544,1669.6055,-99.65618,626894,10.509345
1377.882171869278,100.0,100.0,0.0006872915,[ 0.015 -0.624 -0.031  0.517 -0.069],390.64722,-89.21196,24.76345,29,8.501929,0.6052755,0.54989,2900,,-96.485535,-110.92553,-90.83739,286.84,-67.42287,34.16323,-363.38702168660313,1.3422732,100,2.6699765,2337.1272,-99.56252,655578,5.318296
1453.9183022975922,100.0,100.0,0.0018476893,[ 0.021 -0.627 -0.016  0.424 -0.077],2022.58,-87.84745,54.800957,30,12.734073,1.1237425,0.845774,3000,,-95.53928,-112.09177,-106.25359,376.28,-84.17956,85.73532,-416.54869480346844,1.3370277,100,2.6824017,2834.2478,-99.13948,693206,11.919749
1535.943193435669,100.0,100.0,3.322984e-05,[ 1.205e-04 -5.902e-01  7.819e-03  4.467e-01 -8.182e-02],1711.9792,-88.86937,87.58053,31,29.65428,0.8652716,0.5868671,3100,,-95.97858,-114.15069,-98.463425,440.6,-71.57708,180.4211,-457.3070381271493,1.2949528,100,2.368046,2145.4324,-99.33432,737266,8.766633
1604.5492088794708,100.0,100.0,0.0037374895,[ 0.029 -0.554  0.015  0.376 -0.124],34.6112,-87.18195,3.3433537,32,2.6910062,0.75651735,0.8504836,3200,,-96.47147,-113.10546,-108.45003,361.47,-89.04911,7.4446926,-418.5995383280744,1.2782968,100,2.4260192,2273.8064,-99.35449,773413,5.4691906
1665.4763658046722,100.0,100.0,2.20827e-06,[ 0.021 -0.562  0.031  0.409 -0.141],707.33264,-90.74963,42.45617,33,12.31879,1.0632201,0.7207659,3300,,-96.390656,-110.87026,-98.29182,285.05,-76.65391,61.98614,-364.38418947083386,1.2119454,100,2.4833324,2869.0762,-99.73739,801918,14.371797
1727.163649559021,100.0,100.0,0.00016814092,[ 0.048 -0.607  0.023  0.385 -0.207],6252.675,-88.5043,116.98267,34,9.273672,0.5998585,0.58341426,3400,,-96.55528,-111.27745,-94.86951,291.9,-75.425514,106.77655,-370.4882931645487,1.2231195,100,2.5611374,1143.381,-99.69823,831108,5.715122
1774.0086119174957,100.0,100.0,0.0032202585,[ 0.103 -0.593  0.022  0.38  -0.196],104.18247,-87.84687,6.653069,35,2.1780505,1.0004388,0.7285805,3500,,-96.61814,-107.41503,-95.46598,178.9,-79.12575,11.621857,-271.7075605908501,1.1854389,100,2.758729,4472.6274,-99.72071,848998,10.950237
1812.981395483017,100.0,100.0,0.0027389913,[ 0.093 -0.54   0.04   0.416 -0.234],395.00543,-91.7944,17.814114,36,4.169387,0.6783973,0.5976963,3600,,-97.09892,-107.347725,-87.36037,167.15,-69.55589,28.97576,-257.9145058168274,1.2231696,100,2.1095886,2970.3909,-99.751625,865713,11.2679
1843.9725527763367,100.0,100.0,0.038515415,[ 0.118 -0.528  0.047  0.339 -0.196],14.550997,-91.030914,1.295501,37,0.5321985,0.6685184,0.91923225,3700,,-96.85501,-105.540344,-101.81746,123.9,-91.08988,2.218563,-218.5693499116167,1.23633,100,2.3272915,2349.276,-99.8275,878103,5.075765
1875.405463218689,100.0,100.0,0.0007278662,[ 0.119 -0.499  0.032  0.375 -0.183],235.17873,-91.579445,7.0352206,38,1.736022,0.85215324,0.6802068,3800,,-97.02945,-106.01696,-93.13329,131.26,-76.71539,22.038801,-226.18604195907665,1.2314391,100,1.9907911,4280.8887,-99.74703,891229,9.863975
1900.0661725997925,100.0,100.0,0.0049116053,[ 0.138 -0.48   0.064  0.384 -0.188],129.94016,-90.07132,4.0263057,39,0.8815007,0.6479346,0.4281751,3900,,-97.78781,-105.62487,-79.15497,101.16,-65.25882,28.479815,-197.22540327139464,1.2498798,100,1.8588246,1816.4564,-99.82153,901345,27.26724
1935.8083682060242,100.0,100.0,0.011189779,[ 0.071 -0.523  0.053  0.378 -0.169],717.7404,-89.3836,14.30575,40,2.8229744,0.6763976,0.58126146,4000,,-97.03701,-106.77823,-88.579254,152.54,-71.096085,31.176441,-245.14102097989596,1.2660106,100,2.2365425,1850.54,-99.79216,916599,11.6853695
1980.5034654140472,100.0,100.0,1.8077953e-05,[ 0.039 -0.623  0.053  0.358 -0.153],892.5441,-89.142365,27.028135,41,5.142154,0.87391764,0.6384089,4100,,-96.85826,-108.30935,-90.15494,197.35,-71.08758,54.90059,-288.17033311211094,1.2449951,100,2.4085011,2437.357,-99.682236,936334,8.368876
2015.6083931922913,100.0,100.0,2.0192492e-05,[ 0.057 -0.612  0.08   0.354 -0.174],421.41263,-86.07886,7.811047,42,1.6122375,0.95480937,0.6278889,4200,,-96.80688,-105.919525,-87.99333,134.82,-71.098915,36.621666,-229.35564739528044,1.2261007,100,2.6249049,2877.8308,-99.68077,949816,11.707369
2047.6363832950592,100.0,99.992035,0.048763,[ 0.11  -0.566  0.091  0.376 -0.193],185.54309,-89.808235,4.977927,43,0.79287857,0.9729115,0.7818011,4300,,-97.06414,-104.686386,-95.31027,96.58,-82.55027,6.5918465,-191.83521972743776,1.2515668,100,2.3754354,4449.5103,-99.814026,959474,16.358023
2082.6884486675262,100.0,100.0,0.0015583503,[ 0.106 -0.549  0.061  0.344 -0.167],850.0438,-89.35221,21.195324,44,3.283845,1.2135783,0.65867275,4400,,-96.92347,-105.62598,-89.32529,125.27,-71.33229,43.95068,-219.0017518632709,1.2900397,100,2.2323492,4807.659,-99.73579,972001,18.003988
2123.097560405731,100.0,100.0,2.1934215e-05,[ 0.082 -0.541  0.037  0.279 -0.129],796.73865,-86.48694,20.655087,45,4.2428713,1.033266,0.7204729,4500,,-95.842834,-106.09979,-92.82233,169.44,-74.220985,57.636246,-258.120169924307,1.2236313,100,2.985179,3708.393,-99.5822,988945,9.617698
2155.5336117744446,100.0,100.0,0.01599125,[ 0.122 -0.526  0.054  0.297 -0.195],73.22223,-90.70886,4.7144275,46,1.1568108,0.53713596,0.83609986,4600,,-96.721565,-105.654205,-100.7112,130.57,-88.39696,5.5018535,-224.80382013042484,1.2158124,100,2.4555652,1603.2108,-99.68119,1002002,4.969263
2188.4522726535797,100.0,100.0,0.0026079817,[ 0.153 -0.546  0.035  0.287 -0.203],52.14913,-91.76306,2.5353482,47,0.8660848,1.2366977,0.84749234,4700,,-97.02521,-106.05263,-97.8256,133.48,-85.35757,6.5366516,-227.17840062137068,1.1845366,100,1.9191405,5144.2114,-99.77228,1015350,11.018461
2218.515249967575,100.0,100.0,0.012286235,[ 0.171 -0.554  0.059  0.275 -0.234],84.731865,-89.309586,3.2676635,48,0.80187947,0.78910476,0.7725261,4800,,-96.82091,-105.15159,-94.59453,114.88,-82.47797,5.250342,-209.65663870644923,1.1748042,100,2.3298812,3242.1067,-99.800476,1026838,8.3902025
2249.295806646347,100.0,100.0,0.0038177455,[ 0.184 -0.589  0.036  0.274 -0.244],148.37643,-90.460106,4.168719,49,0.9759696,1.0528792,0.5432697,4900,,-97.086174,-105.43758,-83.36424,115.23,-69.12944,27.11443,-210.18324392358366,1.1963958,100,2.0216217,2514.0586,-99.616295,1038361,18.24066
2291.8021309375763,100.0,99.99248,0.0061905514,[ 0.119 -0.608  0.026  0.303 -0.222],261.783,-83.15547,9.738339,50,2.360119,0.82125163,0.8068823,5000,,-96.48757,-107.20665,-101.17276,179.3,-86.47562,14.190357,-269.7495584439881,1.160677,100,2.8123217,3418.9548,-99.69507,1056291,4.658159
2333.64249253273,100.0,100.0,0.00096674386,[ 0.099 -0.605  0.04   0.345 -0.258],265.58347,-88.11327,12.637387,51,3.642947,0.5937953,0.6651672,5100,,-96.56,-107.84863,-95.55627,190.47,-77.037285,18.345646,-284.08254238650136,1.2115513,100,2.7892323,1920.5297,-99.867775,1075338,4.450515
2373.178368330002,100.0,100.0,0.005121508,[ 0.124 -0.678  0.045  0.313 -0.207],268.58612,-89.06369,5.5753493,52,1.2494259,1.0164844,0.5303259,5200,,-96.75341,-106.32356,-89.19515,147.55,-74.30853,27.619356,-240.83624724298195,1.2031171,100,2.6595802,2243.8628,-99.79461,1090093,16.654285
2427.9874200820923,100.0,100.0,7.957775e-05,[ 0.055 -0.672  0.036  0.325 -0.216],442.468,-88.37991,32.800533,53,11.058844,0.97217685,0.6701336,5300,,-96.047264,-109.65767,-95.999435,258.57,-72.577736,66.13221,-342.5102367191999,1.1692984,100,2.6217053,3265.7578,-99.479965,1115950,6.7611814
2471.6970405578613,100.0,100.0,0.002092863,[ 0.053 -0.629  0.057  0.369 -0.25 ],821.1758,-87.273224,25.923513,54,4.8343854,0.69543225,0.47450256,5400,,-96.15844,-106.76888,-86.2188,174.6,-66.87053,50.906334,-267.01559256267194,1.1241574,100,2.824143,2344.0425,-99.68165,1133410,13.0866585
2524.3343393802643,100.0,100.0,0.00045008882,[ 0.009 -0.657  0.055  0.323 -0.295],146.3336,-88.764656,8.158441,55,3.1902912,0.756345,0.71359485,5500,,-95.99951,-109.0147,-99.08577,238.97,-81.30552,20.06326,-327.53145564951706,1.15964,100,2.9176614,3587.5486,-99.63301,1157307,13.451734
2563.112296104431,100.0,100.0,0.003663877,[ 0.019 -0.654  0.07   0.301 -0.259],231.69131,-86.297066,9.794787,56,2.4646826,0.9344384,0.59120786,5600,,-96.37378,-106.21274,-82.76645,153.91,-64.45535,16.907814,-247.7036759740222,1.0903391,100,2.8995929,2356.8967,-99.497406,1172698,12.406786
2616.550602912903,100.0,100.0,0.0027869227,[ 0.028 -0.633  0.045  0.302 -0.329],915.6625,-89.69259,30.742485,57,6.57106,1.0810648,0.7026134,5700,,-96.09716,-108.820885,-96.924416,229.35,-76.434204,42.305527,-320.19697330619664,1.1429334,100,2.6973512,1945.7445,-99.56391,1195633,16.504314
2669.995792865753,100.0,100.0,0.029434416,[-0.003 -0.632  0.05   0.262 -0.276],14.229103,-88.21262,2.1046965,58,1.5007472,0.82370853,0.8784305,5800,,-95.73247,-109.50905,-103.73377,255.15,-86.63331,3.6346693,-346.69272414920675,1.1562433,100,2.9718153,2562.1995,-99.59746,1221148,7.4531765
2718.431293487549,100.0,100.0,0.03516272,[-0.019 -0.638  0.069  0.24  -0.263],567.6755,-86.31157,15.494644,59,2.617328,1.0040852,0.7434608,5900,,-95.36283,-107.44949,-99.37173,212.95,-83.40842,21.995554,-304.1651828487991,1.1396402,100,3.238093,2305.1145,-99.18645,1242443,22.24044
2784.2866826057434,100.0,100.0,0.0035233465,[-0.041 -0.587  0.052  0.249 -0.279],36.544197,-88.40159,2.8968859,60,2.199033,0.8712082,0.8471331,6000,,-95.894325,-112.003204,-106.60635,333.05,-87.11509,6.5532894,-405.38497059720663,1.1075325,100,2.6617594,1970.0226,-99.2946,1275748,8.389347
2862.3878214359283,100.0,100.0,0.00011839807,[-0.082 -0.563  0.067  0.256 -0.311],105.22348,-85.46653,12.976579,61,8.890132,2.0199022,0.78675616,6100,,-95.30382,-112.86693,-100.5038,395.51,-76.79893,35.66681,-441.98111244129404,1.069822,100,3.1409457,2111.1462,-99.10478,1315299,53.156372
2944.167777776718,100.0,100.0,7.3575598e-06,[-0.079 -0.655  0.071  0.288 -0.349],961.7008,-85.37992,91.41528,62,47.418396,0.97717434,0.5634807,6200,,-95.698845,-114.06496,-99.33294,417.12,-68.92029,297.36633,-462.1890668340475,1.0111094,100,3.309029,1901.9283,-99.41193,1357011,9.851025
3003.824858903885,100.0,100.0,0.00034828827,[-0.068 -0.58   0.077  0.293 -0.408],494.11172,-86.47907,24.734678,63,7.247516,1.0338534,0.6421536,6300,,-96.12436,-110.917305,-93.44629,282.96,-73.05511,58.383232,-372.26942339039357,1.0182143,100,2.7056875,1664.883,-99.41022,1385307,9.846
3045.8422091007233,100.0,100.0,8.373243e-05,[-0.043 -0.526  0.079  0.264 -0.401],289.22705,-87.13494,11.669811,64,3.1818943,0.82866263,0.6460602,6400,,-96.219505,-107.30418,-92.59601,185.66,-72.25173,18.467413,-278.9506756099313,0.9537785,100,2.6292326,2498.7717,-99.78169,1403873,10.4412155
3079.2260570526123,100.0,100.0,0.026471648,[-0.039 -0.455  0.078  0.295 -0.465],43.219772,-88.2818,3.8362381,65,1.2899591,0.76850873,0.7099564,6500,,-96.434456,-106.04334,-90.24565,147.89,-73.890686,4.879225,-242.01742382022752,0.95360327,100,2.7573647,2467.542,-99.5538,1418662,8.273271
3121.1868801116943,100.0,100.0,0.008181954,[-0.022 -0.431  0.058  0.335 -0.465],1970.2986,-89.31822,44.989567,66,3.1854813,1.16991,0.7226787,6600,,-96.49588,-107.6111,-96.22387,185.78,-81.189674,29.220444,-279.71865410301893,0.97252506,100,2.6767445,1869.3743,-99.62206,1437240,30.207668
3178.8899738788605,100.0,100.0,0.031893104,[-0.057 -0.435  0.06   0.37  -0.446],4.3630877,-87.53102,0.8957704,67,0.90597653,0.801164,0.90724736,6700,,-96.59983,-111.11802,-105.2733,278.89,-89.440895,2.3435044,-365.3549887428803,0.9661451,100,2.6749537,1443.0492,-99.64549,1465129,9.297919
3246.6446812152863,100.0,100.0,9.636689e-05,[-0.07  -0.469  0.063  0.396 -0.453],631.2415,-89.03635,57.455986,68,23.877167,0.81816447,0.56514186,6800,,-96.73868,-113.76384,-98.48997,363.17,-74.31597,153.57109,-428.4430739418622,0.9578825,100,2.6200151,1909.1184,-99.4874,1501446,5.8769326
3290.0637595653534,100.0,100.0,0.008447488,[-0.063 -0.464  0.081  0.388 -0.461],504.82684,-89.77144,12.20944,69,1.808699,1.3055776,0.7228106,6900,,-96.87406,-107.91926,-99.340164,183.52,-84.96303,17.080599,-277.9715881141326,0.9479121,100,2.535329,1789.34,-99.60481,1519798,48.461166
3359.1883430480957,100.0,100.0,0.009791059,[-0.102 -0.457  0.084  0.384 -0.471],28.457678,-89.22048,3.4221036,70,2.734543,0.9188951,0.777699,7000,,-96.436005,-112.20732,-105.136536,325.77,-85.00071,8.598296,-396.8901807193873,0.91340786,100,2.5023537,2953.2417,-99.61549,1552375,11.462324
3444.6347336769104,100.0,100.0,0.03046797,[-0.108 -0.481  0.079  0.357 -0.506],23.825594,-86.76765,1.8138065,71,2.135842,0.7114245,0.86342233,7100,,-95.88795,-114.15794,-107.85953,430.56,-86.30038,4.568219,-459.7699261290864,0.9223306,100,2.912097,1807.3495,-99.55182,1595431,8.335627
3534.133824825287,100.0,100.0,2.0622412e-05,[-0.132 -0.481  0.088  0.328 -0.497],1636.6212,-86.51233,134.87825,72,67.71209,0.8128071,0.49677315,7200,,-95.62442,-114.36319,-97.58762,466.03,-69.14468,453.4269,-471.5666057087412,0.8564898,100,2.901135,2071.301,-99.32588,1642034,14.955032
3631.478753566742,100.0,100.0,2.7111346e-05,[-0.167 -0.447  0.097  0.319 -0.562],214.53769,-88.93896,31.491028,73,25.32523,1.0287571,0.55536586,7300,,-95.56686,-114.83542,-96.84383,490.21,-68.791794,117.57874,-484.89933046282846,0.8203034,100,2.5854826,2308.6064,-98.80289,1691055,16.124321
3720.5199501514435,100.0,100.0,0.00044499384,[-0.16  -0.435  0.107  0.283 -0.599],256.02332,-89.371796,23.08907,74,16.112202,0.97792304,0.6515527,7400,,-95.87992,-115.2464,-101.01305,488.28,-72.507675,66.46691,-487.3627447879873,0.82695794,100,2.411685,1783.3293,-99.18002,1739883,20.07782
3814.911571741104,100.0,100.0,0.006812215,[-0.18  -0.432  0.107  0.237 -0.592],16.78863,-86.28816,2.9050496,75,4.3753214,1.0469828,0.85932314,7500,,-95.45038,-114.972015,-107.90953,499.6,-84.54577,11.103223,-491.2678132586565,0.84214026,100,2.6828256,2783.5461,-98.7218,1789843,12.785595
3910.7947278022766,1.0,1.0,0.11225434,[-0.18  -0.433  0.097  0.257 -0.577],2.3890018,-83.678116,0.27505735,76,1.4715633,0.74128,0.95919234,7600,1.0001997,-95.150055,-114.639145,-111.55622,500.0,-90.62296,1.8523417,-490.4484800586332,0.8320791,100,3.1409183,1307.3182,-98.59971,1839843,11.151764
4004.114897966385,1.0,1.0,0.0017639487,[-0.171 -0.444  0.088  0.267 -0.587],30.185106,-89.29948,6.034641,77,6.852804,1.2060139,0.7492668,7700,1.0045661,-95.58649,-115.10863,-105.44497,500.0,-82.41424,22.946907,-491.2804313523522,0.782176,100,2.5797234,2306.1394,-98.79674,1889843,24.855854
4100.185914039612,1.0,1.0,0.0021724943,[-0.185 -0.451  0.088  0.267 -0.637],50.17177,-86.91332,9.220146,78,9.479094,0.94134235,0.65065295,7800,1.0026402,-95.84218,-115.38306,-105.36838,500.0,-81.34987,35.290928,-491.75196040338943,0.8170879,100,2.8243976,2034.2979,-98.94853,1939843,14.982648
4196.967438459396,1.0,1.0,0.00021681498,[-0.188 -0.435  0.078  0.279 -0.602],67.4928,-87.001976,9.0265045,79,9.53699,1.0542395,0.7109992,7900,1.0019462,-95.37719,-114.89901,-103.2763,500.0,-76.42093,29.941761,-491.2723126289668,0.7850009,100,3.013074,1608.0729,-98.78552,1989843,22.842854
4293.643963098526,1.0,1.0,0.0023688967,[-0.199 -0.409  0.093  0.261 -0.634],138.41235,-87.91016,13.225331,80,12.438208,0.72176874,0.54878646,8000,1.0002114,-95.628525,-115.15547,-98.11117,500.0,-68.22082,39.001713,-491.4011199028654,0.7805688,100,2.8364596,1994.0217,-98.70302,2039843,18.119934
4395.088747739792,1.0,1.0,0.0010450128,[-0.179 -0.424  0.071  0.261 -0.638],48.087845,-86.77801,4.085336,81,4.827624,0.82429683,0.76825094,8100,1.0001585,-95.73752,-115.27186,-105.987495,500.0,-79.83998,10.523908,-491.58718349456524,0.771536,100,2.7348628,2131.8748,-98.85579,2089843,10.607712
4496.320374965668,1.0,1.0,0.0014695227,[-0.2   -0.438  0.088  0.24  -0.647],12.879217,-85.20951,2.1425889,82,3.625523,0.9695134,0.8055657,8200,1.0009505,-94.861946,-114.34425,-107.892914,500.0,-85.06025,8.446325,-490.27758346304574,0.7493388,100,2.994173,2185.678,-98.92341,2139843,14.843719
