MeanIW,MinIW,TimestepsSoFar,InitialReturnMean,EmpiricalD2,StdD2w0t,StdIW,InitialBound,EpThisIter,EntropyCoefficient,InitialReturnStd,ReturnStepMaxmin,InitialReturnMax,Iteration,EpLenMean,MeanD2w0t,ReturnMeanIW,EpRewMean,EpisodesSoFar,ReturnStepMax,InitialReturnMin,TimeElapsed,MaxIW,Bound,MinD2w0t,J_sample_variance,MeanEntropy,Weights,MaxD2w0t
0.71060663,0.0042641237,49044,-98.348465,9.630714,7.673296,0.8634915,-88.94188,100,10.0,1.2329626,100.0,-94.72341,11,40.4,0.53092045,-74.49169,-137.58135547700178,1100,100.0,-99.73508,176.1060836315155,10.506624,-70.37439,,5297.086,1.0843602,[ 0.464 -0.325  0.066  0.502 -0.256],342.04028
0.41563424,0.0015755772,52939,-98.2295,57.282215,12.199269,0.5782114,-89.41131,100,10.0,1.2278786,100.0,-94.94799,12,38.95,1.3821119,-45.76462,-136.01207863984004,1200,100.0,-99.7788,192.87507820129395,5.4451427,-47.210373,,2590.0999,1.1107234,[ 0.398 -0.333  0.083  0.449 -0.335],417.2958
0.418372,0.00018585943,57209,-97.957245,340.81476,49.47277,1.0636123,-89.00493,100,10.0,1.508503,99.98804,-94.01892,13,42.7,2.3455482,-53.375748,-139.4315934263595,1300,100.0,-99.777176,209.2021460533142,30.352684,-53.01119,,8350.994,1.1024296,[ 0.364 -0.317  0.025  0.359 -0.308],4984.3823
0.6236933,5.91322e-05,63563,-97.72,29.012043,17.977964,0.71685386,-89.27341,100,10.0,1.9172344,100.0,-89.79625,14,63.54,1.6446218,-68.19575,-159.77522731097676,1400,100.0,-99.7607,230.46358346939087,9.279424,-68.27854,,3213.7039,1.1165832,[ 0.242 -0.328  0.014  0.25  -0.317],968.6992
0.52745986,0.0064480826,68490,-97.72674,74.710335,9.017673,1.3171784,-88.88713,100,10.0,1.6563497,100.0,-93.78678,15,49.27,0.9559242,-67.29631,-145.7097816264283,1500,100.0,-99.8418,248.35877871513367,56.747543,-63.678364,,9992.135,1.1578251,[ 0.219 -0.282 -0.023  0.309 -0.302],672.5625
0.61838186,0.00042403882,77788,-97.29703,46.892647,21.41648,0.63906527,-88.77586,100,10.0,1.8833392,100.0,-91.289665,16,92.98,2.4841866,-70.53234,-188.48072832529672,1600,100.0,-99.54609,275.4891083240509,7.8761272,-67.44983,,2632.441,1.179303,[ 0.121 -0.314 -0.019  0.284 -0.261],801.1002
0.8905063,0.010316612,86336,-96.848114,5.0128055,1.2339183,1.0746886,-87.97309,100,10.0,1.9654157,100.0,-89.19299,17,85.48,0.37698618,-88.82488,-180.31718792724726,1700,100.0,-99.78714,299.10521054267883,9.33695,-81.0528,,4323.0044,1.1855485,[ 0.142 -0.3   -0.048  0.231 -0.24 ],40.70809
0.33351454,0.00027835293,92882,-96.68976,125.83413,16.618242,0.4857513,-87.42875,100,10.0,2.4581146,100.0,-89.30385,18,65.46,1.7988801,-47.954727,-160.36157699701218,1800,100.0,-99.64315,318.7105185985565,9.584515,-45.76209,,1360.2747,1.1976459,[ 0.181 -0.322 -0.075  0.233 -0.233],1057.3862
0.65475225,0.0010049843,102532,-97.05997,40.343002,27.650202,0.8186388,-88.18436,100,10.0,1.9597493,100.0,-89.75879,19,96.5,3.22408,-71.591515,-191.4749062610386,1900,100.0,-99.647835,344.6353509426117,14.637439,-69.78253,,4062.3247,1.2040937,[ 0.115 -0.33  -0.032  0.23  -0.221],870.08997
0.42189023,0.00011494187,110970,-95.9933,89.21382,37.971424,0.78603387,-86.82701,100,10.0,3.0128434,100.0,-86.236946,20,84.38,4.0818176,-54.66878,-177.95684601278245,2000,100.0,-99.618866,368.7742133140564,10.256022,-56.06919,,3665.2249,1.135769,[ 0.157 -0.354 -0.048  0.135 -0.215],1778.7886
0.8670495,0.00038136425,124274,-93.84524,5.4950256,1.4874169,1.0569246,-86.08212,100,10.0,4.008303,99.97133,-77.67531,21,133.04,0.62777054,-86.28821,-221.594214561278,2100,100.0,-99.66813,400.65489292144775,8.079062,-79.487076,,4341.9146,1.1451248,[ 0.11  -0.375 -0.039  0.052 -0.283],34.723797
0.59795034,0.020671897,134497,-92.741234,68.34588,124.13451,0.6578061,-84.3471,100,10.0,5.209678,100.0,-79.58381,22,102.23,8.314778,-67.98479,-188.44780139923125,2200,100.0,-99.73417,425.535765171051,13.437065,-64.32347,,2903.5217,1.1743147,[ 0.15  -0.395 -0.05   0.022 -0.274],4675.482
0.81521446,0.00012442186,145509,-89.22548,45.200333,50.843456,1.616644,-80.55101,100,10.0,7.3175116,99.78552,-65.32787,23,110.12,4.0301504,-71.89379,-189.1707386736154,2300,100.0,-99.44478,452.6214141845703,17.25016,-68.580086,,6845.2754,1.0771577,[ 0.127 -0.408 -0.044 -0.027 -0.245],2340.2092
0.6945529,7.9057325e-05,155920,-87.90792,91.48756,42.023216,1.9162811,-80.05673,100,10.0,8.709064,99.73604,-61.70025,24,104.11,4.4497695,-62.867355,-180.1801929328267,2400,100.0,-98.78669,480.07956767082214,40.266655,-61.198517,,2954.6638,1.072406,[ 0.139 -0.386 -0.051 -0.04  -0.342],1658.0956
0.6321009,3.631918e-05,168417,-81.54418,91.412346,135.59323,0.84629977,-73.81356,100,10.0,10.712933,99.48553,-51.880997,25,124.97,6.8833,-61.46443,-184.52259063915295,2500,100.0,-98.85441,507.76761293411255,7.4586334,-57.339756,,2755.5999,1.0341411,[ 0.099 -0.388 -0.045 -0.075 -0.346],7004.2334
0.5318873,0.00072717795,178936,-79.69369,139.17223,77.41737,1.0129642,-71.985535,100,10.0,12.1707735,99.25087,-49.39061,26,105.19,6.3871512,-52.812958,-162.32044715826555,2600,100.0,-99.30752,534.5501062870026,17.241184,-51.058453,,2484.8855,0.9887614,[ 0.125 -0.361 -0.048 -0.097 -0.385],3014.7822
0.62941307,0.0012737225,193981,-70.07638,285.1025,172.14735,1.3660592,-63.01103,100,10.0,13.188071,99.3379,-38.29751,27,150.45,20.467382,-53.067844,-173.9709777871566,2700,100.0,-97.193794,565.6015138626099,29.288456,-50.746082,,2291.625,0.97444576,[ 0.072 -0.368 -0.032 -0.116 -0.43 ],6324.678
0.78471565,9.872586e-05,216927,-69.47319,276.63348,161.93425,1.7666143,-63.355793,100,10.0,12.032317,99.28229,-43.83135,28,229.46,25.307945,-55.681686,-223.5799969796618,2800,100.0,-98.4687,612.6951835155487,67.5096,-53.01464,,1225.1136,0.9745685,[ 0.061 -0.375 -0.012 -0.1   -0.445],6037.5195
0.7192319,0.002584438,244863,-63.67126,224.42816,117.18344,1.265952,-57.47729,100,10.0,11.589868,99.26684,-35.42526,29,279.36,29.182152,-51.846226,-218.93601328938294,2900,100.0,-94.89924,664.731778383255,20.25315,-47.74716,,1203.7085,0.97281295,[ 0.041 -0.363  0.002 -0.118 -0.444],2001.3224
0.852572,0.0033005963,276019,-56.36225,166.88931,93.68606,1.391723,-49.936646,100,10.0,11.830301,99.00013,-30.312534,30,311.56,16.531015,-48.17265,-203.57502979375812,3000,100.0,-92.922905,726.2032423019409,33.277054,-42.78389,,363.00366,0.9892254,[ 0.032 -0.352 -0.009 -0.134 -0.446],3008.9084
0.92262846,0.00021334692,316994,-47.815117,246.7978,90.26169,2.1033363,-40.83964,100,10.0,11.853593,99.080795,-17.857422,31,409.75,40.423866,-39.637,-179.79689809020408,3100,100.0,-79.120964,801.6187467575073,43.307045,-33.93107,,399.878,0.9837547,[-0.013 -0.292 -0.009 -0.126 -0.43 ],1007.9816
0.8895406,1.9064411e-05,359709,-42.80868,1850.814,521.562,4.0470395,-35.30455,100,10.0,12.755335,99.0,-21.652462,32,427.15,229.84108,-32.33031,-143.83727916571814,3200,100.0,-84.63966,877.7563192844391,112.63339,-26.658922,,171.46553,0.9832453,[-0.036 -0.277 -0.012 -0.14  -0.435],4976.474
0.7808203,4.682491e-05,402688,-33.79863,2129.1172,596.33905,2.1164227,-25.890364,100,10.0,11.27687,99.0,-9.257446,33,429.79,262.9804,-25.021294,-118.61145040536448,3300,100.0,-69.20514,955.0788958072662,65.940895,-18.789188,,173.0625,0.9835529,[-0.053 -0.263 -0.015 -0.157 -0.436],4714.7954
0.81877154,3.3905864e-05,445008,-29.178736,3080.3635,862.5096,2.0389342,-20.722424,100,10.0,11.493468,99.00001,-1.5253567,34,423.2,359.00653,-22.231318,-85.01812605878145,3400,100.0,-61.701813,1030.5493805408478,36.7791,-15.1186695,,116.92633,0.98473907,[-0.058 -0.254 -0.013 -0.178 -0.435],8004.2896
0.84125,5.0718576e-05,478402,-28.518929,1658.3214,801.2645,2.9981356,-20.042114,100,10.0,14.639333,99.0,-4.156282,35,333.94,208.85564,-19.320509,-84.48551268324869,3500,100.0,-74.240654,1099.8218200206757,97.35303,-12.583935,,159.57616,0.95051533,[-0.064 -0.24  -0.015 -0.196 -0.434],14759.311
0.68660814,3.9673898e-05,509125,-29.073807,2708.0356,1328.1055,1.0907875,-20.887089,100,10.0,16.43214,99.0,-1.5821211,36,307.23,304.9582,-22.627415,-81.27156821087817,3600,100.0,-76.378624,1160.5176854133606,15.080877,-16.051414,,745.4203,0.958141,[-0.059 -0.192  0.001 -0.194 -0.468],40133.13
0.9649217,0.0017007838,531762,-30.830843,87.08501,45.624092,2.810385,-22.728043,100,10.0,19.855907,99.0,7.2207885,37,226.37,7.8916073,-20.7486,-91.14490106746804,3700,100.0,-86.43975,1206.3250920772552,71.957,-13.414386,,368.3559,0.9556058,[-0.049 -0.211 -0.006 -0.222 -0.461],1334.6375
0.63346165,6.396924e-05,564645,-23.130394,791.40826,321.9671,1.0685334,-14.654719,100,10.0,14.544868,99.0,7.840604,38,328.83,103.63199,-19.863163,-66.59735802343545,3800,100.0,-63.246025,1269.311482667923,16.302584,-12.202635,,325.17184,0.95640963,[-0.102 -0.207 -0.002 -0.202 -0.463],3565.3723
0.6366655,0.0017731467,587835,-26.50994,248.11983,132.72603,1.2360528,-18.34953,100,10.0,16.463247,99.0,0.7787488,39,231.9,25.80418,-21.093885,-86.52635078381846,3900,100.0,-84.95692,1319.0226414203644,46.032726,-14.0862665,,272.14673,0.9614278,[-0.125 -0.197 -0.004 -0.216 -0.463],3396.6362
0.82372046,0.004023531,618411,-23.822527,143.34534,70.032936,1.4368647,-15.437144,100,10.0,14.970152,99.0,11.847063,40,305.76,22.541815,-20.378056,-75.75193815153868,4000,100.0,-73.74305,1380.833725452423,22.25518,-12.310903,,271.7942,0.98776007,[-0.13  -0.199  0.008 -0.198 -0.457],1088.6019
0.45545462,6.213411e-07,648850,-24.61927,1617.5272,696.9127,0.69952327,-16.048637,100,10.0,12.466544,99.0,0.41793743,41,304.39,179.91692,-18.886225,-80.56441263182444,4100,100.0,-59.7919,1443.990201473236,11.479992,-11.945458,,231.09373,0.9824218,[-0.115 -0.172  0.003 -0.188 -0.431],10333.703
0.7143105,0.0006899364,668627,-34.324738,479.68726,453.85303,1.3665452,-26.015194,100,10.0,19.43703,99.0,-2.3858624,42,197.77,61.51406,-23.26416,-93.36808786796124,4200,100.0,-85.923294,1487.4659988880157,29.274193,-16.6981,,317.79657,0.98539203,[-0.099 -0.16   0.012 -0.21  -0.437],12363.66
0.8616103,0.0046096654,696683,-27.99416,18.434864,8.818155,1.219272,-19.375,100,10.0,17.691437,99.0,2.1177535,43,280.56,4.0764384,-24.601328,-76.11338819576889,4300,100.0,-86.473404,1546.9399621486664,13.26532,-16.235508,,345.67755,0.98763907,[-0.106 -0.169 -0.005 -0.193 -0.433],99.53009
0.7080539,1.6973752e-06,732833,-24.218983,2627.811,934.14154,2.208762,-15.2542305,100,10.0,13.838932,99.0,5.5147347,44,361.5,284.42566,-19.22535,-56.195522867933754,4400,100.0,-82.70699,1614.41002368927,57.2521,-11.146727,,268.9985,0.99559724,[-0.114 -0.197 -0.009 -0.192 -0.431],25071.596
0.63493425,4.4994158e-05,761220,-27.880333,727.31305,357.2627,0.81004035,-19.225536,100,10.0,16.45145,99.0,0.26527917,45,283.87,82.72559,-23.57945,-80.20759037078757,4500,100.0,-67.97246,1671.266527414322,11.85896,-15.995481,,364.56793,0.98470086,[-0.116 -0.197  0.012 -0.202 -0.423],9062.742
0.51758856,0.00027509112,786451,-26.993315,293.29343,93.51569,0.986409,-18.533783,100,10.0,17.082214,99.0,5.8082857,46,252.31,16.214256,-19.847704,-85.52715903132932,4600,100.0,-84.702805,1726.6815700531006,23.005974,-12.553995,,188.2977,0.9755938,[-0.124 -0.163  0.009 -0.205 -0.434],3136.9412
0.99236757,0.0007604243,817370,-26.838842,36.27705,16.552423,1.5946568,-18.230658,100,10.0,15.699264,99.0,1.8409356,47,309.19,7.095031,-21.933483,-70.75010768796295,4700,100.0,-81.41748,1787.4860155582428,23.501404,-13.535006,,214.9952,0.99107987,[-0.186 -0.15   0.011 -0.177 -0.443],251.26253
0.57565683,3.5638652e-07,856728,-24.958735,8912.649,8559.673,1.2439902,-16.017393,100,10.0,12.12196,99.0,-1.9230149,48,393.58,702.69226,-18.996487,-59.75952207504296,4800,100.0,-49.88553,1860.1557500362396,23.141903,-11.217447,,138.28835,0.9905693,[-0.216 -0.152  0.005 -0.16  -0.428],484955.38
0.7857698,0.0041270894,891244,-19.843094,111.5607,106.00013,1.235851,-10.92325,100,10.0,13.915689,99.0,12.13943,49,345.16,15.587133,-17.780535,-60.76997669455694,4900,100.0,-70.949524,1931.4754302501678,16.441156,-9.123209,,255.8381,0.99511737,[-0.228 -0.167 -0.011 -0.18  -0.428],3300.2554
0.72327876,0.001551338,924597,-22.990532,497.72995,211.96684,1.0632179,-14.1163025,100,10.0,13.694827,99.0,0.14462678,50,333.53,58.89964,-18.54886,-66.38528698740664,5000,100.0,-59.72633,1994.3930666446686,16.167944,-9.9850445,,219.9332,1.0271972,[-0.228 -0.162  0.006 -0.176 -0.424],4278.757
0.884651,1.9556363e-05,964899,-20.597113,9200.483,5605.6963,2.5272741,-11.029196,100,10.0,12.930745,99.0,4.670672,51,403.02,716.8934,-16.098803,-43.39971796434416,5100,100.0,-60.75246,2063.014375448227,150.62788,-7.2085238,,448.93674,1.0190057,[-0.261 -0.191  0.002 -0.18  -0.392],148165.9
1.7114353,0.0006420206,1000398,-22.30112,73.57835,30.665897,10.925724,-13.104098,100,10.0,15.756081,99.0,5.530851,52,354.99,13.098225,-18.799795,-61.212844083346766,5200,100.0,-64.749466,2129.8181109428406,287.38846,-10.285195,,245.61935,0.9829121,[-0.265 -0.176  0.022 -0.186 -0.4  ],606.093
4.1945043,4.0061987e-10,1042167,-20.157642,81433730.0,34403624.0,69.86461,-10.970433,100,10.0,11.7652855,99.0,2.725936,53,417.69,3989099.2,44.023144,-39.569070728258524,5300,100.0,-52.939873,2205.82767868042,2778.4033,26.646557,,634260.2,0.9804586,[-0.29  -0.182  0.029 -0.175 -0.436],1472806400.0
0.83557063,2.1946132e-06,1074624,-21.443249,2291.8962,1898.9081,1.5023533,-12.651407,100,10.0,16.601763,99.0,11.232684,54,324.57,198.5154,-16.607182,-62.42782366446979,5400,100.0,-60.569504,2268.963292837143,26.255848,-8.504619,,374.42435,0.98975366,[-0.336 -0.191  0.022 -0.204 -0.439],75980.836
0.65664834,4.9033207e-07,1119609,-13.352361,239753.73,69785.62,1.9680475,-3.6806993,100,10.0,11.136618,99.0,18.360292,55,449.85,18978.955,-9.189883,-13.923445307730022,5500,100.0,-42.294018,2353.82395863533,46.958733,-0.44820213,,738.8054,0.988808,[-0.361 -0.218  0.012 -0.204 -0.429],1363427.2
2.077767,2.4261488e-05,1155497,-15.6826,3504.422,2663.4932,17.750011,-6.493453,100,10.0,15.488469,99.0,10.415359,56,358.88,351.30392,-12.3499775,-43.08375000942698,5600,100.0,-63.770897,2425.779252767563,400.73865,-3.692977,,467.04755,0.9890985,[-0.409 -0.215  0.018 -0.223 -0.43 ],71162.27
2.8688087,3.6439878e-09,1198891,-13.7008505,14511782.0,5982714.0,39.253506,-4.0538054,100,10.0,12.7963295,99.0,10.181617,57,433.94,920781.2,20.425188,-15.036944341019561,5700,100.0,-51.120552,2505.995019674301,1299.3242,24.78295,,91292.95,0.9615818,[-0.422 -0.223  0.001 -0.212 -0.43 ],143485420.0
0.8130591,0.00017586115,1232261,-20.88283,1448.4025,662.2726,3.2085075,-12.110163,100,10.0,19.094908,99.0,7.556928,58,333.7,170.63055,-12.793261,-51.97375368057848,5800,100.0,-68.57819,2570.551464319229,94.390015,-4.8454514,,230.77783,0.9467874,[-0.468 -0.231 -0.012 -0.239 -0.457],14961.157
0.9283715,2.0759373e-05,1278273,-12.335876,3313.0947,1813.2593,1.9790999,-3.0565138,100,10.0,11.471665,99.0,8.252935,59,460.12,316.09775,-10.87194,-11.620216658536007,5900,100.0,-66.84239,2658.4042448997498,28.127464,-1.7158251,,146.67834,0.94429374,[-0.482 -0.249 -0.017 -0.229 -0.472],55468.875
1.1000544,1.6044194e-06,1325485,-11.834365,2734.5256,891.5863,3.1532545,-2.5544214,100,10.0,10.565941,99.0,10.017353,60,472.12,295.8324,-9.87975,-10.04734695516486,6000,100.0,-56.833843,2741.22962474823,74.34226,-0.8287411,,203.50426,0.9315011,[-0.5   -0.253 -0.035 -0.225 -0.475],15690.271
0.98589796,0.0002935222,1373490,-10.8297415,172.0468,54.815502,1.7886204,-1.5496197,100,10.0,8.913181,99.0,3.0323608,61,480.05,28.54992,-9.8696575,-2.1507122928903906,6100,100.0,-46.927765,2827.8970532417297,42.78123,-0.6083298,,123.1088,0.93050283,[-0.505 -0.251 -0.018 -0.232 -0.487],646.10284
0.72246826,1.9475735e-07,1419105,-12.633332,140299.14,48626.336,2.3957026,-3.4711056,100,10.0,11.488197,99.0,6.6520905,62,456.15,11516.419,-9.527413,-8.802583140047627,6200,100.0,-60.682823,2909.322799682617,49.60593,-0.89271355,,622.5946,0.9231691,[-0.505 -0.242 -0.006 -0.237 -0.488],1581806.9
1.5319057,2.5659278e-07,1467272,-11.620109,77948.69,21444.037,13.973775,-2.541152,100,10.0,7.909715,99.0,2.1858938,63,481.67,6543.2085,-7.634851,-9.414875984060068,6300,100.0,-34.790512,2995.1779589653015,446.9184,1.068428,,1719.1599,0.92268884,[-0.531 -0.272  0.009 -0.255 -0.496],286485.72
0.526841,6.4584456e-06,1515341,-11.918449,53195.11,21303.695,1.2522929,-2.8495674,100,10.0,9.801242,99.0,7.2025285,64,480.69,4721.114,-9.152762,-9.739968662064506,6400,100.0,-44.181248,3086.4820222854614,36.167572,-0.41004753,,282.76492,0.92512006,[-0.508 -0.251 -0.009 -0.241 -0.496],727362.3
0.96450377,0.00024407892,1549786,-17.457447,836.5397,433.22858,2.5589454,-8.963254,100,10.0,16.34142,99.0,8.999431,65,344.45,103.43638,-10.701059,-46.66365921537372,6500,100.0,-63.235214,3151.9970922470093,58.983295,-2.638874,,162.29227,0.9326071,[-0.51  -0.245 -0.019 -0.257 -0.494],10022.725
1.2660184,3.161583e-05,1596393,-10.725696,912.04663,353.4414,4.2193313,-1.564291,100,10.0,9.42775,99.0,10.039912,66,466.07,116.6364,-10.133931,-10.150378255841586,6600,100.0,-35.432213,3244.488231420517,167.83543,-1.0224409,,162.57173,0.93571734,[-0.51  -0.257 -0.009 -0.25  -0.486],4857.7744
1.2122356,0.0009505626,1644231,-10.166538,61.40083,17.464846,3.2091987,-0.8995428,100,10.0,8.334345,99.0,8.115711,67,478.38,13.582783,-9.471869,-5.558786352537843,6700,100.0,-40.136986,3329.1818606853485,55.642464,-0.101475716,,116.5929,0.9481051,[-0.51  -0.262  0.006 -0.246 -0.483],136.30812
11.912034,7.485564e-10,1692565,-11.962301,1704866200.0,758777800.0,215.4726,-2.511241,100,10.0,10.914572,99.0,5.0329294,68,483.34,69269550.0,18.440538,-1.8485985160879943,6800,100.0,-59.49853,3416.404225587845,8642.197,24.353989,,80122.02,0.9445052,[-0.494 -0.266 -0.003 -0.24  -0.471],43262865000.0
1.8360803,8.505658e-08,1739636,-12.520491,2971577.2,1440690.6,17.566765,-3.142171,100,10.0,11.534034,99.0,13.05983,69,470.71,172059.97,-8.311375,-4.113541857798047,6900,100.0,-59.080364,3505.2807064056396,901.708,0.45290947,,977.0509,0.9364807,[-0.484 -0.268 -0.03  -0.233 -0.474],46761828.0
0.9771255,3.1349305e-07,1787988,-12.845822,1326006.1,452796.75,4.43999,-3.5993357,100,10.0,9.989308,99.0,6.1935086,70,483.52,89050.11,-7.0890646,-7.293528328798627,7000,100.0,-60.08433,3593.56237244606,122.20225,1.3496695,,1051.314,0.93550414,[-0.478 -0.281 -0.006 -0.246 -0.483],14642758.0
30.375225,2.3155142e-08,1831849,-14.033382,19224052.0,17825672.0,421.15738,-5.015834,100,10.0,14.001779,99.0,10.595257,71,438.61,1373653.9,92.827255,-20.803847088818834,7100,100.0,-60.219807,3676.0074183940887,11033.864,91.73838,,1121578.0,0.90266514,[-0.481 -0.284  0.011 -0.269 -0.484],800639400.0
0.6892909,1.4386998e-06,1878732,-13.693792,28436.783,12176.53,1.6762108,-4.9334097,100,10.0,10.320292,99.0,10.073661,72,468.83,2618.3262,-11.289585,-16.413341098770456,7200,100.0,-40.173542,3768.973653078079,27.421837,-3.0147333,,192.27254,0.90038794,[-0.484 -0.257  0.025 -0.237 -0.516],292725.72
0.99695444,0.0068368097,1923876,-11.135157,4.5686994,1.2991912,0.9853944,-2.3757172,100,10.0,10.562059,99.0,21.570705,73,451.44,2.0999882,-10.257309,-15.067892271425695,7300,100.0,-50.527973,3849.9475593566895,12.351408,-1.5148392,,88.252426,0.90038,[-0.496 -0.261  0.014 -0.256 -0.519],6.479545
1.0417405,1.5548469e-05,1970741,-12.277146,1867.9851,582.83575,4.5321445,-3.4124365,100,10.0,10.503919,99.0,9.584917,74,468.65,236.17946,-10.421946,-8.573897410994768,7400,100.0,-45.090622,3939.5210888385773,132.25328,-1.2597027,,156.30069,0.9419269,[-0.497 -0.265  0.01  -0.25  -0.519],13764.408
0.98195827,0.07481961,2013996,-12.640692,2.8255386,0.85028505,0.8715023,-3.6425858,100,10.0,12.379692,99.0,14.28115,75,432.55,1.5491422,-11.73296,-25.961402134885446,7500,100.0,-53.123314,4018.1359226703644,13.365158,-2.764474,,125.69999,0.94107795,[-0.502 -0.295  0.013 -0.277 -0.477],3.929541
0.77798045,2.1498863e-06,2060307,-12.313118,19789.236,7847.3516,2.1002848,-3.0985346,100,10.0,9.772316,99.0,4.6520605,76,463.11,1765.0656,-10.453692,-12.094079889306833,7600,100.0,-45.387352,4104.758054018021,48.016174,-1.3378077,,282.11407,0.9555329,[-0.507 -0.3    0.014 -0.272 -0.478],167951.12
0.66255784,3.4360362e-06,2107483,-12.582919,10044.083,2516.914,1.3845713,-3.2553492,100,10.0,10.1957445,99.0,10.360856,77,471.76,1077.2329,-10.449247,-14.039689504815577,7700,100.0,-52.442684,4192.664298057556,21.859118,-1.4062986,,126.14531,0.9604467,[-5.250e-01 -3.295e-01 -1.415e-04 -2.897e-01 -4.635e-01],30776.803
0.7730233,0.001199047,2147352,-16.18082,51.98066,17.605549,1.4249496,-7.1524925,100,10.0,13.770011,99.0,13.151123,78,398.69,11.507106,-12.42066,-35.51453013582518,7800,100.0,-66.16291,4260.916672468185,22.72387,-3.4157553,,105.87265,0.9742448,[-0.544 -0.336  0.001 -0.316 -0.459],148.81659
0.7121996,5.876675e-06,2192426,-13.339463,3097.782,923.9745,1.7721094,-3.9375658,100,10.0,11.397779,99.0,11.861527,79,450.74,377.04153,-10.755489,-20.99236487592602,7900,100.0,-69.64271,4349.440711021423,31.336668,-1.5823784,,131.59111,0.98111,[-0.545 -0.344  0.003 -0.306 -0.445],15274.729
3.1917143,1.5660369e-06,2239837,-10.080976,1752636.8,429469.25,50.637714,-0.4364643,100,10.0,8.375736,99.0,4.3197203,80,474.11,117966.97,-1.2939358,-10.268853589662596,8000,100.0,-38.120075,4434.3861520290375,1973.7986,7.23964,,6156.25,1.0111094,[-0.585 -0.341  0.009 -0.319 -0.438],8330367.5
