MaxD2w0t,MeanEntropy,MeanD2w0t,StdD2w0t,EpRewMean,EpThisIter,Bound,MinIW,InitialReturnMin,StdIW,TimestepsSoFar,EpisodesSoFar,InitialReturnMax,Iteration,InitialReturnMean,Weights,TimeElapsed,MaxIW,MeanIW,EmpiricalD2,EpLenMean,InitialBound,J_sample_variance,ReturnStepMaxmin,InitialReturnStd,ReturnMeanIW,ReturnStepMax,MinD2w0t
1.002392,1.3989638,0.07196227,0.25851178,-107.18691833288877,100,-799.4997,0.93365306,-96.97729,0.025394658,294770,8200,-50.368782,82,-78.61547,[-0.817 -0.487 -0.455 -0.748 -0.022],855.9000942707062,1.0781901,0.99192107,1.0009052,35.96,-799.81555,149.90823,99.00001,12.242398,-78.01311,100.0,
1.0013694,1.4008194,0.07192041,0.25838557,-107.76475211965435,100,-847.34546,0.9067329,-93.73694,0.023148695,298365,8300,-25.589401,83,-79.07112,[-0.815 -0.485 -0.454 -0.747 -0.02 ],865.3383197784424,1.0688914,0.9947358,1.0005944,35.95,-847.5578,142.44846,99.000015,11.884945,-78.693756,100.0,
1.0005822,1.400021,0.07318551,0.26046234,-107.75979435376004,100,-807.31323,0.952071,-94.89226,0.010018164,302024,8400,-37.08881,84,-78.729126,[-0.816 -0.485 -0.453 -0.746 -0.018],875.6351401805878,1.0228335,0.99815315,1.0001158,36.59,-807.3761,166.91869,99.000015,12.661023,-78.6278,100.0,
1.0004622,1.4000423,0.07068666,0.25631514,-108.15239798166209,100,-825.8664,0.96041965,-95.56751,0.011682259,305558,8500,-44.050606,85,-79.9459,[-0.818 -0.485 -0.454 -0.746 -0.019],886.8866484165192,1.037739,0.998559,1.0001628,35.34,-825.9212,144.9121,99.00002,11.998774,-79.83729,100.0,
1.0017875,1.4000205,0.07144817,0.25762448,-107.34591516235545,100,-821.7413,0.9306421,-94.16347,0.028948681,309129,8600,-14.165401,86,-78.79587,[-0.818 -0.485 -0.454 -0.745 -0.019],895.6565668582916,1.0657753,0.99473405,1.0010173,35.71,-821.9287,166.95476,99.00001,12.632739,-78.42521,100.0,
1.0005685,1.400389,0.07102889,0.2568855,-107.47911574851825,100,-815.9689,0.9660501,-94.32189,0.013086518,312680,8700,-45.756046,87,-78.99412,[-0.818 -0.483 -0.454 -0.745 -0.019],903.249089717865,1.0375986,0.99810195,1.0002241,35.51,-816.0483,126.584145,99.00001,11.233362,-78.844246,100.0,
1.0007961,1.4013453,0.07239061,0.2591563,-106.7236337486776,100,-818.1877,0.9428185,-94.90393,0.015243125,316299,8800,-37.617855,88,-78.09663,[-0.816 -0.484 -0.454 -0.745 -0.019],913.465891122818,1.0552521,0.9977605,1.0002177,36.19,-818.258,183.6194,99.0,13.299903,-77.95802,100.0,
1.0012212,1.4018927,0.06907041,0.2535912,-106.6135400599091,100,-820.73895,0.9470543,-95.88633,0.01524738,319752,8900,-30.98976,89,-79.16187,[-0.815 -0.485 -0.453 -0.746 -0.018],926.3221774101257,1.0491519,0.99760216,1.000237,34.53,-820.8255,174.36005,99.00001,13.113687,-78.99231,100.0,
1.0002234,1.4014533,0.0730223,0.26018038,-107.97905669584365,100,-823.506,0.9742926,-94.71437,0.00775336,323403,9000,-44.28965,90,-78.96081,[-0.813 -0.485 -0.453 -0.747 -0.017],936.8645050525665,1.0175066,0.99931,1.0000596,36.51,-823.53064,156.85956,99.000175,12.427307,-78.917435,100.0,
1.0025786,1.4024361,0.07213945,0.25880402,-107.70336456260041,100,-797.72235,0.91207534,-96.98256,0.034188926,327008,9100,-27.582891,91,-78.76335,[-0.812 -0.485 -0.453 -0.747 -0.017],948.4962124824524,1.1076635,0.9929725,1.0014344,36.05,-797.9928,147.92021,99.00002,12.178481,-78.22848,100.0,
1.0009875,1.4037747,0.07375301,0.26138392,-108.75171301133435,100,-811.2434,0.9521866,-95.57077,0.018575253,330695,9200,-47.3245,92,-79.23087,[-0.813 -0.487 -0.453 -0.747 -0.016],958.2938807010651,1.0528026,0.99763155,1.0003791,36.87,-811.3549,130.86862,99.000015,11.458419,-79.025055,100.0,
1.0010577,1.4044105,0.081102274,0.273043,-107.38364429262023,100,-821.5998,0.95285124,-94.37707,0.02198044,334749,9300,-30.954872,93,-75.76537,[-0.814 -0.488 -0.453 -0.747 -0.015],969.3396499156952,1.1076547,0.9971078,1.0005524,40.54,-821.74066,182.87613,99.00021,13.785822,-75.49325,100.0,
1.00089,1.403868,0.07139302,0.2575047,-107.99766156299538,100,-811.33044,0.95185095,-96.759636,0.015582082,338318,9400,-39.889442,94,-79.315315,[-0.815 -0.488 -0.453 -0.747 -0.014],979.20063996315,1.0499254,0.9974083,1.0002949,35.69,-811.43933,144.64926,99.00015,12.077337,-79.10013,100.0,
1.0046738,1.4022564,0.07663055,0.26609215,-108.76501792994452,100,-779.4475,0.84244823,-94.58654,0.038062975,342147,9500,-43.31984,95,-78.10776,[-0.816 -0.489 -0.453 -0.748 -0.015],989.9336564540863,1.0893754,0.99033564,1.0015508,38.29,-779.8123,140.71796,99.0,11.4863405,-77.42044,100.0,
1.0026164,1.4012587,0.0712801,0.257359,-107.327589977889,100,-812.4348,0.92246974,-94.66721,0.020323105,345709,9600,-35.711502,96,-78.87912,[-0.82  -0.488 -0.452 -0.747 -0.017],1001.2138242721558,1.0696267,0.99374884,1.0006707,35.62,-812.6837,159.05887,99.0,12.4792185,-78.404335,100.0,
1.001532,1.3994086,0.079767615,0.27097306,-108.40117554597008,100,-819.9858,0.9262427,-96.04908,0.023284817,349696,9700,-39.0627,97,-77.045715,[-0.818 -0.487 -0.451 -0.748 -0.018],1011.6809628009796,1.0536388,0.99390984,1.0005397,39.87,-820.1786,158.37782,99.00001,12.2124815,-76.67534,100.0,
1.0002849,1.3987806,0.075785466,0.26465818,-106.35074474619138,100,-825.5709,0.9639419,-94.0099,0.0112434765,353485,9800,-16.844645,98,-76.91532,[-0.817 -0.486 -0.45  -0.747 -0.02 ],1021.3353264331818,1.0257624,0.99845415,1.0001329,37.89,-825.6098,204.57825,99.00001,14.076029,-76.840454,100.0,
1.0012777,1.3974624,0.073282816,0.26064518,-107.50254563514538,100,-797.42303,0.8934733,-96.382195,0.02286872,357148,9900,-28.459042,99,-78.333015,[-0.817 -0.486 -0.45  -0.748 -0.02 ],1032.0879101753235,1.05995,0.99694204,1.0005825,36.63,-797.56244,161.29268,99.00008,12.866181,-78.061295,100.0,
1.0011945,1.3969408,0.071410745,0.25752604,-107.91136308700248,100,-825.3529,0.9116358,-96.05652,0.016210258,360718,10000,-43.086422,100,-79.52062,[-0.818 -0.486 -0.449 -0.747 -0.021],1044.2078776359558,1.0488933,0.9966504,1.0002489,35.7,-825.4959,153.90585,99.00001,12.202104,-79.28859,100.0,
1.000535,1.3964839,0.071988255,0.2584914,-108.56076579304371,100,-804.60565,0.94484717,-94.35877,0.014229064,364317,10100,-44.717743,101,-79.65918,[-0.816 -0.487 -0.449 -0.748 -0.022],1054.9724984169006,1.0411825,0.99857056,1.0002022,35.99,-804.66766,139.1752,99.0,11.784575,-79.537125,100.0,
1.0005825,1.3955007,0.07388843,0.26160997,-107.61662924518598,100,-829.746,0.95458937,-95.14101,0.013761467,368011,10200,-10.699345,102,-78.51493,[-0.816 -0.486 -0.448 -0.748 -0.022],1063.9534800052643,1.0402062,0.9979574,1.0002263,36.94,-829.8114,192.0033,99.000015,13.661472,-78.38848,100.0,
1.0016315,1.3960314,0.074135646,0.26201716,-108.25886110197405,100,-827.70624,0.9472818,-94.19404,0.019752339,371717,10300,-37.64791,103,-79.1523,[-0.816 -0.486 -0.448 -0.748 -0.023],1073.9435617923737,1.0823656,0.99594563,1.000414,37.06,-827.84674,175.39014,99.00002,12.917927,-78.88167,100.0,
1.0020268,1.394508,0.07816368,0.26850337,-107.54823294808169,100,-824.21796,0.93205065,-94.93543,0.02196449,375623,10400,-24.849485,104,-77.10619,[-0.814 -0.486 -0.448 -0.749 -0.023],1087.0528590679169,1.0554434,0.9940347,1.0008605,39.06,-824.45605,193.76839,99.000015,14.055983,-76.610374,100.0,
1.0007838,1.3950722,0.07213165,0.2587186,-107.9118883017618,100,-831.52814,0.9571306,-94.570435,0.013096419,379229,10500,-43.58094,105,-79.0789,[-0.812 -0.485 -0.446 -0.748 -0.024],1098.96377658844,1.0442741,0.9974605,1.0002599,36.06,-831.6341,129.66585,99.00034,11.401148,-78.870895,100.0,
1.0003884,1.3946393,0.076305956,0.26550573,-107.83207180987945,100,-823.80975,0.957561,-96.49136,0.012988516,383044,10600,-43.94594,106,-77.878525,[-0.811 -0.484 -0.446 -0.747 -0.024],1109.0770237445831,1.0303222,0.998585,1.0001916,38.15,-823.8538,161.39215,99.0,12.533643,-77.79266,100.0,
1.0003622,1.3955092,0.075584814,0.26433513,-106.68709774549798,100,-833.5586,0.9686293,-95.036316,0.009290918,386823,10700,-32.30445,107,-77.4294,[-0.811 -0.484 -0.446 -0.748 -0.024],1118.1785509586334,1.0249451,0.9989193,1.0001066,37.79,-833.5993,234.47008,99.00006,15.242241,-77.352554,100.0,
1.000923,1.3949617,0.07666019,0.2660983,-108.68472482161755,100,-816.8387,0.9162087,-95.372215,0.019463798,390655,10800,-29.527615,108,-78.34623,[-0.812 -0.484 -0.446 -0.747 -0.023],1129.964427947998,1.0569607,0.99657905,1.0003978,38.32,-816.9714,165.6047,99.00003,12.875458,-78.08818,100.0,
1.000128,1.3945241,0.07266217,0.25958505,-106.33673854729163,100,-829.1393,0.97782207,-96.10458,0.0060291328,394288,10900,-7.1585703,109,-77.86294,[-0.812 -0.485 -0.445 -0.748 -0.024],1139.7575528621674,1.0122612,0.9993166,1.000044,36.33,-829.15936,230.1446,99.0,15.058226,-77.82708,100.0,
1.0029511,1.3960328,0.07397911,0.2618061,-106.63052124115802,100,-811.13947,0.9020461,-95.875336,0.030182892,397985,11000,-30.851274,110,-77.60526,[-0.811 -0.485 -0.446 -0.748 -0.024],1147.8515663146973,1.1089556,0.9933368,1.0010194,36.97,-811.40985,193.02443,99.0,14.005629,-77.07868,100.0,
1.0031601,1.3964616,0.07375425,0.2614263,-107.06768353268347,100,-825.1796,0.9037416,-94.63068,0.030715525,401671,11100,-31.987896,111,-78.08665,[-0.808 -0.486 -0.445 -0.75  -0.023],1159.4019384384155,1.1028754,0.99217665,1.0011563,36.86,-825.4365,201.34026,99.00001,13.669952,-77.581924,100.0,
1.0043479,1.3978114,0.07341993,0.2609455,-107.45827946234338,100,-782.0222,0.88111794,-95.38295,0.04011578,405339,11200,-37.4208,112,-78.29375,[-0.806 -0.485 -0.445 -0.75  -0.023],1169.6615149974823,1.1406555,0.9901791,1.0018189,36.68,-782.37256,162.15948,99.00002,12.407376,-77.59194,100.0,
1.0014048,1.3973469,0.0718367,0.25824535,-107.2161110049203,100,-772.7135,0.9380554,-95.4194,0.018475562,408930,11300,-40.162754,113,-78.60243,[-0.805 -0.482 -0.444 -0.75  -0.021],1179.400471687317,1.0434891,0.9966759,1.0003018,35.91,-772.8371,160.17749,99.00004,12.441032,-78.39046,100.0,
1.0018635,1.3978058,0.074862294,0.26321796,-108.40447628636315,100,-831.0881,0.9388339,-94.306274,0.020936606,412672,11400,-36.275887,114,-78.735214,[-0.808 -0.482 -0.445 -0.75  -0.022],1190.2831428050995,1.068433,0.99445117,1.000638,37.42,-831.2904,155.04774,99.0,12.280349,-78.35091,100.0,
1.0005872,1.3988078,0.06893154,0.25336233,-106.83962718689072,100,-814.7397,0.9476241,-95.63186,0.01450942,416118,11500,-44.878624,115,-79.39013,[-0.806 -0.481 -0.444 -0.749 -0.021],1200.914624929428,1.048263,0.997185,1.0002489,34.46,-814.83777,173.67082,99.0,12.93746,-79.20617,100.0,
1.0015987,1.3988669,0.06709143,0.25019303,-107.77855852612531,100,-801.81,0.92595476,-97.01881,0.017448472,419472,11600,-43.83485,116,-80.71605,[-0.807 -0.481 -0.445 -0.75  -0.02 ],1211.5606656074524,1.0429325,0.99734014,1.00037,33.54,-801.91614,130.19003,99.0,11.240287,-80.52061,100.0,
1.0009656,1.3999404,0.07277531,0.2598041,-108.27277662166249,100,-823.82214,0.95162606,-95.44407,0.01483376,423110,11700,-41.25153,117,-79.36655,[-0.81  -0.482 -0.446 -0.75  -0.02 ],1223.07674574852,1.0545851,0.99723876,1.000321,36.38,-823.93634,154.13579,99.00055,12.41912,-79.135445,100.0,
1.0035049,1.3999339,0.06883107,0.25325838,-107.55753211336189,100,-846.24286,0.907053,-96.45827,0.03647345,426549,11800,-36.96081,118,-80.03488,[-0.81  -0.481 -0.445 -0.749 -0.019],1236.285640001297,1.110583,0.9896111,1.0017939,34.39,-846.68396,140.48402,99.00001,12.193909,-79.149155,100.0,
1.0050689,1.397913,0.06841172,0.25262678,-107.70792539673391,100,-776.2205,0.8382419,-93.48408,0.055842377,429965,11900,-40.604862,119,-80.04599,[-0.811 -0.48  -0.444 -0.748 -0.019],1247.4359591007233,1.126396,0.9867478,1.0028436,34.16,-776.8302,123.73761,99.00004,11.390061,-78.88155,100.0,
1.0012536,1.3984305,0.07765965,0.2676785,-108.23314921264524,100,-812.853,0.9005414,-94.65088,0.020473734,433847,12000,-43.11247,120,-77.5524,[-0.811 -0.481 -0.442 -0.748 -0.021],1260.3512942790985,1.0490661,0.9955011,1.0003623,38.82,-813.0,162.50275,99.0,12.471798,-77.2742,100.0,
1.0024987,1.3997837,0.07806446,0.26836154,-109.17800234888885,100,-847.22675,0.91965884,-94.41777,0.030812265,437748,12100,-44.88372,121,-78.202965,[-0.812 -0.481 -0.443 -0.748 -0.021],1272.818963766098,1.0875273,0.99139374,1.0010386,39.01,-847.5792,112.93376,99.0004,10.911426,-77.50493,100.0,
1.0005454,1.398782,0.073989816,0.26176742,-108.77195905659757,100,-794.14966,0.9463674,-94.00593,0.01496676,441447,12200,-48.543762,122,-79.06818,[-0.813 -0.483 -0.443 -0.749 -0.019],1283.6587083339691,1.0521286,0.99863154,1.0002303,36.99,-794.2173,134.14465,99.00016,11.680478,-78.93681,100.0,
1.0011712,1.4000423,0.07211196,0.2586899,-107.52775805271904,100,-820.6744,0.94222784,-94.19949,0.01843203,445052,12300,-13.745415,123,-79.106155,[-0.813 -0.483 -0.443 -0.749 -0.02 ],1293.3757088184357,1.0658574,0.997415,1.000278,36.05,-820.7698,173.02457,99.00001,12.928967,-78.922005,100.0,
1.0015025,1.3997587,0.076969996,0.26659614,-106.95986480796898,100,-806.9437,0.9205203,-95.520164,0.029151103,448899,12400,-45.36918,124,-76.73336,[-0.815 -0.483 -0.444 -0.749 -0.019],1304.7879672050476,1.0914017,0.9950231,1.0008247,38.47,-807.13855,166.77336,99.00001,12.873022,-76.35415,100.0,
1.0009305,1.3987874,0.068730384,0.25302348,-108.47846118098543,100,-827.9682,0.9568132,-96.77197,0.014495559,452335,12500,-51.5412,125,-80.722244,[-0.815 -0.483 -0.443 -0.747 -0.019],1315.0895640850067,1.0422366,0.9976678,1.0002832,34.36,-828.0721,130.5843,99.0,11.492925,-80.51863,100.0,
1.002477,1.4004817,0.0764917,0.26584584,-108.94861540721675,100,-816.6597,0.9355746,-92.68321,0.021733232,456158,12600,-51.50844,126,-78.30638,[-0.815 -0.482 -0.443 -0.747 -0.02 ],1325.5724987983704,1.043482,0.99318063,1.000749,38.23,-816.9315,111.23572,99.0005,10.245859,-77.821,100.0,
1.0007697,1.400021,0.06989194,0.25498548,-108.5596330658822,100,-803.5103,0.9389841,-94.844315,0.015766103,459652,12700,-43.428123,127,-80.477165,[-0.813 -0.481 -0.442 -0.748 -0.018],1336.3810732364655,1.0384696,0.9974042,1.0002797,34.94,-803.6033,132.25162,99.0,11.400599,-80.294846,100.0,
1.0009826,1.4007332,0.075498536,0.2642372,-107.82804877415438,100,-811.772,0.92222726,-94.82991,0.02208109,463426,12800,-37.28677,128,-78.08566,[-0.814 -0.481 -0.441 -0.748 -0.019],1346.1956288814545,1.056237,0.99771124,1.0005679,37.74,-811.89026,161.05966,99.000015,12.860708,-77.851906,100.0,
1.0008783,1.3988734,0.07209496,0.25867024,-107.87496702756913,100,-812.71906,0.94610846,-95.46561,0.019119663,467030,12900,-40.072556,129,-79.04718,[-0.814 -0.481 -0.441 -0.747 -0.018],1354.8522725105286,1.0391352,0.99638295,1.0003743,36.04,-812.85175,142.28523,99.00002,11.653088,-78.808716,100.0,
1.000101,1.3988733,0.065221556,0.24691483,-108.06327468077531,100,-834.19,0.976571,-95.000374,0.005893294,470291,13000,-30.64327,130,-81.65094,[-0.813 -0.482 -0.441 -0.748 -0.02 ],1364.0710337162018,1.0178363,0.99956775,1.0000323,32.61,-834.2061,128.87186,99.00008,11.304333,-81.61971,100.0,
1.0035753,1.3974594,0.07293953,0.26014677,-107.74330220508693,100,-797.54755,0.81740683,-95.796074,0.047289506,473935,13100,-43.274548,131,-78.69379,[-0.813 -0.482 -0.441 -0.748 -0.02 ],1372.1588616371155,1.091058,0.98816794,1.0021031,36.44,-797.9232,170.64217,99.0,11.963459,-77.940674,100.0,
1.0037777,1.399301,0.07307609,0.26037008,-107.54551821242453,100,-779.6077,0.87655765,-96.01834,0.03226267,477586,13200,-49.65454,132,-78.30154,[-0.811 -0.481 -0.44  -0.75  -0.021],1383.5217597484589,1.0937872,0.98849815,1.0011358,36.51,-780.0061,161.25113,99.000046,12.254857,-77.53341,100.0,
1.0023702,1.3964849,0.06803826,0.251891,-107.66164334285371,100,-795.0637,0.88844275,-95.4282,0.033155113,480986,13300,-55.532173,133,-80.19924,[-0.814 -0.48  -0.44  -0.75  -0.02 ],1394.2852399349213,1.0718222,0.99244845,1.001114,34.0,-795.3483,120.3,99.0001,10.643886,-79.63679,100.0,
1.0012618,1.3955351,0.080493025,0.2721108,-107.86782416648757,100,-804.8132,0.9061259,-94.98051,0.02741276,485009,13400,-37.576485,134,-76.35888,[-0.814 -0.479 -0.439 -0.749 -0.022],1405.1636538505554,1.0571754,0.993456,1.0006958,40.23,-805.00586,165.15489,99.00001,12.332006,-75.98931,100.0,
1.0010982,1.3959444,0.07685325,0.26639238,-108.17169351921657,100,-809.74915,0.93564624,-95.31356,0.020903567,488851,13500,-48.657875,135,-77.72919,[-0.815 -0.479 -0.44  -0.749 -0.023],1415.9260325431824,1.0502533,0.99670345,1.000523,38.42,-809.8532,143.23059,99.00001,11.594583,-77.53407,100.0,
1.0013008,1.3949682,0.07813667,0.2684147,-107.0978456565291,100,-816.5161,0.92441857,-94.41245,0.020867968,492757,13600,-36.499138,136,-76.4926,[-0.813 -0.479 -0.44  -0.75  -0.023],1426.937843799591,1.0614734,0.9967547,1.0004678,39.06,-816.654,197.53192,99.00001,13.882443,-76.23778,100.0,
1.0022784,1.3915745,0.07159396,0.25792122,-108.0016064713767,100,-778.13586,0.8992196,-95.784256,0.032945108,496334,13700,-49.78704,137,-79.2131,[-0.812 -0.479 -0.44  -0.75  -0.024],1438.7754082679749,1.07467,0.99184936,1.0010964,35.77,-778.48663,114.293686,99.00002,10.808273,-78.55668,100.0,
1.0026551,1.3921254,0.07160118,0.25786802,-106.47575533563356,100,-781.66846,0.90846103,-93.29702,0.022956267,499913,13800,-42.80816,138,-77.856705,[-0.811 -0.478 -0.439 -0.75  -0.027],1450.3019709587097,1.0643816,0.9930825,1.0006102,35.79,-781.9355,151.68095,99.0,11.788548,-77.413864,100.0,
1.0047681,1.391596,0.07808003,0.26841843,-107.93041041023433,100,-821.38806,0.8797578,-95.42081,0.034288034,503814,13900,-43.927345,139,-77.24606,[-0.807 -0.479 -0.439 -0.751 -0.027],1462.7653496265411,1.0956323,0.98783153,1.0016758,39.01,-821.81586,182.65947,99.00001,12.785497,-76.443405,100.0,
1.0036759,1.3910832,0.07782874,0.2679826,-106.35904961964356,100,-823.0796,0.8843444,-95.82584,0.037450127,507703,14000,-30.808496,140,-76.06339,[-0.81  -0.478 -0.439 -0.748 -0.027],1474.8458950519562,1.1029345,0.99095905,1.001775,38.89,-823.41327,199.18681,99.00001,13.75418,-75.40677,100.0,
1.0008613,1.391063,0.07655741,0.26591796,-108.13682604402761,100,-817.949,0.94673336,-95.079384,0.019684985,511530,14100,-41.11033,141,-77.90579,[-0.813 -0.477 -0.439 -0.747 -0.028],1485.2374398708344,1.065622,0.99719596,1.0004184,38.27,-818.06714,156.56332,99.00001,12.5303545,-77.6773,100.0,
1.0020783,1.389296,0.0741508,0.2620689,-108.3090002960194,100,-797.6135,0.92362416,-95.12418,0.024928888,515236,14200,-55.94055,142,-78.60473,[-0.813 -0.477 -0.438 -0.746 -0.028],1494.8612225055695,1.0886985,0.9946473,1.0005581,37.06,-797.83417,111.66397,99.00008,10.358799,-78.19226,100.0,
1.0017129,1.388585,0.071121395,0.25707063,-108.47824262893504,100,-815.342,0.9118144,-95.139755,0.027668726,518791,14300,-28.275578,143,-80.06258,[-0.812 -0.476 -0.436 -0.747 -0.03 ],1506.2588090896606,1.0931304,0.99575275,1.0008478,35.55,-815.5102,163.99388,99.000046,12.504595,-79.73681,100.0,
1.0004318,1.3885783,0.07030524,0.25567275,-107.45866962903015,100,-811.4024,0.9723553,-97.09479,0.0084434515,522306,14400,-19.9873,144,-79.31439,[-0.81  -0.476 -0.437 -0.747 -0.03 ],1518.0118606090546,1.0316092,0.99895704,1.0001103,35.15,-811.4384,152.97876,99.00001,12.270742,-79.24739,100.0,
1.0006108,1.3901074,0.07983319,0.2710648,-106.58944712064287,100,-824.2219,0.9552123,-96.42495,0.017582346,526297,14500,-31.70784,145,-75.62224,[-0.809 -0.475 -0.436 -0.747 -0.03 ],1529.0727393627167,1.0640109,0.9971568,1.0003018,39.91,-824.3167,188.69789,99.0,13.544406,-75.44514,100.0,
1.001159,1.3915961,0.07179803,0.2581915,-107.18693008692082,100,-803.44165,0.93284094,-94.41398,0.025509603,529886,14600,-42.198593,146,-78.58167,[-0.809 -0.475 -0.436 -0.747 -0.029],1539.5511720180511,1.0895591,0.99699044,1.0005323,35.89,-803.59015,151.58797,99.00002,12.501557,-78.30531,100.0,
1.0014021,1.3934401,0.07626428,0.26547393,-108.19467764606833,100,-814.8618,0.9303007,-95.38027,0.021036118,533698,14700,-42.94469,147,-77.97908,[-0.808 -0.476 -0.436 -0.747 -0.027],1550.1061124801636,1.0634964,0.9949092,1.0005726,38.12,-815.0332,143.07495,99.00022,11.66507,-77.64464,100.0,
1.0008886,1.3932033,0.080053814,0.27140215,-107.41843683277611,100,-834.73035,0.9496285,-93.214386,0.018591616,537700,14800,-32.971905,148,-76.37865,[-0.81  -0.476 -0.436 -0.748 -0.026],1561.7762353420258,1.0708644,0.9981636,1.0003337,40.02,-834.8302,173.27443,99.0,13.298123,-76.1827,100.0,
1.0026543,1.3931006,0.07117659,0.25719053,-106.85289925950316,100,-821.5535,0.88567996,-95.59544,0.034945484,541257,14900,-37.75655,149,-78.7107,[-0.811 -0.475 -0.436 -0.747 -0.026],1571.9857347011566,1.1106751,0.9937644,1.001235,35.57,-821.84357,175.31688,99.00001,13.561304,-78.14412,100.0,
1.0065219,1.3940071,0.06907216,0.25371465,-107.02823936550983,100,-823.5083,0.79480207,-95.0459,0.043752033,544707,15000,-38.05733,150,-79.564445,[-0.811 -0.476 -0.435 -0.747 -0.026],1582.104112148285,1.085507,0.98188585,1.0022728,34.5,-824.1343,187.89278,99.00003,12.58513,-78.400856,100.0,
1.0068215,1.3941852,0.07330184,0.26082405,-107.89256317741003,100,-801.04083,0.8268134,-94.01618,0.04897822,548367,15100,-42.955853,151,-78.64529,[-0.814 -0.474 -0.434 -0.744 -0.025],1592.522831916809,1.1206275,0.97960484,1.0021939,36.6,-801.77136,158.17361,99.00067,11.34935,-77.2782,100.0,
1.0025942,1.3949614,0.0738798,0.26165584,-107.05870590160026,100,-800.49927,0.9164071,-96.93773,0.03978295,552059,15200,-27.049078,152,-77.62041,[-0.818 -0.473 -0.437 -0.744 -0.025],1603.2274787425995,1.109018,0.9934631,1.001565,36.92,-800.7465,157.01248,99.0,12.248841,-77.12916,100.0,
1.0010751,1.3953946,0.07255546,0.25944713,-107.43451623088318,100,-815.60187,0.92320126,-95.6855,0.022593217,555686,15300,-36.62145,153,-78.66517,[-0.819 -0.473 -0.436 -0.744 -0.024],1614.6457810401917,1.0492694,0.996325,1.0004174,36.27,-815.7193,163.55064,99.001,12.560305,-78.434654,100.0,
1.0057513,1.3940068,0.07739316,0.2673487,-108.48020551249394,100,-783.6127,0.8199074,-94.52907,0.046819504,559552,15400,-52.425766,154,-77.661804,[-0.82  -0.472 -0.436 -0.744 -0.024],1625.5365738868713,1.1574011,0.98962367,1.0025811,38.66,-784.0595,115.31104,99.00039,10.889482,-76.79204,100.0,
1.0064892,1.3951633,0.07102253,0.25705978,-107.63867491277936,100,-772.667,0.8634776,-94.73424,0.057488456,563098,15500,-42.14173,155,-79.0928,[-0.824 -0.473 -0.436 -0.743 -0.025],1636.6360473632812,1.1731461,0.9838864,1.0035504,35.46,-773.32745,142.08223,99.00001,11.454291,-77.81773,100.0,
1.0012978,1.3946445,0.072012775,0.25853705,-107.23184999404083,100,-827.23444,0.9272359,-94.06121,0.016033929,566698,15600,-42.724342,156,-78.67504,[-0.826 -0.473 -0.435 -0.742 -0.024],1648.7736711502075,1.0474615,0.99607986,1.0003208,36.0,-827.3695,154.25523,99.00001,12.183541,-78.41908,100.0,
1.0016204,1.3945382,0.07446292,0.26260892,-106.80447149115558,100,-790.3091,0.9091937,-95.24966,0.024923228,570419,15700,-33.515022,157,-77.52059,[-0.828 -0.472 -0.434 -0.741 -0.024],1660.0491201877594,1.0542,0.99247044,1.0007262,37.21,-790.5576,188.90065,99.0,13.517271,-77.03157,100.0,
1.0003306,1.3949022,0.076665714,0.26607794,-107.61898002889113,100,-790.28595,0.9592463,-95.483284,0.012078308,574252,15800,-47.69271,158,-77.28393,[-0.828 -0.473 -0.433 -0.743 -0.024],1671.299733877182,1.0391307,0.9986891,1.0001603,38.33,-790.321,151.11134,99.000015,12.036329,-77.21558,100.0,
1.0009207,1.3946173,0.075011574,0.2634269,-107.56360504651346,100,-806.34607,0.93693113,-93.85434,0.01534039,578002,15900,-47.26256,159,-77.78408,[-0.828 -0.472 -0.433 -0.742 -0.024],1681.2450222969055,1.0388788,0.99789405,1.0003439,37.5,-806.431,133.17348,99.00001,11.544664,-77.62185,100.0,
1.0027108,1.3954861,0.07433313,0.26237273,-107.41386752442793,100,-829.21484,0.9152761,-95.57955,0.03197303,581717,16000,-38.032417,160,-78.18007,[-0.829 -0.472 -0.432 -0.742 -0.024],1691.093597650528,1.081763,0.9937165,1.0012233,37.15,-829.4765,153.98112,99.00013,12.225374,-77.67128,100.0,
1.0005742,1.3951368,0.079367824,0.2703188,-107.96762116537579,100,-855.0244,0.9493507,-96.05816,0.014819432,585685,16100,-33.33323,161,-77.09184,[-0.831 -0.472 -0.432 -0.741 -0.023],1703.0786595344543,1.0413591,0.9976479,1.0001771,39.68,-855.0953,186.10785,99.0,13.452582,-76.952065,100.0,
1.0051122,1.3958534,0.072761334,0.25989094,-107.63444696609011,100,-813.6337,0.8686977,-94.97977,0.052707557,589319,16200,-16.5291,162,-78.71736,[-0.83  -0.472 -0.432 -0.74  -0.024],1712.3310050964355,1.1634322,0.9858531,1.0027097,36.34,-814.165,160.85,99.0,12.472994,-77.67108,100.0,
1.0014818,1.3978271,0.074183814,0.26211062,-107.64484351457855,100,-822.71497,0.94396234,-95.75829,0.020048145,593027,16300,-39.634624,163,-78.310905,[-0.831 -0.471 -0.431 -0.738 -0.023],1722.974521636963,1.0646639,0.99527335,1.0005306,37.08,-822.88074,167.35162,99.0,12.822128,-77.97061,100.0,
