StdIW,InitialReturnMax,EpisodesSoFar,TimeElapsed,ReturnMeanIW,ReturnStepMax,EmpiricalD2,EntropyCoefficient,TimestepsSoFar,InitialReturnStd,MinD2w0t,InitialBound,EpLenMean,StdD2w0t,ReturnStepMaxmin,EpRewMean,MeanD2w0t,InitialReturnMin,Iteration,MaxIW,InitialReturnMean,MeanIW,Weights,MeanEntropy,MaxD2w0t,Bound,EpThisIter,MinIW,J_sample_variance
0.14087248,21.911594,1100,120.07470440864563,182.24695,100.0,1.0250856,10.0,50266,8.130694,,-100.28621,46.5,0.2931573,94.0337,-122.05005741400265,0.09386859,-15.6160965,11,1.4024584,-1.0108948e-05,1.028333,[-0.364 -0.672 -0.48  -0.26  -0.021],1.3931814,1.0409265,-98.305855,100,0.69756234,431.24734
0.05777785,24.51247,1200,132.13103723526,179.94315,100.0,1.0041891,10.0,54891,7.8537703,,-104.61222,46.25,0.2904185,93.951294,-121.51100482271626,0.092717536,-16.463707,12,1.2919719,1.335144e-06,1.0068995,[-0.37  -0.671 -0.482 -0.254 -0.026],1.3975697,1.0089117,-104.00798,100,0.87576157,166.0073
0.043105245,25.178436,1300,144.97874546051025,174.74582,100.0,1.0024853,10.0,59577,9.148436,,-109.49057,46.86,0.2920009,93.98959,-120.05748216884157,0.093900315,-16.389198,13,1.1105782,-5.0354006e-06,1.0043883,[-0.372 -0.666 -0.48  -0.254 -0.021],1.3959432,1.0060602,-109.08228,100,0.8796999,152.94139
0.26235083,30.063244,1400,156.3531424999237,178.14726,100.0,1.056591,10.0,64382,9.013763,,-119.70768,48.05,0.30047384,94.1153,-121.88069857607286,0.097962864,-16.92595,14,1.962354,-8.010864e-06,1.0484284,[-0.368 -0.665 -0.476 -0.254 -0.023],1.3926657,1.0943012,-116.26226,100,0.51896465,1221.8087
0.18826336,23.065994,1500,167.08355903625488,179.73462,100.0,1.0356605,10.0,69107,9.303559,,-100.59588,47.25,0.29564115,94.05823,-121.98429927141152,0.09549875,-17.088646,15,1.713378,2.1362305e-06,1.033208,[-0.384 -0.679 -0.483 -0.251 -0.026],1.3868324,1.0676384,-97.70754,100,0.6238498,711.47876
0.18355843,24.539143,1600,177.73234701156616,186.61217,100.0,1.032875,10.0,73770,8.36108,,-100.321724,46.63,0.29588667,93.91416,-123.77540996726988,0.09488314,-13.155006,16,1.834955,9.269715e-06,1.0414234,[-0.402 -0.677 -0.487 -0.246 -0.032],1.4000461,1.0677241,-96.909164,100,0.63127863,726.764
0.08034931,18.444279,1700,189.9972596168518,174.96199,100.0,1.0062088,10.0,78508,8.266698,,-114.11392,47.38,0.29340005,93.99427,-121.96248270235226,0.09492778,-16.675987,17,1.3449652,-6.5231325e-06,1.0073035,[-0.397 -0.693 -0.492 -0.249 -0.019],1.3994411,1.0143065,-113.65016,100,0.7929685,185.21971
0.20045736,22.56911,1800,203.9474275112152,170.54582,100.0,1.0310764,10.0,83373,9.239452,,-114.37918,48.65,0.29881442,94.21725,-120.8372185947335,0.098098904,-18.098991,18,1.8744222,-3.852844e-06,1.0319681,[-0.402 -0.691 -0.492 -0.246 -0.019],1.3974595,1.0534521,-112.36154,100,0.70770407,716.7921
0.07070015,28.204052,1900,215.2357246875763,172.78412,100.0,1.0048635,10.0,88163,8.885904,,-109.82616,47.9,0.29474747,94.06937,-122.33934432419377,0.095937304,-16.128036,19,1.2482505,-9.918213e-07,1.0061561,[-0.415 -0.687 -0.493 -0.241 -0.021],1.3974892,1.009117,-109.53237,100,0.84423333,93.464905
0.31377858,30.15923,2000,226.65728402137756,179.36453,100.0,1.0879785,10.0,93064,8.836498,,-120.512566,49.01,0.307255,94.12113,-121.8436632473707,0.10125101,-14.951393,20,2.4099822,-5.7983398e-06,1.0942996,[-0.412 -0.688 -0.494 -0.242 -0.021],1.3836789,1.1520336,-114.07913,100,0.4236591,1730.869
0.14529096,17.561,2100,239.61690831184387,176.27638,100.0,1.0208263,10.0,97837,7.843806,,-108.34709,47.73,0.29780763,94.09835,-121.12360249266995,0.09673922,-16.478745,21,1.5655451,4.5013426e-06,1.0300618,[-0.422 -0.689 -0.491 -0.237 -0.035],1.383789,1.0548334,-105.61293,100,0.6544064,567.7261
0.15838173,24.431911,2200,250.72758865356445,170.03812,100.0,1.0246733,10.0,102784,9.756013,,-113.95363,49.47,0.30288577,94.206184,-122.23442058467585,0.10036207,-15.902824,22,1.5016917,-8.392334e-07,1.0346022,[-0.433 -0.686 -0.497 -0.24  -0.035],1.3872408,1.0437664,-111.09097,100,0.6934074,618.7177
0.13281447,31.343426,2300,262.84482073783875,172.23375,100.0,1.0160102,10.0,107648,8.899164,,-112.402664,48.64,0.29926032,94.10495,-122.5285048561813,0.09823908,-16.66742,23,1.4489152,-2.1362305e-06,1.0229437,[-0.422 -0.693 -0.491 -0.245 -0.032],1.390602,1.0331794,-110.76352,100,0.7428045,467.2319
0.08250698,24.505745,2400,274.5481164455414,176.12544,100.0,1.007359,10.0,112398,7.486969,,-105.84462,47.5,0.29414898,94.064705,-122.78303014408885,0.09529922,-17.014244,24,1.2904422,-3.890991e-06,1.0105264,[-0.423 -0.69  -0.487 -0.249 -0.028],1.3946388,1.0148814,-104.96534,100,0.8341395,151.09067
0.1790899,34.48173,2500,285.954740524292,177.56245,100.0,1.0341938,10.0,117219,9.412376,,-117.734795,48.21,0.3012719,93.99799,-121.72148028376743,0.09839918,-17.515259,25,1.7397189,-7.2479247e-07,1.0542387,[-0.416 -0.691 -0.486 -0.249 -0.024],1.3944447,1.0828139,-113.47113,100,0.69487333,784.3031
0.12396736,23.267632,2600,296.2867240905762,173.70677,100.0,1.0160778,10.0,122008,8.958129,,-113.903046,47.89,0.2972571,94.19939,-120.85614227942305,0.0967425,-18.380821,26,1.341258,-3.6239624e-06,1.0241761,[-0.423 -0.682 -0.49  -0.252 -0.025],1.3945311,1.0260655,-112.18172,100,0.6653211,259.5166
0.24659242,17.741806,2700,308.27655005455017,183.29073,100.0,1.0423664,10.0,126703,8.278385,,-104.40141,46.95,0.2985464,94.09016,-121.88893219645675,0.09609054,-17.144981,27,2.0141532,-1.4495849e-06,1.0453657,[-0.424 -0.678 -0.493 -0.248 -0.024],1.3951635,1.0768685,-101.204994,100,0.59584904,1574.7657
0.13612334,28.703445,2800,320.36189317703247,178.82954,100.0,1.0215167,10.0,131414,8.7964325,,-109.485954,47.11,0.29506165,93.89489,-121.51601670811645,0.09516016,-16.603127,28,1.4329574,-1.411438e-06,1.0288503,[-0.417 -0.681 -0.487 -0.257 -0.024],1.3926913,1.0460113,-107.244125,100,0.6796918,478.01956
0.046930168,24.38092,2900,332.06085300445557,178.61035,100.0,1.0027717,10.0,136058,8.238708,,-105.73453,46.44,0.2907762,93.911316,-121.3859644953629,0.09304152,-15.21299,29,1.1264105,1.2207031e-06,1.0050982,[-0.415 -0.677 -0.484 -0.263 -0.026],1.3902514,1.006371,-105.27751,100,0.87682223,101.38885
0.11202433,37.33042,3000,343.7660958766937,166.65938,100.0,1.0156819,10.0,140998,8.920994,,-121.31964,49.4,0.3007112,94.17255,-120.460204672712,0.099564485,-17.496384,30,1.4544252,3.8146973e-07,1.0258836,[-0.41  -0.677 -0.482 -0.262 -0.029],1.3906319,1.0322429,-119.0153,100,0.7011958,374.5844
0.18162286,29.672066,3100,355.0969955921173,171.24539,100.0,1.0242331,10.0,145893,9.103975,,-121.47187,48.95,0.3012663,94.14645,-120.37431900870097,0.09924037,-15.860374,31,1.5308485,1.6021728e-06,1.0485802,[-0.42  -0.682 -0.484 -0.264 -0.028],1.3870933,1.050059,-117.4011,100,0.677202,623.30255
0.16713183,27.074772,3200,366.1069390773773,183.54883,100.0,1.0204171,10.0,150453,8.904327,,-95.28126,45.6,0.29084983,93.79509,-120.01081298941057,0.09213556,-17.304718,32,2.1753368,7.2479247e-07,1.0272564,[-0.406 -0.668 -0.476 -0.26  -0.032],1.3974394,1.0361142,-93.52991,100,0.7236972,595.6916
0.15036856,29.76839,3300,377.10130524635315,173.55046,100.0,1.0187639,10.0,155243,9.12682,,-119.00235,47.9,0.29757777,94.09744,-120.14626508086005,0.09685977,-18.420784,33,1.555367,-4.577637e-06,1.0286995,[-0.401 -0.669 -0.478 -0.259 -0.022],1.4027078,1.0412931,-116.61573,100,0.68545705,455.35403
0.13744417,48.669952,3400,389.58838057518005,173.42877,100.0,1.016074,10.0,160005,10.494465,,-119.32032,47.62,0.29569983,93.94542,-120.35188126885751,0.09593375,-17.308807,34,1.4621503,-1.8310546e-06,1.020165,[-0.411 -0.661 -0.482 -0.256 -0.016],1.4115597,1.0347812,-117.910675,100,0.7582367,417.74316
0.20684063,25.126049,3500,401.43414998054504,181.81677,100.0,1.0431199,10.0,164729,8.90572,,-115.13057,47.24,0.2991627,94.07135,-119.69259908380153,0.09661547,-16.992744,35,1.9581336,1.9454956e-06,1.0753006,[-0.415 -0.658 -0.479 -0.255 -0.007],1.3974892,1.090613,-109.5541,100,0.662189,890.50006
0.22654267,21.757198,3600,412.7139661312103,166.53622,100.0,1.035107,10.0,169712,9.204741,,-113.96105,49.83,0.30382004,94.25853,-121.29826480522395,0.10107539,-19.240273,36,2.4552095,5.0735475e-06,1.0332284,[-0.427 -0.644 -0.479 -0.251 -0.021],1.4028924,1.0519884,-111.939766,100,0.6542552,852.3109
0.16177651,20.691612,3700,424.151602268219,182.55093,100.0,1.0241935,10.0,174302,8.735026,,-103.9441,45.9,0.29304358,93.97305,-119.07895609748147,0.09316586,-17.393478,37,1.6538628,7.095337e-06,1.038184,[-0.43  -0.642 -0.474 -0.248 -0.016],1.4131922,1.045559,-101.06028,100,0.6587763,601.67236
0.14585045,23.01704,3800,435.51073479652405,168.8622,100.0,1.0216165,10.0,179173,9.0081,,-123.39222,48.71,0.29995555,94.29893,-119.41451092500252,0.09854435,-17.613129,38,1.4392867,2.4795531e-06,1.0287496,[-0.434 -0.642 -0.48  -0.244 -0.006],1.4149276,1.0382317,-121.12012,100,0.63806033,603.8149
0.117793374,41.496357,3900,448.03515124320984,168.1686,100.0,1.0154796,10.0,184065,9.70398,,-121.27428,48.92,0.29917803,94.06381,-120.73949520846988,0.09852422,-18.355942,39,1.4584694,-4.577637e-06,1.0206972,[-0.435 -0.651 -0.479 -0.245 -0.004],1.4154911,1.0243615,-119.7332,100,0.7246915,327.8846
0.13005972,23.292362,4000,459.85129570961,175.41296,100.0,1.014853,10.0,188825,8.371624,,-113.34242,47.6,0.29614314,94.02187,-121.34185553778049,0.096061155,-17.57029,40,1.4479661,2.822876e-06,1.0238386,[-0.427 -0.655 -0.475 -0.25  -0.003],1.4214314,1.0333521,-111.62678,100,0.7272135,390.16086
0.10761977,24.958027,4100,471.8556685447693,167.00958,100.0,1.013324,10.0,193704,8.657184,,-119.14529,48.79,0.2986096,94.204575,-119.82034888624521,0.09819101,-18.00296,41,1.2814704,5.722046e-07,1.0154217,[-0.431 -0.659 -0.482 -0.246  0.002],1.4146781,1.0203543,-118.10169,100,0.6739793,223.33533
0.2276404,29.417717,4200,484.00239062309265,171.31253,100.0,1.0394496,10.0,198603,10.649969,,-118.38978,48.99,0.30271286,94.12108,-120.05186416094654,0.099751554,-19.21164,42,1.8822963,-5.340576e-07,1.0535831,[-0.428 -0.655 -0.482 -0.246 -0.004],1.419305,1.0992348,-114.3726,100,0.64928234,766.65814
0.15709376,23.41853,4300,495.4937505722046,173.40334,100.0,1.0267934,10.0,203419,9.236487,,-115.49131,48.16,0.2992588,94.22164,-119.96085772273746,0.09769289,-17.052505,43,1.5757151,-2.632141e-06,1.043264,[-4.382e-01 -6.382e-01 -4.809e-01 -2.395e-01  3.269e-04],1.4091811,1.0616686,-112.559204,100,0.6654763,568.43317
0.18620777,23.57051,4400,506.1504783630371,180.39502,100.0,1.0308237,10.0,208114,8.5575285,,-112.329636,46.95,0.29685006,93.97161,-120.30536496490144,0.0955545,-16.236061,44,1.5663959,-1.3732911e-06,1.0458415,[-0.444 -0.623 -0.476 -0.238 -0.01 ],1.3969353,1.0586268,-109.11863,100,0.50111854,856.92914
0.19848175,21.964584,4500,516.9914002418518,168.59418,100.0,1.0365565,10.0,213064,9.122628,,-121.83897,49.5,0.30217063,94.2292,-120.96897704811455,0.10015171,-19.498894,45,2.000301,1.9836425e-06,1.0461345,[-0.446 -0.625 -0.473 -0.243 -0.022],1.3949828,1.0830314,-118.6857,100,0.64713705,628.33453
0.16022041,22.732586,4600,530.6986968517303,159.9053,100.0,1.0263594,10.0,218179,9.150668,,-126.546646,51.15,0.30781758,94.45755,-119.54115584854998,0.10390372,-20.99218,46,1.5247893,-2.670288e-07,1.0379684,[-0.466 -0.624 -0.479 -0.238 -0.024],1.3877819,1.0446675,-123.846634,100,0.63568676,554.15186
0.07018311,33.84006,4700,542.5837891101837,156.1312,100.0,1.0067267,10.0,223282,9.944761,,-138.94727,51.03,0.3036471,94.3572,-118.98906946409768,0.10237057,-21.707329,47,1.2609339,-2.784729e-06,1.0132225,[-0.46  -0.63  -0.474 -0.243 -0.031],1.3883032,1.0170884,-137.88913,100,0.84852815,202.7711
0.12927788,31.899334,4800,554.5604906082153,161.16762,100.0,1.0174074,10.0,228344,9.994124,,-126.96291,50.62,0.304719,94.368454,-120.58268298016084,0.10226786,-18.226341,48,1.4177289,-1.8310546e-06,1.020169,[-0.469 -0.627 -0.476 -0.242 -0.031],1.3852217,1.0380906,-125.446594,100,0.69281274,418.63226
0.13647644,31.325024,4900,565.7823057174683,169.95609,100.0,1.0179211,10.0,233229,8.946817,,-125.74855,48.85,0.29987434,94.15231,-121.1066770749935,0.0986709,-18.082428,49,1.6546686,-2.2125244e-06,1.0279443,[-0.467 -0.637 -0.475 -0.245 -0.034],1.3847439,1.0464891,-123.67685,100,0.7651327,377.83585
0.1343659,27.413162,5000,578.9347288608551,169.78633,100.0,1.0144141,10.0,238105,8.678231,,-114.12462,48.76,0.29896495,94.15699,-121.69525656524928,0.09827916,-17.869003,50,1.5208669,-4.15802e-06,1.0159724,[-0.462 -0.625 -0.47  -0.24  -0.034],1.3951406,1.0254282,-112.77862,100,0.71286815,405.1845
0.12505344,35.81407,5100,590.6004750728607,162.01779,100.0,1.0134656,10.0,243191,9.092844,,-126.36582,50.86,0.30400088,94.23801,-122.91989962840516,0.10229854,-17.568901,51,1.432342,5.1116945e-06,1.0184613,[-0.463 -0.63  -0.472 -0.238 -0.024],1.3955295,1.0262603,-125.23996,100,0.69975924,315.23825
0.24865161,18.380413,5200,602.9389936923981,177.52339,100.0,1.0424389,10.0,248010,8.123369,,-118.735565,48.19,0.30165356,94.10163,-121.35078110745292,0.09850511,-17.272438,52,2.4858122,7.6293946e-07,1.060581,[-0.465 -0.635 -0.473 -0.236 -0.023],1.413951,1.0740914,-114.49811,100,0.5821309,1104.1395
0.03938755,26.630444,5300,614.9336628913879,166.47665,100.0,1.0021724,10.0,252862,10.341506,,-127.78406,48.52,0.29641905,94.17629,-119.7183610662578,0.09717532,-18.384407,53,1.1310803,5.722046e-07,1.003369,[-0.461 -0.629 -0.471 -0.237 -0.005],1.4134467,1.0052794,-127.41418,100,0.89313185,160.70027
0.18776366,29.138279,5400,626.4213554859161,173.86313,100.0,1.0316318,10.0,257676,9.710989,,-120.667046,48.14,0.2994266,94.06834,-120.13220612672963,0.09772492,-18.076233,54,1.7311053,4.4631956e-06,1.0403775,[-0.461 -0.624 -0.468 -0.237 -0.006],1.4106808,1.0614934,-117.71274,100,0.5533254,704.8309
0.14151648,43.118298,5500,638.5653347969055,157.24188,100.0,1.0162551,10.0,262819,9.465367,,-135.08044,51.43,0.3060624,94.310715,-120.58502364968267,0.10363113,-19.898743,55,1.4789709,1.1062622e-06,1.0180981,[-0.461 -0.619 -0.468 -0.243 -0.008],1.416107,1.0273541,-133.92294,100,0.6471304,320.8289
0.094912834,50.486145,5600,650.483208656311,159.79335,100.0,1.0077105,10.0,267867,10.534602,,-135.89212,50.48,0.30261704,94.23526,-120.40110637204438,0.1014103,-16.25644,56,1.3602641,1.2969971e-06,1.0113178,[-0.461 -0.618 -0.468 -0.238 -0.003],1.4194925,1.0162674,-135.06857,100,0.8029328,363.68964
0.15820354,27.116295,5700,663.1501138210297,163.17017,100.0,1.0265863,10.0,272956,10.298771,,-131.77034,50.89,0.305845,94.36717,-121.03958758833092,0.10294418,-18.965172,57,1.7506105,-1.411438e-06,1.042368,[-4.641e-01 -6.194e-01 -4.680e-01 -2.413e-01  5.707e-04],1.4117464,1.0722747,-128.58682,100,0.68197143,603.0501
0.041722707,23.27525,5800,675.1344032287598,161.61351,100.0,1.0025353,10.0,277955,8.708512,,-127.57512,49.99,0.3003419,94.29844,-121.05311944861083,0.10010555,-15.637283,58,1.1209314,-2.632141e-06,1.0036875,[-0.475 -0.61  -0.466 -0.239 -0.007],1.4122014,1.0047787,-127.270546,100,0.8932519,82.17621
0.1693129,19.119766,5900,687.2973890304565,167.31552,100.0,1.0202049,10.0,282870,8.845403,,-126.020226,49.15,0.30080917,94.22677,-119.84687451950217,0.099317536,-19.043678,59,1.7034801,1.2207031e-06,1.0286479,[-0.477 -0.607 -0.466 -0.237 -0.007],1.40829,1.0430506,-123.77049,100,0.690238,565.4373
0.1901026,29.704697,6000,698.673538684845,166.1144,100.0,1.0308276,10.0,287882,9.9030075,,-133.18956,50.12,0.30552483,94.341736,-119.31178037504796,0.10196826,-17.351265,60,1.6239281,6.8664554e-07,1.0580689,[-0.473 -0.592 -0.461 -0.238 -0.011],1.4174384,1.0624499,-128.34889,100,0.71294165,574.38776
0.060880017,23.218288,6100,711.3670375347137,168.4946,100.0,1.0029858,10.0,292700,9.67274,,-116.7891,48.18,0.29558727,94.16108,-120.24026332233467,0.0965249,-16.035889,61,1.1667829,3.852844e-06,1.0043387,[-0.459 -0.581 -0.454 -0.235 -0.001],1.4165407,1.0074173,-116.518005,100,0.8024251,216.9953
0.13402171,32.184803,6200,723.1780498027802,166.46184,100.0,1.0202541,10.0,297610,9.994208,,-137.6731,49.1,0.30078945,94.23392,-118.48015226832757,0.0992516,-16.524467,62,1.4458573,7.3242186e-06,1.0377351,[-0.457 -0.587 -0.454 -0.235 -0.002],1.4170152,1.0592247,-135.1654,100,0.6283769,471.64786
0.13590184,42.23895,6300,734.7935223579407,176.83165,100.0,1.015592,10.0,302334,9.264071,,-118.19432,47.24,0.29549745,93.93654,-120.17265559089627,0.09544427,-13.706055,63,1.579944,-1.14440915e-07,1.0312564,[-0.457 -0.594 -0.455 -0.242 -0.002],1.4214314,1.0347241,-115.33758,100,0.718526,419.09717
0.11310852,19.1805,6400,747.6913542747498,171.18314,100.0,1.0147324,10.0,307224,8.367619,,-122.24444,48.9,0.2992783,94.124,-122.35757526478197,0.09853489,-15.516586,64,1.3624008,-2.9373168e-06,1.0283349,[-0.467 -0.6   -0.465 -0.237  0.002],1.4214516,1.0441958,-120.26104,100,0.7549335,234.09508
0.46305802,28.332783,6500,758.0037350654602,184.30113,100.0,1.1200007,10.0,312172,10.13525,,-130.71161,49.48,0.31552458,94.191055,-121.11757039023543,0.10448,-15.971298,65,3.5307746,4.959106e-07,1.1610162,[-0.464 -0.605 -0.47  -0.237  0.003],1.4456669,1.2268275,-120.45155,100,0.51434225,3567.1292
0.17362668,28.473114,6600,770.9112703800201,167.69894,100.0,1.0250663,10.0,317117,8.455459,,-125.24873,49.45,0.3029104,94.14791,-120.27416236088975,0.10034253,-15.021675,66,1.7650716,-9.155273e-07,1.0359539,[-0.472 -0.61  -0.468 -0.234  0.027],1.4492408,1.0647869,-122.71047,100,0.69540197,708.07404
0.11400238,27.92601,6700,781.4196436405182,161.38988,100.0,1.0116807,10.0,322129,10.141048,,-136.45552,50.12,0.30230993,94.25849,-119.68456586144397,0.10090029,-18.212074,67,1.2697718,1.7547608e-06,1.0204421,[-0.477 -0.609 -0.466 -0.24   0.03 ],1.4391131,1.021905,-135.09955,100,0.672267,312.144
0.109869026,21.775215,6800,793.9962747097015,160.01979,100.0,1.01329,10.0,327239,9.79688,,-136.44943,51.1,0.30530435,94.4316,-121.32615161981727,0.10300285,-18.5085,68,1.3519256,-1.0681152e-06,1.0217166,[-0.472 -0.605 -0.462 -0.241  0.02 ],1.43856,1.0265973,-134.69131,100,0.78471255,356.3268
0.1520659,28.561558,6900,805.4272539615631,157.40446,100.0,1.0212506,10.0,332390,10.721132,,-139.41853,51.51,0.30646807,94.38487,-120.72689546592127,0.103861034,-19.524231,69,1.426714,2.670288e-07,1.0214564,[-0.466 -0.606 -0.457 -0.238  0.02 ],1.4344653,1.0341532,-137.99335,100,0.66849977,560.03674
0.107736796,44.6556,7000,817.6032404899597,155.70566,100.0,1.0134321,10.0,337583,10.909295,,-135.1808,51.93,0.30728406,94.33581,-121.10821194120089,0.104607634,-20.690033,70,1.3550705,1.1062622e-06,1.0176334,[-0.474 -0.612 -0.459 -0.237  0.015],1.4296019,1.0227686,-133.96658,100,0.6821151,395.34497
0.17335059,27.391193,7100,829.7056632041931,155.86356,100.0,1.0252035,10.0,342832,9.816491,,-142.41379,52.49,0.31064966,94.53727,-121.00534791556812,0.10638604,-20.241013,71,1.6358287,4.043579e-06,1.0428033,[-0.479 -0.618 -0.459 -0.239  0.011],1.4282905,1.051823,-139.88815,100,0.6808648,490.2297
0.08725878,33.12957,7200,841.786105632782,151.11244,100.0,1.0077151,10.0,348124,9.811839,,-149.72638,52.92,0.30880752,94.51849,-120.92947920631025,0.10624204,-18.973618,72,1.2347947,2.2888183e-07,1.0177242,[-0.475 -0.602 -0.455 -0.238  0.009],1.4243557,1.0233679,-148.83772,100,0.67009753,223.81425
0.1175336,23.008156,7300,854.4249274730682,152.05746,100.0,1.0189917,10.0,353475,10.236411,,-138.34978,53.51,0.3127541,94.576164,-121.24782855009906,0.10826951,-20.621483,73,1.33043,-2.0599366e-06,1.0324706,[-0.472 -0.608 -0.455 -0.241  0.005],1.4203459,1.0332963,-135.81229,100,0.73129284,382.9357
0.10453296,28.827885,7400,865.6193790435791,153.45053,100.0,1.0098677,10.0,358696,9.74602,,-135.95557,52.21,0.30706987,94.49997,-120.81660881071424,0.10485284,-16.070679,74,1.2998903,3.3187866e-06,1.0146726,[-0.467 -0.616 -0.452 -0.245  0.001],1.4161073,1.0148418,-135.27325,100,0.7467895,273.2884
0.17361005,27.954445,7500,878.0551474094391,152.90842,100.0,1.0325505,10.0,364052,10.338581,,-148.01578,53.56,0.31280813,94.56817,-120.74356390910252,0.1083363,-19.751617,75,1.6834431,2.2506713e-06,1.0606406,[-0.469 -0.619 -0.452 -0.244 -0.003],1.4127405,1.0935843,-144.86533,100,0.40359902,412.8198
0.07603818,26.142033,7600,889.083877325058,158.90887,100.0,1.0062333,10.0,369132,8.921432,,-139.07193,50.8,0.30320755,94.252655,-120.6529518580674,0.10196387,-17.910927,76,1.2425139,3.3950805e-06,1.012888,[-0.46  -0.628 -0.453 -0.251 -0.006],1.4130845,1.0160487,-138.2394,100,0.8163126,200.71423
0.10500702,23.381279,7700,901.0780935287476,159.63063,100.0,1.0099024,10.0,374186,10.257827,,-137.13524,50.54,0.30284643,94.443245,-119.97862104976491,0.1015515,-18.833115,77,1.3793576,-6.3323973e-06,1.0137955,[-0.458 -0.635 -0.454 -0.249 -0.006],1.4106098,1.0202681,-135.8483,100,0.78062034,373.38165
0.11755055,27.252876,7800,912.8012127876282,153.12608,100.0,1.0129706,10.0,379503,9.289837,,-139.36488,53.17,0.3102987,94.48866,-122.63412617597074,0.10703867,-18.414406,78,1.3061247,-7.858276e-06,1.022024,[-0.464 -0.641 -0.456 -0.251 -0.008],1.40466,1.0249132,-137.94511,100,0.6481132,296.26743
