AvgVanillaIw,ESSClassic,AvgRet,VanillaAvgRet,AvgNormIw,VarRet,MaxNormIw,ESSRenyi,MinNormIw,Bound,J,BatchSize,MinVanillaIw,VarVanillaIw,VarDiscRet,VarNormIw,AvgDiscRet,eRenyi2,AvgEpLen,MaxVanillaIw,VarJ
0.8536878,1.2414487830934637,3.197442310920451e-15,70.55286922743636,0.009999999,5523.767704460462,0.8963361,2.488954684416774,,188.38089,454.63098,100,,58.561058,5523.767704460462,0.0080354605,3.197442310920451e-15,40.17751,8.06,76.51912,434.68448
0.85057276,1.124814076207403,2.2453150450019167e-14,200.39508534189935,0.010000003,55123.69150816767,0.94271827,5.361034520310381,,1046.6204,1704.378,100,,64.23835,55123.69150816767,0.008879151,2.2453150450019167e-14,18.653116,21.05,80.18504,1040.8855
0.46075076,1.0510968452277112,-6.366462912410498e-14,492.5076625353241,0.01,302020.1742515605,0.9752889,3.47758419173303,,2364.2566,4398.375,100,,20.186693,302020.1742515605,0.00950896,-6.366462912410498e-14,28.755594,50.26,44.936512,1224.855
1.7850076,10.289818789809633,-6.366462912410498e-14,1277.160989778405,0.009999999,2037106.5133682343,0.12073262,7.353348325549704,,2425.1492,3580.5815,100,,28.059439,2037106.5133682343,0.0008806409,-6.366462912410498e-14,13.599247,128.63,21.550865,836.27985
1.0207925,47.27194440236918,5.502442945726216e-13,4482.266808336978,0.01,1222984.481476549,0.029816533,47.55765919889407,1.2176623e-13,451.1432,514.32794,100,1.2429806e-11,1.174027,1222984.481476549,0.00011266865,5.502442945726216e-13,2.1027107,448.47,3.0436494,13.477591
1.0178008,71.614431694157,-7.275957614183426e-14,4966.1272607014225,0.01,87352.44702872627,0.025714474,73.60176434893482,1.3108031e-06,30.048237,33.37114,100,0.00013341363,0.41475108,87352.44702872627,4.003704e-05,-7.275957614183426e-14,1.3586631,496.68,2.617221,1.1835543
1.5590974,6.380900858602643,-9.731593308970333e-13,4999.733913715333,0.010000002,0.06693471902806429,0.28915307,7.248215018802864,5.1928574e-12,0.103934005,0.18710771,100,8.096171e-10,36.024155,0.06693471902806429,0.001481997,-9.731593308970333e-13,13.7965,500.0,45.08178,0.21099418
0.7480916,4.333210194996643,-7.639755494892597e-13,4999.8243667969355,0.01,0.028759588159557307,0.4402438,7.000729598742057,1.2256673e-21,0.08178419,0.13758294,100,9.1691136e-20,12.480322,0.028759588159557307,0.002230059,-7.639755494892597e-13,14.284225,500.0,32.93427,0.067060314
0.91646826,4.887291102388641,1.0004441719502211e-13,4999.798210869183,0.01,0.03719839283114686,0.29309922,6.175715677347691,,0.11356784,0.18185972,100,,16.510874,0.03719839283114686,0.001965781,1.0004441719502211e-13,16.192455,500.0,26.861614,0.08859985
1.9043574,6.740678093629128,4.5474735088646414e-14,4999.796897533379,0.01,0.03448276454908903,0.2567766,4.082588696133202,,0.068432756,0.15291825,100,,50.68161,0.03448276454908903,0.0013975055,4.5474735088646414e-14,24.494263,500.0,48.89944,0.17510325
1.0928998,4.902315244700388,-1.3642420526593923e-13,4999.763933546711,0.01,0.04126403457314413,0.2965586,6.146900328479207,3.9001635e-30,0.13402542,0.21409601,100,4.262488e-28,23.404222,0.04126403457314413,0.0019594473,-1.3642420526593923e-13,16.268362,500.0,32.41088,0.09234162
1.201896,5.61157034203777,-5.729816621169448e-13,4999.780432337371,0.01,0.03832523254192121,0.3550751,6.29190473864596,1.0131317e-22,0.07590208,0.14942452,100,1.21767885e-20,24.543295,0.03832523254192121,0.0016990227,-5.729816621169448e-13,15.893438,500.0,42.67633,0.18933208
0.91330147,16.861273520241394,-5.456968210637569e-13,4999.7635897049195,0.01,0.03610741990556899,0.18169226,99.99796156270179,0.0002473089,0.08687018,0.10675976,100,0.02258676,4.1543794,0.03610741990556899,0.0004980556,-5.456968210637569e-13,1.0000204,500.0,16.59398,0.31070206
1.344876,3.6062194222685524,9.094947017729283e-15,4999.811806098085,0.01,0.035929409045169565,0.43603685,5.830612114850229,8.931242e-20,0.09670482,0.1622488,100,1.2011414e-17,48.83445,0.035929409045169565,0.0026999866,9.094947017729283e-15,17.150858,500.0,58.641556,0.070551865
0.104123086,1.6854074152708838,-4.911271389573813e-13,4999.802977290514,0.01,0.033078248370770634,0.7358244,99.99933243243501,2.1407345e-22,0.16210422,0.17868452,100,2.228999e-21,0.6388104,0.033078248370770634,0.005892207,-4.911271389573813e-13,1.0000067,500.0,7.6616306,0.11500544
3.1227444e-35,inf,9.094947017729283e-15,4999.771888744859,0.01,0.04014037018964845,1.0,99.98355182391202,,0.1691238,0.18831947,100,,,0.04014037018964845,0.010000003,9.094947017729283e-15,1.0001645,500.0,3.1227445e-33,
5.4777403e-05,1.0042858065377749,-6.184563972055912e-13,4999.809620522138,0.01,0.03648653379888632,0.9978617,99.99761587105105,,0.05976629,0.075772785,100,,2.9876304e-07,0.03648653379888632,0.009956895,-6.184563972055912e-13,1.0000238,500.0,0.005466027,0.012899326
0.003815667,1.0000026555801922,-2.091837814077735e-13,4999.803176207015,0.01,0.028322989761091797,0.9999987,99.99660265067155,,0.17888999,0.1954543,100,,0.0014559274,0.028322989761091797,0.009999976,-2.091837814077735e-13,1.000034,500.0,0.3815662,3.653625e-06
0.34967637,1.2036990674328458,-2.1827872842550277e-13,4999.7906890430195,0.01,0.03643134052673514,0.91093194,4.506695514304122,,0.10807465,0.19082235,100,,10.137249,0.03643134052673514,0.008290632,-2.1827872842550277e-13,22.189207,500.0,31.853136,0.13006389
4.937424,3.5838899796561097,-1.0004441719502211e-13,4999.805214246398,0.01,0.03770774274716013,0.4253499,27.21336345315537,0.00018250679,0.08040844,0.11181581,100,0.090111345,662.4617,0.03770774274716013,0.0027174393,-1.0004441719502211e-13,3.6746652,500.0,210.01329,0.38264486
1.5171521,6.406366746776621,-6.912159733474255e-13,4999.830070391433,0.01,0.02822778859568548,0.2791369,7.171583901005529,3.4160085e-13,0.075600564,0.12898955,100,5.1826043e-11,33.96703,0.02822778859568548,0.001475704,-6.912159733474255e-13,13.943921,500.0,42.34931,0.11849986
2.9064054,4.184275233154326,-3.1832314562052486e-13,4999.797984271149,0.009999999,0.040242119240059784,0.3741118,12.043390736575981,4.1835942e-06,0.06540131,0.1143922,100,0.0012159221,195.38617,0.040242119240059784,0.0023130304,-3.1832314562052486e-13,8.303309,500.0,108.732056,0.27162498
0.079417236,2.737271570605654,-1.127773430198431e-12,4999.796442430985,0.01,0.028763152399703118,0.5747258,99.99256189362745,8.997927e-27,0.10963239,0.12674317,100,7.145905e-26,0.22637218,0.028763152399703118,0.0035891638,-1.127773430198431e-12,1.0000744,500.0,4.5643134,0.43150222
1.2028377,25.146842786932606,3.092281986027956e-13,4999.805729912547,0.010000002,0.03151015968725929,0.07184802,20.992804604588592,5.039648e-27,0.049272623,0.08494047,100,6.0618784e-25,4.3501625,0.03151015968725929,0.00030067094,3.092281986027956e-13,4.763537,500.0,8.642151,0.16951767
1.0,100.0,-5.002220859751106e-13,4999.7776765255185,0.009999998,0.035910006843778416,0.01,100.0,0.01,-0.01868184,2.7939677e-09,100,1.0,,0.035910006843778416,3.5044917e-18,-5.002220859751106e-13,1.0,500.0,1.0,0.18854947
1.0,100.0,-1.9099388737231492e-13,4999.808275294526,0.009999998,0.037221239495513724,0.01,100.0,0.01,-0.01611656,1.2805685e-09,100,1.0,,0.037221239495513724,3.5044917e-18,-1.9099388737231492e-13,1.0,500.0,1.0,0.191961
1.0,100.0,4.18367562815547e-13,4999.812143803652,0.009999998,0.029582710451720336,0.01,100.0,0.01,-0.015799206,1.6298145e-09,100,1.0,,0.029582710451720336,3.5044917e-18,4.18367562815547e-13,1.0,500.0,1.0,0.1711341
1.0,100.0,-5.456968210637569e-14,4999.800820413693,0.009999998,0.03829442866165258,0.01,100.0,0.01,-0.01675597,8.1490725e-10,100,1.0,,0.03829442866165258,3.5044917e-18,-5.456968210637569e-14,1.0,500.0,1.0,0.19470872
1.0,100.0,3.637978807091713e-14,4999.807511236471,0.009999998,0.03063844989468563,0.01,100.0,0.01,-0.016195437,,100,1.0,,0.03063844989468563,3.5044917e-18,3.637978807091713e-14,1.0,500.0,1.0,0.17416103
1.0,100.0,3.637978807091713e-13,4999.81068686357,0.009999998,0.032432930029938876,0.01,100.0,0.01,-0.01593252,3.4924597e-10,100,1.0,,0.032432930029938876,3.5044917e-18,3.637978807091713e-13,1.0,500.0,1.0,0.17918874
1.0,100.0,-3.2741809263825415e-13,4999.794392412819,0.009999998,0.03431245408075666,0.01,100.0,0.01,-0.017276859,-4.656613e-10,100,1.0,,0.03431245408075666,3.5044917e-18,-3.2741809263825415e-13,1.0,500.0,1.0,0.18430771
1.000001,99.99999237061289,-1.2732925824820997e-13,4999.799328324934,0.01,0.034409373230358815,0.010000354,100.0,0.009999419,-0.016815457,6.9267116e-07,100,0.9999428,1.5421907e-10,0.034409373230358815,1.5427536e-14,-1.2732925824820997e-13,1.0,500.0,1.0000362,0.18456711
1.0,100.0,-4.911271389573813e-13,4999.808574694945,0.009999998,0.029536739886525398,0.01,100.0,0.01,-0.01610488,,100,1.0,,0.029536739886525398,3.5044917e-18,-4.911271389573813e-13,1.0,500.0,1.0,0.17100108
1.0,100.0,9.822542779147626e-13,4999.829672989605,0.009999998,0.028990325389994354,0.01,100.0,0.01,-0.014265433,1.3969839e-09,100,1.0,,0.028990325389994354,3.5044917e-18,9.822542779147626e-13,1.0,500.0,1.0,0.16941199
0.53171337,16.053333344306413,-1.3369572116062045e-12,4999.790691690199,0.009999999,0.028816440344604493,0.14973249,99.9983310977991,1.296606e-06,0.043047488,0.060646705,100,6.8942274e-05,1.4933386,0.028816440344604493,0.0005282057,-1.3369572116062045e-12,1.0000167,500.0,7.961477,0.2135017
0.9160769,33.61432132360413,3.3651303965598344e-13,4999.826446901665,0.009999999,0.029570678324167262,0.057904515,35.11397862857285,1.4125751e-09,0.0066010896,0.031223299,100,1.2940274e-07,1.6740897,0.029570678324167262,0.00019948713,3.3651303965598344e-13,2.8478687,500.0,5.3044987,0.2515099
1.0,100.0,-2.8194335754960775e-13,4999.808358161351,0.009999998,0.030817917052687566,0.01,100.0,0.01,-0.016124332,,100,1.0,,0.030817917052687566,3.5044917e-18,-2.8194335754960775e-13,1.0,500.0,1.0,0.17467037
1.0,100.0,-6.548361852765083e-13,4999.809424311554,0.009999998,0.03081992287027692,0.01,100.0,0.01,-0.01603802,9.313226e-10,100,1.0,,0.03081992287027692,3.5044917e-18,-6.548361852765083e-13,1.0,500.0,1.0,0.17467605
1.0,100.0,-9.276845958083868e-13,4999.7825182283495,0.009999998,0.03953317118128971,0.01,100.0,0.01,-0.018294921,4.656613e-10,100,1.0,,0.03953317118128971,3.5044917e-18,-9.276845958083868e-13,1.0,500.0,1.0,0.19783285
1.0,100.0,2.4556356947869064e-13,4999.841742672035,0.009999998,0.025164615799078492,0.01,100.0,0.01,-0.013253232,-1.1641532e-09,100,1.0,,0.025164615799078492,3.5044917e-18,2.4556356947869064e-13,1.0,500.0,1.0,0.15783842
1.0,100.0,2.9103830456733704e-13,4999.786780544376,0.009999998,0.037102194722858105,0.01,100.0,0.01,-0.017894354,4.656613e-10,100,1.0,,0.037102194722858105,3.5044917e-18,2.9103830456733704e-13,1.0,500.0,1.0,0.19165377
1.0,100.0,4.547473508864641e-13,4999.842451336368,0.009999998,0.029042511787097474,0.01,100.0,0.01,-0.01320554,-3.4924597e-10,100,1.0,,0.029042511787097474,3.5044917e-18,4.547473508864641e-13,1.0,500.0,1.0,0.1695644
1.0,100.0,1.0004441719502211e-13,4999.802402170555,0.009999998,0.028284639317180085,0.01,100.0,0.01,-0.016572196,-9.313226e-10,100,1.0,,0.028284639317180085,3.5044917e-18,1.0004441719502211e-13,1.0,500.0,1.0,0.16733736
1.0,100.0,1.9099388737231492e-13,4999.819399463542,0.009999998,0.027398377055163705,0.01,100.0,0.01,-0.01518308,-1.8626451e-09,100,1.0,,0.027398377055163705,3.5044917e-18,1.9099388737231492e-13,1.0,500.0,1.0,0.16469485
1.0,100.0,-1.3369572116062045e-12,4999.794285518474,0.009999998,0.037590601352108656,0.01,100.0,0.01,-0.017291512,-1.1641532e-09,100,1.0,,0.037590601352108656,3.5044917e-18,-1.3369572116062045e-12,1.0,500.0,1.0,0.1929111
1.0,100.0,1.2732925824820997e-13,4999.7654519470425,0.009999998,0.03340881445904664,0.01,100.0,0.01,-0.019737806,2.910383e-11,100,1.0,,0.03340881445904664,3.5044917e-18,1.2732925824820997e-13,1.0,500.0,1.0,0.18186457
1.0,100.0,1.9099388737231492e-13,4999.785747474877,0.009999998,0.033177822641245094,0.01,100.0,0.01,-0.018024582,-3.7252903e-09,100,1.0,,0.033177822641245094,3.5044917e-18,1.9099388737231492e-13,1.0,500.0,1.0,0.18123476
1.0,100.0,8.731149137020111e-13,4999.812917519906,0.009999998,0.028082166159233698,0.01,100.0,0.01,-0.015722703,4.656613e-10,100,1.0,,0.028082166159233698,3.5044917e-18,8.731149137020111e-13,1.0,500.0,1.0,0.16673735
0.99999624,100.00001525884785,-5.184119800105691e-13,4999.813501458105,0.01,0.03314127322363204,0.010000371,100.0,0.009999885,-0.015683495,4.1385647e-07,100,0.99998474,1.1609335e-10,0.03314127322363204,1.1601419e-14,-5.184119800105691e-13,1.0,500.0,1.0000334,0.1811346
1.0000165,100.00001525853935,-2.0008883439004421e-13,4999.830590641798,0.01,0.032655325591760063,0.010005945,100.0,0.00999331,-0.014245121,6.7478977e-06,100,0.99934745,4.1682334e-08,0.032655325591760063,4.168044e-12,-2.0008883439004421e-13,1.0,500.0,1.0006111,0.17979996
1.0000076,100.0,8.185452315956354e-14,4999.830831777515,0.01,0.02682298664172864,0.010001707,99.9992370663676,0.009998965,-0.014232361,1.7620623e-06,100,0.99990416,3.9152184e-09,0.02682298664172864,3.9150887e-13,8.185452315956354e-14,1.0000076,500.0,1.0001783,0.16295567
1.0,100.0,-3.092281986027956e-13,4999.80689888415,0.009999998,0.03343288650853057,0.01,100.0,0.01,-0.016241275,-9.313226e-10,100,1.0,,0.03343288650853057,3.5044917e-18,-3.092281986027956e-13,1.0,500.0,1.0,0.1819301
0.9999973,100.0,6.275513442233204e-13,4999.820238033236,0.01,0.03155988117054296,0.010002244,100.0,0.009998916,-0.015118746,2.3486791e-06,100,0.9998889,4.36341e-09,0.03155988117054296,4.364128e-13,6.275513442233204e-13,1.0,500.0,1.0002217,0.17675634
1.0,100.0,9.094947017729283e-14,4999.798282291177,0.009999998,0.02946029385395362,0.01,100.0,0.01,-0.016938634,-4.656613e-10,100,1.0,,0.02946029385395362,3.5044917e-18,9.094947017729283e-14,1.0,500.0,1.0,0.17077966
1.0000103,100.00000381465837,1.8189894035458566e-13,4949.894321382297,0.01,248982.32128955296,0.010002587,100.0,0.009994821,-4.191159,0.025836825,100,0.9994923,2.153283e-08,248982.32128955296,2.153256e-12,1.8189894035458566e-13,1.0,495.02,1.0002689,496.22556
1.0,100.0,-2.7284841053187846e-14,4999.775575022047,0.009999998,0.04087358609878525,0.01,100.0,0.01,-0.018821333,9.313226e-10,100,1.0,,0.04087358609878525,3.5044917e-18,-2.7284841053187846e-14,1.0,500.0,1.0,0.20115876
1.0,100.0,6.45741238258779e-13,4999.791139532072,0.009999998,0.03331301278969443,0.01,100.0,0.01,-0.017492432,-9.313226e-10,100,1.0,,0.03331301278969443,3.5044917e-18,6.45741238258779e-13,1.0,500.0,1.0,0.18160364
1.0,100.0,-7.548806024715304e-13,4999.825926423587,0.009999998,0.03130144551436639,0.01,100.0,0.01,-0.01463068,1.2805685e-09,100,1.0,,0.03130144551436639,3.5044917e-18,-7.548806024715304e-13,1.0,500.0,1.0,0.17603531
1.0,100.0,-2.2737367544323206e-13,4999.8204404615235,0.009999998,0.03502889626956176,0.01,100.0,0.01,-0.015110442,,100,1.0,,0.03502889626956176,3.5044917e-18,-2.2737367544323206e-13,1.0,500.0,1.0,0.18622193
1.0,100.0,2.7284841053187846e-14,4999.799081811703,0.009999998,0.033783175338279424,0.01,100.0,0.01,-0.01676718,1.8626451e-09,100,1.0,,0.033783175338279424,3.5044917e-18,2.7284841053187846e-14,1.0,500.0,1.0,0.18288068
1.0,100.0,-8.549250196665525e-13,4999.776866203537,0.009999998,0.03431783478097353,0.01,100.0,0.01,-0.018745389,-4.656613e-10,100,1.0,,0.03431783478097353,3.5044917e-18,-8.549250196665525e-13,1.0,500.0,1.0,0.18432215
1.0,100.0,1.3642420526593923e-13,4999.783917313897,0.009999998,0.02846764951705042,0.01,100.0,0.01,-0.018098244,-1.8626451e-09,100,1.0,,0.02846764951705042,3.5044917e-18,1.3642420526593923e-13,1.0,500.0,1.0,0.16787785
1.0002618,99.99869572780878,-9.276845958083868e-13,4999.820684199457,0.010000003,0.03285704919217094,0.010098462,99.99901057268649,0.009781461,-0.014909902,0.00014524232,100,0.97840226,1.2974638e-05,0.03285704919217094,1.2967862e-09,-9.276845958083868e-13,1.0000099,500.0,1.0101106,0.18036038
1.0000339,99.99998474172955,2.3646862246096135e-13,4999.791581692611,0.01,0.04141357960062549,0.010018275,100.0,0.009993846,-0.017506823,1.3299985e-05,100,0.99941844,7.9214075e-08,0.04141357960062549,7.920917e-12,2.3646862246096135e-13,1.0,500.0,1.0018615,0.20247874
1.0000082,99.99998855600349,3.3651303965598344e-13,4999.838930889229,0.01,0.027990970477101657,0.01000049,100.0,0.009997182,-0.013535189,2.8088689e-06,100,0.99972636,3.1609242e-09,0.027990970477101657,3.1609445e-13,3.3651303965598344e-13,1.0,500.0,1.0000572,0.16646294
1.0002244,99.99984744650234,-4.092726157978177e-13,4999.834485223074,0.01,0.026462833716238764,0.010027416,99.99984502816375,0.009963625,-0.013875086,4.2730477e-05,100,0.99658597,1.3630103e-06,0.026462833716238764,1.362392e-10,-4.092726157978177e-13,1.0000015,500.0,1.0029665,0.16183344
1.0002396,99.99982456619749,1.6370904631912708e-13,4999.809006402535,0.010000002,0.03493420244261011,0.010033518,99.99984502816375,0.00996075,-0.016037552,3.139442e-05,100,0.9963137,1.7315681e-06,0.03493420244261011,1.7307407e-10,1.6370904631912708e-13,1.0000015,500.0,1.0035923,0.18598202
