SamplesThisIter,Bound,MinVanillaIw,MaxVanillaIw,renyi2,J,AvgVanillaIw,AvgEpLen,AvgDiscRet,VanillaAvgRet,ESSRenyi,AvgNormIw,MinNormIw,VarVanillaIw,VarNormIw,EpsThisIter,IterType,VarRet,VarDiscRet,MaxNormIw,ESSClassic,AvgRet,VarJ,BatchSize,delta
50000,3126.64,,243540.0,nan,564402.0,46.2765,159.744408946,1479.64763585,1479.64763585,nan,1.77494e-05,,4.15397e+06,6.11095e-07,313,1,650530.809511,650530.809511,0.0934101,1.04543162122,1479.64763585,43657.0,100,0.6
50000,3173.42,3.45503e-33,157180.0,nan,559157.0,30.4603,162.866449511,1508.94620799,1508.94620799,nan,1.80963e-05,2.05262e-39,1.7441e+06,6.15577e-07,307,1,799729.146427,799729.146427,0.0933796,1.2704565835,1508.94620799,40883.6,100,0.6
50000,2858.89,,1.51431e+06,nan,551222.0,152.895,151.515151515,1403.477498,1403.477498,nan,1.6835e-05,,1.07152e+08,1.2991e-06,330,1,632231.645254,632231.645254,0.166738,1.45559880248,1403.477498,45385.3,100,0.6
50000,2752.29,,47843.8,nan,507690.0,11.8426,150.15015015,1390.50466064,1390.50466064,nan,1.66833e-05,,188079.0,3.73261e-07,333,1,590376.201239,590376.201239,0.0674003,4.65363117387,1390.50466064,48304.2,100,0.6
50000,3505.34,,3.57372e+06,nan,627616.0,233.685,168.35016835,1559.74692894,1559.74692894,nan,1.87056e-05,,5.34489e+08,3.42468e-06,297,1,933811.609047,933811.609047,0.286063,1.88634900741,1559.74692894,43738.0,100,0.6
50000,2993.85,,728710.0,nan,573836.0,79.522,157.232704403,1456.23172957,1456.23172957,nan,1.74703e-05,,2.58567e+07,1.24796e-06,318,1,703826.046697,703826.046697,0.160091,1.5006709857,1456.23172957,46544.3,100,0.6
50000,2822.97,,1.19513e+06,nan,514206.0,79.0666,141.64305949,1311.54751115,1311.54751115,nan,1.57381e-05,,4.77279e+07,1.891e-06,353,1,534183.994224,534183.994224,0.23789,2.19116929485,1311.54751115,53896.1,100,0.6
50000,2837.42,,18410.0,nan,505743.0,8.51487,151.975683891,1408.14704693,1408.14704693,nan,1.68862e-05,,39317.9,1.54631e-07,329,1,637538.967506,637538.967506,0.0365096,2.23741002416,1408.14704693,51190.9,100,0.6
50000,3020.65,,2.49267e+06,nan,589486.0,348.236,160.256410256,1484.71748722,1484.71748722,nan,1.78063e-05,,5.03874e+08,1.31741e-06,312,1,649963.736245,649963.736245,0.127457,3.66514972665,1484.71748722,39777.4,100,0.6
50000,3642.33,,1.64155e+08,nan,627397.0,6239.54,168.35016835,1560.65295433,1560.65295433,nan,1.87056e-05,,1.00811e+12,9.06037e-06,297,1,1039097.08678,1039097.08678,0.492122,1.99999658197,1560.65295433,39329.2,100,0.6
50000,3175.3,,735575.0,nan,564846.0,53.673,158.227848101,1466.76855056,1466.76855056,nan,1.75809e-05,,2.04653e+07,2.19577e-06,316,1,870799.929213,870799.929213,0.240942,1.91046145795,1466.76855056,44325.5,100,0.6
50000,3120.41,,1.27723e+07,nan,544233.0,620.437,152.905198777,1417.25404277,1417.25404277,nan,1.69895e-05,,5.9416e+09,4.4552e-06,327,1,728880.469498,728880.469498,0.349746,1.86688483589,1417.25404277,46550.0,100,0.6
50000,3079.66,,228149.0,nan,567050.0,50.1467,160.77170418,1489.68750038,1489.68750038,nan,1.78635e-05,,4.25293e+06,5.39682e-07,311,1,766159.521584,766159.521584,0.0812724,1.58398422152,1489.68750038,42350.9,100,0.6
50000,3216.27,,1.05811e+07,nan,559362.0,669.304,154.320987654,1429.66534871,1429.66534871,nan,1.71468e-05,,4.48899e+09,2.94623e-06,324,1,669942.113835,669942.113835,0.271076,1.99007087674,1429.66534871,43941.2,100,0.6
50000,3081.9,,192402.0,nan,574109.0,56.2371,165.562913907,1533.60549706,1533.60549706,nan,1.83959e-05,,5.60114e+06,5.99337e-07,302,1,711954.216463,711954.216463,0.0629372,2.10807626777,1533.60549706,47193.0,100,0.6
50000,3230.54,,99775.1,nan,581337.0,44.7386,151.515151515,1403.74543646,1403.74543646,nan,1.6835e-05,,1.80712e+06,2.55887e-07,330,1,792953.157218,792953.157218,0.0375451,3.13428463199,1403.74543646,41690.4,100,0.6
50000,3359.9,,641457.0,nan,580716.0,105.015,166.666666667,1544.13846443,1544.13846443,nan,1.85185e-05,,4.00717e+07,1.2461e-06,300,1,831047.397676,831047.397676,0.113116,3.3285135987,1544.13846443,42868.6,100,0.6
50000,2904.06,,6.80091e+06,nan,540570.0,411.361,149.253731343,1382.16287656,1382.16287656,nan,1.65837e-05,,1.79657e+09,2.91986e-06,335,1,602606.664998,602606.664998,0.274174,1.70811788419,1382.16287656,44457.4,100,0.6
50000,3139.93,,219715.0,nan,568634.0,19.2454,167.785234899,1555.26149173,1555.26149173,nan,1.86428e-05,,1.86459e+06,1.74966e-06,298,1,846946.587087,846946.587087,0.212836,1.98307020674,1555.26149173,40158.4,100,0.6
50000,3023.8,,155315.0,nan,556796.0,30.0927,159.23566879,1475.41492241,1475.41492241,nan,1.76929e-05,,1.62316e+06,5.61093e-07,314,1,791429.168645,791429.168645,0.0913164,1.3859054769,1475.41492241,43434.4,100,0.6
50000,3384.65,,85570.3,nan,588087.0,24.2701,179.211469534,1660.95589009,1660.95589009,nan,1.99124e-05,,898227.0,6.0463e-07,279,1,938285.169142,938285.169142,0.0702061,5.58340925275,1660.95589009,36180.3,100,0.6
50000,3202.58,,531970.0,nan,560203.0,28.9041,177.304964539,1641.95954853,1641.95954853,nan,1.97005e-05,,1.12696e+07,5.23537e-06,282,1,916126.002037,916126.002037,0.362581,2.06462318366,1641.95954853,36434.5,100,0.6
50000,3301.34,,50635.3,nan,592960.0,29.4181,179.211469534,1660.7065073,1660.7065073,nan,1.99124e-05,,605646.0,2.77483e-07,279,1,819070.908803,819070.908803,0.0342738,5.40092673141,1660.7065073,40242.9,100,0.6
50000,3102.28,,285729.0,nan,550147.0,34.8285,167.224080268,1549.68001879,1549.68001879,nan,1.85805e-05,,5.24974e+06,1.49411e-06,299,1,761561.935248,761561.935248,0.152432,3.70145215833,1549.68001879,43362.0,100,0.6
50000,3175.71,,159965.0,nan,571490.0,43.8279,166.666666667,1542.93740524,1542.93740524,nan,1.85185e-05,,2.15725e+06,3.85133e-07,300,1,716407.935711,716407.935711,0.0675898,2.70322048788,1542.93740524,41401.7,100,0.6
50000,3080.53,,49582.1,nan,542777.0,16.8242,162.337662338,1503.81500951,1503.81500951,nan,1.80375e-05,,229783.0,2.64121e-07,308,1,780546.888147,780546.888147,0.053158,0.849709901627,1503.81500951,43349.2,100,0.6
50000,3487.34,,268515.0,nan,606009.0,72.9179,174.825174825,1620.23790677,1620.23790677,nan,1.9425e-05,,9.01954e+06,6.40087e-07,286,1,867841.910924,867841.910924,0.0715314,5.79367665641,1620.23790677,36399.8,100,0.6
50000,3467.44,,115701.0,nan,599765.0,26.2787,168.35016835,1559.84818107,1559.84818107,nan,1.87056e-05,,790607.0,4.00586e-07,297,1,950093.783209,950093.783209,0.0823581,1.69254962175,1559.84818107,45230.8,100,0.6
50000,3508.65,,54449.5,nan,617315.0,27.5872,185.873605948,1722.72149774,1722.72149774,nan,2.06526e-05,,657281.0,3.6837e-07,269,1,959065.573141,959065.573141,0.0407625,3.00996409519,1722.72149774,40926.9,100,0.6
50000,3378.11,,64176.3,nan,590782.0,24.9115,179.856115108,1667.09162379,1667.09162379,nan,1.9984e-05,,721047.0,4.64011e-07,278,1,932425.846236,932425.846236,0.0514822,5.33659033898,1667.09162379,39958.3,100,0.6
50000,3097.94,,881.607,nan,533376.0,3.39965,174.216027875,1614.29589301,1614.29589301,nan,1.93573e-05,,520.019,1.68594e-08,287,1,941334.79169,941334.79169,0.0050198,1.69650354574,1614.29589301,37921.0,100,0.6
50000,3440.0,,39599.5,nan,592440.0,14.7569,181.15942029,1679.41058024,1679.41058024,nan,2.01288e-05,,148775.0,2.76804e-07,276,1,1029219.48697,1029219.48697,0.0540146,2.11141573341,1679.41058024,39147.1,100,0.6
50000,3717.54,,8430.95,nan,630981.0,13.5759,207.468879668,1923.58719904,1923.58719904,nan,2.30521e-05,,28853.0,8.31903e-08,241,1,1192095.22475,1192095.22475,0.0143159,3.3661811165,1923.58719904,32961.6,100,0.6
50000,3692.93,,3796.85,nan,625725.0,6.6053,204.918032787,1901.31756991,1901.31756991,nan,2.27687e-05,,5262.49,6.25291e-08,244,1,1335931.76997,1335931.76997,0.0130879,4.25023964061,1901.31756991,31744.6,100,0.6
50000,3698.91,,3930.97,nan,640640.0,7.41421,207.468879668,1925.05569643,1925.05569643,nan,2.30521e-05,,7964.99,7.69974e-08,241,1,1317457.52928,1317457.52928,0.0122221,4.42033029487,1925.05569643,34371.0,100,0.6
50000,3639.3,,14384.2,nan,622382.0,9.34102,200.803212851,1860.91097496,1860.91097496,nan,2.23115e-05,,39807.8,2.2711e-07,249,1,1220602.97249,1220602.97249,0.0343573,7.86536125716,1860.91097496,36110.6,100,0.6
50000,3772.83,,1562.68,nan,642734.0,4.74385,215.517241379,1999.43385263,1999.43385263,nan,2.39464e-05,,1208.99,3.08062e-08,232,1,1538994.97768,1538994.97768,0.00788821,6.99257156517,1999.43385263,31409.1,100,0.6
50000,3667.22,,405421.0,nan,630474.0,24.2884,206.611570248,1917.41013472,1917.41013472,nan,2.29568e-05,,7.54803e+06,6.74308e-06,242,1,1337449.33315,1337449.33315,0.383194,2.00080732856,1917.41013472,36014.1,100,0.6
50000,3765.42,3.01005e-32,619.829,nan,654016.0,4.45146,234.741784038,2178.34503614,2178.34503614,nan,2.60824e-05,1.76368e-37,539.483,1.85212e-08,213,1,1456770.43222,1456770.43222,0.00363176,2.26222039821,2178.34503614,29447.7,100,0.6
50000,3689.61,,6972.14,nan,637107.0,5.2553,223.214285714,2071.18046243,2071.18046243,nan,2.48016e-05,,5770.81,1.28529e-07,224,1,1312433.73294,1312433.73294,0.032904,4.10042966556,2071.18046243,30502.3,100,0.6
50000,3758.11,,560.221,nan,651521.0,4.33319,225.225225225,2089.78411486,2089.78411486,nan,2.5025e-05,,598.25,1.99533e-08,222,1,1387001.57066,1387001.57066,0.00323538,2.32857525028,2089.78411486,31748.9,100,0.6
50000,3806.5,1.75511e-37,18598.6,nan,644619.0,6.74232,221.238938053,2052.75551155,2052.75551155,nan,2.45821e-05,6.40393e-43,28536.9,3.79338e-07,226,1,1510608.73062,1510608.73062,0.0678094,4.35198769801,2052.75551155,30626.3,100,0.6
50000,3750.69,,220.026,nan,648776.0,3.76562,241.54589372,2242.02329063,2242.02329063,nan,2.68384e-05,,295.595,1.50154e-08,207,1,1442004.18956,1442004.18956,0.00156817,1.26994474525,2242.02329063,24916.7,100,0.6
50000,3570.1,1.74264e-25,383.135,nan,651202.0,3.90694,242.718446602,2253.09978713,2253.09978713,nan,2.69687e-05,1.20291e-30,414.913,1.97699e-08,206,1,1285097.1758,1285097.1758,0.00264469,0.863338057753,2253.09978713,27819.4,100,0.6
50000,3532.16,2.47054e-35,497.291,nan,605376.0,3.78565,212.765957447,1973.13797899,1973.13797899,nan,2.36407e-05,1.5428e-40,472.664,1.84328e-08,235,1,1164966.15432,1164966.15432,0.00310549,1.49971221407,1973.13797899,32061.4,100,0.6
50000,3781.85,4.05946e-38,916.957,nan,651476.0,4.86079,234.741784038,2178.53750318,2178.53750318,nan,2.60824e-05,2.17201e-43,851.1,2.45055e-08,213,1,1478138.408,1478138.408,0.00492028,6.69712499348,2178.53750318,28577.0,100,0.6
50000,3798.76,,257.413,nan,651994.0,4.33116,230.414746544,2138.39227442,2138.39227442,nan,2.56016e-05,,421.647,1.47324e-08,217,1,1489534.35309,1489534.35309,0.00152158,1.28000630707,2138.39227442,29356.7,100,0.6
50000,3528.33,4.1201e-37,3529.7,nan,602620.0,3.61483,219.298245614,2033.79518074,2033.79518074,nan,2.43665e-05,2.77737e-42,1444.31,6.5625e-08,228,1,1165138.16625,1165138.16625,0.0237927,1.86265748228,2033.79518074,28480.1,100,0.6
50000,3750.24,,884.99,nan,642172.0,3.40871,227.272727273,2109.24110352,2109.24110352,nan,2.52525e-05,,323.005,1.77271e-08,220,1,1514097.98812,1514097.98812,0.00655621,1.17741392473,2109.24110352,31262.5,100,0.6
50000,3793.36,,1234.13,nan,651805.0,4.31138,229.357798165,2128.45003413,2128.45003413,nan,2.54842e-05,,782.545,2.73413e-08,218,1,1504241.52915,1504241.52915,0.00729482,4.06433437783,2128.45003413,27185.7,100,0.6
50000,3715.46,,440.001,nan,634802.0,4.25468,226.244343891,2099.38142664,2099.38142664,nan,2.51383e-05,,489.777,1.70976e-08,221,1,1386663.79209,1386663.79209,0.00259969,2.02737176464,2099.38142664,28730.6,100,0.6
50000,3664.87,8.82551e-31,3155.49,nan,628186.0,4.4114,216.45021645,2008.12917706,2008.12917706,nan,2.405e-05,4.81148e-36,1077.86,3.20362e-08,231,1,1212378.44551,1212378.44551,0.0172031,1.57076815105,2008.12917706,33093.9,100,0.6
50000,3534.15,,676.25,nan,618305.0,3.90999,218.340611354,2026.80429713,2026.80429713,nan,2.42601e-05,,484.146,1.86384e-08,229,1,1285173.39198,1285173.39198,0.00419589,1.23717626249,2026.80429713,29159.9,100,0.6
50000,3558.95,7.27325e-38,311.346,nan,627236.0,3.74392,227.272727273,2109.57899929,2109.57899929,nan,2.52525e-05,4.90454e-43,380.196,1.72968e-08,220,1,1378731.03185,1378731.03185,0.00210001,1.05824436352,2109.57899929,30912.9,100,0.6
50000,3616.17,,164118.0,nan,630473.0,21.2828,214.592274678,1991.45656917,1991.45656917,nan,2.38436e-05,,2.55419e+06,3.20581e-06,233,1,1328565.61775,1328565.61775,0.183864,3.99988464067,1991.45656917,34137.7,100,0.6
50000,3621.26,,1351.16,nan,624658.0,3.69113,212.765957447,1973.66913881,1973.66913881,nan,2.36407e-05,,418.292,1.71586e-08,235,1,1334100.30141,1334100.30141,0.0086538,1.67047938946,1973.66913881,33491.4,100,0.6
50000,3612.47,,682.283,nan,615607.0,4.05941,216.45021645,2009.03528727,2009.03528727,nan,2.405e-05,,568.034,1.99379e-08,231,1,1338231.54783,1338231.54783,0.00404219,2.95247292358,2009.03528727,29372.4,100,0.6
50000,3646.23,,14670.9,nan,625764.0,8.755,210.084033613,1949.29318958,1949.29318958,nan,2.33427e-05,,27436.2,1.95035e-07,238,1,1171525.49411,1171525.49411,0.0391157,2.64649797958,1949.29318958,31400.9,100,0.6
50000,3717.23,,391.372,nan,642113.0,4.59101,228.310502283,2117.47692534,2117.47692534,nan,2.53678e-05,,579.785,1.77018e-08,219,1,1395522.65237,1395522.65237,0.00216254,1.88530343639,2117.47692534,28330.0,100,0.6
50000,3706.67,,1230.7,nan,634537.0,4.92241,222.222222222,2062.6965089,2062.6965089,nan,2.46914e-05,,807.687,2.03225e-08,225,1,1321215.18061,1321215.18061,0.00617334,1.60051389495,2062.6965089,31203.5,100,0.6
50000,3609.63,6.28795e-36,1905.58,nan,630307.0,4.6307,229.357798165,2128.30550818,2128.30550818,nan,2.54842e-05,3.46051e-41,994.36,3.01156e-08,218,1,1222554.16326,1222554.16326,0.010487,1.79585086639,2128.30550818,27782.6,100,0.6
50000,3690.51,,28071.2,nan,645801.0,5.77003,232.558139535,2158.19820475,2158.19820475,nan,2.58398e-05,,46534.3,9.33242e-07,215,1,1417938.08612,1417938.08612,0.125711,3.69241340982,2158.19820475,29408.8,100,0.6
50000,3880.09,3.29692e-29,139.436,nan,675542.0,2.84918,263.157894737,2442.97405779,2442.97405779,nan,2.92398e-05,3.38347e-34,105.261,1.10859e-08,190,1,1848299.05215,1848299.05215,0.00143096,1.98130844966,2442.97405779,23351.5,100,0.6
50000,3741.86,1.65916e-38,309.206,nan,648252.0,3.695,234.741784038,2178.49802292,2178.49802292,nan,2.60824e-05,1.17709e-43,294.183,1.46583e-08,213,1,1616436.76056,1616436.76056,0.00218264,2.0537581511,2178.49802292,27663.2,100,0.6
50000,3789.78,,2316.35,nan,641525.0,3.56539,235.849056604,2189.47675043,2189.47675043,nan,2.62055e-05,,898.275,4.85265e-08,212,1,1591575.45434,1591575.45434,0.0170251,1.67209211349,2189.47675043,26499.3,100,0.6
50000,3818.36,2.03622e-36,822.494,nan,655772.0,4.87391,230.414746544,2139.06995678,2139.06995678,nan,2.56016e-05,1.06961e-41,792.232,2.18592e-08,217,1,1556798.65283,1556798.65283,0.0043204,7.40598063498,2139.06995678,29425.5,100,0.6
50000,3855.05,1.30838e-32,356.791,nan,645224.0,3.97507,235.849056604,2188.56219051,2188.56219051,nan,2.62054e-05,8.62544e-38,339.164,1.47402e-08,212,1,1590772.12295,1590772.12295,0.00235213,2.72163413286,2188.56219051,27352.6,100,0.6
