AvgNormIw,EpsThisIter,ESSClassic,AvgRet,ESSRenyi,MinNormIw,VanillaAvgRet,VarNormIw,Bound,AvgDiscRet,J,AvgEpLen,AvgVanillaIw,VarVanillaIw,BatchSize,eRenyi2,VarDiscRet,IterType,VarJ,Delta,MinVanillaIw,MaxVanillaIw,VarRet,MaxNormIw
0.01,100,77.762218426578,-9.259491795874233,82.28266244179547,0.0005162995,-9.259491795874233,2.8886005e-05,-13.222202,-9.259491795874233,-7.7009144,200.0,0.9859906,0.28082323,100,1.2153229,62.253840723711406,1,7.1150827,0.2,0.050906647,1.5235535,62.253840723711406,0.015452009
0.01,100,99.6815586278129,-6.991413636163079,99.46493451180699,0.009630448,-6.991413636163079,3.2267621e-07,-11.516602,-6.991413636163079,-6.9642973,200.0,0.98848677,0.0031528885,100,1.0053794,41.531468715484614,1,6.4141083,0.2,0.95195705,1.2882936,41.531468715484614,0.013032988
0.01,100,97.60105402186886,-9.438625552700783,97.15232746809598,0.0046040686,-9.438625552700783,2.4827234e-06,-14.030754,-9.438625552700783,-9.287873,200.0,1.02603,0.02613656,100,1.0293114,51.50160190527505,1,7.132813,0.2,0.47239122,1.2067863,51.50160190527505,0.011761706
0.01,100,99.8271365355395,-8.10405318377772,99.81924839221504,0.008622952,-8.10405318377772,1.749277e-07,-12.823478,-8.10405318377772,-8.096083,200.0,1.0003536,0.0017505146,100,1.0018108,49.95290811401138,1,7.025218,0.2,0.86260015,1.0362097,49.95290811401138,0.010358434
0.01,100,99.93455436440136,-7.858741085995795,99.90051163742315,0.0097659705,-7.858741085995795,6.612816e-08,-12.777527,-7.858741085995795,-7.8537164,200.0,0.9972265,0.0006576184,100,1.0009959,45.55286883112046,1,6.6908736,0.2,0.97388846,1.0975852,45.55286883112046,0.011006379
0.010000002,100,98.24383355255314,-7.3902171878494505,97.74471694771479,0.009076091,-7.3902171878494505,1.8055881e-06,-11.86892,-7.3902171878494505,-7.27769,200.0,1.001144,0.01809722,100,1.0230732,50.471918561720486,1,7.073124,0.2,0.90864754,1.4600214,50.471918561720486,0.014583529
0.010000002,100,86.01494643069034,-8.273956356125668,87.13733065389188,0.0008999497,-8.273956356125668,1.6423108e-05,-12.829382,-8.273956356125668,-7.6636977,200.0,0.98875815,0.16055931,100,1.1476138,54.12989119398418,1,7.376297,0.2,0.08898326,1.4006304,54.12989119398418,0.0141655505
0.01,100,99.05494093773285,-8.826334347440472,98.78418762077017,0.006264074,-8.826334347440472,9.637193e-07,-13.430439,-8.826334347440472,-8.770498,200.0,1.0037574,0.009709752,100,1.0123078,45.739294701502594,1,6.7143226,0.2,0.62876105,1.0902975,45.739294701502594,0.010862161
0.010000002,100,98.8598399333445,-7.663552756294738,98.90687993223696,0.0062767984,-7.663552756294738,1.1649488e-06,-12.345964,-7.663552756294738,-7.6132097,200.0,0.9996866,0.011642188,100,1.011052,58.08365850327342,1,7.4686995,0.2,0.6274831,1.0916544,58.08365850327342,0.010919967
0.01,100,98.99729850983555,-9.259823749533506,99.08669197281148,0.004994799,-9.259823749533506,1.0231043e-06,-13.874779,-9.259823749533506,-9.207965,200.0,0.99596536,0.010148653,100,1.0092173,39.309894756190175,1,6.215772,0.2,0.49746466,1.0753456,39.309894756190175,0.010797018
0.01,100,98.12591820267058,-6.639906064246357,97.4346507468345,0.004945886,-6.639906064246357,1.9291435e-06,-11.319141,-6.639906064246357,-6.5184264,200.0,1.0057633,0.01951444,100,1.0263289,44.70219008271652,1,6.483738,0.2,0.49743906,1.1366326,44.70219008271652,0.011301193
0.009999999,100,97.47079020997029,-8.14691108358192,97.49401137510404,0.006368587,-8.14691108358192,2.6210587e-06,-12.765314,-8.14691108358192,-8.030974,200.0,0.99785304,0.026098154,100,1.025704,57.71039722274552,1,7.491684,0.2,0.6354914,1.4550136,57.71039722274552,0.014581443
0.01,100,98.04055925655517,-7.1658112973063055,97.7552873526785,0.00891748,-7.1658112973063055,2.0187892e-06,-11.433114,-7.1658112973063055,-7.057969,200.0,1.0187087,0.020950334,100,1.0229626,44.50572988357087,1,6.622907,0.2,0.90843135,1.5326557,44.50572988357087,0.015045084
0.01,100,99.73288323543179,-8.374679633396626,99.84815562709154,0.009678595,-8.374679633396626,2.7053343e-07,-13.03941,-8.374679633396626,-8.36733,200.0,1.0058912,0.002737304,100,1.0015208,49.081259316660216,1,6.995123,0.2,0.97356135,1.2153109,49.081259316660216,0.012081932
0.01,100,96.16089913063658,-6.718307247174055,96.94124466633562,0.008778881,-6.718307247174055,4.0326863e-06,-11.285144,-6.718307247174055,-6.5832043,200.0,1.0126377,0.041352585,100,1.0315527,41.50861145025675,1,6.3554764,0.2,0.88898265,2.1846457,41.50861145025675,0.021573812
0.01,100,99.5135078044165,-8.713417724624323,99.32860952749034,0.008689865,-8.713417724624323,4.9379827e-07,-13.301339,-8.713417724624323,-8.682617,200.0,1.0029593,0.0049672504,100,1.0067593,50.27992787302897,1,7.0879474,0.2,0.871558,1.2493699,50.27992787302897,0.012456836
0.010000002,100,90.99667106845585,-8.027607130555982,89.93883787458665,0.00075234496,-8.027607130555982,9.994054e-06,-12.526745,-8.027607130555982,-7.567722,200.0,0.99745774,0.09943305,100,1.1118667,58.22396676822502,1,7.6911817,0.2,0.07504323,1.3329484,58.22396676822502,0.013363458
0.009999999,100,79.48932875951196,-7.909010966784701,84.06343703946587,0.00012154042,-7.909010966784701,2.6063697e-05,-11.86499,-7.909010966784701,-6.7842236,200.0,0.9332964,0.22702578,100,1.1895778,53.63139745797959,1,7.0786443,0.2,0.011343323,1.4798234,53.63139745797959,0.015855879
0.01,100,89.16386347575786,-6.860601604153346,90.64750455933194,0.005723372,-6.860601604153346,1.22758265e-05,-11.256947,-6.860601604153346,-6.406271,200.0,0.9873562,0.119673625,100,1.1031743,46.92169529610253,1,6.933884,0.2,0.56510067,2.4323285,46.92169529610253,0.024634762
0.01,100,99.33535702688378,-7.0151817524052635,99.23007631574123,0.0069938465,-7.0151817524052635,6.758255e-07,-11.605015,-7.0151817524052635,-6.98176,200.0,1.0014704,0.0067781457,100,1.007759,41.12697462004127,1,6.3520017,0.2,0.70041305,1.0691031,41.12697462004127,0.010675334
0.01,100,92.1411481818245,-7.077090078304922,92.54081131272446,0.008249776,-7.077090078304922,8.615297e-06,-11.217453,-7.077090078304922,-6.618244,200.0,1.0323845,0.091823384,100,1.0806043,43.81478789892172,1,6.4560394,0.2,0.8516942,2.8516617,43.81478789892172,0.027622087
0.01,100,99.71549005701355,-8.145980403004522,99.7508431177323,0.009586549,-8.145980403004522,2.8820287e-07,-12.717951,-8.145980403004522,-8.13504,200.0,1.0081333,0.0029290998,100,1.0024978,45.52069483944446,1,6.715218,0.2,0.966452,1.238406,45.52069483944446,0.0122841485
0.010000002,100,98.34252967679762,-7.64542966407292,98.19447863482577,0.0069094095,-7.64542966407292,1.7024099e-06,-12.212589,-7.64542966407292,-7.570008,200.0,1.0055121,0.017212292,100,1.0183872,45.39883820799658,1,6.720385,0.2,0.6947495,1.2936933,45.39883820799658,0.012866015
0.010000002,100,97.94923094020665,-7.768829124986753,97.61110982466997,0.0038558224,-7.768829124986753,2.114844e-06,-12.134016,-7.768829124986753,-7.665948,200.0,1.0078527,0.02148189,100,1.0244735,45.55818330359896,1,6.703164,0.2,0.3886101,1.1302482,45.55818330359896,0.011214418
0.010000002,100,99.81003355207633,-7.7803934008664495,99.76768943337177,0.008862056,-7.7803934008664495,1.9223683e-07,-12.274765,-7.7803934008664495,-7.769829,200.0,1.0045794,0.001940015,100,1.0023285,47.49105354215709,1,6.8552165,0.2,0.89026386,1.1205406,47.49105354215709,0.011154327
0.01,100,99.55478844988276,-8.403916302286946,99.23085103450838,0.0094390055,-8.403916302286946,4.5172e-07,-12.960578,-8.403916302286946,-8.367562,200.0,0.99808973,0.0044999574,100,1.0077511,43.483473638131386,1,6.5814157,0.2,0.9420974,1.2347989,43.483473638131386,0.012371622
0.010000002,100,97.15058300959099,-7.757494237761092,96.63785021481586,0.0034807674,-7.757494237761092,2.9625985e-06,-12.279078,-7.757494237761092,-7.608017,200.0,1.0165985,0.03061764,100,1.0347912,57.63523937051624,1,7.7176666,0.2,0.35385427,1.1623286,57.63523937051624,0.011433507
0.01,100,96.32859398710369,-8.635541947412221,97.04665444686259,0.001499996,-8.635541947412221,3.8498492e-06,-13.173442,-8.635541947412221,-8.473185,200.0,0.97689575,0.036740087,100,1.0304322,54.382853685986504,1,7.416808,0.2,0.14653398,1.1482115,54.382853685986504,0.011753675
0.01,100,93.61366401638884,-7.798628235804629,93.86743629103242,0.00831217,-7.798628235804629,6.890902e-06,-12.113995,-7.798628235804629,-7.491666,200.0,0.9905521,0.06761308,100,1.0653322,50.698632763819624,1,7.207413,0.2,0.8233638,2.425726,50.698632763819624,0.024488624
0.01,100,99.87464569184228,-7.035415459955438,99.86512994085551,0.009743113,-7.035415459955438,1.2679013e-07,-11.280247,-7.035415459955438,-7.02992,200.0,1.0006747,0.0012696123,100,1.0013505,40.10783466861059,1,6.2927465,0.2,0.97496873,1.13311,40.10783466861059,0.01132346
0.01,100,96.89939163489309,-8.14942208861759,97.06869843526833,0.007324377,-8.14942208861759,3.2321443e-06,-12.553627,-8.14942208861759,-8.014295,200.0,1.0197963,0.0336138,100,1.0301982,47.67474559072139,1,6.9510074,0.2,0.7469373,1.61643,47.67474559072139,0.01585052
0.01,100,95.14776137658384,-8.133256939214485,95.79981163476788,0.0030917497,-8.133256939214485,5.151185e-06,-12.715332,-8.133256939214485,-7.970597,200.0,1.0056567,0.052096266,100,1.0438434,50.480076160176814,1,7.0770383,0.2,0.31092387,1.1945858,50.480076160176814,0.011878665
0.01,100,97.50137395816868,-8.400967418869998,98.06146259269603,0.008601447,-8.400967418869998,2.5885317e-06,-12.987143,-8.400967418869998,-8.31136,200.0,1.0090413,0.026355505,100,1.0197686,46.08302852017961,1,6.7106514,0.2,0.8679215,1.8489383,46.08302852017961,0.018323714
0.009999999,100,98.68888707289325,-7.915283762880418,98.44061326826491,0.009139344,-7.915283762880418,1.3419666e-06,-12.528919,-7.915283762880418,-7.8487825,200.0,1.0022486,0.013480085,100,1.0158409,51.746407432559266,1,7.1762514,0.2,0.91598946,1.5001355,51.746407432559266,0.014967699
0.01,100,94.59845207847195,-7.5456887861562985,93.14455569114402,0.002628819,-7.5456887861562985,5.767651e-06,-12.007637,-7.5456887861562985,-7.195535,200.0,1.0180646,0.059779152,100,1.0736,39.26421303059906,1,6.3381057,0.2,0.2676308,1.2603011,39.26421303059906,0.012379382
0.01,100,95.85647805959208,-6.899074097290273,94.82294951473453,0.008589678,-6.899074097290273,4.366294e-06,-11.290522,-6.899074097290273,-6.645238,200.0,0.9916444,0.042936325,100,1.054597,42.886401104790316,1,6.551307,0.2,0.85179067,2.338805,42.886401104790316,0.023585118
0.01,100,95.25286879614306,-8.740825637485312,95.20291743788341,0.002245041,-8.740825637485312,5.0340655e-06,-13.250805,-8.740825637485312,-8.545026,200.0,0.97722715,0.048073966,100,1.050388,49.8640901749903,1,7.0981684,0.2,0.21939151,1.2013936,49.8640901749903,0.012293903
0.01,100,91.57843693208731,-7.81723668359263,90.13006562106321,0.0030045141,-7.81723668359263,9.288912e-06,-12.122902,-7.81723668359263,-7.3140025,200.0,0.97224325,0.0878041,100,1.1095077,48.88989104561816,1,6.8862634,0.2,0.29211187,1.7734698,48.88989104561816,0.018241009
0.01,100,98.4726298782442,-7.889367416199929,98.32510148857727,0.008993545,-7.889367416199929,1.5667341e-06,-12.333013,-7.889367416199929,-7.813833,200.0,1.0003662,0.015678821,100,1.0170343,53.87333636618724,1,7.180696,0.2,0.8996838,1.644601,53.87333636618724,0.01643999
0.010000002,100,81.99688772109928,-7.8522288479063365,88.56362076909205,0.008065148,-7.8522288479063365,2.2177617e-05,-12.142548,-7.8522288479063365,-7.263577,200.0,1.0195022,0.23051076,100,1.1291318,47.39635481386527,1,7.6131,0.2,0.82224363,5.0153155,47.39635481386527,0.04919377
0.010000002,100,99.86529500234614,-8.102028139298007,99.62415627555222,0.009672548,-8.102028139298007,1.3623087e-07,-12.696067,-8.102028139298007,-8.084889,200.0,0.9865388,0.001325879,100,1.0037726,42.06101012918927,1,6.4427924,0.2,0.9542344,1.0994568,42.06101012918927,0.011144587
0.009999999,100,81.76284072440575,-7.295187423619421,84.1552590114741,0.00025103794,-7.295187423619421,2.253026e-05,-11.567907,-7.295187423619421,-6.5167837,200.0,0.9457666,0.20152742,100,1.1882799,43.34501298129741,1,6.548318,0.2,0.023742331,1.474377,43.34501298129741,0.015589227
0.010000002,100,97.96801317651827,-8.09000772604171,98.0318734755939,0.0045988546,-8.09000772604171,2.0950683e-06,-12.618765,-8.09000772604171,-7.998278,200.0,1.0099939,0.021371529,100,1.0200764,52.50330620293933,1,7.2371507,0.2,0.4644815,1.1538758,52.50330620293933,0.011424582
0.010000002,100,96.06048389967572,-7.032354013375173,97.29892114823427,0.008865134,-7.032354013375173,4.1424832e-06,-11.607798,-7.032354013375173,-6.905213,200.0,1.016771,0.042825945,100,1.0277606,44.458531150751675,1,6.6764402,0.2,0.901381,2.3377764,44.458531150751675,0.022992164
0.01,100,98.44443819621014,-6.479657465531969,97.63161563957225,0.00319476,-6.479657465531969,1.5961139e-06,-10.800568,-6.479657465531969,-6.358221,200.0,1.0268245,0.016828924,100,1.0242584,34.20125940337634,1,5.770191,0.2,0.3280458,1.1296488,34.20125940337634,0.011001382
0.01,100,99.40631680421143,-7.7553989374985965,99.26558494585815,0.009426933,-7.7553989374985965,6.0326397e-07,-12.209784,-7.7553989374985965,-7.7253194,200.0,1.0019197,0.0060558235,100,1.0073985,45.518941023846395,1,6.690402,0.2,0.94450295,1.433871,45.518941023846395,0.014311237
0.010000002,100,98.60329851257086,-8.002975471364458,97.99728762981393,0.00508216,-8.002975471364458,1.4307727e-06,-12.5017395,-8.002975471364458,-7.903792,200.0,1.0147845,0.014733919,100,1.0204364,52.02261159286341,1,7.136604,0.2,0.51572967,1.1174629,52.02261159286341,0.011011825
0.01,100,99.6174357921343,-7.9113503760838775,99.44557302484205,0.007866404,-7.9113503760838775,3.8792845e-07,-12.3606205,-7.9113503760838775,-7.888645,200.0,1.0083462,0.0039443085,100,1.0055752,44.09798119708494,1,6.607725,0.2,0.79320586,1.060338,44.09798119708494,0.010515615
0.010000002,100,84.22086182919918,-6.297362413866726,83.28641779189833,3.4127563e-05,-6.297362413866726,1.892465e-05,-10.730421,-6.297362413866726,-5.6500454,200.0,1.0164276,0.19551532,100,1.200676,42.979982348516394,1,6.13804,0.2,0.0034688197,1.4963346,42.979982348516394,0.014721506
0.009999999,100,99.63202688909844,-7.1374046665381385,99.43786354481907,0.009550673,-7.1374046665381385,3.7306833e-07,-11.74317,-7.1374046665381385,-7.1085863,200.0,0.9940351,0.0036863096,100,1.0056531,48.71043188703917,1,6.9357057,0.2,0.94937044,1.240153,48.71043188703917,0.012475947
0.009999999,100,93.09292393601662,-7.226528718606622,94.17824602025269,0.0008235752,-7.226528718606622,7.4945033e-06,-11.524602,-7.226528718606622,-6.931518,200.0,0.9843322,0.07261498,100,1.0618163,46.64010812238924,1,7.027004,0.2,0.08106716,1.22663,46.64010812238924,0.012461545
0.010000002,100,98.06362803521576,-8.117249128262596,97.4234028011263,0.008672929,-8.117249128262596,1.9945153e-06,-12.689278,-8.117249128262596,-7.994348,200.0,0.9769265,0.019035365,100,1.0264474,44.851343973494664,1,6.5830626,0.2,0.84728146,1.5180196,44.851343973494664,0.015538729
0.010000002,100,99.68262089934673,-6.768635975699133,99.63209583751406,0.008742172,-6.768635975699133,3.2160247e-07,-11.407572,-6.768635975699133,-6.7515893,200.0,0.99922544,0.0032110447,100,1.0036926,45.73710235700375,1,6.719503,0.2,0.8735401,1.1118187,45.73710235700375,0.011126805
0.01,100,98.9654639957973,-8.155713560570092,98.95169294452901,0.0077673984,-8.155713560570092,1.055917e-06,-12.614048,-8.155713560570092,-8.108156,200.0,0.9876557,0.010300086,100,1.0105941,45.81917953400044,1,6.7818003,0.2,0.76715153,1.2114838,45.81917953400044,0.012266257
0.01,100,95.3861478171248,-8.199594674190683,94.01092500807462,0.00035126336,-8.199594674190683,4.8859015e-06,-12.403719,-8.199594674190683,-7.891296,200.0,1.0298016,0.051814567,100,1.0637062,49.56282921973406,1,6.990461,0.2,0.036173157,1.2343571,49.56282921973406,0.011986358
0.01,100,96.8514952785064,-7.345551346418315,96.65518710260666,0.003925485,-7.345551346418315,3.2836977e-06,-11.728482,-7.345551346418315,-7.2351766,200.0,0.9746002,0.031190053,100,1.0346056,43.342087811635984,1,6.541124,0.2,0.38257787,1.1622643,43.342087811635984,0.01192555
0.010000002,100,98.82896727920775,-8.171212263241854,99.04076268611006,0.008752704,-8.171212263241854,1.1968613e-06,-12.5777,-8.171212263241854,-8.12978,200.0,1.0131968,0.012286594,100,1.0096853,46.91014001641564,1,6.7596517,0.2,0.88682115,1.3530973,46.91014001641564,0.013354733
0.01,100,99.36667979330745,-6.928686159919826,99.64887838990107,0.009422344,-6.928686159919826,6.438088e-07,-11.458885,-6.928686159919826,-6.9139485,200.0,1.0128415,0.006604499,100,1.0035236,40.52131423014775,1,6.3235545,0.2,0.9543341,1.4557999,40.52131423014775,0.0143734235
0.010000002,100,95.28827682402614,-7.352590571174034,93.90378246528817,0.0025526173,-7.352590571174034,4.9946475e-06,-11.617409,-7.352590571174034,-6.9847784,200.0,1.0434706,0.054383267,100,1.0649198,46.42676939272842,1,6.8429832,0.2,0.2663581,1.2344369,46.42676939272842,0.011830106
0.010000002,100,92.36044699400274,-8.577916575129212,91.86047899555635,0.006770131,-8.577916575129212,8.355004e-06,-12.97837,-8.577916575129212,-8.18605,200.0,1.0133796,0.08580071,100,1.0886074,46.356694522185634,1,7.3501987,0.2,0.6860712,2.2183526,46.356694522185634,0.02189064
0.01,100,97.49642527475481,-7.979147855831096,98.35915797155624,0.0033681525,-7.979147855831096,2.5938007e-06,-12.490192,-7.979147855831096,-7.9013643,200.0,0.9800068,0.024911206,100,1.0166821,39.8523998465362,1,6.4075127,0.2,0.33008122,1.1071913,39.8523998465362,0.011297792
0.01,100,98.56270308332479,-6.943243430154359,98.15447163128327,0.007902958,-6.943243430154359,1.472993e-06,-11.51494,-6.943243430154359,-6.8577085,200.0,0.97192466,0.013914443,100,1.0188023,45.942104524509595,1,6.805128,0.2,0.768108,1.2898915,45.942104524509595,0.013271517
0.010000002,100,99.57161024389218,-6.786153755756394,99.54260946727797,0.008667876,-6.786153755756394,4.3455944e-07,-11.409412,-6.786153755756394,-6.765231,200.0,1.001856,0.004361738,100,1.0045949,43.855316834367805,1,6.577766,0.2,0.8683963,1.2093707,43.855316834367805,0.012071304
0.01,100,98.11458872229385,-8.15158174861384,97.65964471602754,0.008879543,-8.15158174861384,1.9410652e-06,-12.720367,-8.15158174861384,-8.0418625,200.0,1.0029383,0.019524885,100,1.0239644,51.63299047052486,1,7.033247,0.2,0.89056337,1.7754828,51.63299047052486,0.017702812
0.01,100,91.17919788326508,-6.772017916643887,92.47979245810737,0.0036032724,-6.772017916643887,9.771869e-06,-11.178724,-6.772017916643887,-6.3856826,200.0,1.0525632,0.108261496,100,1.0813173,46.86011308695043,1,6.5491056,0.2,0.3792672,1.6729138,46.86011308695043,0.015893715
0.010000002,100,97.96727900095357,-7.086835335494137,97.0433874433246,0.004311981,-7.086835335494137,2.095844e-06,-11.529955,-7.086835335494137,-6.956999,200.0,1.0163317,0.021648603,100,1.0304669,46.610741652652415,1,6.7563353,0.2,0.4382403,1.1529666,46.610741652652415,0.011344394
0.01,100,97.86165129258886,-8.759504200715487,96.76582406830424,0.006504325,-8.759504200715487,2.2071529e-06,-13.326415,-8.759504200715487,-8.60994,200.0,0.97430176,0.020951705,100,1.0334227,49.85738119211785,1,7.171798,0.2,0.63371754,1.3775516,49.85738119211785,0.01413886
0.01,100,96.58299627254095,-7.978511605334838,96.65796024543904,0.003360542,-7.978511605334838,3.5736514e-06,-12.530537,-7.978511605334838,-7.8401985,200.0,0.99224734,0.03518455,100,1.0345759,51.34796784940634,1,7.2549734,0.2,0.3334489,1.2228673,51.34796784940634,0.012324219
0.010000002,100,99.06381977867707,-7.452308807022897,98.85920643306646,0.007942065,-7.452308807022897,9.545694e-07,-12.080261,-7.452308807022897,-7.4003897,200.0,0.9975856,0.009499653,100,1.0115396,49.20927382336524,1,7.0260787,0.2,0.79228896,1.315422,49.20927382336524,0.013186057
0.01,100,92.07954614493833,-8.255302429381437,92.8196871468546,0.00025311584,-8.255302429381437,8.688641e-06,-12.684342,-8.255302429381437,-7.8715796,200.0,0.9871594,0.084669374,100,1.0773576,54.741991215498395,1,7.3761163,0.2,0.024986567,1.2619605,54.741991215498395,0.0127837565
0.01,100,99.425389050187,-8.076350587853756,99.19103911518735,0.007552388,-8.076350587853756,5.8378237e-07,-12.6881895,-8.076350587853756,-8.038994,200.0,1.013484,0.00599632,100,1.0081556,52.93099786821664,1,7.210108,0.2,0.76542246,1.0803018,52.93099786821664,0.010659288
0.009999999,100,99.62882122121307,-8.512968626690684,99.31850751725516,0.009561615,-8.512968626690684,3.7634365e-07,-13.039297,-8.512968626690684,-8.481544,200.0,0.98784506,0.0036725039,100,1.0068617,43.343783207409324,1,6.538876,0.2,0.9445394,1.280495,43.343783207409324,0.012962509
0.01,100,97.97940177375618,-7.758208056183516,98.69006319094508,0.009144191,-7.758208056183516,2.0831064e-06,-12.315663,-7.758208056183516,-7.6948395,200.0,1.0143638,0.021433782,100,1.0132732,46.22130272874131,1,6.652262,0.2,0.9275535,1.8479785,46.22130272874131,0.018218106
0.01,100,98.97203697092436,-6.202101205851852,98.49383918018863,0.0093592685,-6.202101205851852,1.0491278e-06,-10.641542,-6.202101205851852,-6.1293907,200.0,0.98660797,0.010212158,100,1.0152919,36.58438305541106,1,5.9213486,0.2,0.9233929,1.5778991,36.58438305541106,0.015993172
0.01,100,93.73209386773462,-8.602697783821501,93.72107599370322,0.008191023,-8.602697783821501,6.7545798e-06,-13.038406,-8.602697783821501,-8.263769,200.0,1.0361204,0.07251349,100,1.0669959,51.89169081871908,1,7.458954,0.2,0.8486886,2.3699362,51.89169081871908,0.022873174
0.009999999,100,97.94487887084702,-6.809821730768083,98.02565309473584,0.0039509777,-6.809821730768083,2.1194492e-06,-11.254297,-6.809821730768083,-6.72179,200.0,1.0141445,0.021798309,100,1.0201411,44.145244212964606,1,6.620665,0.2,0.40068626,1.1364264,44.145244212964606,0.011205764
0.01,100,99.80779400467578,-7.926636338261865,99.80269338285193,0.009373011,-7.926636338261865,1.9453566e-07,-12.523594,-7.926636338261865,-7.9158335,200.0,0.99828774,0.0019387006,100,1.001977,39.033232659409045,1,6.185909,0.2,0.9356962,1.1882634,39.033232659409045,0.011903015
0.01,100,96.7882127119961,-7.441804148928395,96.00860672858475,0.008758895,-7.441804148928395,3.351896e-06,-11.985182,-7.441804148928395,-7.231432,200.0,1.0042958,0.03380757,100,1.0415733,59.592645186859045,1,7.729336,0.2,0.8796522,2.1428087,59.592645186859045,0.021336429
0.01,100,94.34643709040375,-7.036058977496334,96.5833747248529,0.008676136,-7.036058977496334,6.0528646e-06,-11.522149,-7.036058977496334,-6.8564177,200.0,1.0273262,0.06388188,100,1.0353749,47.367917865277036,1,6.7992024,0.2,0.89132214,2.6408978,47.367917865277036,0.025706517
0.01,100,99.47859329744955,-8.012991809628742,99.30392849498924,0.009488033,-8.012991809628742,5.294547e-07,-12.646533,-8.012991809628742,-7.9810524,200.0,0.99672437,0.005259917,100,1.0070095,49.69335846259799,1,7.035389,0.2,0.9456954,1.3806628,49.69335846259799,0.013852002
0.01,100,94.70689166842223,-7.42426063845832,95.08975457217869,0.0022921858,-7.42426063845832,5.6453882e-06,-11.861151,-7.42426063845832,-7.1662054,200.0,0.99648756,0.056058,100,1.051638,42.846642401645106,1,6.5311337,0.2,0.22841348,1.205611,42.846642401645106,0.012098606
