VarNormIw,MaxNormIw,AvgEpLen,MinVanillaIw,VarDiscRet,ESSClassic,VarRet,VarJ,VarVanillaIw,eRenyi2,J,MinNormIw,MaxVanillaIw,Bound,ESSRenyi,AvgVanillaIw,AvgRet,VanillaAvgRet,AvgDiscRet,BatchSize,AvgNormIw
3.5044917e-18,0.01,200.0,1.0,202.31189825499374,100.0,202.31189825499374,14.152342,,nan,2.9802322e-08,0.01,1.0,-1.1962507,nan,1.0,4.618527782440651e-16,-24.405068588034492,4.618527782440651e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,185.93802128305788,100.0,185.93802128305788,13.567558,,nan,-2.9802322e-08,0.01,1.0,-1.1468209,nan,1.0,3.659295089164516e-15,-24.216917511811804,3.659295089164516e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,194.5682653210954,100.0,194.5682653210954,13.878854,,nan,-1.1920929e-07,0.01,1.0,-1.1731337,nan,1.0,3.3395508580724707e-15,-21.61818528055086,3.3395508580724707e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,194.6027793978891,100.0,194.6027793978891,13.880084,,nan,-5.9604645e-08,0.01,1.0,-1.1732379,nan,1.0,-1.3145040611561853e-15,-22.1506021940156,-1.3145040611561853e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,184.91258654461933,100.0,184.91258654461933,13.530095,,nan,9.685755e-08,0.01,1.0,-1.1436542,nan,1.0,5.293543381412746e-15,-25.93671111963041,5.293543381412746e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,210.87055347358964,100.0,210.87055347358964,14.448593,,nan,,0.01,1.0,-1.221292,nan,1.0,1.1368683772161603e-15,-22.78009140581865,1.1368683772161603e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,202.27888529867994,100.0,202.27888529867994,14.151187,,nan,-1.1920929e-07,0.01,1.0,-1.1961532,nan,1.0,-5.044853423896711e-15,-23.20306014486474,-5.044853423896711e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,214.98494444136844,100.0,214.98494444136844,14.588868,,nan,5.9604645e-08,0.01,1.0,-1.2331489,nan,1.0,-2.1671553440683055e-15,-22.919339829451864,-2.1671553440683055e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,205.43481427974746,100.0,205.43481427974746,14.261152,,nan,1.1920929e-07,0.01,1.0,-1.2054482,nan,1.0,-3.872457909892546e-15,-24.928691982564445,-3.872457909892546e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,216.9278912607253,100.0,216.9278912607253,14.654645,,nan,-4.4703484e-08,0.01,1.0,-1.2387089,nan,1.0,7.815970093361102e-16,-20.74273808686798,7.815970093361102e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,221.6812854886799,100.0,221.6812854886799,14.814333,,nan,,0.01,1.0,-1.2522067,nan,1.0,-8.277822871605167e-15,-24.05988002768165,-8.277822871605167e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,167.46121922872658,100.0,167.46121922872658,12.875814,,nan,-2.9802322e-08,0.01,1.0,-1.08835,nan,1.0,-2.6822988274943782e-15,-21.52420052813047,-2.6822988274943782e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,229.77154384387268,100.0,229.77154384387268,15.082234,,nan,2.9802322e-08,0.01,1.0,-1.2748517,nan,1.0,-1.7763568394002505e-15,-21.437457739961413,-1.7763568394002505e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,200.85325656273565,100.0,200.85325656273565,14.101232,,nan,1.1920929e-07,0.01,1.0,-1.1919304,nan,1.0,-3.552713678800501e-15,-23.464974797299075,-3.552713678800501e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,181.73599687730956,100.0,181.73599687730956,13.413376,,nan,-2.2351742e-08,0.01,1.0,-1.1337885,nan,1.0,-1.5631940186722204e-15,-22.62808668982562,-1.5631940186722204e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,167.5657438816984,100.0,167.5657438816984,12.879832,,nan,1.3411045e-07,0.01,1.0,-1.0886896,nan,1.0,1.8474111129762605e-15,-23.455987120448505,1.8474111129762605e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,185.20057258208345,100.0,185.20057258208345,13.540627,,nan,-6.3329935e-08,0.01,1.0,-1.1445448,nan,1.0,-1.3322676295501878e-15,-20.563356853786853,-1.3322676295501878e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,190.94484518691,100.0,190.94484518691,13.749014,,nan,-2.9802322e-08,0.01,1.0,-1.1621587,nan,1.0,1.9184653865522706e-15,-21.129764662328913,1.9184653865522706e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,154.23474504473793,100.0,154.23474504473793,12.356876,,nan,8.940697e-08,0.01,1.0,-1.0444859,nan,1.0,3.161915174132446e-15,-26.374334903012997,3.161915174132446e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,161.59854634084726,100.0,161.59854634084726,12.64842,,nan,7.4505806e-08,0.01,1.0,-1.0691293,nan,1.0,-3.232969447708456e-15,-24.020151173567086,-3.232969447708456e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,193.2531669318311,100.0,193.2531669318311,13.83187,,nan,2.9802322e-08,0.01,1.0,-1.1691624,nan,1.0,-2.0250467969162854e-15,-21.87902374419228,-2.0250467969162854e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,198.3972417280957,100.0,198.3972417280957,14.014751,,nan,5.9604645e-08,0.01,1.0,-1.1846209,nan,1.0,2.842170943040401e-15,-21.685565112745508,2.842170943040401e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,194.16738498313205,100.0,194.16738498313205,13.864549,,nan,,0.01,1.0,-1.1719245,nan,1.0,-7.815970093361102e-16,-20.506251344033576,-7.815970093361102e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,197.23876793199412,100.0,197.23876793199412,13.973775,,nan,-5.9604645e-08,0.01,1.0,-1.1811572,nan,1.0,1.5454304502782179e-15,-22.559067685885577,1.5454304502782179e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,215.88293669293014,100.0,215.88293669293014,14.619306,,nan,-2.3841858e-07,0.01,1.0,-1.2357217,nan,1.0,7.105427357601002e-16,-23.60179417191643,7.105427357601002e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,203.53382915982732,100.0,203.53382915982732,14.195016,,nan,-2.9802322e-08,0.01,1.0,-1.1998581,nan,1.0,4.7251091928046665e-15,-22.11324000053315,4.7251091928046665e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,188.30213901895897,100.0,188.30213901895897,13.653539,,nan,-2.682209e-07,0.01,1.0,-1.1540885,nan,1.0,-4.547473508864641e-15,-22.997212300329355,-4.547473508864641e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,201.18493399780658,100.0,201.18493399780658,14.112868,,nan,1.0430813e-07,0.01,1.0,-1.1929141,nan,1.0,-2.3270274596143282e-15,-20.735420515332567,-2.3270274596143282e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,184.38205734946138,100.0,184.38205734946138,13.510671,,nan,-1.1920929e-07,0.01,1.0,-1.1420124,nan,1.0,-2.1671553440683055e-15,-24.57139559288279,-2.1671553440683055e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,194.3842789609766,100.0,194.3842789609766,13.87229,,nan,8.940697e-08,0.01,1.0,-1.1725788,nan,1.0,-5.3645976549887564e-15,-23.26664155505229,-5.3645976549887564e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,212.6536481758973,100.0,212.6536481758973,14.509553,,nan,-2.9802322e-08,0.01,1.0,-1.2264446,nan,1.0,4.440892098500626e-15,-24.583879188300422,4.440892098500626e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,190.87603453816564,100.0,190.87603453816564,13.746536,,nan,-1.7881393e-07,0.01,1.0,-1.1619496,nan,1.0,6.963318810448982e-15,-24.945854620568912,6.963318810448982e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,164.04810760554003,100.0,164.04810760554003,12.743925,,nan,2.9802322e-08,0.01,1.0,-1.0772021,nan,1.0,1.7763568394002506e-16,-26.445780845886347,1.7763568394002506e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,236.87471537226963,100.0,236.87471537226963,15.313587,,nan,1.7881393e-07,0.01,1.0,-1.2944074,nan,1.0,-9.947598300641404e-16,-22.698802766945825,-9.947598300641404e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,198.78366990599844,100.0,198.78366990599844,14.028394,,nan,,0.01,1.0,-1.1857738,nan,1.0,2.771116669464391e-15,-23.56135285099895,2.771116669464391e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,175.91762283011207,100.0,175.91762283011207,13.196911,,nan,1.5646219e-07,0.01,1.0,-1.1154912,nan,1.0,3.197442310920451e-15,-24.477908858959207,3.197442310920451e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,201.98459055173768,100.0,201.98459055173768,14.140889,,nan,-8.940697e-08,0.01,1.0,-1.1952827,nan,1.0,1.1368683772161603e-15,-23.63682732467976,1.1368683772161603e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,188.0645825149299,100.0,188.0645825149299,13.644924,,nan,,0.01,1.0,-1.1533604,nan,1.0,8.881784197001252e-16,-23.18442346567239,8.881784197001252e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,226.32813046196173,100.0,226.32813046196173,14.968795,,nan,-5.9604645e-08,0.01,1.0,-1.265263,nan,1.0,-2.0605739337042904e-15,-22.59843787905902,-2.0605739337042904e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,206.30752011193871,100.0,206.30752011193871,14.29141,,nan,-1.1920929e-07,0.01,1.0,-1.2080059,nan,1.0,-4.618527782440651e-15,-24.58483699746302,-4.618527782440651e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,215.1177501075221,100.0,215.1177501075221,14.593374,,nan,2.9802322e-08,0.01,1.0,-1.2335298,nan,1.0,1.4210854715202005e-15,-21.366457914061534,1.4210854715202005e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,198.78141191321444,100.0,198.78141191321444,14.028315,,nan,8.940697e-08,0.01,1.0,-1.1857668,nan,1.0,3.126388037344441e-15,-23.40532831096461,3.126388037344441e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,192.38944656720022,100.0,192.38944656720022,13.800925,,nan,-8.940697e-08,0.01,1.0,-1.1665467,nan,1.0,4.973799150320701e-15,-22.527877606149556,4.973799150320701e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,209.0567366882435,100.0,209.0567366882435,14.386318,,nan,1.6391277e-07,0.01,1.0,-1.2160281,nan,1.0,6.8034466949029594e-15,-21.960341405173132,6.8034466949029594e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,214.88916897386974,100.0,214.88916897386974,14.585618,,nan,-8.940697e-08,0.01,1.0,-1.2328743,nan,1.0,4.511946372076636e-15,-22.071921966546434,4.511946372076636e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,218.58952857432104,100.0,218.58952857432104,14.710664,,nan,5.9604645e-08,0.01,1.0,-1.2434438,nan,1.0,3.872457909892546e-15,-24.39134489887034,3.872457909892546e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,207.6533479550661,100.0,207.6533479550661,14.337951,,nan,8.940697e-08,0.01,1.0,-1.2119396,nan,1.0,7.105427357601002e-17,-21.7119313184941,7.105427357601002e-17,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,192.8828869529379,100.0,192.8828869529379,13.818613,,nan,1.7881393e-07,0.01,1.0,-1.1680417,nan,1.0,1.723066134218243e-15,-24.457445900046103,1.723066134218243e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,191.5073943524775,100.0,191.5073943524775,13.769253,,nan,-5.9604645e-08,0.01,1.0,-1.1638695,nan,1.0,-1.9895196601282807e-15,-22.685222941055596,-1.9895196601282807e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,173.7560769511454,100.0,173.7560769511454,13.115582,,nan,-4.4703484e-08,0.01,1.0,-1.1086172,nan,1.0,3.836930773104541e-15,-25.10554786479314,3.836930773104541e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,193.2933195250026,100.0,193.2933195250026,13.833307,,nan,,0.01,1.0,-1.1692839,nan,1.0,6.394884621840901e-16,-24.004158481251828,6.394884621840901e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,188.99710135565994,100.0,188.99710135565994,13.678711,,nan,4.4703484e-08,0.01,1.0,-1.1562163,nan,1.0,4.7606363295926715e-15,-22.56863441289702,4.7606363295926715e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,209.38389397983923,100.0,209.38389397983923,14.39757,,nan,-8.940697e-08,0.01,1.0,-1.2169793,nan,1.0,-1.4921397450962103e-15,-22.168921989720904,-1.4921397450962103e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,185.95847397463876,100.0,185.95847397463876,13.568305,,nan,5.9604645e-08,0.01,1.0,-1.146884,nan,1.0,3.694822225952521e-15,-23.522915412668027,3.694822225952521e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,208.42061415093224,100.0,208.42061415093224,14.364414,,nan,,0.01,1.0,-1.2141765,nan,1.0,5.186961971048731e-15,-21.994919788877525,5.186961971048731e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,198.21962294994262,100.0,198.21962294994262,14.008476,,nan,-5.9604645e-08,0.01,1.0,-1.1840903,nan,1.0,5.151434834260726e-15,-21.980713478249186,5.151434834260726e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,222.07470524289937,100.0,222.07470524289937,14.827473,,nan,-1.4901161e-08,0.01,1.0,-1.2533174,nan,1.0,6.252776074688882e-15,-23.846039949814955,6.252776074688882e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,158.6190692972765,100.0,158.6190692972765,12.531276,,nan,7.4505806e-08,0.01,1.0,-1.0592272,nan,1.0,-1.4921397450962103e-15,-27.45346092660045,-1.4921397450962103e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,203.69682206164737,100.0,203.69682206164737,14.200699,,nan,-1.1920929e-07,0.01,1.0,-1.2003384,nan,1.0,-3.801403636316536e-15,-22.707273072524632,-3.801403636316536e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,214.17293595895185,100.0,214.17293595895185,14.561292,,nan,1.1920929e-07,0.01,1.0,-1.2308179,nan,1.0,8.526512829121202e-16,-22.167531210451134,8.526512829121202e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,184.31125167692716,100.0,184.31125167692716,13.508077,,nan,-1.4901161e-08,0.01,1.0,-1.1417931,nan,1.0,3.126388037344441e-15,-22.764586964322252,3.126388037344441e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,210.4296215698989,100.0,210.4296215698989,14.433479,,nan,-1.1920929e-07,0.01,1.0,-1.2200145,nan,1.0,2.2737367544323206e-15,-23.820303689402785,2.2737367544323206e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,196.00973636544475,100.0,196.00973636544475,13.930171,,nan,4.4703484e-08,0.01,1.0,-1.1774713,nan,1.0,2.3447910280083307e-15,-24.126098158848368,2.3447910280083307e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,177.33404601293083,100.0,177.33404601293083,13.249932,,nan,1.1920929e-07,0.01,1.0,-1.119973,nan,1.0,-1.1723955140041654e-15,-22.1769853824188,-1.1723955140041654e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,175.472646320382,100.0,175.472646320382,13.180209,,nan,-9.126961e-08,0.01,1.0,-1.1140797,nan,1.0,-6.625811010962934e-15,-23.483538463892636,-6.625811010962934e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,197.31623366235976,100.0,197.31623366235976,13.976519,,nan,7.4505806e-08,0.01,1.0,-1.181389,nan,1.0,3.836930773104541e-15,-22.993707783387876,3.836930773104541e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,208.0450824625699,100.0,208.0450824625699,14.351467,,nan,-2.9802322e-08,0.01,1.0,-1.2130821,nan,1.0,7.815970093361102e-16,-24.253810827183866,7.815970093361102e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,170.33194675923372,100.0,170.33194675923372,12.985708,,nan,-4.0978193e-08,0.01,1.0,-1.0976388,nan,1.0,-2.6645352591003757e-15,-23.70664792101747,-2.6645352591003757e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,193.2689925590525,100.0,193.2689925590525,13.832437,,nan,-8.940697e-08,0.01,1.0,-1.1692104,nan,1.0,3.3750779948604757e-15,-23.306121484396787,3.3750779948604757e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,198.9666928774982,100.0,198.9666928774982,14.034851,,nan,-8.940697e-08,0.01,1.0,-1.1863196,nan,1.0,-2.771116669464391e-15,-23.642116296012578,-2.771116669464391e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,222.00829143370368,100.0,222.00829143370368,14.825256,,nan,1.937151e-07,0.01,1.0,-1.2531297,nan,1.0,5.5067062021407766e-15,-22.299533418819962,5.5067062021407766e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,196.53930157595434,100.0,196.53930157595434,13.948975,,nan,-5.9604645e-08,0.01,1.0,-1.1790609,nan,1.0,-6.963318810448982e-15,-22.520102604396897,-6.963318810448982e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,210.23968073363298,100.0,210.23968073363298,14.426965,,nan,-1.7881393e-07,0.01,1.0,-1.2194637,nan,1.0,-6.1817218011128716e-15,-20.969429035644733,-6.1817218011128716e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,192.80480137985307,100.0,192.80480137985307,13.815815,,nan,1.1920929e-07,0.01,1.0,-1.1678053,nan,1.0,-1.0302869668521452e-15,-23.374347144043202,-1.0302869668521452e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,146.0329376634806,100.0,146.0329376634806,12.023835,,nan,2.0861626e-07,0.01,1.0,-1.0163351,nan,1.0,-4.263256414560601e-15,-26.936855928916447,-4.263256414560601e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,166.0198803909178,100.0,166.0198803909178,12.820285,,nan,1.5646219e-07,0.01,1.0,-1.0836562,nan,1.0,5.613287612504792e-15,-24.815969224191004,5.613287612504792e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,184.45692961148413,100.0,184.45692961148413,13.513413,,nan,-1.0430813e-07,0.01,1.0,-1.1422443,nan,1.0,2.1316282072803005e-15,-22.26587854275436,2.1316282072803005e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,216.23366915950805,100.0,216.23366915950805,14.631176,,nan,-1.7881393e-07,0.01,1.0,-1.2367253,nan,1.0,-5.4001247917767615e-15,-22.86223470554178,-5.4001247917767615e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,199.28606133704824,100.0,199.28606133704824,14.04611,,nan,2.9802322e-08,0.01,1.0,-1.1872715,nan,1.0,-6.465938895416912e-15,-25.809576671242294,-6.465938895416912e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,191.05462885229096,100.0,191.05462885229096,13.752966,,nan,-1.1920929e-07,0.01,1.0,-1.1624929,nan,1.0,-4.085620730620576e-15,-23.613405359609537,-4.085620730620576e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,174.8746460401207,100.0,174.8746460401207,13.157732,,nan,5.9604645e-08,0.01,1.0,-1.1121796,nan,1.0,-2.966515921798418e-15,-25.418535885436008,-2.966515921798418e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,162.40076208995458,100.0,162.40076208995458,12.679778,,nan,6.3329935e-08,0.01,1.0,-1.0717796,nan,1.0,-3.552713678800501e-16,-24.04799935937175,-3.552713678800501e-16,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,200.29609223800043,100.0,200.29609223800043,14.081659,,nan,-1.1920929e-07,0.01,1.0,-1.1902764,nan,1.0,1.8829382497642656e-15,-22.304480630404306,1.8829382497642656e-15,100,0.009999998
3.5044917e-18,0.01,200.0,1.0,196.02484269759097,100.0,196.02484269759097,13.930706,,nan,-7.4505806e-08,0.01,1.0,-1.1775167,nan,1.0,-4.050093593832571e-15,-21.856487983188398,-4.050093593832571e-15,100,0.009999998
