AvgNormIw,ESSRenyi,VarRet,eRenyi2,ESSClassic,J,AvgVanillaIw,AvgDiscRet,Bound,AvgEpLen,MinNormIw,AvgRet,MinVanillaIw,MaxNormIw,BatchSize,VarVanillaIw,MaxVanillaIw,VarNormIw,VarDiscRet,VarJ
0.009999997,99.99988079085256,476.9302680465503,1.0000012,1.0008422631395693,38.447407,1648.7593,-0.870345992431327,25.74167,500.0,1.5118069e-08,-0.870345992431327,0.0024926055,0.99957913,100,271609600.0,164806.53,0.0099915005,476.9302680465503,0.17679827
0.01,99.99994039539075,597.1724687406513,1.0000006,1.0001319749077529,54.81338,2297.0654,-4.964220791979369,43.888252,500.0,6.892743e-10,-4.964220791979369,0.00015833082,0.999934,100,527580600.0,229691.39,0.009998669,597.1724687406513,0.042837914
0.010000002,20.873915657775807,833.4945935897426,4.790668,1.22592475609451,74.0592,7.707114,9.482797928799718,51.379944,500.0,1.4332693e-05,9.482797928799718,0.0110463705,0.90288734,100,4834.233,695.8656,0.008138494,833.4945935897426,47.510143
0.01,44.568920457256304,987.784536310026,2.243716,1.0971481603458608,70.1728,16.995136,16.535014188356328,52.53475,500.0,5.1504438e-05,16.535014188356328,0.08753249,0.9546815,100,26300.11,1622.4941,0.009105596,987.784536310026,22.612238
0.009999999,35.060059614499366,1300.1133907103635,2.8522484,1.1158532040367335,81.00981,13.792048,21.59154775935266,64.0,500.0,3.941064e-05,21.59154775935266,0.054355342,0.9466302,100,17027.154,1305.5969,0.008951265,1300.1133907103635,28.741657
0.01,99.99996423722592,1066.8413258757307,1.0000004,1.0000247849217687,80.89948,4640.004,29.93965185807636,66.7232,500.0,1.432112e-24,29.93965185807636,6.6450055e-19,0.9999876,100,2152909800.0,463994.66,0.009999751,1066.8413258757307,0.003107415
0.009999998,99.99840262103662,945.8538882029152,1.000016,1.0019488781449923,85.282814,458.18344,34.91994412723044,73.94856,500.0,7.32321e-10,34.91994412723044,3.3553733e-05,0.9990269,100,20951964.0,45773.758,0.0099803535,945.8538882029152,0.27045298
0.010000002,99.99989271175451,1175.7988026616285,1.0000011,1.0000003907362047,87.77677,19194.541,40.54888863455319,75.08284,500.0,2.0027554e-22,40.54888863455319,3.844197e-16,0.9999998,100,36843024000.0,1919453.8,0.009999998,1175.7988026616285,7.853918e-05
0.009999999,48.78258813464088,1076.84475573876,2.0499117,1.1586639219852746,71.90496,12.160853,36.40243658499242,56.965748,500.0,8.690415e-05,36.40243658499242,0.10568286,0.9289711,100,12743.067,1129.7081,0.008616798,1076.84475573876,17.484592
0.01,31.184583292936587,980.3883996445217,3.2067127,1.6286369099939668,82.20022,3.2430909,48.696644468470396,62.023956,500.0,7.350864e-06,48.696644468470396,0.002383952,0.7827347,100,641.69324,253.84798,0.0061011156,980.3883996445217,35.1712
0.010000002,99.99932051166664,879.7958456971011,1.0000068,1.0000220018166408,84.3478,6704.1025,53.421637353838335,69.13549,500.0,5.001741e-14,53.421637353838335,3.3532185e-08,0.999989,100,4494400000.0,670402.9,0.009999778,879.7958456971011,0.0021155619
0.01,99.99942779868432,969.5485523445059,1.0000057,1.0000323532412319,96.04384,4095.5159,56.32607903273602,85.91525,500.0,3.9718727e-18,56.32607903273602,1.6266867e-12,0.99998385,100,1677270400.0,409544.97,0.009999677,969.5485523445059,0.0026802656
0.009999999,27.40356932734471,1369.14202171785,3.6491597,1.5206767750501746,86.41375,4.144523,39.179362805005766,63.015366,500.0,1.2512224e-05,39.179362805005766,0.00518572,0.8100167,100,1123.6265,335.7133,0.0065414337,1369.14202171785,40.1849
0.010000003,41.852563129027665,745.8502948684638,2.38934,1.5345033006501128,90.70807,3.6762414,68.20787133616435,73.41024,500.0,5.025341e-05,68.20787133616435,0.018474367,0.80684716,100,875.9698,296.6165,0.006481584,745.8502948684638,25.403137
0.009999998,99.99983310727316,655.3069624547034,1.0000017,1.0015541697727175,92.40294,677.89905,71.23480643164277,82.7693,500.0,1.5260429e-07,71.23480643164277,0.010345031,0.9992238,100,45882684.0,67737.29,0.009984326,655.3069624547034,0.14315917
0.010000002,52.00543674085191,278.0278229762418,1.9228759,1.4683882470531486,88.40437,4.7222176,75.29380144494779,75.19218,500.0,0.0001569904,75.29380144494779,0.07413428,0.8249729,100,1511.4418,389.5702,0.0067779673,278.0278229762418,16.214746
0.010000002,51.95928292962716,99.22460847927249,1.9245839,2.240311324259607,91.17743,2.284844,81.18874092016988,70.703094,500.0,0.00043561932,81.18874092016988,0.09953222,0.666401,100,230.1067,152.26224,0.0044077425,99.22460847927249,27.268692
0.01,51.37857063759688,503.6232801057624,1.9463367,1.3196745943274524,95.40922,6.6355534,76.06730760087534,79.91693,500.0,0.00013918884,76.06730760087534,0.0923595,0.8703324,100,3325.6975,577.51373,0.0075531565,503.6232801057624,18.7194
0.01,47.53922438474376,386.8349940981132,2.103526,1.4295609017196311,96.6932,4.961957,78.51503873772151,80.94385,500.0,8.5040796e-05,78.51503873772151,0.042196877,0.83609223,100,1714.8053,414.8654,0.0069648027,386.8349940981132,19.37529
0.010000002,99.99995231630692,118.43487471899918,1.0000005,1.000645562483595,96.74775,128.28117,83.11445991154903,85.04266,500.0,5.606945e-16,83.11445991154903,7.192655e-12,0.99967736,100,1644533.6,12823.979,0.009993486,118.43487471899918,0.048026588
0.010000002,99.99992847447743,617.8219720807866,1.0000007,1.0038882400245956,93.27781,437.09998,74.49688400874342,83.76057,500.0,6.190372e-08,74.49688400874342,0.0027058113,0.99806136,100,19030890.0,43625.258,0.009960879,617.8219720807866,0.17798434
0.01,99.99969005680782,518.6909786452138,1.0000031,1.000418791020505,93.90174,731.50134,72.75447316269849,83.10523,500.0,1.4683751e-10,72.75447316269849,1.0741183e-05,0.99979067,100,53486804.0,73134.82,0.009995773,518.6909786452138,0.025984926
