MaxNormIw,VarDiscRet,AvgNormIw,VarRet,Delta,VarJ,MinVanillaIw,ESSRenyi,AvgRet,VarNormIw,AvgEpLen,J,MinNormIw,EpsThisIter,VanillaAvgRet,Bound,ESSClassic,AvgVanillaIw,VarVanillaIw,eRenyi2,AvgDiscRet,MaxVanillaIw,BatchSize,IterType
0.0025,194895.239503,0.0025,194895.239503,0.6,401.349,1.0,500.0,1138.42277109,5.4346e-20,123.41,1123.87,0.0025,100,1138.42277109,1006.88,400.0,1.0,,1.0,1138.42277109,1.0,500,2
0.002,125429.149707,0.002,125429.149707,0.6,392.781,1.0,500.0,1063.82865018,5.43187e-20,115.45,1111.86,0.002,100,1063.82865018,1007.22,500.000006643,1.0,,1.0,1063.82865018,1.0,500,1
0.01,144337.34213,0.01,144337.34213,0.6,378.013,1.0,500.0,1163.31047467,3.50449e-18,126.13,1163.31,0.01,100,1163.31047467,969.115,100.0,1.0,,1.0,1163.31047467,1.0,500,2
0.005,148673.435031,0.005,148673.435031,0.6,382.155,1.0,500.0,1099.99323458,2.1793e-19,119.35,1131.65,0.005,100,1099.99323458,994.335,200.000000102,1.0,,1.0,1099.99323458,1.0,500,2
0.00333333,169093.285814,0.00333333,169093.285814,0.6,392.105,1.0,500.0,1080.3915893,5.43914e-20,117.19,1114.57,0.00333333,100,1080.3915893,1002.45,299.999969474,1.0,,1.0,1080.3915893,1.0,500,2
0.0025,151916.664409,0.0025,151916.664409,0.6,391.081,1.0,500.0,1100.85657911,5.4346e-20,119.31,1111.14,0.0025,100,1100.85657911,1014.04,400.0,1.0,,1.0,1100.85657911,1.0,500,2
0.002,149852.866991,0.002,149852.866991,0.6,389.908,1.0,500.0,1114.27815903,5.43187e-20,120.78,1111.77,0.002,100,1114.27815903,1021.1,500.000006643,1.0,,1.0,1114.27815903,1.0,500,1
0.01,195497.405081,0.01,195497.405081,0.6,439.935,1.0,500.0,1129.39034441,3.50449e-18,122.31,1129.39,0.01,100,1129.39034441,930.817,100.0,1.0,,1.0,1129.39034441,1.0,500,2
0.005,150484.001861,0.005,150484.001861,0.6,413.894,1.0,500.0,1115.65691146,2.1793e-19,121.09,1122.52,0.005,100,1115.65691146,973.78,200.000000102,1.0,,1.0,1115.65691146,1.0,500,2
0.00333333,118157.978698,0.00333333,118157.978698,0.6,391.462,1.0,500.0,1108.34065821,5.43914e-20,120.38,1117.8,0.00333333,100,1108.34065821,996.348,299.999969474,1.0,,1.0,1108.34065821,1.0,500,2
0.0025,191939.917391,0.0025,191939.917391,0.6,403.85,1.0,500.0,1177.03018585,5.4346e-20,127.48,1132.6,0.0025,100,1177.03018585,994.349,400.0,1.0,,1.0,1177.03018585,1.0,500,2
0.002,174361.68206,0.002,174361.68206,0.6,406.382,1.0,500.0,1102.32642075,5.43187e-20,119.49,1126.55,0.002,100,1102.32642075,1002.89,500.000006643,1.0,,1.0,1102.32642075,1.0,500,1
0.01,143077.597032,0.01,143077.597032,0.6,376.36,1.0,500.0,1136.75723878,3.50449e-18,123.21,1136.76,0.01,100,1136.75723878,947.863,100.0,1.0,,1.0,1136.75723878,1.0,500,2
0.005,153662.156522,0.005,153662.156522,0.6,383.645,1.0,500.0,1171.24211813,2.1793e-19,126.8,1154.0,0.005,100,1171.24211813,1020.43,200.000000102,1.0,,1.0,1171.24211813,1.0,500,2
0.00333333,172680.020878,0.00333333,172680.020878,0.6,393.846,1.0,500.0,1159.9805072,5.43914e-20,125.73,1155.99,0.00333333,100,1159.9805072,1040.3,299.999969474,1.0,,1.0,1159.9805072,1.0,500,2
0.0025,208926.563668,0.0025,208926.563668,0.6,410.282,1.0,500.0,1195.06488764,5.4346e-20,129.44,1165.76,0.0025,100,1195.06488764,1063.2,400.0,1.0,,1.0,1195.06488764,1.0,500,2
0.002,183337.419346,0.002,183337.419346,0.6,413.667,1.0,500.0,1134.69072755,5.43187e-20,122.86,1159.55,0.002,100,1134.69072755,1067.81,500.000006643,1.0,,1.0,1134.69072755,1.0,500,1
0.01,126194.341802,0.01,126194.341802,0.6,353.458,1.0,500.0,1112.24126977,3.50449e-18,120.66,1112.24,0.01,100,1112.24126977,965.401,100.0,1.0,,1.0,1112.24126977,1.0,500,2
0.005,160700.384455,0.005,160700.384455,0.6,376.912,1.0,500.0,1126.30637485,2.1793e-19,122.24,1119.27,0.005,100,1126.30637485,977.572,200.000000102,1.0,,1.0,1126.30637485,1.0,500,2
0.00333333,172908.557992,0.00333333,172908.557992,0.6,389.755,1.0,500.0,1094.11592757,5.43914e-20,118.79,1110.89,0.00333333,100,1094.11592757,979.359,299.999969474,1.0,,1.0,1094.11592757,1.0,500,2
0.0025,201029.700584,0.0025,201029.700584,0.6,404.832,1.0,500.0,1143.78965437,5.4346e-20,124.07,1119.11,0.0025,100,1143.78965437,995.63,400.0,1.0,,1.0,1143.78965437,1.0,500,2
0.002,190292.244643,0.002,190292.244643,0.6,411.526,1.0,500.0,1178.49892603,5.43187e-20,127.68,1130.99,0.002,100,1178.49892603,1020.54,500.000006643,1.0,,1.0,1178.49892603,1.0,500,1
0.01,129412.235612,0.01,129412.235612,0.6,357.936,1.0,500.0,1121.24987204,3.50449e-18,121.77,1121.25,0.01,100,1121.24987204,905.404,100.0,1.0,,1.0,1121.24987204,1.0,500,2
0.005,217756.767778,0.005,217756.767778,0.6,414.586,1.0,500.0,1132.75113374,2.1793e-19,122.79,1127.0,0.005,100,1132.75113374,939.285,200.000000102,1.0,,1.0,1132.75113374,1.0,500,2
0.00333333,178265.355361,0.00333333,178265.355361,0.6,416.634,1.0,500.0,1154.56394401,5.43914e-20,124.95,1136.19,0.00333333,100,1154.56394401,982.919,299.999969474,1.0,,1.0,1154.56394401,1.0,500,2
0.0025,120426.800177,0.0025,120426.800177,0.6,400.322,1.0,500.0,1098.6562938,5.4346e-20,119.22,1126.81,0.0025,100,1098.6562938,994.07,400.0,1.0,,1.0,1098.6562938,1.0,500,2
0.002,178377.965326,0.002,178377.965326,0.6,404.814,1.0,500.0,1173.53633714,5.43187e-20,127.2,1136.15,0.002,100,1173.53633714,1017.43,500.000006643,1.0,,1.0,1173.53633714,1.0,500,1
0.01,172588.486107,0.01,172588.486107,0.6,413.355,1.0,500.0,1207.96055277,3.50449e-18,130.82,1207.96,0.01,100,1207.96055277,963.99,100.0,1.0,,1.0,1207.96055277,1.0,500,2
0.005,187928.531371,0.005,187928.531371,0.6,423.299,1.0,500.0,1154.07194605,2.1793e-19,125.1,1181.02,0.005,100,1154.07194605,1001.28,200.000000102,1.0,,1.0,1154.07194605,1.0,500,2
0.00333333,182363.049559,0.00333333,182363.049559,0.6,426.241,1.0,500.0,1085.04113641,5.43914e-20,117.75,1149.02,0.00333333,100,1085.04113641,1002.27,299.999969474,1.0,,1.0,1085.04113641,1.0,500,2
0.0025,133136.106759,0.0025,133136.106759,0.6,411.404,1.0,500.0,1134.28719192,5.4346e-20,122.96,1145.34,0.0025,100,1134.28719192,1018.25,400.0,1.0,,1.0,1134.28719192,1.0,500,2
0.002,169903.483073,0.002,169903.483073,0.6,411.919,1.0,500.0,1082.39306374,5.43187e-20,117.6,1132.75,0.002,100,1082.39306374,1019.07,500.000006643,1.0,,1.0,1082.39306374,1.0,500,1
0.01,150589.342928,0.01,150589.342928,0.6,386.113,1.0,500.0,1111.67675065,3.50449e-18,120.61,1111.68,0.01,100,1111.67675065,879.224,100.0,1.0,,1.0,1111.67675065,1.0,500,2
0.005,166621.767082,0.005,166621.767082,0.6,396.879,1.0,500.0,1156.11928009,2.1793e-19,125.4,1133.9,0.005,100,1156.11928009,969.529,200.000000102,1.0,,1.0,1156.11928009,1.0,500,2
0.00333333,137020.684278,0.00333333,137020.684278,0.6,387.865,1.0,500.0,1164.89454313,5.43914e-20,126.16,1144.23,0.00333333,100,1164.89454313,1010.02,299.999969474,1.0,,1.0,1164.89454313,1.0,500,2
0.0025,146740.831863,0.0025,146740.831863,0.6,386.503,1.0,500.0,1108.70759718,5.4346e-20,120.22,1135.35,0.0025,100,1108.70759718,1019.12,400.0,1.0,,1.0,1108.70759718,1.0,500,2
0.002,129721.241203,0.002,129721.241203,0.6,381.197,1.0,500.0,1108.10410918,5.43187e-20,120.35,1129.9,0.002,100,1108.10410918,1025.94,500.000006643,1.0,,1.0,1108.10410918,1.0,500,1
0.01,169651.593756,0.01,169651.593756,0.6,409.823,1.0,500.0,1082.3331394,3.50449e-18,117.31,1082.33,0.01,100,1082.3331394,881.143,100.0,1.0,,1.0,1082.3331394,1.0,500,2
0.005,155600.492801,0.005,155600.492801,0.6,401.591,1.0,500.0,1115.5099048,2.1793e-19,121.09,1098.92,0.005,100,1115.5099048,956.659,200.000000102,1.0,,1.0,1115.5099048,1.0,500,2
0.00333333,209546.627239,0.00333333,209546.627239,0.6,420.647,1.0,500.0,1134.23490021,5.43914e-20,122.85,1110.69,0.00333333,100,1134.23490021,986.217,299.999969474,1.0,,1.0,1134.23490021,1.0,500,2
0.0025,140392.173582,0.0025,140392.173582,0.6,409.276,1.0,500.0,1127.34872024,5.4346e-20,122.35,1114.86,0.0025,100,1127.34872024,1007.06,400.0,1.0,,1.0,1127.34872024,1.0,500,2
0.002,126369.536859,0.002,126369.536859,0.6,398.836,1.0,500.0,1131.31249171,5.43187e-20,122.82,1118.15,0.002,100,1131.31249171,1021.73,500.000006643,1.0,,1.0,1131.31249171,1.0,500,1
0.01,146728.286129,0.01,146728.286129,0.6,381.131,1.0,500.0,1073.37666049,3.50449e-18,116.61,1073.38,0.01,100,1073.37666049,897.456,100.0,1.0,,1.0,1073.37666049,1.0,500,2
0.005,132583.644626,0.005,132583.644626,0.6,374.151,1.0,500.0,1156.54581365,2.1793e-19,125.34,1114.96,0.005,100,1156.54581365,970.717,200.000000102,1.0,,1.0,1156.54581365,1.0,500,2
0.00333333,143204.735191,0.00333333,143204.735191,0.6,375.035,1.0,500.0,1097.52397013,5.43914e-20,119.07,1109.15,0.00333333,100,1097.52397013,991.374,299.999969474,1.0,,1.0,1097.52397013,1.0,500,2
0.0025,138400.77222,0.0025,138400.77222,0.6,374.384,1.0,500.0,1156.51611074,5.4346e-20,125.26,1120.99,0.0025,100,1156.51611074,1018.99,400.0,1.0,,1.0,1156.51611074,1.0,500,2
0.002,155726.154425,0.002,155726.154425,0.6,379.428,1.0,500.0,1200.1071624,5.43187e-20,129.88,1136.81,0.002,100,1200.1071624,1045.59,500.000006643,1.0,,1.0,1200.1071624,1.0,500,1
0.01,160131.819629,0.01,160131.819629,0.6,398.159,1.0,500.0,1129.69329291,3.50449e-18,122.45,1129.69,0.01,100,1129.69329291,943.727,100.0,1.0,,1.0,1129.69329291,1.0,500,2
0.005,204086.883708,0.005,204086.883708,0.6,425.413,1.0,500.0,1077.24109036,2.1793e-19,116.74,1103.47,0.005,100,1077.24109036,965.624,200.000000102,1.0,,1.0,1077.24109036,1.0,500,2
0.00333333,162064.07478,0.00333333,162064.07478,0.6,417.301,1.0,500.0,1097.44499961,5.43914e-20,118.94,1101.46,0.00333333,100,1097.44499961,988.911,299.999969474,1.0,,1.0,1097.44499961,1.0,500,2
0.0025,174950.29442,0.0025,174950.29442,0.6,418.012,1.0,500.0,1167.94951681,5.4346e-20,126.55,1118.08,0.0025,100,1167.94951681,995.252,400.0,1.0,,1.0,1167.94951681,1.0,500,2
0.002,147289.989382,0.002,147289.989382,0.6,411.039,1.0,500.0,1121.91525062,5.43187e-20,121.63,1118.85,0.002,100,1121.91525062,1008.99,500.000006643,1.0,,1.0,1121.91525062,1.0,500,1
0.01,102245.856157,0.01,102245.856157,0.6,318.156,1.0,500.0,1083.62708118,3.50449e-18,117.78,1083.63,0.01,100,1083.62708118,941.957,100.0,1.0,,1.0,1083.62708118,1.0,500,2
0.005,145745.305391,0.005,145745.305391,0.6,351.499,1.0,500.0,1140.04315297,2.1793e-19,123.72,1111.84,0.005,100,1140.04315297,962.975,200.000000102,1.0,,1.0,1140.04315297,1.0,500,2
0.00333333,154617.814638,0.00333333,154617.814638,0.6,365.233,1.0,500.0,1116.03215129,5.43914e-20,121.15,1113.23,0.00333333,100,1116.03215129,985.325,299.999969474,1.0,,1.0,1116.03215129,1.0,500,2
0.0025,182520.144533,0.0025,182520.144533,0.6,381.182,1.0,500.0,1133.82299056,5.4346e-20,122.95,1118.38,0.0025,100,1133.82299056,1007.61,400.0,1.0,,1.0,1133.82299056,1.0,500,2
0.002,135872.766867,0.002,135872.766867,0.6,378.961,1.0,500.0,1064.24087398,5.43187e-20,115.62,1107.55,0.002,100,1064.24087398,1008.48,500.000006643,1.0,,1.0,1064.24087398,1.0,500,1
0.01,178092.83799,0.01,178092.83799,0.6,419.895,1.0,500.0,1142.60651575,3.50449e-18,123.95,1142.61,0.01,100,1142.60651575,926.269,100.0,1.0,,1.0,1142.60651575,1.0,500,2
0.005,137259.603891,0.005,137259.603891,0.6,395.253,1.0,500.0,1120.23119788,2.1793e-19,121.47,1131.42,0.005,100,1120.23119788,978.445,200.000000102,1.0,,1.0,1120.23119788,1.0,500,2
0.00333333,139120.496124,0.00333333,139120.496124,0.6,387.384,1.0,500.0,1125.86586242,5.43914e-20,122.3,1129.57,0.00333333,100,1125.86586242,1004.67,299.999969474,1.0,,1.0,1125.86586242,1.0,500,2
0.0025,143891.692913,0.0025,143891.692913,0.6,384.943,1.0,500.0,1119.75395675,5.4346e-20,121.45,1127.11,0.0025,100,1119.75395675,1018.95,400.0,1.0,,1.0,1119.75395675,1.0,500,2
0.002,148036.532475,0.002,148036.532475,0.6,384.552,1.0,500.0,1139.39613076,5.43187e-20,123.61,1129.57,0.002,100,1139.39613076,1032.82,500.000006643,1.0,,1.0,1139.39613076,1.0,500,1
0.01,151689.966776,0.01,151689.966776,0.6,387.522,1.0,500.0,1114.57198796,3.50449e-18,120.84,1114.57,0.01,100,1114.57198796,919.538,100.0,1.0,,1.0,1114.57198796,1.0,500,2
0.005,121926.680258,0.005,121926.680258,0.6,368.349,1.0,500.0,1145.61385684,2.1793e-19,124.17,1130.09,0.005,100,1145.61385684,992.183,200.000000102,1.0,,1.0,1145.61385684,1.0,500,2
0.00333333,125683.362917,0.00333333,125683.362917,0.6,364.061,1.0,500.0,1077.66130458,5.43914e-20,116.91,1112.62,0.00333333,100,1077.66130458,1000.01,299.999969474,1.0,,1.0,1077.66130458,1.0,500,2
0.0025,129135.049243,0.0025,129135.049243,0.6,363.727,1.0,500.0,1183.09212308,5.4346e-20,128.2,1130.23,0.0025,100,1183.09212308,1031.75,400.0,1.0,,1.0,1183.09212308,1.0,500,2
0.002,123179.291554,0.002,123179.291554,0.6,361.539,1.0,500.0,1075.29863287,5.43187e-20,116.66,1119.25,0.002,100,1075.29863287,1031.16,500.000006643,1.0,,1.0,1075.29863287,1.0,500,1
0.01,175047.058138,0.01,175047.058138,0.6,416.289,1.0,500.0,1113.38983641,3.50449e-18,120.91,1113.39,0.01,100,1113.38983641,878.2,100.0,1.0,,1.0,1113.38983641,1.0,500,2
0.005,127447.729612,0.005,127447.729612,0.6,387.01,1.0,500.0,1126.29458301,2.1793e-19,122.26,1119.84,0.005,100,1126.29458301,953.537,200.000000102,1.0,,1.0,1126.29458301,1.0,500,2
0.00333333,183614.692872,0.00333333,183614.692872,0.6,400.63,1.0,500.0,1136.33803912,5.43914e-20,123.19,1125.34,0.00333333,100,1136.33803912,989.554,299.999969474,1.0,,1.0,1136.33803912,1.0,500,2
0.0025,138989.064106,0.0025,138989.064106,0.6,393.422,1.0,500.0,1129.04638696,5.4346e-20,122.53,1126.27,0.0025,100,1129.04638696,1008.67,400.0,1.0,,1.0,1129.04638696,1.0,500,2
0.002,159200.818993,0.002,159200.818993,0.6,394.385,1.0,500.0,1161.0454368,5.43187e-20,125.79,1133.22,0.002,100,1161.0454368,1028.04,500.000006643,1.0,,1.0,1161.0454368,1.0,500,1
0.01,138838.55253,0.01,138838.55253,0.6,370.743,1.0,500.0,1051.69919349,3.50449e-18,114.1,1051.7,0.01,100,1051.69919349,887.894,100.0,1.0,,1.0,1051.69919349,1.0,500,2
0.005,146239.248185,0.005,146239.248185,0.6,375.979,1.0,500.0,1083.08972865,2.1793e-19,117.6,1067.39,0.005,100,1083.08972865,933.718,200.000000102,1.0,,1.0,1083.08972865,1.0,500,2
0.00333333,146639.844207,0.00333333,146639.844207,0.6,378.663,1.0,500.0,1125.66533773,5.43914e-20,121.93,1086.82,0.00333333,100,1125.66533773,977.672,299.999969474,1.0,,1.0,1125.66533773,1.0,500,2
0.0025,176347.947784,0.0025,176347.947784,0.6,389.19,1.0,500.0,1125.71635087,5.4346e-20,121.92,1096.54,0.0025,100,1125.71635087,1002.02,400.0,1.0,,1.0,1125.71635087,1.0,500,2
0.002,148991.793998,0.002,148991.793998,0.6,388.28,1.0,500.0,1119.68706858,5.43187e-20,121.5,1101.17,0.002,100,1119.68706858,1011.59,500.000006643,1.0,,1.0,1119.68706858,1.0,500,1
0.01,162179.498444,0.01,162179.498444,0.6,400.697,1.0,500.0,1200.75888834,3.50449e-18,130.03,1200.76,0.01,100,1200.75888834,985.094,100.0,1.0,,1.0,1200.75888834,1.0,500,2
0.005,165663.401479,0.005,165663.401479,0.6,408.995,1.0,500.0,1059.4156297,2.1793e-19,114.82,1130.09,0.005,100,1059.4156297,977.589,200.000000102,1.0,,1.0,1059.4156297,1.0,500,2
0.00333333,179542.590619,0.00333333,179542.590619,0.6,415.233,1.0,500.0,1216.29133526,5.43914e-20,131.57,1158.82,0.00333333,100,1216.29133526,1034.31,299.999969474,1.0,,1.0,1216.29133526,1.0,500,2
0.0025,164403.736197,0.0025,164403.736197,0.6,413.046,1.0,500.0,1102.09335596,5.4346e-20,119.5,1144.64,0.0025,100,1102.09335596,1036.81,400.0,1.0,,1.0,1102.09335596,1.0,500,2
0.002,136429.5846,0.002,136429.5846,0.6,404.367,1.0,500.0,1135.30942013,5.43187e-20,123.01,1142.77,0.002,100,1135.30942013,1046.33,500.000006643,1.0,,1.0,1135.30942013,1.0,500,1
0.01,133489.068004,0.01,133489.068004,0.6,363.53,1.0,500.0,1057.93257218,3.50449e-18,114.83,1057.93,0.01,100,1057.93257218,874.919,100.0,1.0,,1.0,1057.93257218,1.0,500,2
0.005,137800.723302,0.005,137800.723302,0.6,366.499,1.0,500.0,1046.39219746,2.1793e-19,113.56,1052.16,0.005,100,1046.39219746,922.753,200.000000102,1.0,,1.0,1046.39219746,1.0,500,2
0.00333333,137253.604865,0.00333333,137253.604865,0.6,367.74,1.0,500.0,1094.12353835,5.43914e-20,118.84,1066.15,0.00333333,100,1094.12353835,952.861,299.999969474,1.0,,1.0,1094.12353835,1.0,500,2
0.0025,177896.325879,0.0025,177896.325879,0.6,384.201,1.0,500.0,1173.40234299,5.4346e-20,127.16,1092.96,0.0025,100,1173.40234299,960.197,400.0,1.0,,1.0,1173.40234299,1.0,500,2
0.002,155376.473971,0.002,155376.473971,0.6,386.598,1.0,500.0,1154.45427106,5.43187e-20,125.16,1105.26,0.002,100,1154.45427106,986.512,500.000006643,1.0,,1.0,1154.45427106,1.0,500,1
0.01,124751.088145,0.01,124751.088145,0.6,351.431,1.0,500.0,1113.95902635,3.50449e-18,120.84,1113.96,0.01,100,1113.95902635,961.639,100.0,1.0,,1.0,1113.95902635,1.0,500,2
0.005,136691.144781,0.005,136691.144781,0.6,360.116,1.0,500.0,1146.77770332,2.1793e-19,124.39,1130.37,0.005,100,1146.77770332,1008.69,200.000000102,1.0,,1.0,1146.77770332,1.0,500,2
0.00333333,162629.71934,0.00333333,162629.71934,0.6,374.358,1.0,500.0,1140.0520075,5.43914e-20,123.58,1133.6,0.00333333,100,1140.0520075,1018.3,299.999969474,1.0,,1.0,1140.0520075,1.0,500,2
0.0025,127498.984055,0.0025,127498.984055,0.6,369.713,1.0,500.0,1122.43747284,5.4346e-20,121.77,1130.81,0.0025,100,1122.43747284,1030.95,400.0,1.0,,1.0,1122.43747284,1.0,500,2
0.002,231004.559966,0.002,231004.559966,0.6,394.099,1.0,500.0,1168.34757757,5.43187e-20,126.75,1138.31,0.002,100,1168.34757757,1027.8,500.000006643,1.0,,1.0,1168.34757757,1.0,500,1
0.01,264520.354031,0.01,264520.354031,0.6,511.737,1.0,500.0,1149.79607827,3.50449e-18,124.55,1149.8,0.01,100,1149.79607827,830.033,100.0,1.0,,1.0,1149.79607827,1.0,500,2
0.005,175969.913675,0.005,175969.913675,0.6,467.345,1.0,500.0,1111.40196284,2.1793e-19,120.55,1130.6,0.005,100,1111.40196284,904.492,200.000000102,1.0,,1.0,1111.40196284,1.0,500,2
0.00333333,166961.752293,0.00333333,166961.752293,0.6,448.662,1.0,500.0,1182.2634921,5.43914e-20,128.23,1147.82,0.00333333,100,1182.2634921,963.205,299.999969474,1.0,,1.0,1182.2634921,1.0,500,2
0.0025,176656.091216,0.0025,176656.091216,0.6,441.337,1.0,500.0,1126.85779974,5.4346e-20,122.19,1142.58,0.0025,100,1126.85779974,982.698,400.0,1.0,,1.0,1126.85779974,1.0,500,2
0.002,140557.834463,0.002,140557.834463,0.6,428.873,1.0,500.0,1100.82906831,5.43187e-20,119.32,1134.23,0.002,100,1100.82906831,991.227,500.000006643,1.0,,1.0,1100.82906831,1.0,500,1
0.01,183230.752144,0.01,183230.752144,0.6,425.909,1.0,500.0,1136.0728363,3.50449e-18,123.03,1136.07,0.01,100,1136.0728363,936.059,100.0,1.0,,1.0,1136.0728363,1.0,500,2
0.005,155989.54547,0.005,155989.54547,0.6,409.853,1.0,500.0,1119.92896882,2.1793e-19,121.4,1128.0,0.005,100,1119.92896882,986.57,200.000000102,1.0,,1.0,1119.92896882,1.0,500,2
0.00333333,134315.591167,0.00333333,134315.591167,0.6,395.379,1.0,500.0,1136.03922786,5.43914e-20,123.34,1130.68,0.00333333,100,1136.03922786,1009.78,299.999969474,1.0,,1.0,1136.03922786,1.0,500,2
0.0025,195139.728088,0.0025,195139.728088,0.6,407.992,1.0,500.0,1200.62235285,5.4346e-20,129.97,1148.17,0.0025,100,1200.62235285,1019.71,400.0,1.0,,1.0,1200.62235285,1.0,500,2
0.002,148992.678855,0.002,148992.678855,0.6,403.558,1.0,500.0,1182.81091342,5.43187e-20,128.09,1155.09,0.002,100,1182.81091342,1040.2,500.000006643,1.0,,1.0,1182.81091342,1.0,500,1
0.01,163138.597675,0.01,163138.597675,0.6,401.88,1.0,500.0,1149.49360681,3.50449e-18,124.52,1149.49,0.01,100,1149.49360681,945.725,100.0,1.0,,1.0,1149.49360681,1.0,500,2
0.005,141110.076506,0.005,141110.076506,0.6,389.124,1.0,500.0,1092.41307509,2.1793e-19,118.63,1120.95,0.005,100,1092.41307509,976.867,200.000000102,1.0,,1.0,1092.41307509,1.0,500,2
0.00333333,158505.471933,0.00333333,158505.471933,0.6,392.554,1.0,500.0,1182.69180387,5.43914e-20,128.15,1141.53,0.00333333,100,1182.69180387,1012.31,299.999969474,1.0,,1.0,1182.69180387,1.0,500,2
0.0025,154594.26398,0.0025,154594.26398,0.6,392.225,1.0,500.0,1146.35563175,5.4346e-20,124.32,1142.74,0.0025,100,1146.35563175,1030.83,400.0,1.0,,1.0,1146.35563175,1.0,500,2
0.002,156504.946522,0.002,156504.946522,0.6,393.002,1.0,500.0,1093.35799175,5.43187e-20,118.57,1132.86,0.002,100,1093.35799175,1032.77,500.000006643,1.0,,1.0,1093.35799175,1.0,500,1
0.01,141747.714769,0.01,141747.714769,0.6,374.607,1.0,500.0,1161.94147729,3.50449e-18,125.97,1161.94,0.01,100,1161.94147729,978.264,100.0,1.0,,1.0,1161.94147729,1.0,500,2
0.005,143719.17347,0.005,143719.17347,0.6,376.754,1.0,500.0,1111.44669506,2.1793e-19,120.64,1136.69,0.005,100,1111.44669506,1002.56,200.000000102,1.0,,1.0,1111.44669506,1.0,500,2
0.00333333,124011.245827,0.00333333,124011.245827,0.6,368.278,1.0,500.0,1118.20570292,5.43914e-20,121.35,1130.53,0.00333333,100,1118.20570292,1021.01,299.999969474,1.0,,1.0,1118.20570292,1.0,500,2
0.0025,172713.206988,0.0025,172713.206988,0.6,380.09,1.0,500.0,1131.83982522,5.4346e-20,122.63,1130.86,0.0025,100,1131.83982522,1036.01,400.0,1.0,,1.0,1131.83982522,1.0,500,2
0.002,153619.561195,0.002,153619.561195,0.6,382.095,1.0,500.0,1136.48967715,5.43187e-20,123.2,1131.98,0.002,100,1136.48967715,1047.15,500.000006643,1.0,,1.0,1136.48967715,1.0,500,1
0.01,145560.859098,0.01,145560.859098,0.6,379.612,1.0,500.0,1135.61574882,3.50449e-18,123.17,1135.62,0.01,100,1135.61574882,948.488,100.0,1.0,,1.0,1135.61574882,1.0,500,2
0.005,169056.833649,0.005,169056.833649,0.6,395.096,1.0,500.0,1097.39034973,2.1793e-19,118.94,1116.5,0.005,100,1097.39034973,942.294,200.000000102,1.0,,1.0,1097.39034973,1.0,500,2
0.00333333,164132.482307,0.00333333,164132.482307,0.6,398.228,1.0,500.0,1156.45894043,5.43914e-20,125.34,1129.82,0.00333333,100,1156.45894043,987.581,299.999969474,1.0,,1.0,1156.45894043,1.0,500,2
0.0025,134180.017173,0.0025,134180.017173,0.6,390.075,1.0,500.0,1136.94608707,5.4346e-20,123.31,1131.6,0.0025,100,1136.94608707,1008.42,400.0,1.0,,1.0,1136.94608707,1.0,500,2
0.002,208144.717195,0.002,208144.717195,0.6,403.86,1.0,500.0,1163.57255197,5.43187e-20,126.05,1138.0,0.002,100,1163.57255197,1023.47,500.000006643,1.0,,1.0,1163.57255197,1.0,500,1
0.01,134483.751897,0.01,134483.751897,0.6,364.882,1.0,500.0,1144.30536151,3.50449e-18,124.19,1144.31,0.01,100,1144.30536151,954.193,100.0,1.0,,1.0,1144.30536151,1.0,500,2
0.005,134828.263352,0.005,134828.263352,0.6,366.193,1.0,500.0,1088.17705727,2.1793e-19,118.01,1116.24,0.005,100,1088.17705727,981.812,200.000000102,1.0,,1.0,1088.17705727,1.0,500,2
0.00333333,160024.680099,0.00333333,160024.680099,0.6,377.436,1.0,500.0,1149.9144937,5.43914e-20,124.78,1127.47,0.00333333,100,1149.9144937,992.315,299.999969474,1.0,,1.0,1149.9144937,1.0,500,2
0.0025,129487.398355,0.0025,129487.398355,0.6,373.301,1.0,500.0,1177.1026234,5.4346e-20,127.54,1139.87,0.0025,100,1177.1026234,1022.83,400.0,1.0,,1.0,1177.1026234,1.0,500,2
0.002,136540.027749,0.002,136540.027749,0.6,372.195,1.0,500.0,1148.16808365,5.43187e-20,124.42,1141.53,0.002,100,1148.16808365,1036.85,500.000006643,1.0,,1.0,1148.16808365,1.0,500,1
0.01,138305.745153,0.01,138305.745153,0.6,370.031,1.0,500.0,1092.17006742,3.50449e-18,118.61,1092.17,0.01,100,1092.17006742,893.406,100.0,1.0,,1.0,1092.17006742,1.0,500,2
0.005,186841.719856,0.005,186841.719856,0.6,407.532,1.0,500.0,1235.47338961,2.1793e-19,133.69,1163.82,0.005,100,1235.47338961,1017.23,200.000000102,1.0,,1.0,1235.47338961,1.0,500,2
0.00333333,150398.380461,0.00333333,150398.380461,0.6,400.53,1.0,500.0,1145.90403949,5.43914e-20,124.26,1157.85,0.00333333,100,1145.90403949,1029.43,299.999969474,1.0,,1.0,1145.90403949,1.0,500,2
0.0025,177739.479533,0.0025,177739.479533,0.6,405.469,1.0,500.0,1135.15400398,5.4346e-20,123.24,1152.18,0.0025,100,1135.15400398,1040.71,400.0,1.0,,1.0,1135.15400398,1.0,500,2
0.002,175570.530659,0.002,175570.530659,0.6,408.317,1.0,500.0,1100.00784547,5.43187e-20,119.38,1141.74,0.002,100,1100.00784547,1042.05,500.000006643,1.0,,1.0,1100.00784547,1.0,500,1
