NatGradInftyNorm,NatGrad2Norm,AvgEpLen,StepSize,BatchSize,J,AvgRet,VarJ
1024520.8462815143,1024520.9296089542,156.11,9.760659554136063e-07,100,1555.1189258226939,1555.1189258226939,2843.804206518717
145442.18580363292,145442.74441843573,150.78,6.875557828605193e-06,100,1501.2781711736689,1501.2781711736689,2584.561868500169
22569.00355922529,22571.38362524151,157.8,4.43038856900958e-05,100,1571.582123772255,1571.582123772255,2128.30932446427
494075.3232966253,494075.48678816593,146.32,2.023982218791495e-06,100,1456.276879014788,1456.276879014788,2532.138045395147
40782.18750889707,40783.698908017286,158.1,2.45196003985656e-05,100,1575.3080426199967,1575.3080426199967,2345.0443839755244
336.45484439665057,564.6359289000555,156.76,0.0017710527240943727,100,1561.9146264736792,1561.9146264736792,2499.8783287844576
6189.03835367267,6216.880402942773,184.88,0.0001608523785541456,100,1846.3989363390115,1846.3989363390115,1637.02890315235
4188.960221781494,4230.524390662795,172.48,0.00023637731582569374,100,1720.4016364894487,1720.4016364894487,1908.7623331926507
4455.083005440719,4468.403874015361,190.89,0.00022379355765381792,100,1906.8058831940893,1906.8058831940893,565.7984982529111
39595.926840055414,39596.29314579765,191.55,2.5254889297790995e-05,100,1913.4900579114537,1913.4900579114537,520.5813837073313
660250.0296736931,660250.1586924477,190.25,1.5145774474032528e-06,100,1900.1945973768723,1900.1945973768723,557.8422198468851
36077.37370675909,36079.69884887501,191.07,2.771641759507593e-05,100,1909.0664963601296,1909.0664963601296,793.9298503007744
944126.7500717572,944126.7987424746,190.27,1.0591797641290826e-06,100,1900.9279732210107,1900.9279732210107,809.4190209117144
17736.951203161116,17742.251716179122,188.86,5.636263175592882e-05,100,1886.740898288905,1886.740898288905,1014.2263029600085
870963.8450564721,870963.8850570276,194.81,1.1481532324782027e-06,100,1946.6238492275809,1946.6238492275809,287.83586084085516
131951.27720863483,131952.06826221995,190.1,7.578509478250569e-06,100,1899.0112725615222,1899.0112725615222,838.4253648008685
453563.9865812384,453564.0923513992,193.78,2.2047600699952437e-06,100,1936.4416731630895,1936.4416731630895,588.3711859527629
70589.74257131833,70590.84424027824,187.94,1.4166143085017995e-05,100,1877.5394549586135,1877.5394549586135,1161.6422889817213
1025612.5944864032,1025612.6284307828,192.73,9.750269958454286e-07,100,1926.2418894333393,1926.2418894333393,892.4069238227792
5636159.844691483,5636159.846377848,195.16,1.774257698959094e-07,100,1950.32605636918,1950.32605636918,361.821321761873
706830.4887165286,706830.5826726843,191.59,1.4147661752534484e-06,100,1913.715035902859,1913.715035902859,491.64948738699195
1194131.144891625,1194131.1684863924,193.79,8.374289411334425e-07,100,1936.8831768558566,1936.8831768558566,725.1458252394791
1079586.1410948285,1079586.1656528264,192.91,9.262808581798557e-07,100,1927.4247471706196,1927.4247471706196,486.07463868105464
2386724.975754048,2386725.031837542,192.06,4.189841672838613e-07,100,1918.8315514239482,1918.8315514239482,527.5373812400322
1980862.3383322475,1980862.378811961,189.84,5.048306286677818e-07,100,1896.4125863513805,1896.4125863513805,969.7680841858407
7032255.7007637555,7032255.738476932,188.19,1.4220188189808112e-07,100,1879.9334465635475,1879.9334465635475,1133.103534310281
577558.8336486629,577558.8518175653,194.99,1.731425285670926e-06,100,1948.4197336085513,1948.4197336085513,247.53658823823625
38921.425599451606,38925.08685544872,187.58,2.5690372990395022e-05,100,1873.8198237350798,1873.8198237350798,1306.1995479265768
1199499.4216016652,1199499.4833174765,191.22,8.33681059398444e-07,100,1910.4334493484255,1910.4334493484255,629.4617129003843
285922.7386302428,285922.91023364407,193.02,3.4974462143759046e-06,100,1928.7223999627586,1928.7223999627586,551.1032464566172
17587305.4251058,17587305.430874664,187.46,5.685919335002231e-08,100,1872.705955560077,1872.705955560077,1097.3630710959326
3190968.123199861,3190968.186701381,184.69,3.1338450949388375e-07,100,1844.3148985514092,1844.3148985514092,1403.1020775092918
632724.1095605362,632724.1884664146,190.04,1.5804674741829957e-06,100,1898.5351038137637,1898.5351038137637,720.9649083062817
2314523.2358787265,2314523.240441946,196.11,4.3205442163071794e-07,100,1959.8325493349694,1959.8325493349694,169.78885296997865
3045259.316522079,3045259.361793853,190.5,3.2837925483330125e-07,100,1903.5425312195484,1903.5425312195484,1140.3439834124708
326091944.5172626,326091944.51741195,188.45,3.066619758056011e-09,100,1882.4097385957475,1882.4097385957475,1111.9539265438088
2795316739.5802736,2795316739.580297,191.29,3.577412125933697e-10,100,1911.4358267140703,1911.4358267140703,908.3267124451012
12046430100.139393,12046430100.1394,189.42,8.301214481694689e-11,100,1892.330915221597,1892.330915221597,1062.5229714661232
1672582491.2834382,1672582491.2835143,193.35,5.978778357488457e-10,100,1931.9620504002448,1931.9620504002448,502.09115972989554
23726407396.595463,23726407396.595467,187.25,4.2147130970341985e-11,100,1870.5245612777396,1870.5245612777396,1296.82736252198
1850949410.8741722,1850949410.874186,192.53,5.402632800902481e-10,100,1923.7603428387736,1923.7603428387736,657.3564095339144
126326084.9862936,126326084.98713453,191.69,7.916021462248618e-09,100,1915.0283938038535,1915.0283938038535,497.7574723393024
22584190.68608143,22584190.687193517,193.51,4.427876180513545e-08,100,1933.1092832233057,1933.1092832233057,325.6827722612845
6651654.041977788,6651654.060220091,189.55,1.5033854601375825e-07,100,1893.0185943565332,1893.0185943565332,711.0999544681197
1930912.1228222994,1930912.1655500187,191.44,5.17889947477311e-07,100,1912.8455701063126,1912.8455701063126,657.8866027340582
115434729.74757655,115434729.74772428,192.99,8.662904155321716e-09,100,1927.8058218348458,1927.8058218348458,332.9131384281073
15416768.283818165,15416768.286931371,190.36,6.48644373054299e-08,100,1901.529343258743,1901.529343258743,761.860090850074
243550502.6645204,243550502.66467834,193.07,4.105924599042218e-09,100,1929.2496188206787,1929.2496188206787,536.8036284972546
1689674879.6408887,1689674879.6409502,191.71,5.918298319097319e-10,100,1915.5144247592089,1915.5144247592089,719.8550852171725
22495059300.001175,22495059300.00119,184.5,4.445420599535593e-11,100,1842.2858351375162,1842.2858351375162,1324.1853905080989
102899626819.31001,102899626819.31001,191.14,9.718208227868338e-12,100,1909.8262173755002,1909.8262173755002,860.566107035226
733412291157.101,733412291157.101,185.92,1.3634895570434264e-12,100,1856.8305010737945,1856.8305010737945,1136.2628967889584
13074419116.340485,13074419116.340492,192.99,7.648523357723737e-11,100,1928.2244896398468,1928.2244896398468,467.79849028816693
434658939521.8423,434658939521.8423,191.75,2.300654396065282e-12,100,1915.9225845256121,1915.9225845256121,644.4865697543155
3227460428437.9614,3227460428437.9614,193.46,3.098411342827784e-13,100,1932.7080051348491,1932.7080051348491,374.1560197161133
19982474159174.1,19982474159174.1,190.85,5.004385303012603e-14,100,1906.7301039108165,1906.7301039108165,830.6161937933388
166181939894.74905,166181939894.74905,194.4,6.017501063192232e-12,100,1942.743561449995,1942.743561449995,456.2144058853012
109017457161388.39,109017457161388.39,184.61,9.172842827544672e-15,100,1844.1235792213306,1844.1235792213306,1381.3746412832927
325880750542871.1,325880750542871.1,193.87,3.0686071464305327e-15,100,1937.4536551399526,1937.4536551399526,497.4160939048593
489605630861069.5,489605630861069.5,196.33,2.0424601699153253e-15,100,1962.2290127594024,1962.2290127594024,221.3615432375714
332636966093627.4,332636966093627.4,188.39,3.0062804256052823e-15,100,1882.041160772054,1882.041160772054,1182.3383997672165
1992661969030.9822,1992661969030.9822,192.92,5.018412633660556e-13,100,1927.8311930937414,1927.8311930937414,616.3633599486633
1171259494690.5293,1171259494690.5293,197.72,8.537817661527008e-13,100,1975.7445644809754,1975.7445644809754,84.57473782447
1175320652251.6812,1175320652251.6812,191.88,8.508316416326034e-13,100,1917.3503162908369,1917.3503162908369,747.7382455155235
200007654899.34335,200007654899.34335,187.95,4.9998086348408214e-12,100,1877.4301609361053,1877.4301609361053,882.3172190512745
2319087475.5795345,2319087475.5796013,189.58,4.3120408804332555e-10,100,1893.6064106191322,1893.6064106191322,703.5359439334773
1416030734.4206347,1416030734.4206805,190.38,7.061993611382418e-10,100,1902.021692613205,1902.021692613205,965.8275382607962
202953136.798154,202953136.79878068,189.23,4.9272458448940215e-09,100,1890.1168516466162,1890.1168516466162,916.2071489708584
582898763.3785849,582898763.3786397,195.58,1.715563769948195e-09,100,1954.5451289877478,1954.5451289877478,219.68211894242788
8027048664.202372,8027048664.202379,189.8,1.2457878877197098e-10,100,1896.232974291495,1896.232974291495,1087.7819982858161
1559975493.6021276,1559975493.6021705,193.3,6.410357112026678e-10,100,1931.593067215418,1931.593067215418,570.9526633287376
35057967.50290747,35057967.50353649,193.57,2.85241864035365e-08,100,1933.724126027862,1933.724126027862,314.5023483693869
