VarVanillaIw,AvgDiscRet,VarJ,VanillaAvgRet,eRenyi2,AvgVanillaIw,ESSClassic,MaxVanillaIw,IterType,BatchSize,ESSRenyi,MaxNormIw,EpsThisIter,VarNormIw,VarDiscRet,AvgNormIw,MinNormIw,J,AvgRet,AvgEpLen,VarRet,Delta,Bound,MinVanillaIw
0.00265358,-107.881483302,3.96409,-107.881483302,1.00247,1.00058,99.7383081796,1.09884,1,100,99.7537730188,0.010982,100,2.65048e-07,18.449073701,0.01,0.00814169,-107.782,-107.881483302,17.14,18.449073701,0.1,-147.463,0.814644
0.00056058,-108.195501144,3.38751,-108.195501144,1.00075,1.00256,99.94481304,1.05349,1,100,99.9249783142,0.010508,100,5.57719e-08,11.8289771262,0.01,0.00932835,-108.167,-108.195501144,17.25,11.8289771262,0.1,-146.256,0.935225
0.00124599,-108.315887964,4.17199,-108.315887964,1.00125,1.00314,99.8775836021,1.13166,1,100,99.874808358,0.0112812,100,1.23821e-07,18.7074014531,0.01,0.00920714,-108.266,-108.315887964,16.5,18.7074014531,0.1,-147.147,0.923603
0.000635224,-107.320088856,2.57127,-107.320088856,1.0007,0.999555,99.9370858933,1.04918,1,100,99.9305373474,0.0104964,100,6.3579e-08,7.03261532803,0.01,0.00899853,-107.296,-107.320088856,16.51,7.03261532803,0.1,-142.683,0.899453
0.00889129,-113.153130018,29.4334,-113.153130018,1.00926,0.997051,99.1223248268,1.1322,1,100,99.0822328833,0.0113555,100,8.94396e-07,1712.42552816,0.01,0.0069904,-111.667,-113.153130018,23.39,1712.42552816,0.1,-259.127,0.696979
0.00160423,-107.774085139,3.14614,-107.774085139,1.00111,1.00633,99.8433851291,1.17711,1,100,99.8894603419,0.0116971,100,1.58412e-07,10.3007381706,0.01,0.00898505,-107.735,-107.774085139,17.34,10.3007381706,0.1,-143.174,0.90419
0.00106342,-108.271111968,3.33919,-108.271111968,1.0009,0.997362,99.8942826663,1.03813,1,100,99.9105063028,0.0104087,100,1.06905e-07,11.3731759446,0.01,0.00872491,-108.238,-108.271111968,16.91,11.3731759446,0.1,-144.509,0.870189
0.000371172,-107.392305291,2.6608,-107.392305291,1.00045,0.99859,99.9631349126,1.04938,1,100,99.9554475047,0.0105086,100,3.72221e-08,7.25939229012,0.01,0.00946873,-107.377,-107.392305291,16.38,7.25939229012,0.1,-141.897,0.945537
0.00506113,-108.070749177,3.65176,-108.070749177,1.00319,0.991562,99.4929648583,1.1073,1,100,99.6823775447,0.0111672,100,5.14764e-07,16.6136400633,0.01,0.00649731,-107.933,-108.070749177,16.39,16.6136400633,0.1,-147.127,0.644249
0.00245378,-107.973540983,5.11065,-107.973540983,1.00267,1.00579,99.7604877063,1.09593,1,100,99.73395506,0.0108962,100,2.4256e-07,35.6742365728,0.01,0.00814635,-107.841,-107.973540983,17.23,35.6742365728,0.1,-155.687,0.819352
0.00301421,-107.936270729,3.20864,-107.936270729,1.00231,0.998835,99.7018126008,1.06216,1,100,99.7695405023,0.010634,100,3.02125e-07,10.7613085639,0.01,0.00752011,-107.856,-107.936270729,16.63,10.7613085639,0.1,-142.817,0.751135
0.00092328,-107.438793522,2.88881,-107.438793522,1.00089,1.00734,99.9100121335,1.13518,1,100,99.9112440835,0.0112691,100,9.09873e-08,8.75461763913,0.01,0.00901473,-107.407,-107.438793522,16.7,8.75461763913,0.1,-143.22,0.908091
0.00365403,-108.048088799,4.19856,-108.048088799,1.00339,1.00336,99.6419703831,1.17551,1,100,99.6626234629,0.0117158,100,3.62962e-07,23.7826197071,0.01,0.00747448,-107.898,-108.048088799,17.63,23.7826197071,0.1,-151.308,0.749957
0.00111528,-107.420162271,3.7404,-107.420162271,1.00105,1.00001,99.8897099993,1.07902,1,100,99.8948250896,0.0107901,100,1.11526e-07,13.974425122,0.01,0.00909576,-107.384,-107.420162271,17.26,13.974425122,0.1,-142.934,0.909582
0.0129411,-111.156591516,12.3674,-111.156591516,1.01019,1.00084,98.7371008912,1.15847,1,100,98.9910792939,0.011575,100,1.29194e-06,752.689284058,0.01,0.00421264,-109.523,-111.156591516,26.67,752.689284058,0.1,-223.547,0.421617
0.0062143,-108.075940333,3.60261,-108.075940333,1.00399,0.996758,99.3845788218,1.14541,1,100,99.602875973,0.0114914,100,6.25479e-07,16.332273684,0.01,0.00706651,-107.914,-108.075940333,16.0,16.332273684,0.1,-146.761,0.70436
0.00137939,-107.484865505,2.81111,-107.484865505,1.00125,1.00985,99.8662936137,1.12346,1,100,99.875379134,0.0111251,100,1.35263e-07,8.15348600161,0.01,0.00926809,-107.442,-107.484865505,16.19,8.15348600161,0.1,-142.052,0.935935
0.000610864,-107.890097563,3.07527,-107.890097563,1.00064,1.00115,99.9397249241,1.05438,1,100,99.9363946425,0.0105317,100,6.09468e-08,10.0374361926,0.01,0.00913654,-107.866,-107.890097563,15.68,10.0374361926,0.1,-145.588,0.9147
0.000448762,-107.489095639,3.25916,-107.489095639,1.00062,1.00152,99.9557398566,1.03653,1,100,99.9377162003,0.0103496,100,4.47403e-08,11.4094137229,0.01,0.00935179,-107.462,-107.489095639,15.87,11.4094137229,0.1,-147.103,0.936598
0.000526375,-107.689047299,2.76759,-107.689047299,1.00062,1.00525,99.9484488626,1.0306,1,100,99.9376209517,0.0102522,100,5.20893e-08,8.08327682086,0.01,0.00885835,-107.668,-107.689047299,15.85,8.08327682086,0.1,-143.73,0.890484
0.000975707,-107.304304029,2.64224,-107.304304029,1.00089,1.00239,99.9039738488,1.06435,1,100,99.9115058793,0.0106182,100,9.71062e-08,7.20741248029,0.01,0.00893468,-107.274,-107.304304029,17.16,7.20741248029,0.1,-141.611,0.895602
0.00148702,-107.010330539,3.34316,-107.010330539,1.00112,1.00324,99.8539429701,1.25483,1,100,99.8882352143,0.0125079,100,1.47745e-07,10.2101126215,0.01,0.00917839,-106.973,-107.010330539,16.21,10.2101126215,0.1,-143.067,0.920809
0.00112848,-107.060565902,2.44135,-107.060565902,1.00081,1.00125,99.8887130821,1.13275,1,100,99.9192056689,0.0113133,100,1.12567e-07,6.29050409396,0.01,0.00852939,-107.032,-107.060565902,16.44,6.29050409396,0.1,-141.374,0.854003
0.00189286,-107.475835221,3.31329,-107.475835221,1.00107,0.992122,99.809975035,1.07098,1,100,99.8931121142,0.0107949,100,1.92305e-07,11.5504836811,0.01,0.00845209,-107.435,-107.475835221,15.81,11.5504836811,0.1,-145.497,0.83855
0.00062912,-107.028779838,2.5856,-107.028779838,1.0007,1.00013,99.937777291,1.06316,1,100,99.9299897492,0.0106302,100,6.2896e-08,6.90057222632,0.01,0.00918106,-107.004,-107.028779838,17.0,6.90057222632,0.1,-141.791,0.918223
0.00163177,-107.693513775,2.7565,-107.693513775,1.00097,0.997454,99.8378921297,1.05462,1,100,99.903176686,0.0105731,100,1.64012e-07,8.0786860997,0.01,0.00722754,-107.656,-107.693513775,16.45,8.0786860997,0.1,-142.734,0.720914
0.000244994,-107.206694212,2.51276,-107.206694212,1.00024,1.00092,99.9758034241,1.04152,1,100,99.9758540296,0.0104056,100,2.44542e-08,6.42639437013,0.01,0.00954096,-107.198,-107.206694212,17.44,6.42639437013,0.1,-141.702,0.954977
0.000329917,-107.625323151,2.49668,-107.625323151,1.00036,1.00196,99.9674712968,1.07099,1,100,99.9641070497,0.0106889,100,3.28628e-08,6.38300874033,0.01,0.00952845,-107.613,-107.625323151,16.46,6.38300874033,0.1,-142.071,0.954712
0.00431631,-106.534707728,4.80011,-106.534707728,1.0033,0.996102,99.571175652,1.28438,1,100,99.6706165276,0.0128941,100,4.35015e-07,20.9867089209,0.01,0.00781548,-106.419,-106.534707728,18.19,20.9867089209,0.1,-142.323,0.778502
0.000943197,-107.307952833,2.8004,-107.307952833,1.00081,0.996635,99.9060876895,1.07919,1,100,99.9187891121,0.0108283,100,9.49577e-08,8.02520723375,0.01,0.0089412,-107.28,-107.307952833,16.68,8.02520723375,0.1,-142.029,0.891111
0.00556445,-107.741839301,4.53122,-107.741839301,1.00392,0.998745,99.4507612735,1.08534,1,100,99.6097476059,0.010867,100,5.57844e-07,28.2898566383,0.01,0.00584718,-107.554,-107.741839301,17.24,28.2898566383,0.1,-152.711,0.583985
0.000669195,-107.234209137,2.65512,-107.234209137,1.00038,0.997703,99.9335122981,1.02781,1,100,99.9617008082,0.0103018,100,6.7228e-08,7.12464609872,0.01,0.0089342,-107.221,-107.234209137,16.32,7.12464609872,0.1,-141.394,0.891368
0.00103162,-107.286590246,2.62689,-107.286590246,1.00087,1.00365,99.8986747811,1.07797,1,100,99.9127791784,0.0107405,100,1.02413e-07,7.19372452473,0.01,0.00908928,-107.256,-107.286590246,16.17,7.19372452473,0.1,-142.279,0.912244
0.00166921,-107.494256498,3.26665,-107.494256498,1.00123,0.998333,99.8344442148,1.05813,1,100,99.8773531181,0.010599,100,1.67479e-07,12.757715059,0.01,0.00840308,-107.443,-107.494256498,17.35,12.757715059,0.1,-146.7,0.838907
0.000656035,-106.979522364,2.64564,-106.979522364,1.00043,0.996007,99.9346005446,1.04273,1,100,99.9571745294,0.0104691,100,6.61306e-08,7.01783770079,0.01,0.0089796,-106.965,-106.979522364,16.0,7.01783770079,0.1,-141.154,0.894374
0.000733995,-107.430813428,2.4299,-107.430813428,1.00064,0.999521,99.9272852362,1.06114,1,100,99.9358946027,0.0106164,100,7.34699e-08,6.04129205572,0.01,0.00875272,-107.406,-107.430813428,16.56,6.04129205572,0.1,-141.456,0.874852
0.00182792,-107.440657239,2.69606,-107.440657239,1.00118,0.998632,99.8188536402,1.07314,1,100,99.8819910987,0.0107461,100,1.83294e-07,7.6659409087,0.01,0.00827885,-107.393,-107.440657239,16.27,7.6659409087,0.1,-142.512,0.826753
0.00063777,-107.14513448,3.58055,-107.14513448,1.00063,1.00164,99.9370912299,1.07825,1,100,99.9373709251,0.0107648,100,6.35683e-08,13.3099547896,0.01,0.00929094,-107.121,-107.14513448,16.34,13.3099547896,0.1,-144.987,0.930618
0.000527607,-107.247417996,2.91683,-107.247417996,1.00057,1.00291,99.9480814897,1.04291,1,100,99.942847986,0.0103989,100,5.24553e-08,8.62495159748,0.01,0.00913035,-107.229,-107.247417996,18.13,8.62495159748,0.1,-141.604,0.915689
0.0275314,-107.051756779,6.09071,-107.051756779,1.00945,1.02723,97.4820017062,1.96442,1,100,99.0643069467,0.0191235,100,2.60914e-06,18.132523251,0.01,0.00807434,-106.755,-107.051756779,19.23,18.132523251,0.1,-143.865,0.829417
0.000469406,-107.51055911,2.53961,-107.51055911,1.00034,0.999285,99.9534551137,1.04323,1,100,99.9660488042,0.0104398,100,4.70078e-08,6.55739987856,0.01,0.00930816,-107.499,-107.51055911,16.65,6.55739987856,0.1,-142.07,0.930151
0.00200238,-107.652676346,3.23493,-107.652676346,1.00148,0.998685,99.8016358488,1.04931,1,100,99.8526958095,0.0105069,100,2.00766e-07,12.2475274902,0.01,0.00779346,-107.593,-107.652676346,17.34,12.2475274902,0.1,-145.047,0.778322
0.000784783,-106.935517709,2.52194,-106.935517709,1.00074,1.0052,99.9231733618,1.11407,1,100,99.9257520184,0.0110831,100,7.76687e-08,6.40604280838,0.01,0.00962129,-106.912,-106.935517709,17.0,6.40604280838,0.1,-141.354,0.96713
0.00134883,-107.628230937,4.47675,-107.628230937,1.0012,0.997248,99.8658849502,1.09105,1,100,99.8801953166,0.0109406,100,1.35629e-07,22.1065282482,0.01,0.0088448,-107.577,-107.628230937,16.38,22.1065282482,0.1,-150.583,0.882046
0.00166397,-107.682142493,3.04503,-107.682142493,1.00115,0.993607,99.8333934192,1.0611,1,100,99.8853568773,0.0106793,100,1.68545e-07,9.71050985804,0.01,0.00877257,-107.64,-107.682142493,16.79,9.71050985804,0.1,-143.546,0.871649
0.00178333,-107.062830426,3.50792,-107.062830426,1.00167,0.991648,99.8207867592,1.10455,1,100,99.8329573406,0.0111385,100,1.81349e-07,11.7419241344,0.01,0.00889343,-107.007,-107.062830426,17.51,11.7419241344,0.1,-141.478,0.881915
0.00215128,-106.455853522,3.61237,-106.455853522,1.00162,0.999094,99.7870737045,1.15299,1,100,99.8378882556,0.0115403,100,2.15518e-07,12.2757723425,0.01,0.00818557,-106.4,-106.455853522,16.53,12.2757723425,0.1,-140.764,0.817815
0.00169016,-107.068057247,2.73621,-107.068057247,1.00123,0.996062,99.8316336184,1.05932,1,100,99.877531494,0.0106351,100,1.70355e-07,7.83316792183,0.01,0.00802153,-107.026,-107.068057247,16.83,7.83316792183,0.1,-141.651,0.798994
0.00128692,-106.798439729,3.64604,-106.798439729,1.00116,1.00188,99.8732113122,1.11473,1,100,99.884512438,0.0111264,100,1.28211e-07,11.8833085446,0.01,0.00891366,-106.757,-106.798439729,17.28,11.8833085446,0.1,-141.46,0.89304
0.000599582,-106.998730711,3.0119,-106.998730711,1.00063,0.998194,99.9404516802,1.05902,1,100,99.9374780792,0.0106093,100,6.01754e-08,9.30072630875,0.01,0.00914254,-106.977,-106.998730711,17.57,9.30072630875,0.1,-142.966,0.912603
0.00135158,-107.422682222,2.62015,-107.422682222,1.00107,0.99509,99.865054974,1.04661,1,100,99.8927909378,0.0105178,100,1.36495e-07,7.11358309651,0.01,0.00871544,-107.384,-107.422682222,16.87,7.11358309651,0.1,-142.163,0.867265
0.00100764,-107.377337726,2.40202,-107.377337726,1.00085,0.995926,99.8995111734,1.05836,1,100,99.9151235616,0.0106269,100,1.0159e-07,5.92803515343,0.01,0.00874077,-107.348,-107.377337726,16.82,5.92803515343,0.1,-141.748,0.870516
0.00030846,-106.887753166,2.50504,-106.887753166,1.00042,1.00307,99.9696283432,1.02616,1,100,99.9580678414,0.0102302,100,3.06575e-08,6.45203609035,0.01,0.00918225,-106.873,-106.887753166,17.01,6.45203609035,0.1,-141.187,0.921043
0.0015866,-107.561197342,3.00125,-107.561197342,1.00138,1.0019,99.8437920128,1.10207,1,100,99.8620865021,0.0109998,100,1.58058e-07,9.23606480817,0.01,0.00920405,-107.515,-107.561197342,16.74,9.23606480817,0.1,-141.908,0.922156
0.00015364,-107.151398624,2.50554,-107.151398624,1.00017,0.999441,99.9847649567,1.01713,1,100,99.9831228135,0.010177,100,1.53812e-08,6.4448702422,0.01,0.00946315,-107.145,-107.151398624,16.19,6.4448702422,0.1,-142.205,0.945786
0.0006638,-107.255156042,2.69405,-107.255156042,1.00044,0.996459,99.9338653029,1.03545,1,100,99.9560311133,0.0103913,100,6.68526e-08,7.32519387054,0.01,0.00904911,-107.24,-107.255156042,17.47,7.32519387054,0.1,-141.915,0.901707
0.00127781,-107.505176327,3.27052,-107.505176327,1.00121,1.00339,99.8745182165,1.06418,1,100,99.8794104256,0.0106058,100,1.26919e-07,10.6131209391,0.01,0.00883803,-107.463,-107.505176327,17.13,10.6131209391,0.1,-142.946,0.886802
0.000839652,-107.039896471,3.24003,-107.039896471,1.00055,1.00318,99.9175002868,1.13368,1,100,99.9453128593,0.0113009,100,8.34338e-08,10.0549730236,0.01,0.00939193,-107.021,-107.039896471,17.1,10.0549730236,0.1,-141.14,0.942179
0.00322998,-107.022378278,2.69568,-107.022378278,1.00211,0.999453,99.6809304795,1.04882,1,100,99.7894319612,0.0104939,100,3.23352e-07,9.25874408741,0.01,0.00694248,-106.942,-107.022378278,16.76,9.25874408741,0.1,-144.758,0.693869
0.00119707,-107.024603681,3.00807,-107.024603681,1.00097,0.996781,99.8809140133,1.06248,1,100,99.9030696054,0.0106592,100,1.20481e-07,9.46416151511,0.01,0.00909037,-106.989,-107.024603681,15.76,9.46416151511,0.1,-143.563,0.906111
0.00314808,-107.326431191,2.54056,-107.326431191,1.00245,1.00195,99.6905194493,1.23227,1,100,99.7554337679,0.0122987,100,3.13582e-07,6.92323354268,0.01,0.00754644,-107.242,-107.326431191,15.81,6.92323354268,0.1,-141.721,0.756117
0.00114094,-107.024984637,2.47567,-107.024984637,1.00094,0.995506,99.8861513471,1.05112,1,100,99.9059727603,0.0105587,100,1.15126e-07,6.39407804106,0.01,0.00879176,-106.993,-107.024984637,16.7,6.39407804106,0.1,-141.646,0.875225
0.000784676,-107.066139695,2.34793,-107.066139695,1.0006,1.00166,99.9226849496,1.0655,1,100,99.9398831546,0.0106374,100,7.82085e-08,5.62914278866,0.01,0.0085297,-107.046,-107.066139695,15.76,5.62914278866,0.1,-141.621,0.854381
0.000797711,-107.234667021,2.40551,-107.234667021,1.00061,1.00148,99.9213128789,1.11199,1,100,99.9391330444,0.0111035,100,7.95361e-08,5.95447086051,0.01,0.00896348,-107.211,-107.234667021,16.55,5.95447086051,0.1,-141.888,0.89767
0.000227989,-107.256533701,2.61096,-107.256533701,1.00025,0.999853,99.9774175091,1.03244,1,100,99.9749246548,0.0103259,100,2.28055e-08,7.03303237812,0.01,0.00943266,-107.248,-107.256533701,16.06,7.03303237812,0.1,-142.756,0.943128
0.00205609,-106.685007967,2.60871,-106.685007967,1.00165,0.999243,99.7965510055,1.18389,1,100,99.8348940033,0.0118479,100,2.05921e-07,6.71884775449,0.01,0.00874384,-106.628,-106.685007967,17.59,6.71884775449,0.1,-140.779,0.873722
0.000879568,-107.065665865,2.6045,-107.065665865,1.00091,1.00716,99.9142397775,1.07632,1,100,99.9093163568,0.0106867,100,8.67112e-08,7.01553772618,0.01,0.00925794,-107.034,-107.065665865,16.55,7.01553772618,0.1,-141.364,0.93242
0.00203105,-106.85177909,2.92775,-106.85177909,1.00143,0.99516,99.7973533241,1.08791,1,100,99.8568322514,0.010932,100,2.05086e-07,9.13836218276,0.01,0.00795399,-106.8,-106.85177909,17.72,9.13836218276,0.1,-142.809,0.791549
0.00186949,-107.262109314,2.49336,-107.262109314,1.00146,0.995293,99.813526324,1.06163,1,100,99.8540745854,0.0106665,100,1.88722e-07,6.84858955367,0.01,0.00828521,-107.208,-107.262109314,15.93,6.84858955367,0.1,-142.879,0.82462
0.00302918,-107.022184726,3.98105,-107.022184726,1.00185,0.994844,99.6978973751,1.15596,1,100,99.8149012799,0.0116195,100,3.06067e-07,16.9956172959,0.01,0.00782961,-106.95,-107.022184726,17.55,16.9956172959,0.1,-145.122,0.778924
0.00348866,-106.548983017,3.96301,-106.548983017,1.00199,1.01036,99.6628148156,1.35771,1,100,99.8015653719,0.0134379,100,3.41751e-07,13.3838123686,0.01,0.00921784,-106.486,-106.548983017,17.57,13.3838123686,0.1,-140.992,0.931331
0.00097505,-106.763640288,2.60102,-106.763640288,1.00089,0.994543,99.902496774,1.04734,1,100,99.9114106807,0.0105309,100,9.8578e-08,6.80426287686,0.01,0.00895223,-106.733,-106.763640288,17.09,6.80426287686,0.1,-141.216,0.890338
0.0019261,-107.020999433,2.37885,-107.020999433,1.00145,1.00005,99.8097142987,1.05851,1,100,99.854740215,0.0105846,100,1.92591e-07,6.15413587191,0.01,0.00774181,-106.967,-107.020999433,17.43,6.15413587191,0.1,-141.745,0.774218
0.00673758,-107.68168846,3.92498,-107.68168846,1.00357,0.987653,99.3208485166,1.07637,1,100,99.6442620326,0.0108983,100,6.90709e-07,22.41118492,0.01,0.00601653,-107.512,-107.68168846,18.78,22.41118492,0.1,-150.017,0.594224
0.00141839,-106.946165333,4.10517,-106.946165333,1.0017,0.996562,99.8588022228,1.09517,1,100,99.8307712594,0.0109895,100,1.4282e-07,15.2113331792,0.01,0.00881467,-106.89,-106.946165333,16.56,15.2113331792,0.1,-141.032,0.878437
0.000257435,-107.030419794,2.39346,-107.030419794,1.00019,0.99963,99.9745323261,1.04675,1,100,99.9807871546,0.0104714,100,2.57625e-08,5.84176792445,0.01,0.00947879,-107.024,-107.030419794,16.5,5.84176792445,0.1,-142.73,0.947528
0.00104053,-107.386420683,2.81923,-107.386420683,1.00094,1.00314,99.8977579709,1.05927,1,100,99.9059608618,0.0105596,100,1.03403e-07,8.39852469575,0.01,0.00848369,-107.353,-107.386420683,17.28,8.39852469575,0.1,-143.225,0.851035
0.000431444,-106.353755235,2.76295,-106.353755235,1.00044,1.00516,99.9577470566,1.07035,1,100,99.9555427873,0.0106486,100,4.27029e-08,7.68691869001,0.01,0.00947696,-106.346,-106.353755235,17.06,7.68691869001,0.1,-140.923,0.952583
0.000124423,-106.646064338,2.31683,-106.646064338,1.00013,1.00166,99.9877305148,1.02467,1,100,99.9874130835,0.0102297,100,1.24011e-08,5.48405008844,0.01,0.00964265,-106.642,-106.646064338,16.97,5.48405008844,0.1,-140.447,0.965863
0.00846917,-107.51995704,4.78359,-107.51995704,1.00671,0.993206,99.1572141889,1.1312,1,100,99.3333731206,0.0113894,100,8.58544e-07,38.3909965921,0.01,0.00586707,-107.184,-107.51995704,19.14,38.3909965921,0.1,-152.856,0.582721
0.000491789,-107.204807638,2.63292,-107.204807638,1.00039,0.998785,99.9512487057,1.02477,1,100,99.9605572886,0.0102601,100,4.92986e-08,7.08923226571,0.01,0.00916223,-107.191,-107.204807638,16.81,7.08923226571,0.1,-141.379,0.915109
0.000806885,-106.610493086,2.88792,-106.610493086,1.00092,1.0006,99.9202391516,1.05533,1,100,99.907900358,0.0105469,100,8.05909e-08,8.24676180764,0.01,0.00863505,-106.579,-106.610493086,16.24,8.24676180764,0.1,-140.748,0.864027
0.000513288,-106.665836412,3.17548,-106.665836412,1.00051,0.998215,99.9490480409,1.03431,1,100,99.9489806253,0.0103616,100,5.15126e-08,10.0222016892,0.01,0.0091659,-106.648,-106.665836412,16.72,10.0222016892,0.1,-140.71,0.914954
0.000240033,-106.649765071,2.88864,-106.649765071,1.0002,1.00118,99.9763276448,1.0417,1,100,99.9802985867,0.0104047,100,2.39467e-08,8.5694666009,0.01,0.00959548,-106.643,-106.649765071,18.14,8.5694666009,0.1,-141.041,0.960682
0.00100537,-106.614677939,3.35956,-106.614677939,1.00145,1.00269,99.9010885322,1.11803,1,100,99.8553345346,0.0111503,100,9.99992e-08,11.0369925079,0.01,0.00895254,-106.564,-106.614677939,20.66,11.0369925079,0.1,-142.362,0.897659
0.000577203,-107.168906338,2.63339,-107.168906338,1.00054,0.994972,99.9423236584,1.0304,1,100,99.9464203057,0.0103561,100,5.83051e-08,7.09942230049,0.01,0.00924637,-107.15,-107.168906338,17.78,7.09942230049,0.1,-141.846,0.919988
0.000777024,-107.4546014,2.6723,-107.4546014,1.00071,1.00249,99.9235402182,1.08922,1,100,99.9289183788,0.0108651,100,7.73162e-08,7.27877825682,0.01,0.00925588,-107.431,-107.4546014,15.93,7.27877825682,0.1,-141.751,0.927897
0.00388075,-107.385628454,3.30103,-107.385628454,1.00265,0.992805,99.6117434766,1.10564,1,100,99.7357100132,0.0111365,100,3.93721e-07,12.1106766149,0.01,0.00744103,-107.284,-107.385628454,16.54,12.1106766149,0.1,-143.788,0.738749
0.000788325,-106.968225815,2.44418,-106.968225815,1.00057,1.00249,99.9224565152,1.07079,1,100,99.9434790773,0.0106814,100,7.84416e-08,6.09772118858,0.01,0.00912259,-106.951,-106.968225815,16.43,6.09772118858,0.1,-141.035,0.914529
0.000401003,-106.674144328,2.55657,-106.674144328,1.00028,1.00116,99.9604267165,1.07764,1,100,99.9723153486,0.0107639,100,4.00076e-08,6.49334237834,0.01,0.00933111,-106.665,-106.674144328,16.06,6.49334237834,0.1,-140.338,0.934192
0.000515897,-107.101189053,2.54538,-107.101189053,1.00046,0.997138,99.9486872571,1.03277,1,100,99.9535299817,0.0103574,100,5.18862e-08,6.71417467475,0.01,0.00935494,-107.086,-107.101189053,15.75,6.71417467475,0.1,-141.584,0.932817
0.000346624,-106.974049413,2.41822,-106.974049413,1.00029,0.997971,99.9655838755,1.02833,1,100,99.9714575242,0.0103042,100,3.48035e-08,5.9721107293,0.01,0.00917326,-106.964,-106.974049413,16.4,5.9721107293,0.1,-141.948,0.915464
0.000938177,-106.585411432,2.16075,-106.585411432,1.0005,1.0038,99.9079115978,1.19803,1,100,99.9499571538,0.0119349,100,9.3108e-08,4.80668833787,0.01,0.00945533,-106.568,-106.585411432,16.42,4.80668833787,0.1,-140.287,0.94913
