VarJ,AvgRet,NatGradInftyNorm,NatGrad2Norm,BatchSize,AvgEpLen,J,StepSize
436.2785006386319,1067.8867976198346,163.25430721162,187.2758330898207,100,107.7,604.0077086181175,0.005339717268914152
181.9057483679365,1470.0692463817052,58.23826771384075,97.48160003629341,100,147.69,741.4456520874171,0.01025834618664127
49.113352805474086,1827.1743157713465,38.525204054342254,64.14077853050459,100,183.14,831.3186244958434,0.015590705677580946
0.20830460137295378,1994.6731921322807,1.8331362135050524,2.127311358631872,100,199.53,865.2154398028193,0.4700769334692621
9.83813176012328e-06,1999.9245630359649,0.0361979137880107,0.04325862652364199,100,200.0,865.9939218252762,23.116776475865993
1.2963111379357846,1983.8117721733452,15.277751315236928,20.56072242355594,100,198.45,863.4329247762296,0.0486364233415419
0.0030598466344656477,1999.5590835979522,3.798474274884343,4.1647271077655,100,199.97,865.9472886720868,0.24011177062127603
2.585412398452115e-06,1999.9588757896424,0.14745769745527598,0.15199719411356136,100,200.0,866.0025578379829,6.579068816578759
2.222067568119777e-06,1999.9671273326874,0.07197128164132582,0.0754914411876687,100,200.0,866.0052370157623,13.246534762981144
2.7083504538563625e-06,1999.9603196907044,0.5979386422427817,0.5981311614141145,100,200.0,866.0019059393857,1.6718741047294352
2.154023699737504e-06,1999.9725618839263,3.9593551806045375,3.9595823421684475,100,200.0,866.0071816413665,0.2525518889581557
1.1908776409052498e-06,1999.9773222255708,0.13884825162203007,0.1470338966338532,100,200.0,866.0085869602019,6.801152815056112
2.7171995099995207e-06,1999.971032180786,1.2194208112401286,1.2251941304002654,100,200.0,866.0066446740259,0.8161971847459835
1.5631568701225828e-06,1999.9737335205077,0.020304545179280074,0.02488577667778959,100,200.0,866.0075217123199,40.18359615404305
1.4421581969918577e-06,1999.977718334198,0.4685641666066194,0.4694039445906224,100,200.0,866.0086074076445,2.1303613050634294
1.5251243340781034e-06,1999.9740769577027,5.678371600631242,5.678511776126646,100,200.0,866.006540579277,0.17610247885795655
1.133157389252147e-06,1999.9796546649932,110.6770523569728,110.6770530620575,100,200.0,866.0090653332228,0.009035296588889949
9.865954151350268e-07,1999.9805774593353,447.57498917790593,447.57500458378075,100,200.0,866.009621113268,0.002234262391238633
8.696512883031186e-07,1999.9818579483033,62.52895832990512,62.52898542063502,100,200.0,866.0102232050367,0.015992583171995506
1.1712696648307076e-06,1999.9812643909454,1367.6173128462747,1367.6173187320726,100,200.0,866.010243565791,0.0007311986959386467
1.1018979928035358e-06,1999.978991127014,1128.452071071048,1128.4521152346622,100,200.0,866.0085921675723,0.0008861696358219413
8.257454556720778e-07,1999.9810807991028,29920.112701936316,29920.112702383067,100,200.0,866.0098633604774,3.342233399810531e-05
8.908656987304629e-07,1999.9784283828735,907.8182952922959,907.8182973538236,100,200.0,866.0083798855553,0.0011015420188322646
1.1060281980115013e-06,1999.9794741439819,1137.6301728943815,1137.630175590442,100,200.0,866.0092644291273,0.0008790202839696913
1.5674692696192106e-06,1999.9744374370575,205.21602194281894,205.21602236096024,100,200.0,866.0067472116335,0.004872913861672418
1.143058944700899e-06,1999.9795900154113,13.112570548005337,13.112574229282695,100,200.0,866.0091159067463,0.07626267600200297
1.0714696827404889e-06,1999.9779535770417,5.192644393929219,5.192671198281596,100,200.0,866.008093814838,0.19257911040678422
