VarJ,MinVanillaIw,eRenyi2,IterType,AvgDiscRet,VarRet,ESSRenyi,MinNormIw,Bound,AvgRet,J,AvgEpLen,ESSClassic,VarVanillaIw,BatchSize,AvgNormIw,MaxVanillaIw,EpsThisIter,VarDiscRet,MaxNormIw,VanillaAvgRet,VarNormIw,AvgVanillaIw
0.04975569,1.0,1.0,2,4999.9466568649905,0.002485168190401452,500.0,0.0033333334,4756.991,4999.9466568649905,4999.9463,500.0,299.999969473632,,500,0.0033333336,1.0,100,0.002485168190401452,0.0033333334,4999.9466568649905,5.4391416e-20,1.0
0.051173657,1.0,1.0,2,4999.946227710028,0.0026264933784275377,500.0,0.0025,4789.541,4999.946227710028,4999.9463,500.0,400.0,,500,0.0024999997,1.0,100,0.0026264933784275377,0.0025,4999.946227710028,5.434597e-20,1.0
0.052644245,1.0,1.0,1,4999.944625016209,0.002778123654117931,500.0,0.002,4811.7524,4999.944625016209,4999.945,500.0,500.00000664260017,,500,0.0020000003,1.0,100,0.002778123654117931,0.002,4999.944625016209,5.431875e-20,1.0
0.0617922,1.0,1.0,2,4999.952952064896,0.003858178427123304,500.0,0.01,4579.142,4999.952952064896,4999.9526,500.0,100.0,,500,0.009999998,1.0,100,0.003858178427123304,0.01,4999.952952064896,3.5044917e-18,1.0
0.0589515,1.0,1.0,2,4999.951073319184,0.0034926836447398074,500.0,0.005,4702.393,4999.951073319184,4999.951,500.0,200.00000010221265,,500,0.0049999994,1.0,100,0.0034926836447398074,0.005,4999.951073319184,2.179301e-19,1.0
288.1907,1.0,1.0,2,4983.282699526749,83331.64332038755,500.0,0.0033333334,4740.3276,4983.282699526749,4983.2827,498.33666666666664,299.999969473632,,500,0.0033333336,1.0,100,83331.64332038755,0.0033333334,4983.282699526749,5.4391416e-20,1.0
249.68465,1.0,1.0,2,4987.446770546003,62498.669394501885,500.0,0.0025,4777.042,4987.446770546003,4987.4473,498.7525,400.0,,500,0.0024999997,1.0,100,62498.669394501885,0.0025,4987.446770546003,5.434597e-20,1.0
189.05136,0.54517365,1.0118613,1,4987.866665851282,52120.707113951925,494.1388587421366,0.0010780486,4800.86,4987.866665851282,4990.165,498.796,495.06292852541344,0.010221848,500,0.002,1.323405,100,52120.707113951925,0.0026169552,4987.866665851282,3.997021e-08,1.0114082
0.064160265,1.0,1.0,2,4999.943351066252,0.004157170058220804,500.0,0.01,4579.133,4999.943351066252,4999.9434,500.0,100.0,,500,0.009999998,1.0,100,0.004157170058220804,0.01,4999.943351066252,3.5044917e-18,1.0
0.071538,1.0,1.0,2,4999.944842990401,0.00514295776990844,500.0,0.005,4702.386,4999.944842990401,4999.9443,500.0,200.00000010221265,,500,0.0049999994,1.0,100,0.00514295776990844,0.005,4999.944842990401,2.179301e-19,1.0
0.06589996,1.0,1.0,2,4999.9458004921935,0.0043578338694869375,500.0,0.0033333334,4756.991,4999.9458004921935,4999.9463,500.0,299.999969473632,,500,0.0033333336,1.0,100,0.0043578338694869375,0.0033333334,4999.9458004921935,5.4391416e-20,1.0
0.09287682,1.0,1.0,2,4999.9423678324565,0.008646945287265988,500.0,0.0025,4789.537,4999.9423678324565,4999.9424,500.0,400.0,,500,0.0024999997,1.0,100,0.008646945287265988,0.0025,4999.9423678324565,5.434597e-20,1.0
0.08765123,1.0,1.0,1,4999.942503761868,0.007696324077356433,500.0,0.002,4811.751,4999.942503761868,4999.9434,500.0,500.00000664260017,,500,0.0020000003,1.0,100,0.007696324077356433,0.002,4999.942503761868,5.431875e-20,1.0
0.061977953,1.0,1.0,2,4999.9416874905255,0.0038788708223591443,500.0,0.01,4579.131,4999.9416874905255,4999.9414,500.0,100.0,,500,0.009999998,1.0,100,0.0038788708223591443,0.01,4999.9416874905255,3.5044917e-18,1.0
0.08094772,1.0,1.0,2,4999.939311041473,0.0065862030769923835,500.0,0.005,4702.3813,4999.939311041473,4999.9395,500.0,200.00000010221265,,500,0.0049999994,1.0,100,0.0065862030769923835,0.005,4999.939311041473,2.179301e-19,1.0
0.07454813,1.0,1.0,2,4999.941775988618,0.005576019860842458,500.0,0.0033333334,4756.9873,4999.941775988618,4999.9424,500.0,299.999969473632,,500,0.0033333336,1.0,100,0.005576019860842458,0.0033333334,4999.941775988618,5.4391416e-20,1.0
0.077492625,1.0,1.0,2,4999.942407123666,0.006021535831818801,500.0,0.0025,4789.537,4999.942407123666,4999.9424,500.0,400.0,,500,0.0024999997,1.0,100,0.006021535831818801,0.0025,4999.942407123666,5.434597e-20,1.0
0.07342138,1.0,1.0,1,4999.9433697532195,0.005402865875852164,500.0,0.002,4811.7515,4999.9433697532195,4999.944,500.0,500.00000664260017,,500,0.0020000003,1.0,100,0.005402865875852164,0.002,4999.9433697532195,5.431875e-20,1.0
0.05939718,1.0,1.0,2,4999.951702878532,0.0035658005559458445,500.0,0.01,4579.141,4999.951702878532,4999.9517,500.0,100.0,,500,0.009999998,1.0,100,0.0035658005559458445,0.01,4999.951702878532,3.5044917e-18,1.0
0.06572052,1.0,1.0,2,4999.94602991744,0.004342126077773277,500.0,0.005,4702.388,4999.94602991744,4999.9463,500.0,200.00000010221265,,500,0.0049999994,1.0,100,0.004342126077773277,0.005,4999.94602991744,2.179301e-19,1.0
0.06032876,1.0,1.0,2,4999.947590801202,0.0036525629946274644,500.0,0.0033333334,4756.9927,4999.947590801202,4999.9478,500.0,299.999969473632,,500,0.0033333336,1.0,100,0.0036525629946274644,0.0033333334,4999.947590801202,5.4391416e-20,1.0
0.060778543,1.0,1.0,2,4999.945707422803,0.0037035505459219274,500.0,0.0025,4789.54,4999.945707422803,4999.9453,500.0,400.0,,500,0.0024999997,1.0,100,0.0037035505459219274,0.0025,4999.945707422803,5.434597e-20,1.0
0.0578994,0.9982068,1.0000001,1,4999.948018902159,0.003361460964695838,499.99994039536233,0.0019964667,4811.7563,4999.948018902159,4999.9487,500.0,499.9999233711072,1.7679585e-07,500,0.0019999999,1.000671,100,0.003361460964695838,0.0020013952,4999.948018902159,7.0721196e-13,0.9999734
0.043327,1.0,1.0,2,4999.952005115698,0.001896013010499249,500.0,0.01,4579.1416,4999.952005115698,4999.952,500.0,100.0,,500,0.009999998,1.0,100,0.001896013010499249,0.01,4999.952005115698,3.5044917e-18,1.0
4.231601,1.0,1.0,2,4999.648507631067,17.996402248919548,500.0,0.005,4702.0903,4999.648507631067,4999.6484,499.975,200.00000010221265,,500,0.0049999994,1.0,100,17.996402248919548,0.005,4999.648507631067,2.179301e-19,1.0
3.458082,1.0,1.0,2,4999.7447341884,11.998307177748208,500.0,0.0033333334,4756.7896,4999.7447341884,4999.7446,499.98333333333335,299.999969473632,,500,0.0033333336,1.0,100,11.998307177748208,0.0033333334,4999.7447341884,5.4391416e-20,1.0
2.9961867,1.0,1.0,2,4999.795024021291,8.999624609406013,500.0,0.0025,4789.3896,4999.795024021291,4999.795,499.9875,400.0,,500,0.0024999997,1.0,100,8.999624609406013,0.0025,4999.795024021291,5.434597e-20,1.0
2.501035,0.93277264,1.0000454,1,4999.8245397573855,7.200499752137295,499.9772916617247,0.0018656405,4811.636,4999.8245397573855,4999.8325,499.99,499.97559425800017,4.8923706e-05,500,0.002,1.0080056,100,7.200499752137295,0.002016114,4999.8245397573855,1.9571482e-10,0.999949
0.059169915,1.0,1.0,2,4999.946037555998,0.003537103042621015,500.0,0.01,4579.1353,4999.946037555998,4999.946,500.0,100.0,,500,0.009999998,1.0,100,0.003537103042621015,0.01,4999.946037555998,3.5044917e-18,1.0
0.06536492,1.0,1.0,2,4999.942669279437,0.004293839297278794,500.0,0.005,4702.3843,4999.942669279437,4999.9424,500.0,200.00000010221265,,500,0.0049999994,1.0,100,0.004293839297278794,0.005,4999.942669279437,2.179301e-19,1.0
0.062066045,1.0,1.0,2,4999.941917283709,0.0038651492629275183,500.0,0.0033333334,4756.9873,4999.941917283709,4999.9424,500.0,299.999969473632,,500,0.0033333336,1.0,100,0.0038651492629275183,0.0033333334,4999.941917283709,5.4391416e-20,1.0
0.060160853,1.0,1.0,2,4999.9427158031585,0.0036286840164640767,500.0,0.0025,4789.537,4999.9427158031585,4999.9424,500.0,400.0,,500,0.0024999997,1.0,100,0.0036286840164640767,0.0025,4999.9427158031585,5.434597e-20,1.0
0.06311536,1.0,1.0,1,4999.941991077925,0.003990026831598891,500.0,0.002,4811.7505,4999.941991077925,4999.943,500.0,500.00000664260017,,500,0.0020000003,1.0,100,0.003990026831598891,0.002,4999.941991077925,5.431875e-20,1.0
0.059082255,1.0,1.0,2,4999.942700138631,0.0035250551078253155,500.0,0.01,4579.1323,4999.942700138631,4999.943,500.0,100.0,,500,0.009999998,1.0,100,0.0035250551078253155,0.01,4999.942700138631,3.5044917e-18,1.0
0.06375342,1.0,1.0,2,4999.941445500535,0.004083799547732158,500.0,0.005,4702.3833,4999.941445500535,4999.9414,500.0,200.00000010221265,,500,0.0049999994,1.0,100,0.004083799547732158,0.005,4999.941445500535,2.179301e-19,1.0
0.073786154,1.0,1.0,2,4999.939100280806,0.005462383512030419,500.0,0.0033333334,4756.985,4999.939100280806,4999.94,500.0,299.999969473632,,500,0.0033333336,1.0,100,0.005462383512030419,0.0033333334,4999.939100280806,5.4391416e-20,1.0
0.071194805,1.0,1.0,2,4999.9390599885455,0.005081424615872146,500.0,0.0025,4789.534,4999.9390599885455,4999.9395,500.0,400.0,,500,0.0024999997,1.0,100,0.005081424615872146,0.0025,4999.9390599885455,5.434597e-20,1.0
25.377743,0.41329455,1.0060253,1,4997.180435032453,3808.5177162334667,497.00538632317557,0.00082228956,4810.048,4997.180435032453,4998.806,499.726,497.206025207635,0.0056894487,500,0.0020000003,1.0945721,100,3808.5177162334667,0.0021777572,4997.180435032453,2.252166e-08,1.0052288
0.050754223,1.0,1.0,2,4999.9461351255195,0.002601957592202993,500.0,0.01,4579.1353,4999.9461351255195,4999.946,500.0,100.0,,500,0.009999998,1.0,100,0.002601957592202993,0.01,4999.9461351255195,3.5044917e-18,1.0
0.05890707,1.0,1.0,2,4999.94147004172,0.003487084519779401,500.0,0.005,4702.3833,4999.94147004172,4999.9414,500.0,200.00000010221265,,500,0.0049999994,1.0,100,0.003487084519779401,0.005,4999.94147004172,2.179301e-19,1.0
0.05748461,1.0,1.0,2,4999.939826660709,0.003315573285230613,500.0,0.0033333334,4756.985,4999.939826660709,4999.94,500.0,299.999969473632,,500,0.0033333336,1.0,100,0.003315573285230613,0.0033333334,4999.939826660709,5.4391416e-20,1.0
0.05877051,1.0,1.0,2,4999.941410685439,0.003462896713567019,500.0,0.0025,4789.536,4999.941410685439,4999.9414,500.0,400.0,,500,0.0024999997,1.0,100,0.003462896713567019,0.0025,4999.941410685439,5.434597e-20,1.0
0.055865835,0.99649096,1.0000007,1,4999.94497403522,0.003132352004173997,499.99964237238714,0.0019928846,4811.7534,4999.94497403522,4999.946,500.0,499.99953183931905,9.178254e-07,500,0.002,1.0028694,100,0.003132352004173997,0.0020056409,4999.94497403522,3.6709433e-12,1.0000489
0.056264218,1.0,1.0,2,4999.94865492399,0.003195380158721604,500.0,0.01,4579.1377,4999.94865492399,4999.948,500.0,100.0,,500,0.009999998,1.0,100,0.003195380158721604,0.01,4999.94865492399,3.5044917e-18,1.0
0.084128,1.0,1.0,2,4999.944441161625,0.00711114880847001,500.0,0.005,4702.386,4999.944441161625,4999.9443,500.0,200.00000010221265,,500,0.0049999994,1.0,100,0.00711114880847001,0.005,4999.944441161625,2.179301e-19,1.0
0.07406187,1.0,1.0,2,4999.943445084275,0.005501779708527269,500.0,0.0033333334,4756.9893,4999.943445084275,4999.9443,500.0,299.999969473632,,500,0.0033333336,1.0,100,0.005501779708527269,0.0033333334,4999.943445084275,5.4391416e-20,1.0
0.06905402,1.0,1.0,2,4999.942475812772,0.004779468467401192,500.0,0.0025,4789.537,4999.942475812772,4999.9424,500.0,400.0,,500,0.0024999997,1.0,100,0.004779468467401192,0.0025,4999.942475812772,5.434597e-20,1.0
