AvgEpLen,AvgDiscRet,eRenyi2,ESSRenyi,VarVanillaIw,Bound,VarNormIw,MaxVanillaIw,AvgNormIw,J,BatchSize,VarRet,MinVanillaIw,AvgVanillaIw,AvgRet,MinNormIw,ESSClassic,VarDiscRet,MaxNormIw,VarJ
200.0,-2.3092638912203257e-16,nan,nan,,-0.70206237,3.5044917e-18,1.0,0.009999998,2.9802322e-08,100,69.68326694456111,1.0,1.0,-9.515579400463077,0.01,100.0,69.68326694456111,0.01,8.305808
200.0,-1.0658141036401502e-16,nan,nan,,-0.6169844,3.5044917e-18,1.0,0.009999998,-2.9802322e-08,100,53.817729971828356,1.0,1.0,-8.129693757810134,0.01,100.0,53.817729971828356,0.01,7.299284
200.0,-7.727152251391089e-16,nan,nan,,-0.6499282,3.5044917e-18,1.0,0.009999998,-7.450581e-09,100,59.718332394212574,1.0,1.0,-8.547103303687704,0.01,100.0,59.71833239421258,0.01,7.689028
200.0,-1.447730824111204e-15,nan,nan,,-0.6409502,3.5044917e-18,1.0,0.009999998,-1.0430813e-07,100,58.07985556325291,1.0,1.0,-8.795595189097188,0.01,100.0,58.07985556325291,0.01,7.5828133
200.0,6.483702463810914e-16,nan,nan,,-0.693124,3.5044917e-18,1.0,0.009999998,-1.4901161e-07,100,67.92015563958064,1.0,1.0,-8.840492956371152,0.01,100.0,67.92015563958064,0.01,8.200058
200.0,4.085620730620576e-16,nan,nan,,-0.6039911,3.5044917e-18,1.0,0.009999998,,100,51.57487554971848,1.0,1.0,-7.7281548022093975,0.01,100.0,51.57487554971848,0.01,7.145567
200.0,-9.769962616701378e-16,nan,nan,,-0.62772465,3.5044917e-18,1.0,0.009999998,7.4505806e-08,100,55.70771237115617,1.0,1.0,-9.019838903517698,0.01,100.0,55.70771237115617,0.01,7.4263473
200.0,2.842170943040401e-16,nan,nan,,-0.70673686,3.5044917e-18,1.0,0.009999998,-2.9802322e-08,100,70.61427849911676,1.0,1.0,-9.926792248087544,0.01,100.0,70.61427849911676,0.01,8.361109
200.0,2.2382096176443156e-15,nan,nan,,-0.6473308,3.5044917e-18,1.0,0.009999998,-3.7252903e-08,100,59.24196799137998,1.0,1.0,-9.080851530251675,0.01,100.0,59.24196799137998,0.01,7.6582994
200.0,1.4743761767022078e-15,nan,nan,,-0.68696016,3.5044917e-18,1.0,0.009999998,-1.3783574e-07,100,66.71752749657513,1.0,1.0,-9.411043133097596,0.01,100.0,66.71752749657513,0.01,8.127137
200.0,4.618527782440651e-16,nan,nan,,-0.6361888,3.5044917e-18,1.0,0.009999998,-5.9604645e-08,100,57.22015852550602,1.0,1.0,-8.030802076035005,0.01,100.0,57.22015852550602,0.01,7.5264835
200.0,9.769962616701378e-16,nan,nan,,-0.68155426,3.5044917e-18,1.0,0.009999998,2.9802322e-08,100,65.6716342362325,1.0,1.0,-8.352249866729908,0.01,100.0,65.6716342362325,0.01,8.063183
200.0,-8.970602038971265e-16,nan,nan,,-0.71539074,3.5044917e-18,1.0,0.009999998,1.937151e-07,100,72.35418948342304,1.0,1.0,-9.463603700379052,0.01,100.0,72.35418948342304,0.01,8.463489
200.0,-3.019806626980426e-16,nan,nan,,-0.6594376,3.5044917e-18,1.0,0.009999998,7.450581e-09,100,61.47865323918073,1.0,1.0,-9.205096008368026,0.01,100.0,61.47865323918073,0.01,7.80153
200.0,5.506706202140776e-16,nan,nan,,-0.72240204,3.5044917e-18,1.0,0.009999998,5.2154064e-08,100,73.77933980026658,1.0,1.0,-9.261534701746601,0.01,100.0,73.77933980026658,0.01,8.546435
200.0,1.5631940186722204e-15,nan,nan,,-0.6729667,3.5044917e-18,1.0,0.009999998,4.4703484e-08,100,64.02713373105537,1.0,1.0,-8.946837017894255,0.01,100.0,64.02713373105536,0.01,7.961587
200.0,-8.881784197001252e-16,nan,nan,,-0.68399763,3.5044917e-18,1.0,0.009999998,,100,66.14332179119329,1.0,1.0,-9.666463225454475,0.01,100.0,66.1433217911933,0.01,8.092088
200.0,-4.263256414560601e-16,nan,nan,,-0.68733835,3.5044917e-18,1.0,0.009999998,-2.2351742e-08,100,66.79103320120281,1.0,1.0,-8.315593545250016,0.01,100.0,66.79103320120281,0.01,8.131613
200.0,-2.220446049250313e-16,nan,nan,,-0.632506,3.5044917e-18,1.0,0.009999998,2.9802322e-08,100,56.55958458612669,1.0,1.0,-7.9204663932828305,0.01,100.0,56.55958458612669,0.01,7.482913
200.0,-1.6076029396572267e-15,nan,nan,,-0.7028431,3.5044917e-18,1.0,0.009999998,2.9802322e-08,100,69.83829256840438,1.0,1.0,-10.006047724436812,0.01,100.0,69.83829256840438,0.01,8.315041
200.0,1.127986593019159e-15,nan,nan,,-0.71219605,3.5044917e-18,1.0,0.009999998,2.9802322e-08,100,71.70941472771206,1.0,1.0,-7.767146526603714,0.01,100.0,71.70941472771204,0.01,8.4256935
200.0,-3.9346303992715545e-15,nan,nan,,-0.7531338,3.5044917e-18,1.0,0.009999998,-3.7252903e-08,100,80.19018998555609,1.0,1.0,-10.670627582883123,0.01,100.0,80.19018998555609,0.01,8.91001
200.0,-6.750155989720952e-16,nan,nan,,-0.663208,3.5044917e-18,1.0,0.009999998,2.9802322e-08,100,62.18368930555131,1.0,1.0,-9.814717282730156,0.01,100.0,62.18368930555131,0.01,7.8461356
200.0,-3.907985046680551e-16,nan,nan,,-0.7086592,3.5044917e-18,1.0,0.009999998,4.4703484e-08,100,70.99891376601062,1.0,1.0,-9.083474261064094,0.01,100.0,70.99891376601062,0.01,8.383849
200.0,6.483702463810914e-16,nan,nan,,-0.68675464,3.5044917e-18,1.0,0.009999998,-5.9604645e-08,100,66.67762397834656,1.0,1.0,-8.765806355495663,0.01,100.0,66.67762397834656,0.01,8.124705
200.0,1.2434497875801752e-15,nan,nan,,-0.65576184,3.5044917e-18,1.0,0.009999998,2.9802322e-08,100,60.79518138987011,1.0,1.0,-7.250458424627108,0.01,100.0,60.79518138987011,0.01,7.758043
200.0,8.881784197001253e-17,nan,nan,,-0.71607417,3.5044917e-18,1.0,0.009999998,1.4901161e-08,100,72.49248008767943,1.0,1.0,-9.08385412254634,0.01,100.0,72.49248008767943,0.01,8.471573
200.0,-2.2026824808563106e-15,nan,nan,,-0.71075606,3.5044917e-18,1.0,0.009999998,1.4901161e-08,100,71.41971654133182,1.0,1.0,-10.9369282130901,0.01,100.0,71.41971654133182,0.01,8.408657
200.0,-6.572520305780927e-16,nan,nan,,-0.69711053,3.5044917e-18,1.0,0.009999998,8.940697e-08,100,68.70370396820232,1.0,1.0,-9.60457145455825,0.01,100.0,68.70370396820232,0.01,8.247222
200.0,4.4408920985006264e-17,nan,nan,,-0.6346908,3.5044917e-18,1.0,0.009999998,,100,56.95102142045304,1.0,1.0,-8.462965294168521,0.01,100.0,56.95102142045304,0.01,7.5087624
200.0,-8.79296635503124e-16,nan,nan,,-0.6898515,3.5044917e-18,1.0,0.009999998,1.7881393e-07,100,67.28035123438858,1.0,1.0,-9.31327416008608,0.01,100.0,67.28035123438859,0.01,8.161345
200.0,6.039613253960852e-16,nan,nan,,-0.68684196,3.5044917e-18,1.0,0.009999998,,100,66.69460251970949,1.0,1.0,-9.02242242119355,0.01,100.0,66.69460251970949,0.01,8.12574
200.0,7.283063041541026e-16,nan,nan,,-0.7193066,3.5044917e-18,1.0,0.009999998,2.2351742e-08,100,73.14841933934578,1.0,1.0,-10.447463997817977,0.01,100.0,73.14841933934578,0.01,8.509814
200.0,-1.021405182655144e-15,nan,nan,,-0.60557705,3.5044917e-18,1.0,0.009999998,1.4901161e-08,100,51.846064106669324,1.0,1.0,-8.339481554792128,0.01,100.0,51.84606410666932,0.01,7.1643286
200.0,2.842170943040401e-16,nan,nan,,-0.67446834,3.5044917e-18,1.0,0.009999998,-2.9802322e-08,100,64.31317534879274,1.0,1.0,-9.484901766047892,0.01,100.0,64.31317534879274,0.01,7.979351
200.0,-1.2434497875801754e-16,nan,nan,,-0.6774831,3.5044917e-18,1.0,0.009999998,7.4505806e-08,100,64.8893987507862,1.0,1.0,-9.390121768115112,0.01,100.0,64.8893987507862,0.01,8.0150175
200.0,1.5631940186722204e-15,nan,nan,,-0.67262995,3.5044917e-18,1.0,0.009999998,-3.7252903e-09,100,63.963080083329224,1.0,1.0,-8.539341047858034,0.01,100.0,63.963080083329224,0.01,7.957603
200.0,-2.1671553440683055e-15,nan,nan,,-0.5884304,3.5044917e-18,1.0,0.009999998,,100,48.95163359956894,1.0,1.0,-8.165419508003112,0.01,100.0,48.95163359956895,0.01,6.961474
200.0,1.1723955140041654e-15,nan,nan,,-0.6770668,3.5044917e-18,1.0,0.009999998,,100,64.80971069403772,1.0,1.0,-9.18340299961551,0.01,100.0,64.80971069403772,0.01,8.010095
200.0,-8.881784197001253e-17,nan,nan,,-0.6900038,3.5044917e-18,1.0,0.009999998,,100,67.31005148137496,1.0,1.0,-8.041121329177674,0.01,100.0,67.31005148137496,0.01,8.163146
200.0,6.838973831690964e-16,nan,nan,,-0.6885217,3.5044917e-18,1.0,0.009999998,-2.2351742e-08,100,67.02119884053283,1.0,1.0,-9.52618480802227,0.01,100.0,67.02119884053283,0.01,8.145611
200.0,-1.5987211554602255e-15,nan,nan,,-0.66139096,3.5044917e-18,1.0,0.009999998,8.940697e-08,100,61.843417097126604,1.0,1.0,-9.201403986421324,0.01,100.0,61.843417097126604,0.01,7.8246393
200.0,1.1546319456101628e-15,nan,nan,,-0.69398594,3.5044917e-18,1.0,0.009999998,-1.1920929e-07,100,68.0892402687876,1.0,1.0,-9.172886169226521,0.01,100.0,68.0892402687876,0.01,8.2102585
200.0,-5.861977570020827e-16,nan,nan,,-0.68672234,3.5044917e-18,1.0,0.009999998,7.4505806e-08,100,66.67134893123287,1.0,1.0,-8.14422764371213,0.01,100.0,66.67134893123287,0.01,8.124324
200.0,3.1441516057384434e-15,nan,nan,,-0.68180585,3.5044917e-18,1.0,0.009999998,1.4901161e-08,100,65.72010556079353,1.0,1.0,-9.159807955805707,0.01,100.0,65.72010556079353,0.01,8.066157
200.0,2.895461648222408e-15,nan,nan,,-0.6913679,3.5044917e-18,1.0,0.009999998,-2.9802322e-08,100,67.57646106162882,1.0,1.0,-8.324873808286531,0.01,100.0,67.57646106162883,0.01,8.179285
200.0,-8.881784197001252e-16,nan,nan,,-0.74526525,3.5044917e-18,1.0,0.009999998,-4.4703484e-08,100,78.52332764047685,1.0,1.0,-10.810584468687297,0.01,100.0,78.52332764047682,0.01,8.816921
200.0,5.417888360170764e-16,nan,nan,,-0.62496525,3.5044917e-18,1.0,0.009999998,2.9802322e-08,100,55.218989374627924,1.0,1.0,-7.872801062783672,0.01,100.0,55.21898937462792,0.01,7.3936996
200.0,5.684341886080802e-16,nan,nan,,-0.6388221,3.5044917e-18,1.0,0.009999998,-5.2154064e-08,100,57.694819296928515,1.0,1.0,-8.239446554744896,0.01,100.0,57.694819296928515,0.01,7.5576363
200.0,-3.730349362740526e-16,nan,nan,,-0.69519395,3.5044917e-18,1.0,0.009999998,2.9802322e-08,100,68.32643678788155,1.0,1.0,-8.911202242652342,0.01,100.0,68.32643678788155,0.01,8.224547
200.0,1.0302869668521452e-15,nan,nan,,-0.71841365,3.5044917e-18,1.0,0.009999998,,100,72.96696488884423,1.0,1.0,-10.1963858181633,0.01,100.0,72.96696488884423,0.01,8.499252
200.0,-1.3500311979441904e-15,nan,nan,,-0.6768412,3.5044917e-18,1.0,0.009999998,-2.2351742e-08,100,64.7665320242705,1.0,1.0,-9.779123711125377,0.01,100.0,64.7665320242705,0.01,8.007425
200.0,1.4210854715202004e-16,nan,nan,,-0.6479894,3.5044917e-18,1.0,0.009999998,,100,59.36257792812209,1.0,1.0,-9.257374632246043,0.01,100.0,59.36257792812209,0.01,7.666091
200.0,4.618527782440651e-16,nan,nan,,-0.70883954,3.5044917e-18,1.0,0.009999998,-5.9604645e-08,100,71.035108898144,1.0,1.0,-10.543541753767407,0.01,100.0,71.035108898144,0.01,8.385985
200.0,1.438849039914203e-15,nan,nan,,-0.6558813,3.5044917e-18,1.0,0.009999998,-1.0430813e-07,100,60.81732625065539,1.0,1.0,-8.415952161242945,0.01,100.0,60.8173262506554,0.01,7.7594557
200.0,2.486899575160351e-16,nan,nan,,-0.6164155,3.5044917e-18,1.0,0.009999998,-2.6077032e-08,100,53.71853060639268,1.0,1.0,-6.941852266168082,0.01,100.0,53.71853060639268,0.01,7.292554
200.0,3.2862601528904633e-16,nan,nan,,-0.6391888,3.5044917e-18,1.0,0.009999998,-1.0430813e-07,100,57.76107037197235,1.0,1.0,-7.916896141996624,0.01,100.0,57.76107037197235,0.01,7.5619745
200.0,-5.861977570020827e-16,nan,nan,,-0.6436881,3.5044917e-18,1.0,0.009999998,1.4901161e-08,100,58.577099434252,1.0,1.0,-9.45999899028539,0.01,100.0,58.577099434252,0.01,7.6152034
200.0,3.730349362740526e-16,nan,nan,,-0.67872065,3.5044917e-18,1.0,0.009999998,-2.9802322e-08,100,65.12670882595883,1.0,1.0,-9.350783784000491,0.01,100.0,65.12670882595883,0.01,8.02966
